0.0820214+0.0600229j 0.0358824-0.0269953j -0.0149636-0.0917681j 0.0755009+0.00740172j -0.0132024-0.0255989j 0.0196064+0.0190549j -0.0201094-0.0222774j 0.00220464+0.0247538j 0.0237482-0.0214017j 0.0502272+0.0014795j 0.00601559-0.00786282j 0.0297018-0.0375031j -0.0200286+0.0498922j 0.0425439-0.019003j 0.00246859+0.00755298j -0.00680365+0.0184917j 0.0473724+0.0503676j 0.00155354+0.017753j 0.0279243+0.00600826j 0.0156761+0.012101j 0.00956234-0.00377789j -0.0332942-0.0151822j 0.0200682-0.00777399j -0.0123573+0.0173449j -0.00447984+0.00256471j 0.0181334+0.00797053j -0.0281683-0.0194081j 0.0154774+0.0205542j 0.00146789+0.00962627j -0.014958-0.0368769j 0.0294655+0.00509116j 0.00719275-0.00273589j 0.0190209+0.0252194j 0.0173387-0.00282863j 0.0251483+0.0234644j 0.0048735+0.00450787j 0.00871683+0.00932876j 0.000676031+0.00429961j 0.0038031+0.0014622j -0.0175398-0.0135818j -0.00134822+0.0125437j 0.00509044-0.00406161j -0.00139604+0.00429045j -0.0018973+0.0108427j 0.0135015-0.00108215j 0.0257585+0.0250812j 0.0054303+0.0122264j -0.00172817-0.0122525j -0.0118096+0.00458507j -0.0234237+0.00573315j -0.0173885-0.0162253j -0.00209406+0.0117991j 0.00403843-0.00221546j -0.00573408+0.000222361j -0.0118925-0.010702j -0.00569833-0.00503263j -0.00584507-0.00573909j -0.00410964-0.00580091j -0.00975414+0.00399637j 0.00860682+0.0163904j -0.00525213-0.00772595j 0.0121834+0.0108037j 0.000144497+0.00207824j -0.0265889-0.0161227j 0.000406022-0.0112025j -0.000756699+0.00174359j -0.00326062+0.00702442j 0.007452+0.00363334j 0.00307348-0.0138414j -0.021331-0.0110318j 0.0135692+0.0151071j -0.00142621+0.0175846j -0.0134421-0.00473278j -0.0153868-0.0229045j 0.0188775-0.00286498j 0.0109033-0.0207306j -0.00793107+0.00532237j -0.00293988-0.00712625j -0.00151795+0.00707578j 0.00613451+0.00476329j -0.00115752-0.000345675j 0.029266-0.0112819j 0.0173956+0.00836255j 0.00407547-0.000274574j -0.00944774-0.00733188j 0.0124145-0.00842953j 0.0107675+0.000917562j -0.0354185+0.011412j 0.0173618+0.00851988j -0.00409734+0.0183593j -0.0138809-0.00184315j 0.0129196-0.0305482j 0.0103654-0.02805j 0.0114627-0.0223192j -0.00845718-0.0156031j 0.00463474+0.00599317j 0.0251408-0.0166824j -0.00681799+0.000851024j 0.0228366+0.00198488j 0.0129237+0.0137472j 0.0220178-0.0223189j -0.00129286+0.0129974j -0.0215801-0.0178727j 0.0292313+0.00332093j 0.0130713+0.00367872j -0.0136043+0.0210275j -0.0229757+0.00833125j 0.00164558+0.00417555j -0.0127723+0.0435467j 0.0120171-0.00316488j -0.0174864+0.0139154j 0.0445683-0.0258465j -0.0389868+0.0215588j -0.0357928-0.0351884j 0.00917021+0.0161559j -0.0073042-0.0138272j 0.00238945+0.0159894j -0.0033553+0.0202629j -0.0435939+0.0435736j -0.0249453-0.0590571j 0.0143805+0.0262163j -0.0641658+0.0856537j -0.0458957-0.0537571j -0.0509207-0.0178228j 0.0613214-0.00268553j 0.0581252+0.0118716j -0.0568485-0.00933649j 0.118345+0.107929j 0.0129369+0.00664623j -0.0137474+0.0268234j 0.0186279-0.0478504j 0.135819+0.0158876j 0.0973519+0.0530485j -0.0567734-0.144527j 0.111088-0.0356691j 0.142826+0.137484j 
-0.0284507-0.00927651j 0.0581038+0.0800888j 0.0121629+0.000358644j 0.0253705+0.0128571j 0.0214399-0.0848019j -0.0219847-0.0166976j -0.000119099-0.0121871j -0.0165307-0.0134462j 0.0294737+0.0235639j 0.010687-0.0140861j -0.00197598-0.00340099j 0.00341745-0.0187551j 0.0640752-0.00918115j 0.0330304-0.0402497j 0.0374359+0.0459364j -0.00653755+0.0103547j -0.0059398-0.0380129j 0.0167696+0.0082147j -0.000687459+0.00540705j 0.00719054+0.00939812j -0.0049209-0.0055332j 0.0208993+0.0335536j 0.00114672-0.0228259j -0.0161594+0.015735j 0.00398079+0.00850706j 0.00981297-0.00882681j 0.00535734-0.00553316j -0.00785523+0.00802162j -0.00412433-0.00447809j -0.00936947+0.0135816j 0.0395361-0.0216324j -0.00351734+0.00924428j 0.00663695-0.0304738j 0.0303366+0.000776769j -0.00192541+0.00256962j 0.00440137+0.00301068j 0.0196185-0.000376641j -0.013175-8.66365e-05j -0.0392308+0.000696593j 0.00115929+0.00652859j 0.00640503+0.0231332j -0.00495885-0.0247809j 0.017486-0.0107199j 0.0242699+0.00283441j -0.00189144-0.00495289j 0.0143756+0.00958168j -0.00549357+0.0110176j -0.010253-0.00687112j -0.00154034+0.0346369j -0.00151025+0.00936966j -0.0127952+0.00677078j 0.00716709-0.0149115j 0.00598739+0.00772077j -0.0100655-0.00537968j -0.0117368+0.00530594j -0.0249089+0.0261621j -0.00968402+0.0180475j -0.00353322-0.00618593j -0.00914635-0.0171756j -0.00158464+0.0138349j -0.0160075-0.0120751j -0.00115824-0.000297321j 0.00544549+0.0163288j 0.00856261+0.0061528j -0.0122837+0.0121568j 0.00350662+0.0158034j 0.0140908+0.00327842j -0.00507901-0.0300465j -0.0237931-0.00355852j 0.00151624-0.0173152j -0.00695897-0.0224879j 0.0190729-0.0117419j 0.0112758+0.00598603j -0.0019897-0.00598338j 0.00191815+0.0153036j 0.012677+0.025116j -0.0102362+0.00458595j 0.00389271+0.0167065j 0.0133207-0.00423395j 0.0129196+0.00220323j 0.0132601+0.00601618j 0.00344879-0.0347249j 0.00244306-0.0112972j -0.00506197-0.0211586j -0.00557783-0.0102118j -0.00208935-0.0165817j -1.52853e-05+0.00378535j -0.00550596+0.0123819j 0.0159772-0.0246845j 0.00948663-0.00197472j -0.0261146+0.0129478j -0.0101629-0.00208936j 0.00518354-0.0233314j -0.0309906-0.0044906j -0.0307116+0.0114409j -0.00580365-0.00853816j -0.00316778-0.000589617j -0.00829799+0.00671899j -0.0172445-0.00941466j -0.00162171+0.0245846j 0.00385059-0.0475975j -0.00515246-0.032366j -0.00257701-0.0196154j -0.0201773+0.00716143j -0.00831603-0.00802755j 0.0324405-0.00966012j 0.00217738+0.000454678j -0.0182483+0.000833317j 0.00356997+0.00780487j 0.00563459-0.0178774j -0.00220774+0.0106147j 0.0336342-0.0528374j 0.00239002+0.00596463j -0.0114149+0.0609007j 0.010197-0.0191859j -0.0115993-0.000551329j 0.00975598-0.00436648j 0.0158956+0.00133564j 0.00328233+0.00388573j -0.0925922-0.0049505j 0.0381274-0.0158658j 0.108832+0.0836814j -0.0619867-0.00817338j 0.0147905+0.0214911j 0.0464211-0.0121452j -0.042663-0.0409666j 0.0104923+0.0969389j 0.0874107-0.0812162j -0.0245445+0.0345912j -0.0473416-0.0567859j -0.0679341-0.0711574j -0.0304146-0.087743j -0.0342698-0.0977232j -0.121351-0.0411457j -0.0550074-0.112809j 0.158319-0.0903545j 
0.0683793-0.0104309j 0.0203881+0.0424329j 0.0240887-0.0182211j 0.0258628-0.00446445j 0.0266383-0.0705254j 0.0308677-0.063638j -0.0124703+0.0403041j 0.0189783-0.040862j -0.0245415-0.0275262j 0.0445634+0.00818185j 0.00868753-0.00883352j 0.0206363-0.0149772j -0.0551945+0.0351433j 0.0183614+0.000377715j -0.0222307-0.00248643j 0.0134019-0.0299809j 0.023836-0.0349831j 0.000538566+0.0127725j -0.0275452-0.0232972j -0.00334234-0.000504533j 0.00640356-0.00497652j -0.0164936+0.0460144j 0.0201481-0.0115915j 0.0153287+0.00885206j 0.0279875+0.0111684j 0.0105711+0.00787735j -0.0337899+0.016933j 0.0026543-0.0313822j 0.0321196-0.00944071j -0.000458459+0.0157655j -0.00393599+0.00884175j 0.00590459-0.00901748j 0.0050188+0.0244035j 0.014129+0.000696138j 0.0181457+0.0146198j -0.0015319+0.0012079j -0.00746652+0.0219983j 0.0114634-0.000832675j 0.000114398+0.00784493j -0.0009156-0.0168841j -0.0174709+0.0094j -0.0218493+0.0180158j -0.0263994+0.0116795j -0.0218946-0.00380708j 0.00884605-0.00994548j -0.0394574+0.00294513j 0.00085008+0.00448285j -0.0057222+0.00562337j -0.00987573-7.55409e-05j 0.00352308+0.0198002j 0.0166985-0.00324878j -0.013234+0.0263084j -0.00101357-0.0092814j -0.00537332+0.0162241j 0.000791711+0.00128464j -0.00581283-0.00981626j -0.00108431-0.000456049j -0.00233847+0.0114447j -0.0054583+0.01828j -0.00749029-0.0113341j 0.0162213+0.00887978j -0.00210335-0.01994j -0.00759649-0.00346371j -0.00353389-0.0040691j -0.00435683+0.00111478j -0.00285133-0.0194751j -0.00909292-0.0171469j 0.0181357+0.0253157j 0.0243532-0.00536652j 0.00658886+0.00877817j 0.00721446+0.00958998j 0.00237183+0.0104801j -0.00149046+0.0130131j 0.00320984-0.00278093j -0.00880598-0.0509911j -0.0203385-0.0206374j 0.00133592+0.0129164j 0.00537554-0.0139668j 0.0285876-0.00409572j 0.00622443-0.000917096j 0.00651312-0.00160457j 0.0194813-0.0256713j -0.0043661+0.00597023j -0.00896819+0.00308899j 0.0176459-0.0161067j -0.0101759+0.00324147j -0.000389532+0.00569702j 0.00130149-0.00869494j 0.0399145-0.0164906j 0.0443857-0.00455433j 0.0196594+0.0118646j -0.00442898-0.0270434j 0.0107702-0.0229198j 0.00827255-0.00601816j -0.012207-0.0162164j 0.0344091-0.0307884j 0.056807-0.0471116j 0.00804986-0.0162019j 0.0068171+0.0274525j -0.0252497+0.0121205j 0.00515786+0.00701977j 0.00766994-0.0221873j 0.00691604-0.031348j 0.00964818+0.0102046j -0.00538707+0.0151974j -0.0325364+0.0211882j 0.0039348-0.0166382j 0.0344021-0.0196551j 0.00766901-0.0219825j 0.016217-0.00876218j 0.0208895-0.0197816j -0.0476317+0.0649426j -0.0184588-0.00520854j -0.0997478+0.0213418j 0.000936517-0.0374975j -0.0273182+0.00421327j 0.0242539-0.0147554j -0.00950874-0.00993565j 0.00189141-0.07537j -0.0795938-0.0951542j 0.00409187-0.00740186j -0.0974406+0.0205594j 0.0284439+0.0514321j -0.0388211-0.0226874j -0.00320756-0.0232464j 0.00684832-0.0113248j 0.0220291+0.0901041j -0.0251493-0.0766401j 0.0683688-0.0180891j -0.0764953-0.145489j 0.0233816+0.0242618j 0.0279665+0.0429237j -0.0132558-0.00122572j 0.136208+0.121178j 0.202756-0.138449j -0.00656957-0.184222j 
-0.0656633-0.0412924j 0.0704368-0.0032656j -0.00659362+0.03076j -0.0061384-0.0262013j 0.00464137-0.0307177j -0.0210741+0.0515741j -0.00442219+0.0124548j -0.0144616-0.0237865j 0.00738954+0.00787896j 0.0104697-0.0164106j -0.00067614+0.00458281j -0.0293932-0.00885107j 0.0580836-0.032361j 0.0178391-0.0273806j 0.0423073+0.0139401j -0.00982284+0.0177847j -0.0120266-0.0346246j 0.00609714+0.0135518j -0.00335109-0.0339733j 0.0213815-0.0228701j -0.00142999-0.0243386j 0.0549436+0.038801j -0.0163528-0.00736606j -0.00452213+0.0195046j 0.0206509+0.0430402j -0.00666465+0.00483917j 0.00626295-0.0157258j -0.00792944-0.0110354j 0.0203731-0.00720329j -0.000426865+0.0164634j -3.64362e-06-0.00919179j -0.00837963+0.0249942j -0.00194815-0.0129227j 0.0169458+0.010129j 0.0211552+0.00458377j 0.0165828-0.00804264j -0.00724338-0.0291436j -0.0097058-0.00209103j -0.00684993+0.0172041j -0.00326168-0.00143401j 0.0176775-0.0015837j -0.0244409+0.0192828j -0.0220813+0.0207578j -0.0154841-0.0104984j 0.00472004+0.0136882j 0.0140262+0.000365363j 0.00728294+0.00567442j 0.00676929+0.000382856j 0.0196116+0.00562085j 0.0186304-0.014965j -0.00432788+0.016221j -0.000517523+0.0149074j -0.00543481+0.00399692j -0.0136757+0.00887491j -0.00212657+0.0200169j -0.0216221-0.00861222j -0.0018603-0.0106662j 0.00927563+0.00642112j -0.02353+0.00207592j 0.0100389+0.0123828j -0.01303-0.00350048j -0.00724301-0.0126514j 0.00082271+0.0107498j 0.00397253+0.00316603j -0.00297641+0.0182447j 0.00445217-0.0118632j -0.00145493+0.00175176j 0.00437716-0.0366714j -0.00705496-0.0155041j 0.00438134+0.0100151j -0.0024758-0.0170208j 0.0108852-0.0241926j 0.0171881-0.0146092j 0.00622829+0.00839039j -0.00233864-0.00617821j 0.00573082-0.037705j 0.0083473-0.00195922j 0.0149462-0.0215045j 0.0145465-0.0126215j 0.00775296-0.0222392j 0.000844909-0.0248411j -0.0248643-0.0223483j 0.0144212+0.00852525j -0.00846918+0.00493638j -0.0148471+0.00270747j -0.00391751+0.0170986j 0.00341609+0.0206927j -0.0155265+0.0136693j 0.011225+0.0113588j 0.0181208-0.0205618j 0.0330636-0.0040982j -0.0235452+0.00101355j -0.0313083-0.0160978j -0.00800056+0.01607j -0.0104851-0.00492254j -0.00199904+0.00663888j -0.000386277-0.012055j 0.00991107-0.031966j 0.00995136+0.016926j 0.00771971+0.0241196j -0.0105789+0.031539j -0.0264771-0.0102842j -0.0187948+0.0219909j -0.0348711-0.0222571j 0.0137075+0.0151779j -0.000420517+0.0961825j 0.0302225+0.0284369j -0.0277864-0.0274912j 0.0196448+0.0110311j -0.00157305-0.0228185j 0.00904231-0.0254237j 0.02608+0.0055057j -0.0119884+0.0526489j 0.0570007+0.0427121j -0.0430401+0.045525j 0.0440202+0.0320404j 0.00568799+0.0201254j -0.00773479+0.026052j -0.0571617+0.0583152j -0.0876929+0.0947098j -0.0246563-0.0131347j -0.000408517-0.0025706j 0.0371647-0.0206981j -0.0384542+0.0288017j -0.0262544+0.00916337j -0.0550032-0.0176231j -0.0845358-0.0270507j 0.0189966+0.014745j -0.0526222-0.0717639j -0.0972812+0.0271103j 0.0277133+0.0198945j -0.00867049+0.0336494j 0.0320195-0.00640422j 0.169904-0.154152j 0.00253821+0.182718j 0.11275-0.135009j 
0.0476927+0.00409423j -0.00627862-0.0738719j 0.00978598+0.0323298j 0.0421941+0.047269j 0.0290295+0.0405578j -0.0419504+0.045235j 0.0309197+0.0113674j 0.0106983-0.038231j 0.0126893+0.0643764j -0.0119839-0.00573966j -0.00775319+0.0627877j 0.0704118+0.0328109j 0.00936514-0.0120705j 0.0243827+0.0129698j -0.00292041+0.0177994j -0.00660804+0.0382697j 0.0391908-0.0274616j -0.01787-0.0302184j 0.00947146-0.00107291j -0.0355856-0.0317601j -0.0234625-0.00889966j -0.0134121-0.0130921j 0.034946+0.0127588j -0.017436+0.0287989j 0.00339612-0.0406174j 0.0188727-0.0436365j 0.0630724+0.00518626j -0.0197904-0.00498684j -0.0176178-0.0170902j -0.000973353+0.0132602j 0.00271172-0.0136399j -0.034036+0.0336832j -0.0155821+0.0037345j -0.00219049-0.0249313j 0.0168379-0.00693079j 0.00459833-0.0454001j 0.00520547-0.0177136j -0.00460112+0.00933121j 0.0280399+0.0291428j -0.00357082+0.0349219j 0.0198211-0.0207491j 0.0224363-9.68399e-05j 0.0136585+0.0233868j -0.00798227-0.0147082j 0.0349729+0.0255097j 0.00521935-0.0225677j -0.0127611+0.00508569j 0.010089-0.00526782j -0.0373407+0.00924152j -0.0130148+0.0354915j 0.0116103+0.0272342j 0.0144681-0.0132379j -0.0204393+0.011737j -0.021152+0.0257675j -0.00832796+0.0367998j -0.0172323+0.0243869j -0.0143124-0.00904415j -0.00638418-0.00833601j 0.0131237-0.00889154j -0.00547704+0.0221101j 0.00392421+0.00257227j -0.0108751+0.00845617j -0.0120573+0.0060741j -0.00793165+0.01276j 0.0231466-0.0099347j -0.00997279+0.0245434j -0.0129524+0.00679523j 0.00721343-0.014569j -0.0275144+0.0262759j -0.0136541-0.0321946j 0.0147565+0.0110247j 0.0249603+0.0161919j -0.0231311-0.0324064j 0.0141834+0.0108131j 0.0140789+0.0131999j -0.00956938-0.0315535j 0.00387081+0.020801j -0.0375533+0.000907207j -0.0226533-0.00620794j -0.00757806+0.0134994j 0.00162669+0.0121143j 0.0191437-0.0064333j 0.013615+0.00668469j 0.0406711-0.0199567j -0.0168766-0.0174688j 0.00770815+0.0178948j 0.0052707+0.00901378j -0.0217257+0.00294327j -0.00731216+0.00459258j -0.0200138+0.00291414j -0.0143306-0.0216797j 0.00151658-0.0016046j -0.0315823+0.0244358j -0.0490648+0.0316231j 0.0152045-0.0241202j 0.00921476-0.0434743j 0.0168747-0.0151751j 0.0112656-0.00809432j -0.006561-0.00983404j 0.0323001-0.00641416j -0.0278073-0.0172335j -0.0261948-0.0215006j -0.0233927-0.0265282j 0.00619627+0.0073908j 0.0119202-0.0410377j -0.0425688+0.0443563j -0.0127998-0.0502608j -0.00355679-0.0119075j 0.0057535-0.04651j 0.00935439-0.00900829j 0.00623296-0.0504996j 0.0322022+0.0448725j -0.0424736-0.0140821j 0.0265615-0.0100633j 0.0116128+0.048785j 0.031625-0.00295394j 0.0421976+0.00580129j 0.00165791-0.0264354j 0.107143+0.116413j -0.0240542-0.021617j 0.00808547-0.042581j 0.0253696-0.120617j 0.0198504+0.103589j 0.00979845+0.0329538j 0.0978067+0.0498168j 0.0283366+0.0148055j -0.00510927+0.0089346j -0.0526545-0.0688481j -0.00870326-0.133584j 0.0640086+0.00252531j 0.0764155+0.00370088j 0.0362697+0.11811j 0.0188254-0.0534812j -0.0358207+0.122878j -0.0133468+0.193065j 0.187654-0.11881j 
-0.0251589-0.0330257j -0.0251507+0.0165461j 0.0273978+0.0258969j 0.0561631+0.029154j -0.00264955-0.0256375j 0.052557+0.0401298j -0.0010426+0.0295763j 0.000215131-0.010825j 0.0281275+0.00334373j -0.00482689-0.0173011j -0.00926539-0.00833143j 0.00466632+0.0345652j -0.00293117-0.023632j 0.0138368-0.0476131j 0.0247456+0.0182452j -0.0129702-0.05063j 0.00506988+0.0215414j -0.00520606+0.014574j 0.0136418-0.0351284j 0.00611171+0.0144453j 0.0171941+0.0200903j 0.011032-0.0133719j -0.0189698+0.0179326j -0.0457307+0.0270537j 0.0145706-0.0227143j 0.0289448+0.0131253j -0.0111652-0.00244098j 0.028094-0.0340518j -0.0139685-0.00929102j 0.0209846+0.0117147j -0.0156752-0.0067661j 0.0327105+0.0343487j 0.000582246+0.0087789j 0.0223476+0.01466j -0.0403868+0.0185067j 0.049853+0.00448784j -0.0208478+0.00474463j 0.00433396+0.00769826j 0.0153429+0.0398216j 0.00518529-0.0190817j 0.00131822+0.0276693j 0.0278936+0.0147621j -0.00777864-0.0122751j -0.00882541-0.0121353j 0.00408792+0.0320297j 0.0416652+0.0368026j 0.00963784-0.00438582j -0.0153216-0.00622131j -0.00384991-0.0196176j -0.0423846-0.0256909j 0.0148228+0.0379141j -0.00822577+0.0278214j 0.0442859+0.0134864j -0.00694382+0.00364808j -0.00709065+0.0234475j 0.0223611+0.00259118j -0.00886295-0.0195343j -0.0162834-0.00366392j -0.00575647+0.00413615j 0.00436484-0.0225228j -0.0225554+0.037259j -0.00156992-0.034908j -0.0146407+0.0252983j -0.0277164-0.0118205j 0.0145046+0.0146171j -0.0194115-0.00838621j -0.00398738-0.0280164j -0.0250869-0.0266476j -0.04583-0.00759244j -0.0100262-0.0544114j -0.00720501-0.0296443j -0.000729268+0.00179717j -0.0251488-0.0276355j -0.0221577-0.00578849j 0.0228421-0.0172569j 0.0222777+0.00548058j -0.00837162+0.0127975j 0.0075444-0.0150091j -0.00862947-0.0208999j -0.00984531+0.0132098j -0.00385887+0.00508015j -0.0154826-0.00387817j 0.00402641+0.0342841j -0.0243694-0.0380569j -0.00101206-0.0298734j -0.0108914+0.030794j -0.0254676+0.0079958j 0.000396976-0.0252225j 0.00118585-0.0164584j -0.00443553-0.0363959j 0.0131234+4.22701e-05j 0.0223138-0.0236139j 0.00196032+0.0189034j -0.0147721-0.00249969j 0.0503006-0.0269662j 0.00401007-0.0426842j 0.00146469-0.00770141j -0.00270576-0.0350645j 0.00248318-0.00936052j 0.00308651+0.0348657j 0.0381566-0.0121087j -0.0497567-0.0211122j 0.0324763-0.0102605j 0.01654-0.0288485j 0.0517597+0.00386338j -0.0544428-0.0188735j 0.0457211-0.0698992j -0.0156481-0.0214407j -0.000882311-0.0366448j -0.0101755-0.00244062j -0.030338-0.0123371j 0.0540525+0.0163932j -0.0482834-0.0791306j -0.00625698+0.0367481j -0.00774238+0.0365658j 0.0828752-0.000398426j 0.0278373+0.0385879j 0.0287485-0.0215668j -0.0414268+0.0735103j 0.034113-0.0110698j -0.0455736-0.113891j 0.0719821+0.0474742j -0.0594855+0.0213077j 0.0076644-0.000156844j 0.120249+0.0491545j -0.0582963+0.00673827j -0.0131764+0.0475001j -0.0804532-0.0925127j 0.0880669+0.0331087j 0.0222605+0.0145202j -0.0372909+0.0374158j -0.0183426+0.207126j -0.0455303-0.0855341j -0.0668464-0.0918805j 0.0594918-0.202002j -0.0847015-0.109647j 
0.0546788-0.0483085j -0.00232668-0.00944742j 0.0677918+0.0103023j 0.00380215-0.013027j 0.031421-0.010385j -0.0112252-0.0379255j 0.0169084+0.0371695j 0.0408647-0.0395612j -0.0151675-0.00241108j -0.00605349+0.00646287j -0.00228774+0.0703317j 0.0806872+0.00691726j -0.0635366+0.027679j -0.0172931+0.0168268j 0.0108593+0.036832j -0.00919203+0.0314523j 0.000274939-0.0661894j -0.0303476+0.0093833j -0.0113179-0.0472138j -0.0196687-0.0105732j -0.00771885-0.0085081j -0.0209247+0.0574145j 0.0395637-0.0119242j 0.0205987+0.0565444j -0.000500298+0.0381871j -0.0146765+0.0224469j 0.037023+0.0283151j -0.0136311-0.0455508j -0.0153356+0.00605435j 0.0232784+0.0238532j -0.0163811-0.0248094j -0.0351963+0.0347112j -0.0293308-0.0221762j 0.0158908-0.0147815j 0.0125211+0.0262578j 0.000107068+0.0164044j 0.0109958+0.00591421j 0.00543586-0.0217828j 0.0220535+0.0230116j 0.0264628+0.0123096j 0.00593476+0.0163894j -0.00173279+0.00983916j -0.0221012+0.00848908j -0.00323246-0.0353429j -0.0269079+0.016648j -0.00824668+0.0142073j -0.00984752-0.00161768j 0.00731454-0.0206755j 0.00195144+0.0182719j -0.00494346+0.0267109j 0.0413136+0.023178j -0.0161685+0.0127621j -0.00961961+0.0219419j -0.0151452+0.0140978j -0.00601371+0.0176639j -0.0176788+0.00113792j 0.00594683-0.02011j -0.00955643-0.00881661j 0.00513818-0.0291726j -0.0183844-0.00534682j 0.0134058+0.00191315j -0.0194147-0.0027543j 0.00365774+0.0115349j 0.0146345+0.0257987j -0.00115774-0.010114j -0.00967205+0.0159846j 0.00767374+0.00160918j -0.0134856+0.0055269j 0.00992156-0.00966896j -0.00757127-0.00649416j -5.93048e-05-0.00951031j 0.0246597+0.0187632j -0.00843514-0.00435629j -0.0101604+0.0188761j -0.00993004-0.0182415j 0.00341884+0.000759702j -0.0218798+0.0144917j 0.000322931+0.0113231j -0.00076624+0.0194283j 0.000351684+0.017005j 0.0184206+0.0177j 0.0213276-0.0390227j -0.0271958-0.0168425j 0.0058177-0.00313531j 0.0286526+0.0221829j -0.0245689+0.00323368j 0.00440524+0.0362694j 0.000495499+0.0352182j 0.00804569-0.0210649j 0.0477309+0.00724102j -0.0183192-0.00468846j -0.00318479+0.0181214j 0.0288843+0.0070559j 0.0208339+0.00649244j -0.0314603-0.0267225j -0.0111522-0.0035402j 0.0344016-0.0350721j -0.0213493+0.0204345j 0.00079211-0.00695556j -0.025813-0.0664432j 0.0237593-0.0212321j -0.0674587-0.0195j -0.0430409-0.0073748j 0.0389998-0.0434332j -0.0184864-0.0388778j -0.0101458-0.0268472j -0.0521707-0.0051037j 0.041846-0.0104241j -0.0447865-0.0239904j -0.0134092+0.0146573j -0.0332052+0.0109637j 0.0290368-0.0045198j -0.0553697-0.0162677j -0.0781161+0.0393844j -0.0161203+0.00806146j -0.0206061+0.00434821j -0.00518581-0.000783468j -0.0367859-0.0736222j -0.00697843+0.0449963j 0.0352877+0.0414821j -0.00699015-0.00903788j 0.0430666+0.0214838j -0.0090301+0.0228619j 0.0307308+0.0443017j -0.0230196+0.055245j 0.0135049-0.00460101j 0.00758855+0.013444j -0.0718683+0.0194497j 0.0894512-0.0216394j 0.0867341-0.00473834j 0.0246279-0.0112886j -0.016875-0.0467747j -0.224729-0.00104185j 0.0962325-0.162035j -0.0137064+0.0727128j 0.0626092-0.0817611j 
