-0.0225957+0.0160881j -0.0799484+0.0212716j -0.0435423-0.00187614j -0.0566887-0.000954873j 0.00758002+0.0109789j -0.0101985-0.0101421j 0.00738163+0.034345j -0.026963-0.0223433j 0.0200521+0.0349754j 0.0277867+0.0835651j 0.00541964+0.0462519j -0.130289-0.0589867j -0.0794627+0.000402473j -0.0407347-0.0205502j -0.00507202+0.0163617j 0.0544223+0.0306992j 0.0169562+0.0105057j -0.0527452-0.0252478j -0.0156094-0.00684004j -0.012712-0.0228331j -0.0231384-0.0242886j 0.0218253+0.0305834j 0.0172096+0.0450597j -0.00535245-0.0421151j 0.00446956-0.0367557j -0.0593146-0.0466394j 0.108419+0.0860507j 0.043391+0.0964842j 0.0628448+0.0251047j 0.00441419-0.00613979j -0.0224529-0.0109777j -0.043438-0.0018022j -0.0218815-0.0181474j 0.0205248+0.0110479j -0.0276636-0.0136136j 0.00826299+0.0133547j -0.001335-0.0100407j 0.0202685+0.0157851j 0.00600835+0.00403656j -0.00295855-0.00242205j -0.00944734-0.00273896j 0.00179273+0.00632283j -0.017053-0.0125968j 7.3984e-05+0.000574371j 0.00615534+0.00479352j -0.00417231+0.00187211j 0.00126221+0.00388052j 0.00406165+0.000848756j -0.00571829-0.00300483j -0.000484347-0.0016855j 0.00597509+0.00864736j 0.00311595+0.008749j -0.00649266-0.00443023j -0.00651081+0.00192393j -0.00572668-0.00707664j 0.00313342+0.00351233j 0.00535263-0.00257465j 0.00644092+0.00337955j 0.00750444-0.0118619j -0.012504-0.00435707j -0.00227309+0.00356495j -0.0155394-0.00847709j -0.00564197+0.0138323j -0.00974185-0.00625873j -0.0201899-0.00583717j 0.0172282+0.0260574j 0.00213665+0.0031548j -0.00190423+0.0214606j 0.00601939-0.00129685j 0.00301066+0.00981961j 0.0249061-0.00875308j 0.0360286+0.0569525j 0.00694708-0.00443296j -0.0189066-0.00237558j -0.0301728-0.000176977j -0.0140484-0.0178802j 0.00603517+0.00687951j 0.0290304+0.0180979j 0.00602789+0.00589616j -0.007541-0.00263714j -0.00454475-0.00526066j 0.00988463+0.0126905j 0.013481-0.000546089j 0.0185725+0.0190966j -0.00885162-0.00209019j -0.00314527-0.00364333j -0.0107558-0.00792933j 0.016472+0.00539978j 0.00252958+0.00708209j -0.00483276-0.0062508j -0.0111356-0.016183j -0.0125124-0.00489719j -0.00544113-0.000927787j -0.00487721-0.004051j -0.00299191-0.00119834j -0.00717733-0.00615766j -0.0052128-0.00930128j 0.0085728+0.00188037j 0.00633582-0.00272601j 0.00324499+0.00120743j 0.00140377+0.00317235j -0.0115944-0.0059539j 0.00686991+0.00623391j -0.00234253-0.00743388j 0.0104741+0.00892614j 0.00334767+0.0024549j 0.00310677-0.000248404j -0.00483767-0.00097251j 0.00570582+0.00476166j 0.00476625+0.00695029j 0.00606061+0.000211433j -0.00289342-0.00232578j -0.000884021-0.00518341j 0.00444379+0.00782791j 0.000541924-0.00193297j -0.00140597+0.00167951j -0.00899717-0.0072445j 0.00237764+0.00286105j -0.00481958-0.00745735j -0.00898205-0.00849786j 0.00184801+0.00744708j -0.00831458-0.00188626j 0.00640354+0.00510471j 0.00353435+0.00360824j -0.00436645-0.00439427j -3.59974e-05+0.00659267j 0.000772468+0.006437j 0.000688491+0.01102j -0.00029545+0.00529699j -0.00448152+0.00241308j 0.00110705-0.000533512j -0.000986064-0.00146497j -0.00314422+0.00213979j 0.0128766+0.004041j 0.0087658-0.0152863j -0.00701275-0.00847477j 0.00517857-0.0064265j -0.00303982+0.014513j 0.00400732+0.00282078j -0.0184184-0.000361308j -0.0143035-0.0118474j 0.0128033+0.00194243j 0.00134558-0.00126047j 0.0072273+0.00743603j -0.00282105-0.00855158j 0.00919604-0.00928002j 0.00168514+0.00895569j 0.00736949-0.000984444j 0.00245871-0.00374367j -0.0129767-0.0121619j -0.0239039+0.0286367j 0.0152428+0.00941758j 0.00742667-0.00388033j -0.00698239+0.00902501j -0.00814254-0.00736378j 0.0317225+0.0105829j 0.0208395+0.0137486j 0.0215522+0.00484227j 0.0647784+0.0410979j 0.00740078+0.0210764j 
-0.0693989+0.01775j 0.0247729-0.0116117j 0.0785691+0.00116768j -0.0762397-0.0403515j -0.0248898-0.0151184j -0.012467-0.0171956j 0.00621834+0.0194851j 0.0305112-0.0140008j -0.00655369+0.00902312j 0.0288787-0.00488175j 0.0727104-0.0281244j -0.0621732+0.0116172j 0.107736+0.0938772j -0.00286797-0.0120433j -0.0645864-0.0195451j -0.0215849+0.0013496j -0.0163468+0.00107334j -0.0427621-0.0569758j 0.0181807+0.0105208j -0.0230451-0.0327992j -0.0146177-0.00934805j 0.0285599+0.0106971j 0.00319763+0.00542011j 0.0134311+0.0093317j 0.00483916+0.041832j -0.0405696+0.0262511j -0.0773588-0.108947j 0.0934087+0.0961462j 0.0076005+0.000481143j -0.0792402-0.0247165j 0.0158918-0.00661747j -0.0194292-0.011671j 0.026565+0.00639229j -0.019921-0.00630845j -0.0151899-0.00713548j 0.000527208+0.00180411j -0.0163513-0.000407863j 0.00961594+0.00355568j 0.0170302+0.00934634j 0.002596+0.00199966j -0.0124948-0.00476069j 0.00786982+0.0026932j -0.000724748+0.000245012j -0.00797668-0.0105234j 0.00385261+0.00297417j -0.00322445+0.00346416j -0.000214025-0.0055939j 0.00127608+0.000147328j 0.000471734+0.00462489j 0.000154501+0.00193383j 0.00305744-0.00350233j -0.0031267-0.00157106j 0.00061395+0.00639535j 0.00750419-0.00355062j 0.0040027+0.0100824j -0.00739674-0.00604854j -0.000984276+0.00420572j -0.001358-0.00357923j -0.0149918-0.0166639j 0.00426381+0.00987157j -0.00242699+0.0103819j -0.0134546+0.0146593j 0.0197009+0.0059056j -0.00451218-0.00713759j 0.00292081+0.0132765j 0.00947724+1.3871e-05j -0.00510483+0.0123267j 0.00545104+0.00773278j 0.0159714+0.0312868j -0.0116372+0.00101588j -0.0388032-0.0541328j 0.0251369-0.0124422j 0.00151402-0.0151588j -0.0153574-0.00246198j 0.0252129+0.0185513j -0.0233149+0.00121191j -0.0242461-0.0136316j 0.01136+0.0100334j 0.000545436+0.00173888j 0.0110422+0.00666184j 0.00150161-0.00251619j 0.0316208+0.0174314j -0.00874226-0.00942491j -0.0177582-0.0123815j 0.00465462+0.0154228j -0.00947067-0.00185853j 0.00915132+0.00123696j 0.00576643+0.00933586j -0.00655398+0.00143535j 0.00102011+0.00165915j -0.00184177+0.00328021j 0.00171721+0.00354472j 0.00186547-0.00104889j -0.0143731-0.0154182j 0.00682252+0.00281061j 0.000782845-0.00327116j -0.00106505+0.00530965j 0.000405069-0.00283016j 0.00936536+0.00419249j -0.00252396-0.0034408j -0.00161802+0.000869445j -0.00137337+0.00117908j 0.0113481+0.00575953j -0.00652898+0.00026703j 0.000619076+0.00422601j -0.00575163-0.00700127j -0.0016376-0.00177393j 0.00702703+0.00539269j -0.00131131+0.00121283j 0.00546064+0.00114872j 0.00060738+0.000434965j 0.000201113+0.00622153j -0.000201421+0.00484947j 0.00459347+0.0036705j -6.93237e-05-0.00209009j -0.00545758-0.00687099j 0.00724019+0.00991902j -0.00495046-0.00216508j -0.00470157-0.00386589j 0.00163297+0.00277361j 0.00212985-0.000137603j 0.000507513+0.00251607j -0.00554143-0.00384113j 0.00661891+0.00348716j -0.00581793-0.00721412j -0.00235643-0.00520046j 0.0106655+0.00490927j 0.000120379-0.00636351j 0.00239135+0.000809322j 0.00461409+0.00376954j 0.00237224-0.0103034j -0.00456311+0.0173237j 0.00114431+0.000423148j 0.00627207-0.0112995j -0.00558005-0.00696621j -0.012023-0.000267821j -0.00557316-0.0162486j 0.0165288-0.00144254j -0.000833898-0.00249644j 0.00874473+0.014072j -0.00327933+0.00243588j 0.00083748+0.000561673j 0.018899+0.0123374j 0.00487793+0.00488384j 0.00722122+0.00203205j 0.00465344-0.00676302j 0.00566018-0.00708672j -0.00114583+0.00727954j 0.0151417-0.00915446j -0.0146733+0.0178993j 0.014448+0.00779073j -0.00430898+0.0112928j 0.0247562-0.00735846j -0.00304453-0.0175546j 0.0267279+0.00766389j 0.0101981+0.0091487j -0.02819-0.00581274j 0.0205058+0.0135577j -0.00731259-0.0196845j 0.0652382+0.0403089j 
0.0378134+0.079725j 0.0822568+0.051378j 0.0337026-0.0340494j -0.0237284+0.122717j -0.00628884+0.0346266j -0.000703677+0.0727387j -0.0353826-0.0650256j 0.0199651+0.0205283j -0.0369108-0.0154659j -0.0326584-0.0173464j 0.0240275-0.0902213j 0.142697+0.249266j 0.215125-0.0880971j -0.0141007+0.0526839j -0.00753745-0.00953209j -0.0055321-0.0253506j 0.00530315+0.0263956j -0.00502807+0.0339676j -0.0133882-0.0181607j -0.0224457+0.0482591j 0.00141091+0.0263519j -0.000565378-0.0208183j -0.0272666-0.0629017j 0.0468402+0.0362153j 0.0257633-0.0335383j 0.0522503+0.0818059j -0.100006+0.0078638j 0.00867575-0.0887304j -0.0222755-0.0474722j -0.0212652+0.0183141j 0.0268706+0.00600815j 0.0313905+0.0717868j 0.0132673+0.00171334j -0.0128157-0.0126015j 0.00330548+0.0392898j -0.00878146-0.0171968j -8.79011e-05+0.0034749j -0.00854218-0.0184847j 0.00231142-0.0052854j 0.00256074-0.00453137j -0.00241167+0.00631793j -0.00779564+0.00954663j 0.0094509+0.0116368j -0.00710218-0.00179674j -0.00726928-0.00861797j -0.00374588-0.00199793j -0.00804877-0.0027568j 0.0114006+0.0164827j 0.0040827+0.0147022j -0.00575592-0.00475196j -0.00743534-0.00993774j -0.00513575+0.00534675j 0.00338229+0.00101422j -0.00617547-0.00148539j 0.0230837-0.00686034j -0.00912419+0.00207457j 0.00870366+0.00392979j 0.00245752-0.00214486j 0.00921707+0.0112564j 0.0080455+0.00581351j -0.0016964+0.00227268j 0.00679283+0.0283228j 0.00643296+0.0150366j 0.00133885-0.00313428j -0.00838105+0.00776925j -0.00944502-0.0168509j -0.000964837-0.0116621j -0.0223488+0.00593293j 0.00727901-0.0190738j -0.017645+0.000415216j -0.00875266+0.0091252j -0.00451188-0.0109315j 0.00274561+0.00181558j 0.00635246+0.0161262j 0.00227136+0.0125326j -0.00178017+0.00163043j 0.00304535+0.0168911j -0.0245335-0.0296012j -0.00367797+0.00346914j 0.00301961+0.000808743j 0.0101607+0.00848781j -0.00279732-0.0148071j -0.00075895-0.00272812j -0.0149641-0.012056j -0.00140441-0.00688375j -0.000615732+0.0105266j 0.00748943+0.00744698j -0.00545675-0.0132207j -0.0055644-0.00541907j 0.000286043+0.000133905j 0.00869785+0.00330915j 0.00397527+0.00427989j 0.00104453-0.00561906j 0.00571398+0.00888926j -0.000820911-0.000756721j 0.00213398+0.00660376j 0.00387675-0.00158002j 0.00428086-0.00424871j 0.00633422-0.000677478j -0.00481255+0.00104011j -0.00110692-0.00439206j 0.00603995+0.00422505j -0.0026322+0.00146682j 0.00637641+0.0139952j -0.00647734-0.00770458j -0.0118557-0.000229728j -0.00728653+0.00406905j 0.000245894-0.00719181j -0.00575782-0.00616125j -0.00563415-0.0108497j 0.00338385-0.00355438j 0.00334018+0.00567502j 0.00178882-0.00403417j -0.00101796-0.000448216j 0.00787359-0.00152828j -0.0031579+0.00593893j 0.0139463+0.000723092j -0.00556565-0.00123525j 0.0121336+0.00910852j 0.00694792+0.000963731j -0.000758722-0.00652099j 0.00776305+0.00365807j 0.00951289-0.00331188j 0.0102478-0.000465941j 0.0048386+0.0125554j 0.0147784+0.00552312j 0.0124729-0.0077628j -0.00678028+0.00935987j 0.000850951-0.00218736j -0.00188096+0.00820596j -0.00144991-0.000187191j 0.00766143+0.00403718j -0.00356317-0.00739662j 0.0059525+0.0178159j 0.00266304+0.0117152j -0.00335456-0.000134857j -0.00321869+0.00746712j 0.00520495+0.0135379j 0.00414791+0.00437133j -0.00497729-0.0021166j 0.000596714+0.00726521j -0.00070443-0.00912359j 0.0165952-0.00478824j -0.0162121-0.0109188j 0.0062607-0.00421754j 0.00919961-0.00677369j -0.0137403-0.000903653j -0.00867062-0.00621067j 0.0141589-0.00524031j -0.00361679+0.00907333j 0.000276171+0.0188819j -0.0105709-0.0117071j 0.00344094-0.00794902j -0.00605023+0.00223013j 0.0320006+0.00308556j -0.0213193-0.0202148j -0.00835702+0.0106173j -0.00161483-0.0247391j -0.0397867-0.0263137j -0.00278787-0.0259443j 
-0.0950883-0.0591634j 0.0438707+0.0778213j 0.0482672+0.0846129j -0.0466059+0.0397616j -0.0229446-0.064027j 0.00663853+0.00137962j 0.0304029-0.0325467j -0.0224048+0.0275667j 0.0501818-0.038846j 0.058059-0.105883j 0.112745+0.0918553j -0.240452+0.113233j 0.126346+0.265305j -0.0264438-0.0194583j 0.00320445-0.0460893j 0.0125719-0.0423431j 0.026187-0.0300938j -0.0370874-0.0371587j 0.00842792+0.0377176j -0.0177363-0.010506j -0.00995272+0.0235516j 0.00315864-0.0483237j 0.0185577-0.0128228j -0.0118421+0.00744861j -0.0100965+0.0103645j -0.0150094+0.00587786j -0.0100247-0.142865j 0.113894+0.0185303j 0.0197389-0.00857469j -0.0397755-0.0547677j 0.02384+0.0533217j -0.0385582-0.00222793j 0.000738334+0.028181j 0.000869471-0.0305922j -0.0167365-0.0110527j 0.00718652-0.00193804j -0.0129695-0.00820082j 0.028185-0.00222307j 0.015193+0.00307917j -0.00259154-0.000598735j -0.00377001-0.01291j -0.000566898+0.00380844j -0.0070671+0.0146037j 0.00173535-0.0121894j 0.00626401+0.013661j 0.00466048+0.00264257j 0.00150678-0.00162407j -0.00827713+0.0109108j -0.003643+0.00183695j 0.00520705+0.00104204j 0.00368706-0.00149668j 0.00505401-0.0056717j -0.00223038+0.00347791j 0.00372843-0.00433246j 0.00400341+0.0145317j -0.00235871-0.0207641j -0.00677669+0.0085849j 0.00102112-0.00633703j -0.0214128+0.00137879j -0.00577757+0.00147376j 0.0105051-0.00513167j 0.00114628-0.00256399j -0.0192118+0.0186998j -0.00807882+0.00371928j -0.00734584+0.0307866j -0.01671-0.00919199j 0.01986-0.00675336j -0.00351814-0.0149349j 0.0308386+0.00628073j 0.00558379-0.00866686j -0.0063933-0.013661j 0.0124887-0.00372768j 0.00513701+0.00780482j -0.00646138-0.0131733j 0.00698099+0.0122429j -0.00470869-0.00926951j -0.0298459-0.0263473j 0.00449976-0.0133548j 0.00108963-0.00791432j 0.00405247+0.00174037j -0.00532846+0.000139565j 0.00971459+0.00717953j 0.00136202-0.00563129j -0.00716686-0.0180135j 0.00964679+0.00577643j 0.00354021-0.00309464j -0.00315281+0.00666264j 0.0152582+0.00185649j -0.00306338-0.00944068j 0.000765438+0.00775727j -0.00609792+0.00286786j -0.00262552+0.000683524j -0.00450004+0.00114355j -0.0110452-0.00364084j -0.000763101+0.0164105j -0.00456135+0.000300298j 0.00435502-9.06783e-05j -0.00181637-0.00335485j 0.00437511+0.0037392j 0.00107308-0.00617576j -0.000481813-0.00372371j -0.00546258+0.00655365j 0.0047148+0.00371962j 0.00151815-0.00340428j 0.00266147-0.00397137j -0.0015407+0.00028226j 0.00303036+0.0020932j 0.000235975+0.00569617j 0.00959619-0.000953496j 0.00360911+0.000303296j -0.00201513+0.00284888j -0.000921071+0.0036304j -0.00255798+0.00481147j 0.00211721-0.000789271j -0.00469137+0.000323438j -0.00590797-0.00992471j 0.00998349+0.0238256j 0.0024383-0.00691677j -0.0044842+0.00763267j -0.00296417+0.00291029j 0.00484114-0.00175097j 0.00971997+0.00724391j 0.0101072+0.00619988j 0.011721+0.0109817j -0.0146237+0.00350617j -0.0059261+0.0015992j 0.0072662+0.00220413j -0.0123697-0.00645078j -0.00323957-0.00594415j -0.00892804-0.00753029j 0.00187477+0.0031281j -0.00271928+0.0104394j -0.00138016-0.00676531j -0.00366124-0.00170719j -0.00258598-0.000516265j -0.00100059-0.00484001j 0.00108957+0.00411391j -0.00636821-0.00799999j -0.002429-0.00364079j -0.0124858-0.00483812j 0.000906001+0.00410499j 0.00319628-0.018754j 0.00887493+0.0172696j 0.00927332-0.00169678j 0.00503307-0.00371751j -0.00768153+0.00981828j -0.0130057+0.00668494j 0.0268775-0.00628943j 0.000765188+0.0194783j -0.00471493+0.00538083j -0.00460515+0.00126237j 0.00502092-0.00363546j 0.0150105+0.0191906j -0.000406086+0.000136129j 0.0176843+0.0179427j 0.035606-0.00367652j -0.00869494-0.0254259j 0.0125118-0.0035213j -1.06732e-05-0.0273403j 0.0427929+0.0249305j 
0.00121053-0.001715j 0.0417449-0.00232385j -0.0376766-0.0947663j 0.036471+0.12204j 0.0100087-0.0515032j 0.0234096-0.0047893j 0.0138738+0.0455487j 0.116326-0.000126159j -0.0106134-0.00389547j -0.0162935-0.0974461j -0.0364274+0.0619122j -0.0239889+0.128097j 0.146479-0.101369j 0.00142787+0.0251544j -0.0139621+0.000544569j 0.0220033-0.0162985j 0.0383297-0.0191524j -0.0108603-0.00780916j -0.0119598+0.023185j 0.00417975+0.00355216j -0.00402817-0.00446988j 0.0125043-0.0219464j -1.33256e-05-0.00490229j -0.000567753-0.00889962j 0.0198016-0.00359484j 0.00643069-0.0223167j -0.0196641-0.0395709j 0.0217126-0.0617753j -0.00425063-0.00818664j -0.00707623+0.0235672j 0.0133376+0.0103303j 0.0103865+0.011868j 0.00425113-0.00181725j 0.00151787-0.00677805j 0.00819889-0.00105811j -0.00369946+0.00373675j -0.00762814+0.0122083j 0.0110345-0.0115393j 0.0126259-0.0162795j -0.0023698-0.00170586j -0.00145757+0.001661j -0.00498089+0.00509242j 0.00175077+0.00840749j 0.000202839+0.00399736j -0.000797635+0.00489349j 0.00489475+0.00129152j -0.00145207+0.00522083j -0.00231754+0.00905377j 0.000829459-5.33628e-05j 0.00235578-0.0079272j -0.0030819-0.00503782j 0.00183295-0.00927419j -0.00324745+0.00127833j 0.00530987+0.00170055j 0.0138894-0.00809668j -0.00678912+0.00831675j -0.00645247-0.00746817j 0.0094331+0.00190684j 0.0131384-0.00690792j -0.00539712-0.00538188j -0.00624685+0.000945765j -0.00213391-0.0163065j 0.0138161-0.0112735j -0.00298226+0.00461357j 0.00313999-0.00123393j 0.00349685+0.000584283j -0.0127728-0.0131658j -0.00956791-0.0197744j -0.00304688-0.0143092j -0.00787214-0.011959j -0.00653654-0.00123143j -0.0100669-0.00746392j -0.000199259+0.00402922j 0.00264054-0.00080515j 0.00373319+0.00529553j -0.00326165+0.00245327j -0.00639839+0.00873818j -0.00911443-0.00625703j 0.00602776-0.00567276j -0.000897582-0.00745882j -0.000904415-0.00151408j -0.00336408-0.00957726j -3.44983e-05-0.00475309j -0.00137721+0.00611616j 0.00189402+0.002097j 0.00391629-0.000853486j -0.000953246+0.000830083j 0.00304413-0.00945722j -0.000459314+0.00493873j -0.000145985+0.00562253j 0.000935291+0.000605843j 0.00247158+0.00291413j 5.35702e-05+0.00566891j 0.00271626+0.00971647j -0.00311441+0.0107821j -0.000116708+0.00351454j 0.000660502-0.00893201j 0.00123659-0.00430169j 0.000376992-0.00545644j 0.00090411-0.000954435j -0.000146605-0.00169438j -7.6205e-05+0.00748217j 0.000268129-0.0043952j 0.00254415-0.00411234j -0.00244898-0.00598801j -0.000762561+0.00114731j 0.00278081-0.00561249j 0.00166008+0.00423009j 0.00380301-0.00638191j -0.00391406+0.001646j -0.0023917+0.00282919j -0.00783386-0.00555149j -0.00771966+0.00494932j -0.0078405+0.00205984j -0.00210492+0.00442699j -0.00123868-0.000634544j -5.46077e-06+0.00444965j 0.00415967-0.00375551j -0.000995602+0.0036307j 0.0107621+0.0114761j -0.00362541-0.0023097j -0.000870587-0.00143625j 0.00168419+0.00600195j 0.00514458-0.000584208j -0.00218886+0.00741417j 0.000669087+0.0150471j -0.00702805-0.000404367j 0.00839313-0.000967828j -0.00531593-0.00610073j 0.0079221+2.14001e-05j -0.0103675-0.0104045j 0.00394898+0.0124977j -0.0059524+0.000459693j 0.00686956+0.00297014j 0.0106019+0.0103509j 0.00966867-0.00178685j -0.00712436+0.00546883j -0.00470568+0.0180464j -0.005335+0.00721714j 0.0136833+0.0169681j -0.00316867-0.0038745j 0.00110858-0.00778115j 0.00285226-0.00620333j 0.00156375+0.000665403j 0.00765914-0.00919878j 0.00288374+0.00691723j -0.00974021+0.00199975j 0.00125528-0.00244263j 0.0111569-0.00230893j -0.0190724+0.000820719j 0.00226964-0.0156448j -0.00257656+0.000449042j 0.0144819+0.0054849j -0.00104534+0.00616924j 0.00484078-0.00953548j -0.00125441-0.0169721j -0.010743-0.0069475j -0.0015778+0.00130138j -0.0103814-0.00423916j 0.000946668-0.0144047j 
0.071354+0.0311018j 0.0843994+0.0245384j 0.0857417+0.0728386j -0.00291244+0.0378912j 0.0326449+0.15991j 0.0451047+0.0133687j -0.0573452-0.0405937j -0.139393-0.0621988j 0.0368504+0.0027633j 0.205981+0.0529605j 0.128867-0.16723j 0.114028-0.0332709j -0.122247+0.21048j -0.0326365+0.00454389j 0.0421045-0.0128073j -0.0540482-0.00975087j -0.0193085+0.00364422j -0.00864776+0.0121276j 0.00825049-0.0355617j 0.0160257+0.0117527j 0.0152759-0.00463575j -0.0523105+0.0135102j -0.01509-0.0171491j -0.0226935+0.0223516j -0.0556401+0.0206807j 0.0440224+0.0350156j 0.0351362-0.0127943j 0.0372164+0.0531006j -0.00880358-0.0160235j 0.000252734-0.0229484j 0.0189901+0.00241318j 0.0337225+0.0226239j -0.00697316+0.00835566j -0.00960307-0.000231737j 0.00440367+0.0156071j -0.00148784-0.00859767j -0.00674053-0.0120439j 0.0029696-0.00249007j 0.00406509+0.0087661j 0.0014315-0.00329879j 0.00381159-0.00067644j 0.010115-0.00573238j 0.016663+0.00562363j 0.00677589-0.00806708j 0.00135048+0.00419356j 0.00672636+0.0076617j 0.000969918-0.00427746j -0.0113093+0.00659161j -0.0109387-0.000471699j 0.00712757+0.000392053j -0.000545408+0.00980494j -0.00318171+0.00422129j 0.00310866-0.000547474j -0.000201646-0.00866905j 0.0153382+0.0127662j 0.00715398+0.00557162j -0.00211208+0.00493048j -0.00526625+0.00309981j -0.00846202+0.00818385j -0.0068634+0.00386582j 0.00400815-0.00342082j 0.00217406+0.00709555j 0.0183487+0.000551629j 0.0150881+0.000632266j 0.0232505-0.00743151j -0.0166734-0.00447024j 0.0185741+0.00818871j -0.00676295+0.0037993j 0.00932927+0.0168984j 0.000109977-0.00168519j 0.00411458-0.0017811j 0.0106924-0.0073966j 0.00613758+0.000141796j 0.0112846-0.00735824j 0.0100094+0.00560644j -0.00395911-0.00185197j -0.00745649-0.00289259j -0.0224179-0.00970412j -0.0009315+0.00512938j 0.00590505+0.00553165j -0.00529999+0.0011538j -0.00539201+0.0033041j -0.000885623+0.000152587j -0.00711131-0.00825j 0.00334222-0.000778312j 0.00519987-0.00213049j 0.00567886+0.00509402j 0.00203106-0.00688146j -0.00666884-0.00472568j 0.00348977-0.004401j -0.00194851+0.00564065j -0.00278972-0.0010265j -0.00602338+0.000770334j -0.00624237-0.000648264j 0.0058018+0.00108066j 0.00261414-0.00564805j -0.00138927+0.00832462j -0.00643719+0.00590239j -0.000769044+0.00462478j 0.000109188-0.00393099j -0.0038019+0.00694069j 0.00139907-0.00223406j 0.0010123-0.000759685j -0.00167647+0.0089715j -0.003427+0.00270951j 0.000908456-0.00130175j 0.00215493+0.00284648j 0.00121282-0.00199944j 0.00193114-0.00272711j -0.000926705-0.00520464j 0.00169866-0.00136005j 0.00315771+0.00262637j -0.00728872-0.00694285j 0.00340296-0.00225493j -0.0122467+0.00358279j 0.000774084-0.00564536j -0.00916406+0.00878631j -0.00379304+0.00209881j -0.000569883-0.002944j 0.00432717+0.00309519j -0.00111066+0.000930727j 0.00710349+0.00791496j -0.00371778+0.00521998j -0.00570401+0.0103746j 0.00101252-0.00335139j -0.012558-0.00411135j -0.00753822-0.00969768j -0.000358779+0.00999157j -0.0151891-0.00496712j 0.00468658+0.014398j -0.01414-0.00536775j 0.00211616+0.00536435j -0.0106772-0.012371j 0.00716142+0.011944j 0.00779188+0.000364215j 0.00439269-0.00306315j -0.0109289-0.00573013j -0.00601104+0.00753028j 0.00103147+0.0048635j 0.00437448+0.00422818j 0.00219309-0.00366696j -0.0015375+0.0166792j 0.00319685+0.00597482j 0.00577514+0.00275105j 3.67064e-05+0.0108814j -0.0050373-0.00294298j 0.0111059-0.0223144j 0.00819528-0.0229645j -0.0176853-0.0070964j 0.00567453-0.00488325j 0.00677683+0.00602425j 0.008882+0.00114687j -0.003964-0.00873243j 0.00722431-0.00824449j 0.00758785+0.0207358j -0.00207074-0.00434789j 0.00172753+0.00262661j -0.0134543+0.00194404j -0.0180428-0.0185658j 0.00517257+0.00554608j 
