0.0545497-0.09268j -0.109554+0.0869854j 0.0467095-0.0635839j -0.100916-0.010061j -0.0769721+0.0267389j 0.0120339-0.0595956j 0.0595407-0.032941j -0.0636178+0.00198304j -0.0125015+0.0377052j 0.0238418+0.039436j 0.0251506+0.0206771j -0.00508235-0.0492691j -0.0493579+0.00783216j -0.0161621-0.0124113j 0.00850957+0.0223061j 0.0987231-0.0337086j -0.00594691+0.00473032j 0.000946906-0.0206346j -0.0159639+0.0475762j 0.0187918+0.00954946j 0.0201571-0.00914442j 0.0135063-0.0175935j 0.0276514+0.00390595j -0.0188196-0.00406791j -0.00393314+0.00811746j -0.0271211+0.0164368j -0.0162914-0.0217722j 0.00584558-0.00350621j 0.00505122+0.0323918j 0.0374305-0.000189709j 0.0338016+0.0123221j 0.0342403-0.0173583j -0.0114572+0.00884238j -0.00877516+0.0110504j 0.0373292+0.014371j -0.0180313+0.0110458j 0.00661654-0.000521056j 0.0272747+0.0236246j 0.00964011+0.0103544j -0.0023459-0.0116854j -0.0113013-0.0146381j 0.0263215-0.0168085j 0.00202129-0.00666567j 0.0366364-0.0266655j -0.0270734-0.0153352j -0.0188936+0.0237735j 0.0126455+0.00755681j -0.0281987+0.00453781j -0.00555369+0.028115j -0.0146759-0.0103448j -0.0161414+0.000466263j -0.0141362+0.0062879j -0.0359196-0.00956085j -0.00890294-3.94219e-05j -0.0128384-0.00559979j -0.00504049+0.0163049j -0.0341843-0.00552192j -0.0471604-0.011819j -0.00480472-0.0164167j 0.00724052-0.020691j -0.0240388-0.0179583j 0.00879536+0.00505716j -0.0120814+0.00297867j 0.0110766+0.000553814j -0.0169445+0.0165533j -0.00590177-0.00312172j 0.000666689+0.000102568j 0.00330592+0.00237484j -0.00579081-0.0219876j 0.00442263+0.00805534j 0.0130661-0.00373848j 0.000744062+0.00516441j 0.00897428-0.0162525j 0.00104094-0.00354923j -0.0046074+0.0134004j -0.0183778+0.00666845j 0.0159344+0.000572919j -0.0197379-0.0163958j 0.0103672+0.00346743j -0.0273002-0.00356193j 0.0288703+0.00458222j -0.00583737-0.00131734j -0.0124636-0.0151081j 0.00872912+0.011782j -0.000551465+0.0074067j 0.00955609-0.00982654j 0.006545+0.00105509j -0.0176628-0.000169208j -0.0236688+0.00583238j 0.0163509+0.00176683j -0.00235418-0.0165667j -0.00563871+0.0165457j 0.00192225+0.00206115j -0.0284052+0.0217977j -0.00926635+0.00229961j 0.0128698+0.00759702j 0.0197503-0.0177756j 0.0161267-0.0186818j -0.0164098-0.00154798j -0.0109659+0.00728298j -0.0260641+0.0107502j -0.00600074+0.0130777j -0.0326716+0.00183037j 0.0178222+0.00238549j -0.0206781+0.00210175j 0.0153548-0.0198786j -0.0174658-0.0055276j 0.0074211-0.0221993j 0.00696443-0.00667649j -0.027501+0.00448152j -0.00516591-0.00293619j 0.0127669-0.00833386j 0.0154485-0.00810783j 0.015373-0.012419j -0.0276162+0.0053393j 0.00118454-0.0172263j -0.00336785+0.00760609j -0.0170565+0.00684162j -0.0136092-0.00559287j 0.00788967+0.000353091j 0.00526282-0.000975024j 0.00603606-0.00352675j 0.0267445+0.00019974j -0.0123353+0.00474719j -0.0389606-0.00729244j -3.54892e-05+0.0125018j 0.00512818-0.0105127j 0.0034615-0.0163322j 0.00576669+0.000685936j 0.00431338+0.00367472j 0.00460793-0.0131756j -0.0175784+0.014161j 0.000812022-0.000269294j -0.0174452+0.00825843j -0.025029-0.00229579j 0.0156947-0.0241057j 0.0199368-0.0132984j 0.00473391-0.0233886j -0.0128874+0.0136516j 0.0119309-0.0074076j -0.0123134+0.00846624j -0.0294128-0.00714742j -0.0316314-0.00380456j 0.00109089-0.0180131j 0.0132485+0.0252541j 0.0338518-0.000510792j -0.018055-0.00385094j 0.00589907+0.00565359j -0.00506574-0.00935705j -0.0216801-0.0135411j 0.0178897-0.0230038j 0.00311402-0.00795186j 0.00139439+0.026835j -0.016264-0.0116641j 0.00795639+0.0259716j 0.0322204+0.00735512j 0.0160335+0.0169647j -0.000453236+0.0247081j 0.00996493-0.0129769j -0.0293864-0.021406j 0.00810672+0.000396398j 0.0246251-0.00605944j 0.0389415-0.0301784j -0.0483293-0.0290502j 0.00502935+0.00531113j -0.0162502+0.073532j 0.0418522+0.00169248j 0.0227037+0.0312296j 0.0911636-0.000872569j 0.0265182-0.0366204j -0.0769209-0.0373256j 0.0450876+0.039742j -0.00478257-0.00289372j 0.00745248+0.0201339j -0.0625033-0.133564j -0.0112219-0.0880877j 0.0785099+0.00430909j 0.0147738-0.0875617j -0.0469461-0.07936j -0.0341646+0.079494j 0.0844311-0.039301j -0.114043-0.133617j -0.131515+0.0425632j 0.0539222-0.0605723j -0.088857-0.0729113j 0.0963781-0.0841112j -0.117849+0.201511j 0.0456836-0.0947449j 0.122617-0.0460367j 0.107282+0.0523738j 0.0110588-0.0180989j 0.00506271+0.162272j -0.0677268+0.11799j -0.181996+0.160144j 0.045053+0.1308j 0.208179-0.0767247j 
-0.0634446+0.101177j -0.0554623+0.0673567j -0.122812+0.026364j -0.0604769+0.0698291j -0.059541-0.039525j 0.0162873+0.0263134j -0.0967729+0.00996387j 0.020242+0.0587783j -0.0117428-0.0175654j 0.00800197+0.0477216j 0.0111638+0.0321366j -0.0583415+0.0128428j -0.00449795+0.0317533j -0.0669776+0.0155266j -0.0146544-0.00530397j 0.0153211+0.0208627j -0.000209155-0.00184563j -0.00429028+0.0275226j -0.0281133-0.0195199j 0.00815377-0.0197236j 0.022778-0.00916251j -0.0271188-0.0368744j 0.00379973+0.00637047j -0.00498155+0.0228809j 0.0510517+0.00711031j -0.034821-0.00395893j 0.0164103+0.0210936j 0.0159169+0.0220664j 0.0471135-0.0177049j 0.021204-0.0208518j -0.0246183+0.00144365j 0.0265745+0.0255756j -0.0357149+0.0175602j -0.0276372-0.0114646j 0.00446938-0.00308464j 0.0145126+5.29376e-05j 0.00823753-0.00345511j 0.0146266-0.00242988j -0.0081088-0.021296j -0.0339417-0.0105825j -0.00786832+0.0165744j 0.0153164-0.0147902j -0.014231+0.0247641j 8.52815e-05-0.017132j -0.0257877-0.00112359j -0.0293044+0.0075221j -0.00343509-0.0246651j 0.000923725-0.00591425j -0.0304777+0.0013278j -0.00465847+0.0187134j 0.00346217+0.00818691j 0.0222177-0.00789146j 0.006595+0.00159324j -0.00625528+0.00856592j 0.00965807+0.0017566j -0.0418625+0.00404072j -0.01773-0.00400311j -0.0039574-0.00691133j 0.0169816-0.0153717j 0.0193381+0.00974791j 0.0160167+0.0150372j 0.0228234+0.00413166j -0.00840091-0.0120683j -0.0324751-0.0238537j -0.00581122-0.00316764j 0.00420103+0.014376j 0.0117633+0.0131977j 0.00154755+0.000258305j 0.00539191+0.0036154j -0.00058185+0.00732293j -0.0183854-0.0120665j 0.00485123+0.00552701j 0.00271594+0.00339107j -0.00496773+0.0136225j -0.015311-0.00167027j 0.00529665-0.00813508j 0.00357194-0.00549176j -0.0127915-0.00363714j -0.0185264-0.00604007j 0.000729835+0.0227004j 0.0147652-0.000217717j -0.000196034+0.00226491j -0.00994284-0.0167006j -0.00273141+0.00330636j -0.0140541-0.00534044j 0.0042619-0.0077271j -0.00471079-0.0144522j 0.00534476-0.00298554j 0.00914979-0.0151214j -0.00105029-0.00328229j 0.0228961+0.00829132j -0.00241223+0.00479831j 0.00761435-0.00246059j -0.00867004-0.00354087j -0.00761985-0.0247438j -0.0167345-0.0107899j 0.0170136+0.008473j -0.00488238-0.0103697j -0.0192295-0.0122317j 0.00632694-0.0114537j 0.0153041+0.00623412j 0.00620484-0.00500387j -0.00137542-0.000169039j -0.0105747-0.0126542j 0.0134014-0.0102869j 0.0259522+0.00470412j 0.0166153-0.000768193j 0.00253507-0.010243j 0.0130984+0.00596974j -0.00951211+0.0139274j -0.0192263-0.00788123j -0.000399145+0.00182812j -0.0185083-0.00828504j 0.00485368-0.00312169j 0.00600147-0.0154037j -0.0550957+0.00713554j 0.00607313+0.00322288j -0.02576-0.0190128j -0.000222553-0.0215087j 0.00771499-0.000919783j -0.00970912+0.0100633j 0.00329168-0.000618597j 0.0183952-0.00415243j -0.0184707-0.0166093j -0.0145986+0.00573227j -0.0385523+0.0186618j 0.0183619+0.0143642j -0.00758396-0.000560557j -0.0090149+0.00688633j 0.0309065+0.0185136j -0.020443+0.0032589j -0.0164557+0.00651044j -0.00451361+0.00174502j 0.00416425-0.0139583j -0.000757296+0.0245519j -0.00393058-0.000873338j -0.0279258+0.0179517j -0.0148325-0.00496638j 0.0123402-0.00116432j -0.0121965+0.00130616j 0.00819174+0.0233327j 0.00953469-0.0180129j 0.00265764+0.0203716j -0.0191534-0.00243929j -0.0209648+0.0131631j 0.0144162+0.00584071j -0.012664-0.0218269j 0.0291382-0.0260825j 0.00107862-0.00895376j -0.0132393+0.0211767j -0.00987014-0.00496527j 0.0082677-0.0158971j -0.00610699+0.00868949j -0.0296794-0.0328491j -0.0111001-0.0037508j -0.0450554+0.043577j 0.00559036+0.0399119j -0.0236696+0.0242173j -0.0168976-0.0187945j 0.0160252-0.0040865j 0.0594258+0.00473156j -0.0266821-0.0291352j -0.000333266+0.0428539j 0.0520825+0.0197011j -0.0396598-0.0182174j -0.0686742-0.0149792j 0.0120943+0.00339522j -0.0843808-0.0214229j 0.0560262+0.130498j 0.0439072+0.0505749j -0.0175122-0.00431928j 0.0157888-0.00168543j 0.0618198+0.0727748j -0.0368946-0.0266316j 0.0726856-0.062132j 0.0623088+0.0242824j -0.0257598-0.0211818j 0.0902868-0.0426445j -0.0189344-0.00218358j 0.0420016-0.0816893j 0.0833208+0.0909539j 0.149361-0.20403j 0.0491551-0.143273j 0.00128936+0.0853872j 0.0957632-0.0235877j 0.0842055-0.040696j -0.15411-0.0885008j 0.173693+0.0886767j -0.0121445+0.0620452j 0.06911-0.00740253j -0.0958755+0.136348j -0.0569095+0.0894056j -0.121302+0.088434j 0.0226484-0.112256j -0.175539-0.0455j 0.152111+0.177388j 
-0.0288549+0.0680449j 0.0110093-0.0810323j -0.0191751-0.0202255j -0.0370413-0.00382963j -0.00617861+0.00189586j 0.0623024+0.00736176j -0.00761539-0.0653935j 0.0252672-0.0417168j -0.0950079-0.0319196j 0.0528122-0.0352437j -0.0221876-0.0185372j 0.0133745-8.74705e-05j -0.0229744-0.0506787j 0.00290368-0.0191908j -0.0261916+0.012169j 0.0322273+0.0223008j -0.00536087-0.000177753j -0.0169501-0.0393448j -0.00860533-0.0430193j -0.0736081-0.0153107j 0.0271497-0.00481506j -0.0147938+0.0398137j 0.0239198-0.0126019j -0.00835999+0.0104504j -0.00513948+0.0477511j -0.0116667+0.0104971j -0.0282216-0.00309271j -0.00349464+0.0103562j 0.015507+0.00932917j 0.00959306-0.00387807j -0.00095332-0.0208693j 0.0084449-0.016911j 0.0644534-0.0678239j -0.00857094+0.0337822j 0.0492748-0.0381705j 0.0117892-0.0223394j 0.0145078+0.00293798j 0.0239157-0.0157799j 0.00234842-0.00682985j -0.0275724-0.00437067j 0.00736071-0.0376174j 0.0109643+0.0268147j 0.0302457+0.00915315j -0.00480665+0.0684236j 0.0392704+0.0258672j -0.0232928-0.0307988j -0.00617049+0.0291223j -0.0126463+0.0287274j -0.00764499-0.00466359j 0.00571054-0.00634657j -0.0100132-0.0223801j -0.0292792-0.0127022j -0.010278+0.00718157j 0.0018185-0.00416127j -0.0149775+0.012411j -0.0275634-0.00771229j 0.00271682+0.00741305j 0.00828934+0.00423331j 0.0183271+0.0216188j 0.0179174+0.0146692j 0.0257097+0.0174107j -0.00999503-0.00508965j 0.000817891-0.00113272j 0.0111558-0.00666504j -0.00942605-0.000125992j 0.00820621+0.00856443j -0.00840457-0.00326287j 0.0160178-0.0260708j 0.00163178+0.0253883j -0.00274992+0.000726487j 0.0245576-0.00477144j 0.00377334-0.00990224j 0.011595+0.00667966j 0.0172382+0.00478995j 0.0124791-0.00396955j -0.00576865+0.0234336j 0.0151475+0.0160638j -0.00461429+0.012337j -0.00872006-0.0156526j -0.0280288+0.030097j -0.0137974-0.00359939j 0.0350425+0.000135712j 0.00399384+0.0333454j -0.0347969-0.0126584j -0.000963494-0.00437389j -0.00733373+0.00213125j 0.00996202+0.0240044j -0.000420113-0.0181129j -0.00343573-0.0145759j -0.00991887+0.0337528j -0.0159135+0.00588239j 0.00582655-0.0282422j 0.00852817-0.0066384j -0.0404213-0.0262205j -0.0396606+0.0196688j -0.000582772-0.00559177j -0.0182981+0.0044709j 0.0193895+0.0305998j 0.00236617-0.000981988j -0.00656719-0.000279907j -0.0320041+0.0197032j 0.0242386-0.0136263j 0.0225176+0.0213506j 0.00186412-0.0057839j -0.00544097+0.0142223j 0.013393+0.0190657j 0.00071195+0.0220952j 0.0566947-0.000752649j 0.0182032+0.0167781j -0.0243762+0.00598713j -0.00762748-0.0174734j -0.00119711-0.00247954j 0.0274308-0.00451045j 0.025302+0.000272018j -0.057669+0.0309145j 0.0305778-0.0258796j -0.00393323-0.00160943j 0.0175801-0.0308394j -0.0420929-0.0119066j 0.00484936-0.0175152j 0.00118904-0.0235217j 0.00271312-0.0156587j -0.0099701+0.00498566j 0.0235046-0.0136164j -0.0248935+0.0199391j 0.0320979-0.0242239j -0.0100361+0.0533785j 0.0373003+0.00284508j 0.038638+0.0102298j -0.0159821+0.0244953j 0.0386279-0.0311858j 0.00725661-0.0172941j -0.00359188+0.00577696j -0.0358057+0.0327591j -0.0142543+0.0225197j -0.00535401-0.00936005j 0.0493546-0.027032j 0.020951-0.0343246j -0.0143296-0.00662364j 0.0165508-0.0246354j -0.0126749-0.00550788j -0.037153+0.0282766j 0.0278386-0.013639j 0.0228996-0.0194246j -0.0296463-0.00236101j 0.0122302-0.0042358j 0.00629239+0.00470826j -0.0203491-0.00401133j -0.0237535+0.0441486j 0.034907-0.0077533j 0.0189987+0.00792849j -0.0188777+0.0116197j -0.0328129+0.0347069j 0.032782+0.00141195j -0.04328-0.0212372j 0.0150643+0.0170527j -0.0375193-0.007371j -0.0600644-0.0228455j -0.0403897-0.016779j 0.00822979-0.00102904j 0.0960426+0.0134598j -0.0372029-0.0167261j 0.0370885+0.0388719j -0.0591944+0.0865045j -0.0477611-0.0238801j 0.0670643+0.0451407j 0.0453847+0.0495042j 0.0781512+0.07946j -0.04485-0.0185554j 0.0352334+0.0251205j -0.0973682-0.164341j 0.042741+0.0473188j 0.0107702+0.0694028j -0.0391945-0.180658j 0.0301889+0.0168125j 0.0107945-0.0598787j 0.00411438-0.00459956j -0.0647135-0.0651084j 0.0426213-0.0278673j 0.240052-0.120812j -0.062893+0.0338679j 0.0657033+0.124998j -0.0508266+0.0535875j -0.0202878+0.0111614j 0.0889625-0.000938714j 0.0134664+0.0317733j -0.00189138+0.0178379j 0.06815-0.01083j 0.103302+0.0371872j 0.207721-0.134354j 0.0326548+0.00139846j 0.135335-0.134688j -0.00187329-0.0602624j -0.17517+0.145151j -0.189207-0.252163j 0.138138-0.0972992j 
-0.00773301-0.00605009j -0.0751186+0.0512287j -0.0370993-0.0331087j 0.00483656-0.0381482j -0.0965707+0.0693928j 0.0800115-0.0246828j 0.0102691-0.0203794j 0.0388251-0.0444386j 0.0363059-0.0498j 0.0338815+0.0132875j 0.00242684-0.0140545j 0.0471732+0.0406681j -0.0188699+0.00499846j 0.0401092-0.0364603j -0.0580843+0.0692221j -0.0368568-0.00462539j -0.0333504-0.00666853j 0.0163759-0.0724058j -0.0746322-0.0363871j -0.0818892-0.0451844j 0.0105267-0.0401944j -0.00686069+0.0177988j 0.0119664+0.0549555j 0.0176785-0.0206354j -0.0131161+0.0244239j 0.0364367-0.030363j 0.012741-0.00785121j 0.000844647+0.016606j 0.084147-0.024451j -0.048973-0.0293617j 0.00525925+0.00422979j 0.0343304-0.0185897j 0.0441759-0.0294137j -0.00722998+0.0206507j 0.035854+0.00404782j 0.0031996-0.0101891j 0.00317687+0.0258016j 0.0228962-0.0191712j -0.00176258+0.0276435j -0.00672631+0.0118221j -0.0177091-0.0279595j -0.0353056+0.0143271j -0.0257514+0.0471313j -0.0389285-0.00682105j 0.0442818-0.0267837j 0.0185401+0.0296238j 0.0269562+0.00286379j 0.0238276+0.0299376j 0.0431117-0.0215972j -0.0010314+0.0123047j 0.00828757-0.0343485j 0.0165903-0.0272563j 0.0530887-0.014638j 0.0228069-0.023614j 0.0111882+0.00450955j 0.00385099+0.0127212j -0.0508719-0.0160769j -0.0128575-0.0155319j -2.15695e-05+0.00275917j 0.0157788-0.0166316j 0.00231474-0.0283608j 0.0355829-0.0166839j -0.00746749-0.0116206j -0.00244524-0.0179377j -0.0477892+0.0117381j 0.00648188+0.0155699j -0.0136239+0.0200847j -0.0120814-0.00755962j 0.0293132-0.00287964j 0.007107-0.0399015j 0.0120436-0.0153057j -0.013633-0.00814328j 0.0283709-0.0094705j -0.010145-0.0166527j 0.00389593-0.0132394j 0.0256776+0.00327313j 0.00770741+0.0142595j -0.00226731-0.0143413j 0.00283957+0.0027879j 0.00406184+0.0105502j 0.033794+0.0250436j 0.0322256-0.0242856j -0.0128534+0.0049234j -0.0100618-0.00467754j 0.0318084+0.0181186j -0.0111158+0.00242465j -0.00471078+0.0096177j 0.0236199-0.00996039j 0.00336524-0.0238315j -0.00407946+0.0234659j -0.0149299+0.00311221j 0.0268509-0.000531475j -0.00105351-0.0151951j 0.0138482+0.00449691j -0.00266541+0.0127899j 0.0198237+0.0188347j 0.0137215+0.0142699j -0.0517394+0.00280731j -0.00764293-0.00277849j 0.00770661-0.0138892j -0.00567685+0.0125038j 0.0199941-0.0305116j -0.0391976+0.00302593j 0.0120148-0.00722457j 0.00673045+0.00125762j -0.00508595+0.0161446j 0.00443173+0.00315021j 0.0477098-0.00415765j 0.0231096+0.0070634j -0.029299-0.0041952j -0.0166058-0.0410846j -0.0114117+0.00306844j -0.0102868-0.0107752j 0.00317272-0.0164534j 0.00849246+0.0355839j -0.00544+0.0254905j -0.000612567-0.00962269j 0.00555675+0.0227055j -0.0288048+0.0188743j 0.0174998-0.0166089j -0.00306456+0.0175067j 0.0364328+0.0186967j 0.040842+0.00129151j -0.0319244-0.010467j 0.0165784+0.0115624j -0.0182256-0.00146995j -0.00496234+0.038909j 0.0226636-0.0374868j -0.0408596+0.00212029j -0.0252711+0.000510933j 0.0150652+0.0231428j -0.013788+0.0034573j -0.000962279+0.0294031j 0.0121233+0.0195934j -0.0222608-0.00955448j 0.0295339+0.0176305j -0.0037921+0.0242149j 0.0248817+0.0225896j 0.0208317-0.00630801j 0.0031658+0.0112078j 0.00521276+0.0193356j 0.0259343-0.000118884j -0.0302703-0.00879487j -0.0231163-0.0178363j 0.025631+0.0336006j -0.0261417-0.0230402j 0.029456-0.00872759j -0.0206065-0.0159148j 0.0105424-0.0134211j 0.00537292+0.0136062j 0.0465224-0.0176091j 0.000817619-0.0425502j -0.0386838+0.00878349j 0.0507539-0.0293305j 0.0226947+0.0284204j -0.0153468+0.0390294j -0.0619373-0.0216094j -0.0498755+0.0632037j -0.0153549+0.0311374j 0.0187531+0.0986245j -0.0731629-0.116872j -0.0359511-0.00155961j -0.0993471-0.0670306j 0.0349572+0.0408619j -0.0443985+0.0366865j -0.0369989-0.0135602j 0.0175492+0.0150039j -0.010796-0.0104779j -0.152215+0.0503166j -0.00266143+0.100823j -0.0109959-0.0354638j 0.0391837+0.0548748j 0.0557557-0.112399j -0.0645453-0.0149196j 0.0886036-0.0110795j -0.0750831+0.0277273j 0.051983-0.0748671j -0.18695+0.067943j -0.151221+0.0555402j -0.191732-0.0389225j 0.00188042+0.00309127j 0.0130141+0.0244704j 0.0323455+0.0039683j -0.0206815-0.11635j 0.0412636-0.112219j -0.0119638+0.000834857j -0.0830353+0.0149884j -0.0559412+0.0665663j -0.113468+0.0421259j 0.05937-0.0521355j 0.000268339+0.0489294j -0.216676-0.0367017j 0.0483828+0.0873275j 0.150684+0.186108j -0.0836203+0.00578875j 0.00567268-0.0807079j 
-0.0316382-0.084923j 0.0138012-0.0522509j -0.00486445-0.0200539j 0.0289902-0.0398786j 0.00811309+0.0288861j 0.0498208-0.0102689j -0.0477732-0.0213697j 0.0108864-0.016475j -0.0115083+0.0119656j 0.0499679-0.0220496j -0.0559219-0.0718972j -0.000134399-0.0108642j 0.0198096+0.0420384j 0.0268353-0.00524029j 0.00796346+0.000797661j 0.0359747-0.0281681j -0.018003-0.0169223j 0.0103611+0.0113558j 0.00433647+0.00489083j -0.0361583+0.0399669j -0.041575-0.00426582j 0.0298035-0.0209013j -0.071466-0.0364783j 0.0869986+0.0364274j -0.0325993+0.0260003j 0.0247846+0.0321577j -0.00441841-0.0172111j -0.0351106+0.0157437j 0.0186036+0.0210381j -0.00493737+0.0692567j 0.0600906-0.00975936j -0.0377838+0.00446698j -0.00351323-0.0234424j -0.0143503-0.00188789j -0.0348558-0.0118604j -0.0186632-0.0222482j 0.0143541+0.0185007j 0.0258608-0.00688262j 0.00433756+0.0156439j 0.0254157-0.000220177j 0.0113361-0.0115456j -0.0269196+0.00438402j -0.0639184-0.0334894j 0.0511492-0.0449719j -0.00184711-0.00983165j 0.0157849+0.00308272j 0.0444646-0.0290716j -0.0103658+0.00305668j 0.0405065-0.00298266j 0.0132311+0.0141697j -0.0170906+0.000860693j 0.00201523+0.00806178j 0.0142287+0.00845392j -0.0233697-0.0159873j -0.00330021-0.0231401j 0.0194097-0.00636591j 0.0404754+0.0134612j -0.0091674+0.0167217j 0.00322309+0.021855j 0.00612901+0.013827j 0.0263095+0.0294812j 0.0112363-0.0326943j 0.02322+0.00309278j 0.0301789+0.00159229j -0.0168287-0.0315671j 0.00955827-0.00965562j -0.0189449-0.0251044j 0.027434+0.0669594j 0.0100242-0.0148066j 0.00587364-0.00912191j -0.00608994-0.00721413j -0.0141004-0.00210169j 0.0166846+0.0174772j -0.0217821-0.0105474j -0.00844484+0.017373j 0.0613894+0.0206382j 0.0201943-0.0201738j -0.020427-0.0245726j 0.00178432-0.0291552j 0.00602244-0.0114911j 0.0212068-0.0119643j 0.0192511+0.0105668j 0.0214603+0.0176099j 0.0237271-0.0325669j 0.0144043-0.0255738j -0.0118034-0.0114665j -0.025515-0.0350168j 0.0219683+0.030876j 0.0214783-0.00194384j 0.00915382-0.0187272j -0.0121002+0.0176871j 0.00497313+0.00914945j -0.035518+0.00540457j -0.01421+0.00105247j 0.000966916-0.0128877j 0.0274633+0.00343178j 0.0131982-0.0138759j 0.0125714-0.00649442j 0.023687+6.16241e-05j 0.0171705-0.00231498j -0.0102451+0.0183038j 0.00907907+0.00337463j 0.0265016+0.0581273j 0.038124+0.0121433j 0.0152587+0.00977726j -0.0193288+0.0167007j 0.0257023+0.000305271j -0.017758-0.0253238j 0.00603297-0.0154796j -0.027518-0.0163555j 0.0341912+0.00220572j 0.00998788+0.0231768j 0.00584823+0.0374969j -0.0183615+0.0155763j -0.014563-0.012258j 0.000773607-0.0422094j 0.0160096+0.00639199j -0.00852717+0.00645446j -0.0389392+0.00636893j -0.00951922-0.00358524j -0.0253169+0.0260334j 0.00451172+0.00992729j 0.0205592-0.024843j 0.0212365+0.0619737j 0.0182935+0.0048822j -0.0215332+0.0167436j 0.00359182+0.00383882j 0.0306643-0.0420039j 0.00389582-0.0186396j 0.0136521-0.00571791j 0.00772447+0.0196347j -0.0586358+0.0171658j -0.0241495-0.0255454j -0.0104541-0.0283205j -0.0402275-0.0569474j 0.0155548-0.0148131j -0.00878934+0.0358945j -0.0478373+0.0118724j -0.0385952+0.00258057j 0.0302882+0.032662j -0.0449064-0.0083227j 0.034501-0.0265074j -0.0357654+0.0282058j -0.0343247-0.0533264j 0.034295+0.0540159j -0.00243883-0.00695153j 0.016935+0.00583238j -0.0203878+0.0261324j 0.0222535-0.0587913j -0.00307341+0.0217238j 0.111254-0.0158746j -0.0192589-0.0144119j 0.0389203-0.0263957j 0.0380267+0.0112375j 0.00722144-0.0675072j -0.00496372-0.0288859j -0.0112309-0.0207564j -0.0190057-0.023052j 0.0131469-0.0297062j -0.0666514+0.0482042j -0.0101128+0.0515066j 0.0080362-0.059673j -0.0739544-0.0103921j -0.0433976+0.00289115j -0.0688395-0.0484628j -0.119901-0.0833352j 0.0194299+0.0428635j -0.051459-0.0210121j 0.049708+0.0490032j 0.0541859+0.0788944j 0.0440154-0.0584046j 0.00429635+0.0616311j 0.00813154-0.0486596j 0.169968-0.0126389j -0.0629158+0.0525119j -0.0175413-0.00590916j -0.0136275+0.121019j -0.173647-0.126814j 0.00396261-0.0309384j 0.144564+0.151301j -0.0446398-0.000121744j 0.108468+0.0131826j 0.0440212-0.00755637j -0.0929791-0.0855807j 0.0724156+0.00164273j -0.0627902-0.0147285j -0.104517+0.0432831j 0.03994-0.142533j -0.176976+0.0611523j 0.0308591+0.158335j 7.95171e-05+0.0469292j -0.142353+0.0328396j 0.00345932+0.0686392j -0.0947965-0.214758j -0.256858+0.0696416j -0.210348-0.316619j 
