0.00339881-0.00411105j -0.0121459+0.00348725j -0.00742579+0.00492582j 0.0106504-0.00343352j 0.00813264-0.010513j 0.00789258-0.000158412j 0.00659122+0.00474785j -0.00914512+0.00880387j -0.00113069-0.00183144j -0.0109389+0.00555847j 0.00258174-0.00434204j -0.00845402-0.00554196j -0.00930868+0.0138013j 0.00314737+0.00199569j -0.00217647-0.0005836j -0.000756436+0.0025197j 0.00310365+0.00122964j -0.0088164+0.000940857j 0.00250591+0.00341654j 0.00267331-0.00698789j -0.00135076+0.00146484j 0.0049346-0.00320618j -0.00332509-0.000472132j 0.00662878-0.00641934j 0.00579142+0.00278026j 0.00178621-0.00210608j 0.00247326-0.00435596j -0.00271518+0.00834959j 0.00199123+0.00136268j 0.00312204-0.00352312j -0.00498367-7.56843e-05j -0.00188164+0.00826038j -0.0105826-0.00575643j -0.0154967+0.0129947j -0.00230549-0.000796272j -0.0224506+0.00317022j 0.0103239+0.00019217j -0.00748318-0.012463j 0.000606221-0.0310771j 0.0168857-0.00273553j 0.0325145+0.00535944j 0.0213726-0.0117862j 0.00776347-0.0240117j -0.00652707-0.00608434j 0.0617026+0.0252133j -0.0515601+0.0451571j -0.0256093+0.0066671j -0.0271046-0.018971j 0.00229633-0.0376908j 0.0471281-0.00808269j -0.000200419-0.0116841j 0.00998398+0.00328578j 0.0122877+0.0041022j 0.00383646+0.0173494j -0.015696-0.0019444j 0.0199365-0.00738433j 0.0046408+0.00672247j 0.00833808-0.000690451j -0.0021723+0.00304526j -0.00811372-0.00130906j -0.0105742-0.00643903j -0.00261231-0.000439232j -0.000701111-0.000577577j -0.00304782+0.0103815j -0.00935289+0.000201084j 0.00655657-0.00346743j -0.00278659-0.00266431j -0.00587267+0.00676424j 0.000449226-0.00557567j -0.000929551+0.00949125j -0.00265846+0.00105214j 0.000592341-0.00720977j 0.00427369-0.00349681j 0.00402263-0.00136537j -0.00273827-0.00297451j 0.00243902+0.00446685j -0.0140515-0.0099726j -0.00419864-0.0101803j -0.00160513+0.00518926j -0.00475603+0.00771935j -0.0108451-0.00556588j -0.000673714-0.00338464j 0.00408303-0.00778653j 0.00679644+0.0172703j -0.0068718+0.00741767j -0.00243134-0.000218115j -0.00551423-0.0160448j 0.0066843+0.00851716j 0.0150663-0.015118j 0.00133575-0.0187127j 0.000697507-0.00249876j -0.00651379+0.0236939j 0.00314282+0.0109917j 0.0061171-0.00859809j 0.00292184+0.0173593j 0.0240296-0.00150732j -0.00235003-0.0356573j -0.0275643+0.000811138j 
0.0128974-0.00417847j 0.00261238-0.00457802j 0.00725493-0.00249028j 0.00907159-0.00837545j -0.00275408-0.00558037j -0.00222979-0.00857582j 0.00868493-0.00462621j 0.000882817+0.00400592j -0.00874756+0.000240361j 0.00661873+0.00189118j -0.00960861-0.00171736j -0.00531907+0.00923727j 0.00532776+0.00288197j 0.000530062-0.00294502j 3.80913e-06-0.00139127j -0.00278535+0.00240964j -0.00199454+0.000954684j -0.00321635+0.00423501j 0.00249591-0.00337163j -0.0151993+0.00152353j 0.00413383-0.00343367j -0.00888029-0.0043449j 0.00318744+0.00028568j 0.0059385+0.00318745j 0.00455507-0.00290106j 0.00223086+0.00145027j 0.00428878+0.00504668j -0.000657374+0.0010387j -0.00335529-0.0041854j -0.00709894+0.00671542j 0.00817549-0.00194862j 0.00813003-0.0013959j -0.0207641+0.0121632j 0.00619165+0.00509831j -0.0126485+0.0105965j -0.00134369-0.000175759j -0.0178898-0.00262076j 0.0135152-0.0258262j 0.0138644+0.00966479j 0.0235153+0.0245554j 0.0158642-0.0084585j -0.0274115+0.00103577j -0.000807906-0.0022782j 0.00616655+0.0232895j 0.0528038-0.0411895j 0.0681233+0.0261233j -0.00808164+0.0221856j -0.0089413+0.0277914j -0.0521884-0.00411165j 0.00756997-0.0255663j -0.00351191+0.0111598j -0.00636229-0.0050827j 0.000287535-0.0134674j 0.0234882-0.00532807j -0.00565525+0.00694019j -0.0112718-0.00879505j 0.000475196-0.00392018j 0.000569921-0.00550495j 0.0023152+0.00806542j -0.00204818+0.00410859j -0.00570177+0.0100753j 0.00804781+0.00245441j -0.000934793-0.0116562j 0.0149705+0.00608769j 0.00196238+0.012953j -0.00590017-0.00606774j 0.00297988-0.000123726j 0.00340759+0.00275999j -0.00835303+0.00167435j -3.00583e-05+0.00473388j -0.00557155+0.000368971j -0.00771607+0.00325327j -0.0108691+1.20107e-05j -0.00248853-0.00362294j -0.000794331+0.00155958j 0.00151213+0.00171488j -0.00995712+0.00356744j -0.0105075-0.000319504j 0.00530686+0.0132534j 0.00755723+0.00694395j 0.00730881+0.0171576j -0.00249675+0.000752737j 0.002357-0.00418682j 0.00874015-0.00538305j 0.000716232+0.0107738j -0.00134086-0.00618059j 0.00842347+0.00405012j -0.00455418+0.0187455j 0.00522062+0.0206222j 0.0109438-0.0139732j -0.0011478-0.00697519j -0.00776132-0.00119197j -0.0114463+0.0246888j -0.00360416+0.0207453j -0.0238337+0.00231013j 0.000490353+0.0265017j -0.0274281+0.000415962j 0.00271603+0.0338481j 
0.00822493-0.00235594j -0.00101772-0.00598526j -0.00542364+0.000662237j 0.00336457-0.00786138j 0.00810106-0.00930509j -0.00550315-0.00372447j 0.00302888-0.00290696j -0.018878+0.0118613j -0.00423397+0.00146885j 0.00792715-0.000319977j -0.011654+0.000480552j 0.00969812-0.00177306j -0.0192537+0.0140282j -0.00634587-3.43331e-05j 0.00557708-0.00193231j -0.0104572+0.00575009j 0.0039681-0.000756198j 0.00583294+0.000583146j -0.00240337-0.00213191j 0.00491947-0.000111342j 0.00128447+0.000234802j -0.00145429-0.000154242j 0.00319869+0.00229494j 0.013005-0.0076612j 0.00464949+0.00472632j 0.00609709-0.00567508j 0.00169843-0.00519158j 0.00472437+0.013069j 0.00117382+0.00164981j 0.0134657-0.00853255j -0.00897567+0.0018716j -0.00548895+0.00636339j 0.014101-0.000883821j 0.0223262+0.0030174j 0.0169154-0.00321246j 0.0255192-0.00637394j -0.022301-0.00448984j 0.0133116-0.00416135j 0.00177162+0.0169584j -0.00959351-0.0234182j 0.0409191+0.00438302j -0.0165468-0.040899j 0.0414573+0.00382591j 0.00245982-0.02818j 0.00363504-0.00142282j 0.0025945+0.00215675j -0.00545836-0.00880157j 0.0097943+0.00927761j -0.0075575-0.00727172j 0.0184151+0.00115815j 0.00154084-0.0134182j -0.00908481+1.98685e-05j -0.00979529-0.00902356j 0.00279459-0.000515385j -0.00391915+0.00570781j 0.00876347+0.0106992j 0.00552016+0.0113002j 0.0068384+0.011161j 0.000529543-0.00374793j -0.000818634+0.00600281j -0.000919281+0.00372104j 0.0019747-0.00538239j -0.00487544+0.00781537j 0.00501712+0.00427227j 0.00107174+0.000627582j -0.00280129-0.00946528j -0.0041022-0.000271659j -0.00149059+0.00072358j 0.00285281+0.00055926j 0.00560206+0.00614035j -0.00346636-0.00408294j -0.001592+0.00373283j 0.000779813+0.0049614j 0.00143441+0.0028094j -0.00957309-0.0112854j -0.00101914+0.00026546j -0.00357246-0.00166806j 0.000710542+0.0127283j -0.00604415-0.00943287j 0.00564163-0.00161203j -0.000805357-0.00770355j 0.00263733+0.0181545j 0.00560646-0.00496649j -0.002502-0.0332209j -0.00824523+0.00428025j -0.00219911-0.00990647j 0.00366647-0.00470468j -0.00803708+0.00143828j -0.00210782+0.0170521j -0.00529913+0.011323j 0.01439-0.0111335j 0.0133197-0.0113653j 3.56401e-05-0.0136262j 0.0114958-0.00367355j 0.0024075-0.0155381j 0.00326251+0.016069j -0.000771854-0.00986978j -0.00263378+0.00261524j 
0.00486938+0.00358072j 0.00633809-0.00512986j -0.00677712-0.000984461j 0.00358467-0.00894356j 0.00859358-0.00488298j -0.010168-0.000438692j 0.000621274-0.00437484j -0.0076573+0.00644312j 0.00581125+0.00197817j 0.0113006-0.00550281j -0.00637005+0.00501561j 0.00880905+0.00172938j 0.00234773+0.00266247j -0.00076519-0.00416362j -0.00114258+0.00225376j -0.00260371+0.000999418j -0.00626371-0.00257533j -0.000252344+0.00375341j -0.000848137-0.00532513j -0.00672554+0.00321033j 0.00457122-0.00276804j -0.00308025-0.000130262j 0.0103771+0.00164259j 0.00202651+0.000108341j 0.00430326+0.00559723j -0.000466891-0.00642584j -0.0207238+0.00789273j 0.0113458+0.00209372j 0.0116125-0.00608161j -0.0228579-0.000670174j 0.0139615+0.00494452j 0.0020084+0.00115203j 0.0223691+0.000403588j -0.0488438-0.000769934j 0.00919529+0.00873624j 0.00796428+0.00461205j -0.00204361-0.00875057j 0.00569983+0.010224j -0.0110336+0.00366401j 0.0359829+0.00266873j -0.0150188-0.0289751j -0.0379371+0.000932787j 0.012704-0.0130483j -0.0167811-0.00833611j 0.00629059-0.00306759j 0.00977209+0.00674615j -0.0127142-0.0149061j 0.0139649+0.00421529j -0.00520085+0.00657282j 0.00733248-0.00209466j -0.00519974-0.0081622j -0.00665968+0.000648239j -0.0139086-0.00484796j 0.000658536-0.00608148j 0.000704832+0.00482477j -0.00457734-0.00338573j -0.00157772-0.00697659j -6.68701e-05-0.00285113j 0.000148376-0.00518709j 0.00126856-0.00277571j 0.00181839+0.00590275j 0.00207851+0.0032093j 0.000530745+0.00343757j 0.00639596+0.00246533j 0.00170457+0.000414722j -0.00840156-0.00755852j 0.00179266+0.00263545j -0.00115249-0.00537061j -0.00503335-0.00379718j -0.00443925-0.0211947j -0.00684783-0.00532561j -0.00182802+0.00177341j -0.00522824-0.00326682j 0.00149672-0.00730208j -0.00205031+0.0100377j 0.00176614+0.0206392j -0.00221809-0.00113294j 0.00385628-0.00680903j -0.00463873+0.0294014j 0.000409116-0.0222065j -0.00280458-0.0220491j -0.00554845+0.0110274j 0.00472363-0.000569404j 0.00276641+0.008621j 0.00331611-0.0206927j 0.00677057-0.00911201j -0.00231872+0.0101099j -0.000219755-0.00843994j 0.00315396-0.0152743j 0.00203942-0.011001j -0.00987624+0.0151449j 0.00502619+0.00487859j -0.00439886+0.0032736j 0.000223738+0.0106814j -0.00268699-0.0189864j -0.000312934+0.00583195j -0.00382686+0.00140813j 0.00182963+0.00790338j 
0.00340481-0.00106235j -0.00116316-0.0026751j 0.00076215-0.00184105j 0.00483716-0.00275919j 0.00351418-0.00325575j 0.00393465-0.004734j -0.0039304+0.00122614j 0.00436547+0.00187663j 0.00314858-0.00251468j -0.000251077+0.0022846j 0.00476209-0.00314733j -0.00618342+0.002555j -0.00399591+0.00743888j 0.0101667-0.00359464j 0.00217199-0.000758268j 0.0137-0.00125013j -0.0122153+0.00561073j -0.00023465-0.00219416j -0.0101443+0.00559855j -0.000320369-0.00613138j -0.00867398+0.0028017j -0.00299844-0.0020409j 0.0290395-0.0138553j 0.00845587+0.00347268j -0.0335951+0.00767936j 0.00246744-0.00104447j -0.0125733-0.00292846j -0.0193318-0.0071661j -0.0199283+0.00398272j 0.00237577+0.000297974j -0.0210884-0.00680265j 0.0293199-0.00101923j 0.00557721-0.00450089j -0.00252202-0.00599582j 0.0219744+0.0189775j -0.0139589-0.00371773j -0.0210572-0.0196466j 0.0256278-0.00527161j -0.0315953-0.0187723j -0.00824508-0.00160792j 0.00106692+0.00382837j 0.00324162+0.000526455j 0.00971021-0.00398131j -0.00809772-0.00780435j 0.00174365-0.000817197j 0.00123211+0.00300403j -0.00537036+0.00432672j -0.00544366-0.00472241j -0.000381486-0.00306396j 0.00298902-0.00204429j -0.00136601+0.00480004j 0.0024615+0.00559636j 0.00372993-0.00204311j 0.00143819+0.00115461j -0.00864106-0.0148602j 4.89464e-05-0.00537236j -0.00100339+0.000299891j 0.00100787-0.00972788j -0.00714825-0.00932306j -0.000488036-0.00370295j 0.00256162+0.00111175j -0.000493746-0.00245874j -0.000629827-0.00898307j -0.00730068-0.0123767j -0.00341957-0.00200069j -0.0100344-0.0195391j -0.00142103-0.0208002j -0.00511025-0.012115j 0.00237439+0.0184113j -0.000722415-0.00762051j 0.00251796+0.0221996j -0.00101347+0.0035416j -0.00421783+0.00668559j -0.00357188+0.00397175j 0.00378087-0.00162497j 0.00239843+0.00900278j -0.00177611+0.00517574j 0.000304185+0.014835j 0.000275453-0.00462764j 0.00205039+0.0119151j 0.00200029-0.00587906j 0.000178992-0.00712313j -0.00444324+0.020167j -0.00532912+0.0200617j -0.000921913-0.00200526j 0.00817256-0.0155897j -0.00980409+0.0178544j -0.00858505+0.00286684j 0.0061984-0.00627647j -0.00437955+0.0147298j -0.000872472+0.00609183j -0.0039759+0.00870022j 0.00413155-0.0136685j 0.00137253-0.00437487j -0.00023755+0.00113303j 0.00236715-0.000514008j -0.000837271-0.00535483j -0.0030664+0.00246705j 
0.00412158-0.000473707j -0.000156843-0.00300619j 0.00555453-0.000116909j -0.00299012+0.00264571j -0.00660063+0.0021241j 0.0152499-0.00944731j 0.00330568-0.00516328j -0.00233934+0.0019079j 0.000156261-0.00280111j -0.00476271+0.00502515j 0.00627673-0.00870942j 0.000272831+0.0027342j -0.0101569+0.00459099j 0.00273694-0.0006002j 0.0015717-0.00594541j 0.000335981+0.00165963j 0.00918441+0.00295559j 0.0118237-0.00819109j -0.0106967+0.00301278j 0.00169286-0.00201524j -0.0157372-0.00119439j -0.000608649-0.000458381j -0.0316825+0.00442138j 0.0131616+0.00501044j -0.0296909+0.000567347j 0.0267585+0.0130346j 0.00346189-0.000993609j 0.0234766+0.000436448j -0.00988947-0.00418337j -0.016626+0.0128637j 0.047265+0.00369886j -0.0109216+0.00559364j 0.0109852-0.00351727j -0.00958305-0.00122154j -0.010602+0.000477799j -0.00450852-0.0136469j 0.0265211+0.00143637j -0.0187123-0.017641j -0.0397406-0.00340817j 0.00288304+0.0109242j 0.0162571+0.00306022j -0.00060491-0.00760853j -0.0041921-0.00565946j -0.00678938+0.00319774j -0.0017742+0.000388714j -0.00112033-0.00525014j 0.00950981+0.0118558j -0.0120908+0.00792093j -0.00929513-0.0141533j 0.00500249+0.000899782j -0.00065063+0.00727615j 0.00207245+0.00856138j 0.00542945+0.00198775j 9.67124e-05-0.000979918j -0.00644463-0.0119974j 0.0051826+0.00810553j 0.00351972+0.00210857j 0.00269458+0.00454364j 0.002412+0.0106771j 0.00336041+0.0126269j 0.000739503+0.00556274j -0.00352197-0.0128897j -0.00487727-0.00878212j -0.00253308-0.0109364j 0.0064039+0.0114804j 0.00800034+0.01354j -0.00183152+0.000902395j -0.000530042-0.0081272j -0.00429967-0.00681156j -0.0018314+0.00126558j 0.00508201-0.0111309j -0.00164545+0.0144849j -0.00153173-0.0148854j -0.00407282+0.0173858j 0.00609221+0.00397182j 0.00150677+0.0334679j 0.001512+0.00496125j -0.00300781-0.00611318j 0.000136787-0.00972267j 0.00646597-0.0273063j -0.00122986+0.0065046j 0.00697533-0.010686j 0.00276748-0.00988591j -0.000414234+0.0030351j -0.00340992-0.00538045j 0.0038556-0.0127434j -0.00371984+0.00115652j 0.00380231-0.025104j -0.00308205+0.00674823j 2.60032e-05+0.00364169j 0.00212028+0.000222749j -0.00583372+0.0129933j -0.000713511+0.00169649j 0.00402437-0.0214108j -0.00195119+0.0060895j 0.00205951+0.0044461j -0.00280881-0.00320318j -0.00221174+0.00486608j 
-0.00387555-0.00463326j -0.00601509+0.00431292j 0.00665678+0.00367714j -0.00784612+0.0108849j -0.00623471+0.00298343j 0.000682207+0.00410407j 0.00651285+0.00313615j 0.00371338-0.00715219j -0.00693867+0.000151871j -0.00623444+0.00404193j 0.00296542-0.00432148j -0.0110275-0.00217832j 0.000953018-0.00375341j -0.0096286+0.00813095j -0.00187886-0.00397915j -0.0210619+0.00577882j 0.0194533-0.0012334j 0.00372654-0.00208545j 0.0091948-0.00350945j 0.0112332+0.00306712j 0.00854343+0.00141451j -0.0161101+0.00601574j 0.0266768-0.00703613j 0.0173844-0.00480283j 0.00020063-0.00436455j 0.0235834+0.00344364j -0.0150929-0.000405082j 0.000739658+0.00282499j 0.00700232-0.00694987j -0.0243886-0.00211567j -0.0217456-0.0150042j 0.0355134+0.0023246j 0.00269125+0.00560261j 0.00626337+0.00481953j 0.0262902-0.00713094j 0.00231826-0.00341811j 0.0274262+0.00439079j 0.0210746+0.0103413j 0.0119685-0.00639804j -0.00136227+0.00750467j 0.00970432+0.00263894j 0.00904146-0.000437706j -0.0120924+0.005227j 0.0144698+0.00908804j -0.00346107+0.00442847j -0.0115662-0.00659397j 0.00843356+0.00518297j -0.00297654-0.000738822j 0.00256043-0.00134416j -0.00761021-0.00368768j 0.00323931-0.0020399j 0.000537714-0.00536062j 0.0095199+0.00707452j 0.00113042+0.0039021j 0.00503474+0.00426929j 0.00367606+0.000882315j 0.0072349+0.0137762j 0.00378015+0.0140101j 0.00635991+0.0146429j -0.00311754+0.00582375j -0.00555976-0.00148427j 0.0017799+0.00256051j -0.00316029-0.00400889j -0.00165756+0.00644194j -0.00119038-0.00429123j -0.00190289-0.0304191j 0.000402765+0.00447724j 0.000285806+0.0205642j 0.00544973-0.000117603j -0.00519359-0.0144222j -0.00113658+0.00562167j 0.00546517+0.00555952j 0.00269575-0.0021855j -6.72468e-05+0.0204809j 0.00227098+0.00632325j -0.00368431+0.0158651j 0.000893394+0.0101006j 0.00432135-0.0112387j 0.00763068-0.00491779j 0.00246884-0.00277958j 0.000412976-0.00570481j -0.00567558+0.0164961j -0.00343943+0.0065755j 0.00345205-0.0146812j -0.00739484+0.018429j -0.00169672-0.0135894j 0.00213721+0.00461915j 0.00293248-0.00037511j -0.00265135+0.0026346j 0.00449988-0.0169586j -0.000939929+0.000462668j -0.00109098-0.014436j 0.00118372+0.00133712j -0.00231448-0.00440349j 0.00185948+0.0133986j 0.000953417-0.00244881j 0.0028639-0.000656256j -0.00117839-0.00592197j 
-0.000496777-0.000447044j -0.000300002+0.000612233j 0.00602097+0.00100863j -0.0060087+0.0060759j -0.00636947+0.00347067j 0.00466576-0.00290662j -0.00526714+0.0011348j 0.00317128-0.00386957j -0.0133134+0.00138954j 0.0104353-0.00194057j -0.0106378+0.000939087j -0.014709+0.00786047j -0.011756-0.00410122j -0.000874066+0.000757787j 0.027255-0.0072268j 0.00593844-0.00194086j -0.0216131+0.0118558j -0.00247913-0.00110761j -0.0173644+0.00766103j 0.00796005+0.0013138j 0.0517144-0.00837217j 0.0241554-0.00161874j 0.0153794+0.000160349j 0.0234983-0.00167857j 0.0218339+0.00281846j 0.0198274-0.000401573j -0.0157863-0.00106214j 0.012578-0.00394843j -0.0272828+0.00598024j 0.0208395+0.0142195j -0.0195706-0.00349159j -0.00889332-0.00560362j -0.00422174+0.0096824j 0.02275+0.00725657j 0.0189056+0.00761424j 0.0242032+0.0134588j -0.00162903-0.00171097j 0.00166679-0.00209288j -0.00626658-0.00677896j -0.0018111+0.00191751j 0.00594536+0.00197493j 0.000549767-0.00207424j -0.0114476-0.00250327j 8.80446e-05+0.00761161j -0.00202276-0.000793885j 0.00172777-0.00415896j 0.00724844+0.0079667j -0.00459234+0.0019648j 0.00195254+0.00355037j -0.00717781+0.00345058j 0.00465796+0.00578794j -0.00863943-0.0106534j 0.0032036-0.0104816j 0.00628142+0.00592625j -0.0038182-0.00517576j -0.0039595-0.00373554j 0.00533834+0.0217259j -8.82693e-05-0.00490178j -0.0107712-0.018399j -0.00182996+0.00072616j 0.00304443+0.000502281j 0.00794489-0.000205991j 0.000640979+0.0077692j 0.00314967+0.00741001j -0.00362638-0.0163446j 0.00412372+0.0018047j -0.00272499-0.0152182j 0.00126951-0.000414445j 0.00783409-0.0257352j 0.00167401+0.00977891j -0.00488077-0.000724375j 0.00541223+0.0224892j 0.00477041-0.0139309j -0.00238355-0.0181348j -0.00171278+0.00707674j 0.00198989+0.0137904j -0.00183992-0.00817389j 0.000117045+0.0130418j -0.00232025+0.00987309j 0.00157886+0.00538092j -0.00435353+0.00186231j 0.00178938+0.000214326j -0.00906344+0.0106504j -0.00303876-0.0023873j 0.00436608-0.011364j -0.000580011+0.000341444j 0.00205444-0.0090601j -0.00723836+0.0160835j 0.00207229-0.0151304j 0.00507394-0.0133735j 0.00142524-0.00311036j -0.00256749+0.00118809j 0.00166608-0.00268111j -0.000380044-0.00416606j -0.000666707+0.00489322j -0.000889897+0.00188411j -0.000710284+0.00256682j 0.00190962-0.000654003j 
0.00351464+0.00164519j 0.00244715-0.0030868j 0.00124476-0.00145643j 0.00115333-0.00262687j -0.00432109+0.000165088j 0.00199593-0.00371992j 0.00570098-0.00679617j -0.00559153+0.00539085j -0.0175359+0.00529458j -0.0110593+0.00646126j 0.0127946-0.00812031j 0.00813493+0.00298775j -0.00286829+0.00120277j -0.0174434+0.000760077j -0.0288258+0.00196799j -0.00498478-0.0103732j -0.027204+0.00377353j -0.00299901-0.00426322j -0.0073393-0.00570831j 0.0232657-0.00233354j 0.0365281-0.00360769j -0.0141573-0.00346531j 0.0024064-0.00207154j -0.0285549+0.00427032j 0.0118487-0.00152957j 0.0182925+0.00643224j 0.0227929+0.00841701j -0.0215024+0.0043053j 0.0140766-0.00335299j 0.0309102+0.005303j -0.00229452+0.00764972j 0.0241132+0.007975j -0.00739484-0.00180927j 0.0145996+0.00637729j -0.0137151+6.63823e-05j -0.00969008-0.00346638j 0.00254017-0.00178552j -0.0122288-0.0045052j -0.00995289+0.000966437j 0.000258482+0.000124417j 0.00374497+0.00119873j -0.0048975-0.00219691j 0.00090757-0.00413125j -0.00872074-0.000907377j 0.00375465-0.000695806j 0.0030286+0.000852414j 0.00288606+0.00172214j 0.000636508+0.0117419j -0.0141288-0.00760052j 0.00536502-0.00240154j 0.00469008+0.00618815j -0.000523492-0.00738257j 0.00870786+0.0119428j 0.000963826+0.00061456j 0.00380199+0.00528992j 0.0064634+0.0211174j -0.00753537-0.012519j -0.00429193+0.00290556j -0.00206031-0.000129347j -0.00579651-0.0123341j 0.00458519+0.0139785j -0.00229962-0.00282101j 0.001903-0.0179115j 0.00151061-0.00819346j 0.00291564-0.0325053j 0.000607695+0.00697218j 0.00572542-0.00446019j 0.00300835+0.0197035j 0.000712347-0.0194509j 0.00290493-0.0124058j -0.00173607+0.00970016j -0.000538317+0.000185567j -0.00476976+0.0253038j 0.00377238-0.0191375j 0.00351192-0.0116325j -0.000512853-0.0222509j 0.00230585-0.0030537j -0.00158094-0.00112508j -0.000775734+0.00363681j 0.00163227+0.00892465j -0.00314403+0.005831j 0.00801995-0.0110933j -0.00482248+0.0253377j 0.00406531+0.00250401j -0.00417594+0.0109716j 0.00189024+0.0018451j 0.00127942-0.008877j 0.00164568-0.0165099j 0.00164395-0.00807537j -0.00242786+0.0102516j 0.00153238-0.00153354j -0.000427161+0.00338126j -0.000828387+0.005552j 0.00194623-0.00590101j -0.00265692-0.00166869j 0.000202748+0.00437383j -0.00422101+0.000803654j 1.67473e-05+0.00559906j 
0.00150337+0.00418073j 0.00529888-0.00192503j 0.000560013-0.00110462j -0.00242347-0.00101333j -0.00805221+0.00692616j 0.0144107-0.00866473j -0.00270156-0.00775375j 0.00122384-4.1784e-05j 0.0130505-0.00694739j 0.014567-0.00647346j 0.00959309-0.00480696j 0.00789597+0.00331433j -0.0250678-0.00416295j 0.0125747-0.00271299j 0.00224989-0.00521098j -0.0139834+0.00697926j 0.0164065+0.00042159j -0.0321828+0.00650512j -0.0240111+0.00474097j 0.00038126-0.00377283j 0.0135925-0.00768977j -0.0209093-0.000126227j 0.0136902+0.00466868j -0.00432229+0.00585703j -0.00611572+0.000146121j -0.0419521-0.00266976j 0.0241972+0.00778721j -0.00344058-0.00266734j 0.00913794-0.00635438j -0.0149484-0.00171702j -0.0242904-0.00539308j 0.00733233-0.000763365j 0.0239877+0.00516717j 0.00859101-0.00218967j 0.00679387+0.00994099j -0.0151037-0.0058722j -0.00280192-0.000806397j -0.0211884-0.00902224j -0.0120791+0.000361902j 0.00321545-0.00203333j -0.00131094-0.00192186j -0.00834352-0.00297015j -0.00609314-0.00489066j -0.00912306+0.0025618j -0.00300764-0.00263009j 0.00789702-0.00396807j 0.00912693+0.00794406j -0.00774946+0.00717579j -0.00668193-0.00468306j -0.00163472+0.00210264j -0.00781573+0.00715457j -0.00160325+0.0124996j -0.0060807-0.0078593j -0.00716617-0.0139634j -0.00568946-0.0251267j -0.00272518+0.00552447j -0.000288254+0.00133758j 0.00511816+0.0143733j 0.00630439+0.0095888j -0.00397511-0.00929842j 0.00175649+0.00202289j 0.00740014+0.0183831j -0.00709887+0.00264282j -0.00142373+0.0131639j -0.000810473-0.026048j 0.00077249-0.00592057j 0.00160595+0.0342367j 0.000824917+0.00285268j 0.000600751+0.00681379j 0.00111749+0.00793865j 0.00795217+0.000675773j -0.000602095-0.0183861j -0.00170443+0.00383369j 0.000270819+0.00789698j -0.00167168+0.0180347j 0.00261174-0.0138563j 0.00289413-0.00631536j -0.00274963+0.00811426j 0.00205396-0.00657968j 0.000407372+0.00925183j -0.00374731+0.00331823j -0.00240352+0.0186503j -0.00131817-0.00422037j 0.0076158-0.00973617j -0.000565542+0.00820074j 0.004492-0.0116793j -0.00541655-0.00548002j -0.00573071+0.00680731j -0.0014571+0.00402345j 3.92615e-05+0.00193685j 0.000882205-0.00076224j -0.00219433+0.0125009j -2.18512e-05+0.00435534j 0.00220558-0.00621691j -0.00180441-0.00531635j -0.00218961+0.0035966j -0.00262594+0.00435378j 0.00369837+0.00308952j 
