0.00899109-0.0124075j -0.0440328+0.0164896j -0.0288244+0.00292984j 0.035091-0.00829945j 0.00552132-0.00534454j -0.0163531-0.0197478j -0.0498435-0.0244696j 0.0060214+0.0100548j 0.025999+0.0153094j 0.00305205+0.00413356j 0.00602504+0.00780522j -0.0158188-0.0360677j -0.00502152-0.00796519j 0.00163375-0.0210542j 0.00470307+0.0285885j -0.00720536-0.00407079j 0.00819095-0.0210077j -0.00966863+0.034945j 0.00220386-0.00291306j -0.00446755+0.0141364j -0.00220576-0.00525471j 0.00159394-0.00417811j -0.00990671-0.0115243j 0.00708947+0.000396522j 0.0140329-0.000227918j -0.00690395+0.00368446j -0.0112028+0.00581658j -0.00622375-0.009058j 0.00519873+0.00470341j -0.00373257+0.00879606j 0.00580566+0.0100424j -0.00665523+0.00346683j -0.000724045+0.00689515j 0.00243931+0.0128087j -0.0105946-0.00810965j -0.0110884+0.00205134j -0.00938505+0.0135512j 0.00220309-0.00209866j -0.0020782-0.000455339j 0.00443771+0.0135216j -0.0129258-0.00733565j 0.00421434+0.000693132j -0.00600115+0.00768172j -0.0117329-0.00508568j 0.0113967-0.00649789j -0.00490304+0.0309711j -0.00327459+0.00114908j 0.019802+0.00604603j -0.00421092+0.00177664j -0.00342593-0.00657701j 0.00733284-0.0022751j 0.00323559-0.00202988j -0.00943012-8.67259e-05j 0.00254399+0.00419597j -0.00286734+0.000514882j -0.00253471-0.0136386j 0.00318055-0.00485464j -0.00148724-0.010051j 0.00701925+0.00472318j 0.0034114-0.00509845j -0.0019686+0.00133855j 0.000733444-0.00293388j 0.00129174-4.20074e-05j -0.0114295+0.00422011j 0.00305032+0.00359448j 0.00182408+0.00163798j 0.00183336+0.0015435j 0.000389615-0.00718031j -0.00482503-0.00386062j 0.00680996-0.000189896j -0.00437923-0.00425086j -0.000305373-0.00861704j -0.00633309+0.00246765j -0.00265808-0.00315625j -0.00013581+0.000117509j 0.00131215-0.00023259j 0.00660653+0.0128928j -0.00480448-0.00518413j -0.00143019+0.0054323j 0.00338253-3.99631e-05j 0.00590844+0.0065241j 0.00434871+0.00117754j 0.00403467+0.00456087j 0.00309597-0.00191254j -0.00490961+0.0042782j -0.00656095+0.0150434j 0.00563409-0.000618785j -0.00296279-0.000902335j 0.00848585-8.01141e-05j -0.0039663+0.00610343j -0.000773885-0.0028974j -0.000753433+4.96578e-05j -0.0104086+0.00213967j -0.00671407+0.00336015j -0.000181766+0.000744955j -0.00458001-0.00545582j 0.00425866-0.00277863j 0.00100021-0.0059174j 0.00735865-0.00728696j -0.00265563-0.000911571j 0.00246376+0.00197656j 0.00466301+0.000287501j -0.000149402+0.0125993j 0.0084855-0.002017j -0.00481855-0.00296074j -0.00560515-0.016108j 0.00540908+0.00117352j -0.00422971-0.00169804j -0.00977123-0.00271793j 0.00757677+0.00199558j -0.0106+0.00808051j -0.00478725-0.00206994j 0.000568565-0.0109331j -0.00482891-0.00337088j 
-0.010184-0.000222025j -0.024315+0.0132246j 0.0340626-0.00713849j -0.0112809+0.0119688j 0.0489848+0.00525768j -0.0479248-0.0132572j 0.0137755+0.00722052j 0.0109139+0.00929391j 0.00873587+0.00136139j 0.0137978+0.0194169j -0.00642562-0.0289174j 0.000957542+0.0134503j -0.00573642-0.0278885j 0.00730735-0.00725292j 0.00100926-0.0125352j 0.00569579-0.0386667j 0.00363715-0.0307991j 0.00394042-0.0123554j 0.00298604-0.00661218j 0.000313733+0.00601788j 0.00375409-0.00765267j -0.0106643+0.0089497j -0.00657451-0.00536328j -0.0086244+0.00136894j 0.000890411-0.00366042j -0.010472-0.00704036j 0.00691601+0.000444371j -0.00892845+0.0129965j 0.0159262+0.00957845j -0.0020877-0.00913026j -0.0104338-0.00251428j 0.000952864+0.0081676j -0.00824674+0.0206362j 5.43762e-05+0.00136509j 0.012816+0.0100749j -0.00623944-0.00228108j 0.0107157-0.0127113j 0.00161381-0.00239082j 0.00154799+0.0149867j -0.00823741-0.00531026j -0.00123548-0.0221795j -0.0120643+0.00301914j 0.00871533+0.00683306j -0.0210332+0.00596778j -0.00460164-0.0129917j -0.000167119+0.00152824j -0.0121477-0.000701088j -0.00307756-0.00064007j -0.000394527+0.00301527j -0.00379158-0.0018377j 0.00829854+0.000909435j -0.00159438+0.000907624j -1.61585e-05+0.00342139j -0.000917694-0.00566971j 0.00604243+0.00163488j 0.0011283-0.00781745j 0.000595456-0.00777482j -0.00385023+0.0020068j -0.0052225-0.0024545j -0.00184742-0.00127638j 0.00938386-0.00774265j -0.000163092-0.00166326j 0.00944969+0.000466725j -0.000377369-0.00812077j -0.00837946-0.00475405j 0.00533491+3.36276e-06j -0.00616964-0.0117261j -0.0068534+0.00124571j 0.00284301-0.00747042j 0.00185268+0.00133466j -0.000328754+0.00575788j -0.00412092-0.00275706j -0.00266594-0.00552158j 0.0118419+0.00644436j 0.0102956-0.00672431j -0.00129509+0.00673689j 0.00499518+0.00120403j -0.000110615-0.00651707j -0.0083044+0.00236906j -0.00331567+0.00429785j 0.00351482-0.0157747j 0.0011913-0.0011008j -0.00680964-0.00203042j 0.00160819+0.00841825j -0.00161628-0.00104089j -0.0014094+0.00311598j -0.00549321-0.00804834j 0.00190193+0.00422629j -0.0115955+0.00649466j -0.00532895-0.000661315j -0.00645207-0.00563837j 0.00124694-0.00465662j 0.00358271+0.00339089j -0.00845772-0.0066401j -0.00265718+0.0123576j -0.000429409-0.00336359j -0.00507295+0.00655796j -0.00750293+0.00564768j 0.00824646+0.00255987j 0.0096808-0.00383594j 0.00769106-0.00107062j -0.0127066-0.00609329j 0.00384741+0.000765592j -0.000132993-0.00978357j -0.00402925-0.000536432j 0.000247305-0.00330893j 0.00237355-0.00266257j 0.00636108-0.00790034j 0.00375751+0.00416833j 0.00441892+0.00227059j -0.0066108-0.00182801j 0.00159784-0.00695974j 0.0017433-0.00174757j -0.00139695-0.00392893j 
-0.0354972-0.069682j -0.0565577+0.0167072j -0.069126+0.0200254j -0.0348111-0.0163609j 0.0656432-0.0402485j 0.0665046-0.0701751j 0.0019866-0.0607387j 0.0296843+0.0171278j 0.0248599-0.0179646j 0.0153423+0.0136011j 0.0356527-0.0066739j -0.0241392-0.00430816j -0.020529+0.00162588j 0.00472051-0.00343718j 0.0307791-0.00914151j -0.0459986+0.0181922j 0.0151849-0.0342628j 0.0343806+0.0031506j -0.0462638-0.00578029j -0.0122023-0.0299735j -0.0381598+0.000905128j -0.0112786+0.0255779j -0.0121611+0.00428088j 0.00440031-0.0128578j 0.0105383+0.00663412j 0.00397543-0.0174928j 0.00706875-0.00457962j -0.0261884-0.0057947j 0.0306171-0.00213529j -0.00805806-0.00525428j 0.00635159-0.00692414j -0.00193892-0.00554246j 0.00817699-0.0146306j -0.00227381-0.00175961j -0.0267672-0.00609164j 0.00976958-0.0165898j 0.00321212-0.0185618j -0.020184-0.00798444j 0.0107671-0.00994992j -0.0356875-0.0117976j -0.00227885-0.00178041j -0.0168486-0.00172204j 0.0104486+0.0255954j 0.0417402-0.00555914j 0.0580932+0.00617808j 0.022591+0.00152148j 0.00553395+0.0274564j -0.0454387+6.43144e-05j -0.00300684-0.00116148j -0.00546803-0.0136428j -0.0226414+0.00758248j 0.0212263+0.0147693j 0.00115151-0.0145046j 0.0233898+0.0111083j 0.00886116-0.00840431j -0.0173702-0.006541j 0.0135523-0.0127442j -0.00469035+0.0048501j -0.00927083+0.00701967j 0.00226721-0.0107996j 0.00638492-0.00567818j -0.0204043-0.00458439j 0.00335164+0.000240825j 0.0142264+0.00213587j -0.000842634-0.00333326j 0.00343494+0.00627902j -0.0110574+4.3632e-05j 0.00787148-0.0048279j -0.0166077-0.00226245j -0.000139664-0.00510747j -0.00450602+0.00903095j 0.012474-0.00558583j 0.004905+0.00514501j -0.0050076-0.000766057j -0.00467404+0.000805161j 0.00298286-0.000943378j -0.00656413+0.000120996j -0.00258343+0.00343367j -0.00463277+0.00265072j 0.00253226-0.00379296j -0.00396602+0.00203033j 0.0082723+0.00449754j -0.00197802-0.00169713j -0.00514229+0.0010432j 0.00868752-0.00309834j -0.00311329-0.000232224j -0.00316981-0.00449315j -0.0114075-0.00459353j -0.00608644+0.00269221j 0.00472678-0.0011151j 0.000688505+0.00531233j -0.00252253-0.00061207j 0.0115006-0.00212045j -0.00927429-0.00581454j 0.00941546+0.000845799j 0.00530503-0.00175992j -0.00258928-0.000433522j -0.000958987+0.00382608j -0.0120519-0.00372645j -0.00328034+0.000466077j 0.0168745+0.0129885j 0.00702966+0.00252353j -0.00903471-0.00774533j 0.0124269-0.000725485j -0.00145397-0.00799368j -0.00354428-0.00883529j 0.00194879-0.00933259j -0.00201774-0.0116575j 0.0226304-0.00904914j 0.00330986+0.0119964j 0.0195418+0.0226686j -0.011796-0.00546848j -0.0211737+0.0122115j 0.058541+0.00810634j 
-0.0487104-0.00974971j -0.00143898+0.0622765j -0.0208177+0.0107929j -0.00378129+0.0828101j -0.0107791+0.0428674j -0.0414363-0.0534431j -0.0454772+0.0730719j 0.0214417-0.00188084j -0.00852825-0.0192832j 0.0152157-0.00370168j -0.00414601-0.0112834j -0.0127898+0.00386136j -0.00638857+0.0107777j -0.00100265-0.019217j -0.00565668-0.000648166j 0.0157087+0.00370492j -0.0425333+0.00477529j 0.00721718-0.0236283j -0.00423124+0.0134304j -0.0305613-0.0112247j 0.00289347+0.0174109j 0.0101928-0.00390535j -0.0141235+0.0136537j 0.00231511-0.00952866j -0.00804548-0.0135457j -0.0223333-0.00737474j -0.00450156-0.0152077j -0.00911113+0.000781676j -0.00368824-0.012611j -0.0147259+0.0108291j 0.0105479+0.000869576j 0.00964905-0.0181825j -0.0239103+0.00438689j -0.00160686-0.000777282j 0.0145003+0.00920543j 0.00553048-0.00622189j -0.0129408+0.0173124j -0.0137875-0.00463312j -0.0129037+0.00833589j -0.00704284-0.0159542j -0.0114482+0.0149879j 0.00485518+0.00996494j -0.00405252+0.00923691j -0.0297728+0.00319143j -0.001976-0.0102476j 0.023054+0.00283494j 0.0422114+0.00020125j 0.00603388+0.024556j 0.00593325+0.00120366j 0.00266383-0.00628538j 0.00256656+0.0168149j 0.009296-0.00164262j -0.00912729+0.00145656j 0.0102404+0.00100053j -0.00555125-0.00470153j -0.00990531+0.00591558j -0.0125218-0.00254264j -0.00951947+0.0057421j 0.00915002+0.000339243j 0.00918451-0.00479008j -0.00342687-0.00118151j 0.00205299+0.00627947j 0.00417657+0.00270876j 0.00311828-0.00338125j -0.00612186+0.00495355j 0.00218679-0.00312811j 0.00546107-0.00657467j 0.00493052-0.00522081j 0.000130135+0.00142866j -0.00539761-0.00528594j 0.017907-0.00153176j -0.00246565+0.000473875j 0.0154696-0.00585795j -0.00259953-0.00767257j 0.00758768-0.000293237j 0.0158731-0.00107661j 0.0114049+0.000292961j 0.00661443+0.0019986j 0.00403376-0.000213042j 0.0037552+0.00114509j -0.00221917+0.00171195j 0.00787183+0.000567649j 0.0109545-0.000129662j -0.00762837+0.00594609j -0.0121112-0.0017827j 0.0014195-0.000568977j -0.0116416-0.00158978j 0.00333402-0.000204491j 0.00114784-0.00376206j -0.00821193-0.00391054j -0.00530899-0.00411905j 0.00928303-0.00183984j -0.00978747-0.00133547j -0.00705466-0.00381378j -0.00277165-0.0018715j -0.00572538+7.32597e-05j -0.0138055-0.00480149j -0.000432901-0.00183798j -0.00646214-0.00536718j 0.000575402-0.000179366j -0.00279791+0.00366774j 0.00225364-0.00361462j 0.0079045+5.53544e-05j 0.00286302-0.000225801j -0.0068569-0.00375853j -0.0119991-0.00515725j -0.00876966+0.00214093j -0.00111047-0.0126411j 0.012634+0.00627452j -0.0175238-0.00317972j -0.0117449-0.0043974j -0.00442247-0.00737188j -0.0314581-0.00403379j -0.0152598+0.00620992j 
0.0178841-0.00384901j -0.00889747-0.0373878j 0.0121411+0.0507171j 0.0101199-0.0690004j 0.00604281+0.0409346j 0.00252139-0.0268203j -0.00488314+0.0212498j -0.0101391+0.00259006j 0.00527219+0.011227j -0.00367362+0.00621419j 0.00634755+0.00154535j 0.00424865-0.000123727j 0.000286007+0.000781997j 0.00378224+0.00784776j -0.00114899+0.0037377j -0.00213446-0.00179671j 0.00340181-0.00512701j 0.00155372-0.0010809j -0.00103879-0.00536091j 0.00933693+0.00491689j -0.00373934-0.00926772j 0.00279359+0.0124195j 0.00744997-0.00786873j 0.005619+0.00975236j -0.00171416-0.00777011j 0.0115297-0.0158397j -0.00405738-0.00390187j -0.0142565+0.00102153j -0.00585758-0.00217006j -0.00839576+0.00648456j 0.00875805-0.0136912j 0.0134013+0.00504738j 0.012592-0.00197573j 0.00102136+0.00606484j 0.0118592+0.00906541j -0.0215325-0.0145018j -0.00491995+0.00760429j -0.0223043+0.018232j 0.0134823+0.0156266j 0.0112653+0.00483659j 0.0177732-0.00122176j 0.00740844-0.0193352j -0.00349924-0.0119871j -0.00344683+0.00917477j 0.00236775+0.00672762j -0.00333854+0.00563842j -0.00628731+0.00838916j -0.00650657+0.00316631j 0.00226278-0.000394762j -0.00546936+0.00795008j 0.00739098-0.0117777j -0.000834941-0.00259261j 0.00724483-0.00500883j -0.0134092+0.00334936j 0.00872748-0.00326248j 0.00436416-0.00319897j 0.00346932+0.00273092j 0.00404616-0.00328246j -0.00145246-0.00339347j 0.0112993-0.00357174j 0.0120891-0.00263696j -0.000188637-0.00128036j -0.0112013-2.70474e-05j 0.0111319-0.00281733j 0.00789312-0.00573686j 0.0149058-0.000409703j 0.00478773+0.000339988j -0.00565463+0.00140496j -0.00648899-5.0978e-05j 0.00557207-0.000244641j -0.00135997-0.000562482j 0.00158736+0.000164722j 0.00703557-0.00045189j 0.00566544+0.00133927j -0.0116115+0.00124465j 0.0133092-0.000694916j 0.011047-0.00187465j -0.00535779-0.00278814j -0.0117962+0.000560315j -0.00958822-0.00225362j -0.00149182-0.00109899j -0.000207016-0.00076641j 0.00560885+3.14848e-05j -0.00428574+0.00163449j 0.000805747+0.00149037j -0.0172022-0.00376571j -0.0137928-0.00115612j -0.010663-0.00128923j 0.00513467+0.00332719j 0.0173495+0.00385404j 0.00268273-0.0004795j -0.00643124-0.00191039j 0.00619008+0.00253284j 0.00138919+0.001239j -0.0130045-0.00072641j -0.00720418-0.00290723j -0.00614369-0.00344892j 0.00921577+0.00120266j -0.0112376-0.00224433j 0.0075065-0.00139358j -0.00755289-0.00222464j -0.00988941+0.000892282j -0.00226449+0.00160697j 0.00165185+0.00199688j -0.0115822-3.33933e-05j 0.00643358+0.00373317j 0.00256267+0.00026522j -0.0109048-0.000192963j -0.000584377+0.000294041j 0.00561081+6.92726e-06j 0.00115976-0.000326584j -0.00341196+0.00124031j 0.00463001+0.000853612j 0.00232544-0.000863925j 
0.00521744-0.0100054j -0.0944899-0.0165219j -0.0880018-0.0197983j -0.0234963+0.0188898j 0.0871313+0.0173458j 0.10366-0.00830312j 0.0171467-0.00462864j 0.0189062-0.0145367j 0.0249179-0.0186054j 0.0281901+0.00556466j 0.0650488-0.0198602j -0.0347337-0.0122821j -0.032555-0.00434547j 0.0176097+0.00618395j 0.0490361-0.00627162j -0.0858861+0.009581j 0.0700641-0.038473j 0.0357526+0.0250558j -0.0658963+0.00538866j 0.0175654-0.0275376j -0.0501096+0.00554471j -0.00767737+0.0197222j -0.0142896-0.00568666j -0.0117583+0.00937525j 0.017145-0.00198158j 0.0130176-0.001181j 0.0370862+0.00142457j -0.033657-0.00374706j 0.022897+0.00357418j -0.0087718+0.00594278j -0.00324533+0.00145527j -0.00732727+0.0041916j 0.00643273+0.000114168j -0.016255-0.00322158j -0.0158058+0.00364403j 0.0310512-0.000574471j -0.0117309+0.00277733j -0.0199914-0.0107128j 0.00608878-0.00560962j -0.0306392-0.00339138j 0.0243154-0.0109751j -0.0429213+0.006107j 0.0196933-0.00096834j 0.0863781-0.0130792j 0.0519214+0.0124276j 0.0476573+0.00158852j 0.00474905+0.0171169j -0.114098+0.0209289j -0.0358755+0.0164698j -0.0234993-0.0186186j -0.065945+0.0122102j 0.0226669+0.0176427j -0.0218461-0.00553028j 0.0254706+0.0213105j 0.0275033-0.0153198j -0.013564-0.00963477j -0.000669992-0.00193561j 0.00819447-0.00356563j -0.0182489+0.00645746j 0.00659275-0.00656556j 0.00123464-0.00533351j -0.0498821-0.00554895j -0.0149103+0.00407693j 0.015262+0.00259012j -0.0140121-0.0018751j 0.016567+0.0041652j -0.00378802+0.000360787j -0.00354485-0.000805447j -0.0179862-0.00107649j 0.00176588+0.000465719j -0.000187497+0.00166269j 0.00554169-0.00695741j 0.0146245-0.000179255j 0.0122401+0.00111083j -0.00155916+0.00255246j -0.00344331+0.00283472j -0.0123446+0.0017073j -0.00191475+0.0026705j 0.000149968+0.00213119j 0.00594963-0.000252027j 0.00124751-0.00321761j -0.000100758+0.00878242j -0.00551025-0.00181552j -0.015907-0.000346104j 0.00357984+0.00378463j -0.00408492+0.00400895j 0.00264986+0.000200663j 0.00929983-0.00127201j 0.00184908+0.00031193j 0.0013207+0.00520171j 0.0172263+0.0028892j -0.00178272-0.00389456j 0.00645036-0.00126244j 0.0104738-0.00011224j -0.00996971-0.00224795j 0.00134709+0.000434494j -0.00691274-0.0015328j 0.0100024-7.19635e-05j -0.00741379-0.0023943j 0.00465921+0.000227798j 0.00706568+0.00670548j 0.000955368+0.00979869j 0.00527103-0.000419865j -0.0135394-0.00595223j 0.0140907-0.00952059j -0.00676924-0.00617888j -0.00767382-0.0145037j -0.00221506-0.0121473j 0.00944156-0.012271j 0.00903292+0.0224028j 0.0137705+0.0169289j -0.0339657-0.0010491j 0.00700109+0.031274j 0.151002+0.0111542j 
-0.121685+0.0338298j -0.0515368+0.0425414j -0.0397308+0.0621932j -0.0127838-0.00713968j -0.00192181-0.0662116j -0.0781387-0.0261521j -0.104767+0.00685907j 0.0277591-0.0419936j -0.0197445-0.0105465j 0.0558902-0.00363017j 0.00965044-0.00424144j -0.0342462+0.0204967j -0.016374+0.0205719j -0.00740676-0.0311042j 0.00235786-0.00992051j 0.0215741+0.0117364j -0.105029-0.00691445j 0.0565806-0.0458025j -0.0356716+0.042391j -0.0744277-0.00518412j -0.0131112+0.0172764j 0.0410632+0.00133594j -0.00833937+0.0120038j -0.00645524-5.27344e-05j -0.00985913+0.000736268j -0.0312928-0.00504893j -0.0233965-0.00829295j -0.0231564+0.0154995j 0.0108036-0.00446631j -0.00163216+0.00256672j -0.00726084-0.00966728j 0.00418734-0.00174467j -0.0177088-0.0091519j -0.0240623+0.00780089j -0.0209598-0.00306616j 0.00020427-0.013297j -0.0077109-0.00502269j -0.0412065+0.00298339j -0.0233166+0.00807217j 0.013549-0.00148471j -0.0307828+0.0017538j 0.0127032+0.00959924j 0.0633569-0.0121271j -0.0334624-0.0169663j -0.00829342-0.0270342j 0.0239746-0.00316833j 0.153235-0.0253983j 0.0182024+0.0233116j 0.0158116+0.0262683j -0.0441446+0.0129046j 0.0234757+0.0311148j 0.0402589-0.015837j -0.0246852+0.00165423j 0.03746-0.00296197j -0.0321994-0.00142645j -0.022832+0.0131558j -0.0143711-0.0098413j 0.0056438-0.00290225j 0.0157164+0.00914102j -0.0230745+0.00645385j -0.0140976-0.0045912j -0.00282293+0.0147101j 0.0172537-0.00165101j 0.00373408-0.00980335j 0.00101833+0.00261116j 0.0149844-0.0052243j 0.00285633-0.00459057j 0.00211295-0.00120571j 0.00516239+0.010054j -0.0107714-0.00384291j 0.00692435+0.00335853j -0.018072+0.00172259j -0.00812099-0.0108951j -0.00639641-0.00782628j -0.00244501+0.00260825j 0.00145731+0.00577975j 0.00543252+0.00648284j -0.00183138+0.00111097j 0.00329668-0.00443761j -0.00696815+0.000818462j 0.00114422+0.00292281j 0.0142717-0.0063077j -0.00382386-0.00242397j 0.00469961+0.00638705j 0.00245017-0.00687365j 0.0082956-0.000608029j -0.00756137+0.00247054j -0.00808825+0.0026484j 0.00945238-0.00316695j 0.00240662-0.00186392j 0.00056918-0.00364592j -0.000414809-0.000396209j 0.00333323-0.00216757j -8.92595e-06-0.00297938j 0.0100626-0.000556558j -0.0172198-0.00223567j -0.00408727-0.00108474j -0.0159921-0.00915279j -0.00655239-0.00473079j -0.00146901+0.00258884j 0.00230681+0.015883j -0.0135682+0.00297656j -0.00637582-0.000799222j -0.0065151+0.00272725j -0.00364643-0.00595928j -0.000390888+0.000131639j 0.0104518+0.00469549j -0.00325072-0.0217421j -0.00496651+0.00881184j -0.0174539+0.00458199j -0.0050319+0.00342145j -0.0123899-0.01344j -0.139385-0.00715374j -0.00121903+0.0286158j 
-0.0449329+0.085553j 0.0333919+0.0728861j -0.014531+0.0960932j 0.0182893+0.0284409j -0.00135295-0.0591167j 0.0277732-0.0318073j 0.123956+0.00117721j 0.0283997-0.0429108j -0.00692869-0.0289341j 0.0154856+0.0282825j 0.00395977+0.00819163j -0.015102+0.0222261j -0.00650138-0.00123621j -0.00548325+0.0137364j 0.0134655+0.00896796j -0.0283297+0.0504342j 0.0662535+0.0319457j -0.0475427+0.0411735j -0.0105862+0.0203933j -0.00580039-0.00166922j 0.00175387-0.00144513j -0.0175402-0.00419272j 0.0162404+0.0222594j -0.0202297-0.00469488j -0.000708968-0.000286234j -0.00905621+0.00170109j -0.00911714-0.00699633j 0.00356573+0.00232252j -0.00208985+0.00549902j 0.00679495-0.0110863j -0.00457427-0.00144285j 0.00821841-0.0209597j -0.00497913-0.00898886j 0.0219974-0.00899704j 0.00474152+0.0114139j 0.000599681+0.0254757j -0.00700938+0.00289694j 0.00828006+0.00478188j -0.00819852-0.00519067j -0.000430054+0.0196563j 0.0231261+0.00336227j -0.014479-0.0101578j 0.0269049-0.0183521j 0.0407057+0.0181489j -0.01894-0.0256575j 0.0103312-0.0418196j -0.0400607-0.0136337j -4.69793e-05-0.00304045j -0.0065219+0.00328257j 0.00708497+0.0107698j 0.00499964+0.0118945j -0.00521107-0.0267645j -0.0099471+0.00135503j -0.00106802+0.000632026j 0.00341627-0.00362947j 0.00325198+0.00992414j -0.00588681+0.00591066j 0.00145568+0.00374043j -0.0061275+0.00631111j 0.00945651+0.00707666j 0.000593122-0.0019271j -0.00912389-0.000226936j -0.0110523-0.00781256j 0.00648949-0.0036571j 0.00374064+0.000292721j -0.000696673-0.00512194j -0.00719405-0.00151472j -0.00392216+0.00182188j 0.00292488-0.00613185j 0.00073716+0.00903667j -0.0101045-0.00191677j 0.0115095-0.0105138j -0.00468273+0.00368286j 0.0099709+0.000939842j 0.000299731+0.00381291j 0.000563574-0.00407384j -0.00401339-0.00336757j 0.00679151+0.000339584j -0.000479654-0.010897j 0.0011535-0.000639169j -0.00716128+0.00399662j -0.0105705-0.000441458j 0.00210427+0.015306j 0.000960078-0.00622346j -0.00786338+0.00322041j -0.00341276+0.00197852j 0.011437-0.00147176j -0.00465799+0.00546797j -0.0144575-0.00565007j 0.000302773-0.00334273j -0.00381914+0.000607005j -0.0137405-0.00493722j -0.00405528+0.000874865j 0.00129203+0.00617467j -0.00463476+0.0154213j 0.00749994+0.00429728j -0.00128513+0.000515304j 0.00643582-0.00955289j 0.00998187+0.00938865j 0.0027175+0.00501712j -0.00617335+0.00461766j 0.0165708+0.00222306j 0.000184308-0.00586285j 0.0080449+0.00338361j 0.00791797-0.00622856j -0.00476603-0.000725319j 0.00194385+0.00425664j 0.00280981-0.00253232j 0.0073568-0.0122833j 0.0146122+0.0141639j 0.000937975-0.011821j -0.0253646-0.00705223j 0.0131736+0.0105316j 0.0143528-0.0050292j 
-0.07064+0.0197432j -0.0307264-0.0627757j -0.048485-0.0698j -0.00400897-0.0248831j 0.0207248+0.0927809j 0.00555773+0.137794j 0.0207927+0.0872239j 0.0188389-0.027419j -0.00590933+0.0395486j 0.021934-0.00622056j -0.0274259+0.0157425j -0.0335401+0.0244838j -0.0215919+0.00937786j 0.0249553-0.0246361j -0.00573996+0.0169665j 0.0182506+0.0105922j -0.0407273+0.0129232j 0.0421924+0.0219169j -0.0197592+0.019551j -0.0463725+0.00462894j -0.0133923+0.00116478j 0.0249213-0.000237089j -0.0184595+0.00125434j 0.0103244+0.0109235j 0.00302363+0.00800321j 0.00479478+0.00900869j -0.00209168-0.00682846j -0.0305246-0.00882947j 0.0158029+0.00890796j 0.0026676+0.00315467j -0.0150949-0.00523785j -0.0118602-0.0106749j 0.00795352+0.00137119j 0.0030739+0.00392544j -0.00019247+0.00104916j 0.0121836+0.00105039j -0.00908756+0.0138326j -0.0193326+0.00739216j -0.0132422+0.00264137j -0.0151456+0.00519763j -0.00233835-0.0294681j -0.00427406+0.014644j 0.0096688+0.0200339j 0.0128321-0.0239594j 0.0216168+0.0693153j -0.0217981+0.00407598j 0.0323783-0.00119837j 0.00625359-0.0276566j 8.24742e-05+0.00760138j -0.0161959-0.00427235j -0.0102032-0.0152959j 0.0143412+0.0068676j -0.00762564+0.0030808j 0.0168778+0.0189544j 0.00589591+0.012989j -0.000854216-0.00923822j -0.00612232-0.00110872j 0.00568041+0.000642174j -0.00603735-0.00424452j -0.00773101+0.00151206j -0.00273113+0.014322j -0.00177912-0.0174028j 0.00210812+0.00223408j -0.00167886+0.0044922j 0.00121063+0.0012278j 0.00357467+0.00165254j -0.00475391-0.00311479j 0.00230141-0.000550769j -0.000307441-0.00323053j -0.00390538-0.00632097j -0.00302519-0.00155813j 0.00938166+0.0131609j -0.00401694+0.00308824j -0.00390118-0.00319377j -0.00110277-0.00545548j 0.00501787-0.0108628j -0.00147274-0.00629598j 0.000350529-0.00152783j -0.00177077-0.00536157j -0.0092016+0.00460279j 0.00690422-0.00572037j -0.00209207-0.00874195j 0.000202282+0.00318376j -0.00464396-0.0107756j -0.0128734+0.00124951j 0.00949021-0.000569566j -0.00356743-0.0013039j -0.000523296+0.00254344j -0.00132054-0.000961049j -0.00270623-0.00203919j 0.00133388+0.00250648j -0.000700387-0.000684151j 0.000980697-0.00715926j 0.00598187-0.00195724j 0.00165893+0.00508884j -0.00429556-0.00557447j -0.00654898-0.00255144j 0.00462612-0.00947636j -0.00259448-0.000752719j -0.0037357-0.000398446j 0.00268833+0.0101059j -0.00167479-0.00219368j 0.00916614+0.00323896j -0.00840373-0.0045791j -0.00591006+0.00586001j 0.0011319-0.00919758j -0.00308056-0.00092398j -0.00294092-0.00758177j -0.0163708+0.0150644j -0.00683602+0.00605246j 0.0160107+0.0199326j -0.0121446+0.00585893j -0.0261806-0.00362809j 0.00478383+0.0144096j 
