-0.0390809+0.00805816j 0.0186439+0.0150927j -0.0357104-0.0162108j 0.0255111-0.0233506j 0.0028608+0.00447684j -0.0219169-0.0163803j 0.0161817-0.00822325j -0.00933192-0.0176478j -0.00899127+0.00452215j -0.00584487+0.0147608j 0.000275215-0.00225173j 0.0137496+0.0120666j 0.00876639+0.00969601j 0.0317575+0.0068794j -0.00235304+0.0211131j -0.0114896+0.00645656j 0.0137992+0.00151524j 0.00865079-0.00390468j -0.0214793+0.0226332j -0.0133482-0.00625407j 0.00721615-0.00841727j 0.0452014+0.0114196j 0.0109438+0.0018004j 0.0234709+0.0196604j -0.00647386-0.00392738j 0.0258052+0.0203752j -0.0233701+0.00890799j 0.0176049+0.0413607j 0.0025802+0.0287566j 0.0164702+0.0121073j 0.00866753+0.00593433j 0.00930075+0.0142004j 0.00605146+0.00896046j 0.0156133+0.0344188j 0.00151789+0.0264515j 0.00725681-0.00687636j -0.011757+0.00799846j 0.00398355+0.00965887j -0.0165154+0.00537862j 0.00970451+0.00758148j -0.0121483+0.00825722j -0.0154386-0.0249219j 0.00960411-0.00737819j -0.00243239-0.00446471j -0.0131655-0.00641512j -0.00199101+0.0202761j 0.00241447-0.00159624j -0.0270972-0.0187371j 0.015423+0.0140965j 0.00749334+0.00795504j 0.0110958-0.00819854j 0.00123684-0.0159555j 0.00423464+0.0169163j 0.00877907+0.0203538j 0.00249616-0.00181979j -0.00609246+0.011961j -0.0281493-0.0379839j -0.00787512+0.0589283j 0.00541601+0.00228527j -0.0232758+0.0162484j -0.0230544+0.00532561j 0.0131788+0.0090884j 0.0260771+0.0227973j -0.00108397-0.0350545j -0.0232632+0.0245218j 0.021083+0.00798387j -0.00975065+0.0373909j 0.00547827-0.000996069j -0.00843781+0.0112498j 0.00857975+0.0099075j 0.0240815-0.000259148j 0.018085+0.0153786j -0.00382463-0.000353309j -0.0197855-0.00032645j -0.0380609+0.0127577j -0.00584562-0.000928471j 0.0167655+0.000345543j 0.00446507+0.002645j 0.0242028+0.00735728j -0.0139004+0.00282283j 0.0201579+0.00659603j 0.0236606-0.00389783j 0.00627487+0.00662826j -0.00314386+0.000334414j 0.0227492-0.00424281j 0.00939744-0.00767468j 0.0197186+0.00569173j 0.0210057+0.0118247j 0.000216728-0.00398274j 0.0136024+0.00926476j 0.0145113-0.00160389j -0.00416447+0.00243927j 0.0230913-0.000522772j 0.0417278+0.00202557j 0.0196832-0.00441946j 0.0273009+0.00735413j 0.0138238-0.000298125j -0.0158303-0.000546017j 0.0153803+0.0249343j -0.0146787-0.0105696j -0.0413586+0.00547614j 0.067127+0.0105937j 0.0822487+0.0287579j 0.129015+0.0156538j -0.00521693+0.023526j 0.00295054+0.0180875j 0.0690651-0.00574858j -0.00818149-0.000164943j -0.0402197-0.0964709j 0.0674214-0.0771225j -0.0640581-0.0290192j 0.0449226-0.0399876j -0.0251847+0.148677j -0.0548179+0.009946j 
0.0222097+0.0152592j 0.0468558-0.00797355j -0.0329808+0.0122431j -0.0207037-0.0224356j -0.00210003-0.0280088j 0.0176099+0.0112653j -7.59862e-05-0.00957331j -0.00305821-0.000877623j 0.00719786+0.00689019j 0.0119178+0.00101991j -0.00386007+0.00211595j -0.00650109-0.0201077j 0.0131149+0.0189086j 0.00765806+0.0061653j 0.00786096+0.0117848j 0.0245668+0.0146042j 0.0374711+0.0280038j 0.00232609+0.0138069j -0.0104616-0.0207482j 0.0014583-0.0118079j 0.00392306-0.00673589j -0.0123204+0.0125952j 0.0530919+0.0051572j -0.0151667+0.0208026j -0.00727973+0.0128951j -0.00556556+0.021553j -0.0166231-0.0255943j -0.0232135+0.00795795j -0.00672576-0.000458937j 0.0136994+0.0233742j 0.01269+0.0156348j -0.00162265-0.00187368j 0.00284792+0.0101075j -0.00579001-0.014532j 0.00350311-0.00749291j -0.00380869+0.0177408j -0.0041308-0.00690281j 0.0146592-0.0122226j 0.00333567-0.00124401j 0.011544+0.00677823j -0.00813863+0.00488471j 0.00676146+0.00371836j 0.009196+0.00752838j -0.000473033+0.00584554j 0.00956266-0.00831804j -0.00344303-0.0231312j 0.000856698+0.00443021j 0.0115013-0.00702605j -0.0187046+0.0188173j -0.018511+0.0100447j -0.00871378+0.00402447j 0.00793516+0.045746j -0.0140724-0.0298433j -0.00901282+0.00104127j 0.0269044+0.0174298j -0.0257874+0.0287596j 0.0231683-0.0284968j -0.0226522+0.000687893j 0.0109705-0.00756269j -0.0441573-0.056465j -0.014585-0.0248009j -0.00834454+0.0150865j -0.0240757+0.0399028j 0.0222195+0.0134179j -0.0188128+0.0119481j 0.00357911+0.00899528j -0.0422058-0.010415j -0.0086015+0.00616174j -0.00490155-0.00774271j -0.0174848-0.0021348j -0.00317847+0.0187017j -0.00720216+0.0115774j -0.0106237-0.00725176j -0.0184733-0.00862865j -0.0161134-0.0228961j -0.0022702-0.0140802j -0.0119257+0.00683492j -0.000877416-0.00279972j -0.00813827+0.0135105j -0.00895049+0.00322824j 0.00501393+0.0158067j 0.0122796+0.0084998j -0.00348385+0.00607045j -0.00388156+0.00541805j -0.00137382+0.0163468j -0.00445688-0.00097706j 0.00479575+0.00828536j -0.0288406+0.00434875j 0.0125346+0.00783309j -0.0263898+0.00170626j 0.00879555+0.0139159j -0.00888102-2.03457e-05j 0.00590478+0.00538958j -0.000725183+0.00904878j 0.0186215-0.00323133j -0.044881-0.0049865j -0.0154401+0.00372872j -0.0122706-0.0171108j -0.00727292+0.0118977j -0.0156688+0.00292201j -0.094211-0.0267754j -0.0531869-0.00978042j -0.105347-0.00515566j 0.067511+0.0192119j 0.0389676+0.00986124j -0.0815093-0.00217986j 0.00327855+0.0123231j -0.0326297+0.0300773j -0.0561013+0.0608547j -0.0614102-0.0872434j -0.0605323+0.070341j -0.0433516-0.0256166j 0.0576335-0.0104177j -0.0289079+0.149199j 
-0.0518406-0.0119537j -0.0395613+0.0182085j 0.0242169-0.0140293j 0.0170645+0.0114463j 0.0262619+0.026534j 0.00593162-0.0245481j 0.00229881+0.0102399j 0.00113721-0.00523097j -0.011623-0.00898409j 0.00459724-0.0154653j -0.000157249+0.0223404j 0.0133584+0.0345838j -0.0254075-0.0143525j 0.0163786-0.00258966j 0.0274333-0.0149177j -0.0239058-0.0201573j 0.000622362-0.0530434j -0.0267638-0.0130686j 0.0197554+0.0307186j -0.0172741+0.0122029j -0.0410123+0.0025763j 0.00684854-0.012769j -0.0788086-0.0297368j -0.0180955-0.0241298j -0.0624589-0.00687989j 0.00126748-0.0158106j -0.0176097+0.0186076j 0.00372753-0.0173348j 0.00850481-0.0199446j -0.012282-0.00877905j -0.0298605-0.0368095j -0.00501847-0.0112434j -0.00419297+0.0146264j -0.0179221-0.0359178j -0.026588-0.0217438j -0.00687611-0.0378804j -0.00583182-0.00559154j -0.0155402+0.00102092j 0.00326285+0.0182981j 0.00296144+0.00121142j 0.0048904+0.000277322j -0.00568769+0.00551195j -0.00697981-0.0153026j -0.027966+0.0175517j -0.0259612-0.0150105j 0.00410785-0.0115617j -0.00690252-0.0340811j 0.0387628+0.0563302j -0.0123469-0.0205055j 0.00291627+0.00101641j 0.0224883+0.030202j 0.00970546+0.00848589j 0.00778105-0.037964j -0.0237759+0.0407826j 0.0226326+0.0158888j 0.027311-0.0688836j -0.0377351-0.0501042j -0.071098+0.0382994j 0.0287796+0.0222049j -0.0125019+0.0161068j -0.0197126-0.00575016j 0.00201956-0.0159672j 0.0458422+0.0351343j 0.000897938-0.0131856j 0.0453169-0.0106695j -0.0419909+0.00497672j 0.0146327+0.0325008j -0.0126838+0.0161646j 0.0214835-0.0107071j 0.0110256+0.0157858j 0.0052133-0.00167926j -0.0203689-0.00554525j 0.00657629+0.00708446j 0.00151104+0.00501243j 0.0146182+0.0151824j -0.000108947+0.00701796j -0.00981744-0.00301777j -0.0237309-0.000324567j 0.00111631-0.00199673j 0.0675662+0.0113968j -0.0099743-0.0176531j -0.0339794-0.00862011j 0.00421814-0.000167202j 0.0129146-0.00783815j 0.02377+0.00161864j -0.00406982+0.00511941j -0.0340668-0.0148574j 0.0176753+8.0062e-05j -0.0223109-0.00837195j 0.0139483+0.0126204j 0.0195969-0.00200887j 0.0694983+0.0271326j -0.0551456-0.0203261j -0.0730691-0.0320912j -0.0494023+0.0034319j -0.0130353-0.00528086j 0.0028408+0.00481457j -0.000929601+0.0216097j -0.00465765-0.000829815j 0.068289+0.00314905j -0.0375976+0.0288287j -0.0458769+0.0426442j 0.0353523-0.0534064j 0.0958677+0.0214723j -0.0470034-0.0517136j 0.0221642+0.0101645j 0.00417623+0.0950288j 0.0754482-0.078621j 0.000985239+0.0588783j 0.00910682-0.115766j 0.00850863-0.106721j 0.0900153-0.0464663j -0.015158+0.0399484j -0.0701845-0.0453908j 
0.0444445-0.0214878j -0.056326-0.019552j 0.0116275+0.0130149j 0.0405754+0.0200718j -0.0442201+0.020976j -0.0199554+0.021324j -0.0060117-0.00200898j 0.0250229+0.00957734j -0.00120902-0.00248621j -0.0224581+0.018706j -0.00992508-0.0167254j -0.0430571-0.0322327j -0.00122282-0.0214677j -0.0535746-0.0197229j -0.0225794-0.0147741j -0.0235232-0.0122211j -0.03877+0.0137344j 0.00645723-0.00871524j 0.00686259-0.0276641j 0.0114243+0.0126143j 0.0312766+0.0261352j -0.00365226-0.0232719j -0.0185812+0.0529555j 0.0814995+0.00984584j 0.024438+0.0137545j 0.0635659-0.0128811j 0.0589073+0.0130383j 0.0206331-0.00877079j 0.0244559-0.0156065j -0.00695169-0.0398577j 0.00502365-0.0054849j 0.00559654+0.00997162j 0.0181477-0.0329176j -0.00865175+0.00672879j 0.0247163+0.00143941j -0.00230786+0.0103939j 0.0303602+0.00987499j -0.00261699-0.00137582j 0.0105438-0.0329363j -0.0109679-0.0331022j 0.0140184-0.0226248j 0.00538409+0.0231074j -0.018825+0.00591894j 0.00797199+0.0148887j 0.0131161+0.0427025j 0.0146128+0.00449152j 0.00359125-0.00610308j 0.0253078+0.00935076j 0.0254637-0.0213704j 0.0250095+0.003071j -0.00553933+0.00163179j 0.0176751-0.00891704j -0.0176812+0.00458337j 0.0259911-0.0817271j -0.00615697-0.00631399j -0.0456577-0.0361301j 0.022307+0.0416804j 0.0386197+0.039286j 0.0260712+0.017113j 0.00793305+0.0671963j -0.00628394+0.0287125j 0.00436728+0.0031868j 0.0325425-0.0735083j 0.0292848-0.015681j -0.00942264-0.0498259j 0.0428636+0.00298014j 0.0692496-0.0129639j 0.0513174-0.00734029j -0.0247629+0.00826617j 0.014379-0.0115835j -0.00372047-0.00984861j -0.000250221-0.0102806j -0.00138887+0.0113j 0.0151901-0.0106825j 0.0209394+0.0140164j -0.0138249-0.00140976j -0.0137419+0.00572081j -0.00785523-0.0136716j 0.00500005-0.00585219j 0.0196546-0.0213599j 0.00472441-0.00341033j -0.0117005-0.0139118j -0.0111287-0.0135008j -0.00922049-0.00452102j -0.00871029-0.0156231j -0.0166012+0.0050168j 0.0222807-0.00132372j -0.0268937-0.010025j 0.0215571-0.00664144j -0.0129035-0.01773j -0.00798688-0.0115071j -0.0253959-0.020722j -0.0191417+0.0123052j -0.067007-0.0146305j -0.0359574-0.00802776j -0.0956617-0.0331125j -0.0492801-0.0300076j 0.00796984+0.00723516j 0.032576-0.0267424j -0.0362778+0.0055421j -0.0302969-0.0153106j 0.0973763-0.0409333j 0.0482901+0.034427j -0.0305247+0.0326206j 0.0123468-0.105154j 0.0300592+0.0531227j -0.0467734+0.0421924j 0.0362025+0.0727854j 0.0097997-0.0770502j 0.0593159+0.0146292j 0.130068-0.0737728j -0.0114602+0.132755j -0.139723-0.0626781j 0.0347284-0.11485j 
-0.047732-0.0031809j 0.0192083+0.00498442j -0.0684896-0.00203311j 0.0692298-0.0107124j 0.0238258-0.00297079j -0.0534433-0.00728337j 0.0295253-0.00912571j -0.0126847-0.0105739j -0.0170407+0.00424207j -0.00458226+0.014052j -0.00918777-0.00676312j 0.00825634-0.00611947j -0.0126021+0.00603037j 0.0370608+0.00299265j -0.038678+0.0182841j -0.0326451-0.00117137j 0.0176195-0.00278952j 0.0284747-0.00746424j -0.0437216+0.0207288j -0.01999-0.00606908j 0.048786-0.0133326j 0.138336-0.00253102j 0.0481283-0.00306998j 0.0620304+0.0278892j -0.0174686-0.000910519j 0.0722915+0.0184358j -0.101702+0.0305042j -0.0227886+0.0582597j 0.0489455+0.0259846j 0.037798-0.000545129j -0.00724958+0.00887369j -0.00777248+0.0210772j 0.0217663+0.000498947j -0.0346992+0.0663203j -0.0143851+0.0282884j -0.00856677-0.0143767j 4.73816e-05+0.0248393j -0.0145713+0.0193965j 0.0154939-0.00228246j 0.00515871+0.0113476j 0.0348594-0.00833089j 0.0156937-0.0154811j -0.014832-0.01057j 0.0314-0.0160727j 0.00228988+0.0090019j 0.000291354+0.0301899j 0.00696444+0.00487019j 0.00795867-0.0307602j 0.0183849+0.0285595j -0.0031364+0.00334536j 0.0139034-0.0315206j -0.00472707-0.0385648j -0.00117575+0.0419539j -0.00211504+0.0338785j 0.0136835-0.000462786j 0.00303022+0.0154416j -0.0246065-0.0435269j -0.0402707+0.107502j 0.0165122+0.0196249j -0.00379961+0.0505679j -0.00165287+0.00859546j 0.0197323+0.00912537j 0.0227572+0.0038408j 0.0024701-0.088731j -0.00937882+0.0372219j 0.0367768+0.0106336j 0.0473483+0.0768219j -0.00147587-0.0212647j 0.00810355+0.0391797j 0.00144219+0.0163513j 0.0211441-0.0158042j -0.00779568+0.0186735j -0.00119041+0.00197481j -0.0211792-0.0235752j -0.00988726+0.0562693j -0.0366424+0.00637612j 0.00525978-0.0183356j -0.029905-0.00881392j 0.0350082-0.00242154j 0.00583077+0.0120041j 0.0131756+0.000525231j -0.00679086-0.0271707j 0.00567552+0.011813j -0.00098389-0.0112109j 0.029509-0.0299362j -0.003942-0.0197995j 0.0201479-0.00765371j -0.00181581-0.0106828j 0.00680861-0.0138583j 0.00733289-0.000729454j 0.0140596-0.00597515j -0.0244317-0.00569489j 0.0264017-0.00244922j 0.00266256-0.0430087j -0.0116448+0.0117934j 0.0100129-0.0221257j 0.00085599-0.0170226j -0.0313042+0.0201014j 0.012497+0.00748887j -0.00149202-0.0260138j 0.0124842-0.0305157j 0.0474268-0.0753807j 0.0142828-0.0318994j -0.00872222+0.0631931j 0.0294028+0.0249642j 0.0164347-0.0383254j 0.0129481-0.0141519j 0.0016959-0.0114887j -0.109857-0.087132j 0.132179+0.0321969j -0.0954139-0.0399754j 0.0229717+0.0349663j -0.0917054+0.237489j -0.183128-0.0358438j 
0.0391935-0.00935039j 0.0327979-0.00565929j -0.0744611+0.0114072j -0.02222+0.00486793j -0.0144029+0.00886486j -0.015793+0.0213459j -0.0144641-0.00271933j -0.00761275+0.0057847j 0.0130193-0.00155384j 0.0143898+0.00511428j 0.00474475+0.00078586j -0.00421409-0.0277659j 0.00389149-0.0080208j -0.0166553+0.00535724j 0.0297589-0.000578543j 0.0357593-0.00400201j 0.0447124+0.0316556j -0.0141005+0.00680863j 0.0172277-0.0309491j 0.0226784-0.0120678j 0.0438446-0.00150817j -0.040775+0.0130704j 0.133184+0.0186614j -0.0333494+0.0400805j -0.0467717+0.0196426j -0.0274718+0.034966j -0.0654665-0.0109284j -0.0624104+0.0244306j -0.0583281-0.00459646j -0.00469374+0.010675j 0.0025193+0.00772187j -0.00491607+0.000332102j 0.00314292-0.00209884j -0.00225047-0.0159288j -0.0267113-0.00921382j 0.02148+0.027194j -0.0040601+0.00870643j -0.0100969-0.00600889j -0.00260649+0.0119079j -0.0301438-0.00316221j 0.0349538-0.00577484j -0.0169856+0.019109j 0.0166986+0.00727622j -0.0355037+0.0335651j -0.0136582+0.00269454j 0.00937942-0.0315491j -0.00305682-0.0160015j 0.0154982+0.0112774j -0.0225895+0.0290688j -0.0311379+0.00780259j 0.021238+0.00960992j -0.00148421+0.063614j 0.0152525-0.0473325j -0.00545912-0.0380058j 0.0286985+0.0350398j -0.0245228+0.0405715j -0.00164017-0.0592069j -0.033465+0.0526878j 0.014676-0.00393592j -0.0261664-0.0779819j -0.00248904-0.0355878j 0.0159055+0.0295055j 0.0166913+0.0727991j -0.00479958+0.00285647j -0.0126109+0.0377252j 0.0108888+0.0252931j -0.00348169+0.021419j 0.00896951+0.0114362j 0.00614769-0.00297079j -0.0187855-0.000729342j 0.0019904+0.0359954j 0.0109868+0.0361218j -0.00827711-0.0170397j -0.0230554-0.0152539j 0.0207384-0.00336746j -0.0162094-0.0308611j 0.000676183+0.00131845j 0.00135841+0.00329727j -0.0154401+0.0150769j 0.00670319+0.00411435j 0.000449489+0.0162134j 0.0155213+0.00101728j 0.00606221+0.0200734j -0.00321684+0.00351154j 0.0151561+0.00139773j 0.00915628-0.00850256j 0.007625+0.00787523j -0.0212044+0.0108798j 0.0266364+0.0111598j -0.00121806+0.0213072j 0.0159348+0.00972583j -0.0170339+0.00569544j -0.00125488-0.0109475j -0.0305323-0.00363383j -0.0292298-0.0283996j -0.0502028-0.0134158j -0.00553594+0.00852405j 0.01054+0.00276834j -0.02394+0.0375178j -0.00809779+0.00468911j -0.0596815+0.0570696j 0.0574884-0.0604395j 0.043227-0.0497728j 0.006682-0.0547207j 0.0125646-0.0213858j -0.00024916+0.0252149j -0.00174268-0.0022071j 0.041136+0.0378732j -0.12331-0.0682138j -0.124326-0.0823661j -0.0126577-0.0646787j -0.0613094+0.0166739j 0.133549+0.014379j -0.0928946+0.209498j 
0.0493447+0.0203696j 0.0232714-0.0182479j 0.0452616+0.0297921j -0.0548035-0.00540622j 0.000691896-0.0381591j 0.0392676+0.0361706j 0.0242192+0.00102993j -0.0575265+0.0153465j -0.0281802-0.00221244j 0.0269215-0.0215579j -0.0527051+0.00546517j 0.0101043-0.0114732j 0.0210832+0.00707293j 0.0815554-0.0171828j -0.0175312-0.000313557j -0.0848381+0.0448028j -0.0506018+0.0230266j -0.0489079+0.0222156j -0.129219-0.00639924j 0.0689494-0.0077359j 0.105504-0.0282078j -0.0770833-0.0164317j -0.0676369-0.0255173j -0.000556699-0.0455018j 0.117831+0.0131929j -0.0157015-0.00976256j 0.0457744-0.0258985j 0.00208562-0.0256598j 0.10931+0.011855j 0.0154483+0.0882969j 0.0344907+0.0387411j -0.0223939+0.0170547j 0.0181517+0.0501171j -0.004755-0.0303956j 0.0213753+0.0221119j -0.0182032-0.00085689j -0.0333625-0.0455067j 0.0261543+0.0219108j 0.00955505-0.014594j 0.0165676+0.0242206j -0.00820212+0.0237236j -0.0129571-0.0863111j 0.00747991+0.00748842j 0.00454889+0.0480986j -0.0257684-0.114752j -0.0119679+0.0222884j -0.0355213-0.00421647j 0.0129756-0.0191599j -0.0186603-0.0160084j 0.0317791+0.0199588j -0.046807+0.0141963j 0.0261997-0.00256532j 0.0178412+0.0123353j 0.000465161-0.0509501j -0.0259053-0.0384788j 0.0350116-0.0357345j 0.0450933+0.0380554j 0.0775116-0.0138977j 0.0577952-0.0193717j 0.00776103+0.0403709j -0.00969717+0.0348522j -0.0643274-0.0212524j -0.0234621-0.029106j 0.00434415-0.0021488j -0.0156055+0.0213433j -0.0299371-0.0404497j -0.0208066-0.0291737j -0.0176439+0.00182155j -0.0136577-0.00319495j 0.0248341-0.0132882j -0.00117371-0.0383928j -0.00616787-0.0288311j 0.017573-0.000516225j 0.0245263+0.0201079j -0.0653668-0.00592128j 0.0589896+0.000630346j 0.00146282-0.00202071j 0.0153555-0.00677312j 0.0401244-0.0111826j -0.0177542+0.00265051j 0.00458074+0.0120003j 0.0123935+0.00328976j 0.00378159-0.00606501j 0.00950142+0.0130885j 0.006273+0.0137599j -0.0144879+0.0075806j 0.00306048-0.023684j 0.0483648-0.00360536j -0.0760229+0.000923569j -0.0146423-0.0217185j 0.034642+0.0424136j 0.108672+0.00681065j -0.0789094-0.00987739j -0.033322+0.0198423j 0.0623393-0.0398035j -0.0512448-0.0299973j -0.0126414-0.0389811j 0.0239826-0.0807588j 0.0814955+0.0327818j -0.0562875+0.0440022j 0.0727586-0.0582431j -0.00448891+0.0685071j 0.0409481-0.0857439j -0.0382356-0.0211258j -0.0542633+0.00510895j 0.00266929+0.110382j -0.115358-0.00781766j -0.0695881-0.00847682j -0.00688488-0.0244264j 0.0164066+0.0992995j 0.00827237+0.0203624j -0.0604072+0.0362146j -0.0564833+0.0303671j 0.0199108+0.0156093j 
-0.0205005+0.0117442j 0.0546803+0.0187528j 0.0083074-0.038127j -0.028149+0.014506j 0.021213-0.0155664j -0.0735583-0.0363299j -0.00616965+0.00396043j -0.000305137-0.00360108j 0.0502891+0.00440209j -0.0203741+0.0068064j 0.0143296-0.0259936j 0.0445909+0.0288494j 0.0354696+0.0151217j -0.0534667+0.0293058j -0.13291+0.000764531j 0.124383-0.00615445j -0.0291446-0.0244163j 0.168543+0.00794889j 0.0356383+0.00777744j 0.010965-0.00567717j -0.0440524-0.00165019j 0.0916979+0.0379539j 0.125923-0.0435637j 0.0114912-0.0165072j 0.202974-0.0212529j -0.178738-0.021344j 0.110416+0.00377943j -0.0436071+0.0182687j -0.0306605+0.0177653j 0.0461164-0.0243359j -0.0448613+0.0172895j 0.0266533-0.0337693j -0.0848126-0.0270316j -0.00372815+0.0302376j -0.0368921-0.0206496j -0.0129237+0.0285681j 0.00135516+0.0106542j -0.0105629-0.0163125j 0.00138805+0.0418427j -0.0432787+0.00199137j -0.0124713+0.00378205j -0.00540539+0.0630767j 0.00992718-0.00907196j 0.0674837-0.0783035j 0.0242259+0.0338431j -0.060779-0.0488244j -0.0217343+0.0806371j -0.0641786-0.0759257j -0.0485888+0.0493796j -0.0628833-0.057727j 0.0215625-0.0753955j -0.0163395+0.0281377j -0.0323333+0.00572812j -0.0150992+0.0102398j -0.00867364+0.00725736j 0.0449447+0.0604197j -0.0211907+0.00639953j -0.000757733-0.073656j -0.00398135-0.0328143j 0.0446301-0.0185745j -0.0112265-0.0161988j 0.00248868+0.0153496j 0.0175114-0.0237096j -0.0458358+0.0169054j 0.0501267+0.0298296j 0.00353294-0.00821319j -0.0143788-0.0114544j -0.014006-0.0282473j -0.0174038+0.0185899j -0.0421189-0.00187704j 0.0627618+0.0163084j -0.0229924-0.0175563j -0.00375639-0.00809413j -0.0259491+0.0123313j 0.014983-0.0335397j -0.0254573+0.0267311j -0.00269717-0.0230249j -0.0214733+0.0106582j -0.0227294-0.00198018j -0.0171741+0.0286294j -0.0216378-0.0129371j -0.0419189+0.000146822j -0.00222175+0.00276999j -0.0107869+0.00864632j -0.0472314+0.00998911j 0.00364974-0.0161036j -0.0668325+0.00298215j 0.0015832+0.002195j -0.00971191-0.012522j 0.00295558+0.0176007j -0.011723-0.029153j -0.0226663-0.0102365j 0.0786425-0.00819705j 0.0776347-0.03995j 0.0381588+0.0347006j -0.0930447-0.0207191j -0.0534003-0.0240572j -0.0506553+0.0271142j -0.00155452-0.029507j -0.00294374-0.110931j 7.19239e-05-0.126294j -0.0186711+0.0413883j 0.0477156+0.031034j -0.02284-0.0926726j 0.0801212-0.0397513j -0.0249557-0.034465j 0.0696967-0.00586214j -0.123078+0.0575308j 0.0345512-0.0470886j 0.00596338+0.0391728j -0.0161889+0.0946697j -0.124254-0.0560641j 0.0132057-0.00717109j 0.00948392-4.29611e-05j 
0.0149151-0.0196027j -0.0666742-0.0216494j 0.0328823+0.0194302j 0.0504951+0.0457775j -0.0160534+0.0144069j 0.0112529+0.000582626j 0.0436214+0.00282431j -0.0630855+0.035865j -0.0329743+0.00798409j 0.0155039-0.00667862j 0.0132203-0.0193787j -0.0160877-0.000255369j 0.00250925-0.0266508j 0.105416-0.0349463j -0.0778785-0.0330727j -0.0488709-0.0126637j -0.117987-0.0196066j -0.0661917+0.000241745j -0.031182-0.0178199j 0.121495+0.0126065j -0.162644+0.0266927j 0.022298-0.0197407j 0.079831-0.0148742j 0.105158-0.0117841j -0.212164+0.0238188j 0.10028-0.0216979j -0.103066+0.0117258j -0.00505894-0.0461346j 0.066374+0.031463j 0.00194267+0.00826816j 0.0343648+0.0547433j -0.0319966-0.00820769j 0.00995952+0.0137574j -0.0618825+0.000496464j 0.0228046+0.00411609j -0.00176397-0.00742488j 0.0196567-0.0729021j -0.0353272+0.00570118j 0.00986642-0.0257278j 0.0118185-0.00947733j 0.00736418-0.0141192j 0.0221704+0.0218242j -0.044531-0.0415376j 0.0193339-0.0317674j 0.0245651+0.0203914j -0.00955058-0.00768541j 0.0138061+0.161184j 0.00784236-0.0194673j 0.0271717-0.0876096j 0.0391238+0.0738302j -0.093475-0.0391115j -0.0369217+0.0207812j -0.0561868-0.0287923j -0.0241542+0.0359536j -0.0369524+0.00976064j 0.013147-0.0224396j -0.0474707-0.0560852j -0.029375+0.0687536j 0.0644602+0.0347582j 0.0113279+0.0504918j 0.0104441-0.003152j -0.0207164+0.00443009j 0.0436215+0.00775538j 0.012896-0.0474833j -0.0116609+0.0136905j 0.0300431-0.00426861j 0.0483947+0.0107734j -0.0324251+0.0090845j 0.0275286+0.00808468j 0.0228638+0.00431936j 0.0498273-0.015393j -0.0243352+0.0288082j 0.0149722-0.0046352j 0.0202402-0.00164068j -0.00313084+0.0126715j -0.0190747-0.00115932j -0.0178479+0.00443699j -0.0615414+0.0100053j 0.0648668-0.014355j 0.000658196+0.0140371j -0.0360321+0.00912326j -0.0115752-0.0285841j 0.0367288+0.0204114j 0.0290602+0.0181576j 0.00637325+0.0249692j -0.0769769-0.0279237j -0.0408607-0.0411621j -0.0782661-0.014913j -0.00549659-0.0436918j -0.107763+0.00910722j 0.0265161+0.0111778j 0.00161513-0.0201945j -0.0170636+0.0296038j 0.0248625-0.0289627j 0.0517149+0.00235872j 0.0492227+0.0424814j 0.02265-0.0209062j -0.123798-0.0021416j 0.0672334-0.113975j 0.0518219+0.0443126j -0.00966064-0.0469901j 0.0618693+0.004685j 0.0171852+0.0165244j 0.0578096-0.0499202j -0.00300246+0.0892004j 0.140825+0.00354883j -0.0100183+0.0831771j 0.025082+0.0338717j -0.0225121-0.0620045j 0.0046829-0.0132414j 0.0163294-0.0654461j 0.0272406-0.0157762j -0.0187008-0.0110619j -0.0522522+0.0234477j 
