-0.015498+0.00669026j -0.0101671-0.00803545j -0.00396623+0.00347483j -0.0272205+0.0055202j 0.0190561-0.0218253j -0.000492139+0.00497301j -0.01113-0.0112671j -0.00246345+0.00606818j -0.0153125+0.0133174j -0.00482149-0.00233419j 0.00966496-0.00977714j 0.00782125-0.0172729j 0.0128473+0.000173843j -0.000494453-0.0112555j 0.0169965-0.0111462j 0.0116511+0.0074702j -0.00317626-0.00377657j 0.0160782+0.00259609j 0.0115294-0.00582243j 0.00443713-0.022447j 0.021888-0.0198865j 0.00581631-0.0438958j 0.0238386+0.0927175j 0.113451+0.00472512j 0.000446121+0.0434024j 0.0501118+0.0113497j -0.00156329+0.0143443j 0.00124338-0.00513233j 0.0166709+0.00320682j 0.00973388+0.0139405j 0.0054403+0.00866467j 0.000995441+0.00440374j 0.00213671-0.0125007j -0.0025974-0.000711715j 0.00445246+0.0159905j 0.000105552+0.00472719j -0.00252638-0.0137203j 0.0102903+0.0182521j -0.0164704-0.00581376j 0.000340584+0.00371631j -0.00497349-0.0250956j 0.00409233-0.0266073j -0.00965485-0.0061217j -0.0154409+0.00428875j 0.00198352+0.00015214j -0.00934173+0.0124442j 0.0101111+0.0163832j -0.00435093-0.00160265j -0.00151035-0.010012j -0.0127652-0.00222606j 0.0100764+0.00825012j 0.011037+0.00248422j 0.0130328-0.00898745j -0.0013999-0.0114949j 0.00557172+0.00893223j 0.00577053+2.38219e-05j 0.00343675+0.0112692j -0.0113595-0.0131729j 0.00204642+0.00362452j -0.00838527-0.00157728j -0.00522708-0.0125598j 0.0136709-0.00129328j 0.0023287+0.00311968j -0.000682576-0.0022164j -0.0044062-0.00481459j -0.00282281+0.00648229j -0.00547701-0.00495141j 0.0056441-0.00337363j -0.00188148-0.000151893j -0.00881038-0.00309092j 0.00779752+0.0116547j -0.00571764+0.0114736j 0.00399208-0.00115028j 0.00506414+0.00117447j 0.00366782-0.000976567j -0.00561908+0.0024667j -0.00537672+0.00119583j -0.00803053+0.00150324j -0.00287871-0.000310478j -0.0016725+0.00048582j 0.00734121-0.000931538j -0.00610315-0.000787284j 6.3532e-05-0.000643965j -0.00689527-0.00424543j 0.00630474+0.00267622j -0.00484018-0.000501685j 0.00437094-3.54314e-05j -0.00385712-0.0074715j -0.00375087-0.00738948j 0.00016307-0.00171347j -0.00135259-0.00718562j -0.00429235+0.00625107j -0.00405336-0.00205139j 0.00774544+0.00668031j 0.00343402+0.00210039j 0.000716968-0.00269188j 0.00109487+0.007904j -0.00221653-0.00656001j -0.00602487-0.00936719j -0.0102625+0.0023005j -0.00785367+0.00245313j -0.000994079-0.00119633j 0.00636028-0.000265837j -0.00224786+0.00297308j 0.00519472-0.006887j -0.00295871+0.00107024j -0.0185173+0.00330986j 0.00356049+0.00719311j 0.00637887+0.000525975j 0.00185817-0.000383768j -0.00298166-0.00126199j 0.000765215-0.00387616j 0.000118094+0.00561638j 0.000345808-0.00450115j -0.00762441+0.00776822j 0.0123791-0.000416603j 0.00392544-0.00155392j -0.000137371+0.00704432j 0.00404141-0.000341802j 0.0101863+0.00239482j 0.00267146-0.000190585j -0.00915461+0.00137681j -0.012601-0.00554565j 0.0111522-0.00834846j -0.00385556+0.00603653j 0.00446316+0.000861022j -0.00692937-0.000179527j -0.0036426+0.000871452j -0.000877716-0.000532024j -0.00435191+0.00468608j 0.00545024-0.0137135j 0.00609211+0.0106747j 0.00778132+0.00939483j -0.0010884+0.000591921j 0.00652292+0.0175922j 0.00125267-0.000687785j 
-0.0133624-0.00430437j 0.0102833-0.0100222j -0.0128199-0.000456592j -0.00304568+0.00828878j -0.00417439-0.0108152j 0.00160681+0.0154883j -0.000117746+0.00503177j 0.0168914-0.00614677j 0.000457592+0.00225635j 0.00598978+0.0108575j 0.00492101-0.00241901j -0.0124792-0.00359064j -0.00350367-0.00200747j -0.0101204+0.00916004j -0.0229385-0.0047974j 0.030187+0.00601714j -0.018673+0.0135568j -0.0124077+0.012237j 0.0306327+0.02685j 0.031895-0.00560109j 0.0275539+0.000828082j -0.010065-0.00588408j 0.10985-0.00311312j -0.0222909-0.0925909j 0.0371449+0.0123789j 0.0117297-0.0279617j -0.000121793-0.00652048j -0.0115386-0.00988192j -0.010111-0.0188386j -0.0063539-0.0210467j 0.00540981+0.00373201j 0.0155644+0.00724982j -0.00126456-0.00293484j 0.0130767+0.00874245j -0.000375237+0.00625174j 0.0113551+0.0103736j -0.00487894-0.0103615j 0.00998506+0.00102258j -0.000121274+0.0207527j 0.0049191-0.00338278j 0.000891915+0.0192381j 0.000185785-0.00426046j -0.00325722-0.00487061j -0.00651637+0.0135114j 0.000770368-0.02578j 0.0108516+0.0213594j 0.004915+0.00506535j -0.00960809+0.00235544j 0.00454035-0.0197312j 0.0062455-0.0248793j -0.00460549+0.0166084j -0.0127844+0.00609752j -0.00363248-0.00369669j -0.0138999+0.0122476j 0.00556202+0.00444354j -0.00394217-0.0146027j 0.0109343+0.00759404j 0.00328694+0.00373955j -0.00364961+0.00256574j -0.00259041+0.00590963j -0.00845003-0.000828057j -0.000467034-0.00155185j 0.00832081+0.00755041j -0.00368482+0.00521317j -0.0062605+0.00881477j -0.00199929-0.00662192j -0.00252094+0.00199941j -0.00470337-0.00541299j -6.19298e-05+0.00190826j 0.00419734+0.0103477j 0.000313468-0.000264106j 0.00467952-0.00395583j -0.00424223-0.00624437j 0.00287836+0.00342671j -0.0034156+0.00110387j -0.0012956-0.00148247j 0.00120452+0.00562069j -0.00167241-0.000969408j -0.00194613-0.00278261j 0.00521673+0.00810811j 0.00874699+0.00236069j -0.00842257+0.00236714j 0.0048872+0.0046911j -0.00714809-0.00556517j 0.00698139+0.000962125j -0.00456698-0.00510128j 0.00473456+0.00310385j -0.000980507-0.0118124j -0.00548535-0.00332182j 0.00145638+0.00336817j 0.00293118-0.00160089j 0.00364584+0.00747182j 0.00619581-0.00552257j -0.00676288-0.0122909j 0.00498363-0.00129052j -0.00299721+0.00488715j -0.00401538+0.00898497j 0.000282723+0.00152292j -0.00554075+0.00617823j 0.0105092-0.00110139j 0.00716705+0.0032043j 0.00449921-0.00364082j 0.0028882+0.0119256j 0.00334597+0.00623409j -0.00517339-0.00152681j 0.000143254+0.00983998j -0.00682768-0.00436421j -0.00367343-0.00823713j -0.000169197-0.00111853j -0.0037047-0.00345556j 0.0188455+0.00192665j -0.0134375+0.00355748j 0.00636007-0.00290928j -0.00236127-0.000313358j -0.00933554-0.000188119j 0.00639286-0.00118787j 0.0040053-0.00964721j -0.00549248+0.00042051j 0.00189509+0.0123973j -0.0135241+0.00675812j 0.00476701+0.00879318j -0.00654844-0.00717871j -0.00327072+0.000499163j 0.00494067+0.0025313j 0.00488157-0.0109712j 0.00364247+0.00152183j 0.00601494+0.00148226j -0.00741719-0.00849292j 0.0129251+9.76064e-05j -0.00576936-0.000372327j -0.00569718-0.00973944j 0.00611997-0.00815631j -0.0123761+0.0003413j -0.00389289-0.0150226j 0.00346808+0.00164259j -0.00726312-0.0133596j 
-0.0110386-0.00471328j 0.0060038-0.00872393j 0.000219646-0.000108702j -0.00784357+0.0131476j 0.0115536-0.0112526j 0.00926725+0.0109573j -0.000854474+0.00257417j 0.0108152-0.00337299j -0.00423764+0.00142168j 0.0195938+0.00575897j 0.0149012-0.00203459j 0.00655347+0.00113295j -0.00967981-0.00602006j 0.00957333+0.00282735j -0.0187142-0.00544141j -0.0237066+0.00850895j 0.0335269+0.00249833j -0.0389667-0.00292443j -0.00267594+0.0114835j 0.00101841+0.00920071j 0.0286786-0.0291618j -0.0717985-0.034495j 0.00946046-0.00625895j -0.00359007-0.00992479j 0.0104434+0.00643473j 0.0158369-0.00193611j -0.00990507-0.0108904j -0.0014957+0.00233569j -0.00562157-0.0106538j -0.0007147-0.00126533j 2.87339e-05+0.000783568j 0.0104529+0.00649674j -0.00697849-0.0109942j 0.00411076-0.00852818j 0.00592046+0.0144815j -0.000163462-0.0126258j 0.00468589+0.00921263j 0.00211264-0.0141471j -0.00826403-0.00940487j -0.00239952-0.0382844j -0.00617036+0.00737495j 0.00273271+0.0163602j -0.000453741-0.0136506j -0.00594828-0.00710205j 0.00374212+0.0170257j 0.00860977+0.00163299j 0.00144226-0.0113424j -0.00451863-0.0163971j -0.000645473+0.00256579j -0.00122769+0.000461592j 0.00264334+0.0101832j 0.0102302-0.0231525j 0.0020209+0.00975727j 0.00308855-0.012716j 0.00351599-0.00375728j -0.0032713-0.00608115j 0.00228172+0.00311213j 0.00360886-0.00129511j -0.00391253+0.00902921j -0.00191481-0.00434674j -0.00430438-0.00240384j 0.00688353+0.000856719j 0.00321131+0.00466777j -0.000683156+0.00362219j -0.00305729+0.00285962j -0.00501954-0.00506943j -0.00182726+0.00161737j 0.00128461+0.00471712j -0.00413322+0.000804142j 0.00197799+0.00332667j -0.00144278+0.0036611j -0.00333887+0.00337636j 0.00433625-0.00573273j 0.00347639+0.00461566j 0.000675209+0.00290819j -0.0072495+0.00135882j 0.00248804+0.00393618j 0.00379962-0.00777327j -0.00808306-0.00393777j 0.000603293+0.00158528j -0.00335732-0.00601495j 0.00389133-0.00847571j -0.00157704+0.000460948j -0.00761726+0.0043339j -0.00506166-0.000288607j -0.0028095+0.00839934j 0.00367479-0.000320809j -0.00944158-0.000565607j -0.00815503+0.00128108j 0.00333626+0.00750757j -0.00416534-0.00733938j -0.0074296-0.0152922j 0.00146725+0.00626477j 0.00342906-0.00762757j 0.0138997-0.00523551j 0.000659239-0.00407441j 0.00479551-0.000316065j -0.00130709+0.014012j 0.00677464-0.00182893j 0.00898056-0.0100005j 0.0108962+0.00298335j 0.00374375+0.0182505j -0.00480072+0.00258145j 0.00652289-0.00937628j -0.00951687+0.00756351j -0.00638089-0.0110263j 0.00371577-5.99093e-05j -0.00229015-0.0173941j -0.0132331-0.000918441j -0.0106613+0.00481157j -0.000713072+0.00481319j 0.00852453+0.000694571j -0.000311895-0.00786027j 0.0179922+0.00591221j -0.00257645-0.00184813j -0.00669856+0.00457296j -0.0106195+0.00649628j 0.00447451-0.00725612j 0.00612319+0.000670835j -0.00805521-0.00726133j 0.00267293+0.00152489j 0.00677786-0.00655471j 0.00357933+0.00354924j -0.00738467-0.00457294j -0.00815683+0.000194841j -0.0045974+0.0124308j -0.00601262-0.0115818j 0.00862474-0.00109721j 0.00329116+0.00148939j 0.00454499+0.00226285j -0.00311746-0.00752634j 0.00279922-0.00137708j -0.00656606-0.00584408j 0.00859167-0.00513491j -0.000177946+0.00410415j -0.00448831-0.00490345j 
-0.00452043-0.00184207j 0.00188794-0.00322484j -0.00475855-0.00107223j 0.00371155-0.000919518j -0.00683221-0.000558059j -0.0219512+0.0132135j 0.00416118+0.00424459j -0.00894503+0.00971818j -0.00761798+0.00597096j 0.00573826+0.00164321j -0.00800018+0.00798287j 0.0351826+0.000776196j 0.0282744+0.00508525j 0.00621683-0.00306368j -0.0264953+0.00665369j 0.00220246+0.00585485j -0.0208536+0.00713732j 0.012384+0.0178694j -0.00449574+0.0106693j -0.0662244-0.0206913j 0.0100058+0.00769015j 0.00103715-0.00610835j 0.00766364+0.0030275j 0.00432955-0.00574043j 0.0100567+0.0025991j -0.00253994-0.00946434j 0.00813007+0.00368423j 0.000206166-0.00461354j 0.0112798+0.0169299j -0.0103729-0.0243932j 0.00729637+0.00630925j -0.00763275-0.0263483j -0.000166245-0.000910988j 0.00222755+0.000342106j 0.00252998+0.0166754j 0.0064209+0.0025462j -0.00254597+0.0111135j -0.00574394-0.00118739j 0.000487196-0.0239134j 0.00223456+0.0137018j -0.00406232+0.0169759j -0.000601397+0.00523471j -0.00281284-0.0252804j -0.00301537+0.00122326j 0.00130572+0.00811278j -0.00211142+0.00592599j -0.000502044-0.00412404j -0.0102617+0.0053578j 0.00183675-0.00528997j -0.00908914+0.0342432j -0.00314945+0.0033452j -0.000871185+0.00558353j 0.000371041+0.00358784j 0.00112156-0.000874727j 0.000122773-0.00337364j -0.00309954+0.000690079j 0.00137322+0.00561906j -0.00489635+0.00335799j 0.000394924-0.00822211j -0.00367319+0.00497876j 0.00418176-0.00528456j -0.00632628-0.000307233j 0.0106906-0.0062292j -0.0025272+0.00546608j -0.00420181+0.0032724j 0.00336864-0.00314432j -0.00145327-0.00844893j 0.0014063-0.010847j 0.000368093+0.00570813j -0.00642258-0.00703546j 0.0101346-0.00576085j -0.0105811-0.000491084j 0.00461299+0.000585494j 0.00701025+0.00274421j -0.00908921-0.00345237j -0.00179238+0.00169988j 0.0022947-0.00387459j -0.00349268-0.00474509j -0.00730267+0.00292744j -0.00461047-0.0127359j 0.010376-0.00302634j 0.00846842-0.000585765j 0.00180318-0.00070892j -0.00272706-0.0064157j -0.00537607+0.0024934j 0.00113795+0.0136449j 0.00578562-0.00198627j 0.000970386-0.0128996j 0.00460577+0.00603769j -0.00775563+0.0017927j 0.00175419-0.00279552j 0.00644587+0.00602093j 0.00629236+0.0126416j -0.00398145-0.000634454j 0.000784681+0.00563453j -0.010803+0.00996399j 0.00666213-0.00422511j 0.00646346+0.0073003j 0.00332527+0.00889467j 0.00168821-0.00522602j 0.0055426+0.000282039j -0.00113003+0.0110623j -0.00280502+0.00546114j 0.00571384-0.00377277j -0.00578845-0.00488507j -0.00137464-0.00242006j 0.00920351-0.00562783j -0.00429737-0.00397387j -0.00923646-0.00472986j -0.00431368+0.0120975j 0.00363004-0.00358544j 0.00723388-0.00325174j 0.00867288-0.0036794j 0.00247301-0.00257159j -0.00271238+0.0015608j 0.0020189+0.00327722j -0.00303191-0.00632859j -0.0076686+0.0119363j 0.0030284-0.0118782j 0.00303701-0.00683914j -0.00834857-0.00636388j 0.0102858+0.000858655j -0.0017675-0.00930272j -0.00230164-0.000979461j 0.0035215-0.00327041j 0.000724868-0.00073701j -0.00194665+0.00266925j -0.010176+0.00102661j -0.0149386-0.00373043j 8.20298e-05-0.00286003j 0.000538167-0.00227268j 0.00153219-0.0012856j -0.00209428+0.00147871j -0.00244965-0.00267274j 0.000106532+0.0017057j -0.00125097-0.00186818j 
0.00601397+0.00639299j -0.00776283+0.00475658j -0.00384387-0.000695866j 0.007836-0.0137708j -0.0122088+0.00295135j -0.0139181-0.00466997j -0.0155632+0.00102215j -0.00641138+0.007272j -0.0114393+0.000547224j 0.00309602-0.0104888j 0.0395687-0.00726325j -0.0186652-0.00325141j 0.0065155+0.00934528j -0.0073356-0.000466986j -0.0285686+0.016165j -0.0104928-0.0155834j 0.0599055+0.00809246j 0.00219067-0.000721257j -0.0349466-0.00698044j 0.00534674-0.00069704j 0.0177222+0.0190774j 0.022946+0.00242034j -0.00907333+0.00522432j 0.00701354+0.00988065j -0.0058128-0.00271679j -0.0135295-0.00150459j 0.00836446+0.00785679j -0.00190631-0.00942271j 0.0168779+0.0207507j 0.000235414+0.00538073j -0.00961447-0.0192335j 0.00190056+0.0167247j -0.00165676-0.0295012j -0.00377107+0.006138j 0.000824572+0.00989359j -0.000517115+0.0120596j -0.00570061+0.0112942j -0.00362774+0.0168925j -0.000899123+0.0181222j -0.00670323-0.0258126j 0.00126649-0.00158331j -0.000572511-0.00914861j 0.00259536-0.00306181j 0.00308644+0.0126137j 0.0104697-0.0327719j -0.00839706-0.0167253j -0.000698802+0.0252343j 0.00551258-0.0105906j 0.00220389+0.00129274j 0.00111289+0.00471104j -0.000605578+0.00815093j -0.000210672+0.000147916j -0.00137212-0.000447155j 0.000923543+0.00825686j -0.00165015+0.000704388j 0.00137964+0.00535431j 0.000663898+0.00117995j -0.0066842+0.00418799j 0.0013209-0.00924312j 0.00168968+0.00667283j 0.00289619+0.00157257j -0.00725544+0.000152699j 0.00129176-0.00823797j 0.00843607-0.00650696j -0.00183926+0.00354685j -0.00226094+0.0094716j -0.00949341+0.00218373j -0.00025241-0.0071834j -0.00652934+0.000621424j -0.00355781-0.0101481j -0.01321+0.00880929j 0.000220275+0.00452547j -0.0012787-0.00293062j 0.0001656+0.00150842j 0.00877468+0.00632712j -0.00389002-0.000956537j 0.00213663+0.00111878j 0.000776995-0.00419979j 0.00223224-0.0125282j 0.00409956+0.00720201j 0.00681998-0.00470628j 0.00749602+0.00648783j -0.00610398-0.00576965j -0.00427308-0.000758477j -0.00272053-0.00697863j 0.000164551-0.00111807j 0.00012076+0.00310139j -0.00138541-0.00624975j -0.00390943+0.00367511j -0.0024413+0.00928279j 0.00583526+0.00681992j -0.00327714-1.24366e-05j 0.0042038+0.00833958j 0.00885903+0.0055969j 0.00660937-0.0143145j -0.0102224+0.00463358j -0.00835393+0.000174891j 0.00594592+0.0025231j 0.00124011+0.00146661j -0.00699457-0.00174887j 0.000548341+0.00652848j -0.00282376+0.0094125j 0.00540298+0.00375703j -0.000169381+0.00651493j 0.000887485+0.0070616j 0.00707807-0.00378422j 0.00403725+0.00612967j 0.00297113-0.0116486j -0.00697318+0.00909373j -0.00203481-0.012206j 0.00592832-0.00166564j 0.00216353+0.00369593j -0.00670009+0.00104645j 0.00661573-0.00117463j -0.00756536+0.00617211j -0.00959393-0.00602503j 0.00180114+0.0109096j 0.00560689+0.00545153j -0.00235867-0.00310808j -0.00908696-5.55583e-05j 0.00933316-0.000757362j 0.00110475+0.00486009j 0.0017291-0.00576314j 0.00655055-0.00086018j 0.00597272-0.00344429j -0.00263456-0.00750708j -0.00896994+0.00530041j -0.00411052-0.000674348j -0.00446279-0.00112768j -0.00422215-0.00334509j 0.00260139+0.0036008j -0.000739814+0.00272254j 0.00233803+0.00497816j -0.00697483+0.00307308j 0.00104561-0.000942474j 0.00257322+0.00396854j 
0.00172067+0.00993764j -0.011567+0.000766712j -0.0138551+0.00398817j -0.00141264-0.0139553j -0.0046281-0.0116971j 0.0187636-0.0156873j 0.0154211-0.0104382j 0.0422982+0.000774717j -0.0235599-0.00115487j -0.0200856-0.00712462j -0.0366139+0.00243447j 0.00306134-0.0105591j 0.0210778+0.00951623j 0.00916408-0.00974234j 0.00250278-0.00214068j 0.0316491+0.000944322j -0.00973946-0.012514j -0.0230784-0.0113702j -0.0303045-0.00619143j 0.0217801+0.00240325j 0.0156036+0.0155371j 0.0240616+0.000816524j -0.00533192+0.0128339j 0.0171519+0.00681675j 0.00171955+0.0117243j 0.0007035-0.00080628j 0.00354685+0.00794897j -0.00586304-0.0068911j -0.00426974-0.0166569j 0.00549439+0.000955412j 0.0035942-0.0146208j -0.00651299-0.0150713j 0.0112002-0.0145641j -0.00607938-0.0106646j -0.000557792+0.0121039j -0.00315137-0.0214479j 0.00170627-0.00775275j -0.000567223+0.0147791j 0.00339746+0.0130294j -0.0050874+0.0188342j 0.00801581+0.0158293j 0.00288162+0.0201878j 0.00500233+0.00312539j -0.00479481+0.00329864j -0.00135682+0.0178252j -0.00894153-0.000671882j 0.00863902+0.0145221j 0.00894141-0.0153432j 0.00187834+0.00760164j 0.00256183-0.000885014j 0.00247683-0.00194587j -0.00144444-0.00303511j -0.00276103-0.000593529j -0.0015646+0.0146183j 0.00287504-0.00336267j -0.00138278+0.00129991j -0.00298638+0.00130427j -0.00367855-0.00898917j 0.0059301-0.00533119j 0.00388234+0.0085711j -0.00589534+3.06456e-05j -0.00204708+0.00166662j -0.0144303+0.00875651j -0.00155231-0.00370353j -0.00241153-0.00433142j -0.00660542+0.00652016j -0.00278425+0.0071368j -0.00194771+0.000781461j -0.00716301+0.00180475j 6.06268e-05+0.00752584j 0.0157071+0.00645147j -0.0156253-0.000401795j -0.00611811-0.00308398j -0.00549248+0.00271509j -0.00536176+0.00843119j -0.0025197-0.00158231j -0.00196723-0.00548041j 0.00149456-0.000988175j -0.00210478+0.00472302j -0.00321256-0.0165499j 0.0126685-0.00797046j 0.0131553+0.0152272j -0.00171521+0.0049794j -0.0105087-0.00685952j -0.00705314-0.00566509j -0.00489705+0.0114214j 0.00641038-0.00187055j -0.000425051-0.0153967j -0.0128586+0.00223659j -0.000689264+0.0120467j -0.00148216-0.0058703j -0.00385294-0.00978055j 0.00748744+0.00541805j -0.00365935-0.0138134j 0.0154553-0.00788763j -0.0029835-0.00112223j 0.000247266-0.0110955j 0.00206918+0.0122954j -0.00221516+0.00330584j 0.0121426-0.00406668j 0.00499453+0.00135823j 0.00296353-0.00266575j -0.000182853-0.00224429j -0.00158377-0.0027702j -0.00584828+0.000791781j -0.00337499-0.00485683j 0.00981553-0.00863115j -0.00314976-0.000572376j 0.000105531-0.00508773j 0.00349774+0.00361729j -0.00903313+0.00541089j -0.000667052-0.00132806j -0.00236993-0.000540794j 0.000118374+0.00737082j 0.000740365+0.000396259j -0.000263522+0.00170624j -0.00111432+0.00896224j 0.00359288-0.00701424j 0.00496958+0.00243116j 0.00376011+0.00458891j -0.00115365+0.00108766j -0.00260796+0.00659724j 0.00250263+0.00154145j -0.00908313-0.00077348j 0.00184782-0.00298386j -0.00219614-0.00825875j -0.00311044+0.00562255j 0.00474585-0.00247739j 0.00435264+0.0028943j -0.00718913-0.00061811j 0.00251949+0.00110095j -0.000417877+0.00396589j 0.00389359+0.00641637j -0.00810086+0.00324216j 0.0025142+0.00139839j 0.00257271+0.00355526j 
-0.00518647+0.00334829j -0.0040543-0.00528356j -0.0125663-0.00282402j 0.0206555-0.0148171j 0.0311461-0.0236213j 0.00416092+0.00479868j -0.00941459+0.00454135j 0.0374498+0.0122541j 0.0282599-0.00187418j 0.0230363+0.000496152j 0.0257175+0.00918458j -0.0303028-0.00289604j 0.0098806-0.00439626j -0.0206757-0.0121554j 0.0122497-0.00126188j -0.00867107-0.00586498j -0.0121559-0.00589995j -0.0129617-0.00227432j -0.0205718+0.00213902j -0.00353117-0.00343188j 0.0201023+0.00597307j 0.000224926-0.00767424j 0.00852903+0.00492221j 0.00922586-0.00577553j 0.0114101+0.00193194j -0.0157098-0.0152686j -0.0151985-0.0221424j 0.00124057+0.0070297j 0.00262263+0.00529393j 0.00117468+0.0052697j 0.00514292+0.0305547j 0.0103025-0.0146052j 0.013738+0.0096443j 0.00292123+0.00536933j -0.00768023-0.00184354j -0.00748934-0.023896j -0.00269432+0.0390039j 0.00333049-0.0175964j 0.0028863+0.0067655j 0.00227417+0.014608j 0.00350336-0.0192082j -0.00144159+0.000135821j -0.0013761+0.00443045j -0.00396871-0.0024088j 0.00106397+0.00350528j 0.00231804+0.00684583j 0.0109065-0.0019642j 0.00130111-0.0127857j 0.00164839+0.00700237j -0.00119541+0.006701j -0.000222574-0.000441916j -0.00238258-0.00175941j -0.00419371+0.00859904j 0.00251906+0.00991133j -0.00432097-0.00680558j -0.00387176+0.0113497j -0.000100659+0.0149245j -0.00934938+0.00721213j -0.00897628+0.00671828j 0.00937554+0.00773115j -0.00394218+0.00547549j 0.00355072-0.0013516j 0.00233818-0.000781787j 0.00147971+0.00446446j 0.006571-0.00114487j -0.00501021-0.00867342j 0.00952746+6.57584e-05j 0.00285286+0.0070589j 0.00243304+0.00295231j -0.00456791-0.00238871j 0.000787551+0.00442178j 0.00808694+0.00538897j 0.00685401+9.11611e-05j 0.0171146+0.00238138j 0.0047649-0.00760794j 0.00790999+0.00218719j -0.014508-0.00405895j -0.00188988-0.000684987j 0.00080021+0.00916429j 0.00673331+0.00650238j -0.00555894+0.00930352j -0.00430144-0.00530779j 0.00477968-0.0203485j 0.00169345-0.00213324j 0.00189284+0.00803719j -0.00094546-0.00997882j 0.000475755-0.0124471j 0.0016185+0.00343861j -0.000930225-0.00971847j 0.00713535+0.000323199j 0.00200276+0.00555062j 0.0109441+0.00191052j -0.00451729+0.00711023j 0.0037191-0.0040969j 0.00120215+0.00296691j -0.0063822+0.000202949j -0.000283505+0.0132747j 0.00532104-0.00702245j -0.00393911+0.00868501j -0.00331589+0.000441916j -0.00316645-0.00773299j 0.00406237-0.00541224j 0.0049422+0.000765254j -0.00521111+0.00066589j -0.00350995+0.00876957j -0.00667631-0.00213374j -0.00961898-0.00391627j -0.00381296+0.00779006j 0.000323776-0.000449358j 0.00329764-9.38553e-05j 0.00578097+0.00427442j -0.00239377-0.00268317j 0.00107285-0.0014079j -0.0025567+0.00346289j 0.006531+0.000346645j -0.00645113+0.00251288j -0.000654239+0.00867481j -0.00135045-0.00348456j 0.00243703-0.0034138j 0.00853572-0.00317093j 0.00262193-0.00245979j -0.00174193+0.00439307j -0.000861165-0.000461722j -0.00421113-0.00437487j 0.00214337-0.00591826j -0.00418513-0.00310211j -0.00795573+0.00137126j 0.00478309-0.00263977j -0.00300895+0.00135648j -0.00484609-0.00250347j 0.000693883-0.00108919j 0.000693371+0.000940916j -0.00237253+0.00353071j -0.00562491-0.00144935j 0.00200454+0.00142665j -0.000322439+5.86286e-05j 
