0.318081-1.38778e-16j 0.397894-0.00493044j 0.336331-0.0040154j -0.164284+0.000869875j -0.0886335+0.000450702j -0.139249+0.0213883j 0.38662-0.00671003j -0.150289-0.00729108j 0.000105992-0.00938722j 0.0677487+0.00748616j -0.034144-0.00548902j -0.043662-0.00954122j 0.10433+0.00662065j 0.119281-0.00175865j -0.00534649-0.00718187j -0.0115718+0.0157728j 0.0308295+0.0112581j -0.00375012-0.0352599j 0.00994546-0.0319234j 0.0270112+0.0411257j -0.0267237-0.0143233j -0.0288812-0.0468229j -0.00961942+0.0188159j -0.00893806+0.0184688j 0.00189269-0.0119601j -0.0136875-0.0147095j -0.0165605-0.00549607j 0.00363898+0.0171188j 0.0181189+0.0421612j 0.0112397+0.0583915j -0.0114466+0.0105636j -0.00664273+0.0622305j -0.00908413+0.028879j -0.0257207+0.0248206j -0.0298192+0.0343264j 0.0327979+0.0550186j 0.0249151-0.00247078j -0.0355902+0.0188772j 0.0156911+0.00678861j -0.00423278-0.0168954j -0.00239092+0.0260229j -0.0107482+0.0110043j -0.0154715-0.00808845j -0.0293237-0.0117234j -0.0274503+0.00783897j 0.00192736-0.010152j 0.013492-0.0217155j -0.00435433+0.00807188j -0.0255093-0.00618341j -0.0255405-0.00599165j 0.00371867-0.00945654j -0.00363623-0.000570801j -0.0114252-0.00480266j -0.00576449+0.00526537j 0.003203-0.00567964j 0.00452675-0.0158096j 0.00874552-0.00139765j 0.0106167-0.00898646j -0.00924577-0.000151984j 0.00907584+0.00394708j -0.00149752-0.0043475j -0.003537-0.00442587j -0.0108097+0.00702951j 0.00949089+0.0033572j 0.00338746+0.0046984j -0.00569984+0.00357369j 0.0138295+0.015723j 0.0214297-0.00201684j 0.013675-0.00593836j 0.00235468-0.0026357j -0.00853669-0.01995j 0.0228589+0.0101935j -0.00496522+0.00230385j 0.00290443-0.00952688j 5.82288e-05-0.0496085j -0.0307248-0.00985347j 0.0109895-0.0430806j 0.0403417-0.0395414j -0.0104654-0.000436547j 0.0417365+0.014213j 0.0160985-0.0300119j 0.011508+0.00693397j -0.0198369+0.0158585j 0.0282165+0.0147828j 0.00888167-0.0182418j -0.00653406-0.000311711j 0.0107688-0.00951884j -0.0135534+0.02903j -0.00954341-0.0105733j -0.0323119-0.00583096j 0.00674209-0.00130889j -0.0101591+0.00704457j 0.00264544+0.00606683j 0.0126948-0.0181728j -0.000922747-0.0105485j 0.00365904-0.00633804j 0.0217345+0.0115335j -0.0152662+0.00218465j 0.0205295-0.00427288j 0.0133476+0.00151131j -0.0137476-0.0132566j 0.00262486+0.0112495j -0.00796558-0.000619068j 0.00842249+0.000244497j -0.00988533+0.00937335j -0.00248421+0.0074777j -0.0221392-0.0154077j -0.000597895+9.50138e-05j 0.00207998+0.00778829j -0.00122979+0.00579066j -0.0191421-0.000427398j -0.00575044+0.00506942j 0.00163423+0.0023718j 0.0241575+0.021835j -0.00106695+0.00153594j 0.00347406-0.00117047j -0.00491155-0.00548985j -0.000885565+0.00839026j -0.00685936+0.0169268j -0.00268628+0.00105593j 0.00524431+0.00017321j 0.00408044+0.00262521j 0.00412558-0.00282108j 0.00154922-5.56783e-05j -0.0032168+0.000772079j -0.000313567+0.00260748j 0.0167715+0.000966399j -0.00137583-0.0016414j 0.00262467+0.00324475j 0.00122877-0.00234079j -0.0055973+0.00895378j 0.0070222-0.00346164j 0.00620327+0.00363373j 0.00334362-0.00572322j 0.0117047-0.00369745j -0.00958778+0.00551233j -0.000432455-0.000300965j -0.00572966-0.00187077j 0.0091281-0.00608168j -0.00830811-0.00849459j 0.0137801+0.00486326j 0.00179974+0.00470903j 0.000878578-0.00109126j -0.00277198-0.00181671j 0.008103+0.0019799j 0.00161115-0.0099775j 0.000764021+0.0142205j -0.00659117+0.00645935j 0.00258117+0.0115097j 0.00517377+0.00280891j -0.00995694+0.0033226j -0.00776559-0.0127356j -0.00810187-0.000823608j 0.0020849+0.00254227j 0.00457833+0.00895513j 0.00582288+0.0027167j -0.0035212-0.00633997j 0.011173-0.00641134j 0.00793684-0.00193259j 0.00738932-0.0007651j -0.00529125+0.00336474j -0.00213348-0.016965j 0.0140106-0.00342222j -0.00941018+0.000928716j -0.0201927+0.0194454j -0.0186977-0.00755544j 0.011126+0.0146001j -0.00413375-0.0219022j -0.0301398+0.0135906j -0.00591349-0.0214011j 0.010212+0.0188354j 0.00210931-0.00425551j 0.00914882+0.0105573j 0.0112691-0.00422963j 0.0357681-0.0519819j -0.0792629+0.0140998j 0.010848+0.0160578j 0.0117165-0.00636834j 0.014455+0.0535685j -0.0230335-0.0137155j -0.0217969-0.0679303j 0.0582302+0.00145962j -0.00952808+0.0299682j 0.0198323+0.00118062j -0.0406831+0.107076j -0.0231694-0.00297745j -0.0384368+0.0926638j -0.07673+0.0204048j 0.1786+0.112316j 
0.397894+0.00493044j -0.117861+1.83881e-16j -0.202363+0.00473737j 0.152165-0.00175199j 0.610504-0.00429986j -0.364367+0.0104137j 0.0371784+0.016342j 0.0328532+0.00217597j -0.0184716+0.0130923j -0.0561365-0.00463824j 0.0612675-0.00883103j 0.0809735+0.0100413j -0.0728392+0.00459194j 0.125605+0.00181988j -0.00944629-0.00637137j 0.0217539+0.0361435j 0.0344695-0.0197906j -0.0172547-0.00214524j -0.00473252+0.0206452j 0.00211868+0.0269866j 0.0295969-0.0190958j 0.00908132+0.00892083j 0.0181509+0.011507j 0.000306696+0.0311358j -0.0277584+0.0377321j 0.00378345-0.0124656j 0.0212581+0.00922292j 0.0298688+0.00655612j -0.0170041-0.0158348j -0.0405845-0.0214812j -0.0122473+0.0583794j -0.0192638-0.0221857j 0.0153395+0.0170908j -0.00771856-0.051546j -0.0272853-0.0374703j -0.0130254+0.0455134j -0.00193231-0.0233835j -0.00960424-0.0148171j 0.0271701+0.00281141j -0.000228458-0.000371235j -0.0177208-0.00229006j -0.00978821+0.00632229j -0.0227233+0.00472157j -0.0117753-0.0139362j 0.0114981+0.00162069j 0.0209382-0.0132226j -0.00561097+0.00648587j -0.000729852+0.00420432j 0.00156522-0.00259685j 0.0117164-0.000466946j -0.0010615-0.00116197j -0.00759514+0.00145875j -0.00328029+0.00832013j 0.000760587+0.00487793j 0.00830862+0.0118799j -0.00165013+0.0151912j 0.0107806-0.0176279j -0.00587937+0.00482533j -0.00863886+0.000597947j -0.0211995-0.00370047j -0.0176771-1.01809e-05j -0.031754+0.00520069j -0.00403299+0.0224057j -0.0108985-0.0118468j 0.00877186+0.00503481j 0.00386953-0.00689654j 0.00556479+0.0393371j 0.00557784-0.00525237j 0.0137216+0.0104287j -0.00572057+0.0159506j 0.00989688+0.000828222j 0.0098341-0.0267343j -0.000599744+0.0175529j -0.0376963+0.0115476j 0.00892093-0.00298706j -0.0127602+0.0202585j 0.00237634-0.0127631j 0.020026+0.0411803j -0.00109896-0.015014j -0.030798+0.0272167j 0.0334307+0.0029552j -0.00155744+0.000279182j -0.0121465+0.00262472j -0.0193036+0.0244281j 0.00144511-0.00411368j 8.39229e-05+0.0110669j 0.0176511-0.00428453j -0.0101465-0.00240195j 0.0155485+0.00110624j -0.012012-0.0234096j 0.00375948-0.00482685j -0.0146134+0.00578287j 0.0006106+0.00408517j 0.0170744+0.0103704j 0.000117421+0.00151222j -0.00162295+0.00866404j -0.00397879+0.00537683j -0.023652-0.013189j -0.00975066-0.00366501j 0.00132841+0.00419144j 0.00406695-0.00270203j 0.00595268-0.00846808j 0.0128645-0.0093759j 0.0109386+0.00656898j 0.00227611-0.0105998j -0.00466637+0.00325808j -0.00404171+0.00134441j 0.0105011+0.00544058j -0.00454103+0.000472846j -0.00877255-0.00033303j -0.00458891-0.00563054j -0.00666772+0.00947487j 0.00749715+0.00416125j -0.00954874-0.00319131j -0.00687618-0.00251412j -0.00157515+0.0048485j 0.00989089-0.00704463j 0.00292335-0.00138736j -0.00606675+0.00298927j -0.0171039+0.00340194j -0.00608397+0.0087627j -0.00844611+0.00533248j -0.0142419+0.00538736j -0.00541561-0.00232788j -0.00109112-0.00493995j -0.00202215+0.00469433j -0.0149104+0.00723087j 0.00595618-0.0003023j -0.00231602+0.011111j -0.00490486-0.000219775j 0.00285782-0.00554477j 0.00583083-0.00675459j 0.00112716+0.00227069j 0.00233266-0.00356042j -0.0133228-0.00780037j -0.00656122-0.00562624j -0.00635272+0.00939209j 0.00587626-0.00271128j 0.00206523+0.0012307j 0.000443927+0.000629955j 0.00542856-0.00107299j 0.00180828-0.00825674j -0.00609379-0.010215j -0.00573837-0.0144984j 0.00289926-0.000877542j -0.00388473+0.000916315j 0.00404555-0.00454646j -0.00347214-0.00562172j -0.0117901-0.00524182j -0.00560797-0.00456458j -0.00679161+0.00272614j -0.00139882-0.0115559j 0.00140378-0.00228781j -0.00191216+0.00197175j 8.69551e-05-0.00242969j -0.00270702-0.0169781j 0.00853116-0.00646863j 0.00864363+0.00327854j -0.00227679+0.00564778j -0.0102382+0.0158137j -0.00132378+0.000329438j -0.00669569-0.00782624j 0.00729576+0.0119092j 0.00485029+0.0179464j 0.0107933-0.0048145j -0.0229814+0.0185584j 0.0124973-0.0135875j -0.00332285+0.000574033j 0.00295752+0.00799816j -0.00295181-0.00894935j -0.00802234+0.0106385j 0.0022902-0.00621346j -0.00164044+0.00205894j -0.0253748+0.0160547j 0.0526176-0.016807j 0.02045-0.0430079j -0.00163195+0.0191208j 0.0210133+0.0214843j -0.0346327-0.0095139j -0.0135274+0.034844j -0.0341619-0.0200935j -0.00271142-0.0358831j 0.00352356-0.00840165j -0.00384247+0.0759872j -0.0388604-0.00105077j 0.0423833-0.0733379j 0.0139385-0.0140868j -0.133516-0.0738283j -0.0500664+0.0194721j 
0.336331+0.0040154j -0.202363-0.00473737j -0.207076-1.76725e-15j 0.466762+0.000641171j -0.679002+0.00183154j -0.258354+0.00680216j -0.01557+0.0101433j -0.0306558+0.00902855j -0.0811271+0.00881058j 0.00485078+0.00279365j -0.0718939+0.00202801j -0.0701545-0.00239654j -0.0696428+0.00262416j 0.0642522-0.00178017j -0.0216994-0.0146175j 0.00665908+0.0176349j 0.0244297-0.0060107j -0.028924+0.00884042j -0.000125003+0.0209894j -0.010961+0.0166999j 0.0195657+0.0132348j 0.0144499+0.00443258j 0.0310923+0.00348462j -0.00310237+0.000559776j 0.00325282+0.00826448j 0.00538559-0.0151376j 0.0344713-0.0289364j -0.047133+0.0171343j -0.000371816-0.0358506j 0.0310731+0.0420528j -1.03937e-06-0.021985j -0.016574-0.0201143j -0.0157439+0.00207583j 0.00337392+0.0334514j -0.0125193-0.030524j 0.00153093+0.0119622j 0.00146166-0.0135398j -0.00273548+9.3374e-05j 0.0141913+0.00152097j -0.00631538+0.00429906j -0.0102846-0.00788953j 0.00132862+0.00429214j -0.0180809+0.00841952j -0.00886662-0.0103711j 0.0133163-0.000440422j 0.0117156-0.00324117j 0.00484856-0.0045018j -0.0164085+0.0133123j 0.00338826+0.00252808j -0.00354594+0.00319274j -0.000558562+0.00552168j 0.000557207+0.0126035j 0.0159327+0.000483559j 0.0119799-0.00149586j 0.00882658+0.0199465j -0.017361+0.0145442j -0.0137498+0.0144073j 0.0206905+0.00746371j -0.0151267-0.00412452j -0.00572292-0.0154638j 0.00792376+0.00741093j 0.0145685+0.00377724j -0.00127505-0.0169824j -5.1781e-05-0.000845873j 0.0125318-0.00783111j 0.0106684-0.00141735j -0.00203013-0.0133935j 0.0133525-0.00157697j -0.0134581-0.0010211j 0.00640011+0.0164269j 0.0133432-0.00177567j 0.00794728+0.0122412j -0.00109985+0.00306073j -0.0155113+0.00233377j 0.0113085-0.0284191j 0.00502974+0.00284475j -7.36364e-05+0.0131104j -0.000825151+0.00614814j 0.0130507-0.00653953j 0.00690147-0.000368456j 0.0067924-0.00108238j 0.00169578-0.00633496j -0.00408207-0.00101229j -0.00946143+0.0128423j 0.00334865-0.00746734j -0.0036346+0.00336692j 0.00657213-0.00308191j -0.00403809+0.00302844j 0.00780488+0.00419799j -0.000757217-0.00763439j -0.00215584-0.00416075j -0.00689246+0.000632939j -0.00079158+0.00278652j 0.00622431+0.00417412j -0.00721186+0.000889454j 0.00236477+0.00953998j 0.000669943+0.000112999j -0.00886315-0.00490838j -0.0126158-0.0021898j 0.00348164-0.00138563j 0.00584484-0.00621704j 0.0121578-0.00654582j 0.000174012-0.0014948j 0.00122101+0.00370017j 0.0032592-0.00171075j -0.00164452+0.000149608j -0.0106167+7.22078e-05j 0.00518442+0.0053033j -0.00472197+0.00753395j -0.00657088+0.0048991j -0.0083927-0.000539908j 0.00701983-4.80086e-06j -0.00395702+0.0112638j 0.000278866-0.00176728j -0.00136943-0.00703641j 0.00632694+0.000525612j 0.00148251-0.00294305j -0.00326089-0.00100392j -0.00842419-0.00759191j -0.0075788+0.00930659j -0.00567821-0.00214397j -0.000426703-0.00566864j 0.00859977+0.00236948j 0.0178351-0.0153639j -0.00362438-0.0085367j 0.00561595+0.00172648j -0.0192175+0.00332718j -0.00179689-0.00690045j 0.00509594-0.00181756j -0.00660873-0.00795108j 0.00170578-0.0071562j -0.0163373+0.00609582j 0.00296711-0.00758438j 0.000972399-0.0045693j 0.000339368+0.0176424j 0.0152695-0.000313269j 0.0112955-0.0167731j -0.0186314-0.0101495j 0.000317261+0.00323312j 0.000219591+0.00423667j 0.0110698+0.00895168j -0.0105195-0.00394716j 0.0091965+0.0115107j -0.00785085+0.00532178j -0.00906579-0.0133576j 0.00582219+0.0118285j -0.000160751+0.000389499j -0.00566739-0.020163j 0.00345818-0.00181101j 0.00821128-0.000739285j 0.00685509+0.00567466j -0.00346377+0.00654782j 0.003919-0.00691933j 0.00426848+0.000755j -0.0133325+0.0110194j 0.000548299+0.00207164j -0.00785623+0.00549856j -0.00126076-0.00192224j 0.0121132-0.0102772j -0.00888916-0.00862845j -0.00528175+0.00233446j -0.00359086+0.00588841j -0.00924551+0.0151164j 0.00561678-0.0166191j -0.012929+0.00202411j -0.00374647-0.00236567j 0.0135131-0.00562239j -0.00360993-0.00043561j 0.00275181+0.0115146j 0.00149838-0.0122148j 0.000657388+0.00642252j 0.0109779-0.0142933j -0.000849365+0.00126002j -0.0153454-0.00571437j 0.00685022-0.00241777j 0.00142669-0.0142047j 0.00939644-0.0058523j 0.00239678+0.00980662j -0.016442+0.00671849j -0.000652655+0.00074529j -0.00529573+0.0012776j 0.00676039-0.0175741j 0.0048244+0.00852575j -0.015276+0.0165011j -0.0121724-0.00955081j 0.000154277-0.0129902j 0.00797128+0.0154238j -0.032471-0.0184702j -0.00868445+0.00860364j 
-0.164284-0.000869875j 0.152165+0.00175199j 0.466762-0.000641171j 0.783431+6.77193e-15j 0.21139+0.000419114j 0.137843-0.00364969j 0.0242881-0.00611315j -0.0408689-0.00269638j -0.120987-0.00111719j -0.0376601+0.00378585j 0.0955611+0.00160694j 0.0222374+0.0004875j 0.0348511-0.000813835j -0.03814+0.00124388j 0.00128639+0.00352876j -0.00401911-0.0153833j -0.00959569+0.00231397j 0.0190589-0.0089591j 0.00590851+0.0127217j -0.00303051+0.00885995j -0.0175746+0.0570372j -0.0251772-0.0376458j 0.0473211-0.031469j -0.0592386-0.00400881j 0.0486636+0.0245835j -0.0148891+0.014459j 0.0369778-0.0279057j -0.024212-0.00332818j -0.0185766-0.0407494j 0.0196264+0.0327657j 0.00416575-0.017232j 0.00206885-0.012496j 0.00705689+0.00219313j -0.00200241-0.00935956j 0.00533891+0.0124524j -0.00332864-0.00589184j -0.000798932+0.00962151j -0.000544137+0.00645107j -0.00628651-0.00232514j 0.00563803-0.00464332j 0.0042887+0.00440793j 0.00475389-0.00315516j -0.00547156+0.00541435j 0.0102548+0.00320712j -0.0159216+0.0028703j -0.015293+0.011364j -0.00139749-0.00976818j -0.00546551+0.0117374j 0.00775054+0.00313397j 0.00319667-0.0283803j 0.00803583-0.01707j -0.0111735+0.0134481j -0.0155026+0.00084961j -0.00407297+0.00697769j 0.0317781+0.00848032j -0.023925-0.00378917j -0.00791203+0.000976756j -0.0168762-0.00132991j -0.00171048+0.00254176j 0.0143983-0.0117019j 0.0108435-0.0061337j -0.0048044+0.0057674j -0.016481+0.015445j -0.0158004-0.00420018j 0.00754311+0.0227757j -0.00150437-0.0185421j 0.00240409-0.00328794j -0.00329258-0.0239173j 0.0216796+0.0224582j 0.00780593-0.00188843j -0.0206289+0.0238636j -0.00104432+0.0058702j -0.00477195+0.00256403j -0.00984849+0.0055599j 0.0027309+0.00234182j 0.00381996-0.00147183j 3.7245e-05-0.00534165j -0.00372898-0.00230332j -0.00383804+0.00242708j -0.00174106-9.26936e-05j -0.00398518+0.00173218j 0.0014291+0.00315286j 0.00144619+0.00109857j 0.00699482-0.00590863j -0.0009482+0.00432412j 0.00191481-0.000434134j -0.00359147-0.000848953j 0.00284385+0.00114201j -0.00345995-0.000315209j 0.00075551+0.00610059j -0.000506491+0.0045179j -0.00253818-0.00497256j 0.0034423-0.00488965j -0.00140551+0.00157902j -0.00322271+3.1037e-05j -0.000603681-0.00465606j 0.00131117+0.00089756j 0.00484248+0.00639206j 0.00592463+0.000599413j 0.00671292-0.00181689j 0.00622941-0.00166026j -0.00162751+0.00403795j 0.00117187+0.00592293j -0.0152831+0.00248342j -0.0087183+0.00192079j 0.000639383-0.00150332j -0.000317146+0.0109012j 0.00787667-0.0062676j -0.00342428+0.00832243j -0.000731758-0.00182456j 0.00836368-0.00721809j -0.00012278+0.000979328j -0.0161212+0.0156448j 0.00476974+0.00644207j 0.000358835-0.0054038j -0.0137963+0.00857077j -0.0020209+0.000367481j 0.00714547+0.00206846j -0.00167421+0.0114348j 0.0014019+0.000612778j -0.00517248-0.00380073j 0.000177504-0.00520075j 0.0037258-0.00298398j -0.0121633+0.00771546j -0.0174005-0.00243637j 0.0167526+0.0108244j -0.00101298-0.00488183j -0.00352761-0.000379054j -0.00279672+0.00146245j 0.00948912+0.0113289j -0.00258081+0.000171336j 0.00510942+0.000966888j 0.00421289+0.00025929j 0.00136338+0.00339256j -0.00916227-0.00676409j -0.00390696-0.00161769j -1.18931e-05-0.000528869j 0.00457859+0.00418314j 0.00331024-0.000809787j 0.00497691+0.00311154j 0.00370967-0.00661992j 0.0154568-0.00669089j 0.000433343+0.000139498j 0.00752199+0.0051381j 0.00232663+0.00277993j 0.000482055-0.00198537j -0.00502607-0.00329148j -0.000159234+0.00339775j 0.00409723+0.00404488j 0.000209754+0.00472762j 0.00135045+0.00157472j 0.00656673-0.00239174j -0.00388914+0.00303304j -0.000161667+0.0179228j -0.00194651-0.0171883j -0.00318115+0.0014417j 0.0054345-0.00104989j 0.0062591+0.000561334j 0.003648-0.021108j -0.00136558+0.0139633j 0.0156524-0.00415132j 0.00088223-0.00589223j 0.0036616+0.000496919j 0.00259117-0.00650656j -0.00312579+0.00279507j 0.00875948-0.00198559j 0.00532817-0.00340804j -0.0114654+0.00624419j -0.000468903+6.85797e-06j 0.00961335-0.000399164j 0.00013569-0.000211641j -0.00495874+0.00796771j 0.000625249-0.0123981j 0.00219514-0.00513815j -0.00782926+0.00437266j -0.00351243+0.00372933j -0.0111866-0.00100393j -0.00205616+0.00414503j -0.000744645+0.00848092j 0.00277879+0.00399809j -0.00331294-6.57955e-05j 0.00155944+0.0118331j -0.00154793-0.0010224j 0.00178093-0.0101283j 0.0056018-0.000539137j -0.00291583+0.00706425j -0.0019498-0.00202676j 0.015817+0.00889153j 0.00439809-0.00358862j 
-0.0886335-0.000450702j 0.610504+0.00429986j -0.679002-0.00183154j 0.21139-0.000419114j 0.0131003-3.10516e-15j 0.160877+0.00113349j 0.187666-0.0107582j 0.12918-0.0212176j -0.0468349-0.00617659j -0.0891649-0.00708429j 0.00661598-0.00389083j -0.017968+0.00330599j 0.103626-0.00186103j -0.00874546+0.00405714j 0.0341156+0.0291323j -0.00146218+0.0166927j 0.00877656+0.00656605j 0.0435931-0.00449942j -0.00328831-0.032085j 0.0634024-0.0280319j 0.00275776-0.0343983j 0.0235439+0.00647714j -0.0449697-0.00810265j 0.00705426+0.00976291j -0.0127877-0.00794454j -0.0120601+0.00402134j 0.00976387+0.00277355j 0.00491907+0.00349421j -0.00088635-0.0110575j 0.00409467-0.000550253j 0.00573668-0.00623773j -0.00929474-0.0127541j 0.00348064+0.00529367j -0.00312227+0.00202288j 0.0133442+0.0327138j -0.00454467+0.0110102j 0.00826235+0.00308587j 0.00325091-0.0148127j -0.00568473+0.00523218j 0.0071239-0.00437762j 0.0175897+0.0143876j -0.00348351-0.0121294j -0.00106111-0.0199227j -0.0170638+0.0106444j -0.0260511+0.00732304j -0.0118087-0.0175626j 0.00741121-0.00163961j 0.00991652+0.0209748j 0.000289748-0.00715891j 0.0263682-0.00912403j -0.0313862-0.00108516j -0.0110838-0.00375194j 0.000124674+0.00460843j -0.0299636+0.0186721j 0.0173612+0.0187867j -0.00501818+0.0096391j 0.0120948-0.0104927j -0.00485919+0.0138663j -0.0333162+0.00336488j 0.000331281+0.00997596j -0.00204664-0.0139443j -0.00209982-0.014199j -0.000182876+0.0185062j -0.00229496-0.0224641j 0.00329121-0.00536319j -0.00107141+0.00431619j -0.00281585-0.0116595j 0.000581712-0.00500692j 0.00167537+0.00671939j 1.57284e-05-0.0044244j -0.00357734-0.00307561j -0.00209872+0.00188313j -0.00359681+0.00300117j 0.00368002-5.09189e-06j -0.0015991+0.00178475j -0.000184552+0.00168965j 0.00070121-0.00653802j -0.00496455+0.00183934j -0.0122096+0.00656907j 0.00486422+0.000498919j 0.00215641+0.00102084j -0.00271962+0.00526123j -0.00310851+0.0106457j 0.00424443-0.00658219j -0.00130805+0.00936339j 0.00536967-0.00827479j -0.00703678+0.00249245j 0.000200594+0.00517506j -0.00214122-0.00533756j -0.00145529-0.000589648j 0.0101088+0.000704001j 0.00209534-0.00296068j -0.00867726+0.00527968j -0.000797549-0.00502267j -0.000423514-0.00358134j -0.00372904-0.00921385j 0.00863949+0.00520815j -0.00389495-0.00711051j 0.0159117+0.000518577j 0.00256314+0.000255831j -0.00607397+0.0039327j -0.00491937+0.00462854j 0.0139301-0.0152407j 0.000968897-0.00607531j -0.00968839+0.00505779j 0.0115784+0.0136981j -0.0144376+0.00459743j 0.00202611-0.00643818j -0.00028725-0.000549118j 0.00434121+0.0133875j 0.00328189+0.0168572j 0.00362649+0.00954073j 0.00343736+0.00610777j -0.0205544-0.00334458j 0.0121646-0.00113589j 0.0207338+0.000778523j 0.00935862-0.00892751j -0.0116378+0.00201918j 0.00164477-0.00280157j 0.00419139-0.00227481j -0.000839873+0.000375772j 0.00206916+0.00679602j -0.00317646+0.00776013j 0.0123526-0.0160127j 0.00286903-0.00537857j 0.0175689+0.00187604j -0.0107467-0.000393114j 0.0049903-0.00549265j 0.00394442-0.000947997j -0.0156116-0.0172729j 0.00956493-0.00862826j -0.0072509-9.62208e-05j 0.00803247-0.00828043j 0.00138531-0.000270788j -0.00115453+0.0158587j 0.000179326-0.00119874j 0.00425252-0.00151353j -0.0112058-0.00666031j 0.00352781+0.00285369j 0.00651307+0.000257712j -0.00700322-0.000188598j 0.00178751-0.000310247j -0.00155835+0.00274655j 0.000798065+0.00286028j -0.00526042-0.0127338j -0.00393294+0.00247105j -0.00383563-0.00426592j -0.000752539+0.0057965j 0.00740155-0.0112557j 0.0103713-0.00529408j -0.0023027+0.00740948j 0.0112621-0.00010424j 0.00807427-0.00355433j -0.00545725+0.00669569j 0.00118687-0.00783694j -0.00443541+0.0159746j -0.0041749-0.00400804j -0.00155344+0.000606052j -0.00369334+1.39701e-05j 0.00377465-0.00999112j -0.00277402-0.00544598j 0.00132471-0.0027095j -0.00713017+0.00207503j -0.00346475+0.00234246j -0.00346203+0.00258871j 0.00525569+0.00419153j 0.00215753-0.00147214j -0.000239759-0.005828j -0.00678963+0.00388966j -0.00231389-0.00167671j 0.00388555-0.00848183j -0.00824752+0.0104989j 0.000143813-0.00157065j 0.00184605+0.00434724j -0.00159868-0.00230499j -0.00899957+0.00773952j -0.00760704-0.000805962j -0.000355158+0.00120704j 0.005331-0.000372258j -0.00415252-0.00314709j 0.00181476-0.00740084j -0.00274459+0.0105024j -4.94828e-07-0.00466849j 0.0104334-0.00333276j 0.000879532+0.0137474j 0.000809862+0.00645991j -0.00510015-0.00357771j 0.00781024+0.00926537j 0.016666+0.00402413j 
