0.0108422-0.00235102j -0.000113608+0.00797071j 0.0047557-0.0047635j 0.00555235+0.00509526j 0.00740796+0.00596834j 0.0171367-0.00116329j 0.00693326+0.00293375j 0.0118285-0.0010445j -0.00124348-0.00123571j -0.00337782+0.00256389j -0.00252631-0.003857j 0.0116875-0.000857187j 0.00975127+0.00421778j -0.000948011+0.000598176j 0.0057981-0.00126452j 0.00697965-0.00266952j 0.00659498-0.00266516j 0.00061977+0.000144753j -0.000810013+0.000720413j -0.000353448-0.00258851j -0.00260305-0.00461416j -0.00380414+0.0015419j 0.00212646-0.00955295j -5.57124e-05+0.00195083j 0.00116534-0.000534249j 0.00216153+0.00248349j 0.00364611+0.00624085j 0.00051523-0.000570122j -0.000790958+0.00140326j 0.00357941-0.00295871j 0.00477303-0.00210835j -0.0032692-0.000418178j 0.00137379-0.00354852j -0.00319715-0.00656544j 0.00230597+0.00292319j 0.00510457+0.00418907j 0.00159599-0.00374527j 0.00520558-0.00215599j 0.0114495+0.0021952j 0.00405735-0.00127754j 0.000143401+0.00355496j 0.00342564-3.38446e-05j 0.00250779-0.000675209j 0.000441102+0.00267961j -0.000426792+0.00556976j -0.00698944+0.00256809j -0.000126556+0.00231662j 0.00143018+0.00371658j 0.00048352-0.00632004j -0.00235735+0.00325003j 0.00105604+0.00258374j 0.00509087+0.00563617j -0.00161697-0.00780173j -0.0010544-0.0154164j 0.00458974-0.00103881j -0.000422229+0.00266137j -0.00165646+0.0079213j -0.000792563-0.0159975j 0.0023964-0.00542579j -0.0145256-0.00419509j -0.00053851+0.00144692j 0.000611018+0.0019589j 0.000878232+0.000722548j 0.00517118+0.0195436j 0.00628397-0.00136738j 0.00370672-0.00317086j -0.000971338-0.00886842j -0.00574716+0.00658111j 0.00457416-0.0087095j -0.00559997-5.15046e-05j 0.00441798+0.00305543j 0.00163454-0.00295211j -0.00531792+0.00174196j -0.00587172+0.0142996j -0.000497737-0.0108934j -0.00916114+0.00136255j -0.005195+0.00666451j -0.00456299+0.0056346j 0.0048864+0.000500332j 0.00771109-0.00497841j 0.00519559-0.00239211j -0.00265672+0.00453405j 0.00661341-0.00418422j 0.00407014+0.00369087j 0.00515273-0.000724214j -0.00746677+0.00301327j 0.000328443+0.00284612j -0.00360774+0.0106878j 0.00354571-0.0010449j 0.00118153+0.00217653j 0.00847571-0.00898335j 0.00233195+0.00423988j -0.00533123-0.002984j -0.00731919+0.0119205j -0.0120423-0.00375961j -0.00592653+0.0139619j 0.00173601+0.00324717j -0.00476599+0.00125201j 0.00763456+0.00283879j 0.00328566+0.00356852j 0.0170029+0.0183212j -0.0210409+0.0260606j -0.0283663+0.0392802j -0.043771-0.0206935j 0.0200576-0.012513j -0.00336023+0.0275347j -0.023494-0.0114271j 0.00525597+0.0112464j -0.0386547-0.030124j -0.00394155-0.0422279j -0.0196707+0.00786314j -0.0065148-0.030849j 0.0125675+0.0835926j 0.08072-0.0263601j 
-0.00178105+0.0100398j -0.0136253+0.00161633j 0.0057715-0.0038002j -0.00207256-0.00782362j 0.0125328-4.31751e-06j -0.00463754-0.0033995j -0.00255801-0.00417182j -0.00330646-0.00625106j 0.000333806+0.00179554j 0.0106865+0.00691056j -0.00892515-0.00300168j -0.00731753-0.00645821j 0.00510578-0.00330715j -0.0097714+0.00179938j -0.0010338-0.00179771j -1.88042e-05+0.000468145j -0.00516993+0.00419659j -0.000957084+0.00149043j 0.00208042+0.000700815j 0.00180615-0.00109844j 6.05457e-05+0.00262027j -0.00209764+0.00912658j -0.00593449+0.00293162j -0.00326112+0.000684105j 0.00019974-0.00193401j -0.00302716+0.00244594j -0.000350911-0.00515544j -0.00841996-0.00365447j 0.0035702+0.00815955j -0.00487961-0.000358614j -0.0044139-0.00326046j -0.00217659+0.00255498j -0.00302786+0.00157586j -0.0126281-0.000426894j 0.000997688+0.0015487j 0.00223598-0.00981071j 0.000680888-0.00108363j -0.0077628-0.0038119j 0.000494971-0.00976125j -0.00663366-0.00251012j 0.00634788+0.0044622j 0.00323666-0.000644424j -0.00246482-0.00107628j -0.000344777-0.0036073j 0.00202058+0.0056092j 0.00358834+0.000797578j -0.00176466-0.00148008j 0.0038934+0.00269118j -0.00731798-0.00718966j 0.00346125-0.000136255j -0.000353725+0.00516352j 0.00149607-0.0072979j -0.00293795+0.00355393j -0.00910563+0.00449899j 0.00147826-0.00447236j 0.000551761-0.00979933j 0.0122077+0.00291295j -0.00428163-0.00670304j 0.00146705+0.00148994j -0.00560497+0.0214928j 0.00413957+0.00852794j 0.00621833-0.004278j -0.00205799-0.0137215j 0.000549675-0.00221395j 0.00361897-0.0214859j -0.0058768+0.00192239j -0.0100837-0.00153545j -0.00124423-0.00101205j 0.00136824-0.00170728j -0.00830236+0.00371857j 0.00251214-0.00562787j 0.000224426-0.00836475j -0.000499625+0.00767426j 0.00123534+0.00151691j 0.00164283-0.00525966j -0.00688359+0.00550661j 0.00483969+0.00586858j -0.00111691-0.00505807j -0.00527854+0.00575075j -0.000953815-0.00570737j -0.00143866+7.24574e-05j 0.00116444-0.000389082j -0.000735087-0.00703081j 0.00460768-0.00298018j 0.000823897+0.0057135j 0.00598497+0.0021646j -0.0046064+0.00563646j 0.0048554-0.00136171j 0.00360915-0.0038506j 0.00072317-0.00541515j -0.00278675-0.000427499j 0.000294271-0.00492989j -0.000727179+0.0122664j 0.00875324+0.00432147j -0.00590829+0.00983307j 0.0130377-0.000100493j 0.00916691-0.00619158j 0.000384071-0.00827234j -0.00908249-0.00075399j 0.0101513-0.00153742j 0.0165039-0.0229553j 0.0173552+0.0122075j 0.0395281+0.0203186j -0.0344042+0.0489223j -0.0169421-0.00886139j 0.0238773+0.010936j -0.00246517+0.0258642j 0.019+0.0108631j 0.00476683+0.032893j -0.0436178-0.0246425j 0.00339559+0.0438578j -0.0110806+0.0125523j -0.0826591+0.0250496j 0.0124198+0.0865608j 
-0.00435721+0.0117668j -0.0126172-0.00201824j 0.00299147-0.000225739j 0.000155899-0.00483891j 0.0136222-0.0055918j 0.00384758+0.001157j 0.00466193-0.000773408j 0.00654126+0.00215793j -0.00363036+0.00195209j -0.0119435-0.00465347j 0.0155847+0.00260153j 0.00159478+0.00514737j 0.000457367-0.00339075j -0.00363498+0.00161313j -0.000737312+0.00265388j -0.00731991+0.00458405j -9.7219e-05+0.00438588j -0.00336655+0.00169766j -0.000866145+0.00354737j 0.00228824-0.000885508j 0.00726196-0.00242552j 0.00607036+0.00135172j 0.000502143+5.97286e-05j 0.00310504-0.00343057j -0.00331485-0.00114857j 0.000881107-0.00203849j -0.00288625-0.00361762j -0.00332541+0.0081105j 0.0034272+0.00365803j -0.0109666-0.0053288j -0.0027808-0.00109729j 0.0017525+0.00387729j -0.00390676+0.00407253j -0.00601197+0.00649575j 0.00298212+0.00262114j 0.00571429-0.0114653j 0.00273505+0.00155553j -0.00617258-0.00172115j -0.00404192-0.0105883j -0.00790808-0.00056095j 0.0030719+0.000477917j 0.00445424-0.00214032j -0.00249872-0.00155322j -0.000521497-0.00448042j 0.00186075+0.0057253j 0.00221762+0.00171531j -0.00200896-0.00269319j 0.00167524+0.00447566j -0.00188618-0.00602317j 0.0070913+0.00642209j 0.00262898+0.0104079j -0.00355786-0.00396597j 0.00411908-0.00108326j -0.00754609+0.00224485j -0.00487054-0.00422183j -0.00682601-0.01217j 0.0156697-0.00921966j 0.00499552+0.0131133j 0.00391241+0.00674443j 0.00704631+0.0140107j 0.00734432+0.00302497j 0.00887124-0.00652917j -0.0169632+0.00505518j -0.00179395+0.00339367j 0.000243044-0.0196019j 0.0034467+0.00479513j 0.00147455+0.00363552j -0.00455466+0.00433767j 0.00648535-0.00444875j -0.0092343+0.0121346j 0.0119667-0.00682411j -0.00600007+0.00437485j 0.000170613+0.00802644j -0.0130431+0.00802638j -0.00339275-0.00184088j -0.00731438+0.0109268j -0.000254623+0.0115101j -0.0127918+0.00806441j 0.00689185+0.00365211j 0.0113356-0.0186439j 0.00777586+0.00123372j -0.0117874+0.00842441j 0.00467299+0.000579946j 0.00810053+0.000188516j 0.000675364-0.00372123j -0.00299593-0.00113072j -0.00878874+0.00696016j 0.0202703+0.0051758j -0.0137919-0.00426946j 0.000774666-0.00211507j 0.00991967-0.00461828j 0.00976225-0.00129766j -0.0164133+0.0133115j -0.0259865+0.0238642j -0.0422908+0.0117643j -0.00536372+0.0260293j -0.0080708+0.00990679j -0.00943867-0.000803416j 0.0123436-0.00724678j 0.0160504+0.0120661j -0.00858065-0.0216023j -0.0145262-0.0357377j 0.0384108+0.00520173j 0.0133363+0.0265536j 0.0397+0.0234942j -0.00560153-0.00712796j -0.0411175-0.0437045j 0.0150541+0.0545394j -0.0434022-0.0529612j -0.010209+0.0117201j 0.00789615+0.0402472j 0.0749975-0.0751781j -0.00369278-0.0340389j 0.0273294-0.0195751j 
-0.0112822-0.00422853j 0.00175327-0.0106577j 0.00988718+0.00129496j -0.0144-0.0015924j -0.00675138-0.00583485j 0.00093024+0.000736923j -0.00440176-0.00501362j -0.00364121+0.00017293j 0.00398469+0.00279485j -0.0029215+0.0106133j 0.00274817-0.0140261j 0.00874978-0.00440837j -0.0132426-0.000651233j 0.00677667-0.00360069j 0.0109988+0.00401683j -0.00233162+0.0013122j 0.000424376+0.00554198j -0.0106297+0.000119911j 0.00944226-0.00451704j 0.00200385+0.00107688j -0.00144377+0.00401271j -0.0028858-0.00125104j -0.00028039+0.00785557j -0.00891848+0.00902038j -0.0107865+0.00526166j -0.00884591-0.00222759j -0.00248361+0.00249754j -0.00116504-0.00169395j 0.00476824+0.00837836j -0.00192201+0.00879143j -0.0109638+0.000373662j 0.00578718-0.000988773j -0.00028907+0.00398793j 0.00287653+0.00307914j -0.00690811-0.00682125j -0.0153413-0.00124578j -0.000654152+0.00312241j -0.00121384+0.00563523j -0.00860129+0.00451582j 0.00107841+0.00718379j -0.0038957-0.00171554j -0.00622301-0.00166661j -0.00378308+0.00125771j -0.00736412-0.0114964j -0.00677648-0.0116666j 0.00974997-0.00249089j -0.00871941-0.00147303j 0.0121353+0.000545268j -0.00719456+0.00433543j 0.00466629-0.00333439j 0.00295862+0.00569905j -0.00484528-0.00332668j 0.00116818-0.00586933j -0.000212518+0.0270074j 0.00700282-0.001161j -0.00901037-0.0175037j -0.00565179-0.0152516j 0.0119835-0.00624487j 0.0113534+0.00725254j -0.00424903-0.00700893j -0.00213925-0.000427633j 0.00962633-0.0124691j 0.00833444+0.0210524j -0.0162954+0.00469526j 0.00360441-0.0143117j 0.00342469+0.00989592j 0.0111257-0.00449132j -0.00838539+0.00336194j 0.00376124-0.0138999j 0.0029371-0.000784723j 0.00575788-0.00538371j 0.00272847+0.00536858j 0.00447132+0.0036385j -0.0106902+0.006087j 0.00313781+0.00600754j -0.00599941-0.00274918j 0.00928672+0.00258691j -0.00511605+0.000870232j 0.00329362+0.00304777j -0.0063139-0.0104335j 0.00764157+0.000804245j -0.00882961-0.000518372j 0.00325002-0.00494999j 0.00275793-0.00686255j -0.0084125+0.00271235j -0.00317646-0.0033601j -0.00870264+0.0107418j 0.0138185-0.0187394j -0.00964267+0.0123967j -0.00656471+0.00101207j 0.000546884-0.000193074j 0.0131546-0.0108039j 0.00284411+0.0187772j 0.0138381+0.0228245j 0.00788915+0.02434j 0.0389718-0.0163785j 0.0225419-0.00593686j 0.000676538-0.00158513j -0.00761997+0.00299253j 0.0188873-0.0101795j -0.018435+0.00894163j -0.0417996-0.0417109j 0.00100229-0.0276074j 0.00543045-0.0268189j -0.0105334-0.0396033j 0.0128876+0.0147142j -0.0124858+0.01389j 0.0233401+0.0277283j 0.0304104-0.0167305j -0.0350874-0.0400643j -0.0620188+0.0414608j 0.0101358+0.073571j -0.0153553+0.00921502j 0.00115951-0.034811j 
-0.000947875-0.0105163j 0.00326266+0.000645048j 0.0130034-0.00246989j -0.00412284-0.00107042j -0.00939702+0.000948133j 0.00378849-0.0039814j -0.000834496-0.00857364j -0.00605972-0.000944719j -0.00173154+0.00554612j 0.00334637+0.0076875j -0.00779889+0.00999598j 0.0100214-0.00976083j -0.00491026-0.00434798j 0.00887225+0.00285876j 0.00220896-0.00321482j -0.00460986-0.0131236j -0.00648587-0.00216891j -0.00147187-0.00405989j -0.0044986-0.00452198j 0.00133317-4.92193e-06j 0.00262018+0.00380425j 0.00293382+0.00300106j -0.0151378-0.000133584j 0.00271594+0.0115213j 0.0158604-0.00352796j -0.00333669-0.000315803j 0.0131361+0.00454743j 0.00408137-0.00427792j 0.00924567-0.000741522j 0.00903307-0.000967587j -0.00443322-0.00120183j 0.000429281-0.000856524j 0.00506878-0.00514888j 0.00322115+0.00362342j -0.00387787-0.00435222j -0.00844153+0.0163102j -0.00225865-0.00572144j 0.00579766+0.00589095j 0.00331266+0.00411758j 0.010841+0.00631859j -0.00256788-0.002961j -0.00456323-0.00191102j 0.000457+0.00207164j -0.000650559-0.00494822j -0.0108265-0.0118192j -0.00181247+0.00272054j -0.00659735+0.00748254j -0.00173504-0.014916j 0.00709712+0.00965879j 0.00827265+0.00180217j 0.00455012+0.00190455j -0.00353171-0.0108609j 0.00337175+0.00216819j 0.0234571+0.00770813j -0.00636929-0.0211012j 0.00437469-0.0225273j -0.00668775+0.00534568j 0.0110167-0.0173453j -0.0143934-0.00904034j -0.00986816+0.0144751j 0.00619321+0.014544j 0.00463016-0.0108842j 0.00021101-0.00164452j -0.00774091+0.0102025j 0.00322878-0.0135295j 0.0153986+0.000786468j 0.0102626-0.0117661j -0.0135231+0.000227346j -0.00564283-0.00779382j -0.0029339-0.00169774j 0.00951663-0.0111765j -0.00596469+0.00168344j 0.00561351+0.00401398j -0.00773039+0.0121011j -0.00880982+0.0166436j 0.00769001-0.00477578j 0.00642659-0.00131622j 0.000821498-0.00201483j 0.00827323-8.62457e-05j -0.0146747+0.00129229j 0.00417684+0.00282347j -0.0115483-0.00430111j 0.00962026-0.00530047j 0.00626198-0.00661965j -0.0129414-0.000571856j -0.0105665-0.00906284j -0.0198826+0.00832781j 0.0194809-0.028862j -0.0274992+0.0275658j -0.016407+0.00214543j 0.0114129-0.00642358j 0.0305436-0.0130834j -0.00561378+0.00514441j -0.00944974-0.0054384j 0.025667+0.0202945j -0.0206982-0.0273938j 0.00146627+0.000891103j 0.0156385+0.0149422j 0.00959096+0.0172667j 0.000563454-0.0117029j 0.0133368+0.037642j -0.0381486-0.0450465j 0.0375695+0.035801j -0.00627096+0.0181235j 0.00184679+0.0250351j 0.018147-0.0466594j -0.0501998-0.0303456j -0.0528825+0.0443339j -0.00689825+0.0148773j -0.0131064-0.0182462j 0.0184349-0.0274103j 0.0244272-0.0320178j -0.0122515-0.014577j 0.00947966-0.0304236j 
0.00136604+0.00932531j -0.0111326+0.00416564j 0.00466618-0.00144068j -0.000167355-0.00998364j 0.00463611+0.00213216j -0.00333549+0.00883095j -0.00832969+5.34018e-05j 0.00954516-0.000975297j 0.0126406-0.00287563j 0.00422435+0.00265535j -2.42242e-05-0.00288096j 0.00395948+0.00486631j -0.00470561+0.00574878j 0.0153265+0.0133273j -0.0107007+0.0112115j -0.00641422+0.00250123j -0.00823836+0.0127492j -0.00460963-0.00290338j -0.00758571+0.0056877j 0.00574464-0.00302145j -0.00374152-0.00121787j 0.00494338+0.0102039j -0.00279397+0.00937472j -0.00454761+0.00498495j -0.00414729-0.00955367j 0.00462461+0.00348635j -0.00957146+0.00990674j -0.0150834-0.000116478j 0.00960066+0.00759047j 0.00857004+0.00649757j -0.000194097+0.000859425j -0.000852614+0.0141226j 0.00594054-0.000521642j -0.0230334+0.0124868j 0.00189322+0.0045768j 0.00123472-0.00354366j -0.00776063-0.00627992j -0.00744561+0.00200839j 0.000774019-0.0112225j 0.000984561+0.0112447j 0.00942005+0.00725175j -0.000748868-0.007619j -0.00580807-0.00690978j 0.00582741-0.01246j -0.0164931+0.00410287j 0.00230455+0.0106532j -0.00228378+0.00216401j 0.00527604+0.000113569j -0.0118327-0.0146076j 0.0152335+0.00693549j -0.000159723-0.0124211j 0.00546297-0.0117263j -0.00873329+0.00706226j 0.00703441+0.0047549j -0.000910721+0.0105636j -0.00657648-0.0101402j 0.00313791-0.0213729j -0.00181454-0.00108673j 0.00039751+0.0137974j -0.0224048+0.0137772j 0.00551442+0.00178038j -0.00294446+0.0027911j 0.0171428-0.00271789j 0.00347428-0.0228218j 0.00243226+0.00358482j -0.00900914-0.00103514j -0.0107785-0.00931339j -0.00495022-0.000946287j -0.000663759+0.00415654j -0.000858119-0.0091699j 0.00542291-0.0170634j 0.00195712+0.00345236j -0.00504499-0.00550677j 0.0108381-0.00452658j 0.0082061+0.000522224j -0.0139516-0.00692852j 0.00496977-0.00319879j 0.00522758-0.00839069j -0.00698247-0.00346821j 0.0198881-0.00297882j 0.00306871+0.00700884j -0.0138341+0.015172j 0.00637472-0.00908335j 0.014787-0.0125818j 0.00681736+0.0019551j -0.0187287+0.0242768j -0.0283967+0.0122782j -0.0205851+0.00780717j 0.025751+0.0260229j -0.0122768+0.0252025j 0.00420182-0.00800226j -0.0070183-0.0230874j 0.00670317+0.00375488j 0.0362761+0.0113751j -0.00425093-0.0101167j -0.005317-0.0126301j 0.0123148-0.00266249j -0.0126558-0.0326569j 0.0631887+0.0367867j 0.0224109+0.0284851j 0.00404548+0.0194474j 0.0123085+0.022258j 0.0238753-0.0056293j 0.0308652+0.00129618j 0.0435487-0.0385904j 0.0505025+0.00387862j 0.0137809-0.0906734j -0.00399153-0.00307972j -0.00205738+0.0558896j 0.0111851+0.0116721j 0.0129651+0.00157241j 0.0244336+0.00635421j -0.00905976+0.030378j -0.0201169-0.00189033j 
-0.015823-0.00376996j 0.00102918-0.0142568j 0.00993693+0.0156762j -0.00416129-0.00778032j -0.0047732+0.00205737j -0.0151448+0.0203993j -0.00747341+0.000787086j 0.005379-0.00757167j 0.0049405-0.00917629j -0.000369615+0.00758146j -0.00585116+0.0045264j 0.0142345-0.00929353j 0.00284467+0.0058893j -0.00813932-0.0119505j -4.77918e-06+0.00765513j 0.0117052+0.0106719j -0.0133441+0.011645j 0.00477413-0.00112292j 0.016879-0.00213811j 0.00474285+0.00137885j -0.000136851+0.00183139j 0.00940259-0.00361412j 0.0156543+0.00930581j -0.00470736+0.00430241j 0.00713319+0.00264334j -0.0187625+0.00573268j -0.00535064+0.000340916j -0.00874556+0.00136883j 0.00539147+0.0103368j 0.00110917+0.0156287j -0.0123968+0.00724958j 0.00152144-0.00256094j -0.00532041-0.00273167j 0.00232078+0.00900774j -0.0132079-0.00215532j -0.0205902-0.00257171j -0.00177031+0.0134042j -0.0118109-0.00533474j -0.00797243+0.00665513j -0.00195061+0.00343891j -0.00495205-0.0045896j 0.00294699+0.00537323j -0.0125331+0.00106412j -0.00616579-0.00678871j 0.00264032+0.00762973j 0.0077175-0.0173155j 0.0151476-0.000101677j -0.00257134-0.0155576j -0.00581168+0.010225j 0.0103068-0.0185653j -0.0148354-0.0183715j -0.00867185-8.59154e-05j -0.00258865-0.0149229j 0.0228193+0.027874j -0.0112909+0.00491286j 0.012699+0.00600827j 0.00949426-0.0204182j -0.0123812+0.00340801j -0.0174864-0.0164326j -0.00420683-0.00907513j 0.00259276-0.00307956j 0.00445832-0.00317003j 0.00110159-0.0035611j -0.00848368-0.00219959j 0.0112713-0.014553j -0.00890496+0.0108007j -0.010929-0.0182766j 0.000297204+0.0073829j -0.00150996-0.0143625j -0.00465356-0.0130398j 0.00853138-0.00924707j -0.0015504+0.00800062j 0.000960728-0.000237443j -0.00109227+0.00344885j -0.00187205-0.00903094j -0.0126933+0.0103111j 0.00675154+0.00115778j -0.00862087+0.00931387j -0.000974864-0.00401237j -0.000579512-0.0252343j 0.0134773-0.000962869j -0.0164484+0.0048824j -0.0111845-0.00789267j 0.00585542-0.00375507j -0.0026717-0.00192337j 0.0104365+0.014034j -0.0110128+0.00987894j 0.0383636-0.00110716j 0.00438284-0.0116148j 0.025159+0.00231722j -0.0145918+0.000821369j -0.0147263+0.00127128j 0.0216927-0.00533059j 0.0127467-0.0129261j -0.00350259+0.00132372j -0.0146523-0.0230161j -0.0202205-0.0265055j -0.0350971-0.0255012j -0.00159601-0.0430004j 0.0332566+0.0327346j -0.0390043+0.0149535j -0.0392994-0.0103915j 0.00701986+0.0192906j 0.00251649+0.0128379j 0.0226711+0.0244478j -0.0447014+0.0592692j 0.0179122-0.00204661j -0.00234341+0.0251567j -0.0081464-0.00916171j 0.00103898+0.0525349j -0.0221854-0.0448065j 0.0160636-0.0208921j 0.0263195-0.00909924j -0.00363013+0.005497j 
-0.0001867-0.00573788j -0.00522549+0.00483171j 0.00783927+0.0116545j 0.0110493-0.00755799j -0.0145775+0.0124625j -0.00609332-0.00488034j -0.0112111+0.0064099j 0.00264127-0.0127733j -0.0046661+0.00486779j -0.00170421-0.00235201j 0.00514225-0.004737j 0.00184256-0.0121634j 0.00175222-0.00155776j 0.0125246+0.00785916j -0.00896441-0.00256603j -0.00386444-0.00761492j -0.00408283-0.00495428j 0.00278287-0.00561122j -0.0055932-0.00124859j 0.0114983+0.000874837j 0.00660003-0.00106476j 0.00982317+0.00728896j -0.0146346-0.00228j 0.0120729-0.00323503j -0.0232802+0.000263187j 0.0163976+0.00129324j 0.000776775+0.00767642j 0.00316716-0.0118954j 0.011708-0.0146089j 0.0151999-0.00700656j 0.013958+9.37315e-05j -0.00457514+0.000426623j 0.00792291-0.00743148j 0.00730725-0.007485j 0.00391956-0.00765959j 0.00985263+0.01947j -0.00593751-0.00756512j 0.00472066-0.00574578j -0.00079251+0.000697405j 0.0139653+0.00249387j 0.00410596-0.00581456j -0.00502321-0.000358405j -0.00883935-0.00348561j -0.0098048+0.0179637j -0.014858+0.00568643j -0.00701571-0.0209976j 0.0250113-0.00533465j -0.0301475-0.00404819j 0.0106323-0.00635361j 0.00254316-0.00911194j -0.0196838-0.0105261j 0.00738273+0.00453051j 0.00121852-0.0177348j 0.00641878-0.00249189j -0.0121407-0.0133688j 0.00239679-0.0242822j 0.00446187-0.000799836j -0.00866592+0.00758936j 0.000553575+0.00538581j 0.0109889+0.0172569j -0.00679956-0.00417019j 0.00206106+0.00219025j 0.0145419-0.000334108j -0.00697821-0.000709274j -0.00266306+0.000806012j 0.0123367-0.00384122j 0.0165068-0.0109036j -0.000320179+0.00844506j -0.0118292+0.000863498j 0.00167036-0.00341799j 0.00727953-0.0220454j -0.0162883+0.0105984j 0.00568509-0.00433021j 0.00971709+0.00131581j -0.00846934+0.0166579j 0.0116766-0.00740533j 0.00650171-0.0107909j 0.0057062-0.0110863j 0.00182142-0.00690879j -0.0107583+0.0210211j 0.00744063+0.00987719j -0.000910617+0.0038726j -0.00588779-0.00682417j 0.00814021-0.0157715j 0.0067984-0.00969909j -0.00178888+0.0112274j -0.0396078+0.0180209j -0.00291133-0.0202348j 0.0139307+0.0139252j 0.012695+0.0194118j -0.00763816-0.0115302j 0.0171661-0.0168729j -0.0263121-0.0254405j -0.0417556-0.0284242j 0.0422004+0.0180966j -0.000374618+0.021006j 0.0146268+0.0142314j 0.0128436-0.0275807j 0.00307339+0.00497029j 0.0181568-0.0312819j -0.0253159-0.00677764j -0.0116377-0.0346357j -0.0255877+0.0428764j -0.0221781-0.00977137j -0.000267968-0.00299754j -0.00360204+0.0322927j -0.029506+0.00996756j -0.00130816-0.0301811j -0.00565262-0.034857j -0.00497802-0.00213316j -0.0145236-0.0260999j -0.00151513-0.00721467j 0.00910688+0.0194548j 0.0150521-0.0177741j 
0.00831917+0.000615442j -0.00716246+0.00388934j 0.00864837+0.00238306j 0.000459873+0.0042531j 0.00173191-0.000416318j 0.00684265+0.00456788j 0.00349236+0.000982736j -0.00604573+0.0188801j -0.00512202+0.00102602j 0.000603845-0.00914186j -0.00897142+0.00519387j 0.00931363+0.0123505j -0.00420403+0.00694454j 0.00113485+0.00732011j -0.00267333+0.00420545j -0.00443519+0.000159905j -0.00535735-0.00146716j 0.00793756+0.000234079j 0.00252743-0.00075758j -0.00377759-0.000192816j 0.01098+0.00232146j 0.00809228-0.00438251j -0.00529335+0.00879698j 0.00878775-0.00119818j 0.0128748-2.80401e-05j 0.00664435-0.00529022j 0.0139126-0.0068746j 0.00460529-0.00023429j 0.028544-0.0123074j 0.000621311-0.00478833j -0.00283105-0.000562213j -0.00163096-0.0021562j 0.00241016+0.000455339j 0.00106642-0.000959723j 0.0146855-0.0059186j -0.00937429+0.00615453j 0.00962675-0.0101796j 0.00224321-0.000907955j 0.00301826-0.00341096j 0.000892418-0.00813464j 0.0047898+0.00434545j -0.00624732+0.0037155j 0.00702445+0.00821357j 0.00409027+0.010052j 0.0158139-0.00595423j 0.0139356+0.00456842j -0.0103219+0.00447575j -0.00899499-0.0103383j 0.00488925+0.0115102j -0.0043069-0.00155888j -0.0068237+0.0107063j -0.00874124+0.00295777j 0.00560564-6.27318e-05j -0.00189966-0.00451809j -0.0062063-0.00256943j 0.00457976-0.00071282j 0.0073992+0.00287057j 0.0275245-0.00254178j -0.0034002-0.00460843j 0.0232677+3.37259e-05j 0.0126959-0.000410047j -0.000366979+0.00755479j -0.0100224+0.0132883j -0.00895206-0.00281766j 0.00308001+0.00707947j 0.00413772-0.00755307j 0.00884624+0.00545413j -0.00394682-0.00231065j -0.00199383+0.00528855j -0.00972306+0.00630692j -0.0108295+0.00777539j -0.00493689+0.000466726j 0.00710938+0.00390149j 0.010669+0.0054581j 0.0157654+0.00615159j 0.0131603-0.00289598j -0.000519648+0.00632095j 0.00917332-0.00160051j -0.00196619-0.000384822j -0.0194904+0.0198111j -0.0126768-0.00095828j -0.00159569-0.00630747j 0.00607301-0.00906571j 0.0115435+0.00644983j 0.00244973+0.0113722j 0.00660384-0.0057377j 0.00707539-0.0114158j -0.0108671-0.000299864j -8.82888e-05+0.0103175j -0.0179808-0.0081931j -0.00511677-0.0163644j 0.0210357+0.0138676j 0.00250448+0.00584122j -0.020013-0.0234495j 0.0174978+0.000202845j -0.0216197+0.0219282j 0.008606-0.00583008j 0.0111146+0.00699882j -0.000346862+0.0179617j -0.0181797-0.0206432j -0.0438347+0.0327367j 0.0115857-0.0173565j 0.000700244-0.00202906j 0.0948078-0.0348145j -0.011556+0.00677595j -0.0165799-0.0304755j 0.00736931-0.0155825j -0.0298042-0.00667783j 0.00841466+0.0320348j 0.037596+0.12054j 0.00701938-0.00993192j 0.00647513+0.0463114j 0.0228727-0.0401916j -0.0585383-0.0085548j 
