0.973809-0j 0.207121-0.00877224j -0.0592033-0.0140982j -0.011497-0.0265813j 0.0107622+0.0437054j 0.0457226-0.024691j 0.0446729+0.0124478j -0.0285514+0.0217132j 0.0257838+0.0393725j 0.00629917-0.00894005j -0.0117831+0.014184j -0.0146404+0.0132212j 0.000183783+0.0250086j -0.00367264+0.0157151j -0.00696063-0.00480161j -0.0349284-0.00835599j -0.009829+0.0246677j -0.0121936+0.00711426j 0.0285982-0.00297729j -0.0153201+0.0137392j -0.0112395-0.01907j -0.00328783-0.00179806j -0.0197259-0.025528j -0.0151768+0.0248311j 0.00772095+0.00505621j 0.0046513-0.00201756j 0.00761433+0.00234532j 0.00245259-0.00327255j -0.00871961+0.00621431j 0.0159363-0.00606209j 0.00467703+0.00349896j -0.0164766+0.0158483j 0.00334794-0.000853765j -0.00210158+0.00849069j 0.00124678+0.0143736j -0.00398755+0.00722837j -0.00236557+0.00760508j 0.00555376+0.00119177j 0.023095-0.0060249j 0.0151854+0.01369j 0.0118874-0.0170931j 0.00421696+0.00734521j 0.0020009+2.77114e-07j -0.0104273-0.00544788j 0.0117738+0.00677465j -0.00923906-0.00511075j -0.0059899+0.0113837j 0.0114007+0.00377918j -0.00789716-0.0149632j -0.0136464+0.00637234j -0.00198223-0.014228j 0.00421537-0.00238106j -0.0123289-0.00789788j 0.00511249+0.00859772j 0.000622708-0.0105947j 0.00517522+0.00740673j 0.0151089-0.0209229j -0.00340066+0.00873944j -0.0109322-0.00437913j -0.00073703+0.00352884j 0.00145445-0.00435869j 0.00155761+0.00181888j -0.000290313+0.00290511j -0.00316625-0.00790537j -0.000502062+0.000823767j -0.00211659-0.00439371j 0.00817216-0.00200654j -0.000558626-4.71706e-05j -0.00149926+0.0011694j 0.00346463+0.00333836j -0.00513491+0.00353875j -0.00156462-0.000618013j -0.0151962+0.00227174j -0.00699065+0.00838003j -0.00357529+0.00256912j 0.00977094-0.0039351j 0.00998183-0.00518344j 0.00353319-0.00843181j 0.00796435-0.0042386j -0.003297+0.000307324j -0.00768979+0.00587255j -0.00160324+0.00700586j 0.00287888+0.00819376j -0.00711826+0.00206453j 0.00205363-0.00304937j -0.000937616+0.0114904j -0.00239641-0.00155221j 0.000982617+0.00413408j 0.000866858+0.00418289j -0.00542513-0.000431135j -0.0148457-0.0117852j -0.00427452+0.00308805j 0.00362889+0.00249915j 0.00207899-0.00208191j 0.00987836-0.0107252j 0.00114451-0.00254616j 0.0128578+0.00179511j -0.00476353-0.00386606j -0.0151345-0.00634369j -0.0129912-0.00349959j -0.00396839-0.00215692j -0.00178236-0.000792178j -0.00226397+0.00120335j 0.00464352-0.00895931j -0.00250293-0.00570055j 0.00354957-0.00226966j -0.00171603+0.000438474j -0.000933211+0.00230215j 0.00364221-0.00599347j -0.000993858+0.013887j -0.000846345-0.00426358j -0.000556296+0.00220515j 0.00238398-0.0118293j 0.00199815+0.0102189j -0.00661379-0.00233782j -0.00433321+0.000358489j 0.00177728-0.0113351j -0.000905631+0.00754594j -0.00605218-0.00686752j 0.00438986-0.0064034j -0.000582751+0.00714311j 0.000179833-0.00056893j -0.00393021-0.000940023j 0.000835338+0.00480224j 0.0175833-0.00648542j 0.00257788+0.00609717j -0.00493403+0.000645852j -0.00774392+0.0114388j 0.0097435-0.0147151j -0.00544604-0.00655258j 0.00844305+0.00496016j -0.00473484+0.0100562j -0.0033027-0.000187749j 0.00244379-0.0056834j -0.0116812+0.000546053j -0.000597647+0.0148056j 
0.207121+0.00877224j -0.0237486-3.46945e-17j 0.0183308+0.000352702j -0.132803+0.0235745j -0.0695238+0.0560317j 0.0562963+0.101746j 0.0116623-0.117306j -0.0594227-0.000557504j -0.0305255-0.0916372j -0.0629092-0.0366086j -0.0430125+0.0312348j 0.0127704-0.00624007j -9.61451e-05-0.0093782j 0.0159004+0.0403562j 0.0159714-0.00563638j -0.00410374-0.0172097j -0.0149331-0.0128249j 0.000340508-0.0235076j 0.00695503-0.0116519j -0.00933272+0.0379443j 0.00308828-0.0247087j 0.00928241-0.0317051j -0.000670472+0.00500214j 0.0147979-0.0642205j 0.000205169-0.0256087j -0.016664+0.021992j -0.000550497-0.0135038j -0.0198977-0.0153053j 0.00583726-0.0168462j 0.01717-0.015711j -0.00329404+0.00396008j 0.00359509+0.0175348j -0.0206381-0.00782675j -0.00554957-0.00559166j -0.00595805-0.0141282j 0.00514416-0.0107667j 0.00838889-0.00838972j -0.00340627-0.00261095j 0.00697017-0.00144518j -0.00615764+0.00557741j 0.000517433-0.0114599j -0.00517374+0.00344005j 0.0114735-0.00745481j 0.00237293-0.0250857j -0.00530629+0.0124091j 0.00101201+0.00324982j 0.00330043+0.0205057j 0.0210018-0.00694669j 0.0131806+0.0015152j -0.00814266+0.013405j 0.000810331+0.00793519j -0.0058555+0.00332215j 0.0152034-0.00944507j 0.0157203+0.00598796j -0.0082713+0.00753096j 0.0172606-0.0172792j 0.00691378+0.0203067j -0.00313299-0.0287249j 0.035621-0.0153863j 0.0107855+0.00227622j -0.00819715+0.00541957j -0.00675836-0.0096431j 0.0238634-0.00766634j 0.00454932+0.00103977j -0.00152765-0.00533776j 0.00618172+0.00516828j -0.00653195-0.00369764j 0.0182224+0.0023895j -0.00159362-0.00705118j -0.00838376-0.00421337j -0.00142615-0.00681682j -0.0128361-0.00487912j 0.00506798+0.00759714j 0.0113677-0.0108966j -0.00494464+0.0116966j 0.00521217-0.00991686j 0.00102757+0.00509234j -0.00547056-0.00181339j 0.00274336-0.00537157j 0.0054137+0.0119364j 0.0014314+0.00296584j -0.00987887-0.00750102j -0.00482743-0.00227391j 0.00132823+0.00526872j 0.00741343-0.000763546j 0.00555982-0.00176977j 0.00423838-0.000880075j -0.00705593-0.0084763j -0.00518177+0.00091303j -0.00558229+0.00373163j 0.0041704-0.00137966j -0.0041072-0.000764928j 0.00260995-0.004376j 0.00332759-0.000282614j 0.011306-0.007234j -0.00798493-0.00489224j 0.00122376-0.0101076j 0.00680235-0.0176393j 0.00426882-0.00793367j 0.00143722+0.00187916j -0.0143124+0.0103268j 0.00508745-0.00267477j -0.000898761+0.0059717j 0.00849736-0.0163208j -0.00396867-0.00724844j -0.00104928-0.00499858j 0.00592696-0.000218555j 0.00100526-0.000213271j 0.00516312-0.00964826j -0.00148073-0.00884492j 0.00386957+0.000202971j 0.0214428+0.00107684j 0.0101391+0.00107301j 0.00345433-0.00950598j 0.00243398-0.0136082j 0.00505682-0.000130127j 0.00479+0.00846324j 0.0171266-0.0104274j -0.00724364+0.00771384j -0.00111902+0.00280783j 0.00783388+0.000390922j 0.0218197-0.0147543j -0.0143755+0.0136894j 0.00841403-0.00451129j -0.0166357+0.000243851j -0.0286932-0.0110812j 0.0102415-0.00032132j -0.00516009-0.0386768j 0.00198201+0.0108811j 0.0255482-0.0227215j -0.00225003-0.0141922j 0.00936403-0.00879703j -0.00939973-0.000310173j 0.0173216-0.000114053j 0.0297128-0.00174911j -0.0347107-0.0495707j 
-0.0592033+0.0140982j 0.0183308-0.000352702j 0.0159764+3.46945e-17j 0.0723845-0.0199107j -0.0537004-0.0133983j -0.00351331-0.0952152j -0.0139919-0.0160889j -0.0334062+0.0469705j -0.0353029-0.035723j 0.043253+0.0091972j -0.0110603-0.0284856j -0.0167782-0.0285284j 0.00559485-0.00944317j -0.000380282+0.032659j -0.00108543-0.00046987j 0.00383426+0.0502668j 0.00103813-0.068118j 0.00466311+0.00691598j -0.00250721-0.0223053j -0.00659545+0.0372602j -0.000283148-0.0665086j -0.00353998+0.0488167j -0.00793371-0.0131819j -0.00535598-0.0273649j -0.00391834+0.0217718j 0.00377468+0.00257525j -0.00319252+0.0197386j 0.0136408-0.00372434j 0.00372214-0.0062058j 0.0113301+0.0113936j 0.00555867+0.00237043j 0.00615186-0.00948871j -0.00893045+0.00983621j -0.00921784+0.00839034j 0.00480055-0.00875546j 0.00866206-0.00286573j -0.00122843-0.0118152j -0.00997773-0.0174491j -0.000516334-0.00741829j 0.00142522-0.0210955j -0.00580264+0.0139804j -0.000443874-0.0196564j 0.0110743-0.003633j 0.0046702-0.00131113j 0.0157934+0.00703469j -0.0099041-0.00517956j -0.0189443+0.0186942j -0.0197134+0.00158767j -0.000833769-0.0177815j 0.000220417+0.0166893j -0.000348313-0.00336165j 0.0263399-0.00664711j -0.0172381+0.00522504j 0.00137371-0.0131063j -0.0243444+0.0116685j -0.00475687+0.0231687j 0.00437772+0.0101522j -0.0103595+0.00724238j 0.0102161-0.00659548j -0.0114275-0.00193319j 0.0125233-0.00151202j -0.00590371+0.00218259j -0.00280497+0.00397913j 0.00725025-0.00632203j 0.000638928-0.00369854j 0.00333325-0.00605127j 0.00380608-0.00297934j -0.00142069+0.00235114j 0.00493569+0.0071342j 0.00607039+0.00116674j -0.00233568-0.00922114j -0.00393879-0.000111623j 0.00155837-0.00747031j 0.00788708-0.00460848j 0.00866529-0.0144661j -0.004429-0.00765446j 0.000302239+0.00604815j 0.00811639+0.0042449j -0.0052993+0.00436874j -0.0022055-0.00696497j -0.00156573-0.000137091j -0.00149911-0.00161394j 0.00672478-0.00212431j 0.000977825+0.00632555j 0.00720576-0.00304959j -0.000889833-0.00753179j -0.00763375-0.00755512j -0.00774602-0.00345741j 0.000153404-0.00706677j -0.00698473-0.00160899j -0.00650158+0.0151602j -0.000870782-0.0125555j 0.0105803-0.000872867j 0.0135785+0.00363497j -0.00893478+0.00819829j 0.00786051+0.00825995j -0.0026333+0.00225177j 0.00487638+0.00241541j 0.00314216-0.000722225j -0.00225183-0.00134579j -0.00881518+0.0068756j -0.00907341+0.00271064j 0.00668759+0.00411321j 0.00252811-0.00987604j 0.00937929-0.0185182j 0.0101769-4.89534e-05j -0.00395812-0.00362571j -0.00934511-0.00377354j -0.0161816+0.00509564j -0.00508391+0.011736j 0.00108163+0.00485667j -0.0052643-0.00151293j -0.00791322+7.56234e-05j 0.00540736-0.00455074j -0.00712382+0.00911614j 0.00253866-0.00815529j 0.00750555-0.0146748j -0.00793087-0.0145666j -0.0157239+0.00427818j 0.00334932-0.00543555j 0.00879972+0.00896095j -0.0235022+0.0194158j -0.0114201+0.000481461j 0.00901884+0.00259737j -0.00121418+0.00361142j -0.00381839+0.000257841j -0.00768683-0.00424695j 0.00524551+0.00589361j 0.0056726+0.0169769j -0.00529817-0.00584621j -0.0113534+0.00683101j -0.0113961-0.00484726j -0.0113366-0.00603597j -0.000599245-0.00301212j -0.016686-0.0148219j -0.00282685+0.0105337j 
-0.011497+0.0265813j -0.132803-0.0235745j 0.0723845+0.0199107j -0.284228-9.71445e-17j -0.20202+0.0925477j 0.122396+0.182069j 0.0285224-0.272845j -0.145406-0.013963j -0.0524776-0.222942j -0.0330934-0.0103646j -0.0671174-0.0264823j 0.0702945+0.0585451j -0.0358947+0.032462j 0.105306+0.00709261j 0.0802444+0.0408987j 0.00622149-0.00554842j -0.00506427-0.0138891j 0.00464413+0.0392347j 0.0515117+0.022007j -0.00381216-0.0020241j 0.0310179-0.0395438j 0.0161105-0.105973j -0.0350205+0.0277598j -0.00323896-0.0947602j -0.0571713+0.0541141j -0.11322+0.000527714j -0.00387085-0.0602566j -0.0254754-0.00915673j -0.0548003-0.00555142j 0.00471018-0.00187806j -0.00940027+0.0133227j 0.0175445+0.0114302j -0.0237694+0.000820061j -0.0215981-0.00966775j -0.00237689+0.028316j 0.0042341-0.0356105j -0.00503284+0.0174823j 0.00508848-0.0022008j 0.00593744+0.00213758j -0.00918124-0.00723803j 0.00487068+0.00443802j -0.0160364-0.0215645j -0.0106049-0.0148853j -0.00908926+0.00922974j -0.0323954+0.00235822j 0.0205169+0.0286383j 0.0165748-0.00191077j 0.0499586+0.00502995j 0.0447773+0.02241j 0.0162649+0.0370904j 0.0201254-0.027929j 0.00965257+0.0189117j -0.00452859+0.013055j -0.00837654-0.0325147j -0.0332421-0.00918201j 0.00430129-0.0366479j 0.0261145-0.0115382j -0.00149301-0.0492136j 0.0319271-0.0530232j -0.0103783+0.00341182j -0.019983+0.00886216j 0.00389446-0.0311721j 0.0443718+0.0145228j 0.0377598-0.0155526j -0.00482449-0.00927646j 0.00470419+0.0454342j -0.00344136+0.0174452j 0.0303226-0.00832539j -0.0187998+0.0119915j -0.0290876+0.000716647j -0.00992437-0.009461j -0.00508778+0.000605419j 0.018046+0.0139313j 0.00114461-0.0141823j 0.0174594+0.0243211j -0.000875204-0.0225403j 0.00495414+0.0128505j -0.00199907-0.00642102j 0.0227016-0.00318348j 0.00804089+0.0275467j 0.0124921-0.0229026j -0.00398949+0.0321439j -0.0201889-0.00382981j 0.00866414+3.37827e-06j -0.0122855-0.00592427j -0.00418202-0.00475853j 0.00859121+0.00598034j -0.0199854-0.011672j 0.00326364+0.00753421j 0.00152983-0.00297335j 0.00370934+0.00367376j -0.00510134-0.00285836j 0.00517528-0.00205188j 0.00271321+0.00231886j 0.0127765+0.0079578j 0.00281588+0.0140563j 0.00564333-0.0283909j -0.00405387+0.00172779j -0.00280798-0.0056293j 0.0124114+0.0129191j 0.00615421-0.000179536j -0.0032643+0.00351355j -0.000349363+0.00842469j 0.0216159+0.00180134j -0.00277411-0.011355j 0.00569062-0.00572051j 0.0080134+0.00465001j 0.00200871+0.0106839j 0.0162148-0.0070688j 0.0124469-0.0134678j 0.00499762-0.00179686j 0.0308155+0.0119361j 0.0314925-0.00444533j 0.00209917-0.0131698j -0.0365733+0.0130732j 0.00311998+0.0129278j 0.0124616+0.0212332j 0.00184508+0.0100191j 0.0133416+0.0375237j 0.0199655-0.00265013j 0.0245778-0.000164979j 0.0127415-0.0246396j 0.00491151+0.0378334j 0.0270322+0.0166889j -0.0286023-0.0172312j -0.0735913-0.0141313j 0.0136851-0.0276205j -0.0310925-0.0723701j -0.0107918+0.033366j 0.0307164-0.0443973j 0.0409139-0.0561364j 0.0243724-0.0272508j -0.0469561+0.0391806j 0.0695899-0.0563719j 0.0153031+0.00822171j -0.134767-0.118177j 
0.0107622-0.0437054j -0.0695238-0.0560317j -0.0537004+0.0133983j -0.20202-0.0925477j 0.108246-1.55015e-14j -0.066223+0.258675j 0.0710722+0.0208461j 0.250644-0.286625j 0.287671+0.228908j -0.0483644-0.0685811j -0.0375511-0.041003j 0.0835076-0.00227582j -0.0370351-0.022351j 0.00423484+0.00710444j -0.00131865-0.051226j 0.000817525+0.0226122j 0.00365605+0.0459151j -0.0110824+0.0442459j -0.0395408+0.023478j 0.0252463+0.0332263j -9.51205e-05-0.0434111j 0.00365399-0.0657401j 0.083811-0.0333241j 0.0547511+0.0585437j 0.0478803+0.0144967j -0.0721632+0.00958871j -0.0336506-0.00714529j -0.0143429+0.0203295j 0.0216683-0.0104872j -0.00646951-0.0257657j -0.00420096+0.00254825j -0.0338973+0.00370439j 0.0126729+0.00141706j 0.0101585-0.0286915j 0.0251829+0.0337398j 0.0301875-0.00580141j -0.00478196-0.0441632j -0.0267499-0.00429111j -0.00376753-0.010598j -0.00288192+0.000314642j 0.00210854-0.0137782j -0.0305-0.00347899j -0.0068833+4.31449e-05j -0.0124763+0.00747548j -0.0112485-0.04043j -0.00143312+0.00857592j 0.0244138+0.025078j -0.0101751-0.0178845j 0.00233982-0.0378745j 9.87932e-05+0.000197597j -0.011955+0.00312027j -0.0169372+0.0254115j 0.0410652-0.0367025j -0.00410402+0.0305092j 0.0285862-0.022498j -0.00819136-0.0110854j 0.00690533-0.0248663j 0.00431714-0.038964j 0.0152162+0.0539239j -0.00161836+0.0216399j -0.0185267-0.000116874j 0.00370006-0.0115619j 0.0130719+0.0149583j -0.00743085-0.00882157j -0.0152886-0.00489722j 0.0206532+0.0182335j -0.0193037+0.0156237j -0.00154559+0.0406717j -0.0214638-0.0102923j 0.00321974-0.0068494j 0.0191459-0.00322949j -0.0095524-0.00246618j 0.00666435+0.0386634j 0.0147285+0.0109659j -0.0175033+0.0129573j 0.00454665+0.00575001j -0.00762361-0.00932634j -0.00116344+0.00824352j 0.00150473+0.00473983j -0.00863282-0.0038342j 0.00636522+0.00632762j 0.0116154+0.0111927j -0.00587054+0.00652405j 0.0041323-0.0171074j 0.00726601-0.00319639j 0.00661926-0.00247661j 0.0126365-0.0146024j 0.0116034-6.70996e-05j 0.00709813-0.000657258j -0.00850258+0.0120477j 0.00782983-0.00395271j 0.00250774+0.00213394j -0.0148191-0.0139727j 0.00295861+0.00127573j 0.0126299-0.00289039j 0.0100981-0.00773697j -0.0203229-0.00482006j -0.00863256-0.000882327j -0.0205757-0.00572219j 0.00490012+0.00919431j 0.0164283-0.0179627j -0.00322011-0.00401404j 0.00610799-0.00138144j -0.0116768-0.0164769j 0.0126385+0.000605026j 0.000109395-0.000609434j 0.00715124-0.00287795j 0.00633068+0.0180108j -0.0128974+0.0125642j -0.000174054-0.00532616j 0.0155141+0.00946259j 0.0184149-0.0151634j 0.015973-0.0231119j -0.0166493+0.0146205j 0.0192053-0.0153798j -0.00730042+0.0218664j 0.0148555+0.0070129j 0.0121889+0.000348232j 0.0211695+0.00331741j -0.00808398-0.0163509j 0.00525876-0.0137495j 0.0235669-0.0209877j -0.0120644-0.00554794j -0.0379195+0.00413013j 0.0112592-0.0193992j 0.0134339-0.029059j 0.042859+0.0175236j -0.00772079-0.01088j -0.00434802-0.0540034j 0.0580018-0.0176829j 0.030808-0.0453617j 0.00611524+0.0306495j 0.0650597-0.0148583j 0.0204988-0.0152186j 0.0794132+0.0710579j 0.0144438-0.0298088j 
0.0457226+0.024691j 0.0562963-0.101746j -0.00351331+0.0952152j 0.122396-0.182069j -0.066223-0.258675j -0.14456-5.93969e-15j 0.260321+0.123249j -0.245089-0.116608j 0.200435-0.285872j 0.0544016-0.0720589j -0.045087-0.125395j 0.0680069-0.0464876j 0.0543325+0.00645184j -0.0130133-0.0485728j 0.0323643-0.0564968j -0.00176044-0.00434722j -0.0355655-0.0036892j 0.0219727-0.00487973j 0.0219533-0.033607j -0.0397233-0.00597757j -0.0145182-0.0149502j -0.0272219-0.0260295j -0.0140457+0.072439j -0.0425199-0.0464633j 0.0253758-0.0293998j 0.0407537-0.00589083j -0.00918751+0.0129739j 0.00463288-0.020545j -0.00585386-0.0127138j 0.0109384+0.0123786j -0.0295322+0.00496005j 0.00790924-0.00246655j 0.0002974+0.0055456j 0.0135207+0.00352718j 0.00613897-0.00992729j 0.0306718-0.00440998j 0.015709+0.00200162j 0.00936158-0.00614714j -0.0108962+0.0166915j 0.00934787-0.00266113j 0.000283111-0.0100843j 0.00755381+0.00920678j 0.0543801-0.0231423j -0.00283168+0.004426j -0.0335173+0.00657035j 0.00925493+0.000103693j 0.00316032+0.0226719j 0.0237687+0.0168899j 0.00393593+0.0109769j -0.00400371-0.000623094j -0.00498044-0.0286612j -0.00320803+0.01429j -0.0409011-0.00242061j -0.0236582-0.00702573j 0.00175183+0.0377915j -0.0101107+0.0170231j -0.01854+0.021271j 0.0242499-0.0385246j -0.00972403-0.0282154j -0.000129502-0.00409638j 0.00227379-0.00114983j -0.00528443+0.013054j -0.00731438+0.00978949j -0.00165502+0.0196633j -0.00601912+0.0107322j -0.0156863-0.00348392j 0.0113248-0.00224797j -0.01008+0.00958395j 0.00542014-0.0125533j 0.0148737-0.00927443j -0.0055474-0.0135036j 0.00124705-0.00924028j 0.00346249-0.00083563j 0.00503473-0.0156306j -0.0118347+0.00695901j 0.00935042+0.000448644j -0.0111365+0.0084156j 0.0103698+0.01085j -0.0106633+0.00551072j 0.00172461+0.020827j -0.000948245+0.00358976j 0.00218363+0.00568365j 0.0128189+0.000755369j -0.0012671+0.0117248j 0.00207267+0.00307045j 0.0101769-0.00710006j 0.00125038+0.0214085j -0.00389534-0.0218498j -0.00141594+0.00475899j 0.0117198+0.00481563j -0.00571588-0.00694143j -0.00284387-0.00445195j -0.0157051+0.0109977j 0.0040541-4.12756e-05j 0.00282683+0.00181642j -0.00844097-0.0233561j -0.0224857-0.000608021j 0.00526192-0.00164648j 0.00468256+0.00302222j -0.00904-0.0147115j -0.015829+0.0138322j -0.0134516+0.00178421j -0.00268072+0.00270101j 0.00587918-0.0105606j -0.00597072-0.00489149j 0.00358703+0.0122525j -0.00816053+0.0127976j -0.00906456+0.00439787j 0.00760072-0.0072402j 0.00727429+0.00767868j -0.0119527+0.00348145j -0.00714683+0.00395959j 0.00944744-0.000788248j 0.0115367+0.0191605j -0.0076748+0.00842553j -0.0056332+0.00198143j -0.0136956+0.0178224j -0.00250195-0.00825417j -0.0139546+0.0147796j -0.0012759-0.00200592j 0.000193786-0.00482199j 0.00045415+0.0122851j 0.0154889-0.0217883j -2.76516e-05-0.00219459j -0.00300011+1.53975e-05j -0.00465555+0.0138077j -0.0011871-0.0325171j 0.0289027-0.0205118j 0.0192319+0.00816655j 0.0034001-0.00299361j -0.0116225+0.0123308j 0.00667807-0.0405031j -0.0198347+0.00603751j -0.016663-0.00247437j -0.0217176-0.00437049j 0.035839-0.032792j 
0.0446729-0.0124478j 0.0116623+0.117306j -0.0139919+0.0160889j 0.0285224+0.272845j 0.0710722-0.0208461j 0.260321-0.123249j -0.189184-3.12667e-14j -0.146321-0.338447j 0.297955-0.105444j 0.00795269+0.160043j 0.0741975+0.0244593j -0.0731783+0.0393953j 0.0309725+0.00095594j -0.0202196+0.012802j 0.0125671-0.00530872j -0.00192258-0.00968817j -0.026063+0.00669802j -0.0143716-0.0339761j -0.019462-0.0509941j -0.0158834+0.0504217j 0.0163001+0.0205284j -5.08138e-05+0.0384872j 0.0472935-0.00356053j 0.00330713+0.0155767j -0.0226813+0.0160724j -0.0159099+0.00941284j 0.00672547+0.0137689j -0.00179773+0.0143797j 0.0171646-0.000923702j -0.00658586-0.00094327j 0.0278726-0.00592027j 0.0145602-0.00726189j 0.0171938-0.000807304j -0.0314309+0.018487j 0.00457854-0.00234547j -0.0246748+0.00278713j -0.0193688+0.0116334j 0.00543509-0.0170631j -0.0061792-0.0173323j -0.00174512+0.00798576j 0.00697958+0.0222082j -0.00288276-0.0056251j 0.0394467+0.0144799j -0.0166492-0.020931j -0.028936+0.00293434j 0.0203035-0.00204034j 0.0121027+0.0107764j 0.0144992-0.0328703j -0.0245663-0.0091758j -0.0232774-0.00749409j -0.00138788-0.0170005j -0.0309584+0.00303448j -0.00766866-0.010744j -0.00363136-0.0262669j 0.00696419+0.00126945j -0.00376816+0.0192167j -0.00623342+0.029066j -0.00854242+0.00981915j -0.00269136+0.0133701j -0.000862884-0.00648927j 0.00352477+0.0070788j 0.00732894-0.0105697j -0.00308035-0.0166471j -0.00332476-0.000124096j 0.00918574-0.00404796j 0.00627791-0.0179381j -0.00609759+0.00557847j -0.00166506-0.00622339j 0.00865652+0.0271758j 0.00258198-0.0047463j 0.00970814-0.00846518j 0.00268724+0.0150205j 0.000992033-0.00225884j -0.00516412+0.00234136j 0.00769578+0.00635226j -0.024576-0.00639595j -0.00167666+0.00816999j -0.00477783-0.00587052j 0.0161198-0.00506026j 0.000982711-0.0120442j -0.00125182-0.00520726j -0.00915285+0.00436733j -0.00654506-0.00229084j -0.00420489-0.00521805j -0.00525875+0.00223024j -0.0151086-0.00447324j -0.00762965+0.0153254j 0.0128789+7.23684e-06j 0.0137121+0.00528675j 0.0121085-0.00197201j 0.00242776+0.00499992j 0.00770739-0.00715807j -0.0118375+0.000328074j 0.0183658+0.00719062j 0.0010392+0.00513747j 0.0021832+0.00346374j 0.000748074-0.0109591j -0.000587834-0.0206597j -0.00108187+0.0187458j 0.00121369-0.0210001j -0.0137219+0.00327275j -0.000171921-0.0235395j -0.00509577-0.00992243j 0.00396402-0.0175985j -0.00197494-0.00438824j -0.00620817+0.00786968j 0.0129633+0.0141021j 0.0135813-0.00533691j -0.0020555-0.00854425j -0.0057872-0.00401049j 0.0199794+0.0248112j 0.000846593+0.00259876j -0.0016004-0.00859312j -0.000485104+0.00227613j -0.00676305-0.0110621j -0.00602317-0.0132292j -0.00379717-0.0025643j 0.003727+0.00336907j -0.00400967+0.0195892j -0.0132442+0.0188772j -0.0116941+0.00547707j -0.0116816+0.00352064j -0.0181806-0.0127603j -0.00804281-0.00408718j -0.00774056+0.0112308j -0.0122388+0.0183775j -0.00857821+0.00933393j -0.00330429+0.00808778j -0.0240656+0.0140576j 0.00653141-0.0030703j -0.00778948+0.0189503j -0.00133902-0.00178882j 0.0216277-0.0177783j -9.16689e-05+0.0112278j 0.0197026-0.0318102j -0.0028354+0.0205901j 
