-0.0014245+0.143186j -0.035277-0.0419707j 0.0438611-0.0835002j 0.0425851+0.0170228j -0.0208649+0.0618411j 0.00203868-0.00352694j 0.00330591+0.0370774j 0.0176453+0.0143074j 0.0196492-0.0484038j -0.0142175+0.00137872j 0.0274743-0.0118597j 0.0407685-0.0613151j -0.000283617+0.00205508j 0.00922644-0.0193597j -0.0369514+0.0440254j -0.0020381+0.00651903j 0.024258-0.0461733j -0.00990974-0.0468805j 0.000252952+0.0250775j 0.0158979-0.00467918j 0.0280698-0.0398893j 0.0120874+0.00932034j 0.0438668-0.0244271j -0.0181714+0.00369316j 0.00731849+0.0199291j 0.0362598-0.0407783j -0.00755387+0.016361j 0.0224767-0.0372686j -0.0591975+0.0186345j 0.00452202+0.0438296j -0.0293149+0.02308j -0.012781+0.00342236j -0.00954166+0.0257067j -0.0169434+0.0315132j 0.0143157-0.00764674j -0.012677+0.0348082j 0.00462931-0.0404239j -0.00296132+0.0259814j -0.017562+0.0130293j 0.00657646-0.0178956j 0.00900279-0.00174008j 0.00138647+0.0138812j -0.000374804+0.00973665j 0.0280285+0.00803385j 0.00989189-0.0129761j 0.00440432-0.0311187j 0.0341822+0.0284105j -0.0255511+0.0179087j -0.0185924+0.00817658j -0.0416356+0.0237067j -0.00891277+0.00659793j 0.0274298-0.00735002j -0.0168146-0.000504084j 0.00984079-0.037539j -0.0102877+0.0189832j -0.0333951+0.0414357j 0.0036909+0.00735831j 0.0178913+0.0265671j 0.0251651+0.00463825j -0.00238422+0.0155849j -0.00951554+0.0129909j 0.00530578+0.00125946j -0.0430669+0.0425377j -0.0034078-0.0253308j 0.0094395-0.0125921j 0.0273805-0.0138381j 0.0432151+0.00663953j 0.0684333-0.0562359j 0.0330846+0.00417716j 0.0256667-0.0552416j -0.0156493+0.0261139j -0.0554578+0.038121j -0.0046465+0.0141601j 0.0154902+0.0395809j -0.00905021-0.0282067j 0.0806195-0.0487091j -0.0361063+0.0247983j 0.0275737-0.00509993j -0.00396825-0.0238052j -0.0211857+0.00456605j 0.00369021-0.00144005j -0.00254429+0.0152515j 0.0160328-0.00203815j 0.0295987-0.00869015j -0.0239218+0.0483741j -0.00755921+0.0111252j -0.00483309+0.0432688j 0.0236844-0.00667533j 0.027405-0.0192909j -0.00509077-0.0183466j 0.00373413-0.00080734j 0.0184819-0.0264866j 0.035245-0.00482526j 0.0448334-0.0359881j 0.0310038-0.019929j -0.00380945+0.0295018j -0.00732297-0.0173478j 0.0036568-0.0289349j -0.0197625+0.00273285j -0.0778568+0.069748j -0.00825415-0.0322139j 0.0204697-0.00373655j -0.0270985-0.0109383j 0.00843272-0.00527674j -0.0149322+0.0186161j 0.0258967+0.00294634j 0.0411833-0.00264761j -0.0153459+0.00479028j 0.0187247+0.0370065j 0.0180218+0.0450161j 0.0178792-0.0220906j 0.00490171+0.00941607j -0.0359024+0.0666384j -0.0560997-0.0030111j -0.0540887+0.00721338j 0.033003-0.00333613j 0.0186969-0.0154661j -0.0263113+0.010105j -0.00273206+0.00754242j 0.00723854+0.0173122j -0.033672+0.0284562j -0.0307278+0.0200645j -0.0177071+0.0159752j -0.0184449+0.0305057j 0.00156416+0.000445803j 0.0466492-0.0112482j -0.00643621+0.0148654j 0.0216453-0.0134025j 0.0185842+0.00106499j 0.0146834-0.0103632j -0.00775617-0.00411987j -0.00824816-0.00912824j 0.0266646-0.0242048j -0.0124084-0.00473659j 0.0208641+0.00759383j 0.013654-0.00578628j -0.00699213-0.00445883j -0.0110253-0.0104597j 0.00777489+0.00833435j -0.0238519-0.0054536j -0.0164875-0.004386j -0.000134619+0.0326477j 0.0257054-0.0168014j -0.0502105+0.0677493j 0.0706959-0.046752j -0.00856405+0.0212534j -0.021825+0.0190334j -0.0368403+0.0513579j -0.0450682+0.0139037j 0.0353813-0.0254999j -0.011283-0.00985034j -0.0327313+0.0370097j -0.00607729-0.0138056j -0.01401+0.0159237j -0.0234909+0.0153142j -9.11068e-06+0.00501726j -0.0198766+0.000613725j 0.0141415-0.0058989j -0.0252071+0.0244017j 0.0150884-0.00450726j 0.00448996-0.019451j 0.000517563+0.0281765j -0.0258689-0.0163852j 0.000899778+0.00319111j 0.00572376-0.0201543j 0.0272177+2.94963e-06j -0.0162171+0.0134839j -0.0107896-0.0018817j 0.000126067+0.017039j 0.00332593-0.0114206j 0.000499516-0.00275384j 0.0244089+0.000811749j -0.0293441+0.0318078j -0.00376085-0.0165138j 0.0304201-0.0104851j -0.0367078+0.00667925j -0.00828415-0.0193859j -0.0214857+0.0392804j 0.0445738-0.0316167j 0.0251443-0.020374j 0.0171253-0.0117836j -0.012013-0.00524371j 0.0281393+0.00542086j 0.0149699-0.018548j 0.0222409-0.00508247j 0.00202572+0.0141802j -0.0121607+0.00771563j -0.0134041+0.00715245j 0.0346291-0.0332289j -0.0124311-0.0293965j 0.0966681-0.152198j -0.0928065+0.0150306j 0.0708554-0.0977188j -0.0842908-0.00800324j 0.204798-0.244754j -0.101759-0.0313534j 
0.0500061+0.0300031j -0.00718119+0.146067j -0.0116385-0.0719939j 0.0339864-0.0897874j -0.0119032+0.0141116j 0.000817611+0.00275091j 0.024399-0.0582253j 0.0425437-0.0539585j -0.0435434+0.0333308j -0.00105334+0.00310152j -0.00493727+0.0350226j -0.0233592-0.0228761j 0.0224627-0.018555j -0.0215555+0.0031374j 0.0295761+0.0109494j -0.0125477+0.0234759j -0.0167308-0.0102182j -0.00347393+0.015265j 0.0600306-0.0461417j 0.00514554-0.00384884j 0.00164664-0.00719583j 0.0035812-0.0198926j -0.000595022-0.0161763j -0.00659043+0.0187312j 0.0106329-0.0382095j -0.0072492-0.0454491j -0.010585-0.00327656j 0.0138045-0.0095741j -0.0105694+0.0242821j 0.021097-0.0080792j 0.02546-0.021274j 0.00536369-0.0077951j 0.0265626-0.01477j 0.054612-0.0225987j 0.0279688-0.0322056j 0.00768768+0.014058j -0.023038+0.000341024j 0.00710522-0.00433604j 0.0117193+0.0134811j -0.0012048-0.0103066j 0.00119687-0.021533j -0.00291385-0.0473885j -0.00506459-0.00647628j -0.00263693-0.030289j -0.00403056-0.012931j -0.00460161+0.00877218j 0.0361178+0.00667501j 0.00788347+0.0111497j 0.0121842+0.00100341j -0.0125385+0.0298562j 0.0410906-0.0367108j 0.0207818-0.0289047j 0.00780825+0.031066j -0.00647419-0.0218611j 0.000633715+0.00581253j 0.0191763+0.00288799j 0.0450556-0.0751703j 0.0895334-0.0696493j 0.0356712-0.000722354j 0.0456185-0.0134273j -0.00647397-0.00876816j -0.00680999-0.0124901j 0.0131839+0.020293j -0.0297153+0.0252733j 0.0175389-0.00139234j -0.0246679+0.0101383j 0.00359358-0.0252551j -0.0354583-0.00907001j 0.0321548-0.0538971j -0.050658+0.000185723j 0.0286096-0.015999j 0.0350413+0.0179659j 0.0111863-0.00358539j 0.0437141-0.0243234j -0.0423164+0.0385984j 0.0372127-0.0758679j 0.00222189+0.0374042j -0.0239098-0.0122492j -0.0118011+0.00444299j -0.0127179+0.00095144j 0.00542083-0.0191341j -0.00183811+0.0214274j 0.00153635-0.00814793j 0.0145541-0.0118353j 0.0266427+0.0158074j 0.00308141-0.00243141j 0.0251168+0.0112346j 0.0034122-0.00638671j -0.00408672-0.00701627j -0.00309825+0.00511081j -0.0102324+0.00190479j -0.0280754+0.024186j 0.0504084-0.0354533j 0.0139578-0.0140978j 0.0315963-0.00161285j 0.0592402-0.0546625j -0.0348063+0.023137j -0.0465582+0.0204883j -0.0415429+0.0377364j 0.0221283+0.0394788j -0.0266504+0.0214403j 0.032878-0.0267979j -0.0393539+0.0476683j -0.00276412+0.00374974j -0.000514858+0.0179407j 0.0131485-0.0222895j 0.00998015-0.035336j -0.00921514+0.0108014j 0.0665891-0.0636855j 0.0604982-0.0413389j -0.0296457-0.00539181j 0.023659-0.0192608j 0.0552036-0.00371964j -0.0248125+0.0712972j -0.0214434+0.0490538j 0.0106349-0.0294778j -0.000291734-0.00968933j -0.00744295+0.0134101j 0.018504-0.0127817j 0.0141665-0.0265994j 0.0141084+0.0168159j -0.000747229+0.0184655j -0.00793694+0.0159343j 0.0276589-0.0134523j 0.000214996-0.00891565j 0.0276886-0.0398345j 0.00534892+0.016007j -0.00739161-0.0190044j 0.0120632-0.0175644j 0.00393597-0.0200067j -0.00782675+0.0246009j -0.0143556+0.0205046j -0.00836694-0.00258105j 0.00845867+0.00238782j 0.0201056-0.0458206j 0.0136119-0.019265j -0.00813017+0.0180082j 0.0248833-0.00209074j -0.0163462+0.0150041j -0.0607036+0.0517699j 0.0168814-0.017357j 0.0365293-0.0188785j 0.0224434-0.0162809j 0.0567701-0.00186074j -0.0228537-0.0299936j 0.0243551+0.000600061j 0.00105398+0.00265593j 0.0433872+0.00662039j -0.00222227+0.0200143j 0.00728586-0.0162033j -0.0175053-0.00198774j 0.0303252-0.004376j -0.026288+0.0197226j 0.0145334-0.0079931j 0.0114221+0.000231689j 0.00671546-0.0101673j -0.0268312+0.0178772j 0.0128643-0.00745241j -0.00517186+0.00512515j 0.0118893-0.0137409j -0.0204863+0.01018j 0.0468986-0.0255789j -0.0327816+0.0396483j 0.00347451-0.00291406j -0.0319534+0.00518549j 0.00307209-0.0220076j 0.0183995-0.00108447j -0.0112281+0.0103234j 0.0144635-0.00934116j -0.0191208+0.009252j 0.0229941-0.0133552j 0.00333062-0.0074667j 0.0407266-0.0197432j -0.0158282+0.00733635j -0.00814211-0.0369603j -0.0107668+0.0186129j -0.00962409+0.0111038j 0.0267206+0.0170018j -0.00371738+0.00871532j -0.00373873-0.0111946j 0.00344202-0.0104712j -0.0375831+0.0391175j 0.0174295-0.00616886j -0.0055702-0.00335437j 0.0291778+0.00254975j -0.0275251+0.0179041j -0.0301715+0.0202179j -0.0326387+0.049712j 0.0298111-0.0366351j -0.0116834-0.00353085j -0.117795+0.0279601j -0.0777279+0.132369j -0.0330573-0.0262799j -0.0994872+0.149533j -0.123987-0.0249202j -0.199262+0.224037j 
-0.0499831-0.0631489j 0.0660106+0.0523931j -0.0269103+0.0112586j 0.0122828-0.0970251j -0.0307595-0.0258113j -0.0318181-0.0103303j -0.0271386-0.00825618j -0.00921692+0.0394891j -0.0241648+0.022329j -0.0245738+0.0256703j 0.0242009-0.00916231j 0.024457+0.0231703j 0.00576502-0.0211698j 0.00454428+0.0272947j -0.0076955-0.0103667j 0.00155023+0.0030847j -0.0276906+0.0100396j 0.00169475+0.0525286j 0.0243684-0.0114971j -0.0155809-0.00335232j 0.025487+0.0027585j -0.0142797-0.00813578j -0.00324231-0.0204693j -0.00210289+0.0127608j 0.000246286-0.0384776j 0.00461169-0.0344462j -0.000667157+0.0320479j 0.0232955+0.0221515j -0.0264299+0.0171715j 0.0179736+0.000906243j -0.00723122+0.0191736j 0.00472016-0.00723536j -0.00239623-0.00934835j 0.0238512-0.0287667j 0.0209412-0.0242507j -0.0166478-0.0072633j 0.00526322+0.0102855j -0.0179059-0.00914938j 0.0323767-0.00410615j 0.0113618-0.0167189j 0.00167809-0.0221766j -0.0195744+0.0130838j -0.0115375+0.0208612j -0.028677+0.000864997j 0.0355623+0.00312252j -0.00780114+0.032451j 0.0244666+0.00175382j -0.0194744+0.0083496j 0.026982-0.0198587j 0.0231716-0.000737046j 0.0233553-0.0120954j -0.00859755+0.00992776j 0.0168404+0.00259965j 0.0171162-0.000645329j 0.0191518-0.0139717j 0.0310871-0.0268893j -0.0642912+0.00528496j 0.0431512-0.018664j 0.0356794-0.0363217j -0.000453201+0.036811j -0.014766-0.0336467j -0.0221588-0.0089373j -0.00256342-0.000354742j 0.00713483+0.000517942j 0.00701163-0.00177628j -0.000764208-0.0171095j 0.0280813-0.0374349j 0.00718266+0.00799351j 0.0111562-0.00524225j 0.0119487-0.0188869j 0.0283126+0.0016608j 0.0323651+0.045801j -0.0102714+0.0115903j -0.00689494-0.000147115j -0.00374998+0.0254858j 0.0338665-0.0281352j -0.0148464+0.0302061j 0.0322259-0.0132807j -0.00779593+0.0241069j -0.0121845+0.00406131j 0.012567-0.0117564j -0.023409+0.0265587j 0.014914-0.0103642j 0.0315645-0.00880257j -0.000985071-0.00239022j -0.000722316-0.00899241j 0.00547294-0.0285568j -0.0345911-0.00279417j -0.0121927-0.00315154j 0.0106412+0.0144722j 0.0157112-0.0367802j 0.00788453+0.0307362j 0.00796594+0.0254916j 0.0195012-0.000647944j 0.038899+0.0236263j -0.0172084+0.0194509j -0.0154843-0.0248614j -0.0102554+0.00626497j -0.0169676+0.0173742j -0.0165019+0.0016091j -0.00964552+0.0147721j -0.000735085+0.0329285j -0.0138307+0.0287833j -0.0189122+0.0424421j -0.00638608+0.0130099j -0.0200402+0.0241281j 0.0311493-0.0258589j -0.0113341+0.00109398j -0.0185241-0.00513792j -0.0237102-0.0171073j -0.00154147+0.00275327j -0.0176375+0.0123688j -0.0128184+0.031575j 0.00767986+0.0149939j -0.0122923+0.0282626j -0.0115553-0.00359516j -0.0107147+0.013818j 0.00324662+0.00273847j 0.00945889-0.0140988j -0.00391808-0.00521289j -0.00323126-0.00531987j 0.00980184+0.00543239j -0.00474617+0.000420426j 0.00698501-0.00547486j -0.00519357-0.00656031j 0.0125425-0.0145637j 0.00321808+0.00506642j -0.00608303-0.0139226j 0.0115902+0.000307104j 0.00550215-0.00517737j -0.000827262+0.00805963j 0.0170123+0.00549405j 0.000647081+0.0130093j 0.011461+0.00977159j 0.00711905-0.00488233j -0.0103812+0.00641027j -0.0197568+0.021029j 0.0112468+0.018105j -0.0151229-0.0103327j 0.00860843-0.0297002j 0.0241276-0.0171866j -0.00649004-0.000862298j -0.00083714-0.0153456j 0.00752291-0.0183939j -0.000148367-0.0030046j -0.0060817+0.00219972j 0.00467312-0.0138608j -0.0153325-0.0109764j -0.00397086+0.0202562j -0.00203318+0.00654916j 0.00768255-0.00249388j -0.0368315-0.0107234j -0.00839907-0.000466216j -0.00470193+0.00153044j -0.0101025+0.0228563j 0.0120584-0.00710321j -0.00992097+0.00784397j -0.0073706+0.00411758j -0.00817075+0.00334324j -0.00771067+0.00109999j 0.00689493+0.00164175j -0.012984-0.000527409j 0.020228+0.00491738j -0.00398107-0.00240936j 0.0264202-0.0156458j -0.00900056-0.0122026j -0.0175415+0.0139003j 0.00853647+0.00469928j -0.0109415+0.00448261j 0.0280024-0.0244885j -0.00174507+0.0125916j 0.00779977-0.00266781j -0.0209927-0.0104192j -0.0152584+0.00341798j 0.00639199-0.00829886j -0.016017+0.00996685j -0.0111782+0.0050169j -0.0318456+0.00964525j -0.0385592+0.00563465j -0.00578519+0.0126679j 0.000437824+0.0118868j 0.00283996+0.0148775j 0.00832608+0.0287329j 0.0587902-0.0224305j -0.00805798+0.0354892j 0.0312559-0.033487j 0.00456226+0.0354212j 0.0155225+0.0256033j -0.0275516+0.0503956j -0.0280807-0.0654467j -0.0188695+0.000781297j -0.0491604+0.0604785j -0.0513166+0.098503j -0.000769613-0.0340167j 0.0392472-0.0145024j 0.070002+0.0810001j 
0.0531183-0.0109671j 0.00460571+0.0513372j 0.00366042-0.157035j 0.104996+0.0438424j 0.0359851-0.0625144j 0.0350377-0.0556159j -0.00804937+0.0287815j -0.0135521-0.0139749j -0.00571725-0.0310484j -0.0149438+0.0478559j 0.0638253-0.0143324j 0.00556947+0.00960033j 0.0215322-0.0344745j -0.0282402-0.0020941j -0.045594+0.0269041j -0.0273015-0.0431055j 0.00352398-0.0961191j 0.00228074+0.0295754j 0.0646-0.0759073j 0.0331572+0.00257985j -0.00600775+0.0140735j 0.0159454-0.0278373j 0.0577615-0.0367559j 0.00526563-0.0215653j 0.00200705+0.029155j 0.028817+0.000564709j -0.011416-0.021887j -0.0716664+0.0860102j -0.0450754-0.0172074j 0.00347402-0.00194765j -0.0210442+0.0296924j 0.00111528-0.00771654j -0.00946319+0.023763j 0.00221347-0.0443247j 0.00380705+0.0131815j 0.0190549-0.0284665j 0.000940386-0.0265834j 0.0100386+0.00686254j 0.0252593+0.0100241j 0.011884+0.0210322j 0.0319693-0.0272395j -0.0168162-0.0170137j -0.0100498+0.0169539j 0.00802687+0.0250638j -0.012462+0.0356247j -0.0160091+0.0139712j 0.00845476+0.00759429j -0.0268393+0.0229554j 0.00434165+0.0035804j -0.011723+0.0540401j -0.0199371+0.0252867j -0.0216942+0.0197398j 0.00676614-0.0076533j 0.00947479-0.0180395j -0.0125844+0.021368j 0.00671448+0.0219169j -0.0255999+0.0289394j -0.00822069+0.0490527j 0.0540313-0.0123809j -0.0059067-0.0156407j -0.00564354+0.0170135j 0.00870276-0.0355509j -0.0341128+0.0210325j 0.0107459+0.0086807j 0.0201711-0.0204362j 0.00556776+0.00474905j 0.0209456+0.00178886j 0.0124211-0.0254435j -0.00733591+0.0359092j 0.0434279-0.0321204j -0.0164564+0.0220045j -0.0669776+0.0660886j 0.0121559+0.00864559j -0.00776607+0.0193475j 0.0160117-0.015342j 0.0165527+0.00732886j -0.00229914+0.00557755j -0.0513574+0.061579j -0.0319672+0.0161627j -0.0158272-0.0203894j 0.00806906-0.0249433j 0.0154485+0.0152005j -0.00255506+0.0122619j -0.00865405+0.0391724j -0.0188185+0.0531479j -0.00225732+0.00850608j 0.0357712+0.0149138j 0.0285332-0.022835j 0.0143531-0.0197234j -0.00859382-0.0281346j 0.0233931-0.0221871j -0.0239658+0.0203526j -0.0178772-0.00444246j -0.0148394+0.00229223j 0.0270711-0.00393565j -0.0143641-0.000802534j 0.0174589+0.00280082j 0.00654251-0.043476j -0.0513648+0.0292367j -0.0189752+0.0290592j 0.0187185-0.0266453j -0.0556667+0.0278636j -0.0183143-0.0376258j -0.0752902-0.00106178j -0.0332028+0.0157748j -0.0751775+0.0277834j -0.00646284+0.0397778j 0.00631587-0.00577539j -0.0117921-0.0275457j 0.00947905-0.0129606j -0.0272131+0.0174225j -0.0359315+0.00863129j -0.0284839+0.00900536j 0.0475113-0.028218j 0.00579873+0.00426287j -0.00798282+0.000859397j 0.00462682-0.010258j 0.0463363-0.0364072j 0.0108633-0.00333389j -0.0343081+0.00567703j 0.0281555-0.0278433j -0.032602+0.0216891j 0.00698259+0.00777931j 0.015622-0.0109709j 0.00447759-0.00413j -0.00766278-0.00545066j -0.0180476+0.0470078j 0.00415555-0.00134059j -0.0245285+0.0163038j 0.0210246-0.00751418j -0.0023001+0.00710916j 0.0024421+0.0135659j -0.017388-0.00213148j -0.0222608+0.0324037j -0.00979451-0.0134671j -0.0135697+0.0172805j 0.00444809-0.0106649j -0.0188568+0.0374953j -0.00346325+0.00801523j 0.026646+0.00572272j 0.0463724-0.0220774j 0.00471146-0.021678j 7.72385e-06+0.0106686j 0.0591111-0.0376171j -0.0267251+0.0453753j -0.00755974+0.0210132j 0.0413924-0.0436967j 0.0102328-0.0267413j 0.0122708-0.0212479j -0.0355001+0.0277984j 0.0123377+0.0168268j 0.0122968-0.0417146j -0.0144985-0.00610134j -0.0105008+2.07639e-05j 0.00260366-0.01368j 0.0046851-0.00343973j 0.0211727-0.0141336j -0.0150414+0.0101248j -0.01356-0.0207345j 0.00144736+0.00386378j 0.00435938+0.0035045j -0.0209246+0.00550815j 0.0349743-0.00710285j -0.0111811+0.00534066j 0.0240858+0.00928497j -0.0203881-0.00343995j -0.000785476+0.00434177j -0.00725913+0.00283887j 0.00378147+0.00627203j 0.028248+0.0105146j -0.0391235+0.00208072j -0.00294443-0.0140088j 0.00982313-0.0123329j 0.00702081+0.0123566j -0.0237681+0.0161812j -0.00293078+0.0316696j -0.00488219-0.0307484j 0.0252459-0.0595057j -0.00386593+0.0169214j -0.0276902+0.0336743j 0.00477097+0.000575739j 0.00421065+0.0280451j -0.0229261-0.0123574j 0.0684263-0.0414621j -0.00668894-0.011226j -0.03723+0.0354706j 0.0310876-0.0203493j -0.0383447+0.00860092j 0.00544209-0.0198099j 0.104658-0.137022j 0.0567909-0.0483068j -0.0239335-0.061827j -0.10876+0.065413j -0.0217116+0.0601371j -0.0473983+0.0209576j 0.0541642-0.030426j 
0.0212435-0.0120168j 0.0216207-0.0161055j -0.102376+0.00086969j -0.0929592-0.198428j -0.048353-0.0214489j -0.105778-0.058811j 0.0903379+0.0638571j -0.0309088+0.0528847j -0.085116+0.035772j 0.0126481+0.0592424j -0.0140576-0.0721611j 0.00573811-0.0424818j -0.00446125-0.0175538j 0.00358788+0.0499071j 0.016124+0.0307434j -0.0059496+0.0285562j -0.0350739+0.0172091j 0.0392975-0.0401765j -0.0173131-0.0279577j -0.0116947+0.027263j 0.00349316-0.00336911j -0.0428578+0.0109873j -0.00996206+0.000529854j 0.00897059+0.00480522j 0.032153-0.0206388j -0.00815825-0.0471363j -0.0323549+0.0276487j 0.00419855+0.00506216j -0.00763173+0.0412801j 0.0237199-0.00323671j -0.00526111+0.000357956j 0.0132456+0.00422909j 0.00468369+0.0171813j -0.0329189+0.0220654j 0.0125994-0.030179j -0.0263734+0.0137953j -0.0189207-0.00385426j 0.0155653-0.0210011j 0.0422163-0.0619j 0.0140034-0.0171775j 0.0115461-0.0347604j 0.00863725+0.0165834j -0.000369748-0.00996641j 0.0164637+0.0148089j 0.0286111-0.0169126j -0.0149092+0.029444j -0.0158172+0.0113605j 0.0301642+0.0314366j 0.0155618-0.0135107j 0.0302938-0.0096306j 0.00534267+0.0179256j 0.0151816+0.0152914j -0.0201718+0.0278387j -0.000239236+0.00236189j 0.015405-0.0143599j 0.0118081+0.00621348j 0.00124977+0.0172857j -0.00655495-0.0154747j -0.0082152-0.0336795j -0.0221774+0.0194133j 0.0110281-0.000792043j -0.0139424+0.00303846j 0.0369747-0.0150984j 0.0158883-0.0145872j -0.0330665-0.0109005j -0.030851+0.0463035j 0.00895659+0.00543186j -0.0210088+0.0309083j -0.000573629-0.0147792j -0.000291952-0.0335098j -0.00265301-0.0326312j 0.0252803+0.00245801j 0.00173307-0.00495084j -0.00642778+0.0302187j 0.00344493+0.000174436j 0.0113879-0.0298056j 0.00620261+0.00240083j 0.0294263-0.026696j 0.0155504-0.00606552j -0.0227915+0.0109055j -0.0114453-0.00124437j -0.000267497+0.0148135j -0.00380905-0.00835141j 0.0266344+0.00130136j 0.0299356-0.00316994j -0.005328-0.00316862j 0.0132143+0.00467144j -0.0146645+0.0254755j -0.00842601-0.00588926j -0.0128689+0.0100698j 0.00290577-0.0191201j -0.00446291+0.00148639j -0.0299124+0.0164142j 0.00475994+0.000825123j -0.0166625-0.00727283j -0.0150131+0.0269076j 0.0141119-0.0250875j -0.0185206+0.0195078j -0.0154652+0.0229702j 0.0103368+0.0126133j -0.00125959-0.00308387j -0.000684353+0.00781103j -0.0210896+0.0245762j -0.0446343+0.0618934j -0.00737683+0.0199117j -0.00956588+0.0502659j 0.0307131-0.0133213j -0.00586578-0.00299276j -0.0377414+0.0255482j -0.0319856+0.0283388j 0.0133177+0.00506655j -0.00720361+0.0206151j -0.0043421+0.0404779j -0.02068-0.0229794j 0.0173137-0.00986686j -0.00688162+0.00274103j -0.025301+0.00612199j -0.00582685-0.0120628j -0.00418451-0.0167308j -0.00284419+0.0117947j -0.0267167-0.005955j 0.0271524-0.00842058j 0.00290146+0.00233069j -0.0024182-0.00778406j -0.0161235+0.00142421j -0.024046+0.00733964j 0.0150752+0.0016513j -0.00963097-0.00818019j -0.000894852+0.0163259j 0.00450738-0.0024194j 0.00500692-0.00916548j 0.0139663-0.017663j -0.0126833+0.0154486j 0.0115121-0.0149672j -0.0186423+0.0212098j -0.0193573+0.0211311j -0.0186244+0.0183322j 0.0100151-0.0052887j 0.0315183+0.00868343j 0.040168-0.0215912j -0.0231494-0.0309135j -0.0329735+0.0236696j 0.00154414-0.0161154j -0.0432925+0.0107146j 0.0452859-0.0137519j 0.000956229-0.00218468j -0.0268558+0.00839344j -0.0237191+0.0128732j -0.0223648+0.0198561j 0.0220837-0.00246984j 0.0156061-0.0119671j -0.0344924+0.0222789j -0.00870189+0.0235006j 0.00442526+0.0242051j -0.00770647-0.00144292j 0.0131335-0.0229248j 0.00278034+0.000262095j -0.0059887+0.00322124j -0.0130051+0.0111787j 0.00161105+0.0104027j 0.00418213-0.00736958j -0.0219043+0.00549008j 0.0127579-0.0373371j -0.00826598+0.000867207j 0.0313742-0.0143363j -0.00297371+0.0154642j -0.00698102+0.0140385j 0.0115531-0.014318j 0.00472279+0.00329575j 0.0132076-0.0244156j 0.00414474+0.0198352j -0.00987782+0.00738308j -0.0178954+0.0063882j -0.00752521-0.00480822j 0.0245023+0.0152749j 0.0270851-0.0255007j 0.00583744-0.00312454j -0.0486464+0.0595838j -0.0119626+0.00585498j 0.00786015-0.0158352j -0.0148809-0.0140831j 0.0261971-0.0032651j -0.027676+0.0388094j 0.00599293-0.070794j -0.00988304-0.00935803j -0.0021301+0.0226273j -0.0108322-0.0125563j -0.0175228+0.0532064j -0.0236226+0.0307044j -0.0584795+0.00563147j -0.00359886-0.0182389j -0.0668171+0.052843j 0.00845565+0.0409534j 0.078551-0.0383642j 0.0339674-0.0679342j 0.0338226-0.0719106j 
