-0.0638042+0.0682369j 0.101976-0.0641614j -0.000888429+0.0857611j 0.00454342-9.05745e-05j -0.0167384+0.0140789j 0.00197267-0.0192118j -0.0564467-0.105651j -0.0240921+0.0161973j 0.00705785+0.0317766j 0.0587422+0.0767954j 0.002231+0.0289133j 0.0105571-0.0479191j 0.0106274+0.0166998j -0.000965538-0.0401366j -0.0135669-0.0395078j 0.00770858+0.0207941j -0.00612692-0.00172241j -0.00538317-0.0196698j 0.00860997-0.0362039j -0.0403025+0.00185388j 0.0125373-0.0486208j 0.0369132-0.00163939j 0.0107411+0.0187439j 0.0211911+0.0199708j -0.00403252-0.0135588j -0.00583975-0.00433737j -0.0159893+0.0231801j 0.00464837-0.0437898j 0.0272551+0.00585112j -0.0124198+0.0163383j 8.06434e-05+0.0395403j 0.0138871-0.017846j -0.0243163-0.0273206j -0.00592504+0.0176402j -0.0276661+0.0140277j -0.0235677-0.0283198j -0.0288383-0.0137838j -0.0018361-0.0128152j 0.00573085-0.00332171j -0.000522318-0.00590724j -0.00186275-0.0250895j 0.0293236-0.00599468j -0.00903199-0.0307257j 0.0163173+0.000975269j -0.00457713-0.0104012j 0.0066842-0.0262962j -0.0240551-0.0323645j 0.00269473-0.02866j -0.0245047+0.0322675j 0.0259997-0.0296375j -0.00203794-0.0155979j 0.00631409+0.0219188j -0.0197157-0.0407242j 0.00973268+0.00162406j 0.00489731+0.0196916j -0.0305407+0.0246631j -0.0332003+0.0442964j 0.00607034-0.00730804j -0.0192434+0.00698343j 0.006781+0.00528609j 0.0153927-0.0202183j 0.0226378+0.0705794j 0.0112028+0.00697288j -0.00980348-0.00703297j -0.00459969-0.00302378j -0.0803207+0.0407195j 0.0154567+0.0109359j -0.0134203+0.0116259j 0.00736372+0.0268556j -0.0261566+0.0126044j 0.0216742+0.018712j 0.0103108-0.00398807j 0.00637961-0.0203446j 0.0196395+0.0213619j -0.00155417-0.0646142j 0.0312644+0.0446381j -0.00320527-0.0245924j -0.0321501-0.0138154j -0.0472783-0.0160972j 2.38239e-08-0.0235882j -0.00102413+0.0342038j -0.0676642+0.0162165j -0.00673089-0.0163072j -0.0170024+0.00364076j 0.00561875+0.0914967j 0.00120966+0.0223215j -0.0236654+0.045119j 0.010644-0.00908695j 0.0146958+0.0229749j -0.010161-0.0448468j -0.0055899+0.0074319j -0.0236465-0.025975j -0.024671-0.00244865j 0.00180159-0.0363604j 0.0551779+0.00659268j 0.000784217+0.0288j -0.0125071+0.01253j -0.00313347-0.000526187j -0.00193073-4.82234e-05j 0.0210514-0.016458j -0.0411231+0.0307745j 0.00235908+0.0234441j -0.0189193-0.0201542j 0.103873-0.0143532j -0.0136564-0.0268546j 0.00394644-0.0300078j -0.0244758-0.00867624j 0.00516146-0.033843j 0.000308917+0.00521805j -0.0219467-0.0227879j -0.00637528-0.0294268j 0.104208-0.0164522j -0.00231542-0.0347274j -0.00653674+0.0218058j 0.000160172-0.000240995j 0.0137544-0.0659151j -0.0271277-0.0127625j -0.00298678+0.00670804j 0.00560284-0.0210714j -0.00280412-0.00116441j -0.001616-0.0402696j 0.00580008+0.047141j 0.0265405+0.00648574j -0.000465105-0.000204169j 0.00789964+0.00565032j 0.0207606+0.000889172j -0.012497+0.0222668j -0.0067784+0.00475905j -0.00543168-0.0342397j 0.0259-0.0534352j 0.00134842+0.0218877j -0.00403734+0.0617708j -0.0181744-0.0114421j 0.00578078+0.0528955j 0.00592418-0.0017069j -0.000315451+0.0342465j 0.00907671+0.0483589j 0.0624482+0.0187512j 0.0104942+0.00374851j 0.00735581-0.0173059j -0.0105694+0.00149022j 0.0287487-0.022119j -0.00747209-0.0178679j 0.00820794+0.00401437j 0.00317489+0.0171943j -0.0174518-0.0394441j -0.00866971+0.00703367j 0.0154796+0.00228224j -0.00389341-0.0252021j -0.0112833-0.00186693j 0.0334427-0.00587022j -0.00142657-0.00818151j 0.00774908-0.00758998j -0.000944494-0.00133233j -0.000622746-0.00635701j -0.00511172-0.0210893j -0.000952542-0.00780459j 0.00116645+0.00112779j 0.00723426+0.0143493j 0.00468649+0.045706j 0.00996891-0.00193657j 0.00487552-0.00180424j 0.000550203-0.0125689j -0.00132591+0.0163275j 0.00308139-0.00541579j 0.00150135+0.0112498j 0.00333947+0.0166096j 0.0156747-0.000907729j 0.00942235-0.000861379j -0.00258844+0.00206872j -0.0344444-0.0156538j -0.015167-0.0125795j -0.011632-0.00154445j 0.000975905+0.0162557j 0.00207025-0.00252511j 0.0107466+0.0176983j -0.00495388-0.00062608j 0.012761+0.0234704j 0.0347815+0.00633572j -0.00165913+0.00104361j -0.000569381-0.0201522j 0.00450901-0.0103463j -0.0113987-0.0152224j -0.00958306-0.0302465j -0.0137791+0.00283609j 0.00897298+0.0123514j -0.000893459+0.00502899j -0.00652247-0.00544909j -0.00394389-0.0214521j -0.0180277-0.0329391j -0.00492804-0.00675725j 0.0201506-0.00285364j 0.00188192-0.040386j 0.0301933+0.00289084j 0.00407339+0.0220476j 0.023712+0.0165308j -0.0173323+0.0110556j -0.0105216+0.0150211j 0.000991085+0.00628836j -0.00504738-0.0257412j -0.0190238-0.030463j 0.0131149-0.00302929j -0.0371392-0.0254635j -0.0752452+0.106985j -0.0215272-0.054944j -0.052077-0.123289j -0.0924038-0.0780633j 0.0794797-0.0023874j -0.207948-0.185236j 0.0148713+0.13838j 
-0.133759-0.0280997j -0.0128882+0.085522j -0.0534154-0.0378634j 0.0113174-0.00360449j -0.115875-0.0238659j -0.0223267+0.00987915j 0.0523581-0.0274997j 0.0133459-0.0112915j -0.00628465+0.00936385j -0.0148943+0.00711192j -0.00144095+0.00552372j 0.0170257+0.00960402j -0.0115628+0.0242551j -0.00186019-0.00245494j 0.0583035+0.0196373j 0.0159258-0.00821965j 0.0424829+0.0142516j -0.0402893+0.0249099j 0.00563596+0.00029753j -0.0201519-0.0358442j 0.0694246+0.0325521j 0.010706+0.0394475j -0.0329867-0.01216j -0.0427753-0.014018j 0.0367077+0.0290341j -0.0249815-0.0313079j -0.035379-0.0138881j 0.0390864+0.0135225j 0.0129826+0.00618193j 0.0160371+0.014944j -0.00602251+0.00927576j 0.000840068-0.00178506j 0.0246018-0.0283243j 0.00950645+0.0127904j -0.0237916+0.00915169j -0.0245374+0.0153932j 0.0312908-0.0200752j 0.00389525+0.00354873j 0.00336582-0.00510637j -0.0187248+0.00496073j 0.0355293+0.0168759j -0.021431-0.0278369j 0.016702-0.0150096j -0.0146809-0.00920442j 0.0301193-0.00853283j 0.0128948-0.00938134j -0.0158367+0.0086909j -0.0264903+0.00516822j -0.0393373-0.000767858j 0.044135+0.0338023j 0.00571373+0.00926109j 0.0149594+0.00861315j 0.0528009+0.0154689j 0.00944504-0.00109667j -0.0223796-0.00406083j -0.0155972+0.00522998j -0.0436659-0.0104011j -0.0052925-0.00166372j -0.00970085+0.00255864j -0.0138876-0.0125125j 0.0139758+0.0052381j -0.0274066+0.0452205j -0.0174758-0.022127j 0.0249992+0.0223367j -0.00986609-0.0170256j -0.0549697-0.00579867j -0.0137121-0.00628118j -0.0422639-0.0209317j -0.0163545+0.00144407j -0.00839366-0.0193562j -0.0244731-0.0132456j 0.0101209-0.00306176j -0.0135347-0.00451219j -0.0364541-0.0428472j 0.0501256+0.0307669j -0.024866+0.0389987j 0.004314-0.00435903j 0.0284994+0.0104686j 0.000647059-0.0117156j 0.0525763+0.0190765j -0.0232959-0.0131712j -0.0345916-0.0401845j 0.00918346+0.00726545j 0.00655691-0.0164619j -0.0926603-0.0242566j -0.0290562-0.00554816j -0.0532102-0.000751771j -0.0189066+0.00944771j -0.0485424-0.0286345j 0.0499173+0.0197154j 0.00580697-0.012857j 0.0108894-0.0181553j 0.0123724-0.0177207j 0.0441026+0.0421533j 0.0155091-0.0120546j -0.0418562-0.00411471j -0.0207363-0.0265466j -0.00187307-0.00983586j -0.0172633+0.00565147j 0.037368+0.0237692j -0.0303465-0.0139515j -0.0769276-0.0441594j -0.00762812+0.00897372j 0.0627234+0.0774525j -0.0042988-0.000362824j 0.0199383+0.000178378j -0.0045465-0.0126745j 0.0565494+0.0146954j 0.0132743-0.0148024j 0.013233-0.0017988j 0.0582586+0.0190285j 0.0191195+0.0560797j 0.0541716+0.0254256j -0.0351766-0.0157284j -0.0158132-0.00149173j 0.0443396-0.0253168j 0.00888242-0.011278j -0.0130372-0.00284032j 0.0210317+0.0109019j 0.00516299-0.00622455j 0.0466654+0.0234805j -0.058236-0.0207904j 0.00364313+0.0215077j -0.00161477+0.00173221j -0.0116781-0.0160526j -0.0168436+0.00489185j -0.0305662-0.0165398j -0.0160733+0.000591248j 0.047106+0.0174072j 0.0316615-0.000144115j -0.0219696-0.0157317j -0.0457397-0.00478427j 0.0138653-0.00503173j -0.0418883-0.0202621j 0.00804561+0.00621538j -0.0369836-0.0129065j -0.0406181-0.014789j 0.00209131+0.0540425j -0.000560221+0.00197224j 0.0197989+0.0084234j -0.0103947-0.0043004j 0.0244584+0.0122297j 0.0250004+0.000211014j -0.000594893+0.00632j -0.0390709-0.0252069j 0.0197796-0.00558947j -0.0171176-0.0169664j 0.00593739+0.0283841j 0.0233973+0.0124515j -0.0403648-0.0136491j -0.00814111+0.00685505j 0.0218342+0.00943942j 0.0133669-0.0069752j -0.00575609+0.00215577j -0.00151706-0.00274787j 0.0182631+0.0104866j 0.0101418+0.00354741j -0.00408048-0.000877648j -0.0140299-0.00607166j -0.0392639-0.0255781j 0.00422211+0.016244j 0.00924256+0.0124342j 0.00623765-0.00327599j -0.015223-0.00781406j 0.00114739+0.00654597j -0.00677109+0.00515045j -0.017272-0.0108274j -0.000932398+0.0186243j 0.0193811-0.000471415j -0.00465452-0.00750597j -0.0152403-0.023037j -0.00617452-0.0286031j -0.0042851+0.00251049j 0.00352593+0.0113597j 0.00213586+0.0130252j -0.00736206-0.00287417j -0.00905456-0.0113903j -0.00500222+0.0249926j 0.00220118+0.027032j -0.00103032+0.00188826j 0.0132774+0.00248633j 0.0140675+0.010757j 0.00182989-0.0142938j 0.00835532-0.00141257j 0.00396872-0.0153748j -0.00452177-0.00655269j -0.000165739-0.00129759j 0.00854218+0.00694725j 0.026609+0.0170794j 0.00858076+0.0113239j 0.0183542+0.010525j 0.020193+0.0146108j 0.0357485+0.0119536j -0.00651176+0.0248873j -0.0319883-0.0129111j 0.0128085+0.011366j -0.00409539-0.00410874j -0.0149683-0.0172232j -0.0110922-0.0260893j -0.000388961+0.0303922j 0.0194492+0.0111609j 0.0526402+0.0476152j -0.00258976-0.0909106j -0.100555+0.00407942j 0.000473386-0.0124253j 0.140866+0.0437062j 0.0858128+0.00357744j 0.113917+0.10935j 0.0180039-0.142144j -0.231169-0.142113j 
0.0074394-0.0607568j -0.0402+0.0329545j 0.0429755-0.100778j -0.0801334-0.129643j 0.0132177+0.0410355j 0.0772769+0.031042j 0.0113312+0.0669585j -0.0099735+0.0315706j 0.0284368+0.00747729j 0.000438487+0.0522038j 0.0275504+0.0016027j -0.038948+0.0212741j 0.0253243-0.0280484j -0.00887647-0.0617204j -0.052605-0.0193851j -0.0121661+0.0218924j -0.0393893-0.00426582j 0.00966757-0.0453056j 0.0106669+0.00677089j -0.00268494-0.0021767j 0.0247023+0.0081553j -0.0443694-0.0183008j 0.0145149+0.021258j 0.0146816+0.0272139j -0.0173098+0.0281087j -0.0244728-0.0111735j -0.0118903-0.0051664j -0.0154194-0.0139441j -0.00813551-0.00418427j 0.00173238-0.0265422j 0.0143091+0.024821j 0.00624013-0.0117615j -0.00479034+0.0293082j -9.39608e-05-0.00191948j -0.0202436+0.00765621j 0.0307328+0.0162897j 0.0546115+0.0301862j -0.00145538-0.000576724j -0.0399793+0.0170108j -0.0206225+0.00827107j -0.0216085+0.00708326j -0.000234417+0.019294j -0.00299081+0.0040905j -0.00356742+0.02902j 0.012445-0.0162401j -0.0191872-0.00444311j 0.0358223+0.0123811j 0.0192316-0.00318796j 0.00862936+0.0109715j -0.00454974+0.0491659j 0.00490942+0.009665j 0.00195902+0.0221379j -0.00715343+0.00257396j 0.00517422-0.0121794j 0.0166335+0.00870256j -0.00154305-0.00568719j -0.0103624+0.0126514j 0.000575478-0.000271034j -0.00869847-0.00885607j 0.00329223+0.00483441j 0.00597322+0.0015254j 0.0156929+0.015994j -0.0040367-0.00551811j 0.00383927+0.00858531j -0.012449-0.0104087j -0.0181402+0.0128616j -0.00523627+0.0137306j -0.00609663-0.012407j 0.0204697+0.0175811j 0.019684+0.00676565j 0.0232897+0.0270773j 0.0279255+0.00359485j 0.0172579-0.02696j 0.0290934+0.0232383j -0.039973-0.0307614j 0.033836+0.000402152j -0.0126788-0.0337031j -0.0417162-0.0152694j 0.0299824+0.00488904j -0.00151204-0.001016j 0.00437952+0.00988304j 0.0293702+0.00619056j 0.00247303-0.0360447j 0.00210975+0.00485717j 0.0438011+0.0193198j 0.0161224+0.0132744j 0.00643736+0.0103656j 0.01936-0.017022j 0.00561066+0.0115359j -0.0158818-0.00286503j -0.0230985+0.00257416j -0.0122317-0.0354051j -0.00992018-0.00173972j -0.00839341+0.0132504j -0.0535539+0.0308061j -0.00714535+0.010897j -0.0118236-0.023147j -0.0244265+0.006348j 0.0338361+0.0248441j 0.021753+0.0150611j -0.0403964-0.00199554j 0.016646-0.0187882j -0.0331167-0.028988j -0.00677736-0.0354967j 0.0134269-6.2628e-05j -0.00540669-0.012009j 0.0397889+0.0245975j 0.0194664+0.0259389j -0.0116303-1.13169e-05j 0.00833666+0.00497575j -0.0113017+0.010701j 0.0103621+0.0275148j 0.00113543+0.0160667j -0.025354-0.00620433j -0.00917038+0.0130805j -0.00363745+0.00441346j 0.0166042-0.0152477j -0.000987808-0.00503093j 0.00237845+0.0168927j 0.00151811-0.00600878j 0.00831523-0.00946935j 0.00214798+0.0104187j -0.00894138-0.00210077j 0.00163626+0.00498889j -0.00210974+0.00977105j -0.0188949+0.0330959j 0.00178734-0.00230119j 0.00208986-0.0067655j -0.00245844+0.00756415j 0.0121932+0.00309747j -0.0113356-0.0139366j 0.00632532+0.0134366j 0.020337-0.026882j 0.00815711+0.0224551j 0.016389-0.00353574j 0.00819975-0.0017207j 0.0115258-0.00240043j 0.0143811+0.0383132j 0.00463417+0.00418874j 0.0122136+0.0109074j -0.007706-0.00459197j 0.0188068+0.00345888j 0.000843897-0.0110952j -0.020127-0.0076716j 0.00209608-0.0295294j 0.0186898+0.00221432j -0.0170364-0.0170201j 0.0126064+0.00759641j -0.0126143+0.00201751j -0.0173275-0.0338687j -0.0285137+0.0106226j -0.0076534+0.0064917j -0.0280323+0.0039505j 0.00311243+0.00290118j -0.0140584-0.00834076j 0.00252155+0.0153047j -0.00227681-0.00118687j -0.00171656+0.0023748j -0.00720163-0.00111094j -0.0115665-0.00707214j 0.00918231+0.00438881j 0.0054052+0.0131347j -0.00274832-0.0219202j -0.0150044-0.0116132j -0.00237927+0.00595361j 0.00559055+0.00763326j -0.00610828-0.0122527j -0.00151042-0.00478261j 0.0192958+0.0085402j -0.0210773-0.0146854j -0.00639186-0.0100851j -0.00265441+9.31201e-05j -0.0180663-0.00103478j 0.00392593+0.0195933j 0.0118784+0.0228331j -0.00726525+0.0252434j 0.00347048-0.0013636j 0.00200562+0.0132438j 0.0217534+0.0238511j -0.000583839+0.000947678j -0.0232737-0.0220055j 0.00504824+0.00541836j 0.00365521+0.000920901j -0.0107269-0.0122544j -0.0275366-0.0159781j -0.00771374-0.000990343j -0.0168754-0.00103407j 0.00874953-0.0118046j 0.00845659+0.00267395j 0.0050117+0.0197266j -0.0143833+0.00876698j 0.0260518+0.00489109j 0.00908477-0.013121j 0.0302182+0.0112157j -0.0164658-0.00317917j -0.00496091+0.0133567j -0.033431-0.0115276j -0.00164117-0.00308867j 0.000685995+0.00463589j 0.0360585+0.0438517j -0.0149757-0.00876545j -0.00525293+0.0369191j -0.0176825-0.0197565j 0.0638679+0.00127799j 0.0523993-0.0277341j -0.0882244-0.0565447j 0.082876+0.0339102j 0.0346085+0.0543756j -0.0152577-0.0490706j 0.0271356-0.0454841j 
0.0501593-0.00051127j -0.024385-0.0162842j -0.000565343+0.301412j -0.0269568+0.380341j -0.0382214-0.0935635j 0.0173301-0.0788015j -0.0715824-0.0134897j 0.0550226-0.0236934j -0.000268901+0.0144227j -0.0704785-0.00879969j -0.00237879-0.00857645j -0.044525-0.0330799j -0.0137938-0.0310916j 0.051201-0.0101205j 0.0211321-0.0635813j 0.0114916+0.0308572j -0.025884+0.00735892j 0.0246224-0.0101903j 0.0379835-0.0303975j -0.0365695+0.0126146j 0.00964669+0.0229086j 0.0301563-0.0233003j -0.0123202-0.011827j -0.0170441+0.0136193j 0.0054475-0.00358161j 0.00190778-0.0192589j -0.0063747-0.0320707j -0.00828895-0.00616972j 0.0209799+0.0146447j 0.00334896+0.0389726j -0.0168649+0.0116659j 0.00366457-0.00123688j -0.0216138-0.0120984j -0.00675372-0.0153716j -0.00202375-0.00818186j -0.0222557-0.0146795j -0.0288035-0.0082556j -0.000302282-0.0229916j -0.0246129-0.0373477j -0.026328-0.0242838j -0.0124186-0.020507j -0.0330771-0.0122461j 0.00428391-0.00372636j -0.0317203-0.00960319j 0.000504435-0.00434005j 0.0139012-0.0234577j 0.0279647+0.00212699j 0.00469764-0.00270035j 0.0104353+0.018889j -0.0355088-0.00323687j -0.0131093+0.0186429j -0.026529+0.00438798j 0.000499427+0.0287664j -0.0109937+0.0144272j -0.0067323+0.00696061j -0.00229707+0.00197534j -0.0233775+0.0190045j 0.0166196+0.00360619j 0.0143082-0.00873523j 0.0136823-0.00152526j -0.0155045+0.00713539j 0.00574453+0.0418045j 0.00982271+0.01017j -0.0298495-0.00577997j 0.0300235-0.00795858j -0.00627056-0.0024583j -1.44563e-05-0.00473103j 0.0327452-0.00405925j -0.0362191+0.00620017j -0.0139627-0.000455013j 0.0104938+0.018439j -0.00632792+0.013954j 0.0216693+0.0212256j 0.00362693+0.0238448j -0.0116253-0.038926j 0.00579658+0.00676988j 0.0243695+0.01377j -0.0104107-0.0448721j -0.0141111-0.00508667j -0.0139-0.0114142j 0.0120917+0.00456777j -0.0405546+0.00709998j 0.00068133+0.00465557j -0.00919957+0.00873879j -0.0156561-0.00445452j -0.0112618-0.0093319j -0.0224469-0.00146475j 0.0245701+0.0172467j 8.41544e-05+0.00460856j -0.00664635-0.0160658j 0.00972463+0.0010941j 0.0393569+0.0244983j 0.005529+0.0120352j -0.0108275-0.0103656j 0.000560345-0.0141999j 0.00611004+0.00684668j 0.00249096+0.00953476j -0.0123499-0.0450313j -0.0104498-0.0237683j -0.0163506+0.0237283j 0.00386514-0.0235673j 0.0316871-0.000331459j 0.0133078-0.0291851j 0.0828288-0.00272142j 0.00640612+0.0149842j 0.0151955+0.00281707j -0.0040809+0.0204207j -0.00247028+0.0218841j -0.00368723-0.00119062j 0.000467434+0.0103022j 0.00095569-0.00654777j -0.0462778+0.00430738j -0.0203094-0.00954157j -0.0131896-0.0240118j -0.00785249-0.0209033j -0.00412162-0.00580605j 0.00484794+0.000181303j 0.00933738-0.00236634j -0.00639219+0.0119565j 0.00669569+0.010823j 0.0273332+0.030495j -0.0258617-0.0133037j -0.0024701-0.00945281j -0.00492345+0.00363048j 0.0140252+0.00298398j -0.0724925+0.00138835j -0.000681666-0.00932559j 0.018266+0.00781629j -0.00376118+0.000753474j -0.0368373+0.0149017j 0.00057239-0.00905317j -0.0413251-0.0118362j 0.0434513+0.00889536j -0.0374423-0.00120179j 0.00799843+0.00198507j 0.0122531+0.0047686j -0.00950459-0.000119282j -0.0168067+0.0197961j -0.00356625+0.00756986j 0.00480175+0.0178806j -0.00605298-0.0156644j -0.0371265-0.000493846j 0.0200047-0.00108819j 0.021465-0.0224251j 0.0179347-0.00427092j 0.00839706+0.0383898j 8.49848e-05-0.0150091j -0.00345998+0.00239192j -0.017087-0.0109912j 0.0241819-0.0121785j -0.00747026-0.0156231j -0.0102172-0.000836102j 0.0328383-0.0241516j -0.0117007-0.00456253j -0.000799038-0.00772513j -0.00901156+0.0236657j 0.00948654+0.0035416j -0.00253906-0.00441403j -0.00214531-0.00663893j 0.000825492+0.00152772j -0.0199234-0.00567376j -0.00734937+0.00316217j 0.0145813+0.0172147j -0.004857-0.0240046j -0.000705086+0.0123887j -0.0109285-0.00486374j 0.00650193-0.000761641j -0.00801447-0.00391432j -0.00908037+0.0229299j -0.0132619-0.0132353j -0.0120432+0.00839839j -0.00632254-0.0198654j -0.00761715-0.0267454j -0.0038047+0.00593411j -0.00703184+0.0121423j -0.00254346+0.0100641j 0.0114529-0.00178557j -0.000688317+0.00892349j -0.00761022+0.000126539j 0.00431378+0.0034029j -0.00543728-0.0101223j -0.00592381+0.0121086j -0.0124451-0.00522143j -0.00166407-0.0129427j 0.0225325-0.0042202j -0.00248064-0.00011457j -0.00615723-0.0164618j 0.00347057+0.0104338j -0.00461416-0.00196514j -0.000808543-0.0227389j -0.018408-0.0254509j -0.00741499+0.00716726j 0.0122877+0.0211924j -0.015258+0.000799698j 0.00868341-0.00878241j 0.0117225+0.0042295j -0.0463089-0.0599418j 0.00813478-0.00373111j -0.00847477-0.0136849j -0.0129278+0.0036523j 0.0156102+0.00265644j -0.0129264-0.0210526j -0.00561307-0.0199124j -0.0777394+0.053566j 0.0792396+0.0456996j 0.0233969-0.0496443j 0.0379937+0.0788509j -0.0755086-0.0198619j 0.00208603+0.0198369j -0.0309023-0.0538693j 
-0.0390445+0.015447j 0.0189891-0.0283015j -0.011463-0.0995109j -0.147777-0.00705987j 0.0137703+0.00384478j -0.0319235+0.000831779j -0.0174379-0.0103278j 0.0363853+0.0463416j 0.0631535-0.0518849j 0.0170905+0.0123809j 0.0310443-0.0444809j 0.0118011+0.0399146j 0.0101906-0.0147621j -0.070403+0.00646874j 0.0202851+0.02245j -0.0106257+0.00377139j 0.010076+0.019336j -0.0354882+0.0193165j -0.00631895+0.00210211j -0.002579+0.0213207j 0.00348166-0.0106668j 0.00635583+0.0136373j -0.00477301-0.0230837j -0.020223-0.0426459j 0.00559058+0.0140675j -0.00785053+0.038538j 0.0119195+0.0166947j -0.00937987-0.0269461j -0.0175533+0.0129415j -0.0337766+0.00657428j 0.00529824-0.00956856j -0.00548667-0.00260132j 0.0203083-0.00631708j -6.10132e-05+0.00582309j 0.0118868+0.000732157j -0.0126558-0.000605251j 0.00693168-0.0368385j 0.00309503-0.017745j 0.00555358+0.00505701j -0.0143529-0.00426135j 0.0106618-0.00700607j -0.0278585-0.0292123j -0.00299004-0.010439j -0.00808785-0.0166797j -0.010062-0.00532227j 1.59487e-06+0.0165338j -0.0238999-0.0174063j -0.0206747+0.000208475j -0.0122744-0.00719138j 0.0262618-0.0268578j -0.00682492-0.0096091j 0.0237276+0.0106317j 0.00542834-0.0217603j -0.0130446-0.00821531j -0.0161546-0.0118879j -0.0262079+0.0147976j -0.00946382-0.0101919j 0.0014225-0.0129498j -0.00432323+0.00955667j -0.00629452-0.00428672j 0.00315773-0.00129167j -0.000688215+0.00267343j -0.00540939-0.00367768j -0.00453302+0.0140841j 0.000210269+0.0124843j -0.00816939-0.0167953j 0.0226969-0.00188958j -0.0016804+0.00467736j -0.014709-0.0179198j -0.020662-0.0113528j -0.0255372-0.0336354j -0.0393228-0.00224567j -0.00923482-0.00845245j -0.03323-0.0364837j 0.0503896+0.0112208j -0.0271249+0.0227116j 0.00559253+0.00996758j 0.0227539+0.0242933j -0.017782-0.00366773j 0.0238236+0.00610168j -0.0115246-0.0155517j -0.0114252-0.0163934j -0.0121526+0.00501553j -0.00675823-0.00835549j -0.0377019-0.0150402j -0.0189365-0.00131068j -0.0263121-0.00861617j -0.020478-0.00104856j -0.018547-0.0197782j 0.0235701+0.0141728j -0.00627363+0.00272153j -0.0151039+0.00617337j -0.000895663-0.00231044j 0.022102-0.00467953j 0.0215937-0.0169168j 0.0133109+0.00820185j 0.00530834+0.0223969j 0.0263106+0.00916556j 0.0112064-0.00668996j 0.00958001-0.0121397j 0.027766+0.00770884j -0.035554-0.0259016j -0.009556+0.0305725j 0.0131708+0.0469287j -0.00840543-0.00608474j 0.0187583-0.0059059j -0.0145735-0.0153087j -0.00744038-0.00895317j 0.00780807+0.0069745j -0.0183199-0.0113973j 0.01433+0.0110811j 0.0255796-0.0154949j 0.00790912+0.0075858j 0.00893765+0.0226567j 0.00537623+0.00322918j 0.00987159-0.00470045j -0.00466005-0.00916693j 0.00148637-0.00193464j -0.00329973-0.0106356j -0.00519374-0.00508689j -0.00530422-0.012373j -0.0116039-0.00587908j 0.00384565+0.00434823j -0.00604918-0.00280778j -0.000253981-0.00244674j 0.023698-0.0263691j -0.0029656+0.00875531j -0.00921513-0.00441943j 0.0128817+0.0155954j 0.0112691-0.018502j 0.00100181+0.0225377j -0.0148848+0.00889157j -0.0201716+0.00302116j -0.00387072-0.000123167j -0.00417034+0.0111861j -0.0143463-0.00514747j -0.00861877-0.00732829j -0.00441922-0.00487357j 0.0136035-0.00432193j -0.00313243-0.0102738j -0.00296592+0.00951409j 0.00290978-0.00557132j -0.00545998-0.00433777j 0.0075506+0.0143599j -0.0169389+0.00415474j -0.0277282-0.0256688j 0.00416957+0.0339965j -0.00862858-0.0110485j 0.00284759+0.0044848j 0.00413792+0.0181072j 0.023868-0.000668901j 0.0100772-0.00661996j -0.00826541+0.0132717j 0.00700924+0.000248946j 0.00196708+0.00266582j 0.0134064-0.0172396j -0.000188918-0.0056851j 0.00291478+0.00744811j -0.00069805+0.00346178j -0.000487038+0.017072j 0.00451414-0.00155238j 0.00226632-0.00836921j -0.00929867+0.0014616j 0.00294832+0.00655777j -0.00896629-0.00364492j 0.00343619-0.0154j -0.00158018-0.00384193j 0.00708676+0.00606867j 0.00114748-0.0152917j 0.00492202+0.0071957j -0.000943964+0.00284989j -0.00239967-0.00202667j 0.0087175+0.0302024j 0.00637462-0.016715j 0.00231451-0.000805366j 0.00144896-0.0137327j -0.0043177+0.00500786j 0.000774138+0.00173504j 0.0123842-0.00306964j -0.00617749-0.0010264j 0.0146181+0.00866897j 0.00754497+0.00028351j 0.00172515-0.0092022j 0.00894721+0.00273888j -0.0013474+0.00498345j 0.00736689+0.0057401j 0.0153092+0.0116513j 0.00250348-0.000998317j 0.00533606-0.00665757j -0.00766975-0.0145339j 0.00266193+0.00900607j -0.0120716-0.0130278j -0.00283641-0.0152965j 0.0101625+0.00436495j 0.0205156+0.0081537j 0.0178807-0.0128908j 0.0118484+0.0245923j 0.0135394-0.0133858j -0.010658-0.0148251j -0.0124968-0.0229003j 0.000551194+0.000391401j -0.00795073-0.0150222j 0.00632958+0.00118713j -0.0232254-0.00547502j -0.0577749-0.0079824j 0.0688777+0.0549447j -0.0557288-0.0570602j 0.0274363+0.0211582j -0.0506514-0.0050256j -0.0627279+0.0220512j 
