0.0902537-0.0486229j -0.0150076+0.224404j -0.0540684+0.114247j -0.000864192+0.0326031j 0.0269822-0.0758329j -0.000422235+0.0432868j 0.0362054+0.0243109j 0.0169027+0.0196499j -0.0694193-0.00460857j -0.226795+0.230708j 0.0587534+0.0897163j 0.0410011-0.0830882j -0.0091243+0.0315803j 0.039523-0.0495843j -0.0437494+0.014824j -0.0408763+0.0455096j -0.0181681+0.0557941j -0.0128835-0.0245959j 0.00242184-0.0353747j -0.00402123-0.0382737j 0.0112983-0.00507309j 0.00965655-0.0152898j -0.0389429+0.0206649j 0.0565629-0.0323846j -0.0688118+0.129115j 0.150354-0.0703621j 0.0652748-0.0680564j -0.0122406+0.0624852j 0.0249576-0.0216832j 0.0352325-0.0438472j 0.0188782-0.0305379j -0.0111063-0.00267996j 0.00867005+0.00705358j -0.0010823+0.00410652j 0.0390466-0.0334423j 0.0119754-0.00289306j -0.015018-0.000386248j 0.0357577-0.0207877j 0.0114156-0.00737557j -0.00292002-0.00271369j -0.0148888+0.0162371j -0.00988635+0.00292207j -0.0258047+0.0281035j -0.0127988+0.00448121j -0.0193697+0.0196896j -0.00383776-0.00557081j -0.00119138-0.00791733j -0.0152653+0.00915j 0.00803625-0.00371776j -0.00576661+0.00200478j 0.0125199+0.00242679j -0.0113267-0.0184118j 0.0133636+0.00294322j 0.0044031-0.0109073j 0.00653447-0.00627387j 0.00540191-0.0220217j 0.0139421-0.00385256j 0.00124392+0.0107616j -0.0230775-0.00272676j 0.00522013+0.0320066j -0.0120048-0.00448126j -0.0188559+0.0155681j 0.0231228+0.00305111j 0.00450336-0.0438065j -0.0309729+0.0388042j -0.0382345+0.0311033j 0.0522082-0.0615099j -0.0880699+0.0379028j -0.165346+0.0424647j 0.107612-0.135986j 0.0406481-0.0205882j 0.0169564-0.0679082j -0.0136601+0.0554777j -0.0371382+0.0263886j -0.0100511-0.00630266j 0.0430553-0.0529956j 0.021511-0.0276224j -0.0118739+0.0251278j 0.0121147-0.0179834j 0.0117964+0.00762789j -0.00668802-0.000847525j -0.0388257+0.0416709j 0.0120551-0.00890493j 0.00578515-0.0060027j 0.0130474-0.00654833j 0.0203642-0.0113554j 0.00128226+0.00414103j 0.0115914-0.0212444j -0.00217689+0.00648205j -0.00631203-0.00490963j 0.00926722-0.0107589j -0.0049844+0.00449642j -0.00254637+0.00334055j -0.0241317+0.0187473j 0.00576892+0.00144831j -0.0025778+0.00546273j 0.00144765+0.00447239j 0.00870911-0.000395684j -0.000566879-0.00358941j -0.00143782+0.00431971j -0.0168166+0.01812j 0.0116614-0.000155359j 0.00428896-0.0115391j -0.0148632+0.00695175j -0.00292631-0.000543956j -0.00189072+0.00371719j 0.00686878-0.00185838j -0.011313+0.002733j -0.00319348+0.00497835j 0.000686569-0.00449714j 0.00472238-0.00687369j 0.00394566-0.00407444j 0.000523988+0.00574639j 0.00186739-0.00842767j -0.00318181-0.000644745j 0.000510189+0.00799584j 0.00276888-0.00436325j 0.00323946+0.00415033j 0.0110305-0.0039315j -0.0065516+0.000388027j 0.00626563-0.0106566j -0.00103997+0.00274842j 0.0134118-0.00528617j 0.00286716-0.00316362j 0.006464+0.000577863j 0.0133063-0.0118114j 0.0108552+0.00215985j 0.00639693-0.00356034j 0.00556501+0.0111262j -0.00127575+0.00437179j 0.00851926-0.0133747j 0.0179761+0.00190167j 0.00972509+0.00241165j -0.00628046+0.00136089j 0.00224964-0.00301996j 0.00721518-0.0145382j -0.0154546-0.000425611j -0.00749636+0.00886074j -0.00310368-0.0139718j -0.00623005+0.0033211j 0.00817458+0.00560912j 0.0228313-0.0165405j 0.00381553+0.0183834j -0.00745525+0.00452533j -0.0121352+0.00409231j -0.00366388-0.00649722j -0.0154886+0.00663425j -0.00743288+0.00454882j 0.0235162-0.0266626j -0.0012863+0.00682037j 0.0149827-0.0275989j 0.0373709-0.0355069j -0.0201269+0.0385729j 0.012794-0.0788063j -0.076273+0.0215365j 0.0738853-0.111574j -0.0679629+0.0292703j 
0.0100205+0.233799j -0.0731596+0.0306735j -0.0392947+0.0280802j 0.0634537-0.112477j 0.0668529-0.0271997j -0.0675004+0.0546942j -0.0398972+0.106303j -0.0358424+0.047723j 0.0865908-0.104645j -0.0749086-0.0894864j -0.223036+0.192708j -0.0120258+0.0416687j -0.0524128+0.0756241j -0.0324589+0.0251317j -0.0184302+0.0557923j -0.000500305-0.0242794j -0.011191+0.0121096j -0.0586903+0.0200357j 0.00611678-0.0139013j 0.0536336-0.0267769j -0.0260363+0.021178j -0.00820066+0.0209159j 0.0147447-0.0570789j -0.0407994+0.0419687j -0.156314+0.0826039j -0.0629983+0.118495j -0.012002+0.0692793j -0.0615318+0.0717138j 0.030358-0.0370262j -0.0188042+0.00905027j 0.0075146-0.00133723j 0.00669883-0.0232073j 0.0268868-0.035246j -0.0297072+0.0312635j 0.0120464+0.00183302j 0.010419-0.0073233j 0.0145302-0.00316395j 0.00173905-0.00986882j -0.0230985+0.00729125j -0.00120438+0.0133679j 0.0201198-0.00816286j 0.0181944-0.00407397j -0.00968898+0.0151387j 0.0307739-0.00477922j -0.00637021-0.00483713j -0.00525089+0.00145265j 0.0242409+0.00920034j 0.00156483+0.00205411j -0.0135602+0.00302375j 0.00238111-6.06479e-06j 0.0108291+0.00061731j 0.0026413+0.0175027j 0.00975571-0.00901961j 0.0128241-0.0207771j -0.0255254-0.00463363j 0.000838386-0.0153677j -0.0144112+0.0271582j 0.00249859+0.0216031j 0.00654712-0.0103049j -0.0331218+0.033852j 0.0180499+0.00311953j 0.0023715-0.0355598j -0.00950785+0.0348077j 0.015038-0.0167472j -0.0371083-0.000866854j -0.021506-0.00291721j 0.0731935-0.0149706j 0.0457343-0.0745699j 0.114762-0.131355j 0.160584-0.05477j -0.0158712+0.0504963j 0.0482783-0.0306801j -0.0291071+0.0182357j 0.0163824-0.0598946j 0.0262752-0.0364777j 0.0242893-0.000661179j -0.00863414+0.0170436j -0.0236746+0.0325873j -0.00574386+0.0109008j -0.0265372+0.0166461j -0.000929225-0.00375686j -0.00855194-0.0162515j -0.00469349+0.00755255j 0.0261628-0.0262006j -0.00490191+0.00510595j -0.0052924+0.0114241j -0.0140419+0.0141883j 0.00701817-0.00636018j -0.00158622-0.0032038j 0.00725087-0.00629988j 0.0211256-0.0118994j -0.010954-0.000780152j -0.00430078-0.00114437j 0.00377983-0.0107973j -0.010225+0.0103116j -0.00484073+0.00642677j -0.00698242+0.00686078j -0.0039506+0.008325j 0.00806634-0.00104027j -0.00467845+0.00502424j 0.00315868-0.00500316j -0.0163634+0.00942534j 0.00774122-0.00233918j 0.00346676-0.0052099j -0.000745469+0.00181205j -0.00289085-0.00188816j -0.00678794+0.00684886j 0.00189419-0.00932014j -0.000311977-0.00452402j 0.0119451-0.00678804j -0.00340431+0.0100653j 0.0062042+0.00148677j -0.00321738+0.00108831j 0.015081-0.00928926j 0.00828299-0.0104568j -0.00849368+0.00139393j 0.0108091-0.010074j 0.000601019+0.003222j 0.00195922-0.00293535j -0.000459337-0.0041925j 0.0114621-0.00374897j -0.00396769+0.00110478j 0.00256643+0.0083424j -0.00703297+0.0054734j 0.000323316+0.00709978j 0.0124409+0.000845965j -0.0129358+0.0115799j 0.0213128+0.00312042j -0.00277612+0.00876216j -0.00458786-0.00533698j 0.00879766+0.00417803j -0.00765887+0.000388855j -0.00679948+0.00863108j 0.00583579-0.0011789j 0.000111744+0.00276266j -0.00148876-0.0024461j 0.00615469-0.0102476j -0.00928454-0.00100789j 0.0087603-0.00478861j -0.0171607+0.0155599j -0.00360017+0.0268158j -0.00604535+0.00955039j -0.00963405-0.00656121j 0.00496008+0.00797408j -0.012653-0.00531031j 0.0102686+0.0012062j 0.00375438-0.00322656j -0.0110911-0.0103818j -0.00616471+0.00024709j -0.0209291+0.0245413j -0.0103587+0.0266647j 0.003056+0.0354492j -0.0242387+0.00498372j 0.0748461-0.0414729j 0.0281644-0.0804198j 0.0634407-0.0274479j 0.0720189-0.106087j 
-0.0704582-0.0766353j -0.125257-0.119974j -0.0532398-0.0435405j 0.0700379-0.0304489j 0.0134677+0.0499529j 0.0143087+0.00104535j 0.0672032+0.00715926j -0.0044453-0.0262165j -0.016739+0.109395j 0.0544518-0.0270863j -0.0513256+0.0299179j -0.0125624-0.0132744j -0.0302797-0.060339j 0.0179876-0.00985702j -0.0263313-0.0207464j 0.000340283+0.0130362j 0.0276827+0.00111765j -0.0358811-0.0150145j -0.0186372+0.0265917j -0.0101086-0.000470081j 0.00195292+0.0191188j -0.0146494-0.0313012j -0.00434709-0.0483517j 0.0248684-0.0441286j 0.00821828-0.0111867j -0.0516613+0.0250399j 0.00550641-0.0255545j -0.015814-0.036483j 0.0144946+0.011481j -0.0108363-0.0120328j 0.0132178+0.0121477j 0.00220938+0.00985041j -0.00432038+0.0033926j 0.00301971-0.00663016j 0.0039105-0.00426166j 0.0112107-0.000201042j -0.00379549+0.00642693j -0.00562145-0.0164067j -0.00268197+0.00144794j 0.00446828+0.004894j -0.00317692+0.000383738j -0.00507791+0.015715j 0.00407454+0.0028818j -0.00190643-0.0019328j -0.000126844+0.0151888j -0.0114455+0.0184922j -0.0036574-0.00607878j 0.00674434+0.000268429j -0.0191281-0.0027682j 0.00643473-0.0056065j 0.015459+0.000779778j 0.014071-0.0011855j -0.00815449-0.00499971j -0.00913094-0.000621387j 0.000228022+0.026562j -0.0134781+0.0146413j -0.00736972-0.00574217j -0.00891927-0.0101661j -0.00138669+0.0157062j 0.00976514-0.0030085j 0.000351769+0.00171981j -0.0345564-0.00901209j -0.00714857-0.00842518j -0.0291573-0.00902109j 0.00625631-0.0389569j -0.012028-0.00118871j -0.0124121+0.00264459j 0.0029397+0.0175379j -0.00599141+0.0130512j -0.00667458-0.0086088j -0.00117987-0.00975498j 0.00416154+0.00333236j -0.00898385-0.00945121j 0.00605125+0.0163209j 0.00664912+0.00885083j 0.00626077-0.00640584j -0.000928732-0.0095391j -0.0139603-0.00759579j 0.013926-0.00065052j 0.00653984-0.00204936j -0.00230805+0.00196386j 0.00351612+0.00483269j -0.000630978-0.00395967j 0.0225052+0.0094866j 0.00291966-0.00175502j 0.00164759+0.002504j -0.00630762+6.13926e-05j -0.00152782-0.00578208j 0.00517553+0.00817762j -0.00273662+0.00542688j 0.000324824+2.22368e-05j -0.00616435+0.0042931j -0.00327203-0.0179717j 0.00266046+0.00777698j 0.00364986-0.00228522j -0.00272268+0.00373164j 0.00215081-0.00129582j -0.00180912-0.0104112j -0.00510156+0.00034919j -0.00396918-0.00241495j 0.0115288-0.00369782j -0.00381515-0.00696797j 0.00380702-0.0099442j -0.00472585-0.00347115j -0.000854129+0.004631j -0.00188931-0.0057784j 0.000621513+0.00027526j -0.00723806+0.0039927j -0.00816796+0.00606698j -0.000693932-0.00518156j 0.00661368-0.00578113j 0.00568603-0.00724467j 0.00162981+0.0115419j -0.00129424-0.00531537j 0.000626584+0.00194199j -0.00714822-0.00444296j -0.00523321-1.26219e-05j -0.00016312+0.00613723j 0.00337414-0.0134962j -0.011564+0.00237466j -0.000590576+0.0038468j -0.00904911-0.00194232j 0.00232871+0.00227977j -0.0010143-0.0157788j -0.00251705-0.000932844j -0.00639436+0.00941869j -0.00577139-0.000809051j 0.000599953-0.000644411j -0.010651-0.0106127j 0.00120851-0.00909157j 0.00270251+0.0123477j -0.0033004-0.0110285j -0.00271698-0.0062103j -0.0111078-0.0125755j -0.000715406-0.00869606j -0.00740458+0.00185286j -0.00386895-0.00424546j 0.00292015-0.0109322j 0.00596493-0.0064437j -0.0067537+0.00840978j -0.00429593+0.000582057j 0.00522666-0.00837855j -0.0023405-0.00199077j -0.000578779-0.0237798j -0.000859988-0.022195j -0.0151251+0.00978795j -0.0201204+0.0165237j -0.0050151-0.0185597j -0.00585579+0.00597073j 0.00495969-0.00817997j -0.0204848-0.00987786j -0.00867399-0.0216894j -0.00565509+0.00515073j -0.0123098+0.0132153j -0.0111753-0.0199721j 0.0139315-0.000212941j 0.0128996+0.031907j 
-0.0967233-0.115535j 0.0921145+0.0606521j -0.0205508+0.00804493j -0.000712631+0.0618137j 0.0207496-0.0496707j 0.000823806-0.0373279j 0.0408926-0.116563j 0.00185689-0.0251957j 0.119089+0.0166575j 0.0195427+0.0169464j 0.024859+0.0446467j -0.0341481-0.0745162j 0.0146628+0.0275786j -0.00710141+0.00653745j 0.00664209-0.00562515j -0.0141483+0.0203126j -0.0244998+0.00235839j -0.0039101+0.00910969j 0.0193925-0.015355j 0.00581855-0.0203048j -0.00696874-0.00247508j 0.0134365-0.00401928j -0.0429965+0.015242j 0.0131987-0.0556423j 0.0336518+0.0139384j -0.0259685+0.00708338j -0.00980362-0.015488j 0.00360408+0.0277815j -0.000809725-0.00588127j -0.00490758-0.013122j -0.003487-0.00666614j 0.0125779+0.0106503j 0.00319476-0.00547536j -0.00666187+0.00181404j 0.00626743-0.0142324j -0.00271202-0.000499333j -0.000758227-0.00235477j 0.000399759+0.0138005j 0.000152163+0.00880696j 0.00156863-0.00387888j 0.00435219+0.00445069j 0.012619-0.0089671j -0.0104085-0.000329159j 0.00219038-0.000487092j 0.00735208+0.007618j 0.0108746-0.0063457j -0.000193779-0.00613433j -0.000821909+0.00551958j -0.00268659-0.00252481j -0.00264119-0.00759007j -0.00342921-0.000190913j 0.0115991+0.00206916j 0.00239384-0.00427474j -0.0121849-0.012553j -0.0121516+0.00794409j -0.00929402-0.0186842j -0.0118279-0.0134689j -0.0101841-0.0175673j 0.00446427-0.0198851j 0.00561566+0.0237557j 0.00398801-0.0204543j 0.00547553+0.00538702j -0.0278911-0.0208267j 0.0138166+0.0142105j -0.0273946-0.00863698j -0.00408321+0.0331333j -0.0141111-0.0111261j -0.0263697-0.0011026j -0.00171017-0.0249297j 0.0127697-0.00963458j -0.00195904+0.00486147j 0.00121093-0.0121496j 0.00805612+0.0177812j 0.00743964+0.00241967j 0.00303558-0.0070527j -0.00356065-0.00278646j -0.0130007+0.00321525j -0.0052594+0.00321156j -0.0151641-0.0052607j -0.00247221+0.00665713j 0.00179637+0.00130504j -0.00442631+0.00457307j -0.00432931-0.00172345j -0.00306312-0.00413549j -0.00715083+0.000662203j 0.0041865-0.00559966j 0.000441263-0.00092209j -0.00548268+0.00163869j 0.00151978-0.00225774j -0.00010408-0.00403792j 0.00237777-0.00073342j -0.00176817+0.0020122j 0.00218479+0.00346557j 0.00196589+0.00215749j -0.00402646-0.00722455j 0.000157975+0.00172626j 0.00214017+0.00950154j -0.00188354-0.000939284j 0.000470419-0.000465085j 0.000461201+0.00436429j 0.00146691+0.000675616j 0.00183039-5.61301e-05j 0.0013665-0.00768354j 0.00100721+0.00151116j -0.00283139+0.00419315j -0.00361416-0.00213855j -0.00347692+0.00260897j -0.000651122-0.00230457j -0.000468985+0.00149667j 0.00138307-0.00411068j 0.000556989+0.00219573j 0.00219313-0.0023662j -0.00928077+0.00451972j 0.00655306-0.00698005j 0.0110571-0.00465129j -0.0110549-0.00536557j 0.0018978-0.00743245j 0.00818892+0.0066735j 0.00338414-0.00164332j -0.00255242-0.00486741j 0.00240331-0.0101734j 0.000754591-0.00308618j 0.00284177+0.00214209j 0.00511774+0.0103133j -0.011017+0.000760384j -0.00694481-0.0127162j 0.00578333-0.0174192j 0.00585931-0.00791354j 0.00855281-0.0187699j 0.00152905-0.0116426j 0.000707433+0.00269453j 0.0027422-0.0101826j 0.00495189-0.00493991j 0.017804-0.00174612j -0.00430564+0.00109849j -0.000820209-0.00865247j 0.00589547-0.00435312j 0.0144009-0.00380607j 0.0103801-0.00642939j -0.00202589+0.00151484j -0.00644317+0.00859083j -0.0101497+0.00688941j -0.000315772+0.00505852j 0.00574698-0.00482371j -0.0249942+0.0135055j -0.0123029+0.0229664j 0.00691006+0.0192611j -0.0151099+0.0215922j -0.00305348-0.00721796j -0.00581794-0.00473804j 0.0129537-0.00858305j 0.000446807+0.00178388j 0.00189487+0.0207821j 0.0118378-0.00302454j -0.000778881+0.00214944j -0.00113452-0.0279757j 0.0112221-0.00243414j 
-0.11247-0.0945107j -0.0780966-0.0305329j -0.0483829+0.0556985j -0.0187801-0.18744j 0.0366587-0.0222265j 0.0176816-0.0438142j -0.0236364-0.119041j -0.00692403-0.0168674j 0.117902+0.0290281j -0.108824+0.0510869j 0.183894+0.133775j -0.0513714-0.0437636j -0.0282585-0.0017984j 0.00377539+0.0331352j 0.00593691-0.0262631j -0.0049925+0.0315678j -0.00707141-0.0228741j -0.0172742+0.018606j 0.0071136+0.00827098j -0.0164992+0.011762j -0.0148395-0.00632287j -0.00711842+0.0184394j -0.0164759+0.0181762j -0.0128299-0.0169432j -0.0160905-0.0140838j 0.0139609-0.0296534j -0.000689618-0.0211605j 0.00310694-0.00235659j 0.00163951+0.00511461j -0.00255571-0.00403294j 0.0112057+0.00138777j 0.0149907+0.00851913j -0.00656166+0.000500988j -0.00420313-0.00864817j 0.00342609-0.00985673j -0.00012832-0.0126662j 1.91781e-05-0.00133371j -0.00159952+0.0213984j 0.00330752+0.0231584j 0.000142023+0.00249891j 0.00251303+0.00159818j 0.0101153-0.00515445j -0.0177905+0.00403093j -0.00598014+0.00228421j 0.00465894+0.00655221j 0.00179017-0.00833006j -0.00692656-0.00598313j 0.012114+0.0115517j -0.000736622-0.0154118j 0.0073693+0.0049779j 0.00734398+0.00880608j -0.00654643+0.00490492j 0.00489272-0.00548668j -0.00480255-0.010852j 0.00353176+0.034933j 0.0028963-0.0206941j 0.00896597-0.00132473j -0.000755235-0.0090123j 0.0101409+0.0049568j 0.0114374-0.025404j 0.00460096+0.0129232j 0.0182011-0.0104142j 0.00954339+0.0358428j -0.000469597-0.00290088j -0.00495501+0.00589694j -0.0010744-0.00198713j -0.0181098-0.0160889j 0.00797804+0.0100912j -0.0145316+0.0159614j -1.31635e-05-0.0188844j 0.000345471-0.00524784j -0.00134606-0.00664306j 0.00468299+0.0113854j 0.00789047+0.00772777j -0.00134168-0.00308821j -4.4776e-05-0.00109876j -0.00445415+0.0107646j -0.00677913+0.00238276j -0.00325081-0.00410728j 0.00218325+0.00101857j 0.00694952+0.00237516j -0.00588953+0.0050548j -0.000151683-0.00421217j -0.00794626-0.000664013j -0.00139338-0.00191878j 0.00592954-0.00802977j 0.00211761-0.00395161j -0.000797031+0.0033858j -0.00269787-0.0102914j 0.000441516-0.00230616j 0.000773107+0.00411683j 0.00304534-0.000233639j 0.00354234+0.00617035j -0.00581699+0.00189732j -0.0129615-0.010941j 0.00400868-0.00120478j -0.00140301+0.00545395j -0.00123536-0.00321078j -0.0018976+0.000314728j -0.000601021+0.0034733j -0.00545911+0.00186423j 0.0042015-0.00183799j 0.00185993-0.00624327j -0.000828768+0.00266847j 0.000435677+0.00218519j 0.00220385+0.00362654j -0.00324075+0.00187584j 0.00215159+0.00476812j -0.00368559+0.00211026j -0.00158858+0.00977846j -0.00892522-0.00710183j 0.0113573-0.000439189j 0.002102-0.00753982j 0.00673895-0.00231654j -0.00618307-0.00736227j -0.00563165-0.00757901j 0.00299421-0.00486177j 0.00709149-0.00536413j 0.00368736-0.00927885j 0.00667587+0.0045157j -0.0164231-0.000472754j -0.00982669+0.0125518j -0.000961808+0.00478387j 0.0170903-0.000224561j 0.0102898-0.00801776j -0.00161246-0.00153994j -0.0155416+0.00718823j 0.000128806-0.00611486j -0.00993196+0.0015571j -0.0166223+0.00206501j 0.00214277-0.00918006j 0.00397722-0.00302011j -0.00141262-0.00360569j -0.00332016+0.00512264j -0.00817304-0.00104968j -0.00329009+0.00834626j -0.00735731+0.0127458j -0.0229619+0.0107052j 0.0128482+0.0160245j 0.011215-0.00141428j 0.013018+0.00147109j -0.00182253-0.00203651j -0.00296508+0.00358183j 0.00507905-0.00101202j 0.0153823-0.00905754j -0.00655382+0.000659278j -0.0013129+0.0107768j -0.0124624+0.0125612j 0.000663405+0.00307115j -0.00135504-0.00762846j 0.00927496+0.00231435j 0.00546368-0.00156151j 0.0094272+0.00359179j 0.00229159+0.00241453j -0.00822281+0.0175453j -0.00219187-0.010102j -0.00282701+0.0115367j 
-0.0501685+0.0504932j 0.0842515-0.00428111j 0.129943+0.0887743j 0.00941467-0.24763j 0.0261978+0.100829j 0.0368114-0.0664918j -0.126762-0.0481093j -0.0532694+0.0633622j 0.0509665-0.0947914j -0.112404-0.111093j 0.301901-0.0835407j -0.019157+0.0499505j 0.0434183+0.00858866j 0.0106182+0.0186906j 0.00187421-0.00203194j 0.0148433-0.00720156j 0.0201571-0.026917j 0.00656626+0.000930942j 0.0276745+0.0284731j -0.0177217+0.0107483j 0.00994386-0.000826188j -0.0227649+0.0419975j 0.000391628-0.0107897j 0.00981138+0.0388253j -0.0250713-0.0428204j 0.044277-0.0481114j 0.00331686+0.0173219j 0.00669259-0.0178342j -0.00735177-7.32626e-05j 0.00375747+0.0197702j -0.00697378+0.00578509j 0.000289203-0.00183822j -0.00183437-0.000374129j -0.00275562-0.00805553j 0.000438307+0.00698537j -0.00387028-0.00695374j -0.000542408-0.00337991j 0.00366466+0.00928101j 0.00563441+0.00552294j -0.0028099+0.0042134j 0.00146787+0.00605421j -0.00321367+0.0100522j 0.00259694-0.00307403j -0.000344585+0.00429591j -0.00729461-0.0101486j -0.0125131-0.00502961j -0.00851211+0.0121406j -0.00845774-0.00423304j -0.0020743-0.00522951j 0.00477358-0.00524175j 0.0249287+0.00288313j 0.0173764+0.00368163j 0.000412374-0.000714837j 0.00605245+0.00203379j 0.00595458-0.00390466j 0.00544508-0.0199677j -0.0353885-0.0100093j -0.0118514-0.0121239j -0.0241315+0.0124981j -0.00671329+0.00621942j -0.00588452+0.00380732j -0.000421277+0.00810691j -0.0356092+0.010376j 0.00543136+0.0169155j -0.020246+0.00407393j -3.95865e-05-0.00350457j -0.0232398-0.00610993j 0.0178388-0.0380569j 0.0032047-0.00278686j -0.0212745+0.0245097j -0.000518531+2.9558e-05j -0.00539423+0.01387j 0.00528015-0.00392955j 0.0062659-0.00638414j -0.00328716-0.0018237j -0.00452695+0.0064313j -0.00202186+0.011746j 0.0100874+0.00137422j -0.00909685-0.00155655j -0.00213989-0.00397528j -0.00197113+0.00470718j 0.0057857-0.0131536j 0.00199044+0.000711044j -0.00240839-0.00727403j -0.00156201-0.00423728j 0.00135694+0.00332409j 0.00640107+0.00236031j -0.00764202-0.000805891j -0.00067162-0.0038652j 0.00132982+0.00212286j -0.00127093+0.00180357j 0.00259775+0.000331213j -0.00064427+0.00140929j 0.00180565-0.00209739j 0.00106382-0.00276835j -0.00383172+0.00241496j -0.00144342-0.00333342j -0.00456402-0.00307941j 0.00217573-0.0011921j -0.00637177-0.00281516j -0.00216048-0.0163792j -0.00674332+0.00106239j -0.00782439+0.000172226j -0.00220893-0.00297537j 0.000364609+0.00103762j 0.00157332-0.00147612j -0.00955942+0.000991044j 0.00268411-0.00124329j -0.00605813+0.0125281j -0.00518024+0.0103319j -0.00812374+0.00352271j 0.00167126-0.00286095j -0.00763086+0.0201292j -0.0130431-0.00483362j -0.00827993-0.0094814j -0.0108029-0.00445722j -0.00814832-0.00800188j 0.00319521-0.0171974j -0.0082907+0.00354487j 0.0088104-0.00418613j -0.00698038+0.00394223j 0.0103938+0.0050922j -0.00207482+0.0151637j 0.00691038-0.0140331j -0.00481298+0.0122875j 0.0103309+0.013994j 0.0105372-0.00285408j 0.00488126+0.00298529j 0.0137093+0.0035444j -0.00673706+0.0124239j -0.00669729+0.000690338j 0.014829-0.00377365j 0.00923573-0.0024885j 0.000111071-0.00708451j -0.00107699+0.00209588j -0.00098172-0.00917392j -0.0017884-0.0152747j -0.00252759-0.010368j -0.00296129+0.00144702j 0.00332744+0.000698071j -0.0077544-0.00223877j -0.00206638-0.00552137j 0.000825792+0.000930261j -0.00573628-0.00198032j 0.000502962-0.00360065j 0.00816751-0.000978652j 0.000189869-0.00624981j -0.000330045-0.00523782j -0.000567311+0.0024684j 0.000468845+0.00648563j -0.000112271+0.00686126j -0.00553185+0.0144089j 0.0110721-0.010826j -0.00421396+0.00832488j 0.00720143+0.00598625j -0.0141242+0.0231057j -0.00256689-0.0103683j 
