0.0203755-0.287695j -0.109594-0.185235j -0.18345+0.0307399j -0.214112+0.0396993j 0.152537-0.263479j -0.0493446+0.0351862j -0.0306363+0.0541415j 0.0205432+0.0064276j 0.00555355+0.0366789j 0.0455636-0.0510116j -0.0798437+0.0811084j -0.0192823-0.0585063j 0.0271202-0.0331688j 0.00921767-0.0173258j 0.0184818-0.0210115j 0.0113437-0.0221934j -0.00910622-0.00980461j -0.0171468+0.0238011j -0.00142124+0.0134635j 0.0024346-0.00146393j 0.00859949-0.00943301j 0.0399638-0.0279935j -0.00393019+0.0127109j -0.00831756+0.0176433j -0.0025684+0.00368204j 0.0204689-0.0135479j 0.00558053+0.0314228j 0.0289677-0.00561621j -0.0160171+0.0138884j 0.0047114+0.0224887j 0.0121162+0.00138826j 0.0312154-0.0122746j 0.0497746-0.055472j -0.04182+0.00852918j -0.00341838+0.0200989j -0.0234609+0.0290558j 0.00976555+0.00142951j 0.0232902-0.0185026j 0.00884209-0.0208644j 0.006469-0.0111086j -0.00459043+0.0121651j -0.0171419+0.0184246j -0.00679735+0.00115354j -0.0144108+0.0144997j -0.00170145+0.0021773j 0.00984729-0.00385329j -0.00898935+0.0090665j 0.00593145-0.000578378j -0.00312857-0.000912728j 0.00586285+0.0119849j -0.00245787-0.00777951j 0.00172545+0.00199155j 0.00925961-0.0132663j 0.0107542-0.00616202j 0.00732235+0.00310627j 0.0114801-0.00641339j 0.0110042+0.00825551j 0.0077863-0.00513075j 0.0197573+0.0106247j 0.00310535+0.00581031j -0.0115379-0.00368699j -0.00035206-0.0128148j 0.0120934-0.00881341j -0.0129304-0.0169844j 0.0142069+0.012165j 0.00500423-0.00488397j 0.00538937+0.0110191j -0.0268287+0.0131665j -0.0196994-0.00688827j 0.00967565-0.00272509j 0.000666494-0.0112563j 0.0119116+0.00231228j 0.0142918-0.0248389j -0.0313954+0.0115295j 0.0119184-0.000658728j -0.0552592+0.0345842j 0.0284723+0.00395965j 0.00468744-0.0446697j 0.0658774-0.040362j -0.00884243+0.00945483j -0.00137564+0.013616j 0.0181167-0.0246723j 0.00117359-0.0182213j -0.00647825-0.000837634j -0.00541651+0.0143495j -0.0143672+0.0292989j 0.00404596+0.00536369j 0.00393732-0.0162105j -0.001374-0.00600061j -0.00934098+0.0130718j 0.000354818-0.000603427j 0.000782287-0.00110779j 0.0203043-0.017431j 0.0079741-0.00379804j -0.00592714-0.00573719j -0.0135708+0.0133677j -0.000257918+0.00306353j -0.0106294+0.000732775j 0.000234814+0.00917874j 0.00700142-0.00382708j 0.00778853-0.000840122j -0.00559471+0.00990965j -0.00263263-0.000107209j 0.000366922-0.00161422j -0.00446173-0.0022813j -0.00280412+0.000202347j 0.00115177+0.000263956j 0.00257924-0.00703792j -0.00354561+0.00220967j -0.00646447-0.000260767j 0.00351227-0.00305423j -0.00693281+0.00692108j -4.61309e-05+0.00500933j 0.010206-0.0005807j 0.00190915-0.0089049j -0.00242033+0.00293339j -0.00588784+0.000536871j 0.00205655-0.00610431j 0.00309929-0.00542347j 0.00823502-0.00235108j -0.00491319+0.00696326j 0.00580348+0.00347813j 0.00691071+0.00169662j 0.000982121+0.00770778j 0.00174361-0.00468002j 0.00651208+0.00298108j 0.00337426+0.00462298j -6.96808e-05-0.00122765j 0.000210204+0.00184688j 0.00667141-0.00143787j 0.00432005+0.00056494j -0.00723308-0.00521681j 0.00229569-0.000681708j 0.000738134+0.0012584j -0.00134882+0.00247238j 0.00123919-0.00342107j -0.00499129-0.0108569j -0.0110292+0.00776454j -0.00268876-0.00274451j -0.00128781+0.00271419j 0.00115222-0.00177613j -0.00267657+0.00652138j -0.000247952+0.00385153j -0.00176907+0.000366061j 0.00265762+0.00310558j -0.00102292+0.00683423j -0.00156744+0.0072542j 0.00264986-0.00175264j 0.00111376+0.00276275j -0.00221354-0.00471573j 0.00887536+0.00149719j -0.00112514+0.01207j -1.70632e-05+0.00999908j -0.00322325+0.000638805j 0.011585-0.0104003j -0.00170272-0.00513851j -0.0058599+0.00589899j -0.000513974-0.00817993j -0.00760526+0.00142572j 0.00527624+0.01219j -0.00705148-0.000256503j -0.00332666-0.00684588j 0.00329007-0.00901704j -0.00725321-0.00209768j -0.00066971+0.014725j -0.0039628+0.00356832j -0.0129447+0.010578j 0.00364681-0.00236926j -0.0181464-0.00902391j -0.00601543+0.000711628j 0.00111184-0.00827542j 0.00612902+0.00459876j 0.00933375-0.00621163j -0.00546999+0.000992615j -0.0150497+0.00707037j -0.000815184-0.00757199j -0.00723969+0.00999756j 0.00513625-0.00148892j 0.0113489-0.00599943j -0.00361516+0.00396496j 0.00470995+0.00669984j -0.0160102+0.00791166j -0.0117697+0.0148414j -0.0204757+0.041881j 0.0109873+0.00386478j 0.00540234+0.0141907j -0.0409172+0.0179702j -0.0398142+0.0554178j -0.0365625+0.0167957j 
0.18276+0.0507397j 0.127003-0.267091j 0.099391-0.221903j 0.0548209-0.265252j 0.230428+0.0484887j 0.0235049-0.0764533j -0.0207897+0.0325142j 0.0332231-0.0418837j -0.0346977+0.0281744j -0.0103549+0.0151155j -0.0169505-0.0421201j 0.10038-0.0858994j -0.00928298+0.0180912j 0.0287907-0.0264503j 0.00609982-0.0144556j -0.0154421+0.036486j -0.00728633+0.00177862j 0.0163849-0.0110505j -0.0214952+0.0164788j 0.00307144+0.0146999j 0.0130282-0.00257378j 0.00541245+0.00549723j -0.00819751-0.00377199j -0.0154314+0.00440233j -0.0263136-0.00101653j 0.00624754+0.0121377j -0.0268959+0.0311442j 0.0124879+0.0305016j -0.0167043-0.00643468j -0.0196976-0.0010772j -0.0513231+0.0462784j 0.00307373-0.00710418j 0.0267139+0.00624248j 0.0278806-0.0451297j -0.0187815+0.0244406j 0.00325348-0.0232143j -0.021384+0.0250924j 0.00777553+0.00517193j 0.0107793+0.00138361j 0.0135957-0.0195538j 0.00106849-0.00377668j 0.00938041-0.00789348j -0.00195787+0.0044749j -0.00545927+0.00180616j 0.0127981-0.0012364j -0.00313404+0.00085236j 0.000483648+0.00177579j 0.0102354-0.00300909j 0.000575399+0.00917276j -0.0215825+0.0183159j 0.0231117-0.00506815j 0.00028078-0.00530671j -0.0085781+0.00357845j -0.00251414+0.00552548j -0.00513053+0.00873868j 0.00655403+0.00385907j -0.018039+0.0119813j 0.0030089+0.00213223j -0.00573433+0.0174206j -0.000324127+0.00296004j 0.00226396-0.00480505j 0.018183-0.000149521j 0.00694601+0.0232048j 0.0181967+2.10104e-06j -0.0154846+0.0129364j -0.000598078+0.0111832j -0.00709498+0.00657443j -0.00543113-0.0238237j 0.000785748-0.0169879j 0.00107934-0.00134561j -0.00701367+0.0063527j -0.021029+0.00925281j 0.0210333-0.0105834j -0.00271025-0.0169124j -0.00621726+0.0112173j -0.00576165-0.0254124j -0.0473426+0.0423204j 0.0754566-0.0317959j 0.00993981+0.02545j 0.0011568-0.0115558j -0.0071192+0.0121619j -0.00186706+0.0251381j 0.00854058-0.0170489j 0.00399887-0.00447526j -0.000851219-0.00225311j -0.0211852+0.0102654j -0.0163709+0.0321504j -0.00376627+0.00753055j 0.00553916-0.0067599j 0.000563129-0.00651641j 0.00444837-0.00940067j 0.00916436-0.00215505j 0.00146882+0.00363603j -0.00994562+0.00917548j 0.0167646-0.0131859j -0.00195645-0.00493297j 0.00548129-0.00356926j 0.000540679+0.0105557j 0.00694053+0.00124749j -0.000691436+0.000907489j 0.00639155-0.00246517j 0.00513411-0.00228548j 0.0049841+0.00294324j 0.00934248-0.00808334j 0.00263091+0.00155121j 0.00400037-0.0027782j -0.012439+0.0046595j 0.0108936-0.00434754j 0.00296299+0.00149723j 0.00244946+0.000462967j 0.00219034-0.00377246j -0.00207497+0.00322879j -0.0021646-6.1299e-05j 0.00188912+0.00665456j 0.00369252-0.00441293j 0.00648977-0.00123772j 0.00365536-0.00374049j -0.00112381+0.000230087j 0.00198774+0.00270719j -0.00256063+0.00136735j -0.00194688-0.00151193j 0.00565487+0.000292039j 0.00653289+0.000836106j -0.00172519-0.00721219j 0.00191341+0.000473181j -0.00251385+0.00210713j -0.00796592+0.00333378j 0.00353698+0.00226669j 0.00908882-0.00301204j 0.00310574-0.00103722j -0.00111968-0.0018672j 0.00351192-0.00542091j -0.00944754-0.012405j -0.00645763-0.00565058j -0.000530742-0.00496428j -0.00174619+0.00062947j 0.0112491-0.00674143j -0.00723019-0.00955049j 0.00282587-0.00397396j -0.00673601+0.00381117j 0.00837699-0.00246867j -0.001054-0.00567256j -0.00384694-0.00152154j -0.000410039-0.00866656j -0.00579185-0.0096323j 0.00276416+0.00235779j 0.00599685+0.00338276j -0.000786063+0.0102216j -0.00775354+6.71895e-05j 0.00167622-0.00234519j 0.00381919+0.00458858j -0.00425209+0.00131754j -0.0038729-0.000976163j 0.00703658-0.0120054j 0.00856302+0.00628993j -0.00154858+0.0104583j -0.00422688-0.0033845j 0.00575502+0.00246107j 0.00231127-0.00466685j -0.00655454+0.00708063j 0.00174049-0.00730188j -0.00366071+0.00567097j 0.00654422-0.00880815j -0.00167999+0.0118776j 0.00890499-0.00521722j -0.0104606-0.00622103j 0.00728455+0.0141j -0.0117762-0.00581054j -0.00818039+0.0034969j 0.00216002-0.0112071j -0.00315619+0.00328396j -0.0159999-0.00412648j 0.0045786+0.0111264j -0.00665465-0.00538397j 0.00457028+0.00368586j -0.00876662+0.0106885j -0.00164692-0.0016856j 0.000173012+0.0126338j 0.00225648-0.000280798j 0.00307634+0.000725948j 0.0144537-0.0125287j 0.0123845-0.00619903j -0.00773317-0.00613201j -0.0242999+0.0013552j -0.0159974+0.0287518j -0.0362964+0.0253808j 0.00616455-0.0244968j -0.0363706+0.0148822j 0.0371181-0.0512916j 
0.00733231-0.0403411j -0.0796333-0.0802269j 0.0132283+0.082266j 0.0120917-0.00366594j -0.0744201-0.00416886j 0.00885148-0.038954j 0.0124379+0.0332282j -0.0091095-0.0191278j -0.0270307+0.011313j 0.018856+0.0224221j -0.0208308-0.00215383j -0.0157883+0.000750045j -0.00573909+0.0159866j -0.00206656-0.00720108j -0.00515587-0.00488321j 0.00626402+0.0190924j 0.000183059-0.00391198j 0.00986279+0.00116305j -0.00302365+0.00365633j 0.000735184+0.0137167j -0.00198509+0.0113922j -0.00432773+0.010489j 0.0011876-0.00385809j -0.0079351-0.00393435j 0.00668781-0.0142706j -0.0179988+0.0029997j 0.0205999+0.02338j -0.0192678+0.0150417j 0.0198039-0.00119534j 0.0201562+0.0250353j 0.0012623-0.0030852j 0.0374756+0.0377335j 0.0173455+0.00984839j 0.00414783+0.0112366j 0.00259086+0.00634j 0.00334343-0.00815598j -0.000320733+0.00877126j -0.00394683+0.00903003j 0.00337618+0.00150074j 0.0021454-0.00386623j -0.00892067+0.00128527j 0.000488956-0.00520857j 0.00403173-0.00206162j 0.00230996-0.0044058j 0.00748855+0.00174295j -0.000642007-1.78172e-06j -0.000661075+0.000116308j -0.00226319+0.00888791j 0.00329997-0.00438079j -0.00925661-0.000152561j 0.00888549+0.00742042j 0.00160142+0.00388927j 0.00961988-0.00607863j -0.00166436+0.00565624j -0.00427397-0.00189873j 0.0024408-0.0038152j -0.00796507-0.0200239j 0.0156372-0.0115225j -0.00556293+0.012536j -0.00176864+0.00506336j -0.000332438+0.0105601j -0.00114744-0.0041158j 0.00709478-0.0255247j 0.00430419+0.00612741j -0.0158756+0.00418109j -0.0115602-0.00412085j -0.00636757-0.00204931j -0.0126283+0.00875927j 0.00863069+0.00293299j 0.00479146-0.00897103j -0.00968101+0.0127004j -0.0380694+0.0280844j 0.00171659-0.0194348j 0.0152771+0.00763353j -0.0103221-0.00302682j 0.0287617-0.023832j -0.00806908+0.0226446j 0.0014957+0.00596146j -0.00598113+0.0114454j 0.00189233-0.00327225j 0.00158987+0.00154745j -0.00233578+0.00579407j -0.00453725-0.00547918j 0.000284774-0.00284092j 0.000926322+0.000149901j 0.00257967+0.000657459j -0.00069076+0.0100695j -0.00152806-0.000674555j -0.000352066-0.00134599j 0.00216829-0.00299316j 0.00214335-0.00453156j 0.000583131+0.000999193j -0.00155399+0.00367326j -0.00176867+0.00130542j 0.00398648+0.000306716j 0.00220568-0.00422663j 0.00559826-0.00241867j 0.00364274+0.00203053j 0.0060949+0.000331836j 0.000756583+0.000942826j 0.00278767-8.36035e-05j -0.0029494+0.000169318j 0.00175529+0.0014913j 0.00634894-0.00224075j 0.000812104+0.00149177j -0.00186366+0.00143121j -0.00299825-0.00118273j 0.00303399+0.00206887j 0.00304066-0.00242364j 0.00146287-0.000773502j 0.000888456-0.00148191j -4.48658e-05-0.00656593j -0.00684648-0.00184497j -0.00687067-0.00380983j -0.00120305-0.000418676j 0.00190649+0.00330758j 0.00101155+0.0014831j -0.00271714+0.00112843j 0.00116072+0.00368216j -0.00252771-0.00179079j 0.00152777+0.00124649j 0.00825634-0.00204338j -0.00777924+0.00700467j -0.0028099+0.00828148j -0.00577216+0.00394714j -0.00597749-0.00384552j 0.00590018+0.00317737j -0.0046633-0.000846434j -0.00585639-0.00775127j 0.00320744+0.000469387j 0.00224253-0.0018165j 0.000354555+0.00474008j 0.00197422+0.0007632j -0.00248976+0.000455388j -0.00137031+0.00730143j 0.000972093-0.0106693j 0.00535771-0.00501412j -0.00592217-0.00260189j 0.00308023+0.00173425j 0.00965963+0.00342914j 0.0013591-0.000954642j -0.0120202+0.009134j -3.30958e-05+0.00693564j -0.00814989+0.00867922j -0.000733034-0.000778629j -0.00265915+0.0155408j 0.000230931+0.00130993j -0.00264771-0.00238088j -0.00297574-0.00125519j -8.98371e-05-0.00401686j 0.00621787+0.00227747j 0.00479961-0.0005242j 0.00257181+0.0022779j -0.00460598+0.00344795j 0.00640184+0.00602163j -0.00730277-0.00301348j 0.0078715+0.00528509j 0.00137784-0.00322643j -0.00687489+0.00537322j 0.00269441-0.0012116j 0.000531379-0.0042631j -0.00495087-0.00387813j -0.000121729+0.00118295j -0.00429919-0.0012002j 0.00602978+0.0026302j 0.00202319-0.00435106j 0.00249295+0.00202031j -0.00181668-0.00304555j -0.0078192-0.00341608j 0.00341474-0.0046838j -0.00625385-0.00659358j 0.000819231-0.0022972j -0.00459909+0.0014007j -0.00173144-2.6099e-05j 0.000306351-0.00275981j -0.00184445-0.000975661j 0.00310681+0.00546884j -0.00408273+0.00723677j -0.0029504-0.00387422j 0.00841363+0.000150101j 0.0044537-0.00430854j -4.42885e-05+0.000553859j -0.00399273-0.00481161j -0.00173536-0.00671292j -0.00286413+0.00320102j -0.00581839+0.00477245j 0.00676111-0.00126647j 0.00295561-0.00391475j 0.00414422-0.0136934j 
0.21175+0.091505j -0.12646-0.0318015j -0.10168+0.0495149j -0.0742847+0.20642j -0.274262+0.0479574j 0.0147672-0.0047168j -0.0348686-0.0300489j -0.0113358-0.0351957j 0.0127654-0.00225253j 0.0116387+0.00211048j 0.01486-0.0387637j 0.0177647-0.00599809j -0.00129665+0.00767951j -0.0101823+0.0154575j 0.00592148+0.0107661j -0.00786881-0.0128871j 0.0288208+0.0188326j -0.0112384+0.00595426j 0.0105895-0.000937769j -0.0110362-0.00234687j -0.00553067-0.0198842j 0.0030345-0.0304763j -0.0190949-0.0141458j 0.00205576-0.00742599j 0.000456912-0.00280716j 0.00430317-0.0232732j -0.0132836-0.00663532j 0.00187031+0.00604683j -0.00851912+0.0108163j -0.00598752+0.0163054j -0.0113595-0.0353571j 0.0171249+0.0304146j -0.0107134+0.00160797j -0.0020591+0.012243j -0.00100524-0.0104786j -0.00507999+0.0012184j -0.00223697-0.0115702j 0.000914675-0.00564007j 0.00221034+0.011545j -0.00192315+0.00459541j 0.00796355-0.00934977j 0.000982871+0.0075091j 0.00378163+0.0046259j 0.00736167+0.000988938j -0.0102347+0.00733897j -0.0117975+0.00114509j -0.00133754-0.00112152j 0.00346537-0.00132241j 0.00768898+0.012674j 0.013692+0.00101677j -0.0124307+0.0102818j -0.00197447-0.00598833j -0.00466931-0.0093582j -0.00482784+0.00816042j 0.0144711+0.00522984j -0.0048744+0.00521166j 0.0170894-0.00563626j 0.00989046+0.00648842j -0.00281229-0.00579903j -0.0100879+0.00739692j -0.0287897+0.00422339j -0.000374145+0.00214316j -0.000950866+0.014363j -0.0122594+0.00839414j -0.01878+0.00589403j -0.00635938+0.0213984j 0.012688+0.00269713j -0.00424388-0.00290935j -0.0155412+0.00597915j -0.0196943+0.000661801j -0.00224819+0.00142791j -0.00430058+0.0122437j -0.032192+0.0206797j 0.00165819-0.0092381j 0.00280482+0.00304965j 0.00721-0.00193809j 0.0110538-0.0171317j -0.0125602+0.00938865j -0.00816944-0.00255512j -0.00186896+0.00118826j -4.43853e-05-0.00399784j 0.0016914+0.00127614j 0.00258556+0.00360524j 0.00234282+0.00270343j 0.00230061-0.00366504j 0.00432875-0.00828132j 0.00401132-0.0046239j 0.00124979+0.00968851j -0.00108409+0.00242991j 0.00216231+0.000682022j -0.00323867+0.00269937j -0.00406444-0.00256007j -0.00185372-0.00199647j 0.00137315-0.00152238j -0.0057953-0.000227196j 0.00186755+5.63266e-06j -0.00289912+0.00101791j 0.00678071-0.00534189j -0.00205351-0.00253821j -0.00404293+0.00363878j -0.00332684+0.00481316j 0.00840528-0.00522666j 0.0087378-0.00228287j -0.00403154+0.00429887j -0.00235193-0.00226254j 0.000941426-0.00347974j 0.00238733+0.00164811j -0.00342996-0.00253418j -0.00519888+0.00570145j -0.0042253-0.00185567j -0.00192809+0.00527648j 0.00510176+2.57718e-05j 0.00235819-0.00522442j 0.00446483+0.00275317j -0.0082945-0.00692188j -0.00245234+0.0101507j -0.00505061-0.00271828j 0.00178229+0.00595305j -0.00557475+0.00235j -0.005956-0.00439571j 0.00227475-0.00380842j -0.00620615-0.000735046j 0.00665428-0.00213492j -0.00306114-0.00196675j 0.007906-0.00113826j -0.00435682+3.34234e-05j -0.00595316-0.00272074j -0.00239881-0.00564296j -0.00452986-0.00452133j -0.00170948+0.0024546j 0.0019037+0.00836908j 0.00474052-0.00261702j -0.000294624-0.00527352j -0.00082922-0.00274848j -0.0122103-0.00492128j 0.0130911+0.00149751j 0.000471703+0.0165104j -0.000843126+0.0017855j -0.00139999-0.00609443j -0.00199038-0.00244493j 0.00514888-0.00368014j -0.0253236-0.00286766j -0.00421035+0.000818963j -0.00423026+0.00320485j -0.000246224-0.00768034j -0.00204479+0.0122618j -0.0046554+0.00448619j -0.00353182-0.00542568j 0.00290347-0.0123734j 0.00733253+0.00107968j -0.00114594+0.00653162j 0.00279888+0.00608277j 0.00851451-0.000947034j -0.00157897-0.00387808j 0.00181596+0.00521576j -0.00529774+0.000405317j -0.00296379+0.00997945j 0.00165439-0.000259404j -0.0116593+0.00110292j 0.00558195-0.00491717j 0.00561844-0.00378022j 0.00323825-1.92151e-05j -0.00310767-0.00157352j 0.00430497+0.00062237j 0.00420207-0.000210235j 0.00287421+0.00354305j 0.00724623+0.00767993j -0.00263009-0.00257047j 0.000563516-0.00198923j 0.00500682+0.00486181j 0.00572997-0.00547767j -0.000456499-0.00117874j -0.00127349-0.00594963j -0.00294346-0.00100777j 0.00149279+0.00258987j 0.0011707-0.00528537j -0.00299052-0.00386651j 0.00340135-0.0049242j -0.00415561+0.00149422j -0.000842862+0.00148504j -0.00185725+0.000560929j 0.00388253-0.00120696j 0.00529397-0.00201726j 0.00738146-0.00270106j 0.000453002-0.00715972j 0.00550331-0.00683205j 0.000986184-0.00199578j 0.00565529-0.0103385j -0.00182689+0.00773872j 
0.025595-0.257014j -0.013875+0.0476178j 0.312848+0.0229684j -0.18074+0.303436j 0.285118+0.291321j -0.0122887+0.00251545j -0.014992-0.000849981j -0.000596902+0.0208434j -0.00211766+0.0382124j -0.0258242-0.0356608j 0.059022+0.0331119j 0.0462454-0.0571035j -0.00289116-0.0227929j 0.00924112-0.00503677j -0.0061132-0.0036819j 0.000436355+0.00382366j 0.00158568+0.00809867j 0.000333985+0.00486564j 0.0103648+0.00333167j 0.00517478-0.0106526j -0.013966+0.0072143j -0.0171217+0.0116279j 0.00810426-0.0161092j -0.017241+0.00731129j 0.0100119-0.0026582j 0.00320166+0.00872061j 0.0164918-0.00778936j -0.0122131-0.0143739j 0.00797935-0.00867258j 0.0119856-0.00354781j 0.024963-0.0164198j 0.0173029+0.0182724j 0.0109519-0.007841j 0.00192444+0.00191613j 0.000127901-0.000835254j -0.00336358+0.00651648j 0.00203664-0.00699553j 0.000984384-0.00550464j -0.00217245-0.00248412j -0.00442858+0.00683623j 0.000201515+0.00176107j -0.00725806+0.00462489j -0.000722568-0.00212788j -0.000409386+0.00185539j -0.00633903+0.00481498j -0.00123285-0.00012141j 0.00137606+0.00356567j 0.00450873+0.006103j -0.00631332-0.00590059j -0.00556062-0.000187016j 0.00331564-0.00182798j 0.00463951+0.0177954j -0.00987955+0.00594199j -0.00423582-0.0064045j -0.00271329+0.00995277j 0.00117639-0.0145113j 9.85364e-05-0.0198407j -0.0128966-0.0206383j 0.0019256+0.00167886j 0.00827945-0.0224807j -0.0156421+0.0118054j 0.0194131+0.0044832j 0.0129166+0.00265827j 0.00675864-0.00103916j -0.00880647-0.00353152j -0.00421344+0.00247359j -0.00184215-0.0118417j -0.00428013-0.00213526j -0.00295999+0.00928941j 0.00333327+0.00762908j 0.00147006-0.00719473j 0.0159386+0.00260499j -0.00849249+0.00930766j 0.00184158+0.00526248j 0.00119647-0.00025282j -0.0100937+0.00600892j 0.00793299-0.00918033j -0.00285768+0.00143493j 0.0056347-0.00515611j -0.00104616+0.00226463j -6.57306e-05+0.000885726j 0.00374573-0.00462977j 0.00202208+0.00105424j 0.000971609+0.00011424j -0.00155385+0.000370015j -0.00131339-0.000451955j 0.000456822-0.00879975j 0.00221775-0.00463229j 0.001231+0.00285175j -0.00368764+0.00447012j -0.000272645+0.00476903j -3.77339e-05+0.00208045j -0.000229675-0.00277805j 0.00134013-0.00225714j -0.00295692+0.00470893j -0.00361092+0.0038016j -0.00242433+0.00434538j -0.000736411-0.00219147j -0.0052968+0.00404406j 0.00295409-4.181e-05j -0.00291357+0.00139291j -0.00341273+0.000483513j -0.00231139-0.00255286j 0.00153095-0.000457308j -0.0001791+0.00233702j -0.000995114+0.00272893j -0.00189638-0.00410276j -2.39691e-05+0.00263867j -0.00150179-0.00309123j -0.00310355+0.00302743j 0.00455008-0.00444173j -0.00583802-0.00457398j -0.00408625-0.0030155j -0.00316221-0.00502429j 0.000387019+0.00124448j 0.00077724-0.00315353j -0.00345575+0.00339852j 0.0027847-0.00281476j 0.00359518-0.00276745j -0.0050285+0.00271766j -0.00356966+0.000822236j 0.00828507-0.00250608j 0.00212711-0.0024827j 0.000705047+0.00532238j -0.000433249+0.00744585j -0.000560152-0.0169683j 0.00857051-0.00298891j -0.00555089+0.000934766j -0.00281515+0.00184756j 0.00577528-0.00226368j 0.00628619-0.0026218j -0.00707186+0.00909878j -0.0124602-0.00166809j -0.0049802-0.00116518j 0.00272417-0.000157431j -0.0101304-0.00511069j 0.0180111+0.0143193j -0.00603106+0.00352986j -0.00253343+0.00518132j 0.000501908+0.0064237j 0.000608907+0.00368633j 0.00148728-0.00490713j 0.00235515-0.0101434j -0.00969356+0.00361907j -0.00184127-0.00712627j 0.00018033-0.00163087j 0.00406647-0.00106525j 0.000715199+0.00182187j -0.0122824-0.00354025j 0.0020298+0.00306962j 0.00810824+0.00309648j 0.00393051-0.00451255j -0.00549166-0.00445782j -0.0058305-0.00405171j 0.00106829+0.00591751j 0.00358002+0.00587346j 0.00621376+0.000826874j -0.000424057+0.0018194j -0.000619843-0.00168093j 0.00116799-0.00834009j -0.00466892-0.00294922j 0.000457251-0.00217142j -0.00479636+0.00191166j -0.00125052-0.002751j -0.0032197-0.00157406j 0.00229434-0.0022816j -0.00144284-0.00180091j -0.000774413+0.000437768j -0.00185149+0.000910798j -0.0015637-0.00309633j 0.000130553+0.00186142j -0.000173418-0.00419935j -0.00228734-0.00030064j 0.00364821+0.00440035j -0.000703111-0.000717734j 0.0017122-0.00197724j 0.00107797-0.00240884j -0.00191065-0.0025281j 0.000102215+0.00126202j -0.00199457+0.00386976j 0.000725619+0.000880997j -0.00228051+0.00487367j -0.00057119+0.00337442j -0.00149599+0.00332867j 0.000878222-0.00351359j 0.00362471-0.00422768j -0.00550105+0.00493251j -0.00304512+0.00569888j -0.00352031+0.0108362j 
