-0.17073+0.0181j -0.0964104-0.114182j 0.173718-0.0471831j 0.00520356-0.0125766j -0.160962+0.00225943j 0.0232624+0.00827453j -0.0706764-0.00716077j -0.0192254+0.0835662j 0.0367792+0.0179377j 0.00265608+0.0325822j 0.0478371+0.0396605j 0.040825-0.00655677j -0.0233811-0.0498239j 0.0443458+0.0556178j -0.0188298+0.0673085j 0.00772533+0.0124016j 0.0789691+8.44437e-06j -0.00594979-0.0126043j 0.0181877+0.0415634j 0.00778862+0.0167281j 0.00160413+0.00837488j 0.0237414-0.00843875j 0.0649839-0.0506254j 0.0252415+0.027044j -0.0217642-0.0027617j 0.0399066+0.0223324j -0.00463421+0.0193444j 0.0160657-0.0443245j 0.0338093-0.0192863j 0.000325456+0.0342457j -0.0223165-0.0382947j -0.026859+0.0390873j 0.0134817-0.0267994j 0.0330641-0.0717777j -0.0239539+0.0210545j 0.00131239-0.0166777j 0.00403628+0.00829114j -0.0531147+0.040207j -0.0227839-0.0476485j -0.0253282-0.0403166j -0.0265311+0.0443827j 0.08078+0.00330687j 0.0382687-0.0448834j 0.00083076-0.0118046j 0.0376523+0.0410653j -0.0288067-0.00712034j -0.0247624+0.00225871j 0.0190733-0.00851575j -0.00379337+0.0103356j -0.00846248-0.0166875j -0.0360253+0.0172821j 0.0529859-0.0165593j 0.00503187-0.00898066j 0.0406696+0.00329129j 0.0360387+0.0235288j 0.031481-0.0516612j -0.033135+0.035704j -0.00125219-0.0404684j -0.0225131+0.0138261j 0.0510798-0.037659j -0.00483302-0.000735184j 0.00281234-0.00856552j -0.0238222+0.0369922j -0.00580217+0.00485344j -0.0757576+0.0964808j -0.000384431+0.0577989j -0.021786-0.00128274j 0.0177694+0.00318377j 0.0139847-0.000333737j -0.0193358-0.00731847j 0.0321887-0.0213146j 0.0332198+0.038058j -0.0387951-0.0049252j 0.0261139-0.0307307j 0.0213612+0.0498883j 0.00419883+0.00114124j -0.0141862+0.0121827j 0.0330025-0.00395728j -0.0068907-0.0224207j -0.00441659-0.0121398j -0.00506414+0.00105017j 0.000894179+0.0310509j 0.0368718+0.0295318j 0.0243831+0.0104882j 0.0101725+0.0269983j -0.0213621+0.0304181j 0.0313032+0.00610464j 0.0458937+0.0262072j -0.00260939-0.00596531j 0.0297949+0.0103088j 0.00377651-0.0339893j -0.0302936+0.0232496j -0.0300185+0.0521736j -0.00823639+0.00981296j -0.0247532+0.00109645j -0.0276041-0.0042742j 0.0226924-0.0295952j 0.00892073+0.0124691j 0.000114706-0.0182693j -0.0158832+0.0118672j -0.00440684+0.00692763j 0.0132283+0.00238183j 0.0138735-0.0167003j -0.0122912+0.00453425j 0.00798645+0.0218486j 0.0224344+0.00182698j 0.0121016-0.0110234j 0.0111331+0.0221614j -0.0153178-0.0072307j -0.00580063+0.00439952j 0.00820616+0.0210395j 0.0105668+0.0128979j 0.00244455+0.00160034j 0.00466903+0.00209174j -0.0096888-0.0181908j 0.00842489+0.000254672j 0.0300381+0.00052879j -0.00656255+0.0270332j -0.0166995-0.000431772j -0.0031388+0.020869j 0.00754606-0.00920115j -0.0129692+0.00134155j 0.000115842-0.00681069j -0.0172403-0.00207711j -0.0042496+0.018627j 0.00504647+0.00507549j 0.0386976-0.0162412j 0.0153167-0.0113487j -0.012369+0.015286j 0.0187177-0.11175j 0.0301561-0.0217707j -0.128688+0.0485718j -0.0370626+0.0412054j -0.00235487-0.079189j 0.0921348-0.168761j 0.124472+0.000971747j 
0.0186166+0.126667j -0.114275+0.0308507j 0.060397+0.112576j 0.0463255-0.0025078j -0.0161207+0.0080137j 0.0111332+0.0155923j -0.024143+0.0696074j 0.0944589+0.0651583j -0.00374027+0.0258806j 0.0241987+0.024454j 0.0244667-0.0490973j -0.0230948-0.0506995j -0.0595236+0.0612848j -0.0174994-0.0584351j 0.0680744-0.0399156j 0.029132+0.0218021j 0.0162559-0.0354113j -0.00964576+0.0247021j -0.00702996+0.0109702j 0.0336102+0.0150799j 0.00967504-0.000250261j -0.0247614-0.00358088j -0.0653548-0.0356487j 0.0095052+0.0529648j -0.0287345+0.023706j 0.0359144-0.00253454j 0.00222198-0.0218853j -0.0246035-0.0133235j -0.00816695-0.0222313j -0.00735923-0.0331418j -0.00968664+0.0293354j 0.0112188+0.0121354j -0.00909276-0.0173799j -0.0136465-0.0445339j 0.0420128+0.00234981j 0.00982256+0.0163537j 0.0327035+0.0195679j 0.0459704+0.0289367j -0.0710847+0.0507775j -0.0382303+0.0591927j 0.00765001+0.0249608j 0.0241503-0.0719475j -0.0277332-0.0303275j -0.0123503+0.0239408j 0.0319115-0.0372141j -0.00899034+0.000475732j 0.0105515+0.0278734j -0.0169003-0.0254873j 0.0219769+0.0377184j -0.0350444+0.0366202j 0.0128073+0.034588j -0.029524-0.0739588j -0.00931397+0.0123197j 0.0308497-0.0517667j 0.047252-0.00518499j -0.0251959-0.0320221j 0.0393148-0.0288721j -0.0368545+0.0270578j 0.0144892+0.00783723j -0.016987-0.0600683j 0.0108206-0.00616948j 0.0120634+0.010234j 0.0310475+0.00128145j -0.000289995+0.0178388j 0.0394887+0.0584469j 0.0505546-0.00096488j -0.00585133+0.00562514j -0.00162553-0.0149604j 0.00226666-0.0135233j -0.000827219+0.0196317j -0.0268345-0.0627275j 0.0325358-0.0272952j -0.0133626+0.0493708j -0.0281284-0.0315755j 0.0571846-0.0442499j 0.00701055-0.00762452j 0.0221955+0.0269054j 0.0143978-0.0265846j -0.00274487+0.010575j -0.016602+0.00216944j 0.00729209-0.0018724j 0.011758-0.00991145j 0.0439779-0.0472274j 0.002343-0.017669j 0.0468651-0.00460649j 0.0292206+0.0117787j 0.0250551-0.0304036j 0.0383122-0.0498559j -0.0122665+0.017259j 0.0332395-0.0437893j -0.0298866+0.0101052j 0.0156974+0.0155844j 0.028009+0.00339519j 0.00843411-0.00522974j 0.0128674-0.00670391j -0.00921302-0.00297862j -0.0349616-0.0195872j 0.0106134+0.0128582j -0.0205833-0.000691266j 0.00735149+0.0178269j -0.000377865+0.00839892j -0.00183027-0.0142608j -0.0118131-0.00689339j 0.00564201+0.0333367j 0.0215827-0.0137704j 0.00867351-0.0233575j -0.00879472-0.0119566j 0.0227777-0.0213462j -0.0175072+0.0241072j 0.00323632+0.0256094j 0.0122489-0.0072047j 0.00335457-0.0123723j 0.00501647+0.0020484j 0.00128152-0.0147469j -0.0198666-0.00589201j -0.00660541-0.0183949j 0.0151218-0.0208735j 0.0304795+0.00559234j -0.000552632+0.00571114j -0.00244617-0.00104712j -0.000207808-0.00834434j -0.02583+0.0247336j -0.0131607+0.010881j -0.0299103+0.0235906j 0.0306249-0.0266491j 0.0184118-0.00664516j -0.0218406-0.00858312j -0.0217592+0.0107337j 0.0014317+0.00443863j -0.0873195+0.0296618j 0.00672689-0.0696005j -0.0134454+0.105663j -0.00161272+0.0521977j -0.0926075+0.0950364j -0.11064-0.0186173j 0.0882102-0.182154j 
-0.0119045+0.0239201j -0.0174162-0.01755j -0.0871801+0.0249371j -0.00638551-0.00419569j -0.0486959+0.00589944j -0.00308291+0.00560229j -0.0296256+0.0240196j 0.00137019+0.0278173j 0.00387049+0.00399611j -0.018839+0.0270037j -0.0181928-0.0523623j -0.0186929+0.00834242j -0.00897179-0.0218363j 0.0425047+0.010696j 0.0228602+0.0160275j 0.00501329-0.00257402j 0.0233457-0.0028196j -0.0107204+0.00159121j 0.00882435+0.0095679j 0.0168359+0.00169704j -0.00146608-0.00692881j 0.00440444+0.00194421j 0.00257066-0.0222605j 0.00487302+0.011307j -0.00866481+0.00721662j 0.0189501-0.00180887j -0.00314442-0.000442767j 0.00382987-0.00573244j 0.0132477+0.0246167j -0.00101327+0.00885633j -0.00962108-0.0265047j 0.00449488+0.035735j 0.00625449+0.0298279j 0.00343472+0.00312896j -0.00496314+0.0188153j 0.00399493-0.0125595j 0.00384632+0.0106724j 0.000661392+0.00886088j -0.0219088+0.0153379j -0.0175467+0.0108885j -0.00704789+0.0212093j 0.0305468-0.0241372j 0.00269072-0.0169472j -0.00651586-0.00358366j 0.0109824+0.00714358j -0.00320206+0.00396212j -0.00106705-0.00807257j 0.000825177-0.00960967j 0.0013193+0.00937537j -0.0106088+0.00437061j -0.00834762+0.0127012j 0.00747766-0.0153109j 0.00216685-0.0125978j 0.0164197-0.00780187j 0.0213389-0.00351601j 0.00454052-0.0012506j -0.000249442+0.00053381j -0.0084618+0.00315925j -0.00572172-0.00396987j 0.00784177-0.01008j -0.00293183+0.0171095j -0.00136562+0.019697j -0.00411407+0.0122257j -0.00145609+0.00373067j -0.0137746+0.0349327j 0.00711626+0.0185602j 0.00125181-0.000824823j -0.000785548+0.00120784j -0.00101686-0.00046623j -0.0103726+0.00420796j 0.00721705-0.0176842j 0.0161312+0.00596858j -0.0111199+0.00264499j -0.00297765-0.0060377j 0.00536702+0.00525407j 0.00206966-0.00404697j -0.00257916+0.00898712j 0.00675832-0.00601135j -0.0174756-0.0215815j -0.00306788-0.00804294j 0.0050179-0.0113848j 0.0118496-0.0230022j 0.00552279-0.00381432j -0.00820709+0.000931647j 0.0246312+0.00073748j -0.000983059+0.00680297j -0.015336-0.00434382j 0.00418517-0.00466283j -0.0116554-0.00359529j 0.00969618-0.00131825j -0.00151102-0.013956j 0.0054383+0.0090712j -0.000225385+0.00802831j -0.0123841-0.00298679j 0.00173816+0.00361417j -0.00218505+0.00402573j -0.000454434-0.0117883j 0.00995976+0.0044579j -0.0038284-0.0115936j 0.00104697-0.00262006j 0.00958053+0.00317523j 0.0036065-0.000630083j 0.00370432-0.00366943j -0.00520345+0.00688492j 0.00793612-0.00295316j -0.00166541+0.0015945j -0.00752773-0.00633596j 0.00396709+0.00208023j -0.00621171+0.0132947j -0.0159881-0.00111121j -0.00071776+0.00639308j 0.0147449-0.00286009j -0.000873588+0.00533912j 0.00815923-0.00864592j 0.00886174-0.00533066j 0.00495948-0.00395264j 0.00771849-0.00860309j -0.000563374+0.00888071j -0.011461-0.0139305j -0.00504693-0.00246834j 0.00582964-0.00622359j -0.0286834+0.0118242j 0.00185704-0.018277j -0.00732933+0.0129136j -0.000444224+0.014801j 0.00468251+0.0074649j -0.00389743-0.000829643j 0.00832483+0.00707188j -0.0043291+0.00984529j -0.0160652-0.00571485j 0.000810593-0.00767192j -0.0232505+0.0398166j -0.0191565+0.0119384j -0.0126691-0.0110612j 0.0044854-0.0328468j 0.0395154-0.0348516j 
-0.0128075+0.138043j -0.0274659+0.126361j 0.0876694-0.649277j 0.00822773-0.0310316j -0.00713444-0.137275j -0.00855504+0.0269762j 0.0345147+0.00526366j 0.00491278+0.0160352j 0.0229169-0.0410911j -0.0279461-0.014664j 0.00705395-0.0372074j 0.0205937+0.00313953j -0.00212682+0.00862932j -0.00287209-0.0268619j 0.0249266-0.0167227j 0.0124171+0.0120803j -0.00799458-0.040233j -0.00232342-0.0204163j -0.00778164-0.0148858j 0.00436574-0.00400476j 0.00763352+0.00942453j -0.00566941+0.0086745j -0.0311634+0.00575028j 0.00726364+0.0134709j -0.00207722-0.00369118j 0.00202606-0.00318357j -0.005601-0.0124441j -0.00994008-0.00231934j -0.0122716+0.0096811j -0.00243404-0.0011907j -0.00714101+0.00455407j 0.00811906+0.00947441j -0.0039218+0.00653613j -0.00229664+0.000241907j 0.00476697+0.00675842j 0.00696104-0.00575435j 0.0201598-0.0140512j 0.00837301+0.0340212j 0.00680762+0.00951964j -0.00343507+0.0136167j 0.00640181-0.00753518j -0.0107318-0.010625j -0.0189608-0.000930694j 0.010493-0.0129433j -0.00447711-0.0254742j 0.00145399+0.0120905j -0.00866906+0.0132935j 0.00872101-0.00809452j -0.0140323+0.00500907j -0.0223099+0.0110221j 0.00159359+0.0115515j -0.0149428-0.00906935j -0.021651+0.00480047j -0.00312372-0.00909399j -0.0183575+0.00449317j -0.0321981-0.00458759j 0.0261281-0.00728007j -0.0128937+0.00363889j 0.00642866+0.0152852j 0.00185607-0.00313541j 0.0135535+0.00221837j 0.0151293+0.0102996j 0.0001761+0.00654079j -0.0043638+0.000539187j 0.011985+0.00662638j 0.0126072-0.00781541j -0.00171042-0.0073166j 0.00327437-0.00976126j -0.00563268-0.00415175j 0.00317338+0.00197305j 0.0037501-0.00767165j -0.00309147-0.00471287j -0.00878427-0.00387525j -0.0132579-0.0128715j 0.0148024-0.00749838j 0.00971763-0.00901982j 0.0108642+0.0177522j -0.00206086-0.0142732j -0.00467359-0.00227094j -0.00661264-0.0059128j 0.0036628-0.00394154j 0.0121505-0.00284872j 0.00474112-0.0244414j -0.00129934-0.00637075j 0.0170901-0.0257457j -0.00411643+0.0116679j -0.00365501-0.0164703j -0.00510812-0.00317627j -0.0123271+0.00842222j 0.010809-0.0126335j -0.0103664+0.00832474j 0.000860823-0.00215684j 0.0239532+0.00122454j -0.00273599-0.00167495j 0.00348245-0.00967966j 0.00549802+0.00263319j -0.00429718+0.0104688j -0.00311444+0.00636854j -0.00713733+0.0175135j 0.00372088-0.00766008j 0.00347095+0.00452971j -0.00342195+0.00571407j 2.34516e-06+0.00042898j 0.00561516-0.00745581j 0.000603117-0.00471927j 0.00239777-0.0192912j -0.00202962+0.00122962j -0.00162117-0.00727179j -0.000541387+0.0109018j 0.000567541+0.0104881j -0.00158963-0.00565219j 0.00301735-0.00759954j 0.00320744-0.00694283j -0.000821284+0.000603159j 0.00330006+0.00945796j -0.00168274-0.00298863j -0.0040319+0.0055271j 0.00484179-0.0106515j 0.0034852+0.000469558j -9.04804e-05-0.000636888j -0.00232506-0.00634882j -0.008165+0.0161894j -0.0051912-0.000602669j -0.00578465+0.0127332j 0.0129334-0.00401423j 0.00284846-0.00749014j -0.00738055-0.00526881j -0.0148926+0.00556563j 0.000114483+0.00103011j -0.00804232+0.00541079j 8.86906e-05-0.00599297j 0.0130239+0.0185993j -0.000767353+0.0129121j -0.0253514+0.028889j -0.0297711+0.0158103j 0.00929746-0.0398705j 
-0.104269-0.0205273j -0.109399+0.00807178j 0.623642+0.107801j 0.00856592+0.0175381j -0.0290419+0.0160559j 0.0779909-0.0193616j 0.0465027-0.0521758j 0.038316-0.00711329j 0.0185882+0.0106929j -0.0185677-0.0330658j -0.021258+0.00878557j 0.00334812+0.0444878j 0.0563392-0.00130458j -0.041673-0.0233302j 0.00568177-0.025045j -0.00249217+0.0167521j 0.00650453+0.00527525j 0.0356728+0.0146337j 0.0124374+0.00615683j 0.000884418+0.0240249j -0.00918948+0.0122286j -0.0118217+0.00108986j -0.00934732+0.0327025j -0.00156939-0.00350596j 0.00487275-0.0145503j -0.0239534-0.00189251j 0.032625-2.20399e-05j 0.0104497+0.0258017j -0.0133452+0.00682332j -0.000681638-0.0193557j -0.00288126+0.0114695j 0.00465961-0.00828637j -0.0121539+0.0117874j 0.00452417+0.0268352j 0.033347+0.000320413j -0.00301773+0.00695242j 0.00219137-0.0115362j 0.00428608-0.0177766j 0.0188907-0.0278416j 0.016144-0.00841889j -0.000227527-0.0441185j -0.0476459+0.0292856j -0.00184931+0.00796601j 0.0311408-0.0194688j 0.00113824+9.58457e-05j -0.00344597-0.00415365j 0.0130602+0.00442638j -0.00589944+0.00164978j 0.00825284-0.00462207j 0.0142962+0.0190961j 0.0069999-0.0102729j -0.0192213+0.00667839j -0.0177218-0.0159341j -0.0249494-0.00837764j -0.0343152+0.00164914j 0.0190498+0.00670644j -0.00434763-0.0176486j 0.0122383+0.0162347j 0.00575939-0.00588501j 0.00126369-0.0165586j -0.010022+0.0090909j -0.0043699+0.0132471j 0.0149808-0.00779088j -0.00345719-0.00421712j 0.00815105-0.0354713j -0.0149049-0.0213628j 0.0079885-0.00368051j 0.0092546-0.0041069j -0.00324683-0.00253834j 0.00862104+0.00371418j -0.0104748+0.0132117j -0.0176556-0.000589767j 0.0134006+0.0173711j 0.00444055+0.00995197j -0.00736703-0.0227834j 0.00398893-0.0114506j 0.00890398-0.00209835j -0.0183699-0.000595878j 0.0134456-0.00172038j 0.00198057+0.00377941j 0.0101123-0.00263221j 0.0006553-0.000980318j -0.0145304-0.000766921j -0.0164737-0.00513898j -0.000213251-0.00327433j 0.00122894+0.000994559j 0.0131381+0.0072003j -0.0182831+0.0062927j 0.00453864+0.0191368j -0.0115134-0.019796j -0.0129552+0.0297496j 0.000300811-0.0102799j 0.00824961-0.0307917j -0.00263933-0.00104581j 0.00551452+0.000656906j 0.00228765-0.00748273j -0.00456515+0.00681846j 0.00691985-0.00806183j -0.0151992+0.0160529j 0.00109262-0.00218049j -0.00738242-0.00213126j -0.0152492-0.00228808j 0.00963595+0.00281407j 0.00705758-0.00269452j -0.00702192-0.0024144j 0.00331952-0.00519071j 0.00134255+0.00131848j -0.00586332-0.00107046j 0.00296584-0.00311227j -0.00159431-0.0039217j -0.00896358-0.00716193j -0.00362958-0.0120353j 0.00481644+0.00398968j -0.00604318+0.00357041j 0.00893611+0.0140764j -0.00275661-0.0101072j -0.0068157+0.00259062j -0.000655433-0.00202082j 0.00634204+0.00629941j -0.0200913-0.00381524j -0.0121055+0.015206j 0.000370038-0.00156275j 0.000463611+0.00232353j -0.00183987+0.00374869j 0.00356072-0.0101859j 0.00274271-0.00119506j 0.0154787-0.00189946j -0.0198504+0.00984786j 0.00442198-0.00404202j 0.0366834+0.0102882j -0.00338172+0.0162383j 0.0439594-0.0438507j 0.0300662-0.00642599j -0.00145854+0.0356615j -0.0288206+0.0553185j -0.0375351+0.0239107j 
0.0562441+0.0196989j -0.0211117-0.0457874j -0.0717755+0.0678502j 0.076329+0.0218973j 0.0515334+0.000879778j -0.131879+0.00628653j -0.0641435-0.114588j 0.0293744+0.050385j 0.0112368-0.00490019j -0.0163939+0.026661j 0.0188558+0.0219334j 0.0233328+0.0198034j 0.0301449+0.00212781j -0.027706-0.000912135j -0.00231965-0.0165157j 0.00613623+0.00261715j -7.46239e-05-0.00896038j -0.00670841+0.015873j -0.00397306+0.0237234j 0.028489+0.0046123j 0.0271277-0.000623788j 0.00281585+0.00891925j -0.0292557+0.016028j 0.00544304+0.00633618j 0.00822477+0.00359258j -0.00702915+0.00709348j 0.0050059-0.00240947j -0.0106802+0.031179j -0.049831+0.00486972j 0.0467072-0.0402202j -0.0292422-0.0132334j -0.0234686+0.00755611j 0.0354554+0.010821j 0.0152633-0.0113198j -0.00887505-0.0340164j -0.0176022+0.0245574j 0.0170623-0.00751127j -0.00263034-0.00859975j -0.0194771-0.00859838j -0.00193848-0.00466744j -0.0162049-0.0252346j -0.0347515+0.00774321j -0.00283243-0.0118047j -0.0108717-0.0268479j -0.00478185-0.0107493j 0.00287294-0.00210001j 0.0156992+0.017793j 0.0152174+0.0290577j -0.017658+0.0141957j 0.0094845-0.00336701j 0.00418465+0.0308904j -0.0268885+0.0225329j -0.0125526+0.0109099j -0.00156868-0.0377753j -0.017648+0.0027944j -0.00918198-0.0111322j 0.00120514+0.00592153j -0.00745874-0.00149336j 0.000883367+0.0086599j -0.00996409-0.00615365j -0.0079297+0.000651049j -0.00283767-0.000474078j 0.0150237-0.00122747j -0.0137985+0.00491882j 0.0248837+0.00255935j -0.00877637+0.00132598j -0.0121402-0.0147969j 0.0103872+0.00843803j -0.00462362+0.0149375j 0.00899745+0.0142262j -0.00208103+0.00145205j -0.00518295+0.00636453j -0.00448922-0.00817823j -0.0064609+0.0165479j -0.000851543-0.0125045j 0.00134998-0.00674452j 0.00665807-0.0027579j -0.00638774-0.00736896j -0.00830301-0.0166453j -0.00353688+0.0188939j -0.0115998+0.000514078j -0.000540315+0.0106883j 0.00447309-0.00542343j -0.0177189+0.0265024j -0.0181026-0.00763166j 0.00357587+0.00998843j 0.00957924+0.0130568j 0.00232311+0.00861608j 0.0190898+0.00128661j -0.00142162-0.0230056j -0.0127069+0.0196202j -0.00906512-0.0217967j 0.00838313-0.00322071j 0.00885224+0.000728441j 0.0123607-0.00266803j -0.000218416-0.0109148j -0.00338085+0.00407238j -0.00729299-0.00353812j -0.00851603+0.0156162j -0.00225437+0.00473592j -0.000680228-0.00321865j -0.00118866-0.00805409j -0.000477349+0.00333302j 0.00455544-0.00600027j 0.0131667+0.00163125j -0.0141114-0.00386415j 0.00932799-0.00449807j -0.00413491+0.000910641j -0.000956503+0.00397836j 0.00537112+0.00505278j -0.00788859-0.00443963j -0.00455707-0.00819871j 0.00770819+0.000265379j -0.0111203+0.0030002j 0.0048359+0.0179835j -0.00978768+0.00525996j 0.00749+0.000627887j 0.0138071-0.0107252j 0.0133551+0.00100643j -0.00599455-0.00288298j -0.0038484+0.0153257j 0.00681776+0.00826708j -0.0022571+0.000828004j 0.0149664+0.00533605j 0.0104191-0.00501791j -0.00690327-0.00537897j -0.0128972+0.0136947j -0.0170619+0.0122855j 0.00922416-0.0015269j 0.012617-0.0251068j 0.0191573-0.00274304j 0.0208811-0.0176192j 0.0189554+0.0107066j -0.0196866+0.0293308j -0.0181207+0.0112238j -0.0202809+0.00866327j 
-0.0124715+0.0205516j 0.0653483+0.000800728j -0.034868-0.125781j -0.13315-0.00857688j 0.0197949-0.00461265j -0.00631351-0.0696829j 0.0870285-0.00288277j -0.0502027+0.0144026j 0.0302678-0.00757418j -0.033713-0.0413357j -0.0280075+0.0104605j -0.0778698+0.0312496j -0.0440739+0.0200879j -0.0120939-0.0519076j 0.0181966+0.0587837j -0.0313419-0.00325661j 0.0161298+0.00958223j 0.0181211-0.0174671j -0.0289149-0.00911756j -0.0086872+0.0333414j 0.0105251+0.0217941j -0.0108462-0.001656j 0.0380812-0.010522j 0.0318535-0.0161277j 0.00715572+0.00649704j -0.00405097-0.0139378j -0.00740452+0.00211107j 0.00186929-0.0090012j -0.0113099+0.0046203j 0.0319641+0.0533915j -0.0104163-0.0127988j -0.0189545-0.0141427j 0.0195033+0.00716243j 0.0231201+0.00929857j 0.00665102-0.00493561j -0.00142315+0.0230441j 0.0226718+0.0108872j -0.0201825-0.0107705j 0.0562566-0.0576805j 0.0292378-0.0488117j -0.000631062+0.00591396j 0.00567713+0.0329417j 0.0170686+0.00403855j 0.0343816+0.0161875j -0.0131166+0.0160887j 0.0120864+0.0169716j -0.00614282-0.011216j 0.0134345+0.0148462j -0.00436452-0.0150461j 0.0332635+0.0165451j 0.00723348+0.000663695j 0.00876671-0.00253275j 0.00708916-0.0231443j -0.00594273+0.00853274j -0.017426+0.0295271j 0.0355523-0.00506821j -0.0556662+0.0144522j 0.0218485+0.0183193j 0.0092848-0.0357154j 0.0527107-0.000600257j -0.0181879-0.0250451j 0.00663225+0.0043298j -0.00883372+0.0034337j 0.00261896-0.0119064j -0.0476276+0.00278196j -0.00467678-0.0086284j 0.00907546-0.0110322j -0.00952209-0.0116612j 0.00311198+0.00593306j 0.00335264+0.0181285j -0.000251101-0.0101927j -0.0139114+0.0307464j -0.016458-0.0190149j 0.00838742-0.00435616j -0.00971028+0.0199347j 0.00560891-0.00568273j -0.0114879-0.00660099j 0.000804779+0.026149j -0.00372094-0.0176159j 0.00272549-0.00533972j -0.00706226-0.0155186j -0.0104346+0.0292312j -0.0118338+0.0325835j 0.0131911+0.0149936j -0.0180612+0.00720648j -0.013908+0.00486979j -0.00248579+0.0234569j -0.0124738+0.0190548j 0.00130483+0.00969418j 0.00761803-0.0100799j -0.00668225-0.00605406j -7.79034e-05-0.000859315j -0.0180726+0.0144076j 0.00353093+0.0135071j 0.00239244+0.000914622j 0.00839428-0.0018611j 0.0107183-0.00168645j 0.00217782-6.06721e-05j -0.00676804-0.00700725j -0.00366689-0.00169598j -0.0110475+0.00106246j -0.00387295+0.0124417j 0.0130377-0.00748737j -0.00456291-0.0169709j -0.00694041+0.0150787j 0.00571398-0.0018027j 0.0143106-0.010371j -0.0124258+0.0110492j 0.00954006-0.0110268j -0.00402923-0.000567796j -0.004258+0.00944248j 0.0121386+0.0112102j -0.0128009+0.00901669j -0.00667505-0.00880113j -0.00876112-0.00152167j 0.00856901-0.0118789j 0.00154173+0.0142893j -0.00655872+0.00134488j -0.00597037+0.00519122j -0.00247577-0.00104912j -0.00921469+0.00379063j 0.001314-0.001713j 0.001877-0.0045016j -0.00293913+0.00565142j -0.00202693+0.00424061j -0.00486338+0.00342367j 0.0145996-0.00934355j 0.00719016+0.000548147j -0.00922417+0.0135784j 0.0507158-0.029705j 0.00182937+0.0320692j 0.00580149-0.0333821j -0.017345+0.0179083j 0.0198861-0.0379251j 0.0468668-0.0349294j -0.00815124+0.0500934j 
