-0.00416016+0.00244571j -0.00263398+0.00529852j -0.000810601+0.00693168j 0.000993788-0.00300365j 0.00198301+0.00183988j 0.00288639+0.00317101j 0.00030278+0.00207429j 0.00441061+0.00362494j 0.000436346-0.00317949j -0.00434781+0.0027924j -0.000481203+0.00219449j -0.000479896-0.00231265j 0.0042501+0.00173933j -3.76401e-05+0.00429049j -0.00333676-0.000444772j -0.000650771-0.00295754j 0.00176104+0.0053417j -0.00253563-0.00281885j 0.00425375-0.00313955j -0.00120412+0.00262252j 0.00549474+0.00440431j -0.00317058+0.0109761j 0.00107068-0.0188979j -0.00573657-0.0043703j -0.00622228+0.0140877j 0.0139547+0.00977304j -0.00235608+0.00351183j -0.00398465+0.00769372j 0.0135706+0.0023351j 0.000282257-0.00561004j 0.00529761-0.00169372j 0.00422103-0.00369549j 0.00741103-0.000572537j -0.00561218+0.00614649j -0.00326282-0.00118565j 0.00539511-0.00260396j 0.00103554+0.000893927j -0.000532278-0.00296712j -0.00228199+0.00477744j 0.00242046-0.00269029j -0.00435589+0.00254841j -0.000431533-0.00222803j 0.00374016-0.0038044j 0.000625553-0.00528526j -0.0020807-0.00060799j 0.000453581+0.00845422j -0.0134191+0.00132335j -0.000420217+0.0120344j -0.00801491-0.00159018j -0.00123775-0.000683851j -0.0124367+0.00293958j -0.00613629-0.00709172j 0.00904378+0.0105232j -0.0120049-8.16355e-05j 0.0130537+0.00339748j 0.00528284-0.00774602j 0.0269466+0.000873908j 0.00566695-0.025309j -0.00855712-0.00115657j -0.00421878+0.00113733j -0.00158907+0.00238633j 0.00645161-0.00605104j 0.0101714+0.011667j -0.00814323+0.0144432j -0.000831634+0.00344459j -0.000509055-0.00129861j -0.00143269-0.000928994j 0.000908446+0.00023479j 0.00054496-0.00646832j -0.00333657-0.00450994j -0.00677744+0.000475722j 0.00503232-0.00374951j -0.00429194+0.00272427j 0.000495848+0.00337416j 0.000876435-0.0043035j 0.000265333-0.00327703j -0.00113205+0.00128558j -0.00198238+0.00164627j -0.000510416+0.000111269j -0.0046894+0.0019323j 0.00190079+0.00267229j -0.0023963+0.00372577j 0.000221681-0.00287593j -0.00214632+0.00298642j 0.00144125+0.00100124j 0.000316127-0.00214784j 0.000101226-0.000141261j 0.00188456+0.00332635j 0.00246461-0.00463034j 0.00249922-0.000648916j -0.00193288+0.00132379j 0.00112799-0.000917962j -0.000875847+0.000637026j 0.00263232-0.00433044j -0.00129908+0.00161318j 0.000654707-0.000621239j -0.000961626+0.00488j 0.000372726+0.00271921j -0.00297172+0.00297413j -0.00051386-0.00348606j 0.000760676-0.000212081j 0.000760117+0.000177774j -0.00157909-0.00178945j -0.00196212-0.000133033j -0.00184446+0.00323271j 0.00123856-0.000508992j 0.00191444-0.00293055j 0.0023124-0.00301775j -0.00160758+0.000961935j -0.00203733+0.000815594j 0.000874227+0.00502598j 0.000611193-0.000421742j 0.000345967-0.00148927j -0.00131118-0.000359214j -0.00366227+0.00349938j 0.000508847+0.00134042j -0.00275183-0.00213917j -0.000773103+0.00394267j 0.00642872-0.00371956j 0.00219291-0.00413658j 0.00132973+0.000335688j 0.00172843+0.000815125j -0.000260156-0.00123417j -0.00345036+0.00336987j 0.00551483-0.010659j 0.0112832-8.32584e-06j -0.000277722+0.00245134j 0.00361189-0.000437302j 0.0101426-0.00439332j -0.0119483+0.000988743j 0.143373+0.0469676j 0.148557-0.0594331j 0.0212879-0.000826597j 0.0107206+0.0132155j 0.0460474-0.0956174j 0.0443395+0.172079j 
-0.00254222+0.00515021j 0.0041522-0.00263505j 0.000266509-0.00168338j 0.000380576-0.00617239j 0.00189015-0.000257859j -0.00132476-0.000677223j 0.00257613+0.00486238j -0.00262868+0.00310967j 0.00497021+0.00126102j -0.00287429-0.00215274j -0.0028324-0.000137211j 0.0017566+0.00333805j -0.000971783+0.0043157j -0.00338365+0.000290574j 0.000316554-0.00428682j 0.0030802-0.00251492j -0.00358584+0.00269673j 0.00147718-0.00430961j 0.00318794+0.00591737j -0.00148515-0.00366367j -0.00264829+0.0109591j -0.00504642-0.00814692j 0.0055218+0.00253656j 0.0020766-0.0186252j -0.0132225-0.00847225j -0.00796993+0.0139541j -0.00451673-0.0015664j -0.00874142-0.00254281j -0.00404535+0.0117256j 0.0070928-0.00102015j 0.00133598+0.00430555j 0.00460812+0.00270977j -0.00136132+0.0058871j -0.00651786-0.00280063j 0.00241002-0.00352682j 0.000995623+0.00456073j -0.0022365+0.00208947j 0.00505094-0.000814208j -0.00472708-0.000681458j 0.00374544-0.000141728j -0.00061112-0.00228065j 0.00542223-0.00171085j 0.00239818+0.000820157j 0.00538431-0.00299637j 0.00145616+0.000561649j -0.00534145-0.00152197j -0.00236172-0.0130518j -0.0161103+0.00107448j 0.0028596-0.00444988j 0.00273803-0.002402j -0.00757333-0.00509428j 0.0162452-0.00196995j -0.00984711+0.00246546j -0.00580865-0.0112509j -0.0063401+0.00341609j 0.0172855+0.00215862j -0.00510794+0.0244253j 0.025866+0.00161879j 0.00231805-0.0090586j -0.000548591-0.0024889j -0.00335089-0.00272919j 0.00169871+0.00818416j -0.0109197+0.0160543j -0.00987464-0.00652825j -0.00205813-0.00106377j 0.00188558-0.000338977j 0.00144956-0.00502488j -0.00191676+0.00160115j 0.00621086-0.00134391j 0.0025336-0.00303511j 0.00149336-0.0122873j -0.000653314+0.00446836j -0.000105076-0.00616305j -0.00321652+0.00281669j 0.00157557+0.000945383j 0.00183275-0.000622194j 0.00114576-0.00227786j -0.000655514+0.000470567j 0.00125095-0.000359857j -0.00136721-0.00508141j -0.00293822+0.00554508j -0.0021397-0.00109223j 0.000245036+0.00035162j -0.00137625-0.00173782j -0.00191868-0.000198401j 0.00215777-0.000886715j 0.000474499+0.00109089j -0.00222754+0.00323139j 0.000895979+0.00378452j -0.00145386+0.00178526j 0.00041302-0.000818935j 0.00123135+0.00140979j -0.000166312-0.000309126j 0.00374555+0.000494812j 2.07075e-06-0.00445762j 0.000122793-0.000234135j -0.00243664+0.000759286j -0.000727203+2.78824e-05j 0.000791078-0.00361486j 0.00181312-0.00213321j -0.00100726+0.0024726j 0.00108756+0.00196973j 0.00145429-0.00112234j -0.000332273+0.000241357j -0.00232883+0.000955545j 0.00107756+0.00143693j 0.00164421+0.00245024j 0.00134637+0.00129277j 0.0028253-0.00296618j -0.000900687-0.000806602j -0.00411033+0.00151082j -3.89653e-05+0.00163104j -0.0007723-0.000254714j 0.000400092-0.000411711j -0.000363063-0.00317568j -0.00142265+0.00390294j 0.00133701-0.00265256j -0.00708964+0.00187658j -2.4559e-05+0.00423316j 0.00120211-0.00252838j 0.00174307-0.00253274j -0.00264537+0.00418831j 0.00185907-0.00324908j 0.00163704-0.00265666j 0.012164-0.000103961j -0.00667028+0.00889169j -0.000360886+0.00358255j 0.00675121-0.00411656j -0.0080729+0.00202239j -0.00998329+0.00107364j -0.148683+0.0589411j 0.143396+0.0471683j 0.00863216+0.0149831j -0.0204368+0.00332721j -0.0439364-0.171745j 0.0459646-0.0955043j 
-0.00611629+0.00416131j 0.00219978+0.000777334j 0.00106948-0.00486628j -0.000133911+0.00722765j 0.00152243+0.00966113j 0.00142989-0.00170843j 0.00161923-0.00361902j -2.68566e-05-0.0022583j 0.00355972+0.0021177j -0.00388616-0.00228078j -0.00210601-0.00308339j 0.000434189-0.0089274j 8.83723e-05+0.00252848j -0.00250464-8.5578e-06j 5.4869e-05-0.00112356j 0.00313902+0.00355121j -0.00198047-0.000710427j 0.000557015+0.000788646j 0.00158239+0.0058447j -0.00105202+0.00508385j -0.0018196+0.00555574j 0.00133614-0.00118124j 0.00150294-0.0257517j -0.00539354+0.00922828j -0.00131541+0.00764013j -0.00119677-0.00709176j 0.00913961+0.0082188j -0.00895611+0.00454684j -0.000467691+0.00184054j -0.0075904-0.000456725j -0.0118104+0.000276541j -0.00211167-0.00201972j 0.00472554+0.00339219j -0.00243369+0.00278829j 0.00210725-0.00121868j 0.00330179+0.000638039j -0.000883282-1.08908e-05j -0.00433837+9.41884e-05j 0.0143341-0.0045233j 0.00924386-0.00383869j -0.00654664+0.00168702j -0.00173871-0.000946297j -0.00396815-0.000291408j -0.00141398-0.000734412j -0.00141385+0.00407747j -0.00464057+0.0010194j -0.00517962-0.0103266j -0.0109898+0.00716493j 0.00425759-0.00276891j -0.018818+0.00225447j -0.00654722-0.00189472j -0.00269085+0.00335891j 0.0141114-0.00843198j 0.00968008+0.00399593j 0.0474434-0.00658473j -0.0095005-0.0189911j 0.0349174+0.00425797j -0.00542218-0.00623353j -0.00370122+0.00747179j -0.00729909-0.000223429j -0.0128019+0.00287245j 0.0142472+0.00272468j 0.0118993+0.00734905j 0.00869541+2.46122e-06j 0.00358401+0.000634845j 0.00128431+5.93395e-05j 0.00157186+0.000879686j -0.00199562+0.00256967j 0.0047618-0.00523268j 0.00263986-0.0024586j -0.0084835-0.00501193j -0.0020042-0.00139966j -0.00406339-0.000909068j 0.00901189-0.000247998j -0.00348108+0.00112989j -0.00154807+0.000508191j 0.00156945-0.00329213j 0.00693212-0.00580961j 0.00621629-1.79504e-05j 0.00182145-0.00146132j 0.00553997+0.00350637j -0.000338766+0.00253317j -0.00331987+0.00250497j 0.00349277-0.00270753j -0.00359464-0.00209157j -0.0012066+0.00159033j 0.00200508+0.00210285j 0.00623857-0.00103887j -0.00309549+0.00261069j -0.0061354+0.00180438j 0.00483475-0.00260098j -0.000874733+0.000305077j 0.00268089-0.00105063j -0.000179993+0.00139111j -0.00346918-0.00212735j -0.001579+0.00119301j 0.00762936-0.00146991j 0.000412154-0.000770515j 0.00332862-0.00482056j 0.00153016-0.000145655j 0.00703013+0.000447933j 0.000973266+0.000900127j -0.00222318-0.000868538j 0.00397537-0.00203451j 0.00170929-0.000291598j -0.00210304-0.00248146j 0.000593498+0.00121907j 0.00622775-0.00265014j 0.0026114-0.000927773j 0.00879228-0.0022619j 0.00016795-0.00241802j 0.00450804-0.00211442j -0.00357919-0.00147242j 0.00104954+0.00525914j 0.00678478-0.0091359j 0.00655272-0.00526995j 0.0114708-0.0105843j -0.0100441+0.00164282j 0.000541951+0.00251501j -0.0107005-0.0018765j 0.00366686+0.003308j 0.00384031+0.00273756j -0.0123979+0.00506053j 0.0169663-0.00275711j 0.0476814+0.0485053j -0.176981+0.0300305j -0.0312662+0.00971018j -0.0334659-0.00992867j -0.0086624-0.00114989j -0.00989372-0.00836778j -0.0441288+0.0169735j -0.0365082+0.0109614j 0.0447515-0.0528589j -0.0449075-0.179086j -0.00589081+0.0121357j -0.0101852-0.0741888j 
0.00216931+0.00147702j 0.00701959-0.00448891j 0.00291016+0.00140187j -0.0032552+0.00175888j -0.00185531+0.00296304j -0.0012258-0.00526904j 0.0046085-0.0029665j -0.0032316+0.000362069j 0.00046302+0.00361626j 0.00318775+0.00102973j 0.0010708-0.00534223j 0.00434027-0.00884954j -0.00276973+0.000374202j 0.000421762-0.00126587j 0.00155935+0.00200263j -0.00151321+0.00834697j -4.98984e-06-0.004046j 0.000493626+0.00103124j -0.00377052+0.0122278j -0.000705743+0.00170903j 0.00269686-0.0164181j -0.000749924-0.00176608j 0.00464303-0.0137016j 0.00241927-0.0278767j -0.00177406+0.00188543j 0.00374373+0.00207682j -0.00955379+0.00751753j -0.00523-0.00552034j -0.00485776-0.000182261j -0.00148481-0.00428119j 0.000509288-0.00696822j 0.00356909-0.00234642j -0.00861107+0.00422052j -0.00335857-0.000576559j 0.000982147+0.000735024j -0.00113117+0.00221239j 0.0024407-0.000342604j 0.0021765-0.00302049j 0.00801293+0.00403823j 0.00286933+0.00286796j 0.00126774-0.00422518j 0.00246195-0.00326688j -0.00357759+0.000483359j -0.00749098-0.000188047j -0.00243725+0.000177282j 0.00207184-0.0112907j 0.00908889-0.00434552j -0.0151309-0.00535113j 0.00710828-0.000146996j -0.00575289-0.00520724j 0.0196566-0.0022294j 0.00217806-0.00460757j 0.0192094+0.000284433j -0.0171255+0.00618007j 0.0126182+0.0188369j 0.0513391-0.0038568j 0.00554122+0.00835846j 0.0316869+0.00509722j -0.0143698+0.00475447j 0.00457727-0.0111233j 1.6892e-05-0.0050561j 0.00774993+0.0102958j -0.00885913-0.00527844j -0.0144937+0.00414785j -0.00410594+0.00392918j -0.00214994+0.00184531j -0.0079143+0.00957154j 0.000164849-0.00331582j 0.00307212+0.00540258j 0.00556871+0.00364619j -0.00179944+0.00131118j 0.00926193+0.00071006j -0.00218786-0.00339173j -0.0014254+0.00433777j 0.00653215-0.00234964j 0.00105063+0.0012952j -0.00222761-0.000155795j 0.00457218+0.0031941j -0.00376196+0.0052023j -0.000707835+0.00113857j -0.00131042+0.00070785j -0.00462046-0.00273744j 0.0023851-0.00191461j 0.000143895+0.000681007j 0.00243364+0.000232138j -0.00220205-0.000167004j -0.00171299+0.00078007j -0.00237293+0.0036382j 0.00499941-0.0025285j 0.00284134-0.00341259j -0.000896613+0.000913019j 0.00131594-0.00219906j -0.00264824+0.00350314j -0.00332392+0.00309384j -0.00226525-0.000756783j -0.000633539-0.00201004j -0.00226796+0.00251059j -0.00272285+0.000489156j -0.00103691+0.0031807j -0.000879727+0.00262225j -0.00151+0.00356561j -0.00120558-0.00115981j 0.00429851-0.00466897j 0.00499445+0.000926023j 0.00126476-0.00245324j 0.00453965-0.00253687j -0.000299279+0.00148307j 0.000165154+0.00666306j -0.00630223+0.00159359j -0.00166101+0.00573219j 0.00251408-0.00109744j 7.22266e-05+0.0010341j 0.00354508-0.00132802j -0.00541807+0.00303056j 0.00682372+0.0001257j 0.00540335-0.00101032j 0.0066161+0.00825274j 0.00994539-0.0069417j -8.85627e-05+0.0050657j 0.00419831-0.00212898j -0.0162316+0.0024075j -0.0143344-0.000443633j 0.000629065-0.0042719j -0.0120829+0.00805437j -0.167791+0.027405j -0.042617-0.0496925j -0.0437071-0.0170434j 0.0162523-0.0139996j 0.00205532-0.00249656j 0.0377448-0.0108424j 0.0347951-0.0096741j -0.0441838+0.0149045j -0.0365584-0.166975j -0.0385822+0.0516363j 0.00784476+0.072637j -0.0073562+0.0132595j 
-0.00568559+0.00267516j 0.00683139+0.000189672j 0.00498408-0.0029481j 0.000287303+0.00500708j 0.00281847+0.00413962j 0.00422164-0.00558188j 0.00302556-0.00345139j -0.000691842+0.00201143j 0.00282963+0.00142849j -0.00371341-0.0013811j -0.00135929-0.00189834j -0.000188376-0.00424524j -0.000605545+0.00292973j -0.0023061+0.00273671j 0.00111219-0.00244538j 0.00414912-0.00465625j -0.00205338+0.00356158j 0.00283036-0.00697596j -0.003545+0.0164109j 0.00175219+0.00362231j -0.00276703+0.0109632j 0.0116943-0.0232704j -0.0131276+0.0195165j -0.00309407+0.0379632j 0.00189426-0.0040935j 0.00819737-0.0145467j -0.0066026+0.00473358j -0.0112924-0.00300304j -0.00391836-0.00284642j 0.00370725+0.00173143j -0.00102264-0.000429598j 0.00255003+0.000172335j -0.00303187+0.000532968j -0.00630074-0.00111761j 0.000761647+0.000258777j -0.00574198+0.00280158j -0.00261831+2.46263e-05j 0.00273401+0.00255897j -0.0018474-0.00298631j 0.00601205+0.000753283j -0.00546496-0.000254734j 0.00528634+0.00252031j 0.00544981+0.000320925j 0.000126181+0.00297201j -0.00331509+0.00441718j 0.010646+0.00123178j -0.00822535-0.00672731j -0.0310658-0.00153909j -0.0120108-0.000822421j 0.00131647+0.00168969j -0.0196215-0.0022841j 0.0366799+0.00448507j -0.0216734-0.00896914j 0.0244108+0.00137275j 0.00622301-0.00325733j 0.00871369-0.00385268j 0.0125007-0.00900583j 0.0206298-0.00239913j -0.0111883+0.0124661j -0.000392437-0.0095966j 0.00181848-0.00134255j 0.0126439+0.00632159j -0.00802663-0.00362383j -0.0201146+0.00999049j 0.00151454+0.00320241j -0.00151905+0.000336291j -0.000647013+0.00801091j -0.00334443-0.0018763j -0.000961084+0.00289774j 0.0045078+0.00051595j -0.000860424+0.0019931j 0.00814595-0.000761114j -0.00213604-0.00399874j -0.00567636+0.00370662j 0.00883046-0.0053306j 0.000320549+0.000527498j -0.00221527-0.00140721j -0.000351473+0.00351723j -0.00509929+0.00403927j -0.00471981+0.000983763j -0.00605069+0.0044499j -0.00842455+0.00020788j 0.000880042-0.00114715j -0.00112797+0.00029237j 0.00262651+0.00138181j -0.000671709+0.000258593j -0.00274673+0.0018101j 7.37718e-05+0.00397959j 0.00503713-0.0041439j 0.00259388-0.00301772j -7.90441e-05-0.00204825j -0.00218263-0.00204353j 6.16488e-05+0.00296546j 0.000361215+0.00261925j -0.00392658+0.00244713j -0.00314694-0.00133905j -0.00214058-0.00314172j 0.000629209-0.000917116j 0.00408299-0.000693038j -0.00299471+9.55107e-05j -0.00694175+0.00233146j 1.50866e-05-0.00107565j 0.00251941-0.00449791j 0.00409906-0.00148977j -0.00351224-0.00329645j 0.00625364-0.00156931j 0.00105202-0.00205955j -0.000236884+0.00794659j -0.0035826-0.00283304j -0.00942683+0.00594389j 0.00946628-0.00364799j -0.00424883+0.00105284j 0.00778406-0.00395539j -0.00437595+0.00416407j 0.0209581-0.00363837j -0.00514812-0.00123998j 0.0150154+0.00636828j -0.00855723+0.00161292j 0.0366667+0.0239986j 0.0434915-0.0145582j -0.0745692+0.0215059j -0.151329+0.0123512j -0.0184826-0.00887804j -0.00731919-0.00197837j -0.00115486+0.0218873j 0.0651934-0.0137788j -0.0303318+0.00768073j 0.00568442-0.0109752j -0.0310414+0.00276402j 0.0323142+0.181638j -0.0170386+0.00457518j 0.00839805+0.0267055j -0.00847056+0.000517411j 0.00642796+0.0775297j -0.0128184-0.000646114j 0.0137693-0.00775047j 
-0.00486211-0.00255992j -0.00570707+0.000578769j -0.00331357-0.00521427j 0.00203844+0.00571008j -0.00416224+0.00926811j 0.00432809-0.0041257j -0.00632404+0.00332395j 0.00313415+0.000914609j -0.00219185-0.00163062j -0.00756979+0.0126575j 0.00148397-0.000849441j 0.000699822-0.00292174j 0.00164183+0.00144992j -0.00247327+0.0083919j -0.000787375-0.00448813j 0.00250655-0.0147965j -0.0001825+0.00117936j -0.000264934+0.00384265j -0.0036096+0.00719435j -0.00634128+0.0165609j 9.91562e-05+0.00306759j -0.00221156-0.00689139j 0.00441536+0.0359483j 0.0166973-0.0308839j 0.00446873-0.012678j 0.00108424-0.00476038j 0.011304+0.00253875j -0.00965281-0.00395239j 0.00824411+0.0051834j -0.0109237+0.000829767j -0.00124922+0.00180338j -1.49245e-05+0.00610413j 0.00794356+0.00247401j -0.00695372-0.00505329j -0.00607172+0.00128474j 0.0152504+0.00460025j 0.00786869-0.00235837j -0.00345679+0.00312049j 0.00645259-0.000385846j 0.00923924+0.00473486j -0.0173907+0.000524794j -0.000446261+0.00472714j 0.00725656-9.08411e-05j 0.0166819+0.00594481j 0.00555448-0.00167901j 0.0172096+0.00258032j -0.0131508+0.00343806j 0.000933879-0.000241697j -0.0045087+0.0011768j -0.0449226-0.0017605j -0.00675637-0.00944518j -0.00961157+0.00382485j 0.00888494-0.00171266j -0.0185263-0.00617114j 0.0310071+0.000432324j 0.00865794+0.0119248j 0.0338702-0.00886149j -0.0101445+0.0127872j -0.00605176+0.0109486j -0.00814285+0.000444178j -0.00968415+0.00268609j 0.0216947+0.00129139j 0.0178432-0.00325676j 0.00571609+0.00127495j 0.00172646+0.00205554j -0.00241591+0.00181789j -0.00104132-0.00100879j -0.00049887+0.00466339j 0.000425215+0.00116865j 0.000275121+0.000437181j -0.0130536-9.6818e-05j 0.0035312+0.00090325j -0.00940079+0.00194012j 0.00928887-0.00176624j -0.00214114+0.000248135j -0.000134269+0.00292353j -0.000526645-0.0045359j 0.00692897-0.00171797j -0.0002227+0.000221944j -0.00252343+0.000115611j 0.00651904+0.00325283j -0.000648447+0.00147337j -0.00113935+0.00430951j 0.00206408-0.00238269j -0.00130829+0.000155478j -0.00140994+0.00158215j 0.000290677+0.00280325j 0.00875783-0.00277653j 0.00187575+0.00105615j -0.00180265-0.00025929j 0.000695631-0.00302259j -0.00141825+0.00267946j 0.00039056-0.00195588j -0.00128432+0.00114099j -0.00361792+0.0018716j -0.000980896+0.000348582j -0.000816398-0.00117306j -0.00294517-0.00160268j -0.00346542-0.00341393j -0.00488903+0.00426994j 0.00570235-0.00104771j -0.00281788-0.000321174j -0.00256668-0.000628523j 0.00106905+0.000694492j -0.00338208+0.00419613j 0.000463963-0.00306853j -0.00182885+0.00223139j 0.00452776-0.00462758j -0.0171305+0.00412118j 0.00407712+0.00137317j 0.00119629-0.0039672j 0.00299545-0.0049123j -0.0073901-0.00241431j 0.000268607+0.00571055j -0.00666993-0.00260643j -0.00508351-0.00221307j -0.00848789-0.00730558j 0.0248792+0.0263654j 0.146049-0.0264275j -0.0284436-0.00502741j 0.048979+0.0205203j -0.00320593+0.0347577j -0.0427489-0.00262954j -0.0267822-0.00171556j -0.0172344-0.00166215j -0.00318007+0.000595895j -0.00160219-0.00567937j 0.0312921-0.0212589j -0.0227642-0.161015j -0.0168407+0.0053138j 0.0122378+0.0240372j 0.0133323-0.010964j 0.0122027-0.0101367j -0.00738695+0.0135032j 0.0165698-0.00737945j 0.0129168+0.00750995j 
0.00448777+0.000749045j 0.000899767-0.00395649j -0.000306401-0.0007505j -0.00457514+0.000152822j -0.00276703+0.000196592j -0.0036527+0.00160724j 0.000857989+0.00669772j -7.98997e-05-0.00765309j -0.000406396-0.00376323j 0.00527838+0.00158626j 0.000689575+0.00255316j 0.000552215+0.00594345j -0.00142649+0.00169443j 0.00276511-0.00201548j 0.00139886-0.00472671j -0.00331606+0.00321197j 0.00331747-0.00942801j -0.00464319+0.0147887j 0.00320784-0.00661246j -0.00460845+0.00470818j -0.00296063+0.0274194j 0.00283641-0.0185321j 0.00816127-0.0231314j -0.00930786-0.00943296j 0.00701804-0.0034456j -0.000199671+0.00767289j 0.008373-0.00165081j 0.00182735+0.00107626j 0.00453243+0.00879213j -0.0051242+0.00549817j -0.00189659+0.00238969j 0.00463454+0.00158501j 0.00215553+0.00656306j 0.00624671-0.00236402j -0.00239031+0.000587171j -0.000109115+0.00122687j -0.00371922-0.00333705j 0.00194624-0.00236338j -0.00130445-0.00610245j -0.000512452-0.00119731j 0.00181311-0.000363987j 0.00351691-0.00233105j -0.00556576+0.00579568j -0.000746146+0.00624148j 0.00474102-0.00289623j -0.00764992-0.0127464j 0.0167638-0.0033689j 0.028074+0.00346237j 0.0144429-0.00620562j -0.0183964+0.00571867j -0.0445747-0.0149175j 0.027304-0.0070413j -0.0146494-0.00552586j 0.0473211-0.00474198j 0.0217198+0.0101736j -0.041496-0.00201497j -0.0010003+0.0127386j -0.0298413+0.0150045j 0.0106947+0.002987j -0.00421936+0.000782896j 0.00104528+0.000198516j 0.00197494+0.00372045j 0.0100832-0.000554233j 0.0108141-0.00682417j 0.00953981+0.00147735j 0.00192526+0.00458274j -3.60642e-05+0.00554556j -0.000299558+0.000239642j -0.00878165+0.00036045j -0.00360761+0.00209017j -0.000679253-0.000945966j -0.00203848-0.00184625j 0.00643299-0.000792367j -0.00126696-0.00132701j 0.00538269-0.00146116j -0.00106207+0.00136262j -0.00131566-0.0024349j 0.000428028-0.00221478j -0.00532785+0.00368479j -0.00394037-0.00195949j 0.00270644-0.0045939j 0.00117745-0.00202767j 0.00190833-0.00231042j 0.000226682-0.000540064j 0.00153626-0.00233961j -0.00171554+0.000208593j 0.00153145+0.0018799j -0.0018706+0.000168997j 0.00342024-0.00246213j 0.00371458-0.00336811j -0.00666741+0.00349222j 0.00657247-0.00549584j -0.00424237+0.00587546j -0.00656356+0.00275867j 0.000597453-0.00291144j -0.00277692-0.00110868j -0.00225625+0.00281512j -0.00318708+0.00451173j 0.00218845+0.00657396j -0.0117536+0.00364242j -0.00778575-0.00207597j -0.00568476+0.00304927j -0.0020708-0.000192683j 0.00143208+0.00392481j 0.0026162+0.00120024j 0.00408775+0.00115492j -0.00245665+0.00607695j -0.0233465+0.00587927j -0.0109826+0.00949348j -0.0183571+0.00348217j 0.00138115+0.000934165j -0.010933-0.000279676j 0.00224866-0.00117419j 0.00143503+0.000394804j 0.00653629+0.0112752j -0.0111189+0.00381074j -0.0231712+0.0237587j 0.150308-0.0152246j -0.0216372-0.0364431j 0.020083-0.00155755j 0.00266452-0.010925j -0.00987871+0.00525111j -0.0332041+0.00872423j 0.013126-0.00540676j -0.018195+0.0226715j 0.0523546-0.0284687j -0.0363278-0.00728131j 0.0312945+0.150652j 0.017144-0.0260538j 0.00866851+0.0143699j 0.00521977-0.0121677j -0.00886274-0.013453j -0.00737282-0.0106378j 0.0228406+0.0755262j 0.00609255+0.0103791j -0.00979862+0.0063518j 
