-0.0152939+0.0343891j -0.00549201-0.00474577j -0.000358073+0.00201944j 0.000821442-0.00183033j -0.00450501+0.00969899j -0.00960938+0.02468j -0.0361204-0.0108058j -0.018851-0.00727708j 0.00536338-0.00431894j -0.00354559-0.0083804j -0.00161289+0.00603728j 0.00797281+5.55445e-05j 0.0145154-0.0214404j -0.0153669-0.0351135j -0.01124-0.0240995j 0.0103072+0.0256259j 0.0580594+0.00642017j -0.0185222+0.033606j -0.000150102+0.0104699j -0.0037549-0.0244216j 0.0144473+0.0173605j 0.0457547+0.00334542j -0.00359408-0.000952452j -0.00927493-0.00583982j -0.0155462+0.00813027j -0.0219451+0.027875j 0.0172432-0.00329048j 0.00792864+0.0187834j 0.0285218+0.0124318j -0.0307861-0.0326699j 0.046751-0.00844499j 0.0468567+0.0346398j -0.0123783-0.00419212j 0.0145301-0.0118853j -0.0163739+0.00307541j 0.0123025+0.00358507j -0.0317298-0.0355936j 0.0211524-0.0229659j 0.0449793-0.00942552j 0.0464986-0.0201803j -0.0441+0.00324775j -0.0762627-0.0367541j 0.0283298-0.0230082j -0.00708882-0.0070258j -0.000610106+0.0507216j 0.0806114-0.00802158j -0.0140319+0.0566823j 0.0102629+0.0119989j -0.0322431-0.0636989j 0.0743634+0.0759087j 0.0478177-0.00672239j -0.0339092-0.00578656j 0.018376+0.0411808j -0.0557984+0.000736402j 0.0554554+0.0181491j 0.0496257-0.0161478j 0.0451461+0.0234572j -0.0173881+0.00321055j 0.016316+0.0860637j -4.75474e-05-0.0444327j 0.0143151+0.0233999j -0.04173+0.0120641j 0.0246374+0.0377119j -0.00978337+0.0149666j 0.0670365+0.0339522j 0.0504208+0.0330359j -0.0306714-0.00195078j -0.0490765-0.0296513j 0.0142437-0.0847139j 0.0783892-0.0304931j -0.000154639-0.0839564j -0.107503-0.13357j -0.0499225-0.0485988j -0.0347711-0.204394j 0.0475916-0.0825843j 0.00761406-0.0225616j -0.262573+0.116335j 0.0467135-0.0176808j -0.0249907+0.00478589j 0.00664974+0.104872j 0.0831388+0.0110972j 0.020837-0.0165682j 0.0643824+0.0188127j 0.0085746+0.0559527j -0.0885699+0.0390286j -0.0657058-0.0584275j -0.0436328+0.0145931j -0.0472219+0.0555664j -0.063685-0.0580111j -0.0278531+0.0292634j 0.0273255-0.00712276j -0.0619445-0.0227677j -0.0181839+0.0491067j 0.0413927+0.0281232j 0.0425499+0.0529441j -0.021173+0.0668805j 0.0121899-0.000813542j 0.0389225-0.0300909j -0.00301915+0.00568539j -0.00796164-0.0073583j -0.00244837+0.0379131j 0.0375404+0.00814164j -0.00837944-0.0146684j 0.0124701-0.0297375j 0.042838-0.0806502j -0.0187337+0.0126452j -0.0460898-0.0415091j 0.00217686-0.0187314j -0.0330172+0.00256139j 0.0239545+0.00940473j -0.0326624+0.0167465j -0.0160512+0.00111529j -0.0191179+0.0428375j -0.0194167+0.0292386j -0.00979278+0.00743667j -0.0279665+0.0169142j 0.00381349+0.01756j 0.00961517-0.0306267j 0.0349523-0.0190265j 0.00286355-0.0165576j 0.0146804-0.00497479j 0.00237893+0.0211655j -0.00439831+0.0144826j -0.00231169+0.000377881j -0.00532001-0.00208524j -0.0038894-0.0015049j -0.00516581-0.007323j -0.0283426+0.00612852j -0.00885719+0.0229534j 0.00216775+0.00299227j -0.014916+0.00642598j -0.00306033+0.00453321j -0.00792176+0.015257j -0.0107511+0.000732527j 0.0126899-0.0123366j 0.0140605-0.0126999j -0.0128405+0.00390865j -0.0223772-0.00930293j 0.00220432+0.0025187j -2.5406e-05-0.00309152j 0.022441-0.0117919j -0.0134318+0.00671756j 0.018114+0.00279191j -0.00642175+0.00911361j -0.0352717+0.0239985j -0.0158721+0.0290791j 0.0469141-0.0428824j 0.00413463+0.0148013j -0.00397667-0.0115916j -0.00297589+0.000944169j -0.015581+0.00861899j -0.00155935+0.0106979j 0.00943602+0.00408341j 0.0171247-0.00873638j 0.00103506+0.0045004j 0.0019172+0.0112898j 0.00107805+0.00549262j -0.0112265+0.00459305j 0.0163822-0.0069435j -0.0321244+0.00653101j 0.0453237-0.0090296j -0.0341554+0.0201218j 0.0449722-0.0229134j 0.026471-0.0114927j 0.0844062-0.0617095j -0.0826716+0.0409095j 0.0821288-0.031839j -0.0766898+0.0202218j -0.0748421+0.00458447j 0.0345783-0.00733904j -0.0604989+0.0056893j 0.0922793-0.0191873j 0.019705-0.00373677j -0.0258592-0.0101541j 0.0797249+0.0886749j -0.0368775-0.0567775j 0.0300641-0.0165249j 0.0326061+0.0450665j 0.0553912+0.0394388j -0.03113-0.0363433j -0.0482134+0.0514982j -0.00125315-0.0594602j -0.0253001-0.0359715j -0.00518999-0.111986j 0.198606+0.0614807j -0.0328373+0.20616j 0.100504+0.0601089j 0.0900983-0.125102j 0.051426+0.369041j 
-0.00269453-0.0198511j 0.0136282-0.031961j -0.00696929+0.0171354j 0.00325534-0.00832822j -0.00248868+0.0066564j -0.0337438-0.00121791j 0.00660284-0.0303269j 0.0164962-0.00719707j 0.00273021+0.00169325j 0.019588-0.00553277j -0.0124473-0.000750203j 0.00800186+0.0060505j -0.0103046-0.0324234j -0.00926227+0.0260689j 0.0161554-0.0408386j -0.0614996-0.0253039j 0.0260149-0.0140304j 0.0370032+0.0179013j -0.0174352+0.0142378j -0.0411772-0.0232834j 0.00483462+0.000174824j 0.0297284+0.00281029j -0.0195304-0.0120454j -0.0128994-0.0061152j -0.00674903-0.000617872j 0.0112189+0.00459312j -0.00742832+0.00239436j 0.0127604+0.00370772j 0.0124147+0.00329594j -0.027761+0.00546815j -0.042632+0.00195207j 0.00419163-0.0348767j -0.05166-0.00975127j -0.00808267-0.0332038j 0.0126941+0.0120565j 0.0138377-0.00988395j 0.0489536-0.000943009j -0.0332683+0.0206585j 0.0619372+0.0187687j 0.0204626-0.0248044j -0.0580813-0.0569844j 0.0173401-0.0508318j 0.0101769+0.0565002j 0.0265254-0.00125981j 0.0228514+0.0228573j 0.0408335-0.0312738j -0.00223026-0.00838743j -0.0436374-0.0119695j -0.0161506-0.0547838j -0.0212176+0.0118062j -0.0379158-0.00399947j -0.0209314-0.00045392j 0.0136212-0.0361953j 0.023994+0.00602876j -0.0111713-0.00331198j 0.00804525-0.0106948j -0.0332838-0.00964518j 0.00448069-0.0232786j 0.0065668+0.0209676j 0.0184192+0.0143956j 0.0276203-0.0155632j -0.0200423+0.000857446j -0.0296516-0.00533193j 0.0183556+0.0173313j -0.0628346-0.0484408j -0.0334852-0.0676108j 0.112193+0.0365435j 0.0232704-0.0151613j 0.0410183+0.0233033j -0.101274-0.0786704j -0.0631017+0.00795397j -0.125903-0.160524j 0.0241377+0.128256j -0.00880294+0.152314j 0.065894-0.0239802j 0.224529-0.217487j -0.00226097+0.0297559j -0.136438-0.0577875j -0.0615011-0.00402007j 0.087614+0.0186712j -0.0124842-0.0427876j -0.0878275-0.00190822j 0.0344047+0.022279j -0.0383386-0.0212059j -0.0839367-0.0380432j 0.0771262-0.0528467j 0.0190722-0.0724395j -0.0165979-0.0221333j 0.00740379-0.0305948j -0.0689715-0.0523151j -0.00923792-0.0590377j -0.00526311-0.0830082j -0.0798124-0.00084206j -0.022309+0.0174557j -0.0469323+0.071282j -0.0453592+0.00558633j 0.0104043+0.00361529j 0.00764344+0.00880412j 0.012254+0.00683141j 0.0265257+0.0126072j -0.00640431-0.0119064j -0.0354638+0.0176825j -0.0140582+0.0179835j 0.00761745+0.0304994j 0.0332089-0.00329391j 0.000854293+0.0149817j 0.00824633-0.022481j 0.0302955-0.00237769j -0.00211109-0.00646259j -0.0158861-0.00778175j -0.0321775-0.0251934j -0.0164901-0.0152609j -0.00477794-0.0200674j 0.015281-0.0224979j 0.00733026-0.00655432j 0.000189688-0.00445456j -0.00288347-0.00843992j -0.0118174+0.0123226j -0.0101512+0.0276601j 0.00266974+0.017002j -0.00794365+0.00486349j -0.0118597+0.0103184j 0.0146451-0.00715488j 0.00529085+0.000232207j 0.0078867-0.0045845j 0.0210249-0.00560716j -0.00695727+0.0139087j -0.00509754-0.00333483j -0.00922701+0.0154257j 0.0017364+0.00793454j -0.000624123-0.0333976j -0.0301022+0.0256724j -0.00736658-0.0260604j 0.00044904-0.0111021j -0.00586445-0.0065779j 0.00427326-0.00588028j 0.00395673-0.00845308j 0.00427373-0.0155894j -0.00640484+0.0151673j 0.00820411+0.00619531j -0.00362086+0.0101184j 0.0125319-0.00659272j 0.00682692+0.0106169j 0.0236481-0.012796j 0.0373174-0.0131988j 0.00833721-0.00421345j -0.0235859+0.03471j -0.00448889+0.00891216j 0.000411941+0.00236806j -0.00174415-0.00585192j -0.060781+0.0408822j -0.0163867+0.0124547j -0.00695227-0.00831241j 0.0334551-0.0191854j -0.010387+0.00347808j -0.0279535+0.0350351j 0.0168242-0.00601958j -0.0164317+0.00919085j 0.00577091-0.00470479j -0.00617012-0.000220316j -0.0169021-0.00498255j -0.0944974+0.0422186j 0.00223878+0.00190002j -0.0701609+0.0567133j 0.0523669-0.022375j 0.0575967-0.00637756j -0.0728241+0.0406393j 0.0255535+0.00739101j -0.134945+0.0441128j 0.0326704-0.0150117j -0.0369472+0.000851374j -0.07317+0.000676536j 0.00707898-0.00899267j -0.0323045-0.0111107j -0.0599479-0.0481712j -0.0894315-0.094458j 0.0421607+0.0193635j 0.00646538+0.039238j 0.0126473-0.0598794j 0.0443453-0.0238654j -0.0096757-0.0571264j 0.0415235+0.00317253j -0.00958665-0.0695903j -0.141994-0.0248577j 0.00545371-0.181802j 0.168509+0.0843689j 0.0343917-0.148506j 0.0496331+0.363828j -0.0911763+0.121028j 
-0.00657501-0.0213903j -0.00170605-0.00901442j 0.00625526-0.00903091j -0.00227099+0.00466336j 0.0112745-0.0276731j -0.019671+0.00639841j 0.0103483-0.0460583j -0.0128406-0.0360229j -0.0158381-0.00352002j -0.0188146-0.0301817j 0.0141959+0.0120958j -0.0495121-0.0147343j 0.00325742-0.00487745j 0.00753605+0.0214523j 0.0264161-0.0471906j -0.0762932+0.0127081j 0.0271734-0.0229826j 0.0185482+0.0386504j -0.0161681+0.0295268j -0.0385781-0.0414497j 0.0161937+0.00601579j 0.0648646-0.00453066j -0.0306375-0.00976662j -0.0360633+0.0119995j -0.000385768-0.00661001j -0.0266207+0.0511511j -6.77718e-06-0.0222477j -0.0018021+0.0105415j 0.0537899+0.0310554j -0.059252-0.0466299j 0.0172528+0.0119356j 0.00102546+0.0228659j 0.0485998+0.0148579j -0.00592604+0.0562282j 0.0020799+0.0121843j 0.0117506-0.000225449j 0.0390194+0.0177694j -0.022326-0.0142028j 0.0355948+0.0124247j -0.000732496-0.00767641j -0.0616143-0.0205124j -0.0306586-0.00697985j 0.00547935+0.0592669j 0.0133012+0.0108524j 0.0220786+0.0141292j 0.0644022-0.0294864j -0.0197251+0.0557661j 0.0414504+0.00865169j -0.0747267-0.106618j 0.0730568+0.0379426j 0.0452469+0.00141907j -0.00954529-0.0206813j 0.0797982+0.0353936j 0.0157749+0.0309955j 0.0313817-0.00174475j 0.0392461-0.0128354j 0.0143112-0.00079676j 0.005763+0.00362538j 0.0836243+0.0868745j -0.0148523-0.00810489j 0.0792293+0.00765744j -0.137159-0.0922261j 0.0326425+0.0315569j 0.109742+0.0994656j 0.0594962-0.0251887j 0.0925507-0.0621935j 0.000102243-0.0481077j 0.0800496-0.197845j -0.00102015-0.246502j -0.0395879-0.131385j 0.00235997+0.0622613j 0.102435+0.242134j -0.154709+0.153292j 0.0988306+0.0263262j 0.262235+0.00318883j -0.0994731+0.168602j 0.317562-0.114556j 0.15936-0.0188113j 0.00946598-0.0188323j -0.0819774-0.202623j -0.0370932-0.0922415j -0.0717959+0.00837473j -0.0120377+0.0301087j -0.087232-0.0394487j -0.0818934-0.0246816j 0.0499474-0.0244442j 0.0237594-0.0494571j 0.0249039-0.0430273j -0.0135638-0.00700424j -0.0560616-0.0262485j -0.00142486-0.0290577j -0.0412695-0.0829987j -0.00181453+0.0335973j 0.0144061+0.0461061j -0.00513201+0.057624j -0.0181188+0.0391856j 0.00852828-0.0147878j -0.00666548-0.0361703j 0.00396203+0.0133471j 0.0212806-0.00532864j -0.000669396+0.0155786j 0.00588353-0.0255086j -0.0169639-0.0211821j -0.013664-0.0123052j 0.0194888-0.0830322j -0.0210047+0.0527272j -0.0147999-0.00704476j 0.0250095-0.00103412j -0.0128052+0.0114949j 0.0120134-0.0384962j -0.0202028-0.000544478j -0.0380904+0.0223399j 0.0190525+0.0235608j 0.0112753+0.0190956j 0.0137857+0.0103361j -0.00315329+0.0184541j -0.00119678+0.00387309j -0.0354585-0.00359313j 0.011995-0.0483752j 0.002337+0.0308841j 0.0243382-0.0207397j -0.00637778+0.00904634j -0.00877096+0.0295156j -0.0330237+0.0273774j -0.00586327+0.000139584j 0.000307734+0.0163962j -0.0359944+0.0333337j -0.0221394+0.014298j -0.046655+0.022659j -0.0128956+0.00802539j 0.0298549-0.0165983j -0.0134439+0.0019288j 0.0321511-0.018733j 0.00597234-0.0143712j 0.00691913+0.00523399j 0.0112633+0.0094678j -0.0221044+0.0264381j -0.0042748+0.0106517j -0.00047128-0.00458386j -0.0181143+0.0144743j 0.0346144-0.0209606j -0.00507788+0.0218239j 0.0125502-0.00967048j -0.0213204+0.0139317j -0.0414964+0.0180419j -0.03987+0.0195082j 0.0750427-0.0358234j -0.00728294-0.0067873j -0.00642637+0.0218551j 0.0110851+0.00666327j 0.0046647+0.00593785j 0.00550298-0.0190842j -0.00517278+0.00905968j 0.0145985+0.0160309j 0.0114236-0.0139895j -0.0242814-0.0220857j -0.0377409+0.0139434j -0.026606-0.00855216j -0.00501877+0.00848077j -0.0415885-0.011585j 0.0105896-0.00526173j 0.00713491+0.0100805j -0.072681+0.00761268j 0.0174971+0.00425006j -0.0297914+0.0269818j 0.0671118+0.00546844j -0.0165322-0.0109893j 0.0262608+0.0105844j -0.015958-0.00934358j -0.018196-0.000734753j 0.0344201-0.018354j 0.0558995+0.0859802j 0.00762788+0.0242635j 0.107247+0.0243652j -0.0168315+0.0123694j -0.0107627+0.0307163j 0.0281045+0.000587689j 0.00772873+0.0562305j 0.0669712+0.00644494j 0.0423674+0.0718221j 0.00836654-0.0260457j -0.0540332+0.0145984j -0.0706807-0.0607095j 0.068525-0.0171339j 0.00542438-0.120272j 0.0391392-0.0298477j 0.032661+0.172825j -0.00477699+0.00579108j -0.00361128+0.0437539j 
0.0145084-0.0433227j 0.00898575+0.00795999j -0.0080416+0.00138479j 0.000609798+0.00971217j -0.00922032+0.0220142j 0.00541593-0.0261763j 0.0205647-0.0249166j -0.00513523-0.0147251j -0.00714728+0.00736047j -0.0103141+0.00538351j 0.0267159-0.0130712j 0.0241501+0.0236844j 0.0198126+0.0162762j 0.0228576+0.0275773j 0.0330023-0.0483512j -0.0744044-0.000983257j -0.0391169-0.02799j 0.0225563+0.0137487j -0.0126618-0.00396316j -0.044713-0.0228795j 0.0162042-0.0146386j 0.0201534+0.00982457j -0.0121148-0.00911008j -0.0140406+0.0250776j 0.0268057-0.0382152j 0.0175423+0.00425913j -0.0537111-0.0167935j -0.0275944-0.0175797j 0.0211798+0.0177394j -0.0174084+0.00385145j -0.025022+0.020309j -0.00718226-0.0110357j -0.0309081-0.0175858j 0.0234024-0.0248313j 0.0146738+0.025174j -0.00907746-0.00208858j 0.060442+0.0179491j -0.0184318-0.0110966j -0.0219274-0.0192313j -0.0022586-0.0370309j -0.0616263-0.0412853j -0.0395225+0.0303778j -0.0240816+0.0491435j -0.00232571+0.00737341j 0.0165158-0.028209j 0.0140691-0.0109042j -0.00290896+0.0651571j 0.0435918+0.0429589j -0.0274916-0.0755632j 0.014643+0.00176657j 0.0164209+0.0222135j 0.0652619-0.0220103j 0.0715443+0.00556689j 0.0893021+0.0788746j -0.042498-0.0232141j -0.0364645+0.0129483j -0.0496671-0.0201157j 0.00994416+0.0252608j 0.02907-0.072596j 0.00502127+0.0373528j 0.0504687-0.0561362j -0.0974955-0.102783j -0.0330602-0.0302481j 0.0320784+0.0290436j -0.0900334-0.142639j -0.0801711-0.243593j 0.0604496+0.012772j 0.0680769-0.120507j 0.0352438-0.0260833j -0.161288+0.344914j 0.00498844+0.117496j 0.154494-0.034645j -0.291807-0.123286j -0.0237242-0.0389704j -0.295181-0.0444281j -0.195336+0.110189j -0.264034+0.11562j 0.0232888+0.120649j 0.0245035+0.147408j 0.0419406+0.181718j 0.0035564+0.107829j -0.0313855-0.00418179j -0.109754-0.0208763j -0.0592773-0.0621127j -0.027176-0.0331152j 0.0184959+0.0496692j 0.0312098-0.0319351j 0.0896076-0.0585345j 0.00508507+0.0248561j -0.035733-0.0172409j -0.0119158+0.00119788j -0.00647617-0.0783716j 0.014182+0.0286313j -0.0204048+0.0755929j -0.025778-0.0265963j 0.00536974+0.0311659j -0.0347336-0.0379359j -0.00513966-0.0103501j -0.0036028+0.00821053j 0.0294077+0.00289329j -0.00902662+0.0199323j 0.0321434-0.00403616j -0.00348744-0.0285844j -0.0293293-0.0153754j 0.00931727-0.0281963j -0.0443026+0.0569462j -0.018651+0.00354826j 0.0294124+0.0420891j 0.00952571-0.0106563j 0.00948569-0.0281814j -0.0147526-0.00771484j -0.0352153+0.00238215j 0.00526428-0.00439912j 0.0206502-0.00289932j 0.00718466+0.0157834j -0.0127862+0.0129573j 0.00230751-0.00790358j -0.0210102+0.021794j 0.00307111+0.0251245j -0.00547288+0.00690192j 0.0206809-0.0127517j -0.00336288-0.00565102j -0.000577573-0.00487973j -0.0198181+0.0134499j -0.0126514+0.0064269j 0.000245626+0.00279202j -0.0260222+0.0208866j 0.01021+0.00385212j 0.0036215+0.0169586j 0.00496392+0.00635672j 0.0110389-0.0240923j -0.0253479+0.0222129j 0.0233482-0.0188234j 0.0128747-0.0197638j -0.00900407-0.00365478j 0.0123257+0.00986883j -0.00342151+0.0101553j 0.0282939-0.0104065j -0.0111974+0.00496995j 0.01836+0.000983002j -0.0293188+0.0209012j -0.00545585-0.00372205j 0.00825944-0.00273967j 0.00471836-0.009772j 0.0146885-0.00746477j 0.0245379-0.0155912j -0.0408502+0.023335j 0.000694929-0.00911629j 0.0104748-0.00980484j 0.0228042-0.00930736j -0.0232587+0.0210247j -0.0166945+0.0223439j -0.0165301-0.018301j 0.04148-0.00419747j -0.0218607-0.00257903j -0.0261367+0.00446699j -0.0207496-0.00196939j -0.0228407+0.00742239j 0.020704+0.00560022j -0.00738346+0.0099266j 0.0170123+0.0143848j 0.0370793-0.000281888j 0.00477464-0.00219782j 0.0705435+0.00695227j 0.0417292+0.031807j 0.0123645+0.0443407j -0.00596326-0.0125593j 0.00596284-0.0431202j 0.00954855+0.000683128j 0.0290129+0.0257904j -0.00333673+0.0055246j -0.0297163-0.0463236j 0.000872388+0.0171952j 0.0616337-0.00943913j 0.0307259+0.0314635j -0.00313963+0.00795441j -0.0312956-0.0100712j 0.021023+0.046706j -0.0350863-0.030114j 0.0220517+0.00621443j -0.00457122-0.0145778j 0.0353347+0.0536953j -0.0622385+0.0499463j 0.0250634+0.117484j 0.0230512-0.041303j 0.0331989+0.0664844j -0.0300144+0.0590903j -0.00665759+0.0393458j -0.00458786+0.00444726j 
0.0167702+0.000289711j 0.00231645+0.00736833j 0.00148312-0.00679596j 0.0120229-0.0366012j 0.00697643+0.00562753j 0.00722266+0.000536178j 0.00395925+0.0225669j -0.0114467+0.0152997j -0.0584532-0.0158562j -0.023604+0.0153155j -0.0340671-0.0186043j -0.0795288+0.0124807j -0.0173784-0.000562263j 0.0252627-0.00170107j -0.00590961+0.0207516j 0.0157037+0.00567324j -0.0102722+0.00564155j -0.0164607-0.0144325j 0.0206093-0.0191089j 0.0211302+0.0216656j 0.00671115-0.0187101j -0.0390533+0.00534864j 0.0127975+0.0108773j 0.00547279+0.0235347j 0.0375649-0.0135941j 0.000729283-0.00963998j 0.014716-0.0315931j -0.0650304-0.0174068j -0.00707454-0.0211842j -0.0122995-0.0313402j -0.0263719+0.0338743j 0.00765581-0.0362746j -0.0519223+0.0080881j -0.0016598-0.0540999j -0.0026641-0.00366994j -0.00615124+0.00966403j -0.0108777-0.00345316j 0.00701271+0.00278081j -0.0185747-0.0023142j -0.0196672+0.00697039j 0.0217014+0.0293534j 0.0179934+0.0318348j -0.0138224+0.00850978j 0.00822211-0.00503969j -0.0119796-0.0152051j -0.0291532+0.0107977j 0.00768789-0.00800153j 0.0548063+0.00483312j 0.0180861+0.0371122j -0.0567196-0.046364j -0.00483641+0.00214739j 0.014184+0.00221693j -0.0112392-0.00810297j 0.0486281+0.00286679j -0.0891297-0.0602126j -0.113176-0.0229986j 0.0235189-0.0343932j 0.0230078-0.00355595j 0.0250108-0.153307j 0.0203904+0.039679j -0.00102549+0.0726507j -0.0728339-0.136214j -0.139013-0.249167j 0.228289+0.18127j 0.0218932+0.0884406j 0.113745+0.103375j -0.135268+0.0168084j 0.260157-0.391344j -0.225566+0.112402j 0.00381568-0.123089j 0.324898+0.0740724j -0.223323-0.0115228j -0.0887326+0.0219877j 0.0357706-0.215217j 0.105275+0.0906524j 0.0437808-0.169479j -0.112979+0.0274869j -0.0873308-0.0538042j -0.0217486-0.0147933j 0.0293678+0.0799771j 0.00680169+0.0202189j 0.0182254-0.00968184j 0.00241262-0.00639941j 0.0219323+0.026416j 0.0219138+0.0162569j -0.0160461+0.00641886j -0.0152975+0.0378759j 0.00497472-0.0189479j -0.00627889+0.0184143j 0.0105909+0.0322997j 0.00941972+0.021439j -0.00148384+0.0287297j 0.0513993-0.00709757j 0.019496+0.00433486j -0.00959344-0.0168432j 0.010327-0.0010631j -0.0215951-0.0104863j -0.00845559-0.00718048j 0.00476548+0.00867606j -0.00271495+0.000727905j -0.000530899-0.00634979j 0.00152572-0.0331496j -0.00304917-0.0188658j 0.0104875+0.0195643j 0.000284086+0.0247094j 0.0103564+0.00366546j 0.00426902+0.0104301j 0.00822896+0.013794j -0.000846048-0.00498493j 0.00650688-0.0192915j 0.0151403-0.0171279j -0.0175833-0.019817j 0.0285563-0.0362477j 0.0135322+0.0185861j 0.00932983+0.0263516j 0.0225129-0.0147438j -0.0292105+0.00426465j -0.00412523-0.00527473j -0.0317128-0.00244703j 0.0208034+0.00517938j -0.0204562+0.0199868j 0.0345764-0.00707514j 0.0294817-0.0148877j -0.0234145+0.00953544j 0.00761689-0.0132456j 0.0121784-0.00311022j -0.0130314+0.0435087j 0.0122551-0.0304419j 0.0061397-0.0216383j -0.00340182-0.000459937j 0.0176504-0.0344886j -0.003331+0.0269435j 0.0307931-0.0414954j 0.00510652+0.00365848j -0.00303214+0.0108486j -0.00757289+0.0118188j 0.00906569-0.0129136j 0.00680767-0.00224032j -0.00903007+0.0142248j 0.000773072+0.00650778j -0.0142301-0.00461253j -0.0176091+0.00492954j -0.0157088-0.000893778j -0.0217688-0.0169978j -0.012076+0.0191013j -0.0178767+0.0241326j 0.00997904-0.0317003j -0.0324773-0.0207864j 0.0146345-0.00518263j -0.0314113+0.014563j 0.00319132+0.00437225j -0.032434+0.00190438j -0.0102233-0.00103666j -0.00484872-0.0154939j -0.00912251-0.0133677j -0.0304859-0.013219j 0.0352207+0.0352881j -0.0262427-0.0117757j 0.0462259+0.00921589j 0.0410134+0.0160621j 0.0257207-0.00417581j -0.00134469+0.00941135j -0.0173941-0.0063476j -0.0113536-0.00377277j -0.00750025-0.0198992j 0.0176094+0.0178298j 0.0249953+0.0156385j -0.0217947-0.0214342j 0.0142733+0.00755294j -0.0082059-0.00209878j -0.0474368-0.0300389j -0.0241575-0.00861598j -0.0100666-0.0450704j 0.0152804+0.0296782j 0.0040509-0.0182208j -0.00122197+0.0103444j 0.0171393-0.0124465j 0.00258515+0.0375856j -0.00989898+0.058966j -0.00987648-0.0197318j 0.00926324-0.0119144j 0.00799585+0.0203532j 0.0102855+0.00344921j -0.00145049+0.00889987j -0.014156+0.00387645j -0.00546739-0.0109828j -0.00869874-0.015698j -0.00792256-0.000585599j -0.0010114-0.0241362j 
