-0.0756681+0.0190093j -0.039914-0.00020829j 0.233553-0.231137j 0.322987-0.0423424j 0.336627+0.281713j -0.106777+0.0571416j -0.00390344+0.152977j -0.317546-0.0368799j -0.202409+0.224355j 0.359398+0.0490006j -0.291954-0.0644309j 0.0707028-0.00116365j 0.322571-0.0163741j -0.137616+0.0502894j -0.0556561+0.0341166j -0.00664305+0.0894073j -0.00111779+0.0177915j -0.00996306+0.0474043j -0.0028586+0.000964256j -0.00475156-0.014463j 0.0787903+0.0250053j -0.00373623+0.0170864j -0.0177128-0.025508j -0.00911509+0.0162181j -0.0062697+0.022312j 0.00116084+0.024973j 0.00204492-0.00259738j -0.00311854+0.0602729j 0.0274013+0.00646207j 1.25419e-05-0.00980909j -0.00951406+0.00332128j 0.0311098-0.00590343j 0.00511714+0.00699888j 0.0195775-0.000722897j -0.0254676+0.0123248j 0.0261021-0.031079j 0.0239207+0.014098j 0.0197585+0.0102916j 0.0196911+0.0123969j 0.00567885+0.00905855j 0.0154563+0.0371167j 0.0228116+0.00997352j -0.00185509-0.0255132j -0.0156015+0.00171281j -0.000913278+0.0185286j -0.0377702+0.0169429j -0.00798364+0.000677068j -0.0233165-0.00535309j 0.00732161+0.0111754j 0.00297971+0.0105129j -0.0183111+0.0168544j -0.0196967-0.0010975j -0.00659721-0.00063357j -0.00319501-0.0017969j 0.00291048+0.00164441j 0.0187265+0.0122141j 0.0191615-0.00509907j 0.0133796+0.00110169j 0.0121461-0.00103307j -0.00405682+0.0121243j -0.00795834+0.010354j -0.0120556-0.0103913j -0.0111542+0.00954694j -0.00987259-0.0090294j -0.0052515+0.000804238j 0.000899907+0.0078839j -0.00213676-0.0206564j -0.0102314+0.0204163j -0.00342921-0.0162708j -0.00731794-0.00398792j -0.00119175-0.00187807j -0.0118187+0.0123259j -0.00384741+0.00969229j -0.000680091+0.00377238j 0.00418241-0.00775429j -0.0133279+0.00161005j 0.00258513-0.00633921j 0.0184128-0.00805175j -0.00230543-0.00720458j -0.00280068-0.0115587j -0.00244829-0.0113464j 0.000468216+0.00334234j -0.00189006+0.00393016j -0.0180156+0.00939282j -0.004713-0.00124058j -0.00331471+0.00747033j 0.0120996+0.00690614j 0.0233814-0.0207277j 0.0242411+1.4382e-05j 0.00939935-0.00178857j 0.00461646-0.000585595j 0.00197361+0.00436123j -0.0115547-0.000907366j -0.0137594+0.00242441j 0.00251666-0.00022325j -0.0086935-0.00186876j -0.00434088+0.0136867j -0.00286584+0.00257589j 0.0143046+0.0325076j -0.000898907-0.0061477j -0.00194426-0.0116788j -0.0104128-0.00339636j 0.00491078-0.00579375j -0.0101725-0.00251726j 0.0137049-0.0135297j 0.0292332-0.0133738j -0.00912872-0.0100595j -0.000616319-0.00152317j 0.00811291-0.00430672j -0.00882409-0.000919124j -0.00608634-0.00104063j -0.00625911+0.00635047j 0.00468857+0.00217589j -0.0105048+0.00533261j -0.00621144+0.000669694j 0.000954829+0.010006j -0.00763915-0.0010896j -0.00588373+0.00774409j 0.0109232+0.00458243j -0.00599083+0.0139028j 0.00843505+0.013437j 0.000825038+0.000236994j -0.00677426-0.00737503j -0.00556023-0.000159268j 0.00560547+0.00251597j 0.00354544-0.000477533j 0.00624866+0.000567327j -0.00607783+0.00616842j 0.00220247-0.000556749j 0.00427118-0.0109748j 0.00590401+0.0109917j 0.00437157-0.00137275j 0.0111293+0.00456873j -0.00803072+0.00389463j 0.00910063-0.0108299j -0.00519809+0.0064075j 0.0156391-0.00402172j -0.00790557-0.0100427j 0.00428388+0.0121984j 0.00372028-0.00194185j -0.00702369+0.00725188j 0.00417179+0.00529729j -0.0103518-0.0107039j -0.0129483-0.00264692j -0.00567244-0.00883287j -0.00756824-0.00413563j -0.00232387+0.0237795j -0.000851131+0.00761294j 0.00234518+0.00846143j 0.00125439+0.00946443j 0.0110998-0.00987875j 0.0115698-0.00459706j 0.0168087-0.00833758j 0.0145375+0.0138391j 0.0135154-0.0266036j 0.0111272-0.00163405j -0.00879347+0.0189997j -0.0284639+0.00458162j 0.010115-0.0212797j -0.0191754+0.0102964j 
-0.0873063+0.00190851j 0.00801246-0.021889j 0.333913-0.102335j 0.00879632+0.268427j -0.051752+0.000447977j -0.105446+0.252837j 0.261529-0.245474j 0.332324+0.404706j 0.295827+0.0198347j 0.276559-0.0858605j 0.0170132-0.257388j 0.0659155+0.220829j -0.0657349+0.113037j -0.126499-0.00550303j 0.00258504-0.0350639j -0.064365-0.0302202j 0.0368624+0.0293507j -0.00447695-0.0210138j 0.0418312-0.036657j -0.0417239-0.000671359j -0.0244351-0.061585j -0.0088922+0.000493594j -0.0529794+0.00784711j 0.0160345+0.0180843j 0.00268319+0.0381443j -0.00305016+0.0120275j 0.0305833+0.00771016j -0.025136-0.0034057j 0.0219627+0.0124985j 0.00720251-0.00322326j 0.0172725+0.0053423j 0.0375472-0.00650095j 0.00604333+0.0041853j 0.00435757+0.00372249j -0.00860766+0.00444617j 0.0333666-0.0102372j 0.0265507-0.00490574j -0.0169087+0.0147438j -0.019547-0.00109646j 0.0042759-0.00181951j 0.00749971-0.020288j -0.0238604-0.0153883j 0.00803964-0.0184782j -0.011309-0.00209872j -0.0102691-0.0261734j 0.0090088-0.00641688j 0.0124369-0.0254733j -0.0139261+0.00117652j -0.00827747-0.0200778j -0.00170014+0.00485517j 0.0266848+0.00911763j -0.0111033+0.000357975j 0.00237498-0.00181598j -0.00598271+0.0107313j -0.00854577-0.00977675j 0.00773945-0.00161573j -0.000654324+0.028591j 0.0124969-0.0315509j 0.00583077+0.0174093j -0.00786632-0.00832495j -0.00405347+0.00229161j 0.00709856-0.0185507j -0.0268975-0.00343932j 0.00548174-0.00360132j 0.00918682+0.00286433j -0.00592501-0.0104305j -0.000504312+0.00558324j 0.00399936+0.0134693j 0.00470716+0.00287402j -0.0127019-0.00553263j -0.000631804-0.0120809j -0.000333409-0.00185931j -0.00646609+0.0164766j 0.00805065-0.00510251j 0.000125138-0.00950731j -0.00750063-0.000243262j -0.0162226-0.0023768j 0.0207266-0.0133469j -0.00585699-0.00491579j 0.0069599+0.00239219j -0.000552232-0.00802718j 0.0022738+0.006112j -0.00673307-0.00872172j -0.0171292-0.00404965j 0.00400499-0.00290949j -0.00694383+0.000129879j -0.00129844-0.00358498j 0.00758497-0.00268818j 0.0191395-0.00757006j -0.0154257+0.0022017j 0.000824674+0.0110968j -0.000114003+0.00575618j 0.00127426-0.0155614j 0.00633685-0.00305635j 0.0214832-0.000581931j -0.000106475+0.0101921j -0.00718752-0.0104969j 0.012806+0.0175435j -0.0157051-0.0125236j -0.00292751+0.00967324j -0.0146453-0.000675437j -0.00840461-0.0108955j -0.00797947-0.000381294j -0.0122777-0.00377598j 0.00745119-0.0120967j -0.0123453+0.0156938j -0.00315513+0.00859041j -0.0024777-0.0068405j 0.00696303+0.00281395j 0.00201878+0.00324401j 0.00652831+0.0126466j 0.00106886+0.0071616j -0.00809105-0.00755841j 0.000640993+0.00603221j -0.00801236+0.00721162j 0.00759276+0.00927608j 0.0106653-0.000794183j 0.00576722+0.00445265j -0.00206469+0.00386642j 0.00231144+0.00199714j 0.00249334-0.0200861j 9.39706e-05-0.0119621j -0.0027888-0.00647913j 0.000881197+0.0104844j -0.00501461-0.00215175j 0.00646177+0.00661789j -0.0049189-0.00341885j 0.0118116-0.00672071j -0.00204012-0.00508413j 0.00808133-0.01451j 0.00419089+0.00881318j 0.0108646+0.00199037j 0.0018028+0.0033351j -0.00342657-0.010927j -0.00498445+0.0153203j -0.00709936+0.00755269j 0.0110079-0.00320829j 0.0082384-0.00236926j -0.00486936+0.00781858j 0.00396948+0.00471679j -0.0119473+0.00332922j -0.0097487+0.00737571j 0.00751332-0.000164132j 0.00342365-0.00563168j 0.00495322-0.00177816j -0.0043879-0.0103157j -0.0051426-0.00514475j 0.0116404+0.0179888j 0.00659911-0.00441544j -0.0078032+0.00294394j 0.00137071+0.00779824j 0.00761219-0.00404856j 0.0130541-0.0152073j -0.0102045+0.00983641j 0.0115251-0.00629356j 0.000696315+0.0180789j -0.0231112+0.00622858j -0.0083811-0.00908116j 0.0121393-0.0134732j -0.000146542-0.010847j 
-0.0518475-0.0147969j 0.0536139-0.0152748j 0.31531+0.244282j -0.0822012+0.0369228j 0.328312-0.325112j 0.480848-0.0791919j -0.268804-0.147369j -0.135585+0.00975302j -0.0634976-0.24989j 0.351864-0.0446655j 0.252541+0.0832903j 0.0298511-0.0301187j 0.0652424+0.0271579j -0.0800984-0.0991108j -0.00180956-0.00627943j 0.0507466-0.0481114j -0.0313208+0.0246723j -0.0222097+0.00931295j -0.0455271-0.0160544j -0.0369452+0.0646636j 0.0136632+0.00272132j 0.0261204+0.0125281j 0.00799593-0.00657484j 0.0279964+0.00701608j 0.029991+0.0440244j 0.020976-0.0360871j -0.0169959+0.0063424j -0.0100328+0.00468129j -0.00092257+0.0179823j -0.00109372-0.00106117j 0.026196-0.00320847j 0.0110649-0.00736635j -0.00361208+0.00702965j 0.0023698+0.00244375j -0.0219556-0.00154581j 0.0254589+0.0310812j 0.0064891+0.0178305j -0.0154755-0.00760764j 0.00179549-0.00105544j 0.0101157+0.00771049j 0.00751408-0.00177238j 0.0238843-0.0144947j 0.00383607+0.0104775j 0.015981+0.0173212j 0.00465368+0.00696037j 0.000649641+0.00244632j -0.0213076-0.0134575j 0.00911711+0.000507722j 0.0194175+0.0124067j -0.000387038-0.0105393j 0.0232476-0.0127705j -0.030309+0.00255199j -0.00222599+0.0077252j -0.00924435+0.0133601j 0.0114407+0.0303935j -0.0231167+0.0238269j -0.00139027+0.00964153j -0.00380026-0.0152212j -0.0252109+0.00837315j 0.00182639+0.0155636j 0.0118901+0.00193243j -0.0035617+0.0015837j 0.00216886+0.00285436j -0.0022734+0.00660358j 0.00704803+0.00299889j -0.00170296-0.00675546j -0.00372559+0.0050867j 0.00128619+0.00689524j 0.00857895-0.0038172j 0.0020031+0.00349584j -0.00303926-0.000754792j -0.00225144-0.0046327j 0.00301493+0.00269543j 0.00263496-0.0167357j -0.0085312-0.00242371j 0.00227051+0.00301553j -0.020723+0.00843609j -0.000762533-0.00898195j 0.00283202+0.00563476j 0.0157043-0.000938165j 0.00349145+0.00526185j -0.00264279+0.00380582j 0.00149376-0.00759731j -0.00160906-0.010043j -0.00131049+0.00750178j 0.00142663-0.00847611j 0.0058173-0.00314174j 0.012479+0.0101057j 0.0128165+0.0138692j 0.00183518-0.0143115j -0.0156232+0.00210852j 0.00393896-0.00300134j -0.00228564+0.00252081j 0.00584561+0.00168802j 0.000156358+0.00962239j -0.0153014+0.00430541j 0.00829357-0.00729415j -0.00293908-0.000197741j 5.82744e-05-0.00343642j 0.00719326-0.00511816j 0.0142584+0.0113585j -0.000615074+0.00291954j -0.0119968+0.00243505j -0.00114539-0.00267748j -0.0130419-0.00236011j 0.0117818+0.00647623j -0.00447579-0.00147185j -0.00965143-0.00939579j 0.00729089-0.0154499j -0.00634202-0.0136071j -0.00258624-0.00737003j 0.00215256-0.000869454j -0.00292363-0.000106473j -2.67836e-05-0.00091285j -0.00573343-0.000463946j 0.00635824-0.000700977j 0.0182265+0.0083889j 0.0109457-0.00671994j 0.00745376-0.0117083j 0.00073457+0.000362371j 0.00341238+0.0053501j -0.00028778+0.000848526j 0.0101447+0.0129881j -0.00280262-0.0061495j 0.0157129+0.000320094j 0.00361409+0.0174526j -0.00533044+0.00683082j 0.00307033-0.00802557j -0.0138295-0.00955436j 0.00311713-0.0155515j -0.0126165+0.00439253j -0.0135354+0.0182002j -0.00749357-0.000633213j 0.00774847+0.00299691j -0.0172951-0.00407299j 0.00274119+0.00316196j 0.00321642-0.00162267j -0.00320909+0.00260811j 0.00339021+0.00410016j 0.00790919-0.0072376j -0.0033301+0.00789403j 0.00115326+0.00144425j 0.00545477-0.00421259j 0.00406313+0.00997498j 0.00313004+0.00102148j 0.00397555-0.00859304j -0.00549781-0.00627224j 0.00112036-0.000360272j -0.00591967+0.0015456j 0.00191192+0.00151216j -0.00798566+0.00902342j 0.00173986-0.00808473j 0.00838325-0.00533106j -0.00780348+0.00155583j 0.00512777+0.00393017j -0.00133461+0.00619556j -0.00852134-0.000429941j 0.00233752-0.00485347j 0.00353762-0.00088084j 0.0015189-0.00676985j 
-0.039808+0.0682328j -0.00962402-0.00945127j -0.0312511-0.0145442j -0.0225206-0.0169285j 0.00144772-0.054079j 0.0379115-0.0101952j -0.0117851-0.00300629j 0.0493775-0.0303513j 0.0172266-0.0427571j -0.0420919-0.00644792j -0.01264+0.0251115j -0.0574376-0.0458801j -0.0700272+0.0488235j 0.0597764-0.190735j 0.194935-0.0647451j -0.299614+0.0144663j -0.14061+0.103554j 0.267464+0.198951j -0.0515797-0.0394179j 0.0299457+0.0535904j 0.0191724+0.0759536j 0.212366+0.112918j -0.0254721-0.000754253j -0.13614+0.0654898j 0.0770531+0.0965234j 0.0171816+0.0985243j 0.191752-0.0329725j 0.189878+0.195951j -0.00851618+0.0657595j 0.202453-0.0878721j 0.0229308-0.0235432j 0.0445091-0.0232779j -0.0480583+0.0481288j 0.0736174+0.0959765j -0.0376551-0.0165677j -0.042564-0.0516787j 0.0212432+0.0152059j 0.0464563+0.0427062j -0.0155162+0.00391754j 0.00325928-0.00750207j -0.0121081-0.0137932j 0.0293177-0.0493184j 0.00589481-0.00182169j -0.0306259+0.0625621j 0.0454234-0.0463907j -0.0604746+0.0326214j 0.000243731+0.0151577j -0.0232273-0.0327033j -0.0491983+0.0392045j 0.000479238+0.0336594j 0.054882+0.020744j -0.0248783+0.0149002j 0.04505+0.0274731j -0.00384326-0.0328345j -0.00653999+0.00896737j 0.0405265-0.0062086j 0.0479108+0.00550178j 0.0609374+0.0028566j -0.0405362+0.0117465j 0.0242431+0.0137499j -0.0284-0.00115894j -0.00610287-3.93067e-05j -0.00372714+0.0136903j -0.0421917-0.0156297j -0.0404779+0.0286699j -0.00819169+0.0232277j 0.00334799+0.0142824j 0.0079831+0.00522186j -0.00163372-0.0485993j -0.0431646+0.0257604j -0.0267346-0.0538575j -0.0342304+0.0711296j -0.0141722+0.0272025j -0.0363338-0.00244208j 0.00788476-0.00556781j -0.0322797-0.0179203j 0.00788716-0.00471393j 0.00379093-0.0159861j -0.000376541+0.0264684j 0.0340617-0.0336125j -0.0107334-0.00812236j 0.00218468+0.0213364j 0.00154395+0.00458554j -0.0468634+0.00301709j -0.0537976-0.00577041j 0.00424705+0.0100264j 0.00445517+0.00563529j -0.0096018-1.25855e-05j 0.0156109-0.00792177j 0.0217782+0.0072784j 0.0242429-0.00504725j -0.00844463+0.00147496j -0.019304-0.00171944j -0.0101134-0.00160069j 0.016203+0.0138574j -0.00251775+0.0103001j -0.0189968+0.024653j -0.000460606+0.0197583j -0.00220626-0.0139762j 0.00421552+0.00105686j 0.0127972+0.0156353j -0.0147538-0.00620888j -0.0339935-0.0203531j -0.0246341+0.00718103j 0.029873+0.00582436j -0.00352476-0.00489916j -0.00603324-0.0101332j 0.0151618+0.0165345j 0.0129535-0.0278122j -0.0365182+0.0306116j 0.00278891-0.0078773j 0.00779734+0.00476513j 0.0181883+0.0185984j -0.00641653-0.00333692j 0.00647219+0.0186766j -0.00138718+0.0128804j -0.00235752+0.0256805j -0.0154448+0.0122183j 0.0208421-0.00211206j -0.00458433+0.00839494j 0.00277264-0.00690151j -0.0267571+0.0180167j -0.0116749-0.0165589j -0.0271353-0.000301502j 0.0140494-0.00528274j 0.0122361-0.00956777j 0.00435039-0.0211197j -0.0180846+0.0348479j 0.0082855-0.0131225j 0.0159426-0.00415761j -0.00531197+0.0453062j -0.008465-0.0146243j 0.0115041+0.0183174j 0.0222803+0.00127088j -0.00519317-0.0120294j -0.0429201+0.00952118j 0.028259-0.0189899j -0.0143243+0.015684j 0.0214002+0.0013694j -0.0182193-0.00196413j -0.04524-0.00606371j 0.00140237-0.00547543j -0.038877-0.0136327j -0.0184955+0.00573901j -0.0031229-0.0159071j -0.0164326-0.00771419j -0.0103637+0.02471j 0.017552-0.00677055j -0.00137875-0.0139404j 0.0279801+0.00319304j -0.0031789-0.000202939j 0.0348631-0.0333381j 0.0523991-0.0118248j 0.0720459+0.0361476j 0.00796481-0.0587727j 0.0362897-0.00898508j -0.045644+0.102333j -0.114007+0.00674239j 0.0293294-0.101417j -0.0803039+0.0493024j 
-0.0282719+0.011979j 0.0263226-0.0799826j 0.00523279-0.0106139j 0.0284591+0.00300754j -0.0074623+0.0209886j -0.0166778-0.024779j -0.0609113+0.0480787j -0.0430042-0.032605j -0.0514557-0.0296761j -0.0332241+0.014084j -0.0185747+0.00350175j 0.023463-0.0601852j -0.0383728-0.0270085j 0.180566-0.0474308j 0.0929251+0.218411j -0.0801987+0.000617041j 0.0472587+0.0172578j -0.084571+0.0179722j 0.111231+0.201663j -0.168147+0.0325532j 0.0708824-0.17549j -0.00469238-0.242083j 0.184724+0.159972j 0.0960727-0.0953162j -0.0584113+0.183534j -0.15881-0.0369539j 0.140366-0.0320422j -0.215374+0.0815664j -0.114769+0.0824956j 0.127794+0.103259j 0.0466912-0.0170325j 0.0484203-0.00544787j -0.0373381-0.031103j -0.0112775+0.0228722j 0.0234491+0.0284615j 0.0312672+0.00974374j 0.00923363-0.0301744j -0.0176664-0.00932336j 0.0247949-0.00334227j -0.0217515+0.0213831j 0.0169342-0.0808878j 0.00632888-0.00489005j -0.0308526-0.102734j 0.0468865-0.0128354j -0.0657889+0.0336018j 0.0297658-0.0141997j -0.00143133+0.0154593j -0.0345522-0.0309501j 0.0271966-0.000917954j 0.0346734-0.0375744j 0.02263-0.0223801j -0.00724297+0.0238638j 0.0461904-0.0265009j -0.0647104-0.00944529j -0.0107098+0.00944659j 0.016093-0.0190821j -0.00568302-0.0431358j -0.0357283-0.0837466j -0.0282902+0.066229j -0.0192868-0.0342169j -0.0337667+0.0532834j 0.0347215+0.0103016j 0.0110505+0.0125941j -0.0191363+0.0274949j 0.04134-0.0282551j -0.0320164-0.00177641j -0.00602034+0.0127359j -0.00862368-0.0046065j 0.0228668-0.0214609j -0.0178577-0.0488234j -0.0142869-0.0418214j -0.028241-0.0522164j -0.0381883+0.00416466j -0.00377414-0.0207555j 0.00727985-0.0127448j 0.00800891-0.0298672j -0.00349863+0.0144182j 0.0147645-0.00620235j -0.00284177-0.000187241j 0.0341094-0.00269443j 0.0187499-0.0119442j -0.0170654+0.0135521j 0.00224267-0.0144832j -0.0169969-0.0255512j 0.00815206-0.0231719j -0.016634-0.00414642j 0.00952528-0.00433212j -0.00405624+0.0023086j -0.00314034-0.00953309j 0.000163401-0.0134403j -0.00699867+0.00464963j -0.00432176-0.0119549j -0.0217996-0.0278137j 0.011859+0.0223546j 0.00419055+0.00238947j 0.019668-0.000794487j 0.00529735-0.0353226j 0.00662959-0.00161036j 0.00952903-0.00100028j 0.0198031+0.0204088j 0.00119043+0.00702412j 0.00155031+0.000454973j -0.00803212+0.0292253j 0.00390341-0.0249223j 0.00554579-0.0144364j 0.00289649+0.0172206j 0.00321985-0.0164016j -0.0129904+0.0101986j -0.0027817-0.00606574j 0.0251039+0.0134703j -0.0140372-0.0257527j -0.00546918+0.00779506j -0.0036699-0.018388j -0.00810337+0.0237432j 0.00139267+0.027461j -0.00655136+0.0188744j 0.0285335-0.020908j 0.00529734+0.0226617j 0.00218241-0.0168111j 0.019798-0.0111476j -0.0179519-0.00696399j 0.00739774+0.0065602j -0.0310745+0.022433j -0.00773813+0.0218526j -0.0133419-0.00439241j -0.0191464+0.00405516j -0.00472638+0.00299424j 0.0238329+0.0195946j -0.023735+0.00246988j -0.00258953-0.018056j 0.0351808-0.0211292j 0.0165564-0.00139208j 0.017901-0.0108971j -0.0124559+0.00982609j -0.0346703+0.018901j -0.00196641+0.0280775j 0.00151435-0.0238933j 0.00817116+0.00326259j 0.0151833-0.0177042j -0.00894775+0.00746079j 0.00657774+0.0126352j 0.00506302-0.0131353j 0.0313576+0.0226539j -0.000341469-0.0209276j 0.0203121-0.0091367j -0.000305646-0.0252845j -0.0289332-0.0173978j -0.000996836+0.0129142j 0.00683169+0.0264368j 0.00871174-0.0147176j 0.00891709+0.0385455j 0.0294727-0.00223293j 0.00894556-0.023712j -0.04349+0.0485195j 0.0417293-0.000345776j 0.00828866+0.0515496j -0.103783-0.00233229j 0.023255-0.0781406j 0.0588079-0.0452726j 0.0297748-0.0834704j 
0.0460151+0.037349j -0.00894532+0.0446337j -0.0377708+0.0158699j -0.00746219-0.0332519j 0.0449249-0.00822829j -0.00215501-0.0088165j -0.0378764+0.00101735j 0.0481969-0.00975632j 0.0139974-0.0762029j 0.00547392-0.0199037j 0.040038-0.0024133j 0.00317647+0.0141152j -0.000477191+0.0075501j -0.192305+0.0145481j 0.0512753-0.154018j -0.0319575-0.0658947j -0.072534-0.232281j -0.134762-0.0756149j 0.0289766-0.00501757j -0.238119+0.0868963j 0.0818428-0.279428j -0.132535-0.145624j 0.236707-0.133208j -0.000696581-0.289365j 0.0615569-0.172853j -0.021405+0.222753j -0.134465-0.146612j -0.0624506+0.0215259j 0.175848-0.0206966j -0.080496-0.066623j -0.0249228+7.99747e-06j -0.0510677-0.0293909j 0.0258588+0.00645295j 0.044369+0.0741214j -0.000253795+0.00134918j -0.0326078-0.00505095j -0.028055+0.000148608j -0.0333021-0.0199805j -0.00149714-0.00699752j -0.0414429+0.0209773j 0.00387389+0.00868314j -0.0368486+0.0107053j -0.0599029+0.0121794j 0.0282138-0.0159792j 0.0146545+0.0142989j -0.00345655-0.0577789j 0.0178152-0.0155058j 0.0133759-0.0411313j -0.00039828-0.0367221j 0.00340649+0.0400429j -0.0136336+0.0474598j -0.0443557+0.0430171j 0.00375165+0.0600072j -0.0131211-0.0211498j -0.0264227+0.0357418j 0.00180774-0.0100796j -0.0108101-0.00854491j 0.0142651-0.0134653j -0.0117654-0.00215852j 0.0278223-0.0290522j -0.0689983+0.016858j -0.0388917-0.000614754j -0.00503073-0.00766476j 0.0183834-0.00939786j -0.0356896-0.0151758j -0.0387367+0.00860929j -0.00647361-0.00777383j -0.013996+0.00658484j -0.0201462+0.00448428j -0.0147955+0.0170871j -0.00187909+0.0143784j 0.00577054-0.00669489j 0.0382663+0.0123306j 0.00113578+0.013243j 0.000205892+0.0132544j -0.00278838+0.00377699j 0.00296418-0.00380018j -0.0127384-0.00891059j -0.00936965-0.00501078j -0.0311221-0.00134775j -0.00425678-0.00563698j 0.00845558-0.00879445j -0.02775+0.0185764j 0.0010068+0.0206345j -0.0028374+0.00567626j 0.0107021-0.00551366j -0.00186315+0.0253554j 0.00642885-0.00307795j -0.00228917+0.00883641j 0.0146843+0.0185471j 0.00426488+0.00471501j 0.00944485-0.0164468j 0.0200591+0.0210891j 0.0151945-0.00673496j 0.018471+0.00238015j 0.0187367-0.00261226j -0.0132702-0.0197755j -0.00370753-0.00228998j 0.00622349-0.00583006j 0.024384+0.0114032j -0.0168178-0.0057434j -0.00768381-0.0158257j -0.00351922+0.0057272j -0.00481331+0.00651389j -0.00739388-0.00661712j -0.00101446+0.0030989j -0.00731242+0.00725273j -0.00103391+0.0191439j -0.000758793-0.0142115j -0.00404102-0.00899313j -0.00953285-0.0145779j -0.00360479-0.00132778j -0.0140675-0.00596926j -0.00556797+0.001533j -0.0044598-0.0078144j -0.00329984+0.00448109j -0.00313568+0.00365374j -0.00603778+0.019025j 0.00556031+0.0124234j -0.00120319+0.00672222j -0.00158204+0.00097823j -0.000183708-0.0115424j 0.00246993+0.0192586j -0.0297975-0.00457544j 0.00143831-0.00780861j 0.00434083-0.0181626j -0.0175543-0.00381076j -0.00387213+0.00723081j 0.0103964+0.0156056j 0.0115166-0.00721215j 0.0156373+0.00284977j -0.00915623+0.000545769j 0.0207339-0.000287476j 0.0151371-0.000976316j 0.00875367-0.00227927j 0.0226349-0.00985873j -0.0253626+0.00282474j 0.0108449-0.0060324j 0.00555449+0.0128202j 0.00904836-0.00790071j -0.00456037-0.000815543j 0.0121774+0.00900055j -0.0010372+0.00345961j -0.00357589-0.0252015j 0.00434314-0.000487187j -0.0130188+0.0182297j -0.0130078+0.00385914j 0.0128574-0.00972182j 0.0183266-0.0204949j -0.0227626-0.011918j 0.0328793-0.0186998j -0.0040276+0.0406003j -0.0371789-0.000189721j 0.0173986-0.0018333j -0.0149641-0.0141285j -0.00101214-0.00613364j 0.0229548+0.00207968j -0.0189952+0.0147089j -0.00371179-0.000238394j -0.00244412+0.0234851j 
