0.0120456-0.00431435j 0.00683567-0.00564503j -0.000368913-0.0155941j -0.0225867+0.00226593j 0.00857044-0.000589974j -0.0176299-0.0311052j -0.0406563+0.00665526j -0.0263681-0.00942544j 0.00532639+0.00194577j -0.00495245-0.00331577j 0.00108643+0.00194648j -0.00719315-0.00400741j -0.00131142-0.00151575j -0.00170914+0.0020241j 0.00477629+0.00441535j -0.0243162-0.00453732j 0.00583704+0.0155131j -0.0230427-0.0185j -0.0138985-0.0293173j -0.0345615+0.0438312j 0.00110789-0.037473j 0.015228+0.0107253j -0.00948439-0.0163658j 0.026463+0.016376j -0.0299375-0.0021529j 0.039449-0.00748882j 0.00787403-0.00990379j -0.0122222+0.0150869j -0.00756104+0.0243086j 0.00450773+0.00524908j 0.0219273-0.00915033j -0.0228937-0.0188662j 0.0175418+0.0193268j 0.023744+0.0341652j -0.0125754+0.000329614j -0.00625023-0.0125666j 0.00341234+0.00447868j 0.0250125+0.0155514j -0.0108764-0.00475897j 0.0390632-0.0600185j -0.0119127+0.0149972j -0.0316374+0.0729714j 0.068587+0.0133414j 0.0954741+0.019405j -0.0604707+0.0128387j -0.0270974+0.0100175j 0.0100113-0.0262287j -0.00759532-0.0433415j 0.0224532-0.0423801j -0.0446441-0.0282591j 0.0190166-0.051451j 0.0566972+0.0430853j 0.0328168+0.0598131j -0.0230044-0.0019679j -0.0172222-0.0248958j -0.0224875+0.0106235j 0.0121143-0.00097173j -0.0309373+0.000368102j -0.00435729-0.023968j 0.0231922+0.00676295j 0.019706-0.01778j 0.0124961+0.00244153j 0.00206783+0.034348j -0.00282503-0.00696011j 0.00966254-0.0256603j 0.0433691+0.0449542j 0.0279582-0.0189695j -0.00152517-0.0147988j -0.028603-0.0377535j -0.0111146+0.00123861j -0.0141329-0.0246948j -0.0193083-0.0137443j -0.00514569-0.00240122j 0.0332977+0.000320428j -0.0615148+0.00153261j -0.0153099+0.0181522j 0.0365105+0.0429389j -0.00499889-0.0142806j 0.0282213+0.00883517j -0.00831932+0.0857242j -0.00212834+0.0254439j 0.0192392+0.0285242j -0.0286543+0.0625298j 0.027824+0.0264777j -0.0121184+0.0356406j 0.0505188-0.0524421j -0.0275057+0.0466856j 0.0414498-0.0699486j -0.107663-0.0218298j -0.0529076+0.0159558j 0.0272328+0.00349696j -0.015901+0.00825874j 0.0184249+0.00879648j 0.0309391+0.00888417j 0.0147128+0.00250724j -0.0284806-0.0188294j 0.011201+0.0143869j 0.0118869+0.0279528j -0.0477501-0.0642557j -0.0132064-0.0445252j 0.0277973-0.00097554j -0.0143971-0.0703051j -0.0228645-0.0017193j 0.00451672+0.015708j 0.0327363-0.0918107j 0.00670294-0.00304052j -0.00123523-0.0356445j 0.00614938-0.0189008j 0.0452431-0.0342038j -0.0186322-0.0143964j -0.0232952+0.0332238j -0.0183497+0.00582252j -0.0233573+0.0159644j 0.0359111-0.00800055j -0.0192736+0.00298872j 0.0278202-0.0104565j 0.00270504-0.00110203j -0.0217125+0.0275159j 0.0233346-0.00264485j -0.000439767-0.0140201j -0.00606894+0.0051025j -0.012645+0.0196242j 0.000538785-0.00272028j -0.00624882+0.0105526j -0.0158205+0.00724531j -0.00244896-0.0109204j -0.00982993-0.00383505j 0.00551412-0.00576719j -0.0177955-0.0110698j 0.00118646+0.0124191j -0.0237553+0.0141269j -0.0223992-0.00490613j -0.0163223+0.012863j 0.00387144+0.0248367j 0.00932016+0.0244221j -0.0159324-0.00600252j 0.00320192-0.00694159j 0.000595494-0.00130452j 0.0190831-0.012206j -0.00281841+0.000481411j -0.00834689+0.0085684j -0.00745297-0.00151022j -0.000320565-0.00923837j -0.00842867+0.010355j -0.0220104-0.00952577j 0.00393001+0.00953827j 0.00158722-0.00252902j -0.0318778+0.00853265j 0.00344192-0.00575166j 0.0126668+0.0203675j 0.0138335+0.0122103j -0.0285065+0.00697401j 0.0698941-0.0611365j 0.0398699-0.00739865j -0.0114308+0.00937725j 0.0480462-0.0423176j 0.00247221+0.00873013j -0.0186222+0.00772103j 0.0233512-0.0281672j 0.0178528-0.00432136j -0.00108416-0.00988855j -8.60781e-05-0.0150226j -0.0126673+0.000895071j 0.00158016+0.0223499j -0.0360933-0.0191332j 0.0223097+0.00359923j -0.0163407-0.00952201j 0.000738342+0.00843774j -0.00274235-0.037362j 0.00714486-0.00415133j -0.0147758-0.0120034j -0.0230885-0.0159586j 0.0254996+0.00252787j 0.00218161+0.0233327j 0.0191649-0.0173761j -0.0661959-0.0450181j -0.014599+0.0321519j 0.066483+0.0729779j -0.0134112-0.0239382j 0.00661832+0.0131473j 0.0280025+0.0629081j 0.015069+0.0143221j -0.0202786-0.0530753j -0.0434222+0.0909297j 0.0314138-0.014178j -0.0427327-0.0569364j -0.0155441-0.0197632j 0.123241+0.0495554j -0.0503352+0.0716649j -0.0273509-0.0696495j -0.0502181+0.0670223j 0.107168+0.0922573j -0.0900131+0.0316898j -0.00742874+0.137647j 0.0541701+0.164002j -0.229574+0.0834115j 
0.00931799-0.0157759j -0.00048031-0.00398058j 0.0412741-0.00237635j -0.0102655-0.010392j 0.00222709+0.00175176j 0.029219-0.00384347j -0.0226212-0.0438186j 0.00604519-0.0139908j -0.00101654-0.00198744j 0.0106793+0.00496173j -0.00770313-0.00339575j 0.012815-0.000483812j 0.00837906+0.00237184j -0.00536682+0.00231668j 0.00568886+0.00428385j -0.00396283-0.0258313j -0.0342393-0.00544609j 0.0128968-0.0628968j -0.0377001+0.0117443j -0.0357061+0.0298459j 0.0132855+0.00700298j -0.00278723-0.000121007j -0.0270211-0.0150224j 0.0181313-0.0068761j 0.0116401+0.0220081j 0.011671-0.00560372j 0.00558217+0.0171864j 0.0222707+0.0231891j 0.0200408-0.00555525j 0.0017667+0.007995j -0.0262593-0.0188299j -0.00405652-0.00540832j 0.0296027-0.00661543j 0.00958773-0.00479614j 0.0203893+0.0266754j -0.00913456+0.00978085j 0.00564162+0.0172835j -0.00426587+0.00153622j 0.0370167-0.0581868j 0.0257432-0.0392016j -0.0758476-0.00816827j -0.0193635-0.0216886j 0.0436953+0.0399506j 0.0191825+0.0255488j 0.047146+0.00509162j 0.00431168+0.0642594j 0.0200744+0.0132711j -0.0244955+0.0215141j -0.0249152-0.00362454j -0.00326803+0.0117051j -0.0373841-0.0300967j -0.00926355-0.0110231j -0.0343681-0.0132192j 0.0418694-0.00175964j 0.00320694-0.0226395j 0.0182441+0.00275044j -0.041864+0.0358986j 0.0218955+0.0196277j -0.0111667-0.00867882j -0.00531975+0.00625488j -0.0659742-0.00612324j -0.010081-0.00407004j -0.00195006-0.0101188j 0.0163573+0.0160495j -0.0221533+0.00169998j -0.00327327-0.0382936j 0.00728643-0.0187106j 0.0153942+0.0433051j -0.0253092+0.0470481j 0.00518853+0.00533391j -0.0948712-0.0415101j -0.00450996+0.00871505j -0.0481976-0.0435672j 0.0195418-0.0183393j -0.00383598+0.0167406j -0.000521795+0.0119981j 0.00099359-0.0344798j -0.00362886+0.0118718j -0.00767677-0.0554857j 0.0124885+0.0381266j 0.00366113-0.0843993j -0.0357527+0.0674485j 0.0323529+0.0367463j 0.00336399-0.0417286j -0.00939158-0.0576745j -0.0404949+0.00356442j 0.0863737-0.0611359j 0.0868501-0.0325386j -0.0500041-0.00610349j 0.0751089+0.0267628j -0.00617974-0.0400921j -0.00967841+0.00827031j 0.0155101+0.0233794j 0.0360833+0.0153546j -0.00346982-0.00232301j -0.0110828-0.0315371j -0.000349932-0.0127839j -0.0145009-0.0131896j 0.00203781-0.0667309j 0.0305503+0.00596654j 0.023376+0.0263833j 0.0295855-0.0169043j 0.0195217-0.0087124j -0.00562095+0.00403722j 0.0500099+0.0378194j 0.00873595-0.000992726j 0.0331664-0.0174982j 0.0299696+0.00455271j -0.0156612+0.0448116j -0.0100418+0.0328429j 0.0166701-0.0358408j 0.0231397-0.00224528j 0.00209047-0.0233117j -0.000784421+0.0434039j -0.00382894+0.0141321j -0.00189511-0.00117832j -0.00183266-0.00617632j 0.0151554-0.0492557j 0.0123542+0.0249256j 0.0220559+0.0254822j 0.026156-0.0336087j -0.00697946+0.0126327j 0.00389145-0.0200139j 0.0104406-0.02957j 0.0318331-0.0268123j 0.0213175-0.0208646j -0.0150446-0.00881559j -0.0276399+0.0132347j 0.00761287-0.0071434j -7.78176e-05+0.00334262j 0.00407174-0.00297311j -0.00492867+0.00595215j -0.00871763+0.00635013j -0.00849882+0.0228372j -0.0323388+0.0337738j -0.00110205-0.00969186j 0.0296697-0.0350147j 0.00251419-0.00872452j 0.0561255-0.0565118j 0.0116414-0.0137711j 0.00983206+0.00952094j -0.0119748+0.00220737j -0.0226295+0.0117643j 0.00246892+0.00771335j 0.0181851-0.0104796j -0.0123386+0.00206275j 0.00509239+0.00931107j 0.00831175-0.0090522j -0.00178959-0.00621715j -0.00239619+0.0126416j 0.0101582-0.00495814j -0.0151778+0.013822j 0.0234206-0.0268306j 0.0139489-0.00237234j -0.00564772-0.0162758j 0.0037936+0.0255815j -0.0541582+0.0350817j 0.0312341-0.0201564j -0.0548014+0.014276j 0.0194057-0.0021108j -0.0213864-0.012941j -0.00498399+0.00650803j -0.0156777+0.000734119j -0.0232609+0.00567475j 0.0200376-0.003227j 0.0207686-0.00273855j -0.012614+0.0149627j -0.0131713-0.0293893j 0.0106205+0.00759405j -0.0240598+0.0132388j -0.0314376-0.0331778j 0.0176857+0.00197713j 0.0340046+0.0229428j -0.000557899+0.00250743j -0.0210861-0.0234584j 0.0410266+0.0583187j 0.0368762+0.0398147j 0.0327064+0.0306548j 0.049738+0.0808593j 0.0346784+0.0113239j 0.0271227+0.0228592j -0.0162003-0.0404322j -0.0443525+0.0405237j 0.0355896+0.0561899j -0.0833226+0.00025023j -0.0074026+0.096209j -0.0129306-0.0455746j 0.0500036-0.0696595j 0.106517+0.0866621j -0.0400459-0.00109785j 0.0832296+0.0604357j 0.0528417-0.120959j 0.00302052+0.120559j 0.109036+0.0128885j -0.221329+0.0763096j -0.0479875-0.16237j 
-0.0020755+0.00966587j -0.00734329+0.0185419j 0.0390358+0.00648458j 0.018108-0.00210219j -0.0189086-0.00627659j 0.0326628+0.00543548j -0.0288748-0.0408475j -0.0102387-0.0166329j -0.0300836+0.0114577j 0.0230056-0.0197828j -0.00100267+0.0159213j -0.012555-0.0178037j -0.00436177-0.00784376j 0.0418134-0.00382112j -0.0131706-0.0363539j 0.0208375-0.0353353j -0.0261819-0.00285357j 0.00287761-0.0897223j -0.0632385+0.033048j -0.0515612+0.0325741j 0.0141308-0.0262626j -0.00370997-0.0100418j -0.0711873-0.0399327j 0.017089-0.0156245j -0.0132876+0.0132036j 0.0371749-0.00844842j 0.0399077-0.00576148j 0.00413008+0.0320331j 0.00855789+0.00741371j 0.00664116+0.000875073j -0.0244689-0.0174934j -0.0431589-0.0324632j -0.0279636+0.0375409j 0.0181164+0.00378336j -0.0254659-0.0675414j 0.0348563-0.0186173j -0.00992863+0.00132639j 0.00145698-4.99131e-05j 0.0523197-0.0299651j 0.00770554-0.000514371j -0.0548596-0.00712063j -0.00410772-0.0157375j 0.10886+0.0525247j 0.0118419-0.0501631j 0.00439544+0.0369992j 0.0245605+0.0640306j -0.0186781+0.0191697j -0.0229715-0.00233935j 0.00793201-0.040263j -0.00468548+0.00478875j -0.00980164-0.111536j 0.0517665-0.00908206j 0.0963245+0.0460064j 0.0130941+0.0187937j -0.0545023-0.0528512j -0.0149524-0.0249253j -0.0994207+0.0372203j 0.00663384+0.0113459j -0.0447839-0.057691j 0.0286179+0.0541746j 0.0473975-0.0567753j -0.0054289-0.0753361j 0.0062422-0.0220756j -9.94868e-05+0.0290588j 0.0534833+0.075604j 0.0292657+0.0292105j -0.0243913-0.0272445j -0.00830843+0.00374466j 0.0248653+0.00642092j 0.00814616+0.0105344j 0.12133+0.0605148j 0.0356953-0.0136672j 0.0463972+0.0346584j -0.0891572-0.062354j 0.150549+0.114179j -0.0630672+0.0658518j -0.151825-0.179372j 0.0162446-0.0308813j 0.000874555+0.202911j -0.0421825+0.00782428j -0.0654025+0.137721j -0.0473007+0.00342617j 0.109608-0.12529j -0.0700098+0.133637j 0.0967793-0.0599976j -0.312779+0.22332j -0.132687+0.0824624j 0.027684+0.194527j 0.159104+0.21539j -0.262571-0.0775875j -0.085302+0.114612j 0.0245596-0.0627738j 0.0427284+0.00217774j 0.0940267-0.0169398j 0.000740924+0.000278945j -0.0313852-0.0615287j 0.0396174-0.0308225j -0.0513187-0.0636699j -0.0046797-0.0989453j 0.0360914+0.0288485j 0.0221532+0.039289j -0.0237018-0.041321j 0.040171+0.0232486j -0.0281393+0.00802326j -0.014003+0.000640534j 0.00171077-0.0106795j 0.0423822-0.0221331j 0.028225+0.027486j -0.0341834-0.0075877j -0.0291308+0.0101546j 0.0208818+0.0643434j 0.00944275+0.0224509j 0.0179482-0.0291766j 0.00938549+0.000539104j -0.0348334+0.0386164j 0.00620339-0.0633555j 0.0120827-0.0250211j 0.00766518-0.00644738j 0.0193839-0.00167975j -0.00712144+0.0112849j 0.0280029+0.0116875j -0.0332765+0.0445262j -0.0250781+0.0302088j -0.00550415+0.0106464j -0.00240099+0.0283911j 0.000714155-0.00122514j -0.00523432+0.00283584j 0.0281983-0.0180105j -0.0153413+0.00431945j -0.0352962-0.00233611j -0.0243969+0.00773467j 0.0194452+0.00143991j -0.0336081-0.00721164j -0.0195968+0.00144765j -0.0119796-0.0126361j 0.006375-0.0124213j 0.0149858+0.0159679j -0.0283933+0.0159998j -0.0140992+0.0341754j -0.000540666+0.0200122j 0.00237651-0.00538798j -0.00672712-0.0111685j -0.0248547+0.0286054j -0.0227665+0.00547941j -0.0155134-0.00251834j 0.00512874-0.00721389j 0.000161131+0.0221366j -0.00111326-0.0187017j -0.00937247+0.00242216j -0.0147386+0.00449593j 0.0205309-0.00662557j 0.00410817-0.015024j -0.0453888+0.0672034j -0.00941457+0.0301139j 0.00553742-0.000710531j -0.031884+0.0236067j -0.00819317+0.0196209j -0.0233531-0.0449712j -0.00985235-0.0126104j -0.00859878+0.0181118j 0.0031092-0.0290807j 0.00708546+0.00501638j -0.0115394-0.00557402j 0.00834007+0.00709848j -0.0296574+0.00454214j 0.0539099-0.00464094j -0.00402944+0.00797262j 0.0719956+0.0246486j 0.0401432-0.00385341j -0.028654+0.0166264j -0.00357371+7.51197e-05j -0.000702622-0.00924562j 0.0496108+0.0124889j -0.00886917+0.000736599j 0.0380054-0.00128246j 0.00800223+0.0435457j -0.0527699+0.0331237j -0.0508184-0.0606398j 0.0192313-0.0297135j -0.00492555-0.0226028j 0.0489023+0.0496706j -0.00164851-0.0101335j 0.0116903+0.0118394j 0.00860268-0.0182594j 0.00357988-0.0322197j 0.00883019+0.00712683j -0.010133-0.00921977j -0.0309959-0.0560398j -0.0189824-0.0158187j 0.00341033-0.00942425j 0.0304178-0.122368j 0.102204+0.0353689j 0.0613392+0.0424038j -0.076522+0.0623131j -0.00427666-0.0158048j -0.0119307+0.00308839j 
-0.00119328-0.0166693j -0.00587061+0.0223606j -0.0180192-0.0227577j -0.0196272+0.00500308j -0.0218649-0.00350664j -0.036004-0.0283375j -0.010186+0.0148245j -0.00852654+0.0113413j 0.0410332-0.0167468j 0.000359004+0.0192711j -0.0075182-0.0168393j 0.0222516+0.000495439j 0.0183031+0.0080171j 0.0138788+0.0047129j 0.0124746-0.0122114j -0.0240812+0.0365418j 0.0128119+0.00558729j 0.00560779+0.0561625j 0.05006-0.047233j 0.0205714+0.0126182j -0.008263+0.0149575j 0.0243978+0.0279929j 0.0548296+0.00707822j 0.0214007+0.0249475j 0.0073462-0.0185551j 0.0124677-0.0100318j -0.033229+0.0104172j -0.0104411-0.0200189j -0.000955041+0.0015652j 0.0183887+0.0185666j 0.0201206+0.0004468j 0.0133682+0.0187512j -0.00662792-0.0156149j 0.00452772+0.00333893j 0.0236816-0.00239355j -0.000878741+0.0238366j 0.0182748+0.00567328j -0.00419318+0.00979383j -0.0298442+0.0260894j 0.0485799-0.0270324j 0.0515195+0.00143035j -0.0107263-0.0222282j -0.0742677-0.0493657j 0.0303795+0.095839j 0.0338796-0.011853j -0.0310382-0.0157216j 0.0640697-0.033516j 0.0278698-0.0234666j -0.0203599-0.00868977j -0.0540067-0.031069j 0.00898402+0.0734786j 0.0267657+0.0403638j -0.061046-0.0271004j -0.0113361-0.018222j 0.0410354+0.0522495j 0.00403867+0.0368845j 0.0782475-0.0225773j -0.0329986-0.00295967j 0.0404975-0.00265065j -0.00841975-0.047043j -0.00298474+0.0573101j 0.0273424+0.0323536j 0.00513234+0.0661221j -0.0201991-0.0415358j -0.0394052-0.0907252j 0.0108075+0.0320986j 0.057169-0.0119801j -0.00832329-0.0366732j -0.0895858-0.122952j -0.0247625+0.0357475j -0.226991-0.148387j -0.0437591+0.0208298j -0.0812353-0.0308501j 0.107183-0.10219j 0.062895+0.250275j 0.00181182-0.110049j -0.0910615-0.128381j 0.0896096+0.0463221j 0.242516-0.247903j -0.142281+0.113957j -0.0990028-0.127495j -0.11895+0.132121j 0.336289-0.0120352j -0.00183956+0.00526978j -0.0140579-0.193188j -0.102528+0.162594j 0.153927-0.0796768j 0.0526078+0.208161j 0.17022+0.136917j -0.000519496+3.8181e-05j -0.0970536+0.0290462j 0.0732225-0.0068874j -0.0461112+0.00927216j -0.055909+0.00301698j 0.0309685-0.0380981j -0.0146965+0.0165138j -0.014019+0.0177991j 0.0262907+0.106567j 0.00285598-0.000906743j 0.0168811-0.0417421j 0.0412653+0.0157257j 0.0342241+0.0307954j -0.0652256-0.0240476j 0.0552078+0.0163515j 0.0433906+0.00767684j 0.00934283-0.000540717j -0.0138671+0.000795323j 0.0205119-0.0682044j 0.0331996-0.00433318j 0.00977721-0.0101808j 0.0125921-0.0493285j -0.002169-0.025021j -0.0126296+0.0279056j -0.00145114-0.0123773j 0.020401-0.00413089j -0.00734948+0.0284328j -0.0163579+0.00509134j -0.0245907+0.0226005j -0.0201843+0.00311031j 0.00662826+0.0130926j -0.0167916-0.0189885j 0.0164305-0.021311j 0.0305631-0.0173809j -0.00270271+0.00215922j 0.00189882+0.00792041j 0.00339197-0.00519811j 0.00683685-0.00185198j 0.00291672-0.0033617j -0.011888-0.0165809j 0.0177771-0.0117571j -0.0103575-0.00026526j -0.0155125-0.0104441j 0.00924979+0.00773541j 0.0182892+0.00507432j 0.00477056+0.00296136j 0.00312317+0.019147j 4.81612e-05-0.0102369j 0.00740925-0.0122778j -0.0106689-0.0246481j 0.00336534-0.0194527j -0.0165018+0.0133945j -0.00787968+0.0111234j 0.0221084-0.0151038j 0.0130714+0.00789552j -0.0175973-0.005097j 0.00293355+0.00517152j -0.0258657-0.00554457j -0.00717056-0.0117269j 0.00470181-0.00119555j 0.017792-0.00268282j -0.0112968+0.00223252j -0.00444874-0.00673007j 0.00148695-0.00121477j -0.00389899+0.000732926j -0.0036718-0.0276111j 0.00142692+0.0300233j -0.0351686+0.00806715j 0.0280889-0.00608109j -0.0179902+0.0232118j 0.0338335-0.0150217j -0.00671192+0.0215439j 0.00330433+0.00354048j 0.00154511+0.00245588j -0.00421325+0.0116507j -0.0125661-0.0169193j -0.00914028+0.0292024j 0.0304987+0.0233047j -0.0393105+0.0248133j 0.0376565+0.0260576j 0.0285774-0.0274644j -0.00631871+0.00520677j 0.0322011+0.0127919j -0.00779594-0.020793j -0.0246626+0.000534976j 0.0115285+0.0422158j 0.000649657-0.0204616j -0.00274015+0.00704814j 0.00916659+0.0147988j 0.00294114-0.00263865j 0.0060084+0.0194496j -0.00432027+0.0200304j -0.000757589-0.0295094j -0.0119947-0.0266391j 0.0235376+0.0303214j 0.00805525-0.0369296j -0.0250991+0.0142696j -0.00325998-0.0223323j 0.0262495+0.0259935j 0.0235632-0.0378104j 0.0662848+0.0120364j -0.0624968+0.0272897j -0.0202246-0.0588469j 0.0114567-0.0328487j 0.0241688+0.0133416j 0.00284154+0.00387723j 0.00218922-0.000385355j 
0.00922918-0.0375052j -0.00162249+0.000883927j 0.0148081+0.0172409j 0.00176801+0.0135503j -0.013081-0.00942359j -0.0336715+0.00280499j 0.0144927+0.022411j -0.00542562+0.0311717j -0.0133543+0.006076j -0.00375721-0.00849265j 0.028502+0.00160987j -0.0142581-0.000774055j 0.00148342+0.0156425j 0.0355644-0.0277186j -0.033083-0.0380965j -0.00586305-0.0223624j -0.00522812+0.0132343j -0.0159015+0.000403075j 0.00602639-0.00905646j -0.000449259+0.00119401j -0.00729131-0.015652j -0.0196297-0.0420919j -0.00154983+0.0133801j 0.00150645+0.00875607j -0.0496749+0.00486117j -0.0274048+0.0256232j 0.0308954-0.0447646j -0.0470816+0.0192849j 0.000603084-0.0517643j -0.0531928-0.0371159j -0.0520413-0.0182992j 0.0177745-0.0615066j 0.0360028-0.0178712j 0.00200928+0.00207601j 0.0356836+0.0461944j -0.0240706+0.0127881j -0.00665114-0.000650055j -0.00532596+0.00489131j -0.0103473-0.00317621j -0.00177855+0.0054781j 0.0134171+0.00702771j -8.77236e-05+0.0190553j 0.0247093+0.0118113j 0.00714423-0.01883j -0.0474461+0.0187774j -0.0217847-0.0667667j -0.0800396+0.028782j -0.00812321+0.0026744j 0.022464-0.00276886j 0.0810062-0.0338026j 0.0171184-0.0129332j -0.0454874-0.041133j 0.118118+0.0724786j 0.0373531+0.0350466j -0.038762-0.00894149j -0.0645734-0.0183299j -0.171892-0.0220045j 0.105379-0.0356243j -0.0677881+0.02884j 0.0415005+0.0747951j 0.104627-0.110152j -0.0322464-0.0766876j -0.0701308-0.134451j 0.00911345+0.0419466j 0.225205+0.202842j -0.0323603+0.0578006j 0.018428+0.133387j -0.0279899-0.1084j -0.0896684-0.13839j 0.0220008+0.000443023j -0.149513-0.0106699j 0.0502525-0.10735j -0.0586418+0.0603496j -0.0262844+0.100729j -0.0409159-0.0717919j -0.13004+0.273932j 0.12207-0.181667j 0.0882489-0.125348j 0.102626-0.0783404j -0.141243+0.163438j -0.00154927-0.0619676j 0.271286+0.180156j -0.0714304+0.148428j -0.0862136-0.0404857j -0.0375598-0.0534828j -0.130007-0.0364473j 0.165793-0.157771j 0.190451+0.0115115j -0.0616519-0.0365232j 0.0985191+0.0913482j 0.0123435-0.0493542j -0.0101155+0.0212862j 0.00214923-0.00490991j 0.0132535-0.0137126j 0.0141701-0.00907678j -0.0294353+0.0286667j -0.0106309-0.0194444j 0.000716132+0.00153445j -0.0475407-0.0167029j -0.0243261-0.00978513j -0.00412334-0.0177042j -0.0134427-0.0283843j 0.0378988-0.0202584j -0.0501248-0.0073585j -0.01172-0.0448462j -0.016876-0.0193883j 0.0200327+0.00793528j 0.0157355+0.0771303j 0.0239371-0.00968723j -0.0201933+0.00662518j 0.00959981+0.0228163j -0.0358718+0.0191733j -0.00541305-0.0431838j 0.0157838-0.000257452j -0.0495815+0.00592959j -0.0342305-0.0294702j 0.0224086-0.0484262j -0.0306655-0.0309311j 0.0182842+0.00358129j 0.00369013+0.00448161j 0.0154466-0.0473501j 0.0214336+0.0332435j -0.0163491+0.0238825j -0.00832735+0.0174855j 0.0167648+0.0201554j -0.0076003-9.56153e-05j 0.00741292+0.018033j -0.00447268+0.00203563j -0.00963541+0.00679598j -0.0222169+0.0250986j 0.0115761+0.0200082j 0.00390904-0.0219099j -0.0109261+0.0379523j -0.0243942+0.0453382j 0.018992+0.0241422j 4.41005e-05+0.0100006j -0.0209379+0.00175715j 0.00178034-0.0219039j 0.00332285-0.014976j 0.0168076-0.0182057j -0.00096674-0.00598875j 0.0158619+0.00939374j 0.0144244+0.0130423j -0.0160928-0.00635898j -0.0438404+0.0142381j 0.0111801-0.00764021j 0.00997702-0.00791777j -0.0126223+0.0133139j -0.00302111+0.0116922j -0.0194966+0.00295112j -0.0176012+0.00707475j -0.00290099+0.00501541j 0.00320992-0.0145632j -0.00960578-0.00306824j 0.0215895+0.0104002j 0.0141181-0.0114168j 0.0536737-0.00803967j 0.00711714-0.0170949j -0.025585+0.0168948j 0.0274302+0.00753509j -0.0346179+0.0227814j 0.00370811+0.00726372j 0.0119972-0.0178871j 0.00466772-0.000503046j -0.00461008-0.00849158j 0.0201684-0.0150562j -0.0444753-0.0209479j -0.0229948+0.00985177j -0.00692411+0.00762974j -0.0149393-0.0115023j -0.0211947+0.0181091j 0.00882001+0.014922j -0.0234311-0.0116165j 0.0190544+0.00757365j 0.00422545-0.00186604j -0.0161428-0.0210957j 0.00036223-0.0132362j -0.00672798-0.0145291j 0.0268272+0.0356626j 0.00238638-0.0308576j -0.00916198+0.0137989j 0.0523211+0.0283256j 0.00345592-0.0675178j 0.0326084-0.0208199j -0.025679+0.00736176j 0.0303315+0.0164428j 0.0140894-0.00279977j 0.0232904-0.0138889j -0.0325773+0.00262212j 0.00498453-0.00638857j -0.00230096+0.0089344j -0.0107941+0.00859518j 0.00941204-0.00339838j -0.00470533+0.00340599j 0.00340125-0.00776979j -0.0041165+0.00299178j 
