0.238228+0.256152j 0.416308-0.294059j -0.220863-0.496885j 0.0308656+0.214601j 0.43183-0.123848j -0.0920204-0.210577j 0.209443-0.102317j 0.0297134+0.0859326j 0.0385212-0.0312399j -0.0714695+0.0135571j 0.0434561-0.00588108j -0.0154063-0.0504464j 0.0232129-0.0365607j 0.0323066+0.0238046j 0.00443898-0.00297529j -0.0162047+0.0140686j 0.0388733+0.0300732j 0.0286706-0.0393216j -0.014082-0.0163991j 0.0175044+0.026933j -0.00776161+0.0123303j -0.0297204+0.0270226j -0.00433874+0.00803756j -0.00590489+0.00618024j -0.0190907+0.00875178j -0.00775808-0.0101313j 0.0058417-0.00101005j 0.023336+0.00610999j -0.00150075-0.00366862j 0.0140724-0.00357415j 0.0338058+0.0251616j -0.00303268-0.028297j 0.0197318-0.0242839j -0.00735808+0.000132349j 0.00285603-0.000624502j -0.00231523+0.00296513j 0.00456408+0.00566492j -0.00143142+0.000553638j -0.00724833+0.00440687j 0.00225399+0.00430718j -0.000395461+0.000212523j -0.0133708+0.0020055j -0.00599513-0.0222062j -0.0176338-0.0171833j -0.0309372+0.0219908j 0.012741+0.0207324j 0.00126884-0.00789392j 0.0041771+0.00340469j -0.00587407+0.00262819j 0.00634175+0.0180618j -0.00394407-0.0152599j 0.000769456-0.00492656j -0.0243854+0.0153367j 0.00580579-0.000737763j -0.00213688+0.00549306j 0.00493704-0.00275511j 0.0104176-0.004775j -0.014376-0.00578445j -0.00571923+0.00513342j 0.000880808-0.00295532j 0.00065327-0.000765721j -0.0094761-0.00452609j 0.0147551+0.00680318j 0.00425441-0.00491683j 0.00972826+0.00179781j 0.0136922+0.00309386j -0.00742296-0.00598015j -0.000124446+0.00452287j -0.00126452-0.00305857j 0.00096871+0.026967j 0.0043965+0.00142346j -0.0229461-0.0110333j 0.00765041-0.0169833j -0.0129815+0.0126364j -0.00652037-0.00300253j 0.00143584+0.00782121j -0.00721129+0.000454435j -0.00333307+0.00303063j -0.000307287-0.000107609j 0.00226671+0.00244776j -0.00113552+0.00132167j -0.00048491+0.00388639j -0.00609742-0.000539652j 0.000408852-0.00380768j 0.00239977+0.00230837j 0.00389217-0.00591924j -0.00585668+0.00169506j -0.00992116-0.00525396j 0.00477655-0.00129821j 0.00143047+0.00784926j -0.00314828+0.00745102j -0.00161193-0.00191368j 0.00150863+0.000608328j 0.00223058-0.00188044j -0.00243506-0.00225225j -0.00697012+0.00438554j 0.00352119+0.000845203j -0.0150324-0.016815j 0.0183509-0.0219909j 0.00069694-0.00243806j -0.0150903-0.00266671j 0.000827191+0.0140301j 0.018215+0.0124525j -0.00676629+0.00832815j -0.00247013+0.00489402j 0.000289042-0.00401926j -0.00328075-0.0072251j 0.00135475+0.00243701j -0.000748201+0.00314917j 0.00369599-0.00291978j 0.00296655+0.00115121j -0.00559492-0.00242975j 0.00227609-0.000890209j 0.00273252-0.0114942j -0.00197924+0.0104128j -0.00355578+0.00529038j 0.0026695+0.00229379j -0.00327396+0.00408188j 0.00133341+0.00318465j -0.0010684+0.00158601j 0.00650921-0.00486633j -0.000341378+0.00234823j -0.0165113+0.0040798j -0.010354+0.00291844j 8.68869e-06+0.000870629j -0.000308514+0.00432752j 0.00239949-0.00125724j 0.0030789-0.000773734j 0.00247805+0.00114742j 0.000955302-0.000201701j 0.00246984-0.00183935j 0.00398874+0.00144446j 0.00640656-0.00302449j 0.000937697-0.00150251j -0.00832982-0.00446523j -0.00340097-0.0031124j 0.000404552+0.00114396j -0.000291326+0.00235194j 0.00415947+0.00117485j -0.00421278+0.00204799j -0.00321977-0.00740042j -0.00333659-0.00198589j -0.00423959-0.00324953j 3.01591e-07+0.00012408j -0.00984797-0.0033837j -0.00794043-0.0053123j 0.00236862-0.00188669j -0.00092888+0.00672547j -0.000728984-0.00192881j 0.00151572-0.00152221j 0.00579261+0.0137654j 0.00198912-0.00648896j 0.000848677+0.000576974j -0.00197545-0.00119796j 0.00019242-0.00118249j 0.00240902+0.00267774j -0.000452631-0.00401951j -0.000259887+0.00248685j -0.0035877+0.0038326j -0.00242571-0.00041903j 0.00440717+0.00194095j -0.00762252+0.0124005j -0.000896558+0.00688341j 0.0136962-0.00807147j -0.00520255-0.0124694j 0.00696727+0.00827357j -0.0115958-0.00478265j 0.00729078+0.00685412j 0.00822826-0.00862426j 0.00306681+0.000242191j 0.00465314-0.00421365j -0.00198722-0.00382123j 0.00181528+0.0023413j -0.00450842+0.000365302j -0.00391837-0.0026235j 0.00193858-0.00163389j 0.00081837-0.00158824j 0.000282709+0.00233974j -0.00189688-0.000401462j -0.00324073-0.000484829j 0.000955372-0.000570255j -0.0019464+0.000424812j -0.00206804-0.00243614j -0.00177422-0.00421392j -0.000593964+0.00102748j -0.00272638+0.00174877j -0.00381904-0.00159499j 0.00315728+0.00182233j -0.00247087+0.00305687j 
-0.145778-0.0498902j -0.0349809+0.111915j -0.0596308-0.0324327j -0.0251881+0.00318155j 0.0426319-0.0725364j -0.100247-0.116824j 0.137354-0.131532j 0.0324-0.126087j -0.364907+0.0153318j 0.152942-0.318404j -0.0460293-0.146951j 0.277584+0.338395j 0.252366-0.392969j 0.355423+0.173536j -0.0345627+0.0459685j 0.0454448-0.03291j -0.0572846-0.00971845j 0.0248485+0.0641106j 0.0289536+0.0694534j -0.015516+0.0255926j -0.0156283+0.0515518j 0.0489921+0.0222171j -0.017541+0.0190297j 0.00105273-0.0425615j 0.0172832-0.0392641j -0.0652524-0.012883j -0.00522536-0.0350278j 0.0352493-0.0212039j 0.0089965-0.00549055j 0.0383237+0.0255046j -0.0181445+0.00276621j -0.0224325+0.0184215j 0.0179665-0.00880938j 0.0519903-0.0451634j 0.0695539-0.0134092j 0.0179181+0.0708582j 0.036679-0.030297j -0.00142017+0.00864965j 0.0444927+0.0401723j 0.0104504-0.0293987j 0.025385-0.00135371j 0.013168-0.0128337j -2.7898e-06-0.0019606j 0.0299225+0.0133738j -0.0022911-0.0245309j -0.00227572+0.00619469j 0.00890745-0.00259131j 0.029058-0.0086093j 0.00792748+0.00781201j 0.0187525+0.00354513j 0.0172561-0.00545623j -0.000461311+0.0290211j 0.00128312-0.000321599j 0.0115461-0.00206556j 0.00168821+0.000119618j -0.000221962-0.00762045j -0.00465991-0.00161941j 0.00862288+0.0115517j -0.00208993-0.004991j 0.00819631-0.000265211j -0.00680334-0.000165406j 0.00547471-0.00998418j 0.00445139-0.0122341j -0.00907724+0.0395548j -0.01231-0.0119457j -0.0085611-0.00719936j -0.0105064+0.00237918j 0.00706834-0.00992835j 0.0216427+0.0063528j 0.0193483+0.010494j -0.0045545+0.0142872j -0.00117622-0.00551656j 0.0120586-0.0102045j -0.012757+0.00324499j -0.0179296+0.000754421j -0.0154066-0.0110393j 0.013531-0.0233789j -0.00509981+0.00189406j -0.00573415+0.00674894j -0.0153018-0.00245344j 0.0140122+0.000946798j 0.0155172+0.00192895j 0.00231574+0.0168966j -0.0132024+0.00455351j 0.00326753+6.63791e-05j -0.0305862-0.00181086j -0.00197437+0.0250652j 0.00387832+0.0196994j -0.00491179+0.0295047j -0.0228351-0.0107651j 0.0210499-0.0102224j -0.00996312+0.00040255j -0.00838645+0.00749306j -0.0209843+0.00649868j 0.00119002+0.000807034j 0.00669397-0.00543234j 0.016607-0.00485689j -0.00134357-0.00321973j 0.00493839+0.000948223j 0.00588554+0.0116393j -0.000628334-0.00166198j -0.00862072-0.00286995j -0.00918383+0.0174951j -0.00425186+0.00754173j -0.00359848+0.00468533j 0.00557442+0.00368309j -0.00422638+0.00755236j -0.00565111-0.0106494j 0.0153352+0.00642602j 0.00233802-0.000969911j -0.000794391+0.00341971j -0.00680621+0.00541607j -0.00212818-0.00115906j -0.00630644-0.00128863j 0.00181152-0.00749851j -0.00434477+0.00945289j -0.00172008+0.000278941j -0.00100285-0.00644137j -0.00693851-0.0156758j 0.00719665+0.0062039j -0.00244646-0.00285823j 0.00103121-0.00173475j 0.00249617+0.00390184j 0.00229058+0.00229795j 0.00909753-0.0109956j -0.00152338+0.00320893j -0.00529422+0.00204521j 0.00178515+0.00179674j 0.010681+0.00905972j 0.000766354+0.00107295j 0.00288142-0.0033366j 0.00670612+0.00528464j -0.00389254+0.00361736j 0.00378275-0.000983989j 0.00556214+0.00431684j -0.00584938-0.0048091j 0.00360905+0.00130171j -0.00282145-0.00163139j -0.00166709-4.99188e-05j 0.00169065+0.00163525j 0.00690296+0.0233052j 0.00250203-0.00782304j 0.000998719-0.00465426j 0.00916429-0.000243302j 0.00122145-0.000841405j 0.0015152-0.00258383j 0.000632669+0.00851167j -0.00525852-0.0068019j -0.0112888+0.0108149j -0.0042003-0.00374228j 0.00237158-0.00388085j 0.00438049-0.000754301j 0.00137451+8.56412e-05j 0.0128471-0.00121852j -0.00540957+0.00581363j 0.0165361-0.00479361j 0.00249046+0.00969789j -0.000715345+0.00716993j 0.00661507-0.0136328j 0.00559289+0.000521154j -0.00575977+0.0107101j -0.0011331-0.00632038j 0.0215029+0.00740679j 0.00427396-0.00127364j -0.00263418+0.000286571j 0.00424892-0.0046169j 0.00113912-0.00239441j -0.00868267+0.00858265j 0.0104582-0.00951021j -0.0116587+0.00897093j -0.00229984+0.00106462j -0.00414035+0.000424546j -0.0107102-0.0149367j 0.0145803-0.00112751j 0.00790727+0.000883941j -0.00261447-0.00187435j -0.00130434+0.0299028j -0.0198028-0.00890577j 0.0136885+0.00644335j 0.00735725+0.011219j -0.0151717-0.00771158j 0.0147758-0.00365597j 0.00747021+0.0102554j 0.000696762+0.0161107j -0.0199435+0.0012078j 0.0130412+0.00428031j 0.0280185-0.000340335j -0.0101463-0.0137859j 0.0204945-0.00936616j 
0.0508226-0.0207971j -0.00473121-0.00909951j -0.00295671-0.0102818j -0.0131437+0.00498725j -0.00306346-0.000865714j 0.108806+0.0205607j -0.0403328+0.0710597j 0.140925-0.00906996j -0.047546-0.0427221j 0.00831041-0.0436641j 0.0159508-0.0780739j 0.103355+0.0290733j 0.0201514-0.113441j 0.0746189-0.0129582j -0.234906-0.0763533j -0.0674846-0.155277j 0.0686852-0.0434396j 0.0389057-0.110446j 0.178436-0.056064j -0.0274363+0.0509673j 0.0621083-0.169747j -0.0994414-0.0091148j 0.100059-0.0256214j 0.0240494+0.0260333j -0.0229092+0.0246662j 0.184215-0.0370103j 0.049249+0.0138002j -0.109177+0.0141483j -0.0521388+0.0799974j -0.182497-0.0325539j 0.0830334+0.0723433j -0.0536996+0.128343j -0.00922189-0.0178135j 0.0111138+0.330845j 0.167532-0.147757j 0.0662115+0.112819j -0.0697874+0.131336j 0.0997953+0.0999108j -0.0811835-0.0466458j 0.125476-0.0158704j -0.0586067+0.0108821j -0.0551648+0.0150651j 0.0607054+0.0506378j -0.050057-0.0762862j 0.0377579+0.00629072j -0.0130274-0.00339023j 0.00338626+0.0344647j 0.0263919+0.0541688j 0.00906486+0.0263081j -0.020226-0.0843797j -0.011527-0.021264j -0.0245401-0.0335966j -0.0114682+0.0422399j -0.0389691-0.052501j -0.00888182+0.0149276j -0.00941076-0.00619124j 0.0155064+0.0122195j -0.00326284-0.0627162j 0.0263393-0.00411679j -0.0406886+0.00475089j -0.0361592+0.0514677j -0.0231595+0.0136428j -0.0188515+0.0190543j 0.0244602-0.0220242j 0.0365734-0.0173505j -0.00752455-0.0157223j -0.0547231-0.00255301j -0.0194006-0.0294626j -0.0761122-0.015659j -0.00680502+0.0299859j 0.0644981+0.00190506j 0.00293831+0.00131094j 0.0385726+0.00559358j -0.00199275-0.0456193j 0.0463446+0.0131549j 0.00517725+0.019545j 0.0226274+0.0225957j 0.0359212-0.030568j 0.0534629+0.0160882j 0.0810287-0.0600941j -0.0139229+0.000538548j 0.0112387-0.0287992j 0.0330058-0.000282675j 0.0196446+0.020951j -0.00291941-0.00943157j -0.0026258-0.0184664j -0.0246939-0.00522885j -0.00963227+0.00256164j 0.022665-0.0124035j 0.0459071+0.00870292j 0.0062355+0.00736944j 0.0080949+0.0255504j 0.00196439-0.0337285j 0.068083-0.0247584j -0.0112095+0.00449955j -0.0455758+0.00718504j -0.0294251+0.0224251j -0.000695608-0.00153964j 0.00438022+0.00350898j -0.00378032+0.00177868j 0.0431804+0.00729454j -0.0182265+0.0165384j 0.0251497+0.00126952j -0.000161537-0.0107232j 0.0140459+0.00369661j -0.0125424-0.0072513j 0.0207868-0.00168157j 0.00915061+0.00744066j -0.00582417-0.0033612j 0.00151897-0.00513489j 0.0130068+0.0140067j -0.0165439+0.00364545j 0.00417586+0.0087143j -0.018177+0.00381825j 0.00548282+0.00662024j -0.028355-0.0215843j 0.00654152+0.00708j 0.00515395+0.00396187j -0.0280499-0.00288656j 0.00069811-0.020053j 0.0191571+0.00699208j 0.00320635+0.00470882j -0.0121715+0.00166601j 0.00412901+0.0144578j -0.0203018+5.53774e-05j 0.000890284-0.0119671j 0.00674314+0.00189537j 0.0104141+0.0197708j -0.0114277-0.0157781j -0.00285953-0.000656784j -0.0186766+0.000249458j -0.0306687+0.00405697j 0.00289548+0.000520927j -0.00128507+0.00641022j 0.00672816+0.0075028j 0.0122214+0.000916611j -0.00270278-0.00157659j 5.76775e-05+0.0409496j 0.0100379-0.00202841j -0.0302588-0.0127619j -0.0332653-0.0365321j 0.00484275+0.00315912j -0.0016373+0.00955902j -0.0147443+0.00640521j 0.0121774-0.0272517j 0.0136061+0.0089304j -0.00488303+0.00181128j 0.00632981-0.0107392j 0.0270936-0.0128736j 0.0031883+0.00847362j -0.00428076-0.022791j -0.0301856+0.0211363j 0.00730995+0.0310653j 0.00121144-0.0114391j 0.0112412-0.0209221j -0.0224506-0.0285721j -0.00175014-0.0362004j -0.0098641-0.00304491j -0.00254551+0.00597079j -0.0261824-0.0181477j 0.0123059-0.0353871j -0.016249+0.0438018j -0.0410101-0.0113175j -0.0186948+0.00178413j -0.0293793-0.0206631j 0.00303401+0.0157623j 0.016824+0.0131794j 0.0161848+0.00135502j -0.00327368+0.0301842j -0.00834606-0.0383984j 0.035847-0.022582j -0.0165892-0.00241073j 0.0386127+0.0282907j -0.0508582+0.00105748j -0.00954825-0.00181156j -0.00160228+0.000351896j -0.00469837-0.0596604j 0.0463392+0.0294468j 0.0108651-0.0339294j -0.0445562-0.0555662j 0.0598441-0.0230967j -0.0173783+0.00144093j 0.0277117+2.82712e-05j -0.0108841-0.0428352j 0.105685+0.000512037j -0.0365519-0.0195994j -0.132153+0.0149133j 0.00160726+0.029012j -0.0630474-0.000638895j 
0.0139831+0.0544295j 0.0122475-0.0040567j 0.0198487+0.00882344j 0.000169-0.0440304j 0.0205188-0.012225j -0.0335805+0.0170303j -0.0617519-0.00948317j 0.0410715-0.0807439j 0.0259065-0.0894725j 0.0288696-0.0217566j 0.0382966+0.0537684j 0.0220981-0.0537454j 0.0125202+0.00329931j -0.0192312+0.0297956j -0.14017+0.0992571j 0.0627195-0.0684861j -0.095286-0.166556j -0.0912071+0.045817j 0.138798-0.240471j 0.291862+0.198249j 0.0635267+0.23177j -0.108143+0.0622362j -0.106128+0.0559902j -0.0561724-0.168508j -0.0591638+0.0136773j 0.0891404-0.027026j -0.0247454-0.0167318j -0.0267551-0.231423j 0.148112+0.0486722j 0.311359-0.132714j -0.165554+0.110089j -0.1582-0.0117633j 0.0878247+0.254581j 0.0786987+0.0665946j -0.0804741+0.0727686j -0.0929104-0.0543215j -0.128736-0.00705712j 0.128227+0.0180662j 0.058135-0.153693j -0.020044-0.122711j 0.0105011+0.047459j 0.00620661-0.0450026j 0.0551118+0.0308638j -0.0651418-0.00600024j 0.00657227+0.0489888j -0.00111731+0.023519j -0.0562529+0.00647296j -0.052784+0.0383839j 0.0440916-0.0503973j 0.00772436-0.0254656j 0.0221937-0.00854074j -0.02299-0.0324824j -0.00578072+0.00546489j 0.00347014+0.0260988j -0.0250545-0.0218122j 0.021825+0.000675366j -0.0438169+0.0179549j 0.00896781+0.0359302j -0.0422885-0.00472221j -0.0220245+0.0265612j -0.0484041-0.0113035j -0.031808-0.012535j -0.0210023-0.00447126j -7.18067e-05-0.00780498j -0.00589318+0.0063223j -0.011382-0.0146928j -0.0204453-0.0309129j -0.00681526-0.00336676j -0.047835+0.0016404j 0.00690071-0.0295898j -0.0255218+0.0374652j 0.00161054-0.00219913j -0.0027855-0.0111829j -0.00497753+0.0359672j -0.0523513-0.0474744j -0.0142031-0.00879968j 0.0203478-0.0169438j -0.01878+0.0321386j -0.0182023-0.0223243j 0.0200019-0.0173382j 3.53617e-05+0.035403j 0.0071211-0.0105233j -4.03016e-05-0.00172202j 0.00871255-0.0169059j -0.0129108+0.0230819j 0.033814+0.00234153j -0.0291081-0.010376j 0.00676723-0.0356557j 0.00509271+0.0354206j -0.0431134-0.00241868j 0.0173028-0.00453263j -0.0158664-0.00456864j 0.00364732-0.0290896j 0.022641-0.026284j 0.0135732-0.0234281j -0.0128363-0.00639492j 0.0133106-0.00212227j 0.0154319+0.0113508j -0.0344583-0.0122792j -0.0166656+0.032445j -0.0187283-0.0266392j -0.0204446-0.0257658j 0.00969297-0.0264896j -0.00171465+0.0152936j 0.00666699+0.00205378j 0.00628575-0.0027119j -0.0220055+0.010672j 0.00217916+0.0145938j 0.0149759+0.00513602j -0.00603229-0.00877661j -0.00490288-0.0010683j 0.00218741-0.00142402j -0.0104893+0.00885371j 0.00490213-0.000886567j -0.0214384+0.00927906j 0.00732205+0.00353617j -0.00486762+0.00803455j -0.00612139-0.00479345j -0.0039485-0.0120473j -0.0140944-0.0331263j -0.0059367-0.00840184j 0.00409293+0.0152269j -0.00196492+0.00755177j 0.00331657+0.0120045j 0.00863454-0.002566j -0.00251413-0.00109165j -0.00574768-0.00717283j -0.0235513+0.00734094j -0.00706131-0.0102272j -0.00157927+0.000781103j 0.00377375-0.00835671j 0.00156464+0.00297018j 0.00191291+0.00503021j -0.00457629-0.0292282j -0.0255175-0.00746527j 0.000351961+0.00268113j 0.00196831-0.00293635j -0.0126943-0.00333374j -0.0137584+0.00367311j 0.00700599-0.0179515j 0.0234233-0.00344984j -0.00836266-0.00116243j -0.0110864-0.00962612j 0.00136674-0.0223739j -0.00220983-0.011711j 0.00414405-0.0100073j -0.00738012+0.00186001j 0.00293925-0.0161262j 0.0204488+0.00657003j 0.00791055+0.0148914j -0.000407534-0.0100121j -0.000388526+0.00760387j -0.00386569-0.00589j 0.00720843-0.00416991j 0.0272966-0.00948443j 0.0244481+0.00579784j -0.00788165-0.0169782j 0.00960975-0.00776645j -0.00953247-0.000705494j 0.00695874-0.0409641j -0.00623028+0.0100861j 0.00487864-0.0134762j 0.0130387+0.0151049j -0.0226021-0.0116891j 0.0186627+0.00796527j 0.0323246+0.01495j -0.000788448-0.0119764j -0.0129817-0.0171767j 0.00781018-0.00476348j -0.0147163-0.0250963j 0.0181394-0.0404721j -0.0281552+0.00868166j -0.00378711-0.0164876j 0.00170708+0.0309584j 0.00212164+0.0148185j 0.0116892+0.00721885j -0.0245205-0.0101235j 0.0152583+0.00947251j -0.00880956+0.0443255j -0.0333241+0.0328486j -0.00329251-0.0182608j -0.0165437+0.0312292j -0.0264089-0.000894949j -0.0457136+0.00510167j 0.0119617-0.0308315j -0.0246024-0.00439715j 0.0265443+0.0380515j -0.019668+0.00187745j 0.00196154-0.00932692j 
0.0335851+0.0302177j -0.0210227+0.00509488j 0.0325306+0.00863911j 0.0340748-0.0212124j 0.0246027-0.0311128j 0.0336476-0.0110733j 0.0053302+0.0479115j 0.0304611+0.081272j -0.0131023+0.0616541j -0.0538839+0.0220682j -0.0345861-0.0681814j -0.00796431+0.0131476j -0.00469413-0.0113791j 0.00522371-0.0324121j -0.0372236-0.136536j 0.27597-0.0156964j -0.00788668-0.107657j -0.00516961+0.101625j -0.117809+0.0744783j 0.206299+0.0329005j -0.146032-0.0191535j 0.127705+0.319724j -0.259015+0.154731j 0.0690705+0.181993j -0.0524479+0.084598j 0.191418-0.0793657j 0.0962323+0.164212j -0.00452854+0.0251182j 0.0975644-0.18852j -0.0453506+0.127214j 0.0318394+0.0244933j 0.290581+0.053402j -0.0135446+0.31185j -0.0581426-0.13261j 0.169135-0.173161j 0.177024+0.0675919j -0.139646-0.0544963j -0.0313272-0.00265171j 0.00543441-0.0481534j 0.0499281+0.109027j 0.0834623-0.0481205j 0.0293678-0.0410571j -0.0449263-0.0148345j 0.00957166-0.0559275j 0.0168164+0.00761412j 0.000520466-0.110364j -0.0201614+0.0244053j -0.0160755-0.0250474j -0.0565164+0.0176476j -0.00851728+0.0179801j 0.00608455-0.00232889j -0.00551471-0.0235152j -0.00141085+0.00957371j -0.0130215+0.0011884j 0.00175706-0.0188501j 0.00524763+0.00321415j 0.0168115+0.0165056j 0.0181203+0.0153203j 0.0274017-0.0111732j 0.00967992+0.00708896j 0.0253171-0.00223136j -0.0110731+0.000688799j 0.0163195-0.0140409j -0.0310822+0.000531899j -0.0447965-0.00315627j 0.0227112-0.0208002j 0.0135407-0.0189592j 0.0184572-0.00418776j -0.00579143+0.000609643j -0.000357985+0.0234139j 0.0160722-0.020241j 0.00142879-0.00911994j -0.0183912-0.00487706j -0.0347604-0.0342633j -0.016345+0.0356124j -0.00391153+0.0265416j 0.0162493-0.0114319j 0.000718445-0.0206379j 0.0369396+0.0045028j -0.0202539+0.00578428j -0.00944574-0.0410991j -0.0189097-0.00208837j 0.0188048-0.0202324j 0.0130539+0.0280732j -0.004149+0.00139027j -0.00378533-0.00820415j -0.0381987-0.0152358j 0.0156236-0.0143773j -0.0147376+0.0350135j -0.024111-0.015362j -0.00837052+0.00151703j 0.00196864+0.000804121j 0.0152837+0.0220125j 0.00237286+0.0257148j -4.73017e-05+0.00465139j -0.0188004-0.00111307j 0.020673-0.00837385j 0.00747372-0.00587591j -0.0313974-0.00603537j 0.0211632+0.0244967j 0.000102312+0.000456642j 0.00943916+0.00551153j 0.00384246-0.0271992j -0.00946161-0.00438675j 0.0168809-0.0239723j 0.0183667-0.0105199j -0.0236687+0.00473975j 0.00338613+0.00872651j 0.00700017-0.00350677j -0.0194701+0.0197291j 0.0194938+0.0168907j -0.0079019+0.000399205j 0.00458831-0.0214759j 0.00720053-0.00293776j -0.0153947+0.00652994j 0.000598373+0.0109468j 0.0101193+0.0102847j 0.00240226+0.0140267j 0.00290998+0.00879847j -0.0111857+0.0214331j 0.020248+0.00418909j 0.00757868+0.0139041j -0.00521026-0.00441474j -0.00491043-0.000268315j -0.0164513-0.00213443j 0.00126552-0.0146833j 0.0153496-0.00637386j -0.00375848+0.00867813j -0.00893296+0.00242847j -0.000556015+0.0038882j 0.0115595-0.00774227j -0.00587193+0.00124926j -0.00644051+0.00102577j 0.00120437-0.0199495j 0.0102496+0.000363186j 0.0184747+0.0200773j -0.00107141-0.00725175j 0.00262173-0.000945181j -0.0113497-0.00510217j -0.00272106-0.00290418j -0.00238673-0.00111078j 0.00636948+0.00688685j -0.0136731-0.00137385j -0.00253442+0.00599916j -0.00742706-0.0109761j 0.0101269-0.00628911j -0.0071726-0.00039166j 0.00901457-0.00308908j 0.0213276+0.0123907j -0.0237266+0.00325132j 0.000646975-0.00634658j -0.00731867+0.0165286j -0.00312505-0.00635067j 0.00167214-0.0103935j 0.0130317+0.00172068j 0.00826148+0.00640657j 0.000334865+0.00175364j -0.0104124+0.00182831j 0.0054731-0.00372864j -0.0109792+0.00138515j 0.00825467+0.00791795j 0.0161542-0.00147582j -0.00924459+0.0231361j 0.00597617+0.00376978j -0.00291937-0.00167528j 0.0132447+0.000966912j -0.00885127+0.00336972j -0.0253894-0.00974976j 0.00401396-0.011978j -0.0121523+0.00293843j -0.00429224+0.00321367j -0.00655353+0.00641278j 0.00101412+0.00664333j -0.0138112-0.00793168j 0.0219757-0.0134011j 0.00393063+0.00853877j -0.00409282-0.000766302j -0.00580545-0.0076808j 0.0127293-0.0214287j -0.00852531-0.0130612j -0.00694904+0.00595923j -0.0161555-0.0087829j -0.0178159-0.00162026j -0.00632137+0.00750224j 0.0163528+0.00697638j -0.00932553-0.00778743j -0.00487303-0.0146371j 0.00418471+0.00232371j -0.00306444-0.00299243j 
