-0.00765064+0.0159858j -0.000320121-0.00765574j -0.0126722-0.0012209j 0.0313615-0.033046j 0.0403619+0.0138673j 0.0181344+0.0205505j -0.0226659-0.0198502j 0.00201214+0.00568154j 0.00227636-0.00476476j -0.0134471+0.0253591j -0.0580533-0.047247j -0.0421637+0.0679054j 0.00117467+0.072053j -0.0800079-0.022839j -0.0892055+0.0488689j -0.0104651-0.0156208j 0.00689114-0.0456609j -0.0252483+0.0179685j -0.0619675+0.00561224j 0.0100179-0.0257214j -0.0250151-0.031458j -0.0307483-0.0736921j 0.0619037+0.0397379j -0.000115391-0.0597392j -0.0181122-0.0154067j -0.00404717+0.0426072j -0.0157709+0.0660875j -0.120391+0.0758108j -0.150983-0.0311996j 0.10623-0.068116j -0.127606-0.0969142j 0.0575232-0.0448463j -0.026042-0.162118j 0.0388688-0.0387857j 0.198954+0.107389j 0.0605858+0.0458192j 0.0795454+0.0238664j 0.0396893-0.11132j -0.101772-0.1319j 0.0315885+0.0116578j 0.0153175-0.0488706j -0.136136-0.0482886j 0.0402914-0.00460459j 0.0261356-0.0115098j 0.0646502-0.00401367j -0.0385842-0.0272707j 0.0876963+0.178509j -0.00692133+0.114152j -0.0266604+0.198404j -0.0395966+0.117132j -0.11141+0.0186607j -0.0382598-0.157256j -0.0533347+0.12856j 0.163742-0.145422j 0.102176-0.217162j -0.0309071-0.108461j -0.174194+0.0166401j -0.26519+0.00737719j -0.0938089-0.0447368j 0.0211564-0.0121617j 0.0677671-0.0360232j 0.00625631+0.0145162j -0.104777+0.00838873j -0.125794-0.0541885j -0.00103697+0.00938416j 0.0564357+0.207517j 0.0111014-0.0478393j -0.0371044-0.00603017j 0.0391916+0.0190199j -0.018266-0.00607078j 0.0540379-0.046993j 0.00517705-0.0550783j 0.0417984-0.0797192j 0.0507546-0.0712145j -0.0350793+0.0242158j -0.0262158+0.0361389j -0.022752-0.0231119j -0.0212816+0.0234975j 0.00468319-0.0229428j -0.0252839+0.0243023j -0.0105756-0.0145274j -0.0153473+0.0254344j -0.0171518+0.0196708j -0.00887072+0.00340176j 0.0116373-0.0184552j -0.0244618+0.0287039j 0.0326166-0.00298679j -0.0168192+0.00137002j -0.0384095+0.0127851j 0.0152295+0.0099171j 0.00410295-0.00267012j 0.0113499-0.00832544j 0.0127874+0.00571354j 0.00835232-0.00106454j 0.0394242-0.0241225j -0.0196996-0.0208853j 0.0348297-0.00679743j -0.0163628+0.0140787j 0.0272425-0.0252684j 0.0201446-0.000261607j 0.00632589-0.0112505j 0.00157934-0.000862775j 0.00914506+0.000440815j 0.0463993-0.0399223j -0.000816198-0.00702254j -0.019319+0.00907405j 0.0141399+0.00265023j 0.0148962+0.00977751j 0.0170385+0.0188642j 0.0157227-0.00677598j -0.0203487+0.00205695j 0.0106129+0.0206295j 0.0212706-0.00395365j 0.0336746+0.0010111j 0.0431605-0.00150158j 0.00936915+0.0229266j -0.0131882+0.0265089j -0.0450121+0.0146168j -0.055077-0.0230917j 0.00503302-0.0133333j 0.00819185-0.00061601j 0.0193018+0.0387514j -0.0742905-0.0036574j -0.0450791+0.0286586j -0.0298913-0.0472336j 0.0397415-0.0376938j -0.0355453-0.0404141j 0.0282544-0.0190612j -0.0941725-0.00255448j 0.00750013+0.0370659j -0.0202527-0.0632535j -0.0635069-0.0893762j 0.0146459-0.0148435j 0.00792579-0.0980584j 0.0576451+0.110986j 0.148709-0.0682046j 
0.0108109-0.0251854j -0.0418435-0.0149371j 0.0190286+0.0103488j -0.0249636-0.0244793j 0.0131386-0.0377615j 0.00521527+0.00398506j -0.0295708-0.00361553j 0.0201925-0.0111305j -0.0217724-0.0253455j 0.0649196+0.00174176j 0.0156662+0.064025j 0.0619391-0.0608547j -0.0241536-0.000601788j 0.0354143-0.0224645j 0.0101721+0.0128015j 0.011308-0.00831324j 0.00653513-0.0219201j -0.0228922-0.0401137j -0.018051-0.0196541j 0.062101-0.0393062j 0.0283623+0.0162307j 0.0338591+0.0487198j 0.0497492+0.0652503j 0.0373055-0.0290575j -0.0205247+0.0479543j 0.0307935+0.0214676j 0.107625-0.0636819j 0.0530744-0.002154j 0.117859+0.098464j 0.00515895-0.0406629j 0.00753227-0.0191742j 0.0641868+0.0750998j -0.00991694+0.0556581j 0.0313629+0.038932j 0.0523546-0.045893j 0.031169-0.0296809j 0.0349687-0.021428j 0.0890671+0.0313915j 0.0186165-0.0682618j -0.00346751-0.00897247j 0.129635-0.0500508j -0.235788-0.127772j 0.0115513+0.0249811j -0.0534219+0.0300461j -0.0442828+0.0809031j -0.00130476-0.0961434j -0.173819-0.00800772j 0.103655+0.299441j 0.000772123+0.0682645j -0.0132965-0.157191j 0.0189594-0.0708774j 0.0114321-0.0457508j 0.0856143-0.178249j -0.00316448+0.110067j 0.195194-0.195479j -0.157826+0.231535j 0.332999+0.102962j -0.179516-0.03062j 0.0355577-0.165931j -0.0223709+0.00260251j -0.102416+0.0162399j 0.0134241+0.00800899j 0.0343549+0.0515665j 0.0239894+0.131702j -0.0470276-0.0320854j 0.0845166-0.0607373j -0.0632515-0.0142142j 0.00227957-0.0400517j -0.00212095-0.0348767j -0.0322098-0.0126047j 0.000677188-0.0229327j -0.0343487+0.00194273j -0.0299688-0.0790143j -0.0257966-0.0344633j 0.0180089+0.0110465j -0.00838594+0.0226392j 0.00974719-0.0288465j -0.0218789+0.0299511j 0.00423346+0.0164732j -0.0410967-0.00888205j -0.011697+0.0383518j 0.0191272+0.041152j -0.0405539+0.0721087j 0.0323699-0.007029j -0.000229222-0.00680305j -0.025945+0.0378778j -0.0179955+0.0489834j 0.00902032+0.01245j -0.0193104-0.0245302j 0.00155922-0.00445439j -0.00966549+0.0113938j 0.000217188+0.0170409j 0.0207039-0.0279066j 0.00603604+0.0158257j -0.0164914+0.0481995j -0.0439716+0.0374536j 0.0564728-0.0381237j -0.0083309+0.000620835j -0.017474+0.020976j 0.0150207+0.00509029j -0.00013903+0.00679835j 0.0237491+0.00652022j 0.00531602+0.0102521j 0.00314757+0.00107372j -0.0115569+0.00227383j -0.00468919-0.00303032j 0.0207846-0.00376537j 0.00159783+0.000856342j 0.00589246-0.0198481j -0.038551+0.00162561j 0.0127587-0.00371043j -0.042699-0.00231231j -0.027389-0.0007449j 0.012009+0.0136548j -0.0188363-0.0032172j 0.0193931+0.0121437j 0.0176078+0.0136214j -0.0334693-0.0456997j 0.0295634-0.000240125j 0.0185164+0.019961j -0.0422369-0.00442335j -0.0665468-0.0244061j -0.0619914-0.0524084j -0.0366995-0.0180936j 0.0354657-0.00772022j 0.0141118+0.0253706j 0.0530101-0.0544198j -0.0458032-0.00965265j -0.0183284-0.0197327j -0.0418108-0.0531734j 0.00625057+0.0313957j 0.0136662-0.0970484j 0.00806911+0.0523311j 0.0569682+0.0251027j 0.114751-0.0620519j -0.0564648-0.0847924j 
-0.00482772+0.0128574j -0.0281901-0.00392886j -0.0312241-0.00602992j -0.0330677-0.0284736j -0.0086742-0.0209474j 0.0202402-0.00127414j -0.0131153+0.00751906j -0.0420562+0.013632j 0.012182+0.0352262j 0.0695699-0.00139982j 0.0133441+0.0784001j 0.0644462-0.0893565j -0.0335305-0.0110957j 0.0613077+0.00334045j 0.0545073-0.0120063j -0.00156084-0.0098493j -0.00142152-0.0157995j -0.023348-0.0387858j -0.0161953-0.0205403j -0.00936427+0.00387084j 0.0287458+0.0393145j 0.0349876+0.0339178j -0.00998177-0.0274524j -0.00744211+0.0141424j -0.0428642+0.0276644j 0.0118818+0.0320146j 0.0935665-0.0537093j 0.0304194+0.00304795j 0.147661+0.072832j 0.00225049+0.0101497j 0.0360959-0.0523484j 0.0206814+0.108537j 0.0634512+0.0964725j 0.019205+0.0401385j -0.0355916-0.0755977j -0.0342352-0.0713023j 0.0199725+0.0267708j -0.0228794+0.0649339j 0.0684097+0.0328367j -0.0333483-0.0299704j 0.100364-0.0110749j -0.127342-0.0620202j 0.00634589+0.00794055j -0.0391765+0.0947026j 0.0410053+0.163933j 0.0403655-0.103172j 0.21254+0.28559j -0.17152+0.0840735j 0.109116-0.0598901j -0.0547021-0.185506j -0.187628+0.144968j -0.060709+0.0742149j -0.152032+0.225586j 0.306122-0.205035j -0.0281151+0.0245171j -0.231227-0.22503j -0.129167-0.155253j 0.213755-0.0495345j -0.0559397+0.121603j -0.0459297+0.0104278j -0.121686+0.0148012j 0.0188259+0.0208242j 0.0212+0.0608788j 0.03245+0.109686j -0.0511012-0.0623853j 0.0180223-0.0567907j -0.0280824+0.00286927j 0.0188634-0.0579166j 0.00734553-0.0168819j -0.0269386+0.00124932j 0.0275475+0.047526j -0.017012+0.0115464j 0.00495874-0.0144653j -0.0363199+0.00327697j 0.0289965-0.0194655j -0.0136913-0.00189859j 0.021935+0.00138681j 0.00507756+0.00342355j -0.0161824+0.0338839j 0.0178677-0.0461911j -0.00816347+0.0203704j 0.0113788+0.00380566j -0.0118228+0.0114843j 0.00899305-0.00567911j -0.0149928+0.00736449j 0.00895959-0.00459123j -0.0271067+0.0131294j 0.0255862-0.0116973j 0.0179265-0.0042907j 0.0113078+0.0140458j -0.00881321-0.00452909j -0.00298628+0.00643792j 0.0052979+0.00779022j 0.00721404-0.00396042j 0.00847603-0.0454616j -0.00720704-0.00675368j 0.0120548+0.00772893j 0.00453023-0.0010315j -0.0311779+0.017671j 0.00680755+0.00403419j 0.000799348+0.0137597j 0.00278315-0.00501621j -0.0048247+0.00520415j 0.0214868-0.0353282j -0.0217756+0.00857647j 0.0121827+0.00084967j 0.0152368-0.00166549j -0.030478-0.00433808j -0.00891194-0.0177876j 0.0161247+0.0179216j -0.00163605-0.00549499j 0.031416-0.0022622j -0.000781072-0.0126869j 0.027731+0.0028063j -0.0393764+0.0123226j 0.0127125+0.00220247j -0.00598696-0.0291768j 0.0538689-0.0161856j -0.0102416-0.0210321j -0.0112198+0.00745496j -0.0018574+0.0197288j -0.0465994-0.0362514j -0.00552628-0.0292371j 0.0035386+0.00295195j 0.00186938-0.0258386j -0.00674273-0.0142636j 0.000261971-0.0125378j 0.000295646+0.0420557j 0.0101976-0.0133452j -0.0116746+0.00803671j 0.0448613-0.0311409j 0.0469176+0.020887j 0.0474579+0.0375198j -0.0159926+0.0521354j 0.0238802-0.0220526j -0.0349141-0.0145056j 
-0.00454515+0.0214002j 0.0318443+0.00813639j 0.0107577+0.0130418j -0.0347281+0.00957854j -0.000596943-0.0579186j -0.0272023-0.00666296j -0.0301072+0.00643929j 0.0371836-0.0442995j -0.0512725-0.0406731j 0.0194106+0.0155703j -0.000266476+0.0128991j 0.0300052-0.024732j -0.00923815+0.000983778j -0.0019684-0.0119882j -0.00557662+0.0296088j 0.0131372-0.0286121j -0.0105854+0.0598391j -0.059239-0.0319078j 0.0739375-0.0127606j -0.0109974+0.0309189j -0.00757768-0.0454516j 0.0101026+0.0177225j -0.0252532-0.0226414j -0.00516085+0.00900881j -0.00166329+0.00986153j 0.00931121+0.00233538j 0.0422089-0.0151721j 0.0340855-0.0022814j 0.0275676+0.0438919j -0.02179-0.0471375j -0.0166854+0.0317899j 0.0832059-0.0576187j -0.194819+0.102747j -0.0084448+0.0629686j -0.0443775+0.00717569j 0.110457+0.0215093j -0.207059-0.219921j 0.323229+0.0054357j -0.10419-0.174925j 0.0516371+0.0535398j -0.0930814-0.173384j -0.0152454-0.111632j -0.0259845+0.264942j -0.0994715+0.0697509j 0.00402219+0.245762j -0.0519193+0.310342j 0.0418651-0.0739913j -0.0856506-0.0259907j -0.143978+0.169466j -0.0401642+0.128196j -0.378255+0.0317566j 0.0802607-0.0413615j 0.0997329+0.0764921j -0.135114+0.00731669j 0.00441304+0.144116j 0.0790327+0.0138992j -0.0498336-0.0693337j 0.0782408+0.00674747j -0.0226693+0.0481137j -0.00783555-0.000732679j -0.0288636+0.00253628j 0.00244342+0.00638193j 0.00908079+0.0121403j 0.00538505+0.046225j -0.017555+0.00345184j 0.0436497-0.0152036j -0.0296783-0.00668509j -0.0226971+0.020533j -0.0462025-0.0199421j 0.0659653-0.00585363j -0.0429851-0.071297j -0.00499027+0.0635414j -0.0133433-0.0330421j 0.0151556+0.0356942j 0.0147997+0.0272476j 0.0138005-0.026993j -0.0193964-0.00116763j -0.0333281+0.0136667j -0.00532553+0.00430934j -0.0312286+0.0685908j -0.00847958+0.0181814j -0.0264556-0.010817j -0.00306436+0.0029412j 0.0092132+0.00879299j -0.00890421-0.0249791j 0.00931584-0.00281145j 0.0324257-0.028075j -0.0242962+0.0223864j -0.0115119+9.01628e-05j -0.014766+0.0136701j -0.00661369-0.00316372j -0.0129875+0.0297637j 0.00433708+0.00474583j 0.00139358+0.00527693j -0.000452176+0.00565351j 0.00355279-0.0259693j 0.0131288+0.00199333j 0.00812719+0.00119594j -0.0387561+0.0116752j 0.0113918-0.00278182j -0.0068815+0.00504491j 0.0274796-0.00609134j 0.00881411+0.0130284j 0.00971552-0.00877608j -0.00825193+0.000714911j 0.0117085-0.0182777j -0.00455352-0.00250889j 0.0507142-0.0023355j -0.00444613-0.00561961j -0.000953809-0.00775611j 0.00758405-0.00545376j 0.0383783+0.00345731j -0.00799623-0.00990688j 0.00450186+0.0108518j -0.0105534+0.00117476j 0.0134506+0.0101167j -0.0191326-0.0263657j 0.000830702-0.00918714j 0.0177466+0.0048094j 0.0227653+0.0259917j 0.0234736+0.0059488j -0.00956858+0.00734887j 0.00348877-0.0213795j 0.0353244+0.0314034j 0.040906-0.0270858j 0.00752255+0.0410216j 0.00615315+0.0268907j 0.018091+0.0029647j -0.00878334+0.00786271j -0.000455701+0.00654136j 0.000995741+0.00089635j 0.00199049-0.00652661j 0.0119388+0.00188964j 0.00178518+0.0121973j 0.00727395-0.0156932j -0.012118-0.00636358j 
0.00210018+0.0438863j -0.00681355-0.00710815j 0.0502162-0.00372889j -0.0304051-0.0454908j 0.0117278+0.0172174j 0.0553129-0.022263j 0.0256621+0.0286584j 0.013971-0.00832371j -0.00482976-0.0148075j 0.0747644+0.00492806j -0.0089415+0.0821872j 0.0601026-0.0634629j -0.028537+0.0219259j 0.0408743-0.0201412j 0.00517957+0.0147961j -0.00322461-0.00447882j 0.000622148-0.0591973j -0.037255-0.0421508j -0.0765069-0.0218242j -0.0157532+0.0218546j 0.0217519+0.046532j 0.0129338-0.014309j -0.0249416-0.00965035j -0.00852529+0.0124378j -0.0474562+0.0153899j -0.0046555+0.0414393j 0.0838277-0.0512716j -0.0261945+0.0230416j 0.149094+0.08223j 0.0413691+0.036599j 0.00721496-0.120879j -0.0269314+0.163585j 0.127816-0.0298294j 0.0265888-0.0227128j 0.153458-0.117529j -0.0225089-0.114663j 0.247834+0.16818j 0.0880659-0.1056j -0.0912985-0.201819j 0.0795549+0.0188148j -0.227605-0.277062j 0.158691-0.171741j 0.0230856-0.111291j -0.0404787+0.0360377j 0.132554-0.293592j -0.00336501+0.0208811j 0.0425645-0.0763432j 0.134586-0.216275j -0.312605+0.0328384j 0.24467+0.0868884j 0.0151996+0.0167376j 0.050923-0.0145348j -0.0606646+0.0112413j 0.0127937+0.00581409j -0.0534945+0.0797432j -0.00202748+0.0515152j 0.00881523-0.0552771j 0.0530488-6.46923e-05j 0.00591357+0.0197298j -0.0453025+0.00161978j -0.0924343+0.00566997j 0.000152509+0.0234304j -0.0128669+0.047788j 0.00448412+0.0770194j -0.0431077-0.0890956j 0.019456-0.0203502j -0.0358835-0.00870698j 0.0474562-0.0575587j 0.0440204-0.00465827j -0.0677716-0.00187858j 0.0340566+0.0579171j -0.0433912-0.0252734j -0.00362883-0.0280192j -0.000119528-0.0588782j 0.0319437+0.00684747j -0.0245181+0.029739j -0.00476051-0.0168475j -0.024651+0.0446216j -0.0152072-0.0226015j 0.0605849-0.019895j -0.00884297+0.0414893j -0.0148752-0.0547257j -0.0319793+0.0138372j 0.00849781+0.00871387j 0.00749876-0.00366229j 0.00359623-0.0356986j 0.027094-0.0196783j 0.0395586-0.0218816j -0.0333934+0.00247673j -0.0150422+0.0363642j 0.0043842-0.00377928j -0.00532632+0.0107951j 0.0120142+0.000787002j 0.00827754+0.00162839j -0.00774457-0.0158689j -0.00506715+0.0128398j -0.0185331+0.0171214j 0.00355521-0.000385772j -0.00308273+0.0182089j 0.0317549+0.00644665j 0.0106004+0.0254897j 0.00669364-0.00807647j 0.0220543+0.00636423j 0.00122189+0.00981547j 0.0221445+0.0228129j 0.00972004+0.0109443j 0.0204938+0.00385151j -0.0152938+0.0043699j 0.00706982+0.0287633j 0.0574458+0.0172963j 0.0208762+0.0242259j -0.00502048+0.00640389j -3.23288e-05-0.00524325j 0.00051417+0.00937373j -0.0117315+0.0397683j 0.013883-0.00590242j -0.0257347+0.0013574j 0.00259401-0.00681552j 0.0111221+0.00559031j 0.000848153+0.0147041j 0.0099513-0.00750556j -0.0157056+0.0151311j -0.0128843-0.00168501j -0.00666818+0.00855618j -0.000197357-0.0073106j -0.0159963-0.00286851j -0.00298946-0.0116899j 0.00387422+0.0209137j 0.0112659-0.0158432j -0.0270211-0.00495746j 0.0202066-0.00972446j 0.0205662+0.00717231j 0.0187163+0.0284337j -0.00768874+0.0206884j 0.0212644-0.0103478j -0.0158508-0.0157316j 
-0.0040778+0.00610567j 0.0198341-0.0254923j -0.0534139+0.0138508j -0.0382406-0.0679521j 0.0494657-0.0432803j 0.0182422+0.00172466j -0.0416115-0.0153364j -0.0166967+0.00857016j 0.00124733+0.0102726j 0.0863539+0.0489484j -0.0641925+0.0534392j 0.0321237-0.044679j -0.0613207+0.0947895j -0.000531532-0.000267849j -0.0206334+0.0167002j -0.0479404-0.0641739j -0.0162795+0.00866578j -0.0775197-0.040625j 0.0106024-0.0197405j 0.00460312+0.0130744j 0.00709563-0.023076j 0.0116583-0.00194913j -0.0100016+0.00279505j 0.00051503+0.00589716j -0.0681683+0.0082321j 0.0176876+0.0839729j 0.109316-0.00132266j -0.14374+0.112154j 0.0196103+0.00983505j 0.138599-0.111638j -0.160536-0.363965j 0.225472+0.0609921j 0.0425738-0.00920224j 0.0818137+0.0959186j -0.000656679+0.209214j -0.0556688-0.0659689j -0.219258-0.0497196j -0.188359-0.0226019j 0.129199+0.0726276j 0.0939938-0.238143j -0.0175884+0.076258j 0.150893+0.175742j 0.0134588+0.00587796j 0.330082-0.192223j -0.0570716+0.0790041j 0.0147946+0.0787918j -0.0527953-0.0745458j 0.0616648-0.106969j 0.02453-0.0374833j 0.00978302-0.0657294j -0.0913663+0.0527515j 0.0264102+0.0601025j 0.0173074-0.0473458j -0.0590673+0.0215951j -0.063193+0.0514799j 0.00632564+0.0978651j 0.080086-0.0114289j 0.0434429+0.0404247j 0.0229723-0.00208974j -0.043744-0.0019858j -0.112806-0.00373231j 0.0278381+0.0643835j -0.0920099+0.0746424j -0.0555332+0.100608j -0.091585-0.0642638j 0.0317954+0.13682j -0.0275329-0.00651112j -0.0328096-0.057987j -1.9829e-05+0.00387664j 0.00743863+0.00242772j 0.0485742+0.0275605j 0.0366537+0.0624717j 0.0703515-0.0349136j 0.018519+0.00194431j 0.0138967-0.0198864j -0.029355-0.00938148j -0.0226731+0.0195429j -0.0077831+0.0338284j -0.0519646+0.0445792j 0.0116361+0.0165776j -0.00348241+0.000350139j 0.0011414-0.0109256j 0.0108013-0.021775j -0.0142651+0.00169487j -0.0231881+0.0182097j -0.0204295-0.0218766j 0.014175-0.00477697j -0.0146363+0.000660676j -0.000366499-0.0104282j 0.00902238+0.000311891j 0.00975983+0.0257583j 0.00170826+0.00768212j -0.0134678+0.00397952j 0.00572149-0.0049713j -0.00641545+0.00180873j -0.0071638-0.00711288j -0.0299584+0.00744253j 0.0195396-0.00243771j 8.49083e-05+0.020391j 0.0590826+0.00102589j 0.014639+0.0106888j 0.017132-0.0192086j 0.0161428+0.00100591j 0.00231747+0.0053357j -0.0201959+0.013652j -0.00950007+0.00041298j 0.0132968-0.00296268j 0.0109258-0.00395255j -0.0170729+0.0247348j -0.0199953-0.00542673j -0.00759242-0.00633615j 0.0220025+0.00287815j 0.00570601+0.0335386j -0.000143204-0.0143514j -0.00869849-0.0182278j 0.0148284+0.00759673j -0.000475036-0.00225665j 0.0034462-0.0154369j 0.0104013-0.0179952j 0.0228503+0.0130599j 0.0180922+0.016239j -0.00926945+0.021704j -0.013723-0.00229525j 0.0147712+0.0242756j 0.0138727-0.021956j -0.00467845+0.0175849j -0.00138569+0.0060762j 0.0209733+0.012715j 0.00178204-0.00545686j -0.0307297+0.00369282j 0.0135628-0.0152204j 0.0133163+0.00160158j 0.0201213+0.0294155j -0.0159092+0.0116464j 0.0270007+0.0026786j 0.00268086-0.0249028j 
-0.0187284-0.0383743j 0.0584989-0.0281215j 0.0162472-0.0100299j 0.0124613-0.0604653j 0.0355809+0.059859j 0.0513168-0.0178176j 0.033809+0.0123023j -0.00030256-0.00761985j -0.0011923-0.00284788j 0.0200227+0.0497766j -0.0792133-0.0206034j -0.0508876-0.0222208j -0.0795498+0.0961001j 0.0128552+0.0629825j 0.0210474-0.0595769j -0.0940311-0.046394j -0.023804+0.0113729j -0.00180447+0.0160709j 0.0139131+0.00578839j -0.000364069-0.00575474j 0.00195157-0.00360282j 0.000246371+0.00476728j 0.00052664-0.00571772j -0.00171448+0.00325061j -0.0863873-0.063005j -0.0679979+0.0451162j -0.0873568-0.0127097j -0.190865+0.137039j 0.159098-0.0627299j -0.0629639+0.331434j -0.216571-0.148378j -0.311095-0.26956j -0.0631121+0.0365585j -0.127878-0.124805j -0.12118-0.115521j -0.0695931-0.19231j -0.00899786-0.0517565j 0.115605+0.0492316j -0.128829+0.117273j -0.280783+0.223164j 0.0722269-0.0939465j -0.0232472-0.0847267j -0.012439+0.0204547j 0.144802-0.134608j -0.0411907+0.0609287j -0.00673486+0.00147781j -0.0147835-0.0105218j 0.040066+0.036194j -0.0291145+0.0297346j 0.0348274-0.0908206j -0.042933+0.000477236j -0.00546433+0.0137327j 0.0199885-0.0121362j 0.0183998-0.00732116j 0.0196011-0.0132816j -0.0609399+0.0330273j 0.0525262+0.0352947j 0.0028409-0.00435204j 0.0227714-0.0102313j -0.123208-0.0276798j 0.0194527-0.0170336j -0.0320245+0.0694352j -0.129367+0.0866973j 0.0196181-0.111686j -0.0589659-0.112055j -0.0284812+0.0504306j 0.0802478+0.0804406j 0.0671591+0.0240965j 0.0224183+0.0553497j 0.0410213+0.0555055j 0.00534196+0.0494057j -0.0133715+0.0480376j -0.00452191-0.00121503j 0.00958936-0.00785555j -0.0188307+0.0170846j 0.0228-0.0075328j -0.0280038+0.0137732j 0.041858-0.0103029j 0.0100735+0.00939464j 0.031922-0.000974119j -0.03099+0.0459946j 0.00520311+0.00890315j 0.0405134-0.00314861j -0.0654871+0.0195155j 5.24402e-05-0.00216169j -0.0305319+0.0114444j -0.00271961+0.00158926j -0.00341268+0.00508133j -0.00252847+0.00222206j 0.00754701-0.0173282j -0.00816124-0.0151472j -0.0106111+0.00966465j 0.000506089-0.000326897j 0.00271365-0.00562187j 0.00723358-0.00997302j -0.00390901+0.00877174j -0.00607418-0.00714734j -0.00977929-0.0440132j -0.0149544-0.00679125j 0.0320996-0.0115178j 0.0107263+0.00305104j 0.00590089-0.0114038j 0.0194039+0.00963051j -0.00779592-0.000378991j -0.0138498-0.00044868j -0.0146652-0.00514006j 0.0185178-0.00567872j 0.00396036-0.000477043j -0.00441395+0.0089586j -0.0232574+0.00581619j -0.00214279-0.0032994j 0.00433832-0.00727395j 0.0095598+0.0296717j -0.0100348-0.0179896j -0.00316375-0.0170562j 0.00484991-0.00106345j -0.000552567+0.00365249j 0.00307701+0.000567146j -0.00102317-0.0106069j 0.0176445+0.00637833j 0.00380841+0.0143877j -0.00271625+0.0232624j -0.017029+0.003519j 0.00524134+0.013679j 0.00498085+0.00183771j -0.0126422+0.0060878j -0.0127758+0.00545289j 0.0119252+0.00573007j 0.0116778-0.00470582j -0.0178681-0.010726j 0.00577698-0.00730491j 0.00507462+0.0152452j -0.00367654+0.0135915j -0.0164373-0.00480334j 0.000160844+0.0125977j 0.0115268-0.00230656j 
0.0111922+0.0150883j -0.000591226-0.0159548j -0.00450941+0.00256145j 0.0260028-0.0117747j 0.0145331+0.00314562j 0.00913586+0.00191258j -0.00686948-0.0106392j -0.00361371+0.00700195j 0.00238029-0.00933855j -0.014-0.00907792j -0.00620212-0.0444202j -0.0325897+0.0312788j -0.0178845+0.0451146j -0.0276956-0.00751103j -0.0528933+0.0282018j -0.00595155-0.00846492j 0.0129713-0.0252564j -0.00919904-0.00315976j -0.0257065-0.00374803j 0.0106931-0.0047927j -0.0116581-0.0024021j -0.0133124-0.0127925j 0.0208182+0.0188898j 0.00858424-0.0275307j 0.0195606+0.00550269j -0.0216416+0.00159536j -0.00726653+0.0119816j -0.026543-0.00826768j -0.00747187-0.0169102j 0.0640144+0.031044j -0.0511373-0.0714157j 0.0223812+0.00332369j 0.0202067-0.0489674j 0.0280292+0.0105385j 0.0604661+0.0869886j 0.024202+0.0292013j 0.0199588+0.0260111j 0.0281275-0.0100604j -0.0030778-0.052412j 0.00470119-0.0151645j 0.0286844+0.00182237j -0.0456785-0.0677933j 0.0163657-0.00302889j 0.0375091-0.0223394j 0.000157994-0.00905891j 0.00909466-0.00200544j 0.00287991+0.0625581j 0.00195603+0.0553128j -0.0148267+0.0907744j 0.0069371+0.0330327j -0.0378347+0.0177276j 0.0336477-0.0507154j -0.0354019+0.030001j 0.0417099-0.0577935j 0.0456861-0.112244j -0.0184233+0.00546523j -0.0788873+0.0114181j -0.14447+0.0221068j -0.0478399-0.016478j 0.00241043-0.00533969j -0.00184041-0.0374795j 0.0243522+0.0511168j -0.103682+0.0620514j -0.0961112+0.0882142j -0.0354062+0.0252916j 0.11266+0.056984j -0.0689386-0.00936026j -0.0223461+0.0649893j 0.0133957-0.021138j -0.0496795+0.0601609j -0.0047607-0.00986128j -0.0372935+0.0377721j -0.0809296+0.0382676j -0.0170823-0.0807923j -0.0184977+0.0395817j 0.034535+0.0230629j -0.0414243-0.00448565j 0.00661237+0.0546957j -0.00506231-0.0266307j -0.049238+0.0249245j 0.0296061-0.0128286j 0.0347855-0.0454797j 0.0677-0.0300663j 0.002744-0.0052627j 0.0119407+0.00310104j 0.0356129-0.0389846j -0.000360367+0.0491045j 0.0368722+0.00531547j -0.0351915-0.0231445j 0.028872-0.0156216j -0.00386029+0.00762055j 0.0300908+0.000234319j -0.013213-0.0436177j -0.00419827+0.0171745j -0.0124589-0.0383186j 0.00923002-0.0111131j -0.00699447-0.0572097j -0.0121706+0.0276436j 0.0154372-0.00723243j 0.00336785-0.00882162j 0.00704961-0.002405j 0.0219576+0.0333027j 0.00705954-0.00151759j -0.108303+0.0479399j 0.0254132-0.00445045j 0.0154924-0.00918475j -0.0293637-0.0225312j 0.00632264-0.03289j -0.0563357-0.103063j -0.0188819-0.0110807j 0.0157312+0.0145181j -0.0307766-0.00137002j -0.0241919+0.0139071j -0.00994224-0.0715621j -0.0133779+0.0201998j -0.055358-0.12112j -0.0339918-0.0655398j 0.04518+0.0767742j 0.0517056+0.0466857j -0.00928686+0.0175679j -0.0133939-0.0130954j -0.00468977-0.0317971j 0.0672029+0.0467649j 0.0642092-0.0860468j 0.0674894+0.0992413j 0.0113542+0.078324j 0.00642566+0.0829949j -0.12386-0.0454581j 0.0860848+0.032092j 0.0275542-0.112602j -0.111152+0.0541052j 0.154584+0.0589425j -0.0719301-0.00931815j -0.0365387+0.144198j -0.17571-0.102662j -0.172025+0.190018j 
