-0.0815833-0j -0.0309033-0.00984592j 0.0886599+0.0373014j 0.0153897-0.00603443j -0.0774014+0.00447247j 0.0223049-0.012578j 0.0274737+0.0305351j -0.00143632-0.0674358j 0.0134886+0.00917634j 0.00516394+0.0120173j 0.00683508+0.00492334j 0.0217347-0.0263099j -0.041487-0.00318238j -0.0213615-0.0186765j -0.00462946+0.010728j -0.0261421-0.0193161j 0.00210036-0.0155565j 0.00114647+0.00606916j 0.0496624+0.021443j -0.0124923+0.0118409j -0.0091406+0.00943057j 0.00267503-0.0272513j 0.000393291-0.0131318j 0.0134868-0.00240349j -0.0127606-0.0214861j 0.0128532-0.0358087j -0.0337473-0.00673923j -0.0122652+0.0192408j 0.00212828-0.0103682j -0.0263215+0.000126627j -0.015588-0.0149664j 0.0111875-0.00595709j -0.0207712-0.00691294j -0.0317584-0.0106274j 0.0270886-0.00598155j 0.0201037-0.0131726j -0.0134113-0.0125135j 0.0154799+0.0118341j 0.0440453-0.00110932j 0.0117947-0.0137383j 0.0310147+0.0274728j 0.00201304-0.028325j -0.0066492-0.0197135j -0.0284017+0.00687886j -0.0101243+0.00282806j 0.0268278+0.00265491j -0.0174736-0.00775788j 0.00344685-0.0161837j 0.0212006-0.00390911j 0.0322599+0.000564129j 0.0363607-0.0049863j -0.0153529+0.0169567j -0.00909548-0.00972671j -0.0120704-0.00402097j 0.00423629-0.00175912j -0.00150694+0.0145823j -0.00352466+0.00415465j 0.00622529-0.00566692j 0.0149571-0.0170618j 0.0280388+0.00644937j -0.013024-0.00242091j 0.0207166+0.00173234j -0.0149936-0.0131359j 0.032579+0.00264349j 0.022421-0.0140155j -0.00273005+0.024291j 0.0058255-0.00935703j -0.0112852+0.00869665j -0.0203123-0.0122238j -0.00962621-0.0169469j 0.0442775-0.0109117j -0.0184968+0.0109639j -0.0156543+0.0385143j -0.0269471+0.0063294j -0.0301761-0.0125991j -0.0265713+0.0148171j -0.0026346+0.00859827j -0.0359114+0.0190868j -0.0162731+0.0045686j -0.00295374-0.0254222j 0.0145967-0.0214213j 0.00363891+0.00436625j -0.000571021-0.0315115j -0.0107226+0.0233878j 0.00885935-0.00101179j -0.00161291-0.00741075j 0.0165236+0.000179068j 0.0271466-0.0235391j 0.0120976+0.0323256j 0.0226383-0.0137933j 0.0153732-0.000489367j 0.0119382-0.0435964j 0.0238805-0.026508j -0.0445755+0.0132144j 0.0105663-0.0133182j 0.00863475-0.00971981j -0.0288769+0.0118996j 0.00253575+0.00946131j 0.00698159+0.00788629j 0.00985858-0.0152869j 0.0059835-0.00718059j -0.0191025-0.00226132j -0.0269146+0.0269934j 0.0558063-0.00889104j 0.00862492+0.0139979j 0.012172+0.00288357j 0.0637093+0.025412j -0.0235825+0.0163747j -0.0463424+0.00295383j 0.0301568+0.0409252j -0.0174635-0.00556454j -0.0130099-0.0074046j 0.000176243+0.0216589j -0.032865-0.0158415j 0.0310989-0.053304j 0.0154568-0.00961928j -0.00627607+0.0271912j 0.00239818-0.0638516j 0.0188804-0.00779524j 0.0351385+0.000907304j -0.00179177-0.0569472j 0.0659338-0.0264782j 0.218134+0.0944151j -0.0278154+0.124905j 0.0524566+0.0196446j 0.0691653-0.0194857j 0.00313448+0.0515058j 0.0904753+0.171356j 0.0200331+0.0193966j -0.051828+0.0561015j 0.0634251-0.170117j -0.087521+0.147808j 0.127657-0.0863058j -0.107523+0.178395j -0.00285591+0.00253028j -0.336806-0.302456j 
-0.0309033+0.00984592j 0.0825394+2.498e-16j -0.033536+0.00997473j 0.0105211+0.0402304j -0.0793679+0.00906421j -0.0280067+0.0126537j 0.0169113-0.0105967j 0.010402-7.85233e-05j -0.0183857+0.0341455j -0.0589325-0.0283492j 0.00526683-0.0340944j -0.0220886-0.000601333j 0.0223073-0.0185619j -0.0636065-0.0352404j -0.0110572+0.00407825j 0.0335025-0.011826j 0.00513769+0.0207729j -0.0189848-0.00238504j -0.0137292-0.00778399j -0.00842635+0.036221j 0.000580108+0.0266969j -0.00648557-0.02065j -0.0301165+0.0265406j -0.000153577+0.00351637j -0.00675288-0.00429494j 0.0105018+0.00876679j 0.0154564-0.00632594j 0.0147245+0.0132094j 0.00148393+0.0266137j -0.0241423+0.0155324j -0.0116878+0.00376793j -0.021228-0.00290951j 0.0221382-0.0128758j 0.00855061+0.00706606j -0.0301759+0.019769j -0.02551+0.00600085j 0.00586437-0.0330353j 0.00227315-0.00559909j 0.0125592-0.00514343j 0.00303697-0.0125955j -0.0243923+0.0131155j -0.000214859+0.00900183j -0.0262375+0.00113763j 0.00566096+0.00267638j 0.0161021-0.0223942j 0.0149272-0.00547206j -0.017813-0.00165317j -0.00768442+0.00845261j 0.000426729-0.0106027j 0.0166221-0.0047179j 0.00473617+0.0180775j 0.0110722+0.00815554j 0.00402516-0.00766039j 0.00848551-0.00777415j 0.00558272+0.00179827j -0.0136719+0.0045005j 0.00138515+0.0129695j -0.0113583-0.0144389j 0.0387806+0.0066121j -0.00415312+0.0265749j 0.00657273-0.0106944j -0.00939306-0.00642045j -0.00103918-0.000881824j 0.004346+0.0258678j -0.0414379-0.00244639j -0.0422623-0.0107263j 0.0109743-0.00364255j 0.0411653-0.0121388j 0.0126077+0.00475106j 0.0281574+0.00515749j 0.00655153+0.0203191j 0.00990427-0.0250327j -0.0261476+0.025996j -0.0250648+0.0038109j -0.0215719-0.0349497j 0.00855644-0.00548699j 0.00948127-0.00643082j 0.00559807-0.0224821j -0.0161114-0.0109366j 0.0251309-0.00726567j 0.00600924-0.00777766j -0.00298939+0.00752739j 0.0382184-0.00785767j -0.0368898-0.0160862j -0.00817794-0.00292947j -0.00989046+0.00528262j -0.00766389+0.0200946j 0.0389897+0.000973295j -0.0364238+0.0022382j 0.00528526-0.00326177j 0.0209243-0.0109172j 0.0521561+0.013433j 0.0403989+0.0118964j -0.0181911-0.0354963j 0.029932-0.0059907j 0.0215975-0.000250938j -0.00136619+0.0102566j -0.0236611+0.0021109j -0.00886676-0.00983109j -0.00568365-0.00155123j -0.00785899+0.0107821j -0.00127975-0.00776305j 0.0264602-0.0256549j -0.00858872+0.014307j 0.0195852-0.000255459j 0.0107538+0.0249034j 0.0294616+0.0164544j 0.0182523-0.0147878j -0.0192613-0.035908j -0.0423588+0.0717156j 0.0337329+0.00890606j 0.0443848-0.0106517j -0.0270662+0.0112526j -0.00520448-0.001657j -0.0124831+0.0525568j 0.0299084-0.0352122j -0.0167892+0.0200678j 0.0311877+0.00798816j -0.0043951-0.0232468j -0.0105625-0.0467097j -0.0914054+0.0036144j -0.0310986-0.0751118j 0.0135046-0.112016j 0.226094+0.13068j -0.00921321-0.111162j 0.093456-0.0577376j 0.0492008-0.0467813j 0.0570438-0.0576504j -0.0588376+0.150855j 0.0366197+0.0409046j -0.082012+0.140482j -0.0282059+0.160631j 0.11665-0.159774j 0.151366-0.0980482j -0.331597-0.265153j -0.0152062+0.0483084j 
0.0886599-0.0373014j -0.033536-0.00997473j -0.00234392-1.11022e-16j -0.00463944-0.00362414j 0.0775497-0.00300017j 0.0268666+0.0307116j 0.00963556+0.00189833j -0.0454194+0.0243534j -0.0294045-0.00198418j 0.00960707+0.0109208j 0.00672769-0.00285939j -0.00692482+0.0348913j -0.00623776-0.0521436j -0.0255786+0.00235699j -0.0175186-0.0154557j -0.0603626-0.0397713j -0.0309714-0.0287441j -0.0100588-0.00390467j 0.0196747+0.0149058j 0.000772954-0.0091212j 0.00751942-0.0111785j 0.00106516+0.0320447j 0.00489765+0.00600968j 0.0177211+0.0498681j -0.0379536+0.0258852j -0.00986589+0.0348643j 0.00736395-0.00305018j 0.0111675-0.0084306j -0.0204374+0.0108078j -0.00862154+0.0397618j -0.00231995+0.0013068j -0.0430066-0.0168113j -0.0388377+0.0129518j 0.00636136+4.38246e-05j -0.0577119+0.00929178j 0.00658407-0.00443826j 0.0190587+0.0420919j 0.0253977-0.00840764j -0.00403978+0.0429938j -0.00195714+0.00881039j -0.00482998+0.00575259j 0.017355+0.0149511j -0.009576+0.00592346j -0.0039292+0.00817815j -0.00943354-0.000110257j 0.00314311+0.0270549j -0.0178051+0.00674098j 0.0159181-0.00897237j 0.0284449-0.00300168j -0.00545343+0.0333512j -0.00554622+0.0143611j -0.0117749-0.00401399j -0.000498143-0.00445344j -0.00272424-0.0012085j 0.00928242+0.00128706j 0.018712-0.0231281j 0.0190228+0.000302891j -0.00811608+0.00846576j -0.010329+0.00411399j -0.0340365+0.0130923j 0.00373868-0.000301224j -0.0164519-0.000373636j -0.0226293+0.0246289j 0.0179785-0.0298979j 0.0138117-0.00462946j 0.0132081+0.00399232j 0.00651185-0.00467775j 0.0230472-0.019357j -0.0184107+0.0243876j -0.0170041+0.0114626j -0.032863+0.015563j -0.00169433+0.0293207j 0.0228107-0.03621j 0.00486805-0.00481019j 0.0164452+0.0149888j 0.00978547-0.0193623j 0.00601167-0.022947j 0.0119371-0.00441944j 0.00213546+0.0158954j -0.00371862+0.0332544j -0.0250893+0.0210351j -0.00687264-0.00583413j 0.00716113+0.0178447j 0.00523118-0.0135172j -0.0184699+0.018528j 0.00284433-0.003556j 0.0203517-0.0176242j 0.0140765-0.0140381j 0.0153648-0.0303467j -0.0194609+0.0182222j 0.00266868-0.0437097j 0.014623+0.00468195j -0.0106882+0.00655879j 0.00215789+0.00777603j -7.15333e-05+0.000788005j 0.0166941+0.00907908j 0.00299053+0.0431148j -0.0341461+0.0426042j -0.0101792+0.0035879j 0.0103928-0.0136791j -0.00975296+0.0476507j 0.00145965+0.0288811j 0.00864589-0.048366j -0.038412+0.024669j -0.00979007-0.0252647j 0.00671368-0.00458883j -0.0330564+0.00542269j 0.00690194-0.0108173j 0.0288076-0.0356402j -0.0896433-0.0117955j 0.0203831-0.0137465j 0.0205216-0.0343116j -0.0131266+0.00282796j -0.00974251-0.00913419j -0.0154734-0.0737465j 0.028179+0.0560666j 0.0124322-0.05549j -0.0345651-0.164344j 0.00792352+0.0557369j -0.0462601-0.00891147j -0.0332091+0.0425158j -0.055044+0.125792j -0.0252302+0.114909j 0.156543+0.127824j 0.0269041-0.0321595j -0.0782907+0.163785j -0.0984284+0.0171401j -0.0422049+0.0578904j 0.184336-0.0821298j 0.110462-0.150482j 0.00016987+0.163731j -0.0490828+0.107799j -0.108233+0.023079j 0.167319+0.291404j -0.186679+0.0948997j 0.0928965-0.195227j 
0.0153897+0.00603443j 0.0105211-0.0402304j -0.00463944+0.00362414j -0.0172863-0j -0.0188808+0.0511707j 0.00109783+0.0244307j -0.0228918-0.00984611j -0.0305486+0.027012j -0.0744976-0.00220181j -0.0569184+0.0116293j 0.0220829-0.0129844j -0.00859737+0.0094374j 0.00617085-0.0362997j 0.0110922+0.0114602j 0.00314894-0.0164458j -0.00646256-0.000682366j -0.0181996-0.0249083j -0.0517872-0.0362926j -0.015707+0.00502725j -0.027896+0.0347473j -0.0147067+0.001525j -0.0224409+0.0357544j -0.0407124+0.0355877j -0.0479413-0.0117668j -0.0207736-0.00613565j -0.0199487+0.0369892j 0.00308588+0.0433941j 0.0208283-0.0180491j 0.0121288-0.00337128j 0.0203397-0.0327569j -0.00642226+0.0634013j -0.032206+0.00939687j -0.0130997-0.0243339j 0.0212313+0.0245431j -0.0110384+0.0281983j 0.00539741-0.0124527j 0.0314594-0.00740534j -0.00957779-0.0230406j -0.01781-0.0103173j 0.00467452-0.0185707j -0.000720332-0.0165936j 0.0127248-0.00946966j 0.0293335+0.0311823j 0.00215216-0.00308825j 0.00277279-0.0159766j -0.0150888-0.0451377j 0.00871509+0.024288j -0.00164188+0.0059825j 0.0300696+0.0246975j -0.0191046-0.03299j 0.00441755-0.0182471j -0.00471274-0.0157042j 0.0102046+0.00182661j -0.00944522-0.0114927j -0.0202071+0.0120816j 0.00336949-0.00106883j -0.00393743+0.00296617j 0.0187788-0.043973j -0.0154018-0.00343396j -0.00781884+0.0308514j -0.000981327-0.00123465j 0.00420058+0.0122538j 0.0193567+0.0279182j -0.0146689+0.0113389j 0.0349991+0.024562j 0.0150673-0.00128054j -0.0113589+0.0169833j 0.00347285-0.00704359j -0.0189723-0.00483553j -0.016214-0.0124683j -0.0228897-0.0101931j 0.00778476-0.0280036j -0.0163735+0.0538822j 0.0291496-0.00197321j 0.00656492+0.0275389j 0.0080504-0.0517445j 0.0404217-0.0505406j -0.0173039-0.000580169j 0.0301816-0.0454816j 0.00822615-2.70292e-05j -0.000879404-0.02818j 0.00816305+0.011641j 0.0332236-0.0257988j -0.00253322-0.00849199j -0.000755785+0.00075561j 0.013768-0.0150339j -0.00021923+0.00297198j 0.0104927-0.00637129j 0.0157714-0.0300318j -0.00990731-0.00822283j 0.0325495+0.00457189j 0.0351348+0.0464008j 0.0210016+0.0706443j -0.0544687-0.037709j 0.00491521-0.0282911j 0.0304026-0.0230176j -0.0410533+0.0676304j -0.0335707-0.015058j 0.00879704+0.0077121j 0.0403468-0.0319921j -0.0173289+0.0217535j -0.020343-0.0126006j -0.00734317-0.00300446j 0.0165805-0.0471347j -0.0331439+0.0214066j -0.0241504+0.0364975j 0.034201-0.0646807j -0.0151171-0.0080415j -0.0199253+0.0216322j -0.0280343-0.0529029j 0.0746798-0.0924773j 0.0416123-0.0175859j -0.031565-0.00876099j -0.0375055+0.0356348j -0.0152359+0.110207j 0.00637865+0.0315479j -0.010397-0.05681j 0.0185813-0.0117375j -0.00287685-0.0054038j 0.0674484-0.0266582j -0.0451564+0.173159j -0.0602773+0.0633389j 0.0923272+0.143232j -0.0103487-0.121447j -0.0210968+0.0204713j -0.150451+0.0462109j 0.136776-0.0780469j 0.165014-0.0910682j -0.0876166+0.248352j 0.0881294-0.087119j -0.0715704-0.0744438j -0.103001-0.282492j 0.0826471+0.0125078j -0.0398167+0.00721942j -0.0737376+0.238446j -0.207829+0.0869495j 
-0.0774014-0.00447247j -0.0793679-0.00906421j 0.0775497+0.00300017j -0.0188808-0.0511707j -0.0614323-8.32667e-16j -0.028066-0.00554059j -0.0506366+0.0323715j 0.0316002-0.0144422j 0.0116386-0.0206002j 0.000794442+0.0496317j -0.0104895+0.0325353j 0.0415438+0.0424576j -0.00810638+0.0182395j 0.00914074-0.00262783j 0.0186573-0.00736376j -0.0517494+0.0423886j -0.0249421-0.0419208j -0.0770026+0.0176728j 0.0274427+0.00629231j -0.00514025-0.00348121j -0.0042221+0.0111537j 0.00873155-0.0146714j -0.0309645+0.00525482j 0.00214012+0.00899766j -0.0387826+0.0258674j -0.0137444+0.0359558j -0.0135521+0.0213794j 0.00495961-0.0269367j -0.00788246-0.0547111j -0.000312555-0.0299238j -0.0350293+0.00863091j -0.03135+0.0224116j -0.0241813-0.0178904j 0.00634836-0.0157829j 0.0424957-0.00133121j 0.0231211-0.0151632j 0.00294374-0.00745375j -0.0123771-0.0198078j 0.024466+0.0182801j 0.0289317+0.024618j 0.0202889-0.0160185j -0.0176167-0.0221627j -0.00914252-0.000618175j -0.0196445-0.00220339j -0.0175089-0.00358561j -0.00187671+0.0121232j 0.00842671+0.000678651j 0.00901483-0.0143527j 0.0593712+0.0316361j 0.00139622+0.0172156j 0.0388398-0.0151901j -0.00496264+0.00142512j 0.00205615-0.00186995j -0.032357-0.0125495j -0.0207383+0.0295677j 0.0292644+0.0036932j -0.00757008-0.0124035j 0.00890116-0.00558663j -0.0146533-0.00170942j -0.00750991+0.0101941j -0.00982344-0.0139595j 0.00327874+0.014489j -0.0389358-0.0102018j 0.038807-0.00752276j 0.0341509+0.0306495j 0.0427109+0.036726j 5.00878e-05-0.00833225j -0.0307088+0.0244459j -0.038551-0.0263099j -0.0277069-0.0129864j 0.00416001+0.00741551j -0.0070588+0.0406388j -0.012797+0.0375551j -0.0579609+0.0248673j 0.000717619+0.0433061j -0.0205205-0.0185153j -0.00509205-0.0216918j -0.0114126-0.0142825j 0.0441551+0.00547233j -0.00189544+0.0261736j -0.00651981+0.0171319j -0.0153383-0.0164672j -0.00473122+0.00509257j 0.00305645-0.00650321j 0.0462183+0.00175899j -0.00713237+0.00575415j 0.00164844-0.0229829j 0.0191743+0.015596j 0.0679272-0.0330228j 0.0218439+0.0214898j 0.0241773+0.0119009j 0.0129241+0.00561963j 0.0242841-0.00715976j -0.0416401-0.0156609j -0.0247367-0.0138693j 0.0289899-0.0167655j 0.00845912-0.0273105j -0.056771+0.0292275j 0.0472697+0.0386328j 0.0167493-0.0093172j 0.0401773-0.0582486j -0.0331295-0.00365492j -0.00388369+0.0194168j -0.0151994+0.0383889j -0.00279564-0.0128238j -0.0356555+0.0450493j -0.0398039+0.0423281j -0.00785907+0.0569137j -0.0117199+0.0664018j -0.0792703+0.0320752j -0.0395566+0.0359359j -0.0153795+0.0927675j -0.00530853-0.0288013j -0.0195574+0.00839654j -0.0199496+0.0062646j 0.0293923+0.0248601j 0.0355624-0.0784439j -0.198644-0.0366089j 0.0545717-0.0122299j -0.0377697-0.0310312j 0.000792444+0.0350627j 0.0648588-0.0666856j -0.0303414-0.048698j 0.0615096-0.00588778j -0.138244+0.103711j -0.0771+0.144177j -0.114983+0.0842169j 0.0630916-0.118287j -0.0883625-0.0448401j -0.276244+0.0702625j 0.0525886-0.00839796j -0.131173-0.171948j -0.195037-0.175318j 0.119767-0.10369j 0.0490885-0.0510649j 0.0491894-0.0407471j 
0.0223049+0.012578j -0.0280067-0.0126537j 0.0268666-0.0307116j 0.00109783-0.0244307j -0.028066+0.00554059j 0.0374318+8.32667e-17j -0.0088523-0.0328257j -0.0176495+0.011129j -0.0489461-0.0147235j 0.000348249-0.0129441j 0.0129921-0.0113063j -0.00363646-0.0526011j 0.00304757-0.0338387j -0.0190031-0.0193483j -0.023471+0.0468663j -0.0745996-0.0454992j 0.0426068-0.000412752j 0.047868-0.0348774j 0.0624142-0.0344498j -0.0328401+0.0289144j -0.00848611-0.00941196j -0.0153673-0.0313905j -0.0403316-0.0157612j 0.000785661-0.00579744j -0.00633058-0.00253141j -0.0195639-0.00424912j 0.0280425+0.0364754j 0.0186988-0.0366877j -0.0155635+0.0097185j 0.00287819-0.0206742j 0.00375027-0.0157981j -0.0316033-0.0433795j -0.0292816+0.000628771j -0.013247-0.00467137j -0.0189126+0.0238298j -0.000809385+0.0123639j -0.00744483+0.00383336j 0.0133417-0.00822663j 0.0151989-0.0333024j -0.00259957+0.000606503j 0.0308154+0.054979j 0.0172078-0.00914349j 0.0215458-0.00853679j -0.0173634+0.0359175j 0.010777-0.000927926j 0.00663666-0.0258432j -0.0208403-0.0296823j 0.0131784-0.00681363j -0.0388116-0.00700475j 0.0213656-0.0180201j 0.0285865+0.00109213j -0.0187078-0.00987899j 0.000768637-0.0236738j 0.0189929-0.0206525j -0.0288915-0.0102286j -0.0495997-0.0124712j 0.012903+0.00241553j -0.028834+0.0177078j 0.017934+0.0194166j 0.00886938-0.0249236j -0.0146328+0.00416406j -0.027853-0.00869277j -0.0532768+0.0132628j 0.04136-0.0143456j 0.02303-0.00975695j 0.0331933-0.0399675j -0.0340239+0.0296496j 0.00661962+0.060728j -0.034324-0.032524j 0.00559403+0.00234028j 0.025606-0.0368815j 0.0192149+0.0397527j 0.0324214+0.0231132j 0.0313401+0.0142893j 0.00422854+0.0155208j 0.0280515+0.0233366j 0.0124261+0.0075969j -0.00284999-0.0570111j 0.0494462+0.0120235j 0.0560737-0.0272313j -0.0180985-0.0285868j 0.0350273-0.017102j 0.0294044-0.0119336j 0.02105+0.0114771j 0.0165477-0.000677724j 0.0210206-0.041865j -0.00613331+0.021372j 0.020238-0.00225485j -0.0423002+0.02467j 0.0545168-0.0667605j -0.0415319+0.00807432j 0.00543901-0.029391j -0.0131899-0.0155664j 0.0262989-0.0234771j -0.00759613+0.0292899j 0.0515191+0.0492235j 0.00738437+0.00556572j 0.0408812-0.0223518j -0.031743-0.0405168j -0.0086978+0.00241631j 0.0532513+0.0450301j 0.0125017-0.013205j -0.0505741-0.0812968j 0.0107831-0.0454061j -0.0663552-0.0394292j 0.00366101+0.000774741j 0.0404303-0.0300428j -0.0381093-0.0828464j 0.0181075-0.0529479j 0.00909677-0.0480314j 0.0339701+0.106482j -0.0103227-0.0525147j 0.0055615+0.0190936j -0.0221051+0.0105717j -0.0373521+0.105424j 0.0191694-0.0342618j -0.043439+0.0549005j -0.0263862-0.174454j 0.041615+0.00292719j 0.0197436-0.0241258j -0.115455+0.14829j 0.0714812-0.0721792j -0.0448493-0.0376317j -0.0764063+0.0202205j 0.0253211-0.135918j -0.00912973-0.172162j -0.10401+0.072246j -0.0184783+0.0808215j -0.208261-0.0716141j 0.0412369+0.137159j 0.183055+0.270476j -0.00634148-0.14535j -0.0606226-0.102563j -0.0214613+0.111227j 0.146691-0.0568097j -0.0324618+0.139473j 
0.0274737-0.0305351j 0.0169113+0.0105967j 0.00963556-0.00189833j -0.0228918+0.00984611j -0.0506366-0.0323715j -0.0088523+0.0328257j 0.387996-5.55112e-17j 0.301788-0.0121351j 0.254236-0.00297153j 0.133716-0.0126439j 0.0384634-0.0159083j -0.18046-0.0254728j -0.0306943-0.0504028j -0.0224732-0.0432836j -0.0163567+0.010885j -0.0382443-0.0773765j 0.0260741+0.0576595j 0.0356614+0.0234041j 0.049196+0.0210401j 0.00468932-0.0213j 0.0166879-0.0115394j 0.0368605-0.0177606j 0.0192725-0.0564551j 0.0285506+0.0287422j -0.0532611+0.0384369j -0.0441181+0.00338948j -0.0199863+0.0136985j -0.0140859+0.0161693j -0.0177658+0.0177782j -0.0672533+0.0372311j -0.00606243-0.00688202j -0.061735-0.0413937j 0.0235315+0.0289063j 0.00787627+0.0208873j -0.0240991+0.0048677j 0.0120728-0.0190626j 0.00902921+0.0201054j 0.0596457-0.0204692j -0.00680994+0.0274409j -0.00290871-0.00616232j -0.0211415+0.013004j -0.0203458-0.00157182j -0.0119371-0.0155407j -0.022059+0.0249416j -0.00341558+0.0113798j 0.0116559+0.0233533j 0.00762641-0.0265563j 0.0406001-0.0222775j 0.0359896-0.0143933j 0.0106081+0.0145277j -0.0293822+0.00854543j 0.0140706+0.0171483j 0.00109688-0.00746526j -0.0089797+0.00200359j 0.0218803-0.00853871j 0.0471804-0.0463143j -0.0169846-0.00695124j 0.0259978-0.00390876j 0.0118462+0.0128589j -0.0266678-0.0245436j 0.0286266+0.00594514j -0.00541509-0.00813366j 0.012889-0.00221553j 0.00563808-0.0252556j 0.0400793-0.00568215j -0.0048535+0.030051j 0.00230585-0.000984741j 0.0302334-0.00951853j 0.00327333-0.00404314j -0.035351+0.0359874j -0.018945+0.015913j -0.0124251-0.009559j -0.00244641-0.0403161j -0.031949-0.022824j 0.0268225-0.0234305j -0.0105781-0.0255179j -0.0135134-0.0276403j 0.0242543-0.0273488j -0.0169655+0.0351394j -0.0314361-0.0222738j -0.0474134+0.0119311j 0.0288382-0.0161667j -0.0210174+0.0109966j 0.0305813+0.0125854j 0.0025888+0.019669j -0.00927812+0.0102153j -0.0372504+0.00912784j 0.0344272+0.00188908j 0.00987049+0.0673261j 0.0346524+0.038682j -0.0054289+0.00073255j 0.0102019+0.00200207j -0.0338933+0.0382841j -0.00107621-0.0381292j 0.0189781+0.0276444j 0.00854768-0.00345571j -0.0325251+0.0499859j 0.00530858+0.0170556j -0.0365032-0.026467j 0.0129157+0.0245612j -0.0230543+0.0194577j 0.00481605+0.0307257j -0.00432788+0.0128101j 0.0577695-0.00298445j -0.0183658-0.0338346j -0.0161245-0.0270011j 0.0436194-0.0497837j 0.0072568-0.027718j 0.0159364+0.0319506j -0.0081846-0.0436548j -0.0673182+0.061357j -0.0102495-0.026035j -0.0360327+0.0219857j -0.0368647-0.0168437j 0.111678-0.0886069j 0.000864354+0.0472367j -0.0777003-0.010029j 0.0613923+0.0333961j 0.0263769+0.0417274j -0.0140026+0.0430906j 0.0122227+0.0702059j 0.0528611+0.036778j 0.0631098+0.0203931j 0.0434604-0.1179j -0.0275342-0.0361358j 0.0221138+0.0375071j -0.0281624+0.00448279j 0.112467+0.0732883j -0.0068631+0.12706j -0.0156777+0.0578613j -0.107646+0.0818063j -0.0773832-0.0913305j 0.130919+0.0276913j 0.0905641-0.111846j -0.0180423+0.0378366j -0.0324463-0.106173j 
-0.00143632+0.0674358j 0.010402+7.85233e-05j -0.0454194-0.0243534j -0.0305486-0.027012j 0.0316002+0.0144422j -0.0176495-0.011129j 0.301788+0.0121351j 0.279134+4.16334e-17j 0.293176-0.0379355j 0.0956406-0.0189735j -0.00996418+0.0184384j -0.091736-0.017513j -0.0325044+0.0466305j 0.0114184+0.0202869j 0.050585-0.0389928j 0.0848889+0.064089j -0.0118912-0.00598744j 0.0157031+0.065443j -0.0334222-0.0420525j 0.0113054-0.011689j 0.0643442+0.032669j -0.071005+0.0130483j 0.00273359+0.0773069j -0.0582003-0.0423737j 0.0402223-0.0461408j 0.0346681-0.0290997j -0.0482292-0.0039153j -0.0367091-0.0171411j 0.012551-0.00106016j 0.0595311+0.000143653j -0.00174362-0.000909051j 0.0216581+0.0328588j -0.0224834-0.0241389j 0.0216359-0.026428j 0.0291742-0.0107734j 0.00521428+0.0331932j 0.00777998-0.0142121j 0.00353976-0.000156106j 0.0267246-0.0493112j -0.0236624-0.0191872j 0.00647206-0.00687933j -0.0216841+0.0238749j -0.0292968+0.0168059j 0.00156195-0.0276966j -0.0154608-0.0166031j 0.00393153-0.0473993j 0.00797157-0.0475605j 0.00861608+0.0259705j -0.0211738-0.0272464j 0.0336611-0.0302469j -0.00382368-0.0199107j 0.0307521-0.0340066j -0.010489-0.0011328j -0.0112639+0.00539598j -0.00181121-0.00321458j -0.00426099+0.0163507j -0.0189663+0.0143287j -0.0281791-0.00689466j 0.011297+0.0165758j -8.90235e-05-0.00465928j -0.00607335-0.0407833j -0.00970741-0.0270914j 0.00459033-0.0474686j 0.00853794+0.0189178j -0.0292326-0.0071198j 0.0203497-0.0259843j -0.0368239+0.0453737j -0.00464615+0.0242591j -0.0111885-0.0210681j -0.0133945+0.00178275j 0.00832192+0.00385997j 0.0110535+0.012314j 0.00464904+0.0477797j 0.00191673+0.065443j -0.0274644+0.0177111j 0.0103086+0.0201188j 0.00203084+0.028338j -0.028949-0.00179418j 0.0202942-0.0299393j 0.000938377-0.0219862j 0.0159321-0.00931514j -0.0038361+0.0342355j -0.0510388-0.0136666j -0.00298499-0.00307899j 0.0528052-0.0479443j -0.0153915+0.0390014j -0.0205249-0.013416j -0.0146175+0.0324522j 0.0340974-0.0282344j 0.0393862-0.0651648j 0.0244284+0.0100359j 0.0372591+0.00336958j 0.0588211-0.0399033j -0.0377209-0.0386442j 0.00166813-0.00298022j 0.00428449-0.0144444j 0.045832-0.104099j -0.00978426-0.01577j 0.0246188+2.27546e-05j -0.0224307+0.0291827j 0.0284802-0.00613975j -0.0292306+0.0288096j 0.00930729-0.0225643j -0.028345+0.0131155j 0.0728306+0.00320717j -0.00417217+0.00922406j 0.0188925-0.0622301j 0.0145232-0.000421281j -0.00739403+0.0256152j -0.0105572-0.0235587j -0.0142098+0.0218875j 0.0333337+0.0379939j -0.0134296+0.00652929j 0.0139191-0.0138331j -0.11723+0.0285477j 0.0474654-0.0364213j -0.024559+0.020168j -0.0638654-0.10554j 0.0286775-0.0489116j -0.01079+0.0120205j -0.0395019-0.0651722j -0.0340904+0.00378614j -0.155812+0.0756806j 0.0126102+0.0414933j -0.0280547+0.0803246j 0.123327-0.101445j 0.0801184+0.00496547j -0.0370686-0.033567j -0.0157397+0.0673093j -0.0479089-0.0516302j -0.0538187+0.069783j 0.0479575-0.101521j -0.244457+0.143965j 0.0600082+0.152899j 0.0539497-0.088758j 0.0118515+0.0962947j 
