0.169504+0.0808817j -0.109068+0.123072j 0.35261+0.0606548j 0.0062208-0.286282j -0.224086+0.0210138j -0.0244486-0.288978j 0.0397713-0.00580961j 0.137233+0.0449851j 0.259954+0.107426j -0.0925227-0.0526779j -0.239663+0.299842j -0.100376-0.105028j -0.0425328+0.171235j 0.0402305+0.109358j -0.0615451-0.0415059j -0.0259203-0.0553487j 0.117404+0.104827j 0.0765587-0.171592j -0.000477181-0.020447j -0.0187339+0.0153974j 0.0202387-0.0484615j -0.0279238+0.0549563j 0.00965205-0.0322052j 0.0174858-0.0182923j -0.00415194+0.0101027j -0.0093009-0.0247031j 0.00928759+0.0196111j 0.00701639-0.000945785j -0.000728161-0.00110134j -0.0031476-0.00100919j -0.00649709+0.010445j 0.0297391+0.0197625j 0.0300668+0.00869867j -0.0272082-0.0169383j 0.0321845+0.0463218j 0.00855119+0.00260242j 0.0248359+0.0114398j 0.0351919+0.0117534j -0.00637116+0.043792j 0.0335521-0.010321j 0.00986035+0.045429j 0.00751415+0.00285042j -0.0167325+0.00499785j 0.00868701+0.0166742j 0.0105241+0.00166695j -0.0158634+0.00117537j 0.0055384+0.0109074j -0.00518373-0.00683499j -0.00471968-0.00686985j -0.00450425+0.00234822j 0.00365169+0.00297474j 0.00665758-0.00452769j 0.0050877+0.00572396j 0.00486921+0.00178297j 0.0059933+0.00496538j -0.006186+0.0111317j -0.00281099-0.000363924j 0.00718849-0.0019766j 0.0198092+0.0145368j -0.00286372+0.00550704j -0.00975873-0.00605232j 0.014578-0.00771538j -0.00957787+0.0105635j 0.0104135-0.0114717j 0.00473567+0.0131846j 0.000953825-0.0014193j -0.0031754-0.0143977j 0.00953615-0.00759367j 0.00776982+0.00338244j 0.00230891-0.0103854j -0.0121772-0.0100013j 0.00666356+0.0238075j 0.00250773+0.00757158j -0.0116876+0.00905086j -0.0205537+0.0161727j -0.0105088-1.9464e-05j -0.00484309-0.00599989j 0.0106823-0.00752287j 0.000548717-0.00717875j -0.00363318-0.00661712j 0.00147042-0.00447081j -0.000451258-0.00727062j 0.00562876+0.00578099j -0.00448371-9.10825e-05j -0.00288685-0.00760109j -0.00496076-0.00104709j 0.00483984+0.00223332j -0.00700186-0.00112464j 0.0149539-0.000425595j -0.00150016-0.00210465j -0.0071734-0.0036689j -0.00346024+0.000275449j -0.00109954+0.00521013j 0.000176938+0.000710336j 0.00355999-0.000740768j -0.00512318-0.000485437j 0.00483959-0.00250409j 9.55632e-05-0.00352379j -0.00130288-0.00814416j -0.00314074-0.00560298j 0.000974151+0.0127166j -0.00337119+0.00790959j 0.00164825-0.00972403j 0.000190174-0.000595425j -0.000766508+0.00256335j -0.0034512-0.00796538j -0.00361186+0.000750624j -0.00696769+0.00662611j 0.0121232+0.00791474j 0.00339855-0.00220138j -0.00170601+0.00578997j 0.00145256+0.0068014j -0.00658004-0.00499465j 0.00494075-0.00120686j 0.00508403+0.0113117j 0.00368595+0.00239481j -0.00289031-0.00594417j -0.000677494+0.00969722j 0.0105488-0.0175893j 0.00832268+0.00103711j -0.00260395+0.00300101j -0.00204205-0.0064687j -0.00129735-0.000242136j -0.000741346-0.00404015j 0.00333873-0.00316977j -0.00390932-0.00441097j -0.000513633-0.00514189j 0.00373328+0.00187671j -0.000481853-0.00415813j -0.000479659+0.00236966j 0.000510408+0.00103756j -0.000286661-0.00140149j -0.000804817+0.00221023j -0.00151752-0.00249489j 0.00158559+0.0029917j 0.00243155+0.00289961j -0.000334493+0.00663804j 0.00460089-0.00546041j -7.21257e-05+1.37814e-05j 0.00227166-0.00338314j 0.00115483-0.00733761j -0.00652789+0.00893463j -0.00017644+0.00595356j -0.00210482-0.000849638j -0.0029803-0.000581933j 0.00361168-0.00276294j 0.0096363-0.00642585j -0.00103462-0.00179074j -0.002636+0.00493072j 0.00178301+0.0019408j -0.00267443-0.00543236j -0.0122115+0.00159355j -0.00410896+0.00116538j -0.00980719+0.00222589j -0.00221158+0.00508225j 0.000326464+0.00238034j 0.000880455+0.00152295j 0.00180193+0.00176643j 0.00541739+0.00288362j 5.18383e-05+0.00219047j 0.0059376-0.000133447j -0.00117853+0.00403073j 0.00202221-0.000645035j -0.00297493-0.00479916j 0.00284563+0.00272166j -0.00276635-0.00136526j 0.00204409+0.000232412j 0.00299338-0.00330294j 0.00200801-0.000154222j 0.000232919-0.00185745j 0.000307721-0.0034247j -0.000173327-0.00287435j 0.00100975+0.00245849j 0.00386035-0.000406194j 0.00149836-0.00305573j -0.00194534+0.00287598j 0.000731311-0.00296341j -0.00714431+0.00296873j 0.000341326-0.00580896j -0.00516066-0.00234053j -0.00238522-0.0083935j 0.00479761+0.00158182j -0.00163859+0.00750699j -0.000363603-0.000471827j -0.00091246-0.000354655j 0.00137209-0.00121359j 0.00257069-0.00825277j -0.00407064+0.00107906j 0.00236058+0.0135936j 
-0.331863-0.281753j 0.242922-0.411042j 0.166251+0.0790255j 0.00950402-0.012429j -0.109967+0.0016048j -0.0891988-0.13219j -0.289031+0.26934j -0.287073-0.154136j 0.0880629+0.0117696j 0.092398+0.178496j -0.103099+0.0338102j -0.0228311-0.0648136j -0.009414+0.0689699j 0.0278089-0.00700253j 0.0153861-0.00933527j -0.0247014-0.027092j 0.0208952+0.0276377j 0.0132902-0.0382887j 0.029983+0.00117683j 0.00425355+0.0191708j 0.013632-0.0172713j -0.00637863+0.0047242j 0.00576256+0.0010902j 0.00883222-0.00736246j 0.023826+0.0216238j 0.00943145-0.00959496j 0.00608193+0.0236904j 0.0117336+0.000405598j 0.0039489-0.00792969j 0.00863937-0.0182743j 0.0150518-0.0152592j 0.0050155-0.0165878j 0.0123524-0.000525435j -0.00890303-0.000423638j 0.0139395+0.0128588j -0.0104919+0.00901315j 0.00291084+0.00486818j 0.0104897+0.00479143j -0.00239152+0.00819323j 0.00900587-0.00032523j -0.00441597+0.0126091j 0.00328693-0.00344246j 0.0170486+0.0154925j 0.00948554-0.0240104j -0.00486845+0.0016013j -0.00364532-0.000460699j -0.0074984+0.00300806j -0.0042123+0.00315657j -0.00515789-0.00569772j 0.0185666+0.00447599j -0.00107597-0.0104278j 0.00315407-0.00192875j 0.00760992-0.00694417j -0.00362682-0.00909762j 0.00405936+0.0114181j -0.00610272-0.00565218j 0.00891716-0.000393753j -0.00502019+0.0065471j 0.00606931+0.00331568j 0.0121345-0.0144498j -0.0025075+0.000289393j 0.00361462+0.00229734j 0.0101356+0.00854881j 0.0107523+0.0032711j -0.00329667+0.0125173j 0.00111622+0.0125432j 0.000717429+0.000395344j 0.0046408-0.000277213j -0.00143646+0.00204471j 0.00226967-0.00328482j -0.00111347-0.00235692j -0.00368785+0.00686301j -0.00102308+0.00233302j -0.00251877-0.00521509j -0.00252867-0.00431697j -0.000809835-0.00563907j -0.00178566+0.00215957j -0.0022704+0.00312801j -0.000673784-0.00330665j -0.00352761+0.00569843j 0.00374573-0.00497482j -0.00560612-0.00538878j -0.0013872+0.00525349j 0.000693318-0.000449044j -0.00981104+0.00862675j 0.00511007+0.00187389j 0.0118425+0.00209293j 0.00731498+0.014432j 0.00971523+0.00151363j 0.00946454-0.00408247j 0.00576568+0.0037039j 0.00766911+0.00649833j 0.00443274-0.0155511j -0.0104093-0.00541099j -0.00344049+0.00855134j 0.0053282-0.000217489j -0.00848578+0.00251067j -0.00686164-0.00139297j 0.00168368+0.00112194j -0.00840209-0.00109962j -0.00367055+0.00376077j 0.00244849+0.00271046j -0.00207436-0.00395304j 0.00230513-0.00119678j -0.00235179-0.000892653j -0.00309304+0.000329711j -0.00202254+0.00390374j 0.00135154+0.00348204j 0.00252836+0.00109525j 0.000322273+0.00123049j 7.6295e-05-0.000580667j -0.000530734+0.00300011j -0.000214955-0.00135481j 0.000201857+0.00190021j 0.000721321+0.00325693j -0.0073076+0.00105058j 5.14198e-05+2.22648e-05j -0.000352542+0.00144775j 0.0015298-0.00415618j -0.00863372+0.000557591j 0.0105629+0.00214958j 0.00258037+0.0099951j 0.00153681+0.00379826j 0.00335469+0.00621464j 0.0010832-0.00183242j 0.000717532+0.00343784j -0.00755583+0.011426j -0.00285958+0.00417746j -0.00899303+0.0021459j -0.00494171+0.00137602j 0.00061298+0.00064651j 0.00227152+0.00104621j -0.00367202-0.00186064j 0.00297491+0.00129681j -0.00124451-0.000795464j -0.00484777+0.00496941j 0.00222775-0.00426434j -0.00246882-0.00219658j -0.00592781+0.00186772j 0.00223685+0.00181j 0.00790741+0.000959587j 0.00474255+0.00551686j -0.00164063-0.00457334j 0.00747721+0.00346542j -0.00193715-0.00388045j 0.00040782-0.00201224j 0.00182595-0.00538787j 0.00147376+0.00216029j 0.0066528-0.00679212j 0.00587883-0.0013531j -0.000996411-0.000912494j -0.00251571-0.00283425j -0.00545023+4.05007e-05j -0.000114293+0.00149864j -0.000612815+0.000163002j 0.000728506-0.00143221j -0.000430092+0.000777435j 0.000993505+8.22778e-05j 3.45957e-05-0.000705883j 0.000329765-0.000583899j 0.000943583+0.000232778j 0.000258584+0.00145656j -0.000701768+0.000998025j 0.00173085+0.00294682j 0.000743377-0.00257508j -0.00087294-5.12554e-05j -0.00435939+0.00442287j -0.000357299+0.00111875j -0.00496912+0.00348315j 0.00626815+0.00553149j 9.37907e-05-0.00255714j 0.0016973+0.00271738j 0.000153948-1.23929e-05j -0.000137423+0.00106363j -0.000115447-0.00233449j 0.0018174-0.00310995j 0.000573997-0.00143802j -0.000453829-0.00172171j 0.00010367-0.000656038j -0.00230116-0.000636933j 0.00106581-0.000628982j -3.82819e-05+0.000499204j -0.000138794+0.000913775j 0.00178006+0.0010485j 0.00157217+0.0013868j 0.00103468+0.000708302j 0.000618587-0.000633116j -0.000703862-0.000217955j -5.30968e-05+0.0017671j 
-0.00126831-0.00594885j -0.00544955-0.00914233j 0.0489386-0.0304646j -0.019258+0.0149928j 0.0398226+0.0351922j -0.0272208+0.0271649j -0.00314766-0.0206528j -0.00187827+0.00101221j -0.0117641-0.0256926j -0.0377764-0.00173707j -0.0201125-0.0647988j -0.0618406-0.119799j -0.0498745+0.0230224j -0.00802501+0.0408523j 0.0810157-0.06919j 0.15683-0.181928j -0.120259-0.1144j -0.109142+0.0499184j -0.152521-0.0109343j 0.0490376+0.00499342j 0.0975932-0.0563388j -0.128235-0.0662794j 0.0645378-0.138629j 0.141516-0.129327j 0.00849251-0.0335709j -0.0416108+0.0282015j -0.0322056-0.100099j 0.116865+0.0518919j 0.0233582-0.00120095j -0.0967283-0.145778j -0.00142681+0.0552434j 0.0260656+0.0418057j 0.0748538+0.0543049j -0.0191671-0.0322933j 0.225751+0.0184322j -0.0254297+0.0258691j 0.110418-0.0371441j -0.089048-0.0818182j 0.0147343-0.0850839j 0.010261+0.10557j -0.00239497-0.0333596j 0.171282+0.15387j 0.00845567-0.0169113j -0.0644615-0.0332948j 0.111176-0.0739471j 0.119871+0.084094j -0.148872+0.0555802j -0.00238095-0.0565764j 0.0336889+0.0508474j 0.00332859-0.0268202j 0.016681-0.0461811j 0.0328786-0.0215312j -0.0806143+0.0880741j -0.0174163+3.49168e-05j -0.0142165+0.0486947j 0.00863403-0.0174135j 0.00168247-0.0308772j 0.0191817+0.0677613j 0.0790863+0.0560771j 0.0433055+0.0503486j 0.0952822-0.00222019j -0.150441-0.0159854j -0.0814708+0.00224443j 0.0439731-0.0597063j 0.0192039+0.0190688j 0.0336867+0.0338905j -0.00162347-0.0600331j -0.135062-0.116911j 0.0243723-0.0152106j -0.0874255+0.107031j -0.0477873-0.0855843j 0.00626027-0.0270307j -0.0221666+0.0711315j 0.0197632-0.0542987j -0.0867511+0.0586417j 0.00600027+0.072495j -0.0128678-0.0592275j -0.00791485+0.0605641j 0.0171716-0.0153329j 0.000337628-0.0268096j 0.00548273+0.0027205j 0.0143157+0.00231046j -0.0222713-0.0347546j -0.0054647-0.00105164j -0.00196151+0.00215952j -0.00444584-0.00923525j 0.0315179+0.00732888j -0.015032+0.00128526j 0.0229517+0.00528597j 0.0013081-0.00902852j -0.00834156-0.000848057j -0.00142167+0.0116626j 0.0100415-0.00164628j 0.023072+0.00837336j 0.0353045-0.00277154j 0.0120776-0.0150751j 0.0270129-0.018416j -0.00426855-0.0166275j -0.0114474-0.0134073j 0.0124086+0.00942409j -0.00417736+0.0200728j -0.00970216-0.0280261j -0.00967407-0.0356276j -0.0100485+0.0461101j 0.0236079-0.0127519j -0.013176+0.0107673j 0.0139067-0.00477564j 0.0271547+0.00953569j 0.0185393+0.00963797j 0.0228142-0.0321828j 0.00168253+0.0510626j 0.000198076+0.0462459j -0.00867601-0.0399191j 0.0213234-0.011461j -0.0274519+0.00420039j 0.0063835-0.00803634j -0.0216251-0.00546657j 0.0267776+0.0289611j 0.00386697-0.00853098j 0.00908494+0.00936236j 0.0134692+0.0025446j 0.00332681-0.00577587j 0.00285778-0.00477194j 0.00518952+0.00249461j 0.00869546-0.00115946j -0.0124753-0.00787809j -0.0044849-0.00106917j 0.00997795+0.00945891j 0.0130785+0.00942129j -0.0201617-0.00314983j 0.0136329+0.00251761j -0.00490119-0.00276742j 0.0135263-0.0013284j -0.0028577-0.00274475j 0.0029641-0.00917578j 0.000887414+0.00328675j -0.00401393-0.00115962j -0.00476+0.0131573j 0.0060168-0.00029431j 0.0131416+0.0104959j 0.00784122-0.000705704j -0.00401166+0.0117438j 6.45966e-05+0.0074026j -0.00570588+0.00830644j -0.00625272+0.00774367j 0.00387432-0.00507093j 0.0148179-0.0360279j 0.00976841+0.0156664j -4.67598e-05+0.0306601j -0.00220141-0.0217713j 0.00606286+0.00285794j 0.0151134+0.00557109j -0.00191718+0.0120453j -0.0336944-0.0137161j -0.0203899+4.56228e-05j -0.0105622-0.00243897j 0.00991015+0.0178143j -0.00794092+0.0195123j 0.0143504-0.000957255j -0.00433028+0.0227187j 0.0113388+0.0168865j 0.00466597-0.0011559j -0.00702125-0.023223j 0.00296068-0.0153222j 0.0134602+0.00183953j 0.00758071-0.00690715j 0.00500986+0.00347173j 0.0133525-0.000165921j 0.000180117+0.00165889j 0.00177882-0.000366421j 0.00698898-0.0136518j -0.000768498-0.00870034j 0.0203234-0.000545718j 0.0159406-0.00432142j 0.00303325-0.00842827j -0.0111011+0.00745441j 0.00228223-0.00943324j -0.019856-0.0015792j -0.00377588-0.0267382j -0.018743-0.012684j -0.00405302-0.0265161j 0.00336662-0.000920138j 0.00363054+0.0188435j -0.00168061-0.000841266j -0.00403476+0.00213763j 0.00979365-0.00531195j 0.0142814-0.0090521j -0.0114749-0.00982171j 0.00645053+0.0501336j 
-0.0220797+0.00644528j -0.0181005-0.0122163j -0.0105829-0.0403493j -0.0730077-0.00493016j -0.0326492-0.0406932j 0.0758236+0.00674479j 0.00316482-0.00919602j -0.0321139+0.000563217j 0.0107155+0.0233821j -0.0471417+0.0346755j 0.0426957+0.00988121j -0.0509706-0.0617146j -0.0963593-0.131936j 0.130704+0.0973598j -0.126731+0.196422j 0.0208978-0.0185123j -0.143697+0.0581634j 0.0872909-0.0320135j -0.000248355-0.0544278j 0.0187861+0.100721j -0.280974+0.00299917j 0.1263+0.0436221j 0.156881+0.000526911j 0.134732+0.0728492j 0.0402943-0.135723j 0.235498-0.0218253j -0.0358478-0.0243995j -0.100014+0.0492535j -0.0494325-0.0282729j -0.0460253-0.0947315j -0.107028-0.0747396j -0.0509668+0.00107093j -0.0488822+0.0507324j -0.105895-0.138507j 0.174016-0.126395j -0.0410027+0.0530162j -0.056071+0.0239605j 0.0932648+0.0683375j 0.0995313+0.012994j -0.0146214+0.0224614j -0.0835056+0.0819356j -0.00363796+0.0470338j -0.0091318+0.0159603j 0.0169201-0.00994108j -0.0606683-0.00849641j 0.0577905+0.156103j 0.0189678+0.199373j 0.0186212+0.0527532j 0.00612783+0.0199648j -0.0251842+0.0666784j 3.75564e-05+0.0230717j 0.0112044-0.00345419j -0.0273502+0.0830889j -0.0245981+0.0223478j 0.0360295+0.0308382j -0.00788458-0.031387j -0.0145538-0.0190457j 0.00307605-0.112177j 0.0137356-0.244205j -0.0028928-0.0890148j -0.0129945+0.0223806j 0.0225061-0.15948j 0.0132757+0.0189781j 0.00354203-0.039716j -0.00890546-0.0295309j 0.00263482+0.012106j -0.00841852+0.0268958j -0.0169315+0.0270045j 0.0165549-0.0271191j 0.0116745+0.0395624j 0.00562944-0.00479297j 0.0253174-0.00966665j -0.0678688-0.00935982j -0.00258379+0.0512448j 0.00892071-0.0316976j 0.010326-0.0158781j -0.0140186+0.0539913j 0.0151458-0.0049596j 0.0166677+0.024358j -0.00876031-0.00964446j 0.0172495-0.0215871j 0.00772886-0.014506j 0.0064143-0.0172584j -0.0200228-0.0209835j 0.0118413-0.00340796j 0.0103895+0.01476j 0.0152442+0.0101395j -0.00248416-0.00229776j -0.0127547-0.00795237j 0.00275387+0.00353191j -0.0221032-0.0148823j 0.015048+0.0129168j 0.000547779+0.000389467j 0.00579621+0.00511403j 0.00429245+0.0052053j -0.00316003+0.0138547j -0.0120518+0.00961241j 0.00522003-0.00968847j 0.0120383-0.0075328j -0.0163014-0.0239465j 0.0233013+0.017088j 0.0131582-0.00271335j 0.0164826+0.01566j 0.0229522-0.0187306j -0.00567557-0.011582j 0.015333+0.0293647j 0.0184793-0.000475031j -0.013941-0.00545132j -0.0172365-0.00123345j 0.00756452-0.01753j -0.00962957+0.00164482j 0.000259214+0.0125874j -0.00454982+0.000148099j -0.00731652+0.00191416j 0.0039708+0.00385871j -0.00665786-0.0327706j 0.0189841-0.00578419j 0.0177957+0.00855563j -0.00180105-0.0102326j 0.00428197-0.00576759j 0.00334463-0.0231704j 0.0134362-0.00778157j 0.00576909-0.00630441j -0.016898-0.00180436j -0.000336361+0.00064633j 0.00345591-0.00427971j -0.0100383+0.000355582j -0.0219445+0.0166258j 0.00131807+0.000692957j 0.0115664-1.65588e-05j -0.0170282+0.00558377j 0.00245317-0.0015647j -0.00441848+0.00237819j -0.0044888+0.000221124j 0.00292562-0.0139815j 0.00253592+0.0102319j 0.00320985-0.00207293j -0.00336995+0.00100832j 0.00329506-0.00199843j -0.00236513+0.00788887j 0.00562285+0.00447911j 0.000342754+0.000485018j -0.0104346+0.00683972j -0.013283+0.0144658j -0.000218489+0.010607j 0.00463506+0.00176813j -0.000116862+0.00660301j 0.0071403-0.00576163j -0.00694545+0.00526771j 0.0142569-0.0128222j -0.00820187-2.31123e-05j 0.00126599-0.0070576j -0.0070392-0.00551094j 0.000701677-0.0196017j -0.000966927-0.00185136j 0.00551019+0.0109352j 0.00489533-0.00784559j -0.0120922+0.00810565j 0.028949-0.0119012j 0.0126493-0.0178881j -0.00329031-0.00742064j -0.0043008+0.00787669j -0.0137697-0.026933j -0.00392248-0.021752j -0.00704256-0.0112583j 0.0018351+0.0130327j 0.005937-0.00489101j 0.00899495+0.0061276j -0.00598205+0.00103098j -0.00616516-0.00445869j 0.00696121-0.00216315j 0.00918863-8.52374e-05j 0.00489943+0.00294654j -0.00881646-0.00439062j -0.00149903-0.0174841j -0.0208167+0.000797362j -0.0126571+0.00958221j -0.00372362-0.0107134j 0.0160632-0.00307745j 0.00112271-0.00246637j 0.00626996-0.0194392j 0.0142246-0.00786116j 0.00217502+0.00412512j -0.00313436+0.00105087j 0.00109619+0.00107351j -0.00813107-0.00225312j 0.00686162+0.00744297j 0.00683069+0.0151981j -0.00112196+0.00143374j 
-0.00483878-0.00702222j 0.0157533+0.0153471j 0.0197279-0.0375407j -0.0164348-0.00264097j -0.00966579+0.0197522j 0.00858764+0.00354908j 0.0318525+0.00503186j -0.0315633+0.0149676j -0.0582545+0.0217693j -0.0313605+0.0135209j 0.0101918-0.0136483j -0.0671433-0.142689j -0.110686-0.0398359j -0.0242244+0.0538729j 0.128811-0.13565j -0.0266204+0.014096j -0.124662-0.0589351j -0.130741-0.119781j -0.0956334+0.082743j -0.123477-0.0310865j 0.0451702-0.0307358j 0.0538861-0.133865j 0.0346517-0.0547685j -0.0158793-0.0534659j 0.0084573+0.0853036j -0.122401-0.0433933j 0.121826+0.0977715j -0.26053-0.0159359j -0.116214+0.00528409j 0.0454272+0.0392707j 0.00488265+0.0401629j 0.0880886+0.012507j 0.095812+0.01508j 0.0316772-0.161491j 0.098841-0.0574611j 0.0211253+0.0685542j 0.0392022+0.0453044j -0.114936-0.0654545j 0.024824-0.118464j 0.131483-0.0791348j -0.121186-0.0148951j -0.0703117-0.00834375j 0.00671793-0.0545584j 0.0501762-0.0150588j -0.093357-0.107502j -0.156235+0.124297j 0.158449-0.0221257j -0.129307+0.0738668j 0.115473+0.116507j 0.0169418+0.0211315j 0.0128075-0.0668478j 0.0201473-0.0229824j 0.0418144-0.00450658j 0.0365726+0.0403324j 0.00737573-0.132443j -0.0149156-0.00519456j -0.0342288+0.0608339j 0.0596302-0.066598j -0.0310466-0.0350205j -0.0338896-0.0477218j -0.0967495+0.0732759j 0.184728+0.0996405j 0.0830862-0.0306969j -0.0839286+0.103909j -0.0841912-0.00933832j 0.0114045-0.0445769j 0.0008722+0.0276846j 0.0350236+0.00106531j -0.0612164-0.0605515j -0.023851+0.0545897j 0.0270107+0.0192874j 0.0117608-0.00874672j -0.0180755+0.110536j 0.012898-0.0227513j 0.0200807+0.0164607j 0.00443195+0.0516279j 0.0236051-0.0414021j 0.0174648+0.0408312j 0.0107414+0.0200617j 0.01379-0.0162093j 0.00555415-0.0152104j -0.0209387-0.0277401j 0.0246502-0.029241j -0.0019826-0.0118673j -0.00449929-0.00992968j 0.00202908-0.011188j -0.0295785-0.00642597j 0.0128465+0.0192708j -0.0187068-0.0140346j 0.000950362-0.00199477j -0.00065317-0.00190909j 0.000885761-0.00132897j -0.00809916+0.0108039j -0.0197619+0.00548887j -0.0186323+0.0124247j -0.00835429-0.0119932j -0.0110399-0.00595957j -0.00139722-0.0237693j 0.00756709-0.0161998j -0.0256419+0.000810959j 0.00328357-0.00213733j 0.0215402-0.0119636j 0.0227563-0.014957j 0.0193594+0.0142811j -0.00774718-0.00866856j 0.0153313-0.00242182j -0.00517622+0.0053259j -0.0135991-0.0068012j -0.00948796+0.00612535j 0.0195837-0.0247244j -0.00492803+0.0273044j 0.00413093+0.015961j 0.00944024-0.0306252j -0.00541528-0.00395635j -0.011623-0.0281896j -0.0141697+0.0144612j 0.0107874-0.00587023j -0.0445241-0.0085717j -0.0139969-0.0113087j -0.00226142+0.00268068j -0.0161282+0.00856229j -0.00653997+0.00582128j 0.0109046+0.00691753j 0.00303297-0.00922917j -0.00802421-0.0116157j 0.0179615+0.0179224j 0.00439882+0.00460724j -0.0117084-0.00628795j -0.00224161-0.0095305j -0.00268219-0.0157802j 0.00212147+0.0180955j -0.00559207-0.000978145j -0.016108+0.00239492j -0.00537704-0.00366692j 0.00199588+0.0245113j 0.00224895+0.00440386j 0.00693538+0.00608455j -0.00634759-0.00833282j 0.00223169+0.00239933j -0.0203528-0.0211778j 0.0194377+0.00719809j -0.00936419-0.0108699j -0.00401985-0.00995109j 0.00402198-0.00876589j 0.00182211-0.00673404j -0.000472479+0.0214783j 0.0244641+0.00771149j 0.00160382-0.00800378j -0.010525-0.00906936j 0.00468206+0.0074907j -0.000422692-0.0147207j 0.00122722+0.00151444j 0.00384745+0.0104643j -0.00038455+0.027919j -0.0119432+0.000800694j -0.00678298+0.00133712j -0.00226895+0.00422892j -0.00406403+0.013447j -0.0071151-0.00244725j -0.00658986+0.0108697j -0.00318748+0.00790499j -0.0212665+0.00863334j 0.00752264+0.015046j 0.000398698+0.00557023j 0.00757835+0.00585682j -0.0166073+0.0106005j -0.0055708+0.00151544j -0.0152738-0.00347558j 0.00861888-0.00377142j -0.00174396-1.5248e-05j -0.00425603-0.000753476j 0.00432991-0.000399584j -0.0167589+0.00328138j -0.00205155-0.00111721j 0.00261586+0.00847121j 0.00944087-0.00779859j 0.00720496-0.000851649j -0.000541235+0.00749185j 0.00210728-0.00977238j -0.0063762-0.00801326j 0.0012755+0.00534015j 0.00101244+0.000323476j -0.0056016+0.01149j 0.000888696+0.00714544j 0.000212098-0.000856415j -0.00102175-0.00270882j -0.00103814-0.0121009j -0.00764381-0.00160397j 0.00112236+0.0273821j 
