-1.15114-1.42736j 1.43231-1.16635j -0.673445-0.0411857j 1.19379-0.251548j -0.997399+0.201088j 1.81464+0.597152j -0.598451+1.79876j -1.02512+2.43846j -2.90549-0.974947j 0.897912+0.102353j -1.2519-1.82508j 1.17541+0.228391j 1.34845+0.0381327j -0.268109+2.28936j 0.801711+0.051243j -1.00328+1.13945j 1.80648-2.27949j 2.09558+1.43803j -2.74575-0.428612j 0.805035-1.30393j -0.367443+3.40533j -2.04616-0.892701j 0.903173+1.12524j 1.65203-1.44345j -0.80242+1.11928j -0.933157-1.29791j -0.741491-1.80839j -1.13577+0.0277156j -0.585846-0.260377j 0.0147985-0.369248j -1.24457+0.213755j -2.64844-0.390908j 0.366142-0.531838j 0.525098+0.55117j -1.22224+2.12899j -0.89288+0.215873j -0.441588+0.429082j 0.218935-0.767933j -0.821557+1.05283j 1.04081+1.58749j -0.755076-1.23201j 2.21388-0.541j 0.4974-0.816497j -0.615422-1.10647j 0.745354-2.21181j 2.35513+1.58543j -1.61332-0.750831j 1.28579-1.95563j 0.625275-2.04234j 2.2605+1.63832j -2.08328-0.971583j 1.42008-1.04869j -2.26943+2.6125j 0.472761-0.986424j 1.59272+1.78866j 0.189836+1.41052j 0.361865+1.80333j 1.14295-0.200272j 2.56293+0.00469436j -1.44438+0.0962158j -0.176484-1.08101j -0.316266+1.34778j -0.014869-0.640679j 0.375237-1.79725j -0.510112-0.11298j -0.394992+0.864706j 1.08238+0.404879j -0.440134-1.18044j -1.50089+1.31155j -0.0843351+0.182649j -0.43079+0.236487j 0.856397-0.396267j 0.673691-0.560381j -2.34594-2.3071j -0.508272-0.673913j -0.0614572-0.0899059j 0.324188+0.402933j 0.408432+0.3756j 0.588887+0.25587j 2.05205-1.56407j 0.844744-0.0442501j -0.0156866+0.289742j -1.4836-1.2131j 0.419073-0.246364j -1.01518+0.101808j 0.314257-0.766177j 0.132325-0.592592j 0.143581+0.0343737j -0.177098+0.22492j -0.532398+0.0110249j 1.70739-2.66383j 0.816977+0.48559j 0.215438+0.1559j -1.09278+0.381789j -2.07351-1.45833j 0.17096-0.434871j -0.224645+0.743888j 0.455818+0.642792j 0.190481+1.34976j 0.136798+0.480019j -0.760957+0.735433j 0.328567+1.38885j -0.560398+0.032989j 2.16241-0.117807j -1.00975-0.695719j -0.479915+0.0515085j 0.583045-2.83754j -0.342844+0.316357j 1.99715+0.860676j -1.72424-1.03822j 1.2942+1.15359j 1.99983-2.49143j -0.330858+0.549962j -1.35637-1.08952j 
0.567977+1.77359j 0.22485+0.674868j -0.0359841+3.24085j -1.62676+0.575599j 1.81828+0.69323j -1.539+0.732669j -1.22687-2.46183j 0.955618-1.10144j 0.602219-0.028604j 1.8541-1.56685j 0.758397+1.39729j -0.624446-1.35035j -0.762007-1.36327j 0.165852-0.494148j -0.212068-0.764237j 0.423449-1.09595j 0.408251+1.58661j -1.99103+0.343355j 0.0146925+0.528496j -0.77345+1.46113j 0.429075-0.386395j 0.755092-0.163206j -0.2399+1.06059j 0.0610639-2.27754j 1.52973-0.853149j -1.62676-0.0335411j 1.52289+1.49136j 1.85684+1.02689j -0.993752-0.667525j -1.2579-0.829625j 0.159566+0.84312j -0.217267+1.09178j 0.0919319+0.603253j 1.2552+0.252602j 0.506644-1.25774j 0.692598+0.628906j 1.0949+0.49909j 0.373971+0.566089j -0.218433+0.244759j 0.109001-0.892548j -0.338405+0.336271j -0.210766+0.728762j -0.916042+1.18177j 0.568605-0.681017j -0.140123+2.3519j 0.00193016+1.14455j 2.57885+0.338769j 0.799108+0.0277624j -0.275203-1.06463j -0.89085-0.434421j 0.00387586+0.67155j -1.12182+1.14923j -0.0661254-0.331851j 1.10823+1.77037j -0.636694+0.752051j 0.520337+0.00821647j 2.21402-0.599717j 2.06744-1.52206j -0.398896+0.442777j -1.76808+1.19195j -0.416601+1.28695j 0.151927+0.250122j 1.27741-0.0393854j 1.17128+2.11133j 0.110994+0.259074j -0.21261+0.158051j -1.86063-1.89773j -0.475296-0.659392j 1.31315+1.42347j 0.711226-0.110056j -1.17808+1.26451j -0.302121+0.374815j -0.511989-1.32514j 0.133942+0.307243j 0.11539-0.861617j -0.451852+0.178616j -0.0807255+0.111353j 0.274166+0.266441j 0.0323782-0.825502j -1.17186+1.77813j -0.0659339+0.131393j -0.188144+0.247957j -0.615082-0.108971j -1.3609-0.836939j 1.01931+1.55921j -0.143154-0.04158j -1.06901+0.0175705j -0.172902-0.321584j 1.2279+0.595779j 0.191001-0.31438j -0.0929735+0.175932j 0.353092-0.226685j -0.579672+0.0768412j 0.175866-0.0226163j 0.829309-0.684095j 0.220271-0.0102024j 0.858447-1.38313j -0.478072-0.214794j 0.0871259-1.01302j 0.642555-0.852033j 0.869892-1.17183j -0.261167+0.628284j 0.076515+0.391154j -0.630575+0.0464334j 0.641239+0.191507j 0.372228-1.66307j 0.84812+1.12766j 0.0696522-1.45505j 0.118748+0.486978j 2.67987+0.176627j -0.707026-0.171771j 1.46063-0.019809j 1.02866-1.90264j -0.965285-1.46363j 
0.957238-2.35125j 1.77653+0.657551j -1.28283+1.54004j 1.56561+0.384906j 0.494504+3.16151j -0.124548+0.780207j -0.373108+1.7379j -2.10251+0.165698j 0.0403723-1.98374j 0.928484+0.197914j -0.261941-0.788807j 0.111582-1.15007j 0.0555888-1.51447j -0.755739+1.70849j -0.222045-0.666832j 1.9191+0.781321j 0.789955+0.218503j 0.963543+0.659784j 0.628049-0.574367j 2.46135-0.802293j -0.913066-0.775028j -0.518929-2.6953j -0.696948+0.104022j 1.2083+0.684158j 0.695822-0.118932j -0.657178-0.251511j -0.125488-0.616167j 0.726996+0.471917j 0.0831985-0.491083j -0.0780712-0.593803j -1.15752+1.3718j -0.485224-0.926948j -0.779924+1.18076j 1.0366-0.425864j 0.56461+1.03362j -0.347123+1.04907j 0.750961+0.0726905j -0.575107+1.04022j -1.54835+1.68868j -1.24513+1.29376j -1.07544+1.36071j 0.712228-1.09764j -1.53888-1.33512j 1.24294+0.968787j 0.999107+0.564568j 0.388886+0.27213j -0.771-1.26336j -0.337849-0.326664j -1.01815+1.63093j 0.461459+1.4604j 1.89291+1.16195j 2.58423+0.232332j -1.29107+0.404871j -1.16127-0.0762518j -1.00479+2.93186j 0.0849102+0.791577j -0.67968-0.320174j 0.0516207-0.123135j -0.0115176-0.116249j -1.5324-1.28155j -0.0111084+0.100831j 0.657441+0.592274j 0.603717+1.21939j 0.338762-0.758144j 0.275895+0.222351j 0.568678+0.611972j -0.226163-0.320847j -0.910285-0.848467j -0.726854-0.292292j 0.216373-0.416156j -0.692601+0.106789j -0.498855+0.375701j 1.07833-1.3266j 0.134064+0.0889111j -1.14501-0.0101075j -0.10657-0.388349j 0.0391768-0.0172493j 0.54084-1.06576j 1.54714-1.49173j 0.066478-0.40916j -0.0802951+0.00283062j -0.0526458+0.00152296j -1.52602-1.42822j -0.0686103-0.786151j -0.0813908-0.528565j -0.207375-0.34925j -0.0729613+0.473289j 1.25421+0.0487882j 0.345645+1.27833j -0.557191+0.443485j 0.340795+0.0318282j -0.0985672-0.0864256j -1.2558-0.698155j -1.72027+1.91449j -0.940397+1.59087j -0.209025+0.401986j 0.541226-0.916129j -0.666191+0.473711j -0.604522+1.71116j 0.677533-0.324455j 1.73699+1.10447j -0.293254+0.499627j -1.13067-0.165809j 0.717707+0.640622j 1.84163+1.46597j -1.2195-0.439502j -1.71912+0.307273j -1.50689+0.146599j -0.41743+1.95997j -0.539974-0.655773j -0.418525-0.43414j 0.186151-0.751153j -0.688379+0.059533j -0.299239+0.851835j 
-0.601199-0.768977j -0.894993-0.43305j -0.421739-1.98555j -0.172153+1.18912j 0.0330549+1.94294j -0.714758-2.86154j 2.56895+0.0321274j 0.318718+0.464236j 0.423905+0.296123j 0.0270132+1.18233j -0.230111-0.86115j 0.340478+0.0608152j -0.78709-0.953556j -0.27137-0.942486j -0.425985+0.751407j 1.50145-0.172741j -0.75959+1.17295j -1.17874-0.763751j 0.564112+0.453716j 0.206411-1.06012j -0.521323-0.396301j -0.242567+1.06149j 0.613911+0.944662j -1.47536+1.44048j -0.4176+1.38179j 0.0280895+0.296298j -0.0639264-1.51652j -1.02297-0.504219j 1.1293+0.417585j -0.0542102-1.82656j 0.371318-0.0349628j -0.20028-0.594181j -0.52118-0.175754j 1.02242+0.51735j 1.19986-0.892859j 0.538563-1.47048j 0.770051-2.21402j -2.90276-1.01378j -0.580116+0.241325j 0.0494239+0.551212j 0.28253+1.23344j -0.564614-0.206709j 1.11109-0.199833j 0.160802+1.87314j -0.188816-1.22564j -2.50885-0.168365j -1.57161+0.618597j -0.327421+2.72518j -0.259386+0.677835j 0.37199+0.0331933j 0.440721-0.732758j -0.0581291-0.714404j 0.661157+0.0414157j 0.773187-0.49693j 0.441535-1.0464j -1.0409-0.558897j -0.312853-0.802647j -0.735164-0.302956j 0.680196-0.294938j 0.668863-1.10258j 0.485036-1.07435j -0.192495+0.610488j 0.255052+0.690491j -0.465945-0.690986j -0.170562-0.0704491j -0.87145+0.60181j 1.13552+0.440348j 0.305935+0.237939j -0.860075+0.36781j -0.157238-0.125307j 0.442731+1.42555j 0.144178-0.144163j 0.226122-0.875205j 0.577247+1.08519j -0.96104-0.703043j 1.38129+0.128771j -1.39914+0.587295j 0.3015+0.289753j -0.461171+1.00462j -0.874082-0.144026j -0.916638+0.872314j -0.254651+1.25894j -0.658245-0.452706j 0.160533+1.39341j 0.010911-0.55505j -0.466169-0.803457j 0.535935+0.781492j 1.406+0.480689j -0.0624172-0.712922j -0.83801-0.365595j -1.24961-0.102781j 0.00423226-0.104078j 0.91084-0.361397j -0.234367+0.00337986j 0.372426+0.874036j -0.469404+0.771403j -0.230841+0.0059586j -0.375288-0.0916066j 0.165852+0.263363j -0.631288-0.302176j -0.0595669+0.934549j 0.451387-0.882334j -0.226643-1.05351j -0.238586-0.420622j 0.428479+0.489837j 0.45333+0.595168j -0.560737+0.03142j 1.24484+0.867743j -1.39049+0.467934j -0.927277+1.21161j -1.13558+0.620777j 0.164671+2.26297j 0.173135+0.186913j 2.03318+0.0507206j 
-0.177939+0.457303j -0.165444+0.641695j -1.22465+0.903339j 1.67919-0.184767j 1.76476-0.617537j -2.23302+1.82755j -0.610318-1.86931j 0.646689+0.472712j 0.797968+0.47609j 0.619478+1.68929j -0.837344-0.750602j 0.512655-0.321262j -1.37066-1.22215j -0.0737391-1.19801j -0.300058+1.04654j 2.30308-0.443918j -0.684301+1.61876j -2.01359-1.07323j -0.377562+1.04164j 0.381258+0.268052j 0.553183-0.96823j -0.0464083-0.347151j -1.85284+1.2815j 0.218763-0.969453j -0.523877+0.723505j -0.649883-0.768977j -0.3065+0.207658j 0.305142+0.121996j -0.70266+2.00865j 0.74222+0.407109j 0.692865+0.758642j 1.79945-0.230689j -1.01382+0.527075j -1.93346+1.03048j 0.222687+0.834213j 1.72196+2.56796j 0.331222+0.0371099j 0.332108-0.487713j 0.779037-1.16247j -0.665401-0.176501j -0.31259+0.0503208j -0.181682-0.256205j -1.10127+1.43911j 0.068134+0.454905j 1.802+1.6462j -0.652532-1.0467j 1.51884-1.48179j -1.8579+1.10739j -0.849093-0.14004j 0.436329+0.0127801j 0.688291+0.488153j -0.0461414+0.394021j 0.847978-0.0181539j 0.285642+0.602137j -0.195756+0.838574j -1.5725-0.895607j 0.154496+0.0494875j 0.858349+0.010864j 0.904401-0.304778j -0.845635+0.589645j 0.268245-0.546462j -0.561865+0.586758j -0.338385-0.430233j -0.390083+0.357621j -0.0699379-0.0142894j -0.940338+0.157781j -0.4851-0.381794j -1.19424+0.223512j 0.558357-0.452368j 0.199309-0.181269j -0.200123-0.894223j 0.167652-1.06562j 0.281909+0.484422j 0.353852+1.46586j 0.664696+0.678578j -0.921071-0.419388j -2.13115+0.31783j -0.122814-0.468186j 0.497133-0.459756j 0.947627-0.431049j -1.16067+1.07633j -0.298624+1.78282j 0.241128+0.989936j -0.285387-1.12951j -0.192727+0.295907j -0.848912-0.920466j -0.582432-0.478123j -0.886327-0.158763j -0.308131+0.266372j 0.601334+0.672093j -0.909373+0.790467j 0.0211211+0.218477j -0.643919+0.217313j 0.37215+0.00137919j -0.310417-0.253531j -0.317153+0.915105j -0.23541+0.232668j -1.00781+0.66783j 0.591939-0.308867j 0.735363+0.175333j 0.454235-0.663072j -0.165703-0.200043j 0.38116+0.414733j -0.386004+0.265985j 0.0263567+0.0970083j -1.20086-0.958227j 0.684947+0.956123j 0.520781-0.489996j -0.382867+0.0601207j 1.65585-0.509231j -0.683003+1.12683j -0.803978+0.712417j -1.55459-0.933769j 0.279325+1.81626j 
-0.446694+1.96111j 0.651585+0.994055j -0.248232+0.558212j -2.72094+1.61274j -0.115787-0.644706j -0.679129-1.58961j -1.81038-1.07375j 0.754378-1.28403j -0.206114-0.142007j 0.738177-0.770357j 1.53168-0.740117j 0.6668+0.392835j -0.50191-0.769706j -1.1766-1.30885j -1.26093+0.25268j 0.641628+0.927337j -0.579464+0.762849j 0.118611+1.16574j 0.753231-1.31428j -2.29106+0.362723j 0.161632+0.00335218j 0.194089+0.192281j 0.326733-1.14447j 2.5141-0.865084j 0.0769272-0.169113j -0.723671+0.337839j 1.69183+1.85833j -1.11323-0.331792j 0.6116+0.535441j -0.0430103-1.00451j 0.647928+0.959546j -0.678913-0.274351j 0.820891-0.821051j -1.12082+1.46884j -0.0137094-1.63272j 0.880216+0.283953j 2.02429-0.195779j -0.297185-1.08996j -0.169389-0.403897j 0.876463+0.152029j -0.587382+1.11389j -0.197707+2.80958j 0.222446+0.948363j -2.44541+0.532281j 0.0330536-0.00162463j -0.784645+0.073922j 1.2338+0.491224j 1.91046-1.05462j 1.50095+0.396126j -0.1176-1.09409j 0.0288944-0.343527j -1.33877+0.84298j 0.41044-0.188656j -0.761488+0.656384j -0.836065-0.0573881j 0.581075+0.601808j 0.742423+1.38538j -0.617559+0.566297j -1.15459+1.07222j -0.690048+0.948585j -0.47404-0.76912j 0.949339+0.0843617j 0.194685+0.265387j 1.0089+0.97691j -0.909495-0.576964j -0.21576-0.244873j 0.408065-0.474133j -0.344901+1.10407j -0.23464+0.780306j 0.104286+0.587404j -0.840113+0.407229j 1.35095+0.259531j -0.122572-0.247524j 0.535669+0.359868j 0.119261-0.165633j -0.234708-0.142106j -0.847851-0.782445j -0.107135+1.52191j -0.882608+0.376923j 0.0444327+0.506925j -0.409216+0.402577j -0.011181+0.157035j -0.389186-0.205423j -0.76971+0.0783245j 0.704595+1.16794j 0.102406-1.02989j -0.23066-0.0478166j 0.0220295+0.190808j 0.370192-0.48285j -0.391908-0.644609j -0.0883584-0.0552496j -1.09016+0.66588j 1.16927+0.342764j -0.556271-0.365487j 0.142857-0.891168j -0.952195+0.398663j -0.114456-1.0561j -0.379013-0.805759j 0.643401-1.17954j -0.213234-0.623917j -0.901286-0.444513j 1.21996-0.405068j 0.45763-0.838661j 1.14642+0.774845j 0.108944+0.690841j 1.47113-1.25474j 0.557814-0.0488504j -0.0479613+0.0998841j -1.25395-1.12577j 1.25608-0.351158j 0.866923+0.925354j 0.590886+0.0234772j -0.644538+0.456272j -0.695166-1.09638j 
1.61039-0.25132j 0.628297-1.29357j 0.646316+0.176538j 2.41373+2.15332j -0.280917+0.388864j -1.3812+0.790236j -0.0286502+1.79194j 0.276941-1.82438j -0.244844-0.243605j 0.357743-1.63805j 1.85282-0.768194j 0.788325+0.500956j -0.484824-0.594691j -1.52861-0.881924j -1.53902+0.272157j 0.2006+1.41844j -0.192881+0.45422j 0.645148+1.86507j 2.21851+0.381891j 1.00796-0.270751j -0.347478-0.185516j 0.0789249+0.149973j 2.56794+0.513246j -0.504221+1.57905j -0.862682-1.87783j -0.776827-0.993458j -0.831817-0.299296j 0.569669-0.0178646j -0.555139+1.50221j -0.480721+0.420753j -1.48584+0.0152332j 0.837447-1.43594j -1.02387-0.189037j -1.65684-1.36948j 0.0745037+0.096438j -0.0892935+1.03534j 0.104341+0.453289j 0.319021+0.262545j 1.23254-0.341041j -1.92271+1.92653j -0.58844-0.336347j -0.987658+0.104266j -1.71597-1.13904j -0.325026-0.83613j 0.532436+0.0556896j -0.183168-0.012998j -2.00252-0.467373j 1.48343+0.815096j -0.153457+1.60578j -0.569016-1.10291j 0.208825-0.135807j 1.30392+0.352811j 0.0821247-0.322484j 0.0561981-0.853616j 0.252767-0.303438j 1.28683+1.39046j -0.855234-0.241548j 0.203318-0.873491j -1.33873+1.26395j 1.34016-0.273219j -0.253842-0.10288j 0.38665+1.19881j -0.468768-0.475002j -0.564187-1.32031j -0.887468-0.214277j -0.269329+1.17094j -0.609414+0.167865j -0.174369-0.133733j 0.233319-0.476222j 0.585474-0.42328j 0.433593-0.4244j 1.67109+0.242178j 0.493622+0.208888j 0.740489+0.0031762j 0.260731-0.0448695j 0.079279+0.139739j -0.233589-1.32966j 0.434709-1.02303j 0.953003+0.0490182j -0.0957661-0.0722137j -0.277174-0.101959j -0.0115299-0.138656j 0.346421+0.583031j 0.684818-0.191412j -0.377559-0.835834j -0.00347709-1.39267j -0.242354+0.0435326j 0.0426346-0.168482j -0.310774-0.0596804j 0.0809565+0.750249j 0.474009+0.0186524j -1.74192+0.671632j -0.585952-0.162323j 0.495906+0.590093j 0.224591+0.34823j -0.817114+0.467099j 0.614626+0.431988j -1.52511-0.0485441j -0.464757+0.990166j 0.438306+0.616609j 0.548401+0.504573j 0.048903-0.732073j -0.44068+0.880124j 1.45536+0.913852j -0.433053+0.502722j 0.232457-0.0113822j 0.242086+1.6028j -0.444656+1.07712j 1.29177-0.208531j -0.535574-1.21007j -0.53221+0.0259603j 0.0359161-0.326208j -0.186991+1.15907j 1.07697-0.813807j 
-1.35826+1.48908j -1.92681-1.94272j 1.29156+0.811309j 1.08479-0.0745812j -1.58996-0.958387j -0.18959-0.883284j -0.242938-1.01887j 1.61775-0.582019j 0.863482+1.73498j -2.00332-0.012166j -0.526056+0.808631j -0.281179-1.25668j -0.565284+1.21939j -0.353917+0.685189j 0.729603-0.115969j -0.205843+1.50158j -0.523637+0.649239j -0.621126+0.458106j 1.91114-0.0550031j -1.61902-1.73596j 0.186661-1.75192j -1.69592+1.57958j -1.5848+0.0170143j -0.762226-0.914385j -0.75585-1.18892j 0.808628+0.114553j -0.273087+0.29594j 0.80919+0.610148j -0.396577-1.65142j -1.10003+2.28932j 1.22753-0.916692j 0.203736-0.373139j -1.57611-1.26264j 1.4535+0.512388j 1.3639-0.388456j -0.549277+0.343684j -0.523598-1.1179j 1.18984+1.1453j 0.544898+0.21665j 0.230966-0.0961127j 0.209458-1.56729j 0.476468+0.581812j -0.36277+0.871755j -2.29397-0.409715j 0.274945-0.425768j -1.14573-0.935683j -0.109223+0.327879j 0.594678+0.750407j 0.554906+1.71254j 0.847424-0.928596j 1.81666-0.560351j -1.36923-0.428034j 1.19675+1.11074j -0.0408605+1.56485j 0.615562-1.04603j 0.754193-0.697345j -0.150992-0.162491j 0.401785-0.000536578j 0.0380147-0.201058j 0.894422+0.605745j -0.075242+0.628009j -0.834234-0.502923j 0.158799-0.82582j -0.414205+0.0942496j 0.774552+1.18532j 0.549247-0.150679j -0.325245-0.0410164j 1.09073-0.76732j -0.0865595+0.730005j 0.29228-0.592049j 0.917309+0.255715j -0.649317-0.53587j -0.337879+0.861003j 1.27965+0.207253j 0.570819-0.6535j -1.29108+0.503435j -0.434867+1.04177j 0.353072-0.533395j 0.522284+0.831979j -0.266923+0.724574j -0.818819-0.945242j -0.723503-1.93783j -0.719309+0.230476j 0.565783+0.389194j -0.198379-0.347314j -1.66333+0.0469752j -0.354044+0.569418j -1.62606+0.219217j 0.0790404+0.587574j 0.209087+0.172692j -0.210637+1.29812j 0.339678+0.187521j -0.0302414-1.32648j 0.635126-0.658757j 0.626985+0.516658j 0.376003-0.0782455j -0.720482+0.0448433j 0.620764+0.0409754j -0.393925-0.560455j -0.290453-0.023873j -0.734347-0.160958j 0.237537+1.51366j -0.688939+0.334837j 0.459302+0.390884j -0.840962-0.506876j 1.01948-0.457272j -0.306687-0.403531j -0.345414+0.783878j -0.0952884-1.15669j 0.319462+0.28949j -0.535723+0.383787j -0.172869+0.561805j -0.462543-0.0170356j 0.372377-0.282073j 
2.02455+0.830114j -1.28907+2.5246j 0.340268-1.6994j -0.337896-1.0114j -0.509699+1.76142j -0.784692+0.591531j -0.917033+0.595639j 1.47769-1.12452j 1.11697+1.23727j -1.98043+0.339174j 0.142021+0.84076j -0.234068-1.10071j -0.513532+1.1148j -0.672+0.256959j 0.641906-0.0573912j -0.407985+1.71072j -0.703908+0.753277j -0.61188+0.509655j 0.93945+2.32304j 1.38613+1.01279j 2.2152-0.762288j 1.18074-1.13063j -0.644164-1.83568j 0.204405+1.13821j 0.81718+0.0898305j 0.570907+1.11606j 0.219934-0.0317121j -0.405667-0.2669j 2.93588-1.4272j 0.450948-0.213824j 0.535283+2.53808j 1.4206+0.414042j 0.851177+0.430445j -0.523784+1.30763j -0.362251+0.352724j -0.260089-1.541j 0.187301+0.22684j -0.393361-0.0800808j -1.23138+1.20949j -0.130672+0.618969j 0.467594-0.0307932j -0.521493+0.0558789j -1.43271-1.89909j 0.0312773-0.926706j 0.267133+1.36861j 0.297806-0.574954j 0.0211955-0.915525j -0.194786+0.526604j -1.6014+0.726515j 0.520275-1.20676j 0.139288+1.43633j 0.681346+1.7592j 1.35185+0.932707j 0.0258769-0.505293j -1.84052+0.425327j 0.884904-0.61145j 0.162668-0.253179j -0.0987283+0.448603j -0.16466-0.479203j 0.00230639-0.930881j 0.210154-0.543676j 0.633219-0.845837j 0.328694+0.595627j 0.429686+0.0500392j 0.552307+0.713688j 0.903134-0.528651j 0.119281+0.27054j 1.09458+0.568603j -0.182762-0.840942j -0.759099+0.226312j -0.860902-0.0507691j -0.478048-0.4638j 0.0647019-0.873567j 1.09578+0.473614j -0.703284+0.837524j 1.20754-0.413269j -0.439464+0.64285j -0.55695+0.357246j 0.0455815-1.23622j 0.452269-0.610086j -0.719334-0.699224j -0.873881-1.98248j 0.968574-0.200858j -0.326267-0.182246j 0.378444+0.398969j -1.5281+0.561784j 0.555291-0.384775j 1.24645-0.556828j 0.559464-0.755106j -0.0231984-0.416516j -0.0559142+0.916292j 0.488352+0.56023j 0.288183+1.28283j -0.913953+0.113627j -0.737527-0.166769j -0.068251+0.158578j 0.504987-0.138356j 0.889629+0.0375534j -0.782146+0.487708j 0.10767+0.179764j 0.272054+1.37052j 0.0327998+0.140743j -0.144081-0.822027j 0.717899-0.127208j 0.394338-0.0679081j 0.939654-0.250833j -0.505694+1.29413j -0.454734+0.024624j 0.74129+0.585852j 0.737105-0.362998j -0.620856-0.114474j -0.0936139-0.385998j -0.539235-0.143338j 0.301508+0.310807j 
-0.523591-0.0248524j -0.700283-0.223845j -0.393722-0.291896j 0.33808+1.19751j 1.59338+0.921932j -0.937484+1.11872j -0.409962-2.56764j 0.558755-0.138868j 0.682084-0.172411j 0.750984+0.28161j -0.567702-0.644931j -0.0717304-0.234603j -1.5139+0.206665j 0.70862+0.0125243j 0.945704+1.2685j -1.1243-0.298798j 3.05899-0.543265j -0.755568+2.47105j 0.493816+0.00803956j -0.112033-0.329028j -0.668089-0.0128908j 0.0859135+0.514842j 0.718556+0.645778j -0.444614+0.268239j 0.156123+0.804472j 0.140338+0.234528j 0.287098-0.436979j -0.135777+0.135932j 1.15843+0.0756962j -0.403201-1.1912j 0.134569-0.17726j 0.510346-0.562331j 0.169902+0.273729j 1.36562+0.534137j 0.929027-0.00023415j -0.299544+0.225952j 0.0021211-1.3859j 0.113309-0.45988j 0.223964+0.472259j 0.587033-0.594879j -0.0175358-0.598162j 0.702861-0.287973j 0.104005-1.22054j 0.771711-1.01749j -1.06845-0.990607j 0.400754+1.51533j -0.69587+0.677031j 1.66827-0.0298385j 0.173302+0.0521024j -0.136334+0.179128j -0.150974-0.311137j -0.665082-0.147027j -0.269946+0.247369j 0.570566-0.257107j -0.795408-0.513227j 0.202525-0.0607019j 0.279055-0.220021j -0.271761-0.0532624j -0.111813-0.078769j -1.04305-1.08783j -0.219752-0.368763j -0.24365+0.159544j 0.16195+0.729789j -0.00850606-0.488937j -0.119857-0.104553j -0.223242-0.151633j 0.288257-0.63894j 0.425412-0.159057j -0.581081+0.0117502j 0.389933-0.0265343j -0.175489+0.891414j 0.405298+0.307986j -1.64858-1.24417j -0.0945558+0.0353177j -0.487072-0.524688j -0.0396723+0.314761j -0.0203573-0.170199j 0.473788-0.0535947j 0.27398-0.146291j -1.32216+1.47985j -0.338588-0.050262j -0.108756+0.081389j -0.070743+0.799451j 1.34838+1.52594j -0.0808859-0.274198j -0.077137-0.096518j 1.29416+0.185022j 0.464588+0.0615902j -0.780573+0.594298j -0.363048-0.211306j 0.0708048+0.295069j 0.0366079-0.035992j -0.244854-0.0479625j 0.327735+0.84049j -0.657052-0.0149155j -0.341795-0.0984807j 0.66985+0.330931j -0.395178+0.77366j 0.346434-0.442919j -0.818421-0.367411j 0.473646+0.906715j -0.883662-0.138262j 0.252336+2.21407j -0.480755+0.660899j -0.978121-0.0693557j -0.0256127-1.14522j 0.160179-0.0160447j 1.90403+0.155367j 2.1384+0.434055j 0.920156+0.754554j -1.14156+1.62388j 1.51435-1.71579j -0.939676-1.92833j -2.11215-0.776119j 
