0.10113+0.0127939j 0.156734+0.0101666j -0.284505-0.000175013j -0.501348+0.00266398j 0.761831-0.00295653j -0.115341+0.0166472j -0.136743-0.0297835j -0.0504174-0.0779515j -0.0291939-0.0141617j 0.0394288-0.0321328j 0.0540448-0.00656883j 0.000542973+0.0872467j 0.0235575-0.0886771j 0.0214475+0.0686654j -0.0497661+0.0482007j -0.011902+0.00774036j 0.000458401-0.0104761j 0.0110602-0.00650166j -0.0261432+0.000559343j -0.000197979-0.0162521j -0.0383685-0.00189415j 0.0194891-0.0128098j 0.00458568+0.00519468j -0.0109039-0.0195104j -0.00656684-0.0279887j 0.0502012+0.00606989j -0.0138705-0.0344449j -0.00318542+0.0311777j -0.00160191+0.026986j 0.0250279-0.0313981j -0.00266339-0.0101857j -0.0099035+0.0375822j -0.0387564-0.00581004j 0.0030319-0.0043532j -0.0260628+0.0224292j -0.016574-0.022159j 0.000158372-0.00324801j -0.00403292+0.0119183j 0.00186832-0.00612616j -0.0134201+0.00576562j 0.00611324+0.00218548j -0.00981851+0.00430457j 0.0195299+0.000907744j -0.0261927+0.0083494j -0.00479734+0.00958177j -0.0127303-0.00486929j 0.00543532-0.00910925j -0.0141832+0.0115793j 0.00701749+0.00760996j 0.0142561-0.0032618j -0.00503902-0.00586014j 0.0152704+6.92281e-05j -0.00157337-0.0107226j 0.00230273-0.00730232j 0.00338155+0.0104511j -0.00159569+0.00423605j 0.00476537+0.00155844j 0.00348978-0.00232484j 0.000430863+0.00164549j -0.0112967+0.00133499j -0.0256805-0.0121759j -0.00925463-0.0083462j 0.00141366-0.00765647j 0.00824882-0.00226881j 4.67658e-05-0.00806951j 0.000969233-0.0234126j 0.00746166-0.0178905j 0.00742128+0.00745536j 0.0137094-0.00582054j -0.00171525+0.00100737j 0.00333937+0.0136798j 0.000385692-0.00224384j -0.00159369+0.009405j -0.0168213+0.00645888j -0.00459509+0.0222382j -0.0207486+0.00119337j 0.00618502-0.000720884j -0.0125259-0.00657227j 0.000214541+0.0146346j 0.00179857+0.00179436j 0.0166414-0.00686372j 0.00548285-0.0064115j 0.000998899+0.00772151j 0.00786856+0.00078571j -0.0182069+0.0173077j -0.00117795-0.00442156j 0.00868443+0.0150929j 0.00640657-0.00885747j -0.0032507+0.0101538j 0.000686007+0.0174639j -0.00779667+0.00707106j -0.00243937+0.0016541j -0.00329097-0.000382279j -0.00190213+0.00168704j 0.00160091-0.0044891j -0.00455927-0.000763488j 0.0033128-0.00468199j 0.00976479-0.00786538j 0.00254459-0.0078519j -0.00510125+0.00317219j -0.00890016-0.00257728j -0.00678373-0.00389625j -0.00255554+0.00111565j 0.00638769-0.00836334j 0.00548642+0.000308463j -0.00068841+0.0027886j -0.00208194-0.00304331j 0.00255881+0.00031918j -0.00832441+0.00261616j -0.0122299+0.00385929j 0.00797552+0.00220005j -0.00107123-0.00403354j -0.0180571+0.00159808j 0.00900131-0.00411244j -0.0105496+2.76346e-05j 9.72279e-05-0.00833176j -0.00913315+0.00713416j 0.00539083-0.0042179j 0.000461132+0.00110911j -0.012864-0.000200238j -0.00626301-0.00296593j -0.00504935+0.0017429j -0.00635833+0.000221621j -0.00637481+0.0033261j -0.0087724+0.00506051j -0.0119042+0.00779352j -0.00534892+0.00620648j 0.0114809+0.00675009j -0.00190372-0.000552919j -0.00787794-0.00923536j -0.00564672-0.00704413j -0.000351753-0.00693351j 0.00473674+0.00393497j -0.00548635-0.00218951j 0.0019144-0.00127278j -0.00517481-0.00391942j 0.00737154-0.000389326j 0.000850599+0.00383784j 0.00288306-0.00122513j -0.00643018-0.0107989j 0.0026236-0.0110627j 0.00365787+0.0017927j -0.00247974+0.000866657j 0.00250445+0.009286j 0.00168849+0.000563345j -0.000289396+0.00124066j -0.00883268+0.00591347j -0.000416172-0.0081815j -0.00664629+0.0103941j 0.0131151-0.00414111j 0.00108478-0.00588862j 0.00531166+0.0032502j -0.00110045+0.00532673j 0.00173584-0.00613652j -0.00690044+0.00372249j 0.00489953+0.00534108j -0.00759689+0.014534j -0.000246251+0.00303844j 1.43247e-05+0.013435j -0.00524953+0.00479862j 0.00370194-0.00238445j -0.00739467+0.000127795j 0.0110552-0.00246453j -0.00572848-0.000313656j -0.00220678+0.00256499j -0.00610715-0.00722256j 0.00357874-0.000111282j 0.00888321-0.0123022j -0.00652437+0.00905753j -0.00186186-0.00346874j -0.00039706+0.00107316j 0.00440414-0.00174166j 0.00895281+0.00506487j 0.00844986-0.00683654j -0.00359466+0.00521828j 0.00648037+0.00179112j -0.00767751-0.00274074j 0.00357327-0.0123631j -0.00937821-0.00241714j 0.00210362-0.0046765j -0.000177223-0.0193858j -0.00564996+0.00388576j -0.00158518-0.00635917j 0.0140988-0.00663968j -3.76992e-05-0.00126244j -0.0019158+0.00364437j 0.00726015-0.00719878j 0.00698562+0.00376825j 0.000796238+0.00215192j 0.000350512-0.00564353j 0.012903-0.0202804j -0.00231118-0.00138469j 0.0129021+0.00227501j 0.0081131-0.00569722j -0.0128328+0.022133j -0.00663529+0.0103384j 
0.173652-0.00164423j 0.0370322-0.00817183j -0.67798-0.00131672j -0.357556+0.00293241j -0.568004-0.000908308j -0.230736-0.0002615j -0.0460971-0.0555446j 0.0148171-0.0887409j -0.00587253+0.0410824j 0.00688555-0.0805407j -0.0317348-0.0400771j -0.0166242+0.045334j -0.015691-0.000697633j -0.00643919-0.0515914j 0.0180685-0.0101864j -0.0162044+0.00044939j 0.00743354-0.0153044j -0.0111479-0.0181455j -0.0642677+0.0113689j -0.0121794-0.0217673j -0.0158512-0.0115413j -0.0208242+0.00767576j 0.0052913-0.0104752j 0.0105137-0.0351374j -0.01099+0.00460758j -0.0128823-0.0203584j 0.0281759+0.00742704j -0.00195826-0.0158251j 0.021246+0.00677559j -0.00984603+0.00822327j -0.00464039+0.0458243j 0.00738009+0.0017738j 0.0125214+0.0158913j -0.02582+0.00826048j 0.00428614-0.00866051j -0.00198986+0.00931251j 0.00380868-0.0147242j -0.000989548+0.00943122j -0.00793254-0.000625441j -0.0188543+0.015079j 0.00372942+0.00478943j -0.00982503+0.000650785j 0.0151578+0.00575873j -0.0121359+0.00821283j 0.0279379+0.00229151j 0.000281453-0.000991736j -0.00237422-0.00887992j -0.0175579+0.0089556j 0.0166606+0.00167813j 0.0150075+0.00965578j -0.0152674-0.00335902j 0.0132486+0.0127508j -0.015068+0.00153505j 0.010536-0.00497862j 0.0115879+0.00426203j -0.00260268-2.06288e-05j -0.01558+0.00325105j 0.00381889-0.0218414j -0.00846506-0.00494682j 0.0194438-0.00159877j 0.0224697-0.000788887j 0.00458107+0.000499012j -0.00582218-0.00664313j -0.0117506-0.0196452j -0.00891969+0.0167263j 0.000771741+0.0154564j -0.00542169+0.014939j 8.30138e-05-0.0359275j -0.0180781+0.00318089j 0.0152469+0.0133281j 0.00239183-0.00236796j -0.00248652+0.00254178j -0.0028266+0.00575307j -0.0107695+0.00528729j 0.00580455-0.0143634j 0.0133373-0.00212529j -0.0036372-0.00858595j 0.0244441-0.00954408j 0.000881991-0.00584757j 0.000916759-0.0143833j -0.0104215-0.00280864j 0.00708361+0.0148878j 0.00480406+0.00734136j 0.000305032+0.000476011j -0.00407588+0.0138883j -0.0142442+0.0132796j 0.00824727-0.014374j 0.00221435+0.00226855j -0.00323219-0.0041662j -0.00200919+0.010171j 0.0025009-0.00385684j -0.005948+0.00155818j -0.00145984-0.0029868j -0.000785734+0.000963169j 0.000943268-0.00397778j -0.00811444+0.00694311j 0.00464526-0.00517138j 0.00686333-0.00765475j -0.00752983-0.00743887j -0.0129802+0.0124048j -0.0148833+0.000253378j -0.00722629+0.00308834j 0.00262365-0.000561016j 0.005685-0.00332233j 0.00193507+0.00216664j -0.000549414+0.00290285j 6.51617e-05-0.00367089j -0.00869378+0.0067688j -0.0103487+0.00261608j -0.0060061+0.00145523j -0.0063909+0.00223344j 0.00375862+0.00224603j -0.0116736-0.0048899j -0.0117077-0.00437425j 0.00335535-0.00079057j -0.000213735-0.00556789j -0.000569767-0.00218923j -0.011993+0.00565879j -0.0052419-0.0080415j -0.0112391+0.000769192j -0.0151762-0.00355826j -0.0019126-0.00380665j 0.00561215+0.00330838j 0.0064021-0.00781534j -0.00195564-0.00255762j 0.00634986-0.00505692j -0.00411738+0.00362965j -0.00666344+0.00737134j 0.00460558+0.0038571j -0.00557602+0.0036949j 0.0139999-0.00223791j -0.0125318+0.00112949j 0.000153987-0.0077341j 0.00634961+0.00582257j -0.00384273-0.0147486j -0.00255015-0.00352423j -0.0101132-0.00617528j 0.00271862-0.00749896j -0.00219417+0.000348186j 0.00538174+0.00807344j -0.00591467-0.00484066j 0.00145066+0.00461094j 0.000901235-0.0027965j -0.00230049-0.00634942j 0.00282335-0.0160791j -0.00291032+0.00777389j 0.00403547+0.00111818j -0.00225386+0.00289373j 0.00272489+0.000663654j -0.0135044+0.0027463j -0.000378307+0.0018969j 0.00464657-0.0127941j 0.000883119+0.00939661j 0.00152915-0.00634516j -0.0023826-0.00383358j 0.0040896-0.00309467j -0.00759325+0.00532302j 0.00273359-0.00859048j -0.00203702-0.00904531j -0.00498696+0.00129146j 0.00668291-0.00245268j 0.0052441+0.000632029j -0.00480828+0.0103346j 0.00441279-0.000550521j 0.00221219-0.00354365j 0.00589404-0.00121482j -0.00192145+0.00551982j 0.0108552-0.000543861j 0.00724352+0.00160644j 0.00335733+0.00311978j -0.00190167+0.0120565j -0.0124896-0.00127007j 0.0013645-0.000507901j -0.00106216-0.00617009j -0.00409926-0.00364713j 0.000732326+0.0019993j -0.00793546+0.00174113j -0.00491722-0.0107365j -0.0100543+0.0159341j -0.00111983-0.00679341j -0.00700248+0.00554741j -0.00110864+0.00232824j 0.00864549-0.0155696j 0.00508472+0.00523493j -0.00612693+7.82286e-05j 0.00549016+0.0030701j 0.00919016-0.00614609j 0.00133209+0.00169257j -0.00236761-0.00187496j 0.00104451+0.00556164j -0.00474376-0.0022817j -0.0112463+0.00944111j 0.0149704-0.00648053j 0.00511454-0.0137927j -0.00394938+0.0064849j -0.0122991+0.0204893j 
0.127641-0.0143426j -0.04964-0.00187545j -0.548561-0.000305293j 0.74903+0.00310182j 0.283599-0.00029296j -0.149426-0.0186461j 0.133181-0.0310235j -0.0388335-0.0284348j 0.010442+0.118727j -0.00531473-0.0169153j 0.0197956+0.0157921j 0.0241534-0.0159417j 0.0125788-0.0137478j 0.00699363+0.00632064j -0.0151086+0.00431912j -0.012952-0.00667816j 0.0101202-0.00472746j -0.0169986-0.0288241j -0.044632+0.00783087j -0.0268584+0.0137416j 0.0625888-0.00214925j -0.0306441+0.013497j -0.00112548-0.0432549j -0.0115069+0.00207579j 0.0276622+0.0394408j -0.00615949-0.0339177j -0.0184382+0.00549847j -0.00318858+0.028581j -0.0127768+0.00251831j -0.0309113+0.0233662j 0.00762691-0.00698811j 0.00858962-0.00563732j -0.00472143+0.00341721j -0.00101285+0.00132234j -0.00311689+0.00152182j -0.00043022-0.00259851j 0.00266969-0.0147147j 0.00564342-0.00417016j -0.0111942+0.00717694j -0.00284612+0.00658567j -0.00601393+0.00642871j -0.000623634-0.0095191j 0.0168781+0.000846597j 0.00578319+0.0113744j 0.0266003-0.00442961j 0.0276754-0.00499036j 0.00123297+0.00320964j -0.00183192-0.0188406j -0.00572262+0.00314072j 0.0120129+0.0104965j 0.0251057+0.00299111j -0.0126793-0.00988222j 0.010865-0.00751727j -0.0220777+0.00367152j -0.000617081-0.00309047j -0.00344134-0.0216115j -0.0158221+0.00663133j -0.00478357-0.00234538j 0.00176813+0.0149425j -0.0149889+0.00704706j -0.0218952-0.00939457j 0.00264008+0.0222972j 0.00692869-0.000210453j 0.00843164+0.0245513j 0.00322112+0.0135666j 0.00389357-0.0153447j 0.0117272-0.0213836j -0.000740181+0.0185281j 0.0251081-0.00944525j -0.00978742-0.0122538j 0.00114833+0.00101471j -0.00247013+0.00592619j 0.000211154+0.00716207j 0.0174967-0.00462127j -0.00719533+0.00398445j -0.00689188+0.00630327j 0.00599748-0.0128529j 0.00578072-0.0174431j 0.00866281-0.00296843j -0.00915368+0.0118817j 0.000159104+0.00339852j 0.00944781+0.0047721j 6.17824e-05-0.00424871j -0.00232663+0.00565093j -0.00070791+0.0043675j -0.00425841-0.000258029j 0.00101002-0.00292775j -0.000801758+0.00193572j 1.2407e-05-0.00284368j 0.00123957+0.00120491j -0.000595024-0.000610998j -0.00558168-0.000153278j 0.00283647-0.00200169j 0.000204635-5.58358e-05j -0.00275597+0.00049954j -0.00530693+0.00830518j 0.00167008-0.00443658j -0.00223839+0.000318505j -0.0139092+0.00279355j -0.00638816+0.00892116j -0.00213817-0.0022225j 0.00405214+0.00393763j 0.00211286-0.00391745j 0.00166228+0.00457315j -0.00733737+0.0074346j -0.000166102-0.0041557j -0.00105723-0.000505653j -0.00539354+0.00184272j -0.00707472+0.00390304j 0.00902681-0.000323392j -0.00101674-0.00650193j 0.00173845+0.000250342j -0.00212659+0.000817027j -0.0193767+0.000693378j 0.00661537-0.00389424j 0.0137952-0.00102868j -0.0143309-0.00713762j 0.00752383-0.000306932j -0.00501277-0.00438038j -0.00479498-0.00463531j 0.005524-0.012078j 0.00813845-0.0036512j -0.00303918-0.000183624j -0.00200526+0.000312119j 0.0158215+0.00649133j 0.00326368+0.00462039j 0.00612388-0.00629792j 0.000155713-0.00313229j 0.00648113-0.0109265j 0.00533308+0.0125058j -0.0016277-0.0065082j -0.00757066-0.00531271j 0.00499938-0.00549992j -0.000772554+0.000594509j 0.000321314+0.00514983j -0.00202945+0.00828102j 0.0136797+0.00150041j -0.00594531-0.00992799j 0.00550709-0.00107801j -0.00594692-0.0149043j -0.000225106+0.0079415j 0.000504438-0.00303612j -0.000328687+0.00269638j 0.00179987-0.00477713j -0.00260701-0.00652764j -0.000211989-0.00500219j -0.00781689+0.00720423j 0.00540504-0.014164j -0.00535844+0.00286262j 0.0105518+0.000662878j -0.00152227+0.00708587j 0.000673062+0.00318655j -1.70804e-05-0.00317399j -0.012622+0.00997877j 0.00669952+0.0031774j -0.00950189+0.00935746j -0.00258552+0.00297734j 0.00921133-0.0145541j -0.0013884-0.00322236j -0.00355662+0.00730144j 0.00297514-0.00456444j -0.000744863-0.00363872j -0.00625882-0.0132785j -0.00486482+0.00281132j -0.00607824+0.00292841j 0.00114285-0.00280255j 0.00430449-0.000145117j -0.00140947-0.00517757j 0.000493502-0.00876026j 0.00197953+0.00280225j 0.00522391+0.00147278j -0.0122915+0.00166309j -0.00467277+0.00535601j -0.00481056+0.00501667j 0.00230228-0.00620785j -0.00142455+0.00281864j -0.002155+0.00242602j 0.00196581-0.00638575j 0.0015557-0.00143316j 0.0029895-0.00141126j -0.00286502+0.00799251j 0.000811817-0.00266713j -0.0014385-0.00160151j -8.59659e-05+0.00176799j 0.00152627-0.00558668j 0.00636961-0.0016833j 0.00585948-0.00974964j -0.00193535+0.00137838j -0.00488965+0.00201481j -0.000226598+0.00331932j -0.00801976+0.00631765j -0.00293105+0.00214076j 0.00691122-0.0080077j -0.000241048-0.00437652j 0.00182119-0.00372295j -0.00526156+0.00863202j 
0.0275157-0.055984j 0.0262248-0.0381638j -0.0121052+0.000839055j -0.0130832-0.00328161j 0.0175778+0.00368448j -0.133134-0.0390194j -0.302351+0.0746346j -0.206358+0.217725j -0.128721+0.107341j 0.232707+0.063786j 0.193893+0.0171051j -0.00873074-0.369061j 0.127683+0.317187j 0.111336-0.254307j -0.253027-0.212035j 0.125961-0.0316578j -0.204756+0.00430981j -0.110597+0.0268097j -0.087791+0.00631848j 0.0404088+0.0299064j -0.055969+0.000261249j -0.0629046+0.00735671j -0.00453374+0.00598163j -0.0425891-0.0137718j 0.0316862+0.0168851j 0.0256378+0.0207981j -0.0661762+0.000342603j -0.034578-0.00553914j 0.0675895+0.0122216j 0.0267232-0.00916565j -0.0367155-0.0116348j 0.0175648-0.00826803j 0.0544292-0.0113119j 0.116207-0.0209246j 0.0449582-0.0186167j 0.0557286+0.00527257j 0.0341295+0.0109647j 0.0194012-0.00100704j -0.00374883+0.0219265j 0.0253578+0.0320713j 0.0133822+0.00581265j 0.0413586+0.00622137j -0.0228441-0.0311874j 0.0360424-0.0187724j 0.0277178+0.00557808j -0.0078627+0.0212436j -0.00634886+0.00340812j 0.000251538-0.0131661j 0.0161353-0.013192j -0.0221546+0.000355603j -0.0168137-0.000374581j -0.00691788+0.00962821j -0.00374758-0.0128074j 0.00945555+0.0111892j -0.0130673+0.0304421j 0.00333604-0.00722568j 0.00392356-0.00681662j -0.00811684-0.0101416j 0.0119091+0.0145071j -0.0163132-0.0222909j -0.0135462-0.00137974j 0.0036394-0.011534j -0.00929319-0.00645209j -0.00429824-0.00766522j -0.00837781-0.00662527j -0.00652954-0.00827111j 0.0100808-0.00288401j 0.00380437+0.00254904j 0.0054315-0.00145436j 0.00479394-0.0169434j 0.015571-2.64302e-05j -0.0033228-0.0257699j 0.032204+0.0185744j -0.0155959-0.00629308j 0.00992502-0.00646064j 0.00946912+0.00411898j 0.0152471-0.0202306j 0.0144892-0.00491007j 0.00321589+0.00240978j 0.00372839-0.00191941j -0.00325465-0.000198087j 0.0405656+0.0145837j -0.0283639+0.00722276j -0.0147689-0.000767225j 0.00799354-0.013495j 0.00309662-0.00386066j -0.0221579-6.80998e-05j -0.00292715+0.0291985j 0.0284121+0.0122j -0.0165596-0.0337765j 0.00569982-0.0301339j 0.00628818-0.0115165j 0.00398686+0.00505533j 0.00921223-3.633e-05j 0.00485625-0.00157533j 0.0020329+7.10408e-07j -0.0137261+0.0228518j -0.0153758+0.0135817j -0.00831653+0.0138942j -0.0105836+0.0128617j 0.0116726+0.0174876j 0.00361045+0.0246327j 0.00891609+0.0133402j -0.0211554+0.0103726j -0.00652046-0.0226965j -0.0061787+0.00240789j -0.0027047+0.00192655j 0.00321305-0.00291886j 0.00244893-0.00790968j 0.00696656-0.00334235j -0.0174401-0.016507j -0.00358262+0.00236436j 0.0132675-0.00101725j 0.0100354+0.00407693j -0.0100013+0.00650015j 0.00257877+0.00355466j -0.00186208+0.00399609j -0.0145879-0.00980856j -0.0179469-0.0043109j 0.0135682-0.000352001j 0.000816223-8.93892e-05j -0.00230361-0.015071j 0.0088981+0.00237319j 0.00828639-0.0182226j 0.0022364+0.00467897j 0.0117914-0.00850153j 0.00179338+0.000237286j -0.00487464+0.00113281j 0.00164381-0.00312134j 0.00622971-0.00662551j -0.00197124-0.00347867j -0.000809001-0.00397447j -0.00543462-0.0139646j -0.0031345+0.00790524j -0.00545421-0.00183227j -0.00786521-0.00486336j 0.00767142+0.0041745j 0.00369093+0.00544739j 0.00772155+0.00521691j -0.0039072-0.0043373j -0.00649915-0.00133525j -0.00723327-0.00748264j -0.00829524-0.0159509j -0.00592434+0.00767729j -0.000773476+0.00925514j 0.00078427+3.76901e-05j 0.00225646-0.00312789j -0.00329721+0.00173531j 0.00381161+0.0144025j -1.80553e-05+0.00386282j 0.00376473+0.0026054j 0.00385277+0.000541795j 0.0220966+0.00570986j -0.0112143+0.00383543j 0.00392131+0.00740223j 0.0158362+0.016077j -0.000327376-0.0101415j 0.00178523+0.00480154j 0.0163111-0.00843339j 0.00177067+0.00527492j -0.00365955-0.00318121j 0.00592995-0.00770466j 0.000926221-0.0102696j -0.00254982+0.00750431j -0.000302251+0.000841642j 0.00113503+0.00210726j 0.00787173+0.0139161j 0.00617244-0.00665412j 0.00573806-0.000205097j 0.0143187+0.00905288j 0.0272766+0.0125445j 5.3648e-05+0.00876099j 0.00711897+0.00324667j -0.00573559+0.0063483j -0.00151815+0.0118244j 0.000823118-0.00381151j 0.0164992+0.00918159j -0.0014242+0.0193949j 0.0058863+0.00785499j -0.00556038-0.00688999j 0.00040612+0.00861209j -0.00747946-0.00503682j 0.0107047+0.000234238j -0.0430749+0.00464561j 0.00818649-0.0231699j 0.01531+0.0136944j 0.00096684+0.0173968j -0.0191293-0.0189669j -0.0217493-0.0366627j 0.00727495-0.00671197j -0.0209996+0.0345536j 0.00219161+0.0114785j -0.0418269-0.00585166j -0.0162398-0.0202317j 0.026964-0.0655498j -0.00779437-0.00851637j 
0.0120489+0.00564034j -0.00713169+0.0513729j -0.00185833-0.00344923j 0.00661518-0.00468124j -0.0212361+0.00124303j -0.316258+0.0245975j -0.105323+0.125118j 0.0579306+0.227507j -0.0748817-0.0633792j 0.0567771+0.220551j 0.00475049+0.0729411j -0.0503115-0.132698j 0.049606+0.098921j -0.188565+0.513724j 0.463333+0.178952j -0.0907438-0.0275997j -0.253376+0.0311536j -0.035967+0.029114j -0.0292373-0.0260544j -0.015133+0.0248228j -0.0109674-0.0147771j -0.00163628-0.010151j -0.0160714-0.000587143j 0.0366588-0.0124505j -0.0125193+0.00172721j 2.06993e-05-0.00130119j -0.0600025+0.0067289j -0.00726094-0.000130573j -0.0754449+0.000807236j 0.0191017-0.00525993j 0.00225481+0.00858977j -0.0467677-0.0109992j 0.1047-0.00990621j -0.0126504-0.0151708j -0.028613+0.0300023j -0.0508758+0.00743334j 0.00448372+0.00890889j 0.0391524+0.00821734j 0.0183254+0.0347358j 0.0506845+0.0125473j 0.024729-0.00993805j 0.020445-0.0179042j -0.0107212-0.00448523j -0.00276598-0.0181892j -0.00633044+0.0212229j 0.00381302-0.00401386j 0.0114109+0.0206694j 0.00180875+0.00771213j 0.00616512-0.0121939j -0.000965939-0.0114955j 0.0103519-0.0153644j -0.00504683+0.0119994j -0.00330524-0.00420468j 0.00170097+0.00330474j -0.00201544+0.00646194j -0.0136338-0.000829697j -0.0270046+0.0140819j -0.00626994+0.00710828j -0.0031945+0.00831537j -0.00231365+0.000444534j 0.0049174-0.00194637j -0.0282792+0.0166126j 0.00402646-0.00732126j 0.00497193-0.00490526j 0.0139107-7.21252e-05j -0.00406306-0.0023098j 0.00790322+0.0058207j 0.00674468+0.00666189j 0.00185219+0.00236408j -0.013097-0.00637525j 0.000972573+0.0136096j 0.00840479+0.0257089j 0.00832286-0.0240235j -0.00972217+0.00478817j -0.0312038-0.013235j 0.0281898-0.00724445j -0.00321587+0.0225448j 0.00574965+0.00539672j -0.0263912-0.00894j -0.00517228-0.0108443j 0.0126721-0.0158377j -0.0348558-0.013927j -0.00692205-0.0182054j -0.00740855-0.00483549j 0.00579325-0.00364306j 0.014244-0.00825086j -0.000217313+0.0128194j 0.0184418+0.0160491j 0.0130698-0.00523867j 0.0129098-0.0136512j 0.00685818+0.0385074j 0.00568606-0.00346212j -0.00374835+0.0190488j 0.0140158-0.00671435j 0.00336853-0.0138767j 0.00166291-0.00339295j -0.00789764+0.0148759j -0.00539875+0.0122353j 0.000226335+0.0153782j 0.0122882-0.00359219j 0.0297652+0.011198j 0.00069036+0.00833654j -0.00443926+0.000683808j -0.022364+0.00180514j 0.00326842+0.000299372j 0.00652398-0.0170197j -0.0016435+0.000915549j 0.015371+0.0110847j -0.000284209-0.0269652j -0.00498212-0.00246403j 0.00968254-0.00260599j -0.000251328-0.00436404j 0.00792541-0.00155974j 0.00364804+0.00526942j -0.00759111+0.00748418j 0.0110206+0.00662932j -0.0103986+0.00392172j -0.0066909-0.00220376j -0.00682015-0.00389804j -0.00258177+0.00534387j -0.00375163+0.00333238j 0.000132332+0.00435697j -0.000479256+0.00665666j -0.00563773+0.00797244j -0.000679303+0.0065484j -0.0113929+0.00680614j 0.00102207-0.00922567j -0.000791564+0.00256936j -0.0220421+0.0110352j -0.00366234-0.0081027j 0.0100847-0.00961632j -0.0118532-0.000372435j -0.011015+0.00502588j 0.00068097+0.00649444j -0.0115732-0.0135082j 0.00105366+0.00472797j -0.00646901+0.0106055j 0.0093334+0.00443492j -0.00107469-5.67189e-05j -0.00248173-0.00180504j -0.000734677-0.0039934j 0.0111802+0.0148407j 0.00316823+0.00472482j 0.0132791-0.00584748j -0.000329091+0.00627388j -0.00154042+0.00928211j -0.010656-0.0129835j 0.00561204+0.00350954j 0.00800576+0.00988561j 0.00748412+0.00198012j -0.000873806+0.00337439j -0.00884714+0.00688882j 0.00428109-0.0125952j -0.00419158-0.00565096j -0.0213979-0.0147075j 0.000597474-0.00719477j 0.00457388-0.00219084j 0.00562159-0.0128391j -0.024134-0.00119681j 0.00758869+0.0207833j -0.00745111+0.00436659j -0.00422684+0.00189124j -0.0224786-0.00208834j 0.00830917-0.0043274j -0.00398663-0.000435587j -0.00553896+0.000319528j 0.00168971-0.011638j 0.00606389+0.0100914j -0.0106638-0.0123641j 0.000683988-0.00446476j 5.38456e-07-0.0101929j 0.00630018-0.000126487j -0.00953655-0.00272918j 0.00316672+0.0078312j 0.00457702+0.000274176j -0.00374856-0.000438205j 0.0160554+0.00973407j 0.0116938-0.00172792j 0.00889997-0.0158439j 0.0145734+0.00902174j -0.000371165+0.00603228j 0.00591707-0.0040502j -0.0215236+0.0269447j -0.0219489-0.00863129j 0.0172779-0.00246728j -0.0261447+0.000574903j -0.0205067-0.00595485j -0.00842392-0.043459j 0.00163375+0.0101257j -0.017679-0.0147105j 0.0235266-0.00156546j 0.0259333-0.0249763j -0.0248251-0.0101146j 0.00571662+0.0231195j 0.0155133-0.0145966j 0.0189471-0.0510939j 
