-0.116249+0.114148j 0.0673463-0.0457567j -0.0577376-0.00145012j 0.13746+0.062256j 0.0113395-0.00643958j 0.101895-0.0209152j -0.0220527-0.0223945j -0.040061-0.0148701j -0.028542+0.0413324j 0.0393858-0.0239039j 0.0147154+0.0341953j 0.0264796-0.0140798j 0.0282184-0.0359897j 0.0355337-0.0335115j -0.0109758-0.0137683j 0.048688-0.000482614j 0.0109336-0.0175902j 0.0613609+0.0560433j 0.0834362+0.0197827j -0.0333279+0.0621292j -0.0349672-0.00935897j -0.0293842-0.0454889j -0.0267959+0.0322151j 0.0296581-0.0366142j -0.0107442-0.00673425j -0.0168353+0.0366002j 0.0124039-0.0185909j -0.0164393-0.0155063j 0.0517398+0.0297411j 0.00421893+0.00749872j -0.00303984+0.0208307j -0.0449953-0.0142939j 0.0498276+0.0127376j -0.0209534-0.0436014j 0.0475874-0.00390603j -0.0342513-0.0396829j 0.0259511-0.0136244j -0.0186386+0.000425667j 0.0205388-0.00453677j -0.0155579+0.00591732j 0.00675955+0.0181825j -0.00961028-0.0247088j -0.0290767+0.0292508j -0.00412345+0.0312504j -0.0438873-0.00278318j -0.00106247+0.0226541j 0.0273697+0.0244052j -0.0355783+0.0373504j 0.0340288+0.000411639j 0.0187806-0.00280507j 0.00869563-0.0129534j 0.00123747-0.0172409j 0.00463937+0.0375853j 0.0169119-0.000398245j -0.0111078-0.0110675j 0.000789599-0.00944154j 0.0252963+0.0201856j 0.0234967-0.00558099j -0.00168444+0.0462758j 0.0390153+0.0348833j -0.0306872-0.00654837j -0.010755-0.033993j 0.0149222-0.00833982j -0.0279201-0.0338899j -0.0197027-0.0135733j -0.0169993+0.0147277j -0.0153857+0.0241942j 0.0252096-0.0087931j 0.0227327-0.02973j -0.00639583-0.0463357j 0.0195345+0.0131979j -0.00799441-0.0420275j -0.0190673-0.010809j 0.0351511-0.0107935j -0.0151496-0.00547971j -0.00193483-0.00239133j 0.0261575-0.0122022j 0.0419021-0.0208293j 0.0343113+0.0234746j -0.0405325-0.011472j 0.0119597+0.0353588j 0.0394624-0.00264699j 0.00142902+0.00635558j -0.00799933-0.0131805j 0.00581769+0.00512951j -0.00231825-0.00610958j -0.0199496+0.0133532j -0.0102071+0.033848j -0.00040603-0.0111175j 0.0174353-0.0253041j 0.0293569+0.0205255j -0.00592723+0.02265j -0.0247978-0.0291604j 0.0307127-0.0212067j -0.0173843+0.0156624j -0.0267205+0.022027j -0.00671237-0.0303912j 0.0114389-0.0156406j 0.000494195+0.0413823j -0.0358722-0.00654476j -0.0290721+0.0336652j -0.0122634-0.0105083j -0.0211238-0.00765299j 0.0105388+0.0424208j 0.0303404-0.0695571j -0.0329117-0.00583536j -0.0144084+0.0443185j -0.0211443-0.00907735j -0.0245598-0.0252191j 0.00321332-0.0155024j -0.0231201-0.0352803j 0.0229085+0.0292465j -0.0080443+0.057638j -0.0550088-0.0188879j 0.0656673-0.0271016j -0.00528433-0.0212191j -0.0186083-0.0462115j -0.0353206+0.0231087j 0.0059018-0.0112421j -0.0190977-0.00368627j 0.0220269-0.0369888j 0.0243421+0.0414624j 0.00193913+0.0181739j 0.024641-0.00389563j 0.00586227+0.000586852j -0.0244373+0.0157572j -0.0190337-0.0240307j -0.035056-0.00474596j -0.0585601+0.00333027j -0.00816294-0.0301003j -0.00513522-0.0141614j 0.00876576-0.0512282j 0.0369856-0.117899j 0.0148418+0.0323772j 0.0213847-0.0201492j -0.117543+0.0376603j -0.0405+0.0818498j -0.0386449+0.0315006j 0.0736331+0.0271829j 0.104831+0.0646164j -0.0283105-0.0106002j -0.00401441-0.0475041j -0.105017+0.0580379j -0.039444+0.129718j -0.0774933+0.128431j 0.0424405-0.0355533j -0.0600608+0.0144878j 0.0790224+0.037878j 0.0159855+0.198624j 0.175509-0.0378813j -0.0458775+0.0177661j -0.058527-0.0652821j -0.0107302-0.0150475j -0.0680135+0.0734925j -0.123398+0.165227j -0.0128121+0.0987834j -0.209777+0.00835451j 
0.0771907-0.0623251j 0.119624-0.119071j 0.136896+0.0083166j 0.0465082-0.000467721j 0.0580344-0.0571711j -0.00414908+0.0174803j 0.00651492+0.00315663j 0.0190584+0.0129229j -0.0256289-0.0421885j -0.0305225-0.0266342j -0.0594297-0.0231037j 0.00478777+0.037773j 0.00489924-0.0426448j 0.0142318+0.0255524j 0.0119534-0.0183969j 0.031276+0.0530911j 0.000723049+0.0069676j 0.0311351+0.0629471j 0.0103713+0.0243581j -0.0220529-0.00819802j 0.0456496-0.0170535j -0.0695503-0.00772145j -0.044482-0.0205619j 0.0568013+0.0144137j -0.00867063+0.00262266j -0.0339356+0.0126452j 0.0283883-0.0368242j -0.0196381-0.0397337j -0.0562474+0.0465164j 0.00316866+0.0192843j -0.0516919+0.0024375j -0.0502688+0.00381287j 0.0382452+0.0210986j 0.020975+0.00789749j -0.00886062+0.0288203j 0.0133898+0.0155127j 0.04061+0.00671328j 0.0079093+0.00560619j -0.0139443-0.0265819j -0.0299333+0.0163162j 0.0157245-0.054476j -0.00840129-0.0157425j 0.000611948+0.000855904j -0.00061757-0.0522524j 0.050384-0.00603036j -0.0122591-0.0420411j 0.0054266+0.0215513j -0.0515415-0.039827j 0.00434368-0.0107942j 0.0132699-0.0153065j 0.0328307+0.0181601j -0.0031582+0.011605j -0.0211644-0.0125871j 0.0105908+0.0199541j -0.00371556-0.00157541j 0.00131585-0.00806481j -0.00568422+0.000852811j 0.0114733+0.0360308j 0.00810542-0.0041992j -0.0243214-0.000520097j 0.0227719+0.00263714j -0.00296179+0.00502874j 0.00210099-0.00991243j 0.0124176+0.00676709j 0.00690734-0.00179338j -0.0242298+0.00387013j -0.0176675+0.0132814j 0.00511942-0.00258141j 0.00440769+0.00828821j 0.0165345+0.0367439j 0.0174664-0.0242473j 0.0171445-0.0118551j -0.000402824-0.0445071j 0.0365284-0.0341517j 0.0372341+0.00242189j 0.0393432+0.0401977j 0.0233248+0.0474301j 0.00167683+0.0336134j -0.00103107+0.00812878j 0.0204943-0.0393158j -0.0393595-0.00593293j -0.00528563+0.00739273j 0.0157769+0.0576332j -0.00953415-0.0402244j 0.0316064+0.0190027j 0.00650713-0.0288001j 0.0289245-0.0323595j -0.00626047+0.032328j -0.00969284+0.02022j 0.0248798+0.0131106j -0.0242145+0.0156894j -0.00594771+0.0305952j 0.0127817-0.0327044j -0.0104048-0.0122966j -0.00446818-0.0424868j 0.0143828-0.010376j 0.0257219-0.0101193j 0.00850638+0.00302657j -0.0439146+0.0233087j -0.030741-0.00730171j -0.00260344-0.00688656j -0.0136084+0.00216659j 0.0221467-0.0245606j 0.00685917-0.0260431j 0.0366182+0.00945954j -0.00555637+0.033035j -0.0249107-0.026265j 0.00333509+0.0220475j 0.00925925-0.0358399j -0.00703369+0.003151j 0.00788153-0.000751834j -0.0148337-0.00597992j -0.0215389-0.0789294j 0.00991549+0.0149072j -0.000298348+0.06164j 0.00772817+0.0183699j 0.0160809-0.0165317j 0.0160438+0.0194912j -0.0206755+0.0423339j 0.0177889-0.0279619j -0.0163797+0.0340998j -0.027803+0.038545j 0.0315014-0.00869597j 0.0452577+0.0344946j -0.0355253+0.00386233j 0.0263172-0.0608535j -0.00829604+0.00604772j 0.00569462-0.0444435j -0.0260939-0.102626j 0.0602161-0.0126718j -0.013837+0.0154625j 0.0593217-0.0244044j 0.124698-0.0116947j -0.0603099+0.00839795j 0.0742952+0.120537j 0.000311349-0.0685962j -0.0927569-0.0720636j 0.0487413-0.0624569j -0.0866167+0.0883947j -0.0333292+0.035475j -0.00187111-0.00239767j 0.0236774+0.0091808j -0.0234687+0.0222497j -0.0841428-0.0683697j -0.107564+0.00133751j 0.00136449+0.00202514j -0.00757014+0.00945734j 0.0116585+0.169788j -0.173914+0.0771162j -0.0040609+0.170958j 0.152806-0.0446417j -0.0144239-0.0424495j 0.0389121+0.0351787j -0.0382003+0.136853j 0.00087271-0.105837j -0.20497-0.0255715j -0.0210626-0.134071j 
-0.0265041+0.00940322j 0.0316958+0.110746j -0.0256627+0.0732533j 0.116893-0.0134287j -0.0262067+0.0617438j 0.0452284+0.00858428j 0.0333654+0.0787218j 0.0599509+0.0733899j -0.00801546+0.0292168j -0.0884809-0.0628027j -0.0243105-0.0152254j -0.0370815-0.007243j -0.00134979+0.0426451j 0.0513072+0.0238891j -0.0453806+0.030976j 0.175619+0.10884j 0.0198747+0.0473459j 0.0349171-0.0225307j 0.0289291-0.111797j 0.0189516-0.0435242j 0.113379-0.03686j 0.0105319+0.0210385j -0.0564783-0.0878206j 0.0819948+0.0502741j 0.000357914-0.0380327j -0.00559394-0.00403079j -0.0257737-0.072983j -0.19586-0.0223152j -0.250237-0.0754727j -0.0355436+0.00985442j -0.0163833-0.0475284j -0.111889-0.0779702j -0.0576889-0.142396j 0.0106368+0.0112677j -0.128056-0.057148j 0.0610879+0.0321188j 0.0430012-0.0462395j 0.0213967+0.0231323j -0.0447156-0.010749j -0.0101085+0.00789853j -0.00849142+0.0513999j -0.00775636+0.0550245j -0.0100158-0.00581401j 0.0109965+0.00972924j 0.0563428-0.0756035j -0.055576+0.0174272j -0.0721422-0.0329394j -0.0685688+0.0732782j 0.0771938+0.0312271j 0.0195912+0.00901907j -0.00211647+0.00495596j -0.00174867-0.000361542j 0.00254177-0.0102652j -0.0521226-0.00244327j 0.0235878-0.000730688j -0.00214242-0.0261869j -0.0494709-0.0398336j -0.014957+0.0300391j -0.0393942-0.0209704j -0.0533718-0.0383121j -0.0163534-0.0492561j 0.00227483-0.0230778j -0.00501951-0.0218958j 0.00735267+0.0209762j 0.0065002+0.0341116j -0.000623803+0.0322034j -0.011243-0.00223543j 0.0176196-0.0231746j -0.0272076+0.0348461j 0.0352469+0.0558463j 0.0051734+0.00874573j 0.0250499+0.03078j 0.0655998+0.00480235j -0.0161836-0.0273836j 0.043159+0.0150645j 0.0550105+0.0506995j -0.00621237+0.015192j 0.0492626-0.0110878j -0.0955051+0.00870537j -0.0136754+0.0139408j -0.035169-0.0200269j -0.0822328-0.0700399j -0.0175688-0.0467972j 0.0309582+0.0443585j 0.000722746-0.0157003j -0.0406323-0.0306303j -0.0831382-0.0230095j -0.0362941-0.0464113j 0.00054173-0.00862877j -0.0055944-0.0276274j -0.00181074+0.0127315j -0.0213525+0.0271336j 0.0194979+0.0106623j 0.029933+0.00432751j 0.0344574+0.0371822j -0.0318382-0.00233766j 0.00205321-0.000922717j 0.0292533-0.0565224j 0.000748034+0.016524j 0.0207723-0.0138081j -0.00334904+0.0220126j -0.0220702+0.00425534j -0.0088972-0.00626675j -0.0171574-0.0289003j -0.0192685+0.000308716j -0.0424325+0.059572j 0.00739224+0.0208469j -0.00788122+0.0361525j -0.0482908-0.0219491j 0.00195701+0.00743382j -0.0280111-0.0289073j -0.0504081+0.0258809j -0.00748685+0.0652157j 0.0809848-0.0294036j -0.0578984-0.0255933j 0.014537+0.00652568j -0.00953354+0.0334202j -0.0151571-0.0786083j -0.0141822-0.0301268j 0.0518262+0.0239518j -0.00673883+0.000767399j -0.0411207-0.0374024j 0.00987168-0.0017996j -0.0145564+0.00145215j 0.00049211-0.024641j 0.0343467+0.04404j -0.0833867-0.0145872j 0.00250114+0.0213799j -0.0376395+0.0795115j -0.00889257+0.0151996j 0.0614467+0.0271772j 0.0128465-0.0206477j 0.050887-0.110096j -0.0198707-0.0456367j -0.0842764+0.0027944j 0.0454897+0.0426734j -0.0695918+0.00577445j 0.067306+0.0196139j -0.106749-0.0507568j 0.0680079+0.1153j 0.0108353+0.0210028j -0.00415473+0.000349619j -0.0633994-0.0711563j -0.034597-0.0373589j 0.0566979+0.00903424j -0.0052573+0.0304002j 0.0682331+0.0500194j -0.0328937-0.0607206j -0.0375427-0.0174068j 0.0612782-0.00643765j 0.106767-0.0436775j -0.0235179+0.0981041j 0.10505+0.0571314j 0.0515483+0.0555251j -0.17111+0.0338404j -0.254693-0.0966989j -0.0378203+0.260831j 
0.0480044+0.0162532j 0.0225219-0.0108278j 0.0626685+0.00228451j -0.0674197-0.00744756j -0.101674+0.0155016j 0.0446548-0.0215985j 0.100859+0.0693321j 0.0619383+0.0346663j 0.0741648+0.119764j 0.199789+0.105633j 0.0508627-0.00386961j -0.0138273+0.0743775j -0.15843+0.0987684j -0.0634547-0.000853963j -0.101964+0.0272338j -0.245326-0.0984121j 0.171658+0.0221711j 0.0274549+0.0548585j -0.0528686-0.0720065j 0.162039+0.0699098j -0.0558362+0.055449j 0.041334+0.0397274j -0.122472-0.0298893j -0.206045-0.0108697j 0.148114-0.161012j -0.0456078+0.0478773j -0.0353168+0.138317j 0.0399507+0.0375333j 0.0441103-0.0831581j -0.126961-0.0323605j 0.124041-0.00683604j -0.0694018-0.0944645j -0.027364-0.0172973j 0.0153659-0.00702537j 0.0585234+0.0141907j -0.100654-0.0333391j 0.0323485+0.0146955j -0.0356484+0.00771735j 0.0518713+0.0333212j -0.020207-0.0146733j 0.0223688+0.0144004j 0.0413068-0.00827232j -0.00450235-0.0412854j -0.035018+0.00486695j -0.0737516-0.0392979j -0.00358738-0.0192954j -0.01906-0.0314536j -0.00068002+0.0111447j 0.0270619+0.0312009j 0.0332869-0.011966j 0.0511445+0.00233423j 0.0187274-0.0117018j 0.0076848-0.0426719j 0.0367051+0.00693965j 0.0342626-0.0212872j -0.0194424+0.01125j 0.0190989-0.00193927j -0.0045254+0.0172145j -0.0330485-0.0251967j 0.0283897+0.00461056j -0.0240439-0.028796j -0.00106112-0.0343791j 0.0524369+0.0119647j -0.0232005-0.0324144j -0.098529+0.0286095j -0.00684077-0.00367756j 0.012239-0.0365472j -0.00457836-0.0154141j 0.0205747-0.0143999j -0.056191+0.00188134j -0.0198653-0.00458081j 0.00409488-0.0031818j 0.0249099-0.0220299j -0.0689245-0.0550718j -0.0276479+0.00686215j -0.017127+0.0143446j 0.0222501+0.0138547j -0.0540375+0.00112721j -0.0107637-0.0284431j 0.0270063+0.0154294j 0.0106254+0.0232908j 0.0267143-0.00609156j -0.0220554+0.00222882j 0.0100744+0.00336852j -0.0206145+0.00372622j -0.0137507-0.0152417j -0.00347488+0.0100502j 0.0140373-0.00437239j 0.0303568+0.00826892j -0.0164897-0.0100165j -0.0130841+0.00680159j -0.0325409-0.0178674j 0.0432338-0.0225092j 0.00147383-0.0200885j 0.0338904-0.00623529j -0.00834191+0.0104997j -0.0147016-0.0108822j -0.0412262-0.0298702j 0.00206532+0.00184743j -0.00990245-0.00685273j -0.0182566+0.00724041j 0.0100438-0.0118407j -0.0316412+0.00265259j 0.0798288-0.000715774j -0.0462059-0.00258004j 0.00310698+0.0224187j 0.0632861+0.00148757j 0.0103465-0.0155903j 0.0259727-0.00274831j 0.0119124+0.0471311j -0.0217743+0.00173112j -0.0430201+0.0123497j 0.00425861+0.0112379j -0.0187988+0.00926988j -0.008023-0.0157394j -0.00171062+0.0057542j -0.0600447+0.00221783j 0.0144429+0.0740251j -0.0443043-0.0222375j 0.00869745-0.0155002j -0.00074242-0.0125049j -0.00893336-0.0509671j -0.0272225-0.0296166j -0.0449715-0.019508j 0.00409751-0.0269867j 0.00303305+0.0422336j -0.045166+0.000859239j 0.0174885+0.0205577j -0.0308102-0.00172454j 0.0150332-0.0113276j 0.0546653+0.028037j 0.012189-0.0385568j 0.0620831+0.0235241j 0.0127392-0.0584277j 0.0546475+0.0435329j -0.00419423+0.0143939j 0.0290286-0.0296952j -0.0665451+0.00858986j -0.00581017-0.00997319j -0.00525615+0.105699j 0.00699547+0.00141318j 0.00890722-0.0132843j 0.0402343-0.00849781j -0.00977764+0.0550197j -0.00995468-0.0169573j -0.0341478+0.00694019j 0.0408061-0.00299999j 0.0124674+0.068571j -0.027387+0.0539893j -0.0475264+0.00163457j 0.0383984-0.0346045j 0.0873755+0.0521132j -0.0994562-0.0620278j -0.00577269+0.0168852j -0.0968534-0.0414889j -0.0533751+0.079069j 0.0751588+0.0421993j 
-0.02361-0.024734j 0.0377415-0.0302148j 0.0703958+0.00551656j 0.0321335-0.0104446j -0.017471+0.0130017j -0.0222059+0.069234j 0.0195094+0.190063j 0.0675804+0.0113575j -0.0355896-0.123283j -0.176606-0.0384203j -0.0758199+0.124535j -0.28553-0.0130436j -0.0289458+0.102807j 0.0111893-0.00664412j -0.0385515+0.0574365j -0.0263525+0.209834j -0.0244868+0.0411065j -0.106189-0.0485373j -0.272226+0.00611443j 0.0711989-0.193275j -0.0792791+0.0208895j 0.0852684-0.0111176j 0.135696+0.0140834j 0.00660238-0.0159944j -0.122595-0.134865j 0.0695237-0.126989j -0.028123-0.105472j -0.0559869-0.0495775j -0.0400909+0.0222198j -0.162912-0.0134593j 0.109906-0.0250304j -0.023988+0.0666928j 0.0348352+0.0590696j -0.0712197-0.0258873j -0.00211902-0.0138701j -0.00872227+0.0669941j 0.109904-0.0189258j -0.0259249+0.0334568j -0.0117539+0.0342213j 0.0326883+0.00291054j -0.0242225+0.0334916j -0.0135774-0.0172334j 0.00148837-0.0301652j 0.0255309+0.0117713j -0.0450556-0.00239804j 0.0282407+0.0126682j 0.00266742+0.0113128j 0.0117161-0.0134053j -0.011319-0.0169763j 0.0116197+0.0332524j -0.0165118-0.0182288j -0.0448921+0.0101943j -0.0347476-0.0159897j -0.0113665-0.00429252j 0.0161932-0.0122994j -0.03666-0.000176309j 0.00529159+0.0150927j -0.0130365-0.00661171j 0.000735125+0.0201471j 0.0366402+0.035602j -0.0252404+0.0106807j -0.0250765+0.0291179j -0.0301451-0.00447693j -0.0222348+0.0169649j 0.0275259+0.0128874j 0.0176808-0.000265513j -0.020979-0.02078j -0.00588379+0.0626456j 0.0458847-0.00321547j -0.00198307+0.0038587j 0.0298787-0.00387821j -0.035697-0.0250068j 0.0064599-0.00983617j -0.000859615+0.0381344j -0.000627502-0.0184149j -0.0718796-0.0216283j -0.0149344-0.0131814j 0.0112518+0.00721698j 0.0222385+0.0265832j -0.0409581-0.0228565j -0.0188658+0.00524521j 0.0136036+0.0272438j -0.046516-0.0223213j 0.0398913+0.0187187j -0.0271175+0.00432385j 0.0190086+0.0131921j 0.0639699+0.0295528j 0.0190538-0.00593613j -0.0167541-0.0168008j -0.0178521-0.00405438j 0.0208253+0.0238317j 0.0421491-0.00475873j 0.00162119+0.00685906j 0.0091553+0.0380084j 0.00569309-0.0131508j -0.00463014-0.00690282j 0.0241342-0.015896j -0.043822+0.00590408j 0.00384159+0.00310049j 0.0236183+0.0174844j -0.00241645+0.00682077j 0.00850149+0.00318775j 0.0220861+0.0104386j -0.0226656-0.0474423j 0.00212857+0.0782968j 0.0141744-0.0366808j -0.00733376+0.0227844j -0.0116131-0.0345518j 0.0590157-0.024118j -0.0445683-0.0202342j 0.026371+0.0474937j -0.0140021+0.0324686j 0.0361948-0.00591962j -0.0223737-0.00884125j -0.0164403+0.0232326j -0.0172099-0.0112032j -0.0179675+0.0459669j 0.0481003-0.0414412j 8.29718e-05+0.0214471j -0.0280955-0.00148858j -0.0132604+0.0472455j -0.0149381-0.0345712j -0.0455219-0.0115919j -0.0101595+0.0431186j -0.0212395-0.0135972j 0.0103783-0.0148583j 0.0328977+0.0143817j 0.0171762-0.0215944j -0.00202012+0.0220751j 0.0111832-0.0312469j -0.00765481+0.00959996j 0.0216495-0.016969j -0.0420232-0.0365727j -0.0242345-0.0142722j -0.000703435-0.0557982j -0.0614506-0.00157355j 0.0762677-0.0421591j -0.0224684-0.00193804j 0.02485+0.0380502j 0.0624948-0.0802908j 0.0741257-0.027725j 0.067274-0.0268151j -0.0191149+0.00808954j 0.00288252-0.00937619j -0.0327356+0.0389198j 0.00115132-0.0473217j -0.0778748+0.0393133j 0.0431369+0.0186851j 0.00520407+0.0243379j 0.0575329+0.00345055j -0.053104-0.021511j 0.105953-0.0067809j -0.00509204+0.0444236j 0.0696882+0.0836776j 0.0879772+0.078649j 0.0329597-0.031391j -0.0691434-0.0531302j 
0.0236804+0.0358711j 0.00713254-0.0132586j -0.00995511-0.0503294j 0.0104483+0.0126734j -0.0429438-0.0113016j -0.079118+0.0522792j -0.162939-0.0370288j -0.0405708+0.0667497j 0.0218118-0.127848j -0.0764834+0.113343j 0.0850679+0.0105346j -0.0669482+0.18557j -0.157288+0.0960406j 0.109931-0.159126j 0.0169628-0.144623j 0.00146729+0.139936j 0.0505119+0.0225303j 0.0369712+0.0414414j 0.00603816+0.143463j 0.0825593-0.0317718j -0.0595679-0.020899j 0.0112086-0.135112j -0.111686+0.076148j -0.241602+0.0719128j 0.277079+0.154454j 0.037672-0.10066j 0.0394638-0.215001j 0.0120476-0.000391657j -0.0399261+0.0777972j -0.023713+0.116377j -0.00253644-0.061645j -0.0221285+0.0192915j -0.0915295-0.0199998j 0.0264807+0.0105784j 0.0125809-0.00619842j -0.0473955+0.0533608j 0.0150307-0.0635549j -0.00402349+0.0376603j -0.00505489+0.023943j -0.0350922+0.00516282j 0.0045609-0.0203004j 0.0122019+0.053966j 0.0178598-0.0185384j -0.0170877-0.0273557j 0.011981-0.00970414j -0.0691394-0.0311973j -0.0127268+0.0290892j 0.033116-0.0153285j -0.00702805-0.0125979j 0.0287213+0.00242022j 0.0219149+0.00569283j -0.0104363+0.0288593j 0.0479009-0.0383167j 0.0218635+0.022413j 0.0536834-0.0284386j -0.0087455+0.00929869j 0.042924+0.0234849j 0.00528934+0.0100688j -0.0456608-0.0171248j 0.0439341-0.00807093j 0.0149126-0.0292253j -0.00644181+0.0358975j 0.00257749+0.00220441j -0.000890145-0.00638884j -0.00867089-0.0255103j 0.00059287-0.0188549j 0.0123431+0.0281495j 0.0115282-0.0168276j -0.0300433-0.00244364j -0.0136429+0.00152564j 0.014048-0.00678326j 0.0163894+0.00861417j 0.0177496-0.0179576j -0.0344033-0.0139108j -0.018836-0.00898133j 0.0569433+0.0313583j -0.00971919+0.0112477j -0.00253263+0.0227472j 0.0228477+0.0140254j 0.0115278-0.00465448j 0.00259963+0.0175279j -0.0203131-0.01233j -0.00931603+0.0291452j -0.0200758-0.00768597j -0.0271396+0.0177823j -0.039271+0.0111261j -0.0131178-0.025074j 0.0280681+0.0115026j 0.0225691+0.00864497j 0.00401246+0.0152079j -0.032828-0.00957129j -0.0167159-0.0205849j 0.0206321-0.0174039j 0.0279753+0.00275871j 0.0258806-0.0124639j 0.00155049-0.00639569j -0.0192776-0.0189227j -0.0284802+0.0293428j 0.0428488+0.00287239j -0.00202859+0.00320078j -0.00342595+0.00382151j 0.00613008-0.00599511j 0.0240425-0.0435291j 0.0302436+0.0176041j -0.0195377-0.00395857j -0.0440523-0.0102062j 0.0576894-0.0192728j 0.0269408-0.0183186j 0.0211716-0.0188449j -0.00239601+0.0254737j -0.0232073+0.000238868j 0.00227414+0.0206433j -0.00668416+0.0183121j -0.027218+0.00650975j -0.0418686+0.0112215j 0.0235461-0.017958j -0.0248791-0.0270304j 0.0140504+0.000404064j -0.00029109-0.0150427j 0.00965323+0.0182857j -0.0257518-0.00632139j -0.00286564+0.00900959j -0.0052605+0.0193799j 0.00823878-0.0195668j 0.00892843-0.00704663j 0.0421445-0.0123819j -0.0287162-0.0284129j 0.0111922-0.0234862j -0.0277765+0.0285301j -0.0317403-0.00611404j 0.0377285+0.00851325j 0.00176365+0.0237768j 0.000910282+0.0130961j -0.00582374+1.18812e-05j 0.0124161-0.0181838j 0.00738754-0.0167415j -0.0270439-0.00935271j 0.0274372-0.0144286j 0.0180549-0.0237072j -0.0239417+0.0499308j -0.0250691-0.0166223j -0.0331938-0.0330004j 0.0510212-0.0117226j 0.0189133-0.0281102j 0.0448679+0.0355023j -0.0210819+0.0109446j 0.028842+0.0348104j -0.011857+0.00517315j 0.019616+0.0342549j 0.00526625+0.00279694j -0.00278352-0.0173075j 0.0427528-0.00371332j -0.00132678+0.00313624j 0.0182096-0.0291321j -0.0354423-0.0741992j 0.000755279+0.0670003j 0.0937623+0.0322849j 
