-0.0717422-0.16906j 0.279045-0.267064j 0.277222+0.0317871j -0.390207+0.206845j -0.211652+0.0832339j -0.1856+0.0629786j 0.118172-0.195478j 0.0567241-0.0413048j 0.0416601+0.0243019j 0.0111135-0.0124422j -0.0308241-0.0355513j -0.0337602+0.00518103j -0.00450883+0.0316133j -0.0264367+0.0109878j -0.0359265-0.0555704j 0.00714584+0.034884j -0.0318071+0.0418996j -0.0473423-0.00617355j -0.0174487+0.00639162j 0.00192958-0.0252561j 0.00378011-0.00415351j -0.010056-0.00255437j 0.016059-0.0152991j -0.0136966-0.0104113j -0.00320877+0.0182571j -0.000988856-0.00468486j -0.0066432-0.00721896j 0.0209658-0.0282665j -0.0335147+0.00392662j 0.00534646+0.0084513j -0.00966723+0.00857294j -0.00851718+0.0102571j -0.0316499-0.0114229j -0.017338-0.00568087j -0.0029138-0.0170705j 0.0369661+0.0122765j -0.0128913-0.00326561j 0.0197571+0.00194386j 0.0260124+0.000241622j -0.00293801-0.0105765j -0.0270508-0.0142557j -0.0160493-0.00921327j 0.0212906-0.00920943j -0.00790618-0.000668997j -0.0235621-0.0141006j 0.0279023-0.00431854j -0.0133494+0.00291889j 0.00711523-0.0072183j 0.00318607-0.00790822j 0.00361399+0.000552896j 0.00846874-0.00983918j -0.00612556+0.00378803j -0.000480893-0.00615639j 0.00173674-0.00047526j -0.0172795-0.00357832j -0.00749021+0.00150788j 0.00374048-0.00123858j -0.00737924-0.00719539j -0.00105113-0.00709849j 0.000802433+0.00863115j -0.0048085+0.00462297j -0.00895289+0.00885993j -0.000403246-0.0182171j -0.00427403+0.000341047j -0.00712816+0.00511805j -0.00357453+0.00901418j 0.00271728+0.00163992j -0.00707267+0.0105756j -0.00613696+0.00327176j 0.00713849+0.00126961j -0.00614578+0.00117629j 0.0194651-0.0114554j -0.0206285-0.00886412j -0.00672826+0.00456703j -0.00337666-0.000366082j -0.000235976+0.00575409j -0.0169939-0.00934279j 0.00860051+0.00981637j 0.0151101-0.00835283j 0.0078035+0.0028237j 0.00287359-0.00338592j -0.0135489-0.0153827j 0.012242+3.84548e-06j 0.0030077+0.00344363j 0.0152429+0.000986787j -0.0113096-0.0190314j 0.00472269+0.00547618j -0.0055674+0.00755084j 0.012414-0.00980408j 0.00447944-0.00141281j -0.00351071+0.000720092j 0.0179114+0.00968798j 0.0114609+0.0132612j 0.00198204+0.0165843j -0.00427243+0.00682107j -0.00403885+0.0153177j -0.0119174-0.0262501j -0.0102309-0.00243714j 0.00829002-0.00412298j 0.00220172-0.0252613j -0.0079126-0.0107826j 0.00507078-0.00780488j 0.00391459-0.00281948j -0.0248357-0.00930875j -0.00398598-0.0126486j 0.00339954+0.00293268j -0.0134697-0.00792365j 0.00419903-0.0138134j 0.0135585+0.00523615j -0.00726052-0.00894986j -0.0132914-0.00236572j 0.0170687-0.00938921j -0.00620361-0.00225486j -0.024625+0.00831585j 
0.101962-0.270004j 0.120559-0.110741j -0.248939+0.00358625j 0.144927+0.144357j 0.137496+0.212926j 0.410282+0.541908j 0.0346874-0.279085j 0.0523254-0.000615444j -0.0483454+0.0363494j 0.0308047+0.0111618j 0.0124468+0.0156351j 0.0146328-0.00139037j 0.0228061+0.0281024j -0.0080008-0.0451156j -0.058745+0.0453029j -0.0442507+0.000995219j -0.0268534+0.00131144j 0.00744078-0.0361186j -0.00583622-0.00992963j 0.0049348-0.0166068j -0.0132331-0.00633886j -0.00299781-0.00738458j 0.00808214-0.00452014j 0.0110483-0.0191162j -0.0116599+0.00238696j -0.00783589-0.0234641j 0.0132243-0.00132447j 0.0294064-0.00465039j 0.00664273+0.00492794j 0.0124112+0.0142371j -0.0229545-0.00814685j -0.00575171+0.0182722j -0.0140664+0.013832j -0.0192962+0.00128221j 0.000165395+0.0271861j -0.0158029+0.00104873j -0.00717831+0.0217483j -0.011534-0.00341817j 0.00616643-0.0163754j 0.0173442+0.028162j 0.015572-0.0176926j -0.00244247+0.00996363j 0.00128973+0.0179713j 0.00783995-0.00133933j 0.0193281+0.00767396j 0.00154529-0.00267997j 0.00292591+0.00207673j 0.00314036-0.0113409j 0.00201581-0.00384991j -0.00126875+0.00426227j 0.0037679-0.00216912j 0.0101222-0.00148165j -0.000582951-0.00504517j 0.00959168+0.00565977j -0.00166655-0.0103257j 0.0113812+0.0041956j 0.00700596+0.00446632j -0.00126675-0.00915368j 0.00400444-0.00250046j -0.000588434+0.00919445j -0.00021229-0.00229983j 0.00218005+0.00467535j 0.00441818-0.00223421j 0.00174312+0.00823271j -0.00666095-0.00811816j -0.000239568+0.0102435j -0.0100226-0.00180616j -0.00322869+0.0137861j -0.00168183-0.00753811j 0.012964+0.00108723j -0.000249317-0.0136157j -0.00643971+0.00245494j 0.0082912+0.0134806j 0.00334076+0.00153023j -0.00642797-0.000698522j -0.0266298+0.00428498j -0.00989387+0.0114961j 0.000997048-0.0100404j 0.0035579-0.0203365j 0.00138964-0.00779989j 0.00242885+0.00746107j 0.0135882+0.00269694j -0.0259967-0.00173874j 0.0158433-0.0172965j 0.00050374-0.00314485j -0.00973942+0.0116283j 0.0185874+0.00922545j 0.00276796+0.0194429j -0.0118646-0.0151181j -0.00735797+0.00134129j 0.00464002+0.00810369j -0.0107669+0.0129954j 0.0113708-0.00316179j 0.00799442-0.00378888j -6.80983e-05+0.000622292j -0.0134161+0.00466634j 0.0106186-0.00472744j -0.00398034-0.000874369j -0.00520151-0.000174158j -0.00860793-0.00946851j 0.0129689-0.0238795j -0.00619083-0.00423672j 0.0113706-0.000818198j 0.0142657+0.0142463j -0.0060927+0.00684682j -0.0031193+0.00310215j -0.00184187-0.00131502j 0.0107384-0.00611422j -0.00764049-0.0164158j -0.00279018-0.00600039j 0.00974401+0.00385402j 0.00642557+0.000476566j -0.00654483+0.000236701j 0.00953146+0.0202893j 
-0.0807904-0.16726j -0.091705+0.14489j -0.0284197-0.0284971j 0.377662+0.34877j -0.226478-0.288879j -0.178523+0.154773j 0.160717+0.223544j -0.0188151+0.0220954j -0.0492194+0.0315202j -0.00684596+0.00190172j 0.00102147+0.0198469j 0.00329377+0.0490617j -0.0193589+0.00111041j 0.000524095+0.0358294j 0.0675605+0.0635874j 0.034195+0.0218647j -0.0197276-0.00177009j 0.00602308-0.00633131j -0.00568205-0.00400066j -0.00339801-0.0105604j -0.00584533-0.0115467j 0.0150196-0.00360835j -0.0018281+0.00694259j 0.00410665-0.00853388j -0.000929415+0.00682375j 0.016752-0.0231742j 0.022098+0.00260386j 0.0150412-0.00156478j 0.0120888+0.0214521j 0.004263+0.0423027j 0.00227493+0.0163904j 0.0118914+0.0071157j 0.00286687-0.0025778j -0.00466106-0.0146014j 0.00275048-0.0163549j 0.0262465-0.0046602j 0.00916921+0.00390448j 0.0178621-0.0290131j 0.00270204+0.0434188j -0.00596279+0.0153672j 0.00701275+0.0152049j -0.00527605+0.0230055j -0.00121477-0.00104784j -0.000159708+0.00468741j -0.00755383-0.00283973j -0.000614241-0.01069j -0.00673974-0.0063674j 0.00288298-0.00543919j -0.0014425-0.00178467j 0.000880682+0.0016816j -0.00649926+1.2359e-05j 0.00699517+0.00526433j -0.00431173-0.00327108j 0.00445828+0.00545628j 0.000591812-0.00683597j 0.00579919+0.0110101j -0.00292426+0.0064333j -0.00331088-0.00630042j 0.000289477+0.00111513j 0.00192322+0.00473372j 0.00749483+0.00124892j -0.00387563-0.0061514j -0.00114894+0.00346158j 0.00969333+0.0124559j 0.00997261-0.0127413j 8.41573e-05+0.0027198j -0.00739849+0.0057822j 0.000747929+0.00243695j -0.000693651-0.00840756j -0.00195331+0.000693282j -0.00345746-0.0362554j -0.0167712-0.0102386j -0.00591135-0.00859737j -0.00345069+0.0126359j -0.00727304+0.000923632j 0.00567104-0.00935738j -0.00793211+0.00966103j 0.00789137+0.000887049j -0.0198759+0.00943979j -0.00545279-0.0120076j -0.0060832-0.00730603j -0.0103331-0.018988j 0.00528859+0.0142716j -0.0122088-0.00300902j -0.0085059-0.00328804j -0.0114577+0.0092861j -0.0151103-0.0118312j -0.0141183-0.0164155j 0.00179567-0.000744071j -0.00546424+0.00358637j 0.00559246-0.0152107j -0.0135293+0.0195705j 0.00738523+0.00124329j 0.00903658+0.0119739j 0.0115318+0.0232153j 0.00573051+0.00320954j -0.00776867+0.0070485j 0.00931232+0.0076991j -0.00457384+0.00639887j 8.15447e-05-0.00503559j 0.0101292-0.00626654j -0.00679768-0.00363369j -0.00764142-0.00677456j 0.00163824-0.00288709j -0.00650478+0.00637441j -0.00190947-0.00439604j 0.000651778-0.00243153j -0.00248333-0.00893685j 0.00616453-0.00217921j 0.00425573+0.00494069j 0.0032409+0.00905524j -0.00403143-0.00505108j 0.00755097+0.0118795j -0.00294715+0.010526j 
0.0649132-0.0707344j -0.144583+0.234868j -0.171225+0.0303576j 0.294483+0.124595j 0.0237242-0.264666j -0.0222053+0.0473196j 0.0426508+0.243404j -0.00405455+0.0400848j -0.0653627+0.0340711j 0.00869518+0.0016586j -0.0208953+0.00834053j 0.0566989-0.0279572j 0.0571251-0.048315j -0.0291952+0.0690242j -0.0310985-0.0215449j 0.0213648-0.00699506j -0.0186969+0.0106242j 0.00894035+0.000787275j -0.00188753-0.00920482j 0.00113116-0.00492028j -0.00549802-0.00712718j 0.0104018-0.000510917j 0.000108421+0.00885045j 0.0134932-0.00644767j -0.0119777-0.0102554j 0.0118174-0.0236738j 0.00788181+0.00599126j 0.00657394+0.0226749j -0.00480375-0.0104044j 0.00472297-0.0338101j -0.0018191+0.00824249j -0.0113562+0.0112039j -0.0308442-0.024808j -0.0124501+0.0124746j -0.0275648-0.00367959j 0.018154+0.00285103j -0.0187859-0.00691796j 0.0100986+0.0251876j 0.01079-0.0168984j -0.0256322-0.00125251j 0.0042898+0.00484453j 0.00283037-0.00566047j -0.00752443-0.00195362j 0.00369452+0.00389434j -0.00577247-0.000581992j 0.000369624-0.00345976j -0.00513738-0.00451389j 0.0013465-0.00309205j -0.00065975-0.000312268j -0.000865118+0.00167985j -0.00511877+0.00323095j 0.00911632+0.000621666j -0.00305188-0.00154928j 0.0028724+0.00454498j 0.00416924-0.00850923j 0.0100679+0.00725307j 0.00142618+0.0043436j 0.002097-0.0023506j 0.0036741+0.00182994j -0.00568705+0.00516927j 0.00223769+0.00269173j 0.00679087-0.000111898j 0.00460013-0.000298592j -0.00618044+0.00895636j -0.00320848-0.0210219j -0.00296669+0.00350933j 0.0112416-0.0103786j -0.000129903-0.00380928j 0.00194293+0.000284506j -0.0131945-0.00710681j 0.0128038+0.00586225j -0.00140008+0.0107676j -0.00165505+0.000331194j -0.00106959+0.00415635j 0.0212133-0.0223361j -0.0142127+0.00369818j 0.00498175+0.0122389j 0.0202923+0.00707224j -0.00771504+0.00705182j -0.00244099-0.010334j -0.00681333+0.0113959j -0.00603276-0.0164645j 0.00338045+0.00683101j -0.0290466-0.00348721j 0.000961361-0.00484771j -0.0031395-0.00380573j 0.0155295+0.0115212j -0.00161638-0.00157954j 0.00300984+0.00691795j -0.0143204+0.00235358j -0.0119443+0.0147645j 0.000783843-0.0184029j 0.00310916+0.00307915j 0.00390353+0.0175257j -0.00014055+0.008045j -0.00794739-0.00507288j 0.0059615-0.00216136j -0.00941996-0.00629324j 0.00966917-0.00336349j -0.00703335-0.00831236j 0.00321407+0.00329641j -0.000846843-0.00157759j -0.00327368-0.00187225j -0.00189883-0.00185802j 0.002216+0.00136724j -0.00577914-0.00176221j -0.000941679-0.00274904j -0.00222574-0.00195881j 0.000541284-0.000922416j 0.00326849+0.00292836j 0.00510942+0.00535292j -0.00452378+0.000786347j 0.00504743+0.0058674j 0.00267935+0.00658175j 
0.39423-0.310135j 0.152642+0.143573j -0.237996+0.23006j -0.311615+0.0706179j 0.262885-0.255364j 0.130148+0.117271j 0.0331431+0.0463321j 0.0870069-0.0520761j 0.0103988+0.0546779j 0.00526756+0.00821557j -0.00587547+0.0346038j 0.0397596+0.0427j 0.0234618+0.0232859j 0.022487-0.0230814j -0.00781542+0.019255j 0.00958924-0.0458339j -0.00193346+0.00781494j -0.000264991+0.00594416j 0.00238819+0.0044786j 0.0029706-0.00438946j -0.0104032+0.00858945j -0.00831429-0.0122186j 0.0103908-0.00135006j -0.00351681-0.0163256j -0.0140177+0.00177057j -0.0329736-0.00810713j 0.00282559-0.029277j 0.0128893-0.00207739j 0.0030072-0.0217453j -0.0304606-0.00300947j 0.0289196-0.00496379j 0.0224118-0.0154646j 0.00523192-0.0285061j 0.0160318-0.00742927j -0.0102492-0.0195175j 0.00620747-0.0247895j 0.00148253-0.0100357j 0.0140818-0.00434331j 0.000384729-0.00235545j 0.00418794-0.00418213j 0.00941997-0.0106767j -0.00421236-0.00543119j 0.000801847-0.000516758j 0.00072341+0.00156074j -0.000238439+0.00186832j -0.00418134+0.00423643j 0.0007576+0.00488587j -0.00331794-0.000826685j 0.00174364+0.000580681j -0.00249174+0.00100457j 0.0129854-0.000956273j 0.0034141-0.00633461j 0.0068198-0.00159741j -0.00101988-0.00261084j -0.00560097-0.000758126j -0.00354046-0.0124062j 0.00677185+0.00621471j -0.00435045+0.000584339j 0.00831272+0.00134601j -0.00112856+0.00259065j -0.00321573+0.000742997j -0.00869384-0.00307824j 0.0057654+0.00535887j -0.00120369-0.000331117j -0.0207743+0.00169638j -0.000213912+0.00619955j -0.000473639-0.00884945j -0.00323949+0.00240936j 0.00279993-0.0248589j 0.0100546+0.0104143j -0.00739129-0.00291745j 0.0064052+0.00557209j 0.00770782+0.00556186j -0.0211046+0.00983146j 0.0157152-0.0115268j 0.00131838+0.00166956j -0.00532208-0.0107605j -0.0106595+0.00312019j -0.0249742-0.00806771j 0.0216842-0.00377198j -0.00890591+0.00743387j -0.0195637+0.0201086j 0.00733876+0.00280218j 0.00032109-0.0208419j -0.0117702+0.00682506j -0.00755851-0.0055168j 0.00995538-0.000479508j -0.0189246+0.000455892j 0.0102301+0.00384573j 0.010974-0.00910997j 0.00687458+0.012412j 0.00343271+0.0033758j 0.00947421+0.00382009j -0.00243473-0.00446811j 0.00178891-0.00310576j 0.000451671-0.00169048j 0.00129835-0.0015157j -0.00120387+0.000463476j 0.000983446+0.00202879j 0.00511208+0.00587789j 0.000449578-0.000829812j 5.5424e-05-0.000303217j -0.00114071+0.00112165j 0.00288728+0.00215419j -8.60508e-05-0.00211966j -0.000390941+0.00570939j -0.00404534+0.00144912j 0.00380925+0.00582937j -0.00264584-0.00273608j -0.000358918-0.00335757j 0.00317592-0.00424661j 0.00757341+0.00303157j -0.00456872-0.00645276j 0.00372744+0.0001249j 
0.0143286-0.0610573j 0.0269747+0.00678461j -0.0251582+0.0561679j -0.0513222+0.0246786j -0.0594547+0.0605648j 0.0460355+0.0273125j 0.0201121-0.0337019j -0.0396449-0.136864j 0.227699-0.209333j -0.237587+0.0937527j -0.0114619+0.0930996j -0.0948866+0.0589698j 0.105124-0.197405j 0.179416-0.114177j 0.140513+0.117219j 0.0962936-0.036925j 0.0678817-0.311884j 0.108581-0.140174j 0.0264883+0.0521741j -0.134733+0.0948114j -0.00538307+0.00269561j 0.0697697+0.0285557j 0.0139599+0.0116968j 0.058684-0.00226541j 0.0292977-0.0362516j -0.0269334-0.000725173j -0.00291716-0.0164561j -0.0228588-0.00796868j -0.0242765-0.0281157j -0.00472842+0.0138355j -0.00467117+0.0388521j 0.00152048-0.0366491j 0.00108755+0.0405185j 0.0357662+0.0242773j 0.00137403+0.0247082j -0.0130471-0.0299602j -0.0266123-0.04585j -0.00900683+0.013477j -0.0353648+0.0585845j -0.0150932-0.0371199j -0.00436433+0.0174151j 0.0882159+0.0354194j 0.0237196+0.0511021j 0.0443965-0.05026j -0.00711354-0.000268345j -0.0493638+0.0195683j 0.0586969-0.0475016j -0.00469238+0.0546657j -0.0294099+0.0500253j -0.0212026-0.0194248j -0.0244703+0.0227183j 0.0120838-0.0203851j 0.0130819+0.0079527j -0.00775773-0.010785j 0.0143279+0.0265025j -0.00405669-0.00837938j 0.0119077-0.000928432j 0.00147782+0.00329429j 0.00381629+0.00241972j 0.0206926-0.0194955j 0.0150989-0.00876843j -0.0151925-0.0486053j -0.0187809+0.00323305j -0.0143257-0.00457745j -0.0200626-0.0101878j 0.00705225+0.00368404j 0.00633028+0.0056559j 0.00214035+0.0107465j 0.0160092+0.0238908j 0.00741926+0.000136163j 0.0126726-0.00689706j -0.00599357+0.00180286j -0.00941622-0.0161622j 0.0218084-0.000669771j 0.00108012-0.00755207j -0.00357725+0.00269422j 0.010001-0.0177624j -0.0103742-0.0124377j 0.002367+0.00651356j -0.00528343-0.0102121j -0.00653561+0.0186846j -0.00768672-0.0332617j 0.0160545-0.0205348j -0.00652494-0.0144199j 0.0128227-0.0160392j -0.0250274-0.00783767j 7.7772e-05-0.00762795j -0.00348336+0.00979075j -0.0156246+0.0119935j -0.00931434+0.00855919j 0.00841161-0.0205531j -0.00484772-0.00459373j -0.0241801-0.0210645j -0.0232641-0.0266681j 0.00982111-0.000390645j 0.00748333-0.00128564j 0.00220663+0.0120879j -0.00308335-0.014402j 0.00129123+0.0157533j 0.013045+0.0658049j 0.00497891+0.0172822j -0.0224828+0.034486j -0.0138627+0.0187465j 0.0349258-0.0226683j 0.0112038+0.0524643j 0.0466726-0.0105344j 0.0506109-0.00532506j -0.00822576+0.00984636j -0.0196787+0.00982531j 0.000455602+0.0305501j 0.00895725+0.0242599j -0.0746874+0.0655147j 0.0126168+0.011834j 0.0854324-0.0740632j 
0.00970266+0.012679j -0.0136833+0.0665506j -0.0319625+0.0314355j 0.0647043+0.0290536j 0.0476068+0.0238387j 0.00884282+0.0711186j 0.0672364+0.00382207j 0.102669-0.211116j 0.0284011-0.00693689j 0.159509+0.0479944j -0.161914-0.117952j 0.0765566+0.105141j -0.275425-0.135145j -0.293474-0.116552j 0.164857-0.184682j -0.0109574-0.157841j -0.165498-0.244797j -0.0702203+0.084243j -0.123162+0.0684654j 0.00410435-0.0180598j 0.0794404+0.0227003j -0.0103895+0.0160657j -0.0107979+0.0169957j 0.0152589+0.00432342j -0.0178953+0.0243064j 0.00796678+0.0177783j -0.0386641-0.0250826j 0.00455898+0.00123259j -0.0212002+0.0387282j -0.00507154-0.0330518j 0.0617415+0.0145298j -0.060273-0.0403861j 0.040303-0.00572242j -0.01289-0.0589469j 0.0204115+0.0121141j 0.0200376+0.0446911j -0.0208778+0.00886818j -0.0164264+0.00434897j 0.0203269+0.0403694j -0.00883487+0.0359563j -0.00945053+0.0195934j 0.0636692-0.113141j -0.00231864+0.00833684j 0.00116738-0.00278771j -0.0115789-0.0277008j 0.0295057+0.010502j -0.0195657+0.03653j -0.0447532+0.0404944j -0.0151151-0.000269057j 0.015268-0.0410013j 0.00305589+0.0125538j -0.0252492+0.00247183j -0.00778718+0.0101885j -0.0409298-0.0322942j -0.0434016+0.000302323j -0.013722-0.0136208j -0.00229707-0.000921012j 0.00722731+0.00201606j -0.0119203-0.00675386j -0.0119756-0.00913024j -0.0103047+0.010676j -0.00394066-0.0156199j -0.0149686-0.0184513j 0.00217888-0.00412908j -0.00396642-0.0195097j 0.00141431-0.00224132j 0.00441586+0.00560385j -0.0204049-0.00366271j 0.00425256+0.0164396j 0.00285338-0.011848j -0.00502419+0.00407525j -0.00731266-0.0143647j -0.00903287+0.00335845j -0.0141153+0.00256104j 0.0069021-0.00462531j 0.0106399+0.0038798j -0.00691249-0.0214648j -0.0176264+0.0189216j 0.0102723-0.00233572j -0.00943817+0.00208149j 0.0244476+0.0025807j 0.00735657+0.0263472j -0.00524561+0.0153233j -0.0146225+0.0110266j -0.00404497-0.0167339j -0.00859631+0.0071375j -0.00885988+0.0132436j 0.0165266-0.014515j 0.00887429+0.0268853j 0.0144098-0.00345049j -0.0228429+0.00195258j -0.012854+0.0184846j -0.0102847+0.00191254j -0.00315655-0.029601j 0.0100936-0.0167729j 0.0237083+0.0136269j 0.0338312+0.00291506j -0.00621995-0.0089373j 0.0197666+0.00181406j 0.0372739-0.0190403j 0.00959637+0.0452325j 0.0474942+0.0309794j -0.00350239+0.0223224j -0.0173973-0.0267063j 0.0269488-0.0405992j 0.0276561-0.0452889j -0.0226953-0.0309j -0.0183303+0.00499646j 0.0116907+0.0340135j 0.0261074+0.0113562j -0.0457484+0.0187723j 0.0316026-0.00300657j 0.0455606-0.0327553j -0.0553442-0.0531824j 
-0.0208714-0.045233j -0.0188265-0.0504203j -0.016681-0.0137771j -0.0210684-0.0445207j 0.040712+0.0115499j 0.0105972+0.0227214j 0.0567803+0.0480322j 0.0950042+0.196821j 0.0342776+0.0201378j -0.11609-0.0970045j -0.251583-0.0365771j -0.0943327-0.0200735j -0.063363+0.0480592j -0.0532854+0.199877j 0.0757114+0.121622j 0.267636+0.465742j -0.422637-0.156658j -0.198426-0.389058j 0.0347342-0.0306005j -0.0911008-0.0268262j -0.0401904-0.0301879j 0.0339397+0.0111542j -0.00485238-0.0165809j -0.00297687+0.0141558j 0.045912+0.0259597j 0.00849794-0.0117273j 0.0119611-0.0164289j 0.0357268+0.00215528j -0.00955726+0.01229j 0.00250005-0.00841648j 0.0117684+0.0108425j 0.00101341+0.0207658j 0.00112011-0.00787258j -0.0275662+0.00876249j -0.016287+0.0167659j -0.00376527-0.014505j 0.0502352+0.000382467j 0.0248829+0.000410399j -0.0138711+0.0255021j -0.0217132-0.0189706j -0.0230104+0.0157337j 0.0700914-0.0260271j 0.0109963+0.0478201j 0.0166437+0.0248953j -0.00918381-0.00337426j -0.00744853-0.0439508j -0.0399707-0.0232872j 0.00220048-0.0257447j 0.0068472-0.00812566j 0.00906337+0.0154591j -0.0282624-0.0140505j 0.00497768+0.00645237j -0.00100211-0.00388648j -0.000202773+0.0313964j 0.0206242+0.00647922j 0.00364211+0.0196832j -0.0200213+0.00747722j 0.0040847-0.00516734j 0.0133177-0.000567986j 0.00371222+0.0183642j 0.0268564+0.0207612j -0.0122667+0.00948442j 0.0185265+0.00759874j 0.0181803+0.00491447j 0.00484545+0.00245984j -0.0191102-0.0107716j 0.0115095-0.00643054j 0.00533956+0.0132808j -0.0108041-0.0070244j -0.014122+0.00342166j -0.00154605+0.00796941j -0.00382245-0.00825566j -0.0120164+0.00521331j -0.0101801+0.00249225j -0.0120666+0.00584458j -0.00600107+0.000753063j -0.00160758+0.0137128j -0.0198823-0.0158309j -0.00352758+0.0107564j -0.00305754-0.0104595j -0.000424123+0.007362j -0.0146308-0.0112832j -0.00286584+0.00260699j -0.00533863+0.0103392j 0.00586112-0.0168174j 0.00200496-0.0045624j -0.0205189-0.0124428j 0.00446807+0.00273726j -0.0184752+0.0162785j 0.0300094-0.0133902j 0.0222915+0.0257144j 0.000552339+0.00501319j 0.017244+0.0159614j 0.00020736+0.0182396j -0.00197259+0.00998444j 0.00969622+0.00122421j 0.0015429-0.00814471j -0.00780916-0.0134581j 0.0167073+0.0304734j -0.0330467+0.016867j 0.0132338-0.0155431j 0.0073109+0.00195396j -0.00913978-0.00110881j -0.00474758-0.00751199j -0.00592708+0.0317036j 0.00151764+0.00231059j -0.0149672-0.0146617j -0.00908999-0.00264289j 0.021293+0.00103113j 0.0212105+0.016278j -0.00498107+0.0224781j -0.000175287-0.0214966j 0.0592996+0.0669726j -0.0341694+0.045678j 
-0.0373882+0.0208404j -0.0227211-0.00550645j -0.000891239-0.0490335j 0.0132118+0.00192791j 0.0411131-0.0371494j -0.0334567-0.00407565j 0.0154966-0.000324442j 0.120532-0.0521287j -0.0214295+0.0819783j 0.0478287-0.148977j -0.0345814+0.0838723j -0.286591+0.0544507j -0.386133+0.228761j 0.010684-0.0778306j 0.202856+0.365289j 0.00205804-0.029741j -0.00220006+0.0353756j -0.0338111+0.1813j -0.0790052+0.0506982j -0.0324192-0.0275625j 0.0276255-0.0333545j 0.00341834-0.0132321j -0.00900966+0.00491945j 0.000833311-0.00501286j 0.0562438+0.0361254j 0.0186078-0.00248494j -0.00616783+0.0273464j 0.0499053+0.000620017j -0.0460212-0.000625381j 0.0111622-0.0107126j 0.0573341-0.0267082j -0.00643911+0.0190289j 0.0479169-0.00305513j 0.0238809-0.00723304j 0.0316947-0.0230548j -0.020419-0.0128614j -0.0430547+0.0149213j -0.00368249+0.0148136j 0.0263138-0.0161745j -0.00419836+0.00467555j 0.0191721-0.0259784j -0.0200869+0.0563947j 0.0101561-0.0353626j -0.0255814+0.00632548j -0.00792523+0.00346072j 0.022009+0.00252894j 0.0054568-0.0110289j 0.000970375-0.00279152j -0.00840293-0.00441407j 0.00645051-0.0082736j -0.00953675-0.00029075j -0.0114173+0.0120468j -0.00252707+0.00238243j -0.00388143+0.000572185j -0.0147585+0.00681941j -0.00699051+0.00386093j -0.00588282+0.00337593j 0.00281168-0.00534094j 0.00239604-0.00932042j 0.0159018-0.00122092j 0.0015393+0.0144834j -0.0008228+0.00218521j -0.00146168-0.00152881j 0.0206944+0.00159379j 0.00903231-0.00284938j -0.025848+0.00512519j 0.0047396-0.00659999j 0.00526101-0.000613461j 0.0199376-0.000581983j 0.0384182+0.0138042j 0.0111999+0.00766721j 0.00534383+0.00261063j -0.0158666-0.0154378j 0.0101015-0.0153029j -0.013062-0.00226387j -0.00301564+8.29289e-05j -0.00579825-0.00721476j -0.0101288+0.0132361j 0.00812069+0.00653998j 0.00381519+0.00569126j 0.0114983+0.00751969j -0.00428908+0.00338336j 0.000773309+0.0106263j -0.0142747-0.00899269j -0.00562203-0.014799j 0.00116778+0.0165025j -0.00129122+0.000836803j -0.00851507+0.00209396j 0.0187639+0.00515827j 0.0168691+0.0129392j -0.0245819-0.0141721j -0.004447-0.0219911j 0.0182999-0.0144147j -0.00800828-0.0129502j -0.00679695-0.00860324j -0.00535919+0.00371325j -0.0020577+0.01233j 0.00920816-0.00834966j -0.0182601+0.00884201j 0.0164976+0.0079604j -0.015452-0.00790768j -0.00182516+0.00954292j -0.00233679+0.00281361j -0.00394324-0.0054075j -0.0176263+0.00752707j 0.00377142+0.00129858j 0.00634217+0.00236326j -0.00375589-0.0146677j 0.00353028-0.00202563j 0.000606052-0.00232704j -0.00830435+0.00203942j 0.00443371-0.0115329j 0.000987072+0.00481935j -0.0194886-0.00423572j 
