-0.0283372+0.0106866j 0.0381857-0.000122464j 0.0744096+0.011584j 0.0223215-0.0376622j 0.00423244+0.0241661j -0.00983281-0.00558653j -0.0142848-0.0136548j 0.0131719-0.00825354j 0.0346974+0.0051577j -0.0043513-0.0276674j 0.00527861+0.00666067j 0.0100388-0.0151652j 0.0288116-0.00145576j 0.0303813-5.63254e-05j -0.0877891-0.000564394j 0.00622399-0.0435295j -0.0272106-0.0152266j -0.0134771-0.0385791j 0.026804+0.00803371j 0.0129807+0.00998226j 0.0251445-0.0102155j 0.0108736+0.0389272j -0.0221026+0.0174609j -0.00599814+0.0765372j -0.00241205+0.0125564j 0.0048104-0.0160898j 0.0212609+0.0375176j -0.0118278+0.0290408j -0.0368173-0.0258116j -0.0192626-0.00527394j -0.00262099-0.0645301j -0.000110621+0.0134026j 0.0125378+0.0637666j 0.0158208-0.0068938j 0.0440125-0.0228784j -0.0304905+0.0196156j 0.0432576+0.0200195j -0.00535555-0.0560893j 0.0466305+0.00117133j -0.0198307-0.0107752j 0.0232408+0.0118273j -0.00533779-0.00480908j -0.0117072-0.0450411j -0.00143724-0.0220821j -0.0106672+0.0192306j -0.00854624+0.00253368j 0.012712-0.00694753j 0.0412464-0.0262324j -0.0037619-0.00800292j 0.00192912-0.0134158j -0.000100074-0.0027953j -0.0205764+0.00229617j 0.0144343+0.00931797j 0.0206185-0.0218503j -0.0170214+0.000665643j -0.00851114-0.00633382j 0.0103225-0.0114592j -0.0144553-0.0121859j 0.00433269+0.00142801j 0.00107423+0.00704261j 0.00535447+0.00213129j -0.0169539-0.0132393j -0.0378393-0.0140492j -0.00502244-0.0576333j -0.0188604-0.00674135j 0.022307-0.0079429j 0.0142172+0.0251608j -0.0465669-0.016072j 0.00330545-0.000567494j -0.0159696-0.00813593j -0.0140591-0.0107702j 0.0107433+0.0109293j 0.00626636-0.00429365j -0.0110404-0.00184855j -0.0153817+0.00716787j 0.0116459-0.0060886j -0.00389662+0.00481376j -0.0202591+0.00707814j -0.000938653+0.000354858j -0.0437459-0.0389166j -0.0335949-0.0197046j -0.0114061+0.0140074j -0.00726501+0.0473931j -0.00333467+0.00806463j -0.0123373-0.00618735j 0.00159862-0.00468517j 0.00734792+0.0212902j -0.0155075-0.00501703j -0.00329234-0.00784282j -0.00432594-0.012858j 0.0267421-0.0077555j 0.00897949+0.0195225j 0.0443747-0.0139285j 0.0147723-0.0458966j 0.0119744-0.0157889j -0.00521578-0.0052484j -0.0445927+0.051631j -0.0143635-0.0119387j 0.00125055+0.0105438j -0.00256013+0.00224964j -0.00215624+0.0133977j 0.0128358-0.0157653j 0.018264-0.00919352j -0.000360702+0.0102815j -0.00450058+0.0092314j -0.0194522+0.0192949j -0.00277255-0.0129721j 0.0241033+0.0140211j -0.0136434-0.00019593j 0.0266177-0.00587136j 0.00934446+0.000850044j -0.0200162+0.00255986j 0.0314137-0.00160911j 0.0031401-0.018998j -0.000590034-0.011649j -0.00386934-0.000582385j 0.034692+0.0417707j -0.000552771+0.00236642j 0.0195129-0.0060127j -0.0202791+0.00655156j -0.0123232-0.0117266j 0.00694689+0.00120974j -0.00179328-0.00197244j 0.00471105-0.00128237j 0.00533759+0.00488455j 0.00340751-0.00558795j 0.000795088-0.0209613j 0.00728633-0.00244128j -0.00227398-0.022925j -0.0122607+0.00604851j -0.00520921+0.0218738j 0.00628343-0.000924996j -0.00830722+0.00639149j 0.0154469+0.00126738j 0.0104022-0.00523518j 0.0217249-0.00675277j 0.0113617-0.00329237j -0.000115171-0.0159666j 0.0114849-0.00113848j 0.00321666-0.000442931j -0.00654967-0.0186485j -0.0090672-0.00334403j 0.0102156+0.00276146j -0.0161352+0.00478997j 0.0145929-0.024645j 0.0461545-0.000382048j 0.0237045-0.0280143j -0.00880027+0.00820038j -0.0629309+0.0324293j 0.0393712-0.00936483j 0.0519173-0.0209749j 0.0516333-0.0440028j 0.000647478+0.00582743j -0.00583196+0.0261309j -0.044471+0.0340112j 0.00923593-0.0479665j -0.0277341-0.00548303j -0.012262+0.023102j -0.00933064+0.0466691j 0.0121659-0.0561499j -0.0888728+0.025155j 0.0145143-0.0399138j 0.00469908+0.0315607j 0.0409395+0.00284855j -0.0188804+0.0378254j 0.0608498-0.0518786j 0.0189397+0.0150448j -0.0177821+0.0162205j -0.0756987-0.00217412j -0.0384026+0.0170138j 0.0245755-0.0102476j 0.0361104+0.0314312j -0.0418178-0.0520964j -0.0439754-0.0139251j 0.0741174-0.00324128j 0.237722+0.0971718j 0.213221-0.123003j -0.189057-0.216686j 0.0137254-0.084378j -0.000351307-0.00399606j -0.105441-0.0738886j 0.0314438+0.000800891j 0.0925604-0.0428098j -0.133513-0.0472517j -0.0841364+0.135831j -0.116139-0.111487j -0.10638-0.0387555j 0.0569987-0.218961j -0.0279704+0.125585j 
0.0341317-0.000510975j 0.0313122-0.008585j 0.0133577-0.0242584j -0.0444088-0.0228294j 0.0223932-0.00833475j 0.0559843+0.0132087j -0.0171844+0.00521758j 0.0210717+0.000902573j -0.0296559-0.00150457j -0.0214578-0.00367977j 0.0250928+0.00237399j -0.0294956-0.00321319j 0.00883019+0.00926795j 0.00596426+0.00699146j 0.0376786-0.0285567j 0.0514699-0.0034857j -0.0274669-0.0255016j 0.0176663-0.0540564j 0.0333555-0.00678458j -0.00532902+0.00266561j 0.0180462-0.000619498j 0.016904-0.0108126j -0.0379889-0.00212942j -0.00156739-0.0236894j -0.0187889-0.0613201j 0.0171344-0.0222747j -0.00537071-0.00182661j -0.006561-0.0210164j 0.00291512-0.0124286j -0.00826855+0.0215386j 0.0125078+0.0485512j 0.00828892-0.011559j -0.0139406-0.00949924j 0.0276361-0.000990734j 0.00463485-0.0846638j -0.0549357-0.0668867j -0.034823+0.0736927j -0.0093154+0.0158239j 0.020533+0.0173352j 0.0665366-0.00833297j -0.0112078+0.0324171j 0.00544496+0.0175645j 0.0291975-0.00975963j 0.0122771-0.0102704j 0.0092622+0.0114605j 0.0132961+0.00785494j 0.00796392+0.0068199j 0.0117997-0.00580846j 0.00347908-0.00884922j -0.00744569-0.0025656j -0.00785921-0.0236246j 0.00608087-0.0228482j -0.00653091-0.0181459j 0.00444038-0.0189368j 0.0120716+0.00166966j -0.00474467+0.00353205j -0.0197909-0.0144559j 0.00519882-0.0204187j 0.00263158-0.00436265j -0.00565439-0.0143594j -0.0517112-0.0432714j -0.0051466-0.00846437j -0.00382085+0.0117765j -0.0177193+0.000158161j -0.00745458+0.0106885j -0.0313717-0.0102176j 0.00828811-0.00552734j -0.00272104-0.0147458j -0.0114862+1.01463e-05j -0.0041914+0.00694798j -0.000983373-0.0142926j 0.00986174+0.00271264j 0.0250618+0.0125222j 0.024142+0.00740317j -0.0189959-0.0425447j 0.00273873+0.00416733j 0.0103492-0.00254693j 0.00994088+0.00183411j 0.00716042+0.00140171j 0.00501215+0.00166647j 0.0197455+0.0066221j 0.00200069+0.00228123j -0.0192847+0.00745647j 0.01266+0.0196892j 1.27749e-05-0.00756811j -0.0106879-0.00670629j -0.00480457+0.0247225j 0.0209963-0.00348882j -0.0297948+0.0213357j -0.0321522+0.0107376j 0.0240901-0.0111253j -0.00079556+0.000173463j 0.00212287-0.026626j -0.0278565+0.0221884j 0.0265179-0.0049834j -0.0222597+0.0257086j 0.0108886+0.0124905j 0.0189802+0.0211563j -0.0212086-0.0206536j -0.0151153+0.0288173j 0.0123478-0.0131899j -0.0286295-0.00780464j -0.0339938+0.0157401j -0.0261557-0.0284075j 0.0224781-0.00626946j 0.0125331+0.00129582j 0.0112771-0.013316j -0.0162302+0.0109743j 0.0182106+0.00701334j 0.00415057+0.00364495j 0.00293651+0.00999434j 0.00762848-0.0162583j 0.00834909+0.0124848j -0.0177827+0.00190879j -0.0266167+0.0183627j -0.00822682+0.0226313j 0.0212211+0.0188335j -0.00715518+0.0088536j -0.0099832+0.0208311j -0.00381914-0.00127468j 0.00286081-0.0316664j -0.00438633-0.0111535j 0.004837-0.0128626j 0.00299378-0.00531387j 0.0144306-0.0257991j -0.0154918+0.0168272j -0.013335+0.0174038j 0.0125044-0.00851583j 0.0294983+0.000909414j 0.00571282-0.0135274j 0.00205379-0.0111095j -0.00884412+0.0268611j 0.00288476-0.00959674j -0.0034297-0.00094723j -0.00783396-0.00441566j 0.000391857-0.00988057j 0.00999515-0.012356j 0.00179933+0.00225826j 0.00541559+5.60961e-05j -0.00403081-0.00631437j 0.021001+0.00780789j 0.0179497+0.00623599j 0.0126299-0.0150361j -0.00492337+0.0234068j -9.63592e-05+0.00889326j 0.0187702+0.00449071j -0.00563699-0.00354226j -0.0294303-0.00419488j -0.0161089+0.0149843j -0.00963177-0.00884645j -0.00687323+0.00119064j -0.0056966-0.000352481j 0.025226+0.00310044j 0.0491452+0.000488508j -0.027047+0.0232109j 0.0203407-0.0685232j -0.0298826-0.0439886j -0.00640754+0.0298794j 0.101582-0.0808497j -0.0769927+0.0755829j -0.0424773+0.0352897j 0.00726363-0.0517105j 0.0272627+0.0399253j 0.00441427+0.0343792j 0.0207958-0.0161283j 0.0283784+0.0233858j 0.0184661+0.0670968j 0.00655237+0.00301705j 0.053042+0.0120947j -0.0228223-0.0045993j 0.0554518-0.0264291j -0.012738-0.0172469j -0.0872475-0.00856078j -0.0802433+0.0338499j 0.0647265+0.0139252j -0.265623+0.0098659j 0.254901+0.14957j 0.0400237-0.119204j 0.0789443+0.148921j 0.0463007-0.129438j -0.0347016-0.0165565j 0.0302762+0.041114j -0.0633594-0.0826325j -0.0271736+0.11238j 0.174673+0.0774837j -0.164708+0.0322306j 0.0399328+0.123254j 0.0265534-0.136074j 0.0639546-0.207907j 
0.0696092+0.0041434j 0.0134527-0.0146256j -0.0397498-0.0181406j -0.0452559+0.015144j -0.0448897-0.0416453j -0.0537918+0.0367872j 0.0506665-0.0401187j -0.0656785-0.0154535j -0.102604-0.0152013j 0.104109+0.00209366j 0.010342-0.0135463j 0.0122362+0.0197782j 0.0812478+0.0270508j -0.0117182+0.0220377j 0.00443673-0.0388823j -0.108021+0.0669846j -0.0541106+0.108174j 0.155051+0.155139j -0.117834+0.0705524j -0.022261-0.110738j -0.185809+0.147943j -0.0796684-0.128141j -0.0320931+0.00342544j 0.121961+0.0366968j -0.0660666+0.0563909j -0.0439961-0.086322j -0.0148038+0.0573454j -0.0662772-0.029038j 0.0574455+0.125128j 0.0220594-0.0105395j -0.0109336+0.00720202j 0.0376853+0.00373151j 0.0952505-0.0760899j 0.0250001+0.0698376j -0.0356234+0.0851956j 0.0705799+0.044917j -0.052037-0.0933536j 0.057773+0.0621009j -0.049483+0.0235986j -0.0834065-0.0456642j -0.00878255-0.0375211j 0.0473566-0.038526j -0.00945373-0.0643574j -0.0249134-0.018852j -0.0289681+0.0588061j -0.0361439-0.00249087j -0.022659-0.0226208j -0.041749-0.0346232j -0.0242401-0.00658971j 0.00705623-0.0233078j 0.0257803-0.0236923j -0.00337938-0.0168389j -0.00132189+0.00216041j -0.0284186+0.0211466j 0.0511516-0.0470469j 0.0694755-0.0217452j -0.0608422-0.0485328j 0.0621777-0.0644082j 0.00590967-0.027991j -0.02351+0.0046991j -0.0265492-0.00364697j 0.00690053+0.0289248j -0.0567393-0.0157351j 0.01299+0.0452707j 0.00307689+0.017015j -0.00303746-0.0160725j 0.0120039-0.023439j 0.0121909-0.0129639j 0.0344028+0.0138292j 0.00797129+0.033706j 0.0232771-0.00276297j -0.0267676-0.0267847j -0.00248081+0.015183j -0.0184669+0.00194888j -0.0163791-0.048821j -0.00341161+0.0211174j -0.0278756-0.00202981j 0.0258755-0.0398848j -0.0276498+0.00398241j -0.0084611+0.0295299j -0.00257108-0.00133775j 0.0117311-0.00129579j -0.0331486-0.00976809j -0.0340049-0.0110351j -0.0409794+0.0249477j 0.00696485-0.0367079j -0.00478627-0.00974685j 0.0281665-0.0405847j -0.00351029+0.0476811j -0.0238504-0.0030675j -0.0210326+0.0134542j 0.00557178+0.0108318j -0.0332904+0.019931j 0.0127187-0.00785361j -0.0162011-0.00243904j -0.00183813-0.0173413j 0.0299636-0.0123423j 0.0335684+0.00461469j -0.00828789+0.0114031j -0.017253-0.0135483j -0.0160398+0.0065467j -0.0306106-0.00548917j 0.0377525-0.00951336j -0.0038659+0.0207945j -0.0305692-0.00215297j -0.00463225+0.00466063j 0.00965934-0.0109373j 0.0256064-0.0109329j -0.054595+0.00941729j -0.00211866-0.0247601j 0.0295059+0.00257051j -0.00537878-0.0317801j -0.0155722+0.0131289j -0.0241811+0.0121255j -0.0160614-0.00285837j -0.0239469-0.00175143j -0.0459192-0.0550621j -0.00380855+0.0122775j -0.0708979-0.0641807j 0.00835581-0.0107902j 0.0108766-0.0110393j -0.0330107+0.0194364j 0.0372609-0.0200045j 0.00757235+0.0273368j 0.000430697-0.00335473j 0.00488173-0.00976123j 0.0308841-0.0396626j -0.0623113+0.033686j -0.00386415+0.0286707j -0.00614274+0.0378573j 0.00499387+0.0325531j -0.0259934+0.00759153j -0.00406587+0.0235343j -0.0355166-0.019672j -0.0347876+0.0353517j -0.0224843+0.00365181j 0.0396992-0.00725703j 0.0391225-0.00835939j 0.0213452-0.0340397j -0.0207051+0.00567819j -0.0308555-9.3851e-05j 0.0501216+0.0255428j 0.0482499-0.0191761j -0.0213262+0.00611914j 0.0344033+0.0152546j 0.0371734-0.0084154j 0.0527715-0.00341886j 0.0105007-0.0533923j 0.0378121+0.010503j 0.0254998-0.0822817j 0.0336133+0.0029492j 0.0389345-0.0244252j -0.00275106+0.00922199j -0.00995881+0.0082777j -0.0454148-0.0525586j 0.022472+0.0149624j 0.0546874-0.0982174j -0.0392972-0.0233316j -0.0175982+0.0306625j -0.022261+0.0103192j 0.0669388+0.0812375j -0.113551+0.0175473j -0.025615-0.0416735j -0.0376057-0.0412047j 0.0341879-0.0311885j -0.138151-0.0502339j 0.0343029-0.0660364j 0.0421563-0.0206496j -0.103473-0.0437417j -0.054407-0.0235837j 0.0363056+0.0513842j 0.0511041+0.0191348j 0.00169406+0.0653742j -0.0525116-0.0598114j 0.000776972+0.124894j 0.0175002+0.0511499j 0.0359593+0.0254295j 0.0266187-0.0383432j 0.0290889+0.0941836j -0.0608459-0.0259201j 0.0132375+0.0350906j -0.0148643+0.0205371j -0.107805-0.045749j 0.0115024-0.164775j -0.0122763+0.0232924j -0.0704981+0.135445j 0.0343681-0.0216325j -0.0147013-0.0275861j -0.0113173-0.0533867j 
0.0451455+0.0103307j 0.0432997+0.00680633j -0.0558525-0.00896046j -0.194819-0.0222959j 0.0540316-0.00895029j 0.0991922+0.000193693j 0.00056731+0.00794139j 0.0838056+0.0184343j -0.0607945+0.00455102j -0.0567411+0.00150978j 0.158506+0.00815671j -0.168704-0.00575531j -0.106482-0.00293239j -0.0592268+0.00613339j 0.443519-0.0185771j 0.445234-0.00017662j -0.00693894-0.00328392j 0.0525746-0.0343619j 0.113071-0.0139743j 0.189471-0.00573605j 0.0145606-0.00632987j -0.112094+0.0171619j 0.08218-0.015345j -0.0336384-0.0157406j -0.0149905-0.0592721j 0.0478255-0.0406064j 0.0558426+0.00829702j -0.0537263-0.0230242j -0.0451373-0.0147569j -0.0494919+0.00556879j 0.0742614+0.0514007j -0.0035331-0.0330587j 0.0829-0.0340044j 0.0122895+0.00659205j 0.0151711-0.0566374j 0.0315812-0.0759108j 0.0149083+0.0462005j -0.0266814+0.0423237j 0.0509578-0.0202936j -0.00786994+0.0172771j -0.0491773+0.00902713j 0.0661921+0.0374635j -0.0255993-0.00907569j 0.0180036-0.00519705j -0.00781135-0.0188691j 0.0200124+0.0212609j 0.016867+0.0176226j 0.0106138+0.00802904j -0.00527875-0.0273435j 0.0582433+0.00639743j -0.020848-0.0235864j 0.00171024-0.0510309j -0.00449164-0.030903j -0.0407352-0.0126526j 0.00821701-0.0122366j 0.0093838+0.0550027j -0.0515119-0.017878j 0.0182334+0.0201256j 0.0333844+0.00381138j 0.0490469+0.02283j -0.0199451+0.0320715j 0.0187279+0.0571626j -0.0522113-0.0232611j -0.0439935+0.0265547j -0.0269801+0.0275124j -0.0100431+0.00161727j 0.00947023+0.0289659j 0.00542534+0.0091613j -0.0205924+0.00741922j -0.0434124+0.0128913j 0.00501491-0.00239768j 0.0360333-0.0177156j 0.00944895-3.87879e-06j -0.00275457-0.0194559j -0.0166505-0.0260659j 0.00446553-0.0214073j 0.00489054-0.020776j 0.00875516-0.000777157j 0.0036762+0.0164739j -0.0282482+0.013313j -0.0163991-0.00746086j -0.00644159-0.00225006j -0.0117166+0.00689806j 0.0147671-0.0153937j -0.0156812-0.0363257j 0.0274676-0.0228049j 0.0239732+0.0163622j 0.0103563+0.0170231j -0.0088692+0.0303741j 0.00643042+0.00894544j -0.00839021-0.0411812j -0.00967276-0.0110752j -0.0383061-0.0418538j 0.0337455-0.00369383j -0.00194061-0.0364792j -0.0148567-0.0111179j 0.014159+0.0231635j 0.0213141-0.0136872j -0.0125012+0.0165656j -0.0237396+0.0104378j -0.00534545+0.0104643j -0.0228076-0.0110288j -0.0217396+0.0174242j -0.0210547-0.0149208j 0.0373578-0.016127j 0.00255163+0.0190505j 0.00462194+0.00392016j -0.019324+0.0156015j 0.0389304-0.00733787j -0.00784092+0.0105862j -0.00194928+0.0076957j 0.001844+0.0140852j 0.00466562-0.0213161j -0.0243411+0.0100811j -0.0244293+0.00326756j -0.0200685+0.0187856j -0.00904277+0.00421515j -0.000415214-0.0186458j 0.00856334-0.00507111j -0.00218049+0.00328301j -0.028508-0.0279774j 0.00205649+0.00659422j 0.0211674-0.000410718j -0.000563553+0.00781707j 0.0224526-0.0181771j 0.0100185+0.0112971j 0.0179149+0.0228107j 0.0468515-0.0310026j 0.00871843+0.0236715j 0.0176113-0.0213816j -0.0474575+0.0162629j 0.0405477-0.00822993j -0.0370032+0.0115783j 0.00312059+0.0105824j -0.00871454+0.000211505j -0.0186363+0.0267117j 0.00962303-0.00421132j -0.0099202+0.0146774j -0.0107702+0.00993912j -0.00749675-0.00181487j 0.0134918-0.00100499j 0.00421884+0.0227961j -0.00798989+0.014972j 0.000346829+0.00307383j 0.00749078+0.00447965j 0.00456492+0.0151015j -0.0193719-0.00366738j -0.0299947-0.00511009j 0.0419692-0.000188931j 0.00948161-0.0490096j -0.0436391+0.000972659j -0.0212521-0.00779301j 0.03826-0.0274998j 0.064271+0.0353493j -0.0312916-0.0645637j 0.000790639+0.0098038j -0.0231529-0.0614793j 0.0196391-0.0199257j -0.0427395+0.0119047j 0.0342269+0.00995635j 0.1011+0.00589855j -0.0167677+0.00117566j -0.00121907+0.0236554j 0.00103214+0.00146895j -0.00894255-0.0117813j -0.0689357-0.00452457j -0.0206431+0.0366562j 0.0246835-0.00611975j -0.0467624-0.0221702j 0.0297864+0.0102849j -0.0290646-0.0220886j 0.00830208+0.0175157j -0.00180993+0.0122745j 0.0166284+0.000371813j -0.0433943-0.0680871j -0.0037982+0.0822741j -0.0532597+0.0688914j -0.0250765+0.019893j -0.060688+0.0490353j 0.0266117-0.0754291j -0.0577282+0.0076361j -0.0214362-0.032971j -0.0555102-0.024617j 0.0596457-0.000923855j 0.0493275-0.0607975j -0.00304814+0.0161777j -0.0267354+0.0881287j -0.0954374+0.00197123j 0.0136894-0.0769966j 
-0.070629-0.0076959j 0.0707569+0.000702228j 0.142208+0.0091842j 0.0745615-0.0165887j 0.196631-0.0111965j 0.0124873-0.00648772j -0.0731002-0.0148173j 0.101368-0.00854706j 0.100282+0.0137473j -0.134733-0.0138111j 0.154188-0.00988228j -0.105865+0.00297093j 0.196141+0.00809938j 0.176324+0.00402853j -0.308559-0.0179099j 0.37018+0.0018481j -0.126713+0.0514457j -0.00892445+0.0258192j -0.164915+0.030206j -0.0594454-0.0227804j 0.069608+0.0368735j 0.160968-0.00137694j 0.0486566-0.00205884j -0.115702+0.0424022j 0.0231265+0.0103962j -0.178487-0.061329j -0.0805516+0.0897332j 0.0894391-0.00496579j -0.0250244+0.0344117j 0.0357514+0.0137115j -0.00165254-0.068382j -0.0438109+0.00744643j 0.00411798+0.0802633j -0.00757335-0.00871419j 0.0633932-0.0258014j -0.0317197-0.0356387j 0.00118273+0.0141106j 0.0133025-0.0307921j 0.0263024-0.00912469j -0.0455972+0.0233426j 0.0122788-0.0106533j -0.0495588-0.0422988j -0.0369457-0.0468312j -0.0117361-0.0220409j -0.0237401+0.00343562j -0.0135238+0.0270431j 0.00972003-0.004537j -0.0463304-0.0312348j -0.0191102-0.00943106j 0.00578606-0.0440032j -0.00558335+0.00755096j 0.0607466+0.0132744j 0.0150027-0.0161176j 0.0136446-0.00737775j -0.0201825-0.0343225j 0.0148184-0.00574284j 0.00410027-0.0233593j 0.0343671-0.00265074j -0.00777468-0.00885231j 0.0271274+0.0131696j 0.0270174-0.0258916j -0.0172973+0.0208009j -0.0308187-0.00375793j -0.0302907+0.039713j -0.00640531-0.0189933j 0.0434415+0.0336087j 0.0140671-0.0262798j 0.00566086+0.00227921j 0.00539529-0.0145882j -0.0485111+0.0390659j 0.0345003-0.0199534j 0.0142629-0.0225556j -0.0221351-0.0105469j -0.0390442-0.0136601j -0.00756926-0.0111457j 0.00732033-0.0039624j -0.0190482-0.00951136j -0.0422828+0.000821137j -0.00840404-0.0109448j -0.00196798-0.0104273j -0.0333216+0.0190786j -0.0118859+0.0077511j -0.00561651+0.0273546j -0.0142951-0.0361356j -0.0137307+0.0194978j 0.00474909-0.0198826j -0.0238412+0.0634236j 0.0279035+0.0236413j -0.0108664-0.0246028j -0.0122118-0.0462978j -0.0381916+0.00249707j -0.0266404+0.00983178j 0.00477025+0.0111796j -0.019224-0.04252j -0.0311016+0.00782669j -0.0221065+0.00241509j -0.00810162+0.0326j -0.0244428-0.00324283j 0.0286966-0.00154155j -0.00689275-0.00768737j 0.0251049+0.00654341j -0.0118332-0.0071552j -0.0043611-0.00670929j 0.0158011+0.0346587j -0.0129976+0.0198155j -0.0155883+0.0087539j -0.00422454-0.000559766j 0.00400048-0.0198919j 0.0128355-0.00658611j 0.0176548-0.0478853j 0.00973304+0.01255j 0.00103798+0.00214395j 0.0306205-0.0137224j -0.016373-0.0168991j -0.0112823-0.0257897j -0.0275446-0.00844136j -0.0111041-0.00187169j 0.00334469-0.0048069j 0.00109738-5.39024e-05j 0.0162717-0.025014j -0.00580181+0.0233929j 0.00556479+0.00798141j 0.036941+0.00836513j 0.000432961+0.0171629j 0.00562074-0.00653488j -0.00960843-0.0136378j 0.0153878+0.0417446j 0.0324924+0.0195183j 0.0103937-0.00323492j 0.00100315-0.00598108j -0.017599+0.00614619j 0.000142187+0.0265288j 0.0118323+0.0240455j 0.00980303+0.0130811j -0.0100128+0.00561282j 0.0122672+0.00420766j -0.00336682+0.00555435j 0.010745-0.00434634j 0.00350102+0.0149417j -0.00376766+0.00605563j -0.0155654+0.0038236j 0.0164956-0.000897957j -0.0054913+0.00942282j -0.0127141-0.00867848j 0.0152135+0.00813965j 0.0128219-0.00157542j -0.00050799+0.0287656j -0.0224242-0.00877472j 0.012616+0.0118296j -0.0505914-0.0159767j -0.0392581+0.0172911j -0.0222213-0.0189796j 0.0182822+0.00688769j 0.050355+0.0136472j -0.0400297-0.011808j 0.0194587+0.0507742j -0.0238838-0.0175811j -0.0228447-0.015294j 0.09329+0.005425j -0.0668293-0.00372091j 0.028913-0.00104732j -0.00605555-0.0185479j 0.0101734-0.016406j 0.0103423+0.0217043j 0.0131478-0.00819049j -0.0298601-0.0137651j -0.0207337+0.0224973j -0.0128299-0.0174897j -0.00862302+0.0234581j 0.0337587+0.0112037j -0.0311027+0.015949j -0.00515663-0.00420475j -0.00256591-0.0148247j 0.0152292+0.0140284j -0.0233682-0.0398167j -0.0529029+0.045531j 0.0445725-0.107575j 0.0583152-0.113003j -0.0369349+0.0420295j 0.039338-0.0452875j -0.036176+0.0153737j -0.0231747-0.0315393j 0.0278045-0.0577866j -0.0476909+0.00631659j 0.0306171+0.0311782j -0.0563813-0.00740334j -0.0336601+0.0224122j 0.0470558-0.127546j 0.0913828+0.0127861j 
