-0.0460495-0.0770338j -0.0171106+0.0195902j -0.117323-0.135119j -0.00227542+0.00558688j 0.0296288-0.00227535j 0.00423361-0.00239073j 0.0798252+0.0181671j -0.10548-0.0960045j -0.0374281-0.0765631j 0.0645059-0.0158488j -0.0501021-0.0913247j 0.0541843+0.0835085j -0.0397876+0.0277468j 0.0466422+0.0635995j 0.011635+0.0240831j 0.00625822+0.00551626j -0.00135915-0.00190341j -0.0265459-0.00613711j 0.0252865+0.0230431j 0.0107063+0.00779847j -0.00816031+0.0160985j -0.0250288+0.0130519j 0.00108351+0.000193916j 0.00662505+0.00576142j 0.0142225+0.000717343j -0.00843827-0.00218127j 0.00380555-0.0109996j 0.00479383+0.00212214j -0.00428435+0.00150144j -0.00622878-0.0109414j -0.00939718-0.0254448j 0.011602+0.0185304j 0.00739344+0.00358294j -0.0027825-0.00626249j -0.00366036-0.000231443j -0.00423131+0.000180417j 0.00644633+0.00426519j 0.00246594+0.00550187j -0.00374804+0.00262149j -0.000865729-0.000826509j 0.00284764+0.0038189j 0.0103931+0.0228044j 0.00222096+0.00610539j 0.00444481+0.00865092j -0.00145619+0.00423786j 0.00105595+0.0145773j -0.0103658-0.00204089j -0.00115124+0.000396942j -0.00770615-0.0186739j 0.00372559+0.00764027j -0.00481221-0.00228296j -0.00803445-0.0112808j 0.00264902+0.00837499j -0.00112332+0.00153426j -0.00236164-0.00792752j -0.00198271-0.00290746j 0.000745879-0.00206921j 0.00204609+0.00160917j -0.000139281-0.0016954j -0.000888677-0.000216207j 0.0013413+0.00044232j -0.00183162-0.00157267j -0.000655739-0.000120219j -0.00122203+0.000448779j -0.000657489-0.00385689j 0.0011928-0.00595126j -0.000230996-0.00139061j -0.00387813-0.00602683j -0.00159368-0.00345758j -0.000213547-4.05871e-05j -0.000288581+0.00142859j 0.00116099-0.00205221j 0.00230862+0.00425617j -0.00586973-0.0055314j -0.000690731+0.0027893j -0.00434938-0.00151488j -0.00164065-0.00281328j 0.00233014+0.00416935j 0.0039495+0.000653056j 0.004304+0.00775125j -0.00297247-0.00506009j 0.0068886-0.00257209j 0.00386322+0.00834454j 0.00131906+0.000660719j -0.00394706-0.0200471j 0.0019797+0.00155025j 0.000905052-0.000489695j -0.0011934-0.00166292j 8.59442e-05+0.00226261j 0.00247259+0.00738604j -0.00101418+0.00145806j 0.00034368+0.000962851j 0.000645099+0.00176294j 0.00402534+0.00714569j -0.00492158+0.000894143j 0.00226338-0.00159639j -0.00389435-0.00741781j -0.00160556-0.0013832j -0.000287592+0.000222171j 0.00191968+0.000473081j 0.00397319-0.00317966j 0.000445631+0.00112105j 0.00529511+0.00684183j -0.00630516+0.00245891j 0.00184958+0.00103575j 0.000487533-0.00158857j 0.000642549-0.0012113j 0.00517422+0.0118566j 0.00246279+0.00455408j 0.00429796+0.00121249j -1.58706e-05+0.00857665j -0.00105837-0.00119228j 0.00133613+0.0133422j 0.00111483-0.00094673j 0.00189158-0.00243585j 0.000346641-0.000930208j 0.00229795-0.00047581j -0.000144603-0.00286536j 0.000548657+0.00261614j 0.000934098+0.000378017j -0.000356656+0.000761497j 0.000571595-0.00473358j -0.0026193+0.000752952j 0.000655636+0.000370014j 0.000276876-0.000523282j -0.000372661-0.000361597j 0.00370965-0.00164909j -0.000879689+0.00282499j 0.00199559+0.00115734j -0.00117117+0.00103331j -0.00225231-0.00100601j 0.00269615+0.000219213j -0.0012173-0.00248108j -0.000793694-0.00283989j 0.00255517-0.000295805j 0.000406921-0.000979513j 1.58222e-05-0.00200543j -0.0034086+0.00142215j -0.00196715+0.00309052j -0.00144023+0.000500659j 0.00233023-0.000408684j -0.00215158+0.001482j -0.00319089-0.0017501j -0.00172394-0.000167834j 0.00146004-0.00172227j -0.000425252+0.000336558j 0.000351451+0.00122792j -0.000537904-0.000146477j 0.00503988+0.00504219j 0.0023604+0.00382812j -0.00257436+0.000640318j -0.00247154+0.000257191j -0.00315706+0.00391605j -0.000294384-0.000849581j 0.00139415+0.000196708j -0.000711018+0.000261681j -0.00146686+0.000814834j 0.000535941-0.000311955j 0.000725395-0.00188043j -0.00278272-0.00312653j -0.00322069-0.00121149j 0.000396109+6.43202e-05j -3.11536e-05-0.00217643j 0.00155081-0.00405754j 0.00126059-0.000300226j 0.00257032+0.00216138j 0.00161796-0.000177571j -0.00244103-0.000557783j -0.00137789-0.00316954j -0.00254564+0.00357633j 0.00352397-0.000453577j 0.00130994-0.0019393j 0.00524867+0.00619075j -0.00195085-0.00221628j 0.000575994-0.000755016j -0.00414222-0.0041128j -0.00494502-0.00395815j -0.00242202-0.00114149j -0.000889734+0.00114781j -0.00127192-0.00151124j 0.00357586+0.00438471j 0.00796053+0.0111012j 0.00364907+0.00172726j 0.00122928+0.00193261j -0.00431752+0.00128906j 0.00282909+0.00338531j 0.00083791+0.00246106j -0.00105716-0.00314287j -0.000244907+0.00321054j -0.00267416-0.00362284j 0.00355839+0.00895026j -0.000335083-7.89783e-05j 0.00330859+0.00560766j 0.00185747-0.000846228j -0.00426164-0.00897522j -0.00101355-0.00185424j 0.00215485+0.00749627j -0.00709374-0.00605834j 0.000129135+0.00271809j 0.00631503-0.000990547j 0.00506649+0.013094j 0.00607658+0.00670938j 0.00242011+0.00312318j 0.00459377-0.00925413j -0.00263634-0.00432384j 0.00820043+0.0181808j 0.00698424-0.00118043j 0.00467731+0.0115501j 0.0113126+0.00594926j -0.00906462-0.0265676j 
0.0679912-0.0493312j -0.0181537-0.0175583j 0.115581-0.122942j -0.000547228-0.000925428j 0.00131703+0.0233862j 0.00305407+0.00608169j -0.018705+0.0773765j 0.0695654-0.0942921j 0.0482908-0.0613834j 0.015478+0.0632652j 0.0778919-0.0732098j -0.0658822+0.0637137j -0.02757-0.0413031j -0.0503741+0.0456127j -0.0191021+0.00978413j -0.00569798+0.00450721j 0.0070203-0.00256214j 0.00640664-0.0262598j -0.0187306+0.0278581j -0.00447296+0.00800557j -0.0267315-0.0083502j -0.0119789-0.0223567j 0.00136036-0.000468011j -0.00132008+0.00450535j 0.00973778+0.0144691j 0.00318609-0.00388149j 0.0130978+0.0032265j -0.002855+0.00369115j -0.000809757-0.00361181j 0.00865651-0.00753308j 0.0250586-0.00845726j -0.0153234+0.0137236j -0.00317985+0.00685615j 0.00835421-0.00408877j 7.75409e-05-0.00426104j -0.000758296-0.00465968j -0.00439434+0.00638323j -0.0059862+0.0023596j -0.00442311-0.00221166j 0.000842559-0.000758772j -0.00143958+0.00345036j -0.0242585+0.00763566j -0.00478455+0.000332795j -0.00619444+0.00596249j -0.00430665-0.00253924j -0.0144086+0.00248719j 9.61025e-05-0.0111803j -0.00156888-0.0012901j 0.0196809-0.00735671j -0.00402972+0.00395382j 0.00106692-0.00508934j 0.00908635-0.00792294j -0.00745194+0.00115899j -0.00128863+0.000594992j 0.00750226-0.00102098j 0.00269036-0.00237934j 0.00143789+0.00172223j -0.00107753+0.00164284j 0.00241416-0.00157278j 0.000654645-0.000683753j 0.000154006-0.000153501j 0.00201778-0.000190338j 0.000802573-0.000841125j -0.00192148-0.00130019j 0.00407288-0.000893556j 0.00625303+0.00144236j 0.00148758+0.00123488j 0.00585394-0.003665j 0.00202746+0.000148497j -0.00161681-0.000732206j -0.000403892+0.00069662j 0.0032617+0.000286549j -0.00401087+0.00254124j 0.0069063-0.00618412j -0.00225378+0.00072624j 0.00190215-0.00394612j 0.00196013-0.000878951j -0.00360432-0.000188246j -0.000999142+0.00337272j -0.0075321+0.00254038j 0.00570496-0.00284107j 0.00433051+0.00738797j -0.00664423+0.00355325j 0.000581781+0.000816762j 0.0185645-0.00514284j -0.000233931+0.00235082j -0.000280504+0.0009172j 0.00445963-0.00167141j 0.000720519+0.000835806j -0.00658454+0.00236665j -0.0029844-0.00188626j -0.00112759-0.000424181j -0.00288265+0.00143406j -0.0047511+0.00474321j -0.00197984-0.00381647j 0.00313585+0.00463715j 0.00483471-0.0028633j 0.00135563-0.00042716j 0.000352423+0.000906963j -0.000304867+0.000939242j 0.000991391+0.00223786j -0.00199642+0.00184462j -0.00651144+0.00418252j -0.00337168-0.00636958j -0.00361785+0.000511473j 3.19661e-05-0.00030962j 0.00226456+6.23372e-05j -0.0103375+0.00527431j -0.00266227+0.000650308j -0.00265059+0.00528254j -0.00856079+0.00288602j 0.000779489-0.0018981j -0.0120664+0.00397391j -0.000237065+0.000890213j -0.000500172+0.00140465j -0.00100674-0.000720469j -0.000371453+0.00191327j 0.00132799-0.00117457j -0.00205603-0.000167405j -0.000700118+0.00116762j -0.00203123-0.00187142j 0.00533499+0.000154194j -0.000505715-0.0022174j -0.000770188+0.00058562j 0.000123028-2.32026e-05j -0.00237479-0.00103953j 0.00217822+0.00175245j -0.00219531+0.00214246j -0.00485761+0.000863869j -0.00220759+0.00166076j 0.00107078-0.00179241j 0.000317257+0.00420336j -4.3866e-05-1.48629e-05j 0.0014242-0.00236222j 0.000270297+0.00264123j 0.00475186+0.00219098j 0.00281597-0.000950721j 0.000953788-0.000505368j 0.00209632-0.00291406j -0.00380934+0.000147608j 0.00329111-0.000727997j 0.00226376-6.52478e-05j 0.00126211+0.000289249j 0.000296674-0.00166354j 9.34668e-05+0.00128842j 0.00200455-0.00224437j -0.00199424-0.000515167j 0.000969603+0.00146642j -0.00460907+0.00148183j -0.00167666+0.000482067j -0.00261341-0.000893725j -0.00114843-0.00219282j -0.00485519-0.000319319j 0.000284727+0.000939255j -0.000385627-0.000215995j -0.00138046-0.000358368j -0.000656805-0.000137917j 0.000391083-0.000538004j 0.00186692-0.0015316j 0.00360027-0.00556259j 0.000761343+8.05967e-05j -0.00223983+0.00153142j -0.000574081-0.000513375j 0.00137111-0.000492404j 0.000193094+0.000477682j -0.00377212+0.00130383j -0.000292376-0.000855647j 0.000605124+0.000188889j 0.00485433-0.00239341j -0.00190708+2.31674e-05j 0.00020071+0.00111652j 0.00294488+0.000921358j -0.00773455+0.0062991j 0.0014079+0.000744072j -7.24699e-05-0.000172787j 0.00631709-0.00364109j 0.00430472-0.00374256j 0.000207763-0.000315661j 1.59025e-05-0.00280862j 0.00102672+0.00092338j -0.00177811+0.00230915j -0.00915902+0.00423597j -0.00065877+0.00123873j -0.00178503-0.0012908j -0.00180627-0.00129124j -0.00241828+0.000729627j 0.000290772+0.000107937j 0.000459927-0.000294746j 0.00281282-0.00150463j -0.000464758-0.00525346j -0.00478832+0.00432817j -9.77496e-05+0.000763363j -0.00296947+0.000124324j 0.00163748+0.000168064j 0.00731028-0.00733042j -0.000986998+0.00052613j -0.00460271+0.00605855j 0.00749752-0.00444397j 0.00106958+0.0016467j -0.00283508+0.00357614j -0.012093+0.00559382j -0.00662215+0.00441818j 0.000873557+0.00048917j 0.01034+0.00336625j 0.00609067-0.00631706j -0.0193689+0.00759295j -0.000376372+0.00297712j -0.0122067+0.0089792j -0.00354257+0.00748501j 0.0273005-0.00749647j 
-0.0315334-0.0228026j -0.0124683-0.0178511j 0.0220136+0.0468768j 0.063256+0.0201414j -0.072642-0.00321922j -0.0196201-0.0287357j -0.0489519+0.0370245j -0.0656058-0.127335j -0.158921+0.0526329j -0.0381759+0.0395187j -0.0748886+0.0613825j 0.069769-0.0205163j 0.0106558-0.0401879j 0.0666696+0.029126j 0.0206192+0.00591081j 0.00204543+0.00508965j 0.00443774+0.000604751j 0.0167385-0.0119296j 0.0238685+0.00514813j -0.0103026-0.0047028j -0.0103735+0.0340789j 0.000905731-0.0163456j -0.0107161+0.00147656j -0.0129025-0.00153132j -0.00286913-0.0227834j 0.0263678-0.0287807j -0.00662667-0.00836114j -0.00452361+0.0049837j 0.000734097+0.00532895j 0.00426706+0.0136722j -0.0213721-0.00410478j 0.0102919+0.00459777j -0.000865146+0.00319315j -0.00462046-0.00912876j 0.00414192-0.00850524j -0.00274392-0.00749662j -0.00832839+0.00265438j 0.00226526+0.00839996j -0.00361458-0.0122983j -0.00251717-0.0037963j 0.00194461-0.00834162j 0.0117402+0.0130474j 0.00100047+0.00882174j 0.00287887-0.00165925j -0.000297442-0.000610057j 0.0112148-0.0023846j 0.00815736-0.0053852j -0.00188651-0.0043323j -0.0182687-0.00865174j -0.00934024+0.00239482j -0.00274496-0.000894298j -0.011044-0.00559049j -0.00450275+0.00460783j 0.00575228-0.00253149j -0.00623332-0.00153776j 0.0024878-5.22448e-05j -0.000525599-0.00158776j 0.00114772+0.00336052j 0.00447548-0.000661005j 0.00214084-0.00338081j -0.00197987+0.00161924j -0.00305079-0.000488324j -0.000769819-0.00545985j 0.00159636+0.000843753j 0.00180688-0.00213445j 0.00158588-0.000683771j -0.00234859-0.000287814j -0.00327625-0.0045979j -0.00693346+0.000322324j 0.0004879-0.00418243j -0.00335883+0.00525447j -0.00261529+0.00155078j 0.00613264+0.00235333j -8.07016e-05-0.000253885j -0.00143629-0.00327207j 0.00422309-0.00399652j 0.00368185+0.00153404j 0.00213574-0.000921788j -0.00172818+0.000812881j -0.00290599+0.00477933j 0.0002679-0.00334102j -0.00233748+0.00600322j 0.00585952+0.00162805j -0.00170822+0.0014981j -0.0123201-0.00342827j -6.76113e-05-0.00068019j -0.000344475-0.00199343j 0.00101967+0.00191572j -0.000895787-0.0034739j 0.00242785+0.000692629j 5.29953e-05-0.000335167j 0.00264723+0.0038025j -0.00143663+0.00214941j 0.0027947+0.00241176j -0.00134023-0.00572331j -0.00163921+0.00384958j 0.001846-0.00526847j -0.003818-0.00678526j -0.00170055+0.000695518j -0.000471098+0.00433358j 0.00542649-0.00523981j 0.00392828+0.00208043j 0.00541406+0.000664943j -0.000129509-0.000857389j -0.000316708+0.00131845j 0.00419678+0.00251379j -0.00243073+0.00218435j 0.0109525+0.00538444j -7.95199e-05+0.00163427j -0.00246234+0.00210905j 0.00593372-0.00345533j -0.00178137-0.00447581j -0.00127277+0.00289618j 0.00535059-0.00650445j -0.000460096-2.93988e-05j 0.00123515-0.00226298j -0.00110405+0.00114528j 0.00139948-0.00079889j -0.00247548+0.00429561j -0.00052472+0.00155767j 0.00120158+0.00579654j -0.00247947-0.00346739j -0.000688049-0.00166784j -1.07835e-05+0.000745902j 0.000688678-0.00112344j -0.00426843-0.00331627j 0.00197883+0.000883125j -0.00127556+0.00283673j 0.0045421-0.000846151j -0.00418627-0.00132544j -0.000369848+0.0026619j -0.000990029+0.00416744j 0.00169938+0.00296901j -0.00230338-0.0012496j -0.00133503+0.0045575j 0.000268701+0.0013651j -0.00437783+0.00120215j -0.00441256+0.000834542j 0.00165487+0.00339422j -0.00374967+0.00416697j 0.00128023+0.00199979j -0.000989888+0.00458551j 0.00166801+0.00193183j 0.000776805+0.000794169j 0.00182451+0.00224585j 0.00195026+0.00228701j 0.00172827-0.00745164j -0.00216137+0.00329669j 0.00156443+0.00334339j 0.0133628+0.00179236j -0.00176917-0.0018987j -0.000991793-0.00716909j -0.00023952-0.00321911j 0.000370465-0.00090726j 0.00255573-0.000839088j 0.000861014-0.00159636j 0.00140245-0.0023769j 0.000549336+0.000936279j -0.000839218+0.00218327j -0.00102751-0.00678107j 0.00335468+0.0024687j -0.00311317-0.000846455j 0.00209881-0.00293371j -0.0043482-0.00476679j -0.000818429-0.000314738j -0.0013311-0.0012747j 0.00264044-0.00277477j 1.93547e-05+0.00216814j -0.00775805+0.002058j 0.00130616-0.00275415j 0.00305271+0.000678808j -0.00470041+0.00325427j 0.00695901-0.00263067j -0.000849511-0.00228283j 0.00166181+0.00217147j -0.00725268+0.00567988j -0.00537743+0.000265497j 0.00318539-0.00209794j -0.00220638-0.00175009j -0.000818751-0.000487829j 0.00209437+0.00295918j 0.0118561+0.0074161j -0.00289756+0.0011694j 0.00114549+0.00471619j 0.00341953-0.00185886j 0.000271097+0.00273976j 0.00107184+0.00167261j 0.00270893+0.000840163j -0.000775131+0.00239949j 0.0020154-0.00407911j -0.000368684+0.00429287j -0.00177771-0.00168369j -1.80194e-05+0.0104723j -0.00176016+0.000312453j -9.53561e-06-0.00479954j 0.00286665-0.000824349j -0.00549285-0.00174616j -0.00152921-0.00567458j -0.00338147-0.00418473j -0.00500502+0.00334236j 0.0123112+0.00564199j 0.00832957+0.00245357j 0.000658366-0.00160863j 0.0018393+0.00818373j -0.00277909+0.000982549j 0.0166404-0.00293125j -0.00621939+0.0121582j -0.00143341+0.00443325j -0.00312179+0.00687842j -0.0141477-0.0168215j 
0.0331302-0.0286915j 0.0178482-0.0131261j -0.0244291+0.0324313j -0.0383275+0.0795485j -0.00155027-0.0674504j 0.0287942-0.0250017j -0.0393397-0.0559995j 0.173697-0.0837906j -0.029437-0.141445j -0.0417503-0.0480862j -0.0567421-0.041892j 0.0042695+0.0567602j 0.0432162+0.018886j -0.0469546+0.066238j -0.0149363+0.0228453j -0.00792411+0.00696134j -0.00580323+0.00785594j 0.0153057+0.0147403j -0.013676+0.0185629j 0.00292024-0.00885429j -0.0220618-0.00658039j 0.0182803-0.00331843j -0.000156723-0.00880119j 0.000831718-0.00977541j 0.00539484-0.0020625j 0.0269217+0.0155959j 0.00237523-0.00309086j -0.00206151-0.00718181j -0.00315356+0.00144158j -0.00773578+0.00688294j 0.00914891-0.017452j -0.00549206+0.0125976j -0.00411843-0.00288586j 0.00787528-0.00418323j 0.00790164+0.00469881j 0.00358076-0.00219926j -0.00423402-0.00388079j -0.00939738+0.00554014j 0.0112084-0.00400578j 0.00169463-0.00174827j 0.00499931+0.00546072j -0.0150281+0.01292j -0.00557256-0.00178042j -0.0037412+0.00422444j 0.000470631-0.000725871j 0.00568245+0.00889112j 0.00308601+0.00774256j 0.000947039+0.00260362j 0.0118482-0.0170356j -0.00465328-0.0106605j -0.000828046-0.00339943j 0.00266631-0.00969531j -0.00538859-0.00643306j 0.00288143+0.00775126j 0.00180659-0.00441847j 0.000217708+0.00324299j -0.00276908+0.00376841j -0.00415048+0.00121937j -0.000668782+0.00471865j 0.0042446+0.00189292j -0.00462131-0.00138355j 0.00254516+0.00165269j 0.00615304-0.00195628j 0.0027196+0.00658907j -3.19628e-05-0.00197522j 0.00120554+0.00250987j 0.00200371+0.00228188j 0.00258321-0.00439569j 0.00033152-0.00311285j 0.000646793+0.00451256j -0.00328994-0.00272779j -0.00360777-0.00153842j -0.00572945+0.00607201j 0.00437133-0.00296871j 0.00289828+0.00875389j 0.00223427+0.00587158j 0.00175554+0.00444323j -0.000158149+0.00117188j -0.00192242-0.00377545j -0.00975966-0.000214852j 0.00568383-0.00104892j -0.00182997+0.00117162j -0.00106514+0.00440209j -0.00146333-0.00109596j 0.0055061-0.0135105j 0.00319846-0.00228603j 0.00312016+0.00223404j 0.00307522-0.00222698j 0.00766212-0.00027804j 0.00128933+0.00031315j -0.000538982+0.00104444j -0.0067417+0.00343051j -0.00190899+0.00294115j 0.00280574-0.00110548j 0.00250249-0.00254284j 0.00314505+0.00306341j -0.00103226+0.00364039j 0.0083775-0.0046163j 0.000763916-0.000950869j -0.00660562-0.00322828j -7.60594e-06+0.00163897j 0.000251616+0.00582168j -0.00574376+0.00391979j 0.00397499-0.00111274j -0.00554543+0.00166186j -0.00164969+0.00696501j 0.00192909-0.000487609j -0.00744831+0.00597542j -0.00130073+0.000903069j -0.00435034-0.00346195j 0.00292858+0.00818596j 0.00158272+0.000984102j 0.00262783+0.00474846j 0.00544881+0.00309378j -0.000242866-0.000468037j -0.0041293+0.000142931j -0.00301179-0.00174269j 0.00106531-0.000345981j -0.00246221-0.00211318j -0.00201917-0.000151552j -0.00526372-0.00276235j 0.00370742-0.00229231j 0.00155952-0.0011903j -0.000457506-0.00109863j 0.000490544+0.0020448j -1.33532e-05+0.000346846j -0.000843177+0.00122071j 0.00237732+0.00228163j -0.00429137+0.00228331j -0.0039311+0.00290234j -0.000408879+0.0036297j -5.75874e-05-0.000233215j -0.00127972+0.000878784j -0.00138858-0.00407056j 0.0017976-0.00135468j -0.00245801-0.00499808j 0.00187782-0.00630476j 0.00176267+0.000220053j 0.00638239+0.00139377j -0.00477046+0.00160189j 0.00437785-0.00595473j 0.00111195+0.00188161j -0.00222999+0.00150437j 0.00358831+0.00289029j -0.00437059+0.00348211j 0.0013971-0.00211874j -0.00142864-0.00155274j 0.000534588-0.00206573j -0.00338926-0.00495748j 0.0019727+0.0025608j 0.00490629+0.00158411j 0.00528589-0.00197535j 0.00313036+0.00153581j -0.000426626-0.000175319j -0.00231291+0.00153368j -0.0031731-0.0024178j -0.000128343+0.00168962j 0.00119159-0.00046981j -0.00365267-0.00121342j 7.03184e-05-0.00194341j 0.00244795-0.00128375j -0.00512341+0.000147544j -0.0040064-0.00237816j -0.00540289-0.00272163j -0.00011134-0.00103928j 0.00615157-0.00380478j -0.00301886-0.000430798j 0.00338473+0.000672338j -0.00138806-0.00457457j 0.00421767-0.000723409j 0.000545554-0.0015279j -0.00241978+0.00670512j 0.00059895-0.000134327j -0.00445339-0.0024978j 0.000555336-0.000628798j -0.00371835+0.00384312j 0.00365025+0.00317435j -6.88912e-06-0.00164149j 0.00190377-0.000221945j -0.00197801-9.0911e-05j -0.00169283+0.000203476j -0.000158175+0.00520009j -0.000228042-0.00246734j 0.0046008+0.00438053j 0.00195334+0.00245013j -0.00393129+0.000644905j 0.00317792+0.00331916j -0.00120299-0.000669779j 0.00568721+0.00468026j 0.00977961+0.00255174j -0.000320423+0.00837671j -0.00285644-0.00268374j -0.00442528+0.00503088j 0.000671431-8.52342e-06j 0.0074493-0.00476443j 6.43191e-06-0.0046923j 0.00566381+0.00722436j 0.00620043+0.00425842j -0.00302497+0.00193557j 0.000580381-0.00435148j 0.00146032+0.011612j 0.00982864-0.00911468j -0.00133428+0.00206464j 0.000381779+0.00619253j 0.00665547+0.004597j 0.000528788+0.0127045j -0.0024592-0.00179455j -0.00171147-0.000222643j -0.0107809+0.00448519j 0.00856366-0.0147434j 
3.57244e-05-0.0115143j -0.00296557+0.00778221j 0.0704064+0.112167j 0.0853895+0.137996j 0.0126755-0.0476171j -0.0567999-0.0533466j 0.0356278-0.0145323j -0.118555-0.061325j 0.0807114-0.0357593j 0.0264567-0.0190905j 0.0338865-0.0135211j 0.00507495+0.029247j -0.018825+0.0287092j 0.00934271+0.0101283j 0.0103796+0.00578863j 0.0181225+0.017924j -0.00364025+0.00236471j -0.0131141+0.00151211j -0.00673553+0.0112465j -0.0091134-0.00915806j -0.00556877+0.00726557j -0.00759546+0.0128103j -0.00303083-0.00324531j 0.00496584-0.0154358j 0.0172197+0.000799393j -0.0263851+0.00470659j 0.0168518-0.00182002j -0.00133108+0.0111049j 0.0019018-0.00552069j 0.00201244+0.00224511j 0.00544907-0.00918376j 0.00449433+0.000268742j 0.00310445+0.000618696j -0.00441244-0.0118583j -0.00377972+0.00297543j -0.00328621+0.00055496j -0.00278933-0.00314371j 0.00630518+0.00119473j 0.00239153+0.000360582j 0.00511629-0.00595267j 0.00267193-0.0106194j 0.0054522+0.00306912j -0.00111769+0.00055531j 0.00629698+0.00438871j -0.00242734+0.00253723j -0.0108591+0.00191498j 0.000948817+0.00571995j 0.00297395-0.00187813j 0.00643062-0.0112369j 0.00871123-0.0013243j 0.000368036+0.00261587j 0.00570372+0.00334618j 0.000777562+0.00279825j -0.00478249+3.99003e-05j 0.0040447-0.00306565j 0.000588769-0.00432491j -0.000432367-0.000520901j -0.00142998-0.00195568j -0.000754759-0.0061264j -0.00208965-0.0014149j -0.000102639+0.00360254j -0.00137892-0.00165559j -0.00335529-0.00381443j 0.00404166-0.00160154j -0.00757928+0.000838844j -0.00291856-0.00200651j 0.00029808+7.06297e-06j 0.00333266+0.00346563j 0.00423778-0.00165525j 0.000572836-0.000214923j 0.00463547-0.00150333j -0.00147244-0.00199521j -0.00450902+0.00459903j -0.00755093-0.00574861j 0.00465198-0.00254652j -0.00636032-0.00422412j -0.00177736-0.00104609j 0.000114214-0.00405518j -0.000148109-0.000623591j 0.00650372+0.00595867j -0.00525696-0.00643427j -0.00295417-0.0015505j -0.00470773+0.00239774j 0.00114315-0.00116068j 0.00334202-0.004278j 0.000284139-0.00314996j 0.00445902-0.00212366j -0.00267219+0.00369755j 0.00197255-0.00591626j -0.000533434-0.00415884j 0.00187093-0.000777479j 0.00121001+0.00395189j -0.000692062-0.00156203j -0.00214545-0.00517392j -0.00421547-0.00140908j 0.000100519+0.00166448j -0.00163849+0.00575632j -0.00152722-0.00215736j -0.00117344-0.00218709j 0.00170399-0.00028797j 0.000813633+0.00223769j -0.000967208-0.00265288j 0.00113589+0.00444499j 0.0038353-0.00108596j 0.000721744+0.00152093j -0.00274145+0.00120238j 0.00206336-0.00394968j -0.00628043+0.00636189j -7.80502e-05+0.00122899j 0.00224349-0.00165519j -0.00595468-0.00356017j -0.000821117+0.000337777j 0.00493653-0.000171899j -0.0024154+0.000887451j -0.000534389-0.00130022j -0.00332755+0.00407977j 0.000464744+0.00218919j -6.33876e-05-7.75206e-05j 0.00298674+0.00332259j 0.000374868-0.000174273j -0.00139558+0.000493012j 0.00275844+4.36724e-05j -0.000314159+0.000123364j 0.00106718+9.84865e-05j 0.000926603-0.000787527j -0.000624625+0.00103726j -0.000933258+0.00245543j 0.00155799-0.00285139j -0.00039208+0.0039258j 0.00379936-0.000607393j -0.00201649+0.00244941j 0.00325608-0.00669967j 0.00311999+0.000645692j 0.00214985+0.00305115j -0.0036323+0.000969167j -0.00200923-0.0027834j 0.00194485-0.00224546j 0.00164343-0.00153253j -0.00015444+0.00209642j 0.00480794+0.0017886j 1.56727e-05+0.00212555j -0.000159465-0.00213499j 0.000761204-0.000290891j -0.00304178-0.0013282j -0.000207357-0.000388422j 0.00181872+0.00393021j -0.0021182+0.00209408j 0.00195017-0.00106927j 0.00388457+0.00236037j -0.00549348-0.000868386j -0.00346758+0.00143035j -0.00254058-0.0020521j 0.00460693-0.00172041j 0.00336374-0.000219996j -0.000694431+0.00329851j -0.000483381-0.000699932j -0.000953888+0.00205476j -2.88706e-05+0.000487279j 0.00105136+0.00218473j -0.00238616+0.00179467j 0.00543748-0.00105826j 0.00560166+0.000725714j 0.00360798+0.00176544j 0.00498935-8.67001e-05j -0.0007151-0.00356325j -0.000857617-0.00419163j -0.000817831+0.00320784j -0.000177877-0.00126632j 0.00452835-0.000286305j -0.00317072+0.00146627j -0.000775714+0.00468605j 0.00453492-0.0017931j -0.000454616+0.00318014j 0.00263968-0.000746613j 0.000379876+0.000510646j 0.00363612-0.00131847j -0.0018679-0.000299146j 0.000789376-0.000148313j -0.00504556-0.00118713j -0.000544322+0.00139085j 0.000429113+0.00137719j -0.00385686+0.00364832j 0.00245568-0.000808818j -0.0014117+0.00400512j 0.00110851+0.00306751j 0.000115739-0.000229198j -0.00190371-0.000972627j -0.000987408-0.00441153j 0.000695468-0.00347597j -0.00474341+0.00456096j 0.00127324+0.00069741j 0.000906314-0.00154072j 0.00487031+7.36922e-05j -0.000494473-0.00138879j -0.00898286+0.000353795j -0.000703181-0.000873944j 0.00715608-0.00062369j -0.00634319-0.00511618j -0.000779161-0.000985722j 0.000844406+0.00287764j -0.0029091-0.00291082j 0.000907998-0.0072275j -0.00469944-0.00254586j 0.000697702-0.00118273j -0.00333285-7.72703e-05j -0.0058151+0.00712619j 0.00905964+0.000564113j 0.00954182+0.000300738j 0.00135843+0.00455876j 6.65724e-05-0.00644079j 
