0.00708191+0.000312192j 0.000829186-0.00662042j -0.00170923-0.00297137j -0.00363409+0.00126316j 0.00245362+0.00218394j 0.00371897-0.0031254j -0.00250138-0.00344317j -0.000898437-0.00277025j -0.00178711+0.00103923j 0.00262871-0.000572837j 0.000298984-0.00217732j -0.000878299+3.14622e-05j -0.00282187-0.00149749j -0.00224349+0.000354165j -0.00023107-0.00418069j -0.00326054+0.00255076j 0.000542606+0.00208839j 0.000751803-0.00313564j 0.0012383+0.00470734j 0.00481394+0.000614194j -0.00461406+0.00128569j 0.00400078+0.00189294j 0.00135522-0.000623918j 0.0017939+0.00407564j -0.000486372-0.00302407j -0.00152021-0.00139188j 0.00041194+0.00160935j 0.000530258-0.000797995j 0.000444638-0.00365596j -0.00328833+0.00202362j 0.00123361+0.00104544j 0.00053003+0.000996357j -0.00141991+0.00308889j -0.000203637-0.00271818j -0.000948892+0.000742967j 0.00156049-0.000131006j 0.0071823+0.00573567j -0.0038662-0.000783268j 0.000619528+0.00022385j 0.00201086+0.00053265j -0.000632726-0.00391607j 0.00366056-0.00148134j 0.00515373+0.00100552j 0.00117865+0.00246757j -0.000642159-0.00304523j -0.00318287-0.000807389j 0.00345764+0.0003621j -9.57421e-05+0.00125202j 0.000186162-0.00228789j -0.00238163+0.00171316j -0.00364183+0.0005904j -0.00359934+0.000374942j -0.00288353+0.00133739j 0.00185796+0.00273796j 0.00371506+0.00440597j 0.00188526-0.00297524j -0.00040663-0.00152531j -0.00357278+0.00163489j 0.000585535-0.00185483j -0.00476749-0.000243099j 0.000122688-0.000984338j 0.0015271+0.00281997j -0.000600606+0.00151841j -0.000747737+0.000557184j -0.000970618-0.000978934j 0.000123236-0.00239941j -0.00317641+0.000195442j -0.0033558+0.00336126j 0.00347832-0.00219759j 0.00515965-0.00121363j 0.0013252-0.000813354j -0.000613092+0.000832743j -0.00284178-0.000556988j -0.000494203+0.000699802j 0.00289569-0.00163055j -0.000964124-0.000930334j -0.00266732-0.00427824j -0.00439099+0.0023259j 0.00111986-0.00685673j -0.000298777+0.00364607j -0.00123286+0.000838363j -0.00010965-0.00126944j 0.000196966-0.000686306j -0.000768891+0.00198079j -0.000131665-0.000116873j -0.00347367-0.00231294j 0.00131486+0.00101644j 0.0001459-0.000594606j 0.0024377+0.0035421j -0.000761275+0.00437096j 0.00083202-0.000603602j -0.00436127+0.00440122j 0.00194491+0.00186353j 0.000901173-0.00501481j -0.00134639-0.002566j -0.00367425+0.00387014j -0.00285295+0.00550935j 0.000859406-0.000829874j 0.000893278+0.00302179j -0.000589949-0.000888116j -0.00170128+0.00135006j 0.000428111-0.00346631j -0.000378681+0.00134962j 0.00567934+0.00267418j -0.00160297+0.000949043j 0.00342563-0.00108016j -0.00172223-0.00156994j -0.00522798-0.000206534j 0.0034751+0.00476785j 0.00448051+0.00253774j -0.00142108+0.00238942j -0.000454194+0.00287407j 0.00597256-0.000648316j 0.00187809-0.00655186j 0.0036722+7.73777e-05j -0.00862837-0.00487177j 0.00541332-0.000620088j -0.00973276+0.000970664j -0.000613939+0.00838611j -0.00120851-0.000993364j 0.00309452+0.00025094j -0.000117679+0.000230223j 0.00194988+0.00835129j -0.00759323-0.000102654j 0.00540135-0.00254245j -0.00496675+0.000744168j -0.000172777-0.00351017j -0.00178227-0.00285621j 0.00710893+0.000469001j 0.000701865+0.00455699j 6.01093e-05+0.00645476j -0.0067914-0.0036644j -0.00597669+0.00365317j 0.00168234+0.00338701j 2.07504e-05+0.0198747j -0.0202142-0.00146519j 
-0.00191383-0.00431413j -0.00531703+0.00194188j -0.00134951+0.00283871j 0.00399201+0.00180975j 0.00048253-0.000569759j -0.00166884-0.00152997j -0.00368115+0.00209976j -0.000290922-0.00184968j -6.70651e-06-0.00126477j 0.00132858+0.00102508j -0.00121488+0.000215189j 0.00285432-0.000191679j 0.000707128+0.00234149j 0.00147556+0.00465334j -0.00693876+0.00124664j 0.00397133+0.00106087j 0.00134389+0.00081304j -0.00376786+0.000714276j 0.00362103-0.00551003j 0.00076955-0.00356431j 0.000458937+0.00486486j 0.00080871-0.00329589j -0.00187316-0.0029984j 0.00326323-0.00337274j -0.00312887+0.00202938j -0.000480058+0.00259208j 0.000587564+0.000591951j -0.00165818-0.000303054j -0.00266987+0.00013534j 0.00298987+0.00135266j 0.00212159-0.00115372j 9.94059e-05-0.00155831j 0.00140808+0.000693047j -0.0017359+0.00220444j -0.00114863+0.00175438j 0.00100112-8.57761e-05j 0.00548078-0.00638275j -0.000430132+0.0027016j 0.00151226+0.000724094j -0.00243133-0.00258942j -0.00446623+0.000594665j -0.00150199-0.00287142j 7.93806e-06-0.00554581j 0.00568406-0.00126941j -0.00247794-0.000139081j -0.00086567+0.00386606j 0.000576212-0.00180919j 0.000749368-0.00138373j -0.0021998+1.33908e-05j 0.000550371+0.00141533j 0.00155394+0.00544408j -0.000164854+0.00377312j -0.000276219+0.00157015j 0.00130487-0.00440576j 0.00417194-0.00401697j -0.00379756-0.0026711j -0.00243901+0.0028266j 0.00296944+0.00147031j 0.000364641-0.00112622j -0.00120135+0.00412908j -0.00063737+0.00232585j 0.00131624-0.00221743j 0.00234401-0.00137505j -0.000702028-0.000308415j -0.000464067-0.000506856j -0.00312966+0.00136809j 0.00195321+0.00461746j 0.00346476+0.00266012j -0.00237918-0.000142785j -7.02198e-05-0.00495884j -0.00053487-0.00296297j 0.00142294+0.0014071j -0.000675996+0.00393564j -0.000920224+0.000941146j -0.000601026-0.00111712j -0.00094082+0.00165897j -0.00440434+0.00167956j 0.0031917+0.00444103j -0.00418069-0.00290261j 0.00480547+0.000879823j -0.000729813+0.00288035j -0.00199455+0.00337157j -0.000225337-0.0012251j 0.000636747-0.000882756j -0.00148467+0.00290471j -0.00174635+0.00484564j 0.00170771+0.00049093j -0.00158945+0.00177994j 0.00572879-0.00559157j 0.00683233-0.000668502j -0.0027331+0.00137244j 0.00180876+0.00149245j 0.000480792-0.00322985j -0.00546895+0.000108106j -0.00186549-0.0019068j 0.00091126+0.00305632j 0.00498741+0.00313293j 0.00132463+0.00182309j 0.00361147-0.000864174j 0.000405245-0.000498748j 0.00101032+0.00517694j -0.00344736+0.00128352j 0.00120801-0.00365j 0.00133901-0.00434866j -0.00303498+0.00457809j -0.00130719-0.00643517j -0.00250786+0.00229311j -0.00157354+0.0060591j 0.00617568-0.0052972j 0.00166265-0.00467371j 0.000590532+0.00224351j 0.00659426-0.000837055j -0.00115781-0.00198545j -0.0085795-0.00218231j 0.0023459-0.00499562j -0.00480272+0.00232467j -0.00100033-0.00659498j 0.00174799+0.00624972j 0.00879037-0.00123966j -0.00223646+0.00245045j -0.00289958-0.00396219j 0.00172694+0.000519385j 0.0049365+0.00132358j -0.00100964+0.00575079j -9.60625e-05-0.00481869j 0.000250956+0.00403399j -0.000378888-0.000421676j -0.00147282-0.00425529j 0.00564981-0.00475723j 0.00183905+0.00253512j 0.0106898-0.000716916j -0.00209476+0.0104208j 0.00592039+0.00398523j 0.000286183-0.00488929j 0.0164275+0.00388361j -0.00316701+0.0177206j 
0.00187535-0.00186302j -0.00116709-0.000101582j -0.00179115+0.00489333j 0.00459827+0.00177545j -0.00448112+0.00342465j 0.000120551+0.00227974j -0.00321511+0.00376848j -0.00156285-0.00145474j 0.0022727+0.000462572j -0.000325648+0.0058076j -0.00230791+0.00216852j 0.00236766+0.00236596j 0.00128188+0.00484947j -0.000525256-0.000860081j 0.00335371-0.00472437j -0.000702104-0.0004245j 0.000927401+0.00172502j 0.00179734-0.00396423j 0.00279813-9.90611e-05j 0.00450561-0.00244335j -0.00028338-0.000535517j -0.00158918+0.00287748j -0.00160033-0.00267326j 0.00154769+0.000558639j 0.00128186+0.00137867j 0.000713075-0.0025196j -0.00225221+0.00117655j 0.00279219-0.000296083j -0.000796136-0.00305468j -0.00315325+0.00177542j -0.00120059+0.00264662j -0.0044538+0.00495991j -0.00412326+0.00218457j -0.00412155+0.00162527j -0.00360739-0.000774507j 0.0012268-0.000590577j 0.000473613+0.00505855j 0.00123483-0.00484664j 0.00159054+0.0034501j 0.000418146-0.000972102j -3.61026e-06-0.00512549j -0.00111329+6.76415e-05j -0.00142645+0.000370533j 0.00136802+0.00368586j -0.000383067-0.00253591j -5.81906e-06-0.00348216j -0.0019443+0.00253567j 0.00110398-0.0016846j -0.00208296-0.00291893j 0.00131758-0.00213963j -0.000606045+0.00143704j -0.000923482+0.00137375j -0.00151124+1.06954e-05j -0.00362291+0.00126323j 0.000862618+0.00290639j -0.00207973-0.00157619j -0.000712834+0.00040114j 0.00199315+0.00215625j -0.0018846-0.00250304j 0.000810112-0.00144958j -0.000106785+0.000214613j 0.00112542+0.00193533j 0.00331602-0.00170837j 0.00250455+0.000104432j -0.000147192-0.00238276j -0.00267175-0.00108269j -0.00423806+0.00377472j -0.0018264-0.000186443j -0.000812884-0.00230977j 0.00326753+0.00154011j 0.00196348-0.000800023j 0.00419168+0.00128241j 0.00184633-0.00116378j 0.00117251-0.000423466j -0.000549876+0.00159162j -0.000137999-0.000811031j 0.00477614-0.00339576j -0.00457535+0.00614437j -0.00229909-0.001644j 0.00333329+0.00106188j -0.000799851+0.00105765j 0.000118129-0.000558212j -0.00327403-0.00200752j -0.000726558-0.00109775j -0.00141299+0.00129177j -0.00257706-0.00133318j 0.00305668+0.00124164j -0.00184861+0.00232807j -0.00453322+0.00649149j -0.000635663+0.00656053j 8.31666e-05+0.00039293j -0.00366733+0.000705469j 0.00273389+0.00240388j -0.00391516-0.00286347j -0.00567972-0.00299603j 0.00370743-0.00036327j 0.00388747+0.00435222j 0.00135255-0.000336144j 0.00130115-0.00151508j -0.000445869-0.00214686j -0.0020969+2.34046e-05j 0.00263138-0.000863908j 0.00390953+0.00365931j -0.000612974+0.000432849j -0.000508968+0.000287385j 0.00289322-0.00732184j -0.00549552+0.00337056j 0.00342365-0.00288924j 0.0054916-0.00161037j -0.0019757+0.00372318j -0.00401059+0.00061788j 0.00619264+0.00213845j 0.00200064-0.000749303j -5.76398e-05-0.00566049j -0.0043877+0.00583167j 0.00221978+0.000906892j -0.00392299-0.00377223j -0.00184613-0.000349693j 0.00222113+0.00443894j -0.000425089-0.0031956j -0.00447721-0.00412495j -0.00879056+0.00388827j -0.00258721-1.90417e-05j 0.000958112-0.00499536j -0.00222548+0.00338901j 0.000945019-0.001335j -0.00539992+0.00861171j 0.00640408-0.00671112j -0.000807822+0.00909828j 0.00204905-0.00102553j -0.00771259+0.00517717j -0.00618998-0.00696343j 0.0128521+0.00623757j 0.0105389-0.011151j 0.00211991+0.000503699j 0.00104194-0.00395017j 
0.00289106-0.00125602j -0.00101458-0.00314967j 0.00233217-0.00154013j -0.00238907-0.00205253j 0.00573069-0.00070543j -0.00108861-0.00330858j 0.00116228+0.000409084j -0.00172949-0.00158041j -0.0016048-0.00169687j 0.00330884-0.00127504j -0.000892364+0.00128645j 0.00226171+0.00136038j 0.000219983+0.000514234j 0.000392953+0.00138894j -0.00333852-0.00324306j -0.000432923+0.000177424j 0.00221993+1.602e-05j 0.0014338-0.00170545j 0.00303674+0.00118809j 0.000436791-0.00231545j -0.00301329+0.000316696j -0.00185644+0.00251878j -0.00147089-0.00139614j -0.000983486+0.000321951j 0.000758364-0.0015706j -0.00127133-0.00143304j 0.00302372+0.000306546j -0.0025476-0.00245418j -0.00106801+0.00249541j 0.00156687+0.00333304j 0.00176805+0.00126191j 0.00529163-0.000523732j 0.00375799+0.00153406j 0.00749195+0.00225126j 0.00221188+0.00185776j -0.0021587-0.0011992j 0.00320316-0.00201963j -0.000565529-0.000635571j 0.00392813-0.00358193j -0.0043063+0.00192991j -0.0033716+0.0016165j -0.00189027+0.00228753j 0.000216929+0.00447612j 0.00448649-0.000807624j 0.00124521-0.00202243j -0.000451295-0.00314657j -0.000427802-0.000347741j 0.000438833-0.0026694j -0.00189061+0.00268709j -0.000346877-0.000987389j 0.00158637+0.00111645j 0.00396325-0.00522045j -0.000182357-0.00310892j -0.00269158+0.00436624j 0.000112966+0.00160017j -0.00128024+0.00239934j -0.00177701-0.000769986j 0.00313449-0.000651405j -0.00233788+0.0031251j 0.00011595-0.00289606j -2.97226e-05+0.00432091j -0.00214793+0.00140058j -0.00160458-0.00419303j 0.00227664-0.00605222j -0.00170357+0.00112431j -0.000527266+0.000841536j 0.00287389+0.00291161j 0.00128772-3.28766e-05j -0.00282326-0.000351922j -0.000762976-0.000488657j 0.00224149-0.00481959j 0.000504192-0.00488896j 0.000427464-0.00368741j -0.00013937-0.00148288j -0.000221486+0.000137128j 0.00318424+0.00445048j 0.00285762-0.00443176j 0.00857312+0.000100419j 0.00274791+0.00389539j -0.000470393-0.0021261j -0.00189973-0.00238974j -0.00233412-0.00531475j -0.00486606+0.00133957j -0.00125611+0.00378906j -0.000550673+0.00226597j 0.00316175+0.000530162j -0.00337282+0.000883614j 0.00215055-0.00217814j -0.00271037+0.00418901j 0.0052543-0.0040509j -0.0039011+0.00170049j 0.00376961-0.00557103j 0.000635398+0.00110303j -0.000475747+0.00224792j -0.00104017+0.00699883j 0.00434954-0.00646644j 0.00364856-0.00165805j 0.00372709+0.000846727j 0.000499042-0.00219461j -0.000808994+0.00122749j 0.00386176-0.00319922j 0.00151926+8.58969e-05j 0.00215314-0.00951244j -0.000242028+0.00049317j 0.0028955-0.00283566j -0.0023391-0.000222959j 0.00472563+0.00769568j -0.00483209-0.00739624j -0.00298389-0.00574286j -0.00192249+0.000783369j 0.00282252-0.000766958j 0.00313904-0.00231888j -0.00260953+0.000260126j -0.00541235+0.00271714j 0.00549064+0.00112166j 0.00139703-0.00471862j -0.00384891+0.00536189j 0.00231252-0.00133171j 0.00224957-0.00285049j 0.000606535-0.000827566j -0.00209407+0.00914573j 0.00266997+0.00680957j -0.00268734+0.00172045j -0.00758383-0.000636235j -0.000714891+0.0109813j 0.00540146-0.000777189j 0.00936933-0.0011152j -0.00502186-0.00645677j 0.00590095+0.00394163j 0.00445001-0.00513284j -0.0030947-0.00298192j 0.00541489-0.00206357j 0.00745435-0.0133087j -0.0114317-0.0100419j 0.00239374+0.00269115j -0.00443895+0.000143608j 
0.00204883-0.000234207j 0.0019834-0.00495342j -0.000704555-0.00187234j -0.00209042+0.00303109j -0.000350388-0.00380153j -0.00432529-0.00179424j -0.00201075+0.0027038j -0.00272348-0.00371664j -0.00143081+0.00589228j -0.000523456-0.00133856j -0.00249401-0.00202894j 0.0017799-0.00300294j -0.00354018+0.00304897j 0.00310307-0.00306569j 0.00304108+0.0056781j -0.00325398-0.00427934j 0.00138614-0.000908467j 0.0062254-0.0034754j -0.00118644+0.00116478j 0.0031477+0.00275055j -0.00212774+0.00259624j -0.0010936-0.00343972j 0.00141732-9.3909e-05j -0.00210701+0.00414372j 0.000949411+0.00368448j -0.00180303+0.000371576j -0.000700175-0.00375002j 0.00240082+0.0038461j 0.00255629+7.49965e-05j 0.00048722-0.0036059j -0.00262569-0.0016468j -0.00605818-0.00447783j 0.000789245-0.00364213j 0.0018678-0.00328653j 0.00136207-0.00299628j 0.00412371-0.000162428j -0.0014649-0.00446067j 0.00260637-8.16412e-05j -0.00223161-0.000936783j 0.00123971+0.00435555j 0.00374489+0.000317967j -0.00151845-0.000879264j -7.87081e-05-0.000379449j -0.0024889-0.00221686j -0.000883015-0.00158571j 0.00469716-0.00209848j 0.00179626-0.00376431j 0.000359493+0.000251469j 0.00175112-0.00328419j 0.00246296+0.00189361j -0.000628179-0.00220519j -0.000155191+0.000571057j -0.000617921+0.00139623j -0.00290303-0.000791034j -0.00265768+0.00158353j 0.00029722-4.22117e-05j -0.000497301-0.00208587j -0.00192456+0.00281516j -0.000669028-0.00311956j 0.000996552+0.00259873j -0.00266843-0.00301493j -0.00155113+0.00266061j -0.000138494+0.00102075j -0.000185636+0.00351609j -0.000258635+0.000847108j 6.78848e-05-0.00282917j -0.00186655-0.00364055j 0.0011956-0.00400035j 0.0038076-0.00418209j 0.000124022+0.000855665j 0.000490884-0.000210597j 0.00353133+0.0019224j 0.00127894+0.00309721j 0.00024279+0.000260866j -0.00494754-0.000619301j 0.00112266-0.000612972j 0.00442791+0.00537088j -0.00188945-0.00605952j 0.00509451+0.00173388j -0.0036968-5.64399e-05j 0.00263067+0.000280614j -0.000198804-0.00129863j -0.0032076-0.00126834j -0.00120775-0.00123811j 4.79786e-05-0.00207387j 0.0025975-0.00158007j -0.00281482+0.00228267j -0.00193016-0.00513144j -0.00654134-0.00156891j -0.00776546-0.00476447j -0.00393158+0.000458104j -0.00254931-0.0043211j -0.0062992+0.00535091j 0.00114767+0.00168428j 0.00109211-0.00314007j -0.000852871+0.00210243j -0.000546516+0.000293601j -0.000650912+0.00250061j -0.000775085-0.00281466j 0.00055008-0.00405968j 0.0025689-0.0024872j 0.00134315+0.0053175j 0.00372127-0.00251271j 0.0037687+0.00186011j 0.00139164-0.000339724j 0.00623203+0.00210248j -0.00392962-0.00102659j -0.0017444+0.0059191j 0.00443658-0.00160322j 0.000565885+0.00283558j 0.00439903-0.00466294j 0.00431209-0.00328371j 0.00153398+0.00841456j -0.000320177-0.000876883j -0.00430728-0.00464671j 0.00124983+0.000827839j -0.00561434-0.00362904j 0.000420372+0.000231318j -0.000418369+0.00129804j 0.00383116+0.00186071j 0.000416134+0.00218571j 0.000878091-0.0036673j -0.00814083-0.000208644j -0.00513159+0.00349346j 0.00204989-0.00206343j 0.000568744-0.00611871j -0.0053814+0.000795983j 0.00713937+0.00250035j 0.00168062-0.00531163j 0.00856404+0.00170706j -0.00845574-0.0103627j 0.00784007-0.0066775j -0.00412811+0.00191069j 0.00309622+0.00483155j -0.00114951-0.000442404j -0.0045159+0.00708975j 
-0.00276842-0.00463655j -0.00290877+0.00317096j -0.00170682+0.000999442j -0.000275227+0.00280108j -0.003086-0.00316098j -0.00203612+0.00197862j -0.00102985+0.000723558j -0.00132908+0.00239464j -0.00170169+0.000299898j -0.00316496-0.000267831j 0.00296905+0.00166762j 0.00429419-0.00211293j -0.000295411+0.00166409j 0.00378898+0.000416146j -0.0041581-0.000479334j 0.00305168-0.000107689j 0.00159651-0.00205849j -0.00226599-0.00130379j 0.00345126-0.00535059j -0.00166208-0.00272592j 0.000386838+0.00181121j 0.00566931+0.00339324j -0.000912429+0.000911181j 0.00269443-0.000842872j -0.00275223+0.00010721j -0.00236762-0.000140144j 0.00076184-0.00351185j -0.00118216+0.00309017j 0.000337164+0.000845996j 0.00248068-0.00218715j -0.00350707+0.000296671j -0.00139726-0.0026017j 0.00237108-0.00359991j -0.00185984-0.00786927j 0.000770703-0.0036655j 0.0013071+0.00123306j 0.000154067-0.00021595j -0.00151964-0.00229939j -0.00396359-0.00275579j 0.00425948-0.000785564j -0.000949134+0.00264799j 0.00059806+0.00159969j 0.00299677-0.00122286j -0.00184103-0.00263896j -0.00297165-0.00258924j -0.00405334-0.00212785j -0.000177024+0.00141723j -0.00296727-0.00164166j 0.00407151+0.000458477j -0.000215612-0.00348339j -0.00342979+2.64058e-05j -0.00511454-0.00309954j -0.00306117-0.000315605j 0.00430434+0.00360397j 0.00216854+0.000104386j 0.00361807-0.00116062j -0.00100198+0.00168366j -0.000517145-0.00257467j 0.00150852+0.00345229j -0.00255837-0.00131536j 0.00198932-0.00115331j 0.00460854+0.00207953j -0.00139898+0.000731668j -0.00428151-0.00464667j -0.00134642+0.0021551j -0.00349141-0.00362391j 0.000643251-0.00201148j 0.00380916+0.000530412j -0.00330141-1.21217e-05j 0.000876397+0.00201839j 0.0001242-0.000885104j -0.00498986-0.0040893j -0.0104226-0.00100645j 0.000119767+0.000339999j -0.00323235-0.000222326j 0.00357728-0.00694807j -0.00238445-0.00310478j -0.0027894-0.00731873j -0.000445941-0.00129473j 0.000729413+0.00168815j -0.00324115+0.000424872j -0.0039473-0.00174269j -0.000712648+0.00570896j 0.00231115-0.00111217j 0.00212975-0.00230733j -0.00243363-0.00528157j 0.00508437+0.00445613j 0.000430083-0.00246345j 0.0062019+0.00906244j -0.00730513+4.70898e-05j 0.00445215-0.00124963j -0.00601038-0.00534058j 0.00320799+0.000311739j -0.00399036+0.0031249j 0.00364161-0.000846353j -0.00212931-0.00478025j 0.00374274-0.00743771j -0.00297857+0.00118195j -0.00289389-0.000543528j 0.00107202-0.00131011j -0.00547873-0.00258066j -0.00262854-0.000773981j -0.00090231+0.00207091j 6.23378e-05+0.000967302j -0.000622381-0.00495468j -0.00362551+0.00296037j 0.00502674-0.00337246j -0.0043276+0.000604465j 0.00221396+0.00147576j 0.00111218+0.00363095j -0.000850287-0.00267283j 0.00167064+0.000755466j -0.00723322+0.00350233j 0.0054237+0.00190793j -0.000412529-0.000755662j 0.0028294+0.00083548j 0.00340988+0.00195796j -0.000424795-0.00384339j 0.000771174+0.00297393j -0.00324502-0.000913044j 0.00407041+0.00078955j 0.00316334+0.00437152j 0.0008289-0.00212659j -0.00100216+0.00155115j 0.0105051+0.00616816j 0.00529105-0.00724624j -0.00984932-0.00388738j -7.56621e-05+0.00519862j 0.00208014+0.00185487j -0.00413212-0.00353758j -0.00385638+0.00785846j -0.00959353-0.0102273j -0.00460329-0.00636325j -0.00168746+0.00414842j 0.00643891-0.00366159j -0.000866784+0.00237744j 
0.00227387-0.00450048j -0.00107204-0.00283079j -0.000502374+0.00141352j 0.00283194+0.00256845j -0.00250567-0.00146676j -0.00287706-0.000509993j -0.00036592+0.00179061j 0.000565577-0.00296988j -0.000703191-0.00113752j 0.000177445-0.0016192j -0.00386132+0.00219204j -0.00318373+0.000701594j 0.00495514-0.000950879j -0.0032977+0.000968312j 0.000613063-0.00156395j 0.000176692+0.00302737j 0.00162841-0.000366005j -0.00361406-0.00352034j -0.00161101-0.000951188j 0.000601108-0.00153611j -0.00166501+0.00476318j -0.00146859-0.0016348j -0.000423077-0.00394041j 0.00228174-0.0005888j 3.36064e-05+0.00231704j -3.66812e-05+0.00207981j -0.00290375+0.00419087j 0.00209377-0.000617535j -0.000501877-0.00423829j -0.00228995+0.00349989j 0.00097085-0.00490599j -0.00701782+0.00290722j -0.00634358+0.000367059j -0.00184224+0.000423566j -0.000762252-0.000471075j 0.00131101+0.00112046j 0.00193537-0.00257388j -0.000951837-0.000614768j -0.00148885+0.00340463j -0.000695577+0.0023953j 0.00180027+0.00269745j 0.000164906+0.00326943j -0.0040769+0.000272423j 0.00102064-0.00390415j -0.00206507+0.00241169j 0.00299758-0.00265616j -0.000594459-0.00265459j 0.00278145+0.000679611j -0.00506011+0.00104059j 0.00264115+0.00262195j -0.00138819+0.00151836j -0.00136151-0.000596166j 0.000405747-0.00242316j -0.00324867-0.00365663j 0.00080218-0.0012236j -0.0027205-0.000565423j -0.00122336+0.000487392j 0.00213796+0.00156939j 0.00205513-0.00192607j -0.00139214-0.0026443j -0.003608+0.00403482j -0.000467289-0.000409937j 0.00495431+0.00293121j 0.00207833-0.000622709j 0.00448698-0.000234282j -0.00155127-0.00300238j -0.00673112-0.00246256j -0.00743795-0.000513811j -0.00570498-0.00403442j 0.00467079-4.64075e-05j 0.000826268-0.00266818j 0.00263066-0.00453996j -0.00188138-0.00303661j -0.00267366+0.00278619j 0.0015105+0.000742456j -0.00191358+0.00548959j 0.00521259+0.00210575j -0.00512487-0.0021671j 0.0062391+0.00174777j 0.00120753-0.00027738j -0.00249241-0.00294256j 0.000806879+0.000183712j 0.0006537+0.00211188j 0.00200317+0.00173704j -0.00201037+0.000817849j 0.00251671-0.00212713j -0.00171895+0.00468168j -0.00562928+0.000252268j -0.000210661+0.00948152j 0.00106528+0.00133811j 0.00288995-0.000277585j -0.00111086-0.00549493j 0.00216933+0.00427071j 0.00502144+0.00321457j 0.00233245-0.00320715j 0.000183869-0.00622945j 0.00445234+0.000199376j -0.00409523-0.00404187j 0.00119197-0.000789987j 0.00205919+2.62718e-05j -9.3041e-05+7.22019e-06j 0.00434387-0.00075934j 0.00108258-0.00332246j -0.00709418-0.00559406j 0.00253883+0.00262168j -0.00571406-0.00475741j -0.00734071+0.00137109j 0.00174562-0.00201418j -0.00448768+0.00307929j 0.00225569-0.00525795j -0.00642701-0.00311466j -0.0014454+0.00164181j -0.00976855-0.00265147j -0.000683403+0.000155458j 0.00109792-0.00486772j 0.00387952+0.00493053j 0.000118805+0.00429268j -0.00566231-0.00433808j -0.00446664-0.00490143j -0.00083171+0.00133292j -0.000502532+0.00317856j -0.00287672-0.00310704j 0.000573181+0.000200773j 0.00959737+0.00682975j 0.00184949-0.00225103j -0.00920242-0.0033419j 0.00620823-0.00172242j 0.00376321-0.000289765j -0.00404624-0.000772453j -0.00537386-0.013345j -0.00956436+0.000210771j 0.000573378-0.000790041j 0.00420052-0.000325598j 0.000225332-0.000358589j -0.00121002-0.000392075j -0.00351966+0.00603504j 
