0.00684861-0.0385577j -0.00567175+0.000688546j 0.00415779-0.0306741j -0.0030823+0.0456484j 0.0124566-0.0057871j 0.0103966+0.00185103j 0.00715716+0.0102619j 0.00293057+0.0356157j 0.00292184-0.0425669j -0.00722742+0.0186141j 0.0038373+0.0721663j 0.000666363-0.00201331j -0.000256342+0.0143878j -0.0207577+0.0386635j 0.0137173+0.021647j -0.00328283+0.0137089j -0.00358465+0.0350367j 0.02287-0.00319336j -0.00807596+0.00681j -0.00665514-0.0595563j 0.00611404-0.071724j 0.00546307+0.0596068j -0.0199127-0.0807414j 0.00849547-0.00153184j -0.0128631-0.0397209j -0.00580126+0.0231767j 0.0359182+0.0583035j 0.00970212+0.0617764j -0.00556418+0.0138172j 0.0120641-0.0146129j -0.017741+0.0514902j 0.0276475-0.000156851j -0.0304376+0.064074j -0.0071699-0.0413115j 0.0184575+0.0178808j -0.0136855-0.128015j -0.00849813-0.035778j -0.0234122-0.0635063j 0.00631286+0.0355359j -0.00510629-0.0130855j -0.00234312-0.0579855j -0.00111601+0.000993275j -0.00165753+0.0270343j -0.00387751-0.016478j 0.00462965+0.0245928j -0.00244931-0.0305178j 0.00447196-0.0170132j 0.00222178+0.00410554j -0.0100147+0.0297133j -0.00366926-0.014558j 0.00127444-0.0121538j -0.00599016+0.0066513j 0.000884452-0.01417j -0.00522345+0.0310303j 0.00862488-0.00033727j -0.00362601-0.0273418j -0.00481245+0.0131224j 0.00684134-0.0109034j -0.00455668-0.0110561j 0.00331125-0.0133971j 0.00244243-0.0107596j -0.00214625-0.013398j -0.00126665-0.0202604j -0.00211437-0.00256849j -0.00246477-0.003465j -0.0028995+0.0139353j -0.00482039+0.0113672j 0.000532307+0.0167322j -0.00344175-0.00690506j -0.0099209+0.0233323j 0.00429617-0.0237033j -0.000838207+0.0179802j 0.00698217-0.00956396j -0.000451727+0.00817218j 0.0013679+0.014263j -0.00642473+0.00597809j 0.00335224-0.0140862j 0.00991415-0.000133489j -0.00196387+0.0048995j 0.00102057+0.00371722j -0.000290754-0.00301992j -0.00893843+0.00985428j 0.00709278-0.0143591j -0.00198407+0.0172388j 0.000853269-0.00132135j -0.000431813-0.00479578j 0.000952255+0.00580573j -0.00530793+0.00448257j 0.00284769-0.012044j -6.87518e-05+0.0189906j 0.00344778-0.0118361j -0.0020216+0.0167142j 0.00109877-0.00259285j -0.00588723+0.00251604j -0.00391581-0.00205349j -0.00306146+0.00409322j 0.00090399-0.00459088j 0.00620661+0.0102609j 0.00271232-0.00765624j 0.00468029+0.0112205j -0.00563851-0.00611208j 0.00133794+0.0229401j 0.00969486+0.000690699j -0.00526914+0.00517403j -0.00512238+0.0168391j -0.00125742+0.0037774j -0.00127835+0.00180978j -0.00307644-0.00312529j -0.00281839+0.00873899j -0.00459319+0.0267288j -0.00455101+0.00701386j 0.000822892+0.016001j -0.00384009+0.0210675j -0.00310897+0.0167285j -0.00125716-0.0232359j -0.00582646-0.00156131j -0.00450106+0.0143123j 0.00138393+0.00867992j 0.00238144+0.0162326j -0.00240704+0.0194819j 0.0016182+0.010845j -0.00878764+0.00782439j 0.00768676+0.0236439j 0.00275026+0.0142979j -0.00172301+0.00607012j -0.00773771+0.0392173j -0.000125907-0.0127568j -0.0051554+0.0244612j 0.00794869-0.016816j -0.00571341+0.00831866j 0.00787942+0.0113089j 0.00216868+0.0106344j 0.00832144-0.0402127j -0.00806511+0.0134112j -0.00455538-0.0188434j -0.0149519+0.0350606j 
-0.0382635-0.00651475j 0.000336532+0.0058067j -0.0309333-0.00398686j 0.0459587+0.00274147j -0.0051577-0.0123041j 0.00185048-0.0103732j 0.00948221-0.00781005j 0.0361761-0.00352141j -0.0429102-0.00271521j 0.0188148+0.00703343j 0.072179-0.00424867j -0.00177928-0.000329132j 0.0138337+0.000458998j 0.0394777+0.0203452j 0.0222542-0.013667j 0.0139581+0.00290267j 0.0342982+0.00345082j -0.00305395-0.0229652j 0.00722842+0.00776295j -0.0601228+0.00730978j -0.0715349-0.00629981j 0.0589629-0.00654326j -0.0808786+0.0206237j -0.00116897-0.00926495j -0.0401878+0.0125677j 0.0227418+0.00634785j 0.0577514-0.0369427j 0.0612797-0.00946126j 0.0134965+0.00544124j -0.0146944-0.0126354j 0.0510331+0.0181516j 0.000232064-0.0283349j 0.0638945+0.0311751j -0.0404243+0.00698744j 0.0179723-0.0186407j -0.127234+0.0135806j -0.0352428+0.00844171j -0.0635255+0.0241094j 0.0351947-0.00649906j -0.0129695+0.00523965j -0.0574393+0.00246067j 0.000832036+0.00138264j 0.0266842+0.00143406j -0.0165651+0.00409171j 0.0247922-0.00418912j -0.0307376+0.00258204j -0.0167441-0.00410675j 0.0041046-0.00265964j 0.0298154+0.0100106j -0.0144679+0.00405256j -0.0122835-0.0011703j 0.00647203+0.00618049j -0.0140101-0.000675672j 0.0309419+0.00550515j -0.000647781-0.00887197j -0.0276549+0.00393602j 0.0133777+0.00480574j -0.0107911-0.00637579j -0.0113972+0.0046564j -0.0135908-0.00345508j -0.0113634-0.00216611j -0.0127295+0.00178292j -0.020172+0.00112553j -0.00278313+0.00264772j -0.00341906+0.0028368j 0.0138777+0.00328169j 0.0113492+0.00520807j 0.0168864-0.000726493j -0.00665037+0.00354999j 0.0233216+0.0103965j -0.0233908-0.00418405j 0.0185235+0.00155764j -0.00987286-0.00664257j 0.00844542-0.00016416j 0.0138443-0.00139201j 0.00568421+0.00646048j -0.0141518-0.00349484j -0.000291551-0.0100182j 0.00532839+0.00181805j 0.0034834-0.00124173j -0.00305993-2.70655e-05j 0.0104619+0.00813573j -0.0148565-0.00741242j 0.0168688+0.00234555j -0.00103488-0.000318923j -0.0052463+0.000306652j 0.0059338-0.000337646j 0.00456301+0.00569737j -0.0122433-0.00304083j 0.0191644+0.000135798j -0.0122774-0.00380157j 0.0164759+0.00271205j -0.00204382-0.00134983j 0.00263914+0.00578613j -0.00215987+0.00358866j 0.00500227+0.00312267j -0.00476178-0.000802649j 0.00987257-0.00610767j -0.00700375-0.0032284j 0.0102028-0.00462909j -0.00568007+0.00578793j 0.023192-0.0010775j 0.000150358-0.00934612j 0.00499557+0.0056101j 0.0170315+0.00583737j 0.00419327+0.000525732j 0.000133418+0.00227325j -0.00321285+0.00370352j 0.0087051+0.00307346j 0.025658+0.00551037j 0.0070027+0.00501616j 0.0155116-0.00135987j 0.0212905+0.00506157j 0.0166942+0.00344088j -0.0231144+0.00296828j -0.00183001+0.00424282j 0.0133405+0.00466013j 0.00765183-0.000987307j 0.0170007-0.00239521j 0.018485+0.00224737j 0.0100651-0.00151752j 0.00822616+0.00960904j 0.0229876-0.00806034j 0.0148795-0.0026668j 0.00574618+0.00183897j 0.0397917+0.00667456j -0.0120275-0.000524988j 0.025619+0.00470224j -0.0149537-0.00730019j 0.00836551+0.00485407j 0.0115358-0.008078j 0.0112911-0.00301587j -0.0402747-0.00914448j 0.0144513+0.00741513j -0.0186918+0.00430293j 0.0351068+0.0148912j 
-0.00254431+0.00736664j -0.0126385-0.00312394j -0.000982847+0.00650676j -0.00164934-0.00243433j 0.0202334+0.0056113j 0.0220228+0.000296886j 0.0134667+0.00820408j 0.00636565+0.00428958j 0.00164357+0.00417403j -0.00170795-0.0121545j 0.00533775-0.00552587j 0.00759364+0.00235713j -0.00909334-0.00134641j -0.0409446-0.00808629j 0.0329769-0.00614617j -0.00420876-0.00606818j -0.00533043-0.00884077j 0.0394261+0.0153721j -0.0114638+0.0262412j -0.0116685-0.00122535j 0.0375865+0.0028553j 0.0121424-0.0415483j -0.023773-0.0276631j 0.0161101-0.003917j -0.0226892-0.00752885j -0.0264031+0.0221512j 0.0621112-0.0312558j -0.0209141-0.0407734j -0.0255513-0.00508523j 0.0349382+0.00021014j -0.0421705-0.0107601j 0.0635833+0.00548584j -0.0983629-0.00490627j 0.024593+0.00946242j 0.0221391+0.00175085j 0.0181169+0.0139895j -0.00157818+0.0181694j -0.0241784-0.00484785j 0.00725458-0.0050512j 0.00718397-0.00383849j -0.0100505+0.0142485j -0.00627909-0.00626384j -0.00540645-0.00578501j -0.0118884+0.0100103j 0.0277595-0.0142064j -0.00490024+0.0112557j 0.0130134-0.005565j 0.00159649-0.00116996j -0.0172368-0.011044j -0.00245551+0.00219365j -0.00924906-0.0053543j -0.0188632-0.00226197j 0.00196802+0.00419727j -0.0115077-0.0150653j 0.00809217+0.00242999j -0.0103569+0.00657313j -0.00243217-0.0141643j 0.0166853-0.00124879j -0.0102373-0.00140116j 0.00516556+0.00197593j 0.000532289-0.00169533j 0.00200096+0.00611911j 0.00552806+0.0102016j -0.00745529-0.00119842j -0.0104362-0.00157417j -0.0116879-0.00364362j -0.0114619-0.00989053j 0.00916233-0.00330802j 0.00425642-0.000141253j -0.0216659-0.00976855j 0.00790117+0.00811131j 0.00348212-0.00172728j 0.0126582+0.00412069j -0.0040581+0.00498804j -0.000814665-0.00129307j -0.0144374-0.00706333j 0.00250947+0.00344476j 0.0205972-0.00186484j 0.00176599+0.00277273j -0.00349143-0.00157967j 0.00488538-0.00192986j -0.00433439-0.0071976j 0.00639011+0.000883451j -0.000691404-0.00818219j 0.000996986+0.00130372j -0.00107753-0.00671214j -0.00189958-0.00338694j -0.00744255+0.00378706j 0.00425945+0.00510891j 0.000406655-0.00098121j 0.00843262-0.00158793j -0.00608599-0.00344225j 0.00830203+0.00191253j -0.0129519-0.00508914j 0.000680378-0.00377299j -0.00789499-0.00142158j -0.000700371+0.00631252j 0.00276474+0.0036248j 0.0160433+0.00882533j 0.00544078-0.0124557j -0.007227+0.000100379j 0.00503352+0.000504791j 0.0112421+0.00093828j -0.0116936-0.00334768j -0.000639176-0.00871451j 0.000519684+0.00403185j -0.0110458-0.0123371j -0.00687278+0.00181893j -0.0125832-0.00411629j -0.0217396-0.00479297j -0.00520154-0.00169466j -0.00366908+0.00376501j -0.00907597-0.0108326j -0.00622995-0.00746272j -0.00972272+0.00609408j 0.00316221-0.0040542j -0.0120185-0.00766619j 0.00545547+0.000988163j 0.0199523+3.02265e-05j -0.00210182-0.015576j -0.00207118-0.00792155j -0.0148131-0.00328368j 0.0176781+0.00339245j -0.00199331+0.00709622j -0.000687206-0.00640128j -0.00480168-0.00360747j -0.0099403+0.0104016j -0.00465462-0.00159307j 0.0129927+0.0113183j 0.000891761-0.0121608j 0.0114503+0.0072649j 0.0301326+0.00490557j 0.0146438+0.00675857j 0.0030203+0.00563602j -0.00715828+0.00190932j 0.000512989-0.0149757j 
0.011527+0.00457789j -0.0037157+0.0149038j 0.0101099+0.00304126j -0.00818665+0.00235305j 0.00715686-0.0208804j 0.000254647-0.0257235j 0.00735475-0.0152382j 0.00194065-0.00661264j 0.00824874-0.000975692j -0.0154152+0.00430511j -0.0122055-0.00480759j 0.00284759-0.0113093j 0.00065093+0.0111757j -0.0130904+0.0495057j -0.0135397-0.041203j -0.00867864+0.00662668j -0.0107682+0.00723089j 0.017009-0.0460778j 0.0290931+0.0147155j 0.00641765+0.0148945j 0.0113351-0.0426817j -0.0521175-0.0119262j -0.0231558+0.0255799j -0.00703921-0.0173983j -0.00121643+0.0271259j 0.0244463+0.0298678j -0.0443307-0.0739907j -0.0580861+0.0247116j -0.00644477+0.0292829j -0.000740114-0.0399889j -0.0132788+0.0488415j 0.00472749-0.0745119j -0.0104227+0.117644j 0.014942-0.02959j -0.00350992-0.0250535j 0.0293856-0.0187297j 0.023504+0.0042817j 0.00446262+0.0261459j -0.00844217-0.00826121j -0.00014798-0.00801018j 0.0194795+0.0140138j -0.00722082+0.00413313j -0.00749576+0.00619812j 0.0148327+0.012208j -0.0170739-0.0328191j 0.0174862+0.00494568j -0.007104-0.0156147j -0.00210376+0.0011089j -0.0148946+0.0211134j 0.0029869+0.000688765j -0.00656905+0.0100718j -0.00363772+0.0206507j 0.0055209-0.00312845j -0.0197926+0.0130025j 0.00162756-0.00740682j 0.0109087+0.00914499j -0.0164491+0.00221502j 0.00039744-0.021239j 0.00143145+0.0120302j 0.00435084-0.00698991j 0.000707505-0.0015515j 0.00479244+0.00033325j 0.0116771-0.00540858j -0.00092571+0.00376934j -0.000962848+0.0132478j -0.0052148+0.0124267j -0.0125945+0.010743j -0.00552516-0.0103014j -0.00181166-0.00549831j -0.0111737+0.0232535j 0.00804312-0.009873j -0.00626372-0.00653437j 0.00651891-0.0166799j 0.00389097+0.00564692j -0.00189448-0.000265006j -0.00843691+0.0150953j 0.00526826-0.00221212j -0.00193089-0.0214539j 0.000127322-0.00275934j -0.0022223+0.00595358j -0.00264025-0.00432259j -0.010151+0.00916607j 0.00396767-0.00554253j -0.00773318+0.000649231j 0.000643317-0.00276121j -0.00399329+0.00240256j -0.00661044+0.00118606j 0.00398685+0.00905674j 0.00679796-0.00603339j -0.0052642-0.00174317j 0.00289012-0.00826462j -0.00527224+0.00520119j 0.00162593-0.0083827j -0.00556442+0.0162423j -0.00284855+0.000535383j -0.00660346+0.011916j 0.00669639-0.000896812j 0.00174045-0.00445592j 0.00787721-0.0160772j -0.0100231-0.00645701j -0.00162954+0.00808299j -0.00243008-0.0071061j 0.00261748-0.0167386j -0.00372083+0.0118998j -0.00991003-0.00125231j 0.00241269+0.00350482j -0.00618853+0.00801667j 0.00433636+0.00204859j -0.00630907+0.0137229j -0.0025237+0.0210322j -0.00320571+0.0013129j 0.00456745+0.00659471j -0.0142885+0.00121091j -0.0110494+0.00777106j 0.00294519-0.000460135j 0.00121589+0.0052542j -0.00107749+0.0114548j 0.00784346-0.00870426j -0.00465924-0.0211729j -0.0123325+0.00327791j -0.00786318+0.00257446j -0.00650338+0.011853j 0.00668554-0.0236871j -0.00151707+0.00121387j -0.00506675-0.00175889j -0.0116084+0.0139236j 0.00868375+0.0157593j -0.00957363+0.00833024j -0.00253539-0.0174843j -0.0128382+0.0122505j 0.00563455-0.0119702j 0.00589948-0.024289j 0.0136552-0.0134603j 0.00408746+0.00151089j 0.00635291+0.00754033j -0.0162338+0.00301377j 
-0.001624+0.0104479j -0.00691625+0.00168342j 0.00146571+0.00614237j -0.00485644-0.0105269j 0.00662523-0.00219076j 0.0164724-0.00678582j 0.00987591-0.0122358j -0.000886816-0.00421624j 0.00713344+0.00822048j -0.00425972-0.0100249j -0.00986894-0.0197842j 0.0101446-0.00217511j -0.00811963+0.00633415j -0.0287556+0.00387735j 0.0258119-0.0213535j -0.00172975-0.00476j -0.00924393-0.00547303j 0.0210793-0.00501745j -0.0213823+0.024608j -0.00420059+0.0138353j 0.0306693+0.00873368j 0.00889214-0.0498962j 0.0122913+0.00255504j 0.0124555-0.0148366j -0.00647144+0.0176866j -0.0291795+0.0218674j 0.0425812-0.0623238j -0.0123001-0.052308j -0.0100737+0.000739058j 0.0277134-0.0128623j -0.0277391+0.00214719j 0.0385456-0.0217761j -0.0643767+0.0116249j 0.0150644+0.0183076j 0.0125988-0.0223987j 0.0224011+0.037221j -0.00299606+0.017877j -0.00102854+0.0286016j 0.00252812-0.015733j -0.00144796+0.00703813j -0.00410327+0.0240354j 0.00971146-0.00826789j -0.00445455-0.00527892j -0.00475434+0.013118j 0.0127325-0.0174357j 0.00141518+0.0147872j 0.00924854-0.0136555j -0.00412592-0.00041527j -0.016964-0.00217304j 0.0021513+0.000898508j -0.00225784-0.00337063j -0.00906804+0.000677584j 0.000762509+0.00601435j -0.0041004-0.0124395j -0.00143126-0.00444219j 0.00213533+0.00908326j 0.0060053-0.0043468j 0.0203818+0.000974339j -0.00788163+0.00988357j 0.00642252+0.00353483j 0.000538395-0.00358402j -0.00552875+0.00383135j -0.00367451+0.00712968j 0.00426959-0.00476018j -0.00605013+0.00312222j -0.00398823-0.00167317j 6.79809e-05-0.00814293j 0.00847031-0.00729574j 0.00169829-0.00319644j -0.00793511+0.00183456j 0.00616596-0.000137765j 0.00648942-0.0139121j 0.0150769-0.0022465j -0.00694663-0.000289167j 0.00134938-0.00836938j -0.000563435-0.00888014j 0.00266852+0.00411828j 0.00359264+0.000167096j 0.000926283-0.00672399j -0.00396566-0.00124122j 0.00218931-0.00656437j -0.00254466-0.00338881j -0.000999082+0.00427329j -0.00384523-0.000971046j -0.00116493-0.00395037j -0.000276583+0.00427607j -0.00344307-0.0050846j -0.00723401-0.0033906j 0.00787242+0.00480496j -0.00126631-0.00852637j 0.00243115+0.00620322j -0.00763964-5.17226e-06j 0.00409953-0.000318046j -0.00542863+0.0064969j -0.00293986-0.00174707j -0.00740606-0.00164987j 1.81677e-05-0.00110554j 0.00161166-0.0118979j 0.00355267-0.00484823j 0.0102804-0.00319269j -0.00238888-0.000909338j 0.00627807-0.00866207j 0.0125908+0.00107072j -0.00502728+0.0030113j 0.00135109-0.00462335j -0.00391936-0.00220386j 0.0128385+0.00552525j -0.00682767+0.00626855j -0.0020226-0.0103832j -0.00564269-0.00188407j 0.00566776-0.010822j -0.0101732+0.000166817j 0.00925528-0.00936606j -0.00656894-0.000461039j 0.00627875-0.000702526j -0.00853188+0.00832756j -0.00980473+0.00737159j 0.0034901-0.00282189j 0.00329436-0.0160524j 0.00908163+7.43489e-05j -0.00194077-0.00470479j 0.00132815-0.00692947j 0.0152945-0.00748817j 0.000437896-0.0141997j -0.00395693-0.00184577j -0.0191607-0.0205951j -0.00306655+0.00207871j -0.0115166-0.0086093j 0.019588-0.0136617j -0.0109441-0.00313608j 0.00741983-0.00168966j -0.000240981-0.00934427j -0.00333325+0.0176103j -0.0138647-0.00752759j -0.00804994+0.00903058j -0.00414078-0.00969356j 
0.00317418-0.00789491j 0.00757532+0.000444548j -8.24295e-05-0.00903364j 0.0011994+0.0130932j -0.0131909+0.00209622j -0.0147392+0.000571351j -0.0138023+0.00372306j -0.00170044+0.0168191j 0.00281172-0.0115312j -0.00159475-0.00838452j -0.00553543+0.0242783j -0.00153213-0.00189235j 0.00516321+0.00532019j 0.0303131-0.00992355j -0.0249533+0.0133002j 0.00263265-0.00232619j 0.00519124+0.00304925j -0.0310471+0.0267672j 0.0211841+0.0239004j 0.0131117-0.0243479j -0.0208389-0.0079096j -0.0320697-0.00879179j 0.00426994-0.0670543j -0.0168705-0.00283775j 0.0134784-0.0225423j 0.0291807+0.0172105j -0.0613094+0.0372543j -0.0125833-0.0116458j 0.0153783-0.0145719j -0.0259635+0.00755897j 0.0306414-0.0186789j -0.0481479+0.0315269j 0.0613231-0.0551498j -0.00404029+0.0104318j -0.0266078+0.00601845j -0.00109148-0.0430263j 0.000693831-0.0091845j 0.0257051-0.0369906j -0.0078475+0.00897067j 0.00404559+0.00484134j 0.0146822-0.0125707j -0.00337469-0.0133912j -0.000174509+0.0107453j 0.00621894-0.00165277j -0.0238341+0.0142597j 0.00223841-0.00749617j -0.0151751-0.0134765j -0.00257579+0.00721044j 0.0117795-0.000869895j 0.00262304-0.00365562j 0.00150976-0.00500305j 0.0067765-0.00753986j 0.00499594+0.00711445j 0.00256027-0.0114366j -0.0148394+0.00578646j 0.000892985-0.00964238j 0.00762491-0.00719543j -0.0146286-0.00224711j 0.00923256-0.0061717j 0.00117126+0.00258884j -0.00305536-0.00626812j 0.00597716-0.00374028j -0.000649922-0.000601229j -0.00131597-0.00892906j 0.00483028-0.0126303j 0.00974159-0.00663804j 0.00617215-0.0086613j -0.00780516-0.000518616j 0.00128577-0.00163268j 0.0179741-0.00658776j -0.00903307-0.00440671j -0.0109862+0.0016546j -0.0091369+0.000911972j -0.00125966+0.00553445j -0.00792803+0.00701182j 0.00229735-0.00708038j -0.00335814-0.00843408j -0.0136709+0.00721092j -0.0047986+0.00068286j -0.000972923+0.00377382j -0.00785086+0.0033597j 0.00115007-0.0072742j -0.00941659+0.00222715j 0.00351984+0.00744509j 0.00221739-0.0015175j 0.00357721-0.00846358j -0.0018735-0.00394867j 0.00102296-0.00273023j -0.00265441-0.00247464j -0.00660354+0.00665987j -0.00519503-0.000723321j 0.00626955+0.00830516j -0.00400255+0.000428149j 0.0193617-0.00837524j 0.00345233-0.000216065j 0.00378003-0.00827918j 0.00468043+0.00421923j -0.015288+0.00341907j -0.00856166+0.0051011j -0.00943893+0.00396775j 0.00770985-0.00765889j -0.0022711+0.00804971j -0.00878971+0.0089184j 0.00910786+0.00225685j 0.00474496-0.00745771j 0.000616689+0.00254836j 0.00539303-0.00698004j 0.00456999+0.00661659j 0.00778982-0.00941294j 0.00506671+0.00181494j -0.00415802-0.00462968j -0.0014475+0.00878737j 0.00753836-0.00289129j 0.00980818+0.000946078j 0.00973389-0.0038457j 0.00183514-0.00422536j 0.0106037+0.00974791j -0.00507555+0.00858829j -0.0118168+0.00257548j -0.0052373-0.00676732j -0.00460946+0.000197625j 0.00762347-0.0127416j -0.018623+0.0131001j -0.00822099+0.010851j -0.010536+0.00193562j -0.00732617+0.00168696j 0.0035947-0.0105468j 0.00301069+0.00987222j -0.00829077-0.00644961j 0.00938182-0.0104902j -0.0081748+0.0111963j -0.0100251+0.00150428j -0.00558513+0.00111237j 0.000654827+0.00313716j 0.00716422-0.00137405j 0.00564626-0.00357354j 
-0.0072704+0.00332394j -0.00257411-0.00441213j -0.0052453+0.0054945j 0.0134055-0.00947924j 0.00975882+0.0112157j 0.0126924+0.0130103j 0.013527+0.00647558j 0.0222529-0.00494608j -0.00523934+0.00622409j -0.013981-0.00257389j 0.0222058-0.0113272j 0.00405692-0.00179861j 0.0018758-0.00195074j -0.0346428-0.0364886j 0.0328575+0.0143715j -0.00239822-0.00679684j -0.00481869-0.0105693j 0.0513223+0.0291637j 0.0185008-0.0103008j -0.0304558-0.00109405j 0.0179545+0.0327451j -0.00810847+0.00272136j -0.0754252+0.00816357j 0.00720511+0.00640313j -0.0344366-0.00369759j -0.00349347-0.0203839j 0.0772133+0.0260229j -0.0249594-0.0148389j -0.0250997-0.0183929j 0.0328295+0.0213825j -0.0486426-0.0312139j 0.0708228+0.0380915j -0.122886-0.0622243j 0.0263024+0.0196956j 0.012072+0.0140906j -0.0348373+0.0308102j -0.012548+0.0128683j -0.0426681-0.00291929j 0.0108125-0.00332645j 0.00696565+0.00340528j -0.0136867-0.00219663j -0.00680238-0.00116139j 0.00860756-0.00590974j -0.0035254+0.00237482j 0.0272831+0.0224251j -0.0071341+0.00721089j -0.0114431+0.00891827j 0.00608289+0.00324666j -0.0142-0.0128697j -0.000374732-0.000307666j -0.00577845-0.00408276j -0.0156668-0.00588559j 0.0115935-0.00281502j -0.0188361-0.00776107j 0.00388979+0.0128275j -0.0074451+0.00518355j -0.00582769-0.0116462j 0.0137701+0.0193261j -0.0138728-0.00207999j 0.00870445-0.00075513j -0.00749227+0.00284922j -0.00861308-0.00626078j -0.00627607+0.00398705j -0.00789758-0.00193109j -0.0193762-0.000933748j -0.00762844-0.010294j -0.0107633-0.010193j 0.00226833+0.00435313j 0.00234225-0.00130684j -0.0133938-0.016915j -0.000739951+0.0100805j 0.00912861+0.00548092j 0.0124066+0.00879202j 0.00486795-0.00155369j 0.00761319+0.00144817j -0.0112424-0.00801428j -0.00902251+0.0053303j 0.0118422+0.0169121j 0.000904771-0.00142171j 0.000465843-0.000104276j 0.00229693+0.00410565j -0.00849656-0.00394134j 0.00301543+0.0126817j 0.00582953-0.00223641j 0.00221298-0.00396739j -0.0149007-0.00362247j -0.00275425+0.0032859j -0.00978454-0.00354929j 0.00176752+0.00454567j 0.0088565+0.00300718j 0.000292293+0.00609639j 0.00466211-0.00300764j 0.00480922+0.00304268j -0.0140923-0.014287j -0.00385214-0.00663424j -0.00853629-0.00488695j -0.00183231+0.000642983j 0.00649024+0.00790994j 0.00653311+0.00396635j 0.0105116+0.0111234j -0.00766717-0.0103075j 0.0142432-0.000191788j 0.0120535+0.0132351j -0.000194227-0.0070729j -0.00594738-0.00109969j 0.00563431-0.00452942j -0.00683462+0.00234764j -0.00635603-0.00219686j -0.0137449-0.0180014j -0.0102256-0.00858573j -0.00510359-0.0034597j -0.00232416-0.00445744j 0.0055866-0.00711752j -0.000494231-0.0082682j -0.0067589+0.00436998j -0.0123085-0.00918593j -0.00631363-0.0120261j 0.00988927+0.00546687j 0.0131365+0.00527432j -0.00510066+0.0044407j -0.00180254+0.000934424j -0.0202803-0.0164952j 0.0258938+0.00709457j 0.0121757+0.0036184j -0.00574644+0.0112584j -0.0043682-0.0115499j -0.00899602-0.0101435j 0.00693504-0.0124999j 0.00694334+0.0115421j -0.00796622-0.00836171j 0.0174428+0.00791521j 0.00896655+0.00467571j -0.00608293+0.0149439j -0.00122998-0.013752j -0.00779302-0.00802744j -0.00189386-0.0122006j 
