0.00177783-0.0798172j -0.00773081-0.00410855j 0.0326099+0.00898822j -0.00330053-0.0264842j -0.0339303+0.0291746j -0.00631439-0.000789994j 0.0189016+0.00560648j 0.0215906+0.017719j -0.00508706-0.000990327j 0.0165439+0.00686122j -0.0107613+0.00216884j 0.0135409+0.0166483j -0.00268936+0.00549525j -0.026808-0.0113698j 0.0039856+0.00114104j -0.00315962-0.00858313j 0.00837994+0.00773737j 0.00615784-0.0117537j 0.00622387-0.0342832j 0.00856803-0.00330613j 0.00905929+0.00419748j 0.00405338+0.00754846j 0.00237316+0.0054899j 0.0027668+0.000911349j -0.00415349-0.00363921j -2.19058e-05+0.00162783j -0.000756576-0.000298583j -0.00277825+0.00471677j 0.00202257+0.0124428j 0.00224471-0.00368369j -0.000152613+0.00582489j 0.00147575-0.00543839j 0.00522918+0.00353813j 0.00201723-9.98364e-05j 0.0108318-0.00241612j -0.000303055-0.0033554j 0.00899119+0.000183129j -6.63877e-06-0.00333304j 0.00143698+0.00641634j 0.00287583+0.0038777j -0.0165569-0.000653946j -0.00310318+0.000913897j -0.00464282-0.00124463j 0.000469146-0.000746271j -0.00796821+0.0100839j 0.00887995+0.00042075j -0.0161256+0.00453249j -0.00980231-0.00421805j -0.00343173-0.0090604j 0.0017981+0.000832084j 0.0155748-1.88988e-05j 0.000148278-0.000307129j 0.0113247+0.00305763j -0.00372613+0.00165847j -0.00318714+0.00171111j -0.00650432+0.00145347j 0.000731745-0.0027475j 0.00458411-0.00211247j -0.000894457-0.000889661j -0.00668952+0.000478934j 0.00309655-0.00175153j 0.00435008-0.00189125j 0.00191578-0.00384j -0.00253906+0.00466982j 0.00140117-0.000782263j 0.00319814+0.00343209j -0.001645-0.00242495j 0.00200193+0.00127172j 0.00438057+0.000129306j -0.00622062+0.00591532j 0.00561919+0.000874263j -0.00150058-0.000207255j -0.000829788+0.00042069j 0.00393124+0.000573542j -0.00166458-0.00216281j 0.00254447-0.00107399j 0.00554107-4.63059e-05j -0.000672786-0.00172695j -0.001308+0.00314274j 0.00146223-0.00277184j -0.000380476+0.00300216j -0.00285813-0.000901203j 0.00332283+0.00293096j -0.00163058+0.00176768j -0.00658017-0.00191872j 0.00457333+0.00144951j 0.00452403+0.00779026j -0.00143651+0.000117654j -0.00300772-0.00618758j -4.99794e-06-0.0072055j -0.00604342-0.00369977j 0.00482174+0.00702628j 0.00406486-0.00496558j 0.00190215-0.0110529j 0.00403629+0.00602939j 0.000264776+0.0019871j -0.00498212-0.00149392j -0.00455916-0.0142744j -0.00236612+0.00598756j -0.00338504+0.00835138j 0.00175083+0.00177912j -0.00933568-0.00584258j -0.00141983-0.00773103j -0.00110987-0.00595669j 0.00108963+0.00753665j 0.000105389-0.00182458j -0.00665491+0.00391901j -0.000754178+0.000303584j -0.00387381+0.0048839j -0.000978516-0.00461616j 0.00568914-0.00834119j 0.000751265-0.00861067j -0.0056675+0.012705j 0.00555741-0.000649185j 0.000492715-0.0120635j 0.00234187+0.0123646j 0.0029229+0.00741335j 0.00430877-0.0056157j -0.00341847-0.00702098j 0.00761605-0.0034503j -0.00452617-0.0146281j 0.00193355-0.00726713j 0.000690271+0.00161387j 0.00750513-0.00290033j 0.00485544-0.000718107j -0.00187978-0.00109727j 0.00109891+0.0114253j -0.00170921-0.00266792j -0.00468578+0.00858448j 0.00116179+0.00153796j 
-0.0263285-0.0246768j 0.00330558+0.00607168j 0.0112922-0.0285907j 0.000450386+0.0474938j 0.00605934+0.00581135j -0.00781777+0.00194098j -0.0249022-0.00274837j -0.0319283-0.0105037j -0.00394129+0.00152713j 0.00417916-0.00641741j -0.00479907+0.000750432j 0.0119083+0.00219818j -0.00753978+0.00162562j -0.0160588-0.0030195j 0.00841396+0.0021964j -0.00299178-0.0045612j 0.00193851+0.00727881j -0.000777599+0.0104859j -0.00912259-0.0174633j -0.00584475-0.00173124j 0.0022654-0.00333015j -0.00339522-0.00319417j 0.0107532+0.00537862j -0.00101478-0.00385757j 0.0060028+0.00193857j 0.00129326+0.00382152j 0.0064281+0.00754408j -0.0338295-0.0053784j 0.00581546-0.0242067j 0.00443663+0.0182587j 0.0074677-0.00226905j -0.00718541-0.00287135j 0.00398321+0.00155456j 0.00132899-0.00223391j 0.00437207-0.0034872j -0.0015398-0.00260481j 0.00578656-0.00665797j 8.8376e-05+0.00443132j 0.00115334-0.00386219j -0.00341054-0.0120671j -0.00449876+0.00430306j -0.00291318+0.00362737j 0.00054238+0.00162728j -0.000238499+0.00295928j -0.00449659-0.00124884j 0.00364466-0.0060812j -0.00720092-0.010444j -0.00437276+0.0150499j -0.00210222+0.00877561j 0.0012424+0.00237859j 0.00602477+0.00940328j -0.0010592+0.00143038j 0.0057834+0.00330416j 0.00136431+0.00116073j -0.000454035-0.00254856j -0.00424871+0.000858733j -0.00286947+0.000905672j 0.000730274-0.00170614j -0.00393964-0.000862531j -0.000628896+0.000455106j -0.000906086-0.000251878j -0.00636794-0.000382988j -0.00657322+0.00200471j 0.000403034-0.00219067j 0.00513464+0.000100774j 0.00297399+0.001521j 0.00493213-0.000727874j 0.00164331-0.000127794j -0.0076742+0.00215338j 0.00597337-0.00018255j 0.00379267-0.000400789j 0.00196249-0.000304105j 0.00588832+0.00112433j -0.0123782+0.000772945j 0.00069755+0.00104551j -0.00211829-0.00115531j -0.00431236-0.00216194j -0.00726211-6.62485e-05j 0.00454376+0.000664383j -0.0103426-0.000440686j 0.00501526+0.00286727j -0.00702752-0.00137351j 0.00135633-0.000333118j 0.00177053+0.000244294j 0.00580957+0.000807239j -0.00261853-0.00282801j 0.00244478+0.0022616j 0.00168513-0.00157843j 0.00510347+0.00319932j 0.00146305-0.0029807j -0.00229792-0.000314984j -0.00196578+0.00340829j -0.00409165+0.00186095j 0.00166666-0.00669854j 0.00406321+0.000350912j -0.000240842-0.00142058j -0.000402641+0.00163022j -0.00369947-0.00620108j 0.00202144+0.00204423j 0.000470222+0.00575078j 0.000670829-0.000677878j -0.00239268-0.00369805j 0.00103048-0.0033917j -0.00236856+0.00147311j 0.0012005+0.00204188j 1.23049e-05+0.00620856j -0.00394585-0.00872161j 0.00141681+0.0135917j 0.00122017+0.0114826j -0.000105411-0.00777374j 0.00288191-0.00443026j -5.05911e-05+0.00384227j 0.0048397-0.00407638j 0.000758014+5.30906e-05j -0.00509871+0.00231262j -0.00481034+0.00664351j -0.00376725-0.000347649j 0.00223011-0.00583159j -0.00377466+0.000757848j 0.00512048-0.0050063j 0.00304836+0.00911109j 0.00112693-0.00387117j -0.000377649+0.000113802j -0.0144245+0.0127599j -0.00256736-0.0145734j -0.00743078-0.00425977j -0.000175298-0.0186469j 0.000156808-0.00217591j -0.00356254+0.0122395j 0.00131909+0.00716739j 
-0.00415189+0.00618281j -0.00281974-0.00114748j 0.000982221-0.00295808j -0.058157+0.00480366j -0.000468018-0.00163568j 0.00132183+0.00539947j 0.00309859+0.0255033j -0.00329546+0.0381867j -0.000418584-0.00146116j -0.00282166-0.00806094j 0.00133611-0.00254399j 9.19899e-05-0.00371306j -0.000303379-0.00168928j 0.00322045+0.00108322j 0.00297887+0.00101695j -0.00252468-0.00109131j -0.00238707+0.000788677j -0.000418704+0.00943532j -0.0025136+0.00771501j -0.00223561-0.000769501j -0.000336214-0.000855536j -0.00626652-0.00180597j 0.00326463-0.000235876j -0.00126776+0.00234216j 0.00167544-0.000466297j 0.00174604-0.0022194j 0.00305961-0.0011094j -0.014496+0.0279388j -0.017401-0.0156513j 0.0184613-0.00139631j -0.00582084+0.00122816j 0.000851456+0.000431706j -0.00168067-0.00032067j 0.00219848+0.00071202j -0.00328762+0.000430904j 0.000613382+0.00040741j 0.00277231+0.000669691j -0.00540453+0.00032041j 0.00456161-0.000785215j 0.0139088-0.00386571j -0.00249699+0.000250368j -0.00335671+0.000302285j -0.00110687+0.000352935j -0.00333458-0.00021669j 0.00395699-0.00095837j 0.00300812+0.000678138j 0.0143014-0.00144881j -0.013398-0.000196711j -0.0101951+0.000820848j 4.89655e-05+0.000290863j -0.00706631-0.00159772j -0.00056213+8.21001e-05j -0.00325853+0.000468649j 0.00212367+0.000519015j 0.00197599-0.000556832j 0.00147689+0.000617513j -0.00243203-0.000185557j -0.00137791+0.00075392j -0.000402952-0.00208492j 0.00317303-0.00107839j 0.00112499-0.000482538j -0.00191406-0.002813j -0.00313177-0.00477278j 0.00154329+0.00208574j 0.000926147+0.00376626j 0.000160675+0.00127006j 0.00165591+0.00528603j -0.00156329+0.00199935j -0.0023609-0.0106994j 0.00118623+0.00988942j -0.0016367+0.00166111j 0.00140092+0.00154171j -0.000824382+0.00793739j -0.000311886-0.0135859j 0.000371822-0.000112393j -0.00146349-0.00225346j -0.000932232-0.0067231j 0.000336016-0.00617399j -0.000259543+0.00433131j -0.00122574-0.00835133j 1.33621e-05+0.00439622j -2.09769e-05-0.00145223j 0.000261832+0.000977293j -0.00176687+0.00291304j 0.00425636+0.00296957j -0.0017036-0.00487393j -0.000838588+0.00120276j 0.000304435+0.000208802j -0.00061182+0.00275157j 0.000896813+0.00228537j -6.56093e-05+0.001967j -0.000773981-0.00283408j -0.00127131-0.00228271j 0.00102282-0.000119874j -0.00124209+0.00375571j 0.000281162+0.00050148j -0.000170641+0.00205091j 0.0022217+0.000727088j -0.000563885+0.000613609j -0.002751+0.000569267j 0.0031398-0.00271731j -0.00261298+0.00406238j 0.000223129+0.000135246j 0.00279823-0.000859645j -0.000220366+0.00018267j 0.00384746+0.000518542j -0.00525832-0.00250185j 0.0126196+0.00554418j 0.00828237-0.000426808j 0.00124764+0.00497093j -0.00104769+0.000754816j 0.00256475+0.00146675j -0.00684995+0.0071492j 0.00311108-0.00225432j 0.00348074-0.00479548j -0.00292469-0.00397283j 0.00139633-0.00653352j 8.7158e-05+0.000207945j 0.00581975-0.000732309j -0.00466676+0.0030611j 0.00097932+0.00489114j 0.00415532+0.00219644j 0.000681894-0.00110603j 0.0160818-0.0133361j 0.000380725-0.00728352j -0.0337716-0.00785691j 0.00390309-0.00332798j -0.000570148+0.000286369j -0.000695297-0.00261335j -0.00228079-0.000199894j 
0.0848405-0.0168625j -0.0363505-0.00469528j 0.0231536+0.0922239j 0.0115565+0.0201229j -0.0801633+0.0132894j -0.019968-0.0285894j 0.00835213+0.0146017j -0.0127523+0.0238623j 0.00217196-0.0181801j 0.0488729+0.0239206j 0.00142552+0.0039412j -0.00197002+0.0209715j 0.0273741+0.00311569j 0.00521938-0.0082792j -0.0144495-0.00034847j -0.000122559-0.0117042j -0.000375783-0.015214j -0.00187412-0.0558973j 0.0227947-0.00938538j 0.0431198-0.000128995j 0.00774+0.0151434j 0.0229365+0.0105699j -0.0212618+0.0201081j 0.00340303+0.0123565j -0.00548237+0.00298758j -0.00180019-0.00401743j 0.00331458-0.00378476j 0.00896119-0.00351831j 0.0349208+0.0181921j -0.00445851+0.0020864j -0.0178865+0.00602609j 0.0163771+0.00941966j -0.00660229+0.000885891j -0.00190005-0.00410821j 0.00185511+0.00403682j 0.00247584-0.00563962j -0.00181245+0.0077539j -0.00271836-0.00644059j 0.00607352+0.00939853j 0.00440717-0.00270246j -0.000529474+0.00702611j 0.00849666+0.00703477j -0.00393902-0.000770877j -0.00240296-1.04476e-05j 0.00812854+0.0300953j -0.000365177-0.00733365j 0.0037032+0.00684429j -0.00018622+0.0019581j 0.0023347+0.0012568j -0.00236478-0.0215557j 0.00315424-0.018615j 0.00746939-0.0035964j 0.00302486-0.00139206j -0.00777256-0.00309054j -0.00305636+0.00880879j 0.00283479-0.0102701j 0.00469248+0.000711973j 0.00747038+0.000802042j 0.00171225+0.00715594j -0.00731458-0.000501846j 0.00482547-0.00140403j 0.00882926+0.00119828j 0.00786717+0.00132752j 0.00325089+0.00242957j 0.00867838+0.000582094j -0.000517932+0.00418001j 8.69867e-05-0.00129159j -0.000985205+0.00264081j -0.00424178+0.00169754j 0.00473995-0.000401651j 0.00135069+0.00175982j 0.00250909+0.000352242j 0.00326106-0.00138272j -0.00346501-0.00195684j -0.00425643-0.00110823j -0.000326844-7.91089e-05j -0.00913808+0.00373618j 0.00531804+0.000679218j -0.000252587-0.000774263j -0.00100877-0.00362551j 0.00521942+0.000559028j 0.00765694-0.0036693j -0.000427813+0.0128388j 3.21973e-05+0.000400745j -0.0108081+0.000800927j 0.000923545+0.0125373j 0.00515182+0.00256756j -0.0079914-0.00284188j -0.00149858+0.00255201j -0.000878712-0.00476842j 0.000993048-0.00434086j 0.00625623-0.00460161j 0.00929073-0.00147142j 0.0024047+0.00527727j -0.00186862+0.00240244j -0.00106953+0.00136411j 0.000550775-0.00596678j -0.00167031+0.0026773j -0.0063992-0.00203993j 0.00500442-0.00714313j 0.00124474+0.00196624j -0.00115669-0.00802117j -0.000632207+0.00142462j 0.0013988-0.000260105j 0.00183763-0.00106445j -0.000444693+0.00226842j 0.00117624-0.00614552j 0.00385856-0.000459511j 0.0025763-0.000622659j 0.00360349-0.00155011j -0.00511142+0.00262705j -0.000424342-0.00329385j 0.00232751+0.0021866j -0.00178802+0.00285516j -0.00493445+0.000726208j 0.00189026-0.000779893j -0.00155501+0.00132015j -0.0041589-0.00445218j -0.00347842+0.00174217j 0.00902328+0.00955722j 0.00170668-0.00703312j 0.00436869-0.0046457j -0.000665267+0.00566598j -6.83572e-05-0.000377352j -0.00575448+0.00344948j -0.00110458-0.0040944j -0.00239473-0.0101137j -0.00226708-0.0045797j -0.0105103-0.00307881j -0.00417207+0.0212019j 
-0.0557582-0.00337942j -0.0157021-0.0123293j 0.0166413+0.0110404j -0.000975085-0.00129438j -0.00945311+0.0633551j -0.0193389+0.00439976j 0.000149264+0.000721562j -0.000704746+0.00119409j -0.00555081+0.00113694j 0.00244744+0.000884235j -0.00210997+0.000172063j 0.00529656+0.00665818j -0.00570508-0.00484316j -0.00651755-0.0143255j 0.00480216+0.00926572j 0.000758913+0.000973092j -0.00404701+0.0127072j 0.00808659+0.0104796j 0.0221113-0.0194527j 0.000342437-0.00310506j 0.00121823+0.00331818j -0.000663466-0.00145456j -0.00259915+0.00895214j -0.00264506-0.00198989j -0.016214-0.00231226j -0.00193068-0.00520232j 0.00922718+0.000911689j 0.00205068-0.00395047j 0.00795099-0.00533026j 0.000566241-0.00109335j -0.011055+0.00348839j 0.0136215-0.000136195j 0.00609097+0.00641718j -0.00563549-0.0019104j 0.00211219+0.00381884j -0.00332749-0.000631922j 0.00385139+0.00989957j 5.26324e-05-0.00240392j -0.000414874-0.00461583j -0.0050223-0.0125215j -0.00218558-0.0219088j -0.00332357-0.00212683j 0.000259021-0.00776614j 0.00132905+0.000165021j 0.000496036+0.00821304j -0.00712212-0.00126817j 0.00684437-0.0248817j -0.00106994-0.0139238j 0.00807013-0.00496819j -0.00140475-0.00142506j 0.00095998+0.000935906j -0.00112907-0.00257318j 0.00112053+0.00305989j 0.00518514+0.00403734j 0.00632321-0.00292784j -0.00761755+0.00469079j -0.00399429+0.000371659j -0.00227296-0.00432653j 0.00203143+0.00171177j 0.0120387+0.000289492j -0.000826561-0.000203331j -0.00342845-0.000164905j -0.00716213-8.27063e-05j -0.0106625+0.00400016j -0.00857176-0.00105215j 0.00275029-0.00233944j 0.00435193-0.00210072j -0.00286717-0.000318534j -0.00193893+0.0020006j -0.0036043+0.00471367j -0.00223649-0.0031823j -0.00275044-0.000547971j 0.000790665-3.9097e-05j -0.000423915+0.00478922j 0.00261656+0.00202225j -0.00358229-0.00324697j 0.00917491-0.00297112j -0.00670019+4.03458e-05j -0.000461445-7.0416e-05j -0.00126301+0.00227312j -0.00129425+0.000802806j -0.00933963+0.00172091j -0.000908589-0.00376664j -0.00643055+0.00118404j 0.0122424+0.00235083j -0.00606965-0.00629966j 6.16777e-05-0.00211932j 0.00380484+0.00209063j 0.00398907-0.00090735j 0.000769833-0.000350142j 0.000530503+0.00291608j -0.00527085+4.39156e-07j -0.000853079-0.00149975j -0.000940308-0.00329053j -0.00194112-0.00343761j -0.00165789-0.000522506j 0.00299209+0.00613976j 0.00295448-0.00047731j 0.00134657+0.00243515j -0.00636698+0.00220116j 0.00124221+8.53138e-05j 0.000942107+0.0082584j 0.00132686+0.00101183j 0.00167047+0.000228627j -0.00221866-0.00247622j -0.000734205-0.00123009j 0.00040566+0.00603433j -0.00246582-0.00176621j -0.00190367+6.84971e-05j -0.000400472-0.000342699j 0.00233105-0.00405257j 0.000513432+0.00250651j 0.000905433-0.00107426j -0.00224408-0.00207616j 0.00310899+0.00687116j -0.00412848-0.00174934j -0.000324177+0.00188606j 0.00288692-0.000534894j -0.00172513+0.00169525j 0.0045254-0.0018987j 0.00122467-0.00103237j -0.000582864-0.00117681j 0.0015946-0.000200953j -0.000186415-0.000516474j 0.00216544-0.00301287j 0.00138916+0.00211907j -0.00019614+0.00361688j -0.000391705+0.000191808j -0.00445054+0.00215342j 0.00106789-0.00210178j 
-0.0157989-0.0669624j 0.00636683+0.0636981j 0.13209-0.0469582j 0.00767397-0.016738j -0.0806773+0.101847j -0.0686036-0.00348592j 0.0250946-0.0175344j 0.0270131+0.00239613j -0.0353435-0.0105488j 0.064636-0.05639j 0.00941738+0.0165425j 0.0420887+0.0104894j 0.0174061-0.0201567j -0.0406206+0.00440063j 0.000899984+0.0159664j -0.0150843-0.000421632j -0.0159559+0.0170195j -0.0455306+0.00701445j 0.0313272-0.0572762j 0.0182796-0.0303848j 0.0132725-0.00083188j 0.0207067-0.0162933j 0.0343173+0.0317414j 0.0152077-0.0172913j -0.0101742-0.0213669j 0.00636343+0.00176968j -0.00173076+0.0115413j -0.00248483-0.00764463j 0.0299862-0.0186056j 0.00606933+0.00426184j 0.0331244+0.00905103j 0.000366-0.0261675j 0.0242454+0.0333245j -0.000630687+0.00717747j 0.0221056-0.00113652j -0.0128715-0.0126552j 0.00751658-0.00331491j -0.00345183+0.0060816j 0.0182718+0.00565911j 0.00405212+0.000961307j -0.00361311+0.00927068j 0.00555601-0.00049079j -0.00621875+0.00256572j 0.000236444+0.000805477j 0.0181217-0.00364144j -0.0118578-7.25146e-05j 0.0245344-0.000932736j 0.0086504+0.00595564j -0.00314391-0.0013136j -0.009783+0.00902004j -0.00262446-0.00781598j -0.00407603-0.00730887j 0.0127827+0.00512549j -0.00307592+0.0149511j 0.00506179+0.00142754j -0.00972647+0.000521544j 0.0019831-0.00418208j 0.00786243-0.00968403j 0.00571896+0.00317789j 0.00158925+0.000827539j -0.00236445-0.00853731j 5.08943e-05-0.0031992j -4.22427e-05+0.000210369j -0.000638939+0.00251461j -0.00461935-0.00177805j 0.00252155+0.00166062j 0.00709826-0.00288092j -0.00316739+0.00224805j 0.00104818+0.00265531j -0.00176388+0.00630747j 0.00127108-0.00147672j -0.000822488-0.00100577j 0.00101135+0.00165307j 0.000918575+0.00480052j -0.00422971+0.00383475j -0.00257356-0.00451059j 0.0047593-0.00236005j 0.00150204-1.72439e-05j -0.00526576-0.0041847j -0.00472302-0.00751829j 0.00374221+0.00302785j 0.0046776+0.00307429j 0.00296523+0.00437964j -0.00552706+0.000373131j -0.00382634-0.0023947j 0.0031932-0.00176322j 0.0133689-0.00665153j 0.000245692+0.00546153j 0.00437481+0.000239167j 0.00121279-0.00212775j 0.00351924+0.0019413j 0.00181663-0.00911721j 0.00930881-0.0136003j -0.00860459-0.00383842j -0.00144961-0.000127934j -0.00556676-0.0010053j 0.00677652+0.00206849j -0.0043238+0.000711059j 0.0023984-0.00399119j -0.00989607+0.00336464j 0.0074031+0.000361803j -0.00846763+0.00516423j -0.000609684+0.0041128j 0.00230968-0.00457771j -0.000712575-0.00182882j -0.00252971-0.00282706j -0.00125446-0.00446498j -0.00091306-0.000775692j -0.00289076-0.000144988j -0.00891829+0.000188399j -0.00176356+0.00304261j 0.00422499+0.00188586j 0.00400449-0.00520069j -0.00647968+0.00537712j 0.00275232+0.0085226j -0.00239979-0.000714566j 0.00529856+0.00674687j 0.00861053+0.000843377j -0.0142852+0.00212773j 0.016157+0.000905261j 0.000770155-0.00487873j -0.00745492-0.00788314j 0.00823011+0.00117906j 0.000325828+0.00387636j -0.00163923-0.0108685j -0.00418569+0.00343102j -0.00190181+0.0106631j -0.00724279-0.000794444j -0.00981939+0.011208j 0.0117476-0.0026566j 
0.088015-0.0121689j -0.0555488+0.0131812j 0.0137979+0.119271j 0.0141933+0.00562082j -0.0986587-0.102499j -0.00525953-0.0623352j 0.0156938+0.00358328j -0.0104046+0.0321307j 0.00155189-0.0337274j 0.0438553+0.0490729j -0.00274204-0.00451367j -0.0157352+0.0425676j 0.0202417+0.000497797j 0.0144303-0.033654j -0.0103563+0.00469732j 0.00446633-0.0152702j 0.0149263-0.0141575j 0.0235553-0.034314j 0.0566844+0.00126241j 0.0446443+0.0084586j 0.0117394+0.0204052j 0.0174941+0.0122813j -0.0135752+0.0322606j 0.0117923+0.0210645j 0.0276619+0.00194042j -0.0116814-0.00099671j -0.00714509-0.00392211j 0.0143685-0.00701111j 0.019402+0.025808j 0.00653623-0.00351444j -0.00567933+0.0106347j 0.00865577+0.0119862j -0.00393185+0.0148759j 0.00328567+0.000612124j -0.000723999+0.0161273j -0.0006046-0.00637901j 0.00202959+0.00778032j 0.00372783-0.00454367j 0.00441763+0.0150654j 0.0112893+0.00294256j 0.00642832+0.00312321j 0.00980078-0.00117715j -0.00139175+0.0037495j 0.000321204-0.00322432j 0.00733688-0.00121275j 0.00612459+0.00588284j -0.00954224+0.000735529j -0.00582262+0.00188241j 0.00125023-0.00868264j -0.00820231-0.00945801j -0.00591066+0.000868751j 0.00519441-0.0131031j 0.00792434+0.0133633j -0.00431406-0.00334753j 0.00633604+0.00928443j -0.00689877-0.00888348j 0.00355792+0.00073673j 0.00743409-0.00266651j 0.00425253+0.0113697j 0.00444336+0.000449931j 0.00753563+0.000353671j 0.0107671+0.00066595j 0.00250754+0.000367214j -0.00986583+0.00386847j -0.000209701-0.000927172j 0.00147724+0.0018638j 0.00202273-0.00437761j -0.00199968+0.00263919j -0.00429673+0.00257316j -0.00523347+0.0075979j -0.0021228+0.00164513j -0.0040689-0.00013563j 0.00236048-0.00122843j 0.00109079+0.00278003j -0.000919994+0.0036878j -0.00297022-0.0054509j 0.0055651+0.00320007j -0.00301571-0.00112454j -0.0011872+0.00338472j -1.82272e-05+0.00370974j -0.000388712+0.00939089j -0.00577186-0.00257683j 0.0034903+0.0103513j -0.00772243+0.00345856j 0.0017689+0.00795622j -0.00572028+0.00730506j 0.00317377+0.00364979j -0.00594036-0.00177437j -0.000140718-0.000762857j 0.00161835-0.0129018j -0.00837864-0.00532217j -0.0027532-0.00299323j 0.0022782-0.000219233j 0.00754275+0.0043999j -0.00581033+0.00249499j -0.00106849+7.89346e-05j -0.00255906+0.00229118j 0.00287587+0.00258101j -0.0137816+0.00248829j 0.00095935-0.00375333j 0.00237964+0.00197671j -0.000150968+0.000434413j 0.000734751-0.00275969j 0.00516856+0.00228792j 0.00200996-0.00155926j -0.00377755+0.00173584j 0.00230606+0.00492678j -0.00213157-0.000903896j 0.00151793+0.000208968j 0.00423397-0.00659022j -0.00495757-0.00546592j -0.00299897-0.00222377j 0.00237266+0.00419389j -0.00101424-0.00237909j -0.0010466+0.00247921j -0.00313299-0.00333404j -0.00378194+0.00347862j -0.00053262-0.00637115j -0.00167489+0.00547305j 0.0131794+0.00717021j -0.000836665-0.0156338j 0.00529883-0.00889586j -0.000635884+0.00877374j 0.00225651-0.00396853j -0.00498465+0.00557627j 0.00102692-0.00340126j -0.00453503-0.00748523j -0.0029141-0.00646287j -0.0145004-0.005246j -0.00559745+0.0280881j 
0.0408328-0.0789641j -0.00405557-0.0210331j -0.0454529-0.0482735j 0.00172001-0.00921831j 0.0316113+0.0345735j 0.00651353+0.00600783j -0.00435744-0.0444056j -0.00731811+0.0334516j 0.0097727+0.0040302j -0.0197786+0.00129867j 0.000780226-0.00185903j -0.00515849+0.0108012j -0.0120206-0.0117006j 0.00560488+0.0184801j -0.0169402+0.0229962j 0.00838742+0.00028405j 0.0271247-0.0221674j -0.0119335+0.0103413j 0.016534-0.00419811j -0.00366905-0.00512783j 0.000217888+0.00101503j 0.000759283+0.00277549j 0.00144618-0.0116143j -0.0101564-9.20415e-05j -0.000245905+0.00302528j -4.39445e-05-0.00726904j 0.0132916+0.0054283j 0.00521402-0.00591776j -0.00929961+0.00209734j -0.00716788+0.00239724j -0.00121676+0.00206293j 0.00417119-0.00220162j -0.00658434-0.00417977j -0.000493491-0.00156878j 0.0013871-0.00589369j 0.00782292+0.00305128j -0.00569642+0.00224824j -0.00417271-0.00260952j -0.0194444+0.00758398j 0.00186358-0.00238067j -0.0111163+0.00193158j 0.0107776-0.0034433j -0.0055437+0.00495703j 0.0239701-0.0103073j 0.000986416-0.00516618j -0.000672033-0.000999844j 0.00825548+0.00331726j -1.70306e-06-0.0031687j 0.00506423+0.00594998j 0.00454946+0.00790645j 0.00887011+0.00333152j 0.000659014+0.00761753j 0.00117728-0.00430143j 0.00218577-0.00253181j -0.00624296-0.00360776j 0.00400898+0.00106326j -0.00038781+0.00492894j -0.00176121+0.00123629j -0.00459722+0.000570931j 0.000863293+0.00294645j 0.00071029+0.00111873j 0.00105845-0.00549953j -0.00217364+0.00300973j 0.00545278-0.00203626j -0.00108669-0.000795692j -0.0011423-0.00110978j 0.00395869-0.00462966j 0.00297205+0.000998439j -0.00196471-0.00374248j -0.0024097+0.00128382j 0.00189543+0.00167225j -0.00623483-0.00331791j 0.00531865-0.0011926j -0.000630534-0.00201977j -0.00362393+0.00332249j 0.00128587-0.000410083j -0.00158897-0.00360704j -0.00222613+0.000654788j -0.00128979+0.00188052j -0.00135736+0.00264602j -0.00593403-0.000851151j -0.00472298-0.000482159j 0.00346561-0.0102391j 0.00387618-0.00265564j -0.00114953-0.00118975j -0.00645879+0.0016363j -0.00402638-3.01183e-05j 0.00453497+0.00253824j -0.0116244-0.0018494j 0.000727114+0.00665743j 0.00394602-0.000346007j -0.00732913+0.000336475j 0.00290776+0.00195354j 0.00518437-0.00162657j -0.00296281+0.00280234j -0.005148-0.00220786j 0.00284633+0.00113914j -0.00829423+0.000458444j -0.00488517-0.00578208j 0.000732539-0.00169631j 0.0116908+0.00577063j 0.001176-0.000570382j -0.00500842-0.004182j 0.00705121+0.000770784j -0.00148084-0.00094447j -0.00830308-0.00515943j -0.00070966-0.0001927j 0.00117197+0.00352908j 0.00610619+7.94396e-05j 0.00335006+0.00130359j -0.00754792-0.00596662j -0.00747743-0.0018848j -0.00545587-0.00406278j 0.0084366+0.00199025j -0.000921523-0.00153896j -0.00261878-0.00204204j -0.00608171-0.00740548j 0.00726069+0.00906905j 0.00807501-0.000168546j -0.00460309-0.000907091j -0.00551663+0.000805737j 0.00356366+0.00385049j -0.0018939-0.00351999j -0.000116663+0.00392983j -0.00165721-0.00686349j 0.00252691+0.00526313j 0.000159918-0.00181082j 0.00186764+0.000820831j 0.00311609+0.00501682j -0.000898247-0.00830737j 
