-0.0057439+0.00948411j -0.00641769-0.00548057j -0.00165579-0.00801768j -0.00024305-0.00182208j -0.0172661+0.00720355j 0.0251581-0.000560206j -0.0326489-0.00105091j 0.0223875+0.0008335j 0.0253405+0.00805954j -0.00461443-0.0161953j -0.0206708-0.00609192j -0.00656382-0.00482341j 0.00819564+0.0140633j -0.0112019-0.0223856j -0.00247581-0.00858696j -0.000932409-0.0122213j -0.00540639-0.00386055j 0.00378751-0.000734974j 0.00116145+0.00029347j 0.00588678+0.0148402j 0.00359254-0.0148353j 0.00355501+0.02545j -0.00640746-0.00278205j 0.003012+0.00161077j -0.00605709+0.0268076j 0.00477759+0.00846053j -0.00480867+0.00619389j -0.00546918-0.00131729j 0.00478094-0.00401619j -0.00319893-0.00252734j -0.00585212+0.00550114j 0.00123239-0.000429832j -9.23484e-05+0.00163179j 0.00223498+0.00203518j -0.00522852+0.00258518j 0.00683857+0.00166683j 0.00197032-0.00320874j -0.00134265-0.0024258j 0.00368391-0.00275501j -0.00299635+0.00079003j 0.000842084-0.001821j -0.00519113+0.00182828j -0.0062981+0.000407355j 0.00155473+0.00294645j 0.00879811-0.0019137j 0.00445994-0.00499741j -0.00640817-0.00291608j 0.00379129-0.00437552j 0.000478195+0.00349649j 0.00839146+0.00240205j 0.000460687-0.00366412j -0.00584865-0.00844672j 0.00969187-0.00176764j 0.0114831+0.0125826j 0.0142106-0.00695315j 0.00239333+0.00554919j 0.000506715+0.00106275j -0.00402103-0.0116342j 0.00539372+0.000741727j -0.000269287-0.00946895j -0.0076993+0.00355505j -0.00588445+0.00104539j 0.00892996-0.0187731j 0.00371844-0.00412821j 0.00727895-0.00781308j 0.00531487-0.00387665j 0.000295679-0.000105159j -0.00215298+0.00734175j 0.0013939-0.00377747j 0.00399148+0.00742829j 0.00912597+0.0060599j 0.0016214+0.00284346j -0.000889865-0.000240267j -0.000254811-0.00912127j -0.00221987-0.00525147j 0.0114894-0.00273432j 0.0121282+0.00158088j 0.00473052-0.00182839j 0.0102543+0.00904669j -0.0133547+0.0039117j 0.00310737+0.00361532j 0.00308239-0.00486876j -0.00800672+0.000259329j 0.00685413-0.00368652j 0.00199587+0.000643801j 0.000909148+0.00286133j 0.00276372+0.00452428j 0.000490507-0.000790455j -0.00280678-0.00532766j 0.000982468-0.00606305j -0.000462921+0.00212009j -0.000630049+0.000622835j -0.00386887-0.00503265j -0.000346608+0.00739651j 0.00106069+0.00110253j 0.00225444-0.00109573j 5.5417e-05+0.00794829j -8.02942e-05+0.000651722j -0.000851361+0.00206281j -0.00123948-0.0020866j 0.000357638-0.00187012j -0.00122973-0.000776884j 1.31674e-05+0.00790231j -0.00133546+0.00671343j 0.00218295+0.00547393j -0.00181393-0.000945509j 3.4629e-05+0.0024013j -0.00305415-0.00514037j 0.0063787+0.00774083j 0.0012929+0.000789924j 0.00312568-0.01126j -0.000536179+0.00637016j 0.00108648-0.000512277j -0.000733919+0.00509912j 0.00253887+0.00350982j 0.00186327+0.00133615j -0.000254946-0.00693725j -0.00201528+0.0022534j -4.71696e-05+0.00154819j -0.0011995+0.00273722j 0.00319392+0.00276071j -0.000475636+0.00158157j 0.00162007-0.000699593j 0.00114975+0.000727346j 0.000258798-0.000775769j -0.00178164+9.04379e-05j 0.000470184-0.000791014j 0.00262122+0.00017636j -0.003544-0.000208673j 0.000641978-0.000759335j 5.75327e-05+0.00127676j 0.00381101-0.00224435j 0.000842864+0.000708604j -0.00428844+3.02271e-05j -0.000193723-0.00127477j 0.0027237-0.00341835j -0.000768296-0.00108617j -0.000581148-0.00112511j -0.000431016-0.000910612j -0.000830684-0.00109538j 0.00258022-0.00232463j -0.00158606+0.00152207j -0.00335912-0.00187171j -0.0019565+0.000320812j -0.000390086-0.00491919j 0.000326859+0.00233356j 0.00120362+0.000988329j -0.00125036+0.00386134j 0.000685006+0.00098259j 8.52739e-06+0.000423223j -0.000395231+0.00104836j -0.00037825-0.000561626j -0.00330366+0.00131636j 0.00088369-0.00216729j 0.00112118+0.00383459j 0.000969458-0.00348222j 0.00187067+0.00176569j 
-0.000405071-0.00978657j 0.0032894+0.00065022j -0.00617224-0.000742057j -0.00689371-0.0146459j -0.00856773-0.0236762j 0.00975367+0.0206454j -0.000235048+0.0232728j -7.45061e-05+0.00937417j 0.000513315-0.0237009j -0.0437431+0.0395534j -0.00307499+0.0365551j 0.00227246-0.00570791j -0.00405465-0.00853686j 0.00466703-0.00132662j -0.00320424+0.00346932j -0.000914966-0.0114188j 0.000259025-0.00352282j -0.00278408-0.00199564j -0.00517783+0.00516482j -0.00600483-0.00473986j -0.00321607-0.00326043j -0.00294651-0.000646674j 0.00116093-0.000285667j 0.00133685+0.00191749j 0.00223653-0.0082049j -0.0107873+0.00131761j 0.00146651+0.00471509j -0.00226569+0.00308467j -0.000323169+0.000505013j 0.00301351-0.00473613j 0.00212087+0.000669702j 0.00342078-0.00430426j 0.00273172+0.00254413j -0.00287727-0.00183317j -0.00527615+0.00100851j 0.00548956-0.00112471j 0.00144072+0.00358653j 0.00247868+0.00277541j -0.000832544+8.06214e-05j -0.00342974+8.73309e-05j -0.00238455-0.00247903j -0.00402001+0.00249457j 0.00666969+0.00920871j -0.00923502-0.00707597j -0.000812744-0.00603066j -0.00420606-0.0077149j 0.00769162+0.00301865j -0.00177647-0.00730209j -0.0121964+0.00759027j 0.0037402-0.0094597j 0.00425649+0.00455183j 0.00600888-0.00980162j -0.0118769-0.00462042j -0.0112391+0.00338622j 0.00023069-0.00928438j 0.00185268+0.00155393j 0.000703492+0.00184057j 0.00682924-0.00109538j 0.00039104-0.000996274j -0.00261804-0.0061302j 0.00489801-0.000439976j 0.00121032+0.0077809j -0.00626353+1.04179e-05j 0.00576116-0.00103831j 0.00557657-0.00248187j 0.000168637-0.00950138j -0.00389885-0.00894774j 0.00937795+0.000766961j -0.0106583-0.00523082j -0.0034504+0.00279754j -0.00441026+0.00813279j 0.00751136-0.00891329j -4.38076e-05-0.00249369j -0.0145867-0.00102021j 0.00486401-0.0112523j 0.000550593-0.000418911j -0.00118166+0.0119981j 0.00106144+0.0048926j 1.7896e-05+0.00327508j -0.00468949-0.00747163j -0.0017956+0.00298524j -0.00454167+0.00139413j -0.00545238+0.00461322j 0.00974811+0.00223048j -0.000133246-0.00381524j 0.00237345-0.0064383j 0.002278-0.00220375j 0.00122612+0.000425121j -0.00344654-0.000436555j -0.00164815+0.000154482j 0.00244746-0.00157222j -0.00148222+0.0010727j 0.00144167-0.00242212j -0.00137287-0.00200039j -0.00296144-0.00325789j -0.00143495-0.00392405j 0.00132652+0.00159575j 0.000262271+0.00288469j -0.000243382-0.000393039j 0.00129064+0.00257721j 0.0012189-0.000975526j 0.000291357-0.00199353j -0.000675902+0.00138505j -5.03507e-05+0.00210004j 0.00223574-0.000369213j -0.00272778+0.00126127j -0.00220568-0.00149504j -0.000101615-0.00276647j 0.0014368+0.00173375j 0.0024571-0.00537181j 0.00541979-0.00293474j 0.00325801-0.00130256j 0.00165237-0.000437769j -0.00439471-0.000205553j 0.00408292-0.00493144j -0.00149885+0.000520415j -0.0051881+0.00219151j 0.00522182-0.00114722j 0.0104855-0.0050859j -0.000250333+0.000679081j 0.0124007-0.00305827j -0.000292648-0.00105733j -0.00279888+0.000960487j -0.00479946+6.13367e-05j 0.00663795-0.000203057j 0.00581613-0.0035881j 0.00381983+0.000137061j 0.00192432+0.000555858j -0.0041131-0.000844392j 0.0039425+0.00140968j 0.007131-0.0010451j -0.00465968+0.00225037j -0.00493335-0.000138015j 0.00460878-0.000472078j -0.00860966-0.00159773j -0.00812587+0.000194513j 0.00160079-0.000709467j 0.0110026-0.000182461j 0.0134033+0.00156458j -0.0144938+0.000818608j 0.00311102-8.90388e-05j -0.00176493-0.00339536j 0.0105972+0.00402506j -0.00677299+0.000201519j -0.00327929-0.00140846j 0.00727407-7.23805e-05j -0.0106067-0.000854698j 0.000292897-0.00580204j -0.0014777-0.00113317j 7.63223e-05-7.44491e-06j -0.0129387-0.00270382j 0.000863692+0.000348778j 0.00453085-0.00153118j 0.000342588-3.1229e-05j -0.00624445-0.00136805j -0.00155155-2.26714e-05j -0.00903454-0.00144452j 
0.00342355+0.00208402j 0.000873122-0.00373788j -0.0129867+0.00189896j 0.00709299-0.00940868j 0.00302285+0.020801j 0.00775466-0.000624897j -0.00214148+0.0194634j -0.00414122+0.0597946j 0.00156039-0.00268014j 0.00710991-0.0167058j -0.00788458-0.00807928j -0.000154645+0.00339926j 0.000873383-0.00597613j 0.000737138-0.0005154j 0.00247954-0.00354226j -0.00148399+0.00382534j -0.00256113+0.00367706j 0.0070858-0.0101711j -0.00968331+0.00286781j 0.00617814-0.00733222j 0.00506918-0.00596435j 0.00175095-0.00217133j -0.00587863+0.00615089j -0.00152454+0.00121924j 0.00354941-0.000620421j 0.00440912-0.00158295j -0.00353081-0.00341395j -0.00118943-0.00129564j 0.00255704-0.00174803j -0.000666039+0.00412176j -0.00284852-0.00215102j -0.00209353-0.000835891j -0.0025716+0.00162752j -0.000255788-0.000109958j -0.00358036-0.00188223j 0.000687182-0.00379765j 0.00771622+0.00352051j 0.000817916+0.00277051j 0.00110266+0.000417732j 0.000269591-0.000816594j 0.00415739+0.00677619j -0.00209802+0.00290807j -0.0036285-0.00511381j -0.00408048-0.00730666j 0.00282629-0.00429454j -0.00430031+0.00580452j -0.0101042-0.00184103j -0.000918276+0.00644634j 0.00125118-0.007852j -0.00257928-0.00628562j -0.0141797+0.00347881j -0.003499-0.00501091j -0.00422258+0.00301958j -0.00553429+0.000363048j 0.00112565-0.0058833j 0.0139641-0.00407566j 0.00630239-0.000404304j 0.00643644+0.00727017j 0.0027687-0.000946073j -0.00385689+0.00513314j 0.00962001+0.00531758j -0.0103997-0.00180213j 0.0136074-0.00407775j 0.00404401+0.0200908j 0.00429414-0.00462405j -0.00481437-0.0050292j 0.0108137-0.00219726j 0.00894762+0.0040536j -0.00189219+0.011217j 0.00377101+0.00448236j 0.000795466-0.00528573j -0.00259715-0.00830505j -0.0068661+0.0133977j 0.00287606-0.000911523j -0.00567538-0.000439603j 0.00184341+0.0096436j -0.00159136+0.00258501j -0.00166101+0.000805449j -0.000785195-0.00156686j 0.00378276-0.00179639j 0.00128875-0.00268842j -0.0042802-0.00283538j 0.0039745+1.57911e-05j -0.00035255-0.00211892j -0.0068525+0.00440105j 0.000509234+0.000958399j -0.000354628-0.00067236j -0.000814516-0.000202762j -0.00528362+0.00275568j 0.0027992-0.000271839j -0.00045499-0.0029813j -0.00190161-0.000368226j -0.000489762+0.000732028j 0.000795152-0.000717056j -0.0018949+0.00226354j -0.000175093+0.00161146j -0.000300374+0.00097773j -0.00466674-0.000236397j 0.00288231-0.000307589j 0.000330233-0.00164024j -0.00317168+0.00123458j -0.00296598+0.00221461j -0.0010508+0.000687182j -0.000580557-0.000742074j -0.00175401+0.000782272j 0.00162722-0.00199923j -0.000311785+0.00161762j -0.00348856+0.00170013j -0.000456876+0.000793068j 0.00200396+0.00150096j 0.00117073-0.000628763j -0.000143312-0.000480323j -0.00653246-0.00165883j 0.0010826+0.00149449j 0.00186833-0.000470389j 0.00138317+0.000805129j -0.00740789-9.42866e-05j 0.000649322-0.00206849j 0.00472923-0.000717565j -0.002069+0.000937665j -0.00564415+0.0034619j -0.00501626+0.00310602j -0.0155652+0.000665886j 0.00750038-0.00109945j 0.0122477-0.00348384j -0.00170678+0.000873098j 0.0126199-2.84978e-06j 0.00379858-0.000178013j 0.00741681-0.00206698j -0.00531155-2.45435e-05j 0.00540165+0.000572864j 0.00487763-0.000307099j -0.00975822-0.000765834j 0.00835023+0.000691778j 0.000715295-0.000279981j 0.00447184+0.000759187j -0.020903-0.000323442j -0.00356522-0.00251519j -0.00262407+0.00117101j -0.0109279-0.00127064j -0.0115697-0.0019019j -0.00131983-0.000550915j -0.00296678-0.00199139j 0.0029081+0.000729951j -0.00222518-0.00218719j -0.00413963-0.00176362j -0.00637329-8.48618e-05j 0.000200137+0.00190771j -0.0148937-0.0014463j 0.000712397+0.000121395j 0.00436759-0.000318104j 0.00137324+0.000149772j -0.00559249+0.000495257j 0.00587281+0.000352331j -0.00242261-0.000129781j 0.00233022+0.000244033j 0.00229762+0.000410366j 
-0.0221114+0.00628415j -0.00371043+0.00988134j 0.0567862-0.0101088j -0.00901276+0.0413965j -0.00055829-0.0200919j -0.0331432-0.00980815j 0.00670439+0.0029019j 0.0119955+0.0158649j 0.00617923-0.0139977j 0.0290092+0.0340341j 0.0357308-0.0101411j 0.00379371-0.00190141j -0.0015994+0.0193579j -0.0134905-0.00371908j -4.7446e-05+0.00189049j 0.000654253+0.00634504j -0.00430391-0.00256753j 0.00102646+0.00720981j -0.00171158-0.00104587j 0.00157472+0.0129686j -0.000961299+0.00797768j -0.00358029+0.00598187j 0.00637546-0.00544857j 0.00378446-0.00315764j -0.0142484+0.00503371j -0.00149846+0.0124086j 0.00897127+0.00204838j 0.00304246+0.00130006j -0.00864893+0.0133504j -0.00819532-0.00624445j -0.00205596+0.00619864j 0.000786604+0.00598389j 0.00520869-0.0104273j 0.001344-0.000817358j 0.0104439+0.00217585j -0.00486367+0.018737j -0.0179179-0.00614395j -0.00266783-0.00922683j -2.71128e-05+0.000543289j 0.00140876+2.98061e-05j 0.00373647+0.00106162j 0.00505779-0.00232368j -0.00428103+0.000467767j 0.000456737-0.00116674j -0.00562955+0.000361354j 0.00353844-0.00333508j 0.00316819-0.00372138j -0.00108824+0.00434241j -0.00242941-0.0013839j 0.00375193-0.0018952j -0.00847004+0.0045674j -0.00357641+0.00194567j -0.00337258-0.000456548j -0.000245688+0.000304106j 0.000556076-0.000554376j 0.00587974-0.00171226j -0.00334331+0.000721416j 0.00293266+0.000426009j -0.00109408+0.000660458j -0.00302141+0.000905307j 0.00619562+0.00126621j -0.00348131+0.00117897j -0.00332221-0.000308434j -0.00209774+0.00557606j 0.00432753-0.00137146j -0.00451406+0.00397288j 0.00260789+0.000712079j 0.00689553+0.0019273j 0.00377131-0.00142949j 0.00132611+0.00534579j 0.00429651-0.00151291j 0.00211415-0.000916021j 0.00124406-0.000968373j -0.000611306-0.00308285j 0.00173239-0.00379349j -0.00438847+0.0054967j 0.000416155+0.000970413j 0.00119434-0.000647343j 0.00519244+0.00553909j -0.00199439-0.00136574j 0.000991526+0.00330996j 0.0124208+0.00183761j 0.00367776+0.00410174j -0.000169322-0.00327522j 0.00383512+0.0020924j -0.000490943+0.00194509j -0.000342264+0.00234041j 0.00115553+0.00142065j 0.00026309-0.00115766j 0.000443191-0.000241627j 0.00464976+0.00759035j 0.00112958+0.00300439j -0.00118394-0.00248132j 0.00101542+0.00682488j 0.00174638+4.21544e-05j 0.00057424+0.00115959j 0.00134443+0.000792979j 0.00147411-1.48775e-05j -0.0016145+0.00262477j -0.00114905-0.00300675j 0.00181717+0.0050532j 0.00129208+0.00313314j 0.000451315-0.00449316j -0.000755107-0.00154502j 0.00229233-0.000940335j 0.00219863+0.00706321j 0.00286377-0.00356918j 0.00252414+0.00442255j -0.000559896-0.00118891j 0.00115653-0.00337086j 0.00214918+0.00627456j 9.49318e-05+0.00475182j 0.00132301+0.00725872j -0.000833002-0.00134145j 0.00223923+0.00547008j 0.00102745+0.00107287j 0.00459411+0.00107325j 9.80462e-05+0.00116026j -0.00124858-0.00109499j 0.000368796-0.000812511j -4.15562e-05-0.00567938j -0.00354305+0.00362156j -0.0013866-0.00182584j 8.35444e-05-0.0021291j 0.000678829-0.000196837j 0.000265856+0.000496925j 0.00112336-0.000457598j -0.00140421+0.000550249j -0.000416876+0.0030088j -0.000956463-0.000817186j 0.00313967+0.000126141j 0.00226587-0.000620483j 0.000956013+0.00195758j -0.00226357-0.00214652j -0.00122555+0.000846784j -0.00132018+0.000897691j 0.000344408-0.000271186j 0.00117063+0.000838902j 0.00107965+0.000218986j -0.00199897+0.00196434j -0.00166329+0.000789768j 0.00126259+0.00243431j 0.00293875+0.000766298j -0.00170498+0.00105785j -0.000253536+0.00178756j 0.000169141+0.00180567j -0.00202163+0.00255727j -0.00301311+0.00284062j -0.000755118-0.0041826j 7.52659e-05-0.000218797j 0.00262055+0.000859701j -0.000252914-4.08765e-05j -0.00404164+0.000296069j 0.00278427+0.00246428j -0.00252348-0.0043848j 0.00608981+3.5802e-06j -0.00238943-0.00327203j 
0.0164585+0.0166457j -0.000811544+0.00927837j -0.0109048-0.0523769j -0.0213391+0.00551609j 0.000693803+0.0044164j -0.00108656+0.0230135j -0.00343058-0.00613834j 0.00254497-0.00692352j 0.0351918+0.0142652j 0.02421-0.0162853j 0.00574678-0.00588818j 0.000704328+0.00955238j -0.00952628-0.00728849j -0.00080703-0.00269635j -0.00114005-0.0028317j 0.00669646+0.00410759j 0.00037241+0.000471265j 0.00271642-0.00259186j -3.31589e-05-0.00485207j 0.00833042-0.00263598j 0.00383637+0.00229386j 0.00382498-0.00047735j -0.001677+0.00713176j 0.000561742+0.0026567j 0.000387845-0.000589418j -0.00178358-0.00298453j 0.000346788+0.00388187j -0.00983217+0.000731966j -0.0094704-0.00190061j 0.0089795-0.00672622j -0.00255079-0.00574537j -0.0102056+0.00211974j 0.00969216+0.00216497j 0.000795391-0.00161501j -0.000626275+0.0106153j -0.0180225-0.00573197j 0.00562383-0.0218112j 0.00462045+0.00054705j 0.00803421+0.00644686j -0.00275643+0.00365064j -0.000466327+0.0193494j -0.0135451-0.00201329j 0.00455896+0.00125212j 0.000787301-0.00693692j 0.00213203+0.00228441j 0.0005434-0.0018323j -0.00334882-0.00407845j -0.00147213+0.00119582j 0.000977357+0.00121919j 0.000771886+0.00454447j 0.00084612+0.00531424j -6.14898e-05+0.00426034j 0.00138664-0.000164363j 0.000321731+0.00246976j -0.00235769+0.00289374j -1.05214e-05-0.00258031j 0.00208414+0.00603003j 0.000498364-0.000804706j 0.00189485+0.000395255j 0.0012571+0.000752395j -0.00136579-0.00173804j -0.000966621+0.0027574j 0.000170103+0.0041358j 0.00110743+0.000298558j -0.000289442-0.00374618j 0.00139396+0.00164066j -0.000331683-0.00302489j 0.000745265-0.000365064j -0.0012462-0.00585393j 0.000931183-0.000621607j -0.00254568-0.00173104j 0.00163288-0.00127332j -0.0027539-0.00154603j -0.00303613-0.000727639j -0.00208688-0.00636757j 0.00114849+0.00347969j -0.00143743-0.000714671j -0.00226077+0.00111236j 0.00284996-0.00274115j 0.000812065+0.00164927j 0.00643517-0.00157623j -0.00248137-0.0128573j 0.00448259-0.00355259j -0.000512882+0.00182863j 0.00267205-0.00302424j 0.000426229-0.00234104j 0.000417287+0.000976227j -0.000154794+0.00125758j -0.00243342+0.000820609j 0.00212906-0.000889038j 0.00732067-0.0054323j 0.00408958-0.00150153j -0.00366622+0.00222259j 0.00501217-0.00191063j 0.00110056-0.0013691j 0.00254372-0.000756897j 0.00288182-0.00227842j -0.000226201+0.00132399j 0.000300132+0.000445022j -0.00225475+0.00135887j 0.00201598-0.000289072j 0.00202394+2.92935e-05j -0.00478949+0.000150199j -0.00283333+0.00131064j 0.000918273+0.000264997j 0.00959864-0.00269459j -0.00172184+3.86735e-05j 0.00280615-0.000566707j 0.00011629+0.00258402j -0.0010598+8.88637e-05j 0.00771171+0.000521843j 0.00337061-0.0021726j 0.0056615-0.000816133j 0.000437683+0.00209561j 0.00341784-0.00313315j 0.00131404-0.00119173j 0.000705399-0.0026855j -0.000935708+0.00121479j 0.00045186+0.00141465j -0.00102339-2.94474e-05j -0.00711313-0.000335252j 0.0032919-0.000228424j -0.00263237-0.000728708j 0.00183293-0.000837372j -0.00339343+0.000452633j 0.00196791-0.00092503j -0.000993151-0.00126892j 0.00062908+9.84495e-05j 0.00218985-0.000516157j 0.000372543+0.000502449j 0.000119681-0.00203444j -0.000857704-0.00167187j -0.000182278-2.92047e-05j 0.000991275+0.00126334j 5.21829e-06-6.08067e-06j 0.000788289-0.000177719j 0.000808075-0.000654144j 0.000582731-0.000199864j -0.000155122-0.00154896j 0.00147447-0.000839332j 0.00112684+0.00130457j 0.000780343-0.00125033j -0.000315513-0.000877421j 0.000141501+0.000285207j 0.00109326+0.000509319j -0.00124423-0.00101952j 0.000621436-0.00124589j -0.000605386+0.00158862j -0.00394037+0.000359351j -0.000217988+8.78142e-05j -0.00201216-0.000629834j 0.00151978+0.000531306j 0.00367772-0.000393415j -0.000327006+0.000465626j -0.00448759+0.000645158j -0.00113449-0.000296218j -0.00388695+0.000433515j 
-0.0133421-0.0149091j -0.00927419+0.00748166j -0.02177+0.00262932j -0.0379851-0.0254892j 0.0088271+0.0115867j 0.00704448-0.0269717j 0.0178341+0.00548888j -0.0122322-0.00162659j -0.0195998-0.0325918j -0.113475-0.00754737j 0.00950424+0.0462081j 0.00623693-0.025886j -0.0165411-0.0127867j 0.00559613-0.00223257j 0.000731505+0.0284778j -0.0121548-0.0384325j -0.00308968+0.00223869j -0.00138749-0.0016663j -0.00174503+0.0137153j -0.0187325+0.00296473j -0.0048796-0.0126734j -0.0162752+0.00900398j 0.0122335-0.0134297j -0.00227758-0.0165326j 0.00692878-0.0450694j -0.0308006-0.00923937j 0.00395137+0.0167284j 0.0107774-0.00378478j 0.00090743-0.0029565j 0.000666729-0.0168665j -0.00371552+0.0028247j 0.00135674+0.00464929j 0.00561885-0.00283094j -0.0129011+0.00516613j 0.00191059-0.000376113j -0.0075743-0.0049913j -0.00199849+0.00268437j 0.00734011-0.0156434j -0.00889584-0.00359093j -9.97394e-05+0.0065614j 0.00137649+0.00312368j -0.00145917+0.006043j 0.0115736+0.0108887j -0.0062016+0.000328223j -0.00250915-0.00867511j 0.00218988-0.000618556j 0.0012373-0.00112071j -0.00592131-0.00205807j 0.00538723+0.00995486j -0.00197844-0.00266701j 0.00276017-0.00136175j -0.00604131-0.00358556j -0.0076611+0.0117177j 0.00524606-0.00652881j 0.00467028+0.00268467j 0.00103693+0.00224151j -0.00256141+0.00121449j -0.00613995+0.00193466j -0.000559358+0.000278266j 0.0046555-0.00271002j 0.00116149-0.000197214j -0.00157601+0.00527879j 0.00375282+0.0028973j 0.00229497+0.00254375j 0.00113016+0.00146664j -0.00122875+0.00322142j 0.00611698-0.00173578j -0.00417239+0.00417516j 0.000980723+0.00110355j -0.00360778-0.00106236j 0.00221777-0.00601844j 0.000652062-0.000765054j 0.000892575+0.00258286j -0.00035708+0.00390117j 0.00801205+0.00935768j 0.0102131-0.00323879j 0.0041115+0.00168151j 0.00274081-0.000121313j -0.00298216-0.00108834j -0.00245815-0.00131891j 0.00280027+0.00541044j 0.00738103+0.00238935j -0.00280396+0.0029188j 0.00174846+0.00607335j 0.00178483+0.000987156j 0.00341248-0.000203353j 0.00491449-0.00743217j 0.00428607-0.00170517j 0.00555205+0.00353753j 0.000394152+0.00754123j 0.000618649+0.0012379j 0.00105497+0.000304374j -0.00124234+0.000254649j 0.000895739+0.000717367j -0.00307094-0.00325911j -0.00175597-0.00249627j 0.000431184+0.00453426j -0.00271923+0.000503189j 0.0024178-0.0020545j 0.00151135+0.00460552j -0.000739062-0.00304786j -2.93567e-05-0.00206343j -0.00276777-0.00212732j 0.00115749+0.0016052j -0.00175139-0.00449404j -0.0010645+0.00653201j -0.00696086-0.00177843j -0.00291342-0.0024789j 0.000724001-0.00145992j -4.73451e-05-0.00362486j 0.000898005-0.00194649j 0.00168668-0.000282494j 0.00473093+0.000372544j -0.00688043-0.00229236j -0.000518551+0.0038518j 0.00397342+2.06813e-05j -0.0043868-0.00190609j 0.0014449-0.00119996j -0.000385011+0.00449279j -0.00707333-0.00495229j 0.00367294+0.00861031j 0.000387343+0.000553298j 0.00207501+0.0005503j 0.00137203+0.00880375j 0.000609731-0.00541315j -0.00579216-0.0017012j 0.00036534-0.000602752j 0.00784556+0.00350155j -0.0019454+0.00509549j -0.000189574+0.00200937j -0.00122837-0.00165163j 0.00515177-0.00256591j -0.00116076-0.00377065j -0.00332353+0.00450398j 0.00392981+0.000449086j 0.00186595-0.000148505j -0.00322722+2.14484e-05j 0.00069885+0.00107613j 0.00493807+0.00137633j 0.00233502+0.00393073j 0.00788109-0.000882248j -0.000146393-0.00310135j -0.00489639+0.0031665j -0.00110861+0.00413417j -0.00326075-0.00213149j 0.00449557+0.000999256j 0.00805187+0.00241387j 0.00207912-0.0106323j -0.00146186+0.000498782j 0.000121418-0.000523806j -0.00337738-0.00256153j -0.0022141-0.000337359j -0.00846004+0.00390684j 0.00550172-0.00356789j 0.00393436-5.9212e-05j -8.27502e-05+0.0052112j 0.0158905+0.00319612j 
