-6.45964e-18-0.0399268j 6.96704e-18-0.0346852j 1.32886e-17+0.0317963j 1.38761e-17+0.00113239j -1.71303e-17-0.0194018j 8.81643e-17+0.0424968j 1.5707e-17+0.0207628j -1.063e-18+0.0261861j -1.71978e-17-0.0351603j 1.03594e-17+0.0138972j -2.28921e-16-0.0103583j -2.22311e-17+0.007956j -1.84089e-17+0.0196558j 1.22104e-16-0.00705047j 3.20291e-17+0.0102011j -4.58199e-15+0.0202516j -1.53684e-17+0.0273172j 8.87304e-17-0.00685491j 2.85439e-17+0.0150949j 5.22682e-17+0.0136669j 3.64173e-18+0.0130608j -9.68685e-18+0.0272351j -9.74196e-17-0.00212238j 4.135e-17-0.0118358j 1.52274e-16-0.01871j 8.93997e-17-0.0164424j -2.33126e-16-0.0137345j -2.11865e-16+0.0130234j -2.59203e-16+0.0102312j 3.44053e-17+0.00155334j 2.2726e-16+0.00856514j -4.68942e-17+0.00765492j -2.26115e-16-0.00383158j 1.80343e-16-0.00946085j 4.84138e-18+0.00989019j 1.11793e-16+0.000243195j -3.18534e-17+0.00334915j 5.06873e-17-0.0191141j -2.48188e-16+0.00229589j -1.94996e-16+0.00817576j -6.13616e-16+0.0104014j 3.01975e-17+0.0066823j -4.50436e-17+0.00944847j -6.34589e-16-0.000144931j 5.92815e-16-0.00803354j 4.55e-16-0.0086336j -3.21214e-16+0.00915481j -1.01728e-16-0.00635889j -1.95931e-15-0.00344718j -3.61262e-16-0.0304231j 2.1888e-16+0.0149877j -4.73173e-16-0.0173462j 1.25681e-15+0.0132452j 2.59948e-16+0.00324205j 1.17516e-16+0.00408849j -1.53245e-16-0.0135133j -1.52628e-16+0.0116284j -3.38515e-19-0.00574257j 7.02748e-15-0.0148731j 7.31895e-16-0.00362187j -1.93653e-16+0.00382968j 5.45534e-17+0.0102714j 1.38873e-17-0.0109695j -8.93229e-17+0.00279284j -1.85908e-15-0.00495916j 2.48024e-16+0.00519594j 5.40938e-17+0.000751674j 3.61801e-18-0.0038899j 2.06068e-16+0.00767234j 2.8631e-16-0.00850393j -1.03693e-17+0.0139664j -3.32618e-15+0.0160172j 1.93774e-16+0.0177802j -9.42351e-16+0.00635116j -2.36171e-16-0.0055917j 3.26882e-16+0.000535428j -4.852e-16+0.00619975j 3.13972e-15-0.00707317j 2.56343e-16-0.00252872j 1.221e-16+0.00478035j 5.9734e-16-0.00368373j 8.08017e-17+0.0121378j -3.42793e-15-0.0138253j 1.62027e-16-0.00794961j -1.49296e-16-0.00601027j 4.27358e-16-0.0129015j 6.51741e-16-0.0162866j 6.03724e-17-0.00447803j 3.33554e-16-0.0048218j -2.28148e-15-0.00143683j -7.28928e-15-0.0171373j 2.16157e-15-0.0049491j 6.6029e-16+0.027836j 5.83924e-16-0.00630231j -4.43928e-17-0.0149665j -2.45433e-16-0.0101105j -2.56101e-16+0.0034489j -1.92718e-16-0.00333595j 5.83084e-17-0.0103599j -5.81102e-17+0.00274132j -2.8816e-17+0.00444373j -2.21789e-15+0.00523747j -7.18667e-17-0.00117941j -2.46309e-17-0.000582481j -2.87939e-17+0.00156449j -2.58519e-17-0.00208112j 7.87722e-18-0.00949639j 4.50876e-17+0.00817121j 1.40431e-17+0.00171052j 7.035e-16-0.00140311j 8.0019e-15-0.0212633j -2.59446e-16-0.00413597j -1.37071e-16+0.00418307j -3.97779e-16+0.0071316j -4.00578e-16-0.00505639j -1.98191e-16+0.0109735j 5.67136e-16-0.0129394j 5.67737e-17+0.00600991j -1.08635e-16+0.00761552j 1.27437e-16-0.0195632j 1.77383e-16-0.0045862j 1.52905e-16-0.0123694j 2.19952e-16+0.0122092j 3.06662e-16-0.00221688j 1.94824e-16-0.0165932j -7.55188e-18-0.00224564j 7.7859e-17-0.00818056j -2.4675e-15-0.0105547j 1.0731e-16+0.016678j -2.64188e-16+0.00165075j 1.5665e-16+0.00751782j 4.80186e-17-0.00680996j 8.7191e-17+0.000626617j 4.0148e-15-0.0200821j -4.51412e-17-0.00297884j -3.9544e-17-0.0124228j -1.66183e-17+0.0125341j 5.02325e-17-0.00295304j 1.39153e-15+0.0131137j -7.44017e-17-0.0094653j -1.94335e-17+0.000208548j 1.07763e-15-0.00724044j 2.9344e-17-0.00685118j -6.17272e-17-0.00143972j 1.86476e-17-0.00141921j -1.63379e-15-0.00755669j 2.83296e-17-0.0113706j 1.90843e-16+0.0171428j -2.93772e-19+0.00647432j 1.85312e-16-0.00474874j 1.6327e-17+0.024297j 1.2171e-16-0.00976887j -5.59564e-17+0.00680042j 2.42522e-15-0.00517709j -7.30147e-17+0.00371306j 1.48339e-15-0.0175888j 3.5454e-17+0.0105815j -6.94108e-17-0.00492951j 1.03171e-16+0.0177351j 3.44539e-17+0.00588988j -3.86231e-17+0.00841838j 1.5592e-16+0.0242453j -2.22513e-18+0.00905631j -3.76707e-17-0.0304615j -8.949e-16-0.00477814j -4.30726e-18-0.0109556j -6.13886e-18-0.00845282j -1.13155e-16-0.0265786j -2.20224e-17-0.0243288j 6.38956e-18-0.00169962j 6.88703e-17+0.013908j -4.31834e-17+0.0207319j 2.19116e-17+0.0197246j 1.82722e-16+0.0229616j 3.02046e-18-0.000399234j 1.67527e-17+0.00625375j -1.33145e-17+0.0028961j -1.32186e-17+0.0019225j -7.95036e-16-0.0313608j 2.75015e-17-0.00499404j 2.91652e-17+0.0262681j -3.69843e-17-0.00585143j 3.49053e-17-0.0453821j 1.0942e-17-0.00767127j 4.93448e-18+0.0220949j -7.50661e-18+0.00915519j 1.30892e-17-0.0538713j -6.36261e-18+0.00155766j -1.0977e-17-0.0451833j 
1.53183e-17-0.027119j 6.24146e-20+0.0102996j 1.2752e-18+0.0361866j -1.57672e-17-0.00103651j 6.98154e-19+0.0220397j -3.75368e-17-0.00889428j -3.95753e-17+0.0283107j 1.21652e-17+0.00814006j 1.19834e-17-0.00798259j -1.01807e-17+0.0117495j 4.42111e-16+0.0201422j -8.25136e-18+0.00966892j 4.47141e-18-0.0157044j -1.71908e-16+0.00976619j -9.33111e-18+0.00575229j 4.83235e-15-0.0213457j -6.93225e-18+0.00773187j 2.58544e-16-0.014881j 4.2134e-17+0.000958702j -8.24337e-17-0.010655j -2.31647e-17+0.0153669j 7.90992e-17+0.00313012j -1.06435e-16-0.016245j -6.23873e-17+0.00862028j -1.02784e-18-0.00521883j -3.04765e-17+0.0165663j 1.5934e-16-0.00255368j -1.47255e-16+0.0112548j -3.62507e-17+0.00169364j 1.16426e-16+0.0254279j -1.84002e-16-0.00919657j 3.97203e-18+0.00159773j 5.71265e-16-0.0160964j -5.43211e-16-0.00196666j 4.93919e-17+0.00240416j -1.65844e-16+0.0140564j 5.02748e-17-0.00486397j -1.31512e-16-0.0130329j -3.00486e-16+0.00141216j 1.50416e-16+0.0114432j -6.50991e-17-0.00659349j -8.24229e-17-0.00075411j -6.02448e-18+0.00383971j 6.96551e-16-0.0065938j -5.44286e-16-0.000430962j -1.04911e-16-0.0077758j 4.40366e-17-0.0170656j -3.8917e-17+0.00143035j 3.1094e-15+0.00750943j 1.57852e-16-0.00113514j 2.14541e-17+0.00691278j 4.8412e-16+0.0121707j -9.4966e-16-0.00956969j -3.04032e-16-0.0161032j -5.2935e-17-4.96886e-05j -1.50763e-16+0.00241198j -8.93705e-18+0.00498929j 1.78511e-16+0.0158155j 4.77979e-15-0.0104526j 7.35962e-16-0.00374538j 1.99068e-16-0.00502982j 2.09332e-16+0.0100493j 2.45438e-16+0.00101276j -7.64692e-17+0.000418554j -3.74241e-15-0.0093237j -2.47791e-16-0.00821846j 7.93467e-17-0.00754264j -6.68368e-17+9.9347e-05j 1.25053e-16+0.00738661j 9.49971e-16-0.0206127j 1.33667e-17+0.000732379j -1.58168e-15+0.00765282j 1.49183e-16+0.000436883j 4.54187e-17-0.00139284j 4.23818e-16+0.010127j -1.23537e-16-0.000265156j 3.55074e-16-0.01064j -4.61651e-15+0.00883122j -1.93932e-16+5.93096e-05j -4.52517e-16+0.0158017j -1.46352e-15+0.0062879j -1.08477e-16+0.0160387j -2.76773e-16-0.000987259j 4.14256e-17+0.00958842j -2.7971e-16-0.0165497j -2.35845e-16+0.00146387j -6.25314e-16+0.0181119j -8.63878e-17-0.00326874j 4.15095e-16-0.0178008j 1.09672e-15-0.00283376j 2.9952e-15+0.00727985j -7.14088e-16+0.00115185j -1.18628e-16-0.00934952j -3.82854e-16+0.00748097j 9.64982e-17+0.00386339j -4.88032e-16-0.00874752j 3.40871e-17+0.000954245j -4.14545e-16+0.000741199j 2.76041e-17-0.0080218j 1.10751e-16+0.00460769j -1.62251e-16-0.00591683j -3.57442e-15+0.00787163j -2.3493e-16-0.0111367j -3.7663e-16-0.0208128j 9.40367e-17-0.00245891j 2.02283e-17-0.00800441j 1.81988e-16+0.00905437j 1.7308e-16-0.00241494j -5.902e-17-0.00633609j -1.66999e-16-0.00139289j -1.60098e-15+0.00452507j -6.02265e-17+2.83199e-06j 1.87146e-18-0.005289j -1.69592e-16+0.00540349j 2.77507e-17-0.00418634j 2.16465e-16+0.00601745j -2.21373e-16+0.00695595j -6.10214e-17+0.0030669j -9.40561e-17+0.00087024j -1.66916e-17-0.0116404j -1.24777e-16+0.00338564j -1.07215e-16+0.0052733j 1.87674e-16+0.00154007j -1.20416e-16+0.0132343j 1.01654e-16-0.0116134j 7.28563e-17+0.00234398j 5.77592e-17+0.00189285j 7.89816e-16+0.00360641j -9.48837e-17-0.000807953j 2.35586e-16+0.00279254j 2.50628e-17+0.00300534j -9.47963e-17+0.00166513j -9.7265e-18+0.00438442j 1.42277e-16-0.000465507j 4.04479e-17+0.0065875j -8.68285e-18-0.00796029j 3.12826e-17-0.00245351j 2.6531e-16-0.0119382j 3.207e-17-0.000408135j 4.6318e-17+0.00937238j 6.27365e-18+0.00858143j -7.04785e-16+0.00524009j -2.32416e-17-0.0141206j 6.69686e-17+0.0130782j 2.54064e-16+0.0101451j 3.44904e-15+0.015564j 1.35968e-16+0.00403709j -5.26047e-17-0.0077298j -1.27581e-16-0.0121584j -3.07485e-16-0.0311138j -2.57086e-16+0.00166673j 3.39492e-17+0.00256629j -6.43409e-17+0.018333j 3.89109e-15-0.00876118j -4.4651e-17+0.00806001j 1.51785e-15-0.0180969j -4.86497e-17-0.00738513j 2.88213e-18-0.0153438j 8.94155e-17-0.00318206j 4.60137e-17+0.0183545j 5.2449e-17+0.0206686j -3.34668e-17-0.00548739j -3.69972e-17+0.00805316j 7.82066e-17-0.00027917j 5.62366e-16+0.00584644j 4.424e-17+0.00743648j 3.5999e-17+0.0146338j -4.65015e-17-0.0102256j 4.66785e-17-0.00853907j 9.65176e-17+0.0225979j 1.01175e-16+0.0150282j -1.83877e-17-0.00775268j 8.95023e-18+0.0262638j -1.17811e-16-0.0159293j -3.47825e-17+0.0123856j -5.45869e-18+0.000632433j 7.40825e-18+0.00552925j -1.81897e-17+0.0139506j 6.89892e-16+0.025733j -2.78379e-17+0.00390907j 6.16924e-17+0.0238648j 4.94637e-18-0.025341j 5.69405e-18-0.00586287j 1.27413e-17-0.0296756j -2.24373e-17-0.017308j 9.79369e-18-0.0108725j 1.2624e-17-0.0130221j 4.01709e-18+0.0267297j 1.53053e-17-0.0215366j 
-2.21878e-17+0.0247826j 1.81617e-17-0.0105467j 1.52795e-17-0.0345002j 6.22843e-19+0.0169184j 2.53546e-17-0.0257976j 2.12477e-17+0.00233093j 6.55867e-17-0.0296224j -2.9967e-17+0.00561122j -2.08067e-17+0.0160665j 2.25329e-17-0.00898989j -7.68651e-16-0.0358016j 9.90088e-18+0.00753423j -9.07505e-18-0.00246192j 1.0892e-16-0.00642296j -6.08597e-18+0.00491192j -5.62189e-15+0.0247713j -1.99194e-17+0.00303962j -3.44474e-16+0.0194308j -1.54861e-17+0.00255792j 1.88428e-17+0.00759049j 2.17104e-17+0.00123862j -7.33523e-17-0.00216032j 1.13318e-16+0.0153142j 1.25151e-17-0.00139873j 3.44245e-17+0.00368973j 2.34994e-17-0.0177655j -1.4024e-16+0.00317284j 1.48026e-16-0.0061154j 1.4886e-16-0.0144401j -7.5111e-17-0.0244923j 1.06993e-16+0.00644498j -3.13532e-17-0.00171519j 2.14056e-16+0.00568117j -1.78817e-16+0.0105479j -6.00936e-17+0.00173654j -2.4957e-17-0.00700492j 6.58561e-17-0.00701617j 2.74567e-16+0.014667j 4.2732e-16+0.00928364j -2.74408e-16-0.0097586j -6.55848e-17+0.0105654j 1.08374e-16+0.000237068j 1.10017e-17-0.00896468j -3.29845e-16+0.00866791j 2.7381e-16+0.00667229j 2.0498e-17+0.00347377j -1.01602e-16+0.0048099j 7.90866e-17-0.00157579j -1.01034e-15-0.0021969j -1.2833e-16+0.00028907j 2.24279e-17+0.00499513j -4.29216e-16-0.00213418j 7.14647e-16+0.0099761j -3.75721e-17+0.0109274j 1.19596e-16-0.00579779j 8.3943e-17-0.00756889j -2.42406e-16+0.00910889j -2.48177e-17-0.00477738j 9.93086e-16-0.00210476j -3.40214e-16+0.00285127j -6.04405e-16+0.0125162j -6.15292e-17+0.000671786j -1.41229e-16-0.00153041j 2.69849e-17-0.00340158j 2.46092e-15+0.0062543j 3.23835e-16+0.00701227j -9.49515e-17+0.00166817j 1.2636e-17-0.00509252j -7.10142e-17-0.00690049j -3.33374e-16+0.00858671j -9.14344e-17-0.0145436j -6.35357e-16+0.00226959j 4.33425e-17-0.0074633j -2.13773e-16+0.000365418j -2.50198e-16-0.0134853j 6.90083e-17-0.0130421j -5.19668e-16+0.00827885j 3.51229e-15-0.00663626j -5.79135e-18+0.00244808j 2.24072e-16+0.00217739j 1.94105e-15-0.0124395j 5.07018e-17-0.0126899j 9.7968e-16+0.00364326j 2.3133e-16+0.00194697j -1.19675e-16-0.0078821j 1.87187e-16-0.00694361j 3.19852e-17-0.00384864j 4.69869e-16-0.00915144j -3.86183e-16+0.0111207j -7.68796e-16+0.0084911j -1.40736e-15-0.00534861j -3.28787e-15+0.00419269j -4.03374e-16+0.000628343j 2.74511e-16-0.00675257j -9.75891e-17+4.19592e-05j 2.62157e-17-0.000114893j -9.2177e-16+0.00588699j -4.71371e-16+0.00365862j 2.84088e-16-0.00100232j -1.07066e-15+0.0208352j -4.02716e-16+0.0132234j 3.2374e-15-0.00610864j 3.46598e-17+0.0111134j 3.88838e-16+0.0146196j -3.09202e-17+0.00774117j 5.46935e-17+0.00632244j -1.74e-16-0.0145377j -2.66804e-16-0.00593452j -1.1522e-16+0.00846516j -7.6918e-17+0.00639662j 5.0452e-16-0.00201435j 2.91287e-16+0.00083339j -3.05496e-17+0.0149606j -7.82057e-16+0.00381364j -8.08457e-16+0.00921331j -3.33304e-16+0.00652596j 8.70989e-16-0.0158102j 1.14561e-16-0.00250112j 6.30356e-17+0.0101834j 1.38071e-16+0.0228539j -6.69012e-17+0.00186636j 2.0072e-17-0.00877312j 1.98196e-16+0.00550672j 1.9727e-16-0.00709906j -1.62043e-16+0.00934715j -3.91721e-17-0.0116467j -1.3626e-16+0.00658252j -2.42834e-15-0.0111408j 2.07732e-17+0.00608286j -8.92444e-17+0.00190433j -9.50568e-17-0.00891944j 1.88641e-16-0.00950704j 1.74743e-16-0.0151054j 8.54528e-16-0.00463105j -8.99409e-17-0.0153824j -6.42986e-17+0.000604915j -6.85046e-17-0.00916891j 6.59667e-17+0.000497497j 1.27216e-15+0.0121771j 1.59662e-17-0.00237111j 1.19762e-17+0.000417725j -8.16337e-16+0.0056756j -2.67597e-17+0.00687646j -6.18274e-17-0.0112114j -1.34008e-18+0.00312211j -2.00249e-15-0.00974282j -9.6191e-17+0.00344214j 1.51807e-16+0.00853819j 9.60275e-17+0.0165424j 4.82479e-16+0.0325138j 3.37098e-16+0.0205656j -6.2897e-18+0.00718003j 1.81471e-17-0.01809j -3.42547e-15+0.00777843j 3.79843e-17-0.00474296j -1.42907e-15+0.0167549j 4.71938e-17+0.00589378j -3.13017e-17+0.0174315j -7.38132e-17+0.00413748j -4.13805e-17-0.0166725j -5.40327e-17-0.00153068j 2.81931e-17+0.00964776j -3.1761e-17+0.0116163j 1.45047e-16-0.0104158j 7.59808e-16+0.00830735j 1.70871e-17+0.0108834j -2.63176e-18-0.0179619j 5.73181e-17+0.0239578j -2.35194e-17-0.0164228j -9.88547e-17-0.0118582j -8.83233e-17-0.0159534j -1.01454e-17+0.00376787j 7.7066e-18-0.0210588j 1.57238e-16+0.0232905j -4.39403e-18-0.00261275j 1.48683e-17+0.00240492j 1.24863e-17-0.022219j 7.92232e-18+0.000461532j -4.91737e-16-0.0181648j 2.07311e-17+0.00304147j -4.79927e-17-0.032338j -9.39831e-18+0.0152452j 3.37496e-18+0.00278971j -4.1658e-17+0.0433341j 1.35933e-17+0.0190946j -7.72642e-18-0.000144491j -7.68947e-18+0.00860061j 1.46977e-17-0.0314767j -1.95895e-17+0.0195131j 
2.88842e-17+0.0495321j 9.27467e-18+0.032617j -3.84346e-17-0.0471297j -6.12995e-18-0.00849118j 2.27472e-17+0.0175398j -1.06645e-16-0.0394406j -1.96769e-17-0.0355544j -1.2256e-17-0.0368651j 3.87951e-17+0.0356684j -7.81115e-18-0.0253994j 1.26901e-16+0.00531005j 2.05891e-17-0.0208858j 1.51025e-17-0.00827259j -1.73482e-16+0.0102603j -5.14947e-17-0.0146493j 5.37561e-15-0.0237969j 9.12107e-18-0.0334809j -6.7952e-17+0.00529971j -5.24013e-17-0.0109652j -2.99741e-17-0.00909474j 6.48836e-18-0.0243594j -5.62898e-17-0.033659j 1.94044e-16+0.0143986j 8.04874e-20+0.00633824j -1.95196e-16+0.0190323j -1.02047e-16+0.0186656j 2.25006e-16+0.0101977j 2.46334e-16-0.01388j 2.15826e-16-0.00748974j -1.00344e-16-0.0133951j -1.21056e-16-0.00509779j 5.03897e-17-0.00654898j -2.24516e-16+0.0144612j 2.60538e-16+0.00883472j 2.47868e-17-0.0116328j -7.28986e-17-0.00609468j 1.07032e-16-0.0053389j -4.37926e-17+0.0261795j 4.43309e-16-0.000213124j -1.51285e-16-0.00467296j 3.6047e-16-0.00477355j -1.34487e-17-0.000311091j 4.31916e-17-0.0126155j -3.54217e-16+0.00137777j 2.56635e-16-0.00107932j 6.02831e-17+0.00756708j 3.55852e-17+0.0118457j 2.20832e-16+0.0115777j 3.58846e-16-0.000423773j 3.53126e-16+0.0297778j -2.25421e-16-0.0218111j 4.0476e-16+0.00159033j -1.09178e-15-0.0156876j 1.10832e-16+0.00222419j -1.41521e-16+0.00109008j 2.13823e-16+0.0179614j 3.16775e-16-0.0163003j -1.21163e-16-0.00829131j -7.90076e-15+0.0168206j -1.58596e-15+0.0119168j 5.08992e-16-0.0130086j -1.44166e-16-0.0292606j -9.94428e-17+0.019724j 1.01921e-16+0.00213055j 3.77173e-15+0.0097298j -4.36231e-16-0.0103862j 5.06093e-17-0.0030073j 1.1304e-16+0.0124866j -3.60215e-16-0.00451486j -1.24435e-15+0.0278082j -4.23234e-17-0.0203395j 4.51678e-15-0.0214533j -2.03322e-16-0.0142354j 8.96944e-16-0.00586519j 1.05008e-16+0.00292921j -1.99614e-16+0.00157143j 4.70769e-16-0.00380694j -2.6008e-15+0.00445741j -5.84435e-17+0.00869865j -1.30928e-16-0.0128864j -1.88927e-15+0.0157335j -1.03196e-16-0.0184326j -4.25875e-16-0.000944428j -2.73419e-16+0.000178439j 4.42652e-16+0.0257001j -1.99244e-16+0.0134577j -2.96814e-16+0.0067277j -1.71744e-16+0.00512275j -2.35157e-16+0.00581044j 1.98346e-15-0.00207654j 6.70976e-15+0.0166305j -6.31868e-15+0.0098597j -1.12066e-15-0.0200507j -4.03579e-16-0.00237209j 4.43052e-17+0.0124708j 4.88773e-16+0.0123597j -4.38652e-16-0.000320095j -7.02386e-16+0.0138103j -8.50444e-17+0.0203871j 3.61123e-16-0.0103484j 3.93121e-16-0.00382344j -2.40154e-15+0.00465119j 3.81628e-16+0.000887537j 3.1078e-17+0.0117985j 1.67997e-16-0.000819042j 3.74335e-17+0.00668837j 7.32626e-17+0.0138863j -9.04937e-17-0.00608152j 1.29543e-16-0.00496072j -4.71541e-16-0.0111104j -7.38499e-15+0.0210886j 5.17962e-16+0.0102997j 1.8311e-16+0.0106147j 3.149e-16-0.00759957j 2.95467e-16+0.00730853j 9.95041e-17-0.0194637j -6.64705e-16+0.0119374j -6.42414e-17-0.00303937j 1.39928e-16-0.0152262j -1.58093e-16+0.0244567j 2.68752e-16-0.00435879j 1.06039e-16+0.00117548j -4.8075e-16-0.0119417j -6.97561e-17-0.0161446j -6.16967e-17+0.0172985j -1.09458e-16+0.00604736j 7.31202e-17-0.00511984j 3.55671e-15+0.0160716j -1.61473e-16-0.0221875j 2.50582e-16-0.00317999j -1.86512e-16-0.00294542j -1.14622e-16+0.0122868j -1.88515e-16+0.00524065j -6.70541e-15+0.0330032j 1.23596e-16-0.00636068j 2.88243e-18+0.0179801j 4.73651e-17-0.00553452j -6.90189e-19+0.00161264j -3.08718e-15-0.0285014j 1.01963e-17+0.0041837j 9.11072e-17-0.00766925j -2.39717e-15+0.0158052j 3.94552e-17+0.0202336j 3.79666e-17+0.00866637j -3.68711e-16-0.0125139j -1.5053e-15-0.0064873j -1.30986e-16+0.00751172j -2.78315e-16-0.018384j 1.8737e-17-0.00546381j -3.11404e-16+0.00593189j -6.91381e-17-0.0386937j -1.41843e-16+0.00733168j 1.05073e-16-0.0125561j -2.61518e-15+0.00552845j 9.2181e-17-0.00240939j -2.29363e-15+0.0273751j -2.7128e-17-0.00130403j 9.93963e-17+0.00745514j -1.51951e-16-0.0114606j -2.96441e-17-0.0100342j -1.18828e-17-0.0152552j -1.39389e-16-0.0190748j 2.24918e-18-0.0133965j -2.05723e-17+0.0332595j 4.56285e-16-8.17402e-05j -5.11031e-18+0.000408949j -4.54264e-18+0.00375818j 1.36078e-16+0.0294082j 2.81567e-17+0.0371156j -3.87195e-17-0.0088251j -1.07049e-16-0.016417j 3.56167e-17-0.0139374j -6.9842e-17-0.0282417j -1.43951e-16-0.0157328j 1.1264e-17-0.00690608j -2.30442e-17-0.00371691j -4.94774e-18+0.00336746j 2.78178e-17-0.0156703j 6.60525e-16+0.025459j -1.02424e-17-0.00383574j -6.82792e-17-0.0339703j 5.15021e-17+0.0201087j -2.80051e-17+0.0538411j -8.87028e-18+0.0125984j -1.42422e-17-0.014749j -3.59815e-18+0.000356251j 1.50348e-17+0.0628992j -9.03596e-19-0.0085436j 3.74968e-17+0.0530779j 
