2.74766e-16-0.0698417j -1.19826e-15+0.0725741j 7.82705e-18+0.0140941j 2.32694e-18+0.00124047j -5.90095e-19-0.00418744j 2.37268e-18-0.00573837j -1.88389e-17-0.0316616j -4.65225e-17-0.00659896j 5.93331e-17+0.0587916j 2.97385e-17-0.0420934j -2.13199e-18-0.0122297j 9.45871e-18+0.012333j 2.43162e-17-0.00266537j -7.29628e-17-0.0437677j 5.25497e-17-0.0167643j -4.58433e-17-0.0039509j 7.56843e-17-0.0116538j -8.89906e-17+0.00268653j 3.58441e-18+0.0314908j -1.29094e-16+0.0168725j 4.90892e-16+0.0227791j 5.28418e-18-0.00433942j 9.20712e-17-0.0219462j -3.05749e-17-0.0264885j 1.13211e-16-0.0057042j -1.37162e-16+0.0187776j -4.51162e-16-0.00965029j -1.43857e-16-0.00781787j 2.41378e-17-0.00716508j 5.98917e-17+0.00312267j -7.96933e-17-0.0192355j -2.70309e-16-0.0349996j 3.7327e-17+0.0126283j 2.92148e-16+0.0299587j 3.22802e-16+0.00886795j -1.62836e-16+0.00384447j -1.97398e-16+0.00845659j 4.85282e-16+0.00848059j -5.31689e-15+0.0118926j -4.82778e-17+0.000957905j -1.66771e-15-0.0297159j 7.27434e-16-0.0177905j -3.76777e-16+0.00728577j -4.31873e-16-0.0189636j 2.09083e-16+0.0247368j -1.26977e-16+0.00244494j -6.39879e-17-0.0166211j -4.58955e-16-0.00755574j 4.78294e-17+0.0108227j -1.55937e-16+0.00898553j 1.24422e-16-0.014455j 8.61058e-15+0.0352116j -8.52473e-17-0.0152105j 2.61468e-16+0.00274773j -1.39532e-17-0.0091393j -4.25119e-16-0.000317265j 1.31652e-16+0.00133828j 1.62343e-16+0.0297075j -4.78924e-18+0.0138777j 4.44769e-16-0.0249125j 8.45552e-17+0.0120839j 9.56545e-17+0.00579293j -2.35973e-16-0.0264527j -7.72657e-17+0.0132055j 9.80074e-17+0.0115153j -9.147e-17+0.0220399j -5.5819e-17-0.00806796j 2.33993e-16-0.0139988j 2.38288e-16-0.0012655j -1.81931e-16+0.00434615j -2.90589e-18+0.00166506j -8.04672e-16+0.0105628j 2.32499e-16-0.00729648j 5.54156e-17-0.000851074j 1.2775e-16-0.00146221j 2.27766e-16-0.00298019j -4.97437e-16+0.0225492j -1.56608e-16-0.0211738j 1.77678e-16+0.0260772j -7.7264e-17-0.00672726j -3.71552e-16-0.00674329j -2.91976e-15+0.00336738j -5.09324e-17+0.0316847j -3.27085e-16+0.00877163j -1.34547e-16-0.018835j 4.41174e-15-0.0198175j -4.13085e-16+0.022677j -1.33593e-16-0.00547839j -6.77328e-17+0.0136057j -1.87434e-17-0.0427994j 6.92434e-16-0.0117835j -1.15378e-16+0.000581694j -3.59777e-19+0.0171779j 7.80954e-18+0.0282682j -1.3864e-16+0.00810852j -3.77982e-16+0.00413357j -3.14926e-17+0.0162137j 1.90097e-16-0.00171456j -1.78296e-16-0.0198643j -3.58361e-17+0.00677876j 1.54295e-16+0.000545353j -1.02582e-16+0.00764461j -4.1383e-16-0.0346295j -4.32674e-17-0.00353323j 2.18842e-15-0.020914j 4.56319e-17-0.0101992j 3.40532e-17-0.000593214j -9.97924e-17+0.0162483j -3.73877e-17-0.0136543j 6.1356e-16-0.0266964j -9.96504e-17+0.0145443j -6.72859e-17-0.018671j -9.22591e-17+0.00609112j -6.48214e-16-0.0138754j -2.85871e-17-0.0154297j -3.36153e-16+0.0454936j 4.78452e-17+0.0331167j 3.60567e-17-0.00938252j -4.79405e-17-0.0126656j -5.5131e-17-0.0134262j -4.14954e-18-0.0139465j 5.02639e-16+0.0237042j -1.35342e-16+0.04014j 5.3202e-17+0.00135722j -9.67764e-19+0.000810004j -8.77355e-19-0.0197859j -9.06342e-18-0.0253547j 2.52073e-17-0.061667j 3.37475e-17-0.0229636j -3.5647e-18-0.00655108j 9.6934e-17+0.0288357j 7.17113e-18-0.00729665j 1.16421e-17-0.0253765j 1.188e-17+0.0102806j -9.74758e-16-0.0810917j -2.05569e-16-0.0550986j 
-9.60494e-17-0.0118409j 4.15433e-16-0.0328767j -7.02581e-18+0.0269495j -4.16305e-18+0.0346225j -4.68626e-18-0.0127158j -2.14676e-17-0.00642046j -1.75921e-19-0.00975143j 5.1884e-17+0.0288887j -2.08761e-17-0.0145845j -8.2002e-19-0.0132059j -5.01901e-18+0.0116689j -3.53091e-17+0.0188193j -3.87823e-17+0.00267884j -1.24902e-17-0.00411582j -1.09799e-18-0.00305167j 1.6934e-17-0.0023213j -6.44998e-17+0.00331601j 1.18885e-16-0.00630531j 1.38836e-17-0.0164362j -2.01797e-17-0.00234021j -2.73819e-16-0.0136975j 8.62611e-17-0.00891598j 2.41672e-17-0.0126667j -4.55675e-18+0.0128882j -3.38674e-17-0.00619265j -8.6467e-18-0.00401478j 2.58698e-16+0.00625806j 1.88829e-16+0.0203499j -9.52287e-17+0.033475j 3.00163e-16+0.0036558j 2.54178e-17+0.0159954j -3.22814e-17-0.00654955j 2.39275e-17+0.0161581j -2.79087e-17+0.000707306j 1.82439e-16+0.00124486j -9.50005e-16+0.0203057j 2.0872e-16-0.0189324j 1.1018e-15-0.00289832j -1.07889e-14+0.0215683j 1.2686e-17+0.0124484j -1.1356e-15-0.0166496j 1.97491e-17+0.0129895j -1.15267e-16+0.0051351j -2.95243e-16+0.0066834j -2.10631e-16+0.00568887j -3.29665e-16+0.0118326j -2.34787e-16-0.0123856j -1.8433e-17-0.00611376j 1.46317e-16-0.00206008j 1.48515e-17-0.000709722j 2.0575e-16-0.0125888j 2.38095e-15+0.0103117j 4.82603e-17-0.00694095j -1.05047e-16-0.000155592j -5.65244e-17+0.00825072j -7.55431e-15-0.0130588j -6.95146e-16-0.00949309j -3.25758e-17-0.011717j 2.12475e-17-0.00264485j -7.46087e-16+0.0227863j -2.02929e-16+0.00701463j -5.92793e-16+0.0176946j -1.13358e-16-0.0073562j 2.32977e-17+0.00222012j 1.47386e-16+0.00854706j 2.76502e-16+0.0147867j 7.12374e-16+0.0158331j 2.64706e-16-0.00232938j 2.93911e-16+0.00336146j -1.24551e-16+0.00801808j 1.72296e-16-0.00027554j 1.61224e-15-0.0172765j -7.59854e-16+0.0272992j -6.43746e-17+0.00950985j -3.31931e-16+0.000803469j 1.48985e-16-0.00354807j -1.94015e-16+0.0042462j 3.21363e-17-0.000774378j 2.29193e-16+0.0189599j 2.68477e-16-0.0238185j -1.45938e-16+0.00954657j 5.27553e-15-0.0128283j 5.65855e-16-0.0107601j -2.19125e-16-0.000178825j 8.38178e-17+0.012642j 1.32415e-15-0.00643338j 2.62787e-16-0.0120219j 9.94946e-17-0.000714113j 6.47142e-17-0.0188051j 7.39666e-18+0.0298729j 7.4435e-16-0.0112095j -2.2202e-16-0.00977806j 2.09039e-16+0.00362352j 1.02577e-16-0.0112836j -9.1015e-17+0.000864408j -4.85259e-18-0.00219944j -3.91834e-17+0.00836682j 2.00563e-16+0.00595487j -4.03455e-17-0.0295533j -2.62185e-17+0.022437j 3.6142e-16+0.0287288j 3.52825e-16-0.00446206j 2.41418e-16+0.025799j -1.33837e-16-0.020809j -1.32066e-15+0.0128428j 3.88778e-18+0.0122632j 2.53785e-17+0.0152779j -5.8356e-17+0.00304107j 6.90867e-17-0.0232859j 6.29118e-16-0.0324523j -9.44938e-18-0.00110481j 6.0361e-18+0.0123884j -1.82873e-16+0.0056748j -1.16255e-15-0.0240472j -2.36502e-17+0.0180325j 4.91957e-17-0.00729607j 1.17391e-18-0.00978156j -6.27783e-19-0.00887492j 9.19159e-18-0.00147083j -1.1393e-17-0.0151034j -1.27878e-17-0.01124j 1.01992e-16+0.00344074j 2.73661e-17-0.00604855j -2.78711e-17+0.0105513j -1.66204e-18+0.012875j 7.76423e-18-0.00334267j 4.17636e-18+0.0139169j -4.40992e-18+0.00824964j 2.28746e-17-0.0210223j -1.20562e-17+0.029165j -4.13781e-17-0.0145024j -3.86608e-19+0.0184265j 6.27793e-18-0.0218864j -5.22135e-18+0.0327507j 4.61001e-17-0.00268805j 2.09415e-18+0.0354874j 
-1.02662e-16+0.031712j 3.53852e-16-0.0204525j 2.39892e-17-0.0120138j 3.89027e-17+0.0129276j -2.53508e-17+0.0291697j 1.73341e-16+0.0348065j -2.93866e-17+0.00759105j 4.75084e-17+0.00365543j -2.99353e-17-0.0216876j -2.24557e-17-0.000571894j 1.5723e-17+0.0181952j 1.83044e-17-0.00745966j -3.38237e-17+0.00503915j 1.59463e-17+0.017686j 4.31664e-18-0.00433752j 2.19516e-18-0.00388417j 5.90516e-17-0.00589202j -1.81202e-16+0.00997735j -3.55965e-17+0.00444521j 1.92253e-16-0.0175735j 1.55015e-16+0.00626449j 1.42931e-17-0.0116835j -2.50646e-17+0.014008j 2.73206e-17+0.01424j -3.27065e-17+0.00367937j 4.86086e-17-0.00622168j 1.47093e-16+0.00317078j -6.36961e-18-0.00324464j 3.81517e-17+0.0043946j 6.24896e-18+0.00491664j 3.97109e-17+0.00550949j 2.6608e-17+0.0118097j -5.00256e-18-0.00711955j -6.71688e-18-0.0133968j -1.22751e-16+0.00550081j 7.71166e-16-0.0150465j -7.06585e-17+0.0012698j 2.91976e-16+0.010433j -3.09866e-15+0.00729583j 2.20364e-16+0.00345073j 1.3969e-15+0.0229456j -4.15135e-16+0.0108177j 1.40478e-17-0.00160604j 8.01866e-18+0.0156285j -3.15047e-17-0.00454816j -2.15863e-16-0.00286959j -6.39637e-17+0.00122659j 1.3151e-16+0.000431886j 7.06418e-17-0.00918671j -4.50158e-17+0.00249623j -2.67451e-16+0.013048j -9.85113e-16-0.00428883j 6.06733e-17+0.0117302j 3.8686e-16+0.00520834j 4.69848e-16+0.0156802j 6.80707e-15+0.0109655j 1.19683e-15+0.0111276j -1.50719e-16-0.00828328j 6.34393e-17-0.00907184j -1.60484e-16+0.00726434j -3.99212e-18-0.00813531j 1.44247e-19+2.00211e-05j -2.8189e-17-0.00191678j 2.51503e-16-0.00751104j 4.29285e-16+0.00694657j -1.90892e-16-0.0267377j 2.67276e-16+0.00739234j 1.61564e-16+0.0188929j -6.46324e-17-0.000138186j 2.14723e-16+0.0232959j 3.87364e-17+0.00183924j -1.8768e-15+0.0256309j 6.81838e-16-0.00687333j 7.69186e-17-0.00145335j 8.67282e-16-0.00777266j -1.57207e-16+0.0108119j -6.01763e-17+0.00211842j -2.33575e-16+0.0086418j -9.78678e-17-0.000246489j 2.98144e-16+0.00881855j 3.54232e-16+0.0109338j 3.63521e-15-0.0120719j 8.79632e-16+0.00425707j 9.5372e-16-0.0304654j 3.72292e-16+0.00122844j -1.03422e-15+0.00398485j 1.22908e-16-0.0128886j 1.39195e-16+0.0239066j 5.98123e-17-0.000824507j 3.03325e-18+0.0175891j -1.04951e-15+0.0139898j 1.50754e-16-0.00679573j -2.16171e-16-0.0251105j -3.30764e-18-0.0122024j -2.96894e-16+0.0106619j 5.12979e-16-0.0160019j 2.11786e-16-0.0124014j -1.3215e-16+0.00704641j 8.17837e-17+0.0325468j 9.79946e-17-0.0149928j 2.79718e-17-0.00247522j 9.0785e-17+0.0121667j 2.75307e-16+0.0123308j 9.29776e-18+0.00325829j 8.30426e-16-0.00794459j 7.58752e-17-0.00344911j -1.73687e-17+0.00196013j -1.39853e-17-0.00344338j 3.29951e-17-0.0157444j -3.64065e-16+0.0131012j 6.89033e-17-0.00325379j 3.39273e-19+0.0308591j -3.96144e-17+0.00586633j 9.82119e-16+0.0198858j 7.58736e-17+0.00465661j 2.25998e-16-0.0304602j 3.81749e-17+0.00648273j 3.36378e-19+0.0205279j 6.05394e-18+0.00435412j 2.41257e-17+0.0122616j -5.05594e-18-0.00329983j -9.75335e-17-0.00536343j 2.99883e-17-0.0108499j 4.82871e-18+0.00993477j 8.06786e-19-0.0056057j -1.87596e-17+0.0048409j 2.70356e-17+0.0065011j -8.34147e-18+0.0282389j -4.01107e-17+0.00877692j 3.67841e-17+0.0215902j 9.88665e-17+0.0308161j 1.89958e-17-0.0159508j -4.10397e-17+0.012096j 2.34468e-17+0.00142765j 4.36376e-16+0.0390916j 1.19157e-16+0.0149826j 
-2.34675e-16+0.0254126j 8.80065e-16-0.0618086j 3.99177e-17+0.00565639j 6.39233e-17+0.0357272j 8.02453e-18+0.00681632j -3.3417e-17-0.0126813j -2.40093e-17+0.00462249j 1.10096e-16+0.0269559j -6.27435e-17-0.0370685j -4.57293e-17+0.00286447j 2.57322e-17+0.0353194j 2.08506e-17-0.00312216j 3.92227e-20-9.22936e-05j 4.06536e-17+0.0361587j -2.3371e-17+0.00513061j 4.21126e-17+0.000284272j -1.88528e-16+0.0135814j 4.07508e-16-0.0230915j -3.7894e-17-0.0224207j 1.79247e-16-0.0255014j -4.41727e-16-0.0219144j 1.16509e-16-0.0110781j -1.73417e-17-0.00714449j 4.52977e-17+0.0245597j -1.66173e-16+0.00476874j 1.39008e-16-0.0199401j 4.92449e-17-0.00226619j 2.24161e-16+0.0278973j 3.14591e-17+0.0234684j 1.47841e-16+0.0100999j 4.44813e-17+0.0145931j 7.72654e-17+0.0229795j 8.26508e-17+0.00198747j -5.75225e-17-0.0129885j 8.27882e-17-0.000647187j -5.01789e-16+0.0116779j 2.07034e-16-0.0219201j 6.97847e-16+0.00603225j -7.02254e-15+0.014683j -9.19902e-17+0.0103612j -5.71399e-16-0.00406016j -5.53257e-16+0.034077j 2.03901e-16-0.000264335j 2.4789e-16+0.00719676j -7.79461e-17-0.00638743j 1.66143e-16+0.00489495j -4.53346e-16-0.00590046j 4.59176e-16+0.0102878j -2.29366e-16-0.00158772j 2.82707e-16-0.0059371j -1.32023e-16+0.00383712j -1.06506e-15-0.00369247j 3.42312e-16+0.0150934j -5.34184e-16-0.0118599j -1.78696e-16+0.00931886j -1.14744e-15-0.00217142j -5.04003e-16-0.00463548j -9.38e-17-0.0273858j -5.9955e-17-0.0115439j -7.21944e-16+0.0348673j -1.1744e-16-0.0167034j -2.48228e-16+0.00590144j -3.99914e-17-0.00191309j 3.58471e-16-0.0153406j 4.65844e-16+0.0150263j -9.75015e-17-0.0228065j 3.45611e-16+0.0124558j 7.38222e-17+0.0210604j -2.85808e-16-0.0124899j 2.14639e-16+0.00720733j 4.2129e-16+0.0098637j 1.41237e-15-0.00954301j -8.958e-16+0.042448j 1.19463e-16+0.0136475j 6.74159e-16-0.0108445j -8.65862e-17-0.0046353j -1.225e-16+0.00245708j 1.89568e-16+0.00300788j 6.05643e-17-0.00507841j 3.98444e-16-0.0129697j 3.45949e-16+0.0233888j 6.46604e-15-0.0146999j 7.14691e-16-0.0224303j 2.40292e-16-0.0158902j 2.21471e-16+0.0190988j 1.4294e-15-0.00742699j 3.25758e-16-0.0225896j 1.91789e-16+0.0107877j 5.09152e-17-0.0325817j 4.72152e-17+0.050066j -1.58319e-16+0.00232921j -5.60488e-17-0.0126066j 1.52495e-16-0.0115727j 1.13289e-16-0.0217967j -5.03229e-16+0.0130016j -6.77958e-17-0.000529183j -9.63948e-17+0.0127026j 1.24701e-16+0.0010468j 5.39833e-17-0.018914j -8.5594e-17+0.0114674j 1.03836e-16+0.00705826j 1.54884e-16-0.00775401j 2.84771e-16+0.0211144j -1.13723e-16-0.0108981j -9.8631e-16+0.00905047j 8.20735e-17+0.0273283j 5.13731e-17+0.0211119j -4.12638e-17+0.00738158j -7.28872e-18-0.016289j 3.66961e-16-0.0219996j 3.82752e-17-0.0164096j 6.56011e-17+0.0220179j -3.75974e-17+0.000873488j -1.15305e-17+0.000674308j 4.63119e-17+0.0126309j 2.23648e-16-0.0304367j -9.52977e-18-0.024665j -2.01287e-17-0.00859035j 3.23566e-17+0.00870744j 1.84136e-17+0.012758j -2.24543e-17-0.00142347j -2.15375e-16-0.0111902j 1.06475e-16-0.0372137j -5.61483e-17+0.00817221j 2.76477e-17+0.0215341j -1.45302e-17+0.0237175j 4.46091e-17+0.0195564j -4.40591e-18+0.0324167j -3.52573e-17-0.00706937j 6.33552e-17+0.0275523j 8.935e-18-0.00774775j 3.19257e-18+0.0272442j -6.15444e-17+0.00054554j 4.16535e-17+0.0303777j 5.14514e-16+0.0380056j 1.51798e-16+0.055029j 
5.72476e-17-0.0281014j -1.20023e-16+0.00162404j -2.52755e-18+0.0450321j -1.81616e-17+0.0179971j -4.15941e-17-0.0193379j 2.77265e-16+0.0404866j -2.70652e-17-0.037228j 3.48919e-17+0.0213056j -1.33744e-17+0.000851181j 2.37471e-17-0.0139798j -1.41038e-17-0.019308j -4.54967e-17+0.0292777j 3.03413e-18-0.00542603j -2.71965e-17-0.0198469j -2.39314e-17+0.00478242j -1.08106e-17+0.0142774j 7.38161e-17-0.00886048j -1.66294e-16+0.00998567j 2.41437e-17-0.000330488j -1.0325e-16+0.0111999j 3.46188e-16+0.0140748j -1.16241e-17-0.00773735j 5.85873e-17+0.00391804j -5.52058e-17-0.0197268j 1.25588e-16-0.0179035j -1.96176e-16+0.0142364j -8.62542e-17-0.00253354j -5.04422e-18-0.0063373j -2.26081e-16+0.0370531j 2.4618e-16-0.013783j -1.20874e-16-0.00771168j -3.63877e-17-0.0214129j -3.31858e-17+0.0220584j -8.07292e-17+0.0075306j 1.82027e-16+0.00182516j -1.26376e-15+0.0271693j 1.75514e-16-3.92886e-05j 1.25027e-15-0.0152687j -1.3044e-14+0.0252757j 2.57218e-16+0.0149606j -4.73803e-16-0.00885613j 2.53877e-16-0.012391j -1.19085e-17-0.00447222j -4.42015e-16+0.00235689j -3.41675e-16+0.00943517j -7.40072e-16+0.0233913j 1.55341e-16+0.00119058j 2.32078e-17-0.00770465j 3.4807e-16+0.000895226j -2.24068e-16+0.00927098j 4.07473e-16-0.0207851j 6.17782e-15+0.0255131j -4.48823e-16-0.0366472j 6.15728e-16+0.00992986j 2.63754e-16+0.00575476j -8.80053e-15-0.0149291j -1.95587e-16-0.00527719j 9.39443e-17-0.0068514j 4.99721e-17+0.0151767j -3.67472e-16-0.00424054j -7.31731e-17+0.0222993j -9.03806e-16+0.0305941j 3.36956e-17-0.00426243j -5.4241e-16+0.0246812j -5.61758e-16-0.011667j 4.50988e-16+0.0404179j -3.88855e-16-0.0134793j 2.49797e-16-0.0409406j 6.60423e-16+0.0167916j -5.37378e-16+0.00323449j -3.8327e-16-0.0207611j -1.95152e-16-0.00615435j 4.26988e-16-0.0324054j -1.7389e-16-0.0113275j -1.70088e-16+0.00310173j 1.29758e-16+0.00653962j -2.35708e-16+0.0108318j -3.91831e-16-0.00972544j 2.69647e-16+0.0432881j -1.38181e-17-0.0276694j -5.56338e-16-0.00159951j -2.71342e-15+0.00732058j -4.887e-16+0.00983418j 1.58843e-16+8.71951e-05j 3.38746e-17-0.0201218j -3.3889e-15+0.0153962j 8.65008e-17-0.00731506j 1.00197e-16-0.000143744j 9.29965e-18+0.0111726j -2.0996e-17-0.00591808j 1.24976e-15-0.0173359j -3.34333e-16+0.00577183j 1.4123e-16+0.0113428j 1.19116e-16-0.00901585j 4.27834e-16-0.0138424j 1.13854e-16-0.0046914j -3.55537e-17-0.00871434j 7.84931e-17+0.00209142j -1.80508e-16-0.0297393j -5.61366e-18+0.0027271j 5.85259e-16+0.0494315j 3.355e-16-0.00949773j 1.42311e-16+0.0278829j 6.11759e-18-0.00664514j 1.74655e-15-0.0158296j 7.02171e-17+0.00504896j -8.8822e-18+0.0133058j -1.78055e-17-0.0043364j 7.26583e-18-0.0116482j 5.67549e-16-0.0252554j -4.21306e-17+0.0191841j -1.15947e-17+0.00790957j -3.10003e-16+0.00956572j -1.86215e-15-0.037903j -5.13734e-17-0.00539629j -8.68139e-17+0.00689205j 3.48051e-17+0.0140349j 4.95907e-17+0.00955867j -2.10856e-17-0.0115965j -1.49289e-17-0.0207997j 3.29519e-17-0.00383888j -2.38497e-16-0.0108453j -5.47835e-18+0.0104079j 2.76606e-17-2.61901e-05j -2.13419e-17-0.00240932j -2.76782e-18-0.0334395j 1.41707e-17+0.0386905j 3.60501e-17-0.00984438j 3.41862e-17-0.0258379j -1.7863e-17+0.0235959j 5.96672e-18+0.00508791j -2.01488e-17-0.0208714j 3.06522e-17-0.0500202j -1.07333e-17+0.0175715j -1.77783e-16-0.0222642j -3.51808e-17+0.0103147j 
2.83535e-17+0.0322655j -2.53738e-16+0.0238198j 2.96543e-17-0.0306181j 4.26027e-17-0.0504119j -4.17027e-17+0.0160629j 5.61741e-17+0.0248376j 9.60922e-18+0.0100676j -2.86768e-17-0.0339805j -4.84156e-18+0.00910955j -7.39518e-17+0.0453255j -6.02606e-18-0.0117284j 7.63164e-17-0.0251792j 1.16278e-16-0.0106679j 1.14762e-17+0.0174177j -6.88037e-17+0.021626j 7.831e-18-0.00165501j 4.19087e-17+0.00237387j -9.83158e-17+0.00680571j -1.39538e-17+0.00466357j 9.83602e-17-0.00596241j 3.96936e-16+0.0230364j -1.47274e-16+0.0187454j -5.05419e-17+0.0174777j 2.32994e-17-0.0155702j -7.89647e-18+0.0151259j 3.20321e-17+0.00462809j -2.53701e-16-0.00551034j -2.09819e-16-0.0401392j -1.67192e-17-0.0317482j -4.34176e-16-0.0194112j -2.53085e-17-0.0233361j 1.38964e-16+0.0156722j -7.03369e-17-0.0298209j -6.38532e-17-0.00094279j -3.3385e-16-0.0105216j 1.41763e-15-0.0304721j -1.04456e-16+0.0144801j -9.45663e-16-0.000799474j 9.12897e-15-0.0187542j 1.10384e-17-0.0245541j 1.9403e-15+0.0306699j -1.60362e-16-0.0217734j 5.33081e-16-0.0154095j 9.04256e-16-0.0101246j 5.59095e-16-0.027923j 7.63115e-16-0.0192823j 4.28144e-16+0.0165515j 7.01604e-17+0.00571094j -2.43086e-16+0.010456j -8.48925e-17-0.00256976j -1.65484e-16+0.00709102j -3.65949e-15-0.016006j -2.87949e-16+0.0130599j 3.49454e-16+0.0108611j 2.16864e-16-0.00724622j 2.10373e-15+0.00393835j 1.61262e-15+0.0155127j 2.38465e-17+0.0266858j -1.39225e-16+0.00864789j 8.68595e-16-0.0242269j 2.59933e-16-0.00504165j 1.07775e-15-0.0388296j 2.71434e-16+0.031036j -1.8191e-16-0.011382j -5.49678e-16-0.00775389j -3.10389e-16-0.0130353j -4.82463e-16-0.00792864j -2.68625e-16-0.0120825j -4.41848e-16-0.0129767j -1.50391e-16-0.00235956j -4.76001e-16-0.00826814j -1.94128e-15+0.0134102j 1.51007e-15-0.0620328j -3.12758e-17-0.0200621j 4.22431e-16+6.83678e-05j -3.98157e-16-0.00219956j 5.4825e-16-0.0228685j -1.56848e-16+0.0172944j -2.78625e-16-0.0263237j -3.4516e-16+0.0450727j 3.71875e-16-0.018905j -3.89817e-15+0.0047501j 5.91618e-17+0.0277653j 4.93072e-16-0.00800354j -6.26092e-18-0.00461889j -4.85562e-15+0.022695j -1.33789e-16+0.010182j -6.62109e-18+0.00836488j -8.07451e-17+0.027508j 1.51836e-16-0.0405577j -2.30293e-15+0.0312426j 4.21831e-16-0.00167128j -3.98818e-17-0.00370046j -3.58285e-16+0.00556044j 4.40691e-16-0.0119131j -3.48515e-17+0.00627939j 1.74038e-17-0.0156838j -2.29934e-16-0.00045095j -6.38329e-17+0.038319j 1.06182e-16-0.0432751j -4.36794e-16-0.0224053j -4.19267e-16-0.00860774j -2.57373e-16-0.0180115j 1.8368e-16+0.0237623j 1.59399e-15-0.0151015j 3.98786e-17-0.00602159j -8.41462e-17-0.00157303j 9.31702e-17-0.00340463j -1.15124e-16+0.0371974j -7.96205e-16+0.0420726j 2.14075e-17-0.00528943j 6.68807e-17-0.0246573j 2.82216e-16-0.011809j 1.08303e-15+0.0234207j 5.42468e-17-0.0205468j 6.74691e-17-0.00600554j -3.5243e-17+0.0153015j -1.5332e-17+0.0120582j -1.74377e-17+0.00568915j 6.36607e-18+0.0234736j -3.81899e-17+0.0358679j -3.86653e-16-0.0164665j 7.99338e-17-0.012866j 4.51173e-17-0.0218422j 4.00613e-18-0.0136086j 1.2538e-17-0.00558819j -1.05639e-17-0.000398965j -1.33735e-17+0.00968658j -5.17407e-17+0.0280194j 3.97754e-17-0.0390027j -1.72799e-17+0.0148774j 5.23193e-17-0.0345039j -7.15689e-18+0.0226541j 4.33769e-17-0.0482147j 1.69414e-16+0.0238349j 7.21789e-17-0.0290853j 
