-2.43725e-16+0.0683142j -2.3565e-19+0.0607481j 3.38065e-17-0.0317945j 2.55203e-17+0.0223845j -3.24759e-18-0.0267787j -9.86104e-19+0.0198113j -9.62151e-17+0.0446352j 9.88368e-18+0.0358577j 1.81538e-17-0.0259695j -3.19476e-18+0.0247265j 2.62751e-17-0.0162694j -1.59254e-17-0.0194168j 1.77706e-17-0.0192954j 1.01727e-16+0.015091j 6.11425e-17+0.0236545j -1.35458e-16+0.0540847j 6.3795e-17+0.00987494j 1.10745e-16+0.00673729j -1.3507e-16-0.0149187j -4.08196e-15-0.0324576j 2.58311e-17+0.00252006j 6.88443e-17-0.00574934j 3.76661e-16+0.00612799j -7.97289e-17-0.00248358j 1.0266e-16-0.00507366j 2.28813e-15+0.0338408j 6.59739e-17-0.00779186j 1.36585e-16+0.00158569j 3.05327e-17-0.00818088j 6.42941e-17-0.00876691j -2.46964e-16-0.0214707j -1.12356e-16+0.0151891j 2.70364e-16+0.000108003j -1.77452e-16+0.0124943j 5.67168e-17-0.00926526j -1.95037e-16-0.00472061j 1.05755e-15+0.00424611j -8.34285e-16+0.0179783j -1.52049e-15-0.00428658j 9.74541e-16+0.0286769j 1.60528e-16+0.0039236j -1.36611e-15-0.0295086j 2.1896e-15+0.00855037j -1.13815e-15-0.012489j 4.3588e-16+0.0111516j -6.25707e-17-0.00411797j -2.43675e-17+0.000460254j 5.34609e-17-0.0132142j 2.53443e-16-0.00329623j 2.12884e-16+0.00110312j -1.42724e-15+0.00731811j 4.11584e-16-0.00226057j 4.78631e-16-0.00957318j 1.35457e-16-0.00392214j 4.46877e-16+0.00274501j 7.78422e-17-0.0132663j -4.81794e-16-0.0298027j 3.7457e-16+0.00107293j -6.93723e-18-0.00653743j -7.60458e-18+0.0242224j -4.48814e-16-0.00612799j 8.46364e-16-0.00955467j 2.78909e-15-0.0262211j 7.72941e-17+0.00506364j 4.65625e-16-0.00808983j -7.83807e-16-0.0161716j 7.7273e-16-0.00348019j 3.45444e-16+0.021289j 1.18085e-15-0.0083775j -3.59844e-16+0.0269264j 9.00266e-16+0.0148228j -5.18539e-17+0.0148671j -2.94168e-16-0.00356253j 7.55197e-17+0.00667113j -6.83127e-17+0.0124841j -2.59383e-14-0.00983283j -6.10652e-16-0.00383768j -1.27122e-15+0.0179575j -1.84003e-16+0.0119847j 1.73177e-16+0.0202211j 2.79244e-16+0.00747193j 2.75406e-15+0.0160385j 6.79863e-16+0.00369126j 2.70679e-16-0.00042515j -1.17778e-16+0.00184954j 9.58195e-16-0.0202125j 3.5995e-16+0.00799762j -1.56584e-16-0.000474315j 2.37768e-16-0.000382643j 1.35741e-16-0.00463047j -8.40075e-17-0.0131553j 3.72244e-16+0.0227001j 1.72363e-16-0.00161024j -2.32292e-16+0.02081j -1.96435e-19+0.00913177j -9.8392e-16-0.00306909j -8.94923e-16-0.0288692j 1.21853e-16+0.0171877j 8.97034e-16-0.0185068j -1.78607e-17+0.00922068j 7.69801e-16+0.0199994j -1.69217e-16-0.0188715j -3.57281e-16+0.0123848j -1.98051e-15-0.0388576j -1.95658e-15-0.0138369j -9.65199e-17-0.000913731j -1.51854e-16+0.0415596j 1.41552e-16+0.0107262j -5.04923e-16+0.012137j -4.69472e-16+0.0119991j 1.85914e-17+0.0168696j -2.80223e-16+0.00438475j 1.45569e-16-0.0096805j -1.04207e-15-0.0199436j -7.06199e-17+0.0278725j -4.27e-17+9.70763e-06j 1.08786e-16+0.0115002j -2.86426e-17-0.0245544j -3.37583e-18+0.00482806j -7.18016e-17+0.00434971j -9.70126e-17-0.00194077j -6.12992e-16+0.00305841j -7.74142e-17+0.0149737j 6.23942e-17+0.00837576j -1.03825e-16-0.00920555j 8.14973e-18+0.0231072j -6.41831e-17+0.00537626j -3.35118e-16+0.00801367j -2.53659e-17-0.0110171j 1.64522e-17-0.0143641j 1.38938e-16-0.0166242j -4.21862e-17+0.00944722j -9.14104e-17-0.0145884j 6.31927e-17-0.00156624j -4.22902e-16+0.0333559j -9.91172e-17+0.00698024j 5.13045e-17+0.00869168j -2.00612e-17-0.00421233j -4.54482e-17+0.0135711j 2.48222e-18+0.0202346j -8.29043e-16+0.0183161j 3.36405e-17-0.00141709j 1.13617e-17+0.027186j -1.3376e-16-0.0235005j 8.60106e-17-0.0475457j 1.11503e-17-0.035054j 3.22644e-17+0.0150948j 7.13128e-17+0.00363642j 2.9044e-17-0.0346075j 1.76751e-16-0.0188835j 3.19049e-17+0.0137022j -2.38511e-17-0.0074167j 1.41326e-17-0.0359267j -4.21155e-17-0.0347927j 3.51481e-17-0.0504596j 3.07466e-17+0.00382074j 2.38133e-17-0.0230328j 1.38425e-17+0.0392615j -2.5034e-17+0.046074j 2.27282e-16-0.0744905j 
7.82518e-17-0.0275062j 1.12328e-17+0.0153547j -3.15788e-18+0.0274969j 2.0253e-19+0.014357j -1.82724e-17-0.0327428j -1.79845e-17-0.0290496j 2.80801e-17-0.0156687j 3.46761e-19+0.0079005j -6.84876e-18-0.000975147j 8.97534e-18+0.00317331j -1.13504e-17+0.0088497j 1.63732e-17+0.00490021j 7.46988e-18-0.00241576j -2.54676e-17-0.0098657j -9.1919e-18+0.00807297j 6.71232e-17-0.015833j 1.0201e-16+0.0193493j 3.82194e-17+0.00124047j -1.03063e-16+0.00324123j -2.52564e-15-0.0210339j -1.37746e-17-0.00522934j -1.11988e-16-0.00538835j -1.45727e-15-0.019987j 2.72007e-16+0.0133384j -5.93872e-17+0.0253106j 1.09776e-15+0.0162737j 3.31086e-16+0.0106962j -3.114e-16-0.0156763j -6.48377e-17-0.0129795j 3.03114e-17-0.00588257j 2.27064e-16+0.0126648j -1.6508e-16-0.000571199j 5.69889e-17-0.00656822j -2.98176e-16+0.019377j -5.9455e-17+0.00767754j -6.87957e-17+0.00571364j -2.40606e-15+0.0062695j 1.25133e-15-0.00652274j -1.43886e-15-0.0180754j 8.00472e-16+0.0024723j 2.60862e-16-0.0184816j 1.86663e-16-0.00384072j -4.12565e-16-0.00327745j 5.50779e-16+0.0107084j -1.69644e-16-0.000568376j 1.63858e-16-0.016283j 1.12064e-16-0.00624653j 1.11377e-16+0.00816506j -2.33208e-16+0.00126866j -9.05593e-17-0.0127931j 1.74555e-15-0.0125795j -5.89323e-16-0.0128741j 2.71768e-17-0.00310422j -5.03336e-18-0.0145894j 1.88228e-16+0.00437258j -1.08844e-16+0.011982j 1.13471e-16+0.0214424j 2.77972e-16+0.0103947j 1.36286e-16+0.0140663j 1.08977e-16-0.00504626j 1.80043e-15-0.0190322j -8.88271e-16-0.00340021j 4.09668e-16-0.00597589j -5.10964e-17-0.00339667j 2.15306e-17+0.0063905j 2.77342e-16+0.0103595j -4.63788e-16+0.00250068j -1.59751e-16+0.00868994j -1.84217e-16+0.00274713j 2.6263e-16+0.00164091j -8.62109e-16-0.0142045j -1.3999e-16-0.00193653j 2.46511e-16-0.0207009j 9.23493e-18+0.00450306j 2.02566e-16-0.0100889j -2.24262e-14-0.00848467j -2.89931e-16+0.0171595j -8.56715e-16+0.00316561j -2.03058e-16-0.00197397j 2.7493e-16+0.00750743j -2.20393e-16+0.00202839j -2.62972e-15-0.0089479j -8.24207e-17-0.0231113j 5.48116e-16-0.0124346j 9.21918e-17+0.0180145j -6.2808e-16+0.00362902j -3.49804e-16+0.0154741j -3.92051e-16+0.0178609j 9.9742e-17+0.000507749j 3.91286e-16-0.00849235j 2.32472e-16-0.0145677j 5.65395e-17+0.00494951j 1.46055e-16-0.00163722j -2.60445e-16+0.00844866j -3.18781e-16+0.0121074j 1.86529e-16-0.000134949j 7.52589e-16+0.022211j -1.31869e-16-0.00172104j 4.81789e-16-0.0179245j 9.67665e-18+0.00381977j 2.37106e-16+0.00163282j 1.81282e-16-0.00535771j 1.46821e-17-0.000518804j 1.1244e-15+0.00703162j 1.15383e-15+0.0199309j 5.86414e-17+0.00545518j 3.11036e-18+0.0199909j 5.39264e-16+0.00801967j 7.38088e-17-0.0092433j 1.50483e-16-0.00127075j -9.40879e-17-0.00220326j -1.97795e-17+0.0205792j 2.57627e-17-0.00259054j 1.31637e-16+0.00368038j -1.67216e-17+0.00918268j 5.63214e-17-0.0132816j -5.73099e-17-0.0223577j 1.71127e-17+0.00988953j -1.47759e-16+0.0136316j 8.14797e-17-5.71714e-05j 3.68847e-17-0.00495317j -6.1631e-16+0.00356678j -9.63624e-17+0.0101494j -2.90282e-17-0.0125309j 1.14607e-17-0.0204286j 5.32305e-17-0.0178324j 2.72389e-17-0.0175183j -8.82841e-17+0.00494286j -4.37933e-17-0.0144787j -1.4006e-17+0.015313j -1.08855e-16+0.015638j -6.52756e-17+0.00320227j -1.67128e-17-0.00667501j 1.82023e-17+0.0263247j 4.98685e-17-0.00332331j 5.47968e-17+0.0254373j -1.86008e-16-0.0113483j -5.73392e-17-0.0211425j -8.38216e-18+0.0150393j 1.06073e-17+0.00998159j 1.24488e-15-0.0306997j -6.47914e-17-0.00662206j 5.60231e-18-0.00304132j -5.16004e-17-0.0150755j -3.21194e-17+0.00408021j 1.33799e-17+0.012171j -1.57148e-16-0.0135089j -1.73312e-16-0.031613j -1.63244e-17-0.00562563j -3.51036e-17+0.00523292j -2.06735e-17-0.00710637j 1.56799e-17+0.00951445j 1.51085e-17+0.0256114j 7.94986e-18-0.00210962j -3.04053e-17-0.0186752j 1.53397e-17+0.0323257j 2.86147e-18+0.0250941j -1.25287e-18+0.0137134j -1.75117e-17-0.034712j -2.877e-18+0.000406303j 
-7.93892e-17+0.0213602j -1.33519e-17+0.02664j 2.75802e-18-0.00732395j -2.34266e-18+0.0321842j 8.71431e-18+0.000545972j -5.20864e-19+0.0163397j -2.82759e-17+0.00947426j -6.01529e-18+0.0232194j 1.37614e-17+0.0108502j 2.56553e-20-0.0104279j -3.31021e-17+0.0163041j 1.53209e-17-0.0123839j -2.78681e-17-0.0111476j 7.81141e-17+0.0299425j 1.15601e-17+0.00919409j -5.97373e-17+0.0242064j -3.29976e-17-0.00786j -3.02651e-17-0.000386524j -5.90402e-17+0.00463602j -1.83908e-15-0.0152409j -4.01256e-18+0.00291581j -1.75789e-17+0.00238203j -1.11779e-15-0.0175772j 1.92986e-16+0.00174183j -3.71253e-17+0.0192222j 1.10234e-15+0.0163623j 1.34683e-16+0.00171822j -1.20829e-16-0.00825978j -1.02709e-16-0.0123481j -3.53689e-17+0.00583261j 3.7034e-17-0.00112292j -1.41417e-16+0.00655601j 1.98341e-16+0.00117192j -2.59517e-16+0.0172126j -5.61326e-17+0.00177242j -8.63885e-17-0.000487163j 6.84787e-16+0.0017651j -4.31712e-16+0.00867537j -1.25714e-15-0.0130916j 7.03624e-16+0.00738932j 1.69067e-16-0.0156678j -1.60083e-16-0.00356859j 3.27731e-16+0.00370745j 7.88641e-17+0.00506675j -1.18259e-16+0.00437139j 1.7374e-17-0.000983509j -3.81983e-17-0.00799828j 1.88732e-16-0.012046j 3.20251e-16-0.00667311j 3.06828e-16-0.0127842j -4.43279e-16+0.00531603j 3.55028e-16+0.0150443j 5.46307e-16-0.013207j 1.19727e-16+0.0013416j -1.0401e-15-0.0169153j 5.00852e-17-0.0107561j 4.7803e-17-0.00514705j -7.5675e-17+0.000219075j -4.38688e-17-0.0139343j 1.15985e-16+0.00089739j -2.47294e-16+0.00130363j 1.16286e-16+0.00137239j 1.1614e-15-0.0121412j 1.65607e-17+0.00829284j 2.10181e-16+0.00131278j 2.13225e-16+0.00525373j 1.02173e-15-0.00694939j 9.97967e-17+0.002574j 5.29498e-16-0.00072452j -1.94014e-16+0.0120602j 1.45983e-15+0.0243054j -5.21657e-18-0.00312702j -7.49896e-17-0.000837595j -2.00178e-16+0.0138361j -6.51533e-18+0.00124012j -3.61356e-14-0.0138655j 2.15824e-16-0.00849112j 5.04219e-16+0.00472128j 3.04645e-16-0.00378424j -1.30585e-16+0.00535475j -3.33731e-16-0.00473172j 2.20923e-15+0.0114724j 1.07182e-16+0.00669518j -4.83566e-16+0.0158996j -8.10848e-17-0.009655j 2.15747e-16-0.00838434j 1.70418e-16+0.0120883j 2.37283e-17-0.00947095j 2.15462e-16-0.0067051j 1.61415e-16-0.00326781j -5.43718e-17+0.00186453j 4.57966e-17+0.00261024j 3.19712e-16+0.000124902j -3.01265e-16+0.0185737j -2.4312e-16+0.00528079j -5.78661e-17+0.00796398j 2.6932e-16+0.00819086j -2.16805e-16+0.00515896j 3.05643e-16-0.0131834j 2.533e-18+0.0108899j -3.75594e-16-0.00210992j -6.36557e-17+0.0100416j -1.34579e-16-0.00129338j -9.29716e-16-0.0225479j -9.50822e-16-0.00258223j 4.80317e-17+0.00139306j 9.2918e-17+0.0218718j -8.64272e-16-0.00687596j -3.03946e-16+0.0147207j -5.28377e-16+0.0114537j 2.9136e-17+0.0123011j -1.58998e-16-0.00363949j 2.19112e-17+0.00897621j -7.18849e-16-0.0130991j -3.36067e-17+0.0243234j -2.34114e-17+0.00109007j 2.41146e-17+0.00184375j -4.25631e-18-0.00782804j 1.10076e-16-0.00984752j 1.08194e-16-0.00573081j 3.79295e-17-0.013774j -3.15367e-18-0.00226622j 4.38878e-17+0.0117391j 2.50408e-17+0.00892464j -1.38854e-17-0.0198153j 6.65281e-17-0.0030508j -6.51489e-17-0.000851199j -9.67891e-16+0.0206948j -6.2726e-17+0.00959694j 1.01894e-16+0.0100687j 9.23181e-17-0.0136269j -1.23719e-16+0.0282711j 2.26249e-17-0.00509317j -2.925e-17+0.0155954j -1.08386e-16+0.00467324j 2.79907e-18+0.0171007j 4.95004e-17+0.00815441j -2.5621e-17-0.0162569j -1.2919e-16+0.0327814j 1.1752e-17+0.00244476j 2.22184e-17-0.00155061j -6.34492e-18-0.0140832j 4.42616e-18+0.0179201j -2.95784e-17-0.0031185j 2.39771e-17-0.0118402j -7.04905e-19-0.0147295j 8.2779e-17+0.00636741j 1.01165e-16+0.0202093j -1.19564e-17-0.00687925j -9.36704e-17+0.0220252j 2.27794e-17+0.0120348j -1.09162e-17-0.0224648j 4.11055e-18-0.00459987j -1.67377e-17-0.0343633j 1.8516e-17+0.00121648j -1.1278e-17+0.00160951j 6.56316e-18+0.00453696j -7.75185e-18+0.0289997j -8.18633e-18+0.0130194j 1.13606e-16-0.0336899j 
-2.06511e-16+0.0541684j 3.19436e-18+0.0179903j 3.44909e-17-0.0458443j 8.13603e-18+0.00956793j -4.1159e-17+0.0149727j -6.56428e-17+0.0257585j -7.16347e-17+0.0448883j -6.97968e-18+0.00216995j -1.59728e-17-0.00754524j 1.06038e-17-0.00518514j -4.5465e-18-0.00753291j 2.30237e-17-0.00504657j -1.818e-18+0.00348487j 2.20891e-17+0.0146805j 4.52221e-17+0.014672j -1.22081e-16+0.0445691j -6.54326e-17-0.0227894j -1.97888e-16-0.00896065j -7.27961e-17-0.0168016j -2.21404e-15-0.017114j 1.10112e-17+0.0139865j 1.46341e-16+0.0105387j 8.32687e-16+0.00906188j -1.64757e-16-0.0172826j 8.98025e-17-0.0152529j 1.27404e-16+0.0023063j -1.5215e-16-0.0165445j 2.19617e-16+0.00254417j 2.97178e-17+0.0097514j -3.69193e-17-0.00335684j -3.27157e-16-0.0213485j -6.20814e-17+0.0177163j 2.46387e-16+0.000231318j -5.31783e-17+0.00140208j 5.20851e-17-0.00396206j -1.12909e-16-0.00438824j 6.61907e-16+0.00560131j -5.79744e-16+0.0178995j 5.06894e-16+0.0151765j -3.23635e-16+0.0155329j -3.36875e-16+0.0151292j -5.61578e-16+0.00179895j 9.9566e-16+0.00767727j -1.49798e-15-0.0237518j 5.78158e-16+0.00719626j -2.38811e-16+0.017779j -9.22138e-17+0.00438876j 1.24487e-16-0.0183974j 8.34419e-16-0.0113978j 1.61835e-16+0.00722467j -2.50671e-15+0.0163714j 7.7833e-16+0.00848j 6.12168e-16-0.0116361j -8.03108e-18+0.0183956j -4.37533e-17-0.00613301j 1.79462e-16-0.0243003j -5.06291e-16-0.0411906j 4.09276e-16+0.00219579j -6.7207e-17-0.0163655j -1.61171e-16+0.0286091j -1.29745e-15+0.0117704j 4.4638e-16+0.00448302j 1.8113e-15-0.0164254j 2.07081e-16+0.00693959j 2.86578e-16-0.0113901j -4.47446e-16-0.0152032j 1.14122e-15-0.00565925j 5.15866e-16-0.00069673j 1.00101e-15-0.00430956j -2.75204e-16+0.0265261j 1.32755e-15+0.0239091j 2.77141e-16+0.00433368j -2.52217e-16-0.005781j -6.63691e-17+0.0167761j -5.78418e-18+0.01743j 5.0399e-15+0.00178903j 5.72872e-17-0.0309179j 6.31954e-16+0.0086591j 2.7154e-17+0.00608563j -1.37807e-16-0.000742423j -2.87296e-16-0.00680856j 3.12315e-15+0.0115845j -6.8748e-17+0.0212438j -6.97762e-16+0.021996j 2.25665e-16-0.000138797j 9.81591e-16-0.0076499j 3.06375e-16-0.0109989j 2.29077e-16-0.0210292j 3.49305e-16-0.00586482j 2.31722e-16-0.0173001j -2.191e-16+0.00156756j 1.72266e-16+0.00736006j 5.79758e-17-0.00642355j -1.35322e-16+0.00617089j -8.58551e-17-0.00740995j -3.78338e-16+0.0211818j -3.26819e-16-0.0209741j -7.19823e-17+0.014914j 2.36917e-16-0.0016769j 3.76849e-17-0.00476595j 4.8166e-16-0.00487959j 6.01365e-16-0.0100933j -2.52923e-16+0.0146603j -1.03169e-15-0.0126806j -1.1353e-15-0.0136249j -8.04537e-17-0.00665167j 4.75211e-17+0.0140605j -1.00637e-15-0.00947111j -5.97269e-16+0.027536j -7.60576e-16+0.0164869j 7.87246e-17+0.00595361j -1.1941e-16-0.0267731j -4.55147e-17+0.00861891j -6.31407e-16-0.0128783j -1.43765e-17+0.0118j -1.52883e-16+0.00454154j 7.64578e-17+0.0230789j 1.09316e-17-0.0191422j 3.12522e-16-0.0195857j -1.91038e-16+0.00249755j -1.0622e-16+0.0120477j 8.73079e-16-0.0078104j 2.26031e-16-0.00193951j 6.11018e-17+0.0238533j -4.80866e-17+0.00785696j 2.27958e-17+0.0188435j -4.03764e-17+0.00498445j -2.09147e-16+0.000697001j 1.44041e-17+0.0237972j 4.20373e-17-0.0119765j 1.66527e-16-0.0203433j 1.6422e-17+0.00642511j -3.84667e-17-0.00863793j 6.89967e-17-0.0249237j -3.55843e-16+0.0281746j -1.15913e-16-0.013761j 4.77077e-17+0.00827639j 4.18698e-17+0.0105497j -4.57096e-17-0.00885568j 1.02657e-17+0.00704161j -2.14871e-15+0.0507265j 4.6711e-17-0.0113017j -3.79965e-17+0.0163272j -8.09506e-17+0.00141057j 5.50086e-17-0.0229841j -1.26463e-18-0.038382j 9.62439e-17+0.0106782j 8.46407e-17+0.017339j 1.80214e-17-0.000657167j 4.43476e-17-0.00895457j -2.63637e-17-0.000704391j 2.99095e-17-0.0122019j 2.00927e-17-0.029956j -1.29793e-17-0.0269533j -9.60547e-19+0.00160517j 5.40572e-17-0.0254081j 6.58075e-18-0.0376415j 1.39754e-17+0.016836j -4.21685e-17+0.0501632j 1.18508e-16-0.0357221j 
-4.42354e-17-0.00156567j 1.79392e-17-0.0289554j 3.67017e-17+0.00609719j 3.12236e-17-0.0220323j -3.27617e-17+0.0321503j -6.20507e-17+0.0479196j 8.53512e-18-0.0261443j 1.28842e-17-0.00212077j -1.08115e-17+0.0237272j -2.27613e-17+0.00552655j -7.9428e-19+0.0020002j 4.897e-17-0.0341716j -2.80253e-17+0.021041j -3.91891e-17-0.00453074j 2.59643e-17-0.0290478j -6.47152e-17-0.00626502j -7.7765e-17-0.0179377j 1.41143e-16+0.00926838j 1.66834e-16+0.0221797j 4.88304e-15+0.0398569j -3.3718e-17+0.00528379j -2.05564e-17-0.002904j 4.16256e-16+0.00782451j -6.20544e-17+0.00472579j 1.07584e-16-0.0172231j -1.01417e-15-0.0151705j -2.0241e-16-0.00745355j 1.62919e-16+0.0136559j 7.50742e-17-0.00271943j 1.26377e-16+0.0033744j 1.50418e-16+0.0128066j 3.65883e-16-0.022317j -4.51842e-16+0.0122652j 5.47175e-16-0.0229529j -2.81897e-17+0.00416842j 1.72044e-16-0.00207397j 2.77298e-15-0.01408j -1.22697e-15-0.00765765j 6.13438e-16+0.00150334j -2.49089e-16-0.014641j 1.41013e-16+0.0114135j 2.40711e-16-0.00610348j -4.70476e-16-0.00645334j 1.77863e-15+0.0242414j -9.33716e-16-0.0122427j 5.33068e-17-0.00742711j 8.86985e-17+0.00964919j -2.03171e-16-0.00789372j -3.60811e-16+0.00649423j 1.78968e-16+0.00847129j 7.72384e-16-0.0022366j 5.94009e-18+0.0169412j -6.90988e-16+0.0164301j 8.64008e-18-0.00774865j -1.19759e-15-0.0156257j -3.43452e-17-0.000153923j 6.19158e-16+0.0141135j -8.32461e-16-0.015605j -1.16004e-16-0.00137229j 1.29211e-16-0.0349284j -8.25715e-16+0.0123742j 4.53681e-16+0.000677676j -4.36664e-15+0.0428507j -2.75483e-16+0.00463928j -6.19129e-16+0.00492927j -3.85481e-16-0.0031579j -1.23132e-15+0.00790243j -2.27188e-16-0.00749467j 2.43675e-16-0.0065438j -2.33637e-16-0.0180592j -2.5433e-16-0.00409611j -2.52841e-16-0.00102832j -3.03972e-16+0.0372178j 1.38436e-16-0.0341156j -3.78277e-16-0.00819349j 4.83758e-14+0.018715j -2.02692e-16+0.00886098j -4.73355e-16-0.005946j 6.07887e-16-0.00947792j -2.81241e-16-0.00306938j 6.73657e-16+0.00418975j -6.28877e-17-0.00404617j -2.26491e-16+0.0182508j -3.1418e-16-0.0040783j -4.74453e-16-0.0174244j 1.61174e-15-0.0244101j 8.82413e-16-0.0102179j 6.67906e-16-0.0164907j -4.70631e-16+0.0057129j -1.16375e-15+0.0351421j -2.03179e-16+0.0116508j -1.62953e-16-0.013339j 1.12968e-17+0.000360701j 3.84357e-16-0.00391937j 9.6083e-16-0.0191517j -3.99376e-17-0.0340981j -9.70329e-16-0.0170742j 5.01483e-16-0.00356042j -8.35849e-16+0.0313502j -6.19262e-17-0.00138781j 1.10492e-16+0.0124282j -8.30204e-16-0.00148642j 1.75494e-16-0.0142845j 5.53852e-16+0.0182091j 6.11526e-16-0.00266445j 1.55344e-17-0.00604005j 4.37952e-17-0.0268201j 2.05722e-16-0.00169926j 1.19595e-16-0.0124735j 2.06462e-16-0.00293515j -1.92083e-16-0.002305j 7.90017e-17+0.0139093j 9.92713e-17-0.00691231j 7.29331e-16+0.0167664j -1.77851e-17-0.00783893j 1.19187e-16+0.0342659j -7.79885e-17+0.0157019j 4.24087e-18-0.00313793j 8.22814e-17-0.0069206j 6.75562e-17-0.0026578j 3.70275e-17+0.00439003j 1.90087e-15-0.0108782j 2.47e-16-0.0386377j -7.54787e-17-0.0179941j -5.17047e-17+0.0108719j -1.53045e-16+0.00506252j -6.27834e-17+0.0138872j 8.19955e-16-0.0181119j 6.79932e-17+0.00209786j 7.22373e-17-0.0118844j 1.5443e-17+0.000724727j -3.22963e-17+0.0106378j 5.75542e-17+0.0266912j -5.43451e-17-0.00748027j 1.41198e-16-0.018061j 8.61282e-17-0.0128814j 3.58251e-16+0.0257842j -1.52467e-17+0.0153207j -2.57402e-17+0.00659501j 3.18378e-17-0.0293006j -1.71634e-16+0.00324185j 5.51555e-17+0.021812j -3.04906e-18+0.00444603j 9.49371e-17+0.0324109j 3.80823e-17+0.00859954j 1.54064e-17+0.0120764j 7.1594e-18-0.0131411j -2.68965e-17+0.0142238j 2.77292e-18-0.00611308j -7.93107e-17+0.0166439j 2.54455e-17+0.0407672j 5.78511e-18-0.022592j 3.6056e-17-0.0114038j -3.35669e-18+0.0145835j -1.50993e-18+0.0261254j 7.3293e-17-0.0436918j 3.65325e-17+0.0125695j 2.99435e-17-0.0284752j -5.41116e-17+0.0136877j -4.21873e-17+0.0183808j 
