0.0897407+0.0454852j -0.0251525-0.0557889j 0.00750188-0.104833j 0.0228585-0.0188265j -0.0373034+0.0131015j 0.0352406-0.0471255j -0.0144678+0.0613948j 0.032518+0.0382417j -0.00665517+0.0221429j -0.0394866+0.0548812j -0.0340101-0.0216531j 0.0677074+0.0103572j 0.0550959-0.0434613j -0.0444289-0.00102032j 0.0310174-0.0308831j -0.0122816-0.0152051j -0.0373989-0.0216933j 0.012367-0.0166269j -0.0231762-0.000109328j 0.0083415-0.0287282j 0.0102226+0.011404j 0.00265934-0.0259627j -0.0211837-0.0051136j 0.0143652+0.0359907j 0.0114028+0.000158363j -0.0139377+0.0124819j 0.00317062-0.000505372j 0.00797406-0.00668476j 0.0169871+0.00592089j 0.0161525+0.00168872j 0.00879644-0.00580101j -0.00448266+0.0158832j 0.0267459+0.0170124j -0.00425214+0.00325113j 0.0146253-0.0311855j -0.00534645+0.000923651j -0.0199347+0.00918244j 0.00131719+0.0246801j -0.0272744-0.0161491j -0.019802-0.00921476j 0.000758892-0.0133575j 0.00873981+0.0117865j 0.0281184+0.0413042j 0.021499-0.00733475j 0.00714943+0.00625274j -0.0300144-0.0398934j -0.00791186-0.0354706j 0.00262384-0.00446788j -0.0126864+0.000541849j -0.0435031-0.0219373j -0.0320279-0.0121608j 0.0210969+0.0317448j 0.014127+0.00948781j -0.00870266-0.0198872j -0.00672492+0.0278378j 0.00815863+0.0200538j 0.0178539-0.00327136j -0.00382164-0.00424935j 0.00441977-0.000285569j -0.0220061-0.0140042j -0.0202465-0.0547729j 0.0110941-0.00199114j 0.0159209+0.0212776j -0.0210957-0.00742316j 0.00164268+0.00275731j 0.00776641+0.0142027j 0.0412745+0.0119995j 0.0151266+0.0214362j 0.00728512+0.0071764j 0.0154794+0.040123j 0.00797824+0.0163565j -0.00154792+0.00607642j -0.0190451+0.0107692j 0.0282264+0.0367449j 0.0117852-0.00578406j 0.00124476+0.0258489j -0.0327309-0.0252438j -0.0525925-0.0081667j 0.00585968-0.0176645j 0.0116675-0.053696j 0.0313976-0.00656952j -0.0295876-0.017332j 0.0093851-0.00764799j -0.0510885-0.0339509j -0.00828794-0.0129935j -0.00663441+0.0316319j -0.00533844+0.00560116j -0.0181234-0.0294028j 0.038371+0.0231294j -0.0194692-0.0556153j 0.0235582+0.0198088j -0.0138141-0.00811753j 0.0169369+0.00914697j 0.0515813+0.0406317j 0.0219866+0.0260174j -0.0142283+0.035381j -0.0104472-0.0505647j 0.0190495+0.0427662j -0.0280258-0.0640951j -0.0343059-0.0278846j -0.0379347-0.0767309j -0.0416288-0.0537551j 0.00997768-0.0404307j 0.00814872+0.0376376j -0.0158045-0.010763j 0.0413588+0.0491973j -0.00864184-0.0894065j -0.0108435+0.0414933j -0.0413165-0.0228514j -0.0403866+0.00587025j -0.0135384-0.0384879j 0.038165+0.0877518j 0.00417619+0.0133615j -0.0442996+0.0472521j 0.00768173-0.0167241j -0.0177439-0.0122995j -0.000580572-0.0185512j 0.0263623+0.0339486j -0.0109798-0.0238495j 0.0250385+0.0395795j -0.0123555+0.0148278j 0.0625141+0.0102872j -0.00336123+0.0152258j 0.00572234-0.0447516j 0.00278412+0.0235282j -0.0203845+0.0408918j -0.0155591-0.0505604j -0.0029661-0.0244917j 0.0105474+0.00605247j 0.0609722+0.0306794j 0.0289289-0.0286171j 0.0197139+0.0176406j -0.0313539+0.0196735j 0.00525553+0.0341367j 0.0113703-0.00281308j 0.021036+0.02811j 0.0115119-0.0110991j 0.00547641+0.0370897j 0.0594733-0.0081879j 0.00537198-0.00494506j 0.0357991+0.0267468j -0.0266464-0.0712519j 0.0193812+0.0527353j 0.00344088-0.068795j -0.0223777-0.0181824j -0.0425764+0.0125441j 0.0514681+0.0193417j -0.0178346-0.0665954j -0.0520393+0.00305674j 0.0127949-0.0527156j -0.0296657+0.0060428j 0.0373039+0.0187989j -0.0367497-0.0309118j 0.00163172+0.00530352j 0.0521959+0.0348975j -0.0193308-0.0215196j -0.02492-0.0209092j -0.0103835+0.0377329j -0.0126156-0.0262756j 0.0350284-0.012002j -0.00838043-0.0176684j 0.00833604-0.0101326j 0.00373431-0.00751092j 0.0111703+0.0171593j 0.0090596+0.0326368j 0.00814686-0.0407919j -0.0136411-0.00517189j -0.0394725-0.0349184j -0.00263805+0.0392837j -0.044286-0.023709j 0.0277146+0.0423348j 0.0463799+0.0171183j 0.0164184+0.00811213j 0.047761+0.0345908j 0.0138072+0.0405886j 0.0413828+0.0232049j 0.0315062-0.00712681j -0.0121507+0.0207414j 0.0274451+0.0410748j -0.0252942+0.114944j -0.05909-0.0557485j 0.0711355-0.0339629j 0.0183146-0.00918392j 0.230212+0.147407j 0.0241347-0.0662319j 0.108265+0.107399j 0.0930974-0.138275j -0.0897318-0.0588075j -0.116276+0.125469j 
0.0443271+0.0612664j 0.0914325+0.0699292j 0.00882757+0.0615824j -0.0262517-0.0592072j -0.00817668-0.035875j 0.00612107-0.0390257j 0.0383715-0.0474705j 0.0271321+0.0599904j -0.0198296+0.00739129j -0.0510202-0.0179991j 0.0192991+0.00837501j 0.0321157-0.0302202j 0.0147079+0.0234483j -0.00148352+0.000666122j 0.0350554-0.00549853j 0.0519289+0.0290912j -0.013222-0.00927244j 0.00558985-0.0139322j 0.00491601+0.0310545j -0.00453366-0.00744482j 0.020335+0.0230985j 0.0138742-0.00614821j -0.00340292+0.0222013j -0.0709783-0.0344984j 0.0238909+0.00196939j -0.000405974+0.014007j 0.00194203-0.00981503j 0.0350325+0.0134833j 0.0309168+0.0486545j -0.0409051-0.00347236j 0.0506576+0.0166066j -0.0256174-0.00234301j 0.025593+0.0301378j -0.0216052-0.0207572j 0.00497557+0.0174002j -0.00033363-0.0327098j 0.0101791-0.0169234j 0.00116514-0.0189563j 0.00866948-0.00210698j -0.0140495-0.0189858j -0.0136054-0.00195784j 0.050133+0.034388j -0.00796254+0.0227183j 0.00647007+0.0190837j 0.0028925-0.0116385j -0.0109938-0.0193823j 0.00178593+0.0115782j 0.0190194+0.0237936j -0.00861909-0.0391993j -0.0154302-0.045349j -0.0152847-0.00271898j -0.0263335+0.00897611j -0.0284899-0.0266023j 0.0319416+0.0126471j 0.00141961-0.0279174j 0.00601666+4.67976e-05j 0.0181531+0.0219795j 0.00350596+0.00302597j -0.0123655-0.00548282j -0.00469945-0.0163448j 0.0314127+0.0098614j -0.00427114+0.00160941j -0.0231398-0.0162838j -0.0202429-0.030576j 0.0157545+0.0132324j 0.0108416+0.0178993j 0.0243804+0.0320227j -0.0290578+0.00374355j -0.017119+0.0301233j -0.0316149+0.0070514j -0.028529-0.0172867j -0.00814399+0.000128716j -0.0139787-0.0365146j -0.012612-0.0129104j 0.04032+0.0398746j -0.0568683-0.0295211j 0.000539621-0.0141311j 0.00246062-0.0348023j 0.0193285+0.0334338j 0.0572491+0.0384194j 0.0170922+0.0392604j -0.00311465-0.0135773j 0.0283392+0.0454335j -0.000767815-0.0204246j 0.0331121+0.0198688j 0.00439441-0.0254382j 0.0188488+0.0285085j 0.00582604-0.00428768j -0.0108571+0.0242144j 0.00884579+0.0149054j 0.00247645+0.0440275j 0.00158075-0.052652j 0.0186507+0.0515087j 0.00519944+0.0318499j 0.0108493+0.000483619j -0.037315-0.0692043j 0.0269791+0.0150391j -0.0192653-0.00980286j 0.0667076+0.0138604j 0.0448114-0.00456221j 0.0388163-0.0312365j 0.0512808-0.0278327j 0.0373059+0.02577j -0.00889384+0.0155891j 0.0226502+0.00295566j -0.0147789+0.0297127j 0.0298777+0.0267032j -0.059723-0.0230628j -0.0349533-0.0343347j -0.00827659-0.0473494j 0.0291819+0.00675743j -0.0422455+0.00833035j -0.0121335+0.0194802j -0.0445568-0.025466j 0.045979+0.0101569j 0.0202324+0.0019549j 0.00344522-0.0117221j -8.57344e-05-0.0015092j 0.0151893-0.0184045j -0.0320883-0.0271822j -0.0206338+0.0186912j -0.0217904-0.0489247j 0.0026253-0.0202104j 0.0480462+0.0201231j 0.00601134+0.0598453j -0.0174244-0.070265j 0.0508704+0.0686961j 0.0235615+0.0226419j 0.0230596+0.0250573j -0.00886711+0.0625873j 0.0386948+0.036592j 0.0123277-0.000179722j -0.0331875-0.0938392j -0.0244372-0.00495011j 0.0250299+0.0058079j -0.00659824+0.046289j 0.0327774+0.0544228j 0.0397217+0.0488324j 0.0265652+0.097054j 0.0382748+0.0317624j 0.037997+0.0538432j 0.00374756-0.0183085j -0.00460043+0.00712522j 0.0408333+0.0205951j -0.0335721-0.0263831j -0.0378394-0.0500668j -0.00803313-0.0359387j 0.00337553+0.0182435j -0.0190229-0.0398743j 0.0225353-0.00964835j 0.00588044-0.0172484j 0.0323579+0.0521394j 0.0101834-0.0189058j 0.0104924+0.0002785j -0.0265804+0.0134179j -0.0244239-0.0475007j 0.0120728+0.0358237j -0.0311041+0.00969498j 0.00316335-0.0345728j 0.00142366+0.00880091j 0.0206944-0.00927411j 0.00299025+0.000607198j -0.0130719-0.00219553j -0.0124188+0.00336185j 0.0178444+0.000297827j 0.00184703-0.000163317j 0.053822+0.0491686j -0.0292505-0.0550756j 0.00315228+0.049638j -0.0150926-0.00226719j 0.0015166-0.00510102j 0.035938+0.0148331j 0.0383005+0.0194979j -0.0108007+0.0336534j -0.0205134+0.00835652j 0.00526961+0.0155826j 0.0409466+0.086924j 0.0211951-0.0381842j 0.0261758-0.059762j -0.0878071-0.0150415j 0.0827342+0.000223433j -0.0474769-0.032723j 0.0663354+0.0693286j -0.0260193+0.1087j 0.150302+0.0932579j -0.0343342+0.0786019j 0.224773+0.195533j -0.0884784+0.0854404j 0.0453302+0.0271683j 
-0.100377+0.00173129j -0.0218332-0.0107632j 0.0250015-0.0562185j 0.0550509+0.0129699j 0.0305636+0.0420039j -0.00852865-0.026802j -0.0355275+0.0700586j -0.0385298-0.0522225j 0.00411989+0.0256268j -0.0403276+0.039015j -0.032945+0.0195268j -0.0228578-0.0171237j -0.00858725-0.0333519j -0.0194729+0.0372695j 0.0450383-0.0399732j 0.0283299-0.0278206j -0.00347272+0.0278512j 0.0414989-0.00965386j -0.0120866+0.0250992j 0.0369081-0.0130013j -0.0133001-0.00666045j -0.00170398-0.0361435j 0.0106552+0.0293399j -0.00308432-0.0129624j 0.0240782+0.0131067j -0.0397889+0.00709905j 0.016778-0.000400164j 0.0216319+0.00881334j -0.0559654+0.011434j 0.0259311-0.0101248j 0.0146893+0.0192618j 0.0181367-0.028703j -0.0432369-0.00765296j 0.00209118-0.0328439j 0.046429-0.0269107j 0.0525127-0.0236923j -0.0137879+0.0289486j 0.0601455+0.0145141j 0.0385987-0.00597277j 0.00591463+0.00135834j 0.00944828-0.00406576j -0.00541653-0.00395291j 0.0198255+0.0121636j -0.0130031+0.0131463j -0.0279633+0.00779271j 0.0249571+0.0024935j 0.0198794-0.00648188j 0.00658998+0.00470023j -0.0393019+0.0264686j 0.028202+0.0078528j -0.0143686+0.0199683j 0.0210342-0.0460522j 0.0310951-0.0292343j -0.0415415-0.0127392j -0.00298123+0.0130668j -0.0388903+0.00335755j -0.0266466-0.0296856j 0.000644965-0.0004284j -0.0460945-0.0217179j 0.0068915+0.00369094j -0.00889868+0.00844471j 0.0303577-0.00187839j -0.0411783-0.0249164j 0.0350811+0.047527j -0.00458713-0.000417652j 0.0514645+0.0321618j -0.02271-0.0422067j -0.000674962-0.0101609j 7.8888e-05-0.0420813j -0.00267152-0.0267424j 0.0182244-0.016737j -0.0242332-0.0264834j 0.0550727+0.0272691j -0.0731655-0.0436013j 0.0195388+0.0347589j 0.0162536+0.00301557j 0.0100399+0.0118306j -0.00314682+0.0144703j -0.0163919+0.00448596j 0.0442012+0.00909895j -0.0504544-0.0186624j -0.0348504+0.00339082j 0.0298535+0.00295488j 0.00428845+0.0102599j 0.013443+0.00671768j -0.000854288+0.0322191j 0.00354647-0.00920553j -0.0263452+0.0179844j -0.0518117-0.0264349j 0.016626+0.00151032j -0.0663437-0.00257484j 0.00383174+0.0102028j -0.0259156-0.0317293j 0.0107455-0.00998918j -0.0298258-0.0204589j 0.0206276+0.0211795j 0.0475722+0.0213898j -0.00685624-0.0224187j -0.0123765+0.0561212j 0.0280104+0.0697419j 0.0587704+0.0687895j 0.0120138+0.00714388j 0.0582363-5.45328e-05j -0.0304001-0.022601j -0.0182074+0.0223193j -0.0190795-0.0554217j -0.00392152+0.00906233j -0.0112107+0.031608j -0.0227099+0.0496599j -0.00787709-0.0017525j 0.0396192+0.0454101j -0.0208708+0.00311691j -0.0191316-0.030001j -0.0530235+0.0125221j 0.0383956-0.0104165j 0.016194+0.0137651j -0.0114059+0.0121183j -0.00731636-0.0221673j 0.0160107+0.0195479j 0.0377529-0.0611574j -0.0626227+0.0103935j 0.0874233-0.101686j 0.00588688-0.0179078j -0.00695719+0.00976566j -0.0203167-0.0176587j -0.0065525-0.00341099j -0.0162082+0.0201581j 0.0330716+0.0171279j -0.0548262+0.0185072j 0.0501982-0.0135776j -0.0147314-0.0302222j -0.00581827-0.00341678j -0.0241562+0.0190924j 0.00155025-0.0217297j -0.0187505+0.0134696j -0.030595+0.00151148j -0.017556-0.0198654j -0.0345536+0.0313559j 0.0151259-0.0545334j -0.0290831+0.0105485j -0.0278427-0.00921105j 0.0188383-0.0197402j -0.00646625+0.015491j -0.00278852-0.0252105j 0.0280832+0.00621851j -0.0115396+0.0306402j 0.0215698-0.0654593j 0.000857728-0.0182012j -0.0183916+0.0460773j 0.024309-0.0519706j -0.0283519+0.033069j -0.028359-0.00966411j 0.0071151+0.0338204j -0.00292763+0.001447j -0.0115864-0.0680205j -0.014206-0.00585177j 0.0248494+0.0467697j 0.00192435+0.0469816j -0.017503-0.0331047j 0.017328-0.0336375j 0.00920039+0.00787169j 0.00708244-0.00588752j -0.0236725-0.0128736j 0.014324-0.00665011j 0.0440725+0.0485549j -0.0196475-0.0350107j -0.0165038-0.00921507j 0.0227623+0.0284913j -0.0689279+0.0248075j 0.0250859+0.0146056j -0.0760377-0.00970961j 0.0279184-0.0142901j 0.0725131-0.0189547j -0.0585265-0.0605125j -0.0321687-0.0193502j -0.0656328-0.0583309j -0.0173836-0.00658487j 0.0439429+0.0188725j -0.0378394-0.0532081j -0.136431+0.0240179j 0.105059+0.0972811j 0.144857-0.135522j -0.11578+0.0287889j -0.00865516-0.088528j -0.0222153+0.0336416j -0.0802393-0.0906128j 0.110473-0.0394267j -0.0897059-0.0215124j -0.0774364+0.151031j 
0.0346098-0.0262852j -0.056676+0.0316084j 0.0020103+0.014205j 0.0319763+0.0162741j -0.107006-0.0553171j 0.00432165-0.0136006j -0.0202869-0.0346548j -0.00546558+0.0149304j -0.0273937-0.0577714j 0.0262002-0.0331209j -0.0595372-0.057278j 0.0349273-0.0209631j 0.0177592-0.00662982j -0.0248459+0.0183665j -0.0298702-0.0117931j -0.0382255+0.0272682j -0.0342061+0.0072633j -0.0159762+0.00411608j 0.00388884+0.0205271j 0.0229518-0.0113431j -0.0403736-0.0178915j 0.0269021-0.02244j -0.0491955+0.00763977j 0.0176266+0.0249041j 0.00107923-0.00139358j -0.0306175-0.0142223j 0.0158829+0.0180417j -0.0107099+0.0054045j 0.0130907+0.00561841j 0.00221431-0.0112469j -0.0162584-0.0283794j 0.0142485+0.0240543j 0.0195225-0.0107994j 0.0549622+0.0741799j 0.0287151+0.014304j 0.0303385+0.0106807j -0.0156133-0.0176173j 0.0255788+0.0197776j -0.021147+0.018426j 0.0151475-0.00183114j -0.0180659+0.00818088j 0.0285166-0.0292616j -0.0145177-0.0142493j -0.0067698-0.0113714j 0.0148544-0.00961893j -0.0270551+0.00130569j -0.028089+0.0163036j 0.00161345-0.0172247j -0.0400705-0.0246936j -0.0470571+0.0192566j -0.0482737-0.0158736j 0.0503282+0.0492766j -0.050961-0.0453015j 0.00916356-0.0379199j 0.016642+0.00817251j 0.0428673-0.0108995j 0.0599417+0.0203222j 0.00385314-0.00653501j 0.0172445+0.0443682j 0.0214163-0.00284287j -0.0232622+0.01083j -0.00877066+0.0169867j -0.0170842-0.0142521j -0.018417+0.0211891j -0.00383177-0.0123274j 0.00711083+0.0200628j 0.0384965-0.00430036j 0.0206302+0.00983941j -0.0241792-0.0300072j -0.0439407-0.0400129j 0.00828437+0.00468625j -0.0197147+0.01024j 0.0477072+0.0272823j 0.0217003-0.0384148j -0.0104617+0.022604j -0.0146907+0.0750487j 0.0306037+0.0137965j -0.0315983-0.0365597j 0.00887666-0.00852236j 0.0348658-0.038586j 0.00503989-0.0345167j -0.0334392+0.00228108j -0.0278064-0.0195821j -0.0473362-0.00729197j 0.0366084-0.00509311j -0.0251592-0.0188618j 0.000622606+0.0348591j -0.0673834-0.0447097j 0.000774557-0.000402336j 0.0385678+0.0596936j -0.014885-0.0571704j -0.0222283-0.0114105j 0.00982027-0.0177793j -0.00465696-0.0280073j 0.0077697-0.0612699j -0.0139457+0.0227973j 0.0298139+0.016059j -0.0060867-0.00796924j -0.00861973-0.0317895j 0.00313854+0.0203102j -0.0258143-0.0186335j -0.0114101-0.0253128j 0.0284335-0.00114119j 0.00095359+0.0351098j -0.0132984-0.0164063j 0.0730054+0.0123019j -0.089504-0.0203725j -0.0376427+0.00583795j -0.0716945-0.0473284j -0.028769+0.0330557j -0.0344894-0.046305j 0.0242857+0.0240543j 0.0102988+0.0182079j -0.0200266-0.000860906j 0.0610514+0.0565193j -0.02412-0.00280377j -0.0218379-0.034092j 0.0309974+0.0429168j 0.0109399+0.0114675j 0.055687+0.0823805j -0.0513055-0.0363244j 0.0384956+0.0554916j -0.0179575-0.0287405j 0.031221+0.0241953j 0.0249712+0.0314561j 0.0352835+0.0254958j 0.000136752+0.0271536j 0.0186429+0.0156855j -0.0205748-0.0217781j -0.00636585-0.0465031j 0.0057668+0.0132784j -0.00978823-0.0141862j 0.00269502+0.0227537j -0.00253285-0.0155754j -0.0225427-0.0407338j -0.0388478-0.0280143j -0.0185339+0.00710472j -0.0170299-0.0822098j -0.0474566-0.0561098j -0.0479311-0.0546046j -0.0242054-0.0665478j 0.00496018+0.0433214j -0.0344034-0.0822217j 0.025661+0.036193j -0.052011-0.0421211j -0.00305848+0.0185039j 0.0241968-0.0164197j 0.0390681+0.0749585j -0.00977333-0.018189j 0.0803265+0.0565215j 0.0025614-0.00901905j 0.00318913-0.0384147j 0.0171517+0.0144452j -0.00427569+0.00539855j 0.052151+0.0267883j -0.0369306-0.00369403j 0.0462883+0.0548616j 0.00633921+0.012772j -0.00132018+0.0165154j 0.01724-0.0119006j 0.00637605+0.00347403j -0.0217171-0.0335626j -0.00126014+0.0141468j 0.0256439+0.00484228j 0.0400258-0.0229905j -0.0130077+0.0121123j 0.0449964+0.026906j 0.0035014+0.0235484j -0.0642143-0.060341j -0.052309-0.0111701j -0.0953282-0.114296j -0.00336756-0.0370583j 0.0630718+0.0143281j 0.0377468-0.010074j 0.00419058+0.0205704j -0.0081788-0.0494097j -0.0523876-0.0692874j 0.0585001+0.0151144j 0.120785-0.0700353j -0.0045904+0.0298585j -0.0219703-0.0379017j 0.0337988+0.107112j -0.150559-0.155653j 0.0751664-0.0486146j 0.0409613+0.0586619j -0.0667504-0.0207353j 0.0648845+0.0143247j -0.0569994+0.0897011j 0.022307-0.0200215j 
0.0356347+0.0179434j 0.0173783+0.0359227j 0.0182803+0.0482239j 0.0734357+0.0258587j -0.0209845+0.00926709j -0.0401384-0.0207354j 0.0166423-0.00524146j 0.0224349+0.0303737j 0.00707984+0.0732517j -0.0413486-0.0270707j 0.00476436+0.000744784j 0.0018301-0.0061519j -0.0430185+0.0221555j -0.045269-0.00612028j -0.0311736-0.0243366j 0.0626025-0.0117235j -0.019181+0.0265209j -0.0143255-0.000376108j 0.00206461+0.00789963j 0.0365979+0.0126654j -0.074357-0.0500906j 0.0131628-0.0460774j 0.0585594+0.0757708j -0.0122608-0.0175746j -0.0400403-8.98264e-05j -0.0359237+0.0165845j 0.024279-0.00409245j -0.0267598-0.0334037j 0.0128095-0.0284063j -0.0310173+0.0153183j -0.0329977-0.0286934j 0.00900781-0.0374625j -0.0203222+0.002981j 0.0361028-0.00182923j -0.0255234-0.0102446j 0.0226316-0.0140228j 0.0119049+0.00470171j -0.00364009-0.0086756j 0.0308156-0.00314073j 0.0625665+0.0163502j 0.0253142+0.0103952j -0.0251533+0.00615471j 0.0024184+0.0385318j 0.0356808+0.051982j 0.0332677-0.00237179j -0.0147185+0.00540693j 0.0210444+0.0284581j 0.0480937+0.0252125j -0.0375892-0.00865498j 0.0195073+0.0372937j -0.00265442-0.0176878j 0.0139288+0.00388004j -0.0638137-0.0046977j -0.00205518-0.0107597j 0.0201153+0.0078386j -0.0139256-0.0369529j 0.0534954+0.0272374j 0.00565243+0.0127094j 0.0135309-0.00667083j 0.0216906+0.00755622j 0.0221509+0.0306288j -0.0104965+0.0106481j -0.00216102+0.0130788j 0.00360403+0.0149928j -0.0104615-0.00996124j -0.0577875-0.0341237j -0.016573-0.0395526j -0.0161218-0.0326503j -0.0215319+0.00611026j -0.0526947-0.0279621j -0.0502811-0.0430201j 0.0210275+0.0423398j -0.0106494-0.00921755j 0.020319+0.000520806j 0.0298444+0.043j 0.0571305+0.0538306j -0.0155956-0.0164317j -0.01397-0.0262315j -0.00811927+0.00289822j -0.087243-0.0270482j -0.0304795+0.0103079j -0.00621976-0.0240933j -0.0528975-8.82303e-05j -0.0180206-0.0287908j 0.0082176-0.0429761j 0.039273+0.0234041j 0.0105941-0.0109169j -0.0630194-0.0409388j -0.0265183+0.00258159j 0.0310156+0.0248929j -0.0312473-0.0140376j 0.0413222+0.0565037j -0.0069418-0.0261343j -0.0658681-0.00653305j 0.0124389-0.000644621j 0.0817295+0.0606107j 0.00213129+0.0308713j -0.0152742-0.0287647j -0.0447817-0.0575743j 0.0296574+0.0289445j 0.00407998+0.0514937j -0.0119338-0.0248044j -0.0272249+0.0170315j -0.00964612-0.0621894j 0.00195826-0.00621037j -0.00571257-0.00576745j 0.00847801+0.07716j 0.0149036+0.0572115j 0.0429838+0.119818j 0.0654773+0.0373338j -0.0347474+0.0215818j 0.0595051+0.037502j 0.0378074+0.0168882j 0.0411821+0.0299062j 0.014637-0.0676123j -0.0223756-0.0282208j -0.038175-0.00249718j 0.00302184-0.0375139j 0.0342566+0.00615912j 2.5455e-05-0.0270072j 0.00800839+0.022666j 0.0487748+0.0591191j 0.0321159+0.0274821j -0.00427551-0.0110114j -0.0394784-0.0771101j -0.0106312-0.0734584j 0.0234113+0.00825356j 0.0228972+0.00681876j 0.0396396+0.0323459j 0.00593024+0.0457474j -0.0370419-0.0512256j 0.00592924-0.0184698j -0.0381992-0.0382322j 0.0194447+0.0026273j 0.00873326+0.01253j 0.0234379+0.0511272j 0.0162543-0.0322979j 0.0537122+0.0542368j 0.045619+0.0228649j 0.0597825+0.0615943j 0.056978+0.0511535j -0.00907527-0.0216749j -0.0171479+0.0382306j 0.0413285-0.0171306j -0.0450345+0.0129592j -0.0327847-0.00653729j 0.0261838+0.025909j -0.0133565-0.0431485j -0.0379251+0.0031473j 0.046972-0.0271455j -0.0260442-0.0201761j 0.0273573-0.00246436j -0.0469897-0.0325925j -0.0114907-0.010673j 0.0532789+0.00486797j -0.0107288-0.00649479j -0.0071525+2.67407e-05j -0.064637+0.00994138j 0.0295897-0.0111988j -0.0145586+0.0151167j 0.0167156+0.00915152j -0.000199505-0.00969565j 6.98943e-05-0.0259156j 0.00376865+0.0201578j -0.0291798+0.0280071j 0.0538511-0.0040015j 0.0356866-0.0162549j -0.00631213-0.0507104j -0.0373935+0.0170077j -0.0512981+0.00522641j 0.0171939+0.0338313j 0.0029319-0.0440508j -0.0367793-0.0396495j -0.0876605-0.10217j 0.0796419+0.0345079j -0.0374926-0.0517846j -0.110686-0.0660062j -0.0183839-0.0412307j 0.033766-0.0308635j 0.118265+0.0566432j 0.0263736-0.00323571j 0.0900266+0.0665365j 0.0585048+0.101804j -0.0258227+0.0399585j -0.0212483-0.0333676j 0.0399814-0.0341997j 0.0616563-0.00885893j -0.021071+0.0413817j -0.0120515+0.0108781j 
