-0.157497-0.0899608j 0.10578+0.102939j 0.00798927-0.0804049j 0.0340943+0.0765013j -0.0391609+0.0482039j -0.0339412-0.0355886j 0.03389+0.0242383j -0.0228673+0.00149756j -0.0221342+0.0241565j 0.0101125-0.0099591j 0.0256617+0.00415938j -0.0104439-0.0352115j 0.00805003+0.0112397j 0.0199575-0.0295345j 0.0162969-0.0239789j 0.00232007-0.00251224j 0.00256069+0.0195072j -0.0200994-0.013967j 0.0131742-0.00450317j -0.00651831-0.00256714j 0.0247988+0.00937209j 0.0336349+0.0306184j 0.00315703-0.0515734j -0.0219815-0.0277702j -0.0211001+0.0100758j 0.0225144+0.0436744j 0.0265201+0.0263354j 0.00112572+0.0167767j -0.0115679+0.0179696j 0.0101582-0.0098484j -0.00495083-0.00380461j 0.00512658+0.0035548j -0.00838323-0.00782748j 0.00456305+0.00292741j 0.0116664+0.0120337j 0.00369422+0.0060568j 0.00657156+0.00469836j 0.00511934+0.00216172j 0.00460003-0.0109804j 0.000557422-8.25363e-05j 0.00364097-0.00113737j -0.00155407-0.0110399j -0.000696335+0.00791876j -0.00460199+0.00301149j -0.000505791+0.0100337j 0.00434391-0.00320197j -0.00595003+0.000267793j -0.00279081+0.00304342j -0.00215451-0.00501889j 0.000539875-0.00649177j -0.00585062-0.00267406j -0.00232661-0.00286845j 0.00285061-0.00623864j 0.00754712+0.00317559j -0.000240386-0.00483913j -0.00198494+0.000550648j 0.0137207+0.000607j 0.000666173+0.00970088j 0.000566222-0.0119169j 0.00205161-0.00293159j 0.00343716+0.0052494j -0.00031519-0.000864663j -0.00147538-0.0118343j 0.00801085-0.00881523j 0.00169869+0.00482454j -0.018529-0.0138975j 0.00269428+0.00957813j 0.0043005-0.00708894j 2.80092e-05+0.00487175j 0.00172972+0.00503751j -0.001238+0.0136474j 0.00813371+0.00724265j 0.000488425+0.0108673j 0.000815273+0.00995312j 0.00403786-0.00786644j -0.00017239-0.00203357j 0.00205011+0.000236893j 0.000363669-0.00041088j -0.00143995-0.00241245j 0.00683925-0.00542765j 0.00282426-0.00129581j 0.00288867-0.00443829j 0.00561087+6.61296e-05j -0.00223223+0.00255195j -0.00225785+0.00210354j -0.000688013-0.000569808j -0.00391792+0.00230213j 0.00216415-0.0014848j 0.00469186-0.00123646j -0.00375875+1.9508e-05j 0.00176573+0.00298342j -0.00206207+0.000989076j -0.00114776-0.000961062j 0.00051547-0.000102268j -0.00226912+0.00149524j 0.00369668+0.00432974j -0.00273955-0.00106049j 0.0014501+0.000208773j -0.000819953+0.00273917j -0.000247088+0.00214036j -0.00231231-0.000844317j 0.00194608+0.000338988j 0.000587225-0.000777178j -0.00795914+0.00399389j -0.00260128-0.000175448j 0.00246662+0.00122882j 0.00144287-0.000309949j -0.00277891-0.00207256j 0.00117332-5.25946e-05j 0.00493665+0.00818967j -0.00318456-0.00234013j -0.00192087+0.00708916j 0.000915865+0.00557205j 0.00301997-0.00546184j -0.000174693+0.00486265j -0.00205831+0.00212136j 0.00248989+0.000590613j 0.00221841-0.00739941j 0.00537018+0.00258657j -0.00237111+0.00376653j 0.000444059+0.00178932j -0.00686067-0.000207503j -0.00429182-0.00606394j -0.0120369+0.00150397j -0.00268035-0.00344418j 0.00153234+0.0069932j 0.0117962-0.0102708j 0.0041474+0.0152566j -0.00392706-0.00258764j -0.00891714-0.00205065j 0.00992626-0.00287223j 0.00526028-0.00434734j 0.00501075+0.00279275j 0.00941083-0.00723465j -0.0133853-0.00652j -0.000692051+0.019025j 
0.0901537-0.160147j -0.0884394+0.0948993j 0.0829156+0.019908j -0.051415+0.0200069j -0.0540939-0.0515765j 0.0177104-0.020913j -0.0217412+0.022521j 0.00425575-0.0339925j -0.0295642-0.0403653j -0.00187634+0.00626758j -0.00236075+0.03504j 0.0154752-0.0113182j -0.00222797+0.00885875j 0.0212591+0.0292776j 0.015676+0.0215775j -0.0100571-0.00122768j -0.0228663+0.00473675j -0.00465433-0.00412712j -0.00801886+0.0343742j 0.000278643-0.0178381j -0.00559343+0.0133722j -0.0370154+0.00561098j 0.0568295-0.00756933j 0.00874773-0.0318585j -0.0217404-0.0299482j -0.0293362+0.00901883j -0.0141337+0.0210685j -0.0225266+0.000725014j -0.0234444-0.0177033j 0.0133245+0.00663557j 7.54699e-06-0.0148712j 0.00254943+0.00847582j 0.00564603-0.00030241j -0.00195525+0.00257995j -0.00262221+0.0033013j -0.0051585-0.00260251j -0.00325624+0.00836309j -0.000347419-0.00183588j 0.00228436+5.12068e-05j 0.00255509-0.00356767j 0.00221923-0.000854725j 0.00329707+0.00694159j 0.00255581-0.000257654j 0.00449745-0.000295489j 0.0020903+0.00170739j -6.38962e-05-0.00136434j -6.26956e-05+0.0104344j 0.00593305-0.00737402j 0.00245257+0.00227888j 0.0047566+0.000872938j -0.00719455+0.00152033j -0.0132214+0.00163257j -0.00453957-0.00371977j 0.0074443-0.0106193j -0.00234313-0.0066889j -0.00433828+0.00353766j -0.00118938-0.0062402j -0.0108138-0.00419297j 0.000794059-0.00110491j -0.00139544-6.69393e-05j -0.0051845+0.00417291j 0.00208875-0.00433974j 0.010282+0.00272666j 0.0142093+0.00720771j -0.00239611+0.00243512j 0.00572907-0.0138136j -0.00628085+0.00593003j 0.00330767+0.00146945j -0.000722954+0.000857561j -0.00379198+0.00116511j -0.00640811-0.00493762j -0.00672057+0.00283551j -0.00730354-0.00355364j -0.00966563+0.000919607j 0.00518259+8.85099e-05j 0.0038831+0.00282446j -0.000537363-0.00167552j 0.00233385+0.00165476j 0.00338452-0.00431127j -0.00131146+0.00406181j -0.0036306+0.00608812j 0.00519798+0.00265464j -0.000305275+0.0102826j -0.00132798-0.00211963j -0.00205734-0.000157035j -0.00334018+0.00782763j 0.00781558+0.00338638j -0.00414799-0.000318834j -0.0036765+0.00342092j -0.00389077-0.00089955j -0.000584019+0.00194839j -0.00188861-0.000634336j -0.0020265-0.00113659j 0.00173925-0.00109614j -0.00249606+0.00315643j -0.00501376+0.00661338j 0.0050009-0.00624301j 0.000693903-0.0026932j -0.00198984-0.00173311j 0.00106171-0.000473817j -0.00328456+0.00335116j 0.00538624-0.00531893j -0.00181056+0.00137131j -0.00188871+7.69761e-05j 7.65503e-05+0.0031956j 0.00161435+0.00107801j -0.000328404-0.0027164j 0.000473975+0.00575997j 0.00143061+0.000286769j -0.0027402-0.0032931j 0.00408087+0.004594j -0.000734732+0.000445995j -0.00513759-0.002703j -0.00630969-0.0100937j 0.00175766+0.00471157j 0.00288197+0.00692998j 0.00304589-0.000487685j -0.00627645-0.00159879j 0.00240092-0.0054011j 0.00243365+0.00177232j 0.000440368+0.00235018j -6.73593e-05+0.00705613j -0.00695022+0.00436055j -0.00769226+0.00954214j -0.00488804+0.00106675j 0.00582231+0.00225195j -0.0113897-0.00489297j 0.00955247-0.00160735j -0.00281746+0.00512141j -0.0025804+0.00715481j -0.00197583-0.00382186j -0.00698887-0.00152468j 0.0121733-0.0156751j -0.00238738-0.010661j 0.00655519-0.00547763j -0.0218692+0.00215603j 
0.0546979+0.14706j 0.0431964+0.0779574j -0.0749754+0.040471j -0.0123381+0.0341398j -0.023934-0.00379503j -0.0322489-0.0347441j 0.0303449+0.00663923j 0.00641074+0.0362379j 0.0493819-0.0154396j 0.00775623+0.00222276j 0.00995958+0.00228539j 0.00604908-0.0122187j 0.00493204+0.00769275j 0.00421209-0.00541868j 0.0102353-0.0018917j -0.00374364+0.0044209j -0.00795451-0.000176716j 0.00140613-0.0124856j -0.00908382+0.00753068j -0.00338406+0.0101862j 0.0180414+0.0182703j 0.00875719+0.0139987j -0.0145013+0.000949169j 0.0155949+0.00288941j -0.00719755-0.00390913j -0.00639957+0.016258j 0.00304864+0.0139075j -0.00656235+0.000907524j -0.00515232+0.00132903j 0.00818333+0.00721686j -0.0054308-0.0122439j -0.00392614-0.00199685j -0.00400202-0.00232689j 0.00101101+0.00434192j 0.00668303+0.00572367j 0.00631982-0.00170479j -0.00191015+0.00380161j 0.00536928-0.0033508j -0.00219154-0.00499817j 0.00182719+0.000885118j 0.00182746-0.0101909j -0.002684+0.00177241j 0.00683935-0.00104644j 0.00778247-0.0117522j 0.00774768-0.00210055j 0.0040212+0.000702886j 0.017911-0.00715935j -0.00470248-0.0025768j 0.00109472+0.00751938j 0.00567377-0.00445816j 0.0100225+0.00627859j -0.00771954-0.000964007j 0.00692882-0.000119667j -0.00446285-0.00564617j 0.00229498-0.00243591j -0.0014717-0.000920476j 0.00312703+0.00741961j 0.00616395+0.00999371j 0.00306368-0.00295935j 0.000223789-0.00137381j -0.00220788+0.00273544j 0.000862799-0.0020452j 0.00141742-0.00252558j 0.00541978+0.00211073j -0.00231847-5.58768e-05j -0.00431381-0.00908985j -0.00247811+0.00408478j -0.00177367-0.00666821j -0.000308064+0.000513699j -0.00190868+0.000301024j 0.000796583+0.00208128j -0.00258553+0.00183141j -0.00488829-0.00433068j -0.00172124+0.00289911j -0.00296288-0.00551793j 0.00537727+0.00294856j -0.000539413+0.000605227j 0.0030158+0.000274023j -0.000906971-0.000724482j 0.000334958-0.00691134j 0.0028626+0.00253839j 0.000572428-0.00209867j 0.00837576+0.00527046j -0.00358125-0.00123505j -0.00192239+0.00340437j 0.0109758-0.00067173j -0.00458124+0.00363499j 0.00241082-0.00288468j 0.0070254+0.00193076j 0.00872987-0.000771555j -0.00309633-0.000870519j 0.00121529+0.000902286j -0.0046102-0.00129557j -0.00141249-0.00217521j -0.0052183-0.00894144j 0.00793568+0.00347295j -0.012919-0.00868485j -0.000234498-0.00388664j 0.00649358+0.000722435j 0.00156193-0.000133273j 0.000849057-0.00032652j 0.000485521-0.00104745j 0.0024354+0.000319231j 0.0197839+0.0131045j -0.00181138+0.00139141j -0.00255707-0.000998186j -0.00156282-0.0031807j -0.0087429+0.000841647j -0.00364973-0.00194927j -0.00364367-0.00745567j -0.00110091+0.000485291j 0.00348614+0.0048676j 0.0068449+0.00483614j 0.0035079+0.0100721j -0.00174316-0.00506334j 0.0019098+0.000351367j 0.00153998-0.00146002j 0.00761956+0.00298099j -0.00457188-0.00731949j -0.00686585-0.000333198j 0.0013216+0.00657385j 0.00591358+0.00156046j 0.00280929+0.00983035j -0.000375374+0.00172654j -0.00292514-0.00028429j -0.00463649+0.00141267j -0.000510926-0.00375765j 0.00816107+0.00638338j 0.00171013+0.00335321j 0.00419069+0.00962618j 0.0120829+0.00496642j 0.00499526-0.00376218j 0.00101367-0.00131882j 0.00689187+0.00592106j -0.00447266-0.0131099j 0.000652733+0.00832369j 
0.190385+0.165403j 0.0696516-0.0323663j 0.0345265+0.0427742j 0.027037-0.00746163j 0.0073249+0.0201272j 0.0245553+0.0133175j 0.00739144+0.0274443j -0.00197726+0.0116601j 0.00521995-0.000128907j -0.000479281-0.00434791j 0.00269713-0.0135045j -0.0151404+0.00390354j 0.00357361+0.00127995j -0.00855811-0.00307273j 0.000131992-0.00293737j -0.00501664+0.00656924j 0.00150121+0.00514704j 0.00386388+0.0148565j 0.0193785-0.00137219j 0.00525854+0.0102171j -0.00397322-0.00847088j 0.00214814+0.0127048j -0.00719621+0.0104598j 0.00133145+0.000465215j 0.000281741+0.0100256j 0.0147429-0.00336848j 0.00956976-0.00613416j 0.00944443-0.00123131j 0.00562531+0.00545748j -0.00198548-0.00147706j 0.00691263+0.00173109j 0.00491789+0.00822404j 0.00079538+0.003665j 0.000482387+0.0014283j -0.00136235+0.0027327j -0.000425483+0.00392479j 0.00230532-0.00265525j 0.00309716-0.00178025j 0.000521833-0.00594623j 0.00488722-0.0121921j 0.00295486+0.00431932j -0.00915596-0.00288609j 0.00285263+0.00142191j 0.00974298+0.00902185j -0.000187159+0.00634861j -0.000373569-0.00038878j -0.00864121+0.0179227j 0.00847932-0.00255264j -0.000944279-0.00207537j -0.0019172+0.000187655j -0.00559073+0.00663906j 0.00516563-0.00215815j -0.00516887+0.00771365j 0.00603418-0.00700773j -0.00725459+0.000584174j 0.00301243+0.000987343j -0.00572958+0.00307883j 0.0024143-0.000369562j -0.000428993+0.00342245j 0.000555075-0.000464628j 0.00361003-0.00190409j -0.000338022+0.00052216j -0.00289162-0.00156305j -0.00451152-0.00347052j 0.00716664+0.000217363j -0.00542771+0.00401369j 0.000996895-0.00436718j 0.00166203+0.000665714j 0.000599035-0.000242146j 0.00483424-0.00228738j -0.00130728-0.00252052j 0.00290922-0.00222683j 0.00698662+0.000561171j 0.00797355+0.00109715j -0.000296984-0.00013653j -0.00517157-0.0006881j -0.00155085-0.00480532j -0.00570069+0.00298153j 0.000706701-0.00071581j 0.000837123+0.00676132j -0.00368037+0.00168402j 0.00528092+0.00604475j -0.00171+0.00118789j 0.0027094-3.73256e-05j -0.00273074-0.000509906j -0.00366034-0.000418456j 0.00141675-0.00177389j 0.00175701+0.00383143j -0.00684554-0.00274923j -0.0060853-0.00143226j 0.00272049+0.013282j 0.000656027-0.00077961j -0.00018395-0.00462725j 0.000921185-0.00147552j 0.00111578-0.0117531j -0.00460288-0.0031778j 0.00256614-0.00201885j 0.000878497-0.00840397j 0.00311683+1.74857e-05j 0.00324227-0.00260831j 0.00100757-9.97641e-06j 0.00127137+0.00217729j -0.00130121+0.000931308j 0.018092+0.0230466j 0.000660072+0.00234354j 0.0033129+0.00743469j 0.00212138-0.00210721j 0.000637429-0.00543696j 0.00379298+0.00558066j 0.00733797-0.00260579j -0.000179454-0.000699435j 0.00644699+0.00671709j 0.000981476-0.00220651j 0.00199114+0.00942587j 0.00015495-0.00143422j -0.000558044+0.00293507j -0.00355245-0.00141596j 0.000642944+0.00647792j -0.00433455-0.00491124j 0.000711917-0.0057379j -0.00275869-0.00257933j -0.000309165-0.000594824j -0.0100717-0.00548214j 0.004899+0.000462055j -0.000887105-0.00492134j -0.00120658-0.00413999j -0.000150663-0.000984625j -0.00246019+0.00422664j -0.00601845-0.00301045j -0.00521104-0.00468583j -0.00138695+0.00427243j 0.00208026+0.00295697j -0.00861631+0.00166365j -0.00355383+0.000359132j -0.00125974+0.00306555j 0.00849617-0.000277787j 
-0.236328-0.0476393j -0.0209247+0.0466455j -0.0264352+0.0544764j -7.42652e-05-0.0320887j 0.0302927-0.00518716j 0.0268464-0.0302592j 0.00748424-0.00368289j 0.0302714+0.0178196j -0.0139445-0.0258938j -0.0054111+0.00673861j 0.00309805-0.0112525j -0.0107887+0.0107893j 0.00201907-0.000833799j -0.0151601-0.000647219j -0.0182464-0.0139438j 0.0122827+0.00878372j 0.0046857-0.00965181j 0.0234194-0.0238866j -0.00268009+0.00841531j 0.00774982-0.0184801j 0.00784523-0.0183347j -0.00368622-0.00990981j 0.0041218-0.00685199j -0.00828756+0.00629355j 0.00693564+0.00287098j 0.00123444-0.00748683j 0.000883243-0.00188584j 0.00716425+0.000267495j 0.011842+0.00127618j -0.00654489-0.000693673j 0.00138959+0.00511099j 0.00128705-0.00178739j 0.00366471+0.00457881j -0.000382099+0.00101992j -0.00454851-0.0056811j -0.00164335-0.00310462j -0.00426666+0.00229602j -0.00431254-0.00278181j 0.00527264+0.00386743j -0.00550482-0.00259682j 0.000929231-0.00196854j 0.00689776+0.00891985j -0.00414396-0.00430937j -0.00944559+0.00163369j -0.00335068+0.00115287j -0.00115992-0.0013498j -0.0211048+0.014365j 0.00737009-0.0173429j -0.00676869-0.00802199j -0.00559769-0.00401296j -0.00290776-0.00111637j 0.00515813+0.00422068j -0.0130216+0.00386782j 0.0154238-0.00507004j 0.00202988+0.0159034j 0.00596668-0.00435448j -0.0168741-0.00474674j 0.00152554-0.0160232j -0.000496601-0.000372738j -0.000446142-0.000826351j -0.00126381-0.00459107j 0.000192235+0.00146348j -0.00224157+0.00272748j -0.0044096+0.00254373j 0.00126214-0.000772218j 0.000164248-0.00567192j 0.00123244+0.0011469j 0.00105838+0.000607167j -0.000690224+0.00071101j 0.000967461+0.00196725j -0.000931796+0.00559036j -9.94407e-05-2.98633e-05j -0.00123783+0.00654374j -0.00126418+0.00510744j -0.00202489-0.00132374j -0.000542277-0.000609236j -0.00401761-0.000941791j 0.00271605-0.00617031j -0.00171226+0.00163044j 0.0040136-0.00594909j 0.00463358-0.00299504j 0.00597533+0.000584497j 0.00220553+0.000817526j -0.00369773+0.00260816j 0.00202492+0.000876086j 0.00785221-0.00108539j -0.00529294+0.0117148j 0.00623319-0.00246904j 0.00267061-0.00108436j 0.00692108-0.00021771j 0.00182261+0.00249417j -0.00328721+0.00363356j -0.00183701+0.00582662j 8.49027e-05-0.000659671j -0.00179442+0.00491552j 0.00503923+0.000495898j -0.00660132-0.00372101j 0.000469588+0.00109687j 0.00175847+0.00131225j -0.00485837+0.00523834j 0.00205239-0.00045993j -0.00138382+2.0263e-06j 0.00864047-0.00303929j -0.0021388+0.00443582j -0.00244981+0.00459961j -0.00308436-0.00242776j -0.0047044+0.000754406j -0.00618666+0.00336676j -0.00191897-0.000965653j 0.000995913+0.002231j 0.000278482+0.00369758j -0.00294071+0.00360939j 0.00160849+0.00468166j 0.00257872+0.00424934j -0.00169348+0.00344263j -0.00249392-0.00264772j 0.00168531-0.00563218j 0.00579099+0.00120799j 0.00329854-0.00393744j -0.0072091+0.00472307j -0.00452833+0.00592097j -0.00141737+0.00585585j 0.00709958-0.00348254j 0.00147671+0.00069965j -0.00200448+0.000292166j -0.00524204+0.000925736j -0.00128246-0.00291898j 0.00282052+0.000143141j 0.00933708-0.00927366j -0.000351192+0.00561982j 0.00257904+0.00236641j 0.00538867-0.00325474j 0.00336138-0.00642746j -0.00128239+0.0026222j 0.00241173-0.00157365j 0.00190287+0.00249797j 
0.135788-0.181712j 0.00609073-0.0315205j -0.0689664-0.0175634j 0.00712811+0.000485561j -0.00344696+0.00190234j -0.00662951-0.00350067j 0.0102152+0.0226095j 0.0411433+0.00818518j -0.0316054-0.00241333j -0.00425268+0.00359121j -0.00245591-0.00996466j -0.00732651+0.0116704j -0.0111857+0.00178002j -0.00481988+0.000368549j -0.00359363-0.00351645j -0.00944946-0.00686652j 0.0216618+0.00188222j 0.00813459-0.00265905j -0.0370006-0.0243217j -0.031232+0.00396701j 0.0111635+0.0275686j -0.025805-0.013251j -0.0180028+0.00305029j 0.00218487+0.00250312j 0.00242049+0.00722977j 0.00532453-0.000400659j 0.00430313-0.00476145j 0.00678922+0.00162467j 0.00917462+6.57833e-05j -0.0034093-0.00512641j 0.00194149+0.00565192j 0.000717706+0.00187079j 0.00340738-0.00572352j 0.000693674-0.000586523j -0.0056875-0.00484306j -0.00299345+0.00535258j 0.00457307-0.016063j -0.00189503+0.00592048j 0.00721347+0.00447241j 0.000292791-0.0012986j 0.0121357+0.00658089j -0.0190848+0.00356763j -0.00231763+0.00974988j 0.00469758+0.0013707j 0.00282926+0.0143591j -0.0105008+0.00591905j 0.0108773-0.00770132j 0.00969782+0.0122769j -0.00525317-0.0101948j -0.014678+0.00536079j -0.00303682+0.00475756j 0.00145417+0.00202758j 0.0052501-0.0057534j -0.0148122+0.00877347j -0.00542195+0.000451656j 0.0138126+0.00726553j -0.00609523-0.00937179j 0.00315097-0.00146504j -0.000800709-0.000888595j -0.00127799-0.000835027j -0.00119357-0.00205532j -0.00158738+0.000454753j -0.000366022+0.000405237j 0.000457717+0.000125415j -0.00149409-0.00150949j -0.00245425-0.0042763j 0.000526696+0.000993492j -0.00286606-0.00177709j 0.00179721-0.000774069j -0.00350851+0.00133305j 0.00456531+0.00326272j -0.00397225-0.00137427j -0.00235567+0.00206729j -0.00193634+0.00170711j -0.00267274-0.00468383j 0.00191748-0.000983383j -0.000240195-0.0042011j 0.00403746+0.000167852j -0.0023057+0.00143462j -0.00829685-0.00697371j 0.000304512+0.00304668j -0.00111931+0.00942544j 0.00132007+0.00287469j -0.00300734-0.00620675j 0.000772814+0.00559919j -0.00140181+0.00604814j -0.00456501+0.0094102j -0.00800416-0.0025457j -0.00162086-0.00313013j -0.000186182+0.00108644j -0.00355515+0.00539231j -0.00415445-0.00563686j -0.0073863+0.000724115j 0.00150175+0.000184932j -0.00540833-0.00526941j -0.00341883+0.00227394j 0.00653027-0.00521609j -0.000177355-0.00100281j -0.00257362-0.00122191j -0.00101538-0.000467607j 0.000894418-0.00224389j 0.00346118+0.00274721j 0.00143146+0.00819261j -0.00262501+0.000475396j -0.00665869+0.00273838j 0.00258351-0.00238218j -0.00300013-0.00661703j 0.00346324+0.00475634j -0.00179099-0.00190642j -0.00482368+0.000952576j -0.00572371+0.00805491j 0.00204374+0.00405488j -0.00383729+0.00365975j -0.00341921+0.00296861j -0.00609251-0.000812655j 0.00210261+0.000131274j 0.00179653-0.00342327j -0.00553664-0.00158764j 0.00145752+0.00142207j 0.00214403+0.00837899j 0.00159898+0.00797801j -0.00215259+0.00495579j 0.00128868+0.00631718j 0.000404795+0.00279072j 0.00347209+0.00097953j 0.00452916+0.00350734j 0.00355718+0.00176199j -0.00305056+0.00337899j 0.000729626-0.00553485j -0.00159654+0.0063551j -0.00302795+0.000634093j 0.000616575-0.00312379j 0.00150506-0.000573868j -0.000330304+0.0028397j 0.00163184-0.00127935j 0.0023936+0.0018744j 
-0.158067+0.30064j -0.000230166+0.0319351j 0.03486-0.0053277j -0.0251564-0.00442601j -0.0149979-0.0223643j 0.0121117+0.0177749j 0.0181415+0.0318039j 0.0278318-0.0214949j -0.0133828-0.00189347j 0.00696062+0.00394719j -0.00685841+0.0159657j 0.0130701-0.00174405j 0.005291+0.00574293j 0.00693384+0.0152829j -0.00872568+0.00607907j -0.0117808+0.0270863j 0.0022308+0.0204124j 0.000630726+0.00229191j -0.0120538-0.0155857j 0.00946206+0.016714j -0.00285432+0.0140156j -0.00309317-0.0128989j 0.0187661+0.0382007j 0.00731334-0.0198455j 0.00064312-0.0135964j -0.0110121-0.00650445j -0.00890546+0.00309975j -0.00469768-0.00190665j -0.0115896-0.00396598j 0.00380784+0.00142277j -0.0015786-0.00507963j 0.00536849+0.00309665j -0.00169977-0.00213989j 0.00234377-0.00102284j 0.0112709-0.00528725j 0.00619094+0.00116897j 0.00147779-0.00776875j -0.0139747+0.00264741j -0.002832+0.00541399j -0.013744-0.0125381j 0.00713057+0.0118851j 0.0116084-0.00167564j -0.00863566+0.00366164j -0.0106545-0.00862353j -0.011841+0.0123064j -0.00616955+0.000933693j -0.0061903+0.0078422j 0.00217384+0.00822642j 0.00322692-0.005833j 0.00352554+0.00421394j -0.0153021+0.00178276j -0.00454841+0.00066998j 0.000523744+8.14853e-05j 0.00115815-0.00313215j -0.00565275-0.00594442j -0.00771871+0.00267907j 0.00814982+0.00273004j 0.00654435+0.00179866j 0.000588678+0.00191185j 0.0018859+0.000927009j 0.00167316+0.00103427j 0.0021464-0.000921658j 0.000450993+0.00226889j -0.00292085+0.00248297j 0.00126767+0.00246159j 0.00627562+0.00423555j -0.00188248-0.00328295j 0.00346582+0.00183765j 0.000817899-0.000296108j 0.00101577-0.00236281j -6.11596e-05-0.00344159j -0.00279323-3.35208e-05j 0.00105665-0.000976244j -0.00301099-0.00614181j 0.00424609+0.000940735j 1.48739e-05-0.00112447j -0.00451219+0.00735584j 0.00299179+0.00129962j -0.00616149+0.00296193j 0.00275716-0.00374528j 0.00406376-0.00628776j -0.00462658+0.00205735j 0.00232771-0.0087326j 0.0048904-0.00275475j -0.00503591-0.00200419j 0.00372534+0.00498008j -0.0102252-0.00381443j -0.00361898+0.00142801j 0.00476669-0.0055359j 0.00694348-0.00157792j 0.00529506-0.00697253j 0.00099682-0.00793087j -0.00964278-0.00681534j 0.000288799+0.00453173j 0.00566364+0.00286935j 0.00337992-0.000401821j -0.00148825+0.0030175j 0.00104453+0.00568981j 0.00423579+0.000236996j 0.00335739-0.000947033j 0.00261515+0.00164731j -0.000451917+0.0036579j -0.00336408+0.0104205j 0.00314908+0.00400207j -0.00800345-0.00664594j -0.00123572+0.00188663j 0.00418847-0.00405062j -0.00499543+0.00083199j -0.00525964+0.00417896j -0.00728914+0.000987553j -0.00944584+0.00157983j -0.000500587+0.00246231j 0.00292502-0.00246641j -0.0036189-0.00250789j -0.00739554-0.00439106j -0.00135354+0.00115105j 0.0036584-0.00150642j 0.00303262+0.00212519j -0.00426839-0.000593684j -0.00621143-0.00114107j -0.000810634-0.00353845j 0.000386638-0.00423312j 0.00119665-0.00240684j 0.00253707+0.00147657j -0.00437418+0.00206122j -0.00316576-0.00125742j -0.00396904+0.00088155j 0.00548738-0.00163269j 0.00572977+0.00548031j 0.000879879-0.00555708j 0.00279829-0.000303237j 0.00146211+0.00441346j 0.00206234+0.000357952j -0.00141143-0.00209113j 0.000981552+0.000707651j -0.00520514-0.00551726j 
