-0.0105084+0.00545635j -0.0338384-0.0140625j 0.0576045+0.0111683j 0.0216496-0.00987012j -0.0199662+0.00724637j 0.0292346+0.0047837j 0.0136179-0.00559576j 0.0424619-0.00206195j -0.00889745+0.00399218j -0.0478815+0.0113045j 0.0136617-0.00674734j 0.0483919+0.00410115j -0.00320824+0.00651512j -0.0106363-0.00688023j 0.0132085+0.0115969j -0.00490322+0.00843403j -0.0333653+0.00117957j -0.00886524-0.00292511j 0.0168724+0.0148072j 0.0103326+0.00150384j -0.00495771-0.00264783j -0.0330919+0.000855343j -0.0353235+0.00141145j 0.0023967+0.00271612j 0.0168319-0.00151416j -0.0166436+0.00300311j 0.0533831-0.00308786j 0.0321633+0.00958338j -0.017826+0.0227162j -0.0256284+0.00242132j -0.00567339+0.00138394j 0.00164193+0.0020829j -0.0119143+0.00176145j 0.0211746+0.00822546j 0.00202269+0.00813843j 0.00180505-0.0044995j 0.00504346+0.0115924j 0.0044179-0.000482074j -0.0059188+0.00158024j -0.00386289+0.002498j -0.0284456-0.0034789j 0.00028107-0.00611347j 0.000704115-0.00435079j 0.00427783-0.00339424j 0.00213343-0.00109049j 0.00536617+0.00835055j 0.00205717+0.00364059j -0.00773727-0.00404907j 0.0114071+0.0112231j 0.00764912+0.0078978j -0.0102773-0.0125236j 0.00658083-0.000252872j -0.0109656+0.00199573j -0.00530953-0.000119745j -0.0132778-0.0063104j 0.00354723+0.0199007j 0.0132017-0.00633714j 0.016221+0.0269476j -0.0159327-0.00351737j -0.00670064+0.00410728j -0.0132922-0.00646242j -0.00126848-0.00136941j 0.0134769+0.0152185j 0.0142849+0.000682927j 0.0177492+0.00891752j -0.0158917+0.00350267j -0.00831576+0.00983923j 0.0194244+0.0104901j -0.0115207-0.0057183j 0.00817278+0.0120124j -0.00134047-0.0078451j 0.0118077+0.0152791j -0.00335152-0.00217142j 0.0177967+0.0105326j 0.00792217-0.00466278j 0.0102935+0.0100621j -0.00137807+0.000590937j 0.0198653+0.0117601j -0.0204481+0.00102892j -0.000592039-0.00580089j -0.00902421+0.00842576j 0.00505522+0.00639065j -0.0091067+0.000379892j -0.00407146-0.00109362j -0.0180105-0.00765711j 0.0092423-0.00470483j -0.00661825+0.00849842j 0.00447857+0.00577696j 0.004447+0.0015692j 0.00431518-0.000251682j -0.0209662-0.000424376j 0.00305759-0.000534519j -0.00608218+0.00128046j 0.00604978+0.00801844j 0.0123865+0.00763339j 0.00302567-0.00728647j 0.00388811-0.000984268j 0.0209664-0.00747506j -0.015743+0.0255593j -0.00307209-0.00936332j -0.0118821-0.0341819j 0.0220666-0.0303816j 0.0191463-0.00556555j 0.0221467+0.0292321j -0.0527402+0.0522541j -0.00763633-0.0129696j 0.0231504-0.0251565j -0.0110031+0.0189654j 0.188027-0.151411j 0.0107664-0.296825j 0.108726-0.0073034j 0.00648399-0.150618j -0.0803786+0.217677j -0.0155832+0.0569211j 
-0.0329598-0.0139818j 0.00173956-0.00823938j -0.00865369+0.0084539j 0.0613305-0.00192773j 0.0361772-0.0041672j -0.00820428-0.0101761j 0.0326292-0.0078073j 0.00107369-0.00479505j -0.0195795+0.00141325j 0.0120983+0.00196101j -0.0368486+0.000307198j 0.0221696-0.0134708j 0.0416271+0.00511536j 0.0094014-0.00654228j 0.000844257+0.00175696j -0.0175937+0.00105234j -0.0182035-0.002035j 0.00597515+0.0042372j -0.00834158-0.007797j -0.0146645-0.000227936j -0.00717244+0.00283153j 0.0403182+0.00372746j -0.0457619-0.000843551j 0.0354337+0.00989283j -0.00191951+0.00997998j 0.038245+0.00296559j 0.015457-0.0144941j 0.0277783+0.00558539j 0.0240966-0.0073835j 0.0111527+0.00577197j -0.00468972+0.00262483j 0.00167231+0.00073325j 0.00908127-0.0011658j -0.00151865-0.0010113j 0.00912453-0.00961523j -0.00871605+0.0134894j -0.00101714-0.00142623j 0.0108338-0.00497592j 0.0108971+0.000308974j 0.02139+0.00444878j -0.00511982-0.000416153j -0.00222536+0.00408273j -0.00745882-0.000708643j 0.0151093+0.00919296j 0.00639929-9.30154e-05j 0.00393203-0.00864848j 0.00279044+0.00678846j 0.0104583-0.00280842j 0.00739784+0.0165804j 0.0122283+0.00891951j 0.00608824+0.00499535j 0.00333483+0.013517j -0.00654113-0.011571j -0.00827842-0.00469852j -0.00827712+0.00100512j -0.00329721+0.00866365j -0.00442803-0.0147336j -0.0172716-0.00817228j -0.00377597-0.00380792j 0.0199269-0.0118468j -0.00310381-0.00598301j -0.00844258+0.00113259j -0.00154394+0.0104404j 0.0256378+0.0174396j -0.00951001-0.00837877j 0.005215+0.0115617j 0.0173898+0.00173585j 0.00905898+0.00517753j -0.0112891-0.00804991j 0.0187773-3.35183e-05j -0.00675161+0.0109923j -0.015787-0.00512957j 0.00813371-0.00234876j 0.0179426-0.00176043j -0.0230212-0.0161631j 0.0154255-0.0139326j -0.000861404-0.000168843j -0.00378137-0.011219j 0.0131954+0.0122532j 0.00141065+0.00648137j -0.00352397+0.00774407j -0.00327425-0.00493821j -0.0141062-0.000533283j -0.00618103+0.00255965j -0.000700272+0.00960491j 0.000450687-0.00617107j 0.0102764+0.00570543j 0.0127483-0.00759921j -0.013173+0.00572866j 0.00206248-0.00715134j -0.0121348+0.00885842j 0.0103802-0.00477075j -0.00658269+0.000336936j -0.0124742-0.000843078j 0.00742623-0.0110087j -0.00333127-0.0205008j -0.0120816-0.00680961j 0.00200168-0.0142875j 0.014776+0.00120252j -2.07489e-05+0.0113016j -0.00400987-0.011215j -0.00682794-0.0316493j -0.0308496-0.0263626j 0.0391172-0.042778j 0.00172791+0.00170938j -0.011029-0.00578025j -0.0224241-0.0165446j -0.0292677+0.0414137j -0.00992439+0.250288j 0.198357-0.126845j -0.0166614+0.239569j 0.078869-0.00690309j 0.0135509-0.0636267j -0.0683369+0.227303j 
-0.0490706-0.0152907j 0.0168252-0.0181219j -0.00634357+0.0323787j 0.0409345-0.00902734j 0.104297-0.00820198j 0.0207449+0.00148856j 0.0301472-0.0148221j -0.0116164+0.00576731j -0.0246087+0.00319877j 0.0159353+0.00227656j 0.0554004-0.00476383j 0.0147811-0.0170015j 0.0878804-0.00423938j 0.0211825-0.0236564j 0.0305588+0.0178077j -0.0122609+0.00480431j -0.00493291+0.000927417j -0.0229805-0.00541187j 0.00765712+0.00952701j -0.0207354-0.000797066j -0.0448996-0.00279656j 0.0132123-0.0105235j -0.0574847-0.00866853j -0.0372746+0.017833j -0.0723513-0.00420554j 0.00957619+0.00542615j -0.0390048+0.0114368j 0.0264802+0.00748204j -0.0362177+0.0246684j -0.0181985+0.00271685j -0.00035549-0.000546118j -0.00568145+0.00778178j -0.00225987-0.00977702j 0.0114128+0.0150935j -0.0114531+0.00552578j 0.0198257+0.00808278j -0.0100664+0.0137068j 0.00613634+0.00112572j 0.021683-0.00800182j 0.0344264-0.000632232j -0.00227772-0.00677308j 0.0190882-0.00607658j -0.0127338+0.00440874j 0.00380818-0.0125638j 0.00683664+0.0095086j 0.0119396+0.0121339j 0.0155187+0.0172192j 0.00954338-0.000664396j -0.000323417+0.0135029j 0.0194607+0.00510839j 0.0180779-0.0135153j -0.0153392+0.00618004j 0.0103898+0.0106168j -0.0390927-0.0394977j -0.000931459-0.00755973j -0.0252066+0.038725j -0.020077+0.0291078j -0.0348599-0.0130927j 0.00601075-0.0143316j 0.0126723+0.0036373j -0.00428945-0.004215j -0.00133798+0.00366057j 0.000948849-0.0113802j 0.00636277+0.0225924j -0.0273352-0.00181509j -0.00872211-0.00488359j 0.011878-0.00660042j -0.00810508+0.0149399j 0.0270155-0.00265174j 0.0292155+0.00519367j -0.0200932-0.0194072j 0.000103066+0.0117915j 0.00450777-0.00460624j 0.00189078+0.0207887j 0.00150151+0.00304348j -0.00219156-0.00133974j 0.0044148-0.00171102j -0.00803832+0.0100617j 0.00460441-0.0168107j 0.00802205-0.0100196j -0.00864078+0.0050769j 0.00892706-0.00222757j 0.00238749-0.0167271j 0.000227424-0.000216364j 0.014234-0.0190768j 0.00262903-0.00139987j 0.00641944+0.0129531j -0.0277154-0.00823393j 0.00785353+0.0158261j -0.00761652-0.0246512j -0.0118979-0.0183957j 0.00371008-0.0314077j 0.00733915+0.00587175j 0.00382961-0.00933503j 0.0540413-0.0214429j 0.0254369-0.0300218j 0.0165207-0.0248059j 0.017183-0.00655259j -0.0360805-0.00526607j 0.00774263-0.00221247j 0.0250455-0.0660895j 0.0333563-0.0623187j -0.0334804+0.0937024j 0.010585-0.0669602j -0.149424+0.0255514j 0.0679073+0.0394381j 0.13551-0.184196j 0.00654724+0.179697j 0.0786138-0.105033j 0.0177339+0.126178j -0.0974772+0.118931j 0.0360261-0.00822384j -0.083589-0.0899764j -0.0869316-0.00937892j 
-0.0177894+0.0321798j -0.0458327-0.000363492j 0.065165-0.00710497j 0.0830191-0.0292483j -0.028836-0.00473476j 0.0629519+0.0201999j 0.0449668-0.00874214j 0.0839095+0.000502219j -0.0318014+0.0126205j -0.043202+0.00386791j -0.0397793+0.00402242j 0.126125-0.0023943j 0.0134163+0.0106884j -0.00835913-0.0109592j 0.040167+0.00249475j 0.00349619+0.0330789j -0.0135655+0.00352338j -0.0100716-0.000855113j -0.00317318+0.0181068j 0.0248579+0.0154167j 0.0459735-0.0111172j -0.00527776-0.0547544j 0.0156268+0.0291077j 0.0505808-0.0366213j -0.00129118+0.00846583j 0.0219278-0.0335477j 0.0261033+0.0178889j 0.0093707-0.0114988j 0.00501681-0.0195228j -0.00405016-0.00377316j -0.00985982+0.0113146j -0.0147287-0.000425488j 0.00652581-0.0036711j -0.00914302+0.00241482j -0.0107404+0.0129792j 0.00218461-0.00838251j 0.0159511+0.00458148j 0.00459949+0.000768667j 0.00242576+0.00474365j 0.00429652-0.00837643j -0.0410159+0.000803922j 0.0127612-0.0110819j 0.00828159+0.0112435j 0.00439887-0.0134452j -0.0109399+0.00246144j -0.0261893+0.0030935j 0.00293347-0.00956161j 0.00928995-0.00271533j 0.035689-0.0208755j 0.0101344-0.0266557j -0.00556742-0.0239922j 0.0347429+0.00677988j -0.0191902-0.0107994j -0.00641653+0.0150826j -0.017616+0.0273079j 0.00899019+0.0151531j 0.0415197+0.0169456j -0.0186638+0.0104816j -0.00353298-0.00576869j -0.0281531-0.0563626j -0.0232322-0.0154035j 0.00637166+0.00246355j 0.00671028+0.00404405j 0.0577092-0.0117382j 0.00872851+0.0350137j 0.00422008-0.0148115j -0.00992613-0.0381028j 0.0162206-0.00772222j -0.0260192-0.000560051j 0.00400674-0.0274688j 0.0316751+0.00203556j -0.000718267+0.0107589j -0.00628941-0.0195076j 0.00904953-0.0111735j -0.0334892-4.28897e-05j -0.014893+0.00644094j 0.00104678-0.0128935j 0.00111323+0.02066j 0.016919-0.0334263j 0.00595472-0.00694198j 0.024959-0.00944634j -0.0142668+0.0204223j -0.00899588+0.00542925j 0.0101084+0.00091559j -0.00176565-0.0122447j -0.00866474+0.0102979j 0.00157757-0.0196855j 0.0346792-0.0109576j -0.00519334+0.0117825j -0.00334792-0.00339453j 0.00385951+0.00179796j 0.0149982+0.00756644j -0.0135598-0.0141389j 0.0163673+0.0163967j -0.0263989+0.0207104j 0.0273961-0.0191216j 0.0143256+0.0093254j -0.0142948+0.00452031j 0.0116034-0.00824906j 0.0179397-0.0151221j 0.00338224-0.0124812j 6.02112e-05-0.0114707j 0.05729-0.104586j -0.11066-0.0674504j -0.0322628+0.0929951j 0.0638734-0.12052j -0.0802883-0.0738496j 0.0820469-0.102395j 0.0874284+0.0887972j -0.0211214+0.0232208j 0.0970322-0.000178975j 0.0377436-0.0904295j -0.181257+0.0229136j 0.144398+0.110174j 
0.00341926-0.00672036j 0.00685121+0.0184275j 0.036748-0.0119266j -0.0716806-0.01159j -0.0254695+0.00318241j 0.0510228+0.00878292j -0.0137905+0.00042158j 0.0163383-0.0120242j 0.00586284-0.000179089j -0.127952+0.0178579j 0.179857-0.00213346j 0.00916772-0.00151517j -0.0703504+0.00221376j 0.0581511+0.0268423j 0.00436919+0.0269945j -0.0138962+0.00106881j 0.036061+0.0439467j -0.015768-0.0157851j 0.0102638-0.0177933j -0.00912527-0.00877761j -0.0227517+0.00380343j 0.00691204-0.00556536j -0.0220449+0.0487811j -0.0497227-0.0159974j 0.000935919-0.0390316j -0.0316854-0.0017249j -0.0254902-0.0549572j 0.0315166-0.011284j -0.0152619-0.0171253j -0.0254879+0.00366423j 0.0129608+0.00806334j 0.00475916+0.00603829j -0.0135229-0.0053193j 0.0384909+0.0203837j -0.0050408-0.0129336j 0.00160487+0.0238139j -0.0128244-0.014295j -0.00747238+0.00565185j -0.0101287-0.00701859j -0.00541505+0.00715612j 0.00308913+0.00359009j 0.00623327-0.00530616j 0.00421669+0.00508375j -0.0109987-0.0187406j 0.00607137-0.00450088j -0.0229785+0.0100218j 0.00214421+0.00531788j -0.00595457-0.00673623j -0.00343022-0.00907323j 0.00349349-0.0079732j 0.0139431+0.00483186j 0.0210272-0.0122112j -0.0136493+0.0211587j 0.0147702-0.0318639j 0.0142856+0.0281562j 0.0243121-0.0152974j -0.0713453-0.032294j 0.0358653-0.0115586j -0.0286179+0.0283243j -0.0352208-0.0213804j -0.0257959-0.00713719j -0.00584079+0.0154321j 0.0418079-0.000431107j -0.0162966-0.0278598j 0.00844461-0.0241441j -0.00902872+0.00892457j -0.00916859-0.0119228j 0.0111495-0.022737j 0.0104913+0.0360096j 0.0151603-0.00984569j 0.00707437-0.00725072j 0.0336315+0.0211977j -0.0100393-0.00921007j -0.0110943-0.0444949j 0.0116478+0.0109629j 0.0166057-0.0224824j 0.00212435-0.00228822j 0.0322694-0.0168913j -0.012157+0.00638966j 0.00647233+0.00531434j -0.00315068+0.0242062j 0.0216588+0.0113361j 0.0327877+0.0119768j 0.00702804+0.00151888j 0.00240146+0.0210209j 0.00108646+0.00195873j -0.0104498+0.0130364j -0.00582619-0.0207977j 0.00132666+0.0255357j 0.0272163-0.00998315j 0.0141064+0.0231032j 0.00617022-0.0177768j -0.00642946+0.0178755j 0.00245271-0.0256266j -0.00151292-0.00384757j -0.000913038-0.0381493j 0.0151246+0.00615835j 0.0165741-0.00448369j 0.00804213-0.0124436j 0.00577847+0.00755219j 0.0868613-0.126704j -0.0359983-0.105619j -0.0868005-0.0189669j -0.0476015+0.123408j 0.0125863-0.0455779j -0.042297-0.0172848j 0.0298011+0.0312498j -0.0414554+0.117637j 0.0445385-0.0275624j -0.133826-0.0704671j -0.0131688-0.00249112j -0.070025+0.090085j 0.0970551+0.100354j 0.15595-0.0155959j 
0.0187523-0.00773566j 0.0342405-0.00611119j -0.00336069+0.0408957j -0.0259433-0.0012305j 0.0224341+0.00170512j 0.032688+0.0192951j 0.0429089-0.00591381j 0.0245344+0.0104987j 0.000168556+0.000361312j -0.101704-0.00297735j 0.0153615+0.00995298j 0.0480354-0.00623093j 0.00322656-0.0109371j 0.0398368-0.0115485j -0.00815856+0.00910203j 0.0180078-0.0012158j 0.0163524-0.0108201j 0.0180143-0.0139643j -0.020235+0.0115709j 0.000395898-0.00077413j 0.0012278-0.0328783j 0.0235397-0.0547275j 0.0208735-0.0381094j -0.0383832-0.0314634j 0.0687613+0.000871639j -0.0531555-0.0277242j 0.00991102+0.0267697j 0.00429282+0.00277953j -0.00051861-0.0392246j -0.00338215-0.0242873j 0.0105031-0.00875231j -0.000125618-0.00596805j -0.0156712-0.0140879j 0.00860517-0.00552554j -0.00429024-0.0104561j -0.00820674+0.00513872j -0.00956537-0.00637082j 0.000639757-0.00487687j 0.0075565+0.000272441j -0.00586837-0.00843862j 0.00457579-0.0114863j 0.0173961+0.021203j 0.00873877+0.00397258j 0.00521698+0.0116393j 0.0095763+0.0182174j -0.0333872-0.0240088j -0.0225381-0.0101875j -0.00251359+0.0254803j -0.0267172-0.01723j -0.0150226+0.000428647j 0.0200691+0.00741928j -0.00357037+0.0264349j -0.0105225-0.03057j 0.0296851-0.0229949j -0.0022786+0.014011j -0.029025-0.0138542j -0.0060722-0.0204149j -0.0178867+0.0332834j -0.0232275-0.00891931j -0.0288269+0.000945914j 0.00094174+0.000241859j -0.0375313-0.00611672j -0.0224398-0.0090069j 0.0320346-0.0029612j -0.0445189+0.0012815j 0.000707211-0.0214417j -0.0611802-0.0112476j 0.00428589+0.00410539j -0.0206837+0.00858746j -0.0128488-0.00310643j 0.00381095-0.0129035j -0.00573765-0.000274333j -0.00340144+0.00187855j 0.00784253-0.000661983j -0.0267989+0.0296521j 0.0269667+0.00822037j 0.00216949-0.00881443j 0.0280214-0.00182307j -0.00923797-0.0264041j -0.0241887+0.0187302j -0.0215483-0.0171747j 0.0381832-0.0146801j 0.00258595+0.000398979j -0.00530788+0.00599858j 0.00518187-0.0197047j 0.00854969+0.00731482j 0.00352996-0.0313247j -0.00565005-0.00695087j 0.00158722-0.0120248j 0.0177066-0.00478848j -0.00272377-0.00864705j 0.00387668+0.0241114j 0.00268729-0.0372386j 0.0331097-0.0665677j 0.00631892-0.0405512j -0.0105741-0.0323345j 0.00121153-0.00737312j 0.0129009+0.0480484j 0.00378246-0.0418577j -0.00538308+0.0630705j 0.0787542+0.0572735j 0.0738154-0.124129j 0.0214297-0.11482j 0.0179209-0.0394677j 0.0348961-0.187372j -0.0560845+0.0641901j 0.00369398+0.0913254j -0.117598+0.0287474j 0.0843455+0.0790613j 0.0779518-0.0840673j 0.017871-0.054443j -0.0204768+0.140746j -0.0632615-0.0142557j -0.0141456+0.086929j 
-0.029693+0.0161674j -0.0230978+0.000856878j 0.0678401-0.0229561j 0.0299644+0.00602704j 0.144566-0.0247136j 0.113332-0.0106911j 0.0902952-0.00623544j -0.0192988+0.0135453j -0.09544+0.00621308j 3.3187e-05-0.00777622j 0.0779489-0.00206569j 0.0494699-0.0145788j 0.177244+0.00630584j -0.042901-0.0294047j 0.0898554+0.00285402j 0.00965483+0.000722687j -0.013455-0.0101654j -0.0522291+0.0213975j -0.000367895+0.0215418j 0.0199378-0.011099j 0.0182919+0.0556427j -0.00331532-0.0122881j -0.00136728+0.0202423j -0.0165727+0.0250179j -0.00165987-0.00128722j -0.000883763+0.0341531j -0.0104798+0.0464127j 0.00960829-0.0109573j 0.0270529-0.0129171j 0.00218868+0.00214239j 0.0161436+0.0059209j -0.0318527+0.00152984j -0.0150414-0.000855732j 0.00823869+0.00217566j 0.00109613+0.0133168j 0.0126104+0.0220979j 0.0196213+0.013469j 0.00531756+0.012232j 0.0543426-0.0107771j 0.0201129-0.00787932j -0.0250728-0.00694591j 0.00653703+0.00678172j 9.72853e-07+0.0175442j -0.0136959-0.00638374j -0.0090883+0.014065j 1.19537e-05-0.0067541j -0.00881443+0.0100552j 0.039728-0.0242228j 0.00925025+0.0453446j 0.0220528-0.0167213j -0.0142965-0.016497j -0.00591586+0.0373791j 0.00750616+0.00166567j -0.0540995-0.0155195j -0.0156079+0.0157853j 0.00690031+0.0117189j -0.0088757+0.0264074j 0.0129208+0.0325848j -0.020386-8.5267e-06j 0.000950724-0.0135086j -0.00102354-0.0159253j -0.00643598+0.0330246j -0.0173656-0.0119667j -0.00437134+0.00750401j 0.00492791-0.0149331j -0.0321315+0.0218136j -0.00517586+0.0139593j -0.0170455+0.0116208j 0.0524107-0.00547754j 0.0131981+0.00507516j -0.0125246+0.026133j 0.00481524+0.0105061j -0.00428747-0.0134245j 0.00793109-0.00367069j 0.00331352-0.0405756j -0.000501036-0.0152618j -0.00630729+0.00865805j -0.0050149+0.012015j 0.00268226+0.000697252j 0.020674-0.0117841j 0.00888022+0.00553106j -0.0239127+0.00896652j 0.0119323+0.0023577j 0.0428426-0.00751736j -0.00272291-0.0123494j -0.0114993+0.00140183j -0.0206422+0.026659j 0.0274088+0.0125253j -0.0193584+0.00583499j -0.00340171-0.00849822j -0.00485243-0.0139991j 0.0241078-0.0172401j -0.0359023-0.00819902j -0.0235357-0.0211229j -0.0442312-0.038241j -0.00323962-0.00685351j 0.00136141-0.00445292j -0.00411744+0.0526429j 0.0512621+1.02883e-05j 0.0888327-0.0737913j 0.0771004-0.0573622j -0.0486719+0.0455223j 0.0825923+0.0297049j 0.0255458-0.0303538j 0.0023243-0.0754503j 0.0746273+0.038483j -0.0794759+0.0345134j 0.0254708+0.0491395j -0.0614263-0.0489328j -0.0353469-0.0249411j -0.0278358+0.0415801j 0.0996253+0.0480984j -0.0459369-0.0279995j -0.0166573-0.0103929j 
0.031612-0.0106464j -0.012655+0.0103796j 0.0489558+0.00172872j -0.0134203-0.00328803j -0.0919789+0.0226259j 0.059783-0.00317267j 0.103097+0.0123717j -0.0786804-0.0206859j -0.167751-0.00160122j -0.0705665+0.00968582j -0.161773-0.0115223j 0.101493+0.012815j -0.0878786+0.00321827j -0.0127501+0.0410887j 0.0250332-0.013991j 0.0259462-0.0313162j 0.0122078-0.010223j 0.0126466+0.0260047j -0.0239411-0.0317512j 0.0322517-0.0128625j 0.0265838-0.0047362j -0.0528876+0.0149674j -0.0167232+0.0098516j -0.0105844-0.00280596j 0.0223869+0.0594414j -0.017819-0.0258384j 0.00212156+0.0123697j 0.047127+0.00870413j 0.0306292+0.0256334j -0.0106275-0.0151256j 0.0392525-0.00981616j -0.0176409-0.00477431j 0.0282929-0.0275367j 0.0216579+0.0162136j 0.0158548-0.0154925j -0.0544913-0.00854603j -0.0112404-0.0175469j -0.011965-0.0121316j -0.0103716+0.0170901j -0.00133097+0.00320403j -0.0187929-0.00471279j -0.0309587+0.0146684j 0.0174123+0.00763835j -0.0101593-0.0219073j -0.0108558+0.0416289j -0.0176632+0.00308495j -0.0536511-0.0301696j -0.00313244-0.0220041j -0.0117315+0.015485j -0.0185013-0.00742396j -0.0403876+0.00947242j -0.0139464-0.0148062j 0.0192491+0.0322202j 0.0129441+0.0448305j -0.0228893-0.00298775j 0.0114963+0.0325078j 0.0354633-0.022936j 0.0159052+0.00715323j 0.024404-0.0152088j -0.0145124-0.0205128j -0.00799484-0.000765975j -0.0481473-0.00357752j -0.00368413+0.00612525j 0.00729696+0.0024202j 0.00282892-0.0105062j -0.0407603+0.0054434j 0.00665737-0.00305518j 0.000909504-0.0074891j 0.0167752+0.0078711j 0.0186322-0.00947641j -0.00585102+0.0134536j -0.00908638+0.0262963j -0.00535219-0.00459835j 0.0120189-0.00787977j 0.0100387+0.00502831j -0.00470466+0.00573303j -0.0215844-0.00740522j 0.00755462+0.0110128j -0.00252319+0.00624293j 0.0295842-0.00222099j 0.00328634+0.0103415j -0.00110522+0.0039114j -0.0176905-0.0184085j -0.00947471+0.00046919j 0.0102502+0.006017j -0.0218328+0.0137462j 0.00700026+0.0204078j -0.0279781+0.0176766j 0.0286865-0.0195286j -0.0124197+0.0314409j 0.0275793-0.0109023j 0.0246567+0.00767986j -0.0353574+0.0144018j 0.021978+0.00723902j -0.00239575+0.0572855j -0.0389477+0.00405201j -0.0192882+0.0273232j -0.0342219+0.0818274j 0.0673362-0.0061899j -0.0238089-0.0534018j 0.0121878+0.074479j 0.0592368-0.0965004j -0.0707372+0.107387j -0.0494092-0.00717158j -0.0105693+0.00309007j 0.0525337-0.0511184j -0.0555356-0.0446149j -0.044985+0.00683002j -0.0437562-0.0084775j 0.0426246+0.0295258j 0.0285776-0.00611905j -0.0465484-0.0214769j -0.0115759-0.0376957j 0.0287846-0.00711784j 
-0.0108758+0.00323772j 0.0109322+0.00465138j -0.0173438+0.00328415j 0.0157481-0.00208115j 0.0248525-0.0086951j -0.0565681-0.00356159j -0.0315127-0.00284842j 0.0685189+0.00401222j 0.0678976+0.0102709j 0.0486062-0.00364823j -0.106375-0.00307247j -0.0117513-0.00678949j 0.0308088+0.00622371j 0.0211187-0.0177511j -0.00671849-0.0348094j 0.0301001+0.0500532j -0.00858973-0.0138192j 0.0166148+0.00563996j 0.00290545-0.00647227j -0.0215283+0.0570278j -0.055043-0.0575533j -0.0045663+0.0452874j 0.00452766+0.042534j -0.00792167+0.0559591j -0.0124094+0.0436294j -0.0155211-0.0381546j -0.000117369+0.0392029j -0.00336392-0.0169007j -0.0280816+0.0101807j 0.00914008+0.0268423j -0.0202548-0.00587827j 0.0114652+0.0166265j 0.00490226-0.00693331j -0.00699738-0.00532979j -0.026237+0.0129691j 0.0332453-0.00497006j 0.00611842-0.00275308j 0.00177281-0.000666629j 0.00886849+6.95773e-06j 0.0258366-0.00163763j 0.00523467-0.00670417j -0.00916735+0.000778016j -0.00271252+0.0253957j -0.0143695+0.0201076j 0.0082689+0.00616332j -0.00662869+0.0210196j 0.0161598+0.0109068j -0.00476081-0.00945131j -0.0120462-0.00938829j -0.00496407+0.0186099j 0.0225637-0.014435j 0.0115437-0.0144457j -0.0033444+0.00908135j -0.00793577+0.000830793j 0.0112917-0.00131362j 0.0116779+0.00455589j -0.0153639+0.0139528j -0.00480426-0.0237175j 0.00670856+0.00217109j -0.0154424-0.00233389j -0.00762176+0.00633795j 0.0148033-0.0122485j 0.0165731-0.00593777j -0.000105194+0.00312345j 0.0163729+0.0121379j 0.00915124+0.00599792j 0.0131005-0.023057j -0.00679787-0.00398574j -0.0109045-0.0164435j 0.00741837-0.0191384j 0.00406414+0.0101643j 0.0187356-0.0123179j -0.00257347-0.00769225j -0.00292704-0.00433396j 0.00248665-0.0105251j -0.014276-0.0170334j 0.00733549-0.0102161j -0.00526969-0.0191709j 0.0135062+0.00768591j 0.000523864+5.10218e-05j 0.00274512-0.00948662j 0.0100342+0.00233738j 0.00766045-0.0214536j -0.0177781-0.00556787j 0.00975667+0.00860451j -0.000740228-0.00940643j -0.0107608-0.0119063j 0.00555325-0.00215525j 0.00938008-0.00274818j 0.0199334-0.0196075j -0.00215232+0.0128803j 0.0261623-0.0278326j 0.0190779-0.00408615j -0.0111503+0.0108557j -0.000232443+0.00796825j 0.00450776-0.0474178j 0.00289733-0.0473533j 0.0156046-0.0525701j -0.0175585-0.00645069j -0.0147792+0.0316433j -0.0306171-0.0596369j 0.00921369+0.00269581j 0.0440162-0.00244339j 0.00528696+0.0351747j -0.0163233-0.00759659j -0.0149366+0.0318132j 0.0348293+0.0309615j 0.0151934-0.000244055j -0.0145668-0.0127554j -0.0450692-0.0108595j 0.0215321+0.0234939j 0.0239076+0.0155678j 0.015304+0.0272053j -0.0156379-0.0166518j 
