0.0122798+0.00843639j -0.00862076+0.0297578j -0.0126989+0.00871619j -0.0197946+0.00936656j -0.00444815+0.00242553j -0.00511342-0.00509623j -0.00601105+0.0194631j -0.0193601-0.0186456j 0.00042121+0.0168101j -0.00708224+0.0277861j -0.000920365+0.0515735j 0.0256679-0.00244498j 0.00853639+0.0501777j -0.00439052-0.0127957j 0.00248783+0.0059061j 0.00559098+0.00350842j 0.00116487-2.41212e-05j -0.00579236+0.00228832j -0.000675585+0.000137275j -0.00275847-0.00165367j -0.00164309+0.000729108j 0.000898142-0.00227234j 0.00198699+0.00535819j -0.000130571-0.00340496j 0.00374372-0.00184057j 0.000349883-0.00365371j 0.00666367+0.0058679j 0.00298342+0.00270319j 0.00312373+0.000337386j 0.00209673-0.000649153j -0.000508397+0.0040567j -0.00243112-0.00115451j -0.00282991-0.00221065j 0.000426563-0.000584671j -0.00320667-0.00484031j -0.00266871-0.000431008j 0.00119984+0.00398971j 0.00184578+0.00357611j 0.00287548+0.000869346j -1.98518e-05+0.000543902j -0.00202852+0.00149278j -0.00115294-0.00279234j 0.0012648-0.00183486j -0.0010273-0.000581045j -0.000904395+0.00565177j -0.000792781+0.00307725j -0.000778787-4.82443e-06j 0.00053187-0.00216938j -0.00112414-0.00221592j -0.000358735+0.00288489j -0.000221589+0.0034436j -0.00153176+0.00398727j -6.31375e-05-0.000609766j -0.000627465-0.00162171j 0.00122093-0.00255284j 0.000380024+0.000192639j 0.00020579-0.000173225j -0.0001617-0.00216919j 0.000288823-0.00427512j -0.000280502-0.000475094j -5.94644e-05+0.00208401j 0.000989413+0.0018017j 0.00225498-0.00451289j -4.71693e-05-0.00257492j 0.000856003-0.000190797j -0.0033212+0.00489958j 0.0171124-0.0107004j -0.00563682-0.000432609j 0.0122118-0.0128111j -0.00644193+0.00183002j 0.00762762-0.00796807j 0.00301446+0.00454425j 0.00464591-0.00673923j 0.000255354+0.00629786j -0.00151313-0.000460682j 0.000159313-0.00151661j -0.00651786+0.00386811j 0.00589115-0.00424289j -0.0027183-0.0015168j 0.00297735-0.00120897j 0.000395755+0.00283359j 0.000784908-0.00167533j 0.00174305-0.0019069j -7.07913e-05-0.000321479j 0.00100926-0.00015326j 4.71127e-05+0.00244809j -6.4129e-05+0.000811378j 0.00768227+0.00174406j 0.000524864+0.00207219j 0.00469797+0.00254903j 0.00075582+0.000200132j -0.00143996+0.000182981j -0.00229111-0.00276592j -0.00229244-0.000453507j -0.000386162+0.00187492j -0.00026815-0.000461158j 0.0030581-0.000245663j 0.000906806-0.000999483j 0.0031359-0.00170111j -0.00262139-0.00386572j 0.000111034+0.00112489j -0.00210503+0.000298482j -0.00051298-0.00025974j 0.000293659-0.000954563j 0.00260344+0.00492916j -0.000437143+0.0035059j 0.00237009+0.00282159j 0.000942836+0.000267731j 0.00129806+0.00194876j 0.000183602+0.000368061j 0.000642986-0.000762508j 0.00163104+0.000204573j 0.00254647-0.000842504j -0.00029627-0.000190141j 0.000399479-0.00229136j -0.00167103+0.000319521j 0.00200164-0.000296088j -0.000587292+0.0012965j -0.000471535-0.000152774j -0.00261235-0.00325288j -0.000179712+0.000842637j -0.000514556+0.0012742j -0.000455102+0.00252751j -0.000564884+5.97377e-05j -0.00275326-0.0012195j -0.00334568+0.00152166j -0.00263674-0.0020183j -0.00132221+0.000430436j -0.00178496+0.000386124j -0.00157582-0.000174301j -0.00226843-0.000582468j 0.00366218-0.000543405j -0.00210887-0.000323573j 0.00375527+0.000214561j 0.0040227-3.95347e-05j -0.00172754+0.000391097j -0.000452381+0.00356297j 0.0026191+0.00563168j 0.00374706+0.00470244j -0.00601744+0.000131602j -0.00169675-0.00240314j 0.00937339+0.00605708j 0.000201198-0.00238032j 0.000942867+0.000775859j 0.00249466-0.000452007j -0.000656856+0.000980489j 0.0195004+0.0141712j 0.00878624+0.0300249j -0.0223672-0.00523841j 0.0101067+0.00631886j -0.00808413-0.00780495j 0.00917794+0.00487549j -0.00476738-0.000761633j -0.00241745-0.00269253j 0.00244878-0.00955933j 0.00195513-0.00693877j 0.00312683+0.00791777j 0.000218829-0.00231914j 0.00415141+0.00184087j 0.000789839-0.00316491j 
0.00746361-0.0280941j 0.013551+0.00333426j -0.0110333+0.00496141j 0.0199767+0.0177797j 0.00435338+0.00290407j -0.0043776+0.00543508j 0.0175478+0.000242951j -0.0224328+0.0192155j 0.0122935-0.0036824j 0.00161204-0.00097217j 0.0190771+0.0137933j -0.00593516-0.0622448j 0.0249117-0.0195908j 0.0013122+0.00447521j 0.00558847+0.00227052j 0.00196698-0.00102207j 0.00162522-0.00109687j 0.00463876+0.00857413j -0.00139957+0.00092273j 0.00110946+0.00363378j 7.82986e-05-1.5437e-05j -0.000446889+0.000356491j 0.00367295-0.000259516j -0.00435468-0.00105469j -0.00395065-0.000319203j 0.0040025+0.000418676j 0.00433778+0.00310115j -0.0049568-0.00615931j -0.00360914-0.0024885j 0.00224417+0.00111177j -0.000770407-0.00200613j 0.0015741-0.00369623j -0.00243734+0.00017688j 0.000380458+0.00100192j -0.000494443+0.00117714j 0.00180974+0.00510047j 0.0034423+0.00308677j 0.000767954-0.00179239j -0.000981514-0.0075202j 0.00036905+0.000571839j 0.00151353+0.00533302j -0.00113076+0.000485199j -0.000855408-0.00315975j -0.000457548+0.00320277j 0.00245205+0.0014943j 0.00149717+0.000288267j -0.000230277+0.00189648j -0.0005932-0.000994202j -0.00148281+0.00346854j 0.00111674-0.000839785j 0.00226614-0.00280378j 0.0019073-0.000666631j -0.00078441+0.00181747j -0.000708487+0.000216604j -0.00190411-0.00153133j -0.000530192+0.0035934j 0.000305978-0.00078515j -0.00096165+0.00124413j -0.000435745+0.000374805j -0.000843457+0.00316718j 0.000137277-0.000592259j 0.00027697+0.000995414j -0.0019416+0.00541438j -0.000742435+0.000745777j 0.000523651+0.00193089j -0.00276869+0.00226032j 0.00545791+0.00029691j 0.0194258-0.0138324j 0.00492453-0.00273887j 0.00911497-0.0121226j 0.00517659+0.00334488j -0.00644728+0.00654203j 0.00109833+0.00570446j -0.00210702+0.00427587j -0.000141969+0.00277411j 0.00426484-0.00279353j 0.00503366-0.00314352j 0.00594058-0.00299638j 0.00228099-0.0022758j 0.00190862+0.00277801j -0.00349311+0.00160566j -0.000301814-8.5125e-05j 0.000961749+0.000171499j 0.00427774-0.00138759j 0.00325292-0.000557816j -0.00126038-0.0019862j -0.00468633+0.00176775j -0.00151832-0.00343305j 0.00521914+0.00125059j 0.000921105+0.00182009j -0.00363469-0.00131189j -0.00126062-0.000600641j 0.0008123+0.00201406j -0.00114224+0.000810016j -0.00127706+0.00167476j -0.000631073-0.000219822j 0.000450778+0.000894478j -0.000590272-0.00110396j -0.00612903-0.00401045j 0.000638928-0.000806905j 0.000614267-0.000375436j -0.00111323-0.00171112j -0.00105817+0.000377033j -0.00040592+0.00155387j 0.00226075+0.000727093j 0.00195418+0.000583j -5.25047e-05+0.00029497j -0.00122295-0.000513118j 0.00163649+0.00253785j 8.41486e-05+0.00123188j -0.00179462-0.00260265j 0.00210358-0.00180139j 0.00212102-0.00152499j 0.00136406+0.00124272j 0.000340287+0.00190677j 0.000935254+0.00187411j -0.000206475+0.00117691j 0.00237547+0.000580415j -0.00206396+0.000600137j 3.79319e-05+0.00216692j 0.000669402-0.00122988j 0.000726595-0.00203126j 0.0021662-0.00289464j -0.000425786-0.00235221j -4.70734e-06-0.000225548j 0.00210379-0.000514314j -0.00180327-0.00103552j 0.00287943+0.00047711j -0.00020187-0.000853953j 0.00238027+0.00122566j -0.00397136-0.0005927j 0.00547422-0.00226123j 3.26792e-05+0.00160448j -0.001182-0.000704235j -0.00166589-0.000105623j 0.000116442-0.00127443j -0.00115725+0.00357286j -0.00561863-0.000541941j -0.00270681-0.000147016j -0.00710416-0.00739154j 0.00549134+0.00464596j -0.0021258+0.00237545j -0.00324362-0.00106512j -0.000692557-0.00355943j -0.00253597+0.000122472j -0.00468043-0.000168006j 0.00114712+0.0197855j -0.0295395-0.0157272j -0.0128778-0.0222596j 0.00264704+0.00964834j 0.0110792+0.00154708j -0.00110329+0.00311688j -0.00783696-0.0056067j 0.00375484+0.00193597j -0.00163051+0.00790208j 0.00215631-0.0116548j 0.000504021-0.000952855j -0.00305408-0.00515381j 0.000763531-0.0038116j -0.00393005-0.00240488j 
-0.000598416-0.0205534j 0.0183505-0.027941j -0.0372304-0.06221j 0.0142627+0.0895648j -0.0146385+0.0182871j -0.00752723+0.0153199j 0.0097185+0.00970848j 0.0260278+0.0759796j -0.00973296-0.0277436j -0.0491844-0.0558005j 0.0418714-0.0813685j 0.021367-0.0379164j -0.0104032-0.0618194j 0.0175361+0.0278452j -0.00375543-0.00309877j 0.0010227+0.00178387j 0.0056105+0.00526388j 0.000513344+0.0116951j -0.000674196-0.00156293j -0.00308639+0.0105631j -0.00196597+0.00171165j 0.00279828-0.00211018j 0.00179019-0.0120389j -0.00154999+0.00401715j 0.00132838+0.00646211j 0.0219465+0.0126291j -0.0235599+0.00797127j -0.000524118-0.0235621j -0.0129311-0.00828102j -0.00700804+0.0220794j 0.0083938-0.00698881j -0.00046342+0.00549255j 0.0023432+0.00230166j -0.00556425+0.00160319j -0.00176545+0.0104186j 0.00130008-0.000395258j 0.00318507+0.00262314j 0.00131309-0.00605264j 0.00223422-0.00218593j 0.00216857+0.000263442j 0.000731419+0.00268749j -0.00674027-0.000301034j -0.000143888+0.000652895j -0.00380193+0.00166379j -0.000319093-0.00481694j -0.00074699-0.00190094j -0.00530004-0.000725528j -0.000646269+0.00243301j 0.000705438+0.00452613j 0.00281721-0.000557845j -0.00186717-0.00260502j -0.00137581+0.00099165j 0.00127977-0.000607681j -0.00271086+0.000996338j 0.00469491-0.00467711j -0.00418903-0.00291679j 0.00305801+0.00134332j -0.00222122-0.000804603j -0.00101077+0.00203896j 0.000925778-0.00103943j -0.00070555+0.00286272j -0.00331103+0.00496759j -0.0175429+0.00272175j -0.00324541+0.00297263j -0.00895897+0.000377068j -0.00204579-0.00719989j -0.0109728+0.0149684j 0.0179753+0.0103766j -0.00890695+0.014041j 0.015729+0.00579532j -0.0126735+0.0130637j -0.00851268-0.00961777j -0.0129269+0.00427272j 0.00415078-0.00924933j -0.00229021-0.00215168j 0.00494917+0.00246068j 0.00150105+0.00461717j 0.00146562-0.00408806j -0.00103566+0.00287513j -0.00290093-0.00595573j 0.00227472-0.00358761j -0.00224885-0.0046267j -0.0045499+0.00150907j 0.000861114+0.00542083j 0.00287753-0.00108045j -0.000389526-0.00111244j -0.00055769-0.000648482j -0.00192328-0.00615351j -0.000102946-0.00013315j 0.00071411-0.00437843j 0.000442666+0.00277826j 0.00283963+0.00178738j 0.00135623+0.00447388j 0.00154746+0.00440137j -0.00501683-0.00469336j 0.000917663+0.000570095j 0.00213905+0.000390023j 0.00248495+0.000929935j 0.00161478+0.000283238j -0.00174215+0.00494199j 0.00203155-0.00148579j 0.00160465+0.000612044j -0.00365639-0.00200642j -0.00229662+0.00704172j -0.00149826-0.00513701j -0.00395511-0.00141798j -0.00424591+0.000314721j 0.00368421-0.00400993j -0.00130992+0.000180317j -0.00113295-0.00342198j -0.00142008-0.000383567j 3.62892e-05+0.002764j 0.00137499-0.00155098j -0.0016148+0.000657177j 0.00128543-0.000236285j 0.000436186+0.00112917j 0.00143549+0.00191059j 4.95566e-05+0.00105543j 0.00229838+0.0025341j 0.00113541+0.000473953j 0.000309273+0.000862783j 0.00219336+0.002157j 0.00110836+0.00194552j 0.000484893+0.00179288j -0.000161388+0.0045449j 0.00320453+0.00127106j 0.00372092+0.000804461j -0.00139656+0.00314435j 0.00215051+0.000175763j -0.000121343-0.00043177j -0.00195212+0.00178823j 0.00572351+0.00283686j -0.000596003-0.00326706j 3.63181e-05+0.00689568j -0.000746327+0.00405857j -0.00195653-0.0025054j -0.00172473-0.000654048j 0.00928742+0.00228206j 0.00721717+0.00199213j -0.00082863-0.00695788j -0.00271172+0.000104272j 0.00568693+0.000718298j 0.00165828-0.00192773j -0.00291516+0.000725332j -0.000142259+0.00115146j 0.000561183-0.00282582j -0.00022318-0.00018581j -0.00692422+0.00813547j -0.00665296-0.00236575j 0.00593059-0.000681749j 0.00125987-0.00269302j -0.00128834+0.000262277j -0.00592871-0.000439901j -0.00194396+0.00316458j -0.00353037-0.00710392j -0.00811868+0.00369707j 0.00425953+0.000670795j -0.00129243+0.0039569j -0.00808865+0.00389783j -0.00397858-0.0105198j 
-0.0252842+0.00803242j -0.010003-0.00467951j -0.0170101+0.0415853j 0.0509563+0.00093038j 0.00690598+0.0118837j 0.0020019+0.0173723j 0.0356257-0.0415602j 0.0605299-0.0325063j -0.0105343-0.0124389j -0.0368116-0.00761239j -0.0611016-0.0596515j -0.0451377+0.0348931j 0.0121068+0.0356516j 0.0147846+0.00203351j -0.0122174-0.00163886j -0.00391936-0.0130271j 0.00382241-0.00528815j -0.00600983-0.00171881j 0.00110082+0.0043186j -0.000313037+0.00227259j -0.00631185+0.003898j 0.0105191-0.00443862j -0.00470461-0.000262458j -0.00368139-0.000418723j -0.0113907+0.00432882j -0.00975107+0.0157158j -0.0068964-0.0255363j 0.0220546+0.00196454j 0.000392424-0.00952113j -0.00238103-0.0108276j -0.00714077+0.00780154j -0.0118476+0.00905653j 0.00419443+0.00466843j 0.0013018-0.00608501j -0.000266078+0.00198013j 0.00814821-0.00595066j 0.000574791-0.00223915j 0.00241067-0.000743457j 0.000130297+0.00257123j 0.00240541-0.000403915j 0.0035471-0.00279681j 0.00266554+0.00422353j -0.0069992+0.00448721j 0.00336184-0.00109339j -0.00186692+0.00714781j -0.0011079+0.00219984j 0.00148215+0.00269011j -0.00300699+0.00114934j 0.00504621-0.00159781j -0.00091505+0.00292922j -0.00145737+0.00320405j 0.00187061+0.00406527j 0.00247353-0.000817346j -0.00108105-0.000888378j -0.00433359+0.000439756j 0.00212148-0.00394588j 0.000501951+0.000239908j 0.000154782-0.00249306j -0.00680034-0.0027434j 0.00279616-0.00366149j 0.00843872-0.000134561j 0.0108138-0.00422538j -0.00455451-0.000461835j -0.00415169+0.000861774j -0.000303044+0.000317816j 0.00742565-0.000824084j -0.0179296-0.0103563j -0.0131145+0.0193842j -0.0170362-0.00584125j -0.00887679+0.0151103j -0.0122397-0.00957669j 0.0124861-0.0104375j -0.00128227-0.0102242j 0.010049-0.00119973j 0.00585699-0.00214999j -0.00263339+0.00227163j 0.00426028-0.00850625j 0.00107287-0.00287497j -0.00210862-0.000605436j 0.00197883-0.00252347j 0.00244089+0.0010187j 0.000298626-0.000813454j -0.00238067-0.00298867j -0.00175953-0.00135288j -0.0013178+0.00154529j -0.00200947+0.00253792j 0.00286665+0.000488811j -0.00203053+0.00292077j 0.00112145-0.00254331j 0.00107713+0.000315166j 0.000368182+0.00161491j 0.00181644+0.00277986j -0.000615057-0.000109522j -0.00267993+0.00115818j -0.00263513+0.00175158j 0.00173819+0.00121991j -0.00183621-0.0005541j 0.000741706-0.00363531j -0.00154479+0.000874303j 0.0020133+0.000106276j -0.000391516-0.000498147j -0.00174108+0.00446286j 0.00393241-0.00253104j 0.00146858-0.00156709j 0.00185427-0.00212624j 0.00104541+0.00323088j 0.00281762+0.00347399j -0.00154198-0.000452355j 0.00199061-0.000417805j -0.000484046-0.00148143j -0.0033128+0.00116511j 0.00167504+0.00253152j -0.00210024+0.00260023j 0.00130718-0.00372056j -0.00173356-0.00254208j 0.00153683-0.00278906j 0.000805581+0.00361181j 0.0013164-0.00197779j -0.000831975+0.00183705j -0.00116334-0.00147843j -0.000125759-0.000588304j 0.00463823+0.00211054j 0.00512724+0.00140808j 0.0026686+0.00186465j -0.00268783+0.000210351j 0.00345612-0.00197817j 0.00120239-6.00334e-05j -0.000205664-0.00279006j -0.000693188-0.000607805j -0.000639666-0.00381478j -0.00102208+0.000312918j 0.000295969+0.00262264j -0.00124679-0.00138697j 0.00162752-0.00150287j -0.000487866-0.000443818j -0.0029417+0.0022706j 0.00702108+0.00195376j 0.00146479-0.00870481j 0.0013698-0.00377666j -0.00914179-0.00337256j 0.00257972+0.0067495j 0.000842918-0.00475621j -0.00122565-0.00160559j 0.000655169+0.00277915j -0.00225687-0.000525075j -0.000812348-0.000187581j -0.00495768+0.00662646j -0.00510456+0.001797j 0.00469845-0.00497055j -0.000821192-0.000326458j 0.00666172+0.00125842j -0.00166047-0.000703472j -0.000199681+0.00263432j 0.00128328+0.00130741j 0.0055007-0.0067237j -0.00531911-0.00241105j -0.00175368-0.000899894j -0.000468515-0.000558547j -0.00192891-0.00659746j 0.00570102-0.0010583j 
-0.068649+0.00018271j 0.00178868+0.0917774j -0.014698+0.141662j -0.0555796-0.0774933j -0.0365567+0.0234756j -0.0453161+0.0270722j 0.0910295-0.0186631j 0.0624279-0.114849j 0.0188646-0.0291648j 0.0495414+0.0298371j 0.143341+0.17352j -0.248666+0.0768282j -0.00784606+0.182895j -0.0271787-0.0589457j 0.0296661+0.00618387j 0.019531-0.00388538j 0.00382097-0.00450414j 0.00571688-0.0251545j 0.00596266+0.00836734j -0.00611573-0.0102222j -0.0118688+0.00338902j 0.0135059-0.0140141j 0.00513231+0.0198354j -0.012742-0.000189099j 0.016523+0.000542136j -0.0172457-0.0198793j 0.0300211-0.0256487j 0.0211224+0.0103392j 0.0115723+0.00632198j 0.0107452-0.0292824j 0.00349266+0.0210406j -0.0281099+0.00883225j 0.00573122+0.00109524j 0.00442278-0.00512915j -0.0105555-0.00562237j 0.00218577-0.00596138j -0.00445838-0.0100409j 0.0135472+0.00684574j 0.0136555+0.00903925j 0.00146301+0.00221333j -0.00318875-0.00372094j -0.00363642+0.00714529j -0.00723967+0.00610986j 0.00212079+0.00185569j -0.00146241+0.00582459j 0.000282358+0.00176633j 1.11015e-06+0.00406562j -0.00594655-0.00301267j -0.00363426-0.00484989j 0.00297582-0.000755105j 0.00388306+0.00185474j 0.00459137-0.000374483j -0.00406143+0.00083095j 0.00466832+0.00461309j -0.00428612+0.00173406j -0.00138794+0.00325638j -0.00336603-0.00499073j 0.00273908+0.000957798j -0.00333815-0.00977232j -0.000816842+0.000613761j 0.00436303+0.00414505j 0.00168271+0.00522771j 0.00977827-0.00190608j 5.8365e-06-0.00519254j 0.0052845+0.00898556j 0.00808888-0.00311357j -0.00129862+0.00917314j 0.0227242+0.00432162j 0.00282894+0.00827566j 0.00964643-0.00466801j 0.000457773+0.00116639j -0.000797127-0.00233081j 0.000457682+0.00587836j -0.00662914-0.00139958j -0.00486574+0.00571187j 0.00131085-0.0075803j -0.00855273-0.0156972j 0.013635-0.0122398j -0.00105923+0.00249579j -0.00422651+0.0058032j -0.00384721-0.002385j 0.00375557+0.0053334j 0.00104441+0.00138743j 0.00339164-0.00666069j 0.00290499+0.00137902j -0.00535695+0.00401734j -0.0021093+0.000563006j 0.00925409+0.0068374j -0.00286056-0.00463943j -0.00120691+0.000836073j -0.00292268-0.00336052j -0.00228464-0.00172107j -0.00243684-0.00223439j -0.00962576-0.00298374j -0.00867375+0.00757504j -0.00143693+0.00168093j 0.00138414-0.00155861j 0.00495182-0.00407852j 0.00475755+0.00169346j 0.00296758-0.00268386j -0.00110037-0.00323387j -0.00332696+0.00313879j 0.00249831+0.00217695j -0.0014945-0.00117992j 0.00476622-0.0020908j 0.0014534-0.00108616j 0.00314006-0.000980489j 9.12018e-05+0.00127677j 0.00450891+0.000336461j 0.00106956+0.0011125j -0.000937035+0.00137065j -2.15628e-05-0.00411523j 0.0016526-0.00020129j -0.00542528-0.000143327j -0.00102735-0.000699617j 3.71904e-05-0.00247771j -0.00552309+0.00323369j 0.0013253-0.00285344j -0.00496006-0.0020603j -0.00396224+0.00421721j 0.00109929-0.0018647j -0.00547902-0.00143621j -0.00253406-0.00312573j -0.000515503+0.00157744j -0.00115993-0.000570527j -0.00297947-0.00304422j -0.00360982+2.09086e-06j 0.00781841-0.00204619j -0.00148493-0.00578495j 0.00221557-0.00225589j -0.00622556-0.00173561j 0.00369468-0.00276246j -0.00597619-0.00267477j 0.015078+0.00665525j 0.0104661+0.00617837j 0.000617428+0.000623928j -0.00883611-0.00342626j -0.00247879-0.00472303j -0.0040012-0.0053795j 0.0049199+0.00420935j -0.00367891+0.00203628j -0.00100299-0.00276972j -0.00134115+0.00277478j 0.00686615+0.00738013j -0.00145294+0.00339072j -0.00183252-0.00590495j -0.00199874-0.00811659j 0.000669059-0.0071021j 0.00244324+0.00459718j -0.0054166-0.0058978j -0.000494364+0.0101534j 0.00396319-0.00111422j 0.000263479+0.00850225j 0.000794694+0.00151528j -0.00268618+0.018552j 0.0162674+0.00487878j -0.00307704-0.0112437j 0.00813492-0.00842297j 0.0139941-0.0129527j 0.0111288+0.0163027j 
0.0285561+0.0452896j 0.0344271-0.000859688j 0.0149779-0.0542089j 0.0266303+0.0385929j -0.0895714-0.0302654j -0.0558584-0.012941j 0.0214948+0.022467j 0.147412+0.0593034j 0.0601338-0.076053j 0.0232376+0.00349015j -0.0156894-0.035493j 0.0786337+0.111275j 0.171574-0.0771198j -0.0140811+0.0260728j -0.0309775-0.0142827j -0.000525122-0.00893486j 0.00126993+0.00547476j -0.00934824-0.00700377j 0.00446894+0.000357695j -0.0144842+0.000320438j 0.00223851+0.00486998j -0.0014519-0.00130272j -0.0121344-0.0110486j 0.000611747-0.00392615j 0.0123571-0.0151117j -0.0171+0.0141935j -0.0381615-0.0129088j 0.0246778-0.0271085j 0.00228346-0.0119807j -0.0113866-0.000616077j 0.00770648-0.000135908j 0.00974449+0.0120094j 0.0158079-0.00084797j -0.00620796-0.00351846j 0.00160049+0.000274772j 0.00646183+0.00104342j -0.0155632+0.00280141j -0.00160227-0.000704847j 0.00514443-0.00059911j -0.000600593+0.00361837j -0.00439493+0.00411229j -0.00562493-0.00522949j -0.00242844+0.0025649j -0.00323938+0.00296753j -0.0081128-0.00119564j 0.00187172-0.000342467j 0.000182222-0.00098241j -0.00333285-0.0043477j 0.00358612+0.00244989j -0.00123635+0.00151042j 1.71401e-05-0.00652368j 0.00025472-0.000279969j 0.000968864+0.00396701j 0.00205599-0.00129402j -0.00125877+0.00812654j 0.000768976-0.00562834j -0.00200155+0.00198463j 0.00119986-0.0032091j -0.00795072-0.00149001j 0.00866493+0.000367804j 0.00749367+0.00528143j 0.014159+0.00872769j 0.00550907-0.0227736j -0.0023877-0.00439662j 0.00707699-0.00368775j -0.000404507-0.00539849j 0.0104552+0.00891693j 0.00793024-0.00515063j 0.01017-0.00156436j -0.00650439-0.000577502j -0.000333067+0.000788795j -0.00400357-0.00108312j 0.00511959-0.0042575j -0.00176892+0.0073419j 0.00663928-0.0005997j -0.0049574+0.00176674j -0.0091647+0.00821578j -0.00532378-0.00170767j 0.0041522-0.000531763j 0.0029067+0.00148389j -0.00470047+9.63011e-05j 0.00336585-0.00388362j -0.00200163-0.00130245j -0.00262153+0.00150772j 0.00208117+0.000848607j -0.00711669+0.00249492j 0.00816887+0.000886898j -0.00580962-0.00176456j -0.00740358+0.00494119j -0.000339047+0.00197743j 0.00310413+0.0037498j -0.00114518+0.00241335j 0.00409267-0.000933934j -0.00175714+0.00273473j -0.00285936-0.00117602j -0.00232246-0.000452155j 0.00728183+0.000539397j 0.00431503-0.00078257j 0.0079687-0.00309952j -0.00459173-0.00052615j -0.000800561-0.000405703j -0.00151445-0.000322702j -0.000596175+0.00191132j 0.00794284+0.00280492j -0.00224111-0.000491729j -0.00440162-0.00247463j -0.00117069+0.0002678j 0.00167867+0.00088716j 0.000325026+0.00400586j -0.000113204-0.00223938j -0.00288604-0.00225733j 0.00354204-0.00445922j 0.000988455-0.00358313j 6.96362e-05+0.000148357j 0.00488311-0.00166367j -0.000245258+0.00414595j 0.00753471-0.00104318j -9.98492e-05+0.00334876j -0.00194844-0.00134252j -0.0015125+0.00213645j 0.00279019-0.00230991j -0.00516532-0.0038311j -0.0120333-0.00393043j -0.000956872-0.00264967j -0.000752435-0.00126053j -0.00806493-0.000369122j 0.00327385+0.00371217j 0.00429535-0.00146485j 0.0039458+0.00134858j 0.00312821-0.00381546j 0.00612351+0.00589825j -0.0108204-0.0157828j -0.000267347+0.00377558j 0.00801436-0.0040665j 0.00122921-0.000889465j 6.96539e-05+0.00391207j -0.0097148+0.00668928j -0.000587435-0.00803288j -0.00642668-0.0035183j 0.00552284-0.0084202j 0.00376558+0.0056324j 0.00294013-8.66323e-05j 0.00255786-0.000118694j 0.00469997+0.00234719j 0.00534374+0.00600341j -0.0045953-0.0016164j 0.00219225+0.00483858j -0.00311782-0.00315717j -0.00961809-0.00850393j -0.00310612+0.00332207j 0.00105702+0.00379695j 0.00192029+0.00130284j 0.00241251-0.00320159j 0.00127631+0.00311151j 0.0079854-0.00440546j -0.00271723-0.0115822j -0.00847874+0.00345554j 0.00158489-0.00792993j -0.00882626-0.0052797j 0.00743834-0.0095925j 
