-0.105419-0.072487j 0.0313629+0.0804391j -0.082216-0.00531766j -0.0046975+0.0461092j 0.0394269+0.0380334j 0.0102789-0.0241922j -0.0191809+0.0272528j 0.0336511-0.0174611j 0.0248246-0.00736643j 0.0156922+0.00847142j 0.00412809-0.00620259j 0.025209+0.00100399j 0.0120007+0.010053j -0.0113445-0.042661j -0.00940736-0.0266017j 0.000505908+0.0065632j -0.00455653+0.00350617j -0.00152462+0.000387187j -0.0172743-0.0155057j 0.00116938+0.00195989j -0.0095618-0.0135407j -0.0150757-0.0214312j 0.0316945-0.0356688j 0.00951696+0.00201863j 0.0168942+0.0169976j -0.00820015+0.0154573j -0.0154108+0.00105183j 0.000960347+0.0209316j 0.0153242+0.0264784j -0.00542598-0.0129847j 0.0133355-0.00416758j -0.00720873-0.000882585j 0.00631473-0.0100953j -0.00336169+0.000443519j -0.00746934+0.0107578j -0.0033958+0.013935j -0.00341975-0.00116646j 0.00426105+0.00193813j -0.00449226-0.00607155j 0.000951589+0.000380166j -0.00187607-0.00194869j -0.00575461-0.0107075j 0.00472039-0.00820286j -0.00417151+0.00158254j 0.00273119+0.0011707j -0.0021276-0.00761965j 0.0066709+0.00433619j 0.00914317-0.00537644j 0.00544056-0.0134366j 0.000483255-0.00733784j -0.00346119-0.000937781j 0.00355158-0.00783521j 0.00360737-0.000643988j 0.00211467+0.00927346j -0.00551988+0.0163601j -0.0118156+0.00337928j 0.000506123-0.0179249j -0.0126263+0.00880293j 0.0164181-0.00932958j 0.00429596-0.00307722j -0.00630076+0.00247915j 0.00783975+0.00126033j -0.00285282-0.0108865j -0.00682182-0.0132965j -0.00366822+0.0034674j 0.0100497-0.0046525j 0.00274231+0.0055211j -0.00513152-0.00119332j 0.000167125+0.0013508j 0.00200496+0.00382427j 0.00290777+0.0055929j -0.00934958+0.00355827j 0.0102188+0.00803534j -5.72291e-05+0.00699925j -0.00261582-0.00772176j -2.8382e-05-0.000819275j 0.00289177-0.000359752j 0.00254714+0.00130301j 0.00632526-0.00499412j -0.00194078+0.00175919j 0.000810669+0.00300544j -0.00595496-0.00295223j -0.00728828+0.0062263j 0.00785871+0.00173564j -0.000674898+0.00431175j 0.00401242+0.00240032j -0.00179994-0.002407j 0.00611469+0.005573j 0.000605682-0.000303094j -0.000564581-0.00203422j 0.00553297+0.00527352j 0.00468415+0.00126118j 0.00183768+0.000615256j 0.000155144-0.00122623j 0.00396678-0.00227802j 0.00134988+0.00406802j -0.00221115-0.00197035j 0.00015593-0.00485283j 0.00195545-0.0025624j 0.00305209-0.000930713j 0.00283413+0.00210505j -0.00289243-0.00260163j 0.00529515+0.00318231j -0.00288283-0.00171586j 0.000114236+0.000831341j 0.000987923+0.004906j -0.00173799-0.00133069j 0.011307+0.00565852j -0.00255011-0.000954263j -0.00429711-0.00562178j -0.00283688-0.00485242j 0.00507033-0.00493975j 0.0024614-0.00198939j 0.00235033+0.0069545j 0.00246636-0.000808303j 0.0024445+0.000945576j 0.000454306+0.00344265j 0.00825065+0.00362786j 0.0072932+0.00224527j 0.00781844+0.000147972j 0.00499024+0.00463588j 1.22917e-05+0.00278874j -0.00124705-0.00315774j -0.00546487-0.000841724j 0.00164496-0.00207547j -0.00388481+0.00984771j 0.00201997+0.00655406j 0.00261774+0.0107823j -0.0042583-0.00160545j -0.00495199-0.00644508j -0.0102039-0.000767316j -0.00100044-0.00058228j -0.003495-0.00627531j 0.000866078-0.00964227j 0.00950228-0.000195988j -0.00481817+0.018933j 
0.0701891-0.124255j -0.0585637+0.0152064j 0.00659285-0.0668225j -0.0251792-0.00538065j -0.00261587+0.0218038j 0.00246888+0.0070131j -0.00485046-0.0339505j 0.000509514-0.0132414j -0.0396536+0.0162524j -0.00444819+0.0102491j 0.00631028-0.00226591j 0.0110504+0.0128526j -0.000643839+0.00334686j 0.00166838-0.00506286j 0.0273344+0.0107391j 0.00775905-0.00615456j -0.0113248-0.00449595j -0.0209225-0.00162154j -0.00423976-0.00652373j -0.00270628+0.0230658j 0.00898851-0.0100666j -0.00499969-0.0350452j 0.00379964-0.00230689j -0.0169551+0.0066808j -0.00618393+0.00845044j -0.0195811-0.00662588j -0.0128036-0.0120617j -0.00538797+0.00153783j -0.000785532+0.00671782j 0.00992428-0.00322773j -0.00330714+0.00792327j -0.00334821-0.00877842j -0.00174661+4.41203e-05j -0.00150691-0.00202949j 0.00743926-0.00528763j 0.0066675+0.00364663j -0.00787181-0.00403999j -0.0072885+0.00110674j 0.00933405-0.00458603j 0.0157411+0.00269347j -0.00544294-0.00562691j 0.000656509-0.0084665j -0.00867579-0.00104389j 0.0173227+0.0103855j -0.0018599+0.00623697j -0.00285343+0.00087227j 0.00167315+0.00531226j 0.00747666+0.00356443j -0.00918529-0.000512417j 0.00152653-0.00314698j 0.0129275+0.00516662j -0.00946916-0.00923833j 0.00061264+0.00801134j -0.00177674-0.0076469j 0.00478698+0.00720599j 0.00800544-0.00478367j 0.0067709-0.00425812j 0.00795893+0.00685627j -0.00931413-0.0121147j -0.00207168-0.00296088j -7.32384e-05+0.000827535j -1.26484e-05-0.0030374j 0.00607051+0.00320766j 0.00669604-0.00334758j -0.000568215-0.00290086j 0.00546983+0.0139901j -0.00359791-0.00697965j -0.000998631+0.00374455j -0.0060973+0.0026549j -0.00218557+0.00265752j -0.00557264+0.00977586j -0.00749331+0.00833047j -0.00938135+0.00224189j -0.00401445+0.00275708j 0.000969216+0.000748918j -0.000674738-0.00254302j 0.00638571+0.00126193j 0.000859789-0.0094268j 0.00662466-0.00734111j -0.00380891-0.0062805j -0.000472713-0.00937855j -0.00262259-0.0016655j -0.00552944-0.00391004j 0.00635245-0.00379775j -0.00174584-0.00243716j -0.00114036+0.000947724j -0.00445787+0.00133259j 0.00275328-0.00819586j 0.000913166+0.000686429j -0.00113424+0.0127792j -0.00554907+0.00212651j 0.0015469-0.0031814j 0.00503917-0.0020057j 0.00167056+0.000714206j 0.00142606+0.00651988j -0.000937457+0.0012418j 0.00244552-0.0028657j 0.00798691-0.00691075j 0.00163822-0.00255198j 0.00246195+0.00174588j 0.00173563-0.00130082j -0.00103936+0.00375278j 0.00349077-0.00323252j 0.00189139-0.00610119j -0.00344668+0.00243977j -0.000367186-0.000535874j 0.00137284+0.00291091j 0.00597742-0.0138566j -0.00385462+0.00243539j -0.00310999+0.00236924j -0.004649+0.00111184j -0.000138971+0.00148311j 0.0107267+0.00149848j -0.00141543-0.00229497j -0.000399563+0.00347247j -0.00247592-1.18153e-05j 0.00461278-0.00249104j 0.00639919-0.00499312j 0.00847181-0.00378268j 0.00442629-0.00757911j 0.00571563-0.00372937j 0.00342697-0.00688776j -0.00483578+0.00837906j -0.00660123+0.00433286j 0.00049939-0.000359535j 0.000561116+0.00923481j 0.00384725+0.000572484j 0.00422259-0.00374909j 0.00536477-0.00294149j -0.00060044+0.00635084j 0.00146448-0.00230526j -0.00729131+0.0052194j -0.000137343+0.0115657j 0.000960831-0.00358022j -0.00679674+0.0109897j -0.0123628+0.00557166j 
-0.0871259-0.0154117j 0.0109192-0.0229589j 0.0336651-0.0189523j 0.00693367-0.00254779j 0.0123469-0.019462j -0.0139379+0.0035509j -0.012444-0.00456268j -0.036346-0.00747299j 0.00572577+0.0185509j 0.00149422-0.00437598j -0.00094181+0.00517429j 5.45906e-05-0.00236377j 0.00222085-0.00415697j 0.00333052-0.00918068j -0.0217364+0.00950711j 0.00482981+0.00895471j 0.0101218-0.00289485j -0.000566633-0.0140768j -0.00269151-0.00724266j -0.0128008-0.011099j -0.00336402-0.00141441j 0.0113512-0.0103734j 0.00013365-0.0133308j -0.00991397+0.000590516j 0.00257022-0.00531872j 0.00884074-0.00134132j 0.00606027+0.00156016j 0.000926812+3.74775e-05j -0.00342691-0.00259092j -0.0131476+0.0016817j -0.00816141-0.000812823j 0.00664001+0.000476282j -0.00520118+0.000208586j 0.00136343-0.000910159j 0.00333913-0.000676502j -0.00567614-0.0032498j 0.00903847+0.00108641j 0.00336688+0.00481253j 0.0102844+0.00885582j 0.00883868+0.0163866j 0.00854265+0.00312988j 0.00139365-0.00428154j 0.0051996+0.00772427j 0.00807982+0.0156004j -0.00397492+0.00397487j 0.00402004+0.00308824j -0.00380425+0.0111272j -0.00965986-0.00170667j -0.00452066-0.00115175j 0.00758344+0.00645209j 0.00463127+0.0116612j 0.00563159+0.0030649j -0.0104836-0.00251423j 0.000202765-0.00705625j -0.00441096-0.0044022j 0.0179545+0.0124419j 0.00679968+0.0147108j 0.00125806-0.00393431j -0.000511079+0.00393994j 0.00167526+0.00182645j 8.45869e-05-0.000676081j 0.000237733+0.0023361j -0.00413989-0.000200226j 0.000132193+0.00300038j 0.000772366+0.00175653j 0.000406777-0.000923623j 0.00136784+0.00489196j -0.00158223-0.00248391j 0.00266148+0.000248242j -0.000822107+0.000607958j 0.00508994+0.00219682j 0.00596536-0.00434089j 0.00523254+0.00550084j 0.000299411-0.000546948j -0.00253637+0.000309569j 0.00394947-0.00404937j 0.00292937+0.00326764j 0.00375939-0.00484101j -0.000890892-0.00598103j 0.00403252+0.00307168j -0.00558422+0.00933537j -0.0063606+0.00222558j -0.0043945+0.00733608j 0.00942284-0.0135005j 0.00389122-0.0052632j 0.011623-0.00605593j 0.00282197-0.00252443j -0.00350705+0.00613226j 0.00574716-0.00259126j -0.00107206+0.00252499j 0.00513784+0.00756214j -0.00353916+0.00372967j -0.00387482+0.00159381j -0.00380021+0.00202161j 0.0021234+0.00142223j 0.0112271-0.00338525j 0.000339532-0.00373354j -0.00349922-0.00501486j -0.00288597+0.000193704j 0.00384811-0.00567512j 0.00448888-0.0033531j -0.00634138+0.00202231j 0.0033196-0.00265841j -0.00617176+2.58978e-05j -0.00152882+0.00657202j -0.00262444+0.00941576j 0.00495001-0.00750321j 0.00579487+0.000123785j 0.00870828+0.00098346j -0.008286+0.00442351j -0.00142111+0.00295605j -0.00713342+0.00507681j -0.00388201-0.00471987j 0.00574273+0.00414318j 0.0039791-0.00669523j -0.00617088+0.00515092j -0.00961743+0.00625828j 0.00584583-0.00333469j -0.000540846-0.00156016j -0.00187112+0.000416691j 0.0001633+0.000945527j -0.00640241+0.00520894j -0.000264145+0.00629575j -0.000793099-0.00136761j -0.00211534+0.00223766j 0.000412727+0.0012933j 0.0010241+0.000974164j -0.00183058+0.00196411j -0.000965883-0.00315079j 0.00207817-0.00753329j -7.13506e-05+0.00162161j -0.000950527+0.0055215j 0.000938525-0.00321855j 0.000435011-0.00220038j 0.000778515-0.00409814j 0.002132+0.00101138j 
0.0342234-0.00499975j 0.00174818+0.00264133j 0.0202834+0.00295247j -0.00456311+0.00472947j 0.010689+0.0192476j -0.0143438-0.00506691j -0.0339182+0.0251675j -0.0380938-0.0242129j 0.0307411-0.0205826j -0.00376171+0.00375282j 0.00252559+0.00375552j -0.00859313+0.00613646j -0.00857039-3.99952e-05j 0.0017464-0.0168686j 0.0294411+0.0181933j -0.017117+0.00204896j -0.013914-0.00976618j 0.0164197-0.00391854j 0.017496-0.00669734j 0.0195352+0.0339459j 0.00442049+0.00107625j 0.00165771-0.0215722j 0.0257715-0.00384094j 0.010467+0.0119172j -0.000389743+0.00140061j -0.000776113+0.000482149j 0.000569909+8.95231e-05j -0.000960744-0.00203185j -0.00285793-0.00334862j -9.81579e-05+0.00429655j -0.00234687+0.00206985j 0.00219855+0.00346541j -0.0017825+0.00545039j 0.0012229+0.001322j 0.00274159-0.00288253j 0.00114047-0.00260359j 0.00138067+0.000138852j 0.000294418-0.00459219j 0.000908975-0.0017684j -0.000661163-0.00396508j 0.000907918-0.00378039j 0.000180027+0.00730996j -0.00235183+0.00129408j 0.00119579-0.00430518j -0.00227437-0.00129078j 0.00045712+6.41117e-06j 0.00119346-0.0050829j -0.00584394+0.00357675j -0.00249388+0.00304211j 0.000364289+0.00282592j 0.00109038-0.00253029j -0.00174693+0.00518115j -0.00292908+0.000950613j 0.00168713-0.000828315j 0.00325777-0.00495466j 0.00281047-0.00092078j 0.0020123+0.000936651j 0.00298171-0.00376835j -0.00441928+0.00340021j -0.000600749+0.00132558j 0.00095926-0.00121529j -0.00144488+0.000480378j 0.00225061+3.08859e-05j 0.00194491-0.00115j -0.000233506-0.000238516j 0.00200445+0.00196654j -0.00242265-0.00106942j 0.0023105-0.000395229j -0.000790736-0.00012661j 0.00112063+0.000595364j -0.0016954+0.000905832j 0.000465023+0.000288274j -0.00500163-0.00168303j 0.0003919+0.000722512j 0.00112341+0.000277052j -0.00164908-0.00118519j -0.000618279+0.000338939j -0.00363817-0.00082572j -0.00233353+0.000158892j -0.00246455-0.00334846j -0.00019333-0.00315969j 0.00377626-0.000747038j 0.00115077-0.00217555j -0.00560476-0.000128461j -0.00174302-0.00144779j -0.00407242-0.00122965j -0.000378337-0.00131074j -0.00233373-0.00289169j -0.00221402-0.00045937j 0.00194843+0.00355637j -0.00299079-0.00248583j -0.000299907-0.000665847j -0.000228144+0.000817372j 0.00141097+0.000804659j -0.000429198+0.00220355j -0.00438285-0.00120961j 0.00102681-0.000313661j 0.0015232+0.000614569j 0.00117354+0.000458169j -0.00161377+0.000284023j -0.00186955-0.000517406j 0.00293632+0.00111942j -0.00192076-0.000587852j 0.00222865-0.000604292j 0.000411017-1.03989e-05j -0.000622921-0.00171021j -0.00124801+0.00178868j -0.0051903-0.0049842j -0.00207479-0.00193158j 0.00261221+0.00145107j 0.000720448-0.000928628j 0.00135149+0.00218349j 0.00089576+0.00304192j -0.00268583-0.00292247j -0.00161011+0.00338705j -0.000563028-0.000383645j 0.00179371+8.98099e-05j -0.00277415-0.00239329j -0.000390998-0.00081645j -0.00131253-0.000503381j -0.0021827-0.000852345j 0.00113206-0.00191414j -0.000148366+0.00159213j 0.00265823+0.0029485j 0.00101843-6.48833e-05j 0.000436046-0.000424195j -0.00148736+0.000413036j -0.000299011-0.00210171j -0.000175388+0.000410067j 0.00130456+0.00149981j 0.00185248-0.000734807j 0.000116337+0.000109238j 0.000897654+0.00121246j 0.00123836+0.000253559j 0.00107158+0.00206605j -0.00134598+0.000265075j 
0.00334753-0.0598379j 0.0170012+0.0093662j 0.0240762+0.0460337j 0.00170584+0.00216074j -0.00877247-0.0084854j 0.00816214+0.00907332j -0.0110415+0.00956441j 0.0111711+0.0269497j 0.0191433+0.00253082j 0.002375-0.00350996j -0.00308746-0.00168097j 0.00368146-0.00847711j 0.00232817-0.00412967j -0.00703349+0.00394209j -0.00868862+0.00418074j 0.0115152-0.00310849j 0.00421202-8.94328e-05j -0.0138555+0.000494281j -0.0132902+0.00356714j -0.00652473-0.00380661j -0.00431415-0.00149003j -0.00875442-0.00437036j -0.0163818-0.00238616j -0.0060969+0.00506901j 0.00217482-0.00149555j 0.00252803+0.000618252j -0.000498559+0.00253481j 0.00115596+0.00294276j 0.000953072+0.00106927j -0.0109857+0.00966625j -0.00447077+0.000291994j -0.00124074+0.00979566j -0.00663698+0.00552591j -0.00253022+0.00483656j -0.000219051+0.00713306j -0.00313776+0.0050799j 0.00744037-0.00558453j 0.0142151-0.0152709j 0.0015239-0.00400659j -0.00191939-0.0123309j 0.0122167-0.00672955j -0.00935068+0.0171027j 0.00575326-0.00980827j 4.68269e-05-0.0111375j 0.00060125-0.00661662j 0.00367068-0.00374035j 0.0159194-0.0126042j -0.0215839+0.0050998j -0.000643038-0.001078j 0.00420715-0.00271961j -0.00471468-0.00418215j 0.00378183-0.000872248j -0.0104123-0.00371124j 0.00559054+0.00511633j -0.00210451+0.00133214j 0.00971011+0.00228879j 0.00474273+0.00109676j 5.02223e-05-0.000844549j -0.000188555-9.17337e-05j 0.00119171-0.000105773j 5.7138e-05-5.92365e-05j 0.00241592+0.00149655j -0.00100532+0.000630323j 0.00440963-0.00109932j 0.00399985+0.000798128j 0.00688477+0.00206071j 0.00379954+0.00232366j -0.0035873-0.00333077j -0.000852916-0.000306593j 0.00381279+0.000421092j 0.000394149+0.00377302j -0.0106715-0.0047144j -0.00197754+0.00598536j 0.00223016+0.00100373j -0.00192575-0.00155207j -0.00610958-0.00404288j 0.00623074+0.00495648j -0.00785491-0.00249693j 0.00210477+0.0011745j -0.00856993-0.00228151j -8.1334e-05+0.00194858j -0.00102387-0.00498753j -0.00337408-0.000579053j -0.00623913-0.00650284j -0.00819289-0.00567293j -0.00545418-0.0023671j -0.00661598-0.0065285j 0.00261609+0.00546467j -0.00140385+0.000205007j 0.00891681+0.00877434j -0.00478589+0.00487566j 0.00450646+0.00431199j 0.00572561+0.0041949j 0.00329099+0.00233076j 0.00619919+0.00905977j -0.0053685-0.000409748j -0.00111549-0.00408728j 0.00168083-0.0062465j 0.00353712+0.000169473j -0.00107336-0.00396011j -0.00239329-0.00254064j 0.00244651+0.00160687j -0.000768257-0.000113133j -0.000588295-0.00525021j 1.29786e-05+0.00402252j 0.00044086+0.00700746j -0.00224167-0.00554252j -0.00415665-0.002274j -0.0053365-0.00398556j 0.00757492+0.00627812j -0.00210102-0.000922661j 0.00833562+0.0127314j 0.00780027+0.00365304j -0.00345704-0.00126269j 0.00259865+0.00285247j 0.000371329+0.0100153j 0.0012757+0.00488512j -0.002174-0.000384897j 0.00464067+0.00363576j 0.0014372-0.000734795j -0.000169629+0.00144987j -0.000319986+0.000426138j 0.00169608+0.00597529j -0.0014349-0.0048467j 0.000239039+0.00148467j -0.00128221+0.00376966j 0.00140073+0.00437408j -0.00102704+0.000789381j 0.000441697-0.00303354j -0.000408427-0.00520052j -0.00117436-0.00108735j 0.000458895+0.00397408j 0.000321873-0.000986179j -0.000853866-0.00289385j 0.000650932-0.00145879j 0.00153625+0.00286074j 
-0.128237-0.0181987j 0.141704+0.0884817j -0.0457359-0.0250987j 0.0408743+0.0900415j 0.0809351-0.00550521j 0.00108513-0.0400442j -0.00975037+0.0218297j 0.0212839+0.0110804j 0.034006+0.0450378j 0.0371916-0.00617344j -0.00902303-0.0299057j 0.0296564-0.0417171j 0.0182928+0.0100586j -0.0445001-0.0426657j -0.0336116-0.043908j 0.0011804+0.00530253j -0.00616266+0.0145977j 0.0166672+0.022898j -0.0320324+0.00557657j 0.00768984-0.00707313j -0.0293066-0.00394816j -0.0357007+0.0215442j 0.0166232-0.0196929j 0.026128+0.00495736j 0.0370827+0.0135623j 0.0142219+0.0475124j -0.0097843+0.0259806j 0.0187477+0.015534j 0.0319605+0.0157443j -0.0137721-0.00550427j 0.00900746-0.00425361j 0.0021558+0.0128976j 0.000806953+0.00269171j 0.00250727+0.00795699j 0.00668299-0.00284785j 0.00535256-0.00283757j -0.000176935+0.00712293j -0.0035247-0.00376495j 0.00502861-0.00706842j 0.00252192+0.00676181j 0.00139465-0.00912677j 0.00130562-0.00163848j -0.00637915+0.00795724j 0.00158957+0.000266836j -0.00346057+0.00592139j -0.00273427-0.00323063j -0.00452+0.000347047j 0.00208361+0.00299568j -0.0081237-0.00880891j -0.0036067-0.00180362j 0.0102947+0.0011101j -0.00458665+0.00906343j -0.00631612-0.00133857j 0.00876104-0.00181923j 0.0149524-0.00191573j 0.00431587+0.00892979j 0.00296975-0.00858775j 0.00143569-0.00732573j -0.000262493+0.00359439j 0.000526382+0.00222834j -0.00250754+0.00478878j 0.00390105-0.000325447j -0.00808456-0.0167007j -0.0182928-0.0165005j -0.00673935+0.00888026j 0.00965081-0.0172737j -0.00182026+0.00816196j 0.004271-0.000188064j 0.00481719+0.00246914j 0.00736835+0.00744323j 0.00701322+0.00327107j 0.00130596+0.00750694j 0.00890739-0.00326298j 0.00894595+0.0124125j -0.0034953-0.0125146j -0.000238765-0.000750908j -0.00843843-0.000463578j -0.0044799-0.00491222j -0.00794492-0.00353026j -0.00213188-0.00689407j -0.00240931-0.0032522j 0.00465654-0.00194405j -0.00202214+0.00898195j -0.0039756-0.00507824j 0.00118631+0.00500545j -0.0030021-0.00227339j 0.00570191-0.00284329j -0.00478451-0.00126162j -0.00463032+0.000695813j 0.00119123+0.00562115j 0.0013611-0.00447883j 4.85219e-05-0.00025746j -0.00337386-0.000990646j -0.000794371+0.00147077j -0.00158134-0.00142424j -0.00665258+0.000342084j -0.00145306-0.00241088j 0.00192892+0.0012284j 0.00387661+0.000861886j 0.00392737-0.00109845j 0.000382584+0.000314928j 0.00115591-5.14819e-05j -0.00155113-0.00166862j 0.00408712-0.00201409j 0.0014079-0.00140082j -0.00445507-0.00209399j -0.000397816+0.000153091j -0.00171367-0.009517j -0.00260307-0.00627285j 0.00011693-0.00335225j 0.00324133-0.00333554j 0.00400433-0.00237684j -0.00503432+0.00331836j -0.00119515-0.00100864j 0.000980267+0.00994608j -0.00547276-0.00471701j -0.00418898-0.00179729j 0.00138994-0.00396128j 8.10999e-05+0.00252911j 0.00376108+0.00287147j -0.00610202+0.000500718j 0.00207009-0.000195957j -0.00014457-0.00163291j 0.00856729+0.0140491j 0.00500183-0.00029854j -0.00508579+0.00752991j -0.0111395+0.00454548j -0.000489348+0.0093399j -0.0124638-0.00506598j -0.00366229+0.000225896j -0.00579906+0.0036323j 0.00679261-0.00711008j -0.00559706-0.0116159j 0.00384997-0.00269945j 0.0222137+0.00113823j 0.00804402+0.0262586j 
0.0347073-0.155437j -0.103246+0.135796j 0.0274165-0.0624672j -0.0769482+0.0193958j 0.00643602+0.0705967j 0.0416837+0.0268225j -0.0456529-0.0248649j 0.00372691+0.0361826j -0.0266294+0.0319267j 0.000568363+0.0413549j 0.00335409-0.0135646j 0.0303708+0.0421206j 0.00118212+0.0207999j 0.0330221-0.0223637j 0.0451659-0.0344304j -0.0118888-0.00618152j -0.0231015+0.0111547j -0.0219756+0.0195216j 0.00681806-0.0106557j -0.00506808+0.00135388j 0.0153245-0.0391201j -0.00986959-0.047316j 0.0443066+0.00469385j -0.027939-0.00412948j 0.00108726+0.0369107j -0.0403518+0.00356408j -0.0295853-0.0151683j -0.0229987+0.0118794j -0.0151807+0.0148798j -0.00485889-0.0222011j 0.00365308+0.0031505j 0.00366225+0.0042139j 0.000688061+0.00120408j -0.000388328-0.000712749j -0.0055913-0.00368142j -0.00585801-0.00697723j -0.00179589-0.000846583j 0.00190087-0.00888588j 0.00173668-0.00764516j -0.00170087-0.00593434j -0.00173238-0.000871907j -7.86463e-05+0.000444761j -0.00620882+0.00488132j -0.00518589+0.00579346j -0.0072371-0.00479586j -0.000794226+0.00167427j 0.00587636-0.00733539j 0.00417234-0.00629243j -0.0015217+0.0018152j 0.00852476+0.00900378j -0.0138301-0.00594159j 0.000351427+0.00459855j -0.00470957+0.00113789j 0.00580074-0.00550842j -0.0135469-0.00420907j -0.0086932+0.00387949j 0.0104577-0.0122745j -0.00832788-0.00662085j -0.00468509+0.00309229j 0.00722032+0.00223039j -0.00817142-0.00744559j 0.00307354+0.00710117j 0.0124256-0.0115984j 0.00954943-0.0178082j -0.00900013+0.00213651j 0.0174662+0.01289j -0.0126464+0.00206962j 0.00560029-0.000416328j -0.00496075+0.00487317j -0.00450047+0.00380676j -0.00183733+0.00623767j 0.00212342+0.000560154j -0.00952162+0.0113513j -0.00976727+0.00441287j 0.00738873-0.0030213j 0.00116146-0.00767398j 0.00488312-0.00561865j 0.000444168-0.00296969j 0.000148626-0.00427384j 0.00387357-0.0022541j -0.00390958+0.000889066j -0.000206543+0.00267031j 0.000183598-0.00321489j -0.000580457+0.0061985j 0.00175668+0.00292299j -0.00181308-0.00272793j 0.00256853+0.00320448j -0.00435574+0.00581341j 0.00171171-0.00762469j 0.0013428-0.00259252j 0.00646824+8.44343e-05j -0.00535999+0.00248853j -0.00219423-0.000104389j 0.00250001+0.00115661j 0.000332561-0.00241193j -0.00217894-0.00143865j 0.000496526-0.00113666j 0.00336276-0.0027518j -0.00578197-0.000983884j -0.000323257+0.00239268j 0.000426053-0.00085315j 0.000922229+0.0039662j -0.00308034+0.00127687j 0.00158036+0.00479523j 0.00302679-0.0029803j 0.00603945-0.000408808j -0.000555666+0.000106572j -0.00540363-0.00160203j 0.0032261-0.00133873j -0.00937973-0.00127403j 0.00320867-0.00408854j -0.00208875-0.0092745j -0.0005099+0.00778343j 0.00125621-0.00023401j -0.0019028-0.00834582j -0.0024231+0.00194968j 0.00283388+0.00584577j -0.00101189-0.00486986j 7.1343e-05-0.00164732j 0.00410125-0.00585533j 0.00474568+0.00047354j 0.0029623+0.00306921j 0.00386517-0.00473636j 0.0129091+0.00045446j 0.00266229-0.0047864j 0.00467835+0.00706165j 0.00354442+0.00270752j 0.00236718+0.00576071j -0.00425177+0.0091838j 0.00108209-0.000858632j 0.00599115-0.00188519j -0.00689889+0.0023505j 0.00642008+0.00605992j 0.00405199-0.0178882j 0.00127702+0.0071615j -0.0288857+0.0183325j 
