0.00258774-0.00888737j -0.00917378+0.00528943j -0.0077299+0.00516576j 0.0121773-0.00922081j 0.00799045-0.00651185j -0.0012766-0.00235427j 0.00819022+0.00166814j -0.00783137+0.00673788j 0.00244676-0.000114952j 0.000491671+0.000321301j -0.0109045+0.00301422j 0.00442371-0.00156218j 0.00869696-0.000116761j -0.00246041+0.0011138j 0.00553307-0.00119562j 0.0160854-0.00636766j 0.00642975-0.00421364j -0.0036411+0.00826499j -0.000542996-0.00328123j -0.00201698-0.00122576j 0.013412-0.00937788j -0.0178241+0.00165298j -0.000437934+0.002074j 0.000725206+0.00956793j -0.000998861+0.0032804j -0.0061537-0.000425235j -0.00663549+0.00841462j 0.00424581+0.000228308j -0.0112776+0.00282527j -0.00243804+0.00587636j 0.000591299-0.00886929j -0.00630073-0.00542134j 0.00638651+0.00686603j 0.0100044+0.00116018j -0.00546125-0.00369366j -0.00476402+0.00253246j 0.0165295+0.0132665j -0.00567904-0.000885697j -0.00521212-0.00339112j -0.0209539-0.00217227j -0.0140708-0.00581587j -0.00158836+0.010529j -0.00728617+0.00262117j 0.00380477+0.00780392j 0.0156128-0.00778995j 0.0169165+0.0223149j -0.00743354+0.000236069j -0.00656477-0.00210032j -0.00934442-0.00964545j 0.00582593-0.00123932j -0.00236965-0.00361628j 0.00179235-0.00199068j 0.000443722-0.00268806j 0.00420328+0.00125841j 0.00156978+0.00832276j -0.00463933-0.00368924j -0.00128293-0.000845073j -0.00599959-0.00825004j 0.00196726+0.00137019j 0.0010086-0.00404038j -0.00523001-0.00711606j 0.00227987+0.0033887j 0.00389823+0.00389357j -0.00108219+0.00374683j -0.00266989+0.00563923j 0.00155414+0.000419533j 0.00224226+0.00357679j 0.00785782+0.0144202j -0.00219835+0.00509344j -0.00310526-0.00849139j 0.00182024+0.0116551j -0.000590236+0.0107557j -0.00681306-0.00408477j -0.00467062-0.00189682j 0.00315571+0.00241761j 0.000218097+0.00719472j 0.00484267+0.00349422j 0.00109631+0.0103598j 0.00311538-0.0160144j 0.00153855-0.00310482j 0.00045286+0.00752719j 0.00131357+0.00385211j -0.00408098+0.00747106j 0.000806007+0.00355969j 0.00436439+0.00100269j 4.88862e-05-0.00347787j 0.00502607-0.00667479j -0.00595043-0.0098127j -0.0111928+0.0127957j 0.00390388+0.0055498j -0.00296874-0.00176913j 0.00173606-0.000462091j 0.00102711-0.00772319j -4.8922e-05-0.00638222j 0.000442617+0.000394438j 0.00327339-0.0108322j -0.00137293-0.020767j -0.00539461+0.00907698j 
0.00805586-0.00861704j -0.00109609-0.00550868j 0.0065479+2.606e-05j 0.0022678-0.00196041j -0.0104809+0.00548879j -0.0063753+0.00212462j 0.00431829-0.0042123j 0.010429-0.00298569j -0.00634791+0.00193384j -0.00367803+0.00331812j -0.00561741+0.00540916j -0.000418189+0.00660402j 0.00791291-0.00408025j -0.00257344+0.00129053j -0.00175346-0.00216359j 0.0133237-0.00444364j -0.00620427-0.000123804j -0.0135499+0.00646803j -0.0128876+0.00142702j -0.0060066+0.00223008j -0.00711122-0.00307788j -0.00192924+0.00159766j 0.00744147-0.00553347j 0.00747989+0.00158263j -0.0179555-0.00111386j 0.00179524+0.00627973j -0.000517053-0.00512065j -0.011374-0.00838175j 0.0123151-0.00144474j 0.0137793-0.00603981j 0.0166172-0.0076j -0.00909023-0.00162812j -0.00145338+0.00174088j -0.010595+0.00332207j 0.00127134-0.00893392j 0.00466398-0.00346307j -0.00875068+0.00633532j 0.0033053-0.00147236j 0.00369928-0.00116626j -0.00809006-0.0132433j 0.00627288+0.00579003j -0.000197534-0.00717686j 0.0114404+0.00851523j 0.00385707-0.0056202j -0.00813706-0.0123441j 0.0137764-0.00445492j 0.00915966+0.0075103j 0.00581536+0.013488j -0.00792478+0.00515799j -0.0118081-0.00781507j 0.00531729+0.0139189j -0.000770018-0.00527639j -0.000246761-0.00484326j 0.00666348+0.0020131j 0.00110513+1.32237e-05j -0.00474653-0.00802955j -0.00101721-0.00510309j -0.00564466-0.0100151j -0.00201305-0.000411338j 6.13637e-05-0.00277468j -0.000783099-0.000235285j 0.00468298+0.0120152j 0.000733889-0.00240689j -0.0046813-0.00944453j 0.000450208-0.00264178j -0.00334151-0.00355377j 0.00157353+0.001882j -0.00154595-0.00925861j -0.000499221-0.000653896j 0.00545122+0.0014185j 0.00469187+0.00275697j 0.00173958+0.0045479j 0.00218794+0.00237644j 0.00117522+0.0114343j -0.00143194-0.0168373j 0.000278234+0.00688556j 0.00723159+0.00179171j -0.000124319-0.0143824j 0.00186911-0.0129479j -0.00139945-0.00645077j 0.0010353-0.0113644j -0.00289224-0.00299254j -0.00246345+0.0059244j -0.00227673+0.000826038j -0.000219456+0.00926882j -0.000217393+0.00773569j -0.00541659+0.00518405j 0.000275066+0.00203665j -0.00729526-0.00301213j -0.00752941-0.00246581j 0.00564144-0.0106854j 0.00412101-0.00258952j 0.0028026-0.00389926j 0.00262041+0.00676787j 0.000563484-0.00270176j -0.000178971+0.0116358j -0.00412088+0.00250153j 0.00123855+0.0170922j 
0.00607902-0.00757455j -0.00247253-0.00513654j -0.00226595+0.00590309j -0.00126937-0.00291014j -0.00122876-0.000764223j -0.0117897+0.00604926j 0.0039002-0.00186822j -0.0053547+0.00194533j 0.000184254+0.000238642j 1.20407e-05+0.000432444j -0.00920101+0.0060587j 0.00699731+0.00045971j -0.00399441-0.000426656j -0.0123773+0.00486864j 0.00910431-0.00581778j 0.00177416-0.000876572j 0.00407695-0.00381133j 0.00980965-0.00271995j -0.0206481+0.00316837j 0.0100045+0.00226671j -0.00238761-0.00345095j 0.0103083+0.00373151j -0.0109902+0.00136881j -0.0226201+0.0036747j -0.00567785-0.00372306j 0.0104393+0.00118622j 0.0147123-0.00732138j -0.00739947-0.00250748j 0.013087+0.00251012j -0.0127855+0.000469379j -0.0141847-0.00679883j 0.0244198+0.00312409j -0.0194408-0.00122003j -0.00992824-0.000426631j 0.013087+0.00275896j 0.0106154+0.00130751j 0.00463106+0.00366878j 0.0103568+0.00214857j -0.0094024-0.00711399j 0.00454219+0.00611607j -0.0128845-0.0149896j -0.0153374+0.000655884j -0.00211925-0.00118425j -0.0044499+0.00134738j 0.00031409-0.00285783j 0.00502438+0.00288491j 0.000589413-0.00393812j 0.00857985+0.00888089j -0.00275916+0.00390519j -0.00369161+0.000681083j -0.000175822-0.00196023j -0.00127202-0.00223484j -0.00352021-0.00470882j 0.00300828-0.000559239j 0.00485118+0.00491187j 0.00119064+0.00354j 0.00565112+0.00778198j -0.00231537-6.14236e-05j 0.00038216-0.000637265j 0.00580744+0.0114845j 0.00201682+0.00758256j 0.00213263+0.00167009j 0.00365233+0.0113813j -0.00368187-0.0205291j 0.00217878-0.0054456j 0.00408699+0.0117615j 0.00185176+0.0027674j 0.0037775+0.00273742j -0.000240024-0.00616461j 0.000974329+0.00181453j 0.00118949-0.00835548j -0.000364941-0.0101264j 0.00339883-0.00430174j -0.000262531+0.0136711j 0.00254752+0.012414j -0.00128126-0.00677192j 0.00504772-0.0127329j 0.00122804-0.00303831j 0.00103218+0.00147044j -0.00173213+0.0225957j 0.00355189+0.000933507j -0.00148264-0.0045404j -0.00352724+0.0015907j -0.000656378+0.000747058j 0.0013769-0.00514085j 0.00143626-0.00544035j -0.00465869+0.00511795j 0.00265322-0.00751047j -8.20327e-05-0.00517312j 0.00528537-0.00490553j -0.00472753+0.00868105j 0.0018015+0.000294394j 0.000133982-0.00522722j 0.000533872-0.000909756j 0.00222688-0.014765j 0.00264609-0.0018594j -0.000583454-0.0031624j -0.000493257+0.00997536j 
0.0022649-0.0027435j -0.00104585-0.00181707j 0.00345709-0.00173015j 0.00125594+0.000163919j -0.0024828+0.00198995j 0.0103128-0.00808336j -0.0125853+0.00482798j 0.00527025-0.00106018j 0.00673606-0.00409963j -0.000144773+0.00202148j -0.00861603+0.00487964j 0.0148497-0.0055634j -0.00796547-0.00320386j 0.00969809-0.00216667j 0.0110893-0.0017102j 0.0120019-0.00107259j 0.0211149-0.00573021j 0.0013921+0.000582158j -0.00215445-0.00269694j -0.00922057+0.00436795j 0.00299669-0.00261384j 0.0222549-0.00247012j 0.0181302+0.000612767j -0.0046362-0.00317397j -0.00223563+0.00203647j 0.0103442-0.000843688j 0.00481392-0.00192081j -0.00413334+0.00358392j 0.0162466+0.00256517j -0.00362059-0.00274452j -0.00619161-5.58893e-05j -0.00212874-0.000885678j -0.0228293-0.00372147j 0.00377911+0.00163593j -0.000813877-0.00492295j 0.00372239+0.00453303j 0.0125025+0.00572408j -0.022661-0.00279983j 0.00762241+0.0120359j 0.00955453+0.00585678j 0.00701428+0.000818541j -0.00175829-0.00480473j -0.000991121-0.00169047j -0.00195141+0.00098225j -0.00175388-0.00535719j 0.00631481+0.00177003j 0.00452478+0.0105903j -0.0080763-0.00539285j 0.00466232+0.000566633j -0.00040096+0.00911835j 0.00426506+0.0104841j 0.00511726+0.0112832j -0.00763608-0.0113693j -0.00161538-0.00842105j 0.000255825-0.00418406j -0.00220018+0.0026531j -0.00126404+0.00176356j -0.00135953-0.00544215j 0.00254163+0.00205519j 0.00478992+0.0125053j -0.00388015-0.00930744j 0.00202326+0.00181786j 0.0023875+0.0166113j 0.00136955+0.00408453j -0.000687877-0.00480858j -0.000365444-0.00621781j -0.000671336-0.00122448j -0.00296135-0.00992181j 0.00353975+0.00051301j 0.00301189+0.0012319j -0.00236258-0.00121754j 0.00168679-0.00037912j -0.00131388+0.0113968j 0.000224966-0.016621j -0.000164511+0.00629071j -0.0035506-0.00317525j 5.60859e-06-0.00316987j 0.00467049-0.016066j 0.00144613+0.00304189j -0.000330321+0.00391913j -0.0020182+0.00306769j -0.00263048+0.0090397j 0.00325695+0.008238j -0.00074643+0.00785193j 0.00335815-0.00292287j -0.00467527+0.00602539j 0.00151275-0.00304148j 0.00411685-0.0177442j -0.00134336-0.000780212j 0.0020751-0.00312899j 0.00262384-0.0100571j 0.000750936+0.00518411j -0.00454126+0.0134308j 0.00147958-0.00904938j -0.000113354+0.00109894j -0.000413936+0.00281965j -0.000344281-0.00113521j -0.000268693+0.00364748j 
-0.00487147+0.00378567j 2.17211e-05+0.00606073j 0.00311939-0.00638722j 0.00279938+0.00250383j 0.000457566+0.000601736j 0.0130193-0.00853438j -0.0048222+0.00285864j -0.00674547+0.00474701j -0.0122774+0.00538014j 0.00831481-0.00269483j -0.0147572+0.00251295j -0.00769443+0.00258992j 0.0105791-0.00245279j -0.0111572+0.00314162j -0.00756843+0.00557636j 0.00473455-0.00158198j -0.000879426+1.42431e-05j 0.0106847+0.00248717j -0.0137777-0.000352664j -0.00206242-0.00487522j -0.00640421+0.0034897j 0.00348319-0.00586153j 0.0133587+0.00566227j -0.00942757-0.00076763j 0.0177536+0.000591927j 0.00411447+0.00135941j 0.00124811+0.00263002j -0.0154748+0.00111551j 0.0127561-0.00132527j -0.000876068-0.0013505j 0.00130277+0.000272803j 0.014829+0.00399289j 0.020017+0.00195268j -0.013359-0.00665492j 0.0128962-0.00101109j -0.00866639-0.0082187j 0.0165586+0.00398427j -7.33428e-05+0.00242006j 0.00253384+0.000328248j 0.00143727+0.00205055j 0.0103355+0.00717287j 0.00481081-0.00228326j 0.00083283-0.0031354j -0.000334712-0.000840979j -0.00085035-0.00031928j -0.000598643-0.0016691j 0.00247446+0.00493305j -0.00761064-0.00641252j 0.00253926-0.00567801j 0.00982382+0.00837854j 0.00444497-0.00390653j -0.00752625-0.012237j 0.0011976-0.00688582j 0.00670215+0.0110281j 0.000439096+0.00929722j -0.00111001-0.00339979j -0.00218577+0.000658985j -0.000167856-0.0049456j 0.00389906+0.00640651j 0.000231146-0.00597955j 0.00269492+0.00873935j -0.00431136-0.00762716j 0.0020101+0.012749j -0.000283726-0.0089292j -0.0024016+0.00709202j 0.000447702-0.00267447j -0.00122622-0.020011j 0.000962285-0.0056921j -0.00306034+0.00269457j 0.0036795-0.00417875j -0.0014695+0.00202842j 0.00131927-0.000562534j -0.00478069+0.0134503j -0.000127836+0.0119573j -0.00192902+0.00154985j -0.00103554+0.00348198j -0.0044154+0.00918106j -0.000867261-0.000899075j 0.00259877-0.000544629j -0.00338654+0.0147463j -0.000444434-0.00117196j 0.00143355-0.00062634j 0.00227933-0.00243202j 0.00429797-0.00202861j -0.00411729+0.010832j 0.00183553-0.0129374j -0.00131087+0.00792487j 0.000993404-0.00102399j -0.00285925+0.0157274j -0.000371043-0.00880451j 0.00018438-0.00182494j -0.000849275-0.0052132j -0.000559024+0.00284482j 0.000519843-0.00609223j -0.000814901+0.0100423j -0.00154392+0.00304355j 0.000422426-0.000908073j -5.54717e-05-0.00662044j 
-0.00497132+0.000623908j -0.00255451+0.00826956j 0.00186151-0.00756775j 0.00946949-0.00192226j -0.000960045-0.000384272j -0.00438029+0.0014254j 0.00701708-0.000796007j 0.00232142+0.00128514j -0.019713+0.00688554j 0.00977333-0.00440029j 0.00857263-0.00721204j 0.0176923+0.000107037j 0.00698053-0.00239826j 0.0191746-0.00551495j 0.0158005-0.00106423j 0.000442532+0.00187521j 0.00491945+0.00217117j 0.0047419+0.0093654j -0.0193155+0.00185196j -0.0108474+0.00144359j -0.0197315+0.000704547j 0.029009-0.00411809j 0.000310014-7.13273e-05j -0.0260532-0.000551205j -0.0011746-0.000157009j 0.00216278-0.000468217j 0.0194973+0.00709794j 0.00505035+0.00280291j -0.00941246-0.000431711j 0.000490081+0.003506j 0.00388486-0.00104236j 0.00215402+0.000883696j -0.00772611+0.00105121j 0.00368953+0.00368803j 0.00558008+0.00121728j 0.00844363+0.00312141j 0.0028418-0.00110158j 0.0117308+0.00170336j -0.00811626-0.0073548j -0.00385446+0.00158083j 0.00817651+0.0111672j 0.0115251+0.00242504j 0.00583343-0.00293572j -0.00307567-0.0046359j 0.00725124+0.00416068j -0.000161892+0.00731251j -0.00161551-0.00227551j -0.00119906+0.00312992j -0.00752001-0.00465601j 0.00145952-0.0080407j 0.00358751+0.00413883j -0.00642286-0.011736j 0.00219164+0.00120581j -0.00754596-0.0132136j -0.0039493+0.0018028j -0.00731609-0.00301336j 0.000325331-0.00296504j 0.00373515+0.0105534j 0.000878342-0.00673202j 0.00367348+0.00722935j -0.00141656-0.010168j 7.17214e-05-0.0106707j -0.00165437+0.0101883j -0.00111927-0.0110722j -0.00153582+0.00109515j 0.00131074+0.000822465j -0.00205608+0.0174047j 0.00289562-0.00692143j -0.00100274+0.0072675j 0.0064387-0.00256003j 0.000461411+0.0100365j -0.00418346+0.00539317j -0.00119408+0.0133334j -0.000759084+0.000644181j 0.00084814-0.00267516j -0.000731242+0.00555105j 0.000483922-0.020104j 0.000365815-0.00651963j -0.00128511+0.00542951j 0.00026903-0.00260526j -0.00342064+0.00990134j 0.00184065-0.00284913j -0.00207354-0.00268092j 0.00343612-0.00550941j -0.0023097-0.000543759j 0.0015264-0.00116167j 0.0038467+0.000293683j -0.00363933+0.00135493j 0.00236357-0.00901746j 0.000825412-0.00495957j 0.000214114+0.00120826j -0.00219412-0.00487127j 0.00319858-0.0122061j -7.38903e-05-0.00234411j -0.000948742+0.0115495j -0.000815927+0.00153638j -2.94832e-05-0.00386027j -0.0004037-0.00521351j 
-0.000418877-0.00366758j -0.00296872+0.00284309j 0.00835773-0.00830382j 0.00366345+0.00371705j -0.00631071+0.00155831j -0.00931746+0.00329218j -0.0084942+0.00434152j -0.0147663+0.0101424j 0.00951387-0.00167961j -0.00683622-0.000756479j 0.00781404-0.00217218j 0.000128895+0.00343668j -0.0115044-0.000219165j -0.00239941+0.000832333j -0.0172477-0.00110265j 0.0104808+0.00416547j -0.021331+0.00208849j 0.00693166+0.00228724j 0.0190404-0.00360764j -0.0136003+0.00847053j -0.00027232-0.00441742j -0.0170097-0.00129156j 0.011333+0.00669571j -0.0155404+0.000305735j -0.0173772-0.0037801j 0.000203767-0.00136607j -0.0171268-0.00306451j 0.0108013+0.000994526j 0.0019683-0.0006214j 0.00630556+0.00334879j -0.00371319+0.0023418j 0.0032627+0.00140316j 0.00246283+0.00409385j 0.00688296+0.00259848j -0.00258117-0.00119234j 0.00604482+0.000851854j 0.00686697-0.00152183j 0.00514622-0.000340654j -0.00923359-0.0033549j 0.00663939+0.00482088j 0.0124106+0.00740037j 0.00246415-0.00573534j -0.0014979-0.00687037j -0.0055469+0.00161603j 0.00383685-0.00590253j 0.00795264+0.0054498j 0.00874562-0.00150957j 0.00890917+0.0116011j 0.00318177+0.00488006j 0.00638294+0.00954875j -0.00381924-0.00304438j 0.000919162+0.0058445j 0.00116142+0.00764394j -0.000904633-0.00642738j -0.00158101-0.00254603j -0.000362817-0.0132926j -0.00150386+0.00220762j -0.00089623-0.000166695j -0.000900945+0.000601154j 0.0021781-0.0163799j 0.00135953+0.00695081j -0.000712509+0.0108966j -0.00169089+0.00918329j -0.00299433+0.00982065j 0.00148339-0.00606352j -0.00256886+0.0206288j -0.000175487+0.00442786j -0.00130742-0.0074829j 0.00172935-0.00883897j 0.00141395-0.00133128j 0.00276222-0.00767353j -0.00389799-0.00802558j -0.00363915+0.00917315j -0.0020371-0.00357524j -0.00444627+0.00846299j -0.00411071-0.00093687j 0.000747308+0.00121785j 0.0024332+0.0115857j -0.00139518-0.00649531j 0.00134909-0.00748446j 0.00336262-0.0115528j 0.00288565-0.00146827j -0.000284842-0.00356437j 0.000160228+0.0101339j -0.000603846+0.00540941j 0.00113254+0.00385297j 0.00289908-0.00518482j -0.00197103-0.00128309j -8.09542e-05-0.00660291j 0.00143615-0.0124462j -0.000180917+0.00499297j -0.00133251-0.00127178j 0.000521813-0.00499712j 0.00137472-0.00908012j -0.000318538+0.00535476j -0.000545168+0.00546056j -0.000357668-0.00254835j 0.000139243+9.99006e-05j 
0.00491968+0.0152694j -0.00233282+0.00211353j 0.000185868+0.0122586j 0.00388508+0.012969j 0.000840662-0.00356617j 0.00631536+0.00150115j 0.00621796+0.0101825j -0.000114314+0.00911353j 0.00357742+0.00667687j -0.0100403-0.00240018j 0.00407217+0.00117313j -0.0118025-0.00440536j -0.00772823+0.0081795j 0.000323889-0.00383125j -0.00236662+0.000662199j -0.00542458-0.00709238j -0.000805102+0.000136809j -0.0055591+0.00419348j 3.34496e-05+0.00126968j 0.00603123-0.00127283j -0.00497073-0.00778016j 0.00968659+0.00291192j -0.000638822+0.0027366j 0.00628583+0.004309j 0.00564231+0.0168426j -0.000208561-0.00626047j 0.00245178+0.00851852j 0.00359171+0.0078832j 0.0125093+0.00304097j 0.00461403+0.00150253j -0.00267574-0.00936509j 0.000401115+0.00224629j -0.0149634+0.0136025j -0.0160101+0.000223769j 0.00381212+0.000233463j -0.012137+0.0023882j -0.0038097+0.00446241j 0.0010378-0.00302667j -0.00371981-0.010058j -0.000717683-0.00825479j 0.0052489+0.00247492j -0.00180691+0.00277469j -0.000472308-0.0113367j -0.0190067+0.00421842j 0.017925+0.007861j -0.020187+0.0194763j -0.00855565+0.00634496j -0.00719385-0.00334976j -0.00164125-0.0110567j 0.00794553-0.00944047j -0.000998986+0.000813503j 0.0047908+0.000964944j 0.00428777+0.000550726j 0.00251681+0.00254587j -0.002666-0.00119716j 0.00081245-0.00514288j -0.000590348-0.00172736j 0.00135732-0.000835049j 0.000379893+0.00250139j -0.000982985+0.00235532j 0.00106284+0.00503561j -0.00180491+0.000102692j 0.000278693-0.00441804j 0.0002357-0.00126412j 0.000814418+7.21052e-05j -0.000915482-0.000757264j 0.00212694-0.000878319j -0.003142-0.00450661j -0.00274155-0.00203388j -0.000881896+0.000539548j -0.000527107-0.00316352j -0.00230695-0.0029938j -0.0017598-0.001293j -0.00169038-0.000975869j 0.000862183-0.000122124j -0.000255372-0.00229399j 0.0021583+0.00500452j -0.000255799-0.000935468j -1.17873e-05+0.00509508j 0.00218139+0.000862682j 0.00412476+0.00157838j 0.00121386+0.00237413j 0.00366155-0.000506861j -0.00258631-0.00882326j -0.000260872+0.000267462j 0.00244121+0.000205359j 0.00656651+0.00685458j -0.0120847+0.00153844j -0.00830762+0.00442109j 0.00861914+0.00628648j 9.64528e-06+0.0025617j -0.00271117-0.000305925j 0.0156006-0.000885411j 0.00052871-0.00927281j -0.00354259+0.008127j -0.0130639+0.0013685j -0.0120248-0.00951715j -0.0256196+0.014232j 
0.00251872+0.000698811j 0.00652685+0.0169256j 0.00630178+0.00979614j 0.00440642-0.0053985j 0.00167881+0.000266256j 0.000491002-0.00936151j 0.00435208-0.0057584j 0.000114057+0.000229294j -0.00636973-0.00758174j 0.00674924+0.00176467j -0.00141381+0.000131487j -0.00242344+0.011134j 0.00432548-0.00270555j 0.00128834+0.000540138j -0.00184477+0.000478833j -0.0112736-0.00376525j -0.00327309-0.00197881j 0.00389147+0.00865776j 0.00668712+0.00197435j -0.0123501-0.00594173j -0.00241409-0.00423684j -0.0046746-0.00405996j -0.000621347+7.58798e-05j 0.00788043+0.00425189j 0.0174332-0.000455397j -0.000617497+0.00229888j 0.00264938+0.00332722j 0.00619398-0.0126956j -0.00367322-0.0130485j -0.0096887-0.00670195j -0.00358274-0.00604315j 0.0103619-0.00277767j -0.0142455+0.0036844j 0.00708582+0.00124931j -0.0042325-0.00518258j -0.00249139-0.0130196j -0.00794144+0.0123772j -0.00127805-0.0126271j -0.00269429-0.00289429j 0.0219882-0.00495704j 0.00380376+0.00538069j 0.00953917-0.00381462j -0.0132171+0.00292876j 0.00709644+0.00616115j 0.0183737-0.0216246j 0.0192716+0.00655713j -0.00284209+0.00814404j -0.0048039+0.00850111j -0.0110241+0.00404911j 0.000149991-0.00905883j 0.000655392+0.00107401j -0.00327662-0.000770837j 0.00185362-0.00035601j 0.00153921-0.00501732j 0.00086449+0.00197808j -0.0033036+0.00223904j -0.00172388-0.000692333j 0.00169172+0.00356705j 0.000850678+0.000452682j -0.000734923+0.00152531j 0.00203116+0.0024183j 6.75533e-05-0.00583554j -0.000463968+0.00053673j 0.00286302-0.00111552j 0.0013379+0.000297468j 0.000436837+0.00186085j 0.000462349-0.000646035j 0.00102434+0.000303284j 0.000783286+0.00166274j 0.000641282-0.000471672j -0.00172317-0.000706458j 0.00130415-0.000156682j -9.82508e-05+0.0011443j 0.000675367-0.00282681j 0.00046919+0.00302192j -0.00100862-0.00279052j 0.00108652+0.00302881j 0.00164109+0.00607453j -0.00328877+0.00125216j -0.00140625-0.00255591j -0.00366494-0.00417201j 0.000340015+0.00147066j -0.000366925-0.000168408j -0.000613725-0.00356368j 0.00280078-0.00717646j 0.00529596-0.00102205j -0.00680766-0.000175093j 0.00265122-0.00496203j -0.0166804-0.00750357j -0.0103041+0.00888554j -0.00319135+0.00547479j -0.0071925+0.000776403j -0.00106474+0.00796932j 0.020542-0.00884823j 0.0115919+0.000646262j 0.00384967+0.00451849j -0.0260428+0.0162929j 0.0100248+0.0102785j 
-0.00074636+0.00263343j -0.00303426-0.0101555j -0.00159747-0.00570458j -0.0058059-0.00750335j -0.00575484-0.0133766j 0.000275516-0.00143974j -0.00211091-0.00157568j 0.00509244-9.75521e-05j 0.00051501-0.0111989j -0.00515443+0.00192092j 0.000342206-0.0117936j -0.00320191+0.00200673j 0.00253984-0.00270215j -0.00174652-0.000937172j 0.00164748+0.00421349j 0.00532163+0.00424606j 0.00222406+0.00558378j -0.00305911-0.00594787j -0.000583694+0.000580069j 0.00312099-0.00827386j 0.00462209+0.00837197j -0.000676762-0.0162254j -0.0056433-0.00387844j -0.00648238+0.00700266j -0.0048356+0.0021639j 0.00154137-0.00339093j 0.0072305+0.0288487j -0.00917451-0.0073981j -0.00118945-0.00530373j -0.00756931-0.017291j -0.00125866-0.00569068j -0.00154017+0.00928241j -0.0070921+0.0160909j -0.00734117-0.0126524j -0.000782413-0.013057j -0.00673356-0.00203161j 0.00504528-0.00800437j 0.00689632-0.000898525j -0.00705332+0.00916191j 0.0120488-0.0144392j -0.0225569+0.0229105j 0.0137445+0.00313484j -0.0142216+0.0139225j 0.00572337+0.00787729j -0.00344108+0.00581359j -0.00273115-0.00042549j 0.00325577+0.00408302j -0.00197269-0.000991723j 0.00329731-0.00363231j -0.00238249+0.00417838j 0.000280965+0.000578131j 0.00162894-0.00148218j 0.000439387-0.00372437j -0.000481596+0.00238862j -0.000954713-0.00147785j 0.00232327+0.00387699j -0.000387219+0.00382879j -0.000212842+0.00231345j -0.000513756-0.000194152j -0.00104593+0.000306042j -0.00108887-0.000527786j 0.00157824+0.00157585j -0.00207683-0.000665833j 0.000417055+0.00321645j 0.000983162-0.00115532j 0.000895345-0.000866937j -0.000778187-0.001231j -0.0015782+0.00217485j 0.00166748-0.000902217j -0.00124258+0.00362226j -0.0016129-0.00219882j 0.00232079+0.00147813j 0.00188392+0.000412879j 0.000916032+0.00288165j -0.00159366-0.00154502j 0.00121368-0.00126197j -0.00434835-0.00304376j -0.000810497+0.00170063j 0.00269296-0.00193035j 3.37682e-05-0.00104327j -0.00140824-0.00168688j 0.00255942+0.00316355j 0.00118697+6.3794e-05j 0.000543493-0.00323588j 0.000393608-0.00162154j -0.00126873-0.00146955j -0.00258323+0.00188177j -0.00386784-0.0027546j -0.00308129+0.00156983j 0.00534884-0.00241043j 0.00324366-0.00361938j 0.00763007-0.00298018j 0.00183877-0.00228616j 0.00216782+0.00188703j 0.00923716+0.000344147j -0.00745763+0.00989737j 0.00686355-0.0026169j 0.00124457-0.00195396j 
