-0.0724177-0.0447329j -0.0188964-0.0848334j 0.0148712+0.0695299j 0.0143759-0.0425899j -0.0614907+0.0134089j 0.0232137-0.00617836j 0.0255468+0.0115684j -0.00165704-0.016525j -0.000279877+0.00149654j 0.00518361-0.0352116j -0.0347989-0.0074728j 0.0104045+0.0363063j -0.0046094+0.0478979j -0.0262308-0.0359553j 0.00474825+0.025161j 0.0071631-0.00387856j -0.00988326-0.00685939j 0.00376154+0.00977205j 0.00351266-0.00225939j -0.00236352-0.00333475j 0.0019617-0.0027702j -0.00180154-0.0089533j -0.00101365-0.00200148j -0.00284466+0.0017619j 0.000235351+0.00016105j -0.00252664+0.0114707j 0.00194104-0.00193645j -0.000501024+0.00456716j 0.00361661+0.00216386j -0.00263501-0.00488564j 0.00743373-0.00749616j 0.00572368-0.00339354j -0.00117852-0.004245j 0.0011401-0.00588735j -0.00781948+0.000656558j -7.48371e-05+0.00523333j 0.000827297+0.00236123j 0.0042577-0.00247137j -0.00683335-0.00317772j -0.00297718-0.000437866j 0.0049797+0.00511081j 0.00832295+0.00881252j -0.00579853-0.00211206j -0.00743871+8.84799e-05j -0.00681343-0.00161147j -0.00298447-0.00135927j 0.000401368+0.000535194j 0.00248724-0.00595819j 0.00256261+0.00221053j -0.00105669-0.00614282j 0.00368399-0.00428416j 0.00238703-0.00075712j 0.00708923+0.00268505j -0.00128766+0.000227701j 0.000224659-0.000537678j 0.000537013+0.000306025j 0.00323126+0.000456475j 0.00288894+0.00175194j -0.00121846+0.00350053j -0.000210333+0.00117797j -0.000285495+0.00181228j -0.00104007-0.000857379j 0.00310962+0.00090957j 7.05588e-05+0.000568665j 0.00500797+0.00103545j 0.00570799+0.00442488j -0.00317682+0.00315792j -0.00311294-0.00124466j -0.00124632-0.00182931j 0.0154839+0.00458923j 0.00377418-0.0036469j 0.00840331-0.00503478j -0.0119829-0.0119846j -0.00768873-0.0126749j -0.000221389+0.000198093j 0.00332147+0.00923781j -0.0131166+0.00957864j 0.00118331-0.00707313j -0.000697349-0.0010443j 0.000227021+0.00548541j 0.00125241-0.00105893j 0.000705457-0.00163417j -0.00108046+0.00411209j 0.00183271+0.000158316j -0.00146504+0.000486716j 0.000413699+0.00109294j 0.00206197+0.0022691j -0.00210728+0.00334696j -0.00406526-0.00273974j -0.000819145-0.00102965j 0.00126981+0.000668593j -0.00177973-0.00126134j 0.000667934-0.000433188j 0.0033903-0.000483222j 0.00341648-0.00105098j 0.00179401+0.0015097j -0.000245922+7.81286e-05j 0.00861935-0.00271759j -0.00230901-0.000151229j 0.0016023+0.002219j -0.00128829+0.003407j 0.00230213+0.000347628j -0.000675016-0.000344939j 0.00311905+3.19917e-05j 0.00356161+0.00114669j -0.000833133-0.00225433j -0.00200812-0.00355867j 0.000575735-2.43758e-05j -0.0046005-0.00337614j 0.00236827+0.00105377j -0.00205344-0.00264857j -0.0025286-0.00520408j -0.00134117+0.0010324j -0.00731308-0.000940864j 0.00293729+0.00190056j -0.000929892+0.00244268j -0.000303992+0.000258195j 0.000272606-0.00423947j 0.00695914+0.00596208j -0.00117987-0.0031841j 0.00237372+0.00192946j 0.000270992-0.000457541j 0.00140951-0.0028743j 0.000808587-0.00159132j -0.00130472-0.000394549j -0.000376806-0.000228211j -0.000535424-0.00085234j -0.00232014-0.0006484j -5.35958e-05-0.000620985j 0.000567026-0.000574201j -0.000492473+0.00223837j 0.000864603+0.000515538j 0.00305572+0.00323673j 0.000976714+0.000817316j -0.00111756-0.000875958j 0.00106235-0.000343328j -0.000976536-0.00185445j -0.00124209-0.000740359j -0.000230271-7.8161e-05j -0.00295401-0.000926488j 0.0015956+0.000132652j -0.00366141-0.00169887j 0.00176238+0.00343892j -0.0015868-0.000703054j -0.00690092+0.0029061j -0.00444152+0.00409673j 0.00653393-0.00367629j 0.0019095+0.00123439j -0.0012384-0.00107597j 0.0010472+0.00177311j -0.00214046-0.00412862j 0.00145491-0.000167884j 0.00274832-0.000543202j 0.000567434+0.00263819j -0.00075238-0.000303885j 0.00241927-0.00425035j 0.000117361-0.000904725j 9.1779e-06-0.00192959j 0.000456079+0.00158565j 0.0014129-0.00164057j -0.00143061+0.00199875j 1.93612e-05+0.00357795j -0.00425892-0.00560507j -0.00201263+0.0156131j -0.00876696+0.00525357j 0.00273145-0.00792153j -0.00335268+0.00607161j -0.000755856-0.00624828j 0.000753098+0.00571335j 0.00261709+0.0039923j -0.00827994+0.00160791j 0.0122774+0.00443212j 0.00464429+0.00414029j 0.000207978-0.000511392j 0.00334562+0.00244496j -0.00249848-0.00578268j 0.0103103+0.00732129j -0.010646-0.00818717j 0.00835075+0.0118992j -0.0067354+0.0135294j -0.0158845-0.00327835j 0.00129409+0.00711088j -0.00639591-0.00585401j 0.0038931-0.00253735j 0.00617847-0.00216634j 0.00385742+0.00965938j 0.00380463-0.000374721j 0.000961741-0.000270015j -0.000121101-0.000197685j 
0.00692001-0.0837962j 0.0654346-0.003202j -0.055115+0.00566119j 0.0366615+0.0201522j -0.0107721-0.07271j 0.0123232+0.0181941j -0.0142698+0.0231079j -0.00024654+0.00419008j 0.00129622+0.000338246j 0.0279298+0.0156049j 0.00934745-0.0450618j -0.0317441+0.0185673j -0.0320516-0.0231948j 0.00703578-0.0376707j -0.0151602-0.00569269j 0.00396381+0.010045j -0.00066098-0.0174604j -0.0036056+0.0017889j 0.00415178+0.00857712j -0.00223222-0.00156856j 0.00277675+0.000585419j 0.00574159-0.00835385j -0.00117176-0.000756096j -0.00322586-0.00133345j 0.000573952+0.00274939j -0.00432362-0.00184907j 0.00091457-0.000722125j -0.000333991-0.00425231j -0.00148746-0.000955204j 0.000212483+0.00520274j -0.00472415+0.00100833j 0.000460095-0.00962523j -0.00913403+0.00487564j -0.00105437-0.00259602j -0.00032923+0.00509603j 0.00669165-0.000956098j -0.00608082+0.000904976j 0.00409321-0.000455259j -3.85508e-05-0.00426918j 0.00110182-0.000262316j 0.00264416+0.00226724j -0.00644593+0.00153074j -0.00424954-0.00335278j -0.00507481-0.00358335j 0.006393+0.00205293j 0.00590326-0.00347632j 0.00114977-0.000680268j 0.00579473+0.00167202j -0.00185313-0.00201485j 0.00987224+0.00255526j 0.000891445-0.000201235j -0.00245915+0.0011436j 0.00220368+0.00434513j -0.00406452+0.000564641j 0.00424632+0.0019959j 0.00110002-0.000700321j 0.0015794+0.00158056j 0.00332426+0.00299957j 0.000763333+0.00363779j -0.00145464-0.00229969j 0.000743688+0.000468049j 0.00108921+0.0009156j 0.00382251+0.00190229j -0.0031148+0.00297725j 0.00253481-0.000155162j 0.00477475+0.000834883j 0.00310109+0.00126879j -0.00144036+0.00194j 0.000957477-0.00135144j -0.00262439-0.00826844j -0.00391256-0.000481958j -0.0190498-0.0117884j -0.00415072+0.00238688j -0.0110899+0.00130923j -0.00472934-0.0092527j 0.00935008-0.0131927j 0.000610018+0.0127389j -0.00650224-0.00018624j 2.89244e-05+0.00150145j 0.00375217-0.00206704j -0.000225112-0.00238372j 7.43079e-06-0.00217225j 0.00285429-0.000331929j 0.00207214-0.00260287j 0.00288688+0.00269571j 0.000804208-0.00367076j 0.00157573+0.000157879j 0.00129023+0.00104869j 0.00165225-0.000123803j -0.00307921+0.00128084j -0.00169438-0.00472209j 0.000764427-0.000869896j -0.00548249+0.00219859j -0.00377226+0.000324949j -0.00236268+0.000503988j -0.00615636+0.00372541j 0.00102872+0.0026241j 0.00486301+5.71507e-05j 0.0062426-0.000877211j 0.00343422+0.00215178j -0.00132453-0.000947111j 0.000923591+0.000171123j -0.000236249+0.00159452j 0.00197321+0.00351048j 0.00491205+0.000364464j -0.00129912+0.00190137j -9.32369e-05+0.00114751j 0.000376257-0.00105062j 0.00189322+0.0017217j -0.00128014-0.00272047j -0.00302058-0.000524507j -0.00107827-9.39873e-05j 0.000610769-0.00157153j 0.00294724-0.00156327j -0.00222074+0.000578405j -0.00063861+8.9898e-05j 0.0021545+4.67777e-05j -0.00205244-0.000664741j 0.00069212-0.00221033j -0.000238545+0.000748637j 0.00101572-0.000105534j -0.000891568+0.00143099j 0.00361409+0.00324176j 0.00111918+0.00200155j -0.00122654-0.00021421j 0.00361255+0.000186403j -0.00147615+0.0031363j -0.00122822+0.00268106j -0.00453756+0.00219154j -0.000519825+0.000236734j 0.00140513-0.00135735j -0.00313545+0.00111803j -0.00016674-0.00379415j 0.000495509+0.000367441j -0.00254358-0.00250515j 0.000645383-0.00237718j -0.00146077-0.000188204j -0.00171618+0.000559772j 0.00106082+0.00061494j 0.00245672+0.00222419j -0.00152616-0.00408587j -0.000139426+0.000707259j 0.00247094+4.00066e-05j -0.00125797+0.000155293j 2.76336e-05+0.00541239j 0.00225695+0.00481835j -0.0025935-0.00861281j 0.00248041-0.000119708j -0.000857908-0.00189207j 0.00117895+0.000897553j -0.00927213+0.00341168j -0.00430447+0.00170789j -0.0013146-0.00283132j 0.00528816-0.00246852j -0.00128508-0.000498627j -0.00341744+0.0012883j -0.00261465-0.000298841j -0.00144723+0.00380687j 0.00239194-0.00021777j -0.00203699-5.21518e-05j 0.00106331+0.0017071j 0.00233954-0.00570953j -0.00850242+0.00583471j 0.0105742-0.00238843j 0.000936227+0.0138476j -0.000552947-0.00856738j 0.00190827+0.0038965j -0.000615886-0.0036618j -0.00246989-0.0131966j 0.00556793-0.000614513j -0.00246958+0.00392886j -0.00348476-0.00918721j 0.00719645-4.16189e-05j -0.000725676+0.000539629j -0.0024026-0.00407843j -0.00630107-0.00651166j -0.000384231-0.0129141j -0.00200828+0.001934j 0.00819856-0.00072464j 0.0224246+0.00892348j 0.000394311+0.0131754j 0.0119235+0.00509j -0.00663994+0.00509991j -0.00378682+0.000867484j 0.00193867-0.0107861j 0.00597586-0.00565307j -0.00569719-0.00690638j -0.00139524-0.00248466j -0.00232283+0.00219659j 
0.0861945+0.185424j 0.0214408+0.078029j -0.079985-0.0661378j -0.0175271-0.052664j -0.117706-0.049389j -0.0480321-0.0546254j -0.0456493-0.0268059j 0.0179133+0.0653186j 0.0158618+0.0157674j 0.0169301+0.0287367j -0.031438+0.0523501j -0.0114723+0.00661899j -0.00220615-0.0470394j -0.0142519+0.0636887j -0.00897857-0.0324623j -0.00365959+0.00239763j -0.00555162+0.0201551j 0.0149189-0.00956627j -0.00191448-0.00965665j -0.00382162+0.0105336j 0.00011271-0.00328244j -0.00661456+0.00221322j -0.00243873+0.00429256j 0.00297723+0.00228986j 0.00537282+0.00405945j 0.00364142-0.0148753j -0.00500699+0.00197038j -0.00585157-0.00738309j -0.00617452-0.00637175j 0.013991+0.00877539j -0.00734043+0.0106197j -0.0250776+0.00863389j 0.00544017+0.0155642j -0.00278444+0.0138863j 0.0178468-0.00291177j -0.00701027-0.0148404j -0.00548162-0.00977816j -0.00736978+0.00704126j 0.00050852+0.0170613j 0.00122275-0.00449869j -0.00598967-0.0131334j -0.00119166-0.0192311j -0.00149446+0.00545338j 0.000304079+0.00405875j -0.00792676+0.00942219j 0.000994249+0.00398578j 0.000592339+0.00216849j 0.00114432+0.0094909j 0.000374333-0.00358138j -0.0036222+0.00635936j 0.00192603+0.000713472j 0.00450516-0.00172199j 0.00342409+0.00147511j 0.00207348-0.001259j -0.00490963-0.00272165j -0.000745762-3.76839e-05j 0.00216444-0.00450531j 0.00143308+0.00465067j -0.00337809-0.000398294j 0.00230207-0.00314517j 0.00176495+0.000311744j 0.0104935-0.000316826j -0.000406816+0.00324403j -0.00412126+0.00388041j -0.00500389-0.00221138j -0.00264899-0.00393474j 0.00528285-0.00498696j 0.00709576+0.00330921j 0.00574757+0.00247467j -0.00126759+0.00676865j -0.000848967+0.00449032j 0.00925152+0.000411342j -0.00393533-0.00173149j 0.00264697-0.00334284j -0.000698205-0.0077829j 0.00183233-0.0061499j 0.01005+0.00370861j -0.00464345+0.00688331j -0.00237267+0.00448817j 0.000483473-0.0045338j -0.00565262-0.00250976j -0.00197178+0.00475927j 0.000382732-0.0011161j -0.000869377-0.00234707j -0.00248719+0.00488457j 0.0088068+0.00744991j 0.00193217+0.00176585j 0.00203848+0.00610852j 0.00374489+0.00986341j -0.00476589+0.00410653j 0.00156844+0.00292538j 0.000144064+0.00441079j -0.00210951-0.00404842j -0.00191141-0.00657779j -0.00104008-0.00433605j -0.000394862-0.00770886j -0.00113455-0.0016409j -0.00321081-0.0068495j -0.000154257+0.00442769j -0.001091-0.00201207j -0.000441472+0.000948989j -0.0060022-0.000930217j -0.00324148+0.00401304j 0.000350395-0.00290794j -0.00496345+0.000387103j 0.00454392-0.00284082j 0.00428893+0.00654512j -0.00079165-0.00198591j 0.00457112+0.00469687j -0.00562451-0.00171403j -0.000908053+0.0036548j 0.00570696+0.00492223j -0.0036334+0.000343458j 0.000706718+0.00120686j 0.00238101-0.00371709j -0.00127365+0.000428218j -8.3152e-05-0.00054553j 0.0039909+0.00409337j -0.00490063+0.000342154j 0.0012178-0.0020493j -0.00252287-0.00160841j -0.00314924-0.00441841j 0.00527509+0.00337814j 0.00577092+0.00319324j 0.0031761+0.00195621j -0.000506057+0.00385255j 0.00466817-0.000456892j 0.00143977+0.00300354j 0.00391224+0.00341019j 0.00148292+0.00144203j -0.00344209-0.000463062j -0.00107607+0.00127407j -0.00495351+0.00556884j -0.00182617+0.00157972j -0.00595003-0.00193509j 0.000630683-0.000419263j 0.00294027+0.00492313j 0.000952762-0.00187243j -0.00228995+0.00537205j -0.00129808+0.00205572j -0.00170481+0.00132847j 0.00554019+0.00760488j -0.00313089-1.38695e-05j 0.00248399-0.00091289j 5.77597e-05+0.0126342j -0.00514194+0.00728833j 0.00176505-0.00643616j 0.00129048-0.00483663j -0.00179284-0.00426191j -0.00339489-0.0021963j -0.00557052-0.00905594j -0.00267973+0.00246515j -0.00184256-0.00246023j -0.00430235+0.000436331j -0.000257832+0.000828636j 0.0077466-0.00280197j 0.00115864-0.00139927j 0.00123203+0.00307048j -0.00059904+0.00240826j 0.00303815+0.000742103j -0.00499273-0.00220967j 0.00352147+0.00550094j 0.000454545+0.00489702j -0.00436074+0.00139095j -0.0137673+0.00356986j 0.00317824-0.00667485j -0.00359012-0.00276697j 0.0043746+0.000368407j 0.00279763-0.00175965j -7.18383e-05-0.00364739j -0.00323178-0.000670958j 0.0013554-0.00289359j -0.00292106+0.000658911j 0.00280405-0.002661j -0.00386855-0.00286523j -0.000448016+9.62396e-05j -0.000453+0.000900814j -0.00384924-0.0045159j -0.0051239-0.00263892j -0.00568866-0.00134236j 0.00241522-0.00947619j -0.00268153+0.00414222j 0.000684416-0.00225871j -0.00342602-0.000629428j -0.00489241-0.0083509j 0.00631762+0.00345934j 0.00227626-0.00946468j 0.00593173-0.00962041j -0.00498256-0.0133125j 
0.162777-0.0726771j 0.0727293+0.00929875j -0.0531894+0.0418509j -0.0507906+0.0683869j -0.109757+0.0909221j -0.0512866+0.0220701j -0.0560798+0.0262664j 0.0255477-0.000901178j 0.0234555-0.0206468j 0.0139635+0.0284553j 0.0466381-0.0208784j 0.0519216+0.0332144j -0.00626555-0.0253041j 0.0272314-0.0171569j -0.0184515-0.00476918j -0.00188184-0.00192272j 0.0245145-0.0179943j 0.00992055-0.00710237j -0.00813023+0.00912614j -0.00657143-0.000734056j 0.00131032-0.00442303j 0.00492886-0.00753411j -0.00278511+0.000632392j -0.00419289-8.65695e-05j 0.00610842-0.00154008j 0.00325367+0.00150455j -0.00215522-0.00292147j 0.00587498-0.0017985j -0.00174127-0.00695926j -0.00961499+0.0120199j -0.0227429-0.00777426j -0.00119938-0.0254252j -0.0194167+0.0110353j -0.0128334-0.00665463j 0.0058405+0.0101074j 0.0102317-0.00186424j -0.00544537-0.00801463j -0.00064353-0.00227824j 0.00314683-0.00600345j 0.00155111+0.00184675j -0.00583317+0.00353591j -0.00783702+0.00362803j 0.010744-0.00894711j 0.0124881-0.0104244j -0.00193958+0.000573923j 0.00229504+0.00258613j 0.00180802+0.0019693j 0.00460994-0.00569498j -0.00435144+0.000380975j 0.000211768+0.00127857j 0.00476782-0.000970198j -0.00409046-0.00206987j 0.00148648+0.00437005j 0.000612401-0.000616057j -0.00465454+0.00186787j 0.0022956-0.00334012j -0.00191697-8.05935e-05j -0.00297345-0.000287225j -0.000893357+0.00368121j 0.000154534-0.00226679j 0.000521121+0.00297363j -0.00431604-0.00494073j -0.0047811-0.00273311j 0.00439212+0.00334882j -0.00564501-0.000406504j -0.00902398+0.00249009j 0.00436851+1.51434e-05j 0.00272293-0.00375357j 0.00286154-0.00229149j -0.000777965+0.00214478j -0.00376216+0.000499503j -0.00616908+0.00387471j 0.0052588+0.00256169j -0.000693379+0.000113305j 0.00550158-0.00341978j 0.00833302-0.00103439j 0.000209716+0.0129734j -0.00494074-0.00421555j -0.00220955-0.00126654j 0.0045245-0.00100416j 0.000903821-0.00437959j -0.000786982-0.00176799j 0.00232239-0.00237617j 0.00277838+0.000777256j -0.000316873-0.00227097j 0.00359552+0.00136433j -0.00163594+0.00133107j -0.00326505-0.00255557j 0.00196945+0.000426806j -0.00177032-0.00656948j -0.000100069-0.00177352j 0.00398297-0.00263396j -0.00735189+0.00199052j -0.00648579+0.00371115j -0.00249036+0.00401546j -0.0049769+0.000473409j 0.0051624-0.0026673j -0.000298042+0.00878015j -0.00264927+0.00530092j 0.000566387+0.00245275j -0.00232981-0.00220112j 0.00389246-0.00500499j 0.000521389-0.00252846j -0.00131993+0.00148599j 0.00286267-0.0026201j -0.00240959+0.00376232j -0.00585821+0.00628128j 0.000729434+0.00462316j -0.000808316-0.00185173j 0.00283964-8.37221e-05j -0.00108074+0.000927256j -0.00127747-0.00177064j 0.00165185-0.000926113j 0.00145706-0.00282j 0.000581799+0.00261072j -0.00275792+0.00211729j -0.000419785-0.00138358j -0.00287647+0.00406157j -0.00076661+0.00199849j -0.00122045+0.00259228j 0.00144143-0.0019797j -0.00168418-0.00193646j 0.00115183-0.0015241j -0.000617966+0.00171758j 0.00347462-0.00184445j -0.00014897+0.00204401j -0.00106593+0.00394631j -0.000733329+0.00126703j -0.00224633+0.00140654j -0.00229359+0.000320023j 0.000196498-0.00174825j 0.00150919+0.00399555j -0.00528004-0.00367367j -0.00156972-0.00141276j 0.000602795-0.000179285j -0.00225809-0.00284213j -0.00527792-0.00176216j 0.00220271-0.00266018j -0.00186626+0.00185999j 0.0011709-0.00223469j -0.00133212+0.000362031j -0.00338628+0.00258442j 0.00393121-0.0013799j -0.0019901+0.0025437j -6.30218e-05+0.00143146j 0.00544401-0.00385517j -0.0012947-0.00290934j 0.00142231+0.0015356j 0.00180846-0.00380974j 0.00262677+0.00212881j 0.0131871-0.0175493j 0.00194167-0.00427396j -0.000170921+0.00458335j -0.00125056+0.00408377j -0.00269864-0.00266869j 0.00417189-0.00195878j -0.000351217-0.00599233j 0.000975103+0.00136744j -0.00245025-0.00486358j -0.00175075+0.000885034j 0.0022277-0.00514261j -0.017747+0.00485589j -0.00171003+0.00584626j -0.0135059-0.00181658j 0.00463338-0.000483303j 0.0101452+0.000652915j -0.0030644-0.000793647j -0.00385891+0.00392844j -0.0040392-0.00131175j 0.00516551-0.00268429j 0.0033978+0.00294357j 0.00171808-0.000271603j -0.000987021-0.000237053j -0.00089309-0.0027007j -0.000732421-0.00451726j -0.00559405-0.00407867j 0.00235137-0.00130738j 0.00378917-0.00387399j -0.000436196-0.000537099j 0.00710491-0.00524504j -0.00241159+0.000374714j -0.00282061+0.000142841j -0.00556902+0.00409309j -0.0049619-0.00311224j 0.00378176-0.00744643j 0.00626643+0.00116264j -0.00323911-9.90895e-06j -0.00117981+0.00418789j -0.00192551-0.00170403j 
0.0687626-0.19456j -0.253793-0.0959575j 0.205741+0.127816j -0.218012+0.1082j 0.09001-0.250022j -0.0454183+0.094554j 0.108096+0.0408714j 0.00833758-0.0553284j 0.0272738-0.0237446j -0.0545819-0.0215306j 0.0708251-0.0302542j -0.0169254+0.0422359j 0.0333486+0.0514416j 0.0523426-0.0349157j 0.0254017+0.0237847j -0.00239665+0.00732248j 0.00259467-0.0204274j 0.0199451-0.00546528j -0.00913185+0.0114301j 0.0101182-0.00536262j -0.00906702+0.00148347j -0.0171743-0.00406434j -0.00273053+0.000425973j -0.00270797-0.00638634j 0.00937182+0.002547j 0.00299363+0.0035214j 0.00260414-0.00426647j 0.00783422-0.00112648j -0.00192534+0.0113003j -0.00888471-0.00632611j -0.00903503+0.011202j -0.00103487-0.00976236j 0.0201667+0.00760053j -0.00606433+0.00184964j -0.00746787-0.00112431j -0.00156904+0.00820378j 0.00845561+0.00675668j 0.00168591-0.00571j 0.0127081-0.00716705j -0.00117596+0.000875992j -0.0044426+0.0142008j 0.0153869+0.0111389j 0.00618881-0.00861699j 0.00607929-0.00609728j -0.00946316+0.0044274j 0.0019632-0.00119294j -0.000560012-0.000872097j 0.00386345-0.00797698j -0.00076873+0.00173774j -0.00682999+0.00204322j -0.000316322+0.000256726j -0.00236542-0.00191348j 0.00957337+0.00270055j -0.00166452-0.0025197j -0.0102101+0.00407165j 0.00255067-0.00290675j -0.00173704+0.00278956j 0.00445374+0.00183924j -0.00384691+0.00248939j 0.000888375-0.00559915j -0.00482471+0.00158072j -0.00501615-0.00297234j 0.00836547+0.00324774j 0.00794816+0.00453052j 0.00125077+0.00130197j -0.00116059+0.00419146j 0.00326699+0.000633296j -0.0014816-0.00194264j -0.00372865-0.00748083j -0.000166443-0.00665731j -0.00138488+0.000787303j -0.00380704+0.00572941j 0.00727516+0.00868088j -0.000102501+0.00761253j 0.00182521+0.0025459j -0.00916334-0.00167488j 0.00566377-0.00565599j 0.00399662-0.00231627j 0.00182505-0.00363368j 0.000665683-0.00285142j 0.00203077+0.00145572j 0.0011001+1.77125e-06j -0.00374532-0.00094563j -0.00109109+0.00235629j 0.00170375-0.00527361j -0.000950546-0.00857552j 0.00258285-0.000413929j 0.00335768-0.0030444j -0.00245666-0.00573894j 0.00509145-0.00464605j -0.000916432-0.00187486j 0.00082587-0.00616277j 0.00242802+0.00498746j 0.00164759+0.00985434j 0.00351614+0.004833j 0.00480207+0.00145382j 0.000124602-0.00927651j 0.00536585+0.00511923j -0.00362939+0.00601951j -0.000675524+0.00117135j -0.000146731+0.00326213j 0.00954896-0.00129392j 0.00129411+0.000477785j -0.000792644+0.00396281j -0.000700898-0.00109895j -0.00100232+0.00240904j -0.00570282+0.00498984j 0.00131501+0.00325797j -0.00134071-0.00410199j 0.00378882-0.000423616j 0.00242956-0.000324876j -0.00300959-0.00194281j 0.000947557+0.000342179j 0.000158586-0.00222693j 0.0051104+0.00156326j -0.000759818+0.00162567j -0.00223737+0.000115622j -0.00399984+0.00326864j 0.00220497+0.00349281j -0.00335341+0.00154682j 0.00627511-0.00136745j -0.00397151-0.00154318j 0.00184032-0.00353074j 0.000457927+0.00295895j 0.00209218-0.00497473j -0.00241178+0.00315024j 0.00173975-0.000974665j -0.00138306-0.000656257j -0.00755226-0.0025715j -0.00479748-0.00100821j 0.00433517+0.00363892j 0.00443222-0.00478604j -0.00469531+0.0058199j -0.00130244+0.00251538j -0.00101994+0.0038684j -0.00210883+0.00466266j -0.00489895-0.00394912j 0.00101369-0.00327021j -0.00224756+0.000448833j -0.00193688+0.00132532j -0.00461004-5.50802e-06j 0.00628832-0.00720898j -0.00279688+0.00386457j 0.000717174-0.00357978j -0.00951215-0.00136244j -0.0039101+0.00121682j -0.00241968+0.0101056j 0.000634275+0.00747171j -0.0036272+0.00265015j 0.00136451-0.00334478j -0.0115718+0.00693484j 0.000898075-0.00383907j 0.00241208+0.000343693j 0.00341592-0.000832394j -0.00274619-0.00238713j 0.00409535+0.000769692j -0.00547445+0.00109699j 0.00145751-0.000206458j 0.00261145+0.000290248j 0.00265403-0.00151808j -0.00169125+0.000293153j 0.0092288+0.00955185j -0.00523133-0.00172883j 0.00385195+0.00396957j -0.00477349-0.0128215j 0.00331549+0.00646259j -0.00262741-0.000673449j 0.00223368+0.00545929j -0.00174162+0.00755501j 0.000950223-0.00439942j 0.00427155+9.75914e-05j -0.0031359+0.000617789j 0.000790498+0.00311427j -0.0002853+0.00404748j -0.0031723-0.000862257j 0.00313477+0.00754869j -0.00683849-0.00659132j 0.00103509+0.00231019j 0.00014764+0.00178646j 0.00644481-0.00154931j 0.00258319+0.0130649j 0.00300354-0.000407591j -0.00155879+0.00824553j 0.0072312+0.00218789j 4.48748e-05+0.00775239j -0.00774804-0.0128678j -0.00784733+0.00748909j -0.00854435+0.0104394j 0.00937953+0.0129922j 
