0.0228851-0.0534495j -0.023049-0.0878131j 0.0562886-0.0342663j -0.00717+0.0735918j 0.0427828-0.0203828j -0.00998718-0.0201053j -0.0201807+0.000581119j 0.0142009+0.0355194j 0.0130973-0.00247924j 0.015872-0.0105909j 0.0153032+0.0291886j -0.0545633+0.00691712j -0.013422-3.50201e-05j -0.0156604+0.0237619j -0.0357494+0.0310879j 0.0259374+0.0028782j 0.0603442+0.0129353j -0.00833213+0.0459693j -0.00572338-0.0168974j -0.0249238+0.0093241j 0.0216332+0.00503072j 0.00736633+0.0146572j -0.0116847-0.01526j -0.000292497-0.0275244j 0.00593073+0.0185573j 0.0123066-0.0349148j -0.0288558+0.00816291j -0.0138675-0.00532213j -0.00794774+0.0273645j 0.00141972+0.00196311j 0.00641502+3.70335e-05j -0.0107665-0.0238051j 0.0205482+0.0154589j 0.00736928-0.0330622j -0.00458753-0.00925721j 0.0136294-0.00449399j -0.0147608-0.00216556j 0.00804456+0.000394569j -0.0109026+0.021226j -0.00677743-0.00856702j -0.000457843-0.0124295j 0.00319726+0.00353688j -0.00719472+0.0168722j -0.00893905-0.00372591j -0.0067263+0.0115991j -0.00340072-0.0142493j 0.00782544-0.00924069j 0.00907046-0.0118436j -0.00180479-0.00369056j 0.00674002+0.00348851j -0.0111354-0.0140673j -0.00372342+0.0012829j 0.0218867-0.00615705j -0.00455674+0.00147591j -0.0148927+0.00697404j -0.010971+0.00893867j -0.00712636-0.0102121j 0.0141522+0.00921356j 0.000281862-0.0277791j 0.00531713+0.0160697j 0.00282901-0.00954349j 0.0123724+0.00850997j 0.00577441-0.010285j -0.00579632+0.000621852j 0.00286851+0.00415302j -0.017863-0.0059386j 0.00428547-0.00121746j 0.00386063+0.000850002j -0.0120748+0.00631405j 0.00289677+0.0120102j 0.00624764+0.0141349j -0.000576586-0.00446912j 0.00102156+0.00261213j -0.00747904-0.00845804j 0.00404621+0.0064187j -0.00979023-0.00766795j -0.00276132+0.000537057j -0.00113677-0.0109411j -0.0133769+0.0119522j -0.00639031-0.0011404j -0.0194878-0.0196315j -0.00549817+0.00084183j -0.00500024-0.0023749j 0.0076097+0.00245334j 0.00263583+0.00526878j -0.00811847-0.00585331j 0.00519414-0.0149626j 0.0111941+0.0108264j -0.00307959-0.00981026j 0.0108481+0.00648007j -0.00211005-0.0142166j 0.00581335+0.000329457j 0.00823936+0.00699829j -0.000176936-0.00117929j -0.00789969+0.00126583j -0.0118226+0.0055518j 0.0076843-0.00105153j -0.00795315+0.00306814j -0.00297305+0.00538005j -0.00279949-0.00434669j -0.000418439-0.0025936j 0.0296666+0.00528999j -0.00900116-0.00944504j 0.0014195-0.00281114j 0.00712566-0.00994144j 0.00268375+0.00598652j -0.0147128+0.013361j -0.0118593-0.00781677j -0.0120417-0.00308997j -0.00595641-0.000212161j 0.00437841+0.00210428j 0.0108506+0.00329511j 0.00425611+0.00964851j 0.00505813+0.0102263j 0.00662879-0.000920144j 0.00745825-0.014872j -0.0242384-0.0173917j 0.000729249+0.00726145j -0.0176808-0.00506164j 0.00305746+0.00897548j 0.00402874+0.00801224j 0.0140821-0.00740384j 0.0252705+0.0116457j 0.0032169-0.0193269j -0.00180469+0.00369963j -0.0177212-0.011453j 0.0041296+0.00371967j -0.0125374+0.00152401j -0.0233437-0.0104724j -0.0233379-0.0160671j 0.00751237-0.00666717j 0.00249147-0.00876054j -0.00196054+0.000471634j 0.00779564+0.00375154j 0.0246341+0.000332311j -0.027221-0.00303641j 0.00464977-0.00278907j 0.0241749+0.00487666j 0.00379381-0.0102357j -0.00080623-0.00257433j 0.000904455+0.0190868j -0.00473819+0.000512281j -0.0230646-0.00379392j 0.00426169-0.0297118j -0.0183907+0.00180986j -0.00879857+0.0196317j -0.00867897-0.0184022j 0.00548805+0.00260944j -0.0149992+0.00934791j 0.00896773-0.00612728j 0.0156852-0.0236008j -0.0131781+0.00457079j 0.0399126+0.00302175j 0.0504844+0.0244572j 0.0312225+0.00617831j 0.0284364+0.00376445j -0.0238938-0.0291365j -0.00132837+0.00743871j -0.0151331+0.00575829j -0.00944665-0.00846975j -0.021309-0.00241423j 0.0135778+0.00582286j -0.0252884+0.0141624j 0.00455766-0.0182975j -0.0378056+0.0324375j -0.0193125-0.000161535j 0.0244163+0.0250339j 0.0469228-0.0243441j 0.0394275+0.00110675j -0.014522+0.0202491j 0.0525878+0.0307239j -0.050283-0.0610288j -0.0040751+0.109486j -0.0196224-0.0434017j -0.00490149-0.0307482j 0.0365078+0.00265358j -0.0319331+0.0306628j -0.0336883+0.0314583j 0.110554-0.0624904j -0.0730321-0.0240941j -0.0189073+0.0195523j 0.0209373+0.0183329j -0.050708+0.0127614j -0.0157005-0.0262778j 0.0265049-0.0294904j -0.0257141-0.0339652j -0.0432596-0.0315602j 0.0666972+0.062037j 0.0204482+0.0572059j 0.0127849+0.027251j 0.00660903+0.0410747j -0.0609102-0.0786676j -0.0473778-0.00384703j 0.0865509+0.0934841j -0.164731+0.279749j 0.156194-0.0481918j 
-0.0793738+0.0148796j 0.0554362+0.0200901j -0.049664+1.7031e-05j -0.0236601-0.0292674j 0.0113262+0.00844825j 0.00709025-0.0501593j 0.0534611+0.0268256j -0.00199476-0.025626j 0.0329299-0.040752j -0.00128441-0.0117037j 0.0150587+0.00414675j 0.0210074+0.00793513j -0.00589935-0.00792076j 0.0170042-0.0241409j -0.03415+0.0281078j 0.0148555+0.0210071j 0.0169572-0.012799j 0.0312989+0.0297385j 0.044659+0.00180824j 0.0105046-0.00255623j 0.000602449-0.0200838j 0.0101242-0.00625429j 0.021929-0.0280778j 0.0035486-0.0300273j 0.000122438+0.013763j 0.0359253-0.00892975j -0.0211153-0.0279605j 0.00647878-0.00899557j -0.00304369+0.00890432j 0.0147478-0.000275281j 0.00556158-0.0168235j -0.0263575+0.0254862j 0.0338285-0.0193651j -0.0116468-0.00835415j -0.0202721+0.00434799j 0.00730484-0.00274227j -0.020909-0.0285766j 0.000450073-0.00935703j 0.00173015+0.00211797j -0.0155375+0.0146693j 0.0128195+0.00593674j -0.00267953+0.00455143j -0.0164662+0.00623037j 0.00180515+0.0228197j -0.00984169+0.00876881j -0.0183186-0.00302973j 0.0153165-0.0177838j -0.00340778+0.0114052j 0.000277816-0.0167973j -0.00463627-0.00448903j -0.00679186-0.00314225j -0.000341931+0.0158366j 0.0135626-0.00293481j -0.00912117+0.00467006j -0.00531638-0.0127969j -0.000806195-0.00429961j 0.0044269-0.0113047j 0.00495311-0.00815801j 0.00222849-0.0174953j -0.00583724-0.00286779j -0.00080411+0.0107665j 0.0154057+0.00648144j -0.00110298-0.0225954j 0.00212951+1.5827e-05j -0.00741384-0.00297168j -0.013338-0.00843872j 0.00129476-0.00142933j 0.00491484+0.00902582j -0.0128098-0.0100645j 0.00838222+0.00131397j 0.0033644+0.000678504j 0.00811878-0.0118716j 0.0153323-0.00166328j -0.00691299+0.0043922j 0.00284833+0.00718716j 0.0048755+0.00319205j 0.00921116-0.00052587j -0.00485028-0.00196904j -0.0213177-0.0205921j 0.000216665+0.00263185j -0.0157828-0.0157623j 0.00923963+0.00428924j 0.000446413-0.0012936j 0.00618435+0.000448445j -0.00227946+0.00394218j -0.00263642-0.0113493j 0.00339942-0.00655925j 0.000522761-0.000667756j -0.00639952+0.00554163j 0.00898843+0.00278804j 0.00150266+0.00322431j 0.0033388+0.000690826j -0.00284339-0.00568229j -0.00044132+0.00255647j 0.00272479+0.00793286j -0.00155423+0.000270612j 0.0115998-0.00711725j -0.00606666-0.000352336j 0.0212152+0.00604238j -0.0019573+0.00471829j -0.00246047+0.00135996j 0.0103285-0.00632283j 0.00557384-0.0117613j -0.00847827-0.0184636j 0.00590569-0.0129624j 0.00167952+0.00627343j -0.0201842+0.027087j -0.0069151-0.021592j -0.00275347+0.00143061j 0.00224426+0.00621509j -0.0108886+0.000404673j 0.0110282+0.0136678j -0.00404639+0.00801954j -0.00198895-0.00491852j -0.00716436-0.000132134j -0.00030236+0.00247116j -0.00942653-0.00984085j 0.00039746-0.0139489j -0.00633848+0.0034806j -0.000425718+0.00925395j 0.00674237-0.010432j 0.00148998-0.0164102j 0.00423851-0.009888j 0.000310368-0.00199551j 0.0114416+0.00390891j 0.00214157-0.00423464j 0.00889938+0.000897528j -0.0120535+0.000671631j 0.0105826-0.0220231j -0.0111812+0.007455j -0.00835256-0.00733127j 0.00495042+0.00376139j 0.00830531-0.00718773j 0.0104867+0.0157455j 0.0271036-0.00207897j -0.0180386+0.0193511j -0.0018274+0.00488732j 0.0248601-0.00199179j -0.0142654-0.0128414j -0.00529363-0.00961332j 0.00027166+0.00321079j -0.0193477+0.0228119j -0.00661996-0.0031025j 0.0223987-0.0305813j -0.00828613-0.00819347j -0.00129721+0.0188457j -0.0120399-0.000106936j -0.00763104+0.00641255j -0.00611687+0.025595j 0.00269008+0.00815762j 0.0113331+0.00101759j 0.0130558+0.0082714j 0.0115544-0.00661687j 0.0286897+0.0253285j 0.0109082+0.0112973j 0.0219571-0.0199193j -0.0199127-0.0180464j 0.0279326+0.0258885j -0.0235685-0.0279899j -0.0404433-0.000160288j -0.0482521-0.00275105j -0.0255793+0.0250405j -0.0159355+0.0146203j -0.0161058-0.0475323j -0.0480224+0.0441902j 0.0011441-0.000355483j 0.0135875+0.0133467j 0.0147121-0.0384352j 0.0706021+0.00211791j -0.0195167+0.0512503j 0.0576767+0.0556605j -0.0351623-0.0695103j 0.0258355+0.0675586j -0.0612403-0.053879j 0.013707-0.00802361j 0.0071102-0.043446j -0.0495826+0.00630556j -0.000985247+0.0357619j 0.08896-0.0633529j -0.0509127-0.0712464j -0.0410504+0.0493548j 0.0169215-0.00448793j -0.0312944+0.0222379j 0.00435891-0.0247929j 0.0457943-0.0185445j 0.0351259-0.0393378j -0.0330975-0.0309626j 0.0571412+0.0456058j 0.0646759+0.0519478j 0.0278326+0.0233269j -0.0925741+0.0494653j -0.00940849+0.0334954j -0.0642623+0.0329966j -0.0605372+0.015079j -0.0286282-0.171045j -0.289071-0.169534j 
-0.00682287+0.0136228j 0.0256993+0.0903545j -0.010902+0.0131791j -0.0039824-0.0072032j -0.0377124+0.0493826j -0.00177445+0.00456341j -0.0505167+0.00381811j -0.0361523+0.0200742j 0.00767548+0.000400385j -0.00196863-0.0501292j -0.0331497-0.00898797j 0.00324119-0.0192321j 0.0123833+0.00247724j -0.0195224+0.00204122j -0.000884951-0.0103792j 0.00484212-0.0136756j -0.0155484-0.0143801j -0.027097-0.0268707j 0.00497768-0.00467553j -0.00475049-0.0445072j 0.0079467+0.0194348j -0.0454084+0.00572627j 0.00816936+0.0401793j -0.00114645+0.0543642j -0.00756065-0.0151572j -0.00213317+0.00322657j -0.0176159-0.0245103j 0.0415771-0.00268565j 0.0117086+0.00697063j 0.0149664+0.00468901j 0.0131471+0.0146012j 0.0243702+0.000390512j -0.00151979+0.00618834j 0.0129537-0.00656638j 0.0119133-0.00846653j -0.00523519+0.0132767j 0.00760179+0.0184795j -0.00181673+0.00064423j 0.0150864-0.00729406j -0.012486-0.0167362j 0.000200404-0.0184255j -0.0163602+0.00489569j 0.00905482-0.0126208j -0.0146231-0.0141549j 0.000906968-0.00352798j -0.00231891+0.00766406j 0.00976668+0.00188082j -0.0202605+0.000191549j 0.00609547+0.0118116j 0.0205528-0.00795765j -0.00113072+0.00812551j 0.00724895+0.00124955j 0.00726135-0.0032152j -0.00571606+0.00563983j 0.00829192-0.00830003j -0.00131873-0.00470365j -0.00665282+0.0105288j -0.0122656+0.011878j -0.0191351+0.0032553j -0.00039377-0.000594636j -0.0229581-0.0152644j 0.00335302-0.0123482j -0.0103652+0.0109639j -0.00576784-0.00264287j -0.00713265-0.00246739j 0.0177888-0.00197818j -0.00510749+0.0035033j -0.0252702-0.00735797j 0.00972818+0.00126701j 0.0133541-0.00214103j 0.00213708+0.0024904j 0.00708666-0.0121131j 0.0004112-0.0073768j -0.00425105-0.0103566j 0.0125324-0.00538308j 0.00150874-0.00929864j 0.00660615-0.00874837j 0.000912129+0.00997096j 0.0140035-0.00403548j 0.00453533+0.00657628j 0.0124812-0.0106934j 0.0107229-0.00528008j -0.012096-8.54535e-05j 0.00670524+0.00244554j 0.0181963-0.00648044j -0.00167447-0.00136936j 0.0167727+0.00893124j -0.0105874+0.017687j 0.00875064+0.0126741j -0.00128095+0.000364254j -0.00745924+0.0169418j 0.00345249-0.00382197j -0.00185702+0.0144725j -0.00869274+0.0061671j -0.0115699-0.0205758j 0.00916756-0.0123147j -0.0106159+0.00804154j 0.00308976-0.00178084j 0.00091356-0.0166555j -0.0104946-0.0085813j -0.0119953+0.0156466j 0.00471119+0.021055j 0.011942-0.00239291j 0.00401847+0.0059198j 0.0180357-0.00297164j -0.0114331-0.00565214j 0.0173746-0.00760271j 0.00294735-0.00431004j 0.00539951-0.0210257j 0.00792379+0.00845315j 0.0120708+0.0140885j 0.0123751+0.00744387j 0.00496209+0.00975425j 0.0161066-0.0028343j 0.00642988+0.00391732j -0.0101664+0.00656144j -0.00192993-0.0101069j 0.0109918+0.00184449j -0.00152046+0.00654283j -0.00881208-0.000977123j -0.00344189-0.0207776j 0.00859819+0.0151448j 0.0248159+0.0175615j -0.00776537-0.00262418j 0.0137577-0.0260381j -0.0164742-0.0293441j -0.00356702-0.00501463j 0.00862345+0.000960762j -0.0212741-0.0244054j -0.00426166+0.00692903j 0.00488872-5.62799e-05j -0.0203505-0.00691599j 0.00142993+0.00118993j -0.0131489-0.0216415j 0.00337439+0.0118785j -0.00536618-0.0295569j -0.0160421-0.000418659j 0.0374756+0.0441508j 0.0339901+0.0164328j 0.00995201-0.00426018j -0.00896163-0.00672132j 0.0210578+0.0237775j -0.0214736-0.0232323j -0.00544923+0.00146802j -0.00167282-0.0187825j -0.0163883-0.014631j 0.00627057-0.000545775j -0.0153459-0.00146889j 0.0165505-0.0310425j 0.00370035-0.0204808j -0.00299328+0.00666046j 0.00378349-0.00483587j 0.0216777-0.0508342j -0.00358623-0.00802432j -0.000167885+0.0420021j 0.00222266+0.00549333j -0.0195631-0.0106j 0.0236533+0.00710169j -0.0356302-0.0193973j 0.0345283-0.0044315j 0.0338133-0.0455915j 0.0233495-0.0230459j 0.0328523-0.0354428j 0.0573117-0.00964187j 0.0552275-0.00958496j 0.00609856+0.0114171j 0.0201354-0.00382956j 0.00581283+0.0218826j -0.0355546+0.0082939j 0.0042364-0.00472826j -0.0365124+0.0104341j 0.0179185+0.0570121j 0.0307936+0.00841776j 0.0171584+0.0490458j 0.0461591+0.022083j 0.0269569+0.0332363j -0.0378638+0.0558722j -0.0290702-0.0241126j 0.039083+0.00833324j -0.0106623-0.0490169j 0.0326121-0.0344557j -0.0225263-0.0157104j 0.0321914+0.0161857j -0.0259312-0.0108135j -0.0458795-0.0268307j -0.0561477-0.00555847j -0.00260404-0.0952821j -0.0113502+0.0698394j -0.0019697+0.0195207j 0.0336144+0.0852299j 0.116909-0.0146045j 0.0267848-0.0409308j -0.0936803+0.159701j -0.0395184+0.013744j 0.135813-0.135996j -0.0109969-0.10474j 
0.00280779-0.016844j -0.0136302+0.00548007j 0.0194026+0.0501636j -0.015795+0.0102051j -0.00968685+0.0113903j -0.00562089-0.0707333j 0.0209237-0.018243j -0.0267431+0.0143913j 0.0460822+0.0378243j -0.0268803-0.0383552j -0.0327155+0.0117393j -0.025411-0.000571544j -0.0151931-0.0229141j 0.0344706-0.0598751j -0.0334036+0.0248176j 0.0174575+0.00423996j 0.0120582-0.00286579j -0.00570386+0.0528301j 0.00903892-0.00647134j -0.00194487-0.00932575j -0.00254887-0.0358714j 0.00270843-0.00196885j -0.0162241+0.00639523j 0.00922363+0.0270507j 0.042953-0.00894243j 0.00135156-0.000695448j -0.000446611-0.0488409j -0.015559+0.0129269j 0.0172485+0.00317097j -0.00456004-0.0056806j 0.0266335+0.0140358j 0.00636765+0.00587283j 0.00103816-0.013595j 0.00575622-0.00918869j 0.0259786+0.0115491j 0.0119659-0.00291879j -0.00014983-0.0133975j 0.0186824+0.0193944j -0.0141723+0.0042153j -0.0117661-0.00791166j -0.00969923+0.00778256j -0.0199825-0.0144905j 0.00473354-0.000100263j -0.0305964-0.00204121j 0.0175073+0.0118202j -0.0160072-0.0084143j 0.0082523-0.00140773j 0.0088795-0.0102961j 0.0073711-0.0212352j 0.0137544-0.0229953j -0.0144274+0.0205685j 0.0103537+0.00205965j 0.019103-0.017502j -0.0191359+0.00592284j -0.00604939-0.0197401j -0.00633806+0.00907857j -0.0185166-0.00968721j 0.00300029-0.00122813j -0.00395282+0.000626059j -0.0113182-0.00192254j 0.000198402-0.00389582j 0.00623316-0.00186991j 0.00203933-0.000209863j -0.0188847+0.00839258j -0.0202156-0.0108623j -0.0127339+0.00585189j -0.00646665+0.00137746j -0.0265407+0.00766515j -0.00274542-0.00634013j 0.0148017+0.00154598j 0.0161341+0.00737623j -0.00400011+0.0131885j -0.0234716+0.00272768j -0.00719368+0.00349997j 0.00445915+0.00495335j -0.00233552+0.0220748j 0.00586031+0.00822132j 0.00191604+0.00808161j -0.0174648-0.00191183j -0.00778685-0.00142503j -0.000234877-0.00726921j 0.0123663+0.00533589j -0.00919566-0.00352482j 0.0121775-0.00271099j 0.0168201+0.00392335j -0.00342583-0.00471248j 0.0221622+0.00937531j -0.00768091-0.0117004j 0.00961442+0.0132712j 0.017003+0.0129757j -0.00637611+0.00751297j 0.0072352-0.00524972j 0.00103616-0.0113274j -0.00667611+0.00692895j -0.00796184-0.000603915j 0.0108178-0.00471468j 0.0120537+0.00315104j -0.0123723-0.00331269j 0.0023344+0.00438944j -0.00107475-0.0038287j 0.00411337+0.0113143j 0.0144536-0.016656j 0.00492361+0.00886029j -0.0181123-0.0149114j 0.00683589-0.00710354j -0.0276721-0.00150292j -0.00610161+0.00300879j -0.0161376+0.0106038j 0.00531971-0.000803287j -0.00902404-0.00725301j -0.000116843+0.00247359j 0.0175991-0.00232531j 0.000608183-0.000518445j 0.0157455+0.00450777j -0.00449236+0.0156212j -0.0191791-0.0199907j -0.0100525+0.00249048j 0.00392584+0.000597838j 0.0116579+0.00208846j -0.00270189+0.00908748j -0.00189507+0.021098j 0.0153188-0.00878901j 6.68928e-06+0.00967585j -0.0190677-0.00336528j 0.0108272+0.00806532j 0.00194507+0.00722542j -0.00207213+0.000240379j 0.00863098+0.00761994j 0.0277534+0.00104381j -0.0137918+0.0117975j -0.0503416+0.00116271j 0.00128244-0.0129562j 0.00835752+0.0056562j 0.0232802+0.00465778j 0.0129692-0.0149192j 0.00111626+0.00688128j -0.00229835-0.0132505j 0.0283208-0.010114j -0.0138018+0.0191954j 0.0187009-0.0297589j -0.0172223+0.0240216j 0.00286579-0.0162611j 0.0064042+0.0162963j -0.00233814-0.007551j 0.0141042-0.00830319j -0.018552+0.0508425j -0.0314598-0.0252564j -0.0229597+0.0349889j -0.0325798-0.0350451j -0.00981036-0.0168516j -0.00247507+0.0133436j -0.0318076-0.0195324j -0.0350836-0.0229348j 0.000353902-0.0308429j 0.00736881+0.0155091j 0.0241246-0.0424044j -0.0168242+0.00517383j -0.0215902-0.0504128j -0.00690943+0.00363444j -0.000700298-0.0272274j 0.00847302-0.0366824j -0.0729807+0.00887017j 0.0470458+0.0131447j -0.0288697+0.0276054j 0.0176216-0.0375674j -0.0612913-0.0105918j -0.0295808-0.0271987j 0.0138864+0.0174891j -0.0250283+0.0062185j -0.0163335-0.0258691j -0.00819878+0.00608352j 0.0859722+0.0519895j 0.0496407-0.0438481j 0.0414609+0.0485862j -0.0030965+0.00546974j 0.0215872+0.0201203j 0.0696489-0.00663329j 0.0105736-0.0170889j -0.104321+0.0396876j 0.027247+0.0249389j 0.00858558+0.028804j 0.0488509+0.0479469j 0.00799267-0.0259727j 0.00160082-0.0381345j -0.0270659+0.0751952j -0.0392857+0.0320848j -0.0183259-0.0219599j 0.10727-0.0482407j 0.0165848-0.0657573j 0.00317712+0.0230909j -0.0986058+0.149865j 0.0902809-0.08239j -0.116287-0.0433952j 0.114417-0.163265j 0.0111593-0.128175j -0.127045+0.0796094j 
0.0133532-0.105302j -0.0201511+0.0139547j 0.0255328-0.0352449j 0.00642239-0.00403377j 0.0361551-0.00188215j 0.0655075-0.000577283j -0.0147283+0.0188735j 0.0086883+0.00619051j 0.0259697+0.0251832j 0.00283889-0.00120809j -0.014096+0.0193918j -0.00224449-0.000613281j -0.00667747-0.00498875j -0.0173674-0.00225714j -0.0385089-0.0240022j -0.0112952+0.0247489j -0.0246564+0.0371648j -0.0534367+0.00320586j -0.00691096+0.0252196j -0.011743-0.00458072j -0.0115798+0.000878044j 0.00386261+0.0198472j -0.00795614+0.0439874j 0.0308704+0.0147556j 0.014857+0.0130339j 0.0195668+0.0287754j 0.0270886-0.0245839j 0.0251091+0.00483395j -0.0246152+0.00536946j 0.00491372+0.0155459j -0.0122944-0.0294086j 0.00977714+0.0220276j -0.000630346+0.0211157j 0.020848-0.00135522j 0.0113029-0.0104439j -0.00546747-0.0129128j 0.0140848-0.00572585j 0.00132012-0.0167576j -0.00150332-0.0010145j 0.0081952-0.00304919j -0.00368802+0.00399796j -0.00169792+0.0209633j -0.0111623-0.0202616j -0.0194695+0.0207198j 0.00019536+0.00206953j -0.00173126-0.00642435j 0.000363252-0.000245081j -0.00235545-0.00346212j 0.0113679-0.0160073j 0.0104267-0.0220696j 0.000579216+0.0136623j 0.0108874+0.000853052j 0.00297405-0.00650561j 0.000961394+0.000760236j 0.00158612-0.00544834j -0.00361331+0.003024j 0.00731656+0.0115961j 0.00615394-0.00473272j 0.0185996+0.00732447j -0.0138157+0.000228822j -0.00457067+0.0117011j -0.00923851-0.00409084j 0.0202421+0.0135772j 0.0153015+0.0052328j 0.0034411-0.00191658j -0.000666932-0.0158848j -0.00431746+0.00273104j 0.0151108+0.00447656j -0.012209+0.000261467j 0.0166065-0.00902062j -0.00067701-0.00433684j 0.00402464-0.000255429j -0.00667289+0.0136731j 0.000286734-0.000989285j 0.00483409+0.00032983j -0.00677235+0.0147891j 0.00583731+0.0171878j -0.000146163+0.0226149j 0.00988658-0.0143198j 0.00780642+0.0205547j 0.00195535-0.00905065j 0.00516431+0.0100143j 0.00195599+0.0123523j 0.0134144+0.00338941j -0.00729744-0.018406j -0.000302332-0.00313281j 0.00364247-0.00131669j -0.0154114+0.000156643j -0.0224754-0.0151631j -0.0068769-0.00360737j 0.00443466+0.0179043j -0.00926332-0.00585305j -0.0201601-0.00858361j 0.00276077+0.0174349j -0.0192484-0.00864364j -0.00393919+0.00295368j 0.00266891+0.0110231j 0.00407448-0.00412749j 0.0147983+0.00872485j -0.00836028-0.0132527j 0.00291247+0.00508107j 0.00315575+0.00127163j 0.00504536+0.00151127j -0.00369094-0.0150191j 0.00899115-0.00474465j -0.00590431+4.6936e-05j -0.00096062+0.00487141j 0.00305149-0.00479023j -0.00124603-0.0141328j 0.0114897-0.00377339j -0.00297514+0.00257336j 0.00616546+0.00512359j -0.0150358+0.0121103j 0.0114623-0.0104315j -0.00510205+0.000864815j -0.00117005+0.00530674j 0.0160925+0.0110361j 0.00148001-0.0141073j 0.018551+0.0157507j 0.00584302+0.00574447j -0.00559997+0.00237951j 0.0214905-0.000570911j 0.00775201-0.00335933j 0.00305322+0.0239726j 0.00135952-0.0111352j -0.0184966-0.00993409j 0.00314287+0.00524495j -0.00295625-0.0319546j 4.01203e-05-0.0128422j 0.00330495+0.0157754j -0.00491139+0.0114488j 0.000603818+0.0126716j 0.00851403-0.0127645j -0.0172883+0.00319501j -0.000317834+0.00736488j -0.0187234+0.00658235j -0.0244284+0.0217272j 0.0295949-0.0160584j 0.0281814+0.00667594j 0.011749+0.00464451j 0.00183103+0.0140346j 0.00311186+0.000295205j -0.0169455+0.0178505j 0.0143414-0.0149877j 0.00468348+0.0253523j -0.0248652+0.00481153j 0.00526036+0.0299788j -0.00599063+0.00553014j -0.0285275+0.0104291j -0.000287417-0.0115152j 0.0414349-0.00162576j -0.0373954+0.0118227j -0.0400512-0.0387735j -0.0190741+0.00638762j 0.0620184+0.0182755j -0.00996762+0.0105423j -0.0129679-0.0198856j 0.00674965+0.0207158j -0.0221834-0.0256372j 0.0269527-0.0319599j 0.0238553-0.0545565j 0.000216074+0.00569368j 0.000160049-0.0724224j 0.00058342-0.0291125j 0.0160702-0.048814j 0.000137707+0.0230528j 0.0144121-0.0151092j 0.0343135+0.000931013j -0.0100458-0.00863489j -0.0140992-0.00274017j -0.00995746-0.00510413j 0.0241301+0.000774408j 0.0411014-0.0367473j 0.0322166+0.000727228j 0.00387782-0.00968765j 0.0302137+0.0300842j 0.00743843+0.0261166j -0.010487+0.0193182j -0.0150181-0.0168777j -0.0701133-0.0260968j -0.0187041+0.0107668j -0.0183695+0.00759376j -0.0155204+0.0387265j -0.0295542-0.0131386j -0.00157537+0.0112231j -0.0653656-0.000385178j -0.0543279-0.024172j -0.0102594+0.0176187j 0.00951389-0.0332822j -0.0211378+0.0378358j -0.120031+0.0241889j 0.0544646+0.0252894j -0.023138-0.0875234j 0.204723-0.0463337j -0.0736716+0.0753276j 0.13304-0.0258892j 
