-0.0449724+0.0118895j 0.023603+0.0121912j -0.0186109-0.0175146j -0.0128401+0.00396901j 0.0120099-0.0152032j -0.0372007+0.00733975j -0.00316205+0.0190416j -0.00246104+0.0246671j -0.0267911+0.0100556j -0.0197413+0.0104925j 0.0231567-0.0120429j 0.0187679+0.0104283j 0.00160743-0.0298423j 0.0148741+0.0112187j -0.0051584-0.0114846j -0.00766955-0.0175898j -0.0157032+0.0345838j 0.00702122+0.00799731j 0.0137069-0.0314786j 0.00710794-0.00356899j -0.0142671-0.0109688j -0.00608118-0.00266149j -0.00838699-0.0235505j -0.0178252-0.0338175j -0.00547533+0.0253469j -0.00752394+0.00571062j 0.00262953+0.00833207j -0.0058239+0.00551387j 0.00186868-0.0125592j 0.00358131+0.000210121j 0.0120503+0.00855826j -0.00737488+0.000120685j -0.00513731-0.00088859j -0.0059471+0.0094813j 0.00260307+0.0105474j -0.00208019+0.0224883j -0.00399594+0.0141467j -0.000272485+0.0184092j 0.00599346+0.00459215j 0.000453962+0.0167506j 0.00507905+0.0180773j 0.00739434+0.0150449j 0.00296404+0.0122725j -0.000572781-0.00336475j 0.00696793-0.00730115j -6.84892e-05+8.27281e-06j 0.00413803+0.00513093j -0.00762681+0.00829451j 0.00315883-0.0225127j -0.00183464-0.00201807j 0.00314116-0.00706673j -0.00806405+0.000256672j -0.00438205+0.0087363j -0.00151603+0.0231401j -0.000905515+0.00159135j -0.00289722+0.00268793j 0.0101949+0.00870076j -0.00708404-0.00683773j -0.000908888+0.00405417j 0.00104083+0.0110811j 0.00853389-0.00597102j -0.00653226-0.00519659j 0.0151059+0.013275j 0.0020495-0.0159508j -0.00374282+0.00168663j -0.000323509-0.00432699j 0.00896052-0.00579819j -0.00665444-0.0133354j -0.00417477+0.0123228j -0.00538159-0.00288799j -0.0137401+0.00145422j 0.00186603-0.00567168j 0.00709771+0.00309277j -0.00688416+0.00380563j 0.0111772-0.00243151j -0.00745239+0.0103369j 0.000796038-0.00596018j 0.00495524-0.00406168j 0.000121202-0.00128863j -0.000649802-0.00227267j -0.00313253+0.000630798j -0.00321386-0.00349876j 0.00455879-0.0176293j 0.00782088-0.00159111j 0.0037201-0.00568258j 0.00762863-0.00485043j -0.00181468+0.000910806j 0.00447675+0.00129213j 0.00374099-0.00244909j -0.0101816-0.000785734j -0.00513353+0.00267332j 0.00774032-0.00975248j 0.000782948+0.00863248j -0.00193576-0.00850209j 0.000513136+0.00226962j -0.00868757-0.00494662j -0.00803785-0.00110433j -0.0060233-0.0018928j 0.00233505+0.00190393j 0.0123356+0.00586506j 0.00562132-0.0048267j 0.00616498+0.0043494j 0.00805789+0.0017919j -0.00890095-0.00693195j 0.00491741-0.00497785j -6.89585e-05-0.0136365j 0.0072829-0.00801149j -0.00901727+0.00791047j 0.0148183+0.0132894j 0.00672751-0.00222932j -0.00636251-0.00800408j -0.00886815+0.00333563j 0.0100015-0.00897942j -0.0115793-0.00415562j -0.000599211+0.0098354j 0.00325505-0.00049457j 0.0132633+0.00244878j 0.00941583+0.000137272j 0.00390648-0.00273341j 0.00944218-0.00204709j -0.0102768-0.00105964j -0.00681781-0.0144595j -0.00345587+0.00383873j 0.00994212-0.00161218j 0.00246398+0.00118484j -0.00960547-0.00650652j -0.00136711+0.0277235j 0.0157974+0.00825467j 0.00922962+0.0218909j -0.00415488-0.00999773j 0.0075704+0.00299839j 0.00321343-0.0104754j -0.000646241+0.0202773j 0.000195277-0.00823067j -0.00860532+0.00114392j -0.0229171+0.00454164j -0.0108634-0.00249173j 0.0118439-0.000979043j -0.000859466-0.0118657j -0.00151857-0.0230314j -0.0192792+0.00557177j 0.00377461+0.0271976j 0.00169567-0.010115j 0.00835199-0.003868j -0.00334797+0.0114123j -0.0135757-0.00889216j 0.00955533-0.00339716j 0.0223244-0.028159j -0.00264107+0.0133834j 0.00102113-0.00644563j 0.00783637-0.0016407j 0.00721832+0.000573524j -0.000913629-0.00214138j -0.0124005+0.0268312j -0.0123166-0.000462432j 0.0220388+0.00242694j -0.00892956-0.0105611j 0.016432+0.0307423j 0.0141685+0.0624078j -0.00110113-0.00844178j -0.0316812+0.00716967j -0.00362237+0.0627177j 0.00544323-0.046696j 0.0100236-0.0393513j -0.00590893+0.0519381j 0.03477-0.0289112j -0.0012492+0.00257052j -0.00314773+0.0217132j -0.0300943+0.00930207j -0.0280255+0.0144243j -0.0156073-0.0653719j -0.0217326+0.00377151j -0.00782178-0.00965262j 0.0696076+0.000583837j -0.00168568-0.0892091j 0.0856725-0.0472472j 0.0346548-0.024543j 0.0291852+0.0119714j -0.105411-0.0203696j -0.0035062+0.037181j -0.00359923+0.00101813j -0.0403363-0.0132826j 0.00518746+0.0284448j 0.0552738-0.038412j 0.00287771+0.114286j -0.0836981+0.0258295j -0.00493832-0.0584985j 0.0653234-0.177813j 0.323177+0.0628093j 
0.025093+0.0112642j 0.0537756-0.0130732j -0.0263299+0.012666j -0.0126161+0.0357832j 0.0213584+0.00420155j 0.00547246+0.0141943j -0.00735566+0.03706j 0.0209748-0.00193974j -0.0115097+0.00722091j -0.00672961+0.016484j -0.00355345+0.00521196j -0.0257175-0.00801481j -0.013257-0.00659381j -0.000231621+0.00770378j -0.0218733-0.0214833j -0.0077374-0.015993j 0.00132192+0.0104349j -0.00318063+0.0143912j -0.000166429+0.0117048j 0.0045827-0.0178872j 0.0119045-0.005442j 0.00656272-0.00885052j 0.000537737-0.00350619j 0.00302263-0.00322112j 0.00785292+0.000569887j 0.0178952-0.00705975j -0.0203315+0.00696919j 0.0022902+0.00166149j -0.0029541+0.0116387j 0.0060493-0.00423965j 0.0306012+0.00632421j -0.00518098-0.00199985j -0.0045269-0.00517979j 0.00155062-0.0285853j -0.0162038-0.00663105j 0.00386482-0.00521753j 0.00385067+0.000489771j 0.000608316-0.00326128j 0.00614959+0.0103172j -0.00388382+0.00612633j -0.0134898+0.0083548j 0.000345089+0.00897594j -0.00480792-0.0178854j 0.00153863-0.012679j 0.00599996+0.00546153j -0.00491264-0.00558002j 0.00363996-0.0141971j 0.0067981-0.00304421j -0.00560315+0.0103836j -0.00101502+0.0031865j 0.00419703+0.00631579j -0.00274413+0.00267547j -8.83853e-05+0.000610762j -0.00154023+0.000967561j 0.00536839-0.00926105j 0.00398204-0.00327057j 0.00316124-0.0101179j 0.00111769-0.00274587j -0.00240176-0.0159493j -0.0077693-0.000711827j 0.00427821+0.0015778j -0.00582079-0.00824271j 0.00469435-0.00816091j 0.00488013+0.00473582j -0.0015227-0.00569261j -0.00126419+0.00112296j 0.00716272-0.00592512j -0.00400377+0.00277562j -0.00815932-0.00989929j -0.00846241-0.00233132j -0.00274512+0.00401916j -0.00824819+0.00286897j 0.00285961-0.0134974j -0.00364987-0.00597463j 0.0102857-0.00373044j -0.00151202+0.00823908j -0.0061587-0.000254881j 0.00561632-0.00630475j 0.00531288+0.0119109j -0.00605359+0.00368971j 0.0085306+0.00110025j -0.00635263-0.000208928j 0.00963707-0.0102578j 0.00678687-0.000503562j 0.00159623+0.0114266j -0.00287527+0.00300395j 0.00176216+0.0114903j 0.00343882+0.00176998j -0.00114627+0.0038171j -0.00182476-0.00460471j -0.00764152-0.00854692j 0.00556931+0.00645362j 0.0122511+0.000363632j -0.0036627+0.0117807j -0.00135817-0.00146572j -0.00201282-6.57341e-05j -0.00252014-0.000569057j -0.00346501-0.00181141j 0.00659511+0.00491762j 0.00281634-0.003116j 0.00674025-0.0012093j -0.00598563+0.0013381j -0.00187496-0.00177284j 0.00346725+0.00625083j 0.00250679+0.000622365j 0.00351171+0.00524401j 0.00408704-0.00672361j 0.00932349-0.00365204j 0.00249427+0.00333356j 0.0050428+0.00393333j 0.00598675-0.00296682j 0.00535411-0.00977789j 0.00811958+0.000186223j 0.000861009+0.00668237j 0.00173793+0.00296952j -0.00433593-0.0083621j 0.00546982+0.013621j 0.014365-0.00493996j 0.000384173+0.00540707j -0.00162106-0.00518709j 0.00313984-0.00464386j 0.00907373+0.000226743j -0.00323539+0.010531j -0.00660987+0.00411107j -0.00941149-0.00409812j -0.00145685+0.00672421j -0.00659874-0.0166269j -0.0214624-0.00746025j -0.0149567+0.00194299j 0.00226013+0.00116654j 0.00079338+0.00865394j 0.00405734-0.00103648j 0.0186008-0.0122491j 0.00926515-0.00454529j 0.00744815-0.00901469j 0.00984738+0.00370458j -0.0114009+0.0117694j -0.0217995+0.0184617j 0.00373158+0.00735876j 0.000503799-0.00709948j -0.00422073-0.000905465j -0.0269842-0.032427j -0.00378389-0.00031927j 0.0107569-0.0213635j -0.00679598-0.00420393j -0.00745832-0.0167377j -0.00449494+0.0318917j 0.0063828+0.0313936j -0.0115528+0.00781311j 0.0092548+0.006887j 0.00570543+0.015392j 0.00656489+0.00184456j 0.00609856+0.0156297j -0.00966861-0.0227686j -0.0160358-9.11474e-05j 0.00274239-0.0119261j 0.0016135+0.0133713j 0.0156065+0.107516j -0.00456107-0.00295243j -0.00676755+0.0194614j -0.0215396+0.0255344j 0.00352766-0.0351301j 0.0111713-0.0473643j 0.00864469+0.0526403j 0.0091618+0.0124907j -0.00223378-0.000572474j 0.00265276+0.0170287j -0.00754861-0.0267224j -0.00370919-0.0206482j 0.000189176-0.0386604j 0.0341128-0.0115538j 0.00984024-0.0255962j 0.0356908-0.00554608j -0.010712+0.0724803j 0.111436-0.0451608j -0.000158522+0.0674064j -0.031427+0.00539846j 0.0956662+0.00114759j 0.017103+0.0352104j 0.0652263+0.0115659j 0.0125278+0.0186329j -0.0110279+0.0486614j 0.0344376+0.0188186j -0.0305918+0.052769j -0.0789467+0.0392153j -0.032197-0.108455j 0.0462618-0.032479j -0.32164-0.0612471j 0.0627582-0.179729j 
0.0492166+0.00407812j 0.0445134-0.017894j -0.021705+0.0116421j -0.0251701+0.0331838j 0.00948484+0.0153978j -0.0103366+0.011808j -0.0198859+0.0527602j 0.00293004-0.00267086j -0.0185926+0.00274256j 0.0105463+0.0105932j -0.0171722-0.000121546j -0.0139496+0.0162337j 0.0074519-0.0315949j 0.00521861+0.00406998j -0.0262494-0.0458836j 0.0203872-0.0126755j -0.0163881+0.0248065j 0.0127874+0.0128338j 0.00776274+0.0192262j -0.00767487+0.00374781j -0.00153617-0.0347007j -0.00186068+0.0270095j -0.00169384-0.0417261j 0.0197062-0.00754991j -0.00919065+0.0136819j 0.00952313-0.00806251j -0.0232246+0.0028239j 0.0167878+0.0121544j -0.0125764-0.0116886j -0.00251719-0.0155848j 0.0346742+0.0224556j -0.0199683-0.00125539j 0.00822199-0.00528422j -0.00841658-0.0351859j -0.015859-0.00920514j -0.00652493+0.015255j 0.0102717-0.00388261j -0.00429391+0.0176066j -0.00162239+0.0006092j -0.00236788+0.015126j -0.0161561+0.0243512j 0.0177432+0.00716915j -0.0101864+0.00173384j -0.0127745+0.00350629j 0.0104145-0.0234431j 0.00620821+0.00801565j -0.00192017-0.00604695j 0.000287822+0.00534043j -0.00195712+0.00280957j 0.00393644-0.0144733j 0.0031098-0.0032692j 0.00777861+0.00823567j 0.0141674+0.0224288j 0.00818301+0.0182795j -0.00905775-0.0116718j -0.00532358-0.000297325j 0.0156422+0.0100621j 0.00542195-0.00944868j -0.00838632-0.00637805j 0.00159943+0.00754391j -0.000482029-0.00437691j -0.00518821-0.00257229j 3.96011e-05+0.00715352j 0.00909614-0.00796264j 0.00329737-0.00101669j 0.00338095-0.0157801j -0.00316963-0.00843559j -0.0084447-0.0110346j -0.00885748-0.00220372j -0.00915871+0.00597921j 0.00360637-0.000500463j -0.000647174-0.00901054j 0.00416811+0.000736334j -0.0137177-0.00464467j 0.00241286-0.00369728j -0.00273161+0.00714564j -0.00631048-0.000765929j 0.00281098-0.0079072j 0.0223764+0.00156128j -0.00795916+1.22099e-05j 0.0108679-0.00286682j -0.0126274-0.00391931j -0.00186027-0.0113328j 0.0121703+0.00213731j -0.00208976-0.00499792j 0.0011031+0.00488062j 0.0163335-0.00469279j 0.00333795-0.00936541j -0.00832137+0.00506496j -0.00747429-0.0130066j -0.00511089-0.000251868j -0.000174842+0.00400847j 0.00983062+0.0140391j 0.00582809+0.00251387j 0.00469412-0.00269949j -0.00166157-0.00191686j -0.00599687+0.00518692j -0.0112549+0.00418236j 0.00476315-0.00689056j 0.0042071+0.00345798j 0.00993472-0.00752743j -0.00245276+0.00230018j 0.00204627+0.0132101j -0.00216175-0.0123494j 0.00363286-0.00891589j 0.000496107-0.00174135j 0.00898474-0.0027793j 0.0136012+0.016416j 0.011495+0.0259529j 0.0047383-0.00317726j 0.00611848+0.00741835j 0.00612555-0.00485813j 0.0029709-0.0161766j -0.0209277-0.0130531j 0.00151197+0.00984043j -0.00529206-0.00156655j 0.00452765+0.0232113j 0.0251546-0.00256394j 0.00308495-0.00901816j -0.00881858+0.00223332j -0.008518+0.010873j -0.0091683-0.011187j -0.00325126-0.00678875j -0.00404008+0.0121681j 0.00462519-0.0121647j 0.000267411-0.00156212j 0.00507301+0.00552785j -0.00914495-0.00531231j 0.00584071+0.0250976j 0.0163084-0.0232517j 0.00237447+1.42054e-05j 0.0140179+0.0109539j 0.00460188+0.0563444j 0.00927111+0.00372526j 0.0310499-0.00201274j 0.00288265+0.00756013j -0.0144881-0.00622278j 0.0256032-0.0276719j -0.00871883-0.014844j -0.00909785-0.00343468j -0.00663858-0.00433367j -0.01223+0.00809253j -0.00698161-0.00931355j 0.000663502-0.0241453j -0.0323667+0.0165379j -0.0158575+0.00593392j -0.022616+0.0102155j 0.00754618-0.0218732j -0.0115279+0.014269j 0.0128981+0.0204007j 0.00205324-0.00638729j -0.00440108-0.00947279j 0.00116228+0.0194116j -0.0158594+0.013949j -0.0260362+0.00622703j 0.00925921-0.0258044j 0.00403339+0.0105367j 0.0031226-0.0537662j -0.0421425-0.0323019j -0.016315+0.0016606j -0.094687+0.0356263j 0.039397-0.0296095j -0.00192451+0.0537344j 0.0205089+0.00501504j -0.00146814-0.0126171j 0.0419223+0.0374836j -0.0149465+0.0341399j 0.0350743-0.0215085j -0.0575887-0.0452353j -0.05966-0.011078j -0.0414207+0.0583534j 0.0295498+0.0317273j 0.00703966+0.0338231j -0.0553169+0.0253575j -0.0593754+0.0263525j -0.0406567+0.00462414j 0.0203802+0.0140717j -0.0324803+0.0229896j 0.0555951+0.01818j 0.0104384-0.0268298j 0.0744857-0.057381j 0.0622326-0.0399479j 0.0401293+0.0943351j 0.0139664-0.168329j -0.116083+0.0149569j 0.0308451-0.0607625j -0.307015-0.0542532j -0.0194089+0.0380905j -0.0250843-0.0260033j 
-0.0616487+0.0202899j 0.0322343+0.0188766j 0.0187914-0.0267212j 0.0179974-0.0101492j -0.00217662-0.0286233j 0.00824526-0.0120117j -0.00306528-0.024808j 0.0270074+0.0152328j 0.00569833+0.00646796j -0.0222163+0.0183837j 0.0306536-0.00839926j -0.00061099-0.007713j -0.0272015+0.0113893j 0.01264+0.0113707j 0.0080694+0.0132177j -0.0266408-0.0279244j -0.00519819+0.00456791j -0.0210258+0.0144086j 0.00689895-0.0282818j 0.00207925-0.0191953j -0.0250005+0.0112j -0.00240593-0.0346374j 0.00520638-0.00560039j -0.0169624-0.0202286j 0.0186846+0.0168339j -0.000817981-0.00670591j 0.00753304+0.00546577j -0.0166432-0.00904067j -0.00298423+0.00873171j 0.00474747+0.000457516j -0.0231993-0.00589327j 0.0137353+0.00680777j -0.00473809-0.00505859j 0.00324703+0.014974j 0.0068866+0.0194863j -0.00305195+0.012771j -0.0231259-0.00644572j 0.00521074-0.00385113j 0.0175845+0.00766007j -0.00716968+0.0138874j 0.00209592+0.0106224j -0.0211373+0.00362807j 0.0047492+0.00227955j 0.0083874+0.00160119j -0.00771326+0.0158013j 0.00128688+0.0143852j -0.0107907+0.00416394j 0.00557739+0.00233406j 0.0014644-0.00439463j 0.00305+0.0172978j 0.00300338-0.0143006j -0.0141391+0.0143232j -0.00090164-0.0069023j 0.00165327+0.00252287j 0.00149972+0.00273529j 0.00840006+0.00724666j -0.0143455-0.00736946j -0.0115262+0.0184054j -0.00325802+0.00588801j 0.000525977+0.00864344j 0.0153174-0.00802482j -0.00576221+0.00138974j 0.0127707+0.00942677j 0.00453394-0.00278087j -0.00702333-0.00324692j 0.0113296+0.00960757j 0.0151973-0.00945993j 0.00223012-0.00409788j -0.00117739+0.00970292j -0.00279232-0.00516696j 0.000121002-0.00360649j 0.00344773+0.00442807j -0.000439048+0.0099316j -0.00247343+0.00938015j 0.0141226+0.00526202j -0.00131699-0.00185186j -0.000482504-0.00408951j 0.0030208-0.0061687j -0.00883463-0.00803424j -0.00707268-0.00624544j 0.00917309+0.0048151j -0.00307924+0.00174446j -0.00130579+0.00352656j -0.0103418-0.00696993j -0.000125296-0.00378085j -0.00506227+0.00186368j -0.0138991-0.00334589j 0.00645501+0.00230299j -0.00113423-0.00781807j 0.0119769+0.00918288j -0.00461804+0.00993229j 0.00272328-0.0165683j -0.00430299-0.008956j -0.00136545-0.00258001j -0.0128607-0.00387112j -0.00297208+0.00874024j 0.00953484+0.00631141j -0.0104742-0.00122222j -0.00538655+0.00710593j 0.0054658+0.00619542j -0.00591029-0.00268822j 0.0065627+0.015691j 0.00601419-0.000749754j -0.00917585+0.00197627j -0.0105597-0.00533595j 0.00858197-0.00720826j 0.00420244-0.00310094j -0.0011419-0.00698076j 0.00519496+0.00154634j 0.00440089-0.00908491j -0.00140418+0.0055723j -0.00780552+0.00159939j -0.00478692+0.00173976j 0.00147963+0.00567338j 0.0100603+0.0039058j 0.00785855+0.0138435j 0.0111852-0.0194377j -0.000193888+0.00328183j -0.00182983+0.00180344j 0.0039303+0.00343901j 0.000330357+0.0170924j -0.00251091+0.00758298j -0.00919321-0.00498825j 0.0103963-0.00522778j -0.00376976+0.00258951j -0.00756224-0.00742397j 0.00768258+0.025057j 0.00546994+0.0164999j 0.0167039+0.0132949j -0.00307024-0.0108059j 0.00508431+0.0126736j 0.019225-0.00348982j 0.00864134+0.0165654j 0.00327215-0.0170068j -0.00814909-0.0118609j -0.000280434+0.00955362j -0.00531946-0.0230252j -0.0257786-0.0173705j 0.00655797-0.00757154j 0.00924553-0.00884294j 0.00400113-0.0225795j -0.00354676+0.0547997j 0.0151882+0.00902761j 0.0109539+0.00660886j 0.0178461+0.00398267j -0.0062163-0.00438961j 0.0112108-0.0172004j 0.000603725-0.0354719j -0.00048431-0.000974963j 0.0348768-0.00666829j 0.0209359-0.0154961j 0.0325364-0.00769783j 0.0147218-0.00549077j 0.00156894+0.0128j -0.00498356-0.00360491j 0.0252975+0.01418j -0.00265536+0.0469837j 0.0202078+0.0556179j 0.0186317-0.0277217j -0.0237005+0.0172852j 0.0422291+0.0516827j -0.0312078-0.0438333j 0.0203688+0.0299579j -0.0464066+0.050007j 0.00514558+0.0238824j 0.118846-0.0565679j -0.0173844-0.0368495j 0.00768714-0.0535585j -0.0162171-0.0070074j -0.0340664-0.0172731j -0.0240092-0.0235543j -0.0119091-0.00454302j -0.0020458+0.024094j -0.0541099+0.0764843j 0.0489173-0.0128872j -0.0150463+0.0449641j -0.116126-0.0148433j 0.0326522+0.0081121j -0.00567727-0.0194877j 0.0484183+0.00183645j -0.0413009-0.0512358j -0.0360097-0.0669299j 0.128323-0.0700498j 0.211675+0.0256142j -0.0190365-0.0995018j 0.167393+0.0269508j 0.044594-0.108552j -0.0842525-0.0381963j 0.0240676-0.01589j 
-0.000161458-0.00950012j 0.00606586-0.0077049j -0.0249899+0.00978358j -0.0326909-0.00729793j 0.0130581+0.0134143j -0.00988132+0.00205128j -0.00674302+0.00217091j -0.000926168+0.00108382j -0.0288992+0.00178659j -0.00369397-0.00383158j -0.0156299-0.011004j 0.0035704+0.0224288j -0.000532299-0.00838413j -0.022188+0.00407293j -0.00108967+0.0146293j -0.0028247-0.00390449j -0.0100195+0.00925909j 0.00931755-0.00602962j -0.0109813-0.00665384j 0.0159171+0.00969386j -0.00405994-0.0245935j 0.0055313+0.0152528j -0.0242069-0.0183985j -0.0116998-0.0103906j 0.00664376-0.0102592j 0.00231368+0.0020008j 0.0109317+0.00514562j -0.0139473+0.00290742j -0.00412196-0.00516004j 0.00301742+0.000865998j 0.00442869-0.00665965j -0.00785492+0.0106517j -0.00846267-0.00594551j -0.00952288+0.000383062j -0.0176677-0.00441512j 0.005599+0.00780905j -0.0082007+0.00768539j 0.00551889+0.00701887j -6.53284e-05-0.00449734j 0.0218622+0.0134954j -0.000295218+0.016283j 0.00885355+0.00975617j 0.0012099+0.00664192j 0.0119218-0.0111705j 0.00325008-0.0104073j -0.00234292+0.0119427j -0.0024665+0.0144915j -0.00850093+0.0166083j 0.00447283+0.00791176j -0.00264131+0.0067841j -0.00213434-0.0049447j -0.00487993+0.000735911j 0.00187407+0.000513248j -0.00456065+0.00960684j 0.00592578+0.00481018j -0.0070118+0.00541494j 0.0214954+0.0105761j -0.0127134+0.00462432j -0.00201704+0.00451663j 0.00410724-0.0102018j 0.0102871-0.00401654j -0.010349-0.00066735j 0.0108696+0.0115922j -0.00597901-0.00509047j -0.0136073+0.00419177j -0.00438241-0.00710435j 0.00128426+0.0106922j 0.00424669+0.00298376j -0.00108794-0.00983134j -0.0107114-0.000212547j -0.0126841-0.00391766j -0.0038457+0.00731819j -0.001624+0.0120192j -0.00570842+0.00761171j 0.00767423-0.0073187j -0.00199669-0.000560058j 0.0159682-0.00933371j -0.000170371+0.000128343j 0.00664673+0.00346375j -0.00725552+0.0100895j -0.0129118-0.0022844j 0.00271934+0.00523224j 0.00784649-0.00289083j -0.0119389+0.0137308j -0.00249198+0.00510118j -0.00434533+0.00858945j 0.00959541-0.00148929j -0.00280961-0.00697067j 0.000219747+0.00974786j 0.00497577+0.00459368j 0.00582833+0.00672361j -0.0103945-0.00990397j -0.00801157+0.00411643j 0.00568045+0.0134098j 0.00381679+0.000476123j -0.0116309-0.00495305j -0.00291227-0.00451833j 0.00671478+0.0135144j 0.00172445+0.0182282j -0.00216968+0.00179022j 0.00599183+0.0037428j 0.00417498-0.0118859j 0.0108932-0.00195675j 0.00511826+0.00169377j 0.00232766-0.00456238j 0.00956133-0.00243216j 0.000222672+0.00838086j 0.00779237-0.0281221j 0.00307403-0.0180635j 0.00421353-0.0189802j 0.0123828+0.0101061j 0.000880326-0.00587373j -0.01031+0.00257775j -0.00551296+0.0175011j 0.00207596+0.0070122j 7.83189e-05+0.00121853j 0.0104134-0.0178265j -0.00811602-0.00897298j 0.00240189-0.00659676j 0.0207946+0.0102379j -0.0117328+0.0158688j -0.00875545+0.0115558j -0.0196153-0.00272883j 0.0181085+0.00893615j -0.00795404+0.0124118j -0.028506+0.0108767j 0.00923116+0.00127256j 0.037491-0.0155293j 0.0159707-0.0199977j -0.0122291-0.00369029j 0.0155482-0.0305666j 0.0097921+0.00273948j 0.00418645+9.07876e-05j -0.0203631+0.0360934j -0.0146481+0.013015j -0.0450899+0.0247965j 0.00434221-0.0166909j 0.0186438-0.0208948j -0.0135436-0.00896245j -0.0191882+0.0378504j -0.022784-0.00625183j 0.031845-0.00868401j 0.0156309+0.0072155j 0.0293717-0.00591871j -0.0025945+0.00885474j -0.0100397+0.0124316j -0.00662908+0.0246814j -0.0016252+0.0146087j -0.0269685+0.00112574j -0.0418042-0.00834454j 0.00679713-0.00492721j -0.0113802-7.83757e-05j 0.00186862-0.0175336j -0.000218814-0.0300471j -0.0144556+0.0262312j 0.0214583+0.0118684j -0.0194335+0.00032648j -0.0245326-0.0292383j 0.0536475+0.0193894j -0.0083834+0.00241899j -0.0558206-0.000544995j -0.00962553+0.0117532j 0.054107-0.0214686j 0.0218159-0.0184519j -0.0444181-0.00455488j 0.00692671+0.0132725j -0.00864412+0.00750237j 0.00678255+0.0117402j -0.0349158-0.0122397j 0.00144922-0.0151509j 0.0107999-0.0408083j -0.0279792+0.0161404j -0.0450104-0.0712169j 0.0216846+0.00292901j -0.0196345-0.141183j -0.0957456-0.0411738j 0.0469519+0.0583499j -0.0442696-0.0798876j -0.0899304-0.0281452j -0.0273908-0.0917179j -0.0498089-0.0228905j 0.0180461-0.0184898j -0.0122257+0.0241064j -0.140085-0.0456374j 0.00316647-0.0576485j 0.0893808-0.00535214j -0.0217164+0.0714376j 0.0813515-0.105982j 0.1271+0.020051j 
