-0.0107338-0.102254j 0.025863-0.0104437j -0.043195+0.0599584j 0.049526-0.00397047j -0.00762089-0.0304793j 0.0334146-0.0368264j 0.0407736-0.0373028j -0.0540354-0.0267542j -0.0702333+0.0048752j 0.0324657-0.0254181j 0.00825356+0.00528614j -0.00860785+0.0136371j -0.0184961-0.00832302j 0.00126536-0.00790336j 0.0309773+0.0166251j 0.0150985-0.0370752j -0.00619956+0.0196881j -0.0469949-0.0414983j 0.00127222-0.038459j -0.0337344-0.000501197j -0.0106686+0.0195934j -0.0457074-2.16945e-05j 0.0174709+0.0184613j -0.0115724-0.00970829j -0.00268109-0.0125538j -0.00571108+0.00616827j -0.000467666+0.0176615j 0.0195667-0.0187614j -0.0141446+0.0170306j -0.00972565+0.0073933j -0.0192022+0.00486035j 0.0138319+0.00883807j -0.0229263-0.0116365j -0.0136326+0.0117257j -0.00664204-0.0216366j -0.0188333-0.00719958j -0.0163095+0.0202609j 0.0301221-0.000117208j 0.00246716-0.00919184j 0.00553902+0.00215799j 0.008994-0.000968612j -0.0170947-0.0112413j -0.0136974-0.000342073j 0.00643056+0.00205246j 0.0294141-0.00732088j -0.00873351-0.00272345j -0.00153892-0.00779614j -0.00413985+0.0158775j 0.0160745-0.00284689j 0.0197614-0.0157352j -0.00889448+0.00788174j -0.00801248-0.00735109j -0.00980315-0.00329418j -0.00220977-0.000416941j 0.000667273+0.00262313j -0.0104371+0.013876j -0.0204392+0.0164672j 0.00216508+0.000488858j 0.00243468-0.000411485j -0.0121562-0.00687178j -0.00100897+0.00920395j 0.000436919-0.0102429j 0.00508893+0.00731898j 0.0115326-0.000313152j -0.0112539+0.00150102j -0.012393+0.00468964j -0.0127642-0.00276783j -0.00614205-0.00294596j -0.00800408-0.00700698j 0.0122304+0.00274793j 0.00148278+0.0168369j 0.00169854+0.00656965j -0.00372179+0.0021587j -0.00901796+0.00689646j -0.00859437+0.00132294j -0.00879389+0.00816059j 0.0104321+0.0122764j 0.00133958-0.00276359j 0.00547402+0.00245588j 0.00175149+0.00156959j 0.00416495+0.00608894j -0.0026154+0.00933014j -0.0268465-0.00898284j -0.0050263+0.00439234j 0.00995837-0.00090884j 0.00671256-0.00364953j 0.00533929+0.00635435j 0.00516374-0.00409876j -0.00152586-0.00491357j 0.00340653+0.00465458j -0.00400378-0.0114381j -0.0158885-0.00600533j 0.00768265+0.00846622j -0.00476862-0.000985855j 0.018864+0.00219803j -0.00175301-0.000148873j -0.0059676+1.38873e-05j 0.0113975-0.0165264j -0.012444-0.00424267j 0.00569661-0.0167134j 0.00202177-0.00359647j -0.00430786-0.00408889j -0.00354721-0.0122828j -0.00843767+0.00491851j -0.00935609-0.00711245j -0.00278943-0.00169541j 0.0155108+3.65948e-05j -0.0176813+0.000768126j 0.0054001+0.00473196j -0.0116774+0.0114601j 0.00148+0.00562466j -0.00631563+0.00932954j -0.0152107+0.00111718j -0.00474222+0.00233055j -0.00671936-0.0107657j 0.0201756+0.0165255j -0.00475847+0.00505051j -0.00953166-0.00894947j 0.00388729-0.00396941j 0.00227731-0.0061459j -0.00766329-0.0118974j 0.0174028-0.000623278j 0.000110503+0.01737j -0.0169017-0.0115705j -0.0103708-0.00273469j -0.0116671-0.0065968j -0.0126333-0.00534535j -0.00354889+0.000268652j -0.0106123-0.0134232j 0.00802095-0.00378228j -0.0100417-0.0151612j -0.00642646+0.00474279j -0.0316964-0.021827j 0.014407+0.0391689j 0.00265759+0.00906008j 0.00197699+0.0126927j 0.0201637+0.0266158j 0.0175316-0.000749573j -0.0160855+0.000195321j 0.0092287+0.00895418j -0.000785091-0.0265889j -0.00202738-0.0115226j -0.016864+0.0063716j -0.00610739+0.000246319j -0.00221654+0.000369404j 4.85932e-05+0.0183273j 0.00342838-0.0136124j -0.0218995-0.00457965j 0.0122353+0.0112777j -0.028832+0.00247613j -0.0191475-0.00995567j -0.0366652+0.00370558j 0.0310429-0.00287286j 0.051643+0.0196412j 0.0027416+0.004187j -0.000870341+0.00546327j -0.0313107-0.0173214j -0.00435248+0.0115122j -0.0121153-0.012799j -0.00247792-0.0102126j -0.0189267+0.0247345j -0.0694806+0.0562714j -0.0237078-0.0615972j -0.0674775-0.0277608j 0.00615048-0.00938023j -0.0546917-0.0285562j 0.0450896+0.0425301j -0.0593819-0.0189021j -0.0242993-0.0391381j -0.0327728-0.0802145j 0.000299334+0.00012019j -0.107776+0.0648711j 0.0385516+0.0508706j 0.0248371-0.0143973j -0.00224185-0.00878408j -0.0419692+0.0235708j 0.038081+0.00740359j 0.0290991+0.018527j 0.0119245-0.0112468j -0.0294646-0.000156489j 0.106601+0.0772016j 0.0748538+0.104221j 0.00588355+0.0315892j -0.02865-0.016114j 0.0193471+0.0427544j -0.00909041+0.00758027j -0.11556-0.141742j -0.195344+0.257047j 0.1349-0.0507801j 
-0.00676+0.0111077j -0.00753831-0.105532j 0.0526768-0.0526826j 0.00959183-0.046919j 0.0229569-0.021841j 0.0473212-0.00793129j -0.0313524-0.00502744j 0.00699619-0.0155225j -0.00690292-0.0484144j -0.0143421-0.0045738j 0.0076859-0.0336757j -0.0441865+0.000623711j -0.0175064+0.000810401j 0.0369664+0.0152121j 0.0297718-0.00742755j 0.0542393+0.015607j -0.00461994-1.70741e-05j 0.00593966-0.000579284j -0.0154239-0.0105384j -0.00789856-0.0530824j -0.0206098-0.00934762j -0.0144573-0.0261595j -0.00869509+0.0058881j 0.000919596-0.0323777j 0.0312272-0.00310155j 0.0213185-0.00379269j 0.0011921-0.0336894j -0.00262299+0.00168783j -0.0177842+0.00970793j 0.00682278-0.0115341j -0.00531325+0.0167121j -0.0171055-0.0129303j 0.00338392+0.00679723j -0.0242352+0.0175825j 0.0224797+0.00919645j 0.0104148-0.00725609j -0.00583863-0.0232468j 0.00756318+0.00674062j 0.00317058+0.00952641j -0.0159168+0.0228208j -0.0161068+0.0102469j -0.0015671+0.00243991j -0.0015583-0.0103433j 0.0061553+0.0152505j -0.00764944-0.00264696j -0.0101495-0.0137586j 0.0119671-0.0173332j -0.0197045+0.0195317j -0.0128331-0.0180743j 0.00402315+0.0013037j -0.00471835-0.00354454j 0.00982312-0.0164064j 0.0125377+0.0109302j -0.00262497-0.0120212j -0.0101732-0.00896988j 0.0029585-0.0115691j -0.00227209-0.00734688j -0.00282823-0.000664325j -0.000123227+0.000479527j 0.0125079-0.00427436j -0.00376538+0.00734614j 0.0026622+0.00338214j -0.00472901+0.00639509j -0.00580716+0.00580752j 0.00554303-0.00405764j -0.00146074+0.00161165j 0.00721801-0.00676027j 0.00343216+0.000885656j -9.3918e-05-0.00675523j -0.00593345+0.00728869j -0.00896639+0.00118794j -0.00902466-0.0078831j 0.00525744-6.61708e-05j 0.00853994-0.0130424j 0.00445987+0.00441021j 0.00634806+0.00535091j -0.0012823+0.0170825j 0.0120389-0.00121702j 0.00521433+0.00850645j 0.00231135-0.00052396j 0.0149417+0.00358594j -0.0031964+0.00629172j 0.0150945-0.0196909j -0.0119451-0.00129344j -0.00733472-0.00204284j 0.00213741+0.0115627j -0.00514944-0.000154764j 0.00371779+0.00287733j 0.00811049-0.00828837j -0.00186298+0.00171241j 0.00936312+0.00232528j 0.0171329-0.00582203j -0.00515063+0.00927547j -0.0073743-0.00665031j -0.00149126+0.00569573j 0.00767145+0.0121734j -0.00194858+0.00327093j 0.00741441+0.000661653j 0.00622236+0.0034592j 0.0124781-0.0084284j 0.00142642-0.00416325j -0.00037116-0.0120829j 0.00692336+0.00986541j -0.00666268-0.00642016j -0.00275332-0.0122207j 0.000785025+0.00688806j -0.0126916+0.00409811j -0.00112117-0.00593813j 0.00130763+0.000715157j -0.00329692-0.0103144j -0.0023899+0.000962383j -0.00150711-0.0120439j -0.00107354-0.0124897j 0.00998088-0.00149393j 0.00963719-0.0108736j -0.00733382+0.0160794j 0.0144916-0.000670338j -0.00304328-0.00735102j -0.0115344+0.00889673j -0.0144771+0.0109953j -0.00732661-0.00320448j 0.0082513+0.0210723j 0.0118128+0.00360821j 0.0036705-0.00859215j -0.00793821-0.0146434j -0.00828356-0.01901j 0.0239704+0.000246887j -0.005533-0.00305636j 0.00678983-0.0161099j 0.000574065+0.00164105j 0.0170749-0.000458597j -0.0106416-0.0196198j -0.00990415-0.0272448j -0.0396221+0.0089861j 0.0065899-0.00478321j -0.00891454+0.0113709j -0.0203932+0.0132598j -0.00291544+0.0102789j 0.000737259-0.0159787j 0.0304677+0.0109841j 0.0207259-0.00947033j -0.00390679-0.0029336j -0.0130286-0.00891354j 0.018953-0.0174532j 0.00409634+0.00802429j -0.024548+0.00738309j -0.006581-0.00693451j -0.0434901-0.0222284j -0.0170968+0.00806471j -0.0259514-0.034086j 0.0123509-0.0148219j -0.0193309-0.0397882j -0.025769+0.0100991j -0.0082727+0.0212718j 0.0045188-0.00831367j -0.0327024-0.0309514j -0.00108575+0.00629168j 0.0077359-0.000348656j 0.0178753-0.00851688j -0.00407938-0.0205117j -0.0052172-0.0173663j -0.0689991-0.0927169j 0.034906-0.00557131j 0.0424738-0.0305928j 0.0263019+0.0145995j 0.029615-0.0436848j -0.0524495+0.085938j -0.0052536-0.0638083j 0.0699359-0.0246412j 0.0612245-0.0356157j -0.0450081+0.0203286j -0.0617314-0.0766788j -0.077176+0.0136959j 0.0430182+0.037447j 0.0156203+0.00836367j -0.0353215-0.0393221j 0.0227202+0.0449201j -0.0136647-0.0326899j -0.00480241+0.00619856j 0.0100559-0.059086j -0.0547044+0.0625943j -0.067153+0.0956199j -0.01687+0.0226907j -0.0464018-0.129512j 0.0200883-0.0203279j -0.0459182-0.0665079j 0.000946182+0.0373568j 0.175682-0.0434364j 0.205607-0.29046j 
-0.0275141-0.0709679j -0.010189-0.02835j -0.0156668+0.0239453j 0.00377966-0.0453309j -0.031612+0.0255489j 0.0441187-0.0238129j -0.00376178+0.00114872j -0.0384708+0.0244484j -0.0436041-0.00842917j -0.0285195+0.0122122j -0.00161209-0.0164666j 0.0129836+0.0317915j -0.00518634-0.0344894j 0.0241469-0.00438392j -0.00818006-0.0172646j -0.00860171-0.0145975j 2.97918e-05-0.0350189j 0.04146-0.01822j 0.00751357-0.0383097j -0.0128995-0.00746739j 0.000158673+0.0331618j -0.0119825-0.00842275j 0.0115447+0.012873j -0.0188074-0.0224699j 0.0112904-0.00466044j 0.0386717-0.0434569j -0.0417641+0.00206628j -0.0104649-0.0057932j 0.00308297-0.00154624j -0.0153541-0.0277522j -0.00437123-0.0122096j -0.0071569-0.0105422j 0.0041014+0.00304996j -0.00084311+0.0224713j 0.0232009-0.0140237j 0.00596505+0.00517537j 0.00648686-0.00914305j -0.000697269+0.000864779j -0.00594618+0.0041877j -0.0140862-0.00261659j -0.0235127+0.00688672j -0.0117102-0.00942912j 0.0151947+0.00738913j -0.00184689+0.00861974j 0.00431442+0.0140928j 0.00855618+0.0178842j 0.0101745+0.000943773j -0.0200816-0.00184957j -0.00518329-0.00156195j -0.00252815-0.00121027j 0.0217005+0.00260039j 0.00538553-0.0158622j 0.0043068+0.0152283j 0.00372962+0.0208327j 0.00191832+0.0143257j 0.015551-0.0129411j 0.0109163+0.0060681j 0.000783722-0.0110226j 0.00815447-0.0100147j -0.00447131-0.00836932j -0.00978735+0.00200435j -0.00405027+0.00758885j 0.00447213-0.00943758j -0.00465034+0.00116128j 0.0045875-0.00606397j -0.00740132-0.00218432j 0.0015262-0.00440377j -0.00941183+0.00796919j 0.00230688-0.0116109j 0.00714264+0.0156638j -0.0117603-0.00154717j 0.0157051+0.000866726j 0.0225214-0.0113566j 0.00568406-0.012112j 0.0155175-0.00662948j 0.00606622-0.0021836j -0.00372528-8.46535e-05j 0.000521979-0.0178148j 0.0115215-0.0100193j 0.00880444+0.00948101j 0.0270863-0.00166142j 0.0147467-0.000499413j -0.0100984-0.0121788j 0.00764124+0.0185986j -0.00343373-0.0117404j -0.0144272-0.00321831j -0.0108155+0.00262248j 0.00828772+0.00860207j -0.0143138-0.00246923j 0.0041516-0.0138087j 0.00602763-0.00117678j -0.0159906-0.0140044j 0.00509015+0.0115378j 0.00113069+0.0031979j -0.00141884+0.000395249j -0.0133275-0.017617j -0.012075+0.00261205j 0.010968-0.00835946j -0.00134407-0.00152817j -0.00165601-0.00098219j 0.00343355+0.00488107j -0.0130839-0.0135339j 0.0103898+0.0228634j 0.00158279-0.00732901j -0.000638546+0.00800694j 0.0119788+0.00292202j -0.013838+0.0156606j -0.0136808+0.0185981j -0.0108237-0.00690818j -0.00209899-0.0163755j 0.00689448-0.00650141j 0.0141032-0.0108322j -0.00759968+0.000433131j -0.00791531-0.00634607j -0.0219482+0.00163307j 0.0272448-0.0068121j -0.0120715-0.00318658j 0.0220366+0.0230367j 0.00881964+0.0272697j -0.0123935+0.0245479j 0.00299978+0.0290409j 0.0150135-0.0152168j -0.00704057-0.0162724j 0.0105038+0.00984421j -0.00444311-0.00175983j 0.00400746-7.25899e-06j -0.0230599-0.00207605j -0.0139926-0.00524331j -0.0349838-0.00900399j 0.00686173+0.000454643j 0.00486041+0.000442931j 0.0281869+0.0297052j 0.017249-0.00211406j -0.00673908-0.00462679j -0.00978343-0.00616432j -0.0166134-0.0105318j -0.00403973+0.0099673j -0.0304389-0.0078518j 0.0113095+0.00496763j -0.00893331-0.0321293j 0.017401+0.0202077j 0.0155451-0.00348581j -0.000126017+0.0292889j 0.00557853+0.0324184j -0.0186266-0.019377j 0.0132367-0.00290599j -0.0112183-0.0138657j 0.0187808+0.0438948j -0.0476046-0.0445903j 0.0242222-0.00618726j 0.0180857+0.0267948j -0.00699231+0.00993091j -0.0224059+0.0176612j 0.0224957+0.00259438j 0.016225+0.0601165j -0.00571674+0.027834j 0.00875698-0.00170477j -0.0453444+0.0228334j 0.0175274+0.014777j 0.0122976-0.00935018j -0.0396784-0.00426384j -0.0905017+0.0579423j 0.0487031-0.054963j -0.0145016-0.00683935j 0.0217125-0.0232624j -0.0401751-0.0324308j -0.0110244+0.017259j 0.0131935+0.0110767j 0.0254022+0.0116566j -0.000241249-0.016072j 0.0474861+0.0620461j -0.00853401+0.0105526j -0.075846-0.0803873j -0.00665233-0.00997211j -0.0272289-0.018416j 0.000195053+0.0248522j 0.0258564-0.0437222j -0.0621271-0.0350622j 0.00242216+0.0114923j -0.0726717+0.0662819j -0.023944-0.0767622j -0.0472354-0.0523644j -0.0699748-0.112137j -0.0779632+0.0341504j -0.0514879+0.00917146j 0.0838029-0.129146j 0.00230411+0.0524444j -0.119878+0.184882j 0.0994524+0.024696j 
0.00404665-0.0142704j 0.0288328+0.087386j -0.0137727+0.0585504j 0.00795959-0.031819j -0.0278476+0.00637453j -0.0196752+0.0434726j -0.00586721+0.00307397j -0.019663+0.0566085j 0.0384644+0.00200561j 0.00112113-0.0285185j 0.0261971+0.0215149j 0.0360788+0.0333082j -0.0247434-0.0136907j -0.00409643+0.00555202j 0.00320223-0.0119829j -0.030854-0.0183695j 0.00583683-0.00561538j -0.00967816-0.0294672j -0.0084584-0.0267508j 0.0320208+0.051894j 0.00500261+0.00403957j 0.0103238+0.00637894j 0.0479674-0.0349313j 0.000100062+0.0289403j -0.00322463+0.00604522j -0.004064-0.0195362j -0.00655547+0.0165049j -0.0212113-0.0250442j -0.00575075-0.0190648j -0.0135926-0.0168633j 0.0148242+0.00282567j 0.0119603-0.0207068j -0.0189068-0.000370238j 0.00220856+0.00819649j 0.021257-0.0119708j 0.0114407+0.015665j 0.0025933+0.00714005j -0.0317775-0.0130896j 0.0162408-0.00618946j 0.0165718+5.98747e-05j 0.00872392-0.00194579j 0.0023741+0.00585832j -0.0192169-0.00324341j -0.0120334+0.0177006j -0.000627324+0.00675922j 0.0120209+0.00261889j -0.0118696-0.0110328j 0.00562891+0.00694591j 0.00478718-0.0097698j -0.00825608-0.0135696j 0.000115243-0.000609642j -0.00893506+0.00109657j 0.00310989+0.0194891j -0.0052877+0.000780915j -0.00164585+0.00104288j -0.0104789+0.00403491j 0.0166285+0.00154413j -0.0203321-0.00847596j -0.002763-0.0174522j 0.00497772+0.00759879j -0.00176849+0.00845003j 0.00186137-0.000909032j -0.00177939-0.0171145j 0.00418227-0.00306169j 0.0134934+0.00481428j 0.0104579+0.00392919j 0.0167952-0.00384394j 0.000159538+0.00017993j 0.0109142-0.022704j 0.00558038-0.0147894j -0.00848873+0.00890237j 0.00069463-0.00507202j 0.00750011-0.0189895j 0.00785841+0.0118509j 0.00502203-0.0074602j 0.000507772+0.00518513j -0.00346283-0.00396903j -0.00299788+0.00416788j -0.00188581-0.00159812j 0.0157258+0.0114794j 0.0151704+0.0150512j 0.0175889-0.00656256j 0.000434762+0.0177889j 0.00563117-0.00237708j -0.000948146-0.00233359j -0.00518411-0.0159772j 0.0063187+0.00994662j -0.00148285+0.0102417j -0.00556687+0.00808653j -0.00845291-0.0135649j 0.0115657-0.00235055j 0.000228508+0.00910605j 0.00261118-0.0104046j -0.00834303+0.0219767j 0.0162418+0.00697299j -0.00473063+0.010961j 0.0074242+0.00457225j -0.0138336+0.00883365j -0.00398897+0.00399733j 0.0075723+0.00128679j 0.00372889+0.0051357j -0.00879044+0.00685723j 0.0153947+0.00982623j 0.00405108-0.0184369j 0.00341303+0.0103607j 0.00575886-0.00564687j -0.0101415+0.00900208j -0.00618013-0.00112263j 0.001188+0.00534405j 0.000186129+0.000120589j 0.0107287-0.00303153j -0.0073919-0.0141837j 0.00198286-0.00315963j -0.0079529+0.00847454j -0.000897982+0.0255212j 0.000587931-0.000756227j 0.00773396+0.0294811j -0.0014724-0.0139055j 0.0201246-0.00362303j 0.0160322+0.00800442j -0.00497231-0.00405022j -0.013276-0.0115867j 0.0128018-0.00598648j -0.0064777-0.0172061j -0.00412936+0.021558j 0.0148673+0.0183366j -0.00171271+0.00698448j 0.019624+0.0172567j 0.00161667+0.0326749j 0.0017738-0.0141418j -0.0131297-0.00977262j 0.00600341-0.0144863j -0.00676819-0.0105154j -0.00551509+0.00451318j -0.00437397+0.0135667j -0.00755439+0.000660286j -0.014358-0.0193144j 0.00815915+0.0335045j -0.00231785-0.00635455j -0.0259955+0.0255255j 0.00219393-0.0254382j 0.0328601-0.00325215j 0.041571-0.00683284j 0.0199731+0.0240188j 0.0121095+0.00544354j -0.00511493-0.00785045j 0.0241403+0.00839365j 0.0519196-0.0393354j -0.0480441+0.0343536j -0.0407433-0.00582363j 0.0639037+0.00579546j -0.0130561+0.032598j 0.0297127+0.0325498j 0.0498739-0.0371389j 0.0604596-0.00526397j 0.0321972+0.0109872j -0.0270181-0.0489524j 0.0181691+0.0234352j 0.0387795-0.0282153j 0.000304807-0.0393026j -0.0265846+0.0238005j 0.0152091+0.060333j -0.0836238-0.0447098j 0.0165261-0.010098j 0.029288+0.0211921j -0.00285339+0.0138878j 0.00762724+0.016744j 0.0230357-0.00831081j 0.00122767-0.0281826j -0.000277579+0.00411882j 0.0473202-0.00119324j -0.033234+0.0421274j -0.0736939+0.0825451j 0.0101707-0.03254j -0.0237311+0.00245004j 0.00305142+0.0188673j 0.00144484+0.0613208j -0.0367462+0.0393971j -0.00288584+0.034556j 0.0329655-0.00185431j -0.0949943-0.00890475j -0.00572105+0.0531718j -0.0259754-0.0482852j -0.0196101-0.0381144j 0.173505-0.194397j 0.12734+0.00304074j 0.147147-0.178968j -0.0244325-0.0110796j -0.0365679+0.0730595j 
0.0114177+0.0159447j -0.0324454-0.0446632j 0.0301314+0.0183467j -0.00142591-0.0613113j -0.0035096-0.0229421j 0.031072+0.0119836j 0.0358745-0.0256442j 0.0244885+0.021865j 0.0706797-0.036705j -0.00145655+0.0578605j 0.00419171+0.025722j -0.0216908+0.0263315j -0.032467-0.0263765j 0.0253666+0.02604j -0.00120169-0.00421069j 0.0190737+0.00176875j 0.0371115+0.0118901j 0.0404742+0.0285108j 0.0116384+0.00365376j 0.0293592-0.00466075j 0.0433675-0.0376787j 0.0439923-0.00113627j 0.0438755+0.0131101j -0.00341661+0.0261347j -0.00956918+0.0158825j 0.020159-0.0313216j -0.00647954-0.0217708j 0.00318843-0.0134465j -0.0166777-0.00804679j 0.00351483-0.00418464j -0.0275663+0.00196956j -0.0134591+0.02441j 0.0126331-0.0212584j -0.00674159-0.0106829j 0.0264902-0.017572j 0.0058427+0.00144715j -0.0114112-0.0213224j -0.0355991+0.0148935j -0.000966938-0.016468j -0.0290466+0.00522131j 0.0266348+0.00897463j 0.0112117+0.00780576j -0.0158595+0.0320814j -0.00937031-0.00764033j 0.00579494+0.0126865j 0.00446613+0.0185802j 0.0104191+0.00800334j -0.00595655-0.00103443j 0.0187442-0.0238683j 0.0026968-0.00205293j 0.0114506+0.0247074j 0.00273762-0.0209464j -0.0153437+0.00069966j 0.0108302+0.00707069j -0.00823857+0.00363376j -0.00139052+0.00703124j 0.0202604+0.0153091j 0.0118086+0.00447227j -0.0185255-0.00108624j -0.000929659+0.00998275j -0.0182719+0.000586539j 0.0193423-0.00345894j -0.011425+0.011284j 0.00832855+0.00565755j -0.0033242-0.00901528j 0.00765204-0.0153318j 0.0221215-0.00760035j -0.000752062-0.000424002j 0.0122783-0.00136015j -0.00574165+0.00308227j 0.00320941-0.00494167j 0.000117536+0.0167505j 0.00205138+0.000797888j -0.014369-0.0105734j -0.0112584-0.00129044j 0.00340536-0.0103582j -0.0248861-0.00978585j -0.00663667+0.00386353j 0.00578325+0.00973021j -0.00185503+0.0186071j -0.00770884+0.00564627j -0.00789513+0.00887292j -0.00199843+0.00195278j -0.0028344+0.0130287j 0.00555502-0.00387919j -0.00305928-0.00871516j 0.0067753+0.00505415j -0.000921501+0.00463583j -0.0138553-0.0141494j 0.0102424-0.0064517j -0.00333804-0.000103395j -0.0111817-0.0173977j -0.00832399-0.00128305j 0.0146592+0.0163847j -0.0156909-0.0156143j -0.000149766+0.00930854j 0.00510861+0.00256105j -0.0126568+8.4518e-05j 0.0152272-0.00386847j -0.0109226-0.015724j 0.00566991+0.000563119j -0.0129601+0.00771193j 0.0046814+0.0156314j 0.0026657-0.0184552j 0.0120656-0.00120512j -0.000938901-0.0154954j -0.00513324+0.00581015j 0.00300291-0.0153534j -0.0142857-0.00245984j 0.012708-0.0144728j 0.00683642-0.0124996j 0.00772013+0.0241294j 0.00129355+0.00138147j -0.00634075+0.00581983j -0.0105134+0.00651802j -0.00196087-0.00364636j -0.00080569+0.000233503j 0.0194154-0.00783536j -0.00200324-0.0180882j -0.0155813-0.0276979j -0.00416092-0.00582671j -0.00892051-0.00165846j 0.00585162+0.0286913j -0.00810981-0.0127445j 0.0230798-0.00117461j 0.0194786+0.00212582j -0.00248897-0.0393556j -0.0193673+0.0120919j -0.00937757-0.01916j -0.0179907-0.00661118j 0.0141666+0.0380456j 0.0145862+0.0148993j 0.0132407+0.0121772j -0.0248422+0.00168081j 0.0176238+0.0185859j -0.0150611+0.0192129j -0.0421634+0.0118006j 0.0119644-0.0155119j 0.0167121-0.011706j -0.0146783-0.0155245j 0.0231898+0.00336596j 0.0120292+0.000730364j 0.00593055-0.00431065j 0.0347302-0.01356j 0.00850772+0.0148059j -0.031707+0.00838726j -0.00475135+0.0134128j 0.000562931+0.0150698j 0.0631774+0.0181685j 0.0166393-0.0197128j 0.0319439+0.0300058j 0.0288912+0.0204036j 0.0108557-0.0100286j 0.00498727-0.017523j -0.0111864-0.000885655j -0.0235347-0.0296802j -0.0316664-0.0487655j -0.0111394-0.00806776j 0.0446987-0.014355j 0.0555568-0.0065618j -0.0216105+0.0059829j -0.0311004+0.0104867j -0.0633121-0.0112273j -0.0151848-0.0583139j 0.023002-0.0334105j -0.0120414-0.0418857j 0.0569978+0.0659802j 0.00177226+0.0567977j 0.0363533+0.0289469j 0.0322857-0.013381j 0.0346306+0.0412698j -0.0162112+0.0951012j 0.119434+0.046401j 0.0108181-0.0326754j 0.0149094+0.00259256j 0.00509154+0.0410111j -0.000934431+0.0244957j 0.0244573+0.0238828j 0.0443297-0.0449348j -0.0429431+0.0340441j -0.0588281-0.055603j -0.0175596+0.103498j 0.0544112+0.0389748j 0.0765621-0.0445684j 0.100001-0.109728j 0.0024032+0.0664227j 0.00731777+0.00185131j -0.0152306+0.141838j 0.147183-0.110925j 
