-0.0182814+0.0200176j -0.0226313-0.0155768j -0.0130094+0.0124271j 0.0170534+0.0035101j 0.0209602+0.00619522j 0.00365307-0.027159j -0.00950947-0.00167177j -0.00267206-0.00427699j 0.0115117+0.00617556j 0.00183475-0.00799848j -0.00227215+0.00597384j -0.0139217-0.0011287j 0.00413099-0.00146243j -0.000759776+0.00239906j -0.00687882+0.000519982j -0.000296948-0.000345564j 0.00416709+0.00498074j 0.00164953-0.00966996j 0.00693493-0.00366326j -0.000688168+0.0046422j 0.0040018+0.0102783j -0.00282892-0.000915104j 0.00129625+0.00509878j 0.00346652+0.00159823j 0.00895352+0.000703332j -0.00183765+0.00327129j -0.00900789+0.00413563j 0.00254604+0.0031936j -0.00651632-0.00136063j -0.00699698+0.00252344j 0.00317953+0.00141322j 0.0031444+0.00727926j -0.000528993-0.00138556j -0.00397752+0.000517497j -0.00261992+0.00171359j -0.00473055+0.00727484j 0.000537231-0.00714651j -0.00319484-0.009601j -0.00165903-0.00360365j -0.00159876-0.00314801j 0.00113812-0.00636503j 0.000751864-0.00088377j -0.00592462+0.00338125j -0.00429936-0.000105754j 0.00123619-0.00552976j 0.00301581+0.00784732j -0.000555613-0.00562727j 0.00439793-0.00260318j -0.00568016-0.00251068j 0.00225773+0.00742578j -0.00214184+0.00300302j -0.00238778-0.00865082j 0.00299931+0.00243891j -0.00194001+0.00491064j 0.00242257-0.00143983j 0.00543494+0.00519334j 0.00245566+0.00244568j 0.00500851-0.000595191j 0.00766452+0.00694704j 0.0031278+0.00452706j -0.00424513-0.000740841j 0.00856546-0.00633001j -0.00987446+0.000454452j 0.00171219-0.00259768j 0.00437411+0.0014585j -0.00167713+0.00274572j -0.0101632-0.000120558j -0.00753964-0.00491771j 0.00130669+0.00122369j 0.00392459+0.00234686j -0.00241414-0.00342722j 0.00682174+0.00118873j -0.00213855-0.00336614j 0.00027781+0.000809178j 0.00737913-0.00692124j -0.00196959-0.0021225j 0.00787394-0.00365625j -0.00957342+0.00862401j 0.00339007+0.00332624j -0.00184147+0.000465691j 0.00403827-0.00164949j 0.0017884-0.00549377j -0.00363424+0.000244809j -0.00366797+0.00408315j 0.00271982+0.00353602j -0.00488852+0.00197723j 0.00150944-0.00493022j 0.00570653-0.000794605j -0.00570554+0.00023363j -0.00147738-0.0010573j -0.00403025-0.0035909j -0.00570767+0.00930307j -0.000117788-0.0057385j -0.00967737-0.00565705j -0.0101834-0.00468566j 0.0096291+0.00417804j -0.00715528-0.000234113j -0.00586872-0.00506356j -0.00718999-0.00243829j 0.000771189+0.00593097j -0.000325293+0.00476926j 0.00277461+0.00442159j -0.0112218-0.00743206j 0.00150552-0.00367738j 0.00691446+0.0129492j -0.00873881-0.0220105j -0.00743554+0.0137879j -0.0112917-0.00874409j 0.000472367+0.0265478j 0.0252748-0.000142366j 0.00479866-0.0066187j 0.00268719-0.0208686j -0.0334783+0.0463587j 0.0481511+0.030926j 
-0.0248938+0.0149459j -0.0150383-0.0237252j -0.0131425+0.000543371j -0.0120183-0.00352785j 0.0127694-0.0108741j -0.00520225-0.0139737j -0.00750339-0.00343251j 0.00628003-0.00486806j 0.00699866+0.000901105j -0.00152928+0.00182284j 0.00562094+0.00104115j 0.00601273+0.00425445j -0.0066549+0.00457889j 0.00135508+0.00409195j 0.0009203-0.00151194j 0.00225717+0.00494107j -0.00380703+0.0011956j -0.00322806-0.00881309j 8.3326e-05+0.000771642j 0.00452514-0.00991628j -0.00249287+0.00752248j 0.00703445-0.00204833j 0.0036268+0.00418645j -0.00472253+0.00133837j 0.0005188+0.00243378j -0.00588143-0.000495123j 0.0012721-0.00387905j 0.00665655-0.00413663j -0.0100386-0.00132895j 0.00613204+0.00781991j 0.00504501-0.00567106j 0.00364912-0.0110222j 0.0052139+0.00607001j 0.00168669-0.00116712j -0.000153917-0.00572119j -0.00591383-0.00400725j -0.00145903-0.000469277j 0.000525137-0.00267545j -0.00337557+0.00693545j 0.000763602+0.00504633j 0.00284682-0.00288549j -0.000686035-0.00584225j 0.000194211-0.000938601j 0.00251137+0.000496669j 0.00416385+0.00458161j -0.00116528-0.0013779j 0.00475706-0.0045377j -0.00407965-0.0026083j -0.00386758-0.00527761j -0.000785973+0.00471568j 0.00115411-0.00870167j 0.00496677-0.00367967j -0.00622971+0.00142878j -0.00439048+0.000520578j -0.00355886+0.000772698j 0.0037511+0.00236919j 0.00467735+0.00775614j -0.00350163+0.00129447j 0.00516864+0.00204585j -0.00108289-0.00272418j -0.00392025-0.00116486j -0.0119836-0.00269904j 9.24486e-05-0.00412228j -0.00484018-0.00612823j -0.000966584+0.00607473j 0.00284809-0.000227687j -0.0021252+0.0017978j -0.0101008+0.00222014j -0.000737118-9.06655e-05j 0.00449921+0.000296902j -0.0038463-0.00109677j 0.00559271+0.00378386j -0.00714506+0.00484736j 0.00950362-0.000171062j -0.0063419+0.00168517j -0.00555584+0.00195967j -0.00167751-0.0037374j -0.0018878+0.000372914j -0.00109183+0.000173238j 0.000402875-0.00205989j 0.000609369-0.000105587j -0.00454179+0.00135431j -0.00367253-0.00118989j -0.000829141+0.0018457j 0.00464231+0.00217222j -0.00687022-0.000382489j 0.00376124-0.00868688j 0.000633271+0.0022409j -0.00692184-0.00102678j 0.0024925+0.00244397j 0.00586042+0.00248913j -0.00742379+0.00332087j 0.0075263-0.00101847j 0.003385+0.00525602j -0.00564802+0.00648673j 0.003354-0.00534475j -0.00588162-0.000627085j 0.00314577+0.00474243j 0.00182312-0.0112919j 0.01459+0.00608281j 0.00811328+0.00503738j 0.00125842-0.00073901j -0.00941704+0.00493457j -0.0036322+0.00481444j 0.0154141+0.00215384j -0.000281857-0.0122497j -0.00320845-0.00527759j 0.00990906+0.0100527j 0.0228033+0.0207075j 0.00370398-0.0200755j -0.0111549+0.0373609j 0.0247803+0.000279587j -0.0155019-0.00647144j -0.0145596+0.0166915j 
-0.0372034+0.00714574j -0.0030604-0.0390579j 0.00103174-0.0139938j -0.0285982-0.0137173j 0.0147474-0.0291978j -0.0220405-0.00433287j 0.00250851-0.00452198j 0.00932373-0.00319329j -0.00166014-0.0096999j -0.00329768+0.00597881j 0.0102332-0.00246356j 0.0154354+0.0107326j -0.0124962+0.0117936j -0.00229786+0.0105999j 0.0107718+2.19663e-05j 0.00210439+0.00239117j -0.00971055-0.00475026j -0.00846321-0.00603448j -0.000914549+0.00557796j 0.0108763-0.0146377j -0.00283407-0.00861952j 0.00561526-0.00574931j 0.000706814+0.00362857j -0.0013657+0.00392327j -0.000948055+0.00986113j 0.00362467+0.000616162j 0.0114279-0.00132525j 0.00168161-0.00366367j 0.00126401+0.000743848j 0.0112224+0.0085113j 0.00432005-0.00333307j 0.00177749-0.0148191j 0.00138026+0.00107114j 0.0100066+0.00390823j -0.00408469-0.000247297j -5.59512e-06-0.00703338j -0.00076882-0.000659751j 0.00432466+0.0060851j 0.00258448+0.0080532j -0.00262901+0.01087j 0.00888462-0.00407193j 0.00292071-0.00558017j 0.00794944+0.000349583j 0.00585713+0.00499201j 0.000179918+0.0047832j -0.00215501-0.00841709j 0.00660779+0.00189356j 0.000102456+0.00476397j -0.00641009-0.0124734j 0.00132141+0.00280791j 0.00331495-0.0130795j 0.00368635+0.00110628j 0.00147863-0.00379197j 0.00283972-0.00650509j -0.00470197+0.000124885j 0.000180666+5.54478e-05j 0.00606393+0.00679299j -0.00187883-0.00490346j 0.00734089-0.00272349j -0.00931398-0.00322156j 0.00606155-0.00669418j -0.0167673+0.00274552j 0.000122802-0.00148706j -0.00937263-0.00185801j 0.0030154+0.00406208j 0.000375201-0.000472318j 0.00623843-0.000134367j -0.000501571+0.00759708j 0.00430386-0.00503891j 0.0016596-0.00339678j -0.00927315-0.00283556j 0.00634799+0.00166906j -0.0070703+0.00814904j 0.00732695+0.000234945j -0.00347631+0.00245172j -0.00581591+0.00138827j -0.00440606-0.00501732j 0.00147428-0.00117087j -0.00178123+0.000789927j -0.0032223-0.00855758j 0.00049032-0.00363972j -0.00981027+0.00580704j -0.00734918-0.00311905j 0.00408174-0.000284556j 0.00498825-0.00314224j -0.0039266+0.00132875j 0.00483636-0.00371631j -0.00893027+0.0108616j -0.0101968+0.00121716j 0.0129622+0.00580837j 0.00926855+0.00312617j -0.00139359+0.00590755j 0.00354573-0.000812299j -7.09773e-05+0.00459335j 0.00172351-0.000926728j -0.00620599+0.0026898j 0.00069042+0.00907718j 0.0168691+0.00174051j 0.00235409-0.0155564j 0.00618434+0.0068488j 0.0262906+0.00595597j 0.000364499-0.0166313j 0.00342491-0.00287991j 0.0100177+0.0130256j 0.0054093-0.0326266j 0.00960454-0.0110102j 0.0122887-0.00718068j 0.0250344+0.0133859j 0.0207387-0.000173562j -0.00351779-0.0225499j -0.0185709+0.00285078j -0.010747+0.0246229j -0.0210685+0.00684279j 0.0092673+0.0207666j 
-0.0753636+0.0450124j -0.0466156-0.0822964j -0.0592623+0.0216482j 0.0362975+0.0250559j 0.0464016+0.0295663j 0.0214291-0.0760148j -0.0344385-0.00225763j 0.000661092+0.00974394j 0.034631+0.0101538j 0.0146497-0.0204905j -0.00203334+0.00905276j -0.0378522-0.00902681j -0.000545189-0.00497556j -0.00554188+0.000136013j 0.000529479+0.00679942j -0.00193149+0.0016485j -0.000688776+0.00275051j 0.00787693-0.0172371j 0.0265535-0.00380394j 0.00919471+0.0148136j 0.00414169+0.0296129j 0.000108041+0.0013908j -0.0066048+0.0202867j 0.00702973+0.00379895j 0.0153294+0.00342246j -0.00309692+0.00606812j -0.00667047+0.00847166j 0.00909205-0.0088518j -0.0154927-0.00283565j -0.00693223+0.00885481j 0.00980967+0.00385721j 0.0178378+0.0101742j 0.000104417+0.010149j -0.0166086+0.00476097j -0.015938-0.0142269j -0.00356353+0.00713934j -0.00088088-0.00444565j 0.00344938-0.0211914j -0.013489-0.0153775j -0.00119354-0.00369321j 0.00779133+0.00390737j -0.00344199+0.00924662j -0.0194024+0.00844803j 0.00473266-0.0137227j 0.0145654+0.00372978j -0.00920045+0.0154916j 0.00129542+0.000892109j -0.00280799-0.00347171j 0.00703604-0.00887269j -0.0140034+0.00758228j -0.00659469+0.00447518j -0.00779686-0.0112534j 0.00383744+0.0159468j -0.000151688+0.0152153j 0.00525942+0.00860493j 0.0043952+0.013891j 0.00249897-0.00181922j 0.00132537+0.0102426j 0.0100905-0.00719273j 0.00679007-0.00194855j -0.00615223+0.0124165j 0.0112005-0.00277016j -0.009083-0.00379235j 0.00252437-0.00613072j 0.0120473+0.0165724j -0.00346126-0.0112486j -0.00433897+0.0132002j -0.0128653+0.00451952j -0.000935434+0.00424612j -0.000828134+0.00161579j 0.0124614+0.00412689j 0.00512612-0.00121871j -0.00614761+0.002963j -0.00785337-0.00822576j 0.00467383-0.0057824j -0.00441965+0.00106339j 0.00301725+0.00131686j -0.0039348+0.00284279j 0.00381887+0.00240334j -0.00739226+0.000813325j -0.0128802-0.000444062j -0.0213478-0.0113057j 0.00558259+0.00237973j 0.00944754+0.0227624j 0.00832677+0.0101971j -0.00138152+0.00137929j 0.00260074-0.0128622j 0.0173084-0.00234001j -0.00973694+0.00950561j -0.00868571+0.00293563j -0.007201-0.00164187j -0.00570053+0.0140258j 0.00396379-0.0130274j -0.00145377-0.0173403j -0.00560384-0.0214791j 0.0116546-0.00671771j -0.0206536+0.0277085j -0.0113755+0.0130331j -0.00829435+0.00225834j 0.0249943-0.0121469j -0.0162709+0.0285517j 0.0141141-0.0124777j -0.0155904-0.0216203j -0.0145815-0.0123422j 0.0379237+0.0225939j -0.00442672-0.00807804j -0.0114216+0.0145925j 0.0313189-0.0248981j -0.00209519+0.0681371j 0.0591988+0.0094005j -0.00864425+0.0242177j 0.0510115+0.0247429j -0.023795+0.117362j 0.108871+0.0177258j 
-0.0268638-0.0101584j 0.0142887-0.0301181j -0.013387-0.0111415j -0.0131299+0.0121752j 0.00804222-0.0221745j -0.0205148-0.0129238j -0.00553936-0.00298605j -0.00704668-0.00343204j 0.00647602-0.00761674j 0.00293006+0.00583683j 0.0144703-0.00423156j 0.00399248+0.0230995j -0.00947421+0.00611041j -0.00935872+0.010415j -0.00412775+0.00429511j -0.00257354+0.00602743j -0.00990829-0.00595804j -0.0272692-0.0165568j -0.000298565+0.00625654j 0.0151773-0.00488872j 0.0069128-0.0124101j 0.0059312-0.00913665j 0.00157883+0.00787362j 0.00435726+0.00725844j 0.0115921+0.0104757j -0.00252738-0.0192507j 0.0195818+0.016107j 0.0385496-0.0111828j -0.00434815-0.00403927j 0.00633613+0.0187435j 0.0172225-0.000549576j 0.0131821-0.0264984j 0.00218038+0.0153895j 0.0152438+0.0115646j -0.00233075-0.0150561j -0.00332442-0.00426535j 0.0108342-0.00652958j 0.0160417+0.00763021j 0.00537667+0.0055349j -0.00343004+0.000685132j 0.00445682+0.00140452j 0.0032806-0.000178882j 0.00801336+0.00479849j 0.0191998-0.010579j -0.00284976+0.00248798j -0.0012203-0.00724063j 0.00743947-0.00454062j -0.000941182-0.000678133j -0.0123037+0.00558113j -0.0126574+0.013517j 0.0111481-0.0165169j 0.00312011-0.00269201j 0.00250263+0.00296314j -0.0181038-0.0135527j 0.0100847+0.00612126j 0.0151361+0.00984943j 0.00466261+0.00693307j -0.00180758-0.00314708j -0.0110859-0.0115479j -0.00287362+0.000574187j -0.00964195-0.00819604j -0.0153358+0.000649248j -0.00459645-0.0128821j 0.00246143+0.00448024j -0.00851466+0.0164945j 0.00556962-0.00387552j 0.00867334-0.00968276j -0.00713012+0.00395212j 0.00427792-0.00915629j 0.00716256-0.000448104j 0.00225403+0.00413855j 0.00762041+0.000568195j -0.00773538+0.0138436j 0.0124678+0.00578406j 0.00107204-0.00214412j -0.0126309+0.000650399j -0.00782002-0.00339206j -0.00565134-0.00611208j 0.00584002+0.0152701j -0.00326206-0.0123467j -0.0114419+0.00126449j -0.0157517-0.00645832j -0.00955458-0.0105743j 0.0048445-0.0120216j 0.00557523+0.00706402j -0.00738306+0.000138278j 0.00746244-0.0167232j 3.03076e-05+0.00577868j -0.0132682+0.0123093j 0.00071449-0.000281438j 0.0103913+0.0178345j -0.00692036+0.00931634j -0.00622187+0.0130305j 0.00812502+0.00332038j -0.0105071-0.0143953j -0.0129435-0.0037873j 0.00210466+0.00892423j 0.00498188-0.00602838j 0.00382384-0.0198968j 0.00189859+0.00962359j 0.00888992+0.0201651j 0.034338-0.0364125j 0.00283922+0.0116736j -0.0219321-0.0241907j 0.00435811+0.00687575j 0.00198886-0.000377916j 0.00497621+0.00777114j 0.0328753+0.00627745j 0.0562766-0.022017j -0.0464195-0.0568637j -0.0340462+0.0507203j 0.0169492+0.021926j -0.0212077-0.0056806j 0.000441161+0.0177326j 
0.0100557+0.0244763j -0.0249843+0.0078834j -0.00374531+0.0255573j 0.0448055+0.00879827j 0.000619317+0.0421887j 0.0291996-0.0128178j -0.00681785+0.00845021j -0.00453764+0.018134j 0.0156306+0.00577792j 0.0125472-0.0163435j -0.0267186+0.00705408j -0.0351691-0.0332354j 0.0245742-0.0154134j 0.00982597-0.0148774j 0.00440605-0.00130609j -0.00173532-0.00793959j 0.0093101+0.00657803j 0.032745+0.0098455j 0.0185079-0.00895453j -0.0164066+0.0257374j -0.00480502+0.0302174j -0.016267+0.00992903j -0.00837838-0.00304161j 0.0060975-0.0100008j -0.000514965-0.00514746j 0.00729039+0.0279616j -0.0322943-0.0103634j -0.0366729+0.00894502j 0.00529603+0.0059072j -0.0101731-0.0238763j -0.0104794+0.0141634j -0.013343+0.0380253j -0.00484066-0.0114349j -0.0257058-0.011873j -0.00407326+0.0137966j 0.00758192+0.0158286j -0.0159222+0.0032841j -0.00561622-0.0168822j -0.0112148-0.0234004j 0.00398486-0.00661292j -0.00143047-0.00751939j -0.0106575+0.00903021j -0.0181124+0.00155341j -0.00932362+0.00156712j 0.00410269-0.0100215j 0.000526215+0.0168292j -0.0190505+0.0110746j -0.00594192+0.00195051j 0.0183765-0.00618694j 0.00436081-0.0130904j -0.0155818+0.0210583j -0.00524147-0.00478057j -0.0024362+0.00349833j 0.0195103+0.0234061j 0.000859786+0.000924273j -0.0226905-0.00507108j -0.00107242-0.0119624j 0.0078884+0.00700193j 0.0139369+0.0116691j 0.0166158+0.00783286j 0.00624702+0.00749929j 0.0244854+0.00216788j 0.00246086+0.0111113j 0.00284336-0.00562365j 0.0110296-0.00712704j 0.0030232-0.00223413j -0.0202929+0.0128188j 0.000970776-0.00780335j -0.00303598+0.0130133j -0.00482203+0.00319291j 0.00241419-0.00500311j -0.0117772-0.00205171j 0.00926392-0.0191848j -0.0223834-0.00562665j 0.00643923-0.00342026j 0.00629598-0.000679867j 0.0102976+0.00829715j 0.000485778-0.00270724j 0.00244353-0.0122755j -0.00471596+0.010665j 0.0048756-0.00294596j 0.00983518+2.02791e-05j 0.0101752+0.0107285j 0.00060899+0.0289068j -0.00998995-0.00412404j 0.0180704+0.000226802j -0.000119699+0.0202482j 0.00257335-0.00845899j 0.0112028-0.00910105j -0.0111349-0.000111535j -0.0111642-0.0246939j -0.0118488-0.0146834j 0.00769038-0.0150864j -0.0212357-0.0204922j 0.0116068-0.00170032j 0.02241+0.0159293j -0.00625441-0.00349281j -0.0251434+0.00269297j -0.00455048+0.0226633j -0.00145492-0.0200928j -0.0419654-0.0189911j -0.0253702+0.0385607j 0.00788973-0.0210102j 0.00792923+0.00541637j 0.00927947+0.0312244j -0.00749085+0.00510801j -0.0292748+0.0306151j -0.0196567-0.012676j -0.0651982+0.0343403j 0.0492709+0.0717862j 0.0434738-0.0420764j -0.0140475-0.0253182j 0.0338191+0.0270414j 0.029616-0.0345751j 
-0.198657-0.00412893j 0.00773994-0.203725j -0.0916023-0.0194374j -0.0462674+0.0253383j 0.108827-0.0759528j -0.0599101-0.134248j -0.0289959-0.0210398j 0.0139956-0.00683224j 0.0590789-0.0443429j 0.0269066+0.00866378j 0.0328735+0.0059219j -0.0266454+0.0281481j -0.0154822+0.0236843j -0.0109749+0.0424727j 0.00556118+0.00884908j 0.0239159-0.00345277j -0.0326275-0.00138822j -0.0409326-0.0623984j 0.0151953+0.0293735j 0.0698241-0.0111576j 0.00536939+0.00330617j 0.0130985-0.0181267j -0.01342+0.026534j 0.0212408+0.0178222j 0.0372678+0.0291863j 0.0123722+0.00842377j 0.0172967+0.0150711j 0.00881774-0.0116832j -0.0171427-0.00742028j 0.000447596+0.00430272j 0.014998+0.0170737j 0.0207243-0.0150781j -0.00595154+0.00123338j 0.020224+0.0209303j -0.031918-0.0308412j -0.00907375-0.0089435j 0.0125944-0.0349806j 0.00664942-0.0164229j -0.001182+0.00238208j -0.0340402+0.0275481j 0.0487948+0.0129894j 0.0231088+0.0107948j 0.0188403+0.0212247j 0.0326239+0.000186006j -0.00278401+0.0054982j -0.0233943-0.0151881j 0.0196085+0.019746j 0.0249313+0.0178803j -0.0196569-0.0496811j -0.0141154+0.0204729j -0.0166827-0.045983j 0.00691941-0.0099502j 0.0131823+0.0127071j -0.00827853-0.00232823j 0.00269315-0.00914224j 0.0219317+0.044488j 0.00707116+0.0164272j -0.00603536-0.00196301j 0.0304336-0.0234523j -0.0115586-0.000349021j 0.00854488-0.0202119j -0.0234888+0.0340211j -0.0109303-0.0134094j -0.0234344+0.0121773j 0.0169118+0.0226976j -0.00309445-0.0179357j 0.00589789+0.0216202j -0.0268829+0.0283782j 0.0223265-0.00242906j 0.00899523-0.017698j -0.0364468-0.0145191j 0.0104463-0.0132538j -0.00601232+0.0309125j 0.0217797-0.000469019j 0.0248749+0.000347349j -0.036069+3.76385e-05j -0.00163438-0.00476526j -0.0113155+0.0113604j 0.0116691+0.00683289j -0.0225009-0.0178471j -0.0117989-0.00824813j -0.0380375-0.0149646j -0.0144847-0.027851j 0.0117199-0.0136003j 0.0217708+0.00788522j -0.0168392-0.00276217j 0.0139407-0.00658842j -0.00422085+0.0349111j -0.0149581+0.0151482j 0.0149553+0.0264998j 0.00507699+0.0494877j -0.00752799+0.0334161j 0.0149509+0.00421977j -0.0277996+0.000903949j 0.00198909-0.0641391j -0.00688431+0.0399838j -0.0223623+0.0593069j 0.0367259-0.00411387j 0.00671375-0.0280376j -0.00174647+0.00541821j 0.0510237+0.037233j 0.05413-0.0693057j 0.0411924-0.0708534j 0.0590684+0.0311349j 0.0690305-0.0544985j 0.0245582-0.0418016j 0.0489059+0.020207j 0.103633+0.0348405j 0.0797857+0.0709064j 0.0150666-0.0920495j -0.067282+0.126833j 0.131003+0.0377965j -0.0620861+0.17274j 0.169882+0.0628655j 
-0.0560751+0.0797808j -0.0819653-0.0576924j -0.0882357+0.0649663j 0.111569+0.121616j -0.0456247+0.127514j 0.107993-0.0284818j -0.0698584+0.0215287j -0.0536915+0.0189385j 0.0587517+0.0911026j -0.00836627-0.0435085j -0.0352037-0.0034319j -0.0671492-0.00830353j 0.00171862-0.0176724j -0.0364144-0.0154571j -0.0141135+0.0265127j -0.0384995+0.0214808j 0.00960504-0.0108718j 0.0473779-0.0284722j 0.0410638-0.0217695j -0.023987+0.0611385j 0.0272343+0.0731061j 0.00975774-0.00181883j 0.040724+0.00494333j -0.00960271+0.0145015j -0.00050517+0.0234405j -0.0317277-0.0665013j -0.0122023+0.0865434j 0.110255-0.0272204j 0.00894945-0.0141063j -0.00378982+0.0823654j 0.0683212+0.0207936j 0.0883255-0.00965209j -0.0177417+0.065203j -0.0499652-0.010253j -0.0338598-0.0781342j 0.00624005+0.0226707j 0.0435842+0.0519363j 0.078391-0.0418111j 0.00556879-0.059964j 0.0744878-0.0665646j -0.055505-0.0247823j -0.0414172+0.0244148j -0.0756849+0.00542467j -0.00384689-0.0369138j 0.0486532-0.00235078j 0.0135698+0.0500382j 0.00120987-0.044961j -0.0562355-0.0277211j 0.00873227+0.0425667j -0.092657+0.00634574j 0.0210327+0.0195893j -0.0590414-0.023283j 0.0252208+0.0491451j -0.0321341-0.0110959j 0.0882029+0.0916495j 0.00325228+0.0182598j 0.000449211-0.0197291j -0.000807777-0.00184117j 0.000422003-0.00804919j 0.025949-0.02813j -0.0520041+0.0427929j 0.0166414-0.0887584j -0.0404577-0.0332514j 0.0221646-0.00766009j 0.00855076+0.0538202j -0.0152912-0.0368946j -0.0091349-0.0131195j -0.0379849-0.0472478j -0.00591084-0.0102551j 0.00128403+0.0174224j 0.0682637+0.0551389j 0.0266603-0.0178748j -0.0208437+0.0498621j -0.0367449-0.0154081j 0.0126918-0.0118411j 0.0559387-0.015547j 0.00889668+0.0152788j -0.0198167-0.0626469j -0.0215339+0.0931131j -0.000882899-0.00876798j -0.0305177+0.0279386j -0.0093636-0.0214945j -0.00541022+0.0531738j 0.0226098+0.071456j 0.0105111+0.0581423j -0.0186388-0.0234252j 0.00817618-0.0637964j 0.0420074-0.0526971j -0.0881336+0.0741571j -0.0433634-0.0434196j -0.0153084-0.0643343j 0.00133197+0.00836332j -0.11019+0.00250269j 0.0782827-0.0877626j -0.0752798-0.0327279j -0.0365591-0.10143j -0.0359887+0.00352891j -0.0644127+0.040759j -0.0109472+0.0338773j 0.0702534-0.0176698j -0.0717618+0.151351j 0.115099-0.0304283j -0.0693832+0.106373j -0.20329-0.11317j 0.00336825+0.118932j -0.00745372-0.0150567j -0.0682681-0.00249368j 0.0400546-0.0437537j -0.0574169+0.0962315j 0.0885595+0.0847796j 0.0769898+0.016589j 0.0481-0.0588073j 0.0535542+0.110792j 0.109032-0.0493949j 
0.0455426-0.0632652j 0.0645648+0.0472032j 0.0423817-0.0639822j -0.109652-0.0284093j -0.0491041-0.101463j -0.0668449+0.0848439j 0.00746791-0.00165655j -0.00925663-0.0542053j -0.0514003+0.0314262j -0.0805142+0.0407066j 0.0630949-0.0155171j 0.0805868+0.121343j -0.0817661+0.0327112j -0.0579808+0.0263039j -0.0205729+0.0236419j -0.0394104+0.0215931j -0.0362053-0.0443269j -0.0783428-0.033889j -0.0501945-0.0095912j 0.0302314-0.0488561j 0.0290407-0.0860405j 0.067449-0.0194475j 0.0612444+0.00644055j -0.0356488+0.0337865j -0.0211775+0.0149506j -0.0126182-0.144101j 0.091648+0.0808462j 0.169967+0.0197339j 0.0235535-0.026179j 0.0027609+0.107382j 0.0749053-0.00818308j 0.0900949-0.122808j 0.00402104+0.102143j 0.0572901+0.0329173j 0.0185186-0.0590396j -0.0186229-0.0292252j 0.0653398+0.00689981j 0.0531831+0.0432414j 0.0273608+0.0318212j 0.018354-0.025362j -0.0343745+0.00430651j -0.0041141-0.0160995j 0.0398991+0.0108557j 0.0240164-0.0137575j 0.00700945+0.000855365j 0.000469491-0.0182641j 0.0375975-0.0552744j -0.0328936-0.0253495j -0.0616708+0.0429079j -0.0721693+0.071782j 0.0649631-0.0248875j -0.0081539+0.0190828j 0.0152994-0.00509557j -0.0977902-0.103806j 0.0725602+0.0474013j 0.069582+0.016529j -0.00327827+0.0384737j -0.0284091-0.0169646j -0.0764598-0.0516288j -0.0412641-0.0389454j -0.0376636-0.00546192j -0.0717101-0.0578824j -0.0259517-0.0747053j 0.0169429+0.0486859j -0.025765+0.0368935j -0.0209902+0.010132j 0.0602706-0.0692133j 0.00145541-0.00256189j 0.00948815-0.0616718j 0.00345149+0.00050388j 0.0240137+0.070845j 0.0319447+0.000843945j -0.0207844+0.0741691j 0.0291842+0.0284558j 0.00924451-0.0217728j 0.0186693-0.0422966j -0.0232292-0.0210357j -0.0210707-0.0479358j -0.016334+0.125451j 0.00418036-0.0451813j -0.0242107+0.0419703j -0.0305986+0.00568683j -0.0403757-0.0216973j 0.0157254-0.100862j 0.0320522+0.0145432j -0.05542+0.0101789j 0.0399456-0.100787j 0.0141851-0.00430303j -0.102969+0.0804775j 0.00224018-0.0106242j 0.0157425+0.0363959j 0.00106123+0.0376149j -0.109655+0.0559627j 0.0602338+0.0196752j -0.107118-0.00323785j -0.11152-0.0595582j 0.0119713-0.0326683j 0.0576812-0.023235j 0.0306806-0.0475834j -0.0226892+0.0765641j 0.165505+0.135783j 0.13746-0.111694j -0.0900272+0.154811j -0.100628-0.0699106j -0.0845304-0.0599058j 0.0108086-0.055935j 0.0281178-0.0711795j 0.0273719+0.0195802j 0.0541905-0.177735j -0.200893-0.073023j -0.0637293+0.0681488j -0.00625923+0.055135j -0.0781357-0.0876467j -0.0873128+0.0743149j 
