0.0127553-0.00489403j -0.00166046-0.00980659j -0.00701278+0.00463542j 0.000793816+0.000548083j 0.00590629+0.00351199j -0.00649467+0.000740829j -0.000361875+0.00307388j 0.00602175+0.00141519j -0.000350975-0.00282355j 0.000169705+0.00258631j 0.00561203-0.0045385j -6.66573e-05-0.00699048j -0.00298783+0.00309739j 0.00303843+2.04811e-05j -0.00159291+0.00216201j 0.00697841-0.00538078j 0.000469597+0.000450226j -0.00214709+0.00178955j -0.00405308+0.000553995j 0.000251691+0.00076906j -0.00021855-0.0040224j 0.000107162+0.00460903j -0.00189902+0.0042632j -0.0022562-0.00479799j -0.00526329-0.00213768j -0.000201064-0.00222979j -0.001627+0.0015708j -0.00390535-0.000970278j -0.0006199-0.00179662j 0.000499649+0.000896413j 0.000860026+0.0030186j -0.000948016+0.00665511j 3.44588e-05-0.00493848j -0.000632936-0.00552525j -0.00399227+0.00386057j -0.00229164+0.00526112j -0.00440304-0.00585308j 0.00407493+0.0038519j 0.000936531+0.00563711j -0.00106111-0.00198771j 0.00065047-0.00190307j 0.000193804+0.00284347j 0.00400016-0.00137058j 0.00142673+0.00241149j 0.000633929-0.00035054j -0.00268451-0.0039477j 0.000304841-0.000559606j 0.000953703-0.00101627j -3.60232e-05-0.000756191j -0.0025155-0.00209235j -0.00104621-0.00343824j -0.00150761-0.0028212j 0.0032297-0.000937928j 0.000664026-0.0047158j -0.000394567+0.00492115j 0.00125288+0.00788533j 0.000283204+0.00379905j 0.000773738+0.00755996j 0.00148563-0.00304836j -0.0043916+0.00182658j 0.00126813+0.00112301j 0.00140392-0.00414852j 0.00128059+0.00497916j -9.5668e-06+0.000476153j -0.0022358+0.00212215j 0.00194117-0.00527712j 0.000544967+0.00135084j -0.00157265+0.00662243j 0.00114232-0.000453583j 0.00136639-0.00250076j 0.000800878-0.000207786j -3.46725e-05+0.00028772j -0.00318811+0.00157872j -0.00156889+0.00238138j 1.26386e-05-0.00139287j 0.00236026-0.000179672j -0.00185461+0.00240304j -0.00252196-0.00249523j 0.00146307+0.00150412j 0.00133032+0.00163531j -0.0030196+0.000983638j 0.00205515-0.00203271j -0.000922326-0.00158849j 0.00115342+0.00223449j -0.00363894-0.00345731j 0.00147184-0.00173786j -0.0021829+0.00271787j 0.001227-0.00569321j -0.000380877-0.0010746j 0.000319363+0.00104131j -0.000563886+0.00399523j 0.00175612+0.000978954j -0.0016354+0.00318311j 0.00620017-0.00238823j 0.000977926+0.00047721j -0.00474271-0.00185474j -0.00194425+0.00665282j 0.000841708-0.000444267j 0.00238898+0.00103483j 0.00031609+0.000208601j -0.000818574+0.00362549j 0.00269201+0.000945537j -0.000557011+0.00461612j 0.00095497-0.00292391j -0.00101436+0.00402918j 0.000134199-0.00322361j 0.00296748+0.00246635j 0.00470179+0.0020069j -0.00387188+0.0034906j 0.00789133+0.00150868j 0.0055704+0.000883828j -0.00192178-0.00219959j -0.00395468+0.00248245j 4.77154e-05+0.00302067j 0.00231819-0.00181769j 0.0037478-4.42119e-05j 0.00400712+0.00230028j -0.0041902+0.00434831j -0.00144168+0.00199223j 0.000690406+0.00165699j 0.00128872+0.000509586j 0.00682951-4.7002e-05j 0.00295486-0.00560392j 0.00413915+0.00875492j -0.000985515+0.00343288j 0.000904467+0.00261495j -0.00770902-0.000228606j -0.00245896-0.00224913j 0.00647789-0.00757585j 0.00224029+0.0105646j -0.000698469+0.00205289j 0.00558013+0.000416398j -0.00722242+0.00338743j 0.00501432-0.00907541j 0.0182167-0.023264j 0.0259169+0.0137176j 
-0.00440737-0.0131283j -0.0092213+0.00265018j 0.00249678+0.00574674j -0.000306211-0.00199779j 0.00389466-0.00728684j -0.00660254-0.00318331j 0.0078178+0.00257604j 0.00529181-0.00623614j -0.00192857+0.00266041j 0.00659799-0.00050717j -0.00467912-0.00314622j -0.00540828-0.00264972j 0.00316945-0.00362701j 0.00217291+0.000171761j 0.00755362+0.00499371j -0.000637238-0.000673565j -0.0036311+0.00189947j 0.00561546-0.00326282j 0.0017437-0.00299045j 0.00197236+0.00297355j -0.0038195+0.00468223j -0.00121692-0.0119554j 0.00444289+0.00352494j -0.00094265-0.00217073j -0.00261273-0.00172076j 0.00131292-0.00547107j -0.00127637-0.00362112j -0.00104159-0.00158224j -0.00284526+0.00491864j -0.00409233+0.0038716j -0.00324887+0.000733129j -0.00252204-1.11461e-05j 0.00138749-7.01612e-05j -0.000940198+0.00227377j -0.00308866+0.00414729j -0.00046113+0.00216586j -0.00344933-0.000435761j 0.00166343+0.00141554j 0.00400947+0.0057945j 0.00591103-0.00494682j 0.000856126-0.000627706j -0.000556468+0.00220342j 0.000399624+0.00452211j -0.00218296+0.000918874j 0.00401695+0.000224166j 0.000135504-0.00507089j 0.000542794-0.00160837j -0.000126307-0.000167025j 0.000782889-0.0017113j 0.00107782-0.0018081j -5.23072e-05-0.00326852j 0.000650422-0.00358888j 0.00193013+0.00592147j -0.00130288+0.00190507j -0.004106-0.00285362j -0.000444253+0.00473706j -0.00531079-0.00330262j -0.00324952-0.000526039j -0.000384441-0.0019275j -0.00218136-0.00558998j -0.000646967+0.00283371j 0.00331405+0.00134278j -0.00132497-5.93512e-05j -0.00171678-0.00142966j -0.000178916+0.000825606j 0.00191166-0.00217431j -0.00255684+0.0072961j -0.00436908+0.000549191j -0.000793669-0.00194144j 0.00155211-0.000729673j 0.000594827-0.00639781j -0.00107561+0.00244607j -0.00278194+0.000270022j 0.000909927-0.00115311j 0.000970123+0.000527133j 0.00156903+0.00160275j 0.00547373-0.00714809j 0.00223791-0.00210582j -0.000462239+0.0010537j -0.00115422-0.00125406j -0.00249553+0.000524408j -0.0063922+0.00230888j 0.000795588-0.00234827j -0.000119985+0.000970427j -0.00315214-0.00237049j -5.52037e-05-0.00122246j 0.00130752-0.0010117j 0.00103309-0.00167301j 0.00154202-0.00142102j 0.0022273-0.00105097j -0.00372652-0.00266069j -0.000571644+0.00372389j 0.000276294-0.00443921j -0.00488812-0.000214014j -0.00385059-0.000469189j 0.00737513+0.000880168j -0.000744939-0.00292268j -0.00414627-0.00238873j -0.00163815+0.00125805j -0.00223215+0.000896797j -0.00344535+0.000508769j -8.89958e-05+0.00341871j 0.00323521-0.000316189j -0.00375625-0.000608851j 0.00140297+0.0019026j -0.00213088-0.00340908j 0.00109544+0.00111053j -0.000546948+0.00366657j 0.00183008-0.000473535j 0.00104449-0.00160818j 0.000180031+0.000391467j 0.00275414-0.00184982j -0.00161782+0.00128849j 0.00573705-0.00285147j -0.00213825-0.00207462j -0.00136865-0.00654644j 0.00295766-0.00309564j -0.00166195-0.0029966j 0.00515275+0.00330793j -0.00730133-0.00183767j 0.00137829-0.00327835j -0.00654874-7.30762e-05j 0.00434113+0.00128458j 0.00178245-0.000486447j -0.00201124-8.22095e-05j 0.00608175+0.0100057j 0.002671-0.000450174j -0.00317746+0.00527994j 0.00339033+0.00685239j -0.00484911+0.00521698j -0.00046162-0.000759035j 0.00374957+0.00378941j -0.00412259+0.011728j -0.0135659+0.00342285j -0.0229422-0.0170172j 0.0130757-0.0277316j 
-0.000360322-0.00867103j -0.00796737-0.0060478j -0.000718448+0.000262656j -0.00564025-0.00243491j -0.00147618+0.00265361j -0.00719896+0.00294851j -7.48694e-05-0.00512381j 0.00326929+0.002062j -3.62437e-06-0.000957018j -0.0033623+0.000675942j -0.00656394+0.000286676j -0.0011757-0.00782469j 0.00239566+0.00166874j -0.00177787+0.0043865j 0.00580909-0.00792497j -0.00123814-0.0020332j -0.00247788+0.00139443j -0.00271794-0.00578963j -0.0118058-0.00317964j -0.0029368+0.00252784j 0.00315231+0.00313628j -0.00129466-0.000681705j 0.00405555+0.00189953j 0.00130133-0.00674891j 0.00104318-0.00217304j 0.00150431+0.00224515j 0.00099999-0.000108364j -0.00304436+0.00296789j 0.0010178-0.00238217j -0.00035162-0.00194279j -0.00014173-0.000989818j 0.00385875-0.00421011j 0.00569435-0.00565285j -0.00221745-0.0050927j -0.00122176+0.00376221j 4.30299e-05+0.00205697j -0.00342104+0.00354865j 0.0010667+0.000718534j 0.00021576-0.00402093j 0.00311114+0.00450134j -0.000594186+0.00215146j 0.00136939+0.00397447j 0.0011183-0.00234127j -0.00107256+0.00205219j -0.00326666-0.00539777j 0.000100857-0.00053125j 0.00181073+0.0055441j 0.00106016-0.000718529j 0.00313307+0.00161396j 0.0003108-0.00376739j -0.00216632+0.00334466j -0.0024291+0.00792178j 0.00239733-0.000580202j -0.000181475+0.00695188j -0.00158293-0.00600787j -0.000578892-0.0101836j 0.00150812-0.00121198j -0.000158631-6.36985e-05j 0.00128735+0.00505949j -0.00386854-0.00314886j -0.00112627-0.00146908j 0.00189294-0.00221793j -0.00201882-8.89109e-05j -0.000684175+0.00129713j 8.12519e-05-0.000209912j -0.00508042-0.000562398j 0.00215518-0.00283559j -0.00153015+0.00227022j 0.00213702+0.000730093j -0.00324612+0.00356002j -0.000221982+0.0011108j -0.00235117+0.00486313j -0.00225114-5.68817e-05j 0.00378458-0.00115626j 0.00575601+0.000379335j 0.000773698-0.00226397j -0.00393418+0.00394866j 0.00129133-0.00687676j -0.000532846+0.00309771j 0.00581519+0.00057653j 0.000914445+0.000127303j -0.00358136-0.00231319j -3.40169e-06-0.00211416j -0.00125637-0.000195967j -0.00202715-0.00125033j 0.00446989-0.000703026j -0.00217069-0.00125918j -0.00335062+0.00247096j -0.00488111+0.00136131j 0.00263567-0.00636054j -0.00203013+0.00320607j 0.00592608-0.000627991j -0.00107464-0.00292439j 0.000590655-0.000876014j 0.00156252-0.000277056j 0.00500028-0.00102699j 0.00153678-0.000295881j 0.00282711-0.0023171j -0.00472014+0.00106288j -0.00285759+0.000612203j -1.33293e-05+0.00327696j 0.000805768+0.00172575j 0.00374316-0.00211555j -0.00363968-0.000217109j 0.000643077+0.000978027j -0.0017244-0.000577359j -0.00114576-0.00219175j 0.00217478+0.000376822j 0.0104644-0.00140332j 0.00595785+0.00431j 0.00515363+0.00342742j -0.00400171-0.00339922j -0.00030313-0.00250334j -0.00233773-0.00486514j 0.0011673-0.000282426j -0.00329726-0.00439939j -0.00711157+0.00469589j -0.0023323+0.000378023j 0.001999+0.000737577j 0.00154509-0.00579584j -0.00299862-0.00479365j -0.00389677+0.00129796j 0.000611441+0.00173246j -0.00101463+0.00574396j -0.0012956+0.00319704j -0.0015637-0.00228207j -0.00245629-0.0048998j 0.00159111+0.00283554j 0.00386085-0.0088477j 0.00340387+0.00455604j -0.0149589+0.00621988j 0.00999217+0.0236036j -0.0083757+0.0107829j -0.0167721+0.000912116j 0.00712115-0.00374595j -0.00652754+0.00676683j 
0.00920704-0.00102715j 0.00714328-0.00869654j 0.000103288-0.00238766j 0.00639752-0.00355882j -0.00391497-0.00118976j 0.00908168+0.00329045j -0.00231436-0.00468872j -0.00201437+0.00567567j -0.00461701-0.00491412j -0.00769222-0.00198087j -0.000139118-0.00329292j -0.000328295-0.00027256j -0.00762114+0.00380678j -0.0012116-0.00199813j 0.00133446+0.00308784j 6.14849e-05+0.00243097j 0.00251996-0.00276601j -0.001844+0.0035315j 0.00362514-0.00913964j 0.00104152+0.00269204j -0.00167841-0.00287401j 0.0056836-0.00379174j 0.000915923+0.00130908j 0.000467518-0.00488415j -0.00211006+0.00102902j -0.000684306-0.00597404j -0.00100848+0.00511311j -0.000790252+0.00275461j -0.000350735-0.00425347j 0.00178364-0.00121091j 0.00107336+0.00130986j 0.00347297+0.00711876j -0.00159921-0.00225385j -0.00239801+0.00162598j -0.00042028-0.00101971j -0.00132392+5.03671e-05j 0.000314017-0.00293912j -0.0021246-9.66728e-05j 0.000795099-0.00188651j 0.00025731-0.00229315j -0.00121688+0.000407665j 0.00321646-0.00268489j 0.00148336-0.00356841j 9.06531e-05+0.00154344j -0.00578612-6.10166e-05j -0.00291519+0.00131115j -0.000432924-0.00187655j 3.40966e-05-0.00138956j -0.000142827+6.14645e-05j -0.00320773-0.00191082j 0.00122295-0.000888492j 0.000369667+0.00550771j 0.00212931-0.00308841j 0.000542542+0.000196976j -0.000577419+0.00416419j -0.00362956-0.00306841j 0.00443019+0.00266907j 0.000181159+0.00321338j 0.0042201-0.00178266j -0.000810214+0.00210877j -0.000109972-0.000486946j 2.16492e-05-0.00439663j -0.00128887+0.00696222j -6.86509e-05+0.00238981j 0.000104569-0.0034332j 0.00152364+0.000543759j -0.000226515-0.000798108j 0.00211375+0.00270817j 5.65741e-05-0.00247937j -0.000248541-0.00116699j 0.00152495+0.00296591j 0.00231486-0.00231568j 0.00077715-0.00472564j -0.00416732-0.00295429j 7.43217e-05-0.00262727j 0.00279421+0.000725553j 0.00025382+0.00501968j -0.00135201-0.000465881j 0.00238967+0.00265398j 1.88409e-05+0.00123697j 0.000270566-0.000323351j -0.00268349-0.000594302j -0.00136434+0.000986818j -0.000299845+0.00343145j -0.00427696+0.00036458j -0.000964178-0.000894982j -0.00155247+0.00307396j -0.00380029-0.000249123j 0.000615715+0.0027159j 0.00286591-0.000324008j 0.00430367+0.00156085j -0.00100585+8.42645e-05j 0.000357436+0.00156614j 0.000375931-0.00301355j 0.00389016+0.00303966j 0.00464257+0.00134489j 0.00259384-7.17375e-05j -0.00129139-3.99672e-05j -0.00253182-0.00221003j -0.0029865+0.00407765j 0.00346406-0.00316162j 0.00117293+0.00134533j 0.00269992+0.00167817j -0.00348023-0.00382053j 0.00465766-0.000259535j -0.00652684-0.00542398j 0.000885435+0.000108604j -0.00295825-0.0078204j 0.00151805+0.00159009j -0.00250872+0.000453613j -0.00137631-0.000347308j -0.00168723+0.000622702j 0.00887802-0.00223213j -0.00622201-0.00568351j 0.000367214+0.00290807j -0.00452435+0.00151808j 0.000362845+0.00194749j 0.00217456-0.0017909j 0.000162454+0.00144207j 0.00303575-0.00506802j -0.00265173-0.00327459j 0.00403661+0.000265524j -0.00494798-0.00790394j -0.0027225-0.0070924j -0.00155829-0.00341288j 0.00473769-0.0101549j -0.00228108+0.00846851j 0.00798205-0.00642322j 0.00724845+0.0043697j -0.00148308+0.0114871j -0.0109342-0.0169317j -0.02705+0.017538j -0.0123306-0.000541277j -0.00751173-0.0152712j -0.000985224+0.00909507j -0.0109835-0.0106254j 
0.00134873-0.00255678j -0.010099-0.00365354j -0.00735926+0.00156719j -0.00710243+0.00141142j 0.00207678+0.00626785j -0.00306196+0.00643707j -0.00295876-0.00548293j 0.00565411-0.00281814j 0.000149767+0.00126728j -0.00669329-0.000432376j -0.00350768+0.0011104j -0.00210783-0.00444289j 0.00253055-0.00149813j -0.000950779+0.000980276j 0.00344977-0.010789j -0.00239858-0.00405775j 0.00118128-0.000855128j -0.00304764-0.00107829j -0.00581654+0.00140538j -0.000446858+0.00333997j 0.00320438+0.000913761j 0.00103916+0.00294998j -0.00112155+0.00150371j -0.00323207-0.00131265j -0.00129976+0.00165212j 0.00471022+0.00526647j 0.00180683-0.00298478j -0.00365737+0.00337646j -0.00083181+0.00329588j -0.000592785+0.00025185j 0.00162305-0.00300194j -0.00113085-0.00205577j 0.00178949+0.00305727j -0.00480831-0.000642684j -0.00290464-0.002665j 0.000387609+0.00104679j -0.00242483+0.00219489j 0.00274192+0.00212679j -0.00069004+0.00511878j -0.00175896+0.00230443j -0.00144532+0.000809422j 0.000271113-0.000251266j 0.00215696-0.000615275j 0.00130516+0.000153317j 0.00160241-0.00324729j -0.000230612-0.00553127j -0.000252681+0.00342158j 0.000868382-5.31492e-05j 0.00223006-0.000799158j 0.000721939-0.000502818j -0.00331941-0.00127356j -0.00380619-0.000867685j 0.00107465+0.00393301j -0.000992783+0.00173604j -0.000597265-0.0010344j 0.00200274-0.000291007j 0.000520763-0.00392687j 0.00224657-0.00137622j -0.000129844+0.00023781j -0.00254825-0.00281863j -0.000893853+0.000632709j 0.00179754+0.000498068j -0.00128201-0.00314844j -0.00121986-0.000628406j -9.82693e-05+0.00264611j -0.0039013-0.00343989j -0.000158661+0.0022045j -0.00031412-0.0033003j -0.000117977+0.0017894j -0.00062032+0.00197119j 0.00386932+0.000354668j -0.000455722+0.00144787j -0.00204418+0.00584157j 0.00155576-0.000437344j 0.00276758+0.000487977j 0.000334908-0.000499364j 0.00433653-0.00142708j -0.00254431-0.00372433j -0.00407623+0.00231674j 0.00339129-0.00344j -0.0012843+0.000445516j 0.00199916-0.00204859j -0.00154505-0.00288076j -0.00186958-0.00158974j 0.00593568+0.00112181j -0.000403464+0.00149737j -1.6153e-05-0.00136212j 0.00171175-0.00072692j -0.00144906+0.00303701j -0.00622631-0.00428851j 0.000675283+0.0015325j -0.0018741-0.00264517j 0.000320101+0.00379039j -0.00047709-0.00212956j -0.00740622+0.00248756j -0.00218675-0.000478466j -0.00347577+0.00372528j -0.0020068-0.00360663j 0.00579865+0.00175819j -0.00209819+0.000178451j 0.00383575-0.0015079j -0.00108286-0.00208819j 0.00039321+0.00388666j 0.000424751-0.000721706j -0.00190128+0.00429942j 0.00362804+0.00175621j 0.00329182+0.00038221j 0.00119333+0.00691383j -0.00545675-0.00031396j -0.00237756-0.00233413j -0.00205998-0.00130699j -0.000514383-0.000289204j 0.00741124+0.0083152j -0.00922041-0.00320693j 0.00536405+0.000779743j 0.00697007-0.000772388j -0.0024533+0.00307984j 0.00234619-0.00347464j -0.00623237+0.0029269j 0.00359566-0.00113102j -0.000147073-0.00337082j -0.006684+0.00115415j 0.000976241+0.0141989j 0.0049894-0.017859j -0.0149495+0.0140617j -0.00745095-0.0129328j -0.0055733+0.00249814j -0.000278163-0.0198321j -0.0242253-0.0141563j 0.0184145-0.0134193j -0.017797-0.00224149j -0.0112476-0.00727328j 0.0056522+0.00566279j 0.00781617-0.015437j 0.00403912+0.013876j -0.00585609+0.00745441j 
-0.00180061+0.00444268j 0.00393938-0.00561813j 0.00380263-0.00900443j 0.00453465-0.00422316j -0.00391717+0.00129055j 0.00754714-0.00449078j -0.00754782+9.57334e-05j 0.00374869+0.0107182j -0.00207511-0.00367461j -0.00204948-0.00257297j -0.00242467+0.0039489j -0.00289383-0.00139385j 0.00522532-0.00101627j -0.00346524-0.000651221j 0.00272063-0.00602501j -0.00106872-0.000147835j -0.00106188+0.00318292j 0.00243903-0.00837668j -0.00524541+0.00319421j -0.00149664+0.00240388j 0.00453504+0.002235j 0.0108782+0.00340704j -0.00401228-0.00286387j 0.00622508-0.00622826j 0.000851897-0.00293715j 0.00236728+0.000982373j 0.00138485+0.00456916j 0.00414899+0.0032353j -0.00421927+0.00417977j 0.00205578-0.0113402j 0.00017983+0.00599334j 0.00385738+0.0007863j 0.00249463+0.00388451j -0.00334857-0.000813189j 0.000466834-6.91885e-05j 0.00166383-0.0011624j -0.00389814+0.00765979j -9.12964e-05-0.00103305j -0.000918733-0.000105023j 0.00645212+0.00503191j -0.000509512-0.00230308j 0.00182821-0.00125231j 0.00559099+0.00126813j 0.0035611+0.00115502j -0.00705724-0.00526346j 0.00166647+0.00264013j 0.00496746-0.00770963j 0.00199944-0.000889022j 0.00149915-0.00122576j -0.000485397-0.0021027j -0.00159815-0.00120132j 0.00419756+0.00675721j -0.00390382-0.00648552j 0.00238577-0.000355832j -0.00160268+0.000290825j 0.00274317+0.00107535j -0.00221389-0.00532662j 0.000763259+0.00771894j -0.00218821+0.00226867j 0.00405813-0.00654737j 0.00334377-0.000253848j 0.00199893-0.00265533j 0.00163966-0.00569528j -0.00200283+0.0019703j 0.00389657-0.00458554j 0.00118251+0.0100048j 0.00495446+0.00342017j -0.00263288+0.00502818j -0.00427823+0.00353038j 0.00163872-0.000789374j 0.0022609-0.00376588j -0.00509542-0.00268199j -0.00345819-0.00151659j -0.000751176+0.00407029j 0.000393603+0.00379691j 0.00242659+0.00528325j 0.00493372-0.00460325j 0.00311941+0.00187707j 0.00171833-0.00341044j -0.00408079-0.00337712j 0.00300785-0.00209502j 0.000225982-0.000390458j 0.000967596+0.000741994j -0.00148409-0.000577282j 0.00639781+0.00292877j 0.00674818-0.0029553j 0.00152216-0.00163536j 0.00166976+0.00399924j -0.00052284-0.00333721j -0.00215621+0.00112358j -0.00193926-0.0034849j -5.57817e-05+0.0071172j 0.00592007-0.000901979j -0.000811568+0.00246745j 0.00391264+0.00138883j -0.00105678-0.00385168j -0.00218056+0.00083746j -0.00210401+0.00262205j 0.00211259+0.000221192j 0.0026302+0.00213893j -0.00828345+0.000420313j -0.000155924+0.000947526j 0.00227622+0.00350566j -0.00533506+0.00123405j -0.00160057+0.00156965j 0.0035537+0.00464781j -0.00425409-0.00259778j -0.00184851+0.0032952j -0.00922726+0.00131881j 0.00359712+0.00765179j -0.00708678-0.00103237j 0.00200053+0.00470966j 0.00751157-0.00563451j 0.00884576+0.00483283j -0.00483633+0.00476299j 0.00534871-0.0061829j 0.00274188-0.000971317j -0.0093959-0.000852782j -0.00147587+0.00849265j -0.00617489+0.0154759j -5.77553e-06-0.00414715j -0.00340968-0.00996595j 0.00334238+0.00679175j 0.00873317-0.00344489j -0.00270297-0.0152647j -0.00511904+0.00317252j 0.0221011-0.00177601j 0.00162844-0.00963629j 0.00446458+0.00295839j -0.00898961-0.0070093j 0.00264389-0.00225817j -0.000373052+0.0013596j 0.00449352-0.00556612j 0.00246387+0.00510405j -0.0108652-0.000589389j -0.00130533-0.00465316j 
0.00738652+0.00264779j -1.02994e-06-0.00362005j -0.00356102-0.00544192j 0.000652688-0.00456827j -0.000912408-0.00352495j 0.00876711+0.00294383j 0.00186346+0.00346373j -0.00299717+0.000701873j -0.00753015-0.00405402j -0.0135622-0.00643323j 0.00676723-0.00214685j -0.000359759+0.00963736j 0.0018205-0.000868176j -0.00270926-0.00200657j -0.00267382-0.00572309j 0.00214472-0.00329069j 0.00203647-0.00474436j -0.00438751+0.0041348j 0.00175054+0.00253548j 0.00442145+0.00136137j -0.00271959-0.00312858j -0.0026642-0.000320388j -0.00451299+0.00141906j -0.00246307-0.00310487j -0.000934342+0.00288452j -0.00488049+0.000353992j -0.00043814+0.00505815j 0.00136811+0.0015665j 0.000352437+0.00150683j 0.00216295+0.00236106j 0.00603323-0.00286347j -0.00121088-0.00111021j 0.0014836+0.00312275j -0.000193618+0.00749947j -0.00156366-0.0032545j 0.000733616-0.00247756j 0.00377391-0.00485073j 0.00183421-0.00267819j -0.00320492+0.00526703j -0.00413518-0.000930637j -0.00218477+0.00279693j -0.000422323-0.00648823j -0.00305243-0.00338742j -0.00166568+0.000686374j 0.00561414+0.0043888j -0.00646785-0.00142719j -0.00105108-0.00101265j 0.000150209-0.0036227j 0.00012781-0.00242512j -0.00173346+7.93352e-05j -0.00266226+0.000566367j -0.00120506+0.000384909j 0.00298013+0.00428294j 0.000315832+0.00546096j 0.00203614-0.00478545j -0.00557055-0.00224705j 0.00325728+0.00124528j -0.00324129+0.000325901j 0.00178684-0.00289781j 0.000322636+0.00322188j -0.00157502+0.00246572j -0.000992915+0.00370601j 0.000386397+0.00392706j 0.00212877+0.000840551j 0.00541728+0.00109336j 0.00465144-0.00191431j -0.00127402+0.00373274j 0.00382879-0.00437327j -0.0010838-0.00593188j -0.00273319+0.00447359j 0.00434144+0.00200806j -0.00136456-0.010069j -0.00287356-0.00247318j 0.0013888-0.00541805j 0.00312415-0.00491409j 0.00351457-0.00251589j 0.00560185-0.00237951j -0.00178299+0.0033475j 0.00223787-0.00095895j 0.00629149-0.00342979j 0.00202341-0.00490217j 0.00457925+0.00356499j -0.00209333+0.00200016j 0.00480579+0.000442863j 0.00468396-0.00410377j 0.000217188-0.000791375j 0.00779645+0.00494645j 0.00131406-0.00557622j 0.00176121+0.00203199j -0.00471714+0.00137126j 0.00249175-0.00707688j 0.00263828+0.00303128j -0.000269106+3.87167e-05j -0.00416498-0.00125462j -0.00542234+0.00373314j -0.00511206-0.00277384j 0.0109317+0.00518054j 0.00901633-0.00207425j -0.00266129+0.000242263j 0.00736182+0.00335291j 3.7872e-05-0.00595755j 0.00110243+0.00202683j 0.00192854+0.0039607j -0.00111868-0.00124417j 0.000967639+8.05472e-05j -0.000313167-0.00234306j -0.000934012+0.00556424j 0.000658853+0.0107589j -0.0011969-0.00284262j -0.00883193-0.00698422j -0.00395115+0.000280376j 0.00321383+0.00481432j 0.00822436-0.00178357j -0.00165001+0.0122408j -0.00451179+0.0028992j 0.00133387+0.0040733j 0.0071444-0.00122651j 0.0042707-0.00593461j 0.00128143-0.00237819j -0.00117107+0.00935926j -0.0121654-0.00606771j 0.00943176-0.00829384j 0.000584995-0.016257j 0.0030185-0.0157917j -0.0234648-0.00142094j -0.00484476+0.00448221j 0.00234776-0.0147876j -0.00680784-0.0104167j -0.00681615-0.00320814j -0.0151474+0.00215744j 0.00406279+0.00510526j 0.00697664-0.00423924j -0.0020923-0.0101468j 0.00426043+0.00115858j -0.00213286+0.00427323j -0.00173459+0.000167171j 
