-0.00304146-0.0095903j -0.00866203+0.000976864j 0.00879561-0.000774943j 0.00184563+0.0108246j 0.00309702-0.00180704j -0.00106636-0.00335297j -0.00786859-0.00859646j 0.00412589-0.00370022j -0.00035029-0.00232449j 0.00475645+0.00204823j -0.000447554+0.0024418j 0.000157915-0.00295933j -0.00242698+0.00164507j 0.000509964-0.000465823j -0.00408968-0.00179523j -0.00439364-0.00666391j -0.000539898+0.00339761j -0.00236573-0.00610836j -0.00402752+0.00461769j -0.00110613+0.00930512j -0.000809724+0.000916981j 0.0004983-0.00272131j 0.00158461+0.00490043j 0.000913847-0.00149254j -0.00166039+0.00152829j -0.00137064+0.00374622j 0.00472509+0.00167468j -0.00376404-0.000415951j -0.00314495-0.000194633j -0.0012011+0.00172823j -0.00489344-0.00188254j -0.00744078+0.000319383j -0.000119069-0.00188087j -0.0018399+0.00115772j -0.00153122+0.00194846j 5.59304e-05-0.00224376j -0.00084247+6.28115e-05j 0.000820408+0.00248562j 0.000181634-0.00435371j -0.0017433-0.00225608j 0.00226974+0.000933082j -0.00341271-0.000234467j 0.00240162-0.00116716j 0.00257912-0.000321672j -0.00022093-0.00159687j -0.000617467+0.00331595j -0.000922057+0.000995569j 0.00367352-0.00178457j 0.000280197-0.00171685j -0.00130153-0.00127237j -0.00282153-0.00240116j -0.00201234-0.00170519j -0.00463185+0.00300878j -0.00308267+0.00318326j -0.00168911-0.00240987j 0.0033042-0.000268834j -0.00713463+0.000504653j 0.00316332+0.00165365j -0.00430065-0.00256j 0.0027906+0.000577019j 0.000192165-0.00388298j 0.00143432+0.00111518j 0.00120724-0.00156866j -0.00209684-0.00250009j 0.00236197-0.00191635j 0.000351802+0.000409802j 0.00336066+0.00125863j 3.0744e-05-0.00110111j 0.00178113-0.000852429j -0.000913142+0.00472913j -0.000859804-0.000678413j -8.88238e-05+0.00181576j 0.000755081+0.00210336j 0.000121735+0.00298605j 0.00523695-4.80216e-06j -0.00250335+0.00156303j -0.00277435+0.00168992j 0.000548471+0.00291214j -0.00188137+0.00161116j 0.00222976-0.00181483j 0.00116298+0.000961784j -0.00281887+0.00436844j -0.00328662-9.51769e-05j 0.00317739+0.000625618j 0.00101902-0.00308789j 0.000463686+0.00137506j -0.0033582+0.00115614j -0.00121719-0.00279548j -0.000742417+0.000699834j 0.00062958+0.00130171j 0.00287666+0.000699871j -0.000527265-0.00178694j -0.001378+0.00312791j 0.00106612-0.00302116j -0.00080848+0.00294029j -0.000600111+8.55313e-06j 0.0041896+0.00381735j -0.0012957+0.00045509j -0.000845724-0.000277443j 0.00377299-0.00118404j 0.00442517-0.00183817j -0.00156567+0.000374485j 0.00101817-0.00267299j 0.00178654-0.000537305j 0.00388143+0.000461912j -0.000916825-0.00132112j 0.00462197+0.00125153j -0.000695807+0.00116326j 0.00180201-0.00141734j -1.22063e-05+0.00209552j -5.59609e-05+0.000647801j 0.00394914-0.00237327j 0.00191286+0.00109716j -0.00133579+0.00317847j 0.00209526-0.000938953j 0.000744068-0.00235274j -0.00341621-0.00398469j 0.000274685-0.00346375j -0.000321323+1.07098e-05j 0.000419629-0.000410658j -0.0037691-0.00241406j 0.000165331+0.00105285j -0.0017102-0.000364732j 0.000723984+0.00156119j 0.00213486-0.000241975j 0.00140715+0.00316272j 0.00435038-0.00121241j 0.000975127-0.000423112j 0.000747249-0.00102166j 0.00175599-0.000451555j 0.00124936-0.00118448j -0.00139694-0.00161697j 0.00167539-0.000804505j -0.00220018-0.00264018j 0.0033165+0.000718841j -0.00140053+0.000165175j -0.000341449+0.00019364j -0.00418294+0.005558j -0.00141946-0.0013752j 0.00118969-0.000419595j -0.00105474-0.0015319j -0.002465+0.00134266j 0.00203598+0.000388148j 0.00158626-0.00106571j -0.00135155+0.00218994j -0.00440443-0.000144974j -0.00203764-0.00328718j -0.00111236+0.00317107j -0.000367812+2.85042e-05j 0.00157759-0.000268789j 0.00364124-0.00107551j 0.000686993-0.00220135j -0.000540548+0.00291366j -0.000117209-0.00237395j 0.000494568-0.0016726j -0.00231454+0.00275021j 0.000264041-0.00181966j -0.00118601-0.00229475j -0.00058979+0.00194705j -0.0028611+0.000782519j 0.00503305+0.00271773j 0.0059999+0.00123605j 8.47855e-05+0.00380778j 0.00824203+4.36257e-05j 0.0012275+0.00124031j 0.000111299+0.00499511j -0.00374309+0.00216121j -0.00609388+0.000691808j 0.000743044-0.00193231j -0.000637629-2.42981e-06j 0.00733703-0.00416005j 9.01574e-06+0.00367224j 0.00307412+0.00175419j -0.00434673+0.00396838j -0.00390312+0.00593861j -0.00308879+0.00329697j -0.00136244+0.00507728j 0.00362487-0.0021446j -0.00532195+0.0096539j 0.00233729-0.00126446j -0.00112485-0.0121251j 0.00226368-0.0093647j -0.00336136+0.000647237j 0.00520865+0.00172909j -0.00683237-0.0133733j -0.0120906+0.0076989j -0.00935482-0.0115289j 0.0132104+0.0150246j -0.0159694+0.0118956j 
0.00948484-0.00258724j -0.00125786-0.00854332j 0.000935032+0.00833223j -0.010335+0.00172791j 0.000738358+0.00299989j 0.00294741-0.000591914j 0.00592304-0.0058339j 0.0045671+0.00587968j 0.00158594+0.00024247j 0.000779337+0.00194227j -0.00329484-0.00640127j 0.0024202+0.00210017j 0.00126714-0.00356522j 0.000801528+0.00627418j -0.00152058-0.000647061j 0.000153141+0.00256341j -0.00062874-0.00307943j -0.000976978+9.93378e-05j -0.00246526-0.00249734j -0.00236232-0.00439608j -0.000727939+0.00478388j -0.00189342+0.0085434j 0.00102853-0.00193404j -0.00306625-0.00110856j -0.00245073-0.00081071j -0.00143134-0.00219646j -0.00188172-0.0010532j -0.0124965-0.0010495j -0.000554946+0.000281097j -0.00360041-0.00023811j 0.00233822-0.000816294j -0.00131096+0.00191525j 0.000650215+0.00104271j 0.0102913+0.00163535j -2.65025e-05-0.000809134j -0.00366328+0.00144492j 0.00273185+0.00202061j 0.00254783-5.86056e-05j -0.00791597+0.000155234j -0.00138552-0.00106001j -0.00075408-0.00265289j -0.000680332-0.000239175j -0.00526349-2.28039e-05j -0.000912445-6.18166e-05j 0.00282828+0.00177934j 0.000734768+0.000372171j 0.00304502+0.00255023j -0.000116424-0.00177652j 0.000969793+0.000363314j 0.00249279-0.00213702j 0.000533293-0.000557334j -0.0019066+0.000760506j 0.00133887+0.00402155j -0.00922556+0.00173442j 0.00507998-0.000912797j -0.0017239+0.000861275j -0.00310448+0.00425358j 0.000482944+0.00377832j 0.000225974+0.00430854j -0.000111958+0.000674778j -0.000195333+0.00202343j 0.00361047-0.00162249j -0.000772688-3.04835e-05j 0.00317587-0.000903833j 0.00268099+0.000396849j -0.00148514+0.000923292j 0.00278371-0.00257826j -0.00164171+0.00411973j -0.00142669+5.6341e-05j 0.00339481-0.000824066j -0.002647+0.000263729j 0.000501198+0.000351246j -0.00161066-0.00139025j 0.00221803-0.000514573j -0.000147884-0.000420283j 0.000545231+0.000383154j 0.00231429+0.00325644j 0.00376512-0.00100939j 0.00102602-0.000141106j -0.000306213-0.00162956j 0.00475187-0.00108296j 0.00202459-0.000776589j 0.00158538+0.00187268j 0.000864656+0.00108417j -0.00290155+0.00130835j 0.00112286+0.00136394j 0.00121694+0.0016395j -0.00248533+0.000118193j 0.000775929+0.00148159j 0.00265768+0.00167521j -0.000977501-0.00271832j 0.000653292+0.000778564j 0.000605173+0.000285176j -0.000528815+0.00252928j 0.000695792+9.76183e-06j -1.3786e-05+0.00150249j 0.000894369-0.00184532j -0.00191289+0.000253778j 0.000446496+0.000186317j 0.000469945-0.00356052j -0.00108838-0.0043132j -0.00422248-0.000302448j 0.000280334+0.00156649j -0.000721368+0.000900158j -0.00165203+0.000536242j 0.00150206+0.00241573j 0.0013824-0.000711063j -0.000670741+0.000583922j 7.59763e-05+0.000691367j -0.00125937-0.00145391j 0.00132494+0.000602366j 0.000678593-0.00323598j 0.00161906-0.00145008j -0.00050797+0.000196968j -0.000847217-0.00263764j 0.00182892-0.00380089j -0.00452679-0.000126363j -0.00019532+1.88799e-05j 0.00414018-0.000104968j -0.00463403+0.00220063j -5.15056e-05+0.00254466j -0.00103675+0.000616546j 0.00203539-0.00149858j -0.00271103-0.000929411j 0.0029663-0.00183941j 0.00233736-0.0019697j -0.00228174-0.000237515j -0.00432182-0.00182263j 0.00169674-0.00289118j -0.00167572-0.000579398j 0.0037016-0.000766676j -0.00281293+0.00297273j 0.00172706-0.000433536j -0.000938085-0.00360117j 0.00126065+0.000860494j 0.000397058+0.00390711j 0.000929941-4.73257e-05j -6.8371e-05+0.0014023j -0.00229123-0.000215803j -0.00158597-0.00165709j -0.000515574-0.000506901j 0.0015376-0.000625115j 0.00206727-0.00104426j 0.000882711+0.00319079j -0.000513968+0.000661263j 0.00292634-0.00422074j -3.71655e-05+0.000833823j 0.00254973-0.000309016j 0.00697057+0.00097182j -0.00090764-0.00195282j 9.30922e-06-0.00230018j -0.00291635+0.0013685j -0.00147054+0.000103973j -0.0010155-0.000740489j 0.00171602+0.000971226j 0.000993765-0.00105548j 0.000263813+0.00315939j -7.41478e-05-0.000802367j -0.000687557+0.00019567j -0.000338537+0.000752776j -0.00753943-0.00193654j 0.00343041+0.00316603j -0.00304032-0.000269319j 0.00196506+0.00139096j -0.00677065+0.00339014j -0.00717214-8.72609e-05j 0.000992423-0.0017903j -0.00178642+0.00260097j -0.00304049+0.000355533j -0.00607204+0.000927128j -0.00240893+0.00186361j -0.00328209+0.00112667j -0.00130662+0.00442429j -0.00328654+0.00343233j 0.00400325-0.00346155j -0.00276459+0.00630345j -0.00369577+0.00453245j -0.00365862+0.00710045j -0.00252018-0.00670827j -0.00475613+0.00673447j 0.00584589-0.00851547j 0.00141155+0.00172021j 0.00104424-0.0114818j 0.00131484+0.00549656j 0.0100546-0.00327891j -0.0103317-0.0144835j 0.0111073-0.00713363j -0.0149175+0.0135886j -0.0112319-0.0159245j 
0.0077266-0.00475098j -0.00505664-0.0036082j -0.00133062-0.000285111j -0.00339003+0.00338083j 0.00831999+0.00338588j -0.000833915+0.00282872j 0.00127038+0.00473005j 0.0061784-0.000628055j -0.00281717-0.000103308j -0.00155147+0.000351441j -0.00350633-0.00279398j -0.00446766-0.00848011j 0.00187843+0.00188834j -0.00163342+0.00360848j 0.000424616+0.000233392j -0.00255229+0.00166047j 0.000254528+0.00143119j -0.00159739+0.00258055j -0.00216126-0.00401884j -0.00153401+0.00288846j -0.00204697+0.00517913j -0.000826673+0.00444368j 0.00139728-0.00022646j -0.00154864+0.00153184j 0.00147059-0.00236181j -0.00681099+0.000167967j 0.000600551+0.000769594j -0.00199544-0.00274865j -0.00166445-0.00296404j 0.000842073+0.000176048j -0.00727683-6.11919e-05j -0.00790334-0.000332435j -0.00113192+0.000751222j -0.00187688-0.000433493j 0.000163942-0.000288433j 0.00221137+0.000289007j -0.00126406-0.000282434j -0.00271782+0.00226888j -0.000534084-0.000950071j 0.00341281-0.00206402j -0.000699356+0.00191365j -6.84366e-05-0.00222357j 0.000993761-0.000143868j -0.00039634+0.00110365j -0.00195656+0.00292055j 0.000649004-0.000104761j -0.000632414+0.00315945j 0.00253771-0.000320642j -0.00422942+0.000696721j 0.000472446+0.00431671j -0.00115056+0.00106613j 0.00108911-0.000973887j -0.00361696+0.00310481j -0.0036253-0.00325066j -0.0052323+0.00770972j -0.00151363+0.000543059j -0.00295241-0.00112025j 0.0025909+0.00352429j -0.00112963+0.00173921j 0.00057768+0.00131146j -0.00059132+0.000232752j 0.00375666+0.000815781j 0.00168572-0.000799129j -0.00380277+0.000491807j 0.00180952-0.00290423j -0.00223545-0.00179986j 0.00238347+0.0019663j 0.000694898+0.000645669j 0.000591323+0.000846092j 0.00289452+0.00234286j -0.00329144+0.000358191j 0.00210715+0.00334709j 0.0023806-0.00274367j 0.00394146+0.000599938j -0.000943914-0.00154965j 0.000636961-0.00160439j 0.0020147-0.00203156j -0.00119878+0.000667738j 0.000963256+0.00144517j -0.00244244-0.000316643j -0.00157566+0.00118763j 0.00284613+0.00213065j -0.00226726+0.000870661j 0.000342169-0.000626424j 0.00113404-0.000261879j 0.00221864+0.000653076j -0.00141037-0.00199636j 0.00122195+0.0014256j 0.00169644+0.00606672j 0.00292429+0.00117655j -0.00125905-0.00752516j 0.00108186+0.00344019j 0.000614662-0.00655186j 0.00268113+0.00232892j 0.0009822-0.000641469j 0.00219788+0.00320087j -0.00358823-0.00293109j -0.00504743-0.00270063j 0.0023108+0.000937699j 4.98562e-05-0.00274647j -0.0039103+0.00271412j 0.00152562-0.000456844j 0.0014225+0.0031816j -0.00296967-0.00110724j 0.00274469-0.00218828j 0.000820313+0.00219177j 0.0021225+0.00240057j -0.00187911+0.00274958j -0.00369306+0.00389996j -0.00277409+0.000556393j 0.00336891+0.000401442j 0.000638988-0.000268981j -0.00364272+0.000332014j -0.00308964+0.000416512j 0.00275249-0.00103293j 0.00326708+0.00441526j 0.00113212+0.000890305j 0.00551227-0.00295705j -0.00318498-0.000220032j -0.00615386-0.00121253j 0.00270639+0.00428109j -0.00271384-0.00132481j -0.00113103+0.00424281j -0.00132948+0.000279374j 0.00165646+0.00280087j -0.00147236-0.000798606j -0.00381453+0.00078054j 0.00100259-0.00371957j 0.00173312-0.00167486j -0.00105439-0.00125675j -0.00186391+0.000629279j -0.0013138-0.000733271j 0.00312228+0.00323006j -0.00192942+0.00252674j 0.0010395-0.00136494j -0.00134452+0.00140791j -0.00167299-0.000327554j 0.00147185-0.00402279j 0.000749336+0.00140174j 0.00171907-0.00187375j 0.000702585+0.000175066j 0.00448194-0.000387525j -0.00292408-0.000145882j 0.00138657-0.000962391j 0.00264322+6.43034e-05j 0.00594315-0.00271743j 0.00706758+0.00403025j 0.00139875-0.00135258j 0.00259454+0.00132616j -0.00188348-0.000958633j 0.00148927-0.0012673j 0.00012213+0.00209009j -0.0032268+0.000559106j 0.00199153-0.000263333j 0.000235926+0.000724027j 0.00435017-0.000540926j 0.00222371-0.00382919j 0.0031727+0.00214026j -0.000570343+0.000656666j 0.00324111-0.00149294j 0.00453309-0.00220176j -0.00195481-0.000968141j 0.00859402-0.00310836j 0.0100052-0.0036547j -0.00139093+0.00022182j -0.00359823-0.000878949j 0.00166179-4.67632e-05j 0.00425303+0.00010589j 0.000952498+0.00619626j -0.00485187+0.00543561j -0.00134773+0.00837655j 0.000907111-0.00104293j -0.0044373+0.00409705j 0.00287116-0.00584343j 0.0010184+0.0064949j 0.00171136+0.00206957j 0.00825054-0.00416687j -0.00662934-0.00390566j -0.00350203+0.0130186j -0.00173373+0.00242424j 0.00249653+0.00276913j 0.00276594-2.4177e-05j -0.00457415-0.0141994j -0.0123708-0.0166862j -0.0118474+0.00863749j -0.00669686+0.00255815j 0.0117874-0.00715712j 0.0069466-0.00108641j 0.00514233+0.00883028j 
-0.00547872-0.00794319j -0.00403658+0.00499291j 0.00105331+0.00078914j 0.00267986+0.00451319j 0.00209518-0.00923984j 0.00207798+4.38738e-05j 0.00429885-0.00490687j -0.00257039-0.00590765j 0.00575842+0.00366127j 0.000283223+0.00309437j 0.00152055+0.00604891j -0.00861886+0.0041616j -0.0013319-0.00269278j -0.000461596-0.00410003j -0.00177774-0.00287302j -0.000256587+0.00179493j 0.00172311-0.00219957j 0.00363463+0.0104147j -0.00179334-0.00352769j -0.00531386-0.000512289j 0.00344612-0.00805771j 0.00025718-0.00366159j 0.00116563-0.000692761j 0.00183971+0.00330326j -0.00616295-0.000716586j -0.00265447+0.00498449j 0.0081176+0.00444147j 0.00118158+0.000164085j -0.00598917+0.000867867j -0.00370279+0.00126398j 0.00181415+0.0010929j 0.00243185-0.00113918j -0.00446689-0.00191435j 0.00968957-0.000797785j -0.0013908+0.000869342j 7.42145e-05-0.00242026j 0.0011736+0.0024341j 0.00325776-0.00187188j -0.00186392-0.00223685j -0.00431539+0.000847761j -0.00560031-0.00108083j -0.000645134-0.000646032j -0.00454582-0.00268488j 0.00539438+0.00124439j -0.0005656-0.00222221j 0.00257273+0.00106327j 0.00322127+5.98768e-05j 0.00271376+0.000219428j -0.00140883-0.000230439j -0.0018011+0.00182952j 0.00291791-0.000605611j 0.000322983+0.00286404j -0.00201189-0.00369592j -0.00375549+0.00131062j 0.0046419-0.0055583j 0.00510479-0.00181291j -0.00588921-0.00155674j -0.000439791+0.000805531j -0.00576901-0.00269083j 0.0017454-0.00252254j 0.00263323-0.000554414j -0.00409873+0.00450329j 0.00301196+0.00181459j 0.00101769-0.00194339j 0.00383198-0.00176564j -0.000699856+0.00127777j -0.0019819-0.000294268j -0.00188415-0.00244879j 0.00257988-0.00055606j -0.00441744+0.00278406j 0.0015864-0.00306188j 0.000655904+0.000549591j -0.00102781+0.00321293j -0.000596289+0.00128253j 0.00351873-0.00196585j -0.00138484+0.000924442j -0.00348894+0.000176288j 0.00227915+0.000798915j -0.00158273+0.000130417j 0.00111331-0.00154908j -0.000440613-0.000688155j -0.00122394+0.00534164j -0.00117301-0.0011816j 0.00106772+0.00169558j 0.00145001+0.00256936j -0.00155553+0.00189066j -0.000463448+0.000761287j -6.90074e-05+0.000918374j -0.00102222+0.00213431j -0.00620153+0.00250753j 0.000997-0.000379581j -0.00177374-0.00149749j -0.00123103+0.00154954j 0.00123556-0.00137478j -0.000855899-0.000912574j -0.00160597+0.00193723j 4.45561e-05-0.000980366j -0.00158641+0.000146715j -0.00372886+0.00237125j 0.0011613-0.00146575j -0.000888139-0.00171403j 0.000545292+0.00102111j 0.00271369-0.000357653j -0.0014654-0.000799003j -0.00169589+0.00101755j 0.000145463+0.00255117j 0.00314332+0.000710244j -0.00275302-0.000293649j -0.00359839+0.000309429j -0.00487263-0.00159572j 0.000801158-0.000835825j 0.00194005-0.00090239j -7.5529e-05-0.000284668j -0.00372758+0.00072744j 0.00227729+0.00343562j -0.000661039-0.00100256j 0.00246763-0.000225206j 0.000536054+0.00160722j -0.00169157-0.00277031j -0.00245083+7.20923e-05j 0.00293255+0.000800714j -0.00155482-0.00146052j -0.00036787+0.00037332j -0.00174375+0.00136013j -0.00154906+0.000326734j -0.0033059-0.000165075j -0.00240075-0.000711794j -0.000172638+0.00091124j -0.000216281+0.00358454j -0.00403324+0.00113434j 0.00130452+0.000759476j -0.000613185-0.0013686j 0.00101815+0.00193641j -0.00389488+0.000523063j -0.000469559+0.00114221j 0.000517628-8.8778e-05j -0.00378078-0.00057962j -0.00180119-0.000667421j 0.0011912-0.000518369j -0.000433637-0.000984347j -0.00142631-0.000836977j 0.00199425-0.00106073j -0.00264171+0.00296297j -0.00039171-0.000427604j 0.00119191-0.000412145j 0.000237095-0.000693703j 0.0013979+0.000937452j 0.00218569-0.00185266j 0.00117767+0.00156822j 0.00197523-0.00158564j 0.00105307+0.00127363j -0.00183347+0.00198791j -0.00117003+0.000552911j -0.00121661+0.00147421j 0.00169543+0.000397803j 0.00177837-0.00255515j 0.00283261-0.00388008j 0.00158724-0.000373024j -0.00271581-0.000610384j 0.0035556-0.00122369j 0.00250429-0.00153319j -0.0110816+0.00527898j -0.000196644-0.000996809j -0.00152164-0.00584196j -0.00241872+0.00200286j -0.00339501+0.00439154j -0.000730926+0.00283123j 0.00303891-0.00178019j 0.00416132-0.00167125j -0.000906509+0.00528581j 0.00308515-0.0064737j 0.00112477+0.000561921j -0.000958628+0.00422019j -0.00121457-0.00166996j 0.000892723-0.00268092j 0.00237158-0.00415255j -0.00364509-0.0143034j -0.00404016+0.0100651j 0.00545192+0.00875021j -0.00335044+0.00365519j -0.00091952+0.00188952j -0.00408499+0.000106197j -0.012545-0.00331181j -0.0149619+0.00919609j 0.00655764+0.0134248j 0.00285655+0.00654593j -0.00379883-0.00902036j -0.00149089-0.00730095j 0.0104188-0.0045679j 
0.00317535-0.00200847j -0.00650533-0.0035467j 0.00309413-0.00213112j 0.000476795+0.0047499j 0.00336298+0.00598205j -0.00193471+0.000460136j -0.00672139+0.00078285j 0.00195676+0.00565759j -0.00202133+0.00112955j 0.00118907+0.000656821j -0.00220366-0.00169502j 0.00108848-0.00613764j 0.0032941+0.00496212j -0.00215596+0.00245585j 0.00138587-0.00384531j 0.00381934-0.000699153j 0.00268002+0.00302668j 0.0043487-0.00190605j -0.000798737-0.00220475j -8.70828e-06+0.00572514j 0.000982656+0.00115685j -0.00272544+0.00598667j 0.00115341-0.00158389j -0.000543957-0.00200372j -0.00114987+0.000786441j -0.00438406-0.00166652j -0.00627019+0.00329134j 0.00804113-0.00530967j -0.00154751+0.00177473j -0.00106014+0.00154533j 0.00100432-0.00258393j -0.00489266-0.00431212j -0.00249672+0.00183289j 0.000338439-0.00103729j 0.00325387+0.00196716j -0.000631043+0.00123096j 0.00264493-0.00116987j -0.00306166-0.00114073j 0.00422686+0.000859306j 0.00398007+0.00397576j -0.00274235+0.00273493j -0.00167077-0.000377015j -0.000117304+0.00167981j 0.00482873+0.00219076j 0.00242932+0.00112541j 0.00040698-0.000614397j 0.00529805-0.000244615j -0.00138284-0.00408064j -0.000944622-0.00119114j -0.00187168+0.00164894j -0.000572382-0.0012658j 0.00166787-0.00115999j 0.00244711+0.00157858j -0.00698293+0.00250825j -0.00434525+3.83388e-05j -0.00114561+0.000569577j 0.00423366+0.00439237j -0.000821984+0.00728211j 0.000158103+0.00191429j -0.0058664-0.00235287j 0.00250303+0.00167556j 0.000779518+0.0012192j 0.00283192+0.000475126j -0.00106538-0.00300706j -0.00164079-0.00347786j -0.00411025+0.000206796j 0.00239124-0.00199705j -0.00229747+0.00218255j -0.00187432+0.000460044j 0.00230076-0.00141928j 0.000278122+6.583e-06j -0.00269084-0.000993911j 0.00126071-0.00137391j 0.00416592-0.00118436j -0.00157129+0.00390159j 0.00211551+4.11432e-05j 0.000475424+0.00118714j 0.00128709+0.00171918j 0.00131377-0.00266127j -0.0018432+0.0022162j -0.000230285+0.00308632j 0.000556182-0.00184241j 0.00259517+0.000308672j -0.00235061+0.00218867j 0.00159484-0.00252907j -0.00159161+0.00264329j -0.00159704+0.000893204j -0.00172601-0.00314402j -0.00190671-0.00242216j 0.00544249-0.00188086j -0.00279659+0.000550288j -0.00224146-0.00122917j 0.00147615+0.00464553j -0.00136757+8.53553e-05j 0.00113637+0.00108012j -0.00280758-0.00149737j 0.00015705+0.00417178j -0.00277776+0.00151186j -0.000210287-0.00123174j 0.00337004-0.000390543j 0.00188949+0.00144029j -0.00245462+0.00031267j -0.00295466-0.00233531j 0.00372757+0.00438452j 0.000249375+0.00214772j -0.00360985-0.00310641j 0.00165889-5.63641e-05j 0.00127188+0.000671661j 0.00242087+0.00208396j 0.00310739+0.000209034j -0.00425916+0.0029591j -0.00146691-0.00137274j -0.00224728-0.00248745j -0.000910928+0.00488537j -0.00140684+0.00149706j -0.00186144-0.000642631j 0.000271163-0.00144701j -0.00158681+0.00013636j 0.00432179-0.000793343j 0.00760985+0.000243929j -0.00174697-0.00277144j 0.00265427+0.00326415j -0.00235513-0.00162284j -0.00379031-0.000124171j 0.00269386-0.000493046j 0.00188434+0.00311451j 0.00386821+0.00131487j 0.00156339+0.00294658j -0.00191943-0.00226598j 0.00517293+0.0025105j -0.000488534-0.00192944j -0.00148691+0.00208324j -0.00159494-0.00392202j 0.00472445-0.00167576j -0.000231971-7.46139e-05j 0.000727347-0.00203625j 0.00200378+0.00147243j -0.00296258+0.00397385j -0.00452077-0.00233956j 0.000759222+0.00182106j 0.0042758-0.00393236j -0.000639409-0.000542421j 0.0021374-0.00120543j 0.00191938-0.00152374j -0.00190327+0.000499539j 0.0019179-0.00304972j -0.000732127-0.00312897j -0.00448329+0.00290535j 0.00104145-0.0045363j -0.00361203+0.00283507j 0.000987419-0.000538466j 0.000511172-8.93007e-05j -0.00264055+0.000704195j 0.00349325-0.00349167j -0.00546082+0.00314104j -0.00102341-0.000937486j -0.00363022+0.00395777j 0.001414-0.00372944j -0.000665053+0.00338624j -0.00309028+0.000635867j 0.00845269+0.00139225j -0.00403656+1.0025e-05j 0.00192572-0.000621851j -0.00367719+0.00680225j 0.00702297+0.000484233j 0.008616-0.0036147j 7.62627e-05+0.00199471j -0.00535288+0.00604905j 0.00536117+0.00580208j 0.00861746-0.00631541j 0.0027123+0.00659618j -0.00283299+0.00215466j 0.00915207+0.00993534j -0.00500687-0.00359242j -0.0034226+0.00481986j 5.08059e-05-0.00452881j -0.00364399-0.00936088j -0.00679056-0.0101955j -0.00821633-0.00397452j 0.00452233-0.00908754j -0.00284823+0.00949828j 0.0112763-0.0147128j 0.00320661+0.00845225j -0.00939645+0.000537417j -0.00570214-0.00134044j 0.00607137+0.000615818j -0.00648709-0.00196626j 0.00338505-0.0100543j 0.00289553+0.00303072j 
