0.00689793-0.00541342j -0.00810663-0.00347982j 0.00283079+0.00686736j -0.00101337-0.000909266j 0.0101457-4.56287e-05j 0.00242241+0.00245327j 0.00897331-0.000302127j -0.00209014-0.0041742j -0.00446361+0.00323371j 0.00214541+0.00225072j 0.00188307-0.00139124j 0.00111354+0.00405376j 0.00341776+0.00293751j 0.000455776-0.00385057j -0.00230075-0.00587394j -0.00657621-0.000250382j 0.000813053+0.00453996j 0.00221939+0.000431921j 0.00467003+0.000432797j 0.00888435-0.00480442j 0.00128349+0.000723289j -0.00173504-0.000890987j -0.00417436-0.0017873j -0.000267919+0.00475927j -0.00549375+0.00181584j -0.00270594-0.00186182j 0.000130965-0.00330321j 0.00260442+0.00122665j -0.00265181+0.00137279j 0.000811661-0.0038252j -0.00181783+0.00285063j -0.00353874-0.00818385j -0.00445791-0.00757968j 0.000132555+0.00453249j -0.00121114-0.0019646j -0.00500522+0.00240998j 0.000184444+0.00415918j -0.00189746-0.000442167j 0.0034047-0.00591939j 0.00434998+0.00220067j 0.00140777+0.00106904j -0.000942115-0.000458985j -0.00174011-0.00157925j 0.00270111+0.00282928j 0.00575735-0.0040661j 0.00695796+0.000849595j -0.00205789+0.00423549j 0.00310795-0.00092699j -0.000233761+0.00175515j -0.00088123+0.0022587j -0.00433873-0.00117005j 0.000690529-0.0016585j -0.00163064-0.00160758j -0.000590378-0.000557994j -0.00378837-0.0023785j -0.00163423+0.000250171j -0.000276261-0.00119075j 0.000900655-0.007914j -0.00363358+0.000340152j -0.00050054-0.00120207j -4.40673e-05-0.00283698j -0.00143805+0.00609327j -0.000840865-0.0032964j 0.00120891+0.00500341j 0.00265246+0.00217776j -5.49248e-05+6.68262e-05j 0.00117582+0.00110329j 0.000877567+0.00373844j -0.000797113+0.000198907j -0.000493415-0.00228629j -0.00273246-0.00123366j -0.00143836+0.00247044j 0.000364337-0.00300981j -0.00775252-0.000746707j -0.00748143-0.00299068j 0.00221763+0.00202827j 0.00224549+0.00121817j 0.00101319+0.00132639j 0.00230676+0.00276247j -0.000626581+0.00373724j 0.000276979+0.0047967j 0.00755295+0.00508272j -8.86927e-05+0.00046875j 0.00394681+0.00152026j 0.000251084+0.00317111j 0.00306548+0.00294035j 0.00289665-0.00252452j -0.00129435-0.00085096j 0.00139834-0.000805513j -0.00763016-0.00414854j 9.39358e-05+0.000880091j 0.00462944+0.00194273j -0.0060236-0.00153853j -0.00348417+0.00253796j -0.00258093+0.0028342j 9.65634e-05-0.00109423j 0.00203627-0.000916441j -0.00434594-0.000430691j 0.00329294-0.00096767j -0.00408537+0.000707058j -0.000620713-0.00030019j 0.00451816+0.00107472j -0.00365332-0.0030373j 0.000908288-0.000190352j 0.000625556-0.00316125j 0.00256299+0.00131434j -0.0029792-0.0043649j -0.00110233-0.00323601j -0.00390465-0.000345791j 0.00386759+0.00216005j 0.000404045-0.000479548j 0.00377636+0.00242786j -0.00418434-0.000554322j -2.14158e-05-0.00253693j 0.000892141-0.00581247j -0.00176176+0.00218013j 0.00495424-0.00102646j 0.000170975-0.00162484j -0.000432772-0.00111542j 0.00618856-0.00208863j -0.00423324+0.00264986j -0.00266024+0.00536439j -0.0089132+0.00137107j 0.00759797-0.00218189j -0.00202572+0.00702161j -0.000127471-0.000271296j 0.00350332+0.00175365j -0.000105933+0.00459086j 0.00924352+0.000132105j 0.00250352-0.00580278j 0.00557031-0.00561285j -0.00199311+0.00441048j -0.00366578+0.0126258j -0.00345384-0.00447629j -0.0244637-0.0231451j 0.0263632-0.0211616j 
0.00595265+0.00918856j 0.000983416-0.00885679j -0.00792497-0.000871048j 0.00188933+0.00044946j 0.0034516+0.00780366j -0.00462151+0.00358623j 0.000881355+0.00473296j 0.00630113+0.00185614j -0.00680776+0.000618216j 0.00172691+0.000940736j 0.00174738+0.000365965j -0.00510513-6.75474e-05j -0.00157036+0.00575097j 0.00531801+0.00231607j 0.00257659-0.00301999j 0.00797884-0.00179195j 0.00156643+0.00258719j 0.00565526-0.00129067j -0.000695087-0.00370579j -0.00190035+0.00221929j -0.00142936+0.0041392j -0.00107432-0.000158281j 0.00448933-0.0024986j 0.00119101+0.00588616j -0.00184879-0.00602494j -0.000822755+6.63962e-05j -0.00084994-0.0060656j 0.00288564+0.000845412j -0.00259031-0.00105442j 0.00110793+0.00113874j -0.000931028-0.0113366j -0.00341065-0.0010687j 0.000564836-3.48947e-05j -0.00316316+0.00284254j 0.000936341+0.00264024j 0.0067236-0.00217306j -0.00389793+0.00347195j 0.00230104-0.00276537j 0.0015489-0.00141632j 0.00136761+0.000269022j 0.00317993-0.00150059j -0.00363083-0.000107599j -0.00133295-0.000343061j 0.000860683-0.000788341j 0.000279386-0.00403954j 0.00450939-0.00668679j 0.00307286+0.00507815j -0.00237963+0.00171278j 0.00214799+0.00325901j -0.000495395+0.000710144j -0.000191006+0.00163675j -3.76535e-05+0.000771414j -0.00236788-0.00286754j 0.000544361-0.00122162j -0.000208765+0.00287008j -0.00152292+0.00280778j 0.00108876-0.00523685j -0.00270097-0.00177467j 0.0033968+0.00122562j 2.97823e-05+0.00142754j 0.000123317+0.00245677j -0.000204726-0.00108964j 0.0046115-0.000550832j 0.00335054-0.00188155j 0.00268675+0.00123752j -0.00358705-0.00889768j 0.00136089+0.00159227j 0.00236108-0.000857858j 0.00106014-0.00184225j -0.0024889-0.00134218j 0.00154559-0.00176717j 0.0019463+0.00399867j -0.00349675-0.00277681j 0.00480879+0.00262055j 0.00118304-1.4439e-05j 0.00310592+0.000426344j 0.00219976+0.000799772j -0.00162738+0.00171697j 0.00424901-0.00211872j 0.00119695+0.00193958j 0.00066131-0.000581366j -0.0042622-0.00099828j 0.00309815+0.0027968j 4.81024e-05-0.00246127j -0.00669764+3.15707e-05j 0.00124747-4.68475e-05j 0.00317637-0.00370847j 0.00226152-0.00205239j 0.00501725+0.0017183j -0.000645799+0.00154315j -0.00203808-0.000373318j 0.00141658-0.00149414j -0.000284558-0.00189559j 0.0018644+0.00197675j 0.000676638+0.00111158j 0.00511904+0.00523818j 0.00256842-0.00350802j 0.00273262-0.00123815j -0.00180771-0.00124187j 0.00285954+0.00244703j 0.00084639-0.000625291j 0.00308012+0.000163992j -0.000118278-0.00114485j 0.00150142+0.00101854j 0.00406416+0.000780146j -0.00257596-0.00244411j -0.00504545+0.000346264j -0.000639954-0.00211971j 0.00153314+0.00241181j 0.00691065-0.00366047j -0.00136838-0.00229451j 0.00118809-0.00161171j 0.00514178-0.0030814j 0.00441459-0.00321315j -0.000448341-0.00100804j -0.000508165-0.00361381j -0.000133643+0.000760212j -0.00329245-0.00359996j -0.00166955-0.00294127j -0.000231135-0.00262131j 0.00038305+0.00352462j 0.0102323-0.0017694j -0.00370791+0.00550662j 0.000789454-0.00369595j 0.00152176+0.00520762j 0.000888033+0.00372741j 0.00275682-0.00431034j 0.0032603-0.00536293j -0.00135823-0.00148839j -0.0109672+0.0107099j 0.000373537-0.00705014j 0.00270219-0.00378699j 0.00275517-0.00317974j -0.0034212-0.00720214j 0.0228548-0.0223585j 0.024957+0.0289444j 
0.00488567-0.00106179j -0.00401907-0.00792281j -0.0026638+0.00936395j -0.00275224+0.00378499j 0.00205801+0.00472763j -0.00148215+0.00331513j 0.000929867+0.00232972j -0.0022485-0.004234j -0.00865921+0.00161102j 0.000791113+0.00354701j 0.00164282+0.000845526j 0.003457-0.00166261j -0.00014356+0.00166922j -0.000231692-0.00416603j 0.000328395-0.00151819j 0.00142137+0.0018125j 0.000872002+0.00316581j 0.00677194+0.000228929j -0.00109714-0.00107094j 0.00246076+0.00111913j -0.000632313-0.00123911j 0.00197635-0.00388152j 0.00253368-0.00327083j -0.000634813+0.0057142j 0.00737408-0.00100522j -0.00202077-0.00180185j 0.00230257-0.00339175j -0.000117895+0.000490616j 0.00356433+0.00209793j 0.00292398-0.00317018j 0.00779116+0.00109327j 0.000347433+0.00279755j 0.000727946-0.00332182j 0.00139454+0.00329675j 0.00531201-0.00521793j -0.000982013+0.00376847j -0.00309243+0.000780793j -0.00129913+0.00262276j 0.00690997+0.0028642j 0.00593359-0.00511077j 0.0023294+0.00134698j 0.0013932-0.000143817j 0.00201345+0.00255707j -0.00104046+0.00349448j 0.00267504+0.00370575j -0.00518724+0.000576129j 0.00646847-0.00164174j -0.000275891-0.00236051j 0.000693791+0.000623313j 0.000259043-0.00192183j 0.00237358+0.00352044j -0.000860976+0.00176583j -0.00194906-0.00347191j -0.000786214+7.91683e-05j -0.00388049+0.00105339j -0.00426067-0.00259825j 0.00242093-0.00347144j -0.00258704+0.00143634j 0.0024483+0.00313872j 0.00333728+0.00181913j -0.000178818+0.0057242j -0.00233951+0.00242753j 0.000963928+0.00651074j -0.0014723+0.00192663j 0.00376976+0.00257958j 0.000282808+0.00126122j 0.0026722+0.000988557j -0.000753138+0.00054085j 0.00393116+0.00269044j -0.00449317-0.002983j -0.000877811-0.00115245j -0.000471229+0.00321229j -0.00147507+0.00124404j 0.00563963+0.00236383j 0.00531488+0.00265301j -0.00788691-0.00118774j -0.00202311+0.000758412j 0.00502278+0.00190817j -0.0054702+0.00322381j 0.000843818-0.000918562j -0.000372877+0.00486597j -0.00389818-0.00111951j 2.57685e-05-0.00228898j -0.00140452-0.00192054j -0.000105627+0.00178625j -0.000546519+0.00362054j -0.00315667-0.00247149j 0.00171287+0.00321189j -0.0021736+0.00199997j 0.00308125-0.000454466j -0.00141952+0.00127974j -0.00153257+0.00175865j -0.00261912+0.00216072j -0.00773787-0.000556763j 0.00351999+0.00526363j 0.000723351+0.00048485j 0.00113719+0.00244962j -0.000258819+0.000629792j 0.000704278-0.000577488j -0.00321551+0.000795756j 0.000209934-0.000635677j -0.00566004-0.00252483j 0.00216968-0.000653047j -0.000959874-0.000623855j -0.000218982+0.00238525j 0.00254884-0.000891861j 0.00394031-0.00139573j 0.00254326-0.000740732j 0.00404818+0.000518458j 5.70386e-05+0.00218897j -0.00369089+0.00203484j 0.00166658+0.00273778j -0.00956364+0.00428396j 0.00333103-0.000352244j 0.00554149-0.00966636j 0.000406163+0.00333037j -0.00539764-0.00217537j 0.00179317-0.00353749j 0.00317412-0.0012599j 0.00294197-0.0020391j 0.00268022-0.00699212j 0.000381997+0.00481153j -0.0093054+0.00520339j -0.000325284+0.000654215j -0.000183095+0.00821245j -0.00162049-0.00104438j 0.0027432+0.0142916j -0.00185051-0.00551931j 0.0015403+0.0033513j -0.00309567+0.00827191j 0.0209343+0.0112967j 0.0107891-0.0216514j -0.00559616+0.024273j -0.0268268-0.00771332j -0.00418121-0.00200106j -0.00552103-0.00356748j 
-0.00090462-0.00418884j -0.00823298+0.00288692j 0.0107617+0.00317524j 0.00418871+0.00402398j 0.0048724-0.0032905j 0.00544597+0.00058431j 0.00124162+0.00532607j -0.00340332+0.0024659j 0.00601245-0.00122603j -0.00319467+0.000756293j 0.00231973+0.0023109j -0.00102462+0.0026871j -0.00362184-0.00585943j -0.00398094-0.00630517j 0.0072467+0.00233638j -0.0028595+0.00376147j 0.0063669+0.00197917j -0.00445709-0.00415922j -2.16984e-05+0.00423914j -0.00169836+0.00406444j 0.0062725+0.00508774j 0.00434389+0.000742418j -0.00111913+0.00114555j 0.00340524+0.00777119j 0.00155737-0.00263079j -0.00403689+0.00484551j -0.00139832-0.000951878j -0.00284261-0.00219165j 0.00318239-0.00223158j 0.00136661+0.000168417j 0.00562098+0.00489251j 0.0017151-0.00635345j -0.00394006-0.000407252j -0.00074665+0.00458093j 0.000829924+0.000666203j -0.000461173-0.00376765j 0.000510856-0.00426458j 0.00141556+0.000615614j 0.00165446-0.00474147j -0.00217774+7.35795e-05j -0.000793513+3.74616e-05j 0.00429195+0.00450667j 0.000870448+0.00369404j 0.00193837-0.00211155j -0.00183497+0.00603964j 0.00117026-0.00380741j 0.00139534-0.00063977j 0.00133674-0.00148909j -0.00082761-0.0017658j -0.00213879-0.00015338j 0.00734889+0.0036782j 0.00392507+0.0010774j 0.00109616-0.00350341j 0.000287796+0.00275288j -0.00294257-0.00533964j 0.000347057-0.00628923j 0.00262091-0.00107956j 0.00174647+0.00178481j -6.24741e-05-0.000343274j 0.000948739+0.00321739j 0.000766021+0.000134334j -0.00159514-0.000489595j -0.00259393+0.00551856j -0.00331258+0.00109017j -0.00217835+0.000694478j 4.18873e-06+0.00465637j -0.000563841+0.00319993j -0.00286789+0.00296224j -0.00102444-7.45768e-06j -0.000966765+0.00150148j -0.00319022-0.0014797j -0.00229637-0.00522539j 0.00393741+0.000886303j -0.00236137-0.00120891j -0.000424335+0.00280452j -0.00412781-0.00622835j -0.00494014-0.00135372j 0.00237539-0.000252582j -0.0043382+0.00297705j 0.00070131-0.000801769j -0.000603169+0.00447836j -0.00218413-0.0021496j -0.0017916-0.000934702j 0.000843338+0.00180666j 0.00559843+0.00295846j -0.00190649+0.00386809j -0.00109667-0.00515623j -0.00538099-0.0024089j -0.00246226-0.0067545j 0.00324131+0.000816504j -0.000335193+0.00110561j -0.00331082+0.00333094j 0.0016081-0.00245281j -0.0037577+0.00159976j -0.00595328+0.00364044j 0.00326094-0.00516324j 0.000545843+0.00105692j -0.000815634+0.00192236j 0.00105145-0.00112038j -0.003961-0.00204018j 0.000252502+0.00120392j -0.00556914+0.00173695j 0.00439481-0.000245671j -0.00243423-0.00387097j -0.00211495-0.00167896j 0.00134135-0.00024252j 0.0035145-0.00393401j 0.00446928+0.00202107j 0.000470362+0.00322019j -0.00360412-0.000853968j -0.00348575+0.000912372j -0.00900781+0.00907263j -0.000801592-0.00651542j -0.000238347+0.000158631j 0.00455758+0.00286668j -0.00104443-0.00282269j -0.00541724-0.00629004j 0.00658587-2.68746e-05j 0.00376523-0.00237746j -0.00143119+0.00166072j 0.0145832-0.00507376j -0.0046504-0.00390641j 0.00619836+0.000238447j 0.00198753+0.00282926j -0.0076745-0.00825378j 0.00246929+0.00068247j -0.0121085+0.00731632j 0.00445815-0.0115673j 0.00901106+0.0151055j 0.00734731-0.011677j 0.00901444-0.00718263j -0.0124664-0.0114659j 0.0301177+0.00596228j -0.0071811+0.0291803j -0.000106825-0.000679995j -0.00161152+0.00774534j 
0.00909266+0.00643175j 0.00191833-0.0071001j -0.0019526-0.00744291j 0.011197-0.00899391j -0.00290633-0.00449734j 0.00263338+0.00286599j 0.00533629+0.00497197j 0.00594032+0.00527569j 0.00486743-0.00220513j -0.0012062+0.00154362j 0.00166991-0.00733336j 0.00133676+0.0139233j -0.00679172-0.00151374j -0.00268794+0.000985025j 0.00553217+0.00321197j 0.00459673+0.00288559j -0.00425059+0.00868611j -0.00575658+0.004387j -0.00445052+0.00131661j -0.00406578+0.00564747j -0.000405702+0.00332873j 0.00290601+0.00216551j 0.0102894-0.00288658j 0.00661251-0.000842801j -0.00303589+0.0013508j 0.000980009+0.00931465j -0.0010624-0.00142803j -0.00233412-0.00883673j 0.00281472-0.000286009j -2.44258e-05-0.00130464j 0.00889108-0.00639719j 0.00432643+0.000268731j 0.00575206-0.000317492j -0.00480871+0.00637435j -0.000459239+0.00587181j 0.00250577-0.00875816j 0.00307115-0.00206443j 0.00752309+0.0009684j -0.000479364+0.00137054j -0.00176598+0.00258095j -0.000256489-0.00369162j -0.00468841+0.000420396j 0.00499957+0.00504435j 0.00305885+0.00350456j -0.00736903-0.0001588j 0.00608331-0.0107773j -0.00573154-0.00189949j -0.00240883-0.00209787j -0.0032875-0.00494975j 0.000471989+0.00416998j -0.00190927+0.000479696j 0.00144779+0.00114787j 0.0015477-0.00029819j -2.82481e-05+0.00495029j 0.000418517-0.00293395j -0.00188116-0.000341667j 0.0063186-0.00561259j -0.00102484+0.00425872j 0.00384879-0.00152205j 0.000952938+0.000856362j 0.000955935+0.0016107j 0.00238916+0.00128248j 0.00193643-0.00162313j -0.00275022+0.00219967j -0.00344101-0.0107972j -0.000723336-0.00540679j -5.91509e-05+8.08793e-05j -0.00106968-0.00197006j 0.00316607-0.00161978j -0.00176983+0.00432421j 0.0026367+0.00452613j -2.11269e-05-0.00604294j 0.00450247-0.00255853j 0.00222156+0.000921843j -0.000137205-0.000245802j 0.00100426-0.00211507j -0.00194608-0.000752961j -0.000585501+0.000314917j -0.00138469-0.00506013j 0.00408195+0.00377648j -0.00237299-0.00259761j -0.00260236-0.00086487j -0.000483649+0.00720821j 0.000269692+0.00121159j 0.00271507+0.0019855j -0.00212634+0.000267106j -0.0030927-0.00225328j -0.00270243-0.00239528j -0.00310137-0.00554078j 0.00164393+0.00116353j -0.000653669+0.000862439j -0.00164341-0.000467676j 0.00262178-0.00433227j 0.00227732+0.00229021j -0.00370932-0.000626117j 0.00362658-0.00141941j -0.00622342+0.000594751j 0.00325195+0.00145795j -0.00275892-0.00128755j -0.000685724+0.000390996j -0.00138029+0.00244839j 0.0030324+0.00177792j -0.0012385-0.00159047j 0.00293132-0.00196305j -0.00577821-0.0017469j -0.00377767+0.00311713j -0.00368195-0.00284344j -0.00309045+5.38686e-05j 0.00111274+0.001683j -0.00281953+0.00514635j -0.00376702-0.00288442j 0.00327901-0.00250885j 0.00676405-0.00154465j -0.00371484-0.000531743j -0.00288843+0.00282113j 0.00309596+0.00056304j 0.00390652-0.00494823j -0.00393119+0.00389328j -0.00109476-0.00619044j -0.00220281+0.00282194j 0.00886211+0.00802635j 0.00628113-0.0151616j -0.00224859-0.00588609j -0.00203634+0.00311219j 0.00307964-0.000227418j 0.00264754-0.00703545j -0.00904059+0.00758373j 0.00669075-0.00564544j 0.0191291+0.00904935j -0.00623458+0.00913846j 0.00425935-0.0151695j -0.0156401-0.0065973j -0.0131138-0.0106068j 0.00699755-0.0181461j 0.000891149+0.0223449j -0.0159981+0.000653281j 
0.00602576-0.010377j -0.00785124-0.00304901j -0.00126549+0.000372317j -0.00338258-0.00780756j -0.00459637+0.00207045j 0.00825557-0.00183285j 0.0026357-0.000748019j -0.0055286-0.00359155j -0.00414219-0.00210731j -0.00215661+0.00132586j -0.0019641+0.00380511j 0.00469497-0.00676743j -0.000857252+0.00327707j 0.00189337+0.00568397j 0.0022787-0.00228222j -0.000893662+0.00115018j 0.00477978+0.00840091j 0.00444848+0.00402668j -0.00345752+0.00211212j 0.00294025-0.00425691j -9.69661e-05+0.0045541j 0.00172182+0.000485067j -0.00182075+0.00241903j -0.00207376+0.00178302j 0.00228561+0.00543865j 0.00327735+0.000602201j 0.00327088-0.00160107j -0.00354813+0.000878485j -0.00192285+0.0005136j 0.00107388-0.000988483j -0.00103097-0.00127809j -0.00232672-0.00262711j 0.00323003-0.00533828j 0.00228542-0.000443293j 0.0018992-0.000743487j 0.00509845+0.00620949j 0.00600431+0.00882639j 0.00678755+0.00223938j 0.00515681+0.00735403j 0.00386032-0.00218509j -0.00216921+0.00362683j -0.00619053-0.003061j -0.00028285+0.00230333j -0.00103478+0.00205445j -0.00259948-0.000138704j 0.00354723-0.00347803j 0.00229771-0.00613603j 0.00536327-0.0045066j 0.0016355-0.00208122j -0.00209949+0.00130044j -0.000645967-0.0021946j -0.0021574+0.00323592j 0.00159896+0.000336521j -0.00530968+0.00437209j 0.00321468-0.000475388j -0.00500225+0.00378745j 0.000720253-0.00499598j 0.005294-0.00490388j 0.00430113+0.00482034j -0.00269199-0.0013388j -0.00361187-0.000115121j -0.00208699+0.00251357j 0.00413961+0.000587452j -0.00211919+0.00031377j 0.00605748-0.00309768j -0.00472812-0.00599365j -0.00234274-0.00425565j -0.0010412-0.00303282j -0.00153525-0.000294022j 0.00077072-0.000527767j 0.000132335-0.0044508j 0.00460963+0.00447785j 0.00646631+0.00345346j 0.00174077+0.00366479j 0.00122902+3.46151e-06j 0.00618277-0.00254422j -0.00220625+0.00236664j -0.00320531-0.00145636j -0.000657093-0.00223881j -0.00131715+0.00312317j -0.00574534+0.00266577j 0.00693826-0.00299093j 0.00104124+0.00286193j -0.000778599-0.00227689j -0.00229226+0.000987599j 0.00342777-0.00123086j 0.00295175-0.00884128j -0.00312103-0.00342254j -0.00099809-0.00661834j 0.000447066+0.0037605j 0.001094-0.000470273j 0.00650817+0.00141498j 0.00235385-0.00656169j -0.00090733+0.00221856j -0.00251074+0.00147365j 0.00113424-0.00323695j -0.00306898-0.000988169j -0.000137916-0.00287426j 0.00263231+0.00282219j -0.00380437-0.00305437j -0.00304177-0.00439827j 0.00345005-0.00187218j -0.0016161+0.000334537j 0.000321305+0.000151249j 0.00382998+0.000817068j 0.00101053+0.000750881j 0.0032821+0.00591077j 0.000544945+0.00302807j -0.00321964+0.00261127j 0.000642268-0.00104405j 0.00125235-0.00121689j 0.00313466+0.00378584j 0.00490473+0.00241849j 0.000327505-0.00232103j -0.000960927+0.00348184j 0.00501112-0.00158034j 0.000985383+0.00393929j 0.00284405+0.00266078j 0.00214881+0.00162253j 0.00278858+0.00575867j -0.00598498+0.00950823j 0.000148805-0.0061134j -0.00430256+0.0131626j 0.00679564+0.00469132j -0.00322669-0.00138806j -0.0110865-0.00201234j 0.00302718-0.00535695j 0.00699524+0.000557666j 0.0070516-0.0113331j 0.0163708-0.00203393j -0.0284144-0.0126626j -0.00576957+0.0299488j 0.00323567+0.00781299j -0.0100996+0.000261214j 0.0245568-0.00855163j 0.00593421+0.0195171j 
0.00827149-0.00422905j -0.00225229-0.0064873j -0.00493947+0.0100438j -0.00545121+0.00540221j 0.00466919-0.00351058j -0.00594409+0.00174304j -0.00127274+0.000556348j -0.00477579-0.00880615j -0.00791401+0.000685494j -0.00116733+0.00887985j -0.00224771-0.000225954j 0.0014687+0.000604725j 0.00374161+0.000417152j 0.00448526-0.00419914j -0.00301609+0.00300701j 4.32831e-05-0.00201756j -0.00965152+0.00218584j 0.00671265+0.00613379j 0.000180294-0.00257031j 0.00578957+0.0036116j -0.00244863-0.0017022j -0.000804178-0.00489559j 0.00196695-0.0043058j -0.00664251-0.00140315j 0.000173256+0.00617411j -0.00260676-0.00214781j 0.000687311-0.00422979j -0.00118917+0.000915613j 0.00128251+0.00056442j 0.00118505-0.00192525j 0.000405637-0.00179486j -0.000719608+0.00231142j 0.00666541+0.00273534j -0.00186411+0.00734304j 0.00491574-0.000988408j -0.00316277+0.000408256j -0.00193268+0.00422462j -0.00322207+0.00017194j 0.00537418-0.000235392j -4.65405e-05+0.00211685j 0.000843992-0.00209467j -0.00115996+0.00131226j 0.00735284+0.00303589j 0.000964208+0.000439775j 0.00480604+0.00038087j -0.00051422-0.00416717j -0.000575004+0.00203602j -0.00400115+0.000597251j -0.00486932+0.000947035j -0.00154577+0.000376048j 0.000533556-0.00345313j 0.00212158-0.00115621j -0.00318127-0.00235053j 0.00284939-0.00304829j -0.00556107+0.00170128j -0.000121866-0.000496327j 0.000217624-0.00476564j -0.000608327-0.00169623j -0.00267733-0.00326245j 0.00511252-0.000395748j 0.00671444+0.00730439j -0.00279463-0.000155825j 0.00311215+0.00161448j -0.00126913-0.000310359j 0.00475019+0.00262996j -0.000136732+0.00223158j 0.00589881+0.00138631j -0.000892014+0.00119492j 0.000158031-0.00246671j -0.00394638+0.00271214j 0.00168963-0.0022676j -0.00382757+0.0019651j 0.000912972-0.00389908j 0.00432469-0.00380073j 0.00487581-0.00152212j -0.00855195-0.0043921j -0.00125647-0.00416777j -0.00130763+0.00477652j -0.000467819-0.00278164j 0.00318891+0.000171865j -0.00386649+0.000512133j -0.00252671+0.00283283j -0.00118008-0.00867855j 0.00620002+0.000674027j -0.00271722-0.00680075j 0.00167325+0.00384623j 0.00112621+0.00362686j 0.000807747+0.00313289j -0.00217543+0.00257098j -0.000286014-0.00441736j 0.000381129-0.00160268j 0.00368796+0.000904992j 5.16863e-06-0.00625678j -0.004709-0.0120348j 0.00588486+0.00126311j -0.00717506+0.00191175j 0.00137643+0.00501923j -0.00452666-0.00313843j 0.00169587+0.00233522j 0.00070222-0.00217103j 0.00100052-0.00195112j 0.006225-0.00197511j 0.0022322-0.00255617j -0.00622153+0.00220909j 0.0020731+0.00243478j -0.001561+0.00223415j -0.000355597-0.00199325j 0.001526-0.0032944j -0.0084139-0.00522712j 0.00456114+0.00475793j 0.0032333+0.000343382j 0.00196248+0.00633886j -0.017092+0.00434296j 0.000252065+0.00143891j -0.000700448+0.00131919j 0.00284938+0.000532355j -0.00822953+0.00390483j 8.95177e-05-0.00616936j -0.00136722+0.00450377j 0.00493543-0.00791624j 0.000642353-0.00342814j 0.00318424+0.00461968j -0.0143825+0.0159034j 0.000671437+0.00383837j -0.00151797-0.00993317j 0.0110926+0.00334168j -0.00498099+1.53091e-05j 0.00897383+0.0154193j -0.0234661+0.0174028j 0.02489+0.0206848j -0.00814858+0.00723797j -0.0106417+0.025128j -0.00502144+1.69271e-05j 0.0101248+0.0062404j 0.00723346+0.014218j -0.0107802+0.00224011j 
