-0.0287699+0.000209055j -0.00767813+0.0437688j 0.0172428+0.0204707j -0.025069-0.0122087j 0.00661234-0.0220886j -0.0394778+0.0359756j -0.0137211-0.0134462j -0.0371842-0.00370467j 0.0023445+0.0154591j 0.0352641-0.0162442j -0.00542369+0.0242673j 0.006792+0.0119851j -0.0125617-0.0493584j -0.00581282+0.012344j -0.031137+0.0101492j 0.00139436+0.00577614j -0.00655034+0.0165249j 0.0121693-0.0121715j -0.00101776+0.00800246j 0.0152279-0.00288372j -0.0138911+0.0375845j 0.0136738-0.0129927j 0.00539419-0.00744006j 0.00526637-0.00556623j 0.00860953+0.00768882j 0.015317-0.0158858j 0.0243476-0.0161884j -0.0300936+0.0279742j 0.0113812-0.000549207j 0.0215176-0.0264812j -0.00650236+0.0167222j 0.000643472+0.023192j 0.0013262-0.00392382j -0.00213135-0.00674489j 0.0141045+0.0133145j -0.0169726+0.0125164j 0.0100146+0.00890233j 0.00514671+0.0104681j 0.00447711+0.00483687j 0.00643168+0.017023j 0.00676855+0.0048567j -0.0111462+0.00454874j 0.00303587+0.00747229j 0.012409+0.00163028j 0.00135858+0.0107525j 0.0156594+0.00244472j -0.00532028+0.00504321j 0.00132573-0.00369494j 0.00557733+0.0240396j -0.0208865+0.00460513j 0.0020921+0.0112441j 0.00389809-0.00741024j -0.0200545+0.0179502j 0.00277323+0.00891394j 0.0190994-0.00458569j -0.000600931+0.0105594j 0.00323898-0.0162668j -0.00622274+0.000356695j 0.00819773+0.00351534j 0.00604527+0.0178414j 0.0170744-0.00241953j 0.00155345-0.00749475j 0.0195944-0.00212362j 0.00696693+0.00995375j 0.0184881+0.016931j 0.00727223-0.0283709j -0.0044053-0.017035j 0.00840554+0.00595744j -0.000857514-0.0121511j -0.000970919+0.00195598j 0.00126073+0.00649294j -0.00417478-0.00425044j -0.00457241-0.0200329j -0.0122749+0.00895637j -0.00130534-0.00329906j -0.00526464-0.0042409j -0.00770443-0.0133267j -0.0158832+0.00923474j -0.00325556+0.00902368j -0.00374247-0.011672j 0.0138701-0.0121148j 0.0165148+0.00586951j -0.00223793-0.00270912j 0.0105207+0.0270976j 0.00563411-0.0137418j -0.0079694-0.00130992j -0.0100758+0.0100407j 0.00803263+0.0114931j -0.00938202+0.00184843j -0.0027105+0.00714511j 0.00375985-0.00656501j 0.00479238-0.00130261j -0.013253-0.0141532j 0.00807155+0.00932083j -0.00565571-0.00386432j 0.000249978+0.00812516j -0.00182843-0.00541504j 0.00419194+0.0119539j 0.00209872-0.00651093j -0.0114211+0.0111322j 0.00267878-0.0122825j 0.00537581+0.00902612j 0.00920796+0.00669833j 0.000441866-0.00264826j -0.00430351-0.00463115j 0.0005886+0.00287778j -0.0158664+0.00113754j -0.0105603+0.00242923j -0.00811144+0.00126838j 0.005968+0.0137825j -0.000734037+0.00698586j 0.00456615+0.00661297j -0.0122156-0.00938101j -0.0035753-0.0063354j -0.000662722+0.00311328j -0.00126769-0.00568435j -0.00277998-0.00307715j 0.0175526+0.0134506j -0.00879541-0.00273301j 0.0115296+0.00573079j 0.00471729+0.00757194j 0.00303579-0.0115338j 0.00344615+0.00786241j 0.0146285-0.00129689j 0.0126951-0.0211794j -0.0100027+0.00314307j -0.0212487-0.00565992j 0.0210637+0.00492156j -0.0148366-0.0117413j -0.0111048-0.00412526j 0.00478623-0.0113214j -0.00367894+0.0259219j 0.00598653-0.00208155j 0.000810432+0.00877423j -0.0144245-0.013458j 0.000236189-6.85429e-05j -0.00359246+0.00951067j -0.0152342-0.00263717j 0.00642406-0.0260866j 0.0187963+0.0135339j -0.0125124-0.00618106j -0.0106846-0.00143318j 0.0120752+0.00162681j 0.0154333+0.00515003j 0.00756727+0.0140954j 0.0112275+0.019834j 0.013894-0.00649374j -0.0154906-0.00271809j -0.00410714-0.00612831j 0.0229514+0.0111103j 0.00276043-0.0182257j -0.0190912-0.0334357j 0.0167454-0.0234683j 0.008959-0.00312833j -0.0168451+0.018717j -0.0122781-0.0266061j -0.00307802-0.00905691j -0.0109899-0.00173076j -0.00891078-0.000113828j -0.0253129-0.00504597j 0.00627574+0.00443841j -0.0402936-0.0103968j -0.010296+0.0150836j -0.00657275+0.00100229j -0.0185523-0.00944341j 0.010376-0.00434265j 0.0024497+0.0424455j -0.0131785+0.00479058j 0.00250121-0.0136951j 0.00505112+0.0128321j -0.0178985-0.00278557j 0.0111607+0.00170398j -0.0100839-0.0130696j 0.0150489+0.0143199j 0.00774377+0.000637996j -0.000311688+0.00513101j 0.0294757-0.0190334j 0.00253755-0.0256664j -0.00717755+0.0153122j -0.00786894-0.00781144j 0.0177919-0.0114772j -0.0160346+0.0253369j 0.0205279+0.00514937j -0.0378207+0.0133564j -0.000954153+0.0201153j -0.00859175+0.0115038j -0.000510755+0.0135784j 0.00122277-0.0101038j -0.0238277-0.0238901j -0.0024101-0.00831982j -0.0214089-0.00511709j -0.03055-0.0319356j -0.0131936-0.0387491j 0.0646293+0.0137652j 0.0178274+0.03609j 0.0366821+0.00876843j -0.0201234-0.0191243j 0.0400115-0.0166759j -0.0149551+0.0329957j -0.0222614-0.0844416j -0.00091567-0.0542241j 0.0103576-0.00788983j 0.0498127+0.0257434j 0.0398714+0.0153915j -0.0419458-0.0609375j -0.03088+0.13674j -0.0138416-0.117293j 0.0589601+0.0777465j -0.095051+0.00128978j 0.0316617+0.146778j 
-0.00674261-0.0511447j -0.042001+0.00835695j 0.0305907+0.00459731j -0.00893159+0.0229794j 0.00491398-0.0453903j -0.0100553-0.00419896j 0.0124046-0.0168565j -0.0174578+0.0243531j 0.0135035+0.00309737j -0.014633-0.0208408j 0.00622298+0.0112411j 0.000939214+0.0195497j -0.00921525-0.0271841j 0.0388335+0.000477319j 0.0035269+0.00826311j -0.00779701+0.0286073j 0.022371-0.0118918j -0.0102499-0.00120135j 0.0100708+0.00595685j 0.0155617-0.0144439j -0.00274603-0.0237606j -0.00818854+0.00529118j 2.9742e-06+0.012639j -0.00410191-0.0124194j 0.0081396+0.00222206j -0.00464257+0.0101504j -0.0111056-0.0193611j 0.00830677-0.0022344j 0.0132543+0.0109957j -0.00606725-0.00853196j 0.0202511-0.00298254j 0.0205449+0.00267283j 0.00753944-0.00854051j 0.00559379-0.00703476j 0.00654281+0.00870858j -0.00220581+0.00731908j 0.0148289+0.00536109j 0.0172647-0.00592012j -0.00615721-0.00160783j 0.00940254-0.00214302j 0.0151811+0.00286649j -0.0190872+0.00983986j 0.0122614-0.00424851j -0.00856108+0.00575476j 0.0210033-0.0174784j -0.00702-0.00211102j -0.00170553-0.00423901j -0.0174315-0.000372977j 0.0152059-0.0179j -0.00582934-0.0182296j -0.00545976+0.0108455j -0.00444733+0.00609471j 0.000263434+0.000826718j 0.00845706+0.00515499j 0.0102059+0.00393342j -0.00938207+0.00337031j -0.0115954+0.00638766j -0.00203612-0.0168537j 0.00608896+0.0174645j -0.00070211+0.00516972j -0.015704+0.0213096j 0.00797066-0.0174961j -0.00109129+0.0124317j 0.00572605+0.0112153j -0.00887519+0.0222675j 0.0122069-0.014464j -0.00807974-0.00111006j 0.000182704+0.00582192j -0.00399316-0.00477077j 0.0172581-0.00343436j 0.00141022-0.00345806j -0.0181184-0.00284327j -0.00190465-5.2405e-05j 0.0181707-0.00822297j 0.0115297-0.00846361j -0.00340993-0.00336998j 0.00427608+0.0038147j -0.00671252-0.00926963j 0.00470356+0.000172855j 0.00649915+0.0100714j -0.00189722+0.00353134j -4.58605e-05+0.00458142j 0.000963352+0.00116556j -0.0128757+0.0128281j 0.0040986+0.00519366j -0.00257736+0.00701757j 0.00229736-0.0128677j -0.0091909+0.0019583j -0.00467283-0.00244315j -9.08391e-05-0.00220208j -0.00161755+0.00918681j -0.0104272-0.00409495j 0.00162-0.00900106j 0.00729903-0.0102276j 0.000150615+0.0141337j -0.010594+0.00297967j -0.00836495+0.00709575j -0.00409931-0.0162039j -0.000769594+0.00238599j -0.0111734-0.00651329j -0.000276708+0.017271j -9.79531e-05-0.00697703j 0.00108804-0.00384632j -0.00407644+0.000677209j -0.0151023+0.000999886j -0.0020541-0.00549199j -0.0116841-0.00656866j 0.00674583-0.0069452j -0.00524324-0.00149721j -7.20309e-05-0.0062465j -0.0193008-0.0104071j -0.00240449+0.0102608j -0.000183909-0.00279797j 0.00699384+0.00684271j 0.00106316+0.00219745j 0.011602-0.0065575j -0.00543276+0.00181271j -0.0030885-0.00483036j -0.00720952-0.0023405j -0.0173902+0.00702036j 0.00416059+0.00966893j 0.00424753-0.0132773j 0.00770756-0.00321406j 0.00804497+0.0129205j 0.0190467+0.0130401j -0.00124618-0.00487109j 0.0140183-0.0234873j 0.0283729+0.0215097j 0.00557657-0.0156589j 0.0025402-0.00582978j 0.00153521+0.00478815j -0.0117006+0.000976091j 0.00450092-0.0145564j 0.00166438-0.00861792j 0.0111838-0.0155771j 0.00521849+0.0102302j 0.014656+0.00307261j 0.00499746-0.00520092j 0.00633226+0.0205429j -0.00158715+0.00481026j 0.0107935-0.0195781j 0.012452-0.00774091j -0.0076653+0.00133426j -0.0111558+0.0149136j -0.0224817+0.0137187j -0.0255826+0.00562866j 0.00633049+0.0188141j 0.00680549+0.00197766j 0.0106868-0.0140163j 0.00621904+0.00754631j 0.00143384+0.0151677j 0.0238103+0.0049636j -0.0102468+0.0206499j 0.0146311+0.00490041j -0.00738645-0.000434345j 0.00441018-0.0156864j 0.0180679-0.0113839j -0.00682367-0.00333754j 0.0129302-0.0243964j -0.00994271-0.0163568j -0.0164135+0.0026889j -0.00373966-0.00579903j -0.0261164-0.0137177j -0.00261352-0.0252498j 0.026339-0.0156819j 0.0126671+0.0137073j -0.0171385+0.00789104j 0.00108412-0.01471j -0.0015559+0.00996403j -0.00170888-0.0235209j 0.000580188-0.00388123j 0.00557641-0.0217057j 0.0301239+0.0464908j 0.000541949+0.0195498j -0.00380589+0.0222973j -0.00435606-0.0103196j 0.0280418-0.00122319j 0.0119785+0.0120666j 0.00446329-0.000731691j 0.0102561+0.000852362j 0.0274951+0.00516647j -0.0227744+0.0195545j -0.0352055+0.00812734j 0.0126306-0.00614972j -0.0042759+0.0107804j 0.0198274+0.0152157j 0.0322129+0.0149928j -0.0305701-0.0219237j -0.0215005+0.0300273j 0.00318548+0.0218259j 0.0171284+0.0118212j -0.0190179-0.0055656j -0.0488365-0.0189753j -0.0117728-0.0292582j 0.0233407-0.0395881j -0.00524527-0.0428875j -0.0546104+0.0105329j -0.029954+0.00920097j -0.00470849+0.0199717j -0.0310679+0.00661109j -0.0746537-0.0163499j -0.0408819+0.0032246j 0.0696342-0.0428512j -0.0170751-0.00152941j 0.00418532+0.11911j 0.0744405+0.0722938j -0.023715-0.0735252j 0.0114485-0.151183j -0.0449924-0.106446j -0.0793031-0.0189801j 
0.00927126-0.0800058j -0.0573026-0.00475273j 0.0376693-0.0230543j -0.0202685+0.0233143j -0.0297266-0.075765j -0.00923402+0.0100613j 0.026664-0.020818j -0.0305207+0.0360772j 0.028023-0.00502045j -0.0155405-0.0293843j 0.0270408+0.00521588j -0.00167993+0.0365842j -0.0158634-0.0390429j 0.0292921-0.0249624j 0.00814653+0.0237788j 0.00820594+0.0295582j 0.0127579-0.0110474j -0.0116178+0.00173488j -0.00887975+0.00358978j 0.0129656-0.0310325j -0.0250433-0.0205393j -0.0206238-0.00172451j 0.00979403+0.0139846j 0.0103974-0.0139376j 0.0386709+0.00533499j -0.00787436+0.000177203j -0.00493169-0.028873j 0.000896903+0.00935981j 0.00573465+0.00635443j 0.0173844-0.0218873j -0.000540151-0.0008591j 0.010188+0.0146073j 0.0152665-0.00737599j -0.00529956-0.00632679j 0.00938823+0.0225009j -0.00882509+0.0163864j 0.01903+0.0180633j 0.0162615-0.00378375j 0.00645089+0.0123505j 0.000332727+0.00272014j -0.000732516+0.00489042j -0.0105261-0.00071909j 0.00659987+0.00579764j -0.0114841+0.0143127j 0.0106498-0.00260293j -0.00077712+0.00915936j -0.00270063-0.00942151j -0.0143402-0.0133102j 0.00949471+0.017821j -0.0228465-0.0182463j -0.00125959+0.0147101j -0.0016206-0.00904686j -0.00769452-0.00744519j 0.013072+0.0182428j -0.00142792-0.0147036j -0.00412197+0.00121311j 0.00755194-0.00823629j 0.00302853+0.0183424j 0.0105025+0.0169529j -0.0130138-0.00554285j -0.0190353+0.0129928j -0.00800757-0.0137374j -0.0172496+0.00473582j -0.028118+0.0232085j -0.00741821+0.0195752j 0.00491978-0.0250194j -0.0215209-0.0243741j 0.00879836+0.00621692j 0.00843367-0.0258397j -0.00472549+0.00823449j 0.0103677+0.00520242j 0.00165264-0.0149879j -0.0166183-0.0123992j -0.0117994-0.0135462j 0.00723192+0.00158419j 0.0157954+0.000377909j -0.00363517+0.00160257j -0.00881105+0.00156487j 0.0234677-0.0145146j 0.0160798-0.00704804j -0.00919668-0.00750551j 0.00644625+0.00438878j 0.00329555-0.0133088j 0.00505401+0.00435455j 0.00139949+0.00875288j 0.00747466+0.00591313j -0.00754167-0.0146441j 0.00657553-0.000176912j 0.014496-0.0203678j 0.000343584+0.0106714j -0.00122448-0.000569984j -0.00647678-0.0168162j 0.00077358-0.00964383j 0.013501+0.00514915j 0.00929014-0.00239492j 0.00342898-0.0187022j 0.000530292+0.00343528j 0.00439248-0.00565j 0.00506818+0.00620519j 0.00922174-0.00597459j 0.00970545+0.00211333j 0.000708567-0.0100182j -0.000366601+0.00635085j 0.00278622+0.0159372j -0.0016846-0.00915353j -0.0135264+0.00773735j -0.00575751-0.00496883j -0.00483198-0.00415155j 0.0187247-0.017416j -0.0101799+0.0175637j -0.00921379-6.38093e-05j -0.00561852+0.0115067j -0.00169482-0.00555959j -0.00878678-0.00793967j -0.0017628-0.0123865j 0.00754663-0.0137434j 0.0154681-0.0213451j -0.00456616+0.0253213j -0.000124679-0.0097832j -0.0142973+0.00719872j -0.00259076+0.0122164j -0.0106927-0.0122031j 0.000172982-0.00758799j -0.00611755+0.0157816j 0.00694229-0.0120351j 0.0282416-0.00675809j 0.022484-0.0259081j 0.0104593+0.0365324j 0.0128583-0.00613166j 0.00929932-0.00402835j 0.0220189-0.00137805j -0.00966182+0.0290724j -0.0060416+0.015441j -0.000321737-0.00636587j -0.021025+0.00360288j -0.00128923+0.0163455j 0.0285253+0.0180274j 0.0187598-0.010026j 0.0126777+0.00684215j -0.026651+0.00563278j 0.00288385-0.00955362j -0.00141784-0.0145683j 0.00245354-0.00158862j 0.00888975+0.0114331j -0.0186917+0.00133054j 0.00100011+0.0009842j 0.0100052-0.0107256j 0.0049531-0.000733896j 0.0118828+0.00848346j -0.0291349+0.0128569j -0.00737594-0.0184621j -0.0154067+0.037493j 0.00469421-0.0130496j 0.000765124+0.0037107j -0.00375017-0.0118486j -0.00108838-0.0234579j 0.00640855+0.00701301j 0.00397626+0.0041485j 0.021071-0.00786567j 0.0218467-0.00603248j -0.02711-0.00116443j 0.00414077+0.00205776j -0.0110427-0.00950356j 0.00264087+0.00052314j -0.0141537-0.00464739j -0.00534363+0.00357131j -0.00398813-0.0242518j 0.0178444+0.014858j -0.0292015-0.0161737j 0.00057668+0.0180728j -0.0223841+0.0200061j 0.0144606+0.0157867j -0.00686488+0.013884j 0.0131491-0.0256549j -0.0133489+0.00709968j 0.00768893+0.0158264j -0.0166216+0.0481301j -0.02352+0.00469433j -0.0102125+0.0563017j -0.062997+0.0241987j 8.95397e-05-0.00570094j 0.0335772-0.012522j 0.0247462+0.00456454j -0.012338+0.0101062j -0.0100175+0.0343074j -0.00481352-0.0294806j -0.036894-0.000181536j -0.0555349+0.0475068j -0.0362477+0.00310727j 0.0466491+0.0767519j 0.0026679+0.0148402j 0.0265762+0.0189676j -0.00580151-0.0200132j -0.00145301-0.034566j -0.00236991-0.0284441j -0.0294943+0.0100208j -0.0235029+0.0481116j -0.0181519-0.021047j 0.0230665+0.0847201j 0.0119265+0.0215891j -0.0546823+0.0323891j -0.0684604-0.0352223j -0.0148471+0.0146678j 0.01765+0.161092j 0.0519951+0.0409447j 0.011464+0.014451j -0.0467918+0.0706914j 0.0871391+0.103336j 0.0243571-0.031838j -0.0220313+0.0548172j 
0.0353953+0.00460009j 0.0164333-0.0492054j -0.0257792-0.0429558j 0.00740807+0.0273945j -0.0386939-0.000493338j 0.0063157-0.0244161j 0.0274206+0.00114707j 0.0178611+0.0206112j 0.00118132-0.0125978j -0.036385-0.0149681j -0.00321379-0.0171889j -0.0130187+0.0152018j 0.028304+0.0381917j -0.0267254-0.0229171j 0.0241397-0.0147357j 0.0252102+0.0012255j 0.0035994-0.00231363j 0.0141154+0.0205083j -0.0105762+0.0151344j -0.0108131+0.0131096j -0.0236284-0.0292573j -0.0144734+0.0210367j 0.0102638-0.00842023j -0.00308321-0.00494805j 0.00799506+0.0066581j -0.00967132+0.00727171j -0.0121448+0.0076406j 0.0177779-0.0187431j -0.0222208-0.00379511j 0.00212321+0.0145333j -0.0286629-0.00747956j -0.0180355-0.0103311j -0.00629224-0.0174322j -0.00287733+0.00845262j 0.0104613+0.00157744j 0.0116452-0.00477509j 0.00393966-0.0109941j 0.00650676-0.0198197j 0.0149672+0.00956529j 0.018916-0.00210397j -0.0268987+0.0167669j 0.0211407-0.00666584j 0.00548236+0.0149353j -0.0103662+0.0138193j 0.00221541-0.0223116j 0.00518316-0.00290727j 0.00180168-0.02044j 0.000174086-0.0203645j 0.0108554-0.00565757j -0.00119152-0.0130724j 0.011938-0.015187j 0.000422807-0.00343845j 0.0193251-0.00297501j -0.000856352-0.0197767j -0.017372-0.00936114j 0.0307921+0.00347244j 0.00254898+0.0091782j 0.00702127+0.0338639j -0.0189577-0.0107758j 0.0242062+0.0152206j -0.0166388-0.0076178j -0.0219878-0.0239286j -0.00565087-0.0342258j -0.0377509-0.0084067j -0.0138122-0.0273427j -0.00310638+0.031824j 0.0070705+0.00208469j 0.0033741-0.00079444j 0.00907316-0.0102429j -0.0231492-0.000294129j 0.00229313+0.00932123j 0.019712-0.00126332j 0.0158519-0.00394302j -0.00843309-0.00163736j 0.00462591+0.00610763j 0.000814913+0.009278j 0.00667345+0.0100827j 0.0292948+0.00407936j 0.00603618-0.0187362j 0.00324107-0.00678657j -0.0157265+0.00769691j -0.00738253-0.00388702j 0.0233096+0.0106402j 0.00200268-0.0150549j -0.0130886+0.0171277j 0.0124112+0.000322113j -3.65326e-06-0.00225673j -0.00413435-0.0126555j -0.00731068+0.0143728j 0.00529297+0.00586548j -0.000371537+0.00106532j -0.00762317-0.0162293j 0.012187+0.015689j -0.00434234-0.00649504j 0.00308355+0.00326553j -0.00111606-0.0170428j -0.00307607+0.00865641j 0.00220372-0.0193035j 0.00161257+0.00574406j 0.0175474-0.00571087j 0.00526394-0.00509938j 0.00371894-0.00572153j -0.0107727-0.00955744j 0.00634181+0.00122148j 0.0116181+0.003667j 0.00101756-0.00226858j 0.00868044-8.73342e-05j -0.00636071+0.0245527j 0.0206585+0.00699118j -0.0114647-0.0247039j -0.00241784-0.0204414j -0.00447166-0.00501614j 0.00382366+0.00323319j 0.00384155-0.000742022j -0.00147755-0.00870018j 0.00597687+0.00421419j 0.0170765+0.0111629j -0.0142749-0.0119274j -0.0090797-0.00777499j -0.0128149-0.0137471j -0.00784947+0.012724j 0.00839639+0.00178852j 0.00361457+0.00466611j -0.0104107+0.00855148j -0.0180418+0.0221222j 0.00881841-0.00663247j 0.0388598+0.024215j -0.0453568+0.0110448j -0.0101081+0.0272347j 0.014217-0.00292394j 0.015141+0.0168477j -0.00375119-0.0156416j -0.0184512+0.0109757j -0.00809709-0.0215886j -0.0115823+0.012106j -0.0105337-0.0183967j -0.000930032+0.0275254j -0.00199494-0.00209281j 0.00896981+0.0315706j -0.0169268-0.016114j -0.000572297-0.00641977j 0.023855-0.00368638j 0.0012064+0.00925687j -0.0170497+0.00692238j -0.00724608-0.042583j 0.000258391-0.0255895j -0.00637992+0.0176976j 0.00936757+0.0037311j 0.0154154+0.00441696j -0.0188414-0.00136148j -0.00307163+0.00467065j -0.000585607+0.0336419j -0.00193506+0.00439816j -0.0124167+0.0253212j 0.00871385-0.0103436j 0.00646393-0.0070533j -0.0190105+0.0166868j -0.0122605+0.00977659j 0.000608816-0.0153368j 0.022759-0.0249717j 0.00225063-0.0171474j 0.00588301+0.0236478j 0.0173031-0.00623372j 0.00711264-0.00298803j 0.00166407+0.0458699j -0.014837-0.0173116j 0.0202056-0.008231j 0.00995334+0.011201j -0.00809731+0.000361116j -0.0111879+0.0261745j 0.00447911+0.00681556j -0.00465405-0.00281472j 0.00159524-0.0266737j 0.0135437-0.0262519j 0.00219704-0.0178809j 0.0094076+0.0201122j -0.00542683+0.0182748j -0.00413899-0.0198975j 0.00453545-0.00986633j 0.019081+0.00102835j 0.00572926-0.0114675j -0.0118763-0.0549561j 0.00391273-0.0347073j 0.0128474+0.0541466j 0.0235945+0.0314723j -0.00414459+0.0377353j 0.00725933+0.0173605j 0.0238145+0.00926972j 0.0014414-0.00298969j 0.0443814-0.0199546j 0.0325023+0.0341283j 0.0131391+0.0380441j 0.0174504+0.0101786j -0.0732034-0.016814j -0.0439513-0.0402174j 0.0129484-0.0219845j 0.0543946+0.0297836j -0.069162+0.0519849j 0.0281325+0.0546992j 0.0788928+0.0857946j -0.0130932+0.00947477j 0.0290347+0.028865j -0.0426836+0.0317185j 0.020596-0.042503j 0.0719629-0.0121197j 0.00937434+0.0287475j -0.0408809-0.0210188j -0.0547606+0.0362174j 0.0620419-0.0189331j 0.00683377-0.0694887j 
0.00463416+0.00275205j -0.00237586-0.016858j -0.00954536+0.04855j 0.0386732-0.00340146j 0.00199274+0.0369666j 0.0245506+0.0058913j -0.0218981-0.0019314j 0.0124496+0.00152771j 0.00457773-0.00458696j -0.00524316+0.00474351j 0.0107969-0.0206676j 0.00205774-0.019135j -0.00689843+0.00803665j 0.0277726+0.00967994j 0.00576019-0.00640085j -0.0128442+0.0102913j 0.000158621-0.0112108j -0.0154762+0.0205959j -0.00704644-0.021399j -0.0203762-0.00723076j 0.0245637-0.00509137j -0.0192084+0.0120835j 0.0109928+0.00322838j -0.000705048+0.027338j -0.0147912-0.004939j -0.0070998+0.0183757j -0.00793882-0.0127412j 0.0192628+0.00108151j 0.0129036-0.00636452j -0.00461781+0.00884754j 0.0278322+0.000733417j 0.00476021-0.0381689j 0.0130051-0.00397686j 0.0131368+0.00772243j -0.0161813-0.0143178j 0.0094937-0.00648944j -0.00260898+0.0143639j 0.00503586+0.0102831j 0.00855776+0.00861636j 0.00360535+0.0118933j 0.00264472-0.0255811j 0.0121134+0.00440394j -0.0023349-0.0176414j -0.00159361-0.00046627j 0.0306715+0.00899107j -0.00618471+0.00724591j 0.00276889+0.0139252j -0.0156235+0.0286522j 0.000198197-0.0399061j 0.0100954+0.000575822j 0.0119294+0.0135471j -0.0153259+0.00364942j -0.00834279-0.0113962j 0.0204872-0.00114914j 0.00194923-0.00199826j 0.0123501+0.00930701j -0.00691164+0.00201478j 0.00947496-0.00995825j 0.00402919+0.0241287j 0.00165361-0.00950444j -0.031274+0.00333844j 0.0130421+0.0144113j 0.0194642+0.028972j -0.0168917+0.017748j -0.0114392+0.0175847j 0.00552188+0.0162592j -0.0160753-0.00513482j -0.0108808-0.00085751j 0.0241997+0.0146157j 0.0203812+0.0142631j 0.0020059-0.00387959j -0.0109376-0.00250531j 0.00508408+0.015246j 0.0218268-0.00719741j -0.00570257+0.00856907j -0.00593779+0.00176672j 0.00839514+0.00437016j 0.00339357-0.0086925j 0.00183033-0.00459168j 0.0123287+0.0213775j -0.0231201-0.0171412j -0.00915546-0.0051925j 0.00178625-0.00530395j -0.0103696-0.00539576j 0.000816899+0.00206292j -0.00517633-0.0074442j -0.00902589-0.00961639j 0.0135338+0.00880364j -0.00734661-0.00298463j 0.00810828-0.00631742j -0.0133269+0.00963499j -0.0139879-0.0132325j 0.0171053-0.0103865j -0.000689696+0.00216691j -0.00803817+0.0134283j 0.00177466+0.00357653j 0.00186478-0.00498282j -0.0123775-0.00848573j 0.00139575-6.53078e-05j 0.0035013-0.0247528j 0.003902+0.0208363j -0.0159518-0.00377534j -0.00655128-0.00185291j 0.0275176+0.00982274j -0.0082749+0.0149414j 0.0073346+0.00704567j -0.00317935+0.00373971j 0.00229674-0.000346588j -0.0138858+0.00809638j 0.00727472+0.00283001j -0.0237133-0.0025681j 0.0125797+0.00270996j -0.00413842-0.00471265j 0.0126639+0.023296j -0.0145287-0.00579822j 0.00158942-0.0169994j -0.0142186-0.00515955j -0.0143649-0.0153185j -0.0135217+0.030822j -0.0201359+0.00442896j -0.00927712+0.0109896j -0.0174778-0.00438195j -0.026651+0.0172521j 0.00146332+0.00624072j 0.0375289+0.0128609j 0.00897607-0.010444j 0.00781621-0.0112324j 0.0177468+0.0130594j 0.00768105-0.0243598j 0.00462723+0.00129301j -0.0134076+0.00717329j -0.00244926-0.0193398j 0.00316925-0.0257167j 0.00126151+0.00891614j 0.0255095+0.00157631j -0.00250109+0.0170257j 0.00630277-0.0213121j 0.00775777+0.0145129j 0.00945558+0.00335606j 0.0107831+0.0107599j 0.00798599-0.00685388j 0.0166115-0.000966982j 0.00527352-0.004663j -0.0374316-0.00698878j -0.0406996+0.028028j -0.023447-0.00388423j -0.00610779+0.0203103j -0.00813687-0.00885257j 0.0204046-0.0351856j -0.0116818+0.0416993j 0.024382+0.0364364j 0.0256397-0.0169431j -0.00349806+0.0233498j 0.0196938+0.0239389j -0.00138637+0.0232608j 0.00643801+0.000691983j 0.00377587-0.022782j 0.000456133-0.024556j -0.00346888+0.00477446j 0.00670648-0.00669331j -0.00880973+0.0173367j -0.0140018-0.0425014j -0.0307051-0.0134754j -0.0172373-0.0345002j 0.0368145-0.0344192j 0.00290807+0.000443881j -0.021579+0.0276954j -0.00818611-0.0315654j 0.00345001+0.00483617j -0.000164119-0.0393618j 0.012119-0.040457j -0.010947-0.00535986j 0.0210418+0.00996786j 0.0175123+0.0200822j -0.015064-0.0220796j -0.00025024+0.00260213j -0.0130862-0.00031092j 0.00803162-0.00582021j 0.0245621-0.0114217j 0.00935401+0.00862508j 0.0482583+0.00801147j -0.0102195-0.0121769j -0.0233852+0.0150421j -0.0165404-0.0321656j -0.0180901-0.00818078j -0.0020143+0.0127045j -0.015592+0.0593193j 0.0210624-0.0270656j 0.0132728-0.0483522j -0.0178714+0.0133409j 0.0210741+0.0582741j -0.0035081-0.0357446j -0.0744762-0.0172889j 0.00340689+0.0181598j 0.0618773+0.0316267j -0.00197181-0.00959792j -0.0942359+0.0453834j -0.059509-0.0572712j -0.0979837+0.000314823j -0.015109+0.050877j -0.0499511+0.00191698j -0.0354438+0.103528j 0.0317322+0.0143327j -0.0143268-0.0435549j -0.0606923-0.0357418j 0.137105-0.0194914j -0.0163518-0.00959316j -0.0244804-0.0395375j -0.0237884-0.0634735j -0.0434242-0.0251094j 
