0.043414+0.0232153j 0.00239409+0.0357799j -0.109277-0.0365861j -0.0113432+0.00450909j -0.00317551-0.00495149j 0.0312872+0.0271816j -0.0411415-0.056215j -0.0398114-0.0292901j -0.0239988+0.00549283j 0.0374882-0.0444364j -0.00236846-0.0239499j -0.0109937+0.00512621j 0.00356389+0.0218337j -0.0348878+0.0641933j 0.0181972+0.0224756j 0.021653+0.0179638j -0.0121373-0.0290103j 0.047411+0.0449509j -0.0117804+0.0224886j -0.0214149+0.00925482j -0.0417654+0.00859351j -0.010455-0.0307669j 0.0494858+0.00988791j 0.00797585+0.012891j -0.0107885+0.0241392j 0.0369057-0.0255405j 0.0116925-0.00355159j -0.0216134+0.0195485j -0.00697019-0.0117353j 0.0168304-0.00848669j -0.00110559-0.0476264j 0.0171552-0.00213842j -0.00687945-0.0115684j 0.0182569-0.0147629j -0.0128345+0.0240605j -0.0121019-0.00288166j -0.0345397+0.0107056j -0.0300493-0.00191707j -0.00361399+0.0128915j 0.00319904-0.00853197j 0.0170966+0.0265106j -0.0271573-0.0228822j 0.00486504+0.00759105j 0.0287313-0.0216608j 0.0342663+0.0193403j -0.00481545-0.00475056j -0.0245558+0.00782955j -0.0170311-0.00448469j -0.00649879+0.0170694j 0.0172183+0.00158363j -0.0509764-0.0341412j 0.0201143-0.0294697j -0.0105704-0.00503425j 0.000153264-0.00788707j 0.00657792-0.00286795j 0.00628893+0.0278418j 0.0347886-0.00700824j 0.0121505+0.017698j 0.0119913-0.0020775j 0.00312799-0.0298748j -0.0350021-0.0175623j 0.00351353-0.0409076j 0.00656647+0.00682047j -0.0165244-0.0194218j -0.0407556+0.00199657j -0.00375854-0.00606421j 0.00471991+0.00694741j -0.0331693-0.0208023j 0.0204717+0.00388731j -0.0119208-0.0217442j 0.0238126+0.040531j -0.0365346+0.000533254j -0.0442378+0.00411283j 0.0140415+0.0106721j 0.035807-0.0485919j -0.0228664+0.0109815j 0.0156903-0.00174068j 0.0353778-0.012246j -0.00644158+0.00438172j -0.0381471-0.000117652j -0.0122884+0.0150966j 0.0336829+0.00324893j 0.00593645-0.0228587j 0.0177249+0.0578626j 0.0324837+0.00629418j -0.0249397+0.0123028j -0.0150181+0.016558j 0.0271761-0.005072j -0.0247719+0.0270527j -0.00258144-0.0072727j -0.00649886+0.0332223j -0.0458798+0.0326752j -0.00162483-0.00575938j -0.00983004+0.0578894j -0.00698145-0.056211j -0.0264136-0.0383364j -0.0401549+0.0134707j -0.00540522-0.00740848j 0.0329747+0.0633805j 0.0607628+0.000378886j 0.0350185+0.00660698j 0.0521329-0.0573348j 0.0601188-0.0521074j -0.00315931+0.0286364j -0.00574378+0.051964j 0.0625524+0.0441772j -0.0146776-0.012507j 0.0926793+0.00649076j -0.0545404+0.0416041j 0.0430271+0.0222288j -0.0233414+0.0453826j -0.213352-0.00204509j -0.0105196-0.00785051j -0.0646709-0.0132802j 
0.00198392-0.0183517j 0.0249493+0.0128243j 0.0168722-0.0450918j 0.0400807+0.019805j -0.00962741-0.0256637j -0.0232481-0.0127793j 0.0700989-0.0453388j -0.00553847+0.0066637j -0.00364965-0.00217662j -0.00545438+0.00422115j 0.0124256+0.0367627j -0.0118052-0.0132544j 0.0147663-0.00254742j -0.0158198+0.0035089j -0.0385646-0.00852496j -0.0150291-0.0137078j 0.0149997+0.0129066j -0.0285867+0.0212259j -0.00321892-0.0192038j -0.0473461+0.00359996j -0.0156095+0.00827253j -0.00654839+0.0135483j -0.0126519-0.0331911j 0.000932402-0.00107429j 0.018063+0.00892579j -0.00747779-0.0308261j 0.0185337+0.0245812j -0.0156953-0.0196022j -0.00559298+0.0110515j 0.00798856-0.00924282j -0.00158638+0.00781409j 0.0210838+0.0164539j 0.00337594+0.00273399j -0.0131923+0.0233688j -0.000503613-0.0269219j 0.00123008+0.00451178j 0.0184204-0.026873j -0.00155847+0.0128415j 0.000457228+0.027095j -0.0193692-0.000883598j 0.0213247-0.0098728j -0.0244481-0.00321235j 0.0177304-0.0200648j -0.0204986+0.0212699j 0.0183469+0.00127554j 0.000522915-0.00927155j 0.0193231+0.0174242j -0.0010517-0.0156965j 0.0163+0.014158j 0.0280379-0.0105876j -0.0447688+0.0263962j -0.0399585+0.00280193j 0.021235-0.0121874j 0.00761341+0.00659976j -0.00663447-0.0191504j 0.0167703-0.0225131j -0.00550078-0.0449478j -0.00898372-0.0216484j 0.0217848+0.0543505j -0.0223386-0.0284309j -0.00363313+0.0243226j -0.0326326-0.0173097j -0.01519-0.00335481j -0.00585336+0.00737781j -0.00992847+0.00684481j -0.0107812-0.00612337j -0.00191178+0.00583204j -0.0067468-0.0140627j 0.0221829-0.00398373j -0.011851+0.0175762j 0.0382783+0.0135114j -0.00745694-0.0343114j -0.00172327-0.016408j -0.0043005-0.00490959j -0.0489846-0.0289296j 0.00282936+0.00506382j -0.00454372-0.0111989j -0.0187916-0.035308j -0.0196668-0.00699159j -0.00416287+0.0536396j 0.03353-0.0162j -0.0235897+0.0285394j -0.0351428-0.00703708j 0.019829+0.0301034j -0.0150446+0.0142053j 0.0175422-0.0203983j 0.0525785-0.0180637j -0.0106563-0.0284232j 0.0313804+0.0201141j -0.0349126-0.00282791j 0.0424074-0.0394577j -0.00496068+0.0593826j -0.0291935+0.0422188j -0.0199806-0.00149768j 0.0274623+0.00958524j -0.00333778+0.0180908j -0.0457305+0.0180518j -0.0090124-0.0450431j 0.0395537+0.0377383j -0.0299285+0.028067j -0.0280843+0.0254813j 0.0669269+0.0112034j 0.039412+0.0452715j -0.05702+0.000944255j -0.0463721+0.00749125j -0.00213311-0.0442009j 0.0406001+0.0654786j -0.0320718+0.0886513j -0.0707423-0.0349191j -0.0458138+0.0282905j -0.100611-0.00365952j 0.0280989-0.118033j -0.0372745-0.0161365j 0.0231117-0.013917j 
-0.0368413-0.00210156j -0.00446582-0.0206082j 0.0773394+0.0227408j -0.00112775-0.00222099j 0.0320871-0.0233224j 0.0148037+0.0152375j 0.0314233+0.0432739j 0.0102322+0.0220189j -0.0370006-0.0149791j -0.0207598+0.0313685j -0.00853474+0.0374945j 0.0625402+0.00969373j -0.0021177-0.0148746j 0.0196195-0.04224j 0.0291997-0.00390731j 0.0618992-0.0261323j -0.00887874-0.00481931j -0.00750101-0.00533737j 0.01066-0.00823284j 0.0211153+0.00210239j 0.0261416+0.0163531j -0.00245333+0.0385433j -0.019978-0.0106903j 0.0132853-0.0140371j 0.0171517-0.0351005j -0.0048109+0.0195049j 0.0175093-0.00295155j 0.0191922+0.0351347j 0.0222945-0.0130364j 0.0134359-0.0152016j -0.0154803+0.0674337j -0.0166338-0.0360513j -0.0193164+0.00587595j 0.0356066-0.00409895j 0.0242318-0.0220447j 0.000704785-0.0120484j -0.0162561-0.0164634j -0.0137062+0.000683589j 0.0329454-0.00549104j -0.00977674-0.00437228j -0.00565673-0.0262009j 0.0222175+0.00481091j 0.0103728-0.00780212j -0.0142015+0.0099772j 0.00234097+0.00618201j 0.00109301-0.0325893j 0.0249326-0.0380575j 0.00334557-0.00663592j -0.0074661-0.012462j -0.0259846-0.013636j -0.00976779+0.0250927j 0.00756488+0.00498253j -0.0130651-0.0465917j -0.0403983-0.0371728j 0.0409427+0.0322157j -0.0161157-0.0171389j -0.0478253+0.0179881j -0.0160165+0.00785364j -0.00664325-0.00581077j -0.0341573-0.0103876j -0.0143158-0.000608411j 0.00787524+0.0160944j 0.0381816+0.014668j -0.0175338-0.0121385j 0.017549+0.0288358j 0.000636146+0.00182543j 0.00680776-0.0365403j 0.0144001-0.00368473j -0.0453594+0.0161425j 0.010018+0.00689586j -0.000536311-0.018746j -0.0123509-0.00978605j -0.0282372+0.0194349j 0.0154583+0.0082276j -0.0010534+0.0148112j 0.0360796-0.0130762j 0.00709164+0.00475038j -0.032479-0.0174342j 0.0557556+0.0051352j 0.0281874-0.00347508j -0.0161542-0.0115999j -0.0302191+0.00605251j 0.0537672-0.0400199j 0.0371255+0.0259046j -0.00540311-0.0114013j -0.00789726+0.00610399j -0.00977956-0.00662378j -0.00719084+0.0390205j -0.0290303+0.0315476j 0.0276959-0.0186674j 0.0342568-0.00369991j -0.0124486+0.0142688j 0.0405393-0.0409615j 0.0135923+0.0478899j 0.00873204+0.0109217j -0.0269946-0.0174429j -0.0411861-0.00710489j -0.0276079-0.037232j -0.00883809-0.0336426j 0.0968872+0.00324432j -0.0467815-0.00842j -0.0041957+0.0350226j -0.0497659+0.0653706j 0.0250461-0.0302101j -0.019861-0.0565817j 0.00780054-0.0161533j -0.16907+0.0316836j 0.057473+0.0229895j 0.021692-0.0205401j -0.0220226-0.00427568j -0.0147531-0.0269646j -0.0530993-0.0309865j -0.0288949+0.0293558j -0.0218752-0.0130653j 
-0.0170309+0.0173083j -0.0102364-0.0197898j 0.0192193-0.0212486j 0.0380077+0.0181544j 0.0446849-0.039053j 0.0156176+0.0412265j 0.0466005-0.00756321j -0.0966345+0.0480335j 0.0104808+0.0226356j 0.0465744-0.00308195j 0.0889661+0.153762j 0.0852222-0.00261467j 0.0456439-0.0106779j 0.028477-0.115055j 0.00379539-0.0167612j 0.0844724-0.0409044j 0.0106853-0.0493286j -0.0648336-0.0167649j -0.00832828-0.00236435j 0.00298557+0.00507169j 0.0324459+0.0352726j 0.0317213+0.0437949j -0.0352362-0.0555748j -0.00791194+0.0195813j 0.0869658-0.026986j -0.0517222+0.0046026j 0.0592756+0.0167186j 0.0152208+0.0609126j 0.0131829+0.034764j 0.0219798-0.0114921j 0.0156509+0.0635155j -0.0547384-0.00192809j -0.0394402-0.0450872j 0.033892+0.0518472j 0.0296703-0.0351189j -0.0189698+0.00931114j 0.00509652-0.0396562j 0.00914621-0.0339181j 0.0348129-0.0404246j -0.0291404-0.00864787j 0.0238108-0.0426j -0.0224746+0.029188j -0.0123898-0.00587133j -0.023073-0.0129822j -0.00688411-0.0143461j 0.0691009+0.00587797j 0.00285211+0.00546325j 0.0368801-0.0174923j -0.0140448-0.00438016j -0.0300434+0.00519196j -0.00750276-0.0135156j -0.0283147+0.0310607j 0.000858979-0.0162284j -0.0273327+0.00610323j -0.00767125+0.00664802j -0.00828793-0.0258728j -0.0140647-0.0166556j -0.013875-0.00847919j 0.0410883+0.033941j -0.00526675+0.0192583j 0.022605+0.0110574j -0.0238564-0.0354585j 0.0189305+0.00181251j 0.00389017-0.0338001j 0.0213006+0.0458901j 0.00818139-0.00594638j -0.0302624-0.000762414j 0.018338+0.0296554j -0.017364-0.0180684j 0.0195888+0.0432779j -0.00583575-0.00288291j -0.00324426+0.0098045j -0.00806171+0.0104409j -0.0385071+0.0124653j -0.0509754-0.0342275j -0.0155489+0.0215916j 0.0147376+0.0211549j 0.0136626+0.00375503j -0.0431709-0.00827314j 0.0371363+0.0317029j -0.0149648+0.00975309j -0.00186465-0.0144264j 0.0563951-0.0215379j 0.00652204-0.0412748j 0.00413166+0.0254261j -0.0373491-0.0956338j -0.0100618-0.0425337j -0.0704372-0.00633499j 0.0423668-0.0166636j -0.00417376-0.0212774j 0.0717353-0.0831166j 0.0477513-0.0731543j -0.0154908-0.0206456j 0.000695516-0.0353725j 0.0967488-0.0184467j 0.0443833+0.0326784j 0.0387368-0.0166795j 0.0280855+0.0468949j -0.00589018-0.0346677j -0.0357638+0.00913381j -0.0303923+0.00841903j -0.0232772+0.0768355j 0.000451543+0.0748426j -0.013781-0.0523935j -0.131833-0.0509923j 0.0715359+0.0212159j 0.0504925+0.0225776j 0.00946373-0.0558882j -0.0295083+0.0019898j -0.0441641-0.047516j 0.0357387+0.010471j 0.0330074+0.0513937j 0.0141613+0.0458266j -0.00573531+0.038852j 
0.0195619+0.0131594j -0.0262021+0.00405716j -0.0683649+0.0519056j -0.0236118+0.0029533j 0.0102851+0.0159193j 0.0433935-0.00781104j -0.0650284+0.0661449j -0.0803603-0.0196484j 0.00760144-0.00813709j 0.0526982-0.0289599j -0.000426583+0.000178195j 0.0110557+0.01281j 0.0195954+0.0128986j 0.0123236-0.0328125j 0.0248891+0.0135145j 0.0370366+0.0168915j -0.0401272-0.0420478j 0.0353717-0.014227j 0.00302526+0.0281489j 0.0674194-0.0539769j 0.0124961-0.044296j 0.0133862+0.0158474j -0.00745264+0.0350715j -0.00305661+0.0147725j -0.0204358-0.0335601j 0.00221115+0.00746782j 0.0198865+0.00514428j -0.00404108+0.0521336j -0.041633-0.0293512j 0.0148719+0.00410459j 0.0210481-0.0412795j -0.0205797-0.0312241j -0.0303265-0.0356021j 0.0216728+0.012087j -0.016828-0.000816757j -0.0402947+0.00150599j -0.0117512+0.0303578j -0.0305088-0.0417795j -0.00480595-0.0443533j -0.0102004-0.0130447j -0.00443412-0.00267202j 0.0186965-0.0206054j -0.0109218+0.0504995j 0.0451591-0.00962776j -0.0271509-0.00715505j 0.0388488+0.00992307j -0.0412562-0.0317886j 0.00459572-0.0180569j -0.0154329-0.0110723j -0.0148275+0.0263194j 0.0266389-0.0407049j 0.0458019-0.00193949j -0.0429012+0.00668873j -0.00318153+0.01937j -0.00478748-0.00953399j -0.0148096+0.012382j -0.0157677+0.0288345j -0.0102303+0.0429836j 0.0587256-0.018954j -0.0130281+0.0308271j -0.00337166-0.0394602j -0.000932586+0.00606409j 0.00362746-0.0208924j 0.0207799+0.00182844j -0.026247+0.059282j 0.0160135+0.0139511j -0.0291033+0.00436285j -0.0325373+0.0341757j 0.0117593-0.0131596j 0.0217047+0.00826182j -0.0282768+0.00503962j -0.0441165+0.0490406j -0.0168218+0.016726j -0.00184707+0.00945169j 0.0223713-0.00532776j -0.0245794-0.0123346j -0.00309188+0.0214397j 0.00617565+0.04905j -0.015426-0.0215996j 0.0148062-0.00562234j -0.0206112+0.017908j 0.0669005-0.0636964j 0.0133175+0.013077j -0.0354697+0.0123814j 0.0239859+0.0179188j 0.00547225-0.0439687j -0.0313198-0.00648047j 0.00248259+0.00544994j 0.0238645-0.0165618j 0.0128222+0.0204403j -0.0138345-0.000448973j -0.00958369-0.0207105j 0.0171567-0.0177749j -0.0260134-0.00223895j 0.0948355+0.0518834j 0.0500372+0.00465692j 0.00195192-0.038758j 0.053217-0.00755737j 0.0182564-0.0301848j 0.0176519+0.0126565j -0.0241475-0.0364116j 0.00960322+0.0252489j -0.0359047-0.0072468j -0.0149198-0.0127139j -0.0317975-0.0732096j 0.119477+0.0183424j -0.00320453-0.0773873j -0.0248405-0.0629474j -0.0123706-0.00155099j -0.0198492-0.0426734j 0.00322617-0.0393726j -0.0160385+0.045967j -0.00501664-0.0147544j 0.0199655-0.00486177j 
-0.0124809+0.016749j -0.0197268-0.0139849j -0.00676525+0.00584519j 0.0545188+0.00559353j 0.0290211-0.108131j 0.0954782+0.0340735j 0.0871816+0.00464563j -0.0744434+0.120305j 0.0473052+0.107633j 0.0634217-0.122489j 0.279355+0.287793j 0.209845+0.0801136j 0.132922+0.0277132j 0.197171-0.291634j 0.0467545+0.0295804j 0.219806+0.00959866j 0.209096-0.250482j -0.068933+0.00868323j -0.0459396-0.104968j 0.0840768+0.142601j -0.127958+0.0111647j -0.00839198-0.0806137j -0.0255413-0.0529317j 0.00181414+0.0158909j 0.00508587+0.0206433j -0.0610974+0.0413786j -0.055638-0.0528847j 0.0178322+0.101678j 0.0703549-0.0268428j 0.128942+0.0334162j -0.0146146+0.0409853j -0.00226979+0.107338j -0.0321299+0.00216161j 0.0384529-0.031287j -0.039282+0.00157894j -0.0143991-0.0341022j 0.00796607-0.0374468j 0.00474385+0.0506575j 0.0344401+0.0165003j -0.022608-0.0182445j -0.0194073+0.0439076j -0.0559208-0.00795078j 0.000927112+0.0281793j -0.0112204-0.00376521j 0.0149783-0.015332j -0.00850724+0.0132184j -0.0098434+0.0234393j 0.0145461-0.010737j 0.0240991-0.0258526j -0.00210509+0.00939193j -0.0417847+0.00497055j -0.0141324+0.0358028j -0.0182175-0.0293528j -0.015405-0.0363296j 0.00842017-0.0308546j 0.00906564+0.0155465j 0.0314807-0.00204881j -0.0185303-0.0118321j 0.00782264+0.0169897j 0.00442545-0.0301512j -0.0021713+0.0226676j -0.0254795-0.0123995j -0.00777928+0.0143519j 0.00597928-0.0258559j 0.00847001-0.0326986j 0.0368964-0.00209005j 0.0378928+0.0305873j -0.00613095-0.023606j 0.0184776-0.0222827j -0.0339947-0.00815758j 0.0253887+0.0106231j -0.00349362+0.000961696j -0.0198431-0.00539512j -0.0267857-0.00431126j 0.00577258+0.0064065j 0.00395766+0.0321765j -0.0352222+0.0177428j 0.0249542+0.0255384j -0.00981231+0.0302861j -0.00215479+0.0548536j 0.00633411+0.00126352j 0.0254879+0.00423638j -0.0372379-0.0218843j 0.00392151-0.0110074j -0.00221058-0.00798004j 0.0159418-0.0151431j 0.00995328+0.0320149j -0.00479134-0.0242117j -0.0204094+0.0402117j 0.0234893-0.00914871j 0.00852152-0.0291383j 0.0320094+0.0316443j -0.0207465+0.0127323j -0.0208109-0.00348458j -0.0286708-0.0355282j 0.00602173+0.0203463j -0.0396677+0.0268589j -0.0314086-0.0440206j -0.00564515+0.048511j 0.0315393+0.0228114j 0.018539-0.00575588j 0.0204521-0.00210638j 0.0230389+0.0246255j -0.0316615-0.0153829j -0.0106575+0.0481945j 0.0142095-0.0346146j -0.0366989-0.00183481j -0.0159347+0.0201343j -0.016881-0.0225772j 0.022845-0.00589397j -0.00226774-0.0161865j 0.00775899-0.0374759j -0.0156667-0.015231j 0.0179038+0.0219513j 
-0.000375768-0.0219149j 0.0232898-0.00245591j -0.0591738-0.0319214j -0.0409295+0.0321609j 0.00150339+0.0455643j -0.0403818-0.0214099j -0.0281059-0.0738949j 0.0352218+0.0120965j -0.0303881-0.0253104j -0.0658058+0.0826121j -0.147479-0.126929j -0.0815776-0.0625381j -0.0377324-0.0281237j -0.10804+0.159077j -0.0267098-0.0474619j -0.0788912-0.0212421j -0.111785+0.199516j 0.00867437-0.00161233j -0.0404437+0.0145664j -0.135933+0.0074887j 0.00864033+0.0481404j -0.0190839-0.0264852j 0.0407041-0.0201229j 0.031485-0.0366811j 0.105658+0.0353574j 0.072838+0.00196847j 0.0683909+0.0358669j 0.0188071-0.139717j 0.042596+0.0383733j -0.0720972+0.0204961j -0.0402592-0.00530207j -0.00733682+0.00780038j -0.0813761-0.00210317j -0.0651651+0.00819936j -0.0357106+0.0468405j 0.0292716+0.0339201j -0.0297687-0.0457157j -0.0068165-0.0280076j 0.0311904+0.0428401j -0.0240975-0.0186545j -0.0357793+0.0399983j -0.00585199+0.0294099j -0.0334843-0.0172216j -0.0269829+0.0592764j 0.0610399+0.0240462j -0.0322947+0.00959739j 0.0226742-0.0157558j 0.0170012+0.0147006j 0.0198049-0.0136114j 0.0358754+0.00183072j -0.0494311+0.0362305j -0.0529951-0.0103743j 0.0143266-0.0432745j -0.0343202-0.0154305j -0.0120382-0.0158263j 0.0312328-0.0255225j 0.0210041-0.0114729j -0.0308184-0.0249847j -0.000231099+0.0643735j -0.051363-0.0464956j -0.00674969+0.0314663j -0.0086326-0.0368316j 0.0291868+0.0310295j -0.0249746+0.0076692j 0.016932-0.0553291j 0.02663-0.0111246j 0.00142222+0.0125494j -0.0445529-0.0456042j 0.00735573-0.0174857j -0.0406134+0.00731336j 0.0432523-0.00497222j 0.00593226-0.0273395j 0.0191486-0.0377837j -0.0275141+0.0196985j -0.018598-0.0143894j 0.00908117-0.000569903j -0.02141-0.0202141j 0.0294885-0.0264109j -0.00412081+0.0205284j -0.012146+0.0596308j -0.0070077+0.0144968j 0.0360822-0.0422824j -0.0181558+0.0224962j 0.0140069-0.0319805j -0.000731473+0.0121103j 0.0397433-0.0471422j 0.0199766+0.0733143j -0.0304606+0.0210818j -0.0168931+0.0187796j 0.0508172-0.0549407j -6.46733e-05-0.0545064j 0.0637153+0.0223968j 0.0614234+0.0326148j -0.028265-0.0106986j -0.0115219-0.0402216j 0.0262129+0.0347486j -0.0406025+0.0686498j -0.0280023-0.0640337j -0.00511424+0.0591442j 0.0620421+0.0444364j -0.00771927+0.0171763j 0.087+0.0483433j 0.070126+0.0166282j -0.0339764-0.0182642j -0.0677137+0.0387933j 0.0596662-0.0954976j -0.0260682+0.016242j -0.033169+0.01059j -0.0129754-0.0453827j -0.00327641+0.0196763j -0.0117427-0.0373374j 0.0129516-0.036321j 0.00484987-0.0126499j 0.00277941+0.0364574j 
0.0144418+0.017494j -0.0207691-0.00500644j -0.000106596+0.0051112j 0.0104594-0.0318576j -0.00684321+0.0452816j -0.0338978+0.0196071j -0.0118813+0.0618209j -0.101377-0.0289667j 0.0566827-0.0343283j 0.0908478-0.0260533j 0.0180063+0.0129907j -0.0435372-0.024634j -0.0336889-0.0219645j -0.0603832+0.00814352j -0.0563156-0.0311941j -0.0965514-0.0114858j -0.0458467+0.0503375j -0.0905168+0.0063188j 0.0275989+0.123269j 0.0394755-0.111504j 0.154824-0.0337159j 0.101097+0.0876924j -0.0534695-0.0295784j -0.0853229+0.0331483j 0.0198013-0.0869912j -0.0985061+0.0424854j 0.140442+0.0372143j 0.0313121+0.0764091j -0.114359+0.0639609j -0.0323253-0.0159143j -0.0114626+0.0172426j -0.0243655-0.0674538j 0.0255622-0.0561329j -0.00696469+0.148198j 0.0848332-0.0949578j 0.00332377+0.0154646j 0.0416145-0.0264908j 0.0137075-0.0824678j 0.00262727-0.0861766j 0.0249783-0.000271216j 0.0628991-0.0166839j -0.0380021+0.0169255j 0.00286413-0.0317964j 0.0251154-0.00824782j -0.0929552-0.0413525j 0.0610662+0.0718016j -0.0448065+0.108411j 0.0462318-0.0535164j -0.00593276-0.00401589j -0.0389504-0.0396974j 0.0642955+0.000940384j -0.00177853+0.0374778j 0.0038323+0.0784609j 0.00422419+0.0102446j -0.052433-0.0818974j -0.0215216+0.0194771j 0.103445-0.0175104j -0.0409142+0.0192307j 0.0114157-0.0283213j -0.00628422+0.0282203j 0.036449+0.0173669j -0.0224096-0.0051476j -0.0061823-0.00198177j 0.0253623+0.0204412j 0.0280749+0.029248j 0.0787935+0.0562332j -0.0194011-0.0117395j 0.0501604+0.0686365j -0.0178095-0.028966j 0.00245372+0.0267116j -0.0183013-0.0200811j 0.00102837+0.0485482j -0.00702532-0.0275339j -0.0253133-0.0608647j -0.0625279+0.0218507j 0.00281971+0.042599j 0.0175969+0.0127839j 0.0384614+0.0497003j -0.0352766+0.00626654j 0.000982758-0.00276642j -0.000239192+0.00876735j 0.0441803+0.0144561j -0.0419041+0.0260741j -0.00214887-0.0462275j 0.00208224-0.0159225j 0.0225764-0.000187324j 0.00196621-0.00662674j -0.0171783-0.0182535j 0.0207445+0.000323689j -0.0300533-0.00523215j 0.0442351-0.00661717j 0.00132434-0.0113308j -0.0507104+0.055404j -0.00179557-0.0471884j 0.00956181+0.0527771j -0.00711805+0.0776652j 0.0443441-0.054693j 0.0612515+0.0422063j 0.0392027+0.0242277j -0.000426583+0.0202638j 0.0141168-0.0177369j -0.00111326-0.0231861j 0.013759-0.0410489j -0.0301087+0.0112944j -0.031528+0.0106426j 0.0245308+0.0195876j 0.0597099-0.0251839j -0.0730697+0.0214654j -0.00728368+0.00349961j -0.0224806-0.0377743j -0.00968507+0.0226676j 0.0649136+0.0370733j -0.000635886+0.00755047j 0.0422827+0.00898554j 
0.00818291+0.00235876j -0.000380822+0.0128595j 0.0246395+0.0553724j 0.0155679-0.0285894j -0.0126896+0.0125273j -0.0136674-0.00678435j 0.00917505+0.0530867j -0.109505-0.102062j -0.0313915-0.0373917j 0.0639142-0.0460286j -0.0715354+0.0181025j -0.0202554-0.00957311j -0.0344315+0.0256297j -0.0270543+0.0417083j 0.0380089+0.0279718j 0.026214-0.042655j -0.119332-0.0299848j 0.0166296+0.0216111j 0.120402-0.00375723j 0.113385-0.179064j 0.0877696-0.103378j 0.0625313+0.153281j -0.12751+0.098297j 0.0024147+0.0479679j -0.206231-0.147117j -0.0462042-0.12584j 0.02674+0.0337616j -0.0673243+0.148533j -0.220673-0.0579766j -0.00821623-0.0787799j 0.00840969-0.0901764j 0.0638516-0.128501j 0.0473476+0.0510106j 0.113869+0.0525493j 0.0773132-0.0811952j -0.00666001+0.0198483j -0.0029953-0.0136764j -0.0704542+0.0351164j 0.070632-0.120599j -0.0426338+0.0714352j 0.0501197-0.0363011j 0.0947569+0.0122875j 0.0553864+0.0350203j 0.0450299-0.0780677j -0.0323622-0.0791891j 0.0383115+0.00405684j 0.037219-0.0308778j 0.0353858-0.0529535j -0.024432-0.0305737j -0.0109607-0.014451j -0.0838675+0.000278484j 0.0688195-0.0439578j 0.0554369-0.0390976j -0.0103399-0.0640942j 0.00869463+0.0375336j 0.0062225-0.0133843j -0.0607873+0.0291236j -0.0201797-0.0082768j 0.0563261+0.133814j -0.0257931+0.0357646j -0.0313719-0.0460889j -0.0118174-0.027722j -0.0185139-0.00510358j -0.00119322+0.0499858j -0.00945887-0.0356123j -0.0353201-0.00654634j -0.00267195-0.00632449j -0.0526514-0.0454727j -0.0183514+0.0204099j -0.0220853+0.0192681j 0.000294374+0.0466148j 0.0147882-0.0190691j -0.0575159+0.0271292j 0.00836506+0.0147991j 0.0284-0.00140351j -0.0180054-0.0140221j -0.0294965+0.0248765j -0.0738694+0.00777386j 0.0416279+0.00645257j 3.95665e-06+0.00340799j 0.00525577-0.0118842j 0.0123251-0.0198931j -0.00538654-0.063627j 0.0149269+0.0286243j -0.000168083-0.0174128j -0.0231539-0.0159441j 0.00723191-0.000250238j 0.00973096+0.0145796j 0.000514838+0.0216868j 0.0477464-0.00779329j -0.0018892-0.032768j 0.0153401+0.0683567j 0.0204247-0.0287962j -0.0023144+0.0666535j 0.0323849+0.0116063j -0.0647034+0.00835252j -0.0503288+0.0089454j 0.0157697-0.05673j -0.0393411-0.0440705j 0.0609382+0.00158009j -0.0131005+0.0079956j 0.0150887-0.00979534j -0.00264313+0.0365529j -0.000740955+0.0126635j -0.0104613-0.0233001j -0.00234026+0.0200782j -0.0594458-0.0284121j -0.0153373+0.0404133j -0.00503813-0.00664348j 0.0105483+0.00658252j -0.0152021-0.0647964j -0.0423346-0.0279066j 0.00698643+6.97487e-05j 0.0040833+0.0148798j 
