0.00732513+0.0309429j -0.0214808+0.102817j 0.0326647-0.0263244j 0.0700034-0.027902j 0.000109462-0.0214301j 0.0232372-0.0249656j -0.00746972+0.0247099j 0.0809456+0.0362935j 0.0285218+0.0361036j 0.0193842-0.017981j -0.0316176-0.00716796j -0.0337946-0.00726287j -0.00541868+0.00319432j -0.0013442+0.0136768j 0.00436377-0.0165655j 0.0192057+0.00983052j -0.038939+9.4226e-05j 0.00299307-0.00858959j -0.00049821+0.00978335j 0.00986711-0.0190996j -0.0146795+0.0212071j -0.017245-0.0127286j 0.0139064+0.0158187j 0.0143265+0.0142785j 0.00672396+0.0275663j 0.0177518+0.0312372j 0.00889635+0.00412337j 0.0147053+0.000413746j 0.0233022+0.00887963j -0.0147195+0.0357654j -0.0230084+0.00652117j 0.0118861-0.0122625j -0.0101452-0.016909j -0.0109069-0.0117661j 0.017621-0.0139063j 0.00163593+0.0208423j 0.0405016+0.00676007j 0.0171598-0.00490389j -0.0278276-0.0179733j 0.0220661-5.89826e-05j 0.0136334-0.004999j 0.0292657-0.000164328j 0.028061+0.00261227j -0.0242386-0.0141628j -0.00536552+0.00247309j 0.00439697+0.018107j -0.0020844+0.000388892j 0.000336592+0.0024742j 0.0044429+0.00900346j -0.013234-0.0154592j -0.00488722+0.0061187j -0.0127449-0.0077277j 0.0193358-0.0103231j -0.0122553+0.00631269j 0.00976307+0.00718942j -0.00370772-0.0401533j -0.00954478-0.00383953j -0.000953558+0.0157635j 0.00172147-0.00455422j -0.0029423-0.00910506j -0.0219872-0.0181449j 0.0177455+0.015594j -0.0114589-0.00414949j 0.0146001+0.0024046j -0.0182018-0.00231232j -0.0109759-0.00783584j 0.000475198-0.0185463j 0.00137765-0.0162465j -0.0195534+0.00703039j -0.00275151-0.00403768j 0.00305789-0.0170323j -0.00511678+0.00266376j -0.0138775-0.00491124j -0.00224588-0.00262484j -0.00252978+0.00338913j -0.00365618+0.00329658j -0.0151141-0.00490642j 0.00746091-0.00891703j -0.00601754+0.00577845j 0.012351-0.00768604j 0.0101053-0.00855838j 0.0312185-0.00422799j 0.0242823+0.00133505j 0.00155974-8.49343e-05j -0.00654524-0.00249739j 0.0125699+0.0084438j -0.000711539+0.00279864j -0.0192697-0.00780745j -0.0109271+0.00226204j 0.00684527+0.0132273j -0.00338477+0.00307498j -0.00167488+0.00676675j -0.0188919+0.00260117j 0.00309537+0.00815146j 0.0111586+0.000755951j -0.00650875+0.0122174j 0.00536276-0.00425853j -0.00648794-0.00521657j -0.0263315+0.00458998j -0.016726+0.00264394j 0.00387581+0.00111334j -0.00141403-0.0057661j -0.00310675-0.000789326j 0.00573801+0.00755084j -0.0157098+0.00518453j -0.00670924-0.00104232j -0.00802146+0.0113095j -0.0153575-0.00285102j 0.00498657-0.00884769j 0.000941191+0.024335j 0.00517465+0.0283372j 0.0275342-0.00384055j 0.00664838+0.00127729j -0.00520357-0.00209901j -0.00588987-0.0274997j -0.0101918+0.00519981j 0.0153043+0.000421118j 0.028942-0.00594088j 0.0126387-0.00494355j -0.00492423+0.00136029j 0.00862216-7.94807e-05j -0.0120438-0.00668053j -0.00901836+0.00445482j 0.00801991+0.0204667j -0.00573746-0.00269925j -0.0555006-0.041136j 0.00348313+0.00382778j -0.0280492-0.0421474j 0.0154106-0.0722586j 0.0478561+0.0188033j -0.0274928-0.000916694j 0.0372584+0.0184211j -0.000533796-0.0114125j 0.00184295+0.0134656j -0.00308433-0.0238769j -0.0318202-0.0532103j -0.0533031+0.0392444j 0.00441641+0.0320723j 0.0470081+0.0181268j 0.019562+0.0389135j -0.0779116-0.0608417j -0.0389428+0.0808534j -0.0715968-0.0466673j -0.0175775+0.0133426j 0.0554896-0.0570793j -0.124531-0.00871919j 0.0100875-0.00928002j 0.0174547+0.0113043j 0.0468628-0.00151132j -0.05018-0.0326458j 0.0319083+0.0279407j 0.0430425-0.0399612j -0.123094-0.124827j -0.00853295-0.0493017j -0.0119308-0.0270127j -0.015342-0.0104221j -0.0287494-0.0204872j -0.118985-0.143222j -0.225015+0.274031j 0.1632-0.0285547j 
-0.00953424+0.102616j -0.00324706-0.0185421j -0.0791296+0.0435081j 0.0539843-0.0143861j -0.00300511+0.00904319j 0.00391792-0.0310975j 0.0508795+0.000464221j 0.0390616-0.0214273j -0.0159079-0.0159481j -0.0149359+0.00806651j 0.0252927+0.0268925j -0.0449747+0.00338685j 0.0109143-0.0273141j 0.0126473+0.0153292j -0.0164397-0.0307831j -0.0201751+0.00478209j -0.00275553+0.0398338j 0.0147377+0.025027j 0.0258998+0.00128862j -0.0183737-0.00742794j 0.00177576+0.0211597j -0.00849721+0.0122235j 0.00251372-0.0108817j 0.00151544+0.00682786j 0.000823752-0.0156926j -0.00176035-0.0124993j -0.00995119+0.005476j 0.00699853-0.0183765j 0.000841411-0.0258376j 0.0163977+0.0111298j 0.0011286+0.0123495j 0.0212747-0.00376488j -0.0173141+0.0181139j -0.00107815-0.0117757j -0.0125781-0.0111017j 0.0267845-0.00921489j -0.00962521-0.0231064j -0.0227192-0.0175758j -0.0276181+0.0196288j -0.0125881-0.00317861j -0.00499742-0.00810716j -0.00514144-0.00813713j 0.00750059-0.00186349j 0.0106263+0.0116984j 0.0176848-0.0142593j 0.0156743-0.00733564j 0.00511507-0.00074274j -0.00464221-0.00502498j -0.000551422+0.00548611j -0.0152011+0.00531898j 0.00460421+4.72779e-05j -0.00823588+0.000136762j -0.010215-0.0115011j 0.0140757-0.00128036j -0.016402+0.00681362j -0.0234393+0.0101628j -0.0144058+0.00810252j 0.0138989-0.0181348j -0.00492806-0.00330347j -0.0252172+0.00483183j -0.00848768+0.0100039j 0.0167481-0.00695146j -0.0122051-0.00347837j 0.0163985-0.0121173j 0.00885716-0.013073j -0.010218+0.0181885j -0.0223419+0.00663577j -0.00643483-0.00592799j 0.00864104+0.0268118j 0.00432712-0.00790891j -0.00964528-0.00189248j -0.00396218+0.000513135j -0.00152282+0.0098083j -0.00271868-0.00840634j 0.00951617+0.00515338j 0.0109979-0.00729497j -0.00165563-0.00030744j -0.00110725-0.00743241j 0.0139873+0.00705861j -0.00537077+0.000872751j -0.0168581-0.000211534j -0.00190793-0.0152575j 0.00264621-0.00937822j 0.00872602-0.00322384j -0.0107228+0.0211798j -0.0045548-0.00432221j -0.00315159-0.00833445j -0.00200976+0.00699661j -0.0143552+0.021446j 0.0130169+0.00612311j -0.00575335-0.000871273j 0.0122783-0.00200192j 0.00908479+0.0178678j 0.00755232+0.0029542j -0.00243348-0.0144596j 0.00667632+0.00507776j -0.00799329+0.00273685j -0.00583383-0.0137127j -0.000576004-0.00589045j 0.000697103-0.00518444j 0.00997668+0.00759811j 0.00197288+0.00137546j -0.00124249+0.0102485j 0.0330026-0.00261196j 0.0108093+0.00148503j 0.00970315-0.000671211j 0.010912-0.00410876j -0.0136186+0.0114872j -0.00783883+0.00729514j 0.026171+0.00452722j 0.0164664-0.00167504j 0.0137663-0.0196506j 0.0159999+0.0126806j 0.00438919+0.0131837j -0.0317366+0.00127151j -0.00422365+0.00382457j -0.0095662+0.0118756j 0.00921598-0.0151413j 0.00994122-0.00592349j 0.0145248-0.00594932j 0.00944527+0.000745029j 0.00453936+0.00509011j 0.0121298-0.011405j 0.0333276+0.0159541j 0.0140357-0.00451809j -0.0455305+0.0508051j -0.0177563-0.00840019j -0.0283628-0.00178456j -0.067419-0.0380137j -0.0200988-0.0566846j 0.0136168+0.0314412j 0.00401508-0.0418558j -0.0205514-0.040891j -0.0306082-0.0467073j -0.00157172+0.0388927j -0.0131251+0.00527673j 0.0448309+0.0517843j 0.0189032-0.0106949j 0.00597995-0.0250395j 0.0759228-0.00454586j -0.035119+0.0915305j 0.0765866+0.0743511j -0.0854705+0.0755616j 0.0383615+0.0336503j -0.0191768-0.0387635j -0.00733135+0.0742476j -0.0106475+0.00508111j -0.0166788-0.0178555j -0.0668324-0.0512225j -0.00583712+0.0168552j 0.0355897+0.0110248j -0.0173253-0.0902008j -0.0687289+0.119272j -0.0379901+0.0323787j 0.00926248+0.01003j 0.00761705+0.0467848j 0.0841399+0.140787j -0.0134797-0.017626j -0.189576+0.0288837j -0.229592+0.298503j 
0.0232581+0.0593964j -0.0259273-0.0747457j -0.0500318+0.0383244j -0.0101333+0.0318043j 0.035796-0.0179573j -0.0283546-0.0372697j 0.0371143-0.0102118j 0.0543934-0.0476202j -0.0290974+0.0521657j -0.00110896-0.0192162j -0.021384+0.00577783j 0.00109553+0.000567693j -0.0238854-0.0491724j -0.0198034+0.000969576j -0.0354459-0.0195465j 0.00875938-0.0251762j 0.00580285+0.0348279j 0.0345492+0.00144394j 0.00513125+0.0066589j 0.00510568-0.00735269j 0.0211321-0.00701607j -0.0164429+0.00253028j 0.0248455-0.0136441j -0.00752857+0.0171141j 0.0112832+0.0183068j 0.0252979+0.000526985j 0.0289829+0.000280755j -0.0154479-0.0275201j -0.00450092-0.0169638j 0.0098396-0.017805j 0.017579+0.00578279j -0.00662975-0.0305797j -0.0223759-0.00274924j -0.026471+0.0019425j -0.0207105+0.0182896j 0.008143-0.000520719j 0.0208803+0.0350818j 0.00409742+0.0176192j -0.0518179-0.00235311j 0.00377585-0.0159337j 0.0225654+0.00410911j 0.0221337-0.0118981j 0.0211506+0.00199886j -0.0228209+0.00907124j 0.0265467-0.011505j 0.0187405+0.0124285j -0.00307052-0.00896807j -0.00767174+0.0186807j 0.0232401+0.0162886j -0.0215032-0.00369435j 0.00589475+0.00354167j -0.00278679-0.0123755j -0.0040895-0.0187154j -0.00334308+0.00134858j -0.0227048+0.0101213j -0.00953814+0.00130517j 0.000445089+0.0141245j -0.014512-0.0026682j -0.0178248+0.00201265j -0.00712281-0.022643j 0.0121914+0.00928092j 0.00874852+0.00228209j -0.0130653+0.0252351j 0.0201871-0.00942959j -0.0169696+0.0120306j -0.000126106-0.00288736j -0.00798951+0.00957245j -0.0137301-0.0119931j -0.0258705-0.000412437j 0.00413596+0.0179357j 0.00261941+0.0131972j -0.00304448+0.0183713j -0.00804323-0.00696343j 0.007763-0.0118065j 0.00616273-0.0333271j 0.0230205+0.00547589j -0.000951684-0.00672541j -0.00139734+0.00372031j 0.0201488-0.00788532j 0.00758776-0.00588878j 0.00256087-0.000178614j 0.0105905-0.018242j 0.0023038-0.0118967j 0.014682-0.0108102j 0.00358987+0.00206108j -0.0107423+0.0189233j -0.0210046-0.0311406j 0.0335568-0.0119865j -0.0236232+0.0143251j -0.00541087-0.000618339j 0.0040101+0.0254586j 0.0442974+0.00365623j 0.0330865-0.0140205j 0.00628659-0.00850633j -0.00835709-0.00391601j 0.0153029-0.00532911j 0.0120762-0.0290996j 0.0328915+0.0474897j -0.00437546-0.000586783j 0.0211782+0.0136228j -0.00694833-0.0340141j -0.00783495+0.0195937j 0.00728983-0.0194169j -0.0307432-0.026506j -0.0238654+0.0203712j 0.00763678-0.00607205j 0.00433459+0.0336134j -0.000439326+0.00556727j -0.0165502-0.00729775j 0.0142844-0.00104996j -0.018201+0.0186615j 0.0322418+0.0258996j 0.0355201-0.00429542j -0.00329334-0.00695585j -0.00754271-0.0494829j -0.0161613+0.00419956j -0.0204587+0.0144178j 0.00770591+0.0169097j 0.0354778+0.0134736j -0.00635307+0.039274j 0.00796496+0.0365347j -0.0124663-0.0103678j 0.0134501+0.018654j 0.00223886-0.0111262j 0.00103819+0.0098615j 0.0578794+0.0661608j -0.0316645-0.0241154j 0.00325142-0.000440395j 0.0245784+0.0431722j 0.0278097+0.018005j 0.0213415+0.045408j 0.0253766-0.0199588j -0.0537937-0.0243026j -0.0303446+0.0352642j -0.0608031+0.0169512j -0.0322358-0.00483853j 0.0595879-0.00763708j 0.0517426+0.000363506j 0.00661671+0.00519505j 0.0517653-0.0220055j -0.0317055-0.00979201j 0.0414254-0.0654836j 0.0692913+0.0458225j 0.0845826+0.0954587j -0.0387422+0.0048841j -0.016878-0.118401j -0.000288328-0.00785074j 0.0307445+0.0210498j 0.0185639+0.0466636j -0.034864-0.0220073j 0.0274786-0.00845413j -0.0770165+0.117454j -0.103967-0.14598j -0.0083319+0.122499j -0.0434553-0.00551578j 0.0630441-0.0579018j -0.0502715+0.0361366j -0.00420907-0.115779j 0.102304-0.216045j -0.164878+0.0344463j 
-0.0173923-0.0706665j -0.00618073-0.045707j -0.000719386-0.0154012j -0.0473831+0.0768394j 0.0307307+0.0354987j 0.0149053-0.0590105j -0.0136601-0.00756332j -0.0393956-0.0104917j -0.0115264+0.0361921j -0.0187282+0.00237694j -0.0260025+0.0037015j -0.0286801-0.00927039j -0.0167133-0.0326066j -0.0167705-0.0426278j -0.0317763+0.0522783j -0.0144303+0.006785j 0.0200028-0.046544j 0.047294-0.022086j -0.00762097+0.0165718j -0.00789311+0.00378203j 0.0131933-0.0467671j 0.0113451+0.0254521j -0.0110034-0.0224969j -0.0162306+0.0235712j -0.0101033-0.0183542j 0.000200653-0.0190584j -0.0163568-0.00370221j 0.000502428+0.00060364j -0.0040144+0.00655736j -0.0113298-0.0276282j 0.0151083-0.0140636j -0.029872+0.00762351j -0.0251944+0.00239867j -0.0408732+0.0137516j -0.0200374+0.0390123j 0.0204327+0.00645691j 0.0103188+0.0185789j -0.00855072+0.0228929j -0.00411754+0.0210936j -0.00891115-0.0100955j 0.00641775+0.0150249j 0.00888785+0.0308901j 0.0101292+0.00669491j 0.00751191+0.0259749j -0.00604468-0.0278252j -0.00867633-0.0141492j -0.000434106-0.0143173j 0.0191516-0.0163067j 0.023399+0.0235223j -0.00619186+0.00518352j 0.0105462-0.00442957j 0.0252611+0.00368409j 0.0100369+0.016965j -0.0240841+0.0129863j 0.00679671+0.00834607j 0.0102419+0.00783762j 0.0114855+0.0010853j 0.0128067-0.00256188j -0.00204577+0.030101j -0.0034755+0.00478778j -0.0104781+0.00436049j -0.00313136-0.00636275j 0.00468574+0.0241861j -0.0128636-0.0100393j 0.0197539+0.0115654j 0.00442993-0.0193197j 0.0246955+0.0168069j -0.0224073+0.0021108j -0.0265171-0.00824475j 0.000697792+0.00487961j -0.012359+0.00667424j 0.0165543+0.0103566j -0.011383-0.0198448j -0.0128799-0.0103552j -0.017753-8.57698e-05j 0.00729328-0.0185584j -0.000473053-0.00564272j -0.00854529-0.0116036j -0.00525302-0.0243657j -0.0141174+0.0147928j 0.0116756-0.00779389j -0.00911884+0.00832038j -0.00313134+0.00247442j -0.0248988-0.0121868j 0.00448792-0.0161899j 0.017688-0.00827198j -0.029511+0.0184376j 0.00860204+0.0144474j 0.0272598+0.00978866j 0.0169445+0.0172386j 0.0367537+0.00832299j 0.00210517-0.0167051j 0.0178752-0.00629724j 0.0122046+0.0231251j -0.00480106-0.0123936j 0.0161977-0.00320056j 0.0105232-0.00514308j 0.0180371-0.0191077j 0.0141092+0.0286126j 0.0373388-0.0151495j -0.0271093-0.00460007j -0.00420733+0.00957055j 0.0164598-0.00982318j -0.0181746+0.0204431j 0.013445+0.00235504j 0.00775624+0.0259657j 0.0171936+0.0238588j -0.00201521+0.00539856j 0.00400271+0.00969193j 0.0108946-0.0305979j 0.018989-0.00996535j -0.0528348-0.0269554j -0.000629042-0.000449367j -0.0268088-0.042737j -0.0143597+0.000653249j 0.0198987-0.000369261j -0.0302272+0.00317341j 0.0573157+0.0231727j 0.00319052-0.0318556j 0.026568+0.00411171j -0.0209591-0.0103231j -0.000596613+0.0138362j 0.0467032+0.0158605j -0.00322308+0.0100681j 0.0296558-0.00720432j 0.0328793-0.0590107j -0.0463412+0.0226685j 0.0134645+0.068317j -0.0174907+0.0222133j 0.0390474+0.0132647j 0.0776903+0.0189359j -0.00731386-0.0310503j -0.0823402+0.0871462j 0.0235781-0.0418863j 0.0306071+0.0396696j 0.0350745+0.0286797j 0.00929778-0.0742111j -0.0304272+0.00356182j 0.0115288+0.0426062j 0.0158198+0.0028121j -0.049033-0.00677031j -0.0410155-0.0547465j 0.0694796+0.0438935j 0.0509478-0.0698023j -0.0186782+0.0557875j -0.0515782+0.0318335j 0.0271628+0.0336533j 0.02043-0.0011842j 0.0456988-0.0403634j -0.0218334+0.045916j 0.0410897+0.0923419j 0.0157609-0.0183586j -0.0554773+0.0565143j 0.0435678-0.000357699j 0.217396-0.189436j 0.0514606+0.0938211j -0.0961299+0.07739j -0.100004+0.124801j 0.0952901-0.0621155j 0.015385-0.101086j 
-0.0186325+0.00137444j -0.000228321-0.0088581j 0.00799513+0.0521969j 0.0089346-0.0159212j 0.00976826-0.0821085j -0.00129567-0.0221008j 0.0181152-0.0228874j -0.0697592+0.0161407j -0.00249648-0.0514977j 0.0761832-0.0215968j 0.0269841+0.0117399j 0.00257464+0.0247886j 0.0193084-0.0279771j 0.0220431+0.0229602j 0.0336784-0.0164462j -0.00907299-0.00577629j 0.0420278+0.00931816j -0.0201257+0.0463085j 0.00426466-0.00646482j -0.0163605+0.0140901j 0.0505953-0.0142884j -0.00170305+0.00978939j 0.0103957+0.0258794j -0.0185809-0.00982871j -0.0181723+0.0194886j -0.0253709-0.0245994j 0.00262128-0.0104612j -0.011001-0.0100495j 0.0132341-0.00153569j 0.00941919-0.0133069j -0.020179-0.00260687j -0.00720323-0.0101744j 0.0301371+0.00213311j 0.009003-0.0144594j -0.0368336-0.0243287j 0.0260626-0.0265713j 0.00100603-0.0394086j -0.0174603-0.0137006j -0.0168321-0.000824106j -0.0290536+0.0143935j -0.0448905-0.00137148j -0.0426907+0.0147896j -0.0201672+0.0274255j 0.00716274-0.00769585j 0.00269979-0.021598j -0.00862675+0.0194031j 0.0145793-0.00692801j -0.0252554+0.0154475j -0.0138276+0.00951952j -0.00461628-0.0111237j -0.0221803+0.0299364j 0.012206+0.0175911j -0.0367052-0.0270295j 0.021674-0.00498011j -0.0178893+0.0199984j -0.00423386+0.000478196j 0.0175777-0.00505978j 0.00859883-0.0159482j -0.0120041+0.00255447j 0.0120564-0.00469867j -0.000883708-0.0194039j 0.019099-0.0162635j 0.000912389-0.00470205j -0.0017956+0.000995892j 0.0168935-0.0240966j 0.00964882-0.00443261j -0.0164355+0.0108934j 0.00152568-0.0198291j -0.000114818-0.014854j 0.00463403+0.012832j -0.0110742+0.00279368j 0.00418475-0.0106317j 0.00120875+0.0138326j 0.0141645-0.021907j 0.0183522-0.00377288j 0.0189304+0.00321754j 0.00244026+0.00730582j 0.00773115+0.0228843j 0.0259333+0.000846077j 0.00961281+0.00340722j -0.00665914+0.00792312j 0.012693+0.0129855j -0.00408483+0.00551741j 0.0102923+0.00257659j 0.0108565+0.0112622j -0.0207777-0.0082888j -0.00594089-0.00653846j -0.0375791-0.00461674j 0.00703067+0.012429j 0.0196641-0.00397019j 0.0122637+0.0091795j -0.0208248+0.0340639j 0.00683859+0.0232564j -0.0361666+0.00638963j -0.00156663-0.00974316j -0.0570006+0.00449402j 0.00582409+0.0487779j -0.0524211+0.00514603j -0.0126109-0.0152246j -0.0470519-3.66405e-05j -0.000620959+0.00115261j -0.00629988+0.0115008j 0.0110835+0.0184544j -0.00272287-0.0228898j 0.00586346-0.0181242j -0.00123877+0.0175258j -0.00536003-0.0103229j 0.0285662-0.0171348j 0.00960118+0.0169317j -0.0150347-0.00501478j -0.00460964-0.0110923j -0.0199415-0.0206488j -0.0403654+0.0601252j 0.0337129+0.016407j -0.024978-0.0190746j 0.0121959+0.00938427j 0.0108682+0.0100479j -0.0246465+0.0292294j 0.0034348-0.0250789j 0.0229752+0.0349911j 0.00233313+0.0348505j -0.0197657+0.012654j 0.0444936+0.0644546j -0.0339355-0.0632669j 0.0304067+0.0279036j 0.00499634+0.0221702j -0.0461381-0.0495484j 0.00128582+0.0264248j 0.01226-0.0607192j -0.069515+0.0484624j -0.00947059+0.0490732j -0.0261622+0.00902287j -0.041202-0.0379313j 0.041884-0.0443101j -0.0425641+0.0306247j -0.00959432+0.0187968j 0.0910194-0.00865856j -0.0210181-0.0604462j -0.0611722+0.00565729j 0.0240336-0.00366027j -0.019695-0.0659671j 0.0442809+0.0674049j -0.148356+0.0379907j 0.00454918+0.0266406j -0.0647231+0.0423511j -0.0221582+0.0441309j -0.019755+0.0188986j -0.00212365+0.0284939j 0.00700506+0.0476925j 0.0413809+0.0629917j -0.0196972+0.0178571j 0.0724849-0.0767129j -0.0345524-0.0287643j 0.0129778+0.00499578j -0.0232461-0.115626j 0.262008-0.222182j -0.0342311+0.082051j 0.0507338+0.00518427j -0.0967965+0.0709745j 0.00612296+0.065238j 
-0.00868634-0.0524201j -0.0212232-0.0405964j -0.00107469-0.00357473j -0.00750883-0.025402j 0.0133178-0.0121033j -0.0150933+0.0360523j -0.0524576+0.0326427j 0.0227165-0.0448536j -0.00109932+0.0244447j 0.0137421-0.00892734j 0.0386029-0.0125955j -0.00428223-0.0108322j -0.0179972-0.00523003j -0.0291406+0.00687445j -0.0325418+0.00415621j 0.032725+0.0267197j 0.01121+0.0357713j -0.0122773-0.0283172j -0.00151284-0.0253468j 0.0408995+0.0181703j -0.026993+0.0289351j 0.00612613-0.00829029j -0.0162332-0.0223686j 0.0120592-0.0192162j -0.00876572-0.0275789j -0.0127297-0.0138556j 0.00515938-0.0315459j -0.0277612+0.00723354j -0.0043876-0.0171733j 0.0388036+0.029496j 0.0225721+0.00065513j -0.0147627+0.0130477j 0.0250994+0.0149193j 0.010749+0.0206066j -0.000760167-0.0127403j -0.0118647-0.00370086j 0.0207522+0.0535328j 0.00804837-0.0165028j -0.0156334+0.0155521j 0.0271465-0.00956519j 0.00798994-0.0379554j -0.0145938-0.0330646j 0.00114936-0.0143455j 0.0162578-0.0136726j -0.0225264+0.0199605j -0.0112042-0.0263019j -0.0345854+0.00500439j -0.011469-0.0255598j 0.00626359-0.00758682j 0.0245019-0.0127439j -0.0217852-0.0099198j -0.0201968-0.0240837j -0.0103038-0.0192038j 0.00150234+0.0008265j 0.0123534-0.0110627j -0.0166576+0.022567j 0.0168375+0.0259574j -0.0286095+0.00872622j -0.0331954-0.009864j -0.0182029-0.00544092j 0.010967-0.00675913j 0.00836818-0.00310311j 0.0207871-0.0138879j 0.004199-0.000109833j -0.0183047+0.00716993j 0.00192422-0.00579209j 1.50098e-06+0.000611485j 0.0091885-0.0117854j 0.0269552+6.48252e-05j 0.00312896-0.00696611j 0.0276866-0.0295915j 0.0026929+0.0260303j -0.0152038-0.0198097j 0.0118301+0.00971954j 0.0167866+4.40085e-06j -0.0140966+0.00373049j -0.0242644-0.00336772j -0.00415466-0.0175689j 0.0187764+0.0131471j 0.0126758-0.00432755j 0.00267808-0.0185756j -0.000468966-0.0139077j 0.00512357+0.0077953j 0.000216991-0.0129794j 0.000609119-0.000390094j -0.000345554-0.0150684j -0.0378547+0.00403043j -0.011103-0.0275892j -0.0186886+0.0071167j 0.022153+0.0413066j 0.00233772+0.0165844j -0.00790988-0.0309879j -0.0261897-0.0121819j -0.00561558-0.012741j -0.00323201+0.00253124j 0.0132044-0.0155031j -0.0395642-0.0181333j 0.0156971-0.0442796j -0.0109072+0.0307433j 0.00519589-0.000997604j -0.0166482+0.0304772j 0.00917122-0.0165816j -0.0182825+0.038164j -0.00743985+0.0226094j 0.042964+0.0207691j -0.0123098-0.00287127j 0.0288701-0.0377749j 0.029849+0.0117203j -0.00196043+0.0163281j 0.00242076-0.00444607j -0.00836086-0.00232345j 0.00401804-0.024904j -0.0244336-0.0657656j -0.0108323+0.0189019j 0.0182493+0.011137j -0.00866947+0.025512j 0.00422972+0.00918753j -0.0215561-0.0778692j 0.00538586-0.0505783j -0.0224541+0.0246185j 0.00790213-0.00617096j 0.0211996+0.0267708j -0.0186823-0.011232j 0.0747523-0.0185262j 0.0194636+0.0173113j 0.0550999+1.93333e-05j -0.0326777+0.00249826j -0.0541619-0.0167807j 0.0422661-0.0325742j -0.0414352-0.0339597j 0.00254643-0.02697j -0.0480595-0.0137607j 0.022414+0.0187586j 0.0597746+0.0814472j 0.0676604+0.0485563j -0.0490916-0.0331695j 0.0685379+0.0690674j 0.0324883-0.00433236j -0.0372721-0.0407291j -0.0335134-0.00887142j 0.0337557+0.0162141j -0.039727+0.0140833j -0.00460975-0.127221j 0.00142534-0.00420436j 0.0151761-0.0609206j -0.146652-0.0299209j 0.00725175-0.014026j -0.00679468+0.000140487j 0.0282837-0.0492155j -0.0252942+0.0488368j -0.0703894-0.0790121j 0.0370398-0.0021573j -0.0216813-0.0117098j 0.0806344-0.0160046j -0.127274+0.110822j 0.0484428-0.0666627j 0.0166222+0.0508669j -0.0569202+0.0373458j 0.0889629+0.0214259j 0.136406-0.166376j 
