0.0062844-0.000221309j 0.0162229-0.000882161j 0.00684524-0.00220536j 0.0105164-0.000448212j 0.00822213-0.0196867j 0.0202858+0.00695953j 0.00332618-0.0105242j -0.00109231-0.00404827j -0.0142962-6.75515e-05j -0.00159645-0.00504836j -0.0164865-0.00388748j -0.00472746+0.0125687j 0.00321932+0.00987167j 0.00781177+0.00207161j -0.0172285+0.00637568j 0.000702919-0.00435281j -0.00213125-0.002874j -0.011737-0.00800456j 0.00143362+0.00056003j 0.0123052-0.000168339j 0.00915199+0.00106456j 0.00954912+0.00195533j -0.014227+0.00412014j 0.00335622-0.000518112j -0.0099723-0.00606094j -0.00385856+0.00673827j 0.0180198+0.00183588j -0.00325575-0.00322369j -0.00207372-0.000929663j -0.00221731+0.00118746j 0.014686+0.00319994j -0.00515527-0.00461493j -0.00882938+0.00165051j 0.000649239-0.000938971j 0.00228141-0.000249943j 0.00310418+0.00318929j 0.00260231-0.00364023j -0.00468907-0.00124655j -0.00277564-0.00451509j -0.0110886+0.00879963j 0.0046691+0.000584033j 0.000653323+0.00314242j -0.0179449-0.00260676j -0.00866639+0.00538623j -0.0158327+0.00711494j 0.0146516-0.0015126j 0.0114148+0.000265799j 0.0117183-0.00444891j 0.0099913-0.0014507j -0.00308355+0.00596458j -0.00323669+0.00147308j -0.00363066+0.000575674j -0.00721018+0.0058913j -0.00332972-0.00304897j 0.0108817-0.00194271j 0.0179442-0.00319362j -0.0104269+0.000596621j -8.57721e-05-0.00520429j -0.00467032+0.000365203j -0.0063206+0.00463651j -0.00151163-0.00153817j 0.00258032-0.000995223j 0.000366583+0.00133802j -0.00188706+0.000762366j -0.000581033-0.00518222j 0.00474609+0.00059252j -0.00199016+0.00570668j -0.00529546-0.00280506j 0.000502488-0.00108162j -0.00381141+0.00399429j 0.00408984+0.00226191j -0.00732836+0.00237614j 0.00340158+0.00269244j -0.00142067+0.000495667j 0.00666388-0.00378568j -0.00595943+0.000611614j -0.00139693-0.00116553j 0.00828368-0.00263234j -0.0065766-0.000636983j -0.0103933+0.00157641j -0.0106023-0.00161946j -0.00444665-0.000927302j -0.00164973-0.00033477j -0.0119723+0.000922344j 0.000990327-0.00127864j 0.00733103-0.00108255j 0.00204676+0.00807849j 0.00248184-0.00218964j 0.00759997+0.00488437j -0.00953736-0.00193508j 0.0127769+0.0027507j -0.013568+0.00161273j -0.000981978-0.0029965j 0.0185388-0.00630664j 0.0147235-0.00590595j 0.00286326-0.00452538j 0.00627522+0.00247786j 0.00618123+0.00319749j 0.000737617-0.00401136j 0.00819934+0.0033558j -0.0108417+0.00321273j -0.0185219-0.0062107j 0.00703749-0.00483622j 0.0103524-0.00071642j 0.00953188+0.00595751j 0.0271934-0.00225684j -0.00572577+0.00458672j -0.00842936-0.00218226j 0.0182653-0.0121829j 0.0149279-0.00661071j 0.0314497+0.00846973j 0.0368501+0.00203535j -0.0206285+0.0101256j 0.016337+0.00107207j 0.0364348+0.000303296j -0.000638398-0.00299313j -0.0119735-0.00454347j -0.0166466-0.000454032j 0.0208142-0.0100262j 0.00748435+0.00205817j 0.0279631-0.0032598j 0.0136022-0.00849282j -0.0120664-0.00255062j 0.0206207-0.00190272j 0.00874977-0.000607195j -0.00669762+0.00729821j 0.0130255-0.00206894j -0.0144891+0.00506708j 0.0177267-0.0103255j 0.0196308-0.0117781j -0.0319003-0.0731544j -0.152324+0.0358231j 0.00567534+0.00931894j 0.0222857+0.00181326j 0.116434+0.0113022j -0.488971+0.00246979j 
0.0164496-0.000902155j -0.00655413+0.000344832j -0.00969421+0.000817708j 0.00651437-0.00243252j -0.0210476-0.00568494j 0.00838745-0.0219673j -0.00313689-0.00592296j 0.00707072+0.0048044j 0.00394807-0.00182296j -0.0140343-0.000585834j -0.0042705+0.0154434j 0.00644015+0.00545416j 0.0131613-0.00396768j -0.00924495+0.00084653j -0.0035078-0.00238933j -0.00581995-0.00208213j -0.0181326-0.0034318j 0.00181673+0.00579692j 0.00597325-0.00582583j -0.00581568+0.0027874j -0.0147813+0.000685421j 0.0109403+0.00239775j -0.00342303+0.0100285j -0.00514448+0.000878381j 0.00508386-0.00510796j 0.0104101-0.00164086j 9.05962e-05-0.00115675j 0.00240795+0.000673688j -0.00537375+0.00366648j 0.00425786+0.00310893j 0.014116-0.00311129j -0.0184295-0.000121002j -0.00048095+0.00168073j 0.000995206-0.00257131j -0.00958028+0.00300602j 0.0151476-0.000643092j -0.0144393-0.000357344j -0.00570808+0.00024039j -0.00327992+0.00244034j 0.00868795-0.00205629j -0.0033389-0.00317817j 0.0110477+0.00250693j -0.00304361+0.00673583j 0.0186555+0.00505914j -0.00734819+0.00392442j -0.000490428-0.00516071j 0.00588682+0.00220137j 0.00658411-0.00476661j -0.0135123+0.00157513j 0.00222368-0.000667857j -0.00232842+0.003244j -0.0123144+0.00743295j 0.0261041-0.00248213j -0.00109474-0.00147882j 0.00217833+0.00140554j 0.00481398+0.00180091j -0.00386843-0.000528084j 0.00183811+0.00441525j -0.0039927+0.00394215j 0.000683756+0.00208315j -0.00321171-0.00693231j -0.0056528+0.00243279j -0.0023383+0.00432172j 0.00437611-0.0046609j 0.00287943+0.00125127j -0.00232047-0.00161881j -0.00778489+0.0024685j 0.00617369-0.00658127j 0.00246185+0.00121832j -0.00107454-8.6416e-05j -0.0115311+0.00123798j -0.00799214-0.00781386j -0.00559062-0.00482713j 0.00689512-0.00433707j 0.000761992+0.00382501j 0.00384522-0.00677216j 0.00369485-0.00298581j 0.00319566+0.00242724j 0.00209455-0.00148712j -0.0025324-0.0028242j 0.00562105-0.00241136j 0.00410678-0.000805108j 0.00397154+0.00128525j -0.00175263-0.0029071j 0.000671744+0.0011555j 0.0056587+0.00211778j -0.00626937-0.002302j 0.00305687+0.00113641j -0.0109539+0.00434446j 0.0101632-0.0043827j -0.00255769+0.00490553j 0.00414467-0.00222785j 0.00529816-0.000758838j 0.0192157+0.00374373j 0.0194961+0.00419621j 0.00986355+0.000459129j 0.0049297-0.000371802j -0.00986624+0.00279765j 0.00912837-0.00171502j -0.00222993+0.000864301j -0.00546395-0.0019527j 0.0312284-0.00601347j 0.0185834+0.0025486j 0.00719931-0.00115586j -0.0164127+0.00670553j 0.00817952+0.007447j -0.0148006-0.00521941j 0.0145901-0.00113545j 0.0286056+0.00540801j 0.0322561+0.00167984j -0.0371554+0.00985068j -0.0100331+0.00893353j -0.0328881-0.00419819j 0.00690535+0.00545813j -0.0147161+0.011367j 0.0162487+0.000591412j 0.00814739-0.00276601j 0.0163819-0.0108525j 0.00954129-0.000164907j 0.00365787-0.00231902j 0.00389507+0.00647696j 0.0324473-0.000981574j 0.025556-0.00422715j -0.00313226+0.00473017j -0.00478536+0.00700722j -0.00948932-0.000170608j 0.00165016+9.57437e-06j -0.021332+0.00563285j -0.0152976+0.00815746j 0.00344677-0.0185074j -0.150835+0.0369481j 0.0337611+0.0718696j 0.0326259+0.000760363j 0.000172533-0.00848969j 0.488434-0.00250481j 0.116142+0.0115753j 
0.027231-0.000323828j -0.000973581+0.0018445j -0.0137737+0.00367357j 0.00901608-0.00093325j -0.0120379-0.0104936j 0.0171841-0.0214172j -0.00396176-0.0102181j 0.011137+0.00314519j -0.00887052-0.0065266j -0.0120077+0.0054614j 0.00760735+0.00851938j -0.00931605-0.000776185j 0.00549637-0.00814082j -0.0077693+0.00821919j -0.0198756-0.00263511j 0.0102001+0.00741355j -0.00827437-0.00440205j -0.00378974+0.00165791j 8.05873e-05-0.0103648j -0.00332125-0.00156309j -0.0153335+0.00893553j 0.00854656-0.00326966j -0.00420963-0.00380443j -0.00343565-0.00332178j 0.00295497-0.00347392j -0.0037575-0.00838118j 0.0131251+0.00108798j -0.000153543+0.00376712j -0.0189485-0.000197122j -0.00435924+0.000898704j 0.00866-0.00189235j -0.0136069+0.00571937j 0.00703148+0.00389056j 0.0124043-0.00244655j -0.0054225+0.0104223j 0.0166598-0.00459556j -0.00210529+0.00320031j -0.00655574-0.00669005j -0.0136299+0.000107934j 0.0023068+0.00244603j 0.00617421-0.00622244j -0.00903031-8.39259e-05j 0.0121016-0.00486965j -0.00402946-0.00305455j -0.0209671+0.00474144j 0.00150286+0.00544919j 0.0063116+0.00206343j -0.00733536+0.010469j 0.0173096+0.00587145j 0.00677737-0.0054879j -0.00468994+0.00122355j -0.00800007+0.00153538j -0.00497394-0.000976515j 0.00469288-0.00847561j 0.00353001-0.00445494j -0.0037916+0.00934266j 0.00115194-0.00178476j 0.00133193-0.00152935j 0.00488676+0.00179512j -0.0038659-0.00241563j -0.00130691+0.00163078j -0.00344677-0.000337535j -0.00991803-0.00192155j 0.00410546-0.0110181j -0.00598607-0.00036875j 1.12117e-05+0.00671951j -0.00434256-0.00272837j 0.00128806+0.00210509j -0.00154113-0.000287495j -0.00888103-0.00398348j 0.000708819+0.00149726j 0.00470056+0.0110595j -0.00429849+0.00991638j 0.000340759-0.00266448j 0.0121618+0.00475704j -0.00421254-0.000586479j 0.0166847+0.00637162j 0.00393168+0.00540798j -0.00435745-0.00292129j -0.0148337-0.000848063j -0.00968589-0.00621713j -0.000918057+0.00672569j -0.00466522+0.00115882j 0.00643044-0.0132699j -0.00310091+0.000971469j -0.00175929+0.000320471j 0.0133957-0.0118056j 0.0103637+0.00285958j -0.0133064+0.00433313j 0.00249896-0.00638508j 0.014983-0.000811721j 0.00284925-0.0038117j -0.0270769-0.00479722j 0.0257433-0.00761529j 0.0298924-0.00523061j 0.0102738+0.00495163j 0.00529635+0.00240976j -0.0164861+0.0107686j -0.0212456-0.00536319j 0.0330321+0.00894232j -0.00354543-0.00334765j -0.0315009-0.0151245j -0.00128881-0.00182715j -0.00432194-0.000807373j 0.00183356-0.00626987j -0.000276806-0.011607j 0.0125994-0.000916324j 0.0190361-0.00494533j 0.0118207-0.0119068j 0.00150011-0.0141279j 0.0206576+0.010098j 0.0397133-0.00771257j -0.0161156+0.0151888j 0.0255152-0.0177693j -0.000778493+0.00665685j -0.0284146-0.00187359j -0.00660106+0.00547081j 0.0113862-0.0150316j -0.00963393-0.00723187j -0.00591523+0.00255011j 0.01821-0.00282036j -0.00846961-0.016105j -0.0139935+0.00192646j 0.00222001-0.000855041j 0.0113716+0.0915808j 0.167962-0.050554j -0.000856075-0.0247311j -0.00770994-0.00472011j 0.00664116-0.0184449j -0.00380354-0.0202896j -0.0397766-0.130491j 0.00587912+0.0177982j -0.0653111+0.0142166j -0.484379+0.00415736j -0.000742263-0.0221154j 0.028296-0.00698796j 
0.00221279-0.00170669j 0.0283815+0.000119855j 0.00544953-0.000246003j 0.014382-0.00262161j 0.0193683-0.0199136j 0.0130722+0.0123615j 0.00138465-0.0134159j -0.0138334-0.00683272j -0.0123328+0.00229277j -0.00574693+0.00253915j 0.000454208+0.00644519j 0.000433984+0.00784842j 0.0132835-0.00447827j 0.0204477-0.000270598j -0.00942309+0.00767601j -0.0142114+0.00857572j 0.0160442+0.00278708j -0.0087603-0.00782296j -0.00410629+0.00143358j 0.0262494-0.0053597j -0.00870432+0.00248862j 0.00349228-0.00164286j 0.000450275+0.00551257j 0.0160133+0.001007j -0.00516988-0.00641246j 0.00520025+0.000478777j 0.0204018+0.000607823j -0.0131811-0.00447031j 0.00828168-0.00355695j -0.000890859+0.000291557j 3.49739e-05-0.00398495j -0.0372507+0.00997029j -0.0157026+0.00916509j -0.0119597+0.00461389j -0.0127561+0.0070101j -0.00231275+0.00159091j -0.0059804+0.00257457j 0.01057+0.00139669j -0.00772687+0.00364081j -0.0234943+0.00271123j 0.0150661+0.00338652j -0.00298207+0.00696911j 0.0168495+0.00380675j -0.0136576-0.0013053j -0.000289499+0.00093122j -0.0203117+0.00784908j -0.00750857+0.00280091j -0.00669657-0.00448269j -0.00446816-0.00621185j -0.000165013+0.00627749j 0.00371395-0.001644j 0.00346888+0.00712674j -0.00191377-0.0091359j -0.000544127-0.00154018j 0.00975+0.00573396j 0.000618895+0.00112558j -0.00155685+3.88115e-06j -0.00511216-0.00231966j 0.00560019+5.06411e-05j 0.0107492-0.00431321j 0.0043153-0.000154205j -0.00991511+0.0135899j 0.00163773+0.00328003j -0.0144037-0.0051399j 0.000607369-0.00147797j 0.011895-0.000535621j 0.00678287+0.00416375j -0.00138864-0.000237345j -0.0063487+0.000991902j -0.00632675+0.00889307j -0.00188334+0.00572515j 0.0047192-0.00366108j 0.00640035-0.000774656j -0.00640845-0.00681158j 0.00706911-0.00170846j -0.00371619+0.00172383j 0.0212871-0.00843916j 0.00365009-0.00176999j -0.00994362+0.00149308j -0.000492116+0.00789465j -0.00157451+0.00239171j 0.0145942+0.00489048j 2.13132e-05+0.00372719j -0.0210691+0.00205939j 0.00461883+0.00442184j 0.0249518+0.00392299j -0.032932-0.0189004j 0.00181866-0.0064517j 0.00517193+0.00119072j 0.0118787-0.00339452j -0.011624-0.00262514j -0.0109038+0.00073095j -0.0121866+0.0133831j -0.02188-0.0181998j -0.00914693-0.0128951j 0.0123747-0.0069623j 0.0240696-0.00601863j 0.0120473+0.00257997j -0.014746+0.00232358j 0.0242707-0.0138266j -0.0206781+0.00409253j -0.0322745+0.0207334j -0.0136664+0.00119553j -0.0117097-0.000490347j -0.029791+0.00399722j -0.0228804-0.00286956j 0.0124806-0.00981436j 0.0134605-0.00485179j -0.0256649-0.00505252j -0.0152364-0.00340443j 0.0186474-0.0116735j -0.00568168-0.0215896j 0.0355952+0.00316683j -0.0220727-0.00377451j -0.00534138-0.0113076j -8.24706e-05+0.00772135j -0.0157959-0.00142827j -0.000122548-0.0035193j 0.00482298-0.0112166j 0.0183832+0.016014j -0.00707435-0.0174566j 0.000503297+0.00140247j -0.0265467+0.0247319j -0.0499309+0.012264j -0.133125+0.0480272j 0.0239516+0.105375j 0.0511516+0.0154977j 0.0284078-0.0195014j -0.0128357-0.0162983j 0.0209512+0.0213386j 0.00904322-0.0225834j -0.0293487-0.135431j 0.468997-0.00504681j -0.061188+0.00739765j 0.0191185-0.00673875j 0.00138896+0.0258526j 
0.0191817-0.00148877j 0.0011843+0.00150263j 0.0086717-0.000364488j -0.00284457-0.0029127j -0.00508494-0.00937216j 0.0140093-0.0152008j -0.0140891-0.00640093j 0.0189982-0.000273947j -0.0118635+0.000341441j 0.0202246-0.0065092j 0.00700027-0.00500688j -0.00662761+0.00300773j -0.00301893+0.014559j 0.00690755+0.00901086j -0.0103934+0.00515255j 0.0339247-0.0161391j -0.0101785-0.0069141j 0.00991341+0.00403789j -0.00774402-0.0109182j -0.0172633+0.00537103j 0.00276167-0.00554591j 0.0228917-0.00747586j -0.00388493-0.000167111j -0.00804765+2.72627e-05j -0.023695+0.00748276j -0.0220557+0.00482839j 0.000581622-0.00196272j 0.0040467+0.00271683j -0.0106064+0.00470274j 0.00788111+0.000678681j -0.0109578+0.00262036j -0.0111071-0.0149643j 0.0251041-0.00773943j 0.0131979-0.0114488j 0.0086266-0.00433482j -0.0117608+0.00197233j 0.0189613-0.0085254j -0.0161524+0.0023859j 0.00282382-0.0124149j 0.0116633+0.00239457j 0.0197066-0.00849428j -0.0115824-0.00936187j 0.018654+8.97093e-05j -6.79715e-05+0.00650568j -0.00882644+0.00791662j -0.0251867-0.00328797j 0.00237899-0.00493579j -0.0185387-0.001164j 0.0151828+0.00803166j 0.00118049+0.00139084j 0.0116563+0.00179176j 0.00712362-0.000453369j -0.00128953+0.0133718j 0.00838378-0.00354767j 0.000761469-0.00337662j -0.0170705+0.00386149j -0.000676886-0.000874117j 0.0114548-0.00465268j 0.00548597+0.00132603j -0.00586921+0.00716352j -0.0147867+0.000805485j -0.00449781-0.00934803j 0.00628871+0.00188235j 0.00929931+0.00458779j 0.0148866-0.00725104j -0.00998777+0.00496027j 0.00899086-0.000477858j -0.0120398-0.0120554j -0.00211323-0.0067738j -0.00911227-0.0124664j 0.00264016+0.00436625j 0.007673-0.00350583j 0.00549731-0.00494976j 0.0135328-0.00940874j -0.00564082+0.00199771j -0.0132982-0.00954372j 0.000529055-4.48343e-05j -0.00442345+0.00120277j -0.0119725-0.0067942j -0.0311605+0.00657761j -0.0250847+0.00101339j -0.0243074-0.00204347j -0.0124402+0.00396812j 0.0203927+0.00508053j -0.00372426+0.0065427j 0.010324+0.00717066j -0.00686349-0.0251015j -0.0281772-0.00738067j -0.00786182-0.00484142j 0.00164947-0.00207364j 0.0182115-0.017068j -0.00491407-0.00786495j -0.00317905-0.00626548j 0.0333794-0.0118865j 0.020264-0.00621546j -0.0105802+0.00624945j -0.0126475+0.00052223j 0.00509742+0.00617094j -0.0217918+0.000815708j 0.0283581-0.00781918j 0.0250948-0.0067644j -0.0164442-0.0199229j 0.00341078-0.00450213j 0.0237131-0.0208669j 0.00323044-0.00880739j 0.0141309-0.00431837j -0.00106093-0.0047678j -0.0250432+0.0116119j -0.0184747-0.0123436j -0.0173351+0.00436267j 0.0279545-0.00899228j 0.00225202-0.00851662j 0.00181831+0.0153752j -0.007875-0.0223942j 0.00738949+0.0287526j -0.0140979+0.0248854j 0.0225126+0.0184192j -0.00033959-0.0108594j -0.0814147-0.020403j 0.117664-0.114355j 0.02596+0.0292519j -0.0360707-0.0255519j 0.0170854+0.00648281j -0.0165223+0.0151471j 0.0576439+0.0918628j -0.0187612+0.00398796j -0.000246112-0.036381j -0.0340591-0.0144393j -0.00322973-0.00466332j 0.481682+0.0030274j 0.00615542-0.0838477j 0.110059-0.019131j -0.00481595+0.0111004j 0.0732677-0.00407143j -0.022629-0.0309382j -0.0378508+0.0169641j 
0.0221414+0.00243333j -0.0189518+0.00378567j -0.00921206+0.00566076j 0.0224236+0.000406264j -0.0275075+0.0100683j 0.000985434-0.0267761j 0.0158059-0.00182465j 0.0144562+0.0044549j -0.00399623-0.00754061j -0.0191841+0.00279833j -0.0136938+0.0212736j 0.00456354+0.00220496j 0.00988723-0.00399044j -0.0259991-0.00109959j -0.0243397-0.00679904j -0.0169663-0.00582842j -0.0236478+0.013597j 0.0172621+0.00809583j 0.0105649-0.00148753j -0.00679961+0.0136242j -0.00332765-0.00307655j -0.00903162+0.00622231j 0.00853032+0.0159237j -0.00143782+0.00691927j 0.0238967-0.00653492j -0.00353067-0.00749214j -0.01149+0.00425222j -0.00409873+0.000873745j -0.0043445+0.00355132j 0.0094948+0.0018187j 0.0129683-0.0112812j 0.00090286+0.0024256j -0.000406828+0.00103806j -0.00975864+0.00423758j -0.00426671-0.00276355j -0.00309851-0.00493142j -0.0184057+0.00520426j -0.00585075+0.0117389j 0.00155235+0.0103114j -0.0165355-0.0177596j 0.0187551+0.00202202j -0.0148386-0.00233258j 0.00969136+0.0172079j -0.0183799-0.00616073j -0.023801+0.00104404j 0.0341455-0.00850524j 0.0111747-0.00205978j -0.00115183-0.00375702j -0.0117658+0.0053918j -0.00492472-0.0028896j 0.00514004+0.000742155j 0.00500976+0.0060648j -0.0223572-0.00171533j 0.00845137+0.0077333j 0.0145764-0.00250301j -0.0115242+0.00235566j -0.00583473-0.000710509j 0.00720176+0.0177347j 0.00785795-0.00109964j -0.0112494-0.00179161j -0.00888931+0.00588209j -0.00246193-0.0028737j -0.0140243+0.00849771j 0.00134052+0.00834243j 0.00528755+0.00855149j 0.00120824+0.0101582j 0.00500252+0.00413204j 0.0144968-0.00559309j 0.0120571-0.00438696j 0.0152427-0.00290304j 0.00579067-0.00321673j -0.00603499+0.00266532j -0.00245826+0.0123009j -0.00246752+0.00668067j 0.0179724+0.00225765j 0.0215744-0.00312965j -0.00826276+0.000854115j 0.0206198+0.00391421j 0.0171252-0.00278257j 0.00472818-0.0244476j -0.00210448-0.00762795j -0.00493449-0.0134722j 0.00153628-0.0209665j -0.000462852+0.00245986j 0.0129036-0.00872527j 0.017784+0.00602401j 0.00625486-0.00632477j 0.0163044-0.00573616j 0.0140463-0.00593829j 0.0108247+0.00297562j 0.0188825+0.0109035j -0.013391-0.0104099j 0.014868+0.000350764j 0.012265+0.00150383j 0.00909905+0.00321969j 0.0126512-0.00166873j 0.0035864-0.0136335j -0.00987538-0.0035649j 0.00555959-0.00732503j 0.0331053-0.00639898j -0.0132463+0.0115579j 0.0142379-0.0131597j 0.0273386-0.0147601j 0.00507879-0.000529493j 0.0194502+0.00142028j 0.0206773-0.00673578j 0.00405817-0.00243337j 0.0083831-0.00944578j 0.0122191-0.00290953j 0.043799-0.0253037j 0.00561136+0.0181762j 0.0228218+0.0202123j 0.00518914+0.0149543j 0.0232022-0.0272344j 0.0116531-0.00427122j 0.0334481-0.00298591j -0.0132971+0.0371693j -0.0827056-0.0413186j -0.0966259+0.12935j -0.0687438-0.0319935j 0.0198273-0.018796j -0.0021881+0.0342542j -0.0239564-0.0391397j 0.0208845+0.0170208j 0.0125901-0.0124388j -0.0114416+0.0160165j 0.0288943-0.00201245j 0.0950012-0.00263678j -0.474487-0.0192041j 0.00366644-0.0251194j 0.0447708-0.0624428j -0.0216991+0.0908402j -0.00110974-0.00180867j -0.00723148+0.00512934j 0.0400956-0.0347521j -0.0571479-0.0329756j 
0.0125646-0.00497474j 0.0392065+0.00185999j 0.0182165+0.000358095j 0.0347423-0.00805104j 0.0121524-0.0295999j 0.0162347+0.00253207j 0.00791709-0.0230934j -0.00710151-0.0103413j -0.0342665+0.00668218j -0.0163923+0.00254235j -0.015664+0.0141758j 0.00501419+0.0230482j -0.00943995+0.00746983j 0.0299275+0.000821984j -0.0225455+0.0139489j -0.0178826-0.000888865j -0.01091+0.00458782j -0.00897705+0.00501891j -0.00757881-0.000703125j 0.00364051+0.00104694j 0.0111276+0.00223497j 0.0122592-0.00216634j -0.0259743+0.0208023j 0.0115492+0.00252265j -0.0193963-0.00476219j 0.0135227-0.00520358j 0.00470652-0.0052775j -0.0162605-0.00487467j 0.0181711+0.00231898j 0.0146481+0.00626626j 0.0173482-0.0150731j 0.00251566+0.00355637j -0.00812092+0.00402142j -0.0198925-0.00735819j 0.0142219+0.0058172j -0.0335496-0.0036035j 0.0155337-0.00155215j 2.81905e-05-0.00129776j 0.0197818-0.000224103j -0.0257056+0.00481046j 0.00783499-0.00238182j 0.0115742-0.0030346j -0.00417927-0.00417127j 0.0143534+0.00918836j -0.0170844+0.0246669j -0.0157681-0.0030112j 0.00583884-0.00800127j -3.84473e-05+0.00496141j -0.00851587-0.00564505j -0.00435921+0.00229788j 0.0168701+0.00124544j 0.0124863+0.0133293j 0.00263278+0.00627418j -0.00204768-0.00958587j 0.000847599-0.00993034j -0.000640666+0.00469413j 0.00316805-0.00441604j 0.00321645-0.00385962j 0.01154-0.00130355j 0.00680572-0.00663884j 0.0127435+0.00817175j 0.00300541+0.00857747j 0.0123812+0.00506507j -0.0103948-0.00700472j 0.00325253+0.00932113j 0.0185385-0.00024803j 0.0113359-0.00323873j -0.0218525-0.00851175j -0.0130869+0.00148591j 0.000659139+0.000283901j -0.00459743-0.00605834j -0.0197248+0.00770555j 0.0272859+0.00152786j -0.00462891+3.4873e-05j 0.00855783-0.00131069j -0.0159476-0.0186749j -0.00510419-0.0145154j 0.00160923-0.00635781j 0.00561879-0.0084922j -0.0204157-0.00112221j 0.00678188+0.00315098j 0.00443493+0.00655634j -0.0302845-0.00638006j -0.0201623+0.00208518j -0.00580317-0.00928436j 0.0279208-0.0284681j 0.00513867+0.0195218j -0.018014+0.00261103j 0.0271463-0.00177372j 0.0406291-0.02506j 0.0131707+0.0073936j -0.00721761+0.0142424j 0.00568329-0.00705879j -0.0092038-0.00745713j -0.0247133+0.000722507j -0.0122554-0.00628794j -0.00941559-0.00953176j -0.0223867+0.015259j 0.00126555-0.0040673j -0.018004-0.0234592j 0.0047163+0.0142519j 0.0103693+0.00809907j -0.00810789-0.00322106j -0.00558344+0.00902666j 0.0185494+0.00364672j 0.0255137-0.0109791j 0.0259599-0.0271786j -0.0079733-0.0222058j -0.0109057-0.00856262j 0.00295832-0.0147308j 0.0322759-0.0243201j 0.000318643-0.0235146j 0.0220073-0.022321j 0.0147294-0.00835849j -0.038717-0.0189751j 0.00320558+0.0011878j -0.0775489-0.016733j 0.0909972-0.123132j -0.0685924-0.0597955j -0.0315348-0.0165259j -0.0196472+0.00195207j -0.0389895+0.0106008j 0.0174374-0.0460738j 0.0461374-0.0401157j -0.0673134-0.141293j 0.0137928+0.0262998j 0.0364439+0.0380376j -0.452405+0.00231512j -0.0913325-0.00646243j -0.0303038+0.0321493j 0.0311928-0.0646684j 0.0228006-0.0641057j 0.00167424-0.0298928j -0.0311682+0.0114702j -0.0627537-0.0187278j -0.0251645+0.0320779j 
