1.57142e-17-0.0385633j -6.21392e-17-0.103027j -3.61824e-17-0.0109252j 2.39005e-17-0.0168564j 3.81083e-18+0.0141644j 1.64963e-17-0.042747j 3.09104e-18-0.0110192j 3.26735e-17-0.0121896j -2.69571e-15-0.0642918j 1.58757e-16-0.049629j 2.53326e-17-0.015218j 3.26484e-17+0.00140058j -1.99324e-17-0.0109323j -6.98231e-18-0.00947725j 7.08779e-17+0.0169149j 6.2558e-17+0.0164254j -2.25127e-16+8.42159e-05j 3.70229e-15+0.0311316j 3.29655e-17-0.00643005j 7.09743e-18+0.0143393j -3.99551e-17+0.00249069j 1.83904e-17-0.0105274j -1.37803e-16+0.0102754j -5.0618e-16+0.00286108j -9.78486e-16+0.017131j 8.06569e-16+0.019031j 2.28636e-16+0.0276861j 1.54226e-16+0.0141704j 3.67291e-16+0.00276545j -2.09253e-16-0.00850939j 1.15413e-16+0.0179836j 4.88655e-16-0.00470084j 7.21132e-17+0.00383723j -1.16178e-15+0.00744266j -7.71227e-16-0.00954123j 3.4048e-16-0.00898017j -1.08702e-16-0.00460021j 4.50586e-16+0.0321751j -1.07257e-16-0.019362j -9.42258e-17+0.00325881j -1.9241e-15+0.0301536j 5.8888e-18-0.0148053j -1.4381e-16+0.00303756j 4.31854e-16+0.0141313j 6.46857e-16-0.00183374j -1.18358e-15+0.0135499j 1.30222e-16+0.00568355j -6.8566e-16-0.00941545j -7.40428e-18-0.0393214j -1.00383e-17+0.00445479j -1.2221e-16+0.00822213j 4.84758e-17-0.00310016j -1.43671e-16-0.0114123j -2.95035e-16-0.0220053j -1.0883e-16+0.00171635j -2.15305e-16+0.00141596j 5.78737e-17-0.0243608j -6.6597e-15-0.00901792j 1.31504e-16+0.00875078j -8.41994e-17-0.00535204j 2.9567e-16+0.0280451j -1.55012e-16-0.00913801j 2.36423e-16-0.0201224j 7.12992e-17-0.0281721j 1.11363e-16+0.00599223j -3.12188e-16-0.0264011j -2.73266e-16+0.00166307j 4.40026e-17+0.00363034j 5.64025e-17-0.0113177j -4.31101e-16-0.0205677j -1.36808e-15-0.0297314j 2.48597e-17+0.0308548j 1.47861e-16-0.00858306j 1.58302e-16+0.00701155j 2.30744e-16-0.00980405j -1.30148e-16+0.0173395j -5.95068e-17+0.0087524j -6.82475e-16+0.00959754j -4.36736e-16+0.0277861j -1.7277e-15+0.032759j -2.47485e-16-0.0294113j 6.10656e-16-0.0177512j -8.47598e-17+0.0138447j -3.73665e-16-0.0258206j 1.89426e-16+0.0153745j 1.17505e-16+0.000416121j 4.87707e-16+0.0247153j -2.30891e-17-0.00506983j -1.38855e-16-0.0178663j -4.94587e-17+0.0174829j -6.08474e-17-8.62333e-05j 1.48702e-15+0.00862351j 6.82526e-17-0.0209475j 2.3555e-16+0.0165758j 7.01413e-17+0.0166175j 8.65512e-18-0.00624617j -1.97439e-17-0.0207987j -1.23386e-16-0.0246408j 3.83446e-18+0.0163223j 2.87061e-17+0.0434926j -9.2432e-18+0.00377127j 3.85685e-17+0.0081434j 1.53213e-15+0.0272731j 1.7786e-16+0.00868405j -7.43736e-17+0.00449993j -2.64766e-16-0.064045j 8.35505e-18-0.0157475j 2.9241e-17+0.00136806j 4.63075e-17+0.010648j 1.35136e-17+0.0522236j -2.17936e-17-0.0446372j 3.92555e-17-0.0115348j 7.40681e-17+0.102816j 4.61343e-17-0.0211935j 
-3.0975e-17-0.0286366j 4.03563e-17+0.0246715j 3.7529e-18-0.0196395j -2.81303e-17+0.0415342j -1.85641e-17-0.0368798j 2.63429e-18-0.0151812j -3.34829e-18+0.00331304j -6.05046e-18+0.000138612j 4.43951e-16+0.010098j -2.88708e-17+0.000856279j -7.0823e-18+0.00146089j -7.14566e-18-0.00404851j 1.77023e-17-0.0152118j 6.06869e-18-0.00515001j -3.90503e-17-0.0104691j -3.89136e-17-0.00121416j -1.16336e-16-0.0143995j 3.45717e-15+0.0281378j 6.90756e-17-0.00277871j 1.05548e-16-0.000676778j -4.02748e-17-0.0290621j 1.3198e-17+0.00411413j -1.99062e-16+0.0190278j -2.44151e-16-0.00245174j -4.67439e-16+0.0112213j -6.7921e-16-0.0112845j 1.12343e-16+0.00268329j 5.63199e-17-0.00763313j 4.30846e-16+0.014424j 5.07908e-16+0.0187676j -1.00904e-16+0.0112648j 1.07724e-15-0.013878j 1.51527e-16+0.02146j -1.89727e-15+0.0113543j 1.84324e-16+0.00122732j 1.56452e-16-0.00297318j 2.40748e-17-0.00346043j 2.66751e-16+0.0192186j -9.22154e-17-0.00183851j 5.4185e-17+0.0124629j 8.36519e-16-0.0154022j 1.23037e-16+0.0180235j 4.65312e-17-0.017705j -3.28519e-16-0.0237205j -4.49007e-16+0.0151305j 3.18832e-16+0.00516359j 2.54158e-16+0.00533475j -8.38728e-16+0.0122349j 4.99623e-16-0.0060405j 3.47178e-16-0.0204582j 6.61286e-17+0.0202158j 1.30147e-16+0.00067008j 1.81572e-16-0.0143128j 6.35496e-17+0.0170831j -9.58382e-18+0.00562684j -7.2177e-17-0.00670772j 6.47653e-17-0.0123949j -5.17914e-16-0.000624053j 4.09044e-16+0.0183364j 2.97008e-16+0.00493705j 1.49583e-16+0.00397631j 3.20062e-16+0.0082024j 1.81215e-16-0.00250206j 1.05168e-16-0.0191798j 5.98854e-16-0.0235197j 1.50367e-16-0.00184464j 2.5127e-16+0.00493053j 5.32867e-16+0.0160366j -1.28458e-16+0.0078133j -7.61334e-17+0.000935125j -4.50052e-17-0.000248464j -9.65408e-17-0.0126889j -3.5437e-17+0.0053374j -1.76484e-16-0.00403928j -2.03984e-16+0.0168577j 2.10538e-17-0.0132565j 5.96987e-17-0.00921525j 7.27969e-16-0.0116734j 1.32699e-16-0.00720265j 1.52007e-16-0.00140423j -4.51332e-17-0.00257823j 6.62569e-17+0.000835403j -5.61768e-17-0.00491825j -2.36164e-16-0.0239524j 8.14689e-17-0.0196273j -2.12219e-16+0.0175666j -4.14682e-16-0.0199593j 1.00681e-16-0.0381111j -4.26205e-17-4.33839e-05j 3.92969e-18-0.00637946j 1.90602e-17+0.00131848j 1.83296e-15+0.011143j -1.04225e-17+0.0183297j 1.26454e-17+0.000114729j 8.2683e-19-0.00891437j 4.39298e-18+0.0295433j -9.12401e-18+0.00799138j -7.88675e-17-0.0345841j -3.95029e-18+0.0180574j -3.91374e-17-0.0185239j -1.19628e-17+0.0375877j -2.68679e-17+0.000611573j 1.23524e-16+0.00305833j 4.02228e-18-0.0120657j 9.63517e-18-0.0196734j 8.88425e-17+0.025388j -9.66518e-18+0.00349887j -5.39063e-18+0.00831065j -1.45568e-17-0.0269024j 1.65159e-17+0.021193j -5.68995e-18-0.0283226j -2.16343e-19+0.0262799j -8.02127e-18-0.0145491j 1.79977e-17+0.0383259j 
1.73217e-17-0.0202888j -8.75271e-18-0.0348814j -1.46591e-18-0.0280344j 1.10722e-17-0.014711j 8.62527e-18+0.0112907j 7.14762e-18-0.00699671j -5.34156e-18+0.00867216j -1.59575e-18+0.0346156j -1.00937e-15-0.0238501j 6.19276e-17-0.0058886j 1.41011e-17-0.00165022j 1.79175e-17+0.00850457j -6.27857e-17+0.00316046j 1.23493e-16-0.0274748j 5.29887e-17+0.00301138j 2.02263e-17+0.026787j -1.24973e-16-0.00558238j 3.13424e-15+0.0261371j 5.28603e-17+0.00237103j 1.03281e-16+0.00813969j -8.8382e-17-0.0284179j 1.67692e-17-0.00700049j -6.58566e-17+0.0108612j -4.34473e-16+0.00887422j -6.3539e-16+0.00874077j -6.85934e-16-0.0124116j -2.23477e-17+0.00183534j 7.49806e-17-0.000840461j -8.13075e-17-0.00132611j 3.27978e-16+0.0106603j -8.13385e-17-0.00242367j 1.25729e-15-0.0101129j 3.71591e-16-0.00456978j 1.3812e-15-0.00851887j -1.89605e-16-0.00351511j 1.87402e-16+0.009073j -1.18449e-16+0.00280742j 3.34843e-16+0.0168641j -1.06923e-16-0.0229006j -1.95609e-17+0.00707776j -1.16058e-15+0.0191889j -1.80853e-17-0.00963297j -4.01709e-17+0.000200232j -2.18066e-16+0.000469951j 4.17764e-16-0.00293351j -8.82758e-16+0.0139761j -6.75276e-17-0.00172956j -1.72874e-16-0.0109466j -1.44729e-16-0.0145874j -1.37322e-16+0.00522037j -1.01266e-16-0.0046313j 4.2241e-16-0.0140778j -9.39501e-17+0.00464183j -1.07601e-17-0.00693162j -1.18513e-16-0.00709978j -5.93588e-17+0.0171622j -3.98265e-18+0.00225618j -1.33729e-14-0.0177339j 4.77582e-16+0.0138097j 2.45117e-16+0.00468093j -4.12351e-16+0.00624867j -6.90872e-16-0.0144155j 1.05955e-17-0.0126683j 5.46524e-17-0.00417526j -1.8754e-16+0.0112487j -9.08535e-17-0.00375108j -1.50715e-16-0.00298867j -1.2e-16-0.0032989j 6.8516e-17-0.00945427j -2.50025e-16-0.0199235j -7.10334e-16-0.013457j 5.87427e-17+0.00988744j 3.63554e-17-0.00246095j 3.94457e-16+0.0119713j -1.75858e-18+0.00319368j -1.53772e-16-0.00401102j 5.12478e-16-0.0168368j -1.1448e-15+0.0143002j -1.63893e-16+0.00671727j -7.75225e-16+0.0154928j -3.61212e-17-0.029817j 1.8683e-16-0.00381043j -7.80245e-17-0.0015377j -1.69754e-16-0.0130821j -3.20677e-17-0.0224349j -1.02268e-16-0.00558221j 3.0923e-16+0.0199961j 7.67896e-17-0.0136515j -7.93406e-17-0.0127182j 5.36287e-17-0.00535932j 5.3744e-17-0.008568j 3.74226e-15+0.0223831j -1.4977e-17+0.00105732j 6.60428e-17+0.00389208j -5.04983e-17-0.011696j -6.26945e-17-0.00738361j -1.17054e-17-0.0052088j -1.0687e-16-0.029194j -2.96797e-17+0.0333681j -3.9208e-17-0.0061443j -4.54673e-17-0.00520821j 5.77533e-18-0.00659106j -1.10983e-15-0.0215984j -1.34006e-16+0.011957j -3.13527e-17+0.0176366j -9.44064e-17-0.0384678j -2.85209e-17+0.0206524j 6.71215e-18+0.0186537j 3.22704e-17+0.0090935j -4.72353e-18-0.00450179j 9.70664e-18-0.0293748j 1.03025e-17+0.0157501j 1.97874e-17+0.0450545j 1.2555e-17-0.0003867j 
6.45515e-18+0.00281717j -3.19097e-17-0.0702766j -1.41818e-17+0.00699945j 8.63993e-17-0.058444j -8.09285e-17+0.020963j -2.99414e-17-0.012688j -1.91732e-17-0.0045596j -3.23141e-17+0.00180355j -1.64158e-15-0.0388416j 5.00171e-17-0.0225621j -7.10306e-19+0.0152123j -2.13159e-17+0.00202314j -5.8287e-17+0.0117895j -4.0096e-17+0.00495598j 1.15825e-16+0.030939j 9.1049e-17+0.0284606j -2.99171e-17+0.00637223j 4.68046e-16+0.00426439j -9.61837e-17+0.0186062j -5.04308e-17-0.00108794j 4.69873e-17+0.0204673j -2.11332e-17-0.00648118j 1.07612e-16-0.000957704j -2.66022e-16+0.0123496j -4.73067e-16+0.000438979j 1.02359e-15+0.0204652j -1.11127e-16+0.0158009j 1.75324e-16+0.00900015j -5.02676e-16-0.0200668j -3.21109e-16-0.0147438j 1.1673e-16-0.0132298j -7.07486e-16+0.00926437j 2.36869e-17-0.0174445j 7.66712e-16-0.00425801j -1.22517e-15-0.0136878j 2.19909e-16-0.00489935j -1.25475e-16-0.00293359j 2.05702e-16+0.015883j -1.05247e-17-0.0113684j -1.52359e-16-0.00650771j -2.36348e-15+0.0390583j -8.35486e-17-0.0300799j -1.86174e-16+0.0171387j 3.24935e-16+0.0342363j 1.39479e-15-0.0238347j -2.30028e-15+0.0254133j -5.19248e-16-0.00241532j 2.0694e-16-0.0151853j -3.23404e-16-0.0072438j -3.22692e-16+0.0103161j -1.90927e-16-0.0168699j 5.70303e-16-0.0230009j -2.3821e-16+0.00776703j -1.36614e-17-0.0235453j 2.06823e-16+0.00854911j -2.54349e-16+0.0163659j 5.43395e-17-0.0211101j -9.17893e-15-0.0122414j 2.44496e-16+0.00630448j -7.07929e-19-0.00602771j -5.50051e-16-0.00489462j -7.38111e-16-0.0134777j 5.2674e-17-0.0188128j -3.9676e-17-0.0122506j -2.76675e-16+0.018528j -3.75237e-16-0.006679j -4.61272e-16-0.0157465j -8.06425e-16-0.0187006j 2.10844e-16-0.0206821j -2.39037e-18-0.0265712j -5.35457e-16-0.00503522j 1.309e-17+0.0215729j 1.94979e-16-0.019302j 5.73991e-16+0.0121579j 2.56985e-16-0.0131851j -8.73554e-17+0.0255038j 4.59918e-17+0.00328048j -5.28345e-16+0.00663082j -3.44738e-16+0.0153317j -1.23722e-15+0.0248305j -1.03396e-17-0.00657352j -3.37587e-18-0.00111681j -1.24481e-17+0.00277716j 2.6672e-16+0.0252877j -2.10399e-16+0.00376009j 1.09641e-16-0.0232955j 4.78684e-16+0.0297351j -1.0852e-16+0.020546j -1.59483e-16-0.0165245j 1.05037e-17+0.0220447j 9.56449e-18-0.0181262j 4.12948e-16+0.00206947j 3.92585e-17-0.0295846j 1.05459e-16+0.00905982j 1.09816e-17+0.00744767j 2.93791e-17-0.0388499j 1.07469e-17-0.0210759j -3.74455e-17+0.0133882j -1.72358e-17-0.00885132j 9.71643e-17+0.0499881j -1.51468e-18-0.0104812j 2.38234e-17-0.000216252j -2.68716e-16-0.00440799j -4.61113e-17-0.00416779j -6.91994e-17+0.0198482j -1.32189e-16-0.0497108j -5.33452e-17-0.0107269j -1.51748e-17-0.00908163j -1.81762e-18+0.0342544j 3.90423e-17-0.0112615j -4.74947e-17-0.011458j 1.98398e-17-0.0263982j 4.4037e-18+0.061763j 4.99741e-17-0.0412505j 
-3.84906e-17+0.0313309j 4.32816e-17+0.0169213j -3.5241e-17+0.0102338j 6.29965e-17-0.0010701j -7.61587e-17+0.0675429j -1.68717e-17+0.0289529j 3.38312e-17-0.00106197j 1.09168e-17+0.0135239j 4.82104e-16+0.0125351j -2.52927e-17+0.0413635j 5.43469e-17-0.0224341j -2.5265e-17+0.0397232j -2.9792e-17+0.00695483j -6.29618e-17+0.0105605j -7.62874e-18-0.00850447j -2.31111e-17-0.00713292j 1.34014e-16-0.00748595j -3.81323e-15-0.0325122j 2.33442e-18-0.0194535j -6.63633e-17+0.00395042j -9.27365e-17+0.0060857j -3.3759e-18+0.0109619j 3.04937e-16-0.0325512j 1.37064e-16-0.00021432j 4.61746e-16-0.00716258j 1.84972e-16+0.00110266j 5.17346e-18-0.0260986j -3.74268e-16+0.00161587j 4.28249e-17+0.00525682j -2.82789e-16-0.00988258j 7.2207e-18-0.00820839j 1.21548e-15-0.0075029j 3.17169e-16-0.015939j 1.37808e-15-0.00823697j 1.34916e-15+0.0171829j -3.8471e-16+0.00449979j 7.97302e-17+0.00520791j -5.65643e-16-0.0431975j 1.75484e-16+0.00465504j 2.21434e-16-0.0172889j 1.22656e-15-0.0194693j -6.64697e-17+0.0100956j 3.58338e-17-0.000144271j 1.11716e-16-0.00949924j -8.05517e-16+0.0106102j 1.85268e-15-0.0299367j 4.11772e-16-0.000205002j 7.38293e-16-0.00596762j -3.87409e-16-0.00912567j -2.43104e-16+0.0150288j 1.54593e-16-0.0078701j -1.55857e-15+0.0482793j -5.68877e-17+0.0176157j -1.59208e-16-0.0261823j -2.90523e-16-0.0163128j 3.19653e-16-0.00141016j -1.45625e-16+0.0331811j 4.79768e-15+0.00621783j -8.991e-16-0.0348744j -4.95406e-16-0.00568106j 4.25429e-16+0.00110727j 4.10367e-16+0.0107258j -2.50695e-16+0.0185195j -1.20426e-16+0.0314658j -4.6126e-16+0.0081419j 2.45001e-16+0.010406j 2.69923e-16+0.00928748j 5.24795e-16+0.00796797j -1.08644e-17+0.00270567j 9.91575e-17+0.0224797j 6.28668e-16+0.00849243j 3.34361e-17-0.00283969j -2.28962e-16+0.0160133j -4.07442e-16-0.00997576j -3.43013e-17+0.00234483j 1.42567e-16-0.000292213j -6.42134e-16+0.0233558j 1.25253e-15-0.0124664j 3.67991e-16-0.0215676j 1.82327e-15-0.0336472j 1.24985e-16-0.00286585j 2.75123e-16-0.0114885j 1.51788e-16-0.0228068j 2.83624e-17+0.0102425j 9.54194e-17+0.0284331j 3.13337e-16+0.00650764j 3.76986e-16+0.0196719j -1.1941e-16+0.0377921j 2.2736e-16+0.0299491j -1.38236e-16-0.00235717j -7.32215e-17+0.0162718j -1.66197e-15-0.0102274j 6.25189e-17+0.0023808j 1.32813e-16+0.00880746j -8.35139e-17-0.00657906j 3.46379e-17-0.0251028j 7.2615e-17-0.000751895j 3.50998e-17+0.037605j 2.5257e-17+0.00343779j -7.58443e-17-0.037544j 4.89119e-17-0.0156683j -2.99636e-17+0.0199857j 5.49543e-16+0.0071723j 2.43461e-17+0.0253859j -4.29991e-17+0.0155064j 4.5939e-17-0.0129513j -1.39025e-17+0.0368567j 1.0101e-17+0.0201858j -9.64197e-17+0.0301281j -4.20373e-19-0.0186781j -7.60734e-17+0.0588144j 3.4344e-17+0.00223143j -4.43607e-17-0.0152125j 5.78453e-17-0.0228961j 
-2.70559e-17-0.0452929j 2.29401e-17+0.00668738j -7.61607e-18-0.0306555j -5.89485e-17+0.0581429j 8.5751e-18-0.0303755j 2.40875e-17-0.0353476j 1.18627e-17+0.00501092j 2.85297e-17-0.000859529j 1.42066e-16+0.00261783j 4.77944e-18-0.00910604j 1.29788e-17-0.0111236j 1.29944e-17+0.0169644j 3.90494e-17-0.0187805j -1.01355e-16+0.0144628j -2.95958e-17-0.0141439j -3.23128e-17+0.0113501j -2.60677e-16-0.0213972j 6.81082e-15+0.0556366j 1.28113e-16-0.0169734j 8.73054e-17+0.00252726j -3.15196e-17-0.0310534j 3.07034e-17+0.0041195j -2.98413e-16+0.027746j -3.70355e-16-0.000728813j -7.98164e-16+0.0160939j -4.96758e-16-0.00684189j 2.9055e-16-0.000228361j -1.04281e-16-0.00305441j 7.75971e-16+0.0271764j 8.87568e-16+0.0354499j -1.52394e-16+0.0331655j 9.95831e-16-0.0174116j 2.09577e-17+0.0437409j -1.90724e-15+0.0109528j 5.10708e-16+0.00367j 1.97155e-16+0.00346503j 1.55949e-17+0.0012471j 5.06334e-16+0.0269002j -2.42058e-16-0.0115832j 9.87396e-17+0.019262j 9.58573e-16-0.0166409j 1.01112e-16+0.0192648j -3.44345e-17-0.0302159j -2.11482e-16-0.0336651j -9.34345e-16+0.029855j 1.32279e-15-0.00896973j 4.69816e-16+0.0185788j -1.02683e-15+0.0075436j 3.85547e-16-0.0179408j 4.64003e-16-0.0166988j -3.40376e-17+0.0369417j 6.07885e-16-0.0172921j 3.12448e-16-0.0254248j 7.4226e-17+0.0313555j 2.50744e-16+0.0181542j -1.95846e-16-0.0148064j 8.39186e-17-0.0219817j -1.99971e-15-0.00256231j 5.32848e-16+0.0213503j 4.47086e-16+0.0117213j 3.16414e-16+0.0169593j 3.44547e-16+0.00141891j 1.60468e-16+0.0166773j 1.63013e-16-0.0268286j 4.02117e-16-0.0229105j 5.77613e-16-0.00239562j 7.83273e-16+0.0394687j 1.88789e-15+0.0456377j -1.66175e-16+0.000385872j -2.98596e-16+0.00470375j -5.60281e-16-0.0139291j -3.18263e-17-0.02122j -3.78985e-17+0.00739934j -2.29609e-16-0.00464976j -2.21613e-16+0.019965j 9.15639e-18+0.00348363j 1.58692e-16-0.0112293j 6.59294e-16-0.0127973j 1.25027e-16-0.000819266j -8.65477e-17+0.00270483j -1.07509e-16-0.0257708j -1.75584e-16+0.0112119j -7.79868e-17-0.0173615j -4.32284e-16-0.0323332j 3.25888e-16-0.00851194j -1.13021e-16+0.0430602j -2.93926e-16-0.0171072j 1.75791e-16-0.0440372j 7.65581e-18+0.010126j -6.85391e-17+0.00819228j -1.63577e-19+0.00121056j 2.3803e-15+0.0140966j 7.90562e-18+0.00447376j 6.92326e-17+0.00782702j -4.5366e-17-0.0235441j -3.56455e-17+0.0398716j 4.36853e-18+0.00576256j -9.13358e-17-0.0377391j -1.42966e-17+0.0331744j -6.03558e-17-0.0197978j -2.92969e-17+0.0540587j -2.92339e-17+0.0202073j 7.33689e-16+0.0144541j 8.41183e-17-0.0149827j -1.04083e-17-0.0341246j -2.91711e-18+0.0107502j 1.60382e-18+0.0134305j 1.76887e-17+0.0252979j 5.19731e-18-0.0240916j 4.68869e-18+0.0450927j -7.79995e-18-0.0361551j 8.73941e-18+0.0383644j 2.29564e-17+0.00839497j 1.88867e-17+0.0396344j 
8.94263e-17+0.0176645j 1.59378e-16+0.0287109j -1.81197e-16-0.0321815j -1.10493e-16-0.015027j 2.35727e-16+0.0555233j 2.41149e-16+0.0485214j 1.84757e-16+0.0283342j 4.35856e-16+0.0794919j 8.87536e-16+0.0204423j 2.73088e-16+0.0648587j 6.61915e-17-0.00511792j 9.31857e-17+0.0258166j 4.9191e-17+0.0183954j 3.84255e-18-0.0337411j -8.71822e-17-0.0218731j 1.42944e-16+0.0274437j 4.96349e-17-0.0105135j -1.62577e-15-0.0134034j 9.60676e-17-0.0108673j 2.8613e-16+0.0265937j -5.17011e-16-0.0459673j -3.2677e-17-0.00377765j 1.75609e-16-0.022502j -3.43365e-16+0.0116044j -1.65561e-16+0.00231324j -1.78244e-15-0.0341655j -3.70369e-16-0.0336662j -3.56411e-16-0.00688963j -5.39883e-16-0.00563797j 2.59507e-16+0.00586748j -2.04903e-16-0.0204591j 2.72878e-15-0.018081j 5.37133e-16-0.0281582j 1.8002e-15-0.010759j 2.36811e-15+0.0258625j 5.2227e-17+0.021909j 2.43281e-18+0.00817451j -1.77419e-16-0.0222415j -6.52643e-18-0.0148305j 1.205e-16-0.00214994j -1.04773e-16+0.00471547j -3.3553e-17+0.00666642j 4.19842e-16+0.0143541j -9.40863e-16-0.019213j -6.379e-16-0.00273278j 1.07824e-15-0.0157739j 1.61623e-16-0.0179918j 5.18784e-16-0.0143164j -3.43501e-16-0.003569j -1.65255e-16+0.00870943j -1.31953e-17-0.0139371j -7.74971e-16+0.027888j -5.65456e-17+0.0253816j -9.20492e-17-0.0206333j -5.17962e-16-0.0319241j 3.17907e-16+0.0105434j 1.31916e-16+0.0576049j -2.19779e-14-0.0285062j -1.53674e-16-0.011864j -7.66367e-17-0.00562577j -6.63143e-16-0.00649561j -1.12029e-15-0.0172052j -4.76543e-16+0.00201953j 1.02986e-16+0.0415084j -5.45276e-16+0.021954j 1.51534e-16+0.0176205j -2.03516e-16-0.00874013j -8.95801e-16-0.0224328j -1.65646e-18+0.0043107j -7.28792e-17+0.000385488j 2.90376e-16+0.00424479j 8.14225e-17-0.00743625j -1.63547e-16+0.0193875j -9.11104e-17-0.00259834j -1.81937e-16+0.0186345j -2.18584e-16-0.0214339j 5.78029e-16-0.030482j -9.62118e-16+0.0150608j 2.64137e-16-0.0198414j 1.1815e-15-0.0252145j 6.27113e-17-0.0283923j 2.73319e-16-0.00967779j 2.24512e-17+0.00361852j 8.00591e-17+0.00287441j -3.14919e-16-0.0365419j -2.12223e-16-0.00765749j 8.49895e-16+0.0402875j 1.16607e-16+0.00392454j 2.12464e-16+0.0155301j -1.04071e-16-0.0204719j -9.20828e-18+0.00105433j 6.69882e-15+0.0385186j -5.04584e-17+0.00559557j 1.7951e-16+0.00757409j -2.85912e-16-0.0250336j -1.91559e-16-0.0201717j 4.37716e-17+0.00402273j -1.54626e-16-0.0121719j 1.73833e-16+0.0381247j -4.50966e-16-0.0693588j -2.17114e-16-0.0261455j -1.35376e-16-0.010565j -4.00303e-15-0.0690633j -2.78627e-16+0.0363175j 2.15629e-16+0.0411636j -7.02452e-17-0.0238527j 3.00922e-16+0.0710355j 1.75036e-16+0.0361571j 8.90195e-17+0.0238862j -4.06755e-16-0.0639647j 7.07291e-17+0.0237602j 1.7394e-16+0.0347141j -5.61284e-17-0.00976696j -8.94744e-19-0.000308317j 
2.28321e-18+0.0283197j -6.04727e-17+0.00751802j 3.25515e-17+0.0278284j 1.36994e-18+0.0108072j 1.3902e-17+0.0595614j -2.15904e-17+0.0152015j -1.27233e-18-0.0134257j -4.08974e-17-0.0235644j 2.40981e-16+0.00783752j -6.20171e-17+0.0296638j 2.23069e-17-0.0328034j 8.79006e-19+0.0367142j 3.58683e-17-0.00704254j -1.12774e-16+0.0294361j -1.73742e-17-0.0103886j -6.10241e-17-0.0270157j 1.92999e-16-0.00795696j -5.04495e-15-0.0423406j 1.15489e-17-0.0300162j -1.53275e-16+0.012708j 1.9925e-17+0.0273031j 3.90582e-18+0.0116914j 2.70637e-16-0.036525j 2.26418e-16-0.00657795j 2.65314e-16-0.00312914j 1.57985e-15+0.0276878j 1.21228e-16-0.0166129j -5.11591e-16+0.0141371j 6.61174e-17-0.000429747j -8.15069e-16-0.0255034j 7.13977e-17-0.00365603j 1.4471e-15-0.0140048j 1.68816e-16+0.00149361j -2.84731e-15+0.0185433j 2.28808e-15+0.0308719j -4.65755e-16-0.00330674j 1.782e-16-0.0158333j -1.15427e-15-0.0718541j 2.13619e-16+0.0154344j 2.24938e-16-0.0147033j 1.19881e-15-0.0201661j -8.12383e-17+0.017024j 4.83452e-17+0.00430443j 7.44048e-16-0.00496417j -1.32808e-15+0.0179692j 2.82348e-15-0.045235j 8.85368e-16-0.00523022j 6.33441e-17+0.00715349j 8.38738e-17-0.0201695j 2.02982e-16+0.00134129j 1.93e-16+0.000186798j -1.75307e-15+0.0599721j -1.25583e-17+0.00692673j -4.30212e-16-0.0315702j -3.14808e-16-0.0108123j 2.35407e-16-0.0144062j -4.3009e-17+0.00660257j 9.42247e-15+0.0121872j -1.09759e-15-0.0329296j -6.49186e-16-0.0148805j 9.07132e-16+0.00771983j 9.88615e-16+0.0228622j -2.74301e-17+0.0171268j -8.11703e-17+0.0111862j -5.1047e-17-0.0047946j 1.2899e-16+0.00525315j 2.70607e-16+0.00752842j 5.39525e-16+0.0115825j -8.21824e-17+0.00375696j 1.89074e-16+0.0303543j 7.57703e-16+0.0104532j 6.74407e-18-0.00398746j -1.39877e-16+0.00812838j -7.30649e-16-0.0206788j -5.40021e-17+0.000901945j 2.6175e-16+0.00815198j -9.12326e-16+0.0350747j 2.14238e-15-0.0245435j 3.50157e-16-0.021594j 1.69031e-15-0.0305629j 7.97842e-17+0.0102837j 4.47324e-16-0.0185547j 1.46918e-16-0.0109332j 3.40514e-17+0.008512j 3.04057e-16+0.0477985j 3.51549e-16+0.0115058j 1.72371e-16+0.0050012j -7.331e-17+0.0392135j 2.5516e-16+0.0334115j -1.75797e-16+0.0113239j -1.61786e-16+0.0268379j -3.55759e-15-0.0212862j 1.02348e-16-0.00726916j 2.71784e-16+0.0178352j 3.54807e-17+0.0077489j 1.29695e-17-0.0177237j 4.75208e-17-0.00595472j 1.80014e-16+0.0492058j -1.93717e-18-0.0181995j 5.4077e-17-0.017935j 3.03931e-17-0.00348571j 2.17925e-17+0.0322923j 2.39418e-15+0.0400368j 2.57034e-16+0.0165896j -3.14938e-17-0.000359621j -2.60512e-17-0.00248286j -3.15395e-17+0.0134136j -3.60756e-18+0.00526226j -5.04785e-17+0.023979j 5.68588e-17+0.00989837j -1.65657e-17+0.0614755j -4.93715e-17-0.0128481j 2.38064e-17-0.0133835j -2.85868e-17-0.0259049j 
