3.13174e-18+0.00795415j -2.42615e-18+0.0217995j -8.10654e-18+0.00674523j -1.34458e-17+0.0106731j -8.32888e-18+0.0241941j 3.69671e-19+0.000317526j -2.31957e-17+0.0168657j 6.82847e-18+0.00913058j 9.71348e-18-0.0122085j 7.57688e-18-0.0108661j 2.85056e-17-0.00790936j -1.18071e-16+0.0127759j 1.03063e-16-0.0261712j -4.31417e-17+0.00734463j 3.74607e-16+0.0239526j -1.08147e-16-0.00892371j 1.44682e-17-0.0346693j -7.10593e-17+0.00634242j 6.71815e-17-0.00491957j -4.59586e-17-0.00764036j 1.64265e-17-0.0017447j 4.51994e-17+0.00168813j 8.05988e-17+0.00369265j 1.86105e-17+0.00727058j 2.84397e-16-0.00436502j -3.71881e-18-0.0090423j -1.32185e-16-0.00639362j 4.86413e-17-0.00517087j -1.1865e-16-0.0100478j 6.70129e-17-0.0124052j 4.36126e-17+0.00294773j -5.17011e-17+0.00654057j -1.19586e-15+0.00688556j -2.14655e-16+0.00543541j 3.17318e-17-0.00516539j -5.98285e-17-0.00750446j -3.16926e-16+0.00380558j -7.88112e-17-0.00522437j 4.51307e-17+0.00661958j 1.1637e-17-0.000173239j -1.10453e-17+0.0078896j -5.19577e-17-0.00358866j 7.43721e-17-0.00445705j 1.29569e-17-0.0114335j 2.03016e-15-0.0129565j 7.65231e-17+0.00447139j -2.29046e-15+0.00778948j 4.22063e-16-0.0080354j 1.24802e-16-0.00185174j -2.37874e-17+0.000603497j -1.02731e-16-0.00412719j 4.29321e-16-0.00762207j -1.43023e-16-0.000860278j -1.04124e-16-0.00277512j -1.39715e-16-0.00594963j 1.21529e-16-0.00147351j 5.62286e-17-0.00742781j 5.79551e-16-0.00461969j -8.85807e-16+0.00521716j 1.5062e-17-0.00890438j 1.75402e-16+0.00561471j -9.27221e-17-0.00872707j -7.33685e-18-0.00266646j -5.42526e-17+0.00153726j -3.65342e-16+0.00245921j -7.06259e-18+0.0053086j 6.36533e-17-0.00238316j -5.98376e-17+0.00368311j 2.62943e-17+0.00263493j 3.19963e-16+0.0030744j 3.74622e-17-0.00849942j -3.2285e-16-0.000469312j 1.02677e-16+0.012421j 3.74976e-16+0.000747254j -2.08481e-16-0.00689565j 3.39146e-17-0.0101839j 3.66163e-16-0.00761227j -3.42435e-16-0.00746741j -1.72718e-16-0.00201798j 2.49154e-17-0.000880579j -6.63819e-17-0.00530381j 8.13422e-17+0.00440756j 1.34319e-16-0.00151594j 1.04785e-17-0.00269353j -9.10228e-18-0.00938821j 4.95791e-16-0.00518618j 2.77891e-17-0.00244787j -4.58877e-18+0.00257539j -4.83018e-18+0.00603576j 3.11108e-16+0.0090555j -2.09275e-15-0.00700606j 6.48315e-17+0.0159572j -1.12498e-16+0.00295171j 1.4095e-16+0.00168404j 5.36387e-17+0.0137141j 4.84212e-17-0.00406429j 6.60849e-16-0.0146458j -6.67008e-17+0.000430134j -1.46884e-17-0.00121092j 2.08578e-17-0.0102366j -6.05179e-17+0.00491234j -8.27214e-18-0.00283408j -6.28102e-17-0.001572j 1.72581e-15+0.00673013j 1.14125e-17+0.00583613j -3.87483e-17-0.00910023j 4.47189e-17+0.00684939j -3.15604e-17+0.00460176j 1.7879e-17+0.00902256j -8.9219e-16+0.0114646j -4.2997e-16-0.0177779j -4.87087e-17-0.0139502j 3.39028e-16-0.00744502j -2.75356e-17-0.00481855j -1.53829e-17+0.00594644j 1.79749e-17+0.00201697j 6.0592e-18+0.00387467j 2.30554e-17+0.00292801j -7.52443e-16-0.00903232j -3.84477e-17+0.0125698j -2.86732e-17-0.0056476j -2.9671e-17+0.0153462j 7.36091e-17+0.0455819j -2.25807e-17+0.0146235j -1.00144e-16-0.0196007j -6.55316e-17-0.0074982j -2.3119e-17-0.0156454j 1.65918e-17+0.00412319j -2.55136e-17-0.00913981j -1.90366e-15+0.0259473j -9.07204e-19-0.0105284j -4.5564e-18-0.0154497j -4.68096e-18-0.00182836j 4.16676e-18+0.0208164j 2.7233e-18-0.00685899j 6.01013e-18+0.0120826j 
-6.05266e-18-0.010802j -6.44263e-18+0.0128949j 5.36931e-18+0.0192936j -6.76103e-19+0.00814771j -1.12876e-17-0.0103621j 2.31463e-18-0.0041069j -2.99679e-17+0.0227235j 6.25583e-20-0.00858171j -4.63251e-19-0.0148311j 3.65525e-18+0.00404132j -4.16488e-17-0.00587556j 3.08041e-17-0.0198315j -9.15934e-18-0.011898j 5.03515e-17-0.0161121j 3.93941e-16+0.0253021j -1.03918e-16+0.00197801j 1.53959e-17+0.0122294j 1.27867e-17-0.00204461j 1.04612e-16-0.00765983j 2.05673e-17-0.00520504j 3.31088e-17+0.0098779j -4.4486e-18+0.00752004j -5.92525e-18-0.00178801j -3.83165e-17+0.00525002j -2.14284e-16+0.00307226j -2.25165e-17-0.000468605j 4.81836e-16+0.0156821j -7.37493e-17-0.00723488j -4.88818e-17-0.00573586j -1.47971e-16+0.0138971j -7.97597e-17+0.00526964j -1.29464e-16+0.00769908j 1.00153e-15-0.00587695j -2.58676e-17+0.0029932j 1.91262e-16-0.00744595j -9.79836e-17+0.00297658j -7.39675e-16+0.008262j -9.44858e-17-0.0044228j 4.65141e-17-0.000446194j 6.32714e-16+0.0104956j -9.53938e-18-0.00104956j -1.63124e-17+0.0132534j -2.42421e-16+0.0066381j 2.0774e-17+0.0044653j -6.73154e-16+0.00457008j -6.49734e-17+0.00291549j -1.39499e-15+0.00487404j 2.23486e-16-0.0023782j -4.53293e-17+0.000760368j -9.16894e-17+0.0028442j 5.66248e-17+0.0043086j -5.05371e-16+0.00796604j 2.44886e-16-0.000606303j -1.17507e-16+0.00170122j -1.95514e-16-0.00744799j 8.462e-17+0.00506126j 6.92396e-17-0.00503485j 2.42956e-16-0.00251958j -1.74163e-16+0.000483874j 1.00325e-16-0.0110275j 7.49182e-17-0.00503305j -3.18224e-17-0.00347947j -3.86893e-17-0.003132j 1.18919e-16-0.00460621j 6.36257e-16-0.00580267j -3.90001e-17-0.0167214j -1.12812e-16+0.00458468j -5.75582e-18-0.00350602j 2.52233e-18-0.00896027j -7.31699e-17-0.00221927j 1.02493e-16+0.00180914j 2.45815e-16-0.00505319j 1.34298e-16-0.00219687j -9.47775e-17-0.000432464j -8.42035e-17-0.0061502j -2.84968e-17-0.00210676j -1.34725e-16+0.00225384j 4.77185e-18+0.0028405j 2.77517e-17-0.000137221j 7.45353e-18+0.0038154j 2.00663e-16+0.00219424j 1.18433e-16+0.0058917j -1.0769e-17-0.00853459j -4.45272e-18+0.00733041j -1.39119e-17-0.00781255j -7.64412e-17+0.00247609j -1.89258e-17-0.00766072j -1.79985e-17+0.00786584j -2.67122e-17+0.00360157j -1.25112e-17-0.00222817j -8.08777e-17-0.000487935j 9.0604e-18+4.37027e-06j -5.19232e-17+0.00138441j 7.49906e-17-0.0016887j 5.98267e-17+0.00419733j 3.94216e-17+0.00200876j -1.73344e-16+0.00275974j 1.12379e-16-0.00901726j 3.21943e-17-0.0101446j -7.43202e-18-0.0146207j -1.06639e-17-0.00888927j -3.10241e-17-0.00819144j 2.13452e-17+0.00827544j -1.14203e-15-0.0047818j -1.02311e-16+0.00781777j 5.47555e-18-0.00737294j -4.60475e-17-0.00798661j 5.00032e-17-0.0161226j 2.08224e-17-0.00131459j -7.85603e-16+0.00881063j 6.58074e-16+0.0303771j -3.08356e-17-0.00153519j 3.43288e-16-0.00389937j 4.85063e-17+0.015327j 3.10047e-18-0.0129115j 3.56115e-18+0.0109852j -2.56943e-18+0.00466893j -6.83806e-18+0.0195029j -1.15908e-16-0.00105147j 5.86708e-17-0.00792454j 1.57168e-17+0.00654962j -1.02116e-16+0.031588j -3.50165e-17+0.00204195j -4.95074e-17+0.0073766j 1.19218e-17+0.00530358j -2.48571e-17+0.00914832j -5.10289e-17+0.0163397j 4.2268e-17+0.016414j -1.05521e-18+0.00559233j -1.70954e-15+0.0232469j 8.48597e-18+0.00240047j 1.20518e-17+0.00560388j 7.48169e-18+0.0155419j -5.18223e-18+0.0123311j -2.24062e-18-0.0193851j -6.5473e-18+0.000145041j 
-2.09861e-17+0.0100779j -8.90579e-18-0.0146696j 1.12454e-17-0.0269652j -1.47463e-17-0.00106717j -3.40119e-17+0.00688051j -2.63105e-17-0.0148018j 5.19762e-17-0.0315972j -2.15586e-17+0.00923866j 1.29072e-17+0.011697j 2.28382e-17-0.00859074j 7.70764e-17+0.00629246j -1.59379e-16+0.0444848j 5.25659e-17+0.0191696j -7.00944e-17+0.0145411j -3.09338e-16-0.0226373j 8.89455e-17-0.00765063j 7.61451e-17+0.0093768j -8.07063e-17+0.0129218j -7.89191e-17+0.00709841j 5.83502e-18+0.00964226j 2.90246e-17-0.00402374j 1.74826e-17-0.00697918j 2.06957e-16+0.0147092j 5.79096e-17+0.000846828j 3.74771e-16-0.00645374j 2.48566e-17-0.00658468j -1.92996e-17-0.000274917j -1.05322e-17+0.0100002j -4.89561e-18-0.000672015j 6.05768e-17-0.00735222j 3.67125e-18+0.00564338j 2.23116e-17+0.00111763j -9.43325e-16+0.0053782j -5.08609e-16+0.0113968j -2.8312e-16+0.00797028j 6.94534e-17-0.00928809j -1.33768e-16+0.0024684j 6.87334e-17+0.00157758j -7.04299e-17-0.00557658j 6.32174e-16+0.00970552j 5.01655e-17+0.00716435j 8.3939e-17-0.00472832j 3.8009e-16-0.00909062j -1.35739e-16+0.00339251j -1.09705e-15+0.00732133j -6.27593e-17-0.00108185j -1.36527e-15+0.00448383j 2.25709e-16-0.00504415j 5.86908e-17-0.00604947j -1.01994e-16+0.00135182j -1.95676e-17-0.0049349j -4.72014e-16+0.0056761j 1.93006e-16-0.00354998j 7.60373e-17-0.00323001j -2.08321e-16-0.00532661j 1.47534e-16+0.00575789j 1.2796e-16-0.00541403j 4.31074e-16+0.00106809j -1.58088e-15+0.0153256j 2.71917e-17+0.0067822j -3.05855e-16+0.0115897j -8.01298e-17+0.00909165j -1.18958e-17-0.00389623j -1.37467e-16+0.00186553j 2.16883e-16-0.00229755j 2.38408e-17+0.0120963j 9.64335e-17-0.0104661j -2.73489e-17-0.00204278j -1.27571e-16+0.00252826j 5.04264e-16+0.00503102j -6.82226e-18-0.00403451j -2.59155e-16-0.00285168j 8.99486e-17+0.0086835j 2.94553e-16+0.000901631j -1.18349e-16-0.00740406j 7.29753e-17-0.0103066j 3.56821e-16-0.0122663j -8.83211e-17-0.0032328j 8.04062e-17+0.00644717j 1.78932e-16+0.00342531j 1.30638e-16+0.00544098j -5.27333e-17-0.00916853j 1.60369e-16+0.0126416j 1.37162e-16-0.0119042j -1.18356e-16-0.00610758j 2.4148e-16-0.00247876j 9.29794e-17+0.00870627j 3.58949e-17-0.00115682j 7.7989e-17+0.00769698j 8.65914e-16+0.0278273j -4.2631e-15-0.0145196j -2.02126e-17+0.00627979j 8.0834e-17-0.0049795j 5.69922e-17+0.0015373j 9.57208e-18-0.000281278j 5.36885e-18-0.00941644j 2.74601e-16-0.00493195j 8.33889e-17-0.0113927j 8.74051e-17+0.0187055j -4.7917e-17-0.0169889j -6.22572e-17+0.00815003j -8.72187e-17-0.00598875j -6.66443e-17-0.00315929j 3.38465e-15+0.0136679j 1.29948e-16-0.00212272j -2.98788e-17-0.0101209j 1.31113e-17+0.00460254j -4.82341e-17+0.00178789j -3.67271e-17+0.00761115j 1.00863e-15-0.0106867j -2.6848e-16-0.0141196j 2.2836e-17-0.0120352j 2.78296e-16-0.00486741j -4.37306e-17+0.0036959j -4.3072e-17+0.00589154j 1.97704e-17+0.00587137j 4.3665e-18-0.00271495j 2.50804e-17-0.00593321j -4.06298e-16-0.00527803j -5.47678e-17+0.00993145j 1.47574e-17-0.0290596j 1.78325e-16-0.0480725j -1.54665e-17-0.00833289j 7.61305e-17-0.0195259j 2.7172e-17-0.00688687j 4.49569e-17-0.00725652j 1.62732e-16-0.0229998j -5.37503e-17-0.015897j 3.03429e-17-0.0182131j 2.38181e-15-0.0324408j -7.37676e-18+0.00707475j 3.17465e-17-0.0177917j 1.24052e-17-0.0176449j -1.03748e-17-0.0167657j -1.77996e-17+0.027343j -1.85852e-17+0.00394641j 
8.41869e-18+0.0022291j -1.18316e-17-0.0258953j 1.77121e-20-0.0136763j -1.27781e-17-0.0220095j 1.64483e-17-0.00817904j 5.94472e-17+0.0186044j 2.04839e-17-0.0228974j 5.15985e-18+0.00245774j 1.04247e-17+0.0245327j 9.01675e-18+0.0125077j -2.06515e-17+0.00862149j 8.99071e-17-0.0162953j -8.95036e-17+0.0231628j -3.6005e-18+0.0038065j -6.49254e-16-0.0375512j 1.90505e-16+0.00881039j -7.98596e-17+0.000641778j 7.75952e-17-0.0154463j -1.48546e-16+0.00961749j 1.0194e-17+0.00897167j -1.23733e-16-0.0146878j -6.41972e-17-0.011863j -2.64946e-16-0.0110782j -4.62531e-17-0.016366j -6.80449e-16+0.011508j 7.27358e-17+0.0148986j -6.88687e-16-0.0198226j 5.79907e-17+0.00749389j 2.26422e-16+0.0183983j 1.48293e-16-0.0105692j 6.4393e-17-0.0124213j 1.91509e-16-0.0151091j 8.08922e-16-0.00447889j 5.24978e-16-0.0168385j -1.57522e-16+0.0115061j 1.91602e-16+0.00444735j 1.5396e-15-0.0180023j 2.73905e-16+0.01648j -1.23331e-16-0.00674199j -1.42195e-15-0.022117j -1.1418e-17-0.00893899j -1.53442e-17-0.0149021j -1.85223e-16+0.0053535j 1.59269e-16-0.00119446j -1.56451e-18-0.000665251j 4.57383e-17-0.011616j 4.10365e-15-0.0134857j -6.75562e-16+0.0149376j 4.29398e-18+0.00168354j 2.23766e-16-0.003137j -5.92001e-18-0.00161357j 9.52729e-16-0.0125848j -4.40732e-16+0.00510865j 2.34767e-17+0.00670346j 5.41049e-16+0.0149826j -2.2548e-16-0.00506793j -2.49455e-16+0.0140293j -1.46919e-15+0.0141916j 1.64423e-15-0.00950285j -9.73509e-17+0.0236653j -1.51857e-16-0.00114651j 2.0172e-16+0.00943763j 8.28257e-17+0.0079497j 2.60339e-17+0.00947504j -1.30582e-15+0.0129033j 2.51861e-17+0.0162926j 1.50045e-16+0.00362965j 1.28026e-16-0.000558379j 2.55408e-17+0.00703624j -3.64346e-16-0.00264333j -2.06151e-16+0.00728447j 4.64099e-17+0.0098759j -3.22014e-16-0.0123621j -2.35716e-16+0.00290087j 2.60015e-16+0.0155676j 3.04397e-17+0.01653j -8.40103e-17+0.00535206j 3.2749e-16+0.00406816j -6.35672e-17-0.00665341j -2.28115e-16-0.0157147j -3.00206e-16+0.00356307j -3.3773e-16-0.00955248j -2.94057e-16+0.00433948j -5.41628e-17+0.00243654j 1.49503e-16+0.0275243j -4.96433e-16+0.00350181j -4.46711e-17+0.00547363j -1.5141e-17-0.0131076j 6.03433e-17-0.00393109j -5.50739e-16-0.0108755j 3.95888e-15+0.0142532j -1.10505e-16-0.0106346j 9.8492e-17-0.000760251j -3.20465e-16-0.0051368j -1.68222e-16-0.0117239j -9.2438e-17+0.00321689j -3.51732e-16+0.00887891j -1.95896e-16+0.0214447j -8.90832e-17+0.0094339j 7.34695e-17+0.027564j 1.03173e-16+0.0062261j 1.31287e-16+0.0173366j 4.86868e-17-0.00832235j -2.28188e-15-0.00870046j 4.48105e-17-0.0142494j 1.05411e-16+0.0290203j -6.09264e-18-0.000225853j 1.49425e-17+0.0253814j -6.24262e-17-0.0116092j 1.20853e-15-0.0157262j -3.39966e-16-0.0186634j 1.41285e-16+0.0209308j -1.5271e-15+0.0245257j -4.9007e-17-0.0251597j 6.35467e-17+0.0196922j -8.76034e-17-0.0255092j -5.0297e-18-0.00691448j -8.57098e-17-0.031293j 1.47199e-15+0.0171085j -3.99547e-17-0.00429388j 9.81106e-17+0.0298061j 5.41877e-17-0.0262263j -7.15295e-17-0.0335661j 4.37997e-17-0.00608733j 6.429e-17+0.0108501j 6.26982e-17-0.000753916j 1.5748e-17+0.0076241j -4.63217e-17-0.0181298j 4.89938e-17+0.0150746j 2.28005e-15-0.031277j -2.55153e-17-0.00607162j 2.85063e-17+0.0219494j -9.33916e-18-0.00948611j -1.15423e-17-0.0226709j 5.90755e-18+0.0138813j -1.69115e-17-0.0151121j 
-2.34243e-17-0.0260934j 2.17276e-17-0.0283702j 3.06844e-17+0.00306327j 5.90914e-17-0.00742491j -4.13817e-18-0.0578727j -6.03656e-17-0.014362j 3.77927e-17-0.013476j -2.65153e-17-0.0282647j -5.52024e-17+0.00639433j -2.82209e-17+0.0203454j -6.21947e-17+0.00804403j 2.54287e-16-0.0316058j -2.01404e-16+0.0412083j 1.04039e-16-0.0262095j -2.43574e-16-0.0191134j 7.28995e-17+0.0172075j 4.79782e-17+0.0886571j 1.37101e-16-0.00646422j 5.95834e-18+1.09006e-05j 1.05221e-16+0.0094696j 7.4066e-17+0.0167469j -5.88297e-17+0.00753387j -1.47248e-17-0.00293762j -3.4254e-17-0.00340937j -3.58247e-16+0.00464443j -8.70612e-17+0.0140344j 1.00825e-15+0.0355544j -2.10661e-16+0.00475765j 1.0238e-16+0.00899532j -3.09239e-16+0.0430589j -1.85046e-16+0.00407224j -5.08425e-17-0.00144838j 3.01557e-15-0.0174716j 2.41374e-16-0.00211612j 1.04803e-16+0.00127699j -1.26846e-17+0.0159173j -6.22413e-16+0.00695578j -5.6939e-17+0.000640325j 7.2855e-18-0.0102557j 1.10457e-15+0.0176574j 1.96675e-17-0.0143765j 1.55303e-16+0.0235999j -2.09467e-16+0.0109421j -9.76164e-17+0.0301916j -5.16071e-15+0.0335712j -2.08177e-16-0.00371697j 1.9972e-15-0.00714972j -4.26984e-16+0.00688685j -3.25579e-16+0.00217999j -1.35846e-16+0.00112142j 3.01821e-16+0.0132244j -1.8272e-15+0.0297438j 7.37755e-16-0.00237105j 1.62778e-16+0.00262457j -1.39259e-16-0.000491926j -6.96129e-17+0.0100463j 5.89594e-17+0.00640439j -3.18764e-16+0.00099255j 7.9344e-16-0.00396995j 8.4239e-17+0.000448636j -3.39413e-16-0.0157739j 8.25358e-17+0.0130402j -5.46649e-17+0.000179287j 1.6045e-16-0.0120789j 1.93474e-15-0.0164529j -3.78487e-17-0.0323117j -2.8554e-16+0.00425733j 5.51877e-17-0.0100883j -5.37248e-17-0.0154973j -7.14385e-16-0.0084772j 1.08774e-16+0.015788j 8.92374e-16-0.00950718j 1.01721e-16-0.0224072j -7.67742e-16-0.00353144j 3.03823e-16+0.00443503j -8.53572e-17+0.0122607j -8.17665e-16+0.0139771j 6.70569e-16+0.0178152j 4.76669e-16+0.00881572j 1.1817e-16+0.0136363j 4.46387e-16+0.0108966j 5.4577e-17-0.00193244j -1.19082e-16-0.0043257j 1.74773e-17+0.008629j -8.91554e-17+0.000776096j -9.48729e-16+0.0119066j -6.12451e-17-0.00151768j 1.68206e-17+0.00486002j -3.92493e-17-0.00870816j -3.62392e-16-0.0151039j 2.16249e-15+0.00637281j -8.04684e-17-0.0307416j 1.79008e-16-0.0054963j -1.33391e-16-0.00326479j -1.01934e-17-0.0241091j -2.5187e-17+0.0100219j -1.43086e-15+0.0300855j 2.72684e-16-0.017075j 8.77085e-17-0.00670365j -1.02845e-16-0.00224669j 6.81895e-17-0.0205493j -1.06334e-16-0.00704661j 1.38339e-16+0.0131229j -3.12809e-15-0.0125532j -1.0684e-16+0.000455362j -2.00208e-19-0.00273403j -1.51156e-16-0.0192446j 8.5716e-17-0.035483j 1.98994e-17-0.0175465j 9.67606e-16-0.0130035j 1.576e-15+0.0672599j 1.80488e-17+0.0195986j 1.48157e-16+0.00233438j 1.4435e-16+0.0361488j -3.90614e-17-0.0327398j 4.57722e-17+0.0186591j -1.79975e-17-0.00338882j 5.21344e-17+0.0214001j 5.95048e-16+0.00741615j 1.39044e-16-0.0316932j -3.06391e-17-0.000593415j -3.35471e-18-0.00246352j -1.27674e-16-0.0881495j -2.16368e-17-0.0246047j 2.09827e-16+0.041797j 1.37657e-16+0.0213877j 6.67293e-18+0.0419728j 3.14032e-17+0.0106165j 2.07171e-17+0.0150915j 2.17139e-15-0.0292716j 4.39284e-17+0.0297106j -2.47612e-17+0.0267772j 3.26501e-17+0.0189542j 6.43969e-18-0.0285417j -1.84395e-17-0.00339195j 6.66239e-18-0.0195635j 
5.69859e-17+0.00965368j 3.62874e-17-0.0315991j -3.93155e-17-0.0310677j 2.33719e-17-0.0166781j 1.13768e-16-0.00203932j -4.49443e-18+0.00424312j 3.84951e-17-0.0427118j 3.96814e-17+0.00314209j -3.0873e-18+0.0276202j -5.67396e-17-0.000821362j 4.12749e-17+0.0135018j 1.33819e-16+0.020492j -8.81121e-17+0.0341106j 1.9126e-17+0.0205585j -8.04055e-16-0.0515032j 1.83409e-16+0.00380444j -1.4708e-16+0.00712437j 4.44921e-17+0.00143276j -1.71825e-16+0.0137131j -6.38677e-18+0.0105289j -7.11795e-17-0.0102111j -2.92954e-17-0.00828471j -4.46726e-18-4.08407e-05j 6.03747e-17-0.0102304j 4.583e-16-0.00699333j -1.44278e-17+0.00592102j -5.79226e-16-0.016085j 8.83166e-17+0.0137279j 1.13881e-16+0.0134537j 7.58997e-17-0.00740245j 7.59832e-17-0.010025j 2.1391e-16-0.0164411j -9.6507e-16+0.00588193j 2.19811e-16-0.00822412j -2.36587e-16+0.0123131j 1.2264e-16+0.00295289j 1.09007e-15-0.0125862j 1.20703e-16+0.0055117j -3.74883e-17+0.000671943j -9.61601e-16-0.0153676j 3.04085e-17-0.00427941j 2.18985e-17-0.01513j 3.85898e-16-0.00916385j -1.34413e-16+0.00187911j -3.0809e-16+0.00134688j 6.49812e-17-0.00457072j 3.86309e-15-0.0137908j -6.74615e-16+0.00684825j -7.95915e-17+0.00144655j 1.35188e-16-0.00611644j -1.24134e-17-0.00181452j 2.60747e-16-0.00448996j -2.06042e-16+0.000758006j 3.32068e-16-0.00360929j 3.70389e-16+0.0163817j -2.75551e-16-0.00972813j -1.17858e-16+0.0139423j -4.84796e-16+0.00160252j 1.08175e-15-0.00786163j -1.76677e-16+0.0175161j -1.23907e-16+0.000362811j 8.65177e-17+0.0079179j 5.63617e-17+0.0070143j -1.4263e-16+0.00184245j -2.84831e-16+0.0033965j 1.24663e-16+0.0159119j 3.79797e-17-0.00578151j 2.64467e-17+0.00579063j 4.17264e-17+0.0121641j -2.10127e-16+0.00078551j -1.61709e-16+0.00293461j -7.75112e-17+0.00684887j -2.24478e-16-0.00543474j -1.83923e-16-0.00188019j 3.49322e-16+0.0164141j -2.68668e-17+0.0102621j -2.27774e-16+0.00568282j 2.05658e-16+0.00108379j 1.32455e-16+0.00422875j -7.85998e-18+0.000212474j -2.82519e-16-0.00425267j -1.37026e-16-0.008295j 5.25451e-18+0.0126029j -4.60382e-17-0.00997109j 2.19345e-17+0.0138667j -2.28735e-16-0.000476018j 1.64545e-18+0.0127034j 2.06438e-17-0.0125133j -1.05924e-17-0.0164386j -3.63706e-16-0.0115798j 1.88792e-15+0.00620523j 2.6439e-17-0.0145694j 1.49995e-16-0.00451189j -1.5944e-16+0.0043401j -8.08667e-17-0.0181209j -1.03214e-16+0.00260669j -2.96787e-16+0.00709134j -6.63884e-17+0.0123773j -2.20445e-17+0.0104188j 3.07773e-18+0.0358093j 9.19187e-17+0.00724082j 6.9408e-17+0.0148583j -1.61863e-18-0.010498j 5.24629e-16+0.00237856j 1.20108e-16-0.0141215j -4.67891e-18+0.0132506j 9.57476e-17+0.00989686j -1.84771e-18+0.0139321j 8.98813e-18-0.00394641j 1.57456e-15-0.0182164j -8.21103e-16-0.0321959j 1.70511e-17+0.0121321j -3.69392e-16+0.0047918j -9.26045e-17-0.0152216j 4.86432e-17+0.00769361j -2.52102e-17-0.0141282j -3.55754e-18-0.00959407j -2.4912e-17-0.0266697j 2.76807e-16+0.00307733j 3.24929e-18+0.00200211j -7.05993e-17-0.013949j 1.07541e-16-0.051407j 1.27432e-16-0.0331016j 9.80419e-17-0.019963j -1.61322e-17+0.00644519j 4.06417e-17-0.00953308j -7.46446e-18-0.0136427j -9.93493e-17-0.0236571j -3.22346e-17-0.00361288j 3.58512e-15-0.0487225j -3.5526e-17+0.00720987j -8.39992e-17-0.000510756j -5.41752e-17-0.01946j 2.7697e-17-0.0303762j 3.80149e-17+0.0309708j 4.35935e-17-0.00666201j 
