1.20583e-16-0.0490968j 6.50678e-17-0.10454j 7.77383e-18+0.00667235j 2.75175e-18-0.00602995j -1.2513e-17+0.0132936j 3.08225e-18-0.00543992j 1.33348e-17-0.0267346j -3.10846e-16-0.059398j 6.38644e-16-0.0347172j -7.9841e-18-0.019433j 3.43947e-18+0.00993025j 2.57081e-17-0.0370036j -3.78001e-17+0.0164621j 5.92775e-17-0.0230138j 2.39617e-16-0.0211742j -4.83254e-18-0.0335853j 7.49417e-17+0.00526507j -1.0081e-16+0.0105556j -2.06343e-17+0.0100797j 7.00737e-16-0.0183736j -1.00017e-16+0.0215942j -9.81554e-17-0.00811423j -6.27381e-16-0.0199761j -2.36539e-16-0.0147915j 1.18851e-16+0.00703007j -1.30026e-16-0.0127877j -2.06478e-16+0.00678601j 1.24021e-15-0.008024j -1.74907e-16-0.0231832j -1.44231e-15-0.0139121j 4.59764e-16-0.0013998j 1.02224e-15-0.0132637j 8.5645e-17+0.00310087j -2.5533e-16+0.00581118j 3.97681e-15-0.0448655j -1.14067e-15+0.0135442j 1.4509e-15-0.0178637j -4.68299e-16+0.0268566j 2.72093e-16+0.00124671j 1.57691e-15-0.0326746j 1.30464e-15+0.017589j -5.07026e-16+0.00405124j 1.77672e-16-0.00503897j 1.36209e-17-0.000470756j -1.33174e-16-0.0105556j 3.45516e-17+0.00867886j 1.82349e-16+0.00850441j 3.43262e-16+0.0125832j -1.31709e-16-0.00453281j 5.33516e-16-0.0161153j 6.78943e-16-0.00531934j 5.16135e-16+0.0352452j -1.48275e-15-0.0210529j 1.36658e-14-0.00920232j -3.57992e-17+0.010171j 1.15669e-16+0.00380011j -1.06776e-16+0.0431167j -1.09959e-16-0.00267941j -1.82434e-15+0.0160656j -1.43865e-16+0.0194654j -9.63045e-16-0.0122567j 9.53361e-17+0.0275812j 9.67696e-16-0.042834j -3.81784e-17-0.0245949j -1.03115e-16+0.00935785j 9.88837e-16-0.00399639j -2.16576e-16+0.0121547j 1.3897e-17+0.00209276j -3.15546e-17+0.0276391j -1.07929e-16-0.0289291j -5.35724e-18-0.0187134j 3.56175e-17-0.00612991j -3.19366e-17-0.0150712j 6.40238e-17+0.0219674j 5.31333e-17-0.0249342j 1.10204e-16-0.0108025j -3.92537e-17+0.0387008j 7.59753e-17+0.0176275j 1.22464e-17-0.0059484j 2.83121e-16-0.0303578j 2.91445e-17+0.0308193j -6.35317e-17-0.0129088j -9.02878e-17-0.038628j 1.47437e-18+0.0106158j 9.21197e-18+0.0166354j -1.7406e-17-0.0377395j 2.57526e-17+0.00465995j -1.3317e-18+0.033615j -2.95393e-17-0.0405053j 2.43501e-17+0.030175j -1.92475e-17-0.0123957j -5.4668e-17+0.00115608j -1.06691e-16-0.0349879j 4.19557e-18+0.0248486j 6.71345e-18+0.0286314j 1.03952e-16+0.0894715j -1.87674e-16-0.0653333j 
-5.00893e-17+0.040486j -2.95715e-17-0.00154889j -1.31324e-17+0.0427381j -3.82133e-18+0.0221091j 1.23832e-17+0.0122859j 1.00107e-17+0.00586307j -9.23517e-18+0.00045008j -1.25909e-16-0.0252185j -5.45833e-16+0.0282324j 5.83116e-17+0.00912207j 4.20766e-17+0.0242921j -1.8624e-17+0.00667242j -5.14905e-18+0.00208774j 1.30437e-17+0.00628809j 6.14055e-17-0.00782819j 1.83537e-17-0.00821793j -3.54813e-17-0.00185168j 7.42833e-17-0.00630413j 8.57993e-17-0.0131079j 6.74823e-16-0.0185111j 4.08069e-17-0.0102672j 1.37334e-16+0.00235056j 9.0167e-16+0.0243672j 1.5018e-16+0.012023j -2.02536e-16-0.0154697j 1.79051e-16-0.00549052j -2.83568e-16+0.0182157j 2.88435e-15-0.0167668j 8.43598e-17+0.00714297j 6.47663e-16+0.00122517j -3.47512e-17-0.0093936j -2.38403e-15+0.0216171j -4.32617e-16+0.00285849j -2.37386e-16+0.0424137j -3.17853e-16+0.00591943j -2.92505e-16+0.0194964j 1.12193e-17+0.00532505j 9.76099e-17-0.0119544j 8.57301e-16+0.0197391j -1.11222e-16+0.0016278j 9.10292e-17+0.0014001j -1.26182e-15+0.019159j 1.82878e-17+0.013405j 9.16183e-17-0.00317292j 1.36121e-16-0.00553686j 9.95859e-17-0.00893111j -1.00008e-16+0.0129816j 4.40883e-16+0.0206043j 2.92486e-16+0.00894128j -2.9095e-16+0.00570323j -6.40652e-16+0.0140649j 1.66377e-16+0.00371948j 1.42871e-16-0.0015654j -5.61173e-15+0.00376127j 1.04926e-16+0.00228058j 1.25812e-16+0.0118969j 1.31116e-16-0.0114808j -1.10066e-15-0.0311212j 2.91998e-15-0.0275371j 4.17439e-16+0.0107469j 1.03186e-15+0.0109516j -7.60119e-17+0.00152665j -6.72222e-16+0.0277226j -1.36153e-17-0.0173221j 7.98916e-16+0.00134515j -2.36859e-15+0.0229014j 3.46575e-16-0.0136364j -5.83124e-17-0.0058397j 5.22035e-17-0.0159126j -8.7518e-18+0.0067576j -6.39306e-17+0.0120332j -2.37456e-16-0.0287068j -6.16985e-16-0.0264191j -4.04469e-16+0.000310358j 2.08974e-16-0.029124j -3.80262e-16+0.0134123j -6.32851e-17+0.00271416j 3.14211e-17+0.0260444j 5.9126e-17-0.028874j -9.30327e-18-0.000445583j 2.92398e-17+0.0146127j 3.36284e-17+0.0203156j 3.56617e-17+0.00778797j -3.40813e-18-0.0117406j 7.66535e-19+0.00347892j 1.17151e-18-0.00888159j 6.28064e-19+0.0223619j 8.90597e-18+0.00742984j -5.34119e-18-0.0029071j 6.96553e-18-0.0422102j -6.19874e-18+0.00560865j 2.40695e-17-0.00800488j 6.25641e-17+0.0227536j -5.16848e-18+0.0285318j -6.33115e-18+0.0322357j 7.6266e-18-0.0393579j 9.08159e-18-0.0170137j 
-1.05503e-17+0.00937672j -2.97744e-17+0.0425826j 3.9869e-17+0.0101617j 2.22544e-17-0.0143138j -1.02997e-17-0.0422661j 2.03704e-18-0.0177159j -8.69412e-18-0.0104888j 4.45797e-17+0.0128579j -5.70252e-16+0.0312205j 3.04114e-18-0.0035471j 4.85972e-18-0.00839251j -7.31131e-18+0.0176533j 3.74266e-17-0.00279826j -5.60496e-18+0.0024352j -2.36177e-16+0.0210285j 1.60988e-17+0.0066049j -7.00693e-17-0.00691548j -1.71784e-17+0.00225616j -3.1224e-17+0.00974548j -2.67833e-16+0.00510736j 2.11935e-17+0.000376072j -1.28649e-17+0.00270592j 1.39744e-16+0.00313837j -7.2773e-17-0.000872927j 8.78133e-17-0.000928193j -3.72596e-17-0.00808429j 1.05168e-15-0.0180236j 3.7266e-15-0.0176596j -8.11127e-17+0.00183712j -7.8196e-16-0.00313024j 3.10607e-16+0.0114464j 1.33494e-17+0.00308326j 8.79538e-17-0.0126978j 5.25434e-17+0.00338671j -1.6789e-15+0.0184966j 5.46551e-16-0.0111133j -6.31305e-16+0.00527373j 2.01415e-16-0.0132747j -3.22886e-16-0.005741j -9.20373e-16+0.0176208j 2.87224e-16+0.00194725j 5.89387e-16-0.0102967j -1.38182e-16+0.00365948j 1.74646e-16-0.00828154j 7.83755e-17-0.00822089j 2.20778e-16-0.00771395j 2.65062e-16+0.0226597j -5.20882e-17+0.00351131j 7.2993e-17+0.00407741j 8.18131e-17-0.0112466j 3.1265e-16-0.00451513j -2.46031e-16-0.0122653j -8.69883e-16-0.010457j -1.98255e-14+0.0135242j -1.29112e-16+0.00340715j 8.21588e-17-0.0250515j -1.61969e-16-0.0197377j 1.33022e-15+0.0340409j -1.83032e-16+0.00362529j -4.36657e-17-0.0187786j 8.72274e-16+0.00979957j -4.55347e-18-0.00903798j -8.63759e-17+0.0073558j -8.58957e-17+0.0437013j 1.38332e-16+0.00619983j -3.14285e-16+0.00248761j 1.22641e-16-0.00520861j -5.15238e-17-0.00255662j 1.65087e-18-0.00389439j 3.50359e-17+0.00716667j 2.00341e-17+0.0170493j -2.79466e-16-0.00513413j -6.73801e-16-0.0212356j -5.58448e-16-0.0387411j -2.528e-16+0.0177944j 1.93952e-16-0.000796081j 1.10145e-18-0.0326245j -3.39202e-17-0.0226435j -6.19751e-17+0.00788577j 5.70191e-17-0.00345119j -1.64745e-17-0.0178236j 1.17863e-17-0.00466588j 1.67105e-17+0.00629742j -2.46297e-17-0.0153076j -9.50047e-18-0.0138819j -1.19729e-17+0.00242133j 2.61505e-18-0.00866476j 9.10277e-18-0.000107834j 8.32127e-18+0.0272011j -5.13887e-17-0.0265128j 2.20405e-17+0.0158781j -4.11299e-17+0.0143871j -8.9504e-17-0.0368001j 2.57844e-17-0.00102645j 4.14781e-17-0.00875132j -7.79705e-17-0.0320772j 7.00448e-17+0.03634j 
-5.08985e-17+0.0562742j -6.77246e-17+0.052006j 7.24163e-17+0.0342262j 3.55899e-17+0.00406109j -2.5953e-17+0.0141752j -4.72815e-19-0.0120452j -3.61411e-17+0.00965288j -3.41249e-17+0.00368376j -8.33102e-16+0.0460928j 6.0692e-17+0.0130236j 4.65621e-17+0.0121896j -2.34535e-17+0.0550366j 4.47931e-17-0.00750563j -6.51504e-18+0.0209122j -2.06999e-16+0.0146072j -3.40759e-17+0.0116328j -1.25336e-17+0.011533j -1.6687e-17+0.00100418j 1.06893e-16-0.00966607j 4.44416e-16-0.0115553j 3.69402e-17-0.0119833j 1.2296e-16-0.0109807j 1.0888e-15+0.0311031j 3.54721e-16+0.0203041j -3.50897e-16-0.0199164j 2.01357e-16+0.0118626j -4.07349e-17+0.0135686j 2.91151e-15-0.0164541j 8.81779e-17+0.0218052j 2.14038e-16+0.00346102j 2.34355e-16+0.00779653j -2.33971e-15+0.0274508j -2.95119e-16-0.0122415j 3.20002e-17+0.022574j -3.38329e-15+0.0400658j 5.60146e-16+0.0115258j -1.16957e-15+0.0207045j 5.96906e-16-0.0376005j 3.8959e-16+0.00758524j -8.83534e-16+0.0160973j 1.96496e-16-0.00251534j 7.72201e-16-0.0121343j -1.89717e-17+0.0189653j 5.33085e-17-0.00308391j 2.4132e-16-0.00329592j 4.56799e-17-0.000671698j 3.23882e-18+0.0157433j 5.28707e-16+0.0255349j 5.96491e-16+0.0289221j -6.67761e-16-0.000491631j -9.18045e-16+0.021432j -3.42046e-16-0.0229705j 2.81011e-16+0.00282014j -4.18702e-14+0.0283779j 6.7462e-17+0.0116742j 2.57278e-16-0.00632886j 9.82749e-17-0.0279035j -4.40845e-16-0.0144441j 3.50207e-15-0.0327277j 5.16758e-16+0.00297946j 1.40411e-15+0.0167907j -1.56682e-17-0.0281816j -6.05917e-16+0.0322256j -1.0534e-18-0.00178558j 1.10098e-15+0.00396366j -3.16364e-15+0.0295595j 4.65076e-16-0.0225689j -6.87955e-17-0.0152411j 6.99242e-17-0.0161835j 1.59381e-17+0.0268642j -1.94094e-17+0.0113026j -3.79904e-16-0.0163295j -7.61338e-16-0.0366669j -4.81825e-16-0.00760566j -6.92733e-17+0.00878706j 4.93794e-17+0.00964673j -8.29174e-17+0.00365138j 2.99174e-17+0.0175891j -3.19775e-17-0.0159152j -1.0302e-16+0.0108849j 1.55295e-17-0.0204212j 6.79503e-17+0.0197049j 6.94089e-17+0.0315962j -4.53405e-17-0.0195621j -1.81758e-17-0.0129038j -1.74605e-17+0.0339785j 2.23755e-17+0.0209093j 2.47977e-17-0.00828243j -3.70477e-18+0.017698j -9.93687e-17-0.0467682j 3.44007e-17+0.00980189j 1.76786e-17-0.0203887j -2.81868e-18+0.0154457j 3.7152e-17+0.0252935j 7.35155e-17+0.011968j -1.0099e-16-0.0760792j 7.74033e-17+0.0187723j 
1.61801e-17+0.00949784j 4.27749e-17-0.0353745j -2.21246e-17+0.037376j 8.92018e-18+0.048022j -3.16252e-17-0.0369929j 2.35639e-17+0.0178981j 6.22524e-18-0.0218391j -2.17723e-16-0.0459342j 7.44386e-17-0.00422506j 5.07255e-17+0.0262859j 4.49976e-17+0.0108206j 7.6196e-18-0.024323j -2.63559e-17+0.00657275j -2.5336e-18-0.0200017j 1.44387e-16-0.0118746j 7.05116e-17-0.0083517j -1.81705e-16-0.0239322j -4.14863e-18+6.34951e-05j 2.97217e-17-0.013707j 4.61349e-16-0.0131159j -8.03037e-17-0.00771207j -2.27605e-17+0.00630118j -1.63946e-16-0.00431375j -2.54598e-17-0.00177196j 2.37856e-17-0.00602193j 2.64908e-18-0.0189973j -2.14141e-16+0.00801139j 5.7002e-17-0.00069711j -6.53143e-17-0.00555034j 1.6882e-15+0.016005j -4.71167e-16-0.00104902j -6.75501e-16+0.00265415j -1.45281e-16+0.0227211j -2.56763e-16+0.0294983j 4.35833e-15-0.0476668j -1.62067e-15+0.0286277j 2.27342e-15-0.0287962j -6.52443e-16+0.0192028j 1.59616e-15+0.0357595j 8.7058e-16-0.0120562j 9.5849e-16+0.0155663j -1.97544e-15+0.0302528j -3.22279e-18-0.00793617j -9.15693e-17+0.0151619j -7.72068e-17+0.000410724j 3.35532e-16-0.041361j -3.65022e-16-0.0141138j 3.06988e-16+0.00986242j 2.31881e-16-0.00961236j 8.54528e-16+0.0091336j 4.25132e-16-0.0194531j 8.51295e-16+0.042514j 9.44747e-16+0.00975234j 3.70209e-14-0.0251805j -3.0313e-16-0.00995672j -2.27146e-16+0.0072464j 1.03235e-16+0.0207013j -1.09756e-15-0.0239527j 9.24541e-16-0.00959991j 7.15974e-17+0.00913443j 4.14946e-16+0.0011696j -1.33038e-16+0.0427148j -6.25085e-16+0.0177555j -5.1101e-17+0.0101517j -8.94232e-17+0.0102232j 5.65079e-16-0.00217031j -7.9697e-17-0.000290001j -6.29705e-17+0.00721246j -6.32797e-17+0.00669373j -1.08155e-17-0.0169194j -4.67086e-17+0.0174381j -3.29146e-17-0.0168348j -2.76026e-16-0.00618825j -2.39209e-16+0.00423164j 5.66703e-16-0.0625728j -1.27065e-15+0.0426307j -1.00156e-17+0.00634306j -3.14626e-17+0.00671837j 6.91235e-17-0.0233465j 1.98844e-17-0.00259527j -2.61665e-18+0.0151334j 3.31287e-18+0.000430642j -2.1995e-17-0.00649654j 6.42277e-18+0.00127593j 6.69031e-18-0.00788586j -6.20557e-18-0.0377057j -2.57628e-17+0.000138598j -1.33662e-17+0.000513773j -1.89892e-18-0.0409067j 1.27565e-17-0.0383135j -1.10693e-18+0.0259462j 4.04897e-17+0.0261142j 4.64273e-17-0.00247153j -2.71489e-17+0.00205864j -3.11929e-17+0.0547508j 1.93809e-18-0.00409081j -7.89731e-18-0.0287154j 
7.42498e-17-0.0400335j 1.51536e-18+0.0268149j 5.75434e-17-0.0590133j 1.41914e-17-0.0138271j 6.75041e-17-0.0374503j 1.42231e-17-0.00590632j 3.39738e-18+0.0108291j 2.00677e-16+0.0452589j 9.54908e-16-0.0461566j -5.97515e-17-0.00123049j -3.22346e-17-0.0293362j -3.69298e-17+0.0140202j 3.20073e-17-0.0101492j -2.72087e-17-0.00973218j -3.16435e-16+0.0248154j 6.73292e-18+0.0116771j -2.30423e-17-0.00564589j 7.70777e-17-0.00864946j -9.85307e-17-0.00259198j -1.06207e-15+0.0292217j -7.2124e-17+0.00875005j -1.97198e-16-0.00417276j -1.31154e-15-0.0357256j -6.75085e-18-0.0171012j 2.90151e-16-0.000413629j -1.95513e-16+0.00453486j 7.09157e-16-0.0305891j -4.25075e-15+0.0251199j -3.72436e-17-0.016201j 1.79925e-16+0.00624135j -1.80558e-16+0.00668851j 2.00018e-15-0.0171607j 4.15655e-16+0.00733294j 3.77125e-16-0.0646584j 6.1985e-16-0.0105476j 4.78056e-16-0.0373876j 3.21126e-16-0.016552j -2.33558e-16+0.0224321j -1.1732e-15-0.0253713j -6.63382e-16+0.0135325j -1.03985e-15-0.0150624j 2.20497e-15-0.0310524j -1.69064e-16-0.0123841j 1.6052e-16-0.00984391j -4.89967e-17+0.00148851j -2.76328e-16+0.0111869j 2.16276e-17-0.0335374j -7.277e-16-0.0355479j -8.93935e-16-0.0359727j -1.01315e-16+0.0293262j 9.11967e-17-0.00920996j 1.73811e-16+0.0085843j -3.85076e-16+0.00171516j 5.32981e-15-0.00367875j 4.48241e-16+0.00496149j 2.17735e-16-0.00343441j -4.07252e-16-0.0048382j 2.19983e-15+0.0588629j -4.6546e-15+0.0453879j -5.76704e-16-0.0251048j -6.78004e-16-0.00756745j 8.46066e-17+0.00145523j 8.26326e-16-0.0328339j -7.21473e-17+0.038942j -9.3601e-16+0.0087644j 2.9711e-15-0.026495j -4.48422e-16+0.0170979j 7.04475e-17+0.0286852j -6.78915e-17+0.0121672j 4.923e-17+0.00120384j 1.29885e-16-0.0205245j 2.93166e-16+0.0335146j 8.81899e-16+0.0414154j 5.92636e-16+0.00204303j -7.40958e-17+0.0272363j 2.38252e-17+0.000306538j 8.01239e-17-0.00247014j -3.57951e-17-0.0332991j -4.12045e-17+0.0239026j -1.28366e-16+0.0150869j 2.01384e-17-0.0484698j -2.60287e-17-0.0188838j -1.43626e-17-0.0050427j 2.93073e-18+0.011351j 2.90344e-17-0.0102498j -1.11449e-17+0.0138128j 6.54586e-18-0.0300338j 4.83323e-17-0.0394448j 2.74002e-17+0.000385838j -3.39625e-17+0.0403621j 2.96193e-18-0.000162583j -5.06774e-17+0.0219931j 1.91349e-17-0.0254024j 5.8649e-17-0.0546928j 9.60786e-18-0.0377473j -5.27523e-17+0.0252763j 3.55339e-18+0.0369214j 
1.85802e-17-0.0129703j 6.48779e-18-0.0312375j 3.87977e-17+0.0528223j -8.16785e-18+0.00377812j -8.28407e-17-0.0844713j 1.47765e-17-0.0221426j -5.01456e-17-0.0612761j -3.47853e-16-0.0618065j -4.19868e-16+0.0246622j -8.45678e-18-0.0126863j -5.67589e-19+0.00230653j -5.39473e-17-0.0214498j 4.6281e-17+0.0316757j 1.77091e-17-0.0262498j 9.46353e-17-0.00750171j 9.78839e-17-0.00913497j -2.73971e-16-0.0367044j -2.52067e-17+0.00652194j -1.2515e-17+0.0185685j -4.59826e-17-0.00288021j -4.02219e-17+0.0127663j 9.61432e-18+0.0170859j -2.49462e-16-0.0104508j -3.61945e-16-0.0141124j 3.70308e-16+0.00469596j -1.26758e-16-0.0383537j 1.21995e-15-0.0195474j 5.3087e-15-0.0254502j -2.27659e-16-0.0100551j -2.59915e-15-0.0194916j 1.04475e-15+0.0130714j 2.91633e-16-0.00526494j -5.45501e-17-0.00117947j -2.79217e-16+0.0388243j 3.53471e-15-0.0395394j -1.10619e-15+0.0208921j 1.3732e-15-0.0161154j -4.60222e-16+0.00693632j 9.63355e-16+0.0211235j 5.48401e-16-0.0104401j 1.79686e-15+0.0256896j -1.89431e-15+0.0259463j -2.56567e-17-0.00509782j 8.96138e-17-0.00143182j -5.02132e-17-0.00249378j 5.49411e-16-0.0378931j 2.29387e-16+0.0355293j 5.49553e-16+0.0277296j 2.90328e-16+0.00118912j 6.49152e-16-0.0256879j 8.39634e-16-0.00708876j 3.36357e-16+0.0237164j -1.47959e-15-0.0223635j 2.53681e-14-0.0172178j -8.07201e-16-0.0039228j -3.4378e-16-0.0448556j -1.08682e-16+0.020403j 1.26415e-15+0.0370035j -9.3293e-16+0.00965488j -1.27256e-16-0.00420096j 1.18531e-15+0.0102473j -1.46207e-17+0.0369378j 2.44233e-16-0.0101774j -1.71252e-16+0.0701889j -2.35642e-16+0.0175073j 1.49085e-15-0.0148143j -1.5818e-16-0.0156961j -1.97973e-16-0.0178979j -4.18263e-17+0.00362557j -6.32909e-18-0.0033408j 9.70845e-18+0.035322j -4.69711e-16-0.0294661j -1.39629e-15-0.0495407j -1.22096e-15-0.0554809j 1.70786e-18-0.0334033j -4.33448e-16+0.0131741j -1.07637e-16-0.0367418j -5.16788e-17-0.0123086j 1.63803e-17+0.00445272j 3.29332e-16-0.0360029j 6.60919e-17+0.010302j -5.97044e-17-0.00660318j -8.56482e-17-0.0344929j -4.16887e-17-0.0294063j 6.58496e-18-0.00544621j -6.89492e-17-0.0437097j -2.49904e-17-0.00455129j 7.07658e-17+0.0397477j 1.87446e-17-0.0125867j -1.63125e-17-0.0487138j 1.98823e-17+0.0317733j -7.22762e-17+0.0400005j -2.78239e-16-0.0930533j 2.44952e-17+0.0217234j 6.22132e-18+0.0425168j 1.80673e-17+0.00904543j -6.44782e-18-0.00667081j 
-2.15987e-17+0.0162663j -1.78683e-17-0.028284j -3.39456e-17+0.0199005j -1.86349e-17+0.0612743j 3.49096e-18-0.00769507j -6.36749e-18+0.036584j 3.79597e-18-0.003381j -1.68988e-16-0.0299527j 3.87074e-16-0.0218941j 4.19157e-17+0.0448523j 6.84253e-17+0.00988762j 5.07209e-17-0.0302639j -2.78013e-17+0.00516229j -4.87639e-17-0.0163121j 3.15e-16-0.0238564j 3.17247e-17+0.00826791j -1.94465e-16-0.0312272j 6.6131e-17-0.0103698j 8.25616e-17-0.0336296j 4.95107e-17-0.00143823j -7.19674e-17-0.0129902j 7.05382e-17+0.0122338j 1.46136e-16+0.00562916j 8.45058e-19-0.0101635j -5.62503e-17-0.0167738j 8.71637e-17-0.00631466j -1.35699e-15+0.0221925j -7.39966e-15+0.037131j 1.0038e-19+0.003823j 2.31089e-15+0.0241013j -6.7325e-16+0.005378j 1.34022e-15-0.0215104j 1.53875e-16+0.0507229j -4.70265e-17+0.022763j 4.27223e-15-0.0457473j -1.71416e-15+0.0438335j 2.41791e-15-0.0214788j -7.00038e-16+0.029191j 1.57109e-15+0.0367115j 8.51501e-16-0.00845693j 4.21613e-16+0.00820371j -1.69943e-15+0.0276299j 5.28564e-17-0.0207249j -3.06647e-16+0.0137397j -1.657e-16+0.0242108j 1.89026e-16-0.0423142j -6.69558e-16-0.035606j 2.31022e-16+0.00224659j 2.57328e-16-0.00747912j 5.19435e-16+0.0161028j -6.32406e-17-0.00828243j 7.67331e-16+0.0337155j 1.9463e-15+0.0223045j 4.38198e-14-0.0298455j -2.76447e-16-0.0169744j -3.70377e-16+0.0207026j 3.1655e-16+0.029j -2.19276e-15-0.0524921j 1.74093e-15-0.0194873j 1.03938e-16+0.0184025j -6.83315e-16-0.00979528j -2.1999e-16+0.0343615j -1.02653e-15+0.0288309j -1.6793e-19-0.0141016j -2.337e-16+0.00297986j 8.62646e-16-0.00629122j -1.69968e-16-0.00205738j 7.8495e-18+0.00742574j -3.83723e-17+0.00499757j 3.37517e-18-0.00534296j -8.84397e-17+0.0123025j 2.21027e-16-0.00925166j 4.11186e-16+0.0244391j 3.58783e-16+0.0337227j 7.0721e-16-0.0595038j -1.38421e-15+0.0447904j 7.57128e-17+0.0190946j 1.34289e-18+0.0163711j 5.3873e-17-0.0178756j -1.39547e-16+0.0124597j -1.14279e-17+0.0124455j 2.54552e-17+0.00789419j -2.28548e-17+0.00495209j 1.86038e-17+0.0119247j 1.67327e-17-0.000930255j -4.32995e-19-0.0219368j -1.06579e-17+0.00195633j -1.90887e-17-0.0169706j -2.32224e-17-0.0500733j 3.99881e-17-0.0224422j -2.73929e-17+0.0178157j 7.99728e-17+0.0142247j 1.26459e-16+0.0410609j -8.40039e-18-0.0115337j -3.39671e-17+0.0463412j 5.06823e-17-0.00797598j -4.34434e-17-0.0303763j 
1.00082e-16-0.0539249j 3.17138e-17-0.0925885j -2.94598e-17+0.00119517j -1.28653e-17+0.030142j 2.43862e-17-0.0414282j 6.94093e-18-0.000183886j 4.78703e-17-0.0435386j -3.56387e-16-0.0680639j 1.4776e-15-0.0802231j -5.38462e-17+0.00184077j 3.4866e-18-0.00324467j 8.08591e-17-0.0279131j 2.19987e-17+0.0506396j -1.38727e-17-0.0413056j 4.39609e-16-0.0329721j 1.85439e-17+0.0020992j -2.25641e-16-0.0431007j 1.08313e-16-0.0215772j -6.86514e-17-0.0233246j -6.56225e-16+0.0170588j -1.68486e-16+0.0241281j -1.20708e-16+0.0120934j -1.43495e-15-0.0406255j -3.47e-16-0.0485126j 4.30881e-16-0.0214472j -1.75099e-16-0.0333691j -5.73163e-16-0.0072308j -8.90104e-15+0.0474005j -1.98997e-16-0.0241972j -1.56113e-15-0.0101884j 6.59144e-16+0.00997618j 3.03728e-15-0.0380488j 2.87649e-16+0.0512037j -1.46243e-16-0.00956025j 8.25772e-15-0.0939287j -2.36191e-15+0.0356841j 3.5533e-15-0.0392711j -1.12974e-15+0.0645789j 5.03673e-16+0.010898j 1.34906e-15-0.020855j 6.48522e-16+0.0134164j -1.38227e-15+0.021437j 1.41182e-16-0.0246728j -1.36809e-16-0.00248061j -3.62571e-16+0.0282739j -6.57336e-17-0.0156557j -4.02699e-16-0.0315408j 2.95968e-16+0.00474273j -8.00629e-16-0.0335548j 7.75723e-17+0.0281993j -4.59097e-16+0.0177471j 1.19081e-15+0.0592788j 1.4101e-16+0.00338526j 5.16356e-14-0.0352371j -1.2595e-16-0.00356282j -1.08302e-16-0.00565297j -2.69581e-16+0.0595351j 8.7221e-16+0.0264872j -4.05292e-15+0.0363107j -3.28658e-16+0.0279978j -1.27298e-16-0.00658132j 8.39168e-17+0.0547733j 1.20863e-15-0.0558601j -1.78219e-16+0.0260243j -9.00031e-16+0.0154976j 3.83188e-15-0.034912j -6.03687e-16-0.0033883j 7.80542e-18-0.00855307j -1.26695e-16+0.0112339j -4.34799e-17+0.00193131j -6.84324e-17-0.0113767j 1.64624e-16+0.00859155j 1.75999e-16+0.00158688j 1.16034e-16+0.0175306j 5.01468e-16-0.0619601j -1.10504e-15+0.0302804j 7.07321e-17+0.0345319j 5.35205e-17+0.0163142j -1.66572e-17+0.00930952j 1.55921e-16-0.0130852j 2.03383e-17-0.00861074j -6.37416e-17-0.000698508j -1.59682e-16-0.0566358j -5.68595e-18-0.00611019j 4.78766e-17+0.0105033j -3.57387e-17-0.0199327j 3.88281e-18-0.00437805j -1.60986e-17+0.0065865j -2.78518e-17-0.081665j 7.53747e-17+0.020888j -6.61026e-17+0.00739352j -7.60157e-17+0.0280749j -1.24395e-16-0.0588963j 3.34269e-18-0.0127704j -4.14633e-17+0.0475014j 1.176e-16+0.078j -1.71786e-16-0.0502054j 
