-0.0122293+0.0032459j 0.00406195+0.00735031j -0.0459159-0.00321765j -0.00570885+0.0524852j 0.0568342+0.0544572j 0.0462854-0.0481808j 0.0518845-0.0521254j -0.0385564+0.0310472j -0.0333416+0.0192081j -0.026533+0.00945737j 0.0066552-0.00353316j 0.0576474+0.0333282j -0.0797514-0.0221244j 0.00845578-0.0832543j -0.0117717-0.0729063j 0.0488091-0.00103274j 0.000114716-0.0247958j 0.0394887+0.00551813j 0.000936167+0.00936289j -0.0127034+0.0150014j -0.00446913-0.011487j 0.00711908+0.0129201j -0.00452957-0.00683465j 0.0151773+0.0654024j 0.0247058-0.030509j -0.0121967+0.021372j 0.00177871-0.0337896j 0.0110937+0.0105483j -0.0039825+0.0388372j 0.0124132+0.00707838j -0.00868984-0.00814099j 0.00461255-0.00989719j 0.00431404-0.0112689j -0.000956597+0.0120789j 0.0105645+0.00816288j -0.00761263+0.0188709j -0.0018047-0.00150863j -0.00571479-0.00453867j 0.00215021+0.00261012j 0.00361694-2.24902e-06j -0.0054681+0.00155976j -0.000504313-0.00231572j -0.00194411-0.00400036j 0.00311828+0.00174037j -0.00517461-0.00175955j -0.00268733-0.00415922j 0.00370711+0.00316189j 0.000474004-0.000142414j -0.00129811-0.00120226j 0.003229+0.00262801j -0.00131107+0.00399084j -0.00420644-0.00432814j -0.000615397-0.0040074j -0.00167632-0.0053605j 0.000994369+0.00179151j 0.00649581+0.000991931j 0.00331091+0.00168928j -0.00351588+0.00172724j -0.00115081-0.00657057j -0.00116852-0.00499679j 0.00524005-0.00931067j 0.00267326+0.00335692j -0.00205823+0.00534297j -0.000550465+0.00246647j 0.00145738+0.00059361j 0.00789963-0.00108474j 0.00296176-0.00137623j -0.00126042-0.00206397j -0.000627899+0.000286015j 0.00696351-1.27347e-05j -0.00215956+0.000769189j 0.0020112+0.00196205j 8.79152e-05-0.000236961j -0.00102133-0.000707602j 0.00130996+0.000387709j 0.00198774+0.00145852j 0.0031252-0.00224716j 0.00079892-0.000113344j 0.00227743+0.000129723j -0.000116217-0.00417097j -0.000400334+0.00117291j 0.00079767-0.00294065j 0.00150526+0.00251185j 0.00437973+0.00190861j -0.00241352-0.00271932j -7.78868e-05+0.003629j -0.000930184-0.00245739j -0.00144375-0.00133965j 0.000516216-0.00203217j -0.000745283-0.000541208j 0.00137656-0.00110759j -0.000201386+0.00129316j 0.0022965+0.00387113j -0.00196441-0.00413291j -0.00150885-0.00309915j -0.0015912+0.00260663j 0.000180061+0.0011123j 0.000312129-0.000638309j -0.000677833+0.000537981j 0.000554961+0.00190179j -0.000812816-0.00159045j 0.00112221+0.00152132j 0.00117834+0.0022515j -0.00302559-0.00693705j 0.00192145+0.00371289j 9.87771e-05+0.000111465j 0.000150732-0.00172655j 0.00221201-0.00189263j 0.0021017-0.000572462j 0.000623407+0.000222699j 0.00060777+0.000646909j 0.000302695-0.00304869j 0.00338286-0.0015003j 0.00506704-0.00536794j -0.00131818+0.00334659j -0.00193861+0.00276016j -0.00177863-0.00047214j 0.00170285+0.000394084j 0.000166972+0.000791577j -0.00060747+0.000635543j 0.000482174+0.000652201j 0.00160228-0.000715669j 0.000563864-0.00148391j -0.00111193+0.00125057j 0.00169276-0.000570286j -0.00251578+0.00143172j -0.00379151-0.00203872j 9.95875e-05-7.56069e-05j -0.000574324+0.000844818j -5.80954e-05+0.000850722j 0.000358502+0.00144686j -0.0025662+4.8415e-06j -0.00389378-0.00176346j -0.00192996-0.00135945j 0.00230181-0.00209195j 0.000839755-0.00156827j 0.00157385+2.72097e-05j -0.00119795-0.00211588j -0.000143709-0.00197774j -0.000703895+0.000190028j 0.000422779-0.000926399j 0.00127794-0.000361126j 0.000565033+0.000887588j 0.000379555+0.00110939j 0.000213212-0.00100885j 0.000207044+0.00144393j 0.00141129-0.00237172j -0.00034513+0.00108096j 0.00010039+0.000107074j -0.00043243+0.00111819j 0.000390463-0.000264289j -0.00182379-9.95925e-05j 0.00142431-0.00106836j -4.07921e-05+0.00138137j 0.000809028-0.000499826j -0.000398515-0.000178301j 0.000117444-0.0013375j 
-0.00361615-0.00813357j 0.00166368+0.00442486j -0.0224794+0.0569051j 0.0063607+0.0280886j 0.0258647-0.00758592j -0.0219665+0.0433791j -0.0327719-0.00223137j 0.0316-0.0492267j -0.0163599+0.12207j -0.00221438+0.00325341j 0.019086-0.0305084j -0.0251594-0.0605785j 0.022193+0.00414321j 0.00372615+0.0565473j 0.012392-0.152358j 0.00534994-0.0226428j -0.00676183+0.0691119j -0.0417164-0.0263433j -0.00189523+0.00727872j -0.0642431+0.00263375j -0.0217344+0.013801j -0.00191319+0.0393965j 0.0288005+0.0251885j 0.00544028-0.025987j 0.0242656+0.0242196j 0.0360769+0.0164832j -0.0235225-0.00997779j 0.0433474-0.0245123j -0.0158164+0.0219301j 0.0419445-0.0356121j -0.0414216+0.0149272j 0.0105748-0.0336037j -0.033486-0.0211861j -0.0146051+0.0280277j 0.00800049+0.00503108j 0.000793019+0.00877343j 0.00354422+0.0187482j -0.0205582-0.0333324j 0.00997057-0.00111651j 0.00492815-0.0300123j 0.00419309+0.0137264j 0.0180393-0.0059605j 0.0048374-0.000611026j 0.00838837+0.00167952j 0.00313555+0.000245374j -0.00164474+0.00182202j 0.00479671-0.00529133j 0.00128751-0.0052776j -0.00195514-0.00021655j 0.00653525-0.00202062j 0.000932376+0.00485753j -0.00246736-0.00201356j -0.00274246-0.0104497j 0.00694362-0.00750718j 0.000874163+0.00862762j 0.0162821+0.00443034j 0.0166971-0.0153768j -0.00585497+0.00812818j -0.0229659-0.00473234j -0.0131976-0.0288863j 0.0166979-0.0208555j 0.0183555+0.00142019j -0.0100105+0.0257457j -0.00419881+0.0032829j 0.00894787-0.00363961j 0.00388708+2.1054e-06j 0.0053998-0.00114301j -0.00324873-4.87042e-05j -0.00767628+0.00679265j 0.00234019+0.00389945j -8.6689e-05+0.00407039j 0.00242276+0.00395538j 0.00486415+0.00253484j -0.000198108-0.00474147j 0.00203596-0.00320942j 0.00259087+0.000269j -0.00134611-0.00550242j -0.000668155+0.00610555j 0.00290874-0.00605134j 0.00409998+6.76543e-05j -0.000777553+0.00288085j 0.00447892+0.000854927j -0.00185638+0.00464058j 0.00589675-0.00547687j 0.00058909-0.00674938j 0.00311215+0.0092935j -0.0047294-0.00162564j -0.00260359+0.0100664j -2.39023e-05+0.00223321j 0.00063872+0.0015786j 0.00349012+0.00911277j -0.00286644+0.0028716j 0.0107574+0.00435551j -0.00989453-0.0121643j -0.00496364-0.00317705j 0.00296259+0.0130352j -6.69213e-05+0.00802123j 0.0117108-0.008086j -0.0100259+0.00520281j 0.000705249+0.00859209j -0.00144997-0.00702988j 0.00301775+0.00676412j -0.0043874+0.00950862j -0.00634378+0.00205726j 0.00126345+0.0015955j -0.00177079+9.94369e-05j -0.000648079-0.000307977j -0.000391414-0.000265285j 0.00156908+0.00268152j 0.00461578+0.00152678j 0.00110193-0.00201458j 3.12531e-05+0.000854326j 6.36839e-05-0.0022579j -0.00439175-0.0113825j 0.00206375+0.00839446j 0.00374018+0.00269464j 0.000704194+0.00291739j 0.00137188-0.00514749j -0.00197947+0.000262428j 0.00156409+0.0062881j 0.00275335+0.0031435j -0.00118415-0.00646064j -0.00411806-0.000246446j -0.00420876+0.00178906j 0.00300775-0.00272817j 0.00255277+0.00475212j -0.0071334+0.00379663j -0.000443315-0.00452905j 0.0044317+0.00201711j -0.00148306-0.000176634j 0.00108222+0.00138533j -0.00931171+0.0046828j -0.00601059+0.00583648j -0.00244051+0.00265385j 0.00483733-0.00322084j 0.00556907-0.00505127j 0.000696004-0.00032034j 0.00439298-0.00438776j -0.00239623+0.00185661j 0.00187533-0.0022615j -0.000591984+0.000302228j -0.00141699+0.000970945j 0.00444088+0.00204156j 0.00111717-0.00426006j -0.00195833+0.000368744j 0.00553758-0.000903445j -0.00388155-0.00396735j -0.000915414+0.00229696j 0.000943882+0.00182591j 0.00109039+0.00633668j -3.88137e-05-0.00221802j -0.00246399+0.00211694j 0.000970981-0.00280367j -0.00535694+0.0061085j 0.0021133-0.000630623j 0.000667173-0.00360822j 0.00181861-0.00300622j 
0.00028008+0.138675j 0.0395483-0.142732j -0.013895-0.0268232j -0.0294027+0.00718463j 0.0265634-0.0312233j 0.0120864+0.0682296j 0.0249196+0.0451133j -0.0552674-0.0413726j 0.0447662+0.132656j 0.0140557-0.0231033j -0.00678688+0.0539714j 0.0376572+0.126717j -0.00857693+0.0151869j 0.0355967+0.160445j -0.00220393+0.00175641j 0.0161391+0.0750867j 0.0054554+0.0312141j -0.000669028-0.0140611j 0.01169-0.0144409j -0.0276711+0.0311751j -0.00961542-0.00438609j -0.0463041+0.0195229j 0.0203064-0.0270896j -0.0511782-0.0137871j -0.0132884+0.0173128j 0.0114859-0.0632869j -0.0512757-0.00654145j -0.0169238-0.0369768j 0.0237815-0.00908261j -0.0276093+0.0170068j 0.0527462+0.0674572j 0.00177282+0.00835517j -0.00468102-0.0193077j -0.018158-0.00863156j -0.00780426+0.00241714j -0.0227943-0.00930055j -0.0105427-0.00761822j -0.00227137-0.0028041j 0.00702367-0.0123833j 0.000882685-0.00526328j 0.000469971+0.0136301j 0.000656794-0.000572043j 0.00976574+0.00325558j -0.00327005-0.0051729j 0.00313434+0.000381169j 0.00209647+0.000979538j -0.00204225-0.00916446j 0.00207374+0.00442076j -0.000771647+0.00443181j -0.0077919+0.00357029j 0.000268841+0.00340252j 0.00479435-0.00115899j 0.0102867+0.0210865j 0.0029224-0.00256082j -0.000946491+0.010547j -0.00169744+0.00633977j -0.00547802-0.00501308j -0.0213354-0.00658266j -0.00917606-0.0190864j 0.00865489-0.00248082j 0.0160235+0.0186677j 0.000216383-0.00975441j -0.0124052-0.0135343j 0.00525351+0.0063576j -0.00351251+0.00481543j 0.00766811+0.00647548j 0.00341937+0.0121989j -0.000704722-0.00351456j -0.00395828-1.92733e-05j 0.00579976+0.00541889j -0.00259722+7.77669e-05j -0.0026794+0.00163414j 0.00392785-0.0034405j 0.00219782-0.00440902j 0.000441371-0.000971056j 0.000132299+0.00317333j 0.00273751+0.0106933j -0.00322937+0.00357936j -0.00122088-0.00207983j 0.0041195-0.0001903j -0.00735715+0.0084764j -0.000542945+0.00644939j 0.00405442+0.00388843j -0.00379271+0.00401779j 0.00780907+0.00266234j -0.00590641+0.005297j 0.0138994-0.00333288j 0.00312994-0.00426463j 0.0004921+0.00588167j -0.00462254+0.00670884j -0.0032011+0.00809941j -0.0025461-0.00232044j -0.00178234+0.004468j 0.00782831+0.000590814j -0.00208053+0.00466108j -0.00201516-0.0060995j -0.00284835+0.00575043j 0.00876033+0.0132148j 0.00225094+0.00105379j -0.00116017+0.00182347j -0.0018454-0.000869017j 0.0024984+0.000258186j 0.00052132-0.000857131j -0.00278996-0.00709979j 0.00220007+0.00104549j -0.00194343-0.00038008j -0.00141415+0.00221374j -0.00149494+0.0009318j 0.00159381+0.00210708j -0.000254666+0.00489293j 0.000626353+0.000501175j -0.00238024-0.00735362j -0.00228168+0.0011945j 0.0054036+0.00967001j -0.0076736-0.00119057j -0.00382212+0.00523046j -0.00158021-0.00550467j -0.000372167+0.00487662j 0.00262937-0.00378835j -0.00438998-0.00364468j 0.0049001+0.00309827j 0.00533673-0.00275944j 0.00547803-0.00280988j 0.000990842-0.00488138j -0.00151308+0.00208634j 0.00248994+0.00377454j 0.00715044-0.0123662j 0.00134947+0.000743595j 0.00317374+0.00190862j 0.000244029-0.00204059j -0.00259229-0.000920778j -6.48874e-06-0.00153564j 0.000762676-0.01169j -0.001543-0.01031j 0.0025852+0.0130762j -0.000932689+0.00534137j 0.000825698+0.0037117j -0.00375874+0.00339771j -0.000427459-0.00153378j 0.000907055-0.00426282j -0.000677686+0.00268505j 1.39733e-05-0.00438591j -0.0022569-0.00103881j -0.00115564+0.00851245j -0.000406822+0.0013326j -0.000114787+0.00145757j 0.00423141-0.0065809j 0.00210263+0.00630741j -0.00117266+0.00115246j -0.00274524+0.002362j 0.0025725-0.00224867j 0.000429499-0.00219692j -0.00178251+0.00647477j 0.00192793-0.0028689j -0.00149885+0.00156604j 0.000431144-0.0039126j -0.00163366+0.00495509j 
0.0232035+0.0488271j 0.057682-0.0514584j -0.0096408-0.0120572j -0.00129304-0.0694502j 0.0326727+0.0520432j -0.030604-0.0406666j 0.0104583+0.132287j -0.0433234+0.0641361j -0.0172938-0.179042j -0.101421-0.041957j 0.0327438+0.0405759j -0.012266+0.104662j -0.013161-0.0542399j 0.0381301-0.142562j 0.0204638+0.305882j -0.0298439+0.147269j -0.0160918+0.0340938j -0.0245018+0.00942555j -0.0293753+0.037039j -0.0116358-0.0184965j -0.00610645-0.0430507j 0.00687265-0.0286143j 0.00299615-0.0833099j 0.0162662+0.0184727j 0.0100573+0.0100762j 0.0533055-0.0338446j -0.00137073+0.0673676j 0.0160367+0.0581449j -0.0453839-0.0340266j -0.00439277-0.0247861j -0.0641539-0.0647392j -0.0251306+0.0569982j -0.00464163+0.0127384j 0.0113601-0.02787j 0.00593275-0.00585027j 0.00657795+0.00355399j 0.00788444+0.0214866j -0.0253606-0.0128983j 0.0104638+0.0150753j 0.00226438+0.00293349j 0.00179529-0.00366801j 0.00557232-0.00310789j -0.000567247-0.00111029j -0.000767651-0.00588398j 0.00327028+0.00322325j 0.0113135+0.0121083j -0.000769752+0.00631128j 0.00773234-0.000938259j -0.00146803+0.00577303j -0.00983435+0.00610053j -0.0104646+0.0050236j 0.00404389+0.0118442j -0.00149113+0.00528754j 0.0153113+0.00777989j 0.00682982-0.0140183j 0.00803808-0.0236175j -0.00603249+0.0163878j 0.00669888+0.00792903j 0.00903487-0.000622359j 0.00404348+3.68749e-05j -0.00092947+0.02065j 0.0206588-0.00705248j -0.000310007+0.0124574j -0.0103253+0.00709397j 0.0167033-0.0258368j -0.00258135+0.0104946j -0.00337337-0.0143728j 0.00548308-0.00766482j -0.00686058-0.00113734j 0.00377953+0.000770392j -0.000757932+0.00314431j -0.00501098-0.00333538j -0.00632921+0.00565567j -0.00313532-0.00814401j 0.00230049+0.0021776j 0.00277083-0.0017958j -0.00344716-0.00183251j 0.00561344-0.00241422j -0.00285873-0.00218333j -0.00528292+0.00067307j -0.00377633-0.00802548j 0.00262418-0.00229791j 0.00819341-1.72051e-05j -0.00429847-0.00593612j 0.00413763+0.00236452j -0.00239765-0.00491493j -0.0100572-5.7393e-05j 0.000984016+0.00963391j -0.000930162+0.000230621j 0.0010013-0.000272009j 0.00289391+0.00333848j 0.00532764-0.00173676j -0.000739788-0.0151773j -0.00438844+0.00561363j 0.010309-0.00475501j 0.00202461+0.000380725j -0.00304737-0.00478668j -0.000344858+0.000441222j -0.00541302-0.00314197j -0.00164697+0.00603646j -0.000580079+0.00408513j 0.00256348+0.00344225j -0.00219921+7.3239e-05j -0.00638011-0.0014737j -0.00151583+0.000175502j -0.000276689+0.00172141j 0.000565145+0.00203533j 0.00149075+0.000805785j 0.00030635-0.000580906j -0.0038444-0.00252503j 0.0019409+0.00133907j -0.00114593+0.000364702j -0.0026499+0.00294044j 0.00531104+0.0164891j 0.00127172-0.00282626j 0.00128505+0.00347292j 0.00167745-0.00329524j -0.000318273+0.00458401j 0.00108369-0.00176976j -0.00122766-0.00576645j -0.00158201-0.0026489j -0.000636915+0.00416271j -0.00180176+0.00471137j 0.00136635-0.00118973j -0.000482914+0.0048679j -0.00112831+0.00276993j 0.00393251-0.0107496j 0.000899059-0.00267562j 0.00481638-0.00338685j -0.00493762+0.00178096j 0.00390997+0.00651891j -0.00154961-0.00196716j -0.00141141-0.00791945j 0.000548847-0.00324593j -0.00114096+0.00696582j 0.00186525+0.00595884j -0.00127379+0.0063595j 0.00127112-0.00157907j -0.00207785-0.00517923j 0.00224384-0.00372253j -0.00364487+0.00241068j 0.00242474+0.000567952j 0.000489272-0.00159337j -0.000678726+0.00467295j -0.00256256-3.92232e-05j 0.00366218+0.00174963j 0.00416408-0.00279008j -0.00201817+0.00700979j -0.00166348+0.00429038j 0.000639871-0.00071808j 0.000675839-0.00406412j 6.92402e-05-0.00418908j -0.00143663+0.000919148j -0.00244702-0.00151475j 0.000789584+0.000490611j 0.00341717-0.00303187j -0.000636058-0.000541906j 
0.00953225-0.107993j -0.0530897+0.0515197j 0.0283892+0.0925967j -0.016807-0.0684425j -0.065003-0.0848804j 0.010746+0.0536421j 0.032972-0.0810097j -0.0631047-0.0118516j -0.0716883+0.00895518j 0.0210165+0.0222848j -0.0842094+0.117806j -0.051839+0.161997j 0.0266398+0.0624489j -0.0213165+0.052417j 0.0862978+0.0664566j -0.0243584+0.0287775j 0.0173892+0.0838863j -0.0117216-0.0322156j 0.0514482+0.029405j -0.00915076+0.0527662j 0.00936784+0.0299233j -0.000130597+0.000470611j 0.0339258-0.0147525j 0.0306556+0.0274894j -0.0125329-0.00415923j 0.0557804+0.0051681j 0.0301201+0.0226624j 0.00016654-0.0012734j 0.0284146-0.00170593j 0.00328362+0.0191405j 0.0102063-0.0203743j 0.0328291-0.0205272j -0.00306927-0.015912j 0.00146267+0.0136671j -0.0110659-0.00514857j -0.0010376-0.00329356j -0.0159707-0.00422653j 0.0103838+0.00100033j 0.00716978-0.0108954j -0.00314451-0.00698312j -0.00596801+0.000448068j 0.00641248-0.0013307j -0.00433492+0.00366171j 0.00566907-0.00959569j 0.0052918+0.000894913j 0.000558984-0.00372503j -0.00842738-0.0115117j -0.00588415+0.00626306j -0.00085771-0.00921391j -0.00139316-0.00833276j -0.000271104+0.00217194j 0.0142582+0.0114759j -0.0031745+0.0200635j 0.00409799+0.0091006j 0.00371978+0.0032903j -0.00157535+0.00305223j 0.00113917-0.012105j 0.00327444-0.0117182j 0.00839555+0.00633241j -0.002561+0.00547638j 0.00648977+0.0133604j -0.00170359-0.0100446j 0.00810818+0.00411477j 0.00332304+0.00492825j -0.00381434-0.00473844j -0.00641457-0.00336483j -0.00552591+0.00113941j -0.00184209-0.00439958j -0.00419875-0.000382234j 0.00273914+0.0054502j 0.000991943-0.00354425j 0.000652535-0.00130763j -0.00211533-0.00565029j -0.00278304+0.000326028j 0.00307423+0.00145002j 0.00252951+0.00339016j -0.00300656-0.00893539j 0.0017768+0.000991316j 0.00274888-0.000130601j -0.00250238-0.00288059j 0.00301592-0.00357045j -0.00134561-0.00246131j 0.00437595+0.00291238j 0.00585338-0.00960994j 0.00115354+0.00242804j 0.00616068-0.00493867j -0.00640794+0.00662037j -0.00288666+0.00518351j 0.0013206+0.00119848j 0.003578-0.000367375j -0.00459536-0.00146475j 0.00431744+0.003605j 0.00239986+0.000948695j 0.000886263+0.00439504j -0.0029239-0.0010983j 0.00402362+0.00276905j -0.00478837-0.00105118j 0.00815947+0.00404001j -0.000340584+0.00373175j 0.00308925+0.000596818j 0.00285985+0.000761721j -0.000502995+0.00115106j -0.00123653+0.00304629j 0.00303564+0.00125193j -5.33111e-05+2.02397e-05j 0.00048324+0.000933678j 0.000452405-0.00164416j -0.0010642-0.00609635j 9.66154e-05-0.00584332j 0.00139704-0.00425048j -0.00184721-0.00117151j 0.00589951+0.00887197j -0.00471652+0.00574173j -0.00380711-0.00442216j -3.30173e-05-0.00293082j -0.0100019-0.00805324j -0.00118502+0.00297884j -0.00624604+0.00134505j -0.00364292+0.0188679j -0.00177656+0.00166131j 0.00183142-0.00524748j -0.00269595+0.000673038j 0.000256309-0.00228843j -0.00203792-0.00528854j -0.000240336-0.00110492j 0.00413045-0.00108443j 0.00161906+0.00670794j -0.00280072-0.000512195j 0.00223906-0.0155397j 0.000225218+7.61413e-05j -0.00162331-0.00270299j 0.00154457-0.000666193j 0.00724138-0.00439022j 0.00631607-0.00587428j -0.00467395+0.0051753j 0.00132574+0.00057327j 0.000994629+0.00220346j 0.00247994+0.0011j -0.00331582-0.0015454j -0.000590815-0.0020061j -0.000708312+0.00038037j 0.00367329+0.00185807j -0.0128132-0.00493343j -0.00656617+0.0197789j -0.00385986+0.000608629j 0.0018531+0.000848825j 0.00693178-0.00102085j 0.00370336-0.000365036j -0.000979616-0.000378057j 0.000650185+0.00523304j -0.00201284-0.00184936j -0.000813675+0.00276256j 5.81907e-05-0.0038435j -0.00243849+0.00236466j 0.00191756-0.000935577j -0.000126106-0.00165493j 0.000733148-0.00113552j 
0.0243225+0.0094616j 0.0346978+0.035295j -0.00268233+0.0655363j -0.0164092-0.0105192j -0.0560985-0.00639389j 0.110048+0.0067752j -0.0545739-0.122579j -0.0313262-0.00539444j -0.0391054+0.176316j 0.0856165-0.024077j -0.142415-0.0103258j -0.00754762-0.117633j 0.0178205+0.00477422j 0.0645464+0.108706j -0.0375283-0.0539885j -0.00137634-0.0891088j 0.043893+0.0233468j -0.00700561-0.0175453j 0.00560814-0.0430903j 0.00164989-0.0230107j 0.00849123-0.0173137j 0.00403993+0.0444381j -0.0322688+0.0648959j -0.00456144-0.0340305j 0.0440172-0.0313791j -0.0518462+0.0431378j -0.0214645-0.0436073j 0.000599995+0.013191j -0.0225185-0.013921j 0.0436693-0.00177114j -0.0412541-0.00800319j -0.0183697-0.0230573j -0.00566414+0.0375969j 0.0100152+0.013311j -0.00272418+0.00139288j -0.0062765-0.00723257j 0.0171999+0.00474295j 0.00114127-0.0156917j -0.0160543+0.000714919j 0.00126567+0.0026134j -0.0141569-0.00636787j 0.00138966+0.00178691j 0.00484877+0.00119216j -0.00195086-0.00723236j -0.00117097+0.00662526j -0.00334323-0.0138674j -0.00446536-0.00934282j 0.00343796+0.00590664j -0.0010047-0.0138207j -0.00389714-0.00683957j 0.00842911-0.0121932j 0.00229725+0.00239002j 0.00659633+0.0142205j -0.00560226+0.0062658j 0.00323635+0.00196634j 0.00892313+0.0162038j -6.38388e-05-0.0110696j -0.008289-0.000104958j -0.0161921+0.00327176j -0.0100385-0.0069956j -0.00392056+0.00460068j 0.0017695-0.00471323j 0.00141426+0.00215907j 0.00481435-0.00283858j 0.0037207+0.0148683j -0.000279867+0.000760136j 0.00759183-0.000337674j 0.000783825-0.00108938j 0.0018648+0.00490573j -0.010502-0.00418053j -0.00154283+0.00408272j 0.000790833-0.00393653j 0.00064575-0.00275837j 0.00500591+0.00317372j 0.00663536-7.61717e-05j 0.000610641-0.0039305j -0.015197-0.000492625j -0.00160461-0.00172914j -0.0030451+0.00650394j 0.00141876-0.00290743j -0.00478068+0.00184731j -0.00512953-0.00146861j -0.00581722-0.00943864j -0.0105336-0.000817559j -0.000919177-0.000531789j -0.000478067-0.00774211j 0.00502883+0.00290418j 0.00101868+0.00684058j 0.00157441+0.000516298j 0.000387017+0.00427847j 0.000159921-0.00413608j -0.000645533-0.0135475j 0.00866885-0.00346099j -0.00436444-0.00840063j -0.00297559+0.00424236j 0.0023469-0.00128075j 0.000578397+0.00583497j 0.00393049-0.00320558j 0.000642917+0.00365437j -0.000913471-0.00165012j -0.00440029+0.00165012j 0.000697121-0.000257342j 0.00298116-0.00246027j 0.00837781-0.00481261j -0.00292942+0.00239706j 0.000335481-0.00168962j -2.85153e-05-0.000326432j -0.00050093+0.0040243j -0.00252897+0.0051695j 0.00024541+0.00557417j 0.000494819-0.00073235j -0.00330141-0.00266464j 0.00442515-0.000936288j -0.000560684-0.00308773j 0.00105834+0.00139215j -0.00743888-0.000133527j 0.000626355-0.00108643j -0.000719057+0.00414703j -0.00235558+0.000611685j 0.000347218-0.00210114j -0.00183569+0.00422223j 0.00567294-0.00664254j 0.00609804-0.0052543j 0.000455068-0.00206586j 0.0026451-0.00232272j 0.00282303-0.00376725j 0.00687704+0.00120928j -5.99052e-06-0.00154645j 0.000243407-0.0069319j -0.00412086+0.000391934j 0.000361952-0.00467692j -0.000930994-0.000399078j 0.00305258+0.00421963j 0.000603871+0.00372369j 0.000925279-0.000391098j -0.000818818+0.00049103j -0.000347396-0.00145287j -0.00114922+0.00320334j 0.00242673+0.00143645j 0.00198031+0.000225963j 0.00220087+0.000918568j -2.37914e-05-0.00316032j -0.00570274+0.00072452j -0.0052988+0.0029793j -0.000553263+0.00105443j -0.00108923-0.000194762j 0.00277841+0.00145187j -0.000196081-0.0017966j 0.000253858-2.57717e-05j -0.00190178+0.000196037j 0.00222831+0.000712227j 0.000509698+0.000935417j 0.000627593+0.000646797j 0.000668747-0.00199199j 2.28271e-05+0.00100006j 0.000128523+0.000608818j 0.00010103+0.00172862j 
