-0.00283917-0.122137j -0.00236883-0.0026412j -0.0106964-0.558141j -0.00476143-0.16742j -0.0143075+0.00792819j 0.000735025+0.0192822j -0.014422-0.0237506j -0.0194074-0.0199412j -0.0248-0.0152174j -0.00516646+0.0456409j 0.0282091+0.00564342j -0.0128027+0.00479296j -0.0674082+0.00954809j 0.0524542+0.0072696j -0.00931939+0.0235652j 0.0138587-0.0109071j 0.00325014-0.0378474j -0.0129614-0.00213358j -0.00956116-0.022917j 0.00131914-0.074159j -0.00647501+0.0269853j -0.0188648+0.00559057j -0.0169033-0.00726766j -0.00746596+0.00263765j -0.00569652+0.0196921j 0.0353087+0.039968j 0.0184123-0.0229786j 0.00146248+0.00989011j -0.013313-0.0484487j 0.0451542-0.00931609j 0.0682909+0.0132376j -0.00136871+0.00748433j -0.00949086-0.0589015j 0.000193866-0.0298208j -0.0210227+0.023866j -0.0100488+0.0265202j 0.0414932-0.06873j -0.0361505-0.0447267j 0.0103431-0.0200689j -0.0179854+0.00346878j 0.0286735-0.0295186j -0.0421096-0.0396463j -0.0117923+0.00993605j -0.00134268+0.0282107j 0.014838+0.0166265j -0.0010884+0.00735832j 0.00293259-0.00762939j 0.0049512-0.000405154j 0.0107156+0.0244123j -0.00392877-0.000556175j -0.0186261+0.0149544j 0.0189561-0.000943566j 0.00729572-0.00669468j 0.00712275+0.00035425j 0.0136988-0.00969738j 0.00674481+0.0012484j -0.00998326+0.000342718j 0.0124403-0.00432576j 0.00285743+0.00127942j 0.0104311+0.000180324j 0.00190929-0.00165929j -0.032098-0.0034743j 0.0253139-0.00528002j 0.0192547-0.00156849j -0.0237099+0.00409383j 0.0018943-0.0019571j 0.00909268+0.000557811j -0.0101776+0.00375201j 0.0045546-0.000424848j -0.00802574+0.00400355j -0.0158259-0.00730167j -0.00257609-0.0109491j 0.00591192+0.00449039j 0.00488663+0.00277975j 0.0021887+0.00264935j 0.00576832+0.003256j -0.0048981-0.00727292j 0.00172992-0.00307029j -0.00427379+0.000147526j 0.00891945+0.000809384j 0.00266476-0.00109765j -0.00129128-0.00255691j 0.00154929+0.00462873j -0.000732611-0.00358428j 0.00110662+0.00320252j 0.00136119+0.00305989j -0.00150394-0.00452012j -0.00185015-0.00765584j -0.00303362-0.00274285j 0.00163427-0.00356223j -0.00445282+0.00132431j 0.00246823+0.00295368j -0.000322806+0.00270745j -0.00686162-0.00278913j 0.00537662+0.00344591j -0.00110106+0.0019609j -0.00148508-0.00209553j 0.00427704+0.000556462j 0.00480289+0.00107447j -0.000282587+0.002303j 0.00394831+0.00315218j -0.00332609+0.00215647j -0.00244654+0.000961749j -0.000197545+0.00334726j -0.00594824+0.000761385j 0.00157566+0.000628888j -0.00220365+0.00130001j 0.000392318-0.00101256j 4.24165e-06+0.00442555j 0.00129688-0.0038827j -0.00227766+0.000163586j -0.00233405+0.00127836j 0.00297866-0.000892259j 0.000205657+0.0010234j -0.00193863+0.000256756j 0.00221073-0.001919j 0.000866719+0.00105075j 0.00242403+0.00506569j -0.00288359+0.000549467j -0.00106878-0.00143006j 0.00274018+0.000795052j 6.20039e-05+0.00364678j 0.00138139+0.000144201j -0.00162369+0.00153284j 0.000461055-3.80926e-05j 0.000482442+0.00131148j 0.00113198-0.00111291j -0.00123094+0.00184838j 0.00075194-0.00013338j -0.00114616-0.00169553j -0.00058903-6.84826e-06j 
-0.0927233-0.0928342j 0.0443467-0.092074j -0.249266-0.0355035j -0.0863526+0.124687j 0.0242967+0.0227744j 0.048134-0.0394031j -0.0186081+0.016368j 0.0117453-0.016579j -0.0352717-0.0169122j 0.0115831-0.0370373j -0.0140826+0.023683j 0.0218262-0.0358908j -0.0125559+0.0242003j 0.00452193-0.026981j -0.0412573-0.0327278j 0.0023378+0.0568265j -0.00506186-0.0225418j -0.0364795-0.0303397j -0.0200489-0.00023775j -0.0442293+0.0813594j -0.000579176-0.0417653j -0.0168956-0.0238415j -0.039784-0.0119077j -0.0241654-0.00968953j -0.0101543+0.00596314j -0.0153591+0.00914534j 0.0329512+0.0181892j -0.0502852-0.00588136j -0.033884-0.0124417j 0.0139309+0.0114519j 0.00720395+0.0141123j -0.0374312+0.00225375j -0.0153188+0.0257625j 0.00980764+0.00866555j 0.00375753-0.0118358j -0.00919441+0.00330679j -0.0435097+0.0153103j -0.0198928+0.000852976j 0.0115363+0.0248649j -0.030626-0.0155308j 0.00499757+0.0120457j 0.0592608-0.0356295j 0.0341971+0.00873513j 0.0222035-0.0164868j 0.0249561+0.011965j -0.0344708-0.00340326j -0.000215836+0.0118117j 0.0388007+0.029147j -0.00364362+0.00466765j 0.00356992-0.00766684j -0.00221677-0.00976179j 0.00904753+0.00499403j 0.000797279+0.000929386j -0.00853541+0.00360966j -0.00400015-0.00521696j 0.00458254-0.0101396j -0.000262181+0.0235175j -0.00624829-0.0053012j -0.000643988+0.00614276j 0.00296156+0.0203292j 0.0014194-0.0219701j -0.000952683+0.0051802j -0.00862862-0.00301487j 0.00471624-0.00719169j 0.00496111+0.0153917j 0.0029779-0.00408515j -0.00303805-0.000899144j 0.00150726+0.00694821j -0.0040427+0.0246955j -0.00855062+0.0102915j 0.0104042+0.003701j 0.00612931+0.0103303j 0.000238859+0.00996342j -0.00199891-0.0105155j 0.00578024+0.00439449j -0.000246026+0.0114204j 0.00406421-0.00389145j -0.0117415+0.0115494j -9.35857e-05+0.00470801j -0.0032292+0.0210399j 0.00100685-0.00783895j 0.000557173-0.0011832j 0.00266286+0.0012691j -0.000801573+0.000613872j 0.00358328+0.00122725j -0.00282921+0.00209904j 0.00456556-0.00449202j 0.00122701-0.0042038j 0.00118403-0.00093885j -0.003393-0.00354959j -0.000403278+0.00300773j -0.00931482-0.00710765j -0.00685602-0.00103617j -0.00281252+0.00262426j -0.00237639-0.00180757j -0.00196938-0.00215693j -0.00229076+0.000526095j -0.00231579-0.00162553j 3.79016e-05+0.00193435j -0.00400092-0.00263649j 0.000609817+0.00373841j -0.0051574-0.00521473j -0.000971468-0.000210375j -0.00172631-0.00701926j 0.00106665-0.0020186j -0.00454766-0.00314579j 0.00312345+0.00106451j 0.00690274-0.00305635j 0.00163653+7.33442e-05j -0.00292937-0.0002138j -0.00138281-0.00297678j -0.000938164-0.00260155j -0.00364143+0.00355242j -0.00717052+0.00318117j -0.00377495+0.00208578j -0.000174529-9.89332e-05j -0.00176255-0.000727291j 0.00116479-0.00214074j -0.00279781-0.0019873j 0.000120655-0.00106188j -0.00278964-0.00738903j 0.00192444-0.00184301j 0.000899401+0.000779861j 0.00171092-0.00232879j -0.00150494-0.0010309j 0.00387544-0.0032699j 0.00270473-0.0012848j 0.00279531-0.00284834j -0.00357268+0.00134168j -0.00043201+0.00335763j 0.000163229-0.00175267j 
-0.0443107+0.0674275j 0.0186958+0.0241703j -0.216681+0.0948562j -0.0803837-0.0545909j -0.0188431-0.0399793j 0.0261683+0.0258941j -0.0304124-0.0469716j -0.0202023+0.0205897j 0.0668698+0.009548j 0.0652541+0.129081j 0.0087498-0.00195477j 0.0375192+0.0720932j 0.0360078-0.00787145j -0.0449106+0.15665j -0.0194994+0.0766549j 0.0783452-0.0653372j -0.055874-0.0822627j -0.0532051+0.0325137j 0.0278445-0.0112197j -0.0609545-0.108703j -0.00291597+0.0612327j 0.0251742-0.00831418j -0.010946-0.00781861j -0.0156801+0.0144004j -0.0158679-0.00779823j -0.0405013-0.0304475j 0.00945397+0.0127019j -0.0116804+0.00118503j 0.024049+0.0231523j -0.0277522-0.0119423j -0.0471502-0.0456965j -0.01129-0.00177076j 0.018674+0.00121444j 0.0106417-0.0126405j 0.0174157+0.027896j -0.0297118-0.0178506j 0.0293548-0.00483588j 0.0317578+0.00793145j -0.0141967+0.00289976j 0.00172594-0.00906878j 0.0278557+0.000355988j -0.00516226-0.0467798j 0.0104477+0.00724068j 0.00810526-0.0106837j -0.00625053+0.00529353j 0.0045976+0.013001j -0.00374548-0.0124768j 0.00895995+0.00355613j -0.0213003-0.0111859j 0.00298763-0.00209379j -0.00471452-0.00903894j 0.0112001+0.0203175j -0.00583406-0.00535671j 0.000458363-0.00455267j -0.00463074+0.00989506j -0.00293177-0.020531j -0.000378723+0.00572751j 0.00142661+0.0167757j 0.00407923+0.0130654j -0.00769655-0.00837965j 0.00838997-0.00848017j 0.00838595-0.0112707j 0.00441396+0.0357862j -0.00225469-0.0100929j 0.0042517-0.0208819j 0.00311521-0.0160206j 0.0122341+0.00955271j 0.00301851-0.00273885j -0.000349504+0.00971918j 0.00316101+0.0309181j -0.0157059-0.0360067j 0.00240719-0.0177749j 0.00303314+0.004843j 0.00694296-0.00167555j 0.00258731+0.00190072j 0.00666075+0.0238118j -0.00242239-0.0150257j -0.00602476-0.00266046j 0.00129799-0.000188034j -0.00347957+0.00643589j 0.00119939-0.00598736j -0.000801336-0.00623536j 0.00167634-0.00159546j -0.001736-0.00329215j 0.00238453-0.00410152j -0.00160618-0.00181399j 0.000553933+0.00380307j -0.0017707+0.00141985j -0.00552358-0.00522618j -0.000380089+0.00423731j 0.00391454-0.00320347j -0.00181853+0.00435057j 0.00450303+0.00827228j -0.00508908+0.00377552j 0.000421681+0.00415389j 0.0087678+0.00800772j -0.00553128+0.00337143j -0.000369961+0.00318514j -0.000607451-0.00037328j -0.00180879-0.00106391j 0.00105788-0.00482798j -0.00152623+0.00578698j -0.00104896-0.000193211j 0.00613686+0.0079191j -0.00404907-0.000335639j 0.000405501+0.00115616j -0.00172363-0.000544737j 0.00269478-0.00826232j -0.00462658+0.00638331j -0.00141932-0.00507027j 0.00264943-0.00510394j 0.00200451-0.000625472j -0.00325715+0.00101995j -0.00196507+0.000417873j -0.00081462-0.00539731j -0.00420437-0.00105045j 0.00192265+0.00217465j -0.00253037+0.00112712j 0.000851779-0.0012576j -0.00162925+0.00469023j -0.000948583+0.0016943j -0.00282098-0.000660756j 0.000542846-0.00125052j -0.000835461+0.00202471j -0.00233344+0.000360077j -0.000702993+0.0041201j 0.00360813-0.000309531j 0.00269978+0.0011685j -0.00128346+0.000294503j -0.00108439-0.00428061j 0.000812047-0.00291349j 
0.0373203-0.120781j -0.0922083-0.145795j -0.0678899-0.0394987j -0.037523+0.270702j 0.016695+0.064917j -0.046252+0.00230891j -0.0181045-0.00557756j 0.0293905+0.0292011j -0.00583306+0.00674972j 0.07222+0.0668146j 0.0258532+0.0269694j -0.0114508+0.0162595j 0.0296428+0.0407737j 0.00233143+0.0436988j -0.02695-0.0488092j 0.0678399-0.0129672j 0.0508457-0.0644879j -0.00696847+0.0270622j 0.0442189+0.0195704j 0.024106-0.0393715j -0.0494166+0.0278227j -0.0161972-0.00743065j -0.00036255-0.00494633j 0.0140757-0.0553971j 0.00657623-0.00369439j 0.0137317+0.0245097j 0.0284238+0.00874492j -0.0143179+0.0298198j 0.000557094-0.0269641j 0.00715403+0.0529607j 0.00644871+0.0536422j -0.00752337-0.00162302j -0.0138221+0.021248j -0.000944979-0.00153699j 0.00282031-0.023954j 0.0126532-0.0057324j -0.0325602+0.0426221j -0.00265682-0.0257506j -0.00900875+0.0386841j 0.000378049-0.0180401j -0.0210033+0.019944j 0.0155921-0.0233314j -0.0197432-0.018918j -0.0028718-0.0190466j -0.000885975+0.0203389j -0.0105103-0.00450281j -0.00793989+0.00740855j -0.0117722-0.00570843j -0.00335692+0.00940817j -0.00196229-0.00316764j 0.00537731-0.0173472j -0.0093549+0.0193916j 0.00082782+0.0124771j 0.00458899-0.00288609j -0.00477961-0.00523971j 0.00112135+0.00634651j 0.00462398-0.0482195j -0.00189681-0.00277849j 0.00374148-0.0092493j 0.00734014-0.0186052j 0.000132798+0.0155483j -0.00106983-0.00466229j -0.0086865-0.0237821j 0.0044353+0.00458386j 0.00663961+0.00567097j 0.00645983+0.00842174j 0.00139302-0.00618592j 0.000515215+0.0116939j -0.00107385-0.00833267j -0.0139353-0.00463536j 0.0106027+0.00765355j 0.00954009-0.00691008j -0.000734965+0.00112259j -0.00790796+0.0229689j -0.00435504+0.00786463j -0.000368966+0.00359041j 0.00361586+0.00425734j 0.00439628-0.00430412j 0.00056957-0.0084544j 0.00260399-0.0074294j 0.00109895+0.0147148j -5.30828e-05+0.00269892j -0.00168642+0.00503801j 0.00681239-0.00723314j 0.00244551+0.000568719j -0.00195231+0.000459903j 0.000970792-0.00270243j -0.00585543-0.00487037j 0.00139804-0.00123292j -0.00154651-3.58001e-05j 0.00114228+0.00128714j -0.00301503+0.00661598j -0.00248668+0.00245234j 0.00279885-0.00746264j -0.00221656+0.0033138j 0.00267738-0.000788592j 0.00106828-0.00845552j -0.0014437-0.0003882j -0.00273838+0.00384694j 0.00109589-0.00159916j -0.00386697+0.00435382j 0.00149716-0.00234613j 0.000710111+0.000916758j 0.00275058-0.00714483j 0.00283653+0.000463775j 0.00191294-0.000526887j 0.000491164-0.000858646j 0.000610538+0.00713786j -0.000314568+0.000202903j -0.000365869+0.0053637j 0.00143161+0.00215812j -0.000690963-0.00299477j 0.00255914+0.00223765j 0.000983486-0.00152414j -0.000968523-0.00163458j 0.00458602+0.00156714j -0.00362865-0.00196079j 0.00087236-0.0020968j -0.00109082-0.00282621j 0.00320484-0.00274009j -0.00172853+0.00700207j 0.00131682-0.000431289j 0.000175946+0.00143368j 0.00165786-0.00182811j 0.00162157+0.000924352j 0.00131893+0.00201791j -0.00124911+0.00550881j -0.00224464+0.00143681j 0.00186282-0.000540951j 0.00158634-0.00200594j -0.000532655+0.0029055j 
-0.0429108+0.0472158j -0.0129308+0.0828746j -0.370124+0.0111188j -0.0950612-0.135983j 0.0265713-0.0323433j 0.037891-0.0262973j -0.00204822+0.0521619j -0.0116166-0.082144j -0.0171638+0.0359683j 0.0339135-0.0894543j 0.0169948+0.0492091j 0.0390854-0.0168503j -0.0121927+0.0171567j 0.014711-0.0502559j -0.0583463-0.0107584j -0.00746681+0.105449j 0.0423294+0.0300352j 0.0166823-0.0830464j 0.0239265+0.0391751j 0.0346284+0.0382104j -0.00956359-0.072671j -0.00347028+0.02942j 0.00139386-0.0161853j -0.00499857+0.0317411j 0.00654229-0.00313838j 0.0200091-0.0170844j -0.0221713-0.00966351j -0.0050748-0.012824j -0.00731632+0.0195669j -0.0042233-0.0644085j 0.0169655-0.0274288j 0.0107019+0.0271915j 0.0111087+0.012499j 0.00412842+0.0198051j 0.0105411-0.0167072j -0.0137944+0.0182547j -0.00598716-0.0432224j 0.0213938+0.0262244j -0.0121728-0.036427j -0.00146628+0.00896855j -0.014094-0.0136059j -0.0258299+0.0342356j 0.0135811+0.0443049j -0.00477445+0.0123207j -0.00686583-0.0144094j 0.0116166+0.00985043j 0.0049594+0.0104628j -0.00523169+0.0085914j 0.00847891-0.0208038j -0.00389893-0.00175167j 0.0016394+0.00756322j 0.00518115-0.00457343j 0.00018307-0.0115527j -0.0127568+0.000169209j 0.00388908-0.00729067j -0.00291258-0.0207449j -0.00407874+0.0160838j -8.26894e-07+0.00578835j -0.00281576+0.00589617j -0.00297106+0.00835769j -0.00427609-0.00415777j -0.00104648+0.0128245j 0.000199782-0.00175266j -8.26957e-05-0.005364j 0.00376478-0.0125643j -0.00617275-0.0027895j -0.00501089-0.000352414j -0.00332652-0.00464621j 0.00479861+0.00282351j 0.0028873-0.00951097j 0.00823698+0.00492282j -0.00989764+0.0149021j -0.00361743-0.00208664j 0.000181553-0.0117953j -0.00200458-0.0042316j -0.00839172-0.0075881j -0.000352827+0.0036428j 0.00422653+0.0052894j -0.00269311+0.00496673j 0.000571425+0.00507186j -0.00300475-0.00540806j 0.0029147-0.00218437j -0.00375603-0.00060162j 0.00256713+0.00243677j -0.00328736+0.000948445j 0.00193888-0.000296816j -5.16513e-05+0.00160829j 0.0027694+0.00235691j 0.00580396+0.00190526j 0.00175388-0.00257366j -0.00296086-0.00297393j 0.00358917-0.00406022j -0.00279891-0.00828688j 0.00227492+0.00425918j -0.00175304-0.00307597j -0.00864737-0.00329685j 0.00157289+0.00282107j -0.00137921-0.00369012j -0.00189892+0.0054985j 0.00234043-0.00126047j 0.00293009-0.00635326j 0.00290788-0.00149499j 0.00522131-0.00145389j -0.00131289-0.00264553j 0.00284272+0.003368j -0.000525821-0.000378454j 0.000906481+0.00132647j -0.00226803-0.00257656j 0.00218349-0.00321558j 0.000544058-0.00276603j -0.00200747-0.0021653j -0.00112112-0.000687111j 0.00214436+0.00125439j 0.00105126+0.00202633j 0.00220541+0.00429216j -0.00107244-0.00115405j 0.000984579+0.00126903j -0.000287053-0.000102375j 0.000722469+0.00458111j -0.0033144-0.000722131j 0.00366185-0.00343798j 0.000351462-0.000788817j -0.00145408-0.00289846j 6.42923e-05+0.00279395j -0.000848027-0.000621665j -0.000284508-0.00114564j -0.000361091-0.00423331j -0.00138132-0.0037445j -0.000337153+0.000653958j -0.00112648+0.00335225j -0.000979847-0.00190969j 
-0.0482094+0.0472421j -0.022344-0.0074278j -0.240206+0.0167396j -0.0564248-0.0373648j 0.00863319+0.00164382j 0.00209287+0.0764751j -0.0627206+0.0107272j 0.00484065+0.0586943j -0.0623798+0.0601252j 0.0971157+0.0698139j -0.0654144+0.0233162j 0.0335859+0.141378j -0.0813226+0.0062067j 0.0255353+0.180336j 0.0900752-0.0369343j 0.0288443-0.218985j -0.00866866+0.0140582j -0.0384382+0.0359674j -0.000648442-0.0274088j -0.0306392-0.0583249j 0.0383206+0.061462j -0.00127194-0.0442551j 0.0296018+0.00238043j 0.000976054+0.0175794j 0.0138612-0.00595066j -0.0263093+0.0049629j -0.00141162+0.0442588j 0.015048+0.000513235j 0.0122255+0.0173225j 0.0260521+0.0028993j 0.00860271-0.00916149j -0.00616205-0.01558j 0.0396589-0.0235051j 0.012642-0.0128496j -0.0205259+0.0141802j -0.0193683-0.0137519j 0.0515849-0.0210784j -0.00485575-0.00591499j 0.0124972+0.00856467j -0.00402963+0.00723531j 0.0196205-0.00306212j 0.0427464-0.0231613j -0.023519-0.0229586j 0.00747872+0.00370336j -0.00629915-0.00190089j -0.0119309-0.000650815j 0.00878312-0.0240256j -0.000479711-0.0134305j 0.0021714+0.00795533j 0.00283616+0.00709885j -0.00567435+0.00261362j -0.00772753-0.00213423j 0.00767966-0.00773414j -0.000180249+0.0154447j -0.000547369+0.0152794j -0.0018948+0.0182766j 0.00131259+0.0141361j 0.00634775-0.00625275j 0.00347111+0.00401581j 0.00637946+0.00747998j 0.00305464-0.00100616j -0.000764364-0.019592j -0.00352892+0.0209349j -5.88552e-05+0.00597884j -0.0165758+0.00134529j 0.00320259+0.0174862j 0.00477701+0.00737297j -0.00142563-0.0147129j 0.000987121+0.0114307j -0.00312262-0.0116037j -0.0104077+0.00105509j 0.00097327-0.00124939j 0.00196459+0.00355183j 0.0021268-0.00248886j 0.00370207+0.000111345j 0.00693715+0.00701336j 0.000621761-0.00443271j -0.00412803-0.00396675j 0.00305405-0.00182005j -0.00690786-0.000400031j 0.00274548-0.00582298j -0.000237055+0.0028781j 0.0045494-0.00342007j -0.00548922+0.0123724j 0.00360619-0.00357063j -0.0013702+0.0047196j -0.000426106-0.00386812j -0.0109573+0.0022033j -0.00154636+0.00147743j 0.00506524-0.00053542j 0.0013349+9.90964e-05j 0.00713005-0.000121184j -0.00393053-0.00237622j -0.00507312-0.00280467j 0.0044449-0.00237961j 0.0107254+0.00332464j -0.00268208+0.000965677j 0.00302331+0.00605531j 0.0013781-0.000743304j -0.00131956+0.00256084j 0.00038286-0.00363913j -0.00646929+0.00171344j -0.00612501+0.000763927j 0.00416156+0.000765073j -0.0125183+0.000856306j 0.00153853+0.000425403j -0.00423787+0.00113593j -0.000371911+0.00192631j -0.00201683+0.000868363j -0.000191618-0.00144459j 0.00415539-0.00256875j 0.00341044+0.000276482j -0.00527801+6.33594e-05j -0.000866198-0.000517047j 0.000498518-0.00386865j -0.00165156-0.000801932j 0.000757036+0.00122138j -0.00164324+0.0022748j 0.000577021-0.00173396j 0.000275752+0.00117323j -0.00299318+0.000596445j -0.00227829+0.00113011j 0.00145508+0.0012072j -0.00140845-0.000537351j 0.000683271+0.000566789j -0.00203873+0.00144389j 0.00102459-0.000474558j 0.00260334+0.00190331j -0.000755924+0.000200421j 0.00121141-0.00329332j 0.00223515-0.000898104j 
0.0987904+0.00863995j 0.019634+0.0104285j 0.0898178+0.0463517j -0.213754+0.0333406j 0.00742361+0.0393626j 0.000109728-0.0173576j 0.00725767+0.00530771j -0.0233475+0.0447616j -0.00639399-0.023668j 0.0246992+0.00711134j 0.0282296+0.00532627j 0.0052802-0.0358583j -0.00528271+0.0613657j -0.0290421-0.00651574j -0.0278345-0.0754438j -0.0560621+0.0333597j 0.0137123+0.0242096j -0.0115946+0.0586581j -0.0188136+0.0441849j 0.0204101+0.0524616j 0.0571118-0.0570196j -0.0156189-0.0310435j -0.00746917+0.0110191j 0.00308086-0.0102589j 0.0489688-0.0255281j 0.0257861+0.00218401j 0.00626858-0.0127226j -2.77075e-05+0.0163373j -0.0164407+0.0103431j -0.0246803+0.00837014j -0.00107769+0.00889012j 0.00428243+0.010585j 0.0171451+0.0081344j 0.00269775-0.00513048j 0.00430726+0.00334578j -0.00041357+0.000439622j -0.0226609+0.0364451j 0.000735469+0.0116147j -0.0218097+0.0165701j 0.017892-0.0145237j -0.0349488+0.0274503j 0.0624372-0.0869951j 0.00606516-0.00462367j 0.0452474-0.0458697j -0.033961+0.0247865j -0.0367355+0.0342885j 0.0144789+0.0193139j -0.000719743-0.00171942j 0.0147065-0.00567947j -0.000251567-0.01129j 0.00966955-0.0173755j -0.0145219+0.0144525j -0.0063503+0.00545591j 0.00834698-0.000367363j 0.000154145+0.00862991j -0.01307-0.00912031j 0.0216243+0.0301444j 0.00955588+0.00563341j 0.0127002+0.00549068j 0.0109435+0.025898j -0.0102551-0.0164169j 0.00608258-0.00676678j -0.00210327+0.016183j -0.00498326-0.00710791j 0.00710893-0.00399738j -0.00380187+0.000755444j 0.00321624+0.00624669j 0.00618108-0.00994079j 0.0070302+0.0263983j 0.00567527+0.00261364j -0.00150619+0.000512191j 0.0120642+0.0144389j 0.0131116+0.0151163j -0.00956783-0.0102012j 0.00712758+0.00381975j 0.00671584+0.0139912j 0.0050735-0.0125799j -0.00460327+0.0311346j 0.0114835-0.00236451j -0.000964915+0.0102029j -0.00109427-0.0119959j -0.00410113-0.00316419j 0.00266161-0.00374173j 0.000228692+0.00410268j 0.00180288-0.00288741j -0.000628871+0.00233868j -0.00145919-0.0048013j 0.00156372-0.00741403j -0.0014977-0.001973j -0.00123045+0.000381151j 0.00367066+0.000834094j 0.00023336-0.00375599j 0.00720971+0.00122894j 0.00167331-0.000261701j -0.00170594-0.00460631j 0.00450831-0.000467141j 0.00161869-0.000415133j 0.000163028+0.00246112j 0.00580715+0.00159529j -0.00541369+0.00090386j 0.00128362-0.00129917j -0.00310347-0.000595562j 0.00336482+0.000798952j -0.0100211-0.00742788j 0.0100639+0.00136519j -0.00796836-0.000603341j 0.00866814-0.000809199j -0.00226389-0.0112874j 0.0048295+0.00390129j -0.00720919+0.00292976j 0.0039604-0.00160488j 0.00884498-0.0110219j -0.0113+0.0148112j -0.000897331+0.00658965j 0.00732852+0.00175108j -0.00248245+0.00429792j -0.0013417+0.000186785j -0.0012769-0.00191681j -0.00147013+0.00408543j -0.00446082+0.00150985j -0.0115501+0.00575315j -0.00297625-0.00294306j 0.00204871-0.00213726j -0.00332644-0.000380863j -0.0073559+0.00272254j -0.00893166+0.000537633j 0.0101891-0.0109275j 0.0115507-0.0152174j -0.00690513+0.00789863j 0.00272684+0.0051111j 0.00631871-0.00743657j 
0.0407141-0.0478257j 0.0450176-0.0112332j -0.0590329-0.0182459j -0.150558+0.0951449j -0.0236711-0.0416116j 0.0425495-0.00739713j 0.0311568+0.0435738j 0.0256556-0.10474j -0.0303604+0.045817j -0.0472964-0.0674771j -0.036845+0.0205207j -0.0361486+0.0407711j -0.00117433-0.0189458j -0.00722841-0.0817572j 0.0411689+0.0525815j 0.0131893+0.0278206j -0.00328082+0.0276753j 0.0353584-0.137548j 0.0416293+0.029097j -0.124568+0.0556312j 0.0424238-0.017549j -0.0306761+0.0158656j -0.0181322+0.0219105j 0.0129858+0.0168503j 0.00193645-0.00424929j 0.0212253+0.0641639j 0.0203305+0.0122801j -0.035986+0.0299002j -0.0179747-0.00293332j 0.0131336+0.0739765j 0.0140621+0.086366j -0.0275476-0.00930019j -0.0472664-0.0526557j -0.0171674-0.031248j 0.00966476-0.022765j 0.021059+0.0429547j -0.0452327+0.0186966j -0.0264276-0.0496786j 0.0106919+0.014248j -0.0318773+0.00713193j -0.0357587-0.0142476j 0.0168636+0.0634304j -0.0192562-0.0640675j 0.00484935-0.0103053j -0.00277192+0.013525j -0.0186654-0.011129j -0.000975096-0.00676882j 0.020544-0.00877921j 0.0195553+0.0442228j -0.000205808-0.00307267j -0.00770768-0.0125649j 0.000530933-0.027815j -0.00328935-0.0118982j 0.00309609+0.0187109j 0.00329798-0.0134736j -0.00125496-0.0101716j 0.0342326+0.0332716j -0.00449269-0.0121087j 0.0123405-0.00501279j 0.0208284+0.0246024j -0.0210121-0.0267932j 0.000464213+0.016248j 0.00652294-0.0201097j -0.00646621-0.00307783j 0.00362775+0.0275333j -0.00344392-0.00399545j -0.0111107-0.0183971j 0.00706024+0.0201911j 0.0220454+0.0097191j 0.0208853+0.0245394j -0.00132828+0.011351j -0.00970976-0.0159531j 0.00257606-0.016355j -0.0145266-0.0148889j -0.00728689-0.00914055j 0.00687095+0.0026607j -0.00585125-0.0140881j -0.00116102+0.0038352j 0.00733194+0.00350372j 0.0156369+0.0181183j -0.0104266-0.0076614j -0.00646912-0.00683413j -0.00456597-0.00711425j 0.00248667+0.00188939j -0.000745553-0.00328448j -5.72194e-05+0.00228151j 0.00141666-0.00362647j -0.00449795-0.00143797j 0.00117616+0.00704379j -0.000601566-0.00501312j -0.00524118-0.000434111j 0.00101283+0.00782011j 0.000737378+0.00293901j 0.00189252-0.00277174j 0.00322551-0.000340537j 0.00655705+0.00808075j 0.0042151-0.0063413j -0.00286093-0.000831655j -0.00430185+0.00233565j -0.00668132-0.00101626j 0.0140283+0.00800076j 0.00484295+0.0119868j -0.00201177-0.000730959j 0.0187114+0.022433j -0.00684265-0.00143331j -0.00260534+0.00447728j 0.00236456-0.00566575j -0.0100461+1.10801e-05j 0.00671218+0.00864771j -0.00416275-0.00102697j -0.00936145+0.0132694j 0.000485592+0.00453991j -0.00025454-0.00616155j 0.00184005+0.0037661j 0.000172744-0.00258298j 0.00126704-0.000975416j 0.00069362-7.57521e-05j 0.00547312+0.00230235j -0.000233227-0.000704884j 0.00463358+0.00298399j -0.00879333-0.00111578j 0.00472737+0.00582243j -0.00112103+0.00453688j 0.00121379-0.00212688j 0.00435478+0.00140623j -0.00185264-0.000710285j -0.00915189-0.00543205j -0.00201545+0.000819958j 0.000753819+0.00126882j 0.00306442-4.58696e-05j -0.0023082-0.00108137j 
