-0.052391+0.542664j 0.00409135+0.0159118j -0.0214435+0.0427353j 0.0345289+0.011622j -0.0144329+0.0402199j -0.00154266+0.0120828j 0.013441+0.000314742j 0.013613+0.00529234j 0.0119861+0.00684829j -0.00146508-0.0138027j 0.0140908-0.000664458j -0.00926636-0.0101529j 0.000126057+0.0109607j -0.00221722+0.0203737j 0.00733052+0.00263265j -0.00725446-0.0216846j -0.000483118-0.013826j -0.0128312+0.0154404j 0.00395572-0.00700431j 0.00418879+0.0136972j 0.000841889+0.00246573j -0.00150567-0.00613095j -0.00243932-0.00200636j 0.00137255+0.00620021j 0.00687588+0.00832888j 0.00790346+0.00313813j 0.000134846-0.00765005j -0.00835282-0.00574723j -0.00155174+0.00538688j 0.00604522-0.00380991j -0.00300155-0.000719207j -0.0053885-0.0125171j -0.00429146+0.00325261j 0.00542198+0.00529092j 0.00563117+0.00525752j 0.00859208-0.00758472j -0.00134017-0.00177581j -0.0100552+0.0117603j -0.00388655+0.00320112j 0.0119232-0.00802204j -0.00104449-0.00507425j -0.0035518-0.0081878j 0.0174796-0.00128945j -0.0143397+0.0128182j -0.00249079+0.00360292j 0.0125847-0.00141754j 0.0106517-0.00870037j 0.0107391-0.00199155j -0.000627803+0.00137511j 0.000562538-0.00954249j 0.000789453-0.00146666j 0.00185382+0.00142467j -0.00839277+0.00492069j 0.0127196-0.00399828j 0.0180802-0.00150284j -0.00368111-0.00170681j -0.00809608-0.00679116j -0.00018558+0.000589484j 0.00366821-0.00254351j -0.00740347-0.00246903j -0.0159168-0.00841715j 0.00523022+0.00344365j -0.00992234-0.00611389j -0.0157645+0.00182821j 0.00715464-0.00514145j -0.00681987+0.00312573j 0.00509375+0.00159674j -0.00785093-0.00487794j 0.000504617+0.000232726j -0.000846502-0.000421555j 0.00213109-0.000214399j 0.000282756-0.000391646j 0.00549686+0.00283293j 0.00364559+0.00447963j -0.00200687-0.00132256j 0.00206092+0.000500736j -0.00114943+0.00173388j -0.000367647-0.00440893j -0.00140953-0.00172225j -0.00158353-0.00363188j 0.00301718-0.000222352j -0.00526428+0.0023509j 0.0036517+0.00119003j 0.00404408+0.000937897j 0.00127672+0.000697557j -0.00136126-0.000593537j 0.000359675-0.000602443j 0.00313913+0.000418655j -0.00196582-0.00137292j -0.00177616-0.00255902j 0.00020574+0.00155337j 0.00452791+0.0063349j -2.65785e-05+0.000245221j 0.00043545+0.00441694j 0.000861549+0.00104182j 0.00436271+0.00273305j 3.79984e-06-0.00217349j -0.00266366-0.00251968j -0.000563059+0.000852357j -0.00506335+0.000310593j -0.00207795-0.00199383j -0.00109484+8.47457e-05j -0.00473844-0.000150289j -0.00356023-0.00113309j -0.00383783-0.00395998j 0.00134987-0.00213211j 0.00219243+0.000227717j 0.00232506+0.00831628j 0.00136051+0.004027j 0.00012471+0.00278076j -0.00162284-0.00379554j -0.00128488+0.00706763j -0.00145471-0.00786117j -0.000613293+0.00109959j -0.000475808-0.00502679j 0.000525062+0.00446812j 0.000575207+0.00258452j -0.00100974-0.00357646j -0.00343627-0.00789242j -1.73067e-05+0.000871435j 0.000281703+0.000341283j 0.00104327-0.00237381j 0.000141918-0.000283255j -0.000494022+0.000114844j -0.00022567+0.000464662j -0.000968494+0.000452036j 9.28442e-06+0.00334635j 0.00030628+0.0021593j -0.000250453-0.00102115j 0.000585435-0.00855284j 0.000162104+0.00382796j 0.00153815-0.00348911j 0.000277063+0.00195932j -0.000824296-0.000714741j -0.00046491-0.000248175j 0.000485245+0.00102328j 
-0.0536893-0.290435j -0.0136465+0.0242884j -0.0397698+0.028981j -0.0238754-0.00191414j 0.0141717-0.0245944j -0.00247701-0.00996831j 0.00763107+0.000755343j -0.00179082-0.00244977j 0.0270295+0.00691441j 0.0205565-0.0230457j 0.00330527+0.0139984j 0.00343445+0.011543j -0.00486174-0.00230696j -0.00845587-0.00072612j 0.00500703-0.0155246j -0.00602149+0.0216681j -0.00539278+0.0128537j -0.013052+0.00864506j -0.0014729+0.00397842j 0.000709039-0.00934914j -0.000132801+0.000526718j -0.00135293+0.00497085j 0.00178283+0.00556903j 0.0028308-0.00163127j 0.00589098+0.00327841j 0.00371703+0.0027251j -0.0018876+0.00478123j -0.0160985-0.010344j 0.0101439+0.00790242j 0.00179976+0.0109918j -0.00523813-0.00256914j -0.00827258-0.00650082j -0.00334592-0.0084438j 0.0089058+0.00928474j 0.0089367+0.007978j -0.000440167+0.0107588j 0.00101174+0.000790187j -0.00280275-0.00238053j -0.00421123+0.00214105j -0.00440186+0.00834538j 0.00406013+0.00360007j -0.0010658+0.00342772j -0.00978859-0.0026275j 0.00602014-0.00886506j -5.74387e-05-0.00357j -0.00473402+0.00525251j -2.71147e-05+0.00495102j -0.000631701+0.0124319j 0.00782529+0.0101557j -0.0131685-0.00328557j -0.0124828+0.000100587j 0.00417303-0.00237119j 0.00619825+0.0130523j -0.0101076+0.00280851j 0.00129817+0.000440547j -0.00160558-0.00937467j 0.00514225-0.00842328j 0.00274842-0.00269073j -0.000499607-0.0116447j 0.0114229+0.00642891j 0.0127661+0.00673407j 0.000841435-0.000776492j -0.0111016+0.00434948j 0.0105424+0.00531915j -0.00765314+0.000267086j -0.0092383+0.000453685j -0.0123002-0.00313958j 0.00158169-0.00110658j -0.00206396-0.000821907j -0.00167633-0.00134149j 9.44531e-05-0.000593072j -0.000886607-0.000913099j 0.00270123-0.00140479j -0.000443987-0.00115355j 0.00472226+0.000128833j 0.00298971-0.000787678j 0.00166239-0.00153257j -0.0048097-0.00196244j -0.00492646-0.000959879j -0.00198091-0.00304176j 0.000466641+0.000160218j -0.0132829-0.000201639j 0.00498154+0.0012561j 0.00519749+0.001912j 0.00258968+0.0074681j -0.000720423-0.00269754j 0.00119863+0.00170842j 0.000137395+0.000776083j -0.00248006-0.00176172j -0.000275313-0.00164816j 0.00107348+0.000416628j 0.0103566+0.00567335j -0.00204187-0.00143061j 0.00578346+0.00643727j -0.000612141+0.00023578j 0.0055084+0.00675582j -0.00029879+0.000895604j -0.00223952-0.0012894j 0.0020952-0.00183566j -0.00722596-0.0064731j 0.00246144-0.000626009j 0.00167089-0.00108706j -0.00950791-0.000436714j -0.00389118+0.00245845j -0.00754718-0.00576214j 0.000796292-0.00102478j 0.00240539+0.00186792j 0.00271396+0.00303832j 0.00206915+0.00241279j 0.000622675-0.00240178j 0.0018991-0.00126578j -0.00274204-0.00221459j -0.0048907-0.00214419j 0.00129647+0.00401709j -0.000672282-0.00211896j -0.000321903-0.000836282j 0.00167849+0.00271355j -0.000750416-0.00325299j -0.00213122-0.0116412j -0.000109025+0.00138245j 0.000168304+8.03691e-05j -0.000389957-0.00063698j -0.000155074-0.000807679j -2.024e-05+0.000174097j -0.000155075-8.96573e-05j -0.000240659-0.000658272j 0.000269125+0.00110004j 7.84987e-05+0.0011119j 0.000241534-0.00135788j -0.000471687-0.00855993j -0.00105094+0.0099439j -0.000400866-0.00266133j 0.000709775+0.00127894j 9.04069e-05-0.0048736j -0.00023704+0.000487861j 0.000542098-0.000696487j 
0.0694863+0.195672j -0.0247788-0.0133302j -0.0364692-0.0389425j -0.00014916+0.000830375j -0.00648816+0.0180535j 0.00182678+0.00405105j -0.00194546+0.0206384j 5.08633e-05+0.00754122j -0.00864014+0.0292281j 0.0363315+0.0152615j -0.00534796+0.00205178j 0.000678432+0.000846893j 0.00467801+0.00613294j 0.00955621+0.0123732j -0.0100489-0.00826131j 0.00580994+0.00124055j 0.00408353+0.00228318j 0.0122574+0.0210771j -0.00111644-0.00184306j 0.0017921-0.00259439j 0.00584049-0.00782661j 0.000864938-0.00997146j 0.00489628-0.0081224j 0.00297927-0.000477549j 0.00936159-0.0103777j -0.00488896+0.00742826j -0.00138418+0.0021459j -0.00479087+0.00635179j 0.0187609-0.01931j 0.00625267-0.00612285j 0.00267508-0.00487849j -0.00899282+0.00381042j -0.000690089+0.00196176j -0.0054248-0.000737342j 0.00426683+0.00212362j 0.00122373-0.00249207j -0.000731522-0.000650343j 0.00726162+0.000105889j 0.008335-0.000659951j 0.00314208-0.000557566j 0.000778051-0.00247201j -0.000554371-0.00346947j 0.00252246+0.00513872j -0.00194195+0.00341979j -0.000145157+0.00447117j 0.00168791+0.00708299j 0.000713619-0.00516037j 0.00516424+0.00422542j -0.000382711+0.0122454j 0.00559225-0.00585848j 0.0117175+0.000193371j 0.00635191-0.0133918j 0.00472891+0.00731631j -0.000899125+0.00882448j -0.00277774-0.000911887j -0.00372448-0.00204749j 0.0001209-0.0139345j 0.00758914-0.0122293j 0.0033755-0.00902395j -0.0130352+0.00649623j -0.0111224+0.00128515j 0.00267633-0.00431885j 0.013973+0.00177571j -0.00377993-0.00218741j 0.0017786-0.00330878j 0.00691311+0.00745782j 0.0128286+0.0006248j 0.000388205+0.0046807j 0.00228634-0.000695548j 0.00104624+0.000227856j -0.00400588+0.0027173j -0.0025891-0.00238483j 0.00277584-0.000671802j 0.00118694-0.00167512j 0.00289017+0.00104281j -0.0028214+0.0069863j 0.00265756-0.00352538j -0.00394621+0.00554223j -0.00491405+0.00147021j 0.00470239-0.00374542j 0.000380072+0.00320647j -0.0123148+0.00126134j 0.00152691+0.00257167j 0.000704045+0.00147336j -0.00939091+0.00716611j 0.0034894-0.00261418j 0.000606117+0.000330847j -0.00110485+0.00121439j 0.00214272-0.00355816j 0.00574981-0.00698614j 0.000739272-0.00112335j 0.00513603-0.00608558j -0.00348878+0.0018314j 0.00921025-0.00572151j -0.00149394+0.000753565j -0.00603903+0.00570584j 0.000464917+0.000256163j 0.00106577-0.0032754j 0.00259783-0.00247287j 0.00115352-0.00585942j 0.0068542-0.00351404j 0.00438504-0.00189661j -0.00967607-0.00235034j -0.0113816+0.00121818j -0.00661445+0.00159651j -0.00436599+0.0055496j 0.00791596-0.0026307j -0.00454883+1.37883e-05j -0.0023064+0.000896775j 0.00369877-0.00107808j 0.00534313-0.000654208j 0.000304424-0.00150259j -0.00227579+5.51984e-05j -0.000830284-0.00403748j -0.00132801+0.00398892j 0.00291816-0.00122103j -0.00124956-0.000572192j 0.000361067+0.00403123j 0.000804338+0.0139921j -0.000220146-0.00162674j -6.87409e-06-0.000264516j -0.000115018+0.00131693j 0.000330619+0.000800534j 4.54345e-05-0.000286688j -0.00013044+0.000351682j 0.000345549+0.000421236j 0.000156884-0.00177425j 0.000309561-0.00209025j -0.00112951+0.00164297j -0.00137706+0.0107964j 0.00184516-0.00947726j -0.000781108+0.00325906j -0.000212457-0.00212913j -0.000743318+0.00464542j 0.000237036-0.000312695j -0.000477334+0.000164295j 
0.430489+0.0192442j -0.130073+0.0111911j 0.0785101-0.00293958j -0.0281419+0.037635j -0.0153859-0.00807036j 0.00490159+0.00669554j 0.0136011+0.028022j -0.0123006+0.00877852j -0.00648028-0.00667963j 0.00433288-0.0108164j -0.00827543-0.0188563j 0.0207297-0.0123977j -0.000818567+0.0029783j 0.00451756+0.00194741j 0.0142984-0.0032458j 0.0476204+0.00307029j 0.00603378+0.00180222j -0.0134597-2.62671e-06j -0.009566+0.00284115j 0.00390854-0.00611032j 0.000538762-0.000719666j -0.0144536-0.0133047j -0.000762355+0.000970509j -0.00287867-0.00535546j 0.00216334+0.008456j 0.00385183-0.00490757j -0.00305797-0.000710224j -0.00166191-0.00459245j -0.0014653-0.000304761j -0.0100349+0.00661438j 0.0013698-0.00879296j -0.00573379-0.0106171j 0.00922531+0.0139075j 0.00106353-0.0113821j 0.00450723-0.000686902j -0.0139103-0.0145623j 0.00179858+0.00210106j 0.00520528-0.00380135j 0.000225917+0.00165841j -0.00559651-0.00408433j -0.00615744+0.00729971j 0.00140111-0.0019701j 0.000857972+0.00398253j 0.00817449+8.27073e-05j 0.00640265+0.00350233j 0.00820434+0.00420872j -0.0077753-0.00252488j 0.00163019-0.00191976j 0.000258873+0.00982202j -0.00762456+0.00265973j -3.14942e-05+0.0050673j -0.00184829+0.00723888j -0.00680542+0.00691599j -0.00127678-0.00318634j 0.00308389+0.00956924j 0.00197683+0.000613423j -0.00468817+0.0019037j 0.00135559-0.00313202j -0.00488631+0.00328261j 0.00269939+0.00352583j 0.00200681+0.00067145j 0.000793478-0.000400624j -0.00392033+0.000610971j -0.000891119-0.00623101j 0.0107409-0.00509185j -0.00547616-0.00696127j 0.000861352-0.00224647j 0.00262628+0.0172801j 0.0041091+0.000606917j 0.00408224-4.31393e-05j 0.00458829-0.00155056j -0.000107093-0.00162074j 0.0106575-0.00411393j 0.00946528-0.00202714j -0.00559955+0.00175586j 0.00620201-0.00243052j 0.00242813+0.0016165j -0.00266887+0.00179737j -0.00105834-0.00244361j -0.000836593-0.00109649j 0.0012271+0.00141115j 0.00016555-0.00163707j -0.0015749+0.00112978j 0.00113981+0.000905957j 0.00012913+0.000126203j -0.00201762+7.43096e-05j -0.00466057+0.0002294j -0.00112417-0.00111962j -0.000541422+0.00262646j -0.00436613+0.00176192j 0.00185274+0.00128672j 0.000897709-0.000139196j 0.00184414-0.000575041j -0.001402+0.00117883j -0.000425252-8.04636e-05j 0.00427047+0.000310971j -0.00129456-0.000305423j -0.00353746-0.000410112j -0.000922348-0.00133399j 0.0015308+0.000724718j -0.00254152-0.000105242j -0.00227736-0.0011454j -0.000203069-0.000130566j -0.00422385-0.0016506j 0.00149906-0.00135198j -0.00331942+0.00359775j -0.00397311+0.00363018j 0.00952326+0.00241627j 0.00199572-0.00395361j 0.00897908-0.00189229j 0.00473652+0.00169705j 0.0140828+4.11281e-05j -0.00379424+0.00507384j -0.00405143+0.000255634j -0.000858497+0.00409152j 0.00495289-0.00638087j 0.0062112-0.00162458j -0.00247222+2.28458e-05j 0.00216934+0.00248245j -0.000201372-0.000233922j -0.000134284+0.000263899j -0.00335935-0.000743051j 0.000880749+0.00051402j -0.00137349-0.000392874j 0.000279434-0.000457783j 0.00216563-0.000783612j 0.00135222-0.000489958j 0.0018355+0.00144444j 0.000139028+0.000673811j 0.00034851+0.00030334j -0.00209568-0.00441057j -0.00579735+0.00234432j -0.00566928+0.00276194j 0.00323417-0.0107614j 0.000571092-0.00111289j -0.00408683+0.00332473j 
0.461175-0.0167525j 0.114127-0.0168437j -0.0541347-0.00160598j -0.00193639+0.0273542j -0.0311842-0.00861931j -0.0108169-0.00884316j -0.00388862-0.01538j -0.000291496+0.00105481j -0.00154394+0.00107119j 0.0019208+0.00229803j -0.000677557+0.0259737j 0.00604215-0.0048955j -0.00386647+0.00264091j -0.0277588+0.00603126j -0.0215951+0.00637039j -0.00166842-0.00683282j 0.0404453+0.0108093j -0.0103356-0.00544115j -0.00105783-0.00218979j 0.000653044-0.0138097j 0.000434039-0.00847645j -0.00818348-0.0177671j -0.00605507+0.00200777j -0.0038657-0.00894906j 0.00300203+0.00929358j 0.00471709-0.00745107j -0.0021676+0.000225884j 0.000475523-0.00108049j -0.00300655-0.00843704j -0.00651039+0.0071221j 0.002938-0.00999806j -0.00499394-0.00944345j 0.00643356+0.00849165j 0.00610478-0.0201069j -0.00780127+0.00334344j -0.00111654-0.00967468j 0.00555101+0.000434069j -0.00074336-0.00448225j 0.000528891-0.000682132j -0.00560211+0.000704169j 0.0038823-0.00553608j -0.0118291+0.00144885j 0.0108085-0.00596076j 0.00853898-0.00280817j -0.00193544-0.0172926j -0.00744911-0.002503j -0.00755483-0.00801932j -0.00533907+0.00197337j -0.00400037-0.00041883j -0.00829714-0.00297319j 0.00293529+0.00829246j -0.00163506-0.000549895j 0.00645194-0.00538957j 0.00257426+0.00604947j 0.0011584-0.00200657j 0.00770923-0.0104296j -0.00418021+0.00440053j 0.00385938-0.00475236j 0.00389902+0.00207648j -0.00241111+0.00337335j -0.00860505+0.00178617j -0.000295456+0.0169526j -0.00972739+0.000240963j 0.00453287+0.00287976j -0.00776785+0.000271885j 0.012122+0.00583689j 0.00339743+0.00386394j -0.00313501+0.00105822j 0.000932657+0.000370866j 0.000697776+0.00103225j -0.000785452+0.00117385j -0.000465179+9.46223e-05j -0.00161695+0.00181301j -0.0012096+0.00163621j 0.00249219+0.00194916j -0.00230426-0.00218032j -0.000221825+0.00245333j 0.00159461+0.000754867j 0.000750657-0.000395947j -0.0032764+0.000307076j -0.000559999-0.00180129j 0.00283014+0.00238969j 0.000948714-0.000662702j 0.00073469+5.60614e-05j -0.00368377+0.00305195j 0.00169331-0.00064146j 0.0010618+0.000953574j 0.00182055-0.00110827j 9.81095e-05+7.64432e-05j 0.000317947-0.000511732j -0.0010849+2.36528e-05j 0.00055242+0.000372019j -4.05931e-05-0.000812612j -0.0002288+0.00127535j 0.000401787-0.000754784j -0.00388099-0.0021292j -0.00206195-0.000777658j -0.000768539+0.000439082j 0.000486771+0.00150802j 0.0031805-0.000530339j 0.000615389-0.00058801j 2.96851e-05+0.000690633j -0.00116593+0.000559812j 0.00209767+0.00516663j -0.000638943-0.000753087j 0.000747545+0.000379328j 0.000637164+0.00097223j -0.00196413+0.000626433j 0.000882839+0.000294124j -0.00127252+0.00176529j -0.00192467-0.000182464j -0.0012344+0.000727372j -0.00021744-0.000194687j 0.000782168-0.000674129j -0.000403097-0.000304685j -0.000983845+0.00180468j -0.000488535-0.00146394j 0.000488752+0.000666058j -0.000812163-0.001028j 0.000183854+2.44943e-05j 0.000290862+0.000260425j 0.000475422+0.000358602j -0.00015579+0.000255694j 3.17184e-05-0.000104052j -0.000242545-0.000197792j -0.000388365-7.00919e-05j -0.000166617-5.76145e-05j -0.00053668-0.000177495j -0.000265351-0.000348767j -0.000108724-0.000282387j 0.000488975-0.000290567j 0.000815343+0.000250296j 0.000700696+0.000307963j -0.00115527+0.0011949j 2.11999e-05-0.000111637j 0.000525288+0.000162389j 
-0.0381696-0.104588j 0.0134598-0.315104j 0.00394145+0.213868j 0.002361-0.0168787j -0.0236634+0.00504919j 0.0214206+0.0223065j 0.00429201-0.0127494j 0.0812079+0.0536684j -0.0375627+0.000646782j 0.00951205-4.42187e-05j 0.0492927-0.0163523j 0.0217134+0.0217876j -0.0281213+0.00533022j 0.0154011+0.0170453j -0.00282258+0.0146027j -0.0190652-0.0246208j -0.00435153+0.0329358j 0.00829771-0.00178321j 0.0116005-0.0221151j 0.00819715-0.000378407j 0.0110814+0.000809956j 0.00309592-0.000968088j -0.013635+0.00145109j -0.00453666-0.00973887j 0.00360965+0.00985803j 0.00161025-0.00257918j -0.00142393-0.00805756j -0.00447671-0.00542359j -0.00815314-0.00962876j 0.00325799-0.00431493j -0.00746287-0.000149198j -0.00600048+1.11584e-05j 0.00420607-0.0114847j -0.00867979-0.00784412j -0.0107601+0.00924731j 0.0101491+0.000944944j 0.00811326+0.0146571j -0.00674432+0.0012903j 0.00470162-0.000124311j 0.000149105-0.00435923j -0.00460146-0.0145649j -0.00909718-0.0101447j -0.0016995+0.00198009j 0.00308323-0.00646113j 0.00467293+0.0083258j -0.00354156-0.015543j -0.00209303-0.00771111j 0.00257909+0.00270205j 0.00265121+0.0127202j 0.00330263+0.00360155j 0.00287955-0.011323j 0.00170744-0.000376842j -0.000158582+0.00192j 0.000111284+0.00146477j 0.000915173+0.00175957j -0.00101145-0.0128194j -0.00107253+0.00656135j -0.00180689-0.0126785j 0.00250045+0.00437949j -0.00171509-0.00169603j 0.00525375-0.0159097j -0.00437185-0.00333145j -0.00330349+0.019998j 0.00137108+0.000617531j 0.0078114-0.00996756j 0.0132613-0.00962704j 0.00300128-0.00505691j 0.00363542-0.0195485j -0.00390896+0.00400396j -0.00938499+0.00181927j 0.00237001-0.00542402j 0.00089033-0.0101757j -0.00576641+0.00464071j 0.0022368+0.0149802j -0.00875493-0.00529194j -0.0052036+0.00193794j -0.00481176+0.00784019j 0.00233418-0.0014827j -0.00299394-0.003709j -0.0115404+0.00297484j 0.00966965+0.00773485j -0.00320441+0.00550342j -0.00199849-9.43602e-05j -0.00487986+0.00411878j 0.000805705+0.00411092j 0.00280471-0.00268592j -0.0079621-0.00731884j -0.00127752+0.000878268j 0.00199808+0.0028678j 0.00087659+0.00359594j 0.00320284+0.00309616j -0.0043059-0.00635443j 0.000931926+0.000153746j -0.000526574+8.43316e-05j 0.00634329+0.00355521j -0.00533569+0.00243075j -0.00441007-0.00319034j -0.00525084-0.00302511j -0.00275358+0.0052623j 0.00269348+0.00376244j -0.0100761-0.00227624j -0.00644094+0.00289169j -0.00241608-0.00189016j -0.0111122-0.00362003j -0.00632681-0.0042659j 0.000223216+0.00783899j 0.00772042+0.00476633j 0.000647012+0.000801242j -0.00527242-0.00510338j -0.00327442-0.00416144j -0.0068896-0.0123939j 0.00126402+0.00730321j 0.007125+0.00129636j 0.0101982-0.00409043j -0.00155104-0.000680505j -0.00784867+0.00322261j -0.00606377-0.00176006j -0.00750664+0.00381969j 0.00434732+0.00172256j 0.000491682-0.000165854j 0.000558555+0.000677457j -0.00210503-0.000102424j 0.00145547+0.000242593j -0.00286643+0.00109998j -0.000196396+0.00160019j 0.00113755+0.00326565j 0.00208755+0.0026303j 0.00240223+0.00116437j -0.000407561+0.000177077j -0.00430038+0.000271331j -0.0133421-0.00878103j 0.0107931+0.00131711j 0.00640576+0.00771651j -0.0193374+0.00313953j -0.00236968-0.00195325j 0.0109525+0.0075809j 
0.0856167-0.0164515j 0.0190773+0.148467j -0.0147366+0.335423j 0.00474504+0.0146086j -0.0655491-0.0193982j -0.018349+0.00955746j 0.01365-0.0174318j -0.0196472-0.0152547j -0.00607132+0.0107925j -0.00267834-0.00274014j 0.00892497-0.0193339j -0.0116485-0.0121223j 0.00316389-0.00140801j 0.00123056-0.0283794j -0.00116109+0.0121062j 0.00146687+0.0174296j 0.00133988-0.00687753j -0.00588413+0.0341439j -0.000943734+0.00455972j -0.0110441+0.00448591j -0.00404362+0.00257323j 0.017412+0.0152346j -0.00486699+0.0156646j -0.00618966-0.0123933j 0.0140946+0.00991553j -0.00046319-0.0103465j -0.0218739-0.0144526j -0.00924878-0.0188461j -0.00876006-0.022567j -0.0133251-0.0163187j 0.00685084+0.0139057j 0.00847912+0.0031735j -0.00321952+0.00199163j -0.00985224-0.013001j 0.0115818+0.00427308j 0.00695641-0.0068711j 0.00312268-0.0100672j 0.00227074+0.00601553j 0.00226913+0.00743562j 0.00447033+0.00720288j 0.0016134+0.00383616j 0.00235292-0.00519891j -0.00215288+0.0031412j -0.00349489-0.00791684j 0.00243393+0.000859575j -0.00351541-0.00240247j -0.00899876-0.017589j 0.00112843+0.00997184j 0.00429796+0.00922336j -0.0021409-0.00366059j -0.00114712+0.00348737j 0.0049279-0.0051768j -0.00504776+0.00203246j -0.000794404+0.00119831j 0.0040181-0.0152077j 0.00423669-0.00295873j 0.00307197+0.00761105j -0.00977064+0.00827139j -0.00820352+0.0154359j -0.00336156+0.000802902j -0.00849744+0.00118955j -0.00257306-0.00218616j 0.0092448-0.0112516j 0.00212106-0.0054814j -0.00357321+0.00779248j 0.00369703-0.0183269j -0.003961-0.00873946j -0.00351982-0.00986358j -0.00186111-0.00330253j -0.00273147-0.00534646j 0.00411677+0.00271098j 0.00634907-0.00987459j -0.0010471-0.000413224j -0.00191927+0.00253203j -0.00430771+0.00874879j 0.00323195-0.00257385j -0.0024641+0.000692812j 0.00153198-0.00911332j -0.000830423+0.000966918j 0.000997914-0.00729384j -0.0123661-0.00687754j 0.00777406+0.00379409j -0.00140638-0.00876746j -0.00519387-0.00222397j 0.0118202-0.00220924j 0.00044317+0.00314435j 0.00450184+0.000475844j 0.00340997+0.000906827j -0.00308254-0.00907877j -0.0043571-0.00761602j 0.00750459+0.000313552j -0.000272598-0.000260623j -0.0132964+0.000820111j -0.00616149-0.00485162j 0.00121417+0.000528933j -0.00410461+0.00092658j 0.00718123+0.00818538j -0.000944943-0.00466153j -0.000698609+0.00508681j -0.00385149+0.000712002j 0.00761102-0.00123272j 0.000868697+0.00378419j -0.00193734-0.00544852j -0.0133308-0.000174724j -0.00212853-0.00157789j -0.00237761-0.00738509j 0.00606876-0.00405984j -0.00100557-0.00407795j 0.00101314+0.00213564j -0.00418932+0.00294709j -0.0034139+0.00225458j 0.000268068-0.00330236j -0.00410126-0.00283731j -0.000443231-0.00126888j -0.00290861-0.000429308j 0.00486894+0.00389938j -0.00268105-0.000441097j -0.00210259+0.00190322j -0.0113144+0.000166286j 0.00267956+0.00200697j 0.00187889+0.00150164j 0.0106285+0.00253322j 0.00259644+0.00172998j -0.00770338-0.000409886j 0.000459197+0.00617133j 0.000642904+0.00146914j 0.00427837+0.00128464j 0.000818403-0.00221669j 0.000328048+0.00169393j 0.00620447+0.00118658j -0.0126949+0.00124863j 0.00392752-0.00202815j 0.00315537-0.00208647j 0.00414269+0.00823159j -0.00436655-0.00310925j 0.00390382-0.00206759j 
