0.0762564+0.0777746j 0.0570857+0.102954j -0.00453431+0.025782j -0.132757-0.148246j 0.124255-0.206635j -0.0348474-0.0185j -0.0189037-0.00352493j 0.00258951+0.015233j -0.0243711-0.0195444j 0.0327973+0.0279889j -0.0201842+0.0124393j -0.00637651+0.0248629j 0.00280466+0.028793j 0.000309081-0.0176517j 0.00392293+0.0146565j -0.00761229-0.014901j 0.0132836+0.0109838j 0.0104387-0.0363885j -0.00360724+0.024264j 0.013334+0.0581418j -0.00227483+0.023569j -0.0076608-0.0119645j -0.00107362-0.00690464j -0.00106639-0.00281442j -0.00776417+0.00372804j 0.0122697-0.00573174j -0.00347995-0.00655544j -0.006034+0.00779945j -0.0118945+0.00264524j -0.00409581-0.00592046j 0.00429758-0.00845404j 0.00238523+0.0115379j 0.00867765+0.00378022j 0.00729463-0.00129141j -0.0156547+0.00229817j -0.00426367+0.00545901j 0.00522896+0.00130746j -0.00692687+0.00725543j -0.000852837-0.00250549j 0.00199578+0.00186839j -0.00124676-0.00347376j 0.0025887+0.000836921j 0.00814403-0.00978668j 0.00437541+0.00122435j 0.00198016+0.00224478j -0.00186408+9.82118e-05j -0.00305372+0.00161656j 0.00120605-0.00810493j -0.00408209-0.00911104j 0.00353868-0.00421164j -0.000423275-0.0102922j -0.00189397-0.00760655j -0.00817268+0.016931j 0.00295187+8.60175e-05j -0.00108087-0.0128719j -0.00188366-0.0149367j 0.0045924-0.00413636j 0.00484585+0.00348863j 0.00788789-0.00309025j -0.00860192+0.00748245j -0.00406186+0.00474967j 0.000937961-0.000526126j -0.000475235-0.000876959j 0.00436662+0.00933078j 0.000231451+0.00561118j 0.000111203+0.000589813j 0.00261667+0.00559975j -0.000547376+0.00108896j -0.00122052+0.0065407j 0.00458414+0.00177807j 0.00190291-0.00671442j 0.00211737+0.00164603j -0.00160226-0.00551583j -0.00238261+0.00357921j 0.00115107-0.00176834j 0.00629061+0.00655541j 0.00380728-0.00145431j -0.00136173+0.0031432j -0.00103608+0.00371239j 0.00335525+0.00152192j 0.00545248+0.00417114j 0.0036617-0.000862811j 0.00039693-0.00565763j 0.00852299-0.000895381j 0.00154204+0.00144149j 0.00173922-0.0028178j 0.00044061-0.000325161j 0.00600068-0.00379468j 0.00363446-0.0012225j 0.000573616+0.00293597j -0.00510787+0.00189042j 0.00498031-0.00277146j 0.00301023-0.00152454j 0.00710744-0.000970874j -0.00753553-0.00565381j -0.00596456-0.00150917j 0.00228781-0.00140299j -0.00283399+0.00369589j -0.00579069-0.00532246j -0.00361645-0.00379383j -0.00302983-0.00217778j 0.00273576-0.0027366j 0.00592348+0.00581611j 0.00972513-0.00145481j 0.00570009+0.00305079j 0.00575562-0.00149709j -0.00062588+0.00276419j 0.00595902+0.00559029j -0.00186084+0.00106021j 2.63841e-05+0.00233038j 0.00129503-0.00352652j -0.00323438-0.0105646j 0.00262901+0.00485215j 0.0101042+0.00466307j -7.08249e-06+0.0119595j -0.0011707+3.86333e-05j -0.00844065-0.00202261j 0.00265437+0.00100267j 0.00345463+0.00466152j 0.000533946-0.0039254j 0.00424782+0.00424352j -0.000463322-0.0110367j -0.00561256+0.00611143j 0.00283944+0.00107063j -0.000789812+0.00270409j 0.00131833-0.000925535j 0.000232866-0.00168724j -0.00419748+0.00370391j -0.00376171+0.000358771j 0.000968731+0.00625676j -0.00286695-0.000432756j -0.00107618+0.00430373j 0.000183166-0.00359373j -0.00229934+0.00232077j -0.00198175-4.63159e-05j -0.00137715+0.00474826j 0.00556105+0.000754497j -0.00213398+0.00427793j -0.000336163-0.000954434j 0.00541827+0.000223346j -0.00186551+0.000417084j 0.00926256+0.000200256j -0.006134+0.00158462j 0.00756934-0.00669218j 0.00433151-0.00408447j 0.00863273+0.00185372j 0.000244641-0.00355981j 0.000243325-0.00126425j -0.00808563+0.00305231j 0.00140745-0.00427301j -0.00906669+0.005296j -0.00125637-0.000583851j -0.00148392-0.000481276j -0.00189606+2.00076e-05j 0.00227782+0.00268285j -0.000800304-0.00265466j -0.00232903+0.0034547j 0.0123938-0.000100621j 0.00207418-0.00048305j -0.00769018-0.00126287j 0.00304364+0.00661699j 0.00647205+0.00238618j -0.0064973-0.00107153j 0.00166959-7.88984e-05j -0.00887492+0.000870983j 0.00242943-0.00448411j 0.0038141+0.00609575j -0.00265-0.00339238j -0.000132782-0.000348648j 0.00589405+0.00529642j -0.0109987-0.00324955j -0.000195025-0.00294107j -0.00101988-0.000427773j 0.0025883+0.00730369j -0.00118238-0.00630669j 0.000738473-3.9284e-05j 0.0030426+0.00214076j -0.00253306-0.000132481j -0.000233506-0.00128186j -0.00207346-0.00367999j -0.000572675-0.00109932j 0.000717516-0.000155174j 0.00262639+0.00812757j -0.000128613-0.0024241j -0.000200573+0.00350721j 0.000874438+0.00257618j 0.000361734-0.00553798j -0.00018549+0.00154166j -4.60403e-05+0.00404078j 0.000406611-0.00285933j 0.000424466+0.00168912j -0.000239645-0.00476189j 0.000678139-0.00547202j -0.00131619+0.0024565j -0.00119028+0.00436251j -0.000198552-0.00039007j 
0.0440949-0.0401692j 0.054257+0.0344634j -0.281249+0.239777j 0.0114016-0.136383j 0.0186267-0.124019j -0.00423848-0.00232986j 0.0105477+0.00966128j 0.0155815+0.0208214j -0.0177752+0.0237231j 0.00121304+0.0148244j 0.00334416-0.000706315j 0.00572134-0.0162182j 0.00659001-0.000285287j -0.00184236-0.0219679j -0.0121438-0.0197624j 0.00186009+0.000852517j -0.00913964-0.0229022j -0.00133072-0.00843231j -0.00531619+0.00776526j 0.0118285+0.0141116j 0.0060437+0.0173686j -0.00907186+0.00205031j 0.00472784-0.0055678j 0.00803148+0.0040573j 0.00621572+0.000817797j -0.00233987-0.00438645j 0.00451599+0.00337685j 0.00238151-2.24022e-05j 0.0073244-0.00856778j -0.00344173-0.0121586j -0.00723463+0.00606671j -0.00242298-0.0180827j 0.0117198-0.010966j 0.00565412+0.00841693j 0.0145673+0.00919163j 0.00209906+0.0336676j 0.00654084-0.00209491j 0.00426246+0.00281765j -0.00230515+0.00189871j 0.00113627-0.00606923j -0.000749143+0.00173507j -0.000851753-0.00675764j -0.00580375-0.000641054j -0.00349038+0.00800235j -0.000312785+0.00877241j 0.00628163-0.00250312j 0.00201668-0.00663494j 0.00225247-0.00796877j 0.00596938-0.00399892j -0.00779397-0.00768016j 0.00155079+0.00586492j -0.00147133+0.00288486j -0.00228942+0.00700354j 0.00585272-0.00509095j -0.00508801+0.0113935j -0.00686402+0.00423731j 0.00336778-0.00122761j 0.00118808-0.0020558j 0.00144598+0.000706311j 0.00531709+0.00468067j 0.00169301+0.00520843j 0.00198931+0.00425959j 0.000586629+0.00227242j 0.0010257-0.00252484j 0.00429399+0.003449j 0.00294877+0.00444347j -8.42834e-05+0.000655845j 0.00335192-0.00803368j 0.000437538+0.00069461j 0.000125312+0.00675378j -0.00261421+0.00182432j 0.00323129+0.00191985j -0.00309498+0.00349835j 0.000869809-0.00207611j -0.00016673+0.00235673j 0.000219259+0.00163147j 0.000849101+0.00173801j 0.00192782-0.00107954j -0.00303571+0.00252791j 0.0019698-0.000139899j 0.000849398-0.000440943j 0.00161278-0.00138116j -0.00902709+0.00778896j -0.00110031-0.00400251j -0.001154-0.00160841j 0.00137276-0.000216332j -0.00171733-0.00471792j -0.0103365-0.00137424j 0.00315775+0.00548098j 0.00465637+0.00328216j 0.000175291+0.00255959j 0.00285908+0.0033621j 0.00199669+0.00415095j 0.00064702-0.00231342j -0.00650862-0.00298685j -0.00220665+0.00196891j 0.0134423+0.00302267j 0.000450169-0.00576921j -0.00125493+0.00353506j -0.00410135-0.00108628j -0.00104261-0.00261905j -0.00642945+0.00280848j 0.00245679+0.00551561j -0.00269764-0.0064413j -0.00136546+0.0025j -0.0117408-0.00680703j -0.00594434+0.00608024j -0.00176148+0.00332271j 0.0101578+0.00444818j 0.00454004+0.00274971j -0.00504119+0.000560277j -0.00571307-0.00775699j 0.000318515-0.00168991j -0.000333556+0.00475466j 0.0105074+0.00630285j 0.00284527-0.000971395j 0.00199993-0.000715956j -0.00281576-0.00310161j -0.00352118+0.00682946j 0.00675431+0.00904369j 0.00523179-0.0048224j 0.00369808+0.00377427j -0.00117786-0.0057037j 0.00436856+0.00248232j 0.00277816+0.00187887j 0.00319852+0.000330381j -0.000317015-0.00144003j -0.00316832+0.000110488j -0.00765518-0.00177819j 0.00224901+0.00482914j -0.00198919-0.00437757j 0.0017472+0.000274377j 0.00298965-0.000284728j 0.000781588+0.00208104j 0.00140884-0.00289849j -0.00110766-0.0041354j -0.00408887-0.0029448j 0.00484882-0.0038401j -0.00186586+0.00283526j 0.00223699-0.00206188j 0.0102466-0.0101967j -0.0041312+0.00126656j 0.00714415-0.0026946j 0.00629618-0.000256126j 0.00304431+0.000484995j 0.0176268+0.00141491j -0.00401347-0.00401705j 0.00017676-0.00120239j 0.00224848+0.00386934j 0.00390719-0.00287742j 0.00372255-0.00142572j -0.0100794+0.000811069j 0.000261533+0.00365067j 0.00797969-0.00246247j 0.00575227-0.00179766j -0.00693317-0.00268179j 0.0049984+0.00487993j 0.0105193-0.0018997j -0.00840023+0.00205218j -0.00210785+0.00592183j 0.0035534-0.0029912j -0.00319795-0.00320874j 0.00218458+0.00606352j -0.00124619+0.0034888j 0.00310507-0.00155996j 0.00991681-0.000900568j 0.00472054-0.000203602j -0.00217403-0.00434164j 0.00694026-0.000164422j -0.0058349+0.00130363j -0.00866884-0.00277248j -0.00222064+0.00728305j 0.0044228+0.00470136j 0.00356037-0.00440204j 0.00304346-0.00521518j -0.00727657+0.00244799j -0.00364124-0.00152136j 0.00273876+0.00395798j -0.00160305-0.00388839j -0.00107621-0.00386673j 0.000652425-0.00526834j -0.000550397+0.00527519j -0.00094261-0.00541325j -0.0014274-0.000186476j 0.00222154-0.00109837j -0.0010148+0.00330451j -0.000828125+0.00237911j -0.000355079-0.000992615j 0.00031104-0.00272522j -0.00260467+0.00252284j -0.00038167-0.000292458j -0.0012298+0.00889235j -0.00110535+0.00561379j 0.00110507+0.00366438j 0.00288997-0.00209411j -0.00030219+0.0041954j 
-0.0946616-0.0871037j -0.193332-0.222365j -0.00593406-0.122988j -0.0794048-0.117159j 0.0424389-0.106169j -0.0130686-0.00994795j 0.00888664-0.0100137j 0.0335342+0.014951j 0.0117426+0.0220174j 0.0147944+0.0153336j -0.00351638+0.0096841j 0.000997873+3.01489e-06j 0.00513746+0.0119495j 0.00357863-0.0108568j -0.0076474-0.00114507j 0.0123642+0.0112681j -0.0200225+0.00720687j 0.0039617-0.0141599j -0.00939412+0.0125176j 0.01607+0.0180521j 0.00288534-0.000376512j -0.00634092-0.00330782j 0.00506438-0.00270921j 0.00433925-0.00257081j 0.00326932+0.00165762j -0.00399759-0.00771525j 0.00479402-0.00713113j -0.000613257+0.00742232j 0.0010809+4.20949e-05j 0.0114354+0.00171298j -0.0137585-0.0013305j 0.0136216-0.0038027j -0.0380683+0.00600951j 3.43837e-05-0.000870922j -0.0075639+0.000643363j 0.0243979-0.018546j -0.00333561+0.0069709j -0.00351718+0.00553572j -0.00322681-0.0022034j 0.00113029+0.000475834j 0.000938358+0.00103085j -0.00136443-0.00572086j -0.001415-0.0062042j 2.83879e-05+0.001751j 0.000835432+0.00271182j 0.000749228-0.00558232j 0.00164309-0.0044639j -0.000351869-0.00676208j 0.00163638-0.00910864j -0.0027325+0.00498364j 0.00882508+0.028118j 0.000480609+0.000850992j -0.00214586+0.00960001j 0.00445596+0.0024325j -0.00223175+0.00789347j -0.000387674-0.00284548j 0.00111172+0.018588j -0.00257262-0.0106764j 0.00277064+0.00425869j -0.0035373+0.00633476j -0.00396476+0.00426843j 0.00121968-0.00070821j 0.00058568-0.00135339j 0.0020241+0.00168995j 0.0014705+0.00103956j 1.93609e-05-0.00083895j 0.00151596+0.00161201j 0.0022428+0.000250574j -0.000520565+0.000635502j 0.00218128+0.00335266j -0.00343042-0.00620799j -0.001953+0.00286758j -0.00262638+0.000275504j 0.00288486-0.00388764j 0.00415928+0.00280428j 0.00201352+0.0044567j -0.00123564+0.00123426j -0.00733809+0.00456785j -0.000729289+0.00661373j -0.00165826-0.0062015j -0.00305376+0.00450269j 0.00261648-0.0052317j -0.0147707+0.00557494j -0.00155089-0.00755206j 0.000887864-0.00959366j -0.000167716+0.00573511j 0.003476-0.00135812j 0.00476389+0.00646254j -0.00194274-0.00150693j -0.00178051-0.00647914j -0.0053326-0.00309458j 0.000221594-0.00328262j -0.00540487-0.00334216j -0.00147554-0.00341142j 0.00624189-0.00707277j 0.00328698-0.00526428j -0.00104709+0.000840353j 0.00358646-0.00705502j -0.00778359+0.00130756j 0.00639559+0.00748082j 0.00645949+0.00274678j -0.00839394-0.00185983j -0.0089143-0.00115545j 0.00335535+0.00333423j -0.00983848-0.00336293j 0.00186704+0.00917884j -0.0057204+0.0060163j -0.000131392-0.000214609j 0.00163132+0.000371404j 0.00137618-0.000979683j -0.000682583-0.00202348j -0.00177497-0.000217429j 0.00673652-0.00351673j -0.00750528-0.00337448j -0.00423823-0.00708515j -0.0034322-0.00274538j 0.00361715-0.00211186j 0.000831099+0.00281137j -0.00296054-0.00174153j -0.00777214-0.0044001j 0.000665953-0.00128169j 0.00286656-0.00204374j 0.00382575+0.00391159j 0.000273649+0.000364073j 0.00106309+0.00174872j 5.06836e-05-0.00187295j -0.00158889-0.00118674j 0.000743484+0.00172712j -0.00364522+7.45761e-06j -0.000486417+0.0033144j 0.000575384-0.00212387j -0.00186146+0.0010814j 0.00287464-0.00024345j -0.00109115+0.00225373j 0.00110628-0.00103899j -0.000563957-0.0011164j 0.000266075-0.0017742j -0.003579+0.0032079j -0.000279069+0.000957904j 0.00198967-0.00336118j 0.00305485-0.000389223j -0.00334076+0.0014687j 0.00166248+0.00275343j -0.00229816-0.0049734j 0.00223305-0.00215404j -0.00225717-0.000277637j 0.000744704+0.00369813j 0.00853744+0.010071j 0.00322474-0.00559797j -0.00400243+0.00422995j -0.00612095-0.000138316j -0.00146261+0.00736637j -0.000634734+0.00339579j -0.00433992-0.00206868j 0.00228191-0.0112747j 0.006648+0.00353902j 0.000122885-0.0081225j 0.00380008-0.00182545j -0.00526541-0.00580028j -0.00604643-0.00224498j 0.0015945-0.00298186j -0.00319795+0.00394945j 0.000689102+0.00497292j -0.00281207-0.00177062j 0.00495234-0.0017666j -0.00502985+0.0027382j 0.00162722-0.000754623j -0.00133036-0.000769248j 0.00056972+0.00291845j 0.00269487+0.000511732j -0.00172279-0.00651485j -0.00155179+0.000592208j -0.00280408+0.000253373j 0.00276872-0.000660904j -0.000246517+0.000755615j 0.000690444-0.00010437j 0.00303124-0.0003031j -0.00139405+0.000173947j -0.0006667-0.00109092j 0.0020397-0.00107563j 0.000938854-0.00119751j 0.000825255+0.000646776j 0.00165956-0.00179008j -0.00179727+1.1978e-05j 0.00212735-0.000317224j -0.000714184+0.000462016j -9.2142e-05+0.000687512j -0.000410596-0.00060968j 0.000571365-0.000467971j -0.000923213+0.000320007j -9.18658e-05-0.000266021j -0.000969989+0.00179588j -0.000540749+0.000867297j -0.000147915+0.000786179j 0.00101249-1.17193e-05j -0.000315716+0.000863951j 
-0.025929-0.255219j -0.125416-0.400085j -0.161261-0.19243j -0.0486648+0.0770993j 0.0883003+0.177954j 0.00543249+0.010794j -0.0264793+0.0259244j -0.000909993+0.012644j 0.0245+0.00674276j 0.00117699-0.0132895j -0.00457329+0.00293642j -0.0124918+0.000923624j 0.00188528-0.028968j 0.0183588+0.0167649j 0.00232295-0.0133346j 0.00818389-0.0276442j -0.00729254-0.025297j -0.019713+0.0170204j -0.00804954+0.00782012j -0.00878436+0.00964126j -0.00264895-0.000484279j 0.00582046+0.00476226j -0.00258239+0.00383805j -0.00258384-0.0086568j -0.00449546-0.00151939j 0.0097759+0.0064839j 0.00350611-0.000720237j -0.00634532-0.00361994j 0.00054404+0.00574539j -0.00858076+0.00351689j -0.00370186-0.00283851j 0.0100415+0.00817011j 0.00442904-0.00784609j -0.00155232-0.0104961j -0.00277478-0.0100036j 0.00270352-0.00997147j -0.000722382-0.00919074j -0.00228537-0.00654338j 0.00278636+0.000369773j -0.00104882+0.00361908j -0.00216672-0.00047994j 0.00718948+0.00188464j 0.000247536+0.00134976j -0.00733639-0.00594473j -0.00185795-0.00398298j 0.00459671+0.00290544j 0.00876522+0.00483881j 0.00399946+0.00554884j 0.00599125+0.0117693j 0.00278442+0.00228096j 0.00778459+0.00199961j -0.00465884+0.00389943j -0.000166356-0.00523051j 0.00723656+0.00436366j -0.00688654-0.00752496j -0.0109094-0.00226807j 0.00787767+0.00255332j -0.000678753-0.0035794j -0.00480141+0.000751336j 0.0027647-0.00288651j 0.00321817-0.00419825j 0.00255634-0.00203835j 0.00122383-0.00131263j 0.00104036+0.000520853j -0.000720464-0.0033755j 0.000213445-0.00341216j -0.000223498+0.00062627j 0.000154854+0.00497841j 0.000370837-0.00163317j 0.000371858-0.00554001j 0.00397325-0.00234048j -0.00113146-0.00150703j -0.000973474-0.00576096j 0.000626902-0.00273263j -0.00462906+0.00769203j 0.00494601-0.00219928j 0.00228805+0.00193616j -0.00272143-0.00231328j -0.00340981+0.001806j 0.00358447-0.00124946j -0.00304393+0.0049167j 0.00173688+0.00649388j -0.00365856+0.00635828j 0.00451545+0.00498258j 0.0027487+0.00948418j -0.00349285-0.00232201j -0.00184462+0.00157731j -0.00673642-0.00311288j 0.00539595-0.00765926j 0.00149783-0.00381972j -0.00179241+0.00515034j 0.00160465-0.00160611j -0.00451922+0.0123499j 0.0100677-0.00795428j 0.00179245-0.00382336j -0.00846752+0.0072925j 0.000834897-0.00796946j 0.00965198-0.000552501j -0.00994672+0.00420519j -0.00224093-0.00836146j -0.003521+5.47474e-05j 0.00630644-0.00584691j -0.00478446+0.00628818j -0.00422491-0.00139036j 0.00133711+0.00238777j 0.00281261-0.0112268j 0.000520629+0.000506468j 0.00290379-0.00587444j -0.000463666-0.00142493j 0.000168994-0.00237043j 0.000784859-0.00159814j 0.00245051-0.000286923j 0.00525949+0.000371654j 0.00332007+0.00303978j 0.00146119+0.00895136j -0.00185382+0.00140491j -0.00342381+0.0025867j -0.000835417-0.00497439j 0.00170873+0.00273883j 0.00175564-0.000712107j -0.00284069+0.00399697j -0.00367698-0.00184778j -0.00208816-0.000606131j -0.0039464-0.00914131j -0.00112401-0.00189287j -0.00107707+0.00146053j 0.0011218+0.000398933j -0.00309678-0.0013689j 0.0023106-0.00153702j -0.00100835-0.00560947j -0.00290087-0.000660451j 0.00200687+0.000907391j -0.00535632-0.000210744j -0.000279897-0.000889273j -0.000777598+0.000939769j 0.00641044-0.000599864j 0.00401647+0.000204548j -0.00290962+0.00268332j -0.00387401+0.000956467j 0.00133139+0.00330129j -0.00207581+0.0028617j 0.00576324-0.00307845j -0.0047289+0.000842163j 0.00265247+0.000623468j -0.00241821-0.00484402j 0.00484379-0.000317768j -0.0078564-0.000734034j 0.000188645-0.000815073j -0.0122738+0.00425097j 0.00375575+0.00542707j -0.00198177-0.000629941j 0.012807+0.00518517j 0.00387432+0.00156955j -0.00542377+0.000301915j 0.000818017-0.00269144j -0.00519974-0.00472965j -0.00365725-0.00449244j -0.0111795+0.000461381j 0.00688546-0.00424865j 0.00921046+0.00534524j 0.00299635+0.000280902j 0.00598009+0.00385907j -0.00500552-0.00150445j 0.00393883-0.00244015j -0.00572015+0.00188788j 0.00275978+0.00329852j -0.00639693+0.00459083j 0.0056007-0.000938848j -0.000455772+0.000507585j -0.00414062-0.00183087j 0.000173257+0.000824741j -0.00392962-0.00284587j 0.00767613-0.000928527j 0.000438436+0.00361316j 0.00132038+0.000224846j -0.00358636-0.00173978j -0.00534877-2.41089e-05j 0.00208031+0.00138957j 0.00253729-0.00143769j -0.00217711+0.000717065j -0.00019367+0.00116042j -0.00324085-9.20663e-05j -2.92369e-05+0.000834135j 0.00369586-0.00122633j -0.00324692+0.00184289j 0.0011542-0.00115788j -0.00160489-5.04612e-05j 0.001423-2.72086e-05j -0.000267358+0.00096565j 0.000166687-0.00145681j 0.000810801-0.000529028j -0.00109299-0.00191728j -0.00110288-0.00143034j 0.000191828-0.000616947j -0.000817334+0.00122926j 0.000104848-0.00113387j 
0.0353007-0.0187548j 0.129717-0.157769j 0.107246-0.454904j -0.0266074-0.0908424j 0.0466385-0.167235j -0.0212428+0.00990369j -0.0397736-0.00709881j 0.00272567+0.0133172j 0.013176+0.00978131j 0.00196237+0.0205452j 0.0034111+0.0190001j -0.00446294+0.00491592j -0.00186469+0.00551364j -0.00537738-0.014344j -0.00934093+0.00574716j 0.0057192+0.0287197j 0.00747465+0.0425032j 0.0180281-0.00310632j 0.00837378+0.0213645j 0.00897534+0.00976892j -0.00464911-0.0109826j -0.00440262+0.0010816j 0.00372687-0.00220972j 0.00262413-0.00795569j 0.000960394+0.00472731j -0.000941163+0.020498j 0.00114642+0.00574831j 0.00102102+0.00369339j 0.000556819+0.00644179j -0.0144321+0.0133083j -0.00377272+0.0153706j -0.000212914-0.00449091j 0.0114583+0.00774497j 0.00773133-0.0069582j 0.00960014-0.00967195j 0.00279665+0.00223803j 0.00514168-0.011871j -0.000650561-0.00151767j -0.0039162+0.00259896j 0.00165713+0.00045305j 0.00041312-0.00345763j -0.00145353-0.00198305j -0.00437674+0.00171717j -0.00210466+0.0017686j 0.00126409+0.00156093j 0.00468565+0.0012226j 0.00384596-0.00766958j -0.00148575-0.00753641j 0.00291835-0.00442443j -0.00237195-0.011942j -0.00214503-0.0057643j -0.000496407+0.00184338j -0.00450295+0.0112025j 0.0048629-0.00710729j -0.00458277+0.00483994j -0.00380088+0.00503669j 0.000109244-0.00461575j 0.000161909+0.00166415j 0.00316115+0.00111243j -0.00139969+0.0044854j -0.00318614+0.00536321j 0.00288638+0.000676023j 0.00286912+7.07695e-05j 8.93322e-05+0.00229836j -0.00145975+0.0018802j -7.14854e-05-0.000639977j -3.47462e-05+0.00294705j -0.000564939-0.00285419j -0.00223569-0.0007002j 0.00247297+0.00389804j 0.00289751+0.000545271j -0.00258634-0.00168685j -0.00119233+0.000616187j 0.001322-0.0023247j 0.00262341+0.0101011j 0.00357191-0.00232982j -0.00248534-0.00149623j 0.00115507+0.00046791j -7.58654e-06+0.00145556j 0.00144368+0.00287653j -0.00433525-0.00639343j -0.00123968+0.00463844j 0.00339173-0.0089813j 0.00557236+0.00339403j -0.00207156+0.00653206j 0.000497872+0.00473458j 0.00275425-0.00454453j 0.00556785+0.0062923j -0.00357801-0.0019294j -0.00371942+0.00129111j 0.000257177+0.00201977j -0.00634565+0.00863033j 0.00567852+0.00201095j -0.00931104-0.0108151j -0.00364192+0.00040796j -0.00856537-0.00573887j -0.00446109-0.011024j -0.00440061-0.00499108j 0.00646733+0.00602504j -0.0020864-0.00530957j 0.00333835+0.00141342j -0.0074259-0.000508666j 0.00487816-0.00680433j -0.000772322-0.00171216j 0.00138622-0.00412207j 0.000136387+0.00104196j 0.00646434-0.0128646j 2.19101e-06+0.00472661j -0.00324187-0.00312527j 0.00292827-0.00050013j 0.00622685+0.000581876j 0.000692179+0.00373505j -7.42137e-05+0.00522635j 0.0029805-0.00609908j -0.000298804-0.00228557j 0.00578336+0.000566917j 0.00868903-0.000826071j -0.00130447-0.000230948j 0.00222312+0.000857146j -0.00148797-0.00167786j -0.00504269-0.0038502j -0.00077588+0.000822779j 0.001052+0.00262194j 0.00441272+0.00467429j 0.00258588+0.00335776j -0.000251609-0.000531186j -0.000133816+0.00126191j 0.000414259-0.0025021j -0.00341479+0.00210298j 0.00167501+0.00469547j 0.000829299-0.00289448j -0.00302932+0.00442094j 0.00249629-0.00192311j -0.00164886+0.00278844j 0.00171187-0.00251037j -7.68523e-05-0.000999404j -0.00246861+0.00185922j -0.00842997+0.00155657j -0.003357+0.0004878j 0.00286283-0.00232969j 0.00660344-0.000619841j -0.00614929-0.00295376j 0.00260266+0.000868834j 0.00291199-2.07494e-05j 0.00618113-0.000303879j 0.00166852+0.00697194j -0.00170521-0.00470465j 0.00795066-0.00203348j 0.00948097-0.00428126j -0.0122666+0.0041284j -0.0111699+0.00127273j 0.00725868-0.00202897j 0.00819702-0.000976414j -0.0122748-0.000318497j -0.00261739+0.000307889j 0.00535064-0.00455403j -0.00434318+0.00244595j -0.0119929+0.00186174j -0.00619509+0.00156711j -0.0015546+0.00305173j 0.00309891+0.00041157j -0.0112623-0.000751868j 0.00766441+0.00330899j 0.000990137+8.27415e-05j 0.00373288+0.00108959j -0.00325268+0.00309811j 0.00474417-0.000639662j -0.00283835-0.00181691j -0.00293904+0.00226072j -0.00112349-0.001615j 0.00526346-0.00280463j -0.00201983+0.000817942j 0.00362449+0.00137802j 0.00349217+0.000362449j -0.00335294+0.00105379j -0.00164159-0.00172749j 0.00300091-0.00114057j 0.000448029+0.00205327j -0.00122252-0.00252696j 0.00362065-0.000710518j 0.00164783-0.00203982j 0.000236077+0.00215079j 0.00187647-0.00394742j -0.00170522-0.000495582j 0.00189308-0.000107369j -0.0010722+0.00146532j -0.000527991+0.00175193j -6.36845e-05-0.00121861j 0.000847914-0.00109212j -0.00137989+0.00080971j 0.000271848-0.000416715j -0.00150484+0.00399397j -0.00110629+0.00207185j 0.0002148+0.00121369j 0.00145725-0.000746792j -0.000302012+0.0016443j 
