0.208162+0.964847j -1.36652+0.24976j -0.125947-0.961662j -1.02723+1.07884j -1.86116-1.33267j -0.71286+0.503989j 0.711614-2.02294j -1.37186-0.317056j -1.37414-0.701735j 0.839785-0.253516j 0.825665-2.3129j 0.870714+1.44165j 1.41076+0.696694j -2.05805-0.0173124j 0.987747-0.468343j 1.0359-1.3181j 0.86798-1.19178j 0.272609+0.992825j 0.481465+1.84171j -2.01708-0.645072j 1.07371-0.293625j 0.266387-1.40326j -0.505017+1.37254j -0.876224-1.0781j -2.15717-0.617598j 0.341008+0.447176j 1.84906-1.61193j 0.735073-1.65849j 0.747332+0.31443j -0.418411+0.911037j -0.989282-2.41802j 0.525295+0.305461j -0.897212-0.422775j 2.36217+1.05284j 0.101505-0.220497j -0.983087+0.213938j -1.22835+1.1256j 1.46954-0.370573j -1.13734+1.06054j -0.963463+0.468695j -0.2393+0.134177j -0.408813+0.692783j 0.164104-2.28368j 0.231687+1.01905j -0.100944-1.38199j -0.993517-1.23586j 0.471964-0.367797j 1.32975+1.40265j -0.926945-0.222506j 1.24335-0.321758j -2.36877+0.803972j 0.716748-0.346071j -0.0925782-1.86483j 0.54215+1.35601j 1.19155-0.162033j 0.248471+0.791675j -1.51381+0.314216j 0.0597715-1.1035j -1.31219+0.163546j -0.00328693-1.15212j 0.413142+2.31309j 0.227805+1.26037j -1.38176-0.016883j -0.823399-0.303694j 1.9659-0.24606j -0.276437-0.95846j 1.54629+0.0299199j 1.52359+0.00526127j 0.0430372+0.538407j -0.36871+0.50971j -2.12105+1.08835j -0.161715+0.432013j 0.255902-1.27765j -0.0726446+1.60233j 0.0984128+0.254327j 0.123873+1.25661j -0.0928154+0.0576165j -0.64568+0.796921j -0.112995+1.25135j 0.792573+1.22615j -0.671285-2.19321j -0.0845484-0.389722j -0.214875-0.0658048j -0.896051-0.334955j -0.0121758+0.273503j -0.765826-0.94246j -1.47569-1.24362j -0.0836458-0.0250928j -0.593599-0.43948j -1.10029+0.287918j -2.06144-0.127866j -0.206416+0.0951125j -0.256829+0.0175846j 0.819698-0.0359173j -0.0429636+0.0572452j 1.03763+0.0838065j -0.968603+0.377836j -1.62003+0.272271j 1.45335-1.76243j -0.793102+0.65184j -0.107241-0.0676176j -0.30963+0.720759j -0.920254+0.847022j 0.151162-0.204989j 0.146701+0.544425j 0.436171-1.87999j -0.0747857-0.00356344j 0.585398-0.468105j 0.631869+2.26617j -0.0387126-0.3754j 0.0457555+0.571497j -0.631265-1.60335j 0.202234+0.874346j 0.214265+0.760685j 0.357636+0.573188j 2.19234+0.767719j -0.88955-0.198656j 2.26192-0.354246j 0.420266+0.360991j -0.677912+0.128975j -1.86955+0.335339j -0.536798+1.10913j -0.533106+0.440932j -0.388219+2.32139j -0.362313-0.828765j 0.360386+1.69078j 0.0602831-0.520088j 2.01309+0.330836j -0.6709+0.247311j -0.165878+0.955433j 
-1.52296+1.36007j -0.0588916+0.0388321j -1.79061-1.08023j -2.3172-0.42669j 0.49558-1.18851j 1.39276+0.0029463j -0.754226-1.00081j -1.96083+1.2654j 0.391638-1.54875j 1.98301+0.00962609j 1.5872+0.604993j -0.175235+1.82461j -0.53933-0.820124j -0.510968-0.679598j -0.716798+0.928639j 0.678093-0.513196j -1.35913-0.726218j -0.261996-1.3975j 0.829222+1.16749j -0.575153+1.15518j 1.71764-1.11013j -1.40258-0.881591j -0.611644-1.11465j -0.036886-1.87448j 1.48176-0.917093j 1.13779+0.729963j 2.29461+0.340348j -0.782451+0.675833j -0.351105-0.820904j -0.959256-0.589457j 1.39197-1.30321j 0.103113-1.11827j -0.093203-1.64761j 0.419961-0.672128j -0.511583+0.0601872j 0.560926-1.02032j 0.815022-0.636118j 1.02191+0.790994j -0.641743+0.787091j 0.153575+0.683018j 0.108184+0.915112j 1.46662+0.813192j 0.350292-0.522975j -0.988223-1.16357j -0.159296+0.0706134j -0.177766+0.712455j 0.527637-0.893183j 1.6999+0.87879j 0.220683+0.64767j -0.985027+0.596876j -0.716378+0.658382j 1.45713-1.29537j -1.41443+0.299244j 0.711688+1.10148j -0.461535-1.56795j -1.55004-0.766136j -0.0670186-0.585727j 0.326735-1.58341j 0.705789-1.65594j 0.797623-1.18688j -0.849926-0.124957j 0.0414983-1.10295j -1.14773-0.0148473j -1.45261-1.2966j 1.18419+0.608613j 1.02382-0.877887j 0.561368+0.869952j -1.12841-0.797808j -0.421906+0.590742j -1.21384-0.667522j 0.0887305-0.376083j 0.697649+0.173029j 1.2086-1.50836j -1.00968-0.315379j -0.926114+0.664072j 0.527034-0.112686j 0.236564-0.60489j -1.59894+0.252999j 0.345362-0.950501j 0.122062+0.70983j -0.741833-0.0773358j -0.915735+0.110647j -0.483328-0.767062j 0.827427-0.864066j 0.461922-1.09951j -0.373635+0.825476j -0.0817765-1.27218j -0.258237+0.0735809j -0.0320971+0.401694j -1.15626+0.47063j 0.335531-0.480492j 0.279261+1.18753j -0.271849+1.27398j -0.389483+0.357345j 0.26936-0.117776j 1.02696+0.393932j -0.146868-0.537427j 0.947562+0.563678j 0.144182-1.14468j 0.912816+0.94559j 0.00663086+0.503011j -0.819742-1.10296j 0.127939-0.437878j -1.02041+0.00369888j -0.477032-0.348136j 0.540263-0.977076j 0.335392+0.306125j 1.45084+0.2828j 0.886473-0.359616j 0.241795-0.636257j -1.03061-0.283628j -1.2974-0.844603j 0.148424-0.983391j -0.427332-0.37446j 0.659149-0.069767j -0.168429+0.266754j -0.911044+0.683281j 0.965418-0.865439j -1.22807+1.44888j -0.510757+0.586038j 0.160148+0.342506j 1.28528+0.963005j -1.21915+0.343629j 0.541456-0.364958j -0.900847-0.864296j 0.835743+0.971236j 0.0416279+1.19163j -0.564598-1.85182j -0.627647+0.11217j 1.40378-0.810179j 
1.26231-0.573537j -0.57267-1.4952j 1.49185-0.389218j 1.32594-0.0309427j 0.0144052-0.878191j -1.88541-0.0732619j 0.252017+0.2051j -1.01711-1.07547j 0.354307+0.0595558j -1.929-0.237365j -0.29379-0.315j -0.382754+0.589193j -0.0116984+0.142641j 0.0943605+0.266678j 3.38998-0.0440965j 0.0013614+1.60157j 0.202861+0.592474j 0.0437283+0.89732j -0.153566+0.00706073j -0.643617+0.448718j -0.405927+0.995821j 0.428009-2.37837j -0.818023-0.199844j 0.0651096+1.25881j -0.310061+0.176771j -1.26102-0.365068j -0.0554958-0.166168j -1.03656+0.866466j 1.25185+1.97727j 0.241833+0.302604j -0.594015-1.64402j -0.193258-0.00302513j 0.851438-0.320195j -1.26919-0.159339j 1.00393-0.205449j -2.46055-0.177605j -0.955394+0.151081j 0.331535-0.11223j 0.311931-1.17425j 0.0278451+0.457981j 0.363381-1.24641j -0.662021-0.304679j -0.192552+0.361701j -0.20316+1.08919j 0.717696+0.383802j -0.518996+0.440512j 0.356063-0.487027j -0.791959+0.179445j 0.69923-0.707199j -0.0678693-0.89611j -0.158266+0.846093j -0.118998+1.53061j -0.669087-0.804742j 0.685366+0.780853j 2.37407-0.399224j -0.185515+0.820804j 0.470804-0.0776544j -0.441911+1.23961j 0.0784127+0.389715j 0.157407+0.2845j 0.0265921+0.219871j -0.574944-1.46683j -0.0775063-0.538816j 1.12548+0.547001j -0.569985+0.336127j -1.04399+0.0353489j 1.61528-0.411349j -0.00884166+0.198707j 0.00337541+2.42942j -0.402712+0.498266j 0.623325-0.305935j -0.168286+1.03239j 0.415328+0.323666j 0.0726797+1.18601j -0.635683-0.0434963j -1.22143-0.364651j -1.72079-0.570929j 0.17178+0.627844j -0.35783+0.494271j -1.36916-0.0433941j -0.290797+0.320022j 0.865097+0.34011j -0.427756-0.0637114j -2.23513-0.22805j -0.698858+0.25671j -0.396838-0.528546j 0.117747+0.415204j -0.132123+0.128457j 0.307686-0.395319j 0.21162-1.30294j -0.496327-0.220029j -0.193947+0.459112j 0.441591-1.45559j -0.178073+1.19064j 1.36153+0.52546j 0.0168577-0.334297j -0.238232+0.141551j -0.13727-0.0315633j -0.0938031+0.586161j -1.14384-0.156144j 0.857511+0.0118713j -0.0612267+1.0254j -0.914868-0.738247j -0.167539+0.366555j 0.168828+0.275431j 0.125785-0.0568913j -0.274013+0.472702j -1.14083+0.290229j -0.326197+0.0424238j -0.136707+0.671185j -0.0748911+1.44495j 0.732837-0.483026j 0.851491-0.0586676j -0.697587+0.215626j -0.357953-0.461143j -0.413817+0.0319102j -0.248877-0.635862j 0.700365+0.899888j 0.431416-0.862109j -0.00516009+0.912239j 0.776095+0.877578j -0.59298+0.125988j 0.348325-0.0281398j 0.608765+0.208545j 0.353267-1.18488j 0.475241+0.349732j -0.738311-1.13396j 1.72403-1.14567j -1.31243+0.254719j 0.771118+1.64033j 
-0.791398-0.190906j 2.02289+0.515466j -0.96431-0.27966j -0.203064-1.13238j 0.00361033+0.342081j 2.37611+0.267691j 0.327055+0.317281j -0.507467+1.23619j 0.983506-1.33958j -1.15208+0.597508j -0.502307-0.367183j -0.432391-0.66538j 1.1168-2.15447j -0.958607-0.82571j -0.65759+0.777695j 1.03615-0.350174j -0.431296-0.646822j -0.934092-2.34032j -0.103422-0.979541j 0.0151563-0.555171j -1.27502-0.784631j -0.923826-1.32744j -1.81167-0.283706j 1.29866+0.714393j -0.416572-0.464299j -0.29089-0.043097j -0.809084+0.353855j -1.91448-0.91704j 1.02581+0.244152j -1.23722+1.01213j -0.254196+1.09978j 1.21591-1.03388j 0.300766-1.14123j 1.07484+0.375419j -0.0846847+0.283369j 0.982107-0.51805j 0.116589-0.203049j -0.812166+0.734925j 0.0562255+0.435664j -0.620713+0.204502j 1.07737+0.645382j 0.757779+0.343586j 0.365089-1.1279j -0.547502-0.698401j 0.650816-0.429134j 1.66646+1.19143j 1.12575+1.26754j 0.58247-0.623664j 0.133094-0.137129j -1.10495+1.23794j 0.381002+0.318383j -0.804955-0.214808j 0.601015-0.428838j 1.77545-0.898051j 1.1747-0.454839j -0.156968+1.00351j 0.318073-1.41327j 0.364166+1.89986j -1.02696+0.340916j 0.578213-0.363753j -0.0493475-0.125498j 1.10042+0.650095j 1.2882-0.238464j 0.722351-0.0717173j -0.260107+0.0260783j 0.327354-1.03393j -0.248819+0.110425j -0.833808-1.98644j 0.793306+1.0789j 0.0582982+0.000313134j -1.19904+0.3331j 0.952437+0.278401j -0.0851583+1.29662j 1.01623-0.547462j -1.36044+0.0698387j -0.377325-0.270474j -1.2119-0.797234j -0.812353-0.751864j 0.737182-0.482832j 0.262402-0.37241j -0.0649887-0.969763j 0.0925764-0.128479j -0.178831+0.374576j 1.43787-0.0985626j 0.0875998-0.813118j -0.192253+0.268278j -0.0297917-0.496995j -1.09485+0.0829216j -0.977933-0.284069j 0.155551+0.37258j 0.243571+0.763447j -0.997281+0.113051j 0.902613+0.581949j -0.165085-0.232089j 1.21528+0.104009j -0.489627+0.68075j -0.773653-0.234766j 0.130671-0.221107j 0.587364-0.364303j 1.25705+0.335857j -0.10393-0.548775j 0.0695718-1.00923j -0.0917657-0.0307011j -0.228661+0.116808j 0.117107+0.755526j 0.674157-0.561386j -1.30125+0.322051j 0.889438-0.0647651j -0.0737554-0.466319j -1.1044-0.735268j -0.181333-0.395175j 0.151596+1.56115j -0.349526-0.433312j -0.524177-0.175938j -0.370845+0.380128j 0.701742+0.448506j -1.08014+0.135931j -1.17383+0.801764j -0.25934+1.41424j -0.375312+0.277676j 1.1772-0.80482j -0.169906+0.94697j 0.571726+1.14407j -0.800291-0.499489j -0.736375-0.434761j 0.84958-1.11731j 0.26808-0.836697j 0.520849-0.123508j 0.348522+1.26922j 0.343414+1.0886j 
-1.2455-0.0487463j -1.30768-0.391007j -1.37705-0.193127j -0.631258-1.33526j -0.911954-0.843503j -1.68887+0.195296j 0.538848-0.528718j -0.936597+1.28035j 0.803423-0.0560537j 1.23576+1.57086j 0.58372-0.207448j -1.02894+0.188517j 2.44255+0.929394j 0.625255-1.04481j 1.00388+0.267725j -0.671465-0.616433j -0.132455-0.674011j -1.85672+1.46869j 0.573109-0.145771j -1.02058+0.0496559j 1.18673-1.51655j -0.712202-0.21784j 0.563118-0.0435208j 1.39273-0.721424j -0.658569-0.0174358j 0.587241+0.930687j 1.04398+1.73195j 0.654487-1.95488j 0.856291+1.0388j -1.05256-1.18214j 0.485171-0.673329j 0.775016+0.145103j 1.03812+0.420889j -0.408602+0.0997113j 1.79556-0.655685j 0.816683+0.0513051j -1.2537+0.577251j -0.0605079+0.648718j -0.240091+0.760591j 0.250758-0.608993j -0.179844-0.393602j 1.2953-0.0392021j -1.59527+0.255775j -0.0465808+0.389825j 0.953352-0.0153577j -0.696427-1.05897j 0.182518-0.831456j 0.543389-0.528972j -0.273413+0.259533j 1.5857+0.950128j -0.438737+1.65463j 1.07528-1.10758j -0.196051-0.755516j 1.43007+0.67664j -0.493902-0.227344j 0.623904-0.801996j 0.309676-0.721796j 1.01361-0.509576j 0.302896+0.501366j 0.405664-0.149445j -0.844981+0.557743j 0.476316+1.28031j 0.148055-1.44759j -0.585305-1.73557j 0.356054+0.638381j 0.997793+0.303855j 0.461828-0.390439j 1.56172+0.0532163j -2.03544+0.141346j -0.0540214-0.582298j -0.706098-0.762139j -0.0713514+1.39785j 0.94663-0.079061j -0.00416899+0.854505j 0.455286+0.0583744j -0.397368-1.19915j -1.27155-1.0258j -0.182825-0.216098j 0.0845105+0.368145j 0.253262+0.392869j 0.8929-0.0237153j 0.981883-0.408822j 0.761959-0.570449j 0.798162-0.0106195j -0.345942-0.667669j -0.484254-0.381544j 0.394162-0.0225025j 0.0410587+1.20729j 0.0484837-0.857744j -0.0534796+0.377922j -0.36723-0.170917j 1.26236+0.179022j -0.99672-0.112706j -0.916441+0.13885j 0.620159+1.47328j 0.525195+0.835497j -0.235721+0.70561j -0.0338451+0.0109008j -0.247767+0.488543j 1.28913-0.255749j 0.971148+0.94349j -0.434411+0.0614434j -0.372129+0.226932j 0.687456+0.530383j 0.736551-0.303965j -0.354033-0.328758j -0.605028+0.732586j -0.0519117-0.57688j 0.250663-0.124069j 0.606674+0.386884j -0.0261884-0.345236j -0.305781-0.544855j -0.59248-0.0506731j -0.23432+1.03209j 1.36261-1.30663j 0.632511-0.641523j 0.404621+0.977285j 1.61314-0.856329j 0.198953+0.884919j 0.391465-0.278519j -0.363391+0.170533j 1.11494-0.448403j 0.72118+0.989938j 0.24976+1.83188j -0.550327-0.154956j 1.57759+0.385408j 0.267703+0.367897j 0.202865-0.308749j -0.0185803+1.22843j -0.449131-0.41102j 
0.918317+0.607349j -0.951451+1.44555j 0.951763+0.648233j -1.26587+0.933643j -0.706584+0.254378j -2.03098+0.2974j -0.424156-0.783849j 1.23837+0.415124j -1.10127-2.26228j -0.217043-0.74502j 1.11265-0.155786j 0.254846+0.114083j 1.23194+0.685041j 0.368101+1.75736j -0.134103+0.00857079j -0.681705+0.0234384j 3.25681-0.695396j -0.198837+0.0151612j 1.19678+0.23937j -0.245209+0.0463922j -1.53338+0.131672j -0.575886+0.187168j -2.21319+0.970308j -0.230923-1.02467j -0.0122942-1.97115j -0.180323-1.34385j 1.02036-0.300082j 0.0524522+0.277091j -1.08419-0.409161j 0.2015-0.487819j -0.560686-0.0989472j 1.46629+0.890912j 0.286445+0.508796j 0.742907-0.0182314j 1.14572-0.52858j -0.35151+0.194937j -0.795037+0.178283j -0.963696-1.87111j -0.230798-0.319326j -0.766846+0.0536393j -0.211521+0.523686j -2.09573+0.669549j -1.98565+0.0356802j 0.0607018-0.337866j 0.117071-0.406568j 0.0518668-2.56462j -0.768215+0.71924j 0.66344+0.175935j 0.114162+0.0297013j -0.84698-0.479031j -0.308364+1.03755j -0.991114+0.000944363j 0.116681+0.196895j 0.201328-1.3922j 0.298882-0.227675j -0.560684+1.00319j -2.13016-1.07604j 0.58367+0.680242j -0.512057-1.02083j -0.253101-1.05943j -1.27706+1.36658j -0.865559-0.198471j 0.98137-0.532343j -0.509266+1.21091j 0.982092-0.0970006j -0.000325971+0.0559826j -0.189103+1.29459j 0.2302+0.369378j 0.0249194-1.03116j -0.305444+0.0982078j 0.124002-0.464118j 1.12867+0.207231j -0.782529-0.601949j -0.279935+0.274181j -0.600216-1.56964j 0.344825+0.852072j -0.793227-0.431893j 0.692127+0.0173358j -0.340742+0.036608j -0.0496087-0.178822j 0.332524+0.0867044j 0.148054-0.202964j 1.46957-0.452945j -0.739769+0.239427j 0.311432+0.604327j -0.582196+0.135164j 0.405569+0.355705j -1.38481+0.83147j -0.251042+0.0656094j -0.0624218+0.041928j -0.321012-0.545002j -0.375521-1.48726j -0.146745+0.38031j -0.514866-0.91364j 0.19381+0.652997j -0.249847-1.34215j 0.373654+0.656085j -0.420894+0.588036j -0.610406+0.0349387j -1.79532+0.262718j -0.668349+0.632824j 0.52825+0.322247j -0.29268+0.408946j 0.674777-0.26469j -0.786013-0.0906289j -0.612987+0.144413j -1.78628+0.607803j -0.166924-0.0512978j 0.168921+0.683258j -1.10191+0.984584j 0.815363-0.798838j -0.797312-0.449371j -0.253228+0.774232j 0.279378+1.47239j 1.10451+1.67788j -0.400889-0.659248j 0.0796035+0.861679j -0.359032-0.407634j 0.195384-0.225686j -1.02305-0.196354j -1.47023+0.335744j -0.634677+0.215456j 0.589686+0.672973j 0.215687-1.05231j -0.363759-0.147548j 0.245321-0.265795j -0.401467-1.1049j -0.303105+0.110268j 0.62343+0.0769726j 0.292574+0.426292j 
-0.440192+0.550156j 0.0144653+0.31385j 1.34126+1.99011j -0.452444+0.639774j -0.236439+1.04403j 0.600885-0.629617j 2.28561-0.410668j 1.471-1.30886j -0.483782+0.454221j 0.793418-0.303734j -0.013109+0.58801j 0.64769-0.987668j -0.171931+0.268217j -0.695845+0.516608j -1.58106+0.193079j 1.30785-0.367305j 0.502973-0.789589j -1.20757+1.47521j 0.0904051+0.353879j 0.608489-1.07158j 0.272-0.30743j 1.69228+0.575257j 0.536428+0.0699479j -0.188413-0.07433j 0.387228-0.282431j 0.666443-0.486238j -0.320242-0.222375j 0.75573+0.0576919j -0.446461-0.132702j 0.479503+0.244717j -0.248043+1.39951j 0.147545-0.00622613j -0.357504-0.648478j 0.770577-0.276033j -0.095506-0.0260038j 1.61013-0.696512j -0.769521-0.00203507j 0.363502-0.0589054j -0.877092+0.874022j 0.359231-0.1491j -0.166444+0.395832j 0.234295+0.539331j 0.019954+0.470095j 0.107016+1.87843j -0.469986-0.604639j 0.530377-0.261547j -1.45915+1.00141j -0.551389+0.270249j -0.744201+0.444982j 1.35051+0.948868j -0.282706-0.0485901j -0.400151-0.468864j 0.332278-0.533756j -0.929047+0.38659j 1.32598+1.23673j 0.0840704-0.225239j 0.148187-0.0872349j -0.19092-0.416278j -0.193937-0.286004j -0.802321+0.181603j 0.0216484+0.166012j -0.204282+0.828856j 0.408432+0.529827j -0.659069+0.344813j -0.824538+0.467106j 0.149153+0.416815j -0.534221-0.0685184j 0.0857075-0.307773j 0.312872-1.06443j -0.378462-0.655386j 0.163543+0.115826j 0.3999-0.2887j -0.994648+0.702944j -1.47275-0.669464j -0.349992+0.483696j 0.0605526+0.332657j 0.279719+0.279032j 0.0106902+0.505107j -0.688994+0.0404514j 0.843123+0.305329j 0.0840122+0.723694j -0.548061+0.362381j -0.403538-0.355872j 1.8727-0.397424j 0.635226-0.573016j -0.516453-0.5953j 0.0649301+0.614961j -0.259334-0.12699j -0.535871-0.522474j -0.0972387+0.196199j -1.10063+0.70502j 0.333386-0.0177776j -0.427357+0.855188j -0.611153+0.143127j 0.0106515-1.12462j 0.19433+0.280861j -0.173915+0.864717j 0.80135-0.478342j 0.913669+0.403207j 0.16269-0.0818826j -1.46544-0.476352j -0.879159+1.43266j 0.821004-0.362973j 0.362463+0.0451896j -0.256079+1.06906j -0.412097-0.308227j -0.104826+0.138296j -1.13992-0.810655j -0.910361+0.391905j 0.659534-0.419662j 1.06947-1.84756j 0.0661969+0.539864j 0.00175817+0.0683905j 0.245746+0.224582j -0.0552489-0.052348j 0.939937+1.21042j 1.09506+0.726196j -0.112918-0.0190232j 0.897047+0.116957j -0.262575-0.492391j -0.37366+0.0419693j 0.181592-1.10358j -0.411546+0.155214j -0.52048+0.580263j 0.679211+0.646183j 0.134366+0.942817j -0.12564+0.397473j 1.4032+0.604041j 0.188337-0.80085j -0.845852+2.28828j 
-0.563357-0.15167j 0.438079-0.713554j -1.09463+2.02101j 0.663002-0.227591j -0.306548-1.64941j 0.519505+1.27009j 1.03529+1.98931j -0.22773+1.26581j 1.18331+0.391817j -0.157223-0.493767j 0.574109-0.895436j 0.446086+0.501318j 0.998035+0.449015j 0.207571+0.314571j -0.502781-0.606635j 2.1471+1.21202j -0.798866+0.320081j -1.09883-0.193415j 0.76968+0.322491j 1.77162-1.11131j -0.825801-1.03657j -0.605904-0.190204j -0.301819-0.888328j 0.109414+0.228869j -0.179383+0.0295847j -0.848409+0.088207j 0.0237636-0.572767j 0.309385-0.742794j 0.160256-0.0677715j -0.245458-0.610667j -0.99261-0.644712j 0.142792+0.249738j 0.50623-0.852231j -0.436394-0.326258j -0.5653+0.0654435j -0.275315+0.803608j 0.194588-0.352938j 0.624311-0.442266j -1.23654-1.27943j 0.708928-0.0795509j 0.102788+0.762946j 0.0782996+0.721604j -0.281917-0.119965j -0.714742+0.018975j 1.03565-0.542511j 0.33164+0.928451j -0.914862-0.165573j 0.0761671-0.239271j -1.47996-0.749989j -0.260243+1.29295j 0.1833-0.249646j -0.580122-0.1638j 1.24852+0.0295628j 0.736172-0.424423j -0.755697-0.657422j -0.219373+0.207317j -0.226282-0.573951j -0.662323+0.3948j 0.163387-0.284909j 1.18361+1.42359j 0.267696+0.390748j -0.0123688+0.13902j 0.118305+0.282273j 0.447531+0.628842j 0.791543-0.16025j -0.336582+0.15427j -0.0266436-0.417266j 0.42332-0.801227j -0.610397+0.13927j -0.332278-0.928841j 0.0639921-0.0992921j 0.211446-0.00722999j -0.139409-0.0594654j 1.81075+1.33305j -0.310774-0.135522j 0.275817+0.126258j 0.706076-0.22745j -0.498637+0.753258j -0.54578-0.430955j -0.544829+1.49533j 0.505699+0.541787j 0.77703+0.838643j -0.998206-0.0606387j -0.314575+0.344544j 0.498146+0.334697j -0.588974-0.244599j 0.0818896+0.907956j 0.0768185+0.0833302j -0.789293-1.22105j -0.898438-1.15913j 0.803618-0.706665j 0.417806+0.412659j 0.562924+0.933518j 0.246954+0.687945j -0.0858031-0.66271j -0.533639+0.120329j -0.12238-0.68105j 0.992155-0.234553j -0.334439-0.902309j -0.0290003+0.599621j 0.126995+0.259924j -0.119153-0.143778j -0.946903+0.655582j 0.759872+0.501399j -1.13182+0.446321j 0.0406355-0.35194j 0.0709653+0.603985j -0.347269+0.789998j -0.0622076-0.74606j 0.690335-0.689977j 1.13146+0.121123j -0.22718+0.872407j -0.178192-0.38054j 0.00867197+0.0368126j -0.847713+0.473667j 0.483988+0.837827j -0.844919+1.15263j -0.130477-0.109394j 0.486816-0.426763j -0.0477902-1.26794j 0.138422-0.161565j 0.282808+0.653986j 0.544302+0.495372j -2.00345+0.433483j 0.461554-0.199366j 1.01013-1.19664j 1.17369-0.169951j 0.00760746+0.624426j 1.01187+0.448264j 1.30386-0.696752j 
-0.838609-0.289478j -0.463206+1.02323j -1.91754+1.77127j -0.98746-0.677934j -0.177729+0.843765j -0.540965-0.350781j -2.34439-0.257298j 0.240959+0.335053j -0.289111-0.396816j 1.29801+0.914279j 0.627747+0.55252j 0.873366-0.719443j 0.745246+0.477234j 1.73049+0.848261j -0.708319-0.405751j -0.149551+0.0391703j -1.76995-0.0178598j -1.05552-0.016874j 1.15342-0.328152j -0.14683+1.08748j -0.29144-1.09631j 0.858935+1.27547j 0.175915+0.640461j 0.289367-0.597186j 0.145128-0.467109j 1.43764+0.750573j 0.578691+0.207132j 0.711012-0.0328387j 0.292216-0.0954685j -0.173081-0.631678j -0.700257+0.622393j 0.429389-0.302059j 0.151429-0.139315j -0.45785-0.41047j 0.48443-0.212382j 1.10552+0.872162j 0.67528-0.847805j 0.28526+0.105273j 0.714283+0.432836j 0.438162-0.744247j -0.570401-0.781908j 0.535064+0.322056j -0.854618-0.211401j -0.89717-0.508704j 0.308275+1.00147j -0.277932+0.413534j 0.473892-0.797692j -0.106713-0.861975j 1.08129+0.0480419j -0.687583-0.659072j 0.397374+0.314408j -0.337698-1.01172j -0.610095+0.405732j -0.389586-0.988456j -0.592335+1.45976j 0.500026-0.257912j 0.124628-0.0633837j 0.48811-0.825169j 0.209149-0.211203j -0.107431-1.15299j 0.237385+0.604355j -0.634353+0.581617j 0.283761+0.225868j -1.04722-0.893512j 0.600934+0.570324j 0.281731+0.208482j 0.560069-0.655281j 0.0990178-0.680761j 0.236773-0.650641j -0.108126-1.0209j -0.287705-0.0531351j 0.171738+0.468727j -0.455579+0.0917547j 0.171475-0.0755038j -0.189615+0.323667j 0.887771+0.480808j -0.572906-0.105423j -0.481989-0.0438086j -0.506163-0.0252095j -0.258569-0.80574j 0.173131+1.43999j 0.279002-1.31989j -0.580523+0.169947j 1.22081+0.50703j 0.317108+0.360816j -0.60205-0.483312j -0.266734+0.415892j -0.438351+0.766479j -0.439951-0.806887j -0.14092+1.25317j 1.26182-0.0737747j -0.11458-0.147624j -0.85725-0.419066j 0.570906+0.490911j -0.808959+0.244758j 0.399965+0.468507j 1.35123-0.254977j 0.872322-0.367463j -1.10647-1.06951j 0.247073-0.34257j 0.698439+1.06957j -0.234681+0.021079j -2.23433+0.130982j -0.36098+0.0426847j 0.839138-0.352302j -0.604576+0.163887j 0.555047-0.570083j -0.273804+0.777698j 0.270927-1.41776j 0.259585+0.390616j -0.87727-0.0607666j -0.0637201+0.228888j -0.248168+0.590853j -0.703443-0.0506686j 0.995626-0.276514j 0.114824-0.35263j 0.0327395-0.388477j -0.64961-0.195678j 0.126509+1.64865j -0.338199-0.282552j 0.961859+0.717416j -0.295809-1.19877j 0.306884-0.0170231j 1.19443-1.01073j 0.998044+0.476439j -0.460246-0.473354j 0.637309-0.136632j -0.855407-0.0944001j 1.05442-1.08388j -1.14114+0.143998j 
