0.264391-1.05797j 0.510335+0.270014j -0.0162175+0.707748j 0.47564-0.407368j -0.600781-0.987021j -1.71023+0.539559j -0.410275-1.33459j -0.399459+1.13754j -0.176151-0.698674j -0.871173-1.15916j -0.3092-1.3981j 1.76632-0.44252j 1.11047+1.71593j -0.978641-0.0829546j -1.75973+1.12832j -0.292121-1.24232j 0.869988-0.627122j 0.068479+0.483431j 1.21495-0.18447j -0.377733+1.03202j 0.486865-1.05039j -0.361427-0.706049j 0.201125-1.34167j 0.90897+0.84101j 0.848944+0.526268j -0.170576-0.560949j 1.26068-0.41391j -0.842139-0.830911j 0.369565+0.174417j 1.16214-0.632555j -0.911061-0.927861j 1.57772-0.394241j -1.09638+0.829689j -0.50624-1.85924j -1.57206+1.34402j -0.484449-1.83411j 1.29427+1.53808j -0.2865-0.573841j -2.20546+0.417468j -0.961129-0.576725j -0.0969573-0.585993j 0.671656-1.09243j 0.329963+1.28886j 1.35439-0.299487j 1.74521+0.469046j 0.00975797-0.591697j 0.832033-1.03973j -0.270969+0.85549j -0.149763+0.822343j 0.321485-1.46153j 0.620031-0.602153j -0.945201+0.804363j 0.370473+0.627772j 0.251672-0.449618j 0.907856+0.645742j -0.704172-1.94602j 0.451663+0.749582j -0.651772-0.185499j -0.485547-0.622867j 0.417492-0.296608j 1.63788+0.249962j 0.366654+0.935748j 1.24367-0.169189j 0.65792+0.0100203j 0.724652-0.113732j 1.39822+0.0936256j 0.448504-0.77034j -0.74016+0.544638j 0.215621-1.37045j 0.106371-1.12431j -0.875942+0.911812j 0.955865+0.47516j -1.00402-0.782001j -0.464973-0.684842j -1.35228+1.4832j -0.748353+0.735824j 0.824789+1.29678j 1.30612+1.41074j -1.42959+0.858249j 0.126528+1.25173j 2.26683+0.462918j 0.843448-1.55537j 1.01575+0.347606j -0.662396+1.37497j 0.720664-2.03706j -1.18581-0.831815j 0.911871+0.890598j 0.545724-0.00918819j 1.66977+0.843084j -0.0411282+0.726524j 0.519584+0.954109j 0.77317-0.692902j -0.313167-0.327892j -0.737588+0.861837j 1.55452-0.870253j -0.417415+0.430916j 0.230458+0.0589829j 1.00268+0.0833703j 0.637137+1.32732j -0.142969-1.12254j 0.394581-0.0230352j 0.0250673-0.322496j 0.483369-0.214392j 0.943944+1.44092j 0.821975+0.706601j -0.305547+0.878243j -0.991639+0.0415901j -0.882067+0.684944j -0.0868298+0.21748j 0.0362232-0.21918j 0.20734-0.213287j -0.807541+0.626193j -0.135544+0.258439j 0.143179-0.442268j 1.02468+0.183183j 0.940657-0.422857j -1.85537-0.273636j -0.78424+0.946428j 0.133258-0.579302j 0.148493+0.600486j -0.622197+0.674397j 0.479679+0.0675108j -0.528924+0.448534j 0.110684-0.277372j -1.16614+0.261577j 0.335743+0.305272j -0.278242-0.125756j -0.00526676-0.16145j -0.662136+1.1264j 0.409354+0.27992j -0.10627+2.09114j 0.428748+0.991696j -0.154721-0.0296126j 0.102523+0.46125j 0.433202+0.223818j -0.302189-0.912272j -0.0985085+0.500198j -0.167473+0.330263j 0.163222+0.0871025j -0.112269-0.0793859j -0.353676-0.994976j -0.0533453-1.61935j 1.36522+0.46412j 0.833493+0.206683j -0.636443-0.884817j -0.00522234-0.792095j -0.787317-1.00117j 0.18073-0.230517j 0.41676-0.00136024j 0.705035-0.102415j 0.139829+0.320855j -0.524144-0.122256j -0.756896-0.365773j 0.639654+0.0192441j 0.351371+0.0132902j -2.10898+0.856546j -0.532832+0.302413j -0.843328-0.378483j 0.887484+0.532235j 0.368121+0.460687j 0.249148-0.339452j 1.09436+0.22181j -0.12698-0.0120214j 0.791395+0.217359j -0.570931+0.721244j 0.434235+1.36834j -0.700572+1.00105j 0.0208742-0.35047j 0.431119-1.00134j -1.15226-0.0476508j 0.0905212-0.81159j 0.0262411+0.195142j -0.732926+1.07823j 0.317009-0.239897j 0.0285963-0.502794j -1.42244-0.929109j -0.312674+1.63438j 0.944605-0.0968546j -0.436603+0.322942j -0.744707+0.841989j -0.701696+1.02886j 0.832631-0.331417j -1.40164-1.44083j -0.26546-0.355219j -0.960763-1.41002j -0.377285-0.762467j 2.06221-1.02844j 0.549047-0.397154j 0.448715+1.18399j 
-0.790989+0.841583j 0.468184+0.829404j 1.59018-1.06358j -0.301669-0.0875055j 1.5579+0.0242623j 1.34572+0.164075j 0.418951-0.486942j 2.66809+0.396571j -0.434011+1.13919j -0.0176396+0.760259j 0.802942-0.256759j -0.607371+1.9209j 0.0428826-0.881613j 1.21213-0.0401425j 0.240139-0.241311j 0.239003+0.0724991j 0.430238-1.91439j 2.12878-0.341243j -1.3104-0.802055j 1.30183+0.396748j -0.423416+1.24445j -0.138557+1.09169j -0.617558-0.657764j 0.165255-1.01722j 0.375377-0.247486j -0.239041-0.832795j -0.645788-0.312102j 0.735551+0.355724j 0.630483-0.576213j 0.054188+0.597612j 1.14719-0.188072j 0.573456+0.706817j 0.639245-1.8532j 1.47057-0.0849144j 0.270351+0.400551j -0.000341352+1.06794j -0.163309-0.246968j 1.00957+0.398931j 0.32442+0.00141829j -1.14022-1.33817j 0.829948+0.830056j -0.229655-1.28973j 1.60655-0.647907j 0.95276-1.47995j -0.982634-0.564871j -1.29182+0.259345j 0.342134+0.0273794j 2.46035+0.402073j 0.744783-0.247768j -0.4467-0.419739j -0.667902+1.40193j 0.246483+0.961384j 0.22662-1.55359j 1.42513-0.476125j 0.121582-0.209814j -0.468325+0.685516j 0.511982-1.02745j 0.209512+0.302486j -0.606481-0.523721j -0.232753-0.133246j -0.372816-0.399266j -0.0929956+0.842351j -0.822416+0.0486262j 0.110005+2.9972e-05j 0.301335-1.41911j -0.686062-0.488638j 1.18372+0.390222j 0.143844-0.592764j -0.331894+0.107313j -0.708683-0.45228j 0.125617-0.630489j -0.285237-0.0520657j 1.47377-0.359427j 0.570709-0.556313j -0.0995037-0.936113j 0.199945-1.92062j -0.244725+1.03503j -1.47378-0.455484j -1.24064-0.647762j 0.705394+0.37352j -0.253143-0.254536j -0.256286+0.925771j -0.534304+0.048292j 0.348235-0.640596j -0.116407+0.224064j -0.180239-0.33079j -0.818044-0.653937j 1.86383+0.760098j -0.0839505+0.466897j -0.516345+0.789783j 0.886664-1.2544j 0.4636-1.90128j 0.265115+1.22077j -0.414366-0.424029j -0.851949-0.660528j -0.298577+0.478641j 0.842007-0.515279j 0.363193-1.63244j 1.00845+0.121171j 0.708833-0.176717j -0.699199+0.352382j -0.96627-0.16619j 0.101438+0.517323j -0.92553-0.597345j 0.803425+0.391185j 0.958325+0.300787j 0.453417-0.0805925j 2.26937+1.21136j 0.469325-0.0513217j 0.0898588-1.60208j -0.366286-0.0958197j 0.117997+0.118765j 0.603553+0.201408j 0.446062+0.667057j 0.294789-0.838129j -0.980624+1.19663j 0.0987732+0.443061j 0.32201+0.561524j -0.214142-0.0544936j 0.78566-1.56099j 0.409753-0.315516j 1.21656+0.209892j -0.376905-0.443207j 0.587644-0.450909j -1.06505-0.122387j -0.164008+0.136142j -0.0844629+0.372054j 0.119184+0.262264j 0.339052-0.205352j -1.05605-0.503426j 0.455178-0.712127j 0.63698-0.735605j -0.30586-0.0699204j 0.074505-0.252985j -0.589839-0.417048j -0.941081-0.0368833j 0.708571-0.846964j -0.553219-0.209914j 0.00936985-0.089345j 0.281007+0.0331558j -0.758487+0.108786j 0.135735-0.673086j -1.26016+0.140817j -0.0951686-1.15515j -0.0477077-0.0229768j 0.453478-0.372132j -0.0189939+0.754289j 0.661182-1.32208j 0.284328-0.117228j -0.244423+0.248334j 0.0339211+0.532752j 0.203851+0.173208j 0.860313+0.303304j -0.241851-1.05098j -0.235924-0.137691j -0.0515768-0.225223j 0.212501-0.731625j 0.1649+0.774734j 0.363504-0.239823j -1.15935-0.282452j 0.529797+0.319405j 0.418595+0.39046j -0.0113135+0.579504j 0.18342-0.0403434j -0.0479414-0.296285j -0.672611-0.248533j 0.823237+0.0161817j -0.76627-0.37548j -0.135954+0.454872j 1.48054-0.682224j -0.246393-0.160773j -0.898908-0.559423j 0.0537281-0.0188842j 0.431097-0.852357j 0.286374-0.15807j 0.527328-0.527954j -0.00608105-1.67126j 0.0892767+1.14764j -0.190486-0.146524j -0.687-0.0419538j -0.29113-0.437514j -0.422823+1.16309j 0.475377-0.49005j 0.805608+0.0422705j 1.88661+0.540235j -0.311015-0.691267j 1.34692+0.728771j -0.640523+0.813115j -0.298656+1.47418j 
1.39863-0.123626j 0.549347+0.108901j 1.92124+0.621781j -0.0357105+0.823144j -0.948538-0.876919j -1.14424-1.57562j 0.722112-0.222972j 0.98618+0.376864j -0.495435-1.29098j -2.30532+1.05719j 0.888312+0.0453787j 1.19127-0.464831j -1.13795+0.793796j -1.23439-1.23264j -0.530562-1.33981j 1.26417-0.641856j 0.328844+0.113787j -0.13912+0.353752j 0.295803-0.220917j 1.1582+0.702452j -0.451212-0.300121j -0.0917275+1.21324j -0.539082-0.31042j 0.176954-0.713804j 0.933804+1.50823j -0.645737-0.300355j 1.12343-1.58766j -1.60251+0.49831j -0.189941-0.490957j -1.67045-1.19367j 0.936805-0.1539j 0.356255+0.634304j -1.08932+0.295942j -0.571243-0.596797j 0.267736-0.959099j 1.43081-1.41698j -1.06525-0.401895j -0.240707-1.00713j -1.08747-2.06611j 0.70583-0.134405j 0.882973-0.511127j 1.38211+0.34293j -0.158155-0.19921j 0.434298-0.753115j -0.247264+0.160176j -0.350471+0.0816845j -0.669649+0.791428j -0.295156+0.647642j -0.93917-0.48293j -0.966062-1.4159j -0.15455-0.345911j -0.959526+0.230485j -0.358719-0.825467j 0.211612-0.14254j 0.0391207-1.0323j -0.621429-0.0884794j 0.85135+0.3401j 0.0518688-0.0303635j 0.0156228-0.0189746j -1.64798+0.323455j -0.204848-0.601801j 1.21808+1.52284j 0.18354-0.387005j 0.809442+1.39602j 0.10281-0.0740825j 1.6166-1.32554j -1.01908+0.363235j 0.269422+0.107279j 0.540141-0.622201j -1.65823+0.297399j 0.437991+0.757905j 1.43093-0.362188j 0.780652-0.336544j 0.448322+2.13143j -0.250528-0.497767j -0.884493+0.331748j -0.224092+0.771209j 0.156586+0.787647j 0.0621077+0.752192j -0.343251-1.56069j -0.112749+0.604931j 1.69476-0.821515j -1.61752+0.0500759j -1.27469+0.10975j 0.173103+0.552327j -0.553956-1.15953j -0.0147082+1.94279j -0.539504+0.906144j -0.106495+1.45308j -0.424595-0.348457j -0.396608-0.115661j -0.276923-0.0823004j -0.531692-0.107208j -1.61347-0.388915j 0.0447045+0.229157j -1.13576+0.155648j 1.17964+0.481548j 0.391797+0.79023j 0.525651-0.517171j 0.0564513+0.0336478j 0.292803+0.443303j -1.02708+1.02119j 0.175974-0.432927j 0.34205-0.178409j -0.203311+0.462653j -0.400432+0.0943249j 0.77071-0.682146j -0.547865+0.551697j -0.36448-0.0276659j 0.41494-0.518722j 0.0804031-0.194818j 0.657742+0.74036j -0.0351529-0.93432j 0.124731-0.956218j -0.348817-0.0679585j -0.0755552-0.223062j -0.122855+0.0777598j -0.287975+0.827154j 0.452962-0.109595j -0.414789-0.78558j 0.828961+1.26829j 0.384498+0.203493j -0.218133-0.727577j -0.426966-0.205162j -0.660135+0.430347j -0.678846-0.831503j 0.527948+0.000105409j -0.247186+0.379358j -0.488141-0.0381692j 0.420984-0.167679j -0.244763-0.207909j 1.07351+0.579656j -0.480226+0.356455j 0.984875-0.141483j 0.503755-0.764482j -0.414194+0.19571j 0.787983+0.013932j 0.110587+0.434399j 0.000823201+0.70871j -1.30472+0.506396j 0.197859-0.113937j -0.432208-0.749349j -0.396086-0.0558037j -0.133237+0.182262j -0.748051-0.0518259j -1.00243-1.44409j -0.134912-0.33437j 0.432014-0.402179j -0.0319006+0.0919664j -0.839051+0.195575j 0.397552+0.45941j -1.0039-1.03345j -0.454753+0.522132j -0.0852819+0.32325j 0.126941+0.746294j 0.0613275+1.03094j 0.390761-0.125739j -0.403449+0.435211j -0.22581-0.114654j 1.35867-1.17025j 0.578122+1.20102j 1.04455-0.62049j 0.489637+0.353781j 0.846844+0.161779j -1.13911+1.08495j 0.862591-0.36235j 0.742512+0.0572573j 0.252287-0.274462j 0.924326-0.614731j 1.28015+0.42471j -0.399819-0.477435j 0.279585+0.724082j 0.853347+0.896498j 0.665646+0.759323j -0.405509+0.885021j -0.673797+0.427549j -0.330672-1.576j 0.659858-1.44199j -0.27722-0.662602j 1.08164+1.46392j 0.325979-0.211104j 0.0526712+0.146463j 1.44661-0.821465j -0.777932+0.020703j -0.656813-0.486888j -0.282678+0.57614j 0.438691-0.214548j 0.129166-0.218072j 0.6245-0.225597j 
0.32824-0.641092j 0.00104797-0.8567j -0.626675+0.655573j -2.34767+0.232056j -1.42554+1.19502j -0.480415+0.356447j -0.385708+0.752215j -0.94717+0.0671618j 1.43835-0.349194j -0.917747+1.12973j -0.544634+0.867073j -1.09038-0.362004j 0.165716-0.137926j -0.78171+0.40602j -0.0350718-0.117587j -0.677893+0.815201j -0.166457+0.315829j -1.78319+0.241707j 0.416481+0.0146854j -0.367332-0.0894877j 1.64713-0.455175j -0.0424522-0.296211j 0.0171375+0.140395j 1.0917-1.96303j 0.318074+0.111574j -0.397018+0.181646j -1.33541+0.228715j -0.436343-0.468501j -1.79309+0.197094j -0.707302-1.53557j -0.110007+0.180154j -0.435927+0.449673j 0.529635+1.06388j 1.10207+1.45798j 0.454441-0.172228j -0.345878-0.342261j -0.467844+0.308299j -0.719031-0.00985605j 0.361345+0.473997j -0.593415+0.418481j -0.767963-0.329611j -0.0408514+1.23527j 0.384215-0.323189j -0.22509+0.348181j 0.741324+1.01361j -0.174528-0.61089j -0.0822294+0.470993j -1.53641-0.132164j 1.40181-0.221532j -0.0387824-0.0491644j 1.3214-0.277977j -0.554205+0.41686j -0.10355+0.479572j 0.00134028-1.25834j 0.210201-0.721257j 0.725169+1.14148j 0.288453-0.941808j -1.33731+0.610181j 1.34045+1.2222j -0.235103-0.530306j 0.942918-0.762212j 0.681141+0.292277j -0.944782-0.346415j 0.310698+0.169201j -2.05404+0.756622j -0.107818+0.513809j -0.489164-0.533302j 0.262491+1.47182j -0.22257-0.304762j -0.326384+0.694973j 0.0750615+0.0421631j 0.262584-0.18726j -0.198224+0.792091j -0.194949+0.408923j -0.442559-0.461215j 1.13305+0.944631j -1.0839-0.0193621j -0.569782-0.115495j 0.976547-1.85997j -0.170529-0.377227j 0.0347168-0.109342j -0.272636-0.500008j 0.397388+0.522725j 0.11459-0.0113605j -0.129201+0.385283j 0.463659+0.825924j 0.559112-0.214881j -0.212477-0.895677j -0.180319-0.212974j -0.497896+0.120226j -0.515131-0.485895j -0.185669+0.285402j 0.125976-1.34655j 0.906313-0.302808j 0.372974+0.0741241j 0.0241944-0.426241j 0.882542+0.359956j -0.0294278+0.615433j -0.311525+0.418651j -0.166525-0.841143j 0.469648+0.273275j 0.332843-0.776594j 0.0731583+0.176022j 0.111351+0.527253j 0.0978667-0.00686211j 0.000303319+0.900148j 0.215409+0.087163j -1.57132-0.289201j -0.149759-0.0836738j -1.2839-0.34062j -1.31772-0.937192j 0.129673+0.312226j 0.394928-0.181493j 1.01494-0.524343j -1.01655+0.647711j 0.476949-0.104702j -0.265123+0.517113j 0.467155+0.75701j -0.701188+0.180283j -0.29058+0.948704j -0.00879885-0.747602j -0.654741+0.101223j 0.740027-0.873201j -0.690508-0.300469j -0.556837-0.0421047j 0.418688+0.519416j -0.205633-0.164926j 0.826006+1.57762j -0.419622+0.322166j 0.66909+0.190122j 0.70372-0.515625j 1.09451-0.793782j -0.528495-0.196171j -1.26267-0.0787345j 1.04485+0.901695j -0.399571+1.04442j -0.123401-0.421895j -0.677125+0.515651j 0.850854-0.301348j 0.37748-0.16917j 0.517436+0.612853j -0.646252-0.16376j -0.461714-0.980637j -0.338861-0.043821j -1.06949-0.282454j -0.136279+0.289885j 1.23479-0.0534995j -0.982124+0.996837j -0.0251527-0.49569j 0.445375-0.233461j 0.261378-0.348604j 0.018033-0.279977j -0.346164-0.330505j -0.456323+1.09903j 0.37052+1.05299j 0.241171+1.28417j 0.845682+0.241516j 0.100912+0.153071j 0.153067+0.222981j 0.437518-0.273964j -0.752338-0.751045j -0.0143924+0.0778177j 0.887076+0.276636j -0.520642-0.3831j -0.155201+0.00708361j 0.831771-0.791246j 0.100202+0.0121255j -0.112383+0.273746j -0.12835-0.0447571j 0.0227636+0.570683j -0.0173172+1.36975j 0.274543-0.0579472j -0.132869+0.305244j -0.643521+0.113116j -0.0726032-0.287013j -0.255253+0.309667j 0.99357-0.027661j -0.743477-0.768319j -0.182685-0.737836j 0.273773-0.193199j -0.58745+0.186785j -0.130045-0.430648j 0.856224+0.234506j 0.377905+0.77596j -0.183066+0.108048j 1.34807-0.0439848j -0.331652+1.96872j -0.615029+0.645333j -1.57368-0.453616j 
-0.396476+0.159767j -0.457083-0.0252727j 0.693369+0.298948j 1.34182+2.02311j 1.28359+0.62561j 0.230942+0.388167j 0.50866+0.818255j -0.113924+0.895717j 0.194632-1.60576j 0.748558+1.66054j 0.634121+0.826168j -0.793048+1.04519j 0.664784-0.334447j -0.00993153-0.0881589j 0.813212-0.719663j -0.0158096+0.131705j 1.5405+0.194836j 0.0162479+0.129331j 1.71575+0.00201844j 0.23615+0.254814j -0.411712-0.204643j -0.182791+0.376681j -1.63565+1.86029j 0.127876-0.16346j -1.29161-0.579175j 1.9084+0.623165j -0.0844467-0.719389j -0.163764+1.55476j -0.270669+0.436566j -0.21266-0.00752729j 0.580437-0.53273j -0.0975502+0.401899j -0.593398-1.6001j 0.546452+1.16752j 0.473697+0.606176j -0.121189-0.0772825j -0.579226-0.771995j 0.0892214-0.0112772j 0.600057-0.133436j 0.0844619-1.42482j 0.0130027-0.23865j 0.901241+0.681564j 0.210077+1.19011j 0.421996-0.0468057j 0.609283+0.335958j 0.896814+0.637312j -1.25706-0.884842j 0.337141+0.284493j 1.15884+0.495335j -1.43952+0.568568j -0.250508-0.333065j 0.818057-1.15221j 0.0309252-0.328517j -0.226306+2.08177j 0.0420782-1.02803j -0.453732+0.905876j 0.413435+0.943411j 1.45075+0.793437j 1.86459+1.16354j -0.181852+0.233267j 1.41388-0.91236j -0.28185-0.953494j 0.351167+0.243813j 0.146344-0.239477j 0.782455-0.0875406j -0.395023-0.211527j -0.454968+0.427183j 0.230519-0.587057j -0.302202-0.232117j 0.342804-0.118691j 0.514698-0.440214j 0.0873489-0.230755j 0.559478-0.827652j 0.252243+0.125109j -0.817429-1.28487j -0.371416-1.04083j -0.128483-0.182336j -2.01575+0.375634j 1.12754-0.039908j 0.411944-0.148762j 0.202203-0.500105j 0.313631-0.196747j -0.481298-0.166921j 0.349545-0.144281j -0.510772+1.00707j -0.231362+0.455517j -0.267375+0.00298369j 0.210592+0.690888j -0.44537+0.107793j -1.153+0.224192j -0.184997+0.526641j 0.671295-0.452557j 1.14937-0.689887j -0.35654-0.327662j 0.462273-0.471546j -0.0479286+0.0250941j -0.920283-0.283705j 0.523666+0.436693j 0.257484+0.655934j 0.431237-0.570936j 0.137804+0.409888j -0.266458+0.419608j -0.108561+0.45739j 0.358952+0.0220336j 0.480712-1.43694j 0.276703-0.773522j -0.205044-0.0758693j 0.303756+0.424311j -0.0391342+0.197834j 0.990268+1.36643j 0.697287-1.33443j 0.547338+0.698314j -0.483455+0.051305j -1.19531+0.0270322j 0.710076-0.138087j -0.0258661-0.598702j 1.51643+0.292865j 0.572932+0.520729j -0.529109-0.454859j -0.00299478-0.693872j 0.491103+0.675815j -0.877313+1.44081j 1.5154-0.158379j 0.461268+0.151643j 0.825869-0.0754655j 0.393404+0.51161j 0.186884-0.142489j -0.597283+2.2016j 0.634802+0.455649j 0.000673669-0.726454j 0.261934-0.621323j -0.693329-0.0248233j -0.0459258-0.748719j -0.555767-1.65965j 1.15545+1.00791j -0.437523-0.389632j -0.132187+0.498788j 1.00571-0.115114j 0.627845+0.0878833j -0.946485-0.15394j 0.266043+0.172855j -0.0618123+0.328154j 0.097232+0.581357j 0.202319+0.0562177j -0.903049+0.828531j 0.28576-0.0368961j -0.869355+0.800783j 0.603189+0.455024j 0.0493245-0.370918j 0.195959-0.518505j 0.0883719-0.522907j -0.343885-0.134125j -0.138317+0.267362j 0.368929-0.39176j -0.0526109-0.637136j 0.573358-0.314815j 0.845634+1.20933j 0.0260957+0.260046j -0.0822517+0.322011j -0.530073-0.110624j 0.092942+0.422107j -0.150663+0.126154j 0.715396-0.12846j 0.176664-0.0682505j 0.103482+0.11792j -0.19378+0.183873j 0.192087+0.0537534j 0.372186+0.409124j -0.209111+0.061153j 0.660998-0.807909j 0.431221-0.787069j -0.141951-0.188155j -0.0395152-0.184833j 0.402053-0.270223j -0.24093-0.470281j 0.0242507+0.270719j -0.551416-0.685285j 0.228995+1.06708j 0.100133-0.035818j 0.275749-0.0199502j -0.927597-0.594158j 0.384749+0.710452j 0.793865-0.297953j 0.0851407+0.858486j 1.73884-0.856539j 0.0206061-0.0147691j -0.407714+0.572749j 0.308289+1.16876j 0.24048-1.21514j 
-1.06736-0.0865216j -0.18469+1.77721j -0.551338-1.09167j -1.65851-1.21682j 0.70634-0.84271j 1.11018+0.833661j 0.417645-0.986468j 0.217838+0.146093j 1.44447+0.665231j 0.125881+0.164657j -1.00104+1.07811j 0.875773+0.887494j -0.34637-0.611745j 1.32613+1.38111j 0.168717+0.66772j 0.471416-0.760306j 0.170257-0.316318j 1.13588+0.901281j 0.262004-0.0678235j 0.0693675+0.110379j 0.247542+1.75677j 0.345744-1.68813j -0.446181+0.171348j 0.000453565-0.585776j -0.250425-0.155445j 0.0577058-0.0326642j -0.392967+0.681067j 0.377548+0.374387j -1.57836-1.61187j 0.715879-1.30484j -0.197679-0.0747759j -1.0996-0.304433j 0.352018-1.01241j 0.44111-1.72582j -0.262454-0.998669j -0.924223+1.03311j 0.282595-0.276629j 0.831169+1.02911j 0.0456421+0.437004j 0.805261+0.363622j -0.321208+0.733991j 0.810293-1.34004j -0.163746+0.75638j -0.220894-0.859761j -0.945131-0.0904032j 0.87565-0.739805j 1.11453-0.378014j 0.780564+1.16097j 0.783204-0.223319j -0.628804+0.555353j -0.35584+1.03562j -0.0202087+0.13993j 0.451881+1.22218j 0.540498-0.150837j 0.149249+0.645961j 0.145311+0.479047j 0.257995-0.0808442j 0.292746+0.342317j 0.701529+1.70145j 1.07778+0.163787j 0.166839-0.161321j 0.129093+0.691736j -0.19248+0.429522j -0.219002-0.621732j -0.983572-0.595918j -1.47226-0.0854422j -0.440564-0.840457j 0.0240696-0.176925j 1.20356-0.193235j -1.35416+0.865426j 0.234876+0.920938j -0.605248+1.32527j -0.27691-0.0328113j -1.35713-0.156095j -0.0428872-0.536792j 0.295408-1.10292j -0.297896-0.88832j -0.00657286+0.740556j -1.73077+0.0445034j -0.926231+0.38933j -0.499236-0.417022j -1.35584+0.740387j -0.0672237-0.175372j -0.128924-0.47307j -0.0673864+0.0222543j -0.0663758-0.21165j -0.619577-1.30043j -0.388158+0.858997j -0.165708-0.044199j -0.0155606+0.362633j 0.919609+0.56597j -0.312025+0.891139j -1.07839+1.09278j -0.319692-0.039731j 0.120097+0.33164j 0.435915+0.983354j 0.256839-0.303872j 0.147751-0.189307j 0.587647+0.0749229j 1.2506+0.946671j 0.777184-0.855057j 0.828856+0.00852064j 1.33657-0.718594j -0.232036-0.622441j 0.098257-0.40826j 0.282637+0.431876j -0.912487+0.0692925j 0.589186+0.943022j 0.280396+0.950029j -0.044165-0.189353j -0.469305-0.106188j -0.38806-0.198312j 0.0438797+0.165794j 0.31055-0.492509j 0.481418-0.758651j -0.481993+1.22486j 0.363634-0.310707j 0.444672-0.267086j -0.0504913-1.43534j 0.821892+0.997126j 0.294012-0.464095j -0.203614-0.124161j 0.698664-0.168759j 0.420294+0.0995882j -0.639305+0.295762j -0.1482+1.2167j -0.775353-0.183303j -0.385606+1.00497j -0.0436367-0.128475j -0.360892+0.314972j 0.385171-0.171837j -0.256181-0.145726j -0.597803+0.202808j -0.0894551-0.309721j -0.20646+0.705822j -0.238453-0.209121j 0.194731-0.199311j -0.499467+0.517532j 1.31532-0.290174j 0.998329-0.0131116j 0.26116+0.113795j -0.119598+0.378286j 0.363479-0.173924j -0.275776+0.182482j 0.359334-0.172034j 0.139997-1.04114j 0.513484+0.518972j -0.10593-0.325326j 1.17925+0.103793j 0.541022-0.3786j 0.116551-0.606978j 1.07207+0.181229j 0.416977-0.16775j 0.270703+0.0395284j -0.31971-0.136207j -0.507012-0.0400416j 0.488473+0.247453j 0.742971+0.385425j -1.00818-0.10007j -0.481372+0.911554j -0.126746-0.746216j 0.292703-0.87824j 0.698717+0.62462j -0.827723+0.0897162j -0.521753-0.351258j -0.0716643+0.57992j -0.189592-0.476021j -0.468624+0.574132j -0.435465-0.670238j -0.151087+0.247046j 0.0170985+0.59593j -0.442362+0.740005j 1.16373-0.703806j -0.809902+0.0645529j -0.046709-0.292216j -0.836286-1.42892j 0.156395-1.28085j -0.275058+0.502508j 0.910332+0.0770225j -1.0055+0.625606j 0.792409+0.117768j 1.2401-0.453605j 1.01229+1.18703j 0.116362-1.02924j 0.241014-0.396154j -0.255026-0.489831j 0.497016+0.128342j 1.41107-0.0750218j 0.314834+1.00058j 
