-0.0679273+0.00467776j 0.0241972+0.0950542j 0.0547712-0.057113j 0.0119237+0.0132979j -0.0253224-0.0759715j 0.000795872-0.0464123j -0.0273127-0.025873j -0.0453906+0.0610254j -0.0026365-0.0168741j 0.0737438-0.0365357j 0.00729467+0.00297363j -0.00770832-0.0178227j -0.0221232+0.0425239j -0.0277307-0.0312531j -0.0317512+0.0192941j -0.0702318+0.0236435j -0.0258778+0.0176615j 0.0104948-0.00749317j 0.0171621-0.0155341j -0.0347971+0.00363331j -0.0152234+0.000840045j 0.013804+0.000600677j -0.0302204-0.0314071j 0.0449444+0.0322854j -0.00644679-0.00473209j -0.00914824+0.0187315j -0.0157748+0.0361394j -0.00554597+0.00834265j -0.00425926+0.0289927j 0.00541083-0.0380237j -0.0271896-0.0182486j -0.01086-0.00929629j 0.0301235+0.0323494j -0.0130707+0.0159049j -0.0134582+0.00590174j -0.0201452+0.000591088j -0.0158097+0.040632j 0.00653675-0.0128685j 0.0360582+0.0229544j 0.0456596+0.0132092j 0.00974045+0.00237252j 0.0077012-0.00756986j -0.00980473-0.0333932j 0.0124512-0.0133285j -0.021951-0.00476461j 0.0412424+0.0209205j 0.00742097-0.044014j 0.0151397-0.02321j 0.0113309+0.0181475j 0.00889623+0.0177163j 0.0350616+0.00537005j -0.0273959-0.0011714j 0.00567644-0.00327675j 0.0118241+0.0146154j 0.000353025+0.0188756j 0.00251887-0.0163424j 0.0238271-0.010656j 0.0397513-0.0258008j 0.013941+0.0416071j 0.0167813-0.0471625j -0.00932104+0.0474684j -0.00146973-0.027377j 0.0251447-0.0244712j -0.0416215-0.00102879j -0.00748063-0.0209349j 0.0306636+0.00177821j -0.0137838+0.0259032j -0.0481792+0.0761022j 0.0408187-0.0318323j 0.0135523+0.00679702j 0.0357491+0.0174348j -0.0361362+0.077295j -0.0851325+0.0195835j -0.0488296-0.0163261j -0.0316786-0.0124546j 0.0292581-0.00979216j 0.032781-0.0357043j 0.00999077+0.019815j 0.0141769-0.00456197j 0.0143878+0.0103375j 0.0171253+0.000495994j -0.0267978-0.0118337j 0.0231624-0.00819906j -0.0101226-0.0030069j -0.0214745+0.0371582j -0.00404277+0.00607358j 0.0430547-0.0352856j 0.0302277+0.0427545j -0.00548683-0.0356054j 0.0292463-0.0912215j 0.016228+0.0446612j -0.0547224-0.0160233j -0.0613968-0.0170176j 0.0281722-0.00940131j -0.000329103+0.027213j 0.000525197+0.0420518j -0.0506915-0.0365803j 0.0251321-0.0315951j -0.0120967+0.00827236j -0.0310891-0.0062887j -0.0129039+0.0366728j 0.0201321+0.00967532j -0.0597119+0.0391547j -0.00909016-0.00411027j -0.00661437+0.0248194j -0.0464135+0.0116717j -0.0146154+0.0626502j -0.0030719-0.00253889j 0.0200041-0.0338089j -0.0401347-0.00410024j -0.0298334-0.0245559j -0.0446788+0.0134393j -0.00050377-0.00971024j -0.0340398-0.0125056j -0.00796025+0.00249613j 0.0182321+0.0175772j 0.00322785-0.00417534j -0.0202447+0.0215653j 0.0632643+0.0239042j 0.00905004+0.00675468j 0.0251108-0.0418361j -0.0251644+0.0127725j 0.00390902+0.0154682j -0.0467054+0.00167593j 0.0362861-0.00223871j 0.0207285-0.00935227j 0.00813712-0.0332061j 0.0320954-0.0218377j 0.00404245+0.0248128j 0.0820768+0.0092812j -0.031191+0.0976166j 0.11531-0.0610644j -0.0714227+0.0461448j 0.0157311-0.115242j 0.119527-0.236591j -0.179121+0.0065751j 
-0.0133489-0.11849j -0.0567508+0.027956j 0.0112335+0.079201j -0.0192489+0.0243375j 0.0635403-0.0795606j 0.0154998-0.00389984j 0.0157124+0.0341867j -0.00562298-0.0279928j 0.0117331+0.0449203j 0.0139362-0.0201734j 0.017502-0.0173734j 0.0178451+0.026166j -0.0303153-0.0422311j 0.0205728-0.0521307j -0.000431357+0.00455271j -0.00621573-0.0388375j -0.000843753-0.0291178j -0.0407338+0.00789772j 0.00935889+0.0320708j 0.0160511+0.00262219j 0.00528227+0.0174084j 0.00404816-0.0152289j -0.00522503+0.00504172j -0.0161947+0.0106781j 0.040702-0.0213801j 0.00908333+0.0239822j -0.00170176-0.0305526j 0.00204684-0.00665107j -0.0229732-0.0115769j 0.0231592+0.006617j 0.0071371-0.0175535j 0.0196008+0.0217485j -0.0119014-0.0233688j 0.0522729-0.0133211j 0.0137448+0.0379337j -0.0162004-0.0105717j -0.0334104-0.0302739j -0.00946593+0.00138349j -0.0240646+0.0462427j 0.00629289+0.0138434j -0.0235199+0.0284408j 0.0207127-0.0142949j 0.0499818-0.0160811j 0.0090699+0.0061906j 0.0354726-0.0393272j -0.0261088+0.0379711j 0.0484808-0.0107319j 0.0287911-0.00382574j -0.0130763+0.0208388j -0.00366663+0.0426489j 0.00431508+0.052099j 0.0190056-0.0186226j -0.0123004-0.0084192j 0.0127385-0.00316581j -0.00801771+0.020786j -0.00602171-0.0184381j 0.00275002+0.0152295j 0.000803706-0.00668884j -0.0522541+0.0277087j 0.0437751+0.0274134j -0.0166732+0.00082753j 0.0488908-0.0023419j 0.0157357+0.0360144j 0.00704537-0.0273821j 0.0188137-0.00133347j 0.00838039-0.00947895j -0.0367874+0.00884085j -0.0444258-0.0404013j 0.00788853+0.0462387j -0.00527736+0.0191038j -0.00131059+0.0245926j -0.0566321-0.0224648j -0.00804873-0.0973792j 0.0142155-0.076287j 0.0231398-0.0085831j 0.0038576+0.00975925j 0.0231429+0.0127293j -0.015994+0.0154576j -0.0203184+0.0392294j 0.00220084+0.0116903j -0.0150531+0.00112377j 0.0118396-0.0267645j 0.00130759+0.0290364j -0.000981432+0.000173332j -0.0205406+0.00906888j -0.01434-0.00851119j 0.00571204+0.0361984j -0.0290249+0.0214381j 0.0384137-0.0273j 0.108301+0.0197368j -0.0371129+0.0424963j 0.0414571-0.0453443j 0.0441879-0.0656552j 0.0192193-0.00381258j -0.0135697-0.00422456j -0.0473441+0.00706067j 0.0430887-0.0847602j 0.0196192+0.00913401j -0.000750152-0.00103204j 0.0127081-0.00444869j -0.0300643-0.0218189j -0.0213654+0.0114283j -0.0314748-0.0628233j 0.0140152+0.0151153j -0.0315696-0.00410364j -0.0123196-0.0287578j -0.0635235+0.00699761j 0.00173224-0.0100303j 0.0268726+0.000808337j -0.015025-0.0137717j 0.0263813-0.0285022j -0.0104434-0.0314919j 0.00364462-0.0074541j 0.0178221-0.0297378j 0.00921473+0.0171736j -0.0144097+0.0132097j 0.00122085+0.00163422j -0.00838916-0.00834619j -0.0276347+0.0417233j -0.0109585-0.00770373j 0.0363841+0.0196754j -0.0112399-0.0235254j -0.0353046+0.0181331j 0.0057153-0.0102661j -0.0120287+0.0197592j 0.0526195+0.000692644j 0.0369497-0.0115717j 0.00129793+0.0135237j -0.0457539+0.0457543j -0.0501942+0.0455114j -0.0801517+0.0159349j -0.00331357+0.114961j 0.0311688-0.097796j 0.11401-0.0917437j 0.159109+0.0173373j 0.116267-0.255874j 
0.0466344-0.0442198j -0.0118932-0.0443315j -0.00664617+0.0380559j 0.00140149-0.0389259j -0.0261179-0.0179327j 0.00330584-0.0503952j 0.075512-0.00134884j -0.00474112-0.0127803j 0.00416616-0.0244969j -0.0124816+0.0319973j -0.0301993+0.017683j -0.018744+0.0038556j 0.00596917+0.0108983j -0.0181371+0.0384247j 0.00216007-0.00441913j 0.0025147-0.00454416j 0.0338487+0.0114904j 0.0494951-0.0466064j 0.035035+0.0269397j 0.00421737+0.0142666j 0.00335207-0.00420448j -0.0163346+0.0277626j 0.0134873-0.0220992j -0.00136713-0.0228009j -0.0358368-0.0263009j -0.033053-0.0692073j 0.0135827+0.0322322j -0.006125+0.00610467j -0.0484685-0.0261269j -0.00178467-0.0417457j -0.00377074-0.00312069j -0.029603-0.0295603j 0.00999272+0.0133229j -0.0215726+0.00835582j -0.0287873+0.000477381j -0.0111173+0.0177849j -0.0040674+0.00247864j 0.0279376+0.0177394j 0.00432135-0.0211375j -0.0292018+0.011518j 0.0498852+0.00333471j -0.0222154-0.00184328j -0.0472455+0.0150121j 0.00503866-0.0249749j -0.0123618+0.0232397j 0.0440114-0.0158373j -0.0202417+0.0329027j 0.0127987+0.0281858j -0.0377154+0.0470428j -0.00107809+0.000650256j 0.0326008-0.0525279j 0.00809203+0.0149462j 0.00999333-0.0188887j -0.00537015-0.0085038j -0.00962158+0.0198337j 0.0277094+0.0122306j 0.0285444+4.5641e-05j -0.0110715+0.00455433j 0.0294747-0.0749385j -0.0168584-0.0126684j -0.00248682-0.00701362j -0.0730091+0.0331502j -0.0163356-0.0296639j 0.00430275+0.0749343j -0.0391135+0.00301532j -0.0239522+0.00357349j -0.0200474+0.0236026j 0.0126675+0.00909414j -0.01486-0.00683825j 0.0681231-0.0278783j 0.0174322+0.011372j 0.0445873-0.0347595j 0.0121881+0.00293739j 0.0109697-0.0391662j -0.0267075+0.0335282j 0.0163693+0.00191217j -0.00525556-0.0235581j 0.0596601-0.00343449j -0.0230509-0.0236182j -0.0122827-0.0031027j -0.00567743+0.000453422j -0.0095952+0.0153929j 0.0237756-0.0166831j 0.0255762-0.0207507j 0.00370432-0.00884127j -0.00627062+0.0154366j -0.00834618+0.00726766j -0.0155317+0.000766513j 0.0105663+0.00213408j 0.0369409+0.00913411j -0.0238301-0.0170048j -0.0249626+0.0319239j 0.0287268-0.0133061j 0.0543405-0.0202756j -0.00551805-0.0504517j -0.0309121+0.0380567j 0.0448695+0.0124065j 0.0291283-0.0527401j -0.0139629-0.0249076j -0.0358961+0.0144451j -0.000956423+0.00144532j 0.0194542-0.0518704j 0.0238102-0.0311224j -0.0579984-0.0213433j -0.0529157-0.00796057j 0.0142889+0.00553495j 0.002253+0.0186332j 0.00148535-0.0289161j -0.0446117-0.00675531j 0.0275897-0.038854j 0.0181457-0.0160446j -0.0590872-0.00119684j 0.0168365-0.0140639j 0.000634573-0.00763236j -0.00479852-0.00918716j 0.00447862+0.0201879j 0.0252899+0.0295428j -0.00115185+0.00329522j 0.0220486+0.0190661j 0.0210981-0.0114978j 0.0146194-0.0104441j 0.0173457-0.00998511j 0.0131304-0.00669037j 0.013441-0.0133448j 0.0106367+0.0626181j -0.00017281+0.0191273j -0.000150145-0.0448866j 0.00171491+0.0185159j -0.0406533+0.00160179j 0.0457532+0.0477358j 0.0969364-0.0666407j 0.102615-0.151916j 0.0884856-0.0919906j 0.0691758+0.0169744j -0.0174037+0.0365827j 0.0336126+0.020592j 
-0.0236831-0.0522587j -0.0326+0.00324988j -0.00679434-0.0216576j -0.0662587-0.00212708j 0.0158989+0.051776j -0.058616-0.0305763j 0.0791084-0.070335j 0.064848+0.0324362j 0.0290466+0.0434851j 0.0104239+0.00865641j 0.0451706-0.0298388j 0.0225269+0.0416167j -0.0171569+0.0101529j 0.0502604+0.0804243j 0.0290121+0.0372318j 0.000556924+0.0550121j -0.0123119-0.00514943j -0.0577409-0.00532103j 0.0591267-0.0506735j 0.0343414-0.00835306j 0.00717201-0.010536j 0.0406563+0.0172545j -0.0123849+0.00739133j -0.0161601-0.0243143j -0.00949757+0.0489611j -0.0268742+0.00894922j 0.0161873-0.0177044j -0.0236351-0.00471412j -0.0499855+0.0502522j -0.0354364+0.0349552j 0.00684357+0.00778065j 0.0181565+0.082963j -0.00731853+0.0204501j 0.0153219-0.00199762j -0.000674409+0.0425388j 0.0242632+0.0134164j 0.0164019+0.0106885j 0.0432119-0.0167759j 0.00675016-0.00676944j 0.00760021+0.0350226j -0.000846526+0.00130679j -0.00582389-0.0101722j -0.013395+0.0520474j -0.0217357+0.0028949j -0.0319761+0.00897911j 0.007045-0.0336804j 0.00390411+0.0396928j 0.0573871-0.0392549j 0.0274011+0.00501428j 0.0231076+0.0129666j -0.0147732-0.0110025j -0.025849-0.00613018j -0.0238997+0.003454j -0.00739087-0.0268297j 0.0282741+0.0227916j 0.0195594-0.00656646j -0.011385-0.0281456j 0.00594675+0.00881098j -0.0462298-0.0377003j -0.00420445+0.0185772j 0.00473003-0.0143923j 0.0338025+0.0540396j -0.0159063+0.0377982j 0.0541328-0.0214655j 0.00849677+0.0140122j 0.0239149+0.0194746j 0.0175893+0.0175711j 0.0371779-0.0431686j -0.00953191-0.00965153j -0.000356388-0.0583807j 0.0147549-0.0272677j -0.0195047-0.0500698j 0.00926101-0.0273051j -0.0308945+0.000288184j 0.0394205+0.0308302j 0.00170733-0.018218j -0.050134+0.0224031j 0.00925621-0.0653778j -0.0701593+0.0577204j 0.000927138-0.0244468j 0.0219068+0.00702648j 0.0156282-0.0028609j -0.0144378-0.0326349j -0.0240321-0.0208378j -0.0267911+0.00428624j -0.000718148+0.00745667j 0.00371377+0.0180627j 0.011176-0.00292166j 0.00375214-0.0069778j 0.009028-0.034064j -0.0277946+0.0352453j 0.00980353+0.0246339j -0.0240812-0.0258587j -0.0358334-0.0293715j -0.057979+0.0170775j 0.0390857+0.0323855j 0.0196487-0.0338171j -0.0493358-0.0211553j -0.0207308+0.035544j 0.0100047+0.0224641j 0.0345679+0.00779674j -0.0380512-0.0210565j -0.0460887-0.00425952j -0.00632256+0.0565622j -0.00833775+0.0696417j 0.0042409-0.0239374j 0.013922+0.00803023j -0.0415268+0.00529172j -0.0344755+0.0336136j -0.0664228+0.0130769j -0.0483633-0.00933406j -0.0226035+0.0600548j -0.0167592-0.01279j -0.0160017-0.00495694j -0.010127-0.0026764j 0.0411075-0.0133202j 0.025224-0.0062387j -0.0242332+0.027102j 0.0258337-0.030073j -0.00277041-0.00690374j -0.00427088-0.0368556j 0.009212-0.0213652j 0.0156095-0.0257002j 0.00435953-0.035281j 0.0889063-0.05739j 0.0681844-0.0638183j -0.0230729-0.00395482j -0.0168165-0.00387509j 0.0162156-0.0380037j 0.0933584-0.126324j 0.0339609-0.111425j -0.118956-0.0315268j -0.0817989-0.0372872j 0.0692381-0.123983j 0.0106074+0.0360637j -0.0409024+0.0460302j 
0.043866+0.0252819j -0.00278753-0.0443741j 0.0106915+0.00454446j 0.000596863-0.0282963j 0.0163883+0.0282508j 0.00149958-0.0136423j -0.0120858-0.0324507j 0.00893121-0.0418278j -0.0133607-0.0411147j 0.0541502-0.0176162j 0.017405-0.00411735j 0.00691162+0.00615334j 0.00755924-0.015539j 0.0268636-0.0147127j -0.0157469+0.00749187j -0.00873489-0.0164309j -0.0248479-0.0384076j -0.00714645-0.0255455j -0.0113994-0.0262042j -0.0181695+0.0138361j -0.0168447+0.0147664j 0.0407723-0.000177132j 0.0191982+0.00929283j 0.0439264+0.00341134j -0.00922816-0.0243656j 0.00738636+0.0189095j -0.0304457+0.0346345j -0.0192452+0.0112863j -0.0239708+0.000384686j -0.006456+0.0215671j 0.00181891-0.00235192j 0.00396454-0.0122962j 0.0347172-0.00442886j -0.0128873+0.0303477j -0.0273056+0.0122729j -0.00583756-0.0156876j -0.00244913+0.0432982j 0.0105544-0.0324141j 0.0176375+0.0197753j 0.0300125-0.00947613j -0.0149002+0.00436205j 0.0119583-0.00802547j -0.00630096-0.0173219j 0.0112091+0.0172989j -0.0241067-0.0431504j 0.0148591+0.00812487j 0.017685-0.0104347j 0.0144062-0.0113475j -0.00697093+0.012303j 0.0015619-0.000694549j 0.00446551+0.00670925j -0.0233527-0.0171244j 0.0234614+0.000687976j 0.00380879-0.0110269j -0.00541407+0.00495197j 0.0317846+0.0541917j -0.00595521+0.0142811j 0.0492581+0.00834607j -0.00368976+0.00431355j -0.00121154-0.00579612j -0.00513668-0.0117883j 0.0144521-0.0513247j -0.00486832-0.00442343j -0.0199563+0.0248716j 0.0260243+0.0214564j 0.0307625+0.0153721j 0.00805547-0.0107673j -0.0189398-0.000141912j 0.0041765-0.0298749j -0.0398311+0.0446341j -0.00117153+0.0281598j -0.0129708+0.0486133j 0.00251002+0.00727491j 0.019319+0.0288045j 0.00404699-0.0212878j -0.00787856-0.00171908j 0.0532387-0.0219932j -0.00148892+0.00635212j -0.0241968-0.0267449j -0.0194124+0.0109144j -0.0110004+0.0463251j 0.00127062-0.0191391j 0.019023+0.00990881j -0.0214989+0.0121511j -0.0279687-0.0140098j -0.0223283+0.00346841j -0.0207884+0.00886278j 0.0115814-0.00801702j 0.0123523+0.0117864j 0.0166575+0.00045641j -0.00233742-0.0221066j -0.0140806-0.0144463j 0.0078748-0.00220315j 0.0362572-0.0100317j 0.0340671-0.00414984j -0.0422009-0.0141349j -0.0174511-0.00466533j 0.030958+0.00646742j 0.00177157-0.00986859j -0.00260818-0.00700236j -0.033636-0.0148872j 0.0281359+0.00924421j 0.000908098-0.00482162j 0.0300553-0.0206972j 0.014726-0.0145743j -0.0211148-0.00383348j -0.0249379-0.00965763j 0.017518-0.000523633j 0.0249359-0.00745916j -0.0143774-0.00950267j -0.0181365+0.00295657j -0.0102-0.00668043j 0.00279231-0.000904013j -0.00462906-0.00804397j -0.00455818-0.0123606j 0.00277227+0.00968574j -0.00505017+0.00461416j 0.00373084-0.0196546j 0.0105117+0.0119217j -0.0226857+0.0185643j 0.0119516+0.00597905j -0.0108802+0.00525949j -0.0242138+0.00136139j -0.0243562+0.0122904j -0.00128847+0.0173933j 0.0144835+0.0089781j -0.017304+0.0425533j 0.0217725-0.0243446j 0.00815039-0.0333607j -0.0488627+0.0569233j -0.0258536+0.0314134j 0.0605501+0.000739457j 0.0570197+0.000796518j 0.00593225+0.0236911j 0.00806451-0.0454147j 0.0393794+0.0134384j 
-0.0304137+0.0486127j -0.0262761+0.00719629j 0.0381226-0.00100967j 0.0176006+0.0570153j 0.0358446+0.0547003j -0.00627147+0.0429513j -0.022067+0.0581656j 0.0177302+0.0221132j 0.0616326+0.0610787j 0.0568693+0.0352757j 0.0400314-0.00684275j 0.00136856-0.0195792j -0.0119342-0.00760708j 0.0186247-0.00728824j 0.00397493+0.0114211j -0.00725122+0.0023597j 0.00192078-0.00409265j 0.0141139+0.0425612j -0.0162787-0.00497695j -0.00807093+0.0158171j 0.00700505+0.00702502j 0.00172055+0.00967236j -0.0330739+0.0272438j 0.00778581+0.0663705j 0.0171999+0.0384951j -0.00624243+0.0194191j -0.0180858-0.0203499j 0.010741+0.00164516j 0.0268447+0.0285252j 0.00461433+0.0161763j -0.0282052-0.00575846j 0.047382+0.018875j 0.0160072+0.0225479j -0.0178809-0.0131749j 0.0133717-0.00695414j -0.00934196+0.00792934j -0.00982538+0.0139883j -0.0187212+0.0014299j 0.017739+0.0085998j 0.0283325-0.0102781j 0.00558649+0.00141151j -0.0264808+0.0019459j -0.00736085-0.0128442j 0.0204435+0.00793117j -0.0125412+0.0091964j 0.0232065+0.0308517j 0.00559948+0.0176668j -0.0237228-0.0263972j -0.0135902-0.0108637j 0.0156709-0.00308545j 0.000843792-0.0101279j -0.016205+0.0225141j -0.00518469+0.00637464j -0.0138596-0.00933462j 0.0265085-0.0071763j 0.0327852+0.0230985j -0.0164612-0.0113923j 0.0165326-0.00714532j 0.00254501+0.0408641j 0.00908836+0.0141713j -0.00254493-0.0119249j -0.0217056-0.0142124j 0.0277583-0.000477719j 0.018212-0.00368436j 0.0103979-0.0209312j 0.0240091-0.0567829j -0.012395-0.0230153j -0.00742601+0.0116481j -0.00167227+0.004591j -0.0225349+0.0177516j -0.00819749-0.0291135j -0.0517436+0.00960588j -0.0240817+0.00125793j -0.000283757+0.00336107j -0.00331696-0.0257027j 0.0108106-0.0236793j 0.00119111+0.00789464j -0.0503387-0.00174021j 0.0276376-0.00464356j 0.00215154+0.0101032j 0.013306+0.0315324j -0.000437719-0.0578544j -0.0283683+0.00405295j -0.0154188+0.000890425j -0.00861354-0.011797j 0.0106419-0.00557701j 0.0426509+0.00809956j 0.0376092-0.0273919j -0.0124109+0.00226335j -0.0429504+0.0109191j 0.0340148-0.0309482j -0.00733163-0.0387931j -0.0302041+0.0139233j -0.0195633+0.0815517j 0.00655193+0.0372451j 0.0434066-0.0400237j -0.00752778+0.0211393j -0.00244082+0.0544102j 0.0216748+0.00882426j -0.0184617-0.0213978j 0.0287644+0.0149163j 0.00396782+0.0401349j -0.00183659+0.0371654j 0.0239887-0.0129619j 0.0506486-0.00337121j -0.0237302+0.0126515j 0.0291581-0.0344051j 0.00617842+0.00492041j 0.0202382+0.0211274j 0.0039455+0.0605435j -0.0136935+0.0349355j 0.0201003+0.00240211j -0.0114744+0.019012j -0.00756657+0.0227522j -0.00991303+0.0121737j -0.000647063-0.0298296j -0.00825764-0.0133771j 0.0084564-0.0231666j -0.00623984-0.0311899j -0.0130568+0.00174226j -0.0278431+0.00560766j -0.0188493-0.00120828j 0.000454592+0.00389863j -0.0397714-0.00579977j -0.0393861-0.0306002j -0.0201768-0.0272007j -0.0289208+0.0534515j -0.000996565+0.0160563j -0.0387657+0.0440642j -0.0187403-0.0278477j -0.0480619-0.00379653j -0.026972+0.095539j -0.0708427+0.0795935j -0.087143+0.0165927j 0.0157973+0.0257608j -0.00222535+0.0894005j 
0.00330632-0.00965083j 0.0193346-0.0449781j 0.034746-0.0010934j 0.0369647-0.0494031j -0.0373214+0.0123094j 0.029788+0.00229035j -0.11463+0.0399507j -0.139046+0.0861139j -0.145002+0.0357866j 0.0560833+0.0740838j -0.0563725+0.00684376j 0.00631695+0.0275514j 0.0128412-0.0369874j -0.0450264+0.0313007j -0.0600914-0.0147804j 0.0103166+0.0105923j 0.0261312+0.0328444j 0.00324542+0.0143236j -0.00166452+0.00186142j -0.0338997+0.0217983j -0.037791-0.012491j -0.0107784-0.0139853j -0.0148817+0.0507502j -0.0297912+0.00538765j -0.00129665+0.0135243j -0.0282218+0.0166755j 0.0177598+0.0128676j -0.0189478-0.0329836j -0.0217779-0.0243223j -0.0182312+0.0152455j 0.0244154-0.00299263j -0.00290975+0.0112788j 0.0429931+0.00177095j -0.00963971-0.0101874j 0.0165643+0.0381598j 0.00327337+0.00977395j -0.0157259+0.00362769j -0.00802078-0.0126445j -0.0223341-0.0105023j 0.00993016+0.0173674j 0.00407911+0.00818738j -0.00897371+0.0166204j -0.0269058+0.0152423j -0.0134236-0.00306383j 0.00403163-0.0113527j -0.000992973-0.0433791j -0.0165185-0.0221306j -0.00845069-0.00320986j 0.0303946-0.0184766j -0.0440846+0.00286104j -0.051981+0.00650639j 0.00422495-0.0122232j -0.00612625+0.0255381j -0.00858805-0.000514192j 0.00117143+0.014668j 0.00699336-0.00180049j -0.00800326-0.0246064j -0.0194894+0.0238232j 0.0304763-0.00841101j 0.0214354-0.0239556j 0.0196388-0.00330327j 0.0434388+0.0023826j -0.00573756+0.00972618j 0.00898604+0.0427174j 0.00792456+0.0320198j -0.0643174+0.00115098j 0.0642559+0.0112725j 0.0377232+0.020386j -0.0182812+0.00362242j 0.000998936+0.0477927j -0.0153451+0.0352796j -0.0170466+0.0451849j 0.0333497-0.0319027j -0.031188+0.0561202j 0.006322+0.036138j -0.0426414+0.0196352j -0.0260827-0.00140023j 0.00348724-0.0338124j -0.0414909+0.0358624j -0.0234167+0.016458j 0.0273467+0.037164j 0.0126701+0.055475j 0.037499+0.0147289j -0.0437256+0.0420851j -0.0401717-0.00113327j -0.0274578+0.0114905j -0.0240482+0.0172716j -0.00779965-0.0180345j -0.00525609+0.0169272j -0.0222604-0.0154784j -0.000823153-0.0410201j -0.0499167-0.0105445j 0.00940748-0.0250708j -0.0237324-0.0311888j -0.000265123-0.00623867j -0.0128608-0.000272866j -0.0308549-0.012717j -0.00304164+0.0187455j -0.0330924-0.00255495j 0.016872+0.0181766j 0.000622124-0.00990343j 0.0360116+0.0118176j 0.00296052-0.0175683j 0.00254128+0.0290109j 0.0193103-0.00790813j 0.0139947+0.00275315j -0.0112381-0.0177617j -0.0160557+0.0133147j 0.010442+0.0186516j -0.0237499+0.0317751j -0.0170307-0.00397237j -0.0206399+0.0403255j 0.0151537-0.00719249j 0.00941071-0.0154748j -0.0363748+0.0363994j 0.0186955-0.0218352j 0.00034742-0.00986065j 0.0085315-0.00603619j 0.00358732-0.0193368j -0.00817867-0.0197346j 0.00233189+0.0416954j -0.00364195-0.0348886j 0.0139145+0.033883j -0.0173292-0.00147825j 0.0251117-0.0674996j 0.0263341+0.0104471j 0.00790798+0.00417584j 0.0417536-0.0128772j 0.118405-0.057327j 0.0162445+0.0213544j -0.0128851+0.013032j -0.0196122-0.0180699j 0.0328774-0.0178346j -0.0154323+0.000909456j -0.0340153+0.0600085j -0.0138039+0.0167948j 
0.0255796+0.0307565j -0.0150905+0.0400662j -0.0248697+0.010065j -0.0208783+0.00572903j 0.0710425-0.0122776j -0.0266427-0.00187479j 0.0382648+0.0156302j 0.0281068-0.0553903j 0.0701332-0.0286077j -0.150771-0.0399894j 0.0823305+0.00853349j 0.0478497-0.059127j -0.00249568-0.0059529j 0.0484676+0.00675876j 0.0615922+0.0293311j -0.0184604-0.00690829j -0.0479392-0.0388173j -0.0478542-0.00113827j -0.0082262-0.0500618j 0.0417714+0.012842j 0.00747062-0.0444531j 0.0222887+0.0139191j 0.0473413-0.0217302j -0.019604-0.0289375j 0.0118876+0.00228023j 0.0101055-0.023234j -0.00794193-0.00675273j 0.0161954+0.0138708j 0.0257586+0.0347064j 0.00369752+0.0246303j -0.00301523-0.00404813j 0.00903137-0.000595367j -0.0704026+0.013879j -0.000734881+0.00669596j -0.0185538+0.0176633j -0.0126751+0.00651338j 0.0193389-0.0068985j 0.0311359-0.00674831j 0.02752-0.0586526j -0.0207287-0.00765817j -0.0111806+0.0131585j 0.0204132-0.00834902j -0.0063681-0.0159405j -0.00233092+0.0254553j -0.0243748+0.000635276j -0.00204327-0.00163668j 0.0389974+0.000224459j 0.0278914-0.0181515j 0.0209309+0.0164816j 0.0337538-0.0196843j 0.0225913-0.0216275j -0.00475487+0.0061229j -0.0333237-0.00339131j 0.00958145+0.0132434j 0.00992217-0.0195374j 0.0103808-0.00256643j 0.00335662-0.00885081j -0.000324409-0.00419294j -0.030007+0.000274765j 0.0216068+0.0345727j -0.00562448-0.0124158j -0.0251965+0.0488336j -0.00975582+0.0270727j 0.019468-0.0568879j -0.0357983+0.042323j 0.0188222-0.00922632j -0.02761+0.0281149j -0.00462265-0.0129141j 0.0329101-0.0473405j -0.0584709-0.0483248j -0.0139189-0.0341998j -0.0271042-0.0172494j 0.0290213+0.0319893j -0.0124988-0.0182866j 0.0130586-0.014318j -0.0055421-0.0290169j -0.00973033+0.0120337j 0.0169345-0.0160712j -0.0176874-0.0552154j 0.0174547-0.0190065j -0.020438+0.00367089j -0.0471416-0.0300357j -0.0441843+0.0338295j -0.0108784-0.0304716j 0.0150832-0.0240244j 0.0261374-0.0734751j -0.000496435-0.0162442j 0.0142351-0.0108509j -0.0354498-0.00593455j 0.0214718-0.0101908j -0.00175089+0.0454428j 0.0448272-0.0342519j 0.00622115+0.0221951j 0.0629599-0.0117219j -0.00829834+0.0314989j -0.00516315-0.0277251j 0.0334579-0.0619305j -0.00511564-0.00687644j 0.0161338-0.0092751j -0.0171981+0.0251173j -0.000349678-0.0158481j -0.0452325+0.00234046j 0.00857187-0.00491331j -0.00939864+0.018474j -0.0222936+0.0203592j -0.00543313-0.0263778j 0.0195031-0.0148461j -0.00808348-0.0277751j -0.00477609-0.0176811j -0.00411692-0.049401j 0.00990859-0.0282171j 5.39802e-05-0.0142259j -0.00917204+0.00621872j -0.0122189+0.0177524j -0.0102422-0.00344694j 0.00517201+0.00999426j 0.00713266+0.00423947j 0.00220912+0.0276898j 0.026346+0.0221826j 0.0240598+0.00925277j -0.0437953+0.0163847j 0.0255686+0.0012587j -0.0141676-0.02095j 0.0374225-0.0384256j 0.0591997-0.0159321j 0.00708572-0.00920729j -0.0510517+0.0456698j -0.0536015+0.035209j -0.049816+0.078395j -0.0410671-0.00113015j -0.00192511-0.0725941j 0.0152043-0.00597245j -0.00720006+0.051255j 0.0388299-0.0473367j 0.015228-0.0162571j 0.0264407-0.00191286j 
